energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.77788894,3.21141715,0.11763304,0.00000000,0.06249196,1.81500727,0.89301914,1.17778488
-5.77188594,3.06216039,0.10855023,0.00000000,0.05990676,1.75082957,0.85319578,1.15108800
-5.76588294,2.91632247,0.09980465,0.00000000,0.05735485,1.68692130,0.81421092,1.12367704
-5.75987994,2.77472431,0.09145869,0.00000000,0.05484576,1.62364459,0.77629226,1.09565969
-5.75387694,2.63799707,0.08356077,0.00000000,0.05238669,1.56129109,0.73962038,1.06712420
-5.74787394,2.50659638,0.07614594,0.00000000,0.04998281,1.50008845,0.70432970,1.03814482
-5.74187094,2.38082382,0.06923681,0.00000000,0.04763747,1.44021022,0.67051215,1.00878857
-5.73586793,2.26085353,0.06284480,0.00000000,0.04535265,1.38178841,0.63822306,0.97912318
-5.72986493,2.14676244,0.05697163,0.00000000,0.04312936,1.32492765,0.60748855,0.94922527
-5.72386193,2.03856188,0.05161088,0.00000000,0.04096801,1.26971998,0.57831401,0.91918859
-5.71785893,1.93622875,0.04674966,0.00000000,0.03886894,1.21625938,0.55069280,0.88913144
-5.71185593,1.83973448,0.04237016,0.00000000,0.03683272,1.16465479,0.52461465,0.85920288
-5.70585293,1.74907005,0.03845119,0.00000000,0.03486054,1.11504111,0.50007318,0.82958721
-5.69984992,1.66426596,0.03496957,0.00000000,0.03295451,1.06758717,0.47707214,0.80050629
-5.69384692,1.58540601,0.03190127,0.00000000,0.03111782,1.02250045,0.45562981,0.77221945
-5.68784392,1.51263446,0.02922245,0.00000000,0.02935485,0.98002790,0.43578157,0.74502071
-5.68184092,1.44615634,0.02691013,0.00000000,0.02767123,0.94045314,0.41758034,0.71923355
-5.67583792,1.38623110,0.02494278,0.00000000,0.02607372,0.90408985,0.40109510,0.69520302
-5.66983492,1.33316028,0.02330062,0.00000000,0.02457005,0.87127197,0.38640746,0.67328577
-5.66383192,1.28726994,0.02196570,0.00000000,0.02316869,0.84234104,0.37360671,0.65383817
-5.65782891,1.24888914,0.02092186,0.00000000,0.02187854,0.81763149,0.36278359,0.63720322
-5.65182591,1.21832582,0.02015451,0.00000000,0.02070854,0.79745466,0.35402330,0.62369661
-5.64582291,1.19584137,0.01965027,0.00000000,0.01966734,0.78208238,0.34739812,0.61359280
-5.63981991,1.18162565,0.01939658,0.00000000,0.01876282,0.77173116,0.34296013,0.60711162
-5.63381691,1.17577370,0.01938124,0.00000000,0.01800174,0.76654761,0.34073463,0.60440608
-5.62781391,1.17826554,0.01959190,0.00000000,0.01738932,0.76659616,0.34071437,0.60555197
-5.62181091,1.18895032,0.02001560,0.00000000,0.01692892,0.77184961,0.34285532,0.61053979
-5.61580790,1.20753557,0.02063837,0.00000000,0.01662169,0.78218311,0.34707391,0.61926940
-5.60980490,1.23358237,0.02144484,0.00000000,0.01646641,0.79737191,0.35324621,0.63154769
-5.60380190,1.26650667,0.02241796,0.00000000,0.01645923,0.81709320,0.36120891,0.64708945
-5.59779890,1.30558701,0.02353885,0.00000000,0.01659364,0.84093184,0.37076228,0.66552147
-5.59179590,1.34997816,0.02478669,0.00000000,0.01686044,0.86839001,0.38167482,0.68638977
-5.58579290,1.39873040,0.02613879,0.00000000,0.01724779,0.89890029,0.39368954,0.70916979
-5.57978989,1.45081358,0.02757077,0.00000000,0.01774138,0.93184168,0.40653155,0.73327913
-5.57378689,1.50514504,0.02905680,0.00000000,0.01832466,0.96655797,0.41991658,0.75809248
-5.56778389,1.56062029,0.03057000,0.00000000,0.01897913,1.00237774,0.43356015,0.78295828
-5.56178089,1.61614519,0.03208298,0.00000000,0.01968470,1.03863506,0.44718682,0.80721648
-5.55577789,1.67066856,0.03356833,0.00000000,0.02042017,1.07469026,0.46053940,0.83021694
-5.54977489,1.72321376,0.03499935,0.00000000,0.02116366,1.10994986,0.47338738,0.85133782
-5.54377189,1.77290830,0.03635074,0.00000000,0.02189311,1.14388493,0.48553458,0.87000346
-5.53776888,1.81901030,0.03759931,0.00000000,0.02258689,1.17604720,0.49682545,0.88570120
-5.53176588,1.86093097,0.03872479,0.00000000,0.02322429,1.20608241,0.50714993,0.89799665
-5.52576288,1.89825241,0.03971053,0.00000000,0.02378605,1.23374042,0.51644676,0.90654705
-5.51975988,1.93074028,0.04054428,0.00000000,0.02425492,1.25888186,0.52470499,0.91111227
-5.51375688,1.95835108,0.04121881,0.00000000,0.02461611,1.28148114,0.53196389,0.91156332
-5.50775388,1.98123394,0.04173253,0.00000000,0.02485771,1.30162594,0.53831121,0.90788804
-5.50175088,1.99972732,0.04209002,0.00000000,0.02497101,1.31951331,0.54388001,0.90019391
-5.49574787,2.01435070,0.04230237,0.00000000,0.02495083,1.33544278,0.54884430,0.88870793
-5.48974487,2.02579220,0.04238749,0.00000000,0.02479562,1.34980684,0.55341366,0.87377359
-5.48374187,2.03489240,0.04237019,0.00000000,0.02450758,1.36307943,0.55782722,0.85584505
-5.47773887,2.04262545,0.04228224,0.00000000,0.02409259,1.37580290,0.56234727,0.83547860
-5.47173587,2.05007799,0.04216210,0.00000000,0.02356010,1.38857410,0.56725274,0.81332175
-5.46573287,2.05842685,0.04205465,0.00000000,0.02292289,1.40203012,0.57283290,0.79010004
-5.45972986,2.06891597,0.04201066,0.00000000,0.02219673,1.41683428,0.57938137,0.76660196
-5.45372686,2.08283329,0.04208615,0.00000000,0.02140000,1.43366254,0.58719078,0.74366231
-5.44772386,2.10148797,0.04234159,0.00000000,0.02055321,1.45319095,0.59654796,0.72214429
-5.44172086,2.12618816,0.04284095,0.00000000,0.01967851,1.47608393,0.60772990,0.70292066
-5.43571786,2.15821947,0.04365060,0.00000000,0.01879910,1.50298374,0.62100024,0.68685454
-5.42971486,2.19882416,0.04483816,0.00000000,0.01793874,1.53450081,0.63660639,0.67477991
-5.42371186,2.24918081,0.04647114,0.00000000,0.01712114,1.57120482,0.65477701,0.66748261
-5.41770885,2.31038429,0.04861556,0.00000000,0.01636946,1.61361633,0.67571979,0.66568189
-5.41170585,2.38342587,0.05133453,0.00000000,0.01570581,1.66219850,0.69961919,0.67001312
-5.40570285,2.46917325,0.05468673,0.00000000,0.01515077,1.71734884,0.72663426,0.68101209
-5.39969985,2.56835045,0.05872490,0.00000000,0.01472304,1.77939058,0.75689614,0.69910109
-5.39369685,2.68151753,0.06349434,0.00000000,0.01443902,1.84856367,0.79050535,0.72457737
-5.38769385,2.80905067,0.06903156,0.00000000,0.01431259,1.92501542,0.82752874,0.75760426
-5.38169085,2.95112278,0.07536286,0.00000000,0.01435483,2.00879090,0.86799629,0.79820525
-5.37568784,3.10768552,0.08250317,0.00000000,0.01457389,2.09982354,0.91189771,0.84626128
-5.36968484,3.27845351,0.09045505,0.00000000,0.01497487,2.19792623,0.95917921,0.90151155
-5.36368184,3.46289180,0.09920786,0.00000000,0.01555973,2.30278386,1.00974053,0.96355783
-5.35767884,3.66020762,0.10873722,0.00000000,0.01632732,2.41394760,1.06343258,1.03187244
-5.35167584,3.86934751,0.11900474,0.00000000,0.01727337,2.53083206,1.12005597,1.10580974
-5.34567284,4.08900091,0.12995804,0.00000000,0.01839065,2.65271566,1.17936060,1.18462092
-5.33966983,4.31761088,0.14153116,0.00000000,0.01966898,2.77874519,1.24104671,1.26747186
-5.33366683,4.55339266,0.15364523,0.00000000,0.02109551,2.90794475,1.30476738,1.35346354
-5.32766383,4.79436022,0.16620948,0.00000000,0.02265482,3.03922953,1.37013269,1.44165454
-5.32166083,5.03836067,0.17912262,0.00000000,0.02432925,3.17142440,1.43671552,1.53108488
-5.31565783,5.28311609,0.19227444,0.00000000,0.02609911,3.30328717,1.50405898,1.62080062
-5.30965483,5.52627166,0.20554771,0.00000000,0.02794304,3.43353595,1.57168515,1.70987838
-5.30365183,5.76544901,0.21882020,0.00000000,0.02983834,3.56087999,1.63910513,1.79744898
-5.29764882,5.99830296,0.23196695,0.00000000,0.03176138,3.68405294,1.70582984,1.88271951
-5.29164582,6.22257988,0.24486257,0.00000000,0.03368800,3.80184753,1.77138154,1.96499309
-5.28564282,6.43617565,0.25738354,0.00000000,0.03559393,3.91315033,1.83530533,2.04368557
-5.27963982,6.63719105,0.26941052,0.00000000,0.03745527,4.01697524,1.89718055,2.11833889
-5.27363682,6.82398254,0.28083053,0.00000000,0.03924891,4.11249451,1.95663155,2.18863031
-5.26763382,6.99520658,0.29153899,0.00000000,0.04095299,4.19906587,2.01333751,2.25437758
-5.26163082,7.14985562,0.30144151,0.00000000,0.04254731,4.27625474,2.06704092,2.31553973
-5.25562781,7.28728444,0.31045548,0.00000000,0.04401373,4.34385049,2.11755448,2.37221342
-5.24962481,7.40722567,0.31851131,0.00000000,0.04533652,4.40187593,2.16476618,2.42462523
-5.24362181,7.50979383,0.32555344,0.00000000,0.04650262,4.45058948,2.20864218,2.47311984
-5.23761881,7.59547743,0.33154092,0.00000000,0.04750191,4.49047975,2.24922752,2.51814467
-5.23161581,7.66511928,0.33644771,0.00000000,0.04832730,4.52225239,2.28664428,2.56023143
-5.22561281,7.71988542,0.34026263,0.00000000,0.04897482,4.54680940,2.32108726,2.59997494
-5.21960980,7.76122337,0.34298896,0.00000000,0.04944361,4.56522138,2.35281703,2.63800992
-5.21360680,7.79081091,0.34464376,0.00000000,0.04973577,4.57869323,2.38215037,2.67498634
-5.20760380,7.81049673,0.34525681,0.00000000,0.04985621,4.58852431,2.40944811,2.71154394
-5.20160080,7.82223469,0.34486943,0.00000000,0.04981236,4.59606399,2.43510059,2.74828653
-5.19559780,7.82801353,0.34353290,0.00000000,0.04961384,4.60266391,2.45951101,2.78575685
-5.18959480,7.82978418,0.34130685,0.00000000,0.04927209,4.60962830,2.48307686,2.82441250
-5.18359180,7.82938692,0.33825742,0.00000000,0.04879989,4.61816385,2.50617017,2.86460374
-5.17758879,7.82848067,0.33445535,0.00000000,0.04821097,4.62933085,2.52911700,2.90655381
-5.17158579,7.82847699,0.32997405,0.00000000,0.04751950,4.64399724,2.55217699,2.95034238
-5.16558279,7.83048101,0.32488773,0.00000000,0.04673968,4.66279727,2.57552382,2.99589285
-5.15957979,7.83524173,0.31926957,0.00000000,0.04588529,4.68609652,2.59922750,3.04296404
-5.15357679,7.84311379,0.31319006,0.00000000,0.04496934,4.71396494,2.62323947,3.09114689
-5.14757379,7.85403266,0.30671555,0.00000000,0.04400371,4.74615914,2.64738143,3.13986651
-5.14157079,7.86750461,0.29990705,0.00000000,0.04299894,4.78211541,2.67133888,3.18838999
-5.13556778,7.88261278,0.29281931,0.00000000,0.04196403,4.82095414,2.69466004,3.23584009
-5.12956478,7.89803951,0.28550023,0.00000000,0.04090632,4.86149625,2.71676078,3.28121474
-5.12356178,7.91210513,0.27799056,0.00000000,0.03983154,4.90229161,2.73693581,3.32341205
-5.11755878,7.92282211,0.27032403,0.00000000,0.03874378,4.94165906,2.75437628,3.36126041
-5.11155578,7.92796316,0.26252766,0.00000000,0.03764567,4.97773693,2.76819328,3.39355277
-5.10555278,7.92514103,0.25462243,0.00000000,0.03653857,5.00854265,2.77744683,3.41908409
-5.09954977,7.91189718,0.24662420,0.00000000,0.03542278,5.03203935,2.78117915,3.43669087
-5.09354677,7.88579586,0.23854470,0.00000000,0.03429782,5.04620716,2.77845110,3.44529110
-5.08754377,7.84451994,0.23039275,0.00000000,0.03316270,5.04911629,2.76838024,3.44392329
-5.08154077,7.78596450,0.22217544,0.00000000,0.03201622,5.03899913,2.75017881,3.43178296
-5.07553777,7.70832429,0.21389930,0.00000000,0.03085726,5.01431827,2.72318984,3.40825510
-5.06953477,7.61017132,0.20557140,0.00000000,0.02968497,4.97382767,2.68691990,3.37294115
-5.06353177,7.49051935,0.19720023,0.00000000,0.02849903,4.91662433,2.64106667,3.32567950
-5.05752876,7.34887259,0.18879647,0.00000000,0.02729979,4.84218829,2.58554006,3.26655845
-5.05152576,7.18525678,0.18037346,0.00000000,0.02608836,4.75040945,2.52047601,3.19592128
-5.04552276,7.00023161,0.17194747,0.00000000,0.02486670,4.64160000,2.44624205,3.11436326
-5.03951976,6.79488438,0.16353772,0.00000000,0.02363759,4.51649240,2.36343457,3.02272064
-5.03351676,6.57080572,0.15516616,0.00000000,0.02240460,4.37622317,2.27286791,2.92205254
-5.02751376,6.33004902,0.14685713,0.00000000,0.02117198,4.22230344,2.17555580,2.81361640
-5.02151076,6.07507575,0.13863673,0.00000000,0.01994454,4.05657809,2.07268617,2.69883826
-5.01550775,5.80868967,0.13053225,0.00000000,0.01872750,3.88117521,1.96559048,2.57927914
-5.00950475,5.53396294,0.12257142,0.00000000,0.01752630,3.69844862,1.85570894,2.45659902
-5.00350175,5.25415745,0.11478170,0.00000000,0.01634647,3.51091554,1.74455334,2.33251963
-4.99749875,4.97264445,0.10718962,0.00000000,0.01519342,3.32119225,1.63366873,2.20878755
-4.99149575,4.69282544,0.09982014,0.00000000,0.01407228,3.13192991,1.52459573,2.08713847
-4.98549275,4.41805670,0.09269619,0.00000000,0.01298781,2.94575267,1.41883454,1.96926364
-4.97948974,4.15157941,0.08583825,0.00000000,0.01194426,2.76519978,1.31781176,1.85677906
-4.97348674,3.89645671,0.07926412,0.00000000,0.01094525,2.59267302,1.22285102,1.75119777
-4.96748374,3.65551857,0.07298876,0.00000000,0.00999380,2.43039032,1.13514775,1.65390532
-4.96148074,3.43131464,0.06702428,0.00000000,0.00909220,2.28034604,1.05574848,1.56613837
-4.95547774,3.22607507,0.06138007,0.00000000,0.00824211,2.14427801,0.98553479,1.48896620
-4.94947474,3.04167891,0.05606288,0.00000000,0.00744447,2.02364123,0.92521166,1.42327485
-4.94347174,2.87962938,0.05107712,0.00000000,0.00669966,1.91958780,0.87529989,1.36975360
-4.93746873,2.74103561,0.04642507,0.00000000,0.00600743,1.83295272,0.83613245,1.32888369
-4.93146573,2.62660017,0.04210716,0.00000000,0.00536707,1.76424516,0.80785408,1.30092906
-4.92546273,2.53661220,0.03812222,0.00000000,0.00477739,1.71364481,0.79042395,1.28592935
-4.91945973,2.47094594,0.03446774,0.00000000,0.00423687,1.68100306,0.78362100,1.28369539
-4.91345673,2.42906487,0.03114006,0.00000000,0.00374365,1.66584908,0.78705177,1.29380756
-4.90745373,2.41003173,0.02813454,0.00000000,0.00329567,1.66740069,0.80016046,1.31561764
-4.90145073,2.41252507,0.02544568,0.00000000,0.00289067,1.68458038,0.82224134,1.34825475
-4.89544772,2.43486275,0.02306721,0.00000000,0.00252631,1.71603664,0.85245338,1.39063604
-4.88944472,2.47503305,0.02099211,0.00000000,0.00220015,1.76017080,0.88983720,1.44148260
-4.88344172,2.53073365,0.01921265,0.00000000,0.00190973,1.81516962,0.93333429,1.49934106
-4.87743872,2.59941866,0.01772032,0.00000000,0.00165263,1.87904347,0.98180859,1.56261103
-4.87143572,2.67835336,0.01650579,0.00000000,0.00142645,1.94966988,1.03407025,1.62957817
-4.86543272,2.76467603,0.01555886,0.00000000,0.00122888,2.02484194,1.08890131,1.69845252
-4.85942971,2.85546567,0.01486836,0.00000000,0.00105771,2.10232057,1.14508306,1.76741123
-4.85342671,2.94781406,0.01442207,0.00000000,0.00091085,2.17988964,1.20142456,1.83464454
-4.84742371,3.03890026,0.01420665,0.00000000,0.00078637,2.25541231,1.25679164,1.89840375
-4.84142071,3.12606519,0.01420760,0.00000000,0.00068251,2.32688711,1.31013585,1.95704928
-4.83541771,3.20688406,0.01440923,0.00000000,0.00059771,2.39250195,1.36052241,2.00909739
-4.82941471,3.27923393,0.01479462,0.00000000,0.00053062,2.45068420,1.40715653,2.05326352
-4.82341171,3.34135435,0.01534579,0.00000000,0.00048016,2.50014517,1.44940722,2.08850067
-4.81740870,3.39189876,0.01604369,0.00000000,0.00044551,2.53991750,1.48682801,2.11403129
-4.81140570,3.42997498,0.01686852,0.00000000,0.00042619,2.56938411,1.51917382,2.12937140
-4.80540270,3.45517347,0.01779989,0.00000000,0.00042204,2.58829775,1.54641358,2.13434603
-4.79939970,3.46758261,0.01881725,0.00000000,0.00043332,2.59679075,1.56873828,2.12909555
-4.79339670,3.46779061,0.01990028,0.00000000,0.00046069,2.59537453,1.58656410,2.11407256
-4.78739370,3.45687437,0.02102944,0.00000000,0.00050531,2.58492934,1.60053063,2.09002984
-4.78139070,3.43637584,0.02218657,0.00000000,0.00056886,2.56668449,1.61149419,2.05799992
-4.77538769,3.40826700,0.02335549,0.00000000,0.00065356,2.54219014,1.62051622,2.01926715
-4.76938469,3.37490458,0.02452279,0.00000000,0.00076228,2.51328134,1.62884704,1.97533348
-4.76338169,3.33897604,0.02567846,0.00000000,0.00089850,2.48203572,1.63790493,1.92787933
-4.75737869,3.30343815,0.02681664,0.00000000,0.00106640,2.45072571,1.64925086,1.87872072
-4.75137569,3.27144975,0.02793627,0.00000000,0.00127086,2.42176658,1.66455897,1.82976419
-4.74537269,3.24629987,0.02904167,0.00000000,0.00151746,2.39766127,1.68558292,1.78296062
-4.73936968,3.23133253,0.03014299,0.00000000,0.00181252,2.38094295,1.71411830,1.74025908
-4.73336668,3.22986924,0.03125652,0.00000000,0.00216298,2.37411619,1.75196143,1.70356173
-4.72736368,3.24513037,0.03240482,0.00000000,0.00257646,2.37959749,1.80086479,1.67468034
-4.72136068,3.28015613,0.03361662,0.00000000,0.00306109,2.39965594,1.86248962,1.65529530
-4.71535768,3.33772852,0.03492651,0.00000000,0.00362546,2.43635475,1.93835642,1.64691733
-4.70935468,3.42029510,0.03637436,0.00000000,0.00427844,2.49149456,2.02979416,1.65085259
-4.70335168,3.52989612,0.03800450,0.00000000,0.00502904,2.56655935,2.13788955,1.66817125
-4.69734867,3.66809635,0.03986470,0.00000000,0.00588617,2.66266630,2.26343767,1.69968007
-4.69134567,3.83592364,0.04200487,0.00000000,0.00685846,2.78052067,2.40689581,1.74589943
-4.68534267,4.03381585,0.04447565,0.00000000,0.00795391,2.92037740,2.56834231,1.80704510
-4.67933967,4.26157862,0.04732676,0.00000000,0.00917970,3.08201078,2.74744247,1.88301541
-4.67333667,4.51835596,0.05060537,0.00000000,0.01054180,3.26469409,2.94342362,1.97338437
-4.66733367,4.80261579,0.05435433,0.00000000,0.01204473,3.46719066,3.15506137,2.07740132
-4.66133067,5.11215252,0.05861055,0.00000000,0.01369121,3.68775781,3.38067876,2.19399762
-4.65532766,5.44410796,0.06340335,0.00000000,0.01548187,3.92416502,3.61815972,2.32180089
-4.64932466,5.79501182,0.06875308,0.00000000,0.01741500,4.17372684,3.86497791,2.45915718
-4.64332166,6.16084200,0.07466995,0.00000000,0.01948628,4.43335120,4.11824123,2.60416101
-4.63731866,6.53710426,0.08115313,0.00000000,0.02168863,4.69960237,4.37475176,2.75469320
-4.63131566,6.91893011,0.08819021,0.00000000,0.02401205,4.96877799,4.63107999,2.90846599
-4.62531266,7.30119062,0.09575708,0.00000000,0.02644362,5.23699819,4.88365181,3.06307468
-4.61930965,7.67862317,0.10381817,0.00000000,0.02896744,5.50030465,5.12884545,3.21605447
-4.61330665,8.04596753,0.11232717,0.00000000,0.03156481,5.75476650,5.36309555,3.36494113
-4.60730365,8.39810658,0.12122807,0.00000000,0.03421440,5.99658965,5.58300044,3.50733379
-4.60130065,8.73020703,0.13045670,0.00000000,0.03689252,6.22222566,5.78542871,3.64095764
-4.59529765,9.03785483,0.13994250,0.00000000,0.03957350,6.42847605,5.96762068,3.76372474
-4.58929465,9.31718021,0.14961058,0.00000000,0.04223015,6.61258795,6.12728064,3.87379046
-4.58329165,9.56496734,0.15938399,0.00000000,0.04483422,6.77233716,6.26265547,3.96960366
-4.57728864,9.77874410,0.16918604,0.00000000,0.04735702,6.90609497,6.37259636,4.04994862
-4.57128564,9.95684816,0.17894260,0.00000000,0.04976999,7.01287582,6.45660008,4.11397690
-4.56528264,10.09846633,0.18858425,0.00000000,0.05204531,7.09236335,6.51482787,4.16122797
-4.55927964,10.20364535,0.19804822,0.00000000,0.05415652,7.14491345,6.54810031,4.19163741
-4.55327664,10.27327319,0.20728000,0.00000000,0.05607912,7.17153371,6.55786780,4.20553242
-4.54727364,10.30903122,0.21623442,0.00000000,0.05779109,7.17383974,6.54615732,4.20361443
-4.54127064,10.31331889,0.22487637,0.00000000,0.05927339,7.15398968,6.51549722,4.18692948
-4.53526763,10.28915352,0.23318087,0.00000000,0.06051034,7.11459932,6.46882254,4.15682714
-4.52926463,10.24004894,0.24113267,0.00000000,0.06148995,7.05864104,6.40936463,4.11490962
-4.52326163,10.16987761,0.24872526,0.00000000,0.06220410,6.98933030,6.34052931,4.06297267
-4.51725863,10.08272162,0.25595936,0.00000000,0.06264863,6.91000438,6.26576839,4.00294062
-4.51125563,9.98271824,0.26284114,0.00000000,0.06282335,6.82399796,6.18844984,3.93679785
-4.50525263,9.87390631,0.26937994,0.00000000,0.06273186,6.73452073,6.11173192,3.86651921
-4.49924962,9.76007941,0.27558596,0.00000000,0.06238139,6.64454171,6.03844646,3.79400215
-4.49324662,9.64465179,0.28146782,0.00000000,0.06178243,6.55668524,5.97099612,3.72100289
-4.48724362,9.53054229,0.28703029,0.00000000,0.06094837,6.47314256,5.91126993,3.64907927
-4.48124062,9.42008113,0.29227224,0.00000000,0.05989508,6.39560270,5.86058053,3.57954218
-4.47523762,9.31494310,0.29718498,0.00000000,0.05864043,6.32520533,5.81962577,3.51341767
-4.46923462,9.21610986,0.30175119,0.00000000,0.05720381,6.26251746,5.78847616,3.45142089
-4.46323162,9.12386295,0.30594439,0.00000000,0.05560564,6.20753477,5.76658855,3.39394292
-4.45722861,9.03780742,0.30972913,0.00000000,0.05386697,6.15970724,5.75284542,3.34105104
-4.45122561,8.95692522,0.31306187,0.00000000,0.05200904,6.11798807,5.74561798,3.29250196
-4.44522261,8.87965576,0.31589264,0.00000000,0.05005292,6.08090331,5.74285026,3.24776784
-4.43921961,8.80400015,0.31816721,0.00000000,0.04801925,6.04663934,5.74216058,3.20607348
-4.43321661,8.72764455,0.31982999,0.00000000,0.04592800,6.01314410,5.74095605,3.16644342
-4.42721361,8.64809717,0.32082720,0.00000000,0.04379829,5.97823778,5.73655511,3.12775665
-4.42121061,8.56283289,0.32111045,0.00000000,0.04164837,5.93972797,5.72631310,3.08880670
-4.41520760,8.46943925,0.32064043,0.00000000,0.03949550,5.89552431,5.70774545,3.04836462
-4.40920460,8.36575727,0.31939041,0.00000000,0.03735604,5.84374768,5.67864351,3.00524198
-4.40320160,8.25001114,0.31734965,0.00000000,0.03524549,5.78282931,5.63717821,2.95835149
-4.39719860,8.12092110,0.31452622,0.00000000,0.03317860,5.71159553,5.58198748,2.90676259
-4.39119560,7.97779458,0.31094931,0.00000000,0.03116946,5.62933480,5.51224395,2.84974992
-4.38519260,7.82059214,0.30667074,0.00000000,0.02923167,5.53584423,5.42770047,2.78683268
-4.37918959,7.64996514,0.30176556,0.00000000,0.02737846,5.43145411,5.32871188,2.71780350
-4.37318659,7.46726425,0.29633180,0.00000000,0.02562281,5.31702964,5.21623248,2.64274603
-4.36718359,7.27451843,0.29048917,0.00000000,0.02397756,5.19395022,5.09178976,2.56204062
-4.36118059,7.07438602,0.28437678,0.00000000,0.02245553,5.06406786,4.95743583,2.47635851
-4.35517759,6.87008019,0.27814996,0.00000000,0.02106954,4.92964683,4.81567903,2.38664493
-4.34917459,6.66527259,0.27197625,0.00000000,0.01983247,4.79328773,4.66939881,2.29409244
-4.34317159,6.46397949,0.26603069,0.00000000,0.01875727,4.65783962,4.52174776,2.20010586
-4.33716858,6.27043559,0.26049057,0.00000000,0.01785693,4.52630428,4.37604489,2.10626046
-4.33116558,6.08896081,0.25552987,0.00000000,0.01714436,4.40173696,4.23566484,2.01425562
-4.32516258,5.92382572,0.25131353,0.00000000,0.01663234,4.28714766,4.10392730,1.92586553
-4.31915958,5.77912060,0.24799192,0.00000000,0.01633335,4.18540715,3.98399110,1.84288914
-4.31315658,5.65863317,0.24569551,0.00000000,0.01625936,4.09916099,3.87875681,1.76710107
-4.30715358,5.56573899,0.24453020,0.00000000,0.01642164,4.03075470,3.79078137,1.70020483
