energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.54377189,5.46548514,0.01137913,0.71720862,3.50032005,3.08653982,0.00559181,1.44508471,1.01487492,0.40877504
-5.53776888,5.32861378,0.01077446,0.70578228,3.44617754,3.00078471,0.00551854,1.40873884,0.99816652,0.39741113
-5.53176588,5.17894846,0.01015558,0.69128812,3.38001238,2.90893542,0.00542986,1.36897650,0.97898209,0.38518209
-5.52576288,5.01769355,0.00953004,0.67386380,3.30235526,2.81178515,0.00532585,1.32607286,0.95743837,0.37218513
-5.51975988,4.84625101,0.00890488,0.65370143,3.21393325,2.71021373,0.00520691,1.28035943,0.93368879,0.35852940
-5.51375688,4.66619017,0.00828649,0.63104210,3.11564991,2.60516946,0.00507379,1.23221685,0.90791956,0.34433390
-5.50775388,4.47921097,0.00768052,0.60616888,3.00856050,2.49764760,0.00492752,1.18206596,0.88034493,0.32972507
-5.50175088,4.28710202,0.00709185,0.57939863,2.89384301,2.38866630,0.00476941,1.13035759,0.85120152,0.31483415
-5.49574787,4.09169496,0.00652455,0.55107294,2.77276621,2.27924079,0.00460099,1.07756132,0.82074207,0.29979427
-5.48974487,3.89481710,0.00598193,0.52154866,2.64665600,2.17035713,0.00442395,1.02415361,0.78922884,0.28473748
-5.48374187,3.69824422,0.00546651,0.49118830,2.51686119,2.06294636,0.00424007,0.97060590,0.75692687,0.26979180
-5.47773887,3.50365552,0.00498010,0.46035070,2.38472021,1.95786052,0.00405121,0.91737299,0.72409735,0.25507832
-5.47173587,3.31259283,0.00452384,0.42938241,2.25152981,1.85585138,0.00385920,0.86488224,0.69099150,0.24070855
-5.46573287,3.12642548,0.00409829,0.39860991,2.11851680,1.75755310,0.00366579,0.81352403,0.65784506,0.22678203
-5.45972986,2.94632263,0.00370347,0.36833309,1.98681403,1.66346942,0.00347264,0.76364373,0.62487371,0.21338441
-5.45372686,2.77323378,0.00333896,0.33881996,1.85744090,1.57396606,0.00328125,0.71553558,0.59226955,0.20058597
-5.44772386,2.60787820,0.00300397,0.31030288,1.73128921,1.48926852,0.00309292,0.66943861,0.56019873,0.18844064
-5.44172086,2.45074346,0.00269740,0.28297618,1.60911425,1.40946542,0.00290878,0.62553460,0.52880030,0.17698566
-5.43571786,2.30209266,0.00241792,0.25699527,1.49153126,1.33451693,0.00272973,0.58394823,0.49818624,0.16624169
-5.42971486,2.16197960,0.00216402,0.23247698,1.37901683,1.26426783,0.00255646,0.54474913,0.46844260,0.15621353
-5.42371186,2.03027089,0.00193409,0.20950112,1.27191472,1.19846453,0.00238947,0.50795569,0.43963160,0.14689134
-5.41770885,1.90667349,0.00172645,0.18811298,1.17044543,1.13677486,0.00222909,0.47354041,0.41179442,0.13825220
-5.41170585,1.79076610,0.00153937,0.16832662,1.07471875,1.07880991,0.00207547,0.44143631,0.38495463,0.13026209
-5.40570285,1.68203279,0.00137116,0.15012870,0.98474836,1.02414649,0.00192867,0.41154423,0.35912180,0.12287813
-5.39969985,1.57989705,0.00122017,0.13348261,0.90046756,0.97234940,0.00178861,0.38374047,0.33429529,0.11605087
-5.39369685,1.48375485,0.00108482,0.11833275,0.82174547,0.92299240,0.00165518,0.35788453,0.31046771,0.10972672
-5.38769385,1.39300517,0.00096359,0.10460879,0.74840268,0.87567699,0.00152820,0.33382663,0.28762822,0.10385034
-5.38169085,1.30707692,0.00085508,0.09222962,0.68022600,0.83004836,0.00140749,0.31141460,0.26576512,0.09836681
-5.37568784,1.22545140,0.00075799,0.08110704,0.61698154,0.78580798,0.00129285,0.29050013,0.24486800,0.09322371
-5.36968484,1.14767967,0.00067114,0.07114902,0.55842599,0.74272253,0.00118411,0.27094394,0.22492909,0.08837284
-5.36368184,1.07339478,0.00059344,0.06226249,0.50431572,0.70062918,0.00108112,0.25262008,0.20594405,0.08377169
-5.35767884,1.00231857,0.00052394,0.05435559,0.45441387,0.65943717,0.00098376,0.23541904,0.18791206,0.07938459
-5.35167584,0.93426379,0.00046177,0.04733950,0.40849519,0.61912614,0.00089195,0.21924982,0.17083545,0.07518343
-5.34567284,0.86913167,0.00040616,0.04112972,0.36634919,0.57974156,0.00080563,0.20404102,0.15471878,0.07114815
-5.33966983,0.80690578,0.00035645,0.03564701,0.32778147,0.54138767,0.00072478,0.18974101,0.13956774,0.06726684
-5.33366683,0.74764295,0.00031204,0.03081793,0.29261380,0.50421878,0.00064937,0.17631724,0.12538783,0.06353551
-5.32766383,0.69146198,0.00027242,0.02657502,0.26068312,0.46842916,0.00057942,0.16375495,0.11218295,0.05995769
-5.32166083,0.63853093,0.00023713,0.02285684,0.23183983,0.43424240,0.00051494,0.15205528,0.09995412,0.05654371
-5.31565783,0.58905374,0.00020578,0.01960774,0.20594561,0.40190052,0.00045595,0.14123301,0.08869835,0.05330980
-5.30965483,0.54325679,0.00017801,0.01677756,0.18287106,0.37165350,0.00040249,0.13131403,0.07840775,0.05027712
-5.30365183,0.50137593,0.00015353,0.01432122,0.16249331,0.34374936,0.00035461,0.12233256,0.06906891,0.04747058
-5.29764882,0.46364438,0.00013206,0.01219827,0.14469379,0.31842523,0.00031235,0.11432839,0.06066261,0.04491769
-5.29164582,0.43028177,0.00011336,0.01037244,0.12935623,0.29589951,0.00027581,0.10734408,0.05316377,0.04264729
-5.28564282,0.40148457,0.00009723,0.00881124,0.11636493,0.27636527,0.00024510,0.10142221,0.04654177,0.04068840
-5.27963982,0.37741791,0.00008349,0.00748555,0.10560335,0.25998480,0.00022039,0.09660281,0.04076088,0.03906899
-5.27363682,0.35820884,0.00007198,0.00636923,0.09695299,0.24688546,0.00020191,0.09292091,0.03578098,0.03781496
-5.26763382,0.34394109,0.00006258,0.00543884,0.09029258,0.23715663,0.00019000,0.09040438,0.03155833,0.03694907
-5.26163082,0.33465108,0.00005519,0.00467338,0.08549745,0.23084770,0.00018507,0.08907192,0.02804645,0.03649011
-5.25562781,0.33032534,0.00004974,0.00405401,0.08243919,0.22796708,0.00018768,0.08893141,0.02519699,0.03645218
-5.24962481,0.33089913,0.00004619,0.00356390,0.08098546,0.22848205,0.00019850,0.08997859,0.02296059,0.03684406
-5.24362181,0.33625623,0.00004452,0.00318804,0.08100008,0.23231950,0.00021839,0.09219601,0.02128766,0.03766890
-5.23761881,0.34622987,0.00004476,0.00291309,0.08234320,0.23936736,0.00024834,0.09555240,0.02012909,0.03892390
-5.23161581,0.36060489,0.00004695,0.00272725,0.08487182,0.24947679,0.00028954,0.10000253,0.01943687,0.04060036
-5.22561281,0.37912082,0.00005118,0.00262018,0.08844043,0.26246510,0.00034331,0.10548731,0.01916451,0.04268378
-5.21960980,0.40147617,0.00005755,0.00258281,0.09290198,0.27811922,0.00041116,0.11193453,0.01926751,0.04515421
-5.21360680,0.42733357,0.00006619,0.00260729,0.09810905,0.29619986,0.00049472,0.11925983,0.01970357,0.04798670
-5.20760380,0.45632590,0.00007726,0.00268688,0.10391532,0.31644619,0.00059572,0.12736824,0.02043285,0.05115194
-5.20160080,0.48806309,0.00009093,0.00281582,0.11017726,0.33858093,0.00071598,0.13615599,0.02141802,0.05461698
-5.19559780,0.52213947,0.00010738,0.00298919,0.11675595,0.36231577,0.00085731,0.14551262,0.02262437,0.05834599
-5.18959480,0.55814137,0.00012678,0.00320286,0.12351917,0.38735696,0.00102148,0.15532338,0.02401979,0.06230113
-5.18359180,0.59565479,0.00014931,0.00345332,0.13034337,0.41341082,0.00121011,0.16547169,0.02557474,0.06644333
-5.17758879,0.63427263,0.00017510,0.00373755,0.13711568,0.44018897,0.00142463,0.17584163,0.02726218,0.07073306
-5.17158579,0.67360127,0.00020428,0.00405291,0.14373574,0.46741317,0.00166615,0.18632038,0.02905744,0.07513097
-5.16558279,0.71326617,0.00023691,0.00439700,0.15011724,0.49481929,0.00193538,0.19680037,0.03093809,0.07959847
-5.15957979,0.75291611,0.00027301,0.00476752,0.15618897,0.52216048,0.00223255,0.20718111,0.03288373,0.08409807
-5.15357679,0.79222586,0.00031251,0.00516212,0.16189555,0.54920919,0.00255726,0.21737066,0.03487583,0.08859360
-5.14757379,0.83089725,0.00035528,0.00557832,0.16719741,0.57575801,0.00290848,0.22728652,0.03689739,0.09305026
-5.14157079,0.86865839,0.00040108,0.00601335,0.17207025,0.60161931,0.00328440,0.23685595,0.03893271,0.09743444
-5.13556778,0.90526132,0.00044961,0.00646404,0.17650384,0.62662365,0.00368243,0.24601584,0.04096706,0.10171351
-5.12956478,0.94047816,0.00050044,0.00692679,0.18050027,0.65061716,0.00409917,0.25471195,0.04298629,0.10585539
-5.12356178,0.97409617,0.00055304,0.00739742,0.18407157,0.67345810,0.00453039,0.26289768,0.04497656,0.10982818
-5.11755878,1.00591204,0.00060681,0.00787124,0.18723708,0.69501290,0.00497107,0.27053254,0.04692391,0.11359964
-5.11155578,1.03572604,0.00066103,0.00834294,0.19002038,0.71515188,0.00541549,0.27758026,0.04881402,0.11713691
-5.10555278,1.06333650,0.00071495,0.00880673,0.19244631,0.73374529,0.00585731,0.28400692,0.05063189,0.12040621
-5.09954977,1.08853511,0.00076772,0.00925632,0.19453785,0.75065980,0.00628971,0.28977908,0.05236170,0.12337272
-5.09354677,1.11110369,0.00081846,0.00968508,0.19631349,0.76575592,0.00670557,0.29486211,0.05398666,0.12600078
-5.08754377,1.13081279,0.00086630,0.01008616,0.19778486,0.77888668,0.00709761,0.29921900,0.05548907,0.12825414
-5.08154077,1.14742234,0.00091036,0.01045266,0.19895502,0.78989774,0.00745866,0.30280953,0.05685039,0.13009665
-5.07553777,1.16068473,0.00094979,0.01077785,0.19981742,0.79862904,0.00778184,0.30559016,0.05805155,0.13149303
-5.06953477,1.17035016,0.00098381,0.01105533,0.20035568,0.80491819,0.00806079,0.30751448,0.05907331,0.13240994
-5.06353177,1.17617414,0.00101174,0.01127927,0.20054408,0.80860521,0.00828988,0.30853439,0.05989674,0.13281716
-5.05752876,1.17792681,0.00103299,0.01144463,0.20034888,0.80953874,0.00846440,0.30860183,0.06050385,0.13268886
-5.05152576,1.17540369,0.00104713,0.01154737,0.19973031,0.80758314,0.00858073,0.30767106,0.06087822,0.13200499
-5.04552276,1.16843710,0.00105384,0.01158459,0.19864516,0.80262619,0.00863645,0.30570136,0.06100578,0.13075242
-5.03951976,1.15690772,0.00105300,0.01155473,0.19704981,0.79458702,0.00863049,0.30265994,0.06087546,0.12892617
-5.03351676,1.14075550,0.00104462,0.01145762,0.19490348,0.78342360,0.00856312,0.29852494,0.06047992,0.12653027
-5.02751376,1.11998938,0.00102889,0.01129461,0.19217159,0.76913945,0.00843595,0.29328829,0.05981621,0.12357838
-5.02151076,1.09469494,0.00100615,0.01106857,0.18882904,0.75178917,0.00825194,0.28695826,0.05888630,0.12009413
-5.01550775,1.06503975,0.00097690,0.01078387,0.18486307,0.73148222,0.00801525,0.27956153,0.05769744,0.11611109
-5.00950475,1.03127584,0.00094174,0.01044631,0.18027584,0.70838490,0.00773112,0.27114468,0.05626254,0.11167232
-5.00350175,0.99373920,0.00090141,0.01006305,0.17508635,0.68272029,0.00740575,0.26177495,0.05460015,0.10682970
-4.99749875,0.95284620,0.00085672,0.00964245,0.16933173,0.65476602,0.00704606,0.25154019,0.05273452,0.10164277
-4.99149575,0.90908712,0.00080853,0.00919392,0.16306784,0.62485003,0.00665951,0.24054813,0.05069529,0.09617748
-4.98549275,0.86301702,0.00075775,0.00872779,0.15636924,0.59334452,0.00625390,0.22892484,0.04851716,0.09050462
-4.97948974,0.81524444,0.00070529,0.00825507,0.14932840,0.56065831,0.00583714,0.21681251,0.04623935,0.08469818
-4.97348674,0.76641847,0.00065203,0.00778733,0.14205446,0.52722794,0.00541708,0.20436677,0.04390500,0.07883364
-4.96748374,0.71721471,0.00059884,0.00733648,0.13467143,0.49350803,0.00500131,0.19175355,0.04156046,0.07298635
-4.96148074,0.66832075,0.00054650,0.00691467,0.12731600,0.45996116,0.00459698,0.17914564,0.03925450,0.06722990
-4.95547774,0.62042182,0.00049573,0.00653410,0.12013520,0.42704777,0.00421074,0.16671926,0.03703753,0.06163478
-4.94947474,0.57418704,0.00044715,0.00620695,0.11328383,0.39521645,0.00384857,0.15465056,0.03496079,0.05626720
-4.94347174,0.53025680,0.00040131,0.00594520,0.10692184,0.36489484,0.00351573,0.14311240,0.03307556,0.05118812
-4.93746873,0.48923152,0.00035864,0.00576059,0.10121183,0.33648158,0.00321671,0.13227134,0.03143235,0.04645266
-4.93146573,0.45166204,0.00031948,0.00566452,0.09631654,0.31033923,0.00295521,0.12228505,0.03008018,0.04210961
-4.92546273,0.41804177,0.00028407,0.00566794,0.09239655,0.28678845,0.00273413,0.11330008,0.02906588,0.03820136
-4.91945973,0.38880044,0.00025256,0.00578126,0.08960797,0.26610336,0.00255559,0.10545002,0.02843332,0.03476387
-4.91345673,0.36429950,0.00022502,0.00601426,0.08810039,0.24850811,0.00242092,0.09885410,0.02822282,0.03182692
-4.90745373,0.34482887,0.00020143,0.00637590,0.08801466,0.23417443,0.00233074,0.09361610,0.02847040,0.02941443
-4.90145073,0.33060485,0.00018171,0.00687423,0.08948089,0.22322022,0.00228493,0.08982344,0.02920719,0.02754488
-4.89544772,0.32176890,0.00016573,0.00751615,0.09261620,0.21570889,0.00228272,0.08754662,0.03045864,0.02623165
-4.88944472,0.31838722,0.00015331,0.00830724,0.09752244,0.21164950,0.00232269,0.08683862,0.03224393,0.02548342
-4.88344172,0.32045077,0.00014422,0.00925148,0.10428382,0.21099736,0.00240280,0.08773441,0.03457524,0.02530442
-4.87743872,0.32787570,0.00013821,0.01035102,0.11296429,0.21365531,0.00252042,0.09025048,0.03745703,0.02569459
-4.87143572,0.34050417,0.00013499,0.01160593,0.12360489,0.21947542,0.00267236,0.09438424,0.04088546,0.02664963
-4.86543272,0.35810564,0.00013429,0.01301391,0.13622103,0.22826125,0.00285490,0.10011353,0.04484778,0.02816084
-4.85942971,0.38037865,0.00013578,0.01457009,0.15079983,0.23977072,0.00306382,0.10739596,0.04932184,0.03021496
-4.85342671,0.40695335,0.00013918,0.01626679,0.16729767,0.25371964,0.00329445,0.11616848,0.05427581,0.03279380
-4.84742371,0.43739502,0.00014416,0.01809344,0.18563813,0.26978595,0.00354173,0.12634698,0.05966799,0.03587390
-4.84142071,0.47120888,0.00015042,0.02003648,0.20571042,0.28761492,0.00380025,0.13782617,0.06544700,0.03942613
-4.83541771,0.50784627,0.00015768,0.02207941,0.22736872,0.30682523,0.00406437,0.15047988,0.07155211,0.04341536
-4.82941471,0.54671266,0.00016567,0.02420289,0.25043234,0.32701603,0.00432829,0.16416184,0.07791405,0.04780028
-4.82341171,0.58717737,0.00017413,0.02638505,0.27468715,0.34777503,0.00458617,0.17870701,0.08445599,0.05253331
-4.81740870,0.62858533,0.00018285,0.02860183,0.29988820,0.36868742,0.00483226,0.19393368,0.09109506,0.05756085
-4.81140570,0.67027051,0.00019163,0.03082748,0.32576378,0.38934565,0.00506103,0.20964635,0.09774406,0.06282370
-4.80540270,0.71157111,0.00020033,0.03303517,0.35202084,0.40935965,0.00526729,0.22563926,0.10431359,0.06825783
-4.79939970,0.75184595,0.00020885,0.03519771,0.37835177,0.42836744,0.00544637,0.24170084,0.11071444,0.07379546
-4.79339670,0.79049180,0.00021714,0.03728836,0.40444233,0.44604562,0.00559418,0.25761869,0.11686012,0.07936649
-4.78739370,0.82696096,0.00022522,0.03928162,0.42998059,0.46211946,0.00570743,0.27318519,0.12266961,0.08490008
-4.78139070,0.86077841,0.00023316,0.04115413,0.45466648,0.47637210,0.00578363,0.28820337,0.12807010,0.09032666
-4.77538769,0.89155799,0.00024112,0.04288555,0.47822164,0.48865259,0.00582126,0.30249300,0.13299960,0.09557989
-4.76938469,0.91901666,0.00024929,0.04445932,0.50039906,0.49888224,0.00581976,0.31589644,0.13740948,0.10059888
-4.76338169,0.94298625,0.00025797,0.04586337,0.52099214,0.50705900,0.00577960,0.32828412,0.14126659,0.10533025
-4.75737869,0.96342204,0.00026752,0.04709079,0.53984263,0.51325958,0.00570224,0.33955928,0.14455506,0.10973013
-4.75137569,0.98040753,0.00027835,0.04814020,0.55684694,0.51763913,0.00559014,0.34966175,0.14727756,0.11376589
-4.74537269,0.99415511,0.00029095,0.04901605,0.57196059,0.52042838,0.00544667,0.35857048,0.14945605,0.11741754
-4.73936968,1.00500232,0.00030585,0.04972870,0.58520035,0.52192813,0.00527603,0.36630470,0.15113188,0.12067872
-4.73336668,1.01340354,0.00032364,0.05029430,0.59664388,0.52250137,0.00508314,0.37292345,0.15236525,0.12355715
-4.72736368,1.01991755,0.00034493,0.05073447,0.60642681,0.52256313,0.00487353,0.37852368,0.15323405,0.12607454
-4.72136068,1.02519095,0.00037033,0.05107578,0.61473734,0.52256837,0.00465316,0.38323663,0.15383214,0.12826600
-4.71535768,1.02993828,0.00040047,0.05134909,0.62180847,0.52299836,0.00442833,0.38722289,0.15426701,0.13017883
-4.70935468,1.03491931,0.00043596,0.05158872,0.62790828,0.52434593,0.00420550,0.39066619,0.15465701,0.13187083
-4.70335168,1.04091450,0.00047736,0.05183154,0.63332863,0.52710019,0.00399115,0.39376619,0.15512824,0.13340819
-4.69734867,1.04869947,0.00052517,0.05211597,0.63837282,0.53173112,0.00379167,0.39673069,0.15581114,0.13486302
-4.69134567,1.05901944,0.00057984,0.05248097,0.64334294,0.53867469,0.00361320,0.39976749,0.15683689,0.13631069
-4.68534267,1.07256461,0.00064168,0.05296501,0.64852737,0.54831883,0.00346153,0.40307640,0.15833391,0.13782702
-4.67933967,1.08994734,0.00071090,0.05360510,0.65418909,0.56099086,0.00334200,0.40684163,0.16042426,0.13948548
-4.67333667,1.11168203,0.00078759,0.05443592,0.66055545,0.57694670,0.00325943,0.41122504,0.16322036,0.14135466
-4.66733367,1.13816819,0.00087167,0.05548896,0.66780980,0.59636214,0.00321800,0.41636047,0.16682186,0.14349580
-4.66133067,1.16967733,0.00096292,0.05679187,0.67608534,0.61932636,0.00322121,0.42234929,0.17131287,0.14596081
-4.65532766,1.20634383,0.00106093,0.05836785,0.68546144,0.64583799,0.00327183,0.42925744,0.17675954,0.14879064
-4.64932466,1.24816011,0.00116514,0.06023517,0.69596248,0.67580347,0.00337182,0.43711396,0.18320806,0.15201406
-4.64332166,1.29497578,0.00127480,0.06240682,0.70755921,0.70903799,0.00352231,0.44591092,0.19068305,0.15564696
