energy_ev,total_up,As_p_up,As_d_up,Au_p_up,Au_d_up,Se_s_up,Se_p_up
-5.58579290,7.71574186,0.31802046,0.00000000,0.92182156,7.03053359,0.09971971,0.32256083
-5.57978989,7.74179414,0.32168419,0.00000000,0.92345965,7.05354386,0.10066707,0.32142642
-5.57378689,7.75526746,0.32393326,0.00000000,0.92134045,7.06718474,0.10110677,0.31899174
-5.56778389,7.75489713,0.32472314,0.00000000,0.91543870,7.07018058,0.10102993,0.31528360
-5.56178089,7.73959741,0.32403671,0.00000000,0.90578921,7.06137803,0.10043698,0.31034861
-5.55577789,7.70851315,0.32188572,0.00000000,0.89248900,7.03979704,0.09933783,0.30425332
-5.54977489,7.66106529,0.31831134,0.00000000,0.87569764,7.00467743,0.09775190,0.29708361
-5.54377189,7.59698740,0.31338366,0.00000000,0.85563584,6.95551837,0.09570768,0.28894373
-5.53776888,7.51635121,0.30720023,0.00000000,0.83258205,6.89210852,0.09324216,0.27995453
-5.53176588,7.41957913,0.29988356,0.00000000,0.80686713,6.81454513,0.09039995,0.27025119
-5.52576288,7.30744299,0.29157775,0.00000000,0.77886711,6.72324086,0.08723213,0.25998041
-5.51975988,7.18104859,0.28244425,0.00000000,0.74899436,6.61891774,0.08379493,0.24929699
-5.51375688,7.04180675,0.27265707,0.00000000,0.71768737,6.50258875,0.08014825,0.23836014
-5.50775388,6.89139200,0.26239754,0.00000000,0.68539947,6.37552759,0.07635403,0.22732945
-5.50175088,6.73169107,0.25184880,0.00000000,0.65258706,6.23922852,0.07247469,0.21636078
-5.49574787,6.56474372,0.24119041,0.00000000,0.61969771,6.09535818,0.06857143,0.20560216
-5.48974487,6.39267875,0.23059314,0.00000000,0.58715855,5.94570198,0.06470275,0.19518998
-5.48374187,6.21764847,0.22021428,0.00000000,0.55536564,5.79210772,0.06092302,0.18524546
-5.47773887,6.04176466,0.21019353,0.00000000,0.52467447,5.63642926,0.05728127,0.17587170
-5.47173587,5.86703916,0.20064974,0.00000000,0.49539209,5.48047296,0.05382023,0.16715135
-5.46573287,5.69533156,0.19167857,0.00000000,0.46777125,5.32594928,0.05057557,0.15914500
-5.45972986,5.52830631,0.18335109,0.00000000,0.44200650,5.17443152,0.04757544,0.15189037
-5.45372686,5.36740065,0.17571336,0.00000000,0.41823253,5.02732336,0.04484037,0.14540234
-5.44772386,5.21380441,0.16878697,0.00000000,0.39652470,4.88583615,0.04238330,0.13967367
-5.44172086,5.06845195,0.16257049,0.00000000,0.37690167,4.75097632,0.04021000,0.13467666
-5.43571786,4.93202562,0.15704163,0.00000000,0.35932981,4.62354286,0.03831965,0.13036528
-5.42971486,4.80497016,0.15216009,0.00000000,0.34372932,4.50413417,0.03670564,0.12667802
-5.42371186,4.68751610,0.14787085,0.00000000,0.32998163,4.39316306,0.03535646,0.12354109
-5.41770885,4.57971066,0.14410774,0.00000000,0.31793769,4.29087854,0.03425678,0.12087198
-5.41170585,4.48145371,0.14079717,0.00000000,0.30742678,4.19739260,0.03338848,0.11858310
-5.40570285,4.39253661,0.13786181,0.00000000,0.29826551,4.11270985,0.03273176,0.11658549
-5.39969985,4.31268147,0.13522411,0.00000000,0.29026650,4.03675832,0.03226608,0.11479235
-5.39369685,4.24157866,0.13280938,0.00000000,0.28324652,3.96941924,0.03197116,0.11312225
-5.38769385,4.17892033,0.13054856,0.00000000,0.27703366,3.91055402,0.03182767,0.11150206
-5.38169085,4.12442836,0.12838041,0.00000000,0.27147337,3.86002694,0.03181794,0.10986925
-5.37568784,4.07787507,0.12625311,0.00000000,0.26643316,3.81772211,0.03192635,0.10817373
-5.36968484,4.03909589,0.12412528,0.00000000,0.26180578,3.78355391,0.03213959,0.10637907
-5.36368184,4.00799336,0.12196643,0.00000000,0.25751095,3.75747022,0.03244679,0.10446301
-5.35767884,3.98453247,0.11975683,0.00000000,0.25349561,3.73944854,0.03283933,0.10241750
-5.35167584,3.96872781,0.11748688,0.00000000,0.24973271,3.72948507,0.03331071,0.10024807
-5.34567284,3.96062350,0.11515610,0.00000000,0.24621892,3.72757781,0.03385609,0.09797269
-5.33966983,3.96026723,0.11277178,0.00000000,0.24297125,3.73370460,0.03447185,0.09562026
-5.33366683,3.96768025,0.11034736,0.00000000,0.24002296,3.74779775,0.03515512,0.09322870
-5.32766383,3.98282532,0.10790081,0.00000000,0.23741901,3.76971692,0.03590320,0.09084285
-5.32166083,4.00557483,0.10545286,0.00000000,0.23521131,3.79922238,0.03671310,0.08851226
-5.31565783,4.03568143,0.10302545,0.00000000,0.23345419,3.83595052,0.03758104,0.08628892
-5.30965483,4.07275328,0.10064025,0.00000000,0.23220007,3.87939367,0.03850218,0.08422516
-5.30365183,4.11623596,0.09831747,0.00000000,0.23149592,3.92888598,0.03947031,0.08237166
-5.29764882,4.16540273,0.09607492,0.00000000,0.23138037,3.98359693,0.04047776,0.08077582
-5.29164582,4.21935417,0.09392743,0.00000000,0.23188179,4.04253355,0.04151543,0.07948036
-5.28564282,4.27702793,0.09188652,0.00000000,0.23301728,4.10455182,0.04257297,0.07852229
-5.27963982,4.33721855,0.08996048,0.00000000,0.23479266,4.16837739,0.04363903,0.07793227
-5.27363682,4.39860662,0.08815459,0.00000000,0.23720329,4.23263502,0.04470166,0.07773426
-5.26763382,4.45979609,0.08647165,0.00000000,0.24023564,4.29588549,0.04574876,0.07794548
-5.26163082,4.51935786,0.08491269,0.00000000,0.24386944,4.35666829,0.04676858,0.07857665
-5.25562781,4.57587722,0.08347768,0.00000000,0.24808012,4.41354805,0.04775024,0.07963238
-5.24962481,4.62800276,0.08216633,0.00000000,0.25284146,4.46516213,0.04868418,0.08111166
-5.24362181,4.67449377,0.08097887,0.00000000,0.25812797,4.51026690,0.04956254,0.08300841
-5.23761881,4.71426355,0.07991664,0.00000000,0.26391708,4.54777998,0.05037950,0.08531195
-5.23161581,4.74641614,0.07898255,0.00000000,0.27019064,4.57681628,0.05113143,0.08800748
-5.22561281,4.77027434,0.07818138,0.00000000,0.27693585,4.59671572,0.05181691,0.09107628
-5.21960980,4.78539761,0.07751976,0.00000000,0.28414531,4.60706113,0.05243662,0.09449585
-5.21360680,4.79158887,0.07700603,0.00000000,0.29181631,4.60768553,0.05299305,0.09823994
-5.20760380,4.78889013,0.07664974,0.00000000,0.29994937,4.59866857,0.05349015,0.10227830
-5.20160080,4.77756761,0.07646103,0.00000000,0.30854599,4.58032258,0.05393275,0.10657650
-5.19559780,4.75808739,0.07644986,0.00000000,0.31760601,4.55316936,0.05432603,0.11109562
-5.18959480,4.73108360,0.07662504,0.00000000,0.32712456,4.51790946,0.05467484,0.11579198
-5.18359180,4.69732136,0.07699329,0.00000000,0.33708892,4.47538585,0.05498314,0.12061703
-5.17758879,4.65765688,0.07755826,0.00000000,0.34747556,4.42654465,0.05525341,0.12551736
-5.17158579,4.61299749,0.07831962,0.00000000,0.35824757,4.37239497,0.05548612,0.13043502
-5.16558279,4.56426386,0.07927232,0.00000000,0.36935269,4.31397062,0.05567947,0.13530807
-5.15957979,4.51235674,0.08040599,0.00000000,0.38072219,4.25229545,0.05582910,0.14007146
-5.15357679,4.45812989,0.08170462,0.00000000,0.39227060,4.18835429,0.05592814,0.14465828
-5.14757379,4.40237038,0.08314645,0.00000000,0.40389663,4.12307060,0.05596734,0.14900127
-5.14157079,4.34578692,0.08470416,0.00000000,0.41548492,4.05729140,0.05593541,0.15303460
-5.13556778,4.28900609,0.08634539,0.00000000,0.42690899,3.99177984,0.05581952,0.15669583
-5.12956478,4.23257589,0.08803343,0.00000000,0.43803481,3.92721459,0.05560598,0.15992798
-5.12356178,4.17697546,0.08972824,0.00000000,0.44872531,3.86419539,0.05528093,0.16268160
-5.11755878,4.12262931,0.09138760,0.00000000,0.45884511,3.80325326,0.05483117,0.16491664
-5.11155578,4.06992437,0.09296846,0.00000000,0.46826558,3.74486364,0.05424494,0.16660421
-5.10555278,4.01922772,0.09442831,0.00000000,0.47686978,3.68946096,0.05351274,0.16772788
-5.09954977,3.97090302,0.09572663,0.00000000,0.48455705,3.63745258,0.05262794,0.16828461
-5.09354677,3.92532395,0.09682620,0.00000000,0.49124689,3.58923052,0.05158741,0.16828518
-5.08754377,3.88288297,0.09769444,0.00000000,0.49688209,3.54517960,0.05039188,0.16775400
-5.08154077,3.84399416,0.09830435,0.00000000,0.50143066,3.50568076,0.04904616,0.16672845
-5.07553777,3.80908962,0.09863545,0.00000000,0.50488673,3.47110893,0.04755919,0.16525757
-5.06953477,3.77860898,0.09867430,0.00000000,0.50727000,3.44182506,0.04594381,0.16340029
-5.06353177,3.75298235,0.09841478,0.00000000,0.50862406,3.41816260,0.04421643,0.16122321
-5.05752876,3.73260748,0.09785802,0.00000000,0.50901342,3.40040889,0.04239650,0.15879800
-5.05152576,3.71782230,0.09701212,0.00000000,0.50851950,3.38878256,0.04050581,0.15619863
-5.04552276,3.70887439,0.09589149,0.00000000,0.50723580,3.38340828,0.03856775,0.15349840
-5.03951976,3.70588930,0.09451600,0.00000000,0.50526231,3.38429042,0.03660642,0.15076705
-5.03351676,3.70883977,0.09290990,0.00000000,0.50269976,3.39128751,0.03464585,0.14806808
-5.02751376,3.71751787,0.09110067,0.00000000,0.49964370,3.40408931,0.03270910,0.14545621
-5.02151076,3.73151237,0.08911769,0.00000000,0.49617902,3.42219835,0.03081753,0.14297539
-5.01550775,3.75019307,0.08699099,0.00000000,0.49237494,3.44491777,0.02899012,0.14065724
-5.00950475,3.77270384,0.08475003,0.00000000,0.48828105,3.47134677,0.02724295,0.13852004
-5.00350175,3.79796563,0.08242258,0.00000000,0.48392440,3.50038495,0.02558879,0.13656840
-4.99749875,3.82469024,0.08003384,0.00000000,0.47930796,3.53074614,0.02403688,0.13479349
-4.99149575,3.85140502,0.07760569,0.00000000,0.47441049,3.56098204,0.02259284,0.13317398
-4.98549275,3.87648825,0.07515627,0.00000000,0.46918793,3.58951535,0.02125880,0.13167748
-4.97948974,3.89821417,0.07269979,0.00000000,0.46357618,3.61468141,0.02003361,0.13026257
-4.97348674,3.91480622,0.07024659,0.00000000,0.45749519,3.63477719,0.01891320,0.12888120
-4.96748374,3.92449631,0.06780347,0.00000000,0.45085411,3.64811559,0.01789106,0.12748147
-4.96148074,3.92558777,0.06537421,0.00000000,0.44355731,3.65308292,0.01695873,0.12601049
-4.95547774,3.91651915,0.06296030,0.00000000,0.43551080,3.64819700,0.01610644,0.12441745
-4.94947474,3.89592595,0.06056175,0.00000000,0.42662894,3.63216331,0.01532366,0.12265647
-4.94347174,3.86269731,0.05817801,0.00000000,0.41684075,3.60392633,0.01459965,0.12068933
-4.93746873,3.81602502,0.05580882,0.00000000,0.40609579,3.56271388,0.01392407,0.11848781
-4.93146573,3.75544229,0.05345514,0.00000000,0.39436906,3.50807198,0.01328736,0.11603564
-4.92546273,3.68085043,0.05111980,0.00000000,0.38166482,3.43988864,0.01268117,0.11332990
-4.91945973,3.59253202,0.04880820,0.00000000,0.36801898,3.35840530,0.01209868,0.11038183
-4.91345673,3.49114989,0.04652862,0.00000000,0.35350003,3.26421531,0.01153474,0.10721709
-4.90745373,3.37773191,0.04429253,0.00000000,0.33820843,3.15824951,0.01098601,0.10387528
-4.90145073,3.25364227,0.04211447,0.00000000,0.32227458,3.04174951,0.01045095,0.10040903
-4.89544772,3.12054054,0.04001194,0.00000000,0.30585530,2.91622993,0.00992971,0.09688235
-4.88944472,2.98033045,0.03800486,0.00000000,0.28912924,2.78343147,0.00942400,0.09336867
-4.88344172,2.83510071,0.03611506,0.00000000,0.27229131,2.64526670,0.00893686,0.08994838
-4.87743872,2.68706035,0.03436542,0.00000000,0.25554647,2.50376126,0.00847237,0.08670611
-4.87143572,2.53847147,0.03277909,0.00000000,0.23910315,2.36099276,0.00803536,0.08372780
-4.86543272,2.39158217,0.03137853,0.00000000,0.22316663,2.21903007,0.00763107,0.08109774
-4.85942971,2.24856207,0.03018453,0.00000000,0.20793275,2.07987515,0.00726489,0.07889562
-4.85342671,2.11144298,0.02921535,0.00000000,0.19358200,1.94540983,0.00694199,0.07719369
-4.84742371,1.98206661,0.02848581,0.00000000,0.18027450,1.81734895,0.00666712,0.07605427
-4.84142071,1.86204091,0.02800660,0.00000000,0.16814585,1.69720148,0.00644435,0.07552748
-4.83541771,1.75270613,0.02778366,0.00000000,0.15730400,1.58624049,0.00627687,0.07564948
-4.82941471,1.65511128,0.02781782,0.00000000,0.14782736,1.48548235,0.00616692,0.07644109
-4.82341171,1.57000119,0.02810459,0.00000000,0.13976395,1.39567540,0.00611566,0.07790704
-4.81740870,1.49781396,0.02863419,0.00000000,0.13313182,1.31729770,0.00612321,0.08003571
-4.81140570,1.43868824,0.02939184,0.00000000,0.12792040,1.25056330,0.00618866,0.08279940
-4.80540270,1.39247937,0.03035824,0.00000000,0.12409297,1.19543610,0.00631020,0.08615526
-4.79939970,1.35878354,0.03151032,0.00000000,0.12158977,1.15165033,0.00648526,0.09004663
-4.79339670,1.33696834,0.03282218,0.00000000,0.12033202,1.11873643,0.00671072,0.09440499
-4.78739370,1.32620858,0.03426618,0.00000000,0.12022629,1.09605097,0.00698312,0.09915227
-4.78139070,1.32552577,0.03581422,0.00000000,0.12116922,1.08280957,0.00729895,0.10420351
-4.77538769,1.33382980,0.03743907,0.00000000,0.12305250,1.07812126,0.00765487,0.10946980
-4.76938469,1.34996134,0.03911578,0.00000000,0.12576771,1.08102334,0.00804805,0.11486137
-4.76338169,1.37273351,0.04082303,0.00000000,0.12921097,1.09051538,0.00847638,0.12029074
-4.75737869,1.40097152,0.04254439,0.00000000,0.13328723,1.10559155,0.00893875,0.12567570
-4.75137569,1.43354893,0.04426946,0.00000000,0.13791400,1.12527018,0.00943519,0.13094217
-4.74537269,1.46941954,0.04599477,0.00000000,0.14302439,1.14861983,0.00996709,0.13602668
-4.73936968,1.50764378,0.04772435,0.00000000,0.14856928,1.17478121,0.01053724,0.14087836
-4.73336668,1.54740903,0.04947005,0.00000000,0.15451859,1.20298442,0.01114984,0.14546050
-4.72736368,1.58804310,0.05125139,0.00000000,0.16086156,1.23256120,0.01181044,0.14975132
-4.72136068,1.62902063,0.05309506,0.00000000,0.16760593,1.26295190,0.01252575,0.15374420
-4.71535768,1.66996234,0.05503395,0.00000000,0.17477604,1.29370720,0.01330340,0.15744715
-4.70935468,1.71062721,0.05710581,0.00000000,0.18240997,1.32448474,0.01415159,0.16088152
-4.70335168,1.75089809,0.05935147,0.00000000,0.19055567,1.35504097,0.01507868,0.16408018
-4.69734867,1.79076152,0.06181280,0.00000000,0.19926628,1.38521869,0.01609263,0.16708498
-4.69134567,1.83028252,0.06453034,0.00000000,0.20859478,1.41493094,0.01720051,0.16994382
-4.68534267,1.86957576,0.06754083,0.00000000,0.21858827,1.44414212,0.01840789,0.17270729
-4.67933967,1.90877440,0.07087461,0.00000000,0.22928197,1.47284718,0.01971824,0.17542519
-4.67333667,1.94799805,0.07455316,0.00000000,0.24069341,1.50105001,0.02113236,0.17814293
-4.66733367,1.98732163,0.07858674,0.00000000,0.25281692,1.52874200,0.02264787,0.18089815
-4.66133067,2.02674661,0.08297246,0.00000000,0.26561892,1.55588197,0.02425876,0.18371759
-4.65532766,2.06617624,0.08769267,0.00000000,0.27903417,1.58237862,0.02595507,0.18661448
-4.64932466,2.10539628,0.09271400,0.00000000,0.29296321,1.60807621,0.02772270,0.18958658
-4.64332166,2.14406222,0.09798693,0.00000000,0.30727144,1.63274470,0.02954339,0.19261492
-4.63731866,2.18169422,0.10344613,0.00000000,0.32178969,1.65607469,0.03139488,0.19566341
-4.63131566,2.21768004,0.10901148,0.00000000,0.33631664,1.67767780,0.03325122,0.19867932
-4.62531266,2.25128638,0.11458982,0.00000000,0.35062295,1.69709266,0.03508330,0.20159467
-4.61930965,2.28167814,0.12007738,0.00000000,0.36445703,1.71379625,0.03685959,0.20432847
-4.61330665,2.30794521,0.12536276,0.00000000,0.37755236,1.72722036,0.03854690,0.20678971
-4.60730365,2.32913538,0.13033044,0.00000000,0.38963594,1.73677243,0.04011144,0.20888096
-4.60130065,2.34429219,0.13486463,0.00000000,0.40043775,1.74185975,0.04151980,0.21050253
-4.59529765,2.35249574,0.13885326,0.00000000,0.40970059,1.74191594,0.04274011,0.21155684
-4.58929465,2.35290459,0.14219199,0.00000000,0.41718995,1.73642843,0.04374311,0.21195289
-4.58329165,2.34479664,0.14478806,0.00000000,0.42270353,1.72496534,0.04450318,0.21161061
-4.57728864,2.32760693,0.14656377,0.00000000,0.42607978,1.70720056,0.04499930,0.21046486
-4.57128564,2.30096033,0.14745942,0.00000000,0.42720514,1.68293555,0.04521582,0.20846887
-4.56528264,2.26469749,0.14743567,0.00000000,0.42601958,1.65211667,0.04514307,0.20559697
-4.55927964,2.21889263,0.14647505,0.00000000,0.42252014,1.61484716,0.04477777,0.20184652
-4.55327664,2.16386223,0.14458271,0.00000000,0.41676233,1.57139292,0.04412317,0.19723883
-4.54727364,2.10016410,0.14178637,0.00000000,0.40885913,1.52218189,0.04318897,0.19181917
-4.54127064,2.02858693,0.13813534,0.00000000,0.39897792,1.46779687,0.04199105,0.18565583
-4.53526763,1.95013078,0.13369884,0.00000000,0.38733514,1.40896217,0.04055090,0.17883817
-4.52926463,1.86597953,0.12856370,0.00000000,0.37418919,1.34652472,0.03889492,0.17147398
-4.52326163,1.77746661,0.12283145,0.00000000,0.35983178,1.28143058,0.03705360,0.16368612
-4.51725863,1.68603579,0.11661504,0.00000000,0.34457812,1.21469787,0.03506052,0.15560863
-4.51125563,1.59319877,0.11003536,0.00000000,0.32875653,1.14738763,0.03295134,0.14738257
-4.50525263,1.50049175,0.10321772,0.00000000,0.31269776,1.08057372,0.03076278,0.13915175
-4.49924962,1.40943269,0.09628834,0.00000000,0.29672461,1.01531325,0.02853158,0.13105842
-4.49324662,1.32148122,0.08937124,0.00000000,0.28114231,0.95261881,0.02629366,0.12323936
-4.48724362,1.23800276,0.08258530,0.00000000,0.26622990,0.89343349,0.02408322,0.11582223
-4.48124062,1.16023813,0.07604201,0.00000000,0.25223311,0.83860967,0.02193216,0.10892249
-4.47523762,1.08927945,0.06984356,0.00000000,0.23935888,0.78889229,0.01986948,0.10264097
-4.46923462,1.02605310,0.06408156,0.00000000,0.22777160,0.74490682,0.01792103,0.09706202
-4.46323162,0.97130970,0.05883640,0.00000000,0.21759133,0.70715222,0.01610926,0.09225243
-4.45722861,0.92562096,0.05417697,0.00000000,0.20889381,0.67599873,0.01445321,0.08826093
-4.45122561,0.88938296,0.05016104,0.00000000,0.20171214,0.65169006,0.01296863,0.08511845
-4.44522261,0.86282493,0.04683590,0.00000000,0.19604015,0.63434955,0.01166821,0.08283876
-4.43921961,0.84602262,0.04423938,0.00000000,0.19183694,0.62398949,0.01056185,0.08141976
-4.43321661,0.83891515,0.04240113,0.00000000,0.18903265,0.62052305,0.00965703,0.08084503
-4.42721361,0.84132409,0.04134387,0.00000000,0.18753480,0.62377769,0.00895922,0.08108567
-4.42121061,0.85297366,0.04108484,0.00000000,0.18723531,0.63350954,0.00847218,0.08210238
-4.41520760,0.87351095,0.04163706,0.00000000,0.18801748,0.64941786,0.00819836,0.08384750
-4.40920460,0.90252505,0.04301046,0.00000000,0.18976302,0.67115877,0.00813912,0.08626713
-4.40320160,0.93956450,0.04521282,0.00000000,0.19235864,0.69835799,0.00829495,0.08930312
-4.39719860,0.98415219,0.04825044,0.00000000,0.19570201,0.73062181,0.00866556,0.09289491
-4.39119560,1.03579740,0.05212852,0.00000000,0.19970710,0.76754620,0.00924986,0.09698120
-4.38519260,1.09400464,0.05685122,0.00000000,0.20430845,0.80872379,0.01004591,0.10150137
-4.37918959,1.15827942,0.06242142,0.00000000,0.20946456,0.85374874,0.01105066,0.10639670
-4.37318659,1.22813088,0.06884024,0.00000000,0.21516012,0.90221957,0.01225979,0.11161128
-4.36718359,1.30307173,0.07610627,0.00000000,0.22140725,0.95374007,0.01366732,0.11709281
-4.36118059,1.38261599,0.08421464,0.00000000,0.22824557,1.00791879,0.01526528,0.12279301
-4.35517759,1.46627486,0.09315595,0.00000000,0.23574122,1.06436725,0.01704343,0.12866802
-4.34917459,1.55355166,0.10291513,0.00000000,0.24398490,1.12269741,0.01898887,0.13467846
-4.34317159,1.64393625,0.11347030,0.00000000,0.25308894,1.18251880,0.02108585,0.14078943
-4.33716858,1.73689974,0.12479177,0.00000000,0.26318347,1.24343577,0.02331563,0.14697041
-4.33116558,1.83189012,0.13684116,0.00000000,0.27441187,1.30504528,0.02565647,0.15319495
-4.32516258,1.92832933,0.14957067,0.00000000,0.28692543,1.36693548,0.02808372,0.15944042
-4.31915958,2.02561238,0.16292278,0.00000000,0.30087750,1.42868562,0.03057020,0.16568759
-4.31315658,2.12310869,0.17683017,0.00000000,0.31641718,1.48986725,0.03308664,0.17192027
-4.30715358,2.22016611,0.19121595,0.00000000,0.33368256,1.55004710,0.03560240,0.17812484
