energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.37668834,3.80885155,0.13209490,0.51635018,0.48680836,0.66364072,0.07776030,1.20552534,1.09276564,0.18022545
-3.37068534,3.86611982,0.13786109,0.53064630,0.48520242,0.65537578,0.08038596,1.21784450,1.12371336,0.18382449
-3.36468234,3.93142873,0.14363841,0.54533923,0.48431830,0.65012006,0.08303529,1.23479419,1.15688387,0.18756554
-3.35867934,4.00406418,0.14932807,0.56023955,0.48420724,0.64802238,0.08567758,1.25626177,1.19175954,0.19138544
-3.35267634,4.08305334,0.15482388,0.57512104,0.48489967,0.64917841,0.08827814,1.28202739,1.22771529,0.19520856
-3.34667334,4.16718570,0.16001545,0.58972569,0.48640376,0.65363067,0.09079880,1.31176513,1.26403368,0.19894885
-3.34067034,4.25504367,0.16479178,0.60377020,0.48870509,0.66137000,0.09319849,1.34504832,1.29992409,0.20251236
-3.33466733,4.34504170,0.16904495,0.61695382,0.49176738,0.67233820,0.09543409,1.38135857,1.33454531,0.20580019
-3.32866433,4.43547266,0.17267396,0.62896706,0.49553419,0.68643180,0.09746130,1.42009859,1.36703087,0.20871166
-3.32266133,4.52455945,0.17558833,0.63950120,0.49993141,0.70350678,0.09923581,1.46060812,1.39651590,0.21114768
-3.31665833,4.61051011,0.17771140,0.64825807,0.50487044,0.72338399,0.10071437,1.50218242,1.42216473,0.21301408
-3.31065533,4.69157402,0.17898327,0.65495985,0.51025188,0.74585499,0.10185610,1.54409266,1.44319786,0.21422489
-3.30465233,4.76609682,0.17936298,0.65935838,0.51596931,0.77068808,0.10262372,1.58560718,1.45891750,0.21470537
-3.29864932,4.83257189,0.17883014,0.66124378,0.52191328,0.79763419,0.10298479,1.62601288,1.46873047,0.21439459
-3.29264632,4.88968588,0.17738575,0.66045187,0.52797494,0.82643233,0.10291286,1.66463566,1.47216759,0.21324768
-3.28664332,4.93635643,0.17505218,0.65687021,0.53404938,0.85681426,0.10238849,1.70085894,1.46889890,0.21123743
-3.28064032,4.97176024,0.17187241,0.65044244,0.54003830,0.88850827,0.10140011,1.73413948,1.45874399,0.20835534
-3.27463732,4.99535029,0.16790857,0.64117077,0.54585202,0.92124164,0.09994462,1.76401960,1.44167714,0.20461199
-3.26863432,5.00686136,0.16323973,0.62911660,0.55141062,0.95474190,0.09802781,1.79013546,1.41782724,0.20003682
-3.26263132,5.00630384,0.15795921,0.61439915,0.55664425,0.98873673,0.09566441,1.81222072,1.38747237,0.19467721
-3.25662831,4.99394610,0.15217144,0.59719223,0.56149261,1.02295255,0.09287790,1.83010580,1.35102955,0.18859705
-3.25062531,4.97028667,0.14598852,0.57771938,0.56590361,1.05711212,0.08970006,1.84371263,1.30904021,0.18187478
-3.24462231,4.93601780,0.13952677,0.55624747,0.56983153,1.09093132,0.08617022,1.85304557,1.26215195,0.17460101
-3.23861931,4.89198257,0.13290319,0.53307922,0.57323460,1.12411558,0.08233426,1.85817888,1.21109758,0.16687583
-3.23261631,4.83912807,0.12623217,0.50854484,0.57607248,1.15635634,0.07824343,1.85924192,1.15667240,0.15880598
-3.22661331,4.77845744,0.11962252,0.48299333,0.57830377,1.18732809,0.07395310,1.85640284,1.09971063,0.15050190
-3.22061031,4.71098348,0.11317491,0.45678357,0.57988375,1.21668647,0.06952127,1.84985211,1.04106209,0.14207485
-3.21460730,4.63768658,0.10697985,0.43027585,0.58076270,1.24406789,0.06500721,1.83978676,0.98156994,0.13363425
-3.20860430,4.55947933,0.10111617,0.40382383,0.58088500,1.26909108,0.06047007,1.82639664,0.92205041,0.12528516
-3.20260130,4.47717965,0.09565015,0.37776755,0.58018901,1.29136082,0.05596757,1.80985339,0.86327510,0.11712629
-3.19659830,4.39149391,0.09063522,0.35242740,0.57860811,1.31047397,0.05155488,1.79030305,0.80595645,0.10924817
-3.19059530,4.30301051,0.08611216,0.32809932,0.57607258,1.32602786,0.04728368,1.76786248,0.75073644,0.10173200
-3.18459230,4.21220402,0.08210982,0.30505123,0.57251261,1.33763076,0.04320138,1.74262010,0.69817902,0.09464873
-3.17858929,4.11944892,0.07864618,0.28352075,0.56786199,1.34491411,0.03935064,1.71464046,0.64876567,0.08805869
-3.17258629,4.02504164,0.07572977,0.26371392,0.56206253,1.34754591,0.03576910,1.68397250,0.60289426,0.08201150
-3.16658329,3.92922877,0.07336111,0.24580499,0.55506880,1.34524480,0.03248929,1.65066065,0.56088052,0.07654643
-3.16058029,3.83223904,0.07153441,0.22993691,0.54685289,1.33779387,0.02953883,1.61475784,0.52296169,0.07169283
-3.15457729,3.73431645,0.07023900,0.21622234,0.53740896,1.32505354,0.02694069,1.57633963,0.48930171,0.06747092
-3.14857429,3.63575171,0.06946071,0.20474501,0.52675716,1.30697276,0.02471369,1.53551794,0.45999743,0.06389251
-3.14257129,3.53690944,0.06918301,0.19556113,0.51494662,1.28359772,0.02287299,1.49245367,0.43508512,0.06096183
-3.13656828,3.43824888,0.06938773,0.18870062,0.50205728,1.25507755,0.02143068,1.44736690,0.41454682,0.05867624
-3.13056528,3.34033621,0.07005552,0.18416817,0.48820040,1.22166641,0.02039636,1.40054396,0.39831614,0.05702687
-3.12456228,3.24384730,0.07116593,0.18194384,0.47351751,1.18372190,0.01977764,1.35234065,0.38628309,0.05599912
-3.11855928,3.14956039,0.07269707,0.18198332,0.45817791,1.14169945,0.01958056,1.30318118,0.37829783,0.05557289
-3.11255628,3.05833881,0.07462507,0.18421774,0.44237462,1.09614307,0.01980997,1.25355277,0.37417336,0.05572281
-3.10655328,2.97110471,0.07692325,0.18855329,0.42631910,1.04767255,0.02046967,1.20399610,0.37368714,0.05641817
-3.10055028,2.88880521,0.07956115,0.19487064,0.41023482,0.99696783,0.02156244,1.15509188,0.37658199,0.05762286
-3.09454727,2.81237311,0.08250355,0.20302437,0.39435006,0.94475105,0.02309000,1.10744441,0.38256650,0.05929518
-3.08854427,2.74268458,0.08570955,0.21284275,0.37889026,0.89176712,0.02505269,1.06166294,0.39131540,0.06138777
-3.08254127,2.68051651,0.08913186,0.22412791,0.36407031,0.83876363,0.02744918,1.01834170,0.40247030,0.06384748
-3.07653827,2.62650625,0.09271633,0.23665673,0.35008712,0.78647103,0.03027599,0.97803992,0.41564122,0.06661556
-3.07053527,2.58111634,0.09640190,0.25018258,0.33711292,0.73558375,0.03352697,0.94126272,0.43040924,0.06962788
-3.06453227,2.54460659,0.10012097,0.26443810,0.32528951,0.68674322,0.03719281,0.90844401,0.44633060,0.07281556
-3.05852926,2.51701544,0.10380025,0.27913897,0.31472394,0.64052328,0.04126051,0.87993228,0.46294249,0.07610579
-3.05252626,2.49815184,0.10736206,0.29398890,0.30548556,0.59741857,0.04571297,0.85598000,0.47977043,0.07942297
-3.04652326,2.48759851,0.11072609,0.30868547,0.29760480,0.55783625,0.05052863,0.83673728,0.49633739,0.08269012
-3.04052026,2.48472666,0.11381152,0.32292703,0.29107365,0.52209121,0.05568130,0.82224996,0.51217420,0.08583062
-3.03451726,2.48872151,0.11653951,0.33642011,0.28584779,0.49040483,0.06114012,0.81246236,0.52683120,0.08876998
-3.02851426,2.49861756,0.11883580,0.34888729,0.28185027,0.46290708,0.06686973,0.80722448,0.53989040,0.09143791
-3.02251126,2.51334193,0.12063335,0.36007519,0.27897651,0.43964184,0.07283064,0.80630325,0.55097790,0.09377031
-3.01650825,2.53176355,0.12187505,0.36976213,0.27710049,0.42057482,0.07897978,0.80939731,0.55977579,0.09571128
-3.01050525,2.55274592,0.12251600,0.37776519,0.27608163,0.40560385,0.08527122,0.81615467,0.56603315,0.09721492
-3.00450225,2.57520093,0.12252568,0.38394637,0.27577230,0.39457077,0.09165709,0.82619226,0.56957545,0.09824696
-2.99849925,2.59814108,0.12188951,0.38821745,0.27602530,0.38727448,0.09808858,0.83911659,0.57031197,0.09878602
-2.99249625,2.62072772,0.12060994,0.39054340,0.27670131,0.38348447,0.10451700,0.85454457,0.56824076,0.09882451
-2.98649325,2.64231323,0.11870698,0.39094410,0.27767578,0.38295440,0.11089495,0.87212349,0.56345094,0.09836903
-2.98049025,2.66247517,0.11621802,0.38949428,0.27884505,0.38543493,0.11717737,0.89154946,0.55612205,0.09744046
-2.97448724,2.68104110,0.11319713,0.38632167,0.28013150,0.39068562,0.12332257,0.91258340,0.54652062,0.09607336
-2.96848424,2.69810301,0.10971370,0.38160342,0.28148750,0.39848530,0.12929311,0.93506401,0.53499384,0.09431510
-2.96248124,2.71402109,0.10585054,0.37556091,0.28289819,0.40864061,0.13505652,0.95891723,0.52196067,0.09222449
-2.95647824,2.72941665,0.10170162,0.36845318,0.28438284,0.42099256,0.14058588,0.98416192,0.50790079,0.08987003
-2.95047524,2.74515490,0.09736935,0.36056925,0.28599493,0.43542077,0.14586005,1.01091145,0.49334159,0.08732793
-2.94447224,2.76231819,0.09296164,0.35221955,0.28782096,0.45184558,0.15086388,1.03937140,0.47884380,0.08467986
-2.93846923,2.78217124,0.08858886,0.34372688,0.28997823,0.47022775,0.15558797,1.06983330,0.46498625,0.08201059
-2.93246623,2.80611951,0.08436074,0.33541723,0.29261140,0.49056612,0.16002850,1.10266497,0.45235020,0.07940561
-2.92646323,2.83566249,0.08038330,0.32761067,0.29588846,0.51289321,0.16418662,1.13829759,0.44150370,0.07694875
-2.92046023,2.87234367,0.07675605,0.32061269,0.29999585,0.53726902,0.16806795,1.17721021,0.43298648,0.07471996
-2.91445723,2.91769875,0.07356934,0.31470624,0.30513320,0.56377343,0.17168182,1.21991218,0.42729574,0.07279324
-2.90845423,2.97320393,0.07090206,0.31014470,0.31150784,0.59249728,0.17504056,1.26692411,0.42487311,0.07123485
-2.90245123,3.04022571,0.06881968,0.30714583,0.31932908,0.62353278,0.17815867,1.31875793,0.42609322,0.07010172
-2.89644822,3.11997374,0.06737274,0.30588702,0.32880264,0.65696332,0.18105214,1.37589686,0.43125392,0.06944028
-2.89044522,3.21345785,0.06659566,0.30650170,0.34012525,0.69285326,0.18373770,1.43877558,0.44056842,0.06928552
-2.88444222,3.32145037,0.06650609,0.30907710,0.35347953,0.73123804,0.18623213,1.50776142,0.45415957,0.06966042
-2.87843922,3.44445457,0.06710464,0.31365324,0.36902931,0.77211484,0.18855172,1.58313694,0.47205615,0.07057572
-2.87243622,3.58267985,0.06837503,0.32022316,0.38691540,0.81543434,0.19071168,1.66508436,0.49419142,0.07202994
-2.86643322,3.73602419,0.07028468,0.32873419,0.40725199,0.86109375,0.19272567,1.75367230,0.52040382,0.07400971
-2.86043022,3.90406409,0.07278573,0.33909044,0.43012353,0.90893141,0.19460535,1.84884503,0.55043991,0.07649042
-2.85442721,4.08605220,0.07581634,0.35115598,0.45558237,0.95872328,0.19635998,1.95041475,0.58395937,0.07943697
-2.84842421,4.28092263,0.07930246,0.36475898,0.48364702,1.01018143,0.19799603,2.05805686,0.62054206,0.08280486
-2.84242121,4.48730384,0.08315977,0.37969639,0.51430119,1.06295472,0.19951681,2.17130859,0.65969704,0.08654127
-2.83641821,4.70353882,0.08729599,0.39573918,0.54749350,1.11663166,0.20092218,2.28957110,0.70087314,0.09058643
-2.83041521,4.92771229,0.09161331,0.41263788,0.58313813,1.17074565,0.20220822,2.41211514,0.74347121,0.09487497
-2.82441221,5.15768447,0.09601099,0.43012840,0.62111613,1.22478234,0.20336705,2.53809020,0.78685743,0.09933732
-2.81840920,5.39113091,0.10038801,0.44793792,0.66127772,1.27818914,0.20438667,2.66653737,0.83037754,0.10390123
-2.81240620,5.62558769,0.10464572,0.46579070,0.70344542,1.33038669,0.20525094,2.79640565,0.87337165,0.10849317
-2.80640320,5.85850131,0.10869034,0.48341381,0.74741802,1.38078192,0.20593977,2.92657159,0.91518908,0.11303973
-2.80040020,6.08728247,0.11243538,0.50054254,0.79297547,1.42878255,0.20642935,3.05586215,0.95520307,0.11746904
-2.79439720,6.30936267,0.11580374,0.51692550,0.83988453,1.47381255,0.20669276,3.18308027,0.99282475,0.12171198
-2.78839420,6.52225267,0.11872948,0.53232928,0.88790517,1.51532816,0.20670062,3.30703286,1.02751609,0.12570342
-2.78239120,6.72360151,0.12115927,0.54654263,0.93679755,1.55283403,0.20642207,3.42656060,1.05880151,0.12938326
-2.77638819,6.91125485,0.12305335,0.55938017,0.98632950,1.58589898,0.20582591,3.54056885,1.08627782,0.13269745
-2.77038519,7.08331114,0.12438611,0.57068540,1.03628418,1.61417076,0.20488190,3.64805886,1.10962216,0.13559879
-2.76438219,7.23817412,0.12514610,0.58033327,1.08646769,1.63738947,0.20356219,3.74815835,1.12859799,0.13804769
-2.75837919,7.37459990,0.12533575,0.58823203,1.13671641,1.65539903,0.20184279,3.84015050,1.14305877,0.14001274
-2.75237619,7.49173716,0.12497048,0.59432450,1.18690363,1.66815608,0.19970508,3.92350003,1.15294944,0.14147113
-2.74637319,7.58915865,0.12407760,0.59858867,1.23694517,1.67573623,0.19713718,3.99787546,1.15830566,0.14240900
-2.74037019,7.66688238,0.12269478,0.60103765,1.28680360,1.67833689,0.19413523,4.06316617,1.15925094,0.14282157
-2.73436718,7.72538114,0.12086835,0.60171898,1.33649066,1.67627664,0.19070430,4.11949321,1.15599173,0.14271313
-2.72836418,7.76557906,0.11865134,0.60071317,1.38606766,1.66999091,0.18685917,4.16721296,1.14881060,0.14209687
-2.72236118,7.78883422,0.11610154,0.59813162,1.43564339,1.66002379,0.18262459,4.20691258,1.13805785,0.14099450
-2.71635818,7.79690684,0.11327946,0.59411382,1.48536953,1.64701613,0.17803523,4.23939699,1.12414158,0.13943579
-2.71035518,7.79191294,0.11024637,0.58882384,1.53543325,1.63168998,0.17313515,4.26566682,1.10751659,0.13745775
-2.70435218,7.77626398,0.10706250,0.58244615,1.58604723,1.61482980,0.16797693,4.28688758,1.08867233,0.13510384
-2.69834917,7.75259358,0.10378540,0.57518088,1.63743697,1.59726082,0.16262031,4.30435060,1.06812008,0.13242283
-2.69234617,7.72367301,0.10046849,0.56723848,1.68982594,1.57982503,0.15713056,4.31942652,1.04637978,0.12946760
-2.68634317,7.69231780,0.09715991,0.55883400,1.74341882,1.56335570,0.15157651,4.33351278,1.02396661,0.12629380
-2.68034017,7.66128845,0.09390162,0.55018104,1.79838348,1.54865102,0.14602842,4.34797684,1.00137788,0.12295836
-2.67433717,7.63318858,0.09072877,0.54148559,1.85483243,1.53644777,0.14055570,4.36409730,0.97908022,0.11951804
-2.66833417,7.61036436,0.08766935,0.53293993,1.91280454,1.52739604,0.13522468,4.38300509,0.95749770,0.11602785
-2.66233117,7.59480931,0.08474407,0.52471683,1.97224789,1.52203578,0.13009640,4.40562754,0.93700098,0.11253963
-2.65632816,7.58807845,0.08196655,0.51696423,2.03300475,1.52077619,0.12522462,4.43263774,0.91789799,0.10910061
-2.65032516,7.59121582,0.07934360,0.50980066,2.09479951,1.52387880,0.12065416,4.46441174,0.90042627,0.10575228
-2.64432216,7.60469894,0.07687581,0.50331156,2.15723059,1.53144491,0.11641953,4.50099595,0.88474743,0.10252930
-2.63831916,7.62840314,0.07455820,0.49754673,2.21976685,1.54340811,0.11254399,4.54208666,0.87094376,0.09945875
-2.63231616,7.66158823,0.07238102,0.49251904,2.28174922,1.55953232,0.10903905,4.58702312,0.85901743,0.09655966
-2.62631316,7.70290860,0.07033060,0.48820445,2.34239790,1.57941551,0.10590448,4.63479517,0.84889204,0.09384281
-2.62031016,7.75044738,0.06839033,0.48454341,2.40082528,1.60249922,0.10312875,4.68406564,0.84041688,0.09131086
-2.61430715,7.80177379,0.06654157,0.48144367,2.45605432,1.62808366,0.10068987,4.73320704,0.83337357,0.08895877
-2.60830415,7.85402182,0.06476457,0.47878427,2.50704212,1.65534794,0.09855666,4.78035149,0.82748494,0.08677454
-2.60230115,7.90398758,0.06303939,0.47642067,2.55270792,1.68337472,0.09669029,4.82345201,0.82242598,0.08474012
-2.59629815,7.94824139,0.06134673,0.47419079,2.59196453,1.71117847,0.09504611,4.86035291,0.81783636,0.08283262
-2.59029515,7.98325011,0.05966866,0.47192168,2.62375220,1.73773635,0.09357554,4.88886625,0.81333406,0.08102558
-2.58429215,8.00550483,0.05798925,0.46943661,2.64707335,1.76202033,0.09222809,4.90685127,0.80852973,0.07929035
-2.57828914,8.01164837,0.05629512,0.46656210,2.66102703,1.78302963,0.09095334,4.91229344,0.80304103,0.07759751
-2.57228614,7.99859744,0.05457577,0.46313488,2.66484136,1.79982192,0.08970270,4.90337960,0.79650659,0.07591820
-2.56628314,7.96365430,0.05282392,0.45900823,2.65790281,1.81154234,0.08843116,4.87856605,0.78859885,0.07422543
-2.56028014,7.90460344,0.05103553,0.45405757,2.63978081,1.81744899,0.08709860,4.83663682,0.77903544,0.07249510
-2.55427714,7.81978941,0.04920987,0.44818509,2.61024672,1.81693423,0.08567090,4.77674941,0.76758857,0.07070698
-2.54827414,7.70817310,0.04734933,0.44132328,2.56928623,1.80954083,0.08412075,4.69846660,0.75409222,0.06884537
-2.54227114,7.56936456,0.04545924,0.43343717,2.51710470,1.79497261,0.08242804,4.60177293,0.73844670,0.06689954
-2.53626813,7.40363182,0.04354748,0.42452543,2.45412513,1.77309931,0.08058003,4.48707562,0.72062074,0.06486398
-2.53026513,7.21188623,0.04162417,0.41462017,2.38097893,1.74395575,0.07857115,4.35519032,0.70065094,0.06273839
-2.52426213,6.99564579,0.03970118,0.40378560,2.29848984,1.70773553,0.07640257,4.20731271,0.67863880,0.06052743
-2.51825913,6.75697907,0.03779169,0.39211583,2.20765181,1.66477995,0.07408160,4.04497764,0.65474562,0.05824035
-2.51225613,6.49843289,0.03590977,0.37973165,2.10960176,1.61556255,0.07162085,3.87000805,0.62918543,0.05589048
-2.50625313,6.22294762,0.03406990,0.36677678,2.00558842,1.56067059,0.06903734,3.68445612,0.60221662,0.05349451
-2.50025013,5.93376405,0.03228662,0.35341363,1.89693857,1.50078391,0.06635160,3.49053953,0.57413243,0.05107187
-2.49424712,5.63432626,0.03057412,0.33981878,1.78502207,1.43665261,0.06358665,3.29057553,0.54525096,0.04864393
-2.48824412,5.32818404,0.02894599,0.32617834,1.67121700,1.36907418,0.06076715,3.08691567,0.51590502,0.04623327
-2.48224112,5.01889900,0.02741491,0.31268334,1.55687619,1.29887119,0.05791853,2.88188353,0.48643224,0.04386300
-2.47623812,4.70995706,0.02599252,0.29952530,1.44329638,1.22687010,0.05506629,2.67771781,0.45716583,0.04155606
-2.47023512,4.40469014,0.02468922,0.28689202,1.33169075,1.15388210,0.05223529,2.47652233,0.42842620,0.03933463
-2.46423212,4.10620865,0.02351404,0.27496361,1.22316586,1.08068617,0.04944929,2.28022436,0.40051373,0.03721964
-2.45822911,3.81734613,0.02247461,0.26390896,1.11870319,1.00801497,0.04673052,2.09054196,0.37370275,0.03523029
-2.45222611,3.54061639,0.02157705,0.25388244,1.01914577,0.93654342,0.04409931,1.90896068,0.34823686,0.03338372
-2.44622311,3.27818316,0.02082593,0.24502104,0.92518973,0.86688025,0.04157391,1.73671954,0.32432547,0.03169467
-2.44022011,3.03184166,0.02022424,0.23744183,0.83738080,0.79956226,0.03917026,1.57480565,0.30214172,0.03017529
-2.43421711,2.80301121,0.01977335,0.23123981,0.75611521,0.73505112,0.03690194,1.42395683,0.28182144,0.02883495
-2.42821411,2.59273777,0.01947296,0.22648618,0.68164467,0.67373252,0.03478002,1.28467097,0.26346324,0.02768017
-2.42221111,2.40170501,0.01932114,0.22322703,0.61408464,0.61591721,0.03281309,1.15722119,0.24712947,0.02671452
-2.41620810,2.23025274,0.01931429,0.22148250,0.55342548,0.56184379,0.03100721,1.04167539,0.23284803,0.02593865
-2.41020510,2.07840133,0.01944723,0.22124648,0.49954563,0.51168279,0.02936592,0.93791899,0.22061479,0.02535035
-2.40420210,1.94588092,0.01971326,0.22248695,0.45222633,0.46554180,0.02789034,0.84567981,0.21039662,0.02494462
-2.39819910,1.83216438,0.02010435,0.22514685,0.41116712,0.42347140,0.02657917,0.76455380,0.20213484,0.02471387
-2.39219610,1.73650309,0.02061135,0.22914577,0.37600170,0.38547160,0.02542887,0.69403099,0.19574907,0.02464817
-2.38619310,1.65796451,0.02122429,0.23438216,0.34631366,0.35149862,0.02443379,0.63352065,0.19114134,0.02473545
-2.38019010,1.59547102,0.02193278,0.24073638,0.32165159,0.32147188,0.02358639,0.58237511,0.18820048,0.02496194
-2.37418709,1.54783908,0.02272654,0.24807422,0.30154343,0.29528098,0.02287747,0.53991192,0.18680652,0.02531250
-2.36818409,1.51381805,0.02359589,0.25625110,0.28550956,0.27279258,0.02229653,0.50543376,0.18683530,0.02577112
-2.36218109,1.49212812,0.02453246,0.26511657,0.27307474,0.25385710,0.02183207,0.47824608,0.18816297,0.02632136
-2.35617809,1.48149645,0.02552987,0.27451909,0.26377851,0.23831513,0.02147196,0.45767230,0.19067037,0.02694691
-2.35017509,1.48069094,0.02658443,0.28431098,0.25718415,0.22600341,0.02120388,0.44306639,0.19424723,0.02763205
-2.34417209,1.48855084,0.02769593,0.29435312,0.25288607,0.21676042,0.02101573,0.43382312,0.19879602,0.02836218
-2.33816908,1.50401361,0.02886829,0.30451943,0.25051565,0.21043136,0.02089597,0.42938579,0.20423530,0.02912430
-2.33216608,1.52613737,0.03011025,0.31470077,0.24974554,0.20687261,0.02083405,0.42925162,0.21050262,0.02990742
-2.32616308,1.55411839,0.03143590,0.32480822,0.25029251,0.20595549,0.02082069,0.43297506,0.21755668,0.03070288
-2.32016008,1.58730332,0.03286511,0.33477549,0.25191883,0.20756938,0.02084815,0.44016898,0.22537872,0.03150463
-2.31415708,1.62519585,0.03442371,0.34456037,0.25443236,0.21162414,0.02091044,0.45050408,0.23397310,0.03230940
-2.30815408,1.66745775,0.03614359,0.35414525,0.25768539,0.21805186,0.02100337,0.46370662,0.24336701,0.03311670
-2.30215108,1.71390445,0.03806245,0.36353652,0.26157238,0.22680794,0.02112459,0.47955478,0.25360918,0.03392882
-2.29614807,1.76449546,0.04022335,0.37276313,0.26602674,0.23787149,0.02127350,0.49787374,0.26476772,0.03475059
-2.29014507,1.81932009,0.04267399,0.38187410,0.27101681,0.25124530,0.02145108,0.51852993,0.27692703,0.03558914
-2.28414207,1.87857915,0.04546566,0.39093531,0.27654112,0.26695515,0.02165961,0.54142441,0.29018387,0.03645347
-2.27813907,1.94256332,0.04865204,0.40002562,0.28262325,0.28504881,0.02190237,0.56648585,0.30464271,0.03735404
-2.27213607,2.01162910,0.05228759,0.40923248,0.28930625,0.30559456,0.02218327,0.59366326,0.32041041,0.03830218
-2.26613307,2.08617318,0.05642584,0.41864729,0.29664704,0.32867948,0.02250639,0.62291865,0.33759049,0.03930954
-2.26013007,2.16660605,0.06111745,0.42836054,0.30471063,0.35440738,0.02287558,0.65421980,0.35627705,0.04038745
-2.25412706,2.25332586,0.06640819,0.43845711,0.31356459,0.38289654,0.02329400,0.68753346,0.37654866,0.04154634
-2.24812406,2.34669319,0.07233679,0.44901172,0.32327375,0.41427707,0.02376373,0.72281894,0.39846242,0.04279508
-2.24212106,2.44700751,0.07893288,0.46008487,0.33389528,0.44868802,0.02428535,0.76002238,0.42204833,0.04414048
-2.23611806,2.55448592,0.08621507,0.47171923,0.34547422,0.48627405,0.02485767,0.79907163,0.44730442,0.04558677
-2.23011506,2.66924477,0.09418915,0.48393683,0.35803958,0.52718160,0.02547744,0.83987201,0.47419264,0.04713516
-2.22411206,2.79128436,0.10284668,0.49673698,0.37160110,0.57155448,0.02613922,0.88230283,0.50263604,0.04878352
-2.21810905,2.92047718,0.11216390,0.51009510,0.38614661,0.61952868,0.02683531,0.92621478,0.53251712,0.05052621
-2.21210605,3.05655973,0.12210116,0.52396253,0.40164011,0.67122637,0.02755578,0.97142814,0.56367777,0.05235399
-2.20610305,3.19912796,0.13260284,0.53826733,0.41802058,0.72674891,0.02828863,1.01773185,0.59592087,0.05425406
-2.20010005,3.34763619,0.14359788,0.55291606,0.43520150,0.78616895,0.02902003,1.06488328,0.62901341,0.05621029
-2.19409705,3.50139953,0.15500088,0.56779652,0.45307102,0.84952151,0.02973465,1.11260882,0.66269142,0.05820355
-2.18809405,3.65959926,0.16671373,0.58278146,0.47149286,0.91679417,0.03041615,1.16060503,0.69666631,0.06021219
-2.18209105,3.82129103,0.17862785,0.59773295,0.49030781,0.98791669,0.03104763,1.20854046,0.73063263,0.06221261
-2.17608804,3.98541551,0.19062687,0.61250746,0.50933579,1.06275014,0.03161224,1.25605795,0.76427685,0.06417997
-2.17008504,4.15081103,0.20258959,0.62696132,0.52837848,1.14107619,0.03209373,1.30277733,0.79728685,0.06608893
-2.16408204,4.31622789,0.21439327,0.64095642,0.54722237,1.22258697,0.03247713,1.34829868,0.82936176,0.06791448
-2.15807904,4.48034405,0.22591693,0.65436577,0.56564218,1.30687618,0.03274928,1.39220580,0.86022165,0.06963272
-2.15207604,4.64178188,0.23704468,0.66707890,0.58340468,1.39343206,0.03289945,1.43407021,0.88961660,0.07122163
-2.14607304,4.79912578,0.24766871,0.67900648,0.60027260,1.48163309,0.03291976,1.47345548,0.91733474,0.07266183
-2.14007004,4.95094056,0.25769207,0.69008427,0.61600883,1.57074706,0.03280563,1.50992199,0.94320891,0.07393713
-2.13406703,5.09579054,0.26703084,0.70027597,0.63038070,1.65993407,0.03255607,1.54303221,0.96712138,0.07503510
-2.12806403,5.23225928,0.27561586,0.70957481,0.64316422,1.74825421,0.03217382,1.57235654,0.98900669,0.07594734
-2.12206103,5.35897003,0.28339372,0.71800387,0.65414836,1.83467999,0.03166539,1.59747967,1.00885219,0.07666968
-2.11605803,5.47460678,0.29032716,0.72561498,0.66313919,1.91811387,0.03104096,1.61800765,1.02669632,0.07720219
-2.11005503,5.57793582,0.29639480,0.73248624,0.66996387,1.99741045,0.03031411,1.63357542,1.04262480,0.07754899
-2.10405203,5.66782774,0.30159026,0.73871827,0.67447442,2.07140323,0.02950142,1.64385492,1.05676477,0.07771793
-2.09804902,5.74327922,0.30592079,0.74442929,0.67655111,2.13893470,0.02862200,1.64856356,1.06927721,0.07772012
-2.09204602,5.80343438,0.30940545,0.74974931,0.67610560,2.19888917,0.02769685,1.64747270,1.08034805,0.07756929
-2.08604302,5.84760482,0.31207299,0.75481353,0.67308341,2.25022671,0.02674815,1.64041615,1.09017830,0.07728120
-2.08004002,5.87528765,0.31395955,0.75975544,0.66746601,2.29201684,0.02579858,1.62729801,1.09897369,0.07687283
-2.07403702,5.88618046,0.31510635,0.76469972,0.65927211,2.32347049,0.02487051,1.60809965,1.10693427,0.07636168
-2.06803402,5.88019242,0.31555740,0.76975537,0.64855827,2.34396851,0.02398524,1.58288542,1.11424447,0.07576503
-2.06203102,5.85745061,0.31535740,0.77500934,0.63541870,2.35308527,0.02316232,1.55180655,1.12106390,0.07509926
-2.05602801,5.81830079,0.31454990,0.78052088,0.61998415,2.35060618,0.02241887,1.51510301,1.12751954,0.07437923
-2.05002501,5.76330224,0.31317576,0.78631703,0.60241992,2.33653809,0.02176901,1.47310299,1.13369933,0.07361780
-2.04402201,5.69321647,0.31127200,0.79238930,0.58292302,2.31111185,0.02122343,1.42621981,1.13964772,0.07282546
-2.03801901,5.60899007,0.30887097,0.79869189,0.56171841,2.27477704,0.02078909,1.37494619,1.14536325,0.07201002
-2.03201601,5.51173231,0.30599995,0.80514150,0.53905458,2.22818886,0.02046900,1.31984599,1.15079844,0.07117654
-2.02601301,5.40268859,0.30268108,0.81161890,0.51519850,2.17218801,0.02026222,1.26154369,1.15586193,0.07032732
-2.02001001,5.28321111,0.29893164,0.81797235,0.49043001,2.10777455,0.02016399,1.20071180,1.16042311,0.06946206
-2.01400700,5.15472843,0.29476457,0.82402283,0.46503614,2.03607706,0.02016596,1.13805693,1.16431910,0.06857811
