energy_ev,total_up,Al_p_up,Al_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.83791896,3.94927134,0.09676931,0.00000000,1.97969110,0.88184247,0.20066151,1.91685860
-5.83191596,3.89786931,0.09127311,0.00000000,2.01853195,0.86280618,0.19721460,1.91550067
-5.82591296,3.83826253,0.08593197,0.00000000,2.05449482,0.84069733,0.19311493,1.90932378
-5.81990995,3.77098964,0.08077774,0.00000000,2.08711455,0.81580960,0.18841505,1.89843677
-5.81390695,3.69663646,0.07583522,0.00000000,2.11591351,0.78847727,0.18317501,1.88298950
-5.80790395,3.61583078,0.07112276,0.00000000,2.14041714,0.75906726,0.17746082,1.86317005
-5.80190095,3.52923831,0.06665309,0.00000000,2.16017233,0.72797046,0.17134290,1.83920297
-5.79589795,3.43756056,0.06243417,0.00000000,2.17476836,0.69559305,0.16489445,1.81134868
-5.78989495,3.34153468,0.05847011,0.00000000,2.18385994,0.66234800,0.15818998,1.77990434
-5.78389195,3.24193586,0.05476210,0.00000000,2.18719154,0.62864718,0.15130391,1.74520634
-5.77788894,3.13958187,0.05130933,0.00000000,2.18462227,0.59489433,0.14430936,1.70763420
-5.77188594,3.03533979,0.04810987,0.00000000,2.17615014,0.56147918,0.13727724,1.66761574
-5.76588294,2.93013417,0.04516145,0.00000000,2.16193457,0.52877274,0.13027550,1.62563294
-5.75987994,2.82495588,0.04246216,0.00000000,2.14231597,0.49712385,0.12336863,1.58222805
-5.75387694,2.72087062,0.04001109,0.00000000,2.11783107,0.46685695,0.11661743,1.53800914
-5.74787394,2.61902604,0.03780881,0.00000000,2.08922280,0.43827095,0.11007889,1.49365428
-5.74187094,2.52065608,0.03585770,0.00000000,2.05744375,0.41163885,0.10380627,1.44991374
-5.73586793,2.42708149,0.03416224,0.00000000,2.02365221,0.38720814,0.09784921,1.40760922
-5.72986493,2.33970541,0.03272905,0.00000000,1.98920034,0.36520145,0.09225389,1.36762974
-5.72386193,2.26000324,0.03156689,0.00000000,1.95561408,0.34581732,0.08706315,1.33092356
-5.71785893,2.18950616,0.03068645,0.00000000,1.92456494,0.32923090,0.08231654,1.29848590
-5.71185593,2.12977816,0.03010006,0.00000000,1.89783411,0.31559426,0.07805025,1.27134252
-5.70585293,2.08238681,0.02982120,0.00000000,1.87726969,0.30503622,0.07429692,1.25052930
-5.69984992,2.04886827,0.02986403,0.00000000,1.86473822,0.29766173,0.07108529,1.23706840
-5.69384692,2.03068769,0.03024268,0.00000000,1.86207208,0.29355061,0.06843972,1.23194159
-5.68784392,2.02919614,0.03097058,0.00000000,1.87101440,0.29275593,0.06637962,1.23606195
-5.68184092,2.04558598,0.03205971,0.00000000,1.89316353,0.29530194,0.06491874,1.25024464
-5.67583792,2.08084623,0.03351980,0.00000000,1.92991908,0.30118198,0.06406453,1.27517842
-5.66983492,2.13572021,0.03535763,0.00000000,1.98243173,0.31035642,0.06381739,1.31139881
-5.66383192,2.21066733,0.03757627,0.00000000,2.05155866,0.32275085,0.06417009,1.35926433
-5.65782891,2.30583092,0.04017450,0.00000000,2.13782676,0.33825494,0.06510725,1.41893694
-5.65182591,2.42101402,0.04314627,0.00000000,2.24140502,0.35672199,0.06660506,1.49036777
-5.64582291,2.55566446,0.04648031,0.00000000,2.36208763,0.37796950,0.06863109,1.57328887
-5.63981991,2.70887042,0.05015987,0.00000000,2.49928863,0.40178071,0.07114450,1.66721163
-5.63381691,2.87936715,0.05416268,0.00000000,2.65204867,0.42790740,0.07409635,1.77143218
-5.62781391,3.06555494,0.05846100,0.00000000,2.81905394,0.45607375,0.07743031,1.88504371
-5.62181091,3.26552815,0.06302186,0.00000000,2.99866661,0.48598120,0.08108353,2.00695537
-5.61580790,3.47711435,0.06780755,0.00000000,3.18896607,0.51731429,0.08498781,2.13591721
-5.60980490,3.69792226,0.07277606,0.00000000,3.38779921,0.54974708,0.08907092,2.27054997
-5.60380190,3.92539669,0.07788189,0.00000000,3.59283805,0.58294993,0.09325807,2.40937886
-5.59779890,4.15687835,0.08307670,0.00000000,3.80164229,0.61659640,0.09747357,2.55086969
-5.59179590,4.38966617,0.08831024,0.00000000,4.01172433,0.65036984,0.10164239,2.69346584
-5.58579290,4.62107940,0.09353118,0.00000000,4.22061413,0.68396941,0.10569178,2.83562472
-5.57978989,4.84851716,0.09868798,0.00000000,4.42592111,0.71711522,0.10955286,2.97585191
-5.57378689,5.06951291,0.10372976,0.00000000,4.62539056,0.74955228,0.11316190,3.11273178
-5.56778389,5.28178161,0.10860707,0.00000000,4.81695236,0.78105317,0.11646161,3.24495325
-5.56178089,5.48325798,0.11327261,0.00000000,4.99875997,0.81141927,0.11940206,3.37132978
-5.55577789,5.67212448,0.11768187,0.00000000,5.16921844,0.84048045,0.12194143,3.49081305
-5.54977489,5.84682834,0.12179366,0.00000000,5.32700047,0.86809346,0.12404641,3.60249995
-5.54377189,6.00608758,0.12557052,0.00000000,5.47105058,0.89413901,0.12569239,3.70563315
-5.53776888,6.14888662,0.12897911,0.00000000,5.60057776,0.91851781,0.12686338,3.79959566
-5.53176588,6.27446246,0.13199045,0.00000000,5.71503773,0.94114600,0.12755167,3.88390033
-5.52576288,6.38228325,0.13458012,0.00000000,5.81410666,0.96195009,0.12775726,3.95817527
-5.51975988,6.47202108,0.13672848,0.00000000,5.89764840,0.98086199,0.12748722,4.02214675
-5.51375688,6.54352142,0.13842073,0.00000000,5.96567761,0.99781434,0.12675479,4.07562086
-5.50775388,6.59677150,0.13964709,0.00000000,6.01832172,1.01273665,0.12557856,4.11846545
-5.50175088,6.63186994,0.14040292,0.00000000,6.05578401,1.02555243,0.12398149,4.15059389
-5.49574787,6.64899983,0.14068885,0.00000000,6.07831043,1.03617755,0.12199006,4.17195161
-5.48974487,6.64840683,0.14051090,0.00000000,6.08616223,1.04452015,0.11963337,4.18250670
-5.48374187,6.63038380,0.13988067,0.00000000,6.07959591,1.05048196,0.11694244,4.18224495
-5.47773887,6.59526246,0.13881541,0.00000000,6.05885167,1.05396113,0.11394952,4.17116979
-5.47173587,6.54341234,0.13733814,0.00000000,6.02415058,1.05485645,0.11068758,4.14930694
-5.46573287,6.47524664,0.13547765,0.00000000,5.97570031,1.05307269,0.10718988,4.11671340
-5.45972986,6.39123386,0.13326846,0.00000000,5.91370851,1.04852687,0.10348966,4.07348989
-5.45372686,6.29191395,0.13075061,0.00000000,5.83840239,1.04115495,0.09961997,4.01979583
-5.44772386,6.17791711,0.12796938,0.00000000,5.75005261,1.03091883,0.09561351,3.95586543
-5.44172086,6.04998328,0.12497477,0.00000000,5.64899939,1.01781301,0.09150258,3.88202376
-5.43571786,5.90898040,0.12182089,0.00000000,5.53567837,1.00187066,0.08731903,3.79870125
-5.42971486,5.75591935,0.11856513,0.00000000,5.41064417,0.98316877,0.08309427,3.70644547
-5.42371186,5.59196400,0.11526719,0.00000000,5.27458932,0.96183192,0.07885921,3.60592907
-5.41770885,5.41843491,0.11198797,0.00000000,5.12835697,0.93803465,0.07464422,3.49795298
-5.41170585,5.23680588,0.10878834,0.00000000,4.97294599,0.91200205,0.07047904,3.38344432
-5.40570285,5.04869275,0.10572789,0.00000000,4.80950770,0.88400863,0.06639266,3.26344887
-5.39969985,4.85583465,0.10286356,0.00000000,4.63933395,0.85437541,0.06241312,3.13911801
-5.39369685,4.66006817,0.10024841,0.00000000,4.46383703,0.82346533,0.05856736,3.01169068
-5.38769385,4.46329556,0.09793040,0.00000000,4.28452225,0.79167706,0.05488093,2.88247104
-5.38169085,4.26744815,0.09595132,0.00000000,4.10295451,0.75943758,0.05137777,2.75280269
-5.37568784,4.07444674,0.09434591,0.00000000,3.92072076,0.72719360,0.04807995,2.62404059
-5.36968484,3.88616068,0.09314116,0.00000000,3.73939014,0.69540220,0.04500738,2.49752176
-5.36368184,3.70436735,0.09235588,0.00000000,3.56047397,0.66452105,0.04217761,2.37453617
-5.35767884,3.53071380,0.09200051,0.00000000,3.38538771,0.63499836,0.03960558,2.25629861
-5.35167584,3.36668201,0.09207713,0.00000000,3.21541653,0.60726292,0.03730344,2.14392296
-5.34567284,3.21355889,0.09257973,0.00000000,3.05168633,0.58171454,0.03528040,2.03839924
-5.33966983,3.07241215,0.09349469,0.00000000,2.89514127,0.55871500,0.03354258,1.94057459
-5.33366683,2.94407224,0.09480139,0.00000000,2.74652860,0.53857980,0.03209298,1.85113811
-5.32766383,2.82912089,0.09647295,0.00000000,2.60639114,0.52157075,0.03093134,1.77061016
-5.32166083,2.72788588,0.09847698,0.00000000,2.47506737,0.50788972,0.03005419,1.69933585
-5.31565783,2.64044183,0.10077646,0.00000000,2.35269838,0.49767344,0.02945481,1.63748274
-5.30965483,2.56661637,0.10333048,0.00000000,2.23924109,0.49098960,0.02912324,1.58504240
-5.30365183,2.50600107,0.10609501,0.00000000,2.13448635,0.48783427,0.02904637,1.54183547
-5.29764882,2.45796647,0.10902351,0.00000000,2.03808083,0.48813076,0.02920802,1.50751992
-5.29164582,2.42168056,0.11206759,0.00000000,1.94955128,0.49173000,0.02958902,1.48160198
-5.28564282,2.39613011,0.11517744,0.00000000,1.86832989,0.49841249,0.03016743,1.46344962
-5.27963982,2.38014460,0.11830239,0.00000000,1.79377956,0.50789198,0.03091874,1.45230821
-5.27363682,2.37242231,0.12139132,0.00000000,1.72521816,0.51982089,0.03181616,1.44731810
-5.26763382,2.37155864,0.12439319,0.00000000,1.66194094,0.53379759,0.03283097,1.44753411
-5.26163082,2.37607638,0.12725766,0.00000000,1.60324068,0.54937542,0.03393302,1.45194676
-5.25562781,2.38445808,0.12993576,0.00000000,1.54842529,0.56607351,0.03509122,1.45950514
-5.24962481,2.39518037,0.13238084,0.00000000,1.49683278,0.58338924,0.03627421,1.46914119
-5.24362181,2.40675013,0.13454964,0.00000000,1.44784380,0.60081209,0.03745104,1.47979530
-5.23761881,2.41774200,0.13640360,0.00000000,1.40089189,0.61783855,0.03859197,1.49044278
-5.23161581,2.42683695,0.13791033,0.00000000,1.35547190,0.63398781,0.03966930,1.50012076
-5.22561281,2.43286076,0.13904529,0.00000000,1.31114664,0.64881757,0.04065820,1.50795486
-5.21960980,2.43482158,0.13979348,0.00000000,1.26755229,0.66193957,0.04153755,1.51318490
-5.21360680,2.43194527,0.14015127,0.00000000,1.22440254,0.67303402,0.04229076,1.51518874
-5.20760380,2.42370692,0.14012804,0.00000000,1.18149166,0.68186256,0.04290641,1.51350332
-5.20160080,2.40985710,0.13974770,0.00000000,1.13869645,0.68827885,0.04337887,1.50784177
-5.19559780,2.39044132,0.13904991,0.00000000,1.09597689,0.69223644,0.04370867,1.49810590
-5.18959480,2.36581118,0.13809090,0.00000000,1.05337536,0.69379321,0.04390271,1.48439289
-5.18359180,2.33662598,0.13694372,0.00000000,1.01101431,0.69311227,0.04397423,1.46699578
-5.17758879,2.30384397,0.13569800,0.00000000,0.96909190,0.69045885,0.04394257,1.44639712
-5.17158579,2.26870256,0.13445893,0.00000000,0.92787576,0.68619322,0.04383261,1.42325577
-5.16558279,2.23268761,0.13334563,0.00000000,0.88769448,0.68075976,0.04367407,1.39838679
-5.15957979,2.19749206,0.13248874,0.00000000,0.84892708,0.67467257,0.04350048,1.37273508
-5.15357679,2.16496497,0.13202739,0.00000000,0.81199047,0.66849784,0.04334806,1.34734346
-5.14757379,2.13705236,0.13210544,0.00000000,0.77732518,0.66283392,0.04325440,1.32331619
-5.14157079,2.11573167,0.13286728,0.00000000,0.74537983,0.65828961,0.04325701,1.30177943
-5.13556778,2.10294214,0.13445317,0.00000000,0.71659484,0.65546163,0.04339188,1.28383997
-5.12956478,2.10051358,0.13699426,0.00000000,0.69138592,0.65491213,0.04369202,1.27054393
-5.12356178,2.11009618,0.14060758,0.00000000,0.67012809,0.65714720,0.04418612,1.26283712
-5.11755878,2.13309415,0.14539110,0.00000000,0.65314090,0.66259718,0.04489724,1.26152854
-5.11155578,2.17060574,0.15141900,0.00000000,0.64067543,0.67159956,0.04584184,1.26725869
-5.10555278,2.22337225,0.15873757,0.00000000,0.63290386,0.68438536,0.04702888,1.28047388
-5.09954977,2.29173821,0.16736161,0.00000000,0.62991184,0.70106920,0.04845933,1.30140759
-5.09354677,2.37562440,0.17727186,0.00000000,0.63169438,0.72164377,0.05012589,1.33006969
-5.08754377,2.47451534,0.18841334,0.00000000,0.63815519,0.74597866,0.05201302,1.36624388
-5.08154077,2.58746183,0.20069491,0.00000000,0.64910978,0.77382374,0.05409733,1.40949352
-5.07553777,2.71309892,0.21399005,0.00000000,0.66429202,0.80481674,0.05634819,1.45917536
-5.06953477,2.84967893,0.22813897,0.00000000,0.68336412,0.83849479,0.05872867,1.51446082
-5.06353177,2.99511847,0.24295194,0.00000000,0.70592936,0.87430935,0.06119663,1.57436362
-5.05752876,3.14705805,0.25821394,0.00000000,0.73154720,0.91164390,0.06370602,1.63777277
-5.05152576,3.30293194,0.27369037,0.00000000,0.75974990,0.94983358,0.06620835,1.70348934
-5.04552276,3.46004588,0.28913369,0.00000000,0.79006002,0.98818601,0.06865409,1.77026567
-5.03951976,3.61565952,0.30429077,0.00000000,0.82200785,1.02600242,0.07099424,1.83684508
-5.03351676,3.76707041,0.31891066,0.00000000,0.85514795,1.06259824,0.07318168,1.90200076
-5.02751376,3.91169614,0.33275247,0.00000000,0.88907400,1.09732237,0.07517250,1.96457216
-5.02151076,4.04715129,0.34559301,0.00000000,0.92343115,1.12957446,0.07692716,2.02349735
-5.01550775,4.17131604,0.35723387,0.00000000,0.95792519,1.15881960,0.07841141,2.07784042
-5.00950475,4.28239362,0.36750759,0.00000000,0.99232823,1.18460001,0.07959706,2.12681277
-5.00350175,4.37895432,0.37628267,0.00000000,1.02648025,1.20654350,0.08046243,2.16978779
-4.99749875,4.45996433,0.38346708,0.00000000,1.06028669,1.22436856,0.08099261,2.20630868
-4.99149575,4.52479848,0.38901020,0.00000000,1.09371202,1.23788615,0.08117949,2.23608933
-4.98549275,4.57323675,0.39290302,0.00000000,1.12676970,1.24699849,0.08102154,2.25900882
-4.97948974,4.60544505,0.39517663,0.00000000,1.15950893,1.25169517,0.08052346,2.27510016
-4.97348674,4.62194183,0.39589899,0.00000000,1.19199908,1.25204695,0.07969563,2.28453420
-4.96748374,4.62355248,0.39517030,0.00000000,1.22431264,1.24819799,0.07855350,2.28759989
-4.96148074,4.61135431,0.39311708,0.00000000,1.25650756,1.24035683,0.07711686,2.28468211
-4.95547774,4.58661517,0.38988532,0.00000000,1.28861030,1.22878685,0.07540911,2.27623852
-4.94947474,4.55072904,0.38563314,0.00000000,1.32060034,1.21379663,0.07345654,2.26277643
-4.94347174,4.50515206,0.38052321,0.00000000,1.35239748,1.19573067,0.07128761,2.24483124
-4.93746873,4.45134215,0.37471553,0.00000000,1.38385254,1.17496086,0.06893232,2.22294706
-4.93146573,4.39070525,0.36836068,0.00000000,1.41474233,1.15187883,0.06642163,2.19766066
-4.92546273,4.32455046,0.36159422,0.00000000,1.44476926,1.12688944,0.06378700,2.16948898
-4.91945973,4.25405589,0.35453214,0.00000000,1.47356594,1.10040531,0.06105993,2.13892063
-4.91345673,4.18024627,0.34726792,0.00000000,1.50070446,1.07284234,0.05827169,2.10641127
-4.90745373,4.10398258,0.33987099,0.00000000,1.52571021,1.04461609,0.05545304,2.07238261
-4.90145073,4.02596322,0.33238681,0.00000000,1.54807953,1.01613875,0.05263401,2.03722446
-4.89544772,3.94673559,0.32483840,0.00000000,1.56730022,0.98781644,0.04984374,2.00129922
-4.88944472,3.86671628,0.31722917,0.00000000,1.58287402,0.96004660,0.04711039,1.96494797
-4.88344172,3.78621776,0.30954681,0.00000000,1.59433969,0.93321524,0.04446093,1.92849729
-4.87743872,3.70547914,0.30176794,0.00000000,1.60129557,0.90769389,0.04192110,1.89226591
-4.87143572,3.62469833,0.29386320,0.00000000,1.60342032,0.88383605,0.03951519,1.85657058
-4.86543272,3.54406337,0.28580245,0.00000000,1.60049081,0.86197313,0.03726594,1.82173031
-4.85942971,3.46378042,0.27755974,0.00000000,1.59239602,0.84240999,0.03519434,1.78806868
-4.85342671,3.38409688,0.26911773,0.00000000,1.57914643,0.82542008,0.03331940,1.75591382
-4.84742371,3.30531806,0.26047138,0.00000000,1.56087828,0.81124040,0.03165801,1.72559604
-4.84142071,3.22781668,0.25163067,0.00000000,1.53785257,0.80006655,0.03022462,1.69744323
-4.83541771,3.15203501,0.24262223,0.00000000,1.51044897,0.79204808,0.02903106,1.67177442
-4.82941471,3.07847979,0.23348985,0.00000000,1.47915496,0.78728453,0.02808631,1.64889180
-4.82341171,3.00771083,0.22429388,0.00000000,1.44455089,0.78582223,0.02739626,1.62907198
-4.81740870,2.94032438,0.21510966,0.00000000,1.40729181,0.78765237,0.02696352,1.61255694
-4.81140570,2.87693267,0.20602506,0.00000000,1.36808703,0.79271029,0.02678729,1.59954546
-4.80540270,2.81814124,0.19713728,0.00000000,1.32767840,0.80087621,0.02686318,1.59018551
-4.79939970,2.76452552,0.18854928,0.00000000,1.28681840,0.81197748,0.02718320,1.58456814
-4.79339670,2.71660823,0.18036581,0.00000000,1.24624895,0.82579222,0.02773572,1.58272320
-4.78739370,2.67483878,0.17268955,0.00000000,1.20668180,0.84205431,0.02850554,1.58461714
-4.78139070,2.63957571,0.16561723,0.00000000,1.16878108,0.86045940,0.02947399,1.59015297
-4.77538769,2.61107277,0.15923618,0.00000000,1.13314859,0.88067184,0.03061914,1.59917211
-4.76938469,2.58946905,0.15362134,0.00000000,1.10031204,0.90233214,0.03191611,1.61145807
-4.76338169,2.57478309,0.14883271,0.00000000,1.07071622,0.92506459,0.03333735,1.62674154
-4.75737869,2.56691082,0.14491355,0.00000000,1.04471721,0.94848484,0.03485315,1.64470636
-4.75137569,2.56562680,0.14188916,0.00000000,1.02257920,0.97220695,0.03643206,1.66499608
-4.74537269,2.57058831,0.13976624,0.00000000,1.00447371,0.99584989,0.03804148,1.68722056
-4.73936968,2.58134153,0.13853297,0.00000000,0.99048088,1.01904306,0.03964829,1.71096229
-4.73336668,2.59732936,0.13815954,0.00000000,0.98059231,1.04143084,0.04121941,1.73578211
-4.72736368,2.61790044,0.13859917,0.00000000,0.97471538,1.06267606,0.04272257,1.76122430
-4.72136068,2.64231891,0.13978960,0.00000000,0.97267852,1.08246251,0.04412686,1.78682080
-4.71535768,2.66977485,0.14165490,0.00000000,0.97423751,1.10049645,0.04540347,1.81209499
-4.70935468,2.69939552,0.14410747,0.00000000,0.97908256,1.11650750,0.04652622,1.83656490
-4.70335168,2.73025741,0.14705042,0.00000000,0.98684623,1.13024896,0.04747217,1.85974657
-4.69734867,2.76139941,0.15037996,0.00000000,0.99711221,1.14149791,0.04822204,1.88115756
-4.69134567,2.79183761,0.15398799,0.00000000,1.00942509,1.15005530,0.04876064,1.90032134
-4.68534267,2.82058178,0.15776473,0.00000000,1.02330111,1.15574640,0.04907712,1.91677266
-4.67933967,2.84665399,0.16160140,0.00000000,1.03823996,1.15842161,0.04916515,1.93006429
-4.67333667,2.86910919,0.16539287,0.00000000,1.05373753,1.15795798,0.04902298,1.93977531
-4.66733367,2.88705788,0.16904024,0.00000000,1.06929954,1.15426136,0.04865336,1.94552078
-4.66133067,2.89969031,0.17245333,0.00000000,1.08445562,1.14726934,0.04806340,1.94696285
-4.65532766,2.90630161,0.17555299,0.00000000,1.09877364,1.13695471,0.04726424,1.94382271
-4.64932466,2.90631708,0.17827317,0.00000000,1.11187358,1.12332943,0.04627077,1.93589312
-4.64332166,2.89931664,0.18056264,0.00000000,1.12344052,1.10644876,0.04510109,1.92305068
-4.63731866,2.88505710,0.18238643,0.00000000,1.13323610,1.08641539,0.04377613,1.90526726
-4.63131566,2.86349126,0.18372673,0.00000000,1.14110765,1.06338311,0.04231901,1.88261976
-4.62531266,2.83478265,0.18458334,0.00000000,1.14699476,1.03755987,0.04075456,1.85529757
-4.61930965,2.79931476,0.18497357,0.00000000,1.15093237,1.00920976,0.03910872,1.82360693
-4.61330665,2.75769419,0.18493163,0.00000000,1.15305048,0.97865381,0.03740801,1.78797190
-4.60730365,2.71074698,0.18450737,0.00000000,1.15357005,0.94626938,0.03567901,1.74893144
-4.60130065,2.65950820,0.18376463,0.00000000,1.15279521,0.91248789,0.03394790,1.70713262
-4.59529765,2.60520475,0.18277899,0.00000000,1.15110216,0.87779117,0.03223998,1.66331998
-4.58929465,2.54923211,0.18163526,0.00000000,1.14892509,0.84270613,0.03057936,1.61832150
-4.58329165,2.49312573,0.18042464,0.00000000,1.14673990,0.80779815,0.02898858,1.57303172
-4.57728864,2.43852827,0.17924167,0.00000000,1.14504641,0.77366333,0.02748842,1.52839260
-4.57128564,2.38715382,0.17818128,0.00000000,1.14435002,0.74091975,0.02609769,1.48537308
-4.56528264,2.34075056,0.17733580,0.00000000,1.14514360,0.71019813,0.02483307,1.44494823
-4.55927964,2.30106296,0.17679225,0.00000000,1.14789067,0.68213214,0.02370908,1.40807866
-4.55327664,2.26979482,0.17662996,0.00000000,1.15301034,0.65734851,0.02273803,1.37569116
-4.54727364,2.24857405,0.17691848,0.00000000,1.16086484,0.63645728,0.02193000,1.34866107
-4.54127064,2.23891982,0.17771606,0.00000000,1.17174986,0.62004227,0.02129291,1.32779687
-4.53526763,2.24221256,0.17906847,0.00000000,1.18588806,0.60865187,0.02083258,1.31382724
-4.52926463,2.25966697,0.18100832,0.00000000,1.20342551,0.60279014,0.02055275,1.30739065
-4.52326163,2.29230785,0.18355472,0.00000000,1.22443098,0.60290840,0.02045515,1.30902730
-4.51725863,2.34094869,0.18671340,0.00000000,1.24889759,0.60939697,0.02053957,1.31917310
-4.51125563,2.40617252,0.19047692,0.00000000,1.27674631,0.62257732,0.02080389,1.33815537
-4.50525263,2.48831483,0.19482522,0.00000000,1.30783075,0.64269438,0.02124403,1.36618967
-4.49924962,2.58744847,0.19972619,0.00000000,1.34194264,0.66990909,0.02185404,1.40337749
-4.49324662,2.70337034,0.20513631,0.00000000,1.37881751,0.70429136,0.02262596,1.44970428
-4.48724362,2.83559036,0.21100134,0.00000000,1.41814010,0.74581339,0.02354986,1.50503775
-4.48124062,2.98332331,0.21725690,0.00000000,1.45954937,0.79434371,0.02461377,1.56912628
-4.47523762,3.14548413,0.22382917,0.00000000,1.50264295,0.84964218,0.02580364,1.64159751
-4.46923462,3.32068808,0.23063552,0.00000000,1.54698120,0.91135632,0.02710332,1.72195761
-4.46323162,3.50725667,0.23758533,0.00000000,1.59209110,0.97901942,0.02849462,1.80959143
-4.45722861,3.70323080,0.24458086,0.00000000,1.63747037,1.05205067,0.02995737,1.90376428
-4.45122561,3.90639197,0.25151845,0.00000000,1.68259230,1.12975790,0.03146960,2.00362587
-4.44522261,4.11429260,0.25828997,0.00000000,1.72691173,1.21134317,0.03300774,2.10821704
-4.43921961,4.32429571,0.26478461,0.00000000,1.76987255,1.29591129,0.03454694,2.21647973
-4.43321661,4.53362395,0.27089111,0.00000000,1.81091710,1.38248167,0.03606150,2.32727065
-4.42721361,4.73941730,0.27650027,0.00000000,1.84949738,1.47000312,0.03752530,2.43937878
-4.42121061,4.93879801,0.28150785,0.00000000,1.88508825,1.55737165,0.03891239,2.55154645
-4.41520760,5.12894109,0.28581763,0.00000000,1.91720204,1.64345067,0.04019755,2.66249388
-4.40920460,5.30714757,0.28934464,0.00000000,1.94540417,1.72709325,0.04135691,2.77094628
-4.40320160,5.47091788,0.29201829,0.00000000,1.96932897,1.80716560,0.04236861,2.87566281
-4.39719860,5.61802216,0.29378526,0.00000000,1.98869493,1.88257117,0.04321331,2.97546620
-4.39119560,5.74656409,0.29461204,0.00000000,2.00331821,1.95227440,0.04387484,3.06927175
-4.38519260,5.85503536,0.29448678,0.00000000,2.01312364,2.01532342,0.04434054,3.15611456
-4.37918959,5.94235787,0.29342048,0.00000000,2.01815213,2.07087078,0.04460167,3.23517358
-4.37318659,6.00791145,0.29144723,0.00000000,2.01856387,2.11819163,0.04465362,3.30579123
-4.36718359,6.05154543,0.28862352,0.00000000,2.01463653,2.15669855,0.04449595,3.36748780
-4.36118059,6.07357340,0.28502657,0.00000000,2.00675845,2.18595276,0.04413238,3.41996963
-4.35517759,6.07475112,0.28075171,0.00000000,1.99541648,2.20567123,0.04357056,3.46313069
-4.34917459,6.05623851,0.27590884,0.00000000,1.98117915,2.21572968,0.04282170,3.49704741
-4.34317159,6.01954737,0.27061828,0.00000000,1.96467540,2.21616143,0.04190020,3.52196697
-4.33716858,5.96647749,0.26500600,0.00000000,1.94657008,2.20715237,0.04082301,3.53828954
-4.33116558,5.89904379,0.25919860,0.00000000,1.92753716,2.18903227,0.03960911,3.54654525
-4.32516258,5.81939835,0.25331829,0.00000000,1.90823198,2.16226311,0.03827881,3.54736715
-4.31915958,5.72975050,0.24747802,0.00000000,1.88926401,2.12742475,0.03685314,3.54146131
-4.31315658,5.63228898,0.24177713,0.00000000,1.87117134,2.08519870,0.03535318,3.52957552
-4.30715358,5.52910939,0.23629770,0.00000000,1.85439836,2.03635060,0.03379951,3.51246825
