energy_ev,total_up,Ge_p_up,Ge_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.30115058,2.35577194,0.25308084,0.00000000,0.69554507,0.98987024,0.11636518,1.27439027
-4.29514757,2.42548916,0.25664829,0.00000000,0.71949234,1.01476228,0.11953766,1.31643853
-4.28914457,2.48866465,0.25904416,0.00000000,0.74148289,1.03763307,0.12216521,1.35388628
-4.28314157,2.54453761,0.26022798,0.00000000,0.76125407,1.05824007,0.12421842,1.38623740
-4.27713857,2.59249142,0.26018231,0.00000000,0.77857494,1.07640583,0.12567741,1.41308029
-4.27113557,2.63206209,0.25891259,0.00000000,0.79324906,1.09201940,0.12653203,1.43409551
-4.26513257,2.66294177,0.25644641,0.00000000,0.80511654,1.10503511,0.12678166,1.44906115
-4.25912956,2.68497771,0.25283186,0.00000000,0.81405512,1.11546867,0.12643484,1.45785584
-4.25312656,2.69816698,0.24813552,0.00000000,0.81998070,1.12339124,0.12550862,1.46045952
-4.24712356,2.70264779,0.24243980,0.00000000,0.82284720,1.12892181,0.12402779,1.45695202
-4.24112056,2.69868800,0.23584014,0.00000000,0.82264590,1.13221835,0.12202393,1.44750978
-4.23511756,2.68667159,0.22844185,0.00000000,0.81940445,1.13346854,0.11953438,1.43240070
-4.22911456,2.66708404,0.22035705,0.00000000,0.81318551,1.13288039,0.11660114,1.41197760
-4.22311156,2.64049714,0.21170163,0.00000000,0.80408521,1.13067348,0.11326976,1.38667025
-4.21710855,2.60755394,0.20259234,0.00000000,0.79223129,1.12707113,0.10958829,1.35697653
-4.21110555,2.56895429,0.19314422,0.00000000,0.77778117,1.12229404,0.10560622,1.32345253
-4.20510255,2.52544146,0.18346836,0.00000000,0.76091965,1.11655533,0.10137351,1.28670212
-4.19909955,2.47778974,0.17366995,0.00000000,0.74185652,1.11005742,0.09693974,1.24736601
-4.19309655,2.42679338,0.16384675,0.00000000,0.72082381,1.10299044,0.09235333,1.20611040
-4.18709355,2.37325662,0.15408800,0.00000000,0.69807273,1.09553217,0.08766085,1.16361559
-4.18109055,2.31798461,0.14447359,0.00000000,0.67387034,1.08784907,0.08290648,1.12056434
-4.17508754,2.26177507,0.13507366,0.00000000,0.64849585,1.08009832,0.07813152,1.07763053
-4.16908454,2.20541039,0.12594840,0.00000000,0.62223656,1.07243011,0.07337406,1.03546781
-4.16308154,2.14964970,0.11714820,0.00000000,0.59538360,1.06499009,0.06866868,0.99469882
-4.15707854,2.09522097,0.10871395,0.00000000,0.56822731,1.05792124,0.06404632,0.95590477
-4.15107554,2.04281261,0.10067750,0.00000000,0.54105258,1.05136517,0.05953417,0.91961570
-4.14507254,1.99306478,0.09306232,0.00000000,0.51413405,1.04546215,0.05515563,0.88630165
-4.13906953,1.94656013,0.08588411,0.00000000,0.48773148,1.04035004,0.05093044,0.85636468
-4.13306653,1.90381432,0.07915163,0.00000000,0.46208522,1.03616185,0.04687468,0.83013218
-4.12706353,1.86526648,0.07286740,0.00000000,0.43741207,1.03302207,0.04300107,0.80785138
-4.12106053,1.83126986,0.06702848,0.00000000,0.41390158,1.03104191,0.03931906,0.78968547
-4.11505753,1.80208332,0.06162726,0.00000000,0.39171297,1.03031379,0.03583515,0.77571123
-4.10905453,1.77786398,0.05665212,0.00000000,0.37097274,1.03090547,0.03255313,0.76591853
-4.10305153,1.75866167,0.05208812,0.00000000,0.35177299,1.03285421,0.02947438,0.76021156
-4.09704852,1.74441564,0.04791763,0.00000000,0.33417075,1.03616157,0.02659814,0.75841213
-4.09104552,1.73495416,0.04412087,0.00000000,0.31818800,1.04078924,0.02392180,0.76026476
-4.08504252,1.72999715,0.04067643,0.00000000,0.30381273,1.04665630,0.02144120,0.76544378
-4.07903952,1.72916238,0.03756173,0.00000000,0.29100080,1.05363849,0.01915087,0.77356219
-4.07303652,1.73197515,0.03475339,0.00000000,0.27967865,1.06156946,0.01704430,0.78418217
-4.06703352,1.73788145,0.03222763,0.00000000,0.26974671,1.07024431,0.01511412,0.79682700
-4.06103052,1.74626428,0.02996057,0.00000000,0.26108348,1.07942534,0.01335235,0.81099409
-4.05502751,1.75646265,0.02792850,0.00000000,0.25355005,1.08884978,0.01175054,0.82616881
-4.04902451,1.76779262,0.02610814,0.00000000,0.24699506,1.09823925,0.01029992,0.84183857
-4.04302151,1.77956943,0.02447689,0.00000000,0.24125975,1.10731030,0.00899153,0.85750677
-4.03701851,1.79112991,0.02301302,0.00000000,0.23618313,1.11578573,0.00781635,0.87270617
-4.03101551,1.80185396,0.02169588,0.00000000,0.23160686,1.12340574,0.00676535,0.88701105
-4.02501251,1.81118426,0.02050606,0.00000000,0.22738000,1.12993845,0.00582961,0.90004781
-4.01900950,1.81864303,0.01942557,0.00000000,0.22336308,1.13518910,0.00500037,0.91150345
-4.01300650,1.82384511,0.01843795,0.00000000,0.21943174,1.13900723,0.00426908,0.92113173
-4.00700350,1.82650659,0.01752838,0.00000000,0.21547954,1.14129150,0.00362750,0.92875657
-4.00100050,1.82644856,0.01668382,0.00000000,0.21141999,1.14199178,0.00306767,0.93427267
-3.99499750,1.82359585,0.01589300,0.00000000,0.20718780,1.14110826,0.00258207,0.93764329
-3.98899450,1.81797068,0.01514650,0.00000000,0.20273918,1.13868779,0.00216357,0.93889532
-3.98299150,1.80968190,0.01443674,0.00000000,0.19805144,1.13481743,0.00180554,0.93811188
-3.97698849,1.79891016,0.01375794,0.00000000,0.19312169,1.12961583,0.00150189,0.93542288
-3.97098549,1.78589016,0.01310604,0.00000000,0.18796504,1.12322281,0.00124709,0.93099408
-3.96498249,1.77089100,0.01247870,0.00000000,0.18261221,1.11578790,0.00103626,0.92501514
-3.95897949,1.75419580,0.01187512,0.00000000,0.17710676,1.10745859,0.00086524,0.91768744
-3.95297649,1.73608192,0.01129602,0.00000000,0.17150220,1.09836898,0.00073058,0.90921231
-3.94697349,1.71680296,0.01074351,0.00000000,0.16585901,1.08862964,0.00062971,0.89978022
-3.94097049,1.69657376,0.01022101,0.00000000,0.16024188,1.07831937,0.00056090,0.88956170
-3.93496748,1.67555924,0.00973321,0.00000000,0.15471726,1.06747937,0.00052346,0.87870039
-3.92896448,1.65386779,0.00928603,0.00000000,0.14935131,1.05611024,0.00051771,0.86730861
-3.92296148,1.63154974,0.00888664,0.00000000,0.14420843,1.04417205,0.00054517,0.85546570
-3.91695848,1.60860087,0.00854348,0.00000000,0.13935048,1.03158750,0.00060859,0.84321919
-3.91095548,1.58497081,0.00826637,0.00000000,0.13483653,1.01824801,0.00071210,0.83058868
-3.90495248,1.56057584,0.00806657,0.00000000,0.13072329,1.00402236,0.00086128,0.81757216
-3.89894947,1.53531512,0.00795697,0.00000000,0.12706615,0.98876741,0.00106327,0.80415440
-3.89294647,1.50908950,0.00795217,0.00000000,0.12392053,0.97234021,0.00132684,0.79031671
-3.88694347,1.48182157,0.00806865,0.00000000,0.12134368,0.95461083,0.00166244,0.77604765
-3.88094047,1.45347563,0.00832485,0.00000000,0.11939654,0.93547500,0.00208224,0.76135373
-3.87493747,1.42407629,0.00874121,0.00000000,0.11814552,0.91486594,0.00260008,0.74626953
-3.86893447,1.39372439,0.00934016,0.00000000,0.11766405,0.89276453,0.00323140,0.73086653
-3.86293147,1.36260908,0.01014596,0.00000000,0.11803364,0.86920725,0.00399307,0.71525981
-3.85692846,1.33101504,0.01118448,0.00000000,0.11934425,0.84429134,0.00490314,0.69961242
-3.85092546,1.29932424,0.01248272,0.00000000,0.12169392,0.81817676,0.00598051,0.68413656
-3.84492246,1.26801160,0.01406833,0.00000000,0.12518732,0.79108488,0.00724447,0.66909174
-3.83891946,1.23763472,0.01596879,0.00000000,0.12993340,0.76329383,0.00871414,0.65477945
-3.83291646,1.20881763,0.01821054,0.00000000,0.13604191,0.73513066,0.01040785,0.64153469
-3.82691346,1.18222925,0.02081790,0.00000000,0.14361895,0.70696062,0.01234230,0.62971452
-3.82091046,1.15855734,0.02381183,0.00000000,0.15276166,0.67917421,0.01453180,0.61968403
-3.81490745,1.13847908,0.02720866,0.00000000,0.16355216,0.65217234,0.01698730,0.61180047
-3.80890445,1.12262961,0.03101870,0.00000000,0.17605104,0.62635054,0.01971546,0.60639603
-3.80290145,1.11156991,0.03524482,0.00000000,0.19029069,0.60208290,0.02271776,0.60376031
-3.79689845,1.10575570,0.03988123,0.00000000,0.20626881,0.57970639,0.02598958,0.60412323
-3.79089545,1.10550894,0.04491224,0.00000000,0.22394247,0.55950648,0.02951942,0.60763929
-3.78489245,1.11099332,0.05031135,0.00000000,0.24322313,0.54170462,0.03328829,0.61437402
-3.77888944,1.12219524,0.05604061,0.00000000,0.26397292,0.52644829,0.03726927,0.62429343
-3.77288644,1.13891142,0.06205031,0.00000000,0.28600264,0.51380394,0.04142735,0.63725720
-3.76688344,1.16074401,0.06827914,0.00000000,0.30907166,0.50375337,0.04571950,0.65301593
-3.76088044,1.18710373,0.07465483,0.00000000,0.33289003,0.49619351,0.05009514,0.67121305
-3.75487744,1.21722138,0.08109525,0.00000000,0.35712278,0.49093989,0.05449688,0.69139134
-3.74887444,1.25016733,0.08751001,0.00000000,0.38139663,0.48773336,0.05886164,0.71300402
-3.74287144,1.28487860,0.09380259,0.00000000,0.40530871,0.48625001,0.06312205,0.73543010
-3.73686843,1.32019240,0.09987280,0.00000000,0.42843740,0.48611380,0.06720815,0.75799352
-3.73086543,1.35488501,0.10561966,0.00000000,0.45035458,0.48691126,0.07104935,0.77998519
-3.72486243,1.38771426,0.11094449,0.00000000,0.47063916,0.48820769,0.07457649,0.80068718
-3.71885943,1.41746395,0.11575407,0.00000000,0.48889109,0.48956426,0.07772407,0.81939802
-3.71285643,1.44298824,0.11996386,0.00000000,0.50474547,0.49055501,0.08043235,0.83545794
-3.70685343,1.46325405,0.12350097,0.00000000,0.51788593,0.49078336,0.08264948,0.84827297
-3.70085043,1.47737980,0.12630686,0.00000000,0.52805683,0.48989722,0.08433329,0.85733691
-3.69484742,1.48466850,0.12833962,0.00000000,0.53507363,0.48760224,0.08545295,0.86225002
-3.68884442,1.48463415,0.12957563,0.00000000,0.53883091,0.48367262,0.08599008,0.86273383
-3.68284142,1.47702003,0.13001065,0.00000000,0.53930769,0.47795924,0.08593960,0.85864123
-3.67683842,1.46180847,0.12966016,0.00000000,0.53656975,0.47039472,0.08531002,0.84996155
-3.67083542,1.43922167,0.12855900,0.00000000,0.53076887,0.46099552,0.08412328,0.83682053
-3.66483242,1.40971381,0.12676026,0.00000000,0.52213899,0.44986100,0.08241410,0.81947511
-3.65882941,1.37395511,0.12433360,0.00000000,0.51098943,0.43716970,0.08022890,0.79830356
-3.65282641,1.33280862,0.12136289,0.00000000,0.49769565,0.42317317,0.07762431,0.77379146
-3.64682341,1.28730115,0.11794344,0.00000000,0.48268777,0.40818771,0.07466534,0.74651421
-3.64082041,1.23858979,0.11417892,0.00000000,0.46643760,0.39258448,0.07142339,0.71711712
-3.63481741,1.18792555,0.11017803,0.00000000,0.44944458,0.37677850,0.06797400,0.68629389
-3.62881441,1.13661580,0.10605119,0.00000000,0.43222142,0.36121695,0.06439462,0.65476452
-3.62281141,1.08598715,0.10190735,0.00000000,0.41527996,0.34636729,0.06076239,0.62325375
-3.61680840,1.03735004,0.09785101,0.00000000,0.39911787,0.33270557,0.05715213,0.59247071
-3.61080540,0.99196636,0.09397963,0.00000000,0.38420658,0.32070522,0.05363440,0.56309074
-3.60480240,0.95102108,0.09038149,0.00000000,0.37098107,0.31082649,0.05027398,0.53573977
-3.59879940,0.91559839,0.08713410,0.00000000,0.35983158,0.30350694,0.04712857,0.51098199
-3.59279640,0.88666284,0.08430312,0.00000000,0.35109756,0.29915265,0.04424788,0.48931070
-3.58679340,0.86504537,0.08194186,0.00000000,0.34506386,0.29813049,0.04167305,0.47114265
-3.58079040,0.85143426,0.08009128,0.00000000,0.34195907,0.30076122,0.03943647,0.45681562
-3.57478739,0.84637031,0.07878048,0.00000000,0.34195594,0.30731336,0.03756184,0.44658893
-3.56878439,0.85024584,0.07802757,0.00000000,0.34517343,0.31799774,0.03606461,0.44064659
-3.56278139,0.86330677,0.07784083,0.00000000,0.35168025,0.33296267,0.03495255,0.43910241
-3.55677839,0.88565715,0.07822006,0.00000000,0.36149930,0.35228971,0.03422667,0.44200668
-3.55077539,0.91726529,0.07915805,0.00000000,0.37461282,0.37598996,0.03388209,0.44935372
-3.54477239,0.95797111,0.08064202,0.00000000,0.39096766,0.40400110,0.03390912,0.46108980
-3.53876938,1.00749403,0.08265497,0.00000000,0.41048032,0.43618516,0.03429430,0.47712086
-3.53276638,1.06544109,0.08517682,0.00000000,0.43304154,0.47232731,0.03502143,0.49731966
-3.52676338,1.13131520,0.08818542,0.00000000,0.45852004,0.51213590,0.03607255,0.52153187
-3.52076038,1.20452322,0.09165716,0.00000000,0.48676531,0.55524391,0.03742876,0.54958107
-3.51475738,1.28438422,0.09556737,0.00000000,0.51760921,0.60121224,0.03907098,0.58127226
-3.50875438,1.37013778,0.09989048,0.00000000,0.55086664,0.64953480,0.04098049,0.61639407
-3.50275138,1.46095282,0.10459982,0.00000000,0.58633508,0.69964580,0.04313940,0.65471967
-3.49674837,1.55593697,0.10966735,0.00000000,0.62379339,0.75092910,0.04553085,0.69600649
-3.49074537,1.65414697,0.11506316,0.00000000,0.66299998,0.80272973,0.04813919,0.73999520
-3.48474237,1.75459998,0.12075493,0.00000000,0.70369082,0.85436727,0.05094991,0.78640805
-3.47873937,1.85628629,0.12670737,0.00000000,0.74557749,0.90515085,0.05394954,0.83494702
-3.47273637,1.95818297,0.13288177,0.00000000,0.78834572,0.95439531,0.05712535,0.88529219
-3.46673337,2.05926880,0.13923563,0.00000000,0.83165478,1.00143803,0.06046510,0.93710058
-3.46073037,2.15853985,0.14572254,0.00000000,0.87513802,1.04565571,0.06395663,0.99000584
-3.45472736,2.25502552,0.15229222,0.00000000,0.91840480,1.08648048,0.06758749,1.04361894
-3.44872436,2.34780458,0.15889085,0.00000000,0.96104398,1.12341459,0.07134452,1.09753015
-3.44272136,2.43602054,0.16546165,0.00000000,1.00262908,1.15604307,0.07521347,1.15131228
-3.43671836,2.51889584,0.17194564,0.00000000,1.04272503,1.18404368,0.07917863,1.20452524
-3.43071536,2.59574429,0.17828263,0.00000000,1.08089630,1.20719376,0.08322250,1.25672173
-3.42471236,2.66598112,0.18441238,0.00000000,1.11671627,1.22537348,0.08732554,1.30745388
-3.41870935,2.72913022,0.19027575,0.00000000,1.14977729,1.23856548,0.09146591,1.35628065
-3.41270635,2.78482822,0.19581597,0.00000000,1.17970113,1.24685084,0.09561935,1.40277547
-3.40670335,2.83282520,0.20097979,0.00000000,1.20614922,1.25040153,0.09975911,1.44653394
-3.40070035,2.87298200,0.20571856,0.00000000,1.22883223,1.24946982,0.10385589,1.48718116
-3.39469735,2.90526430,0.20998910,0.00000000,1.24751838,1.24437514,0.10787798,1.52437824
-3.38869435,2.92973372,0.21375448,0.00000000,1.26204016,1.23548910,0.11179136,1.55782791
-3.38269135,2.94653652,0.21698445,0.00000000,1.27229891,1.22321930,0.11555998,1.58727874
-3.37668834,2.95589045,0.21965573,0.00000000,1.27826716,1.20799296,0.11914613,1.61252808
-3.37068534,2.95807054,0.22175209,0.00000000,1.27998841,1.19024095,0.12251082,1.63342341
-3.36468234,2.95339444,0.22326422,0.00000000,1.27757440,1.17038308,0.12561444,1.64986233
-3.35867934,2.94220826,0.22418946,0.00000000,1.27120010,1.14881524,0.12841732,1.66179119
-3.35267634,2.92487349,0.22453140,0.00000000,1.26109643,1.12589895,0.13088056,1.66920262
-3.34667334,2.90175569,0.22429947,0.00000000,1.24754128,1.10195361,0.13296685,1.67213209
-3.34067034,2.87321540,0.22350848,0.00000000,1.23084923,1.07725176,0.13464140,1.67065394
-3.33466733,2.83960154,0.22217813,0.00000000,1.21136043,1.05201720,0.13587285,1.66487703
-3.32866433,2.80124757,0.22033259,0.00000000,1.18942923,1.02642592,0.13663429,1.65494028
-3.32266133,2.75847026,0.21800013,0.00000000,1.16541316,1.00060949,0.13690417,1.64100847
-3.31665833,2.71157083,0.21521274,0.00000000,1.13966262,0.97466055,0.13666714,1.62326828
-3.31065533,2.66083819,0.21200584,0.00000000,1.11251189,0.94863976,0.13591481,1.60192491
-3.30465233,2.60655371,0.20841790,0.00000000,1.08427169,0.92258378,0.13464634,1.57719915
-3.29864932,2.54899702,0.20449016,0.00000000,1.05522361,0.89651369,0.13286879,1.54932509
-3.29264632,2.48845219,0.20026617,0.00000000,1.02561654,0.87044320,0.13059731,1.51854829
-3.28664332,2.42521379,0.19579141,0.00000000,0.99566509,0.84438633,0.12785498,1.48512438
-3.28064032,2.35959232,0.19111271,0.00000000,0.96554995,0.81836407,0.12467249,1.44931802
-3.27463732,2.29191850,0.18627767,0.00000000,0.93542006,0.79240972,0.12108750,1.41140202
-3.26863432,2.22254630,0.18133397,0.00000000,0.90539623,0.76657285,0.11714378,1.37165664
-3.26263132,2.15185435,0.17632867,0.00000000,0.87557599,0.74092163,0.11289015,1.33036877
-3.25662831,2.08024590,0.17130748,0.00000000,0.84603921,0.71554372,0.10837926,1.28783118
-3.25062531,2.00814723,0.16631410,0.00000000,0.81685432,0.69054578,0.10366624,1.24434157
-3.24462231,1.93600478,0.16138956,0.00000000,0.78808450,0.66605175,0.09880734,1.20020153
-3.23861931,1.86428126,0.15657183,0.00000000,0.75979371,0.64220023,0.09385858,1.15571538
-3.23261631,1.79345094,0.15189540,0.00000000,0.73205210,0.61914109,0.08887442,1.11118887
-3.22661331,1.72399445,0.14739123,0.00000000,0.70494068,0.59703161,0.08390661,1.06692785
-3.22061031,1.65639333,0.14308680,0.00000000,0.67855483,0.57603246,0.07900321,1.02323683
-3.21460730,1.59112445,0.13900635,0.00000000,0.65300671,0.55630345,0.07420779,0.98041744
-3.20860430,1.52865453,0.13517131,0.00000000,0.62842629,0.53799954,0.06955885,0.93876693
-3.20260130,1.46943468,0.13160088,0.00000000,0.60496104,0.52126688,0.06508952,0.89857642
-3.19659830,1.41389506,0.12831261,0.00000000,0.58277429,0.50623918,0.06082737,0.86012905
-3.19059530,1.36243954,0.12532305,0.00000000,0.56204218,0.49303426,0.05679456,0.82369790
-3.18459230,1.31544025,0.12264831,0.00000000,0.54294961,0.48175093,0.05300807,0.78954360
-3.17858929,1.27323200,0.12030445,0.00000000,0.52568493,0.47246604,0.04948007,0.75791159
-3.17258629,1.23610648,0.11830775,0.00000000,0.51043394,0.46523184,0.04621845,0.72902902
-3.16658329,1.20430623,0.11667470,0.00000000,0.49737321,0.46007360,0.04322732,0.70310127
-3.16058029,1.17801851,0.11542173,0.00000000,0.48666306,0.45698753,0.04050760,0.68030815
-3.15457729,1.15736920,0.11456476,0.00000000,0.47844045,0.45593910,0.03805753,0.66079984
-3.14857429,1.14241700,0.11411836,0.00000000,0.47281219,0.45686185,0.03587321,0.64469281
-3.14257129,1.13314830,0.11409489,0.00000000,0.46984858,0.45965680,0.03394897,0.63206575
-3.13656828,1.12947296,0.11450339,0.00000000,0.46957808,0.46419259,0.03227780,0.62295596
-3.13056528,1.13122161,0.11534847,0.00000000,0.47198295,0.47030649,0.03085157,0.61735616
-3.12456228,1.13814459,0.11662921,0.00000000,0.47699641,0.47780633,0.02966125,0.61521225
-3.11855928,1.14991311,0.11833817,0.00000000,0.48450131,0.48647347,0.02869706,0.61642193
-3.11255628,1.16612264,0.12046058,0.00000000,0.49433054,0.49606677,0.02794850,0.62083468
-3.10655328,1.18629865,0.12297386,0.00000000,0.50626917,0.50632747,0.02740444,0.62825289
-3.10055028,1.20990481,0.12584731,0.00000000,0.52005830,0.51698492,0.02705305,0.63843442
-3.09454727,1.23635315,0.12904229,0.00000000,0.53540051,0.52776298,0.02688188,0.65109641
-3.08854427,1.26501601,0.13251258,0.00000000,0.55196666,0.53838670,0.02687775,0.66592026
-3.08254127,1.29523924,0.13620516,0.00000000,0.56940378,0.54858915,0.02702681,0.68255755
-3.07653827,1.32635596,0.14006123,0.00000000,0.58734366,0.55811795,0.02731452,0.70063669
-3.07053527,1.35770032,0.14401740,0.00000000,0.60541181,0.56674132,0.02772564,0.71976991
-3.06453227,1.38862060,0.14800705,0.00000000,0.62323635,0.57425311,0.02824430,0.73956035
-3.05852926,1.41849091,0.15196177,0.00000000,0.64045642,0.58047687,0.02885402,0.75960891
-3.05252626,1.44672129,0.15581275,0.00000000,0.65672983,0.58526853,0.02953776,0.77952057
-3.04652326,1.47276546,0.15949215,0.00000000,0.67173957,0.58851766,0.03027799,0.79891003
-3.04052026,1.49612644,0.16293424,0.00000000,0.68519905,0.59014733,0.03105677,0.81740646
-3.03451726,1.51635975,0.16607648,0.00000000,0.69685589,0.59011268,0.03185586,0.83465738
-3.02851426,1.53307449,0.16886038,0.00000000,0.70649430,0.58839825,0.03265677,0.85033164
-3.02251126,1.54593275,0.17123214,0.00000000,0.71393605,0.58501442,0.03344094,0.86412170
-3.01650825,1.55464756,0.17314318,0.00000000,0.71904030,0.57999327,0.03418987,0.87574530
-3.01050525,1.55898028,0.17455049,0.00000000,0.72170243,0.57338409,0.03488528,0.88494678
-3.00450225,1.55873765,0.17541695,0.00000000,0.72185213,0.56524900,0.03550931,0.89149831
-2.99849925,1.55376935,0.17571153,0.00000000,0.71945115,0.55565882,0.03604479,0.89520117
-2.99249625,1.54396626,0.17540951,0.00000000,0.71449084,0.54468971,0.03647551,0.89588729
-2.98649325,1.52925993,0.17449274,0.00000000,0.70698990,0.53242047,0.03678649,0.89342118
-2.98049025,1.50962332,0.17294987,0.00000000,0.69699231,0.51893086,0.03696431,0.88770228
-2.97448724,1.48507281,0.17077670,0.00000000,0.68456578,0.50430084,0.03699746,0.87866756
-2.96848424,1.45567128,0.16797652,0.00000000,0.66980068,0.48861075,0.03687665,0.86629442
-2.96248124,1.42153191,0.16456048,0.00000000,0.65280935,0.47194223,0.03659510,0.85060354
-2.95647824,1.38282228,0.16054789,0.00000000,0.63372582,0.45437978,0.03614882,0.83166142
-2.95047524,1.33976815,0.15596648,0.00000000,0.61270572,0.43601264,0.03553679,0.80958241
-2.94447224,1.29265643,0.15085254,0.00000000,0.58992627,0.41693679,0.03476110,0.78452986
-2.93846923,1.24183677,0.14525093,0.00000000,0.56558602,0.39725687,0.03382702,0.75671607
-2.93246623,1.18772143,0.13921478,0.00000000,0.53990430,0.37708766,0.03274288,0.72640107
-2.92646323,1.13078290,0.13280510,0.00000000,0.51312022,0.35655514,0.03151997,0.69388980
-2.92046023,1.07154943,0.12609004,0.00000000,0.48549093,0.33579679,0.03017224,0.65952787
-2.91445723,1.01059818,0.11914404,0.00000000,0.45728937,0.31496125,0.02871599,0.62369588
-2.90845423,0.94854631,0.11204661,0.00000000,0.42880130,0.29420723,0.02716940,0.58680249
-2.90245123,0.88604041,0.10488111,0.00000000,0.40032171,0.27370171,0.02555206,0.54927651
-2.89644822,0.82374453,0.09773329,0.00000000,0.37215081,0.25361766,0.02388443,0.51155821
-2.89044522,0.76232754,0.09068982,0.00000000,0.34458974,0.23413134,0.02218727,0.47409039
-2.88444222,0.70245022,0.08383677,0.00000000,0.31793602,0.21541921,0.02048111,0.43730943
-2.87843922,0.64475280,0.07725817,0.00000000,0.29247921,0.19765497,0.01878570,0.40163676
-2.87243622,0.58984338,0.07103468,0.00000000,0.26849660,0.18100642,0.01711956,0.36747105
-2.86643322,0.53828759,0.06524237,0.00000000,0.24624946,0.16563277,0.01549953,0.33518140
-2.86043022,0.49060001,0.05995167,0.00000000,0.22597955,0.15168203,0.01394049,0.30510168
-2.85442721,0.44723725,0.05522656,0.00000000,0.20790635,0.13928888,0.01245505,0.27752622
-2.84842421,0.40859295,0.05112384,0.00000000,0.19222463,0.12857293,0.01105345,0.25270669
-2.84242121,0.37499455,0.04769265,0.00000000,0.17910271,0.11963728,0.00974350,0.23085039
-2.83641821,0.34670160,0.04497413,0.00000000,0.16868098,0.11256748,0.00853057,0.21211945
-2.83041521,0.32390533,0.04300109,0.00000000,0.16107086,0.10743067,0.00741771,0.19663114
-2.82441221,0.30672929,0.04179788,0.00000000,0.15635391,0.10427493,0.00640582,0.18445878
-2.81840920,0.29523054,0.04138020,0.00000000,0.15458110,0.10312871,0.00549388,0.17563320
-2.81240620,0.28940116,0.04175496,0.00000000,0.15577196,0.10400026,0.00467920,0.17014440
-2.80640320,0.28916993,0.04292008,0.00000000,0.15991382,0.10687705,0.00395767,0.16794343
-2.80040020,0.29440370,0.04486433,0.00000000,0.16696083,0.11172504,0.00332409,0.16894404
-2.79439720,0.30490868,0.04756705,0.00000000,0.17683295,0.11848796,0.00277245,0.17302431
-2.78839420,0.32043139,0.05099792,0.00000000,0.18941489,0.12708656,0.00229617,0.18002807
-2.78239120,0.34065952,0.05511672,0.00000000,0.20455514,0.13741782,0.00188837,0.18976613
-2.77638819,0.36522282,0.05987317,0.00000000,0.22206525,0.14935441,0.00154208,0.20201751
-2.77038519,0.39369427,0.06520684,0.00000000,0.24171946,0.16274432,0.00125044,0.21653065
-2.76438219,0.42559182,0.07104721,0.00000000,0.26325498,0.17741096,0.00100682,0.23302492
-2.75837919,0.46038108,0.07731397,0.00000000,0.28637303,0.19315372,0.00080496,0.25119244
-2.75237619,0.49747916,0.08391755,0.00000000,0.31074078,0.20974920,0.00063908,0.27070051
-2.74637319,0.53625998,0.09075993,0.00000000,0.33599448,0.22695324,0.00050385,0.29119467
-2.74037019,0.57606124,0.09773580,0.00000000,0.36174369,0.24450365,0.00039453,0.31230263
-2.73436718,0.61619317,0.10473401,0.00000000,0.38757675,0.26212391,0.00030688,0.33363906
-2.72836418,0.65594894,0.11163937,0.00000000,0.41306746,0.27952765,0.00023722,0.35481119
-2.72236118,0.69461675,0.11833470,0.00000000,0.43778280,0.29642387,0.00018236,0.37542537
-2.71635818,0.73149335,0.12470318,0.00000000,0.46129160,0.31252285,0.00013959,0.39509420
-2.71035518,0.76589851,0.13063082,0.00000000,0.48317382,0.32754256,0.00010665,0.41344423
-2.70435218,0.79719017,0.13600909,0.00000000,0.50303026,0.34121536,0.00008166,0.43012402
-2.69834917,0.82477964,0.14073747,0.00000000,0.52049224,0.35329474,0.00006309,0.44481213
-2.69234617,0.84814638,0.14472603,0.00000000,0.53523101,0.36356197,0.00004973,0.45722488
-2.68634317,0.86685173,0.14789769,0.00000000,0.54696641,0.37183224,0.00004063,0.46712356
-2.68034017,0.88055099,0.15019032,0.00000000,0.55547453,0.37796017,0.00003509,0.47432074
-2.67433717,0.88900344,0.15155833,0.00000000,0.56059389,0.38184440,0.00003262,0.47868543
-2.66833417,0.89207977,0.15197396,0.00000000,0.56223009,0.38343109,0.00003289,0.48014685
-2.66233117,0.88976655,0.15142794,0.00000000,0.56035847,0.38271615,0.00003573,0.47869663
-2.65632816,0.88216759,0.14992967,0.00000000,0.55502485,0.37974607,0.00004112,0.47438934
-2.65032516,0.86950193,0.14750686,0.00000000,0.54634414,0.37461737,0.00004916,0.46734121
-2.64432216,0.85209864,0.14420457,0.00000000,0.53449699,0.36747457,0.00006003,0.45772716
-2.63831916,0.83038846,0.14008382,0.00000000,0.51972448,0.35850675,0.00007404,0.44577611
-2.63231616,0.80489249,0.13521968,0.00000000,0.50232109,0.34794294,0.00009157,0.43176486
-2.62631316,0.77620847,0.12969904,0.00000000,0.48262627,0.33604620,0.00011306,0.41601058
-2.62031016,0.74499496,0.12361805,0.00000000,0.46101480,0.32310691,0.00013901,0.39886225
-2.61430715,0.71195393,0.11707937,0.00000000,0.43788642,0.30943524,0.00017000,0.38069134
-2.60830415,0.67781240,0.11018941,0.00000000,0.41365500,0.29535316,0.00020660,0.36188198
-2.60230115,0.64330361,0.10305546,0.00000000,0.38873768,0.28118612,0.00024940,0.34282094
