energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.82591296,5.47209220,1.39104654,2.22629980,0.01351904,1.35245744,0.05170162,1.45318597,0.56561766,0.55943712
-5.81990995,5.41869570,1.38035750,2.23115485,0.01308775,1.34188359,0.05154381,1.43212577,0.55958342,0.55738372
-5.81390695,5.36837217,1.37092811,2.23633430,0.01266055,1.33226631,0.05136560,1.41191212,0.55281052,0.55570570
-5.80790395,5.32059903,1.36262838,2.24133950,0.01224254,1.32329506,0.05116125,1.39263110,0.54532647,0.55443709
-5.80190095,5.27479354,1.35532923,2.24564779,0.01183852,1.31464173,0.05092427,1.37435485,0.53717337,0.55360559
-5.79589795,5.23035318,1.34891230,2.24873573,0.01145302,1.30597585,0.05064789,1.35714608,0.52840770,0.55323447
-5.78989495,5.18669680,1.34327891,2.25010282,0.01109017,1.29698009,0.05032565,1.34106269,0.51909957,0.55334488
-5.78389195,5.14330461,1.33835743,2.24929458,0.01075366,1.28736528,0.04995190,1.32616219,0.50933175,0.55395822
-5.77788894,5.09975449,1.33410879,2.24592365,0.01044664,1.27688405,0.04952243,1.31250564,0.49919832,0.55509850
-5.77188594,5.05575258,1.33052973,2.23968772,0.01017172,1.26534256,0.04903494,1.30016084,0.48880295,0.55679440
-5.76588294,5.01115625,1.32765355,2.23038327,0.00993085,1.25260948,0.04848954,1.28920447,0.47825712,0.55908086
-5.75987994,4.96598803,1.32554837,2.21791443,0.00972532,1.23862188,0.04788902,1.27972299,0.46767796,0.56199995
-5.75387694,4.92043950,1.32431293,2.20229625,0.00955569,1.22338768,0.04723914,1.27181201,0.45718611,0.56560092
-5.74787394,4.87486471,1.32407014,2.18365250,0.00942177,1.20698455,0.04654861,1.26557434,0.44690332,0.56993928
-5.74187094,4.82976359,1.32495872,2.16220795,0.00932262,1.18955532,0.04582902,1.26111628,0.43695013,0.57507491
-5.73586793,4.78575595,1.32712353,2.13827573,0.00925651,1.17130030,0.04509457,1.25854279,0.42744347,0.58106921
-5.72986493,4.74354777,1.33070502,2.11224052,0.00922100,1.15246683,0.04436168,1.25795126,0.41849430,0.58798129
-5.72386193,4.70389156,1.33582851,2.08453867,0.00921294,1.13333677,0.04364839,1.25942460,0.41020549,0.59586356
-5.71785893,4.66754319,1.34259400,2.05563632,0.00922854,1.11421266,0.04297375,1.26302380,0.40266970,0.60475675
-5.71185593,4.63521757,1.35106702,2.02600690,0.00926347,1.09540320,0.04235711,1.26878052,0.39596776,0.61468475
-5.70585293,4.60754604,1.36127127,1.99610930,0.00931295,1.07720901,0.04181729,1.27669022,0.39016714,0.62564953
-5.69984992,4.58503771,1.37318337,1.96636782,0.00937190,1.05990922,0.04137191,1.28670631,0.38532100,0.63762654
-5.69384692,4.56804709,1.38673022,1.93715500,0.00943508,1.04374974,0.04103663,1.29873577,0.38146764,0.65056074
-5.68784392,4.55675002,1.40178906,1.90877824,0.00949723,1.02893358,0.04082448,1.31263677,0.37863040,0.66436387
-5.68184092,4.55112914,1.41819042,1.88147068,0.00955329,1.01561377,0.04074538,1.32821847,0.37681817,0.67891290
-5.67583792,4.55096978,1.43572366,1.85538667,0.00959851,1.00388906,0.04080571,1.34524341,0.37602634,0.69405011
-5.66983492,4.55586668,1.45414509,1.83060194,0.00962868,0.99380244,0.04100804,1.36343240,0.37623838,0.70958486
-5.66383192,4.56524098,1.47318799,1.80711815,0.00964022,0.98534248,0.04135104,1.38247204,0.37742776,0.72529706
-5.65782891,4.57836673,1.49257425,1.78487128,0.00963039,0.97844725,0.04182957,1.40202452,0.37956031,0.74094245
-5.65182591,4.59440556,1.51202685,1.76374340,0.00959735,0.97301046,0.04243482,1.42173952,0.38259694,0.75625938
-5.64582291,4.61244749,1.53128272,1.74357670,0.00954028,0.96888936,0.04315476,1.44126760,0.38649641,0.77097703
-5.63981991,4.63155598,1.55010505,1.72418911,0.00945940,0.96591398,0.04397453,1.46027458,0.39121827,0.78482475
-5.63381691,4.65081476,1.56829476,1.70539048,0.00935601,0.96389713,0.04487708,1.47845620,0.39672562,0.79754199
-5.62781391,4.66937401,1.58570018,1.68699840,0.00923244,0.96264455,0.04584376,1.49555240,0.40298759,0.80888863
-5.62181091,4.68649366,1.60222471,1.66885279,0.00909200,0.96196482,0.04685504,1.51136031,0.40998153,0.81865505
-5.61580790,4.70158140,1.61783187,1.65082861,0.00893887,0.96167852,0.04789114,1.52574544,0.41769448,0.82667150
-5.60980490,4.71422360,1.63254757,1.63284602,0.00877794,0.96162611,0.04893279,1.53865016,0.42612407,0.83281639
-5.60380190,4.72420750,1.64645936,1.61487757,0.00861468,0.96167442,0.04996174,1.55009910,0.43527865,0.83702283
-5.59779890,4.73153348,1.65971274,1.59695215,0.00845491,0.96172131,0.05096139,1.56020091,0.44517652,0.83928334
-5.59179590,4.73641670,1.67250454,1.57915568,0.00830462,0.96169853,0.05191719,1.56914604,0.45584435,0.83965213
-5.58579290,4.73927806,1.68507368,1.56162852,0.00816976,0.96157255,0.05281700,1.57720073,0.46731483,0.83824495
-5.57978989,4.74072474,1.69768973,1.54455986,0.00805599,0.96134358,0.05365134,1.58469697,0.47962351,0.83523638
-5.57378689,4.74152128,1.71063966,1.52817951,0.00796850,0.96104276,0.05441347,1.59201914,0.49280514,0.83085450
-5.56778389,4.74255258,1.72421345,1.51274752,0.00791182,0.96072791,0.05509945,1.59958759,0.50688956,0.82537335
-5.56178089,4.74478069,1.73868909,1.49854218,0.00788964,0.96047785,0.05570796,1.60784012,0.52189753,0.81910328
-5.55577789,4.74919748,1.75431775,1.48584710,0.00790467,0.96038589,0.05624016,1.61721217,0.53783664,0.81237967
-5.54977489,4.75677575,1.77130975,1.47493792,0.00795856,0.96055264,0.05669942,1.62811678,0.55469768,0.80555066
-5.54377189,4.76842126,1.78982201,1.46606941,0.00805180,0.96107863,0.05709097,1.64092543,0.57245182,0.79896435
-5.53776888,4.78492834,1.80994763,1.45946358,0.00818372,0.96205708,0.05742155,1.65595089,0.59104881,0.79295614
-5.53176588,4.80694149,1.83170808,1.45529926,0.00835251,0.96356721,0.05769901,1.67343307,0.61041652,0.78783694
-5.52576288,4.83492517,1.85504849,1.45370384,0.00855527,0.96566839,0.05793198,1.69352897,0.63046205,0.78388285
-5.51975988,4.86914367,1.87983635,1.45474742,0.00878810,0.96839542,0.05812948,1.71630725,0.65107453,0.78132675
-5.51375688,4.90965226,1.90586372,1.45843975,0.00904628,0.97175522,0.05830062,1.74174815,0.67212961,0.78035247
-5.50775388,4.95630037,1.93285295,1.46473004,0.00932437,0.97572503,0.05845431,1.76974888,0.69349564,0.78109176
-5.50175088,5.00874690,1.96046580,1.47350968,0.00961648,0.98025226,0.05859906,1.80013439,0.71504137,0.78362417
-5.49574787,5.06648694,1.98831547,1.48461780,0.00991642,0.98525587,0.05874279,1.83267313,0.73664478,0.78798011
-5.48974487,5.12888862,2.01598116,1.49784927,0.01021794,0.99062940,0.05889275,1.86709707,0.75820269,0.79414662
-5.48374187,5.19523808,2.04302449,1.51296483,0.01051497,0.99624526,0.05905541,1.90312479,0.77964065,0.80207579
-5.47773887,5.26479010,2.06900690,1.52970274,0.01080179,1.00196023,0.05923647,1.94048647,0.80092244,0.81169512
-5.47173587,5.33682130,2.09350742,1.54779149,0.01107325,1.00762183,0.05944085,1.97894921,0.82205862,0.82291932
-5.46573287,5.41068281,2.11613976,1.56696268,0.01132491,1.01307512,0.05967269,2.01834092,0.84311342,0.83566275
-5.45972986,5.48584890,2.13656796,1.58696347,0.01155322,1.01816980,0.05993542,2.05857135,0.86420936,0.84985165
-5.45372686,5.56195844,2.15451981,1.60756791,0.01175556,1.02276700,0.06023172,2.09964837,0.88552899,0.86543542
-5.44772386,5.63884604,2.16979730,1.62858639,0.01193030,1.02674555,0.06056358,2.14168840,0.90731333,0.88239599
-5.44172086,5.71656046,2.18228366,1.64987270,0.01207684,1.03000738,0.06093224,2.18491947,0.92985673,0.90075463
-5.43571786,5.79536833,2.19194640,1.67132818,0.01219553,1.03248172,0.06133819,2.22967652,0.95349795,0.92057558
-5.42971486,5.87574219,2.19883647,1.69290264,0.01228761,1.03412794,0.06178108,2.27638829,0.97860751,0.94196595
-5.42371186,5.95833261,2.20308324,1.71459194,0.01235510,1.03493681,0.06225960,2.32555598,1.00557174,0.96507181
-5.41770885,6.04392507,2.20488582,1.73643225,0.01240060,1.03493019,0.06277145,2.37772447,1.03477392,0.99007025
-5.41170585,6.13338357,2.20450097,1.75849127,0.01242718,1.03415910,0.06331311,2.43344705,1.06657321,1.01715779
-5.40570285,6.22758335,2.20222837,1.78085679,0.01243815,1.03270033,0.06387982,2.49324536,1.10128241,1.04653551
-5.39969985,6.32733639,2.19839388,1.80362333,0.01243688,1.03065175,0.06446538,2.55756649,1.13914551,1.07839171
-5.39369685,6.43331349,2.19333180,1.82687752,0.01242663,1.02812654,0.06506214,2.62673953,1.18031613,1.11288278
-5.38769385,6.54596778,2.18736711,1.85068325,0.01241033,1.02524679,0.06566089,2.70093418,1.22483819,1.15011368
-5.38169085,6.66546396,2.18079840,1.87506740,0.01239047,1.02213660,0.06625091,2.78012369,1.27262981,1.19011880
-5.37568784,6.79161810,2.17388283,1.90000725,0.01236898,1.01891533,0.06681996,2.86405481,1.32347162,1.23284471
-5.36968484,6.92385204,2.16682351,1.92542032,0.01234709,1.01569119,0.06735446,2.95222677,1.37700030,1.27813579
-5.36368184,7.06116607,2.15976033,1.95115763,0.01232536,1.01255556,0.06783966,3.04388119,1.43270817,1.32572390
-5.35767884,7.20213249,2.15276455,1.97700083,0.01230360,1.00957849,0.06825988,3.13800403,1.48994904,1.37522297
-5.35167584,7.34491166,2.14583757,2.00266373,0.01228095,1.00680544,0.06859886,3.23334051,1.54795063,1.42612913
-5.34567284,7.48729102,2.13891387,2.02779820,0.01225590,1.00425567,0.06884015,3.32842269,1.60583322,1.47782686
-5.33966983,7.62674615,2.13186800,2.05200467,0.01222644,1.00192221,0.06896750,3.42160932,1.66263403,1.52960123
-5.33366683,7.76052176,2.12452531,2.07484636,0.01219012,0.99977346,0.06896540,3.51113628,1.71733643,1.58065590
-5.32766383,7.88572923,2.11667567,2.09586707,0.01214424,0.99775640,0.06881951,3.59517589,1.76890289,1.63013637
-5.32166083,7.99945652,2.10808954,2.11461122,0.01208599,0.99580111,0.06851720,3.67190230,1.81631022,1.67715765
-5.31565783,8.09888503,2.09853551,2.13064539,0.01201258,0.99382649,0.06804800,3.73956016,1.85858570,1.72083501
-5.30965483,8.18140806,2.08779826,2.14358003,0.01192143,0.99174660,0.06740404,3.79653336,1.89484229,1.76031661
-5.30365183,8.24474476,2.07569591,2.15309010,0.01181028,0.98947756,0.06658046,3.84141051,1.92431162,1.79481644
-5.29764882,8.28704394,2.06209602,2.15893354,0.01167734,0.98694431,0.06557570,3.87304417,1.94637294,1.82364596
-5.29164582,8.30697245,2.04692899,2.16096640,0.01152134,0.98408699,0.06439174,3.89060070,1.96057692,1.84624296
-5.28564282,8.30378354,2.03019847,2.15915377,0.01134167,0.98086649,0.06303423,3.89359861,1.96666313,1.86219613
-5.27963982,8.27736179,2.01198791,2.15357576,0.01113837,0.97726890,0.06151250,3.88193328,1.96457043,1.87126419
-5.27363682,8.22824223,1.99246320,2.14442826,0.01091218,0.97330851,0.05983950,3.85588704,1.95443979,1.87338851
-5.26763382,8.15760264,1.97187088,2.13201824,0.01066452,0.96902919,0.05803159,3.81612411,1.93660960,1.86869862
-5.26163082,8.06722959,1.95053241,2.11675392,0.01039745,0.96450418,0.05610824,3.76367064,1.91160359,1.85751025
-5.25562781,7.95945984,1.92883455,2.09913023,0.01011359,0.95983418,0.05409166,3.69988093,1.88011211,1.84031595
-5.24962481,7.83710007,1.90721652,2.07971049,0.00981610,0.95514390,0.05200631,3.62639143,1.84296775,1.81776876
-5.24362181,7.70332891,1.88615453,2.05910503,0.00950850,0.95057733,0.04987836,3.54506470,1.80111629,1.79065960
-5.23761881,7.56158608,1.86614462,2.03794819,0.00919465,0.94629194,0.04773514,3.45792596,1.75558452,1.75988945
-5.23161581,7.41545382,1.84768458,2.01687469,0.00887859,0.94245227,0.04560446,3.36709509,1.70744634,1.72643757
-5.22561281,7.26853603,1.83125600,1.99649663,0.00856446,0.93922315,0.04351405,3.27471690,1.65778851,1.69132716
-5.21960980,7.12434054,1.81730717,1.97738235,0.00825639,0.93676308,0.04149092,3.18289280,1.60767759,1.65558998
-5.21360680,6.98616926,1.80623779,1.96003804,0.00795840,0.93521803,0.03956076,3.09361632,1.55812916,1.62023144
-5.20760380,6.85702075,1.79838611,1.94489296,0.00767435,0.93471612,0.03774741,3.00871502,1.51008068,1.58619753
-5.20160080,6.73950855,1.79401895,1.93228879,0.00740782,0.93536329,0.03607239,2.92980067,1.46436853,1.55434487
-5.19559780,6.63579777,1.79332510,1.92247358,0.00716214,0.93724036,0.03455446,2.85822926,1.42171003,1.52541510
-5.18959480,6.54756173,1.79641214,1.91560017,0.00694027,0.94040141,0.03320925,2.79507165,1.38269076,1.50001431
-5.18359180,6.47595879,1.80330666,1.91172897,0.00674483,0.94487361,0.03204907,2.74109557,1.34775708,1.47859812
-5.17758879,6.42162937,1.81395784,1.91083472,0.00657807,0.95065845,0.03108265,2.69675864,1.31721395,1.46146293
-5.17158579,6.38471151,1.82824378,1.91281654,0.00644187,0.95773415,0.03031507,2.66221218,1.29122737,1.44874311
-5.16558279,6.36487324,1.84598035,1.91751060,0.00633777,0.96605910,0.02974775,2.63731486,1.26983122,1.44041417
-5.15957979,6.36135905,1.86693192,1.92470448,0.00626695,0.97557610,0.02937849,2.62165496,1.25293754,1.43630142
-5.15357679,6.37304776,1.89082332,1.93415242,0.00623027,0.98621700,0.02920157,2.61458010,1.24034980,1.43609347
-5.14757379,6.39851841,1.91735250,1.94559058,0.00622827,0.99790759,0.02920800,2.61523273,1.23177820,1.43936001
-5.14157079,6.43612138,1.94620320,1.95875155,0.00626120,1.01057226,0.02938574,2.62258987,1.22685643,1.44557270
-5.13556778,6.48405135,1.97705714,1.97337732,0.00632900,1.02413839,0.02972001,2.63550564,1.22515909,1.45412860
-5.12956478,6.54041950,2.00960517,1.98923024,0.00643134,1.03853995,0.03019370,2.65275485,1.22621923,1.46437497
-5.12356178,6.60332235,2.04355693,2.00610159,0.00656757,1.05372035,0.03078771,2.67307646,1.22954537,1.47563451
-5.11755878,6.67090495,2.07864877,2.02381731,0.00673675,1.06963426,0.03148145,2.69521532,1.23463770,1.48723028
-5.11155578,6.74141670,2.11464953,2.04224101,0.00693765,1.08624838,0.03225332,2.71796122,1.24100290,1.49850920
-5.10555278,6.81325830,2.15136419,2.06127419,0.00716869,1.10354105,0.03308117,2.74018409,1.24816743,1.50886366
-5.09954977,6.88501881,2.18863510,2.08085381,0.00742796,1.12150087,0.03394286,2.76086448,1.25568901,1.51775029
-5.09354677,6.95550209,2.22634106,2.10094762,0.00771320,1.14012424,0.03481672,2.77911861,1.26316608,1.52470553
-5.08754377,7.02374246,2.26439412,2.12154747,0.00802179,1.15941206,0.03568208,2.79421740,1.27024520,1.52935753
-5.08154077,7.08900946,2.30273435,2.14266128,0.00835073,1.17936573,0.03651968,2.80559912,1.27662628,1.53143400
-5.07553777,7.15080223,2.34132296,2.16430388,0.00869668,1.19998267,0.03731213,2.81287546,1.28206552,1.53076603
-5.06953477,7.20883430,2.38013390,2.18648752,0.00905595,1.22125151,0.03804421,2.81583102,1.28637626,1.52728772
-5.06353177,7.26300968,2.41914445,2.20921240,0.00942452,1.24314739,0.03870315,2.81441649,1.28942764,1.52103187
-5.05752876,7.31339182,2.45832534,2.23245788,0.00979810,1.26562736,0.03927882,2.80873581,1.29114128,1.51212201
-5.05152576,7.36016695,2.49763064,2.25617471,0.01017215,1.28862646,0.03976380,2.79902816,1.29148618,1.50076118
-5.04552276,7.40360379,2.53698828,2.28027887,0.01054197,1.31205444,0.04015338,2.78564545,1.29047194,1.48721798
-5.03951976,7.44401155,2.57629152,2.30464729,0.01090276,1.33579362,0.04044542,2.76902640,1.28814094,1.47181069
-5.03351676,7.48169848,2.61539196,2.32911582,0.01124973,1.35969790,0.04064014,2.74966841,1.28455951,1.45489003
-5.02751376,7.51693316,2.65409468,2.35347963,0.01157814,1.38359317,0.04073987,2.72809856,1.27980881,1.43682143
-5.02151076,7.54991045,2.69215575,2.37749611,0.01188347,1.40727927,0.04074865,2.70484489,1.27397572,1.41796764
-5.01550775,7.58072421,2.72928261,2.40089028,0.01216149,1.43053343,0.04067187,2.68040955,1.26714441,1.39867245
-5.00950475,7.60934819,2.76513741,2.42336264,0.01240837,1.45311524,0.04051582,2.65524485,1.25938885,1.37924618
-5.00350175,7.63562631,2.79934341,2.44459905,0.01262080,1.47477301,0.04028732,2.62973356,1.25076695,1.35995370
-4.99749875,7.65927311,2.83149427,2.46428243,0.01279605,1.49525139,0.03999328,2.60417408,1.24131642,1.34100542
-4.99149575,7.67988441,2.86116597,2.48210569,0.01293213,1.51429981,0.03964043,2.57877144,1.23105289,1.32255167
-4.98549275,7.69695773,2.88793102,2.49778543,0.01302777,1.53168166,0.03923497,2.55363428,1.21997026,1.30468052
-4.97948974,7.70992161,2.91137412,2.51107566,0.01308255,1.54718360,0.03878247,2.52877794,1.20804323,1.28741924
-4.97348674,7.71817210,2.93110884,2.52178101,0.01309688,1.56062467,0.03828771,2.50413324,1.19523213,1.27073915
-4.96748374,7.72111456,2.94679425,2.52976870,0.01307203,1.57186480,0.03775471,2.47956056,1.18148942,1.25456340
-4.96148074,7.71820835,2.95815095,2.53497862,0.01301009,1.58081218,0.03718679,2.45486808,1.16676775,1.23877736
-4.95547774,7.70901181,2.96497534,2.53743098,0.01291393,1.58742916,0.03658675,2.42983319,1.15102881,1.22324087
-4.94947474,7.69322496,2.96715161,2.53723114,0.01278712,1.59173635,0.03595706,2.40422571,1.13425266,1.20780164
-4.94347174,7.67072730,2.96466061,2.53457109,0.01263383,1.59381454,0.03530016,2.37783162,1.11644656,1.19230901
-4.93746873,7.64160824,2.95758519,2.52972761,0.01245869,1.59380442,0.03461870,2.35047574,1.09765308,1.17662743
-4.93146573,7.60618852,2.94611143,2.52305684,0.01226667,1.59190389,0.03391578,2.32204224,1.07795648,1.16064861
-4.92546273,7.56503069,2.93052590,2.51498561,0.01206290,1.58836306,0.03319527,2.29249156,1.05748732,1.14430202
-4.91945973,7.51893815,2.91120871,2.50599970,0.01185254,1.58347708,0.03246190,2.26187304,1.03642452,1.12756295
-4.91345673,7.46894222,2.88862281,2.49662941,0.01164057,1.57757709,0.03172141,2.23033223,1.01499486,1.11045771
-4.90745373,7.41627766,2.86329989,2.48743320,0.01143169,1.57101953,0.03098061,2.19811284,0.99346986,1.09306591
-4.90145073,7.36234772,2.83582360,2.47897994,0.01123016,1.56417448,0.03024727,2.16555292,0.97215990,1.07551953
-4.89544772,7.30868013,2.80681079,2.47183043,0.01103965,1.55741318,0.02953002,2.13307571,0.95140612,1.05799899
-4.88944472,7.25687624,2.77689173,2.46651923,0.01086320,1.55109561,0.02883807,2.10117558,0.93157022,1.04072641
-4.88344172,7.20855547,2.74669009,2.46353723,0.01070311,1.54555835,0.02818100,2.07039987,0.91302283,1.02395652
-4.87743872,7.16529791,2.71680379,2.46331593,0.01056095,1.54110347,0.02756830,2.04132770,0.89613093,1.00796571
-4.87143572,7.12858761,2.68778741,2.46621392,0.01043750,1.53798876,0.02700908,2.01454670,0.88124505,0.99303981
-4.86543272,7.09975925,2.66013698,2.47250617,0.01033283,1.53641977,0.02651163,1.99062906,0.86868679,0.97946123
-4.85942971,7.07995057,2.63427786,2.48237640,0.01024635,1.53654391,0.02608306,1.97010803,0.85873743,0.96749624
-4.85342671,7.07006264,2.61055594,2.49591288,0.01017686,1.53844692,0.02572893,1.95345604,0.85162805,0.95738284
-4.84742371,7.07072960,2.58923265,2.51310764,0.01012272,1.54215168,0.02545301,1.94106555,0.84753175,0.94931998
-4.84142071,7.08229908,2.57048360,2.53385904,0.01008192,1.54761941,0.02525704,1.93323337,0.84655826,0.94345849
-4.83541771,7.10482369,2.55440088,2.55797737,0.01005222,1.55475316,0.02514063,1.93014931,0.84875129,0.93989421
-4.82941471,7.13806385,2.54099843,2.58519316,0.01003130,1.56340324,0.02510128,1.93188943,0.85408856,0.93866347
-4.82341171,7.18150111,2.53022018,2.61516766,0.01001686,1.57337434,0.02513441,1.93841416,0.86248460,0.93974117
-4.81740870,7.23436125,2.52195020,2.64750490,0.01000675,1.58443398,0.02523363,1.94957125,0.87379611,0.94304130
-4.81140570,7.29564549,2.51602404,2.68176466,0.00999904,1.59632167,0.02539098,1.96510327,0.88782957,0.94841998
-4.80540270,7.36416816,2.51224064,2.71747578,0.00999212,1.60875853,0.02559733,1.98465912,0.90435081,0.95568061
-4.79939970,7.43859895,2.51037399,2.75414914,0.00998473,1.62145673,0.02584283,2.00780905,0.92309600,0.96458088
-4.79339670,7.51750763,2.51018376,2.79128981,0.00997597,1.63412835,0.02611740,2.03406236,0.94378363,0.97484131
-4.78739370,7.59940942,2.51142448,2.82840788,0.00996532,1.64649339,0.02641120,2.06288695,0.96612703,0.98615480
-4.78139070,7.68280910,2.51385268,2.86502772,0.00995259,1.65828643,0.02671520,2.09372994,0.98984679,0.99819681
-4.77538769,7.76624247,2.51723181,2.90069540,0.00993786,1.66926194,0.02702161,2.12603856,1.01468288,1.01063578
-4.76938469,7.84831373,2.52133491,2.93498438,0.00992141,1.67919798,0.02732437,2.15928037,1.04040576,1.02314327
-4.76338169,7.92772819,2.52594505,2.96749938,0.00990368,1.68789837,0.02761944,2.19296239,1.06682645,1.03540364
-4.75737869,8.00331954,2.53085385,2.99787882,0.00988510,1.69519341,0.02790514,2.22664825,1.09380507,1.04712277
-4.75137569,8.07407166,2.53585864,3.02579602,0.00986609,1.70093935,0.02818230,2.25997321,1.12125773,1.05803585
-4.74537269,8.13913508,2.54075865,3.05095961,0.00984694,1.70501681,0.02845434,2.29265639,1.14916162,1.06791376
-4.73936968,8.19783840,2.54535095,3.07311348,0.00982773,1.70732860,0.02872720,2.32451021,1.17755826,1.07656829
-4.73336668,8.24969523,2.54942673,3.09203670,0.00980835,1.70779707,0.02900917,2.35544670,1.20655480,1.08385584
-4.72736368,8.29440720,2.55276853,3.10754369,0.00978837,1.70636153,0.02931069,2.38548083,1.23632339,1.08967986
-4.72136068,8.33186355,2.55514891,3.11948492,0.00976714,1.70297585,0.02964388,2.41473061,1.26709867,1.09399192
-4.71535768,8.36213799,2.55633103,3.12774827,0.00974376,1.69760661,0.03002216,2.44341429,1.29917332,1.09679154
-4.70935468,8.38548288,2.55607123,3.13226102,0.00971711,1.69023198,0.03045969,2.47184452,1.33289179,1.09812486
-4.70335168,8.40232126,2.55412377,3.13299253,0.00968593,1.68084134,0.03097081,2.50041974,1.36864219,1.09808227
-4.69734867,8.41323655,2.55024767,3.12995723,0.00964893,1.66943575,0.03156944,2.52961291,1.40684644,1.09679506
-4.69134567,8.41895993,2.54421519,3.12321772,0.00960479,1.65602918,0.03226845,2.55995772,1.44794864,1.09443121
-4.68534267,8.42035521,2.53582167,3.11288771,0.00955234,1.64065040,0.03307907,2.59203247,1.49240184,1.09119039
-4.67933967,8.41840095,2.52489608,3.09913422,0.00949059,1.62334530,0.03401033,2.62644191,1.54065340,1.08729832
-4.67333667,8.41416961,2.51131177,3.08217892,0.00941883,1.60417943,0.03506859,2.66379734,1.59312888,1.08300046
-4.66733367,8.40880359,2.49499653,3.06229803,0.00933672,1.58324054,0.03625704,2.70469521,1.65021510,1.07855531
-4.66133067,8.40348822,2.47594154,3.03982072,0.00924430,1.56064084,0.03757544,2.74969472,1.71224232,1.07422723
-4.65532766,8.39942185,2.45420845,3.01512561,0.00914205,1.53651871,0.03901982,2.79929507,1.77946627,1.07027906
-4.64932466,8.39778356,2.42993405,2.98863556,0.00903090,1.51103979,0.04058242,2.85391259,1.85205041,1.06696463
-4.64332166,8.39969904,2.40333223,2.96081048,0.00891222,1.48439706,0.04225165,2.91385888,1.93004904,1.06452138
