energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.48974487,2.10457338,0.07001109,0.22195400,0.92287619,0.44498943,0.71234354,0.00000000,0.42556229,0.20178708
-5.48374187,2.12709923,0.06881073,0.22668907,0.93119846,0.44714602,0.71793510,0.00000000,0.43044783,0.20437854
-5.47773887,2.14987456,0.06777631,0.23069241,0.93789726,0.44932883,0.72414668,0.00000000,0.43571508,0.20768047
-5.47173587,2.17193043,0.06688334,0.23386650,0.94250255,0.45135249,0.73062836,0.00000000,0.44114093,0.21160610
-5.46573287,2.19238334,0.06610718,0.23613460,0.94460303,0.45304997,0.73705116,0.00000000,0.44651219,0.21606943
-5.45972986,2.21046679,0.06542436,0.23744306,0.94386173,0.45427883,0.74311905,0.00000000,0.45163372,0.22098812
-5.45372686,2.22555593,0.06481362,0.23776283,0.94002811,0.45492594,0.74857902,0.00000000,0.45633545,0.22628598
-5.44772386,2.23718474,0.06425669,0.23708990,0.93294631,0.45491046,0.75322864,0.00000000,0.46047811,0.23189485
-5.44172086,2.24505523,0.06373885,0.23544476,0.92255953,0.45418510,0.75692129,0.00000000,0.46395738,0.23775597
-5.43571786,2.24903931,0.06324916,0.23287091,0.90891037,0.45273570,0.75956881,0.00000000,0.46670663,0.24382078
-5.42971486,2.24917356,0.06278047,0.22943266,0.89213753,0.45057935,0.76114187,0.00000000,0.46869815,0.25005134
-5.42371186,2.24564805,0.06232927,0.22521211,0.87246917,0.44776124,0.76166827,0.00000000,0.46994295,0.25642032
-5.41770885,2.23879020,0.06189527,0.22030585,0.85021349,0.44435054,0.76122933,0.00000000,0.47048931,0.26291065
-5.41170585,2.22904506,0.06148099,0.21482113,0.82574705,0.44043563,0.75995493,0.00000000,0.47042016,0.26951505
-5.40570285,2.21695333,0.06109119,0.20887216,0.79950158,0.43611903,0.75801741,0.00000000,0.46984961,0.27623540
-5.39969985,2.20312835,0.06073240,0.20257629,0.77194990,0.43151222,0.75562476,0.00000000,0.46891862,0.28308208
-5.39369685,2.18823327,0.06041235,0.19605052,0.74359150,0.42673084,0.75301345,0.00000000,0.46779026,0.29007334
-5.38769385,2.17295935,0.06013959,0.18940847,0.71493846,0.42189027,0.75044117,0.00000000,0.46664448,0.29723469
-5.38169085,2.15800617,0.05992312,0.18275764,0.68650223,0.41710189,0.74817967,0.00000000,0.46567267,0.30459843
-5.37568784,2.14406421,0.05977220,0.17619744,0.65878143,0.41247008,0.74650793,0.00000000,0.46507222,0.31220306
-5.36968484,2.13179997,0.05969616,0.16981766,0.63225127,0.40809003,0.74570569,0.00000000,0.46504097,0.32009283
-5.36368184,2.12184364,0.05970440,0.16369758,0.60735444,0.40404623,0.74604736,0.00000000,0.46577181,0.32831705
-5.35767884,2.11477913,0.05980642,0.15790560,0.58449379,0.40041177,0.74779638,0.00000000,0.46744749,0.33692934
-5.35167584,2.11113592,0.06001183,0.15249935,0.56402652,0.39724806,0.75119980,0.00000000,0.47023550,0.34598654
-5.34567284,2.11138242,0.06033048,0.14752616,0.54625996,0.39460503,0.75648312,0.00000000,0.47428336,0.35554733
-5.33966983,2.11592018,0.06077244,0.14302383,0.53144867,0.39252160,0.76384535,0.00000000,0.47971405,0.36567041
-5.33366683,2.12507852,0.06134799,0.13902153,0.51979267,0.39102623,0.77345405,0.00000000,0.48662195,0.37641228
-5.32766383,2.13910929,0.06206751,0.13554081,0.51143655,0.39013741,0.78544056,0.00000000,0.49506908,0.38782458
-5.32166083,2.15818136,0.06294120,0.13259655,0.50646937,0.38986411,0.79989523,0.00000000,0.50508193,0.39995108
-5.31565783,2.18237496,0.06397875,0.13019780,0.50492500,0.39020591,0.81686297,0.00000000,0.51664885,0.41282438
-5.30965483,2.21167591,0.06518887,0.12834844,0.50678291,0.39115303,0.83633906,0.00000000,0.52971824,0.42646242
-5.30365183,2.24597004,0.06657869,0.12704770,0.51196930,0.39268606,0.85826553,0.00000000,0.54419751,0.44086505
-5.29764882,2.28503834,0.06815315,0.12629038,0.52035839,0.39477562,0.88252834,0.00000000,0.55995306,0.45601082
-5.29164582,2.32855336,0.06991426,0.12606687,0.53177413,0.39738190,0.90895561,0.00000000,0.57681130,0.47185414
-5.28564282,2.37607752,0.07186041,0.12636308,0.54599216,0.40045429,0.93731707,0.00000000,0.59456085,0.48832317
-5.27963982,2.42706396,0.07398578,0.12716013,0.56274229,0.40393113,0.96732524,0.00000000,0.61295584,0.50531845
-5.27363682,2.48086044,0.07627975,0.12843400,0.58171148,0.40773985,0.99863811,0.00000000,0.63172052,0.52271266
-5.26763382,2.53671684,0.07872649,0.13015518,0.60254753,0.41179729,1.03086393,0.00000000,0.65055485,0.54035139
-5.26163082,2.59379636,0.08130479,0.13228839,0.62486357,0.41601070,1.06356774,0.00000000,0.66914128,0.55805525
-5.25562781,2.65119065,0.08398805,0.13479229,0.64824337,0.42027904,1.09627986,0.00000000,0.68715218,0.57562316
-5.24962481,2.70793848,0.08674448,0.13761958,0.67224763,0.42449487,1.12850610,0.00000000,0.70425810,0.59283680
-5.24362181,2.76304769,0.08953762,0.14071707,0.69642113,0.42854668,1.15973937,0.00000000,0.72013629,0.60946614
-5.23761881,2.81551968,0.09232703,0.14402618,0.72030074,0.43232159,1.18947254,0.00000000,0.73447936,0.62527587
-5.23161581,2.86437570,0.09506923,0.14748362,0.74342414,0.43570831,1.21721191,0.00000000,0.74700374,0.64003242
-5.22561281,2.90868385,0.09771881,0.15102231,0.76533912,0.43860028,1.24249093,0.00000000,0.75745757,0.65351135
-5.21960980,2.94758583,0.10022966,0.15457259,0.78561311,0.44089880,1.26488374,0.00000000,0.76562789,0.66550484
-5.21360680,2.98032240,0.10255632,0.15806363,0.80384279,0.44251598,1.28401778,0.00000000,0.77134663,0.67582888
-5.20760380,3.00625634,0.10465530,0.16142497,0.81966345,0.44337746,1.29958525,0.00000000,0.77449541,0.68432991
-5.20160080,3.02489221,0.10648645,0.16458822,0.83275760,0.44342469,1.31135274,0.00000000,0.77500884,0.69089060
-5.19559780,3.03589187,0.10801416,0.16748879,0.84286284,0.44261664,1.31916877,0.00000000,0.77287621,0.69543456
-5.18959480,3.03908531,0.10920843,0.17006756,0.84977831,0.44093101,1.32296891,0.00000000,0.76814163,0.69792970
-5.18359180,3.03447628,0.11004582,0.17227254,0.85336975,0.43836474,1.32277821,0.00000000,0.76090254,0.69839019
-5.17758879,3.02224257,0.11051006,0.17406030,0.85357281,0.43493390,1.31871094,0.00000000,0.75130662,0.69687686
-5.17158579,3.00273093,0.11059257,0.17539720,0.85039438,0.43067299,1.31096754,0.00000000,0.73954745,0.69349605
-5.16558279,2.97644683,0.11029256,0.17626034,0.84391209,0.42563358,1.29982896,0.00000000,0.72585875,0.68839697
-5.15957979,2.94403952,0.10961697,0.17663821,0.83427168,0.41988263,1.28564847,0.00000000,0.71050779,0.68176763
-5.15357679,2.90628285,0.10858021,0.17653093,0.82168256,0.41350024,1.26884136,0.00000000,0.69378789,0.67382942
-5.14757379,2.86405261,0.10720355,0.17595016,0.80641154,0.40657719,1.24987273,0.00000000,0.67601042,0.66483073
-5.14157079,2.81830102,0.10551446,0.17491857,0.78877501,0.39921232,1.22924388,0.00000000,0.65749653,0.65503959
-5.13556778,2.77002936,0.10354571,0.17346898,0.76912982,0.39150974,1.20747768,0.00000000,0.63856881,0.64473567
-5.12956478,2.72025940,0.10133441,0.17164311,0.74786322,0.38357610,1.18510329,0.00000000,0.61954317,0.63420200
-5.12356178,2.67000455,0.09892097,0.16949006,0.72538216,0.37551792,1.16264093,0.00000000,0.60072115,0.62371641
-5.11755878,2.62024162,0.09634799,0.16706448,0.70210235,0.36743912,1.14058690,0.00000000,0.58238275,0.61354326
-5.11155578,2.57188388,0.09365928,0.16442462,0.67843735,0.35943869,1.11939948,0.00000000,0.56478014,0.60392548
-5.10555278,2.52575620,0.09089874,0.16163017,0.65478826,0.35160866,1.09948606,0.00000000,0.54813226,0.59507730
-5.09954977,2.48257311,0.08810945,0.15874013,0.63153403,0.34403235,1.08119194,0.00000000,0.53262037,0.58717787
-5.09354677,2.44292018,0.08533283,0.15581078,0.60902292,0.33678289,1.06479111,0.00000000,0.51838488,0.58036593
-5.08754377,2.40723947,0.08260781,0.15289364,0.58756521,0.32992206,1.05047930,0.00000000,0.50552321,0.57473587
-5.08154077,2.37581954,0.07997023,0.15003386,0.56742730,0.32349945,1.03836964,0.00000000,0.49408898,0.57033514
-5.07553777,2.34879018,0.07745225,0.14726868,0.54882748,0.31755189,1.02849097,0.00000000,0.48409240,0.56716331
-5.06953477,2.32612238,0.07508198,0.14462648,0.53193319,0.31210324,1.02078903,0.00000000,0.47550181,0.56517275
-5.06353177,2.30763343,0.07288314,0.14212606,0.51685999,0.30716444,1.01513039,0.00000000,0.46824640,0.56427104
-5.05752876,2.29299731,0.07087490,0.13977649,0.50367204,0.30273390,1.01130923,0.00000000,0.46222009,0.56432501
-5.05152576,2.28176001,0.06907175,0.13757729,0.49238405,0.29879813,1.00905662,0.00000000,0.45728617,0.56516642
-5.04552276,2.27335943,0.06748353,0.13551922,0.48296458,0.29533268,1.00805216,0.00000000,0.45328299,0.56659904
-5.03951976,2.26714948,0.06611557,0.13358530,0.47534044,0.29230341,1.00793763,0.00000000,0.45003013,0.56840708
-5.03351676,2.26242744,0.06496884,0.13175236,0.46940219,0.28966789,1.00833209,0.00000000,0.44733515,0.57036449
-5.02751376,2.25846387,0.06404027,0.12999277,0.46501029,0.28737716,1.00884812,0.00000000,0.44500061,0.57224507
-5.02151076,2.25453410,0.06332313,0.12827645,0.46200197,0.28537761,1.00910852,0.00000000,0.44283113,0.57383287
-5.01550775,2.24995008,0.06280743,0.12657302,0.46019832,0.28361309,1.00876291,0.00000000,0.44064030,0.57493255
-5.00950475,2.24409169,0.06248045,0.12485387,0.45941171,0.28202706,1.00750365,0.00000000,0.43825727,0.57537929
-5.00350175,2.23643613,0.06232730,0.12309434,0.45945307,0.28056493,1.00508045,0.00000000,0.43553275,0.57504794
-4.99749875,2.22658450,0.06233155,0.12127555,0.46013902,0.27917629,1.00131325,0.00000000,0.43234427,0.57386088
-4.99149575,2.21428440,0.06247583,0.11938608,0.46129853,0.27781714,0.99610264,0.00000000,0.42860049,0.57179436
-4.98549275,2.19944769,0.06274253,0.11742331,0.46277911,0.27645192,0.98943763,0.00000000,0.42424457,0.56888300
-4.97948974,2.18216264,0.06311440,0.11539432,0.46445215,0.27505545,0.98140028,0.00000000,0.41925626,0.56522220
-4.97348674,2.16269997,0.06357520,0.11331643,0.46621748,0.27361444,0.97216705,0.00000000,0.41365294,0.56096826
-4.96748374,2.14151227,0.06411023,0.11121723,0.46800685,0.27212867,0.96200673,0.00000000,0.40748927,0.55633625
-4.96148074,2.11922676,0.06470684,0.10913415,0.46978631,0.27061181,0.95127491,0.00000000,0.40085581,0.55159543
-4.95547774,2.09663141,0.06535477,0.10711366,0.47155731,0.26909162,0.94040520,0.00000000,0.39387633,0.54706254
-4.94947474,2.07465473,0.06604642,0.10520995,0.47335656,0.26760971,0.92989733,0.00000000,0.38670413,0.54309294
-4.94347174,2.05433971,0.06677698,0.10348338,0.47525449,0.26622066,0.92030255,0.00000000,0.37951739,0.54006992
-4.93746873,2.03681266,0.06754438,0.10199849,0.47735242,0.26499056,0.91220664,0.00000000,0.37251368,0.53839250
-4.93146573,2.02324773,0.06834907,0.10082192,0.47977840,0.26399506,0.90621116,0.00000000,0.36590384,0.53846211
-4.92546273,2.01482832,0.06919373,0.10002009,0.48268183,0.26331677,0.90291350,0.00000000,0.35990539,0.54066850
-4.91945973,2.01270639,0.07008277,0.09965682,0.48622702,0.26304230,0.90288623,0.00000000,0.35473563,0.54537545
-4.91345673,2.01796107,0.07102174,0.09979101,0.49058592,0.26325888,0.90665661,0.00000000,0.35060471,0.55290665
-4.90745373,2.03155793,0.07201669,0.10047433,0.49593007,0.26405071,0.91468674,0.00000000,0.34770877,0.56353240
-4.90145073,2.05431018,0.07307341,0.10174919,0.50242233,0.26549521,0.92735528,0.00000000,0.34622352,0.57745747
-4.89544772,2.08684334,0.07419677,0.10364681,0.51020850,0.26765932,0.94494111,0.00000000,0.34629822,0.59481063
-4.88944472,2.12956464,0.07538996,0.10618569,0.51940918,0.27059590,0.96760984,0.00000000,0.34805053,0.61563637
-4.88344172,2.18263839,0.07665394,0.10937037,0.53011230,0.27434055,0.99540346,0.00000000,0.35156215,0.63988906
-4.87743872,2.24596836,0.07798688,0.11319063,0.54236669,0.27890887,1.02823387,0.00000000,0.35687559,0.66742995
-4.87143572,2.31918823,0.07938387,0.11762103,0.55617677,0.28429442,1.06588040,0.00000000,0.36399211,0.69802713
-4.86543272,2.40166053,0.08083668,0.12262103,0.57149899,0.29046736,1.10799169,0.00000000,0.37287093,0.73135870
-4.85942971,2.49248470,0.08233378,0.12813543,0.58823991,0.29737395,1.15409202,0.00000000,0.38342982,0.76701907
-4.85342671,2.59051407,0.08386052,0.13409534,0.60625634,0.30493700,1.20359199,0.00000000,0.39554700,0.80452824
-4.84742371,2.69438178,0.08539950,0.14041959,0.62535746,0.31305719,1.25580332,0.00000000,0.40906441,0.84334399
-4.84142071,2.80253484,0.08693104,0.14701652,0.64530895,0.32161530,1.30995738,0.00000000,0.42379227,0.88287656
-4.83541771,2.91327553,0.08843394,0.15378619,0.66583917,0.33047529,1.36522706,0.00000000,0.43951476,0.92250536
-4.82941471,3.02480885,0.08988613,0.16062285,0.68664697,0.33948809,1.42075102,0.00000000,0.45599667,0.96159724
-4.82341171,3.13529463,0.09126556,0.16741776,0.70741114,0.34849608,1.47565989,0.00000000,0.47299091,0.99952572
-4.81740870,3.24290251,0.09255105,0.17406213,0.72780106,0.35733795,1.52910325,0.00000000,0.49024652,1.03569049
-4.81140570,3.34586802,0.09372308,0.18045021,0.74748806,0.36585389,1.58027673,0.00000000,0.50751700,1.06953660
-4.80540270,3.44254779,0.09476459,0.18648235,0.76615738,0.37389080,1.62844807,0.00000000,0.52456862,1.10057251
-4.79939970,3.53147188,0.09566166,0.19206807,0.78351987,0.38130747,1.67298137,0.00000000,0.54118850,1.12838662
-4.79339670,3.61139154,0.09640406,0.19712884,0.79932335,0.38797941,1.71335868,0.00000000,0.55719211,1.15266134
-4.78739370,3.68132037,0.09698571,0.20160070,0.81336290,0.39380314,1.74919792,0.00000000,0.57242978,1.17318454
-4.78139070,3.74056757,0.09740487,0.20543638,0.82548981,0.39869984,1.78026678,0.00000000,0.58679228,1.18985768
-4.77538769,3.78876175,0.09766432,0.20860714,0.83561871,0.40261823,1.80649175,0.00000000,0.60021485,1.20270043
-4.76938469,3.82586451,0.09777124,0.21110386,0.84373261,0.40553641,1.82796206,0.00000000,0.61267976,1.21185150
-4.76338169,3.85217297,0.09773701,0.21293773,0.84988554,0.40746273,1.84492822,0.00000000,0.62421711,1.21756568
-4.75737869,3.86831098,0.09757684,0.21414012,0.85420271,0.40843561,1.85779511,0.00000000,0.63490375,1.22020700
-4.75137569,3.87520918,0.09730923,0.21476196,0.85687797,0.40852222,1.86710963,0.00000000,0.64486043,1.22023821
-4.74537269,3.87407427,0.09695535,0.21487227,0.85816875,0.40781612,1.87354341,0.00000000,0.65424706,1.21820683
-4.73936968,3.86634852,0.09653832,0.21455623,0.85838850,0.40643398,1.87787067,0.00000000,0.66325622,1.21472812
-4.73336668,3.85366054,0.09608242,0.21391256,0.85789696,0.40451131,1.88094220,0.00000000,0.67210514,1.21046549
-4.72736368,3.83776909,0.09561219,0.21305044,0.85708852,0.40219762,1.88365590,0.00000000,0.68102636,1.20610872
-4.72136068,3.82050177,0.09515159,0.21208608,0.85637919,0.39965095,1.88692507,0.00000000,0.69025738,1.20235092
-4.71535768,3.80369063,0.09472314,0.21113899,0.85619262,0.39703206,1.89164518,0.00000000,0.70002969,1.19986461
-4.70935468,3.78910722,0.09434706,0.21032823,0.85694582,0.39449863,1.89866048,0.00000000,0.71055765,1.19927796
-4.70335168,3.77839938,0.09404052,0.20976864,0.85903516,0.39219955,1.90873153,0.00000000,0.72202762,1.20115175
-4.69734867,3.77303241,0.09381699,0.20956739,0.86282324,0.39026957,1.92250498,0.00000000,0.73458785,1.20595812
-4.69134567,3.77423697,0.09368569,0.20982086,0.86862741,0.38882471,1.94048669,0.00000000,0.74833964,1.21406168
-4.68534267,3.78296599,0.09365125,0.21061212,0.87671019,0.38795840,1.96301958,0.00000000,0.76333032,1.22570398
-4.67933967,3.79986271,0.09371353,0.21200902,0.88727242,0.38773880,1.99026709,0.00000000,0.77954819,1.24099190
-4.67333667,3.82524124,0.09386762,0.21406311,0.90044924,0.38820717,2.02220343,0.00000000,0.79692017,1.25989067
-4.66733367,3.85908109,0.09410412,0.21680931,0.91630922,0.38937764,2.05861097,0.00000000,0.81531200,1.28222202
-4.66133067,3.90103589,0.09440965,0.22026648,0.93485674,0.39123825,2.09908560,0.00000000,0.83453144,1.30766767
-4.65532766,3.95045662,0.09476747,0.22443871,0.95603745,0.39375328,2.14304987,0.00000000,0.85433423,1.33577839
-4.64932466,4.00642819,0.09515845,0.22931742,0.97974657,0.39686672,2.18977377,0.00000000,0.87443286,1.36598842
-4.64332166,4.06781834,0.09556209,0.23488398,1.00583952,0.40050686,2.23840263,0.00000000,0.89450759,1.39763494
