energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Na_s_up,Na_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.51125563,2.16552911,-1.79539190,0.00135675,-0.00041084,0.10354799,-0.10748558,0.17305640,-0.19798892,0.51167156,-0.54559758,1.10396294,-0.78016224,0.03221347,-0.00887253,1.01741301,-0.88932940
-4.50525263,2.23030041,-1.80749175,0.00146266,-0.00043258,0.10596732,-0.10700937,0.17574959,-0.19692485,0.51687494,-0.54551838,1.14865985,-0.78948840,0.03457374,-0.00994789,1.04305634,-0.89405973
-4.49924962,2.30056663,-1.81669819,0.00157289,-0.00046553,0.10870247,-0.10647848,0.17892352,-0.19561720,0.52361572,-0.54384249,1.19602679,-0.79839401,0.03688765,-0.01116612,1.07142291,-0.89671180
-4.49324662,2.37539362,-1.82364377,0.00168694,-0.00050897,0.11171604,-0.10592502,0.18249591,-0.19417979,0.53178247,-0.54073302,1.24547948,-0.80716384,0.03912021,-0.01252978,1.10213183,-0.89759598
-4.48724362,2.45360583,-1.82905430,0.00180434,-0.00056238,0.11496130,-0.10538554,0.18637045,-0.19272748,0.54119935,-0.53639022,1.29631446,-0.81611879,0.04123602,-0.01403932,1.13468027,-0.89707680
-4.48124062,2.53381341,-1.83372767,0.00192469,-0.00062536,0.11838353,-0.10489930,0.19044035,-0.19137257,0.55163044,-0.53104680,1.34772460,-0.82560510,0.04320025,-0.01569261,1.16845465,-0.89556420
-4.47523762,2.61444855,-1.83851040,0.00204776,-0.00069760,0.12192168,-0.10450648,0.19459241,-0.19022132,0.56278647,-0.52496213,1.39881899,-0.83598261,0.04497962,-0.01748450,1.20274642,-0.89350348
-4.46923462,2.69380993,-1.84427220,0.00217354,-0.00077887,0.12551019,-0.10424648,0.19871161,-0.18937075,0.57433394,-0.51841574,1.44864689,-0.84761228,0.04654341,-0.01940649,1.23677217,-0.89136371
-4.46323162,2.77011386,-1.85187912,0.00230233,-0.00086898,0.12908105,-0.10415637,0.20268576,-0.18890573,0.58590606,-0.51169991,1.49622484,-0.86084327,0.04786440,-0.02144651,1.26969730,-0.88962500
-4.45722861,2.84155029,-1.86216606,0.00243483,-0.00096774,0.13256598,-0.10426943,0.20641037,-0.18889660,0.59711533,-0.50511174,1.54056599,-0.87600003,0.04891973,-0.02358876,1.30066239,-0.88876488
-4.45122561,2.90634145,-1.87590917,0.00257219,-0.00107500,0.13589861,-0.10461398,0.20979335,-0.18939720,0.60756711,-0.49894476,1.58071045,-0.89336958,0.04969170,-0.02581380,1.32881127,-0.88924405
-4.44522261,2.96280075,-1.89379910,0.00271613,-0.00119059,0.13901664,-0.10521242,0.21275936,-0.19044361,0.61687375,-0.49348030,1.61575566,-0.91318949,0.05016829,-0.02809864,1.35331967,-0.89149186
-4.43921961,3.00938974,-1.91641580,0.00286897,-0.00131438,0.14186384,-0.10608044,0.21525373,-0.19205348,0.62466861,-0.48897903,1.64488528,-0.93563697,0.05034366,-0.03041713,1.37342330,-0.89589206
-4.43321661,3.04477045,-1.94420582,0.00303370,-0.00144628,0.14439187,-0.10722667,0.21724563,-0.19422603,0.63061933,-0.48567267,1.66739569,-0.96081924,0.05021830,-0.03274038,1.38844411,-0.90276917
-4.42721361,3.06785108,-1.97746279,0.00321399,-0.00158627,0.14656180,-0.10865242,0.21873048,-0.19694282,0.63443995,-0.48375646,1.68271875,-0.98876580,0.04979910,-0.03503739,1.39781368,-0.91237603
-4.42121061,3.07782304,-2.01631201,0.00341419,-0.00173446,0.14834530,-0.11035183,0.21973127,-0.20016916,0.63590111,-0.48338243,1.69043998,-1.01942273,0.04909914,-0.03727580,1.40109267,-0.92488298
-4.41520760,3.07418775,-2.06069963,0.00363934,-0.00189112,0.14972536,-0.11231218,0.22029886,-0.20385621,0.63483813,-0.48465390,1.69031140,-1.05264928,0.04813729,-0.03942267,1.39798566,-0.94036903
-4.40920460,3.05677199,-2.11038703,0.00389504,-0.00205675,0.15069668,-0.11451447,0.22051115,-0.20794359,0.63115648,-0.48762135,1.68225842,-1.08821702,0.04693760,-0.04144545,1.38835056,-0.95881565
-4.40320160,3.02573136,-2.16495087,0.00418738,-0.00223217,0.15126548,-0.11693418,0.22047099,-0.21236255,0.62483445,-0.49227989,1.66638062,-1.12581162,0.04552863,-0.04331285,1.37220239,-0.98010329
-4.39719860,2.98154152,-2.22378868,0.00452280,-0.00241853,0.15144893,-0.11954219,0.22030302,-0.21703951,0.61592292,-0.49856852,1.64294627,-1.16503725,0.04394247,-0.04499581,1.34971126,-1.00401092
-4.39119560,2.92497789,-2.28613035,0.00490786,-0.00261742,0.15127411,-0.12230584,0.22014936,-0.22189974,0.60454239,-0.50637115,1.61238108,-1.20542357,0.04221383,-0.04646836,1.32119467,-1.03021889
-4.38519260,2.85708468,-2.35105497,0.00534906,-0.00283087,0.15077656,-0.12518997,0.22016436,-0.22687114,0.59087722,-0.51551947,1.57525152,-1.24643512,0.04037900,-0.04770847,1.28710463,-1.05831488
-4.37918959,2.77913465,-2.41751276,0.00585254,-0.00306146,0.14999847,-0.12815805,0.22050854,-0.23188795,0.57516758,-0.52579758,1.53224365,-1.28748297,0.03847474,-0.04869870,1.24801013,-1.08780310
-4.37318659,2.69258160,-2.48435135,0.00642378,-0.00331229,0.14898660,-0.13117330,0.22134191,-0.23689402,0.55769945,-0.53694822,1.48413832,-1.32793816,0.03653728,-0.04942674,1.20457595,-1.11811631
-4.36718359,2.59900753,-2.55034575,0.00706732,-0.00358696,0.14779008,-0.13419964,0.22281690,-0.24184569,0.53879301,-0.54868040,1.43178386,-1.36714669,0.03460129,-0.04988582,1.15753858,-1.14863045
-4.36118059,2.50006693,-2.61423083,0.00778641,-0.00388960,0.14645797,-0.13720264,0.22507125,-0.24671402,0.51879023,-0.56067823,1.37606755,-1.40444551,0.03269900,-0.05007487,1.10768055,-1.17868144
-4.35517759,2.39743056,-2.67473551,0.00858271,-0.00422474,0.14503699,-0.14015025,0.22822097,-0.25148614,0.49804199,-0.57261047,1.31788697,-1.43917919,0.03085939,-0.04999848,1.05580416,-1.20758349
-4.34917459,2.29273104,-2.73061730,0.00945595,-0.00459725,0.14356929,-0.14301340,0.23235388,-0.25616577,0.47689535,-0.58414067,1.25812243,-1.47071651,0.02910753,-0.04966673,1.00270570,-1.23464848
-4.34317159,2.18751254,-2.78069617,0.01040373,-0.00501216,0.14209048,-0.14576646,0.23752385,-0.26077275,0.45568166,-0.59493731,1.19761167,-1.49846673,0.02746407,-0.04909476,0.94915134,-1.25920559
-4.33716858,2.08318639,-2.82388650,0.01142125,-0.00547454,0.14062798,-0.14838746,0.24374612,-0.26534154,0.43470576,-0.60468368,1.13712764,-1.52189485,0.02594494,-0.04830222,0.89585544,-1.28062059
-4.33116558,1.98099428,-2.85922604,0.01250122,-0.00598919,0.13919975,-0.15085815,0.25099387,-0.26991877,0.41423687,-0.61308717,1.07736020,-1.54053538,0.02456113,-0.04731254,0.84346218,-1.29831402
-4.32516258,1.88198031,-2.88590090,0.01363376,-0.00656050,0.13781351,-0.15316391,0.25919636,-0.27455987,0.39450145,-0.61988743,1.01890230,-1.55400428,0.02331868,-0.04615213,0.79253098,-1.31177771
-4.31915958,1.78697250,-2.90326564,0.01480644,-0.00719211,0.13646650,-0.15529350,0.26823870,-0.27932496,0.37567816,-0.62486336,0.96224088,-1.56200850,0.02221890,-0.04484948,0.74352620,-1.32058891
-4.31315658,1.69657407,-2.91085779,0.01600446,-0.00788664,0.13514569,-0.15723862,0.27796335,-0.28427416,0.35789518,-0.62783853,0.90775264,-1.56435293,0.02125860,-0.04343420,0.69681118,-1.32442157
-4.30715358,1.61116437,-2.90840636,0.01721084,-0.00864544,0.13382857,-0.15899346,0.28817348,-0.28946249,0.34122971,-0.62868484,0.85570445,-1.56094443,0.02043055,-0.04193612,0.65264659,-1.32305440
-4.30115058,1.53090876,-2.89583401,0.01840679,-0.00946824,0.13248440,-0.16055407,0.29863795,-0.29493471,0.32570971,-0.62732438,0.80625811,-1.55179281,0.01972401,-0.04038433,0.61119291,-1.31637538
-4.29514757,1.45577649,-2.87325299,0.01957214,-0.01035300,0.13107585,-0.16191769,0.30909791,-0.30072028,0.31131759,-0.62372956,0.75947886,-1.53700872,0.01912536,-0.03880641,0.57251652,-1.30438261
-4.28914457,1.38556517,-2.84095494,0.02068591,-0.01129563,0.12956098,-0.16308213,0.31927481,-0.30682880,0.29799549,-0.61792130,0.71534698,-1.51679850,0.01861875,-0.03722766,0.53659894,-1.28718148
-4.28314157,1.31993043,-2.79939528,0.02172685,-0.01228987,0.12789550,-0.16404500,0.32887933,-0.31324612,0.28565202,-0.60996577,0.67377163,-1.49145623,0.01818684,-0.03567049,0.50334853,-1.26497848
-4.27713857,1.25841894,-2.74917272,0.02267411,-0.01332721,0.12603508,-0.16480315,0.33762117,-0.31993148,0.27416984,-0.59996956,0.63460624,-1.46135320,0.01781151,-0.03415394,0.47261391,-1.23807174
-4.27113557,1.20050309,-2.69100504,0.02350791,-0.01439690,0.12393768,-0.16535205,0.34521910,-0.32681573,0.26341378,-0.58807383,0.59766445,-1.42692532,0.01747456,-0.03269337,0.44419837,-1.20683904
-4.26513257,1.14561576,-2.62570201,0.02421015,-0.01548604,0.12156582,-0.16568529,0.35141081,-0.33380100,0.25323914,-0.57444750,0.56273586,-1.38865886,0.01715834,-0.03130026,0.41787456,-1.17172356
-4.25912956,1.09318337,-2.55413689,0.02476506,-0.01657975,0.11888852,-0.16579428,0.35596238,-0.34076171,0.24349965,-0.55928009,0.52960100,-1.34707517,0.01684636,-0.02998222,0.39339885,-1.13321826
-4.25312656,1.04265610,-2.47721761,0.02515973,-0.01766152,0.11588302,-0.16566799,0.35867665,-0.34754712,0.23405489,-0.54277427,0.49804468,-1.30271501,0.01652380,-0.02874311,0.37052459,-1.09184949
-4.24712356,0.99353396,-2.39585897,0.02538457,-0.01871353,0.11253607,-0.16529293,0.35940035,-0.35398520,0.22477677,-0.52513870,0.46786748,-1.25612302,0.01617793,-0.02758326,0.34901399,-1.04816048
-4.24112056,0.94538800,-2.31095694,0.02543364,-0.01971713,0.10884473,-0.16465334,0.35802957,-0.35988786,0.21555490,-0.50658135,0.43889488,-1.20783311,0.01579837,-0.02649987,0.32864814,-1.00269548
-4.23511756,0.89787614,-2.22336606,0.02530487,-0.02065337,0.10481676,-0.16373150,0.35451338,-0.36505722,0.20630073,-0.48730358,0.41098406,-1.15835518,0.01537735,-0.02548745,0.30923498,-0.95598518
-4.22911456,0.85075331,-2.13388090,0.02500012,-0.02150358,0.10047047,-0.16250827,0.34885546,-0.36929269,0.19695024,-0.46749524,0.38402808,-1.10816380,0.01490973,-0.02453834,0.29061500,-0.90853380
-4.22311156,0.80387621,-2.04322189,0.02452515,-0.02224992,0.09583417,-0.16096387,0.34111364,-0.37239855,0.18746541,-0.44733082,0.35795787,-1.05768911,0.01439305,-0.02364327,0.27266491,-0.86080846
-4.21710855,0.75720280,-1.95202611,0.02388937,-0.02287603,0.09094519,-0.15907868,0.33139755,-0.37419170,0.17783430,-0.42696689,0.33274196,-1.00731033,0.01382735,-0.02279198,0.25529910,-0.81323093
-4.21110555,0.71078739,-1.86084283,0.02310552,-0.02336758,0.08584850,-0.15683432,0.31986436,-0.37450909,0.16806999,-0.40654070,0.30838442,-0.95735188,0.01321499,-0.02197373,0.23846932,-0.76617202
-4.20510255,0.66477178,-1.77013373,0.02218924,-0.02371272,0.08059515,-0.15421468,0.30671298,-0.37321466,0.15820854,-0.38616985,0.28492143,-0.90808221,0.01256037,-0.02117790,0.22216278,-0.71994854
-4.19909955,0.61937356,-1.68027722,0.02115854,-0.02390260,0.07524049,-0.15120706,0.29217702,-0.37020532,0.14830617,-0.36595309,0.26241664,-0.85971506,0.01186961,-0.02039446,0.20639895,-0.67482272
-4.19309655,0.57487244,-1.59157627,0.02003321,-0.02393162,0.06984229,-0.14780324,0.27651670,-0.36541563,0.13843577,-0.34597183,0.24095598,-0.81241299,0.01115015,-0.01961440,0.19122539,-0.63100385
-4.18709355,0.53159533,-1.50426886,0.01883419,-0.02379768,0.06445889,-0.14400048,0.26001039,-0.35882117,0.12868315,-0.32629234,0.22064221,-0.76629269,0.01041040,-0.01883008,0.17671308,-0.58865174
-4.18109055,0.48990135,-1.41854012,0.01758297,-0.02350228,0.05914741,-0.13980238,0.24294586,-0.35044012,0.11914312,-0.30696837,0.20158944,-0.72143176,0.00965934,-0.01803548,0.16295135,-0.54788170
-4.17508754,0.45016721,-1.33453537,0.01630096,-0.02305043,0.05396217,-0.13521948,0.22561180,-0.34033333,0.10991556,-0.28804387,0.18391809,-0.67787626,0.00890615,-0.01722638,0.15004293,-0.50877047
-4.16908454,0.41277377,-1.25237295,0.01500896,-0.02245053,0.04895323,-0.13026972,0.20828985,-0.32860264,0.10110186,-0.26955577,0.16775036,-0.63564873,0.00815984,-0.01640042,0.13809911,-0.47136279
-4.16308154,0.37809422,-1.17215623,0.01372666,-0.02171405,0.04416534,-0.12497854,0.19124751,-0.31538764,0.09280154,-0.25153653,0.15320644,-0.59475605,0.00742901,-0.01555710,0.12723550,-0.43567804
-4.15707854,0.34648418,-1.09398401,0.01247227,-0.02085517,0.03963698,-0.11937870,0.17473201,-0.30086109,0.08510946,-0.23401629,0.14040155,-0.55519679,0.00672153,-0.01469763,0.11756815,-0.40171678
-4.15107554,0.31827387,-1.01795887,0.01126216,-0.01989025,0.03539987,-0.11350983,0.15896534,-0.28522321,0.07811345,-0.21702461,0.12944372,-0.51696761,0.00604438,-0.01382485,0.10921044,-0.36946664
-4.14507254,0.29376240,-0.94419319,0.01011070,-0.01883740,0.03147866,-0.10741768,0.14414063,-0.26869513,0.07189258,-0.20059170,0.12043243,-0.48006858,0.00540353,-0.01294292,0.10227054,-0.33890755
-4.13906953,0.27321411,-0.87281267,0.00903014,-0.01771579,0.02789094,-0.10115313,0.13041967,-0.25151183,0.06651580,-0.18474910,0.11345795,-0.44450704,0.00480378,-0.01205709,0.09684954,-0.31001600
-4.13306653,0.25685671,-0.80395749,0.00803057,-0.01654517,0.02464742,-0.09477095,0.11793160,-0.23391495,0.06204123,-0.16952987,0.10860126,-0.41030022,0.00424881,-0.01117342,0.09304010,-0.28276836
-4.12706353,0.24488107,-0.73778131,0.00712002,-0.01534530,0.02175240,-0.08832846,0.10677280,-0.21614574,0.05851574,-0.15496836,0.10593459,-0.37747634,0.00374113,-0.01029845,0.09092563,-0.25714327
-4.12106053,0.23744223,-0.67444852,0.00630457,-0.01413539,0.01920432,-0.08188409,0.09700757,-0.19843848,0.05597503,-0.14109964,0.10552225,-0.34607460,0.00328217,-0.00943893,0.09057991,-0.23312306
-4.11505753,0.23466152,-0.61413012,0.00558853,-0.01293368,0.01699645,-0.07549588,0.08866969,-0.18101464,0.05444389,-0.12795863,0.10742182,-0.31614404,0.00287235,-0.00860150,0.09206690,-0.21069448
-4.10905453,0.23662938,-0.55699883,0.00497468,-0.01175709,0.01511768,-0.06922002,0.08176450,-0.16407796,0.05393675,-0.11557923,0.11168557,-0.28774167,0.00251118,-0.00779248,0.09544093,-0.18984877
-4.10305153,0.24340867,-0.50322380,0.00446447,-0.01062086,0.01355328,-0.06310959,0.07627143,-0.14781062,0.05445840,-0.10399327,0.11836207,-0.26092990,0.00219742,-0.00701764,0.10074694,-0.17058132
-4.09704852,0.25503836,-0.45296558,0.00405829,-0.00953839,0.01228575,-0.05721332,0.07214681,-0.13237051,0.05600478,-0.09322964,0.12749778,-0.23577388,0.00192915,-0.00628203,0.10802087,-0.15289099
-4.09104552,0.27153729,-0.40637148,0.00375566,-0.00852114,0.01129560,-0.05157461,0.06932678,-0.11788966,0.05856387,-0.08331354,0.13913892,-0.21233868,0.00170398,-0.00558986,0.11729006,-0.13677938
-4.08504252,0.29290803,-0.36357194,0.00355543,-0.00757856,0.01056206,-0.04623084,0.06773024,-0.10447386,0.06211661,-0.07426592,0.15333320,-0.19068664,0.00151911,-0.00494443,0.12857372,-0.12225003
-4.07903952,0.31914068,-0.32467779,0.00345592,-0.00671820,0.01006379,-0.04121284,0.06726180,-0.09220310,0.06663786,-0.06610316,0.17013176,-0.17087516,0.00137150,-0.00434808,0.14188339,-0.10930778
-4.07303652,0.35021654,-0.28977879,0.00345505,-0.00594577,0.00977952,-0.03654465,0.06781448,-0.08113303,0.07209733,-0.05883701,0.18959099,-0.15295493,0.00125796,-0.00380223,0.15722336,-0.09795820
-4.06703352,0.38611164,-0.25894316,0.00355034,-0.00526533,0.00968860,-0.03224352,0.06927244,-0.07129695,0.07846058,-0.05247472,0.21177437,-0.13696864,0.00117525,-0.00330740,0.17459116,-0.08820727
-4.06103052,0.42680002,-0.23221818,0.00373895,-0.00467950,0.00977149,-0.02832016,0.07151349,-0.06270840,0.08568996,-0.04701935,0.23675415,-0.12295028,0.00112014,-0.00286329,0.19397794,-0.08006113
-4.05502751,0.47225662,-0.20963157,0.00401764,-0.00418966,0.01001021,-0.02477912,0.07441145,-0.05536390,0.09374559,-0.04247026,0.26461279,-0.11092499,0.00108951,-0.00246890,0.21536883,-0.07352604
-4.04902451,0.52245970,-0.19119345,0.00438267,-0.00379615,0.01038870,-0.02161941,0.07783841,-0.04924587,0.10258630,-0.03882363,0.29544400,-0.10090920,0.00108039,-0.00212257,0.23874321,-0.06860825
-4.04302151,0.57739253,-0.17689856,0.00482971,-0.00349854,0.01089315,-0.01883516,0.08166695,-0.04432543,0.11217055,-0.03607299,0.32935319,-0.09291127,0.00108998,-0.00182220,0.26407484,-0.06531397
-4.03701851,0.63704421,-0.16672849,0.00535367,-0.00329573,0.01151223,-0.01641643,0.08577211,-0.04056496,0.12245724,-0.03420973,0.36645710,-0.08693220,0.00111570,-0.00156527,0.29133173,-0.06364914
-4.03101551,0.70140927,-0.16065366,0.00594863,-0.00318614,0.01223730,-0.01434996,0.09003343,-0.03792032,0.13340645,-0.03322347,0.40688236,-0.08296648,0.00115521,-0.00134901,0.32047577,-0.06361904
-4.02501251,0.77048588,-0.15863492,0.00660764,-0.00316781,0.01306251,-0.01262004,0.09433678,-0.03634264,0.14498001,-0.03310231,0.45076285,-0.08100295,0.00120641,-0.00117045,0.35146200,-0.06522771
-4.01900950,0.84427232,-0.16062448,0.00732268,-0.00323847,0.01398487,-0.01120923,0.09857608,-0.03577963,0.15714187,-0.03383292,0.49823546,-0.08102558,0.00126743,-0.00102658,0.38423746,-0.06847709
-4.01300650,0.92276172,-0.16656622,0.00808455,-0.00339550,0.01500421,-0.01009910,0.10265490,-0.03617642,0.16985819,-0.03540040,0.54943434,-0.08301403,0.00133667,-0.00091436,0.41873947,-0.07336587
-4.00700350,1.00593465,-0.17639538,0.00888288,-0.00363597,0.01612310,-0.00927087,0.10648785,-0.03747594,0.18309720,-0.03778808,0.60448329,-0.08694410,0.00141275,-0.00083081,0.45489356,-0.07988817
-4.00100050,1.09374993,-0.19003767,0.00970613,-0.00395653,0.01734662,-0.00870593,0.11000170,-0.03961892,0.19682865,-0.04097706,0.66348657,-0.09278806,0.00149455,-0.00077303,0.49261079,-0.08803204
-3.99499750,1.18613341,-0.20740804,0.01054173,-0.00435331,0.01868211,-0.00838634,0.11313625,-0.04254355,0.21102305,-0.04494573,0.72651805,-0.10051484,0.00158114,-0.00073826,0.53178474,-0.09777792
-3.98899450,1.28296544,-0.22840921,0.01137621,-0.00482185,0.02013877,-0.00829510,0.11584490,-0.04618496,0.22565047,-0.04966930,0.79360913,-0.11009018,0.00167185,-0.00072389,0.57228813,-0.10909712
-3.98299150,1.38406716,-0.25293038,0.01219543,-0.00535692,0.02172727,-0.00841649,0.11809484,-0.05047457,0.24067918,-0.05511921,0.86473572,-0.12147691,0.00176617,-0.00072743,0.61396939,-0.12195049
-3.97698849,1.48918649,-0.28084628,0.01298489,-0.00595245,0.02345925,-0.00873617,0.11986689,-0.05533942,0.25607400,-0.06126282,0.93980499,-0.13463541,0.00186379,-0.00074656,0.65664924,-0.13628741
-3.97098549,1.59798457,-0.31201684,0.01373003,-0.00660142,0.02534677,-0.00924133,0.12115496,-0.06070170,0.27179460,-0.06806309,1.01864243,-0.14952428,0.00196460,-0.00077908,0.70011772,-0.15204525
-3.96498249,1.71002354,-0.34628782,0.01441662,-0.00729579,0.02740180,-0.00992067,0.12196524,-0.06647840,0.28779379,-0.07547862,1.10098014,-0.16610150,0.00206863,-0.00082295,0.74413184,-0.16914936
-3.95897949,1.82475677,-0.38349245,0.01503116,-0.00802646,0.02963571,-0.01076438,0.12231495,-0.07258132,0.30401596,-0.08346381,1.18644711,-0.18432595,0.00217608,-0.00087620,0.78841419,-0.18751370
-3.95297649,1.94152258,-0.42345430,0.01556126,-0.00878329,0.03205884,-0.01176406,0.12223099,-0.07891739,0.32039579,-0.09196942,1.27456245,-0.20415947,0.00228726,-0.00093703,0.83265292,-0.20704221
-3.94697349,2.05954230,-0.46599138,0.01599605,-0.00955521,0.03468016,-0.01291259,0.12174824,-0.08538940,0.33685751,-0.10094340,1.36473233,-0.22556939,0.00240266,-0.00100370,0.87650320,-0.22763083
-3.94097049,2.17792381,-0.51092133,0.01632651,-0.01033029,0.03750703,-0.01420397,0.12090791,-0.09189716,0.35331461,-0.11033193,1.45625144,-0.24853141,0.00252288,-0.00107460,0.91959052,-0.24917026
-3.93496748,2.29567095,-0.55806770,0.01654578,-0.01109598,0.04054520,-0.01563313,0.11975564,-0.09833894,0.36967037,-0.12008075,1.54830957,-0.27303293,0.00264866,-0.00114823,0.96151596,-0.27154919
-3.92896448,2.41169942,-0.60726681,0.01664941,-0.01183933,0.04379892,-0.01719574,0.11833988,-0.10461334,0.38581913,-0.13013674,1.64000354,-0.29907645,0.00278087,-0.00122320,1.00186341,-0.29465807
-3.92296148,2.52485914,-0.65837505,0.01663551,-0.01254726,0.04727130,-0.01888799,0.11671017,-0.11062132,0.40164842,-0.14044947,1.73035486,-0.32668296,0.00292052,-0.00129825,1.04020872,-0.31839305
-3.91695848,2.63396276,-0.71127611,0.01650486,-0.01320689,0.05096482,-0.02070635,0.11491575,-0.11626848,0.41704190,-0.15097290,1.81833256,-0.35589511,0.00306881,-0.00137229,1.07613062,-0.34265998
-3.91095548,2.73781969,-0.76588761,0.01626083,-0.01380588,0.05488203,-0.02264736,0.11300432,-0.12146727,0.43188307,-0.16166697,1.90288104,-0.38677986,0.00322709,-0.00144437,1.10922311,-0.36737826
-3.90495248,2.83527445,-0.82216681,0.01590934,-0.01433277,0.05902639,-0.02470739,0.11102110,-0.12613925,0.44605964,-0.17249896,1.98295183,-0.41943040,0.00339692,-0.00151376,1.13910868,-0.39248417
-3.89894947,2.92524793,-0.88011480,0.01545865,-0.01477730,0.06340318,-0.02688250,0.10900820,-0.13021711,0.45946828,-0.18344472,2.05753820,-0.45396697,0.00358008,-0.00157992,1.16545221,-0.41793360
-3.89294647,3.00677976,-0.93977882,0.01491909,-0.01513077,0.06802041,-0.02916824,0.10700417,-0.13364643,0.47201970,-0.19448943,2.12571126,-0.49053649,0.00377859,-0.00164255,1.18797443,-0.44370383
-3.88694347,3.07906963,-1.00125232,0.01430275,-0.01538625,0.07288973,-0.03155960,0.10504397,-0.13638705,0.48364354,-0.20562809,2.18665585,-0.52931074,0.00399473,-0.00170160,1.20646476,-0.46979431
-3.88094047,3.14151559,-1.06467255,0.01362309,-0.01553882,0.07802709,-0.03405097,0.10315899,-0.13841399,0.49429304,-0.21686546,2.23970444,-0.57048287,0.00423106,-0.00175726,1.22079233,-0.49622618
-3.87493747,3.19374698,-1.13021558,0.01289452,-0.01558572,0.08345329,-0.03663627,0.10137739,-0.13971793,0.50394889,-0.22821563,2.28436744,-0.61426226,0.00449037,-0.00181003,1.23091497,-0.52304061
-3.86893447,3.23564994,-1.19808864,0.01213202,-0.01552643,0.08919405,-0.03930907,0.09972447,-0.14030510,0.51262225,-0.23970109,2.32035803,-0.66086762,0.00477574,-0.00186062,1.23688517,-0.55029587
-3.86293147,3.26738372,-1.26852007,0.01135067,-0.01536267,0.09527985,-0.04206298,0.09822314,-0.14019675,0.52035639,-0.25135146,2.34761007,-0.71051850,0.00509044,-0.00191004,1.23885271,-0.57806320
-3.85692846,3.28938634,-1.34174704,0.01056530,-0.01509832,0.10174523,-0.04489206,0.09689432,-0.13942805,0.52722691,-0.26320180,2.36628783,-0.76342524,0.00543789,-0.00195953,1.23706355,-0.60642167
-3.85092546,3.30236855,-1.41800151,0.00979008,-0.01473927,0.10862760,-0.04779140,0.09575739,-0.13804671,0.53334039,-0.27529071,2.37678666,-0.81977776,0.00582160,-0.00201057,1.23185478,-0.63545219
-3.84492246,3.30729583,-1.49749493,0.00903821,-0.01429321,0.11596567,-0.05075784,0.09483040,-0.13611113,0.53883121,-0.28765821,2.37972416,-0.87973336,0.00624506,-0.00206484,1.22364556,-0.66523099
-3.83891946,3.30535851,-1.58040230,0.00832168,-0.01376938,0.12379729,-0.05379074,0.09413028,-0.13368846,0.54385680,-0.30034363,2.37592182,-0.94340406,0.00671158,-0.00212418,1.21292435,-0.69582275
-3.83291646,3.29793106,-1.66684631,0.00765100,-0.01317823,0.13215708,-0.05689288,0.09367277,-0.13085237,0.54859133,-0.31338341,2.36637772,-1.01084398,0.00722419,-0.00219058,1.20023286,-0.72727380
-3.82691346,3.28652197,-1.75688213,0.00703511,-0.01253112,0.14107360,-0.06007133,0.09347235,-0.12768087,0.55321809,-0.32680913,2.35223134,-1.08203719,0.00778542,-0.00226615,1.18614716,-0.75960576
-3.82091046,3.27271631,-1.85048388,0.00648124,-0.01183996,0.15056650,-0.06333831,0.09354189,-0.12425421,0.55792081,-0.34064575,2.33472183,-1.15688677,0.00839718,-0.00235306,1.17125688,-0.79280979
-3.81490745,3.25811365,-1.94753309,0.00599491,-0.01111685,0.16064361,-0.06671195,0.09389235,-0.12065279,0.56287450,-0.35491007,2.31514178,-1.23520554,0.00906049,-0.00245350,1.15614342,-0.82684194
-3.80890445,3.24426411,-2.04781015,0.00557992,-0.01037378,0.17129826,-0.07021694,0.09453239,-0.11695541,0.56823612,-0.36960964,2.29478848,-1.31670915,0.00977540,-0.00256965,1.14135797,-0.86161975
-3.80290145,3.23260585,-2.15098905,0.00523842,-0.00962234,0.18250683,-0.07388490,0.09546797,-0.11323770,0.57413560,-0.38474200,2.27491509,-1.40101204,0.01054073,-0.00270367,1.12740059,-0.89702038
-3.79689845,3.22440700,-2.25663602,0.00497103,-0.00887342,0.19422697,-0.07775444,0.09670209,-0.10957087,0.58066785,-0.40029427,2.25668409,-1.48762672,0.01135396,-0.00285764,1.11470121,-0.93288038
-3.79089545,3.22071507,-2.36421214,0.00477694,-0.00813706,0.20639646,-0.08187099,0.09823467,-0.10602075,0.58788601,-0.41624324,2.24112527,-1.57596675,0.01221114,-0.00303353,1.10360353,-0.96899718
-3.78489245,3.22231659,-2.47308023,0.00465408,-0.00742223,0.21893282,-0.08628603,0.10006256,-0.10264714,0.59579667,-0.43255567,2.22910040,-1.66535365,0.01310678,-0.00323319,1.09435270,-1.00513235
-3.77888944,3.22970905,-2.58251578,0.00459932,-0.00673676,0.23173395,-0.09105612,0.10217984,-0.09950348,0.60435712,-0.44918895,2.22127629,-1.75502784,0.01403384,-0.00345831,1.08708718,-1.04101648
-3.77288644,3.24308683,-2.69172179,0.00460862,-0.00608729,0.24467970,-0.09624129,0.10457838,-0.09663668,0.61347512,-0.46609197,2.21810760,-1.84416333,0.01498378,-0.00371046,1.08183556,-1.07635550
-3.76688344,3.26234186,-2.79984684,0.00467726,-0.00547922,0.25763438,-0.10190311,0.10724860,-0.09408733,0.62301112,-0.48320611,2.21983021,-1.93188612,0.01594668,-0.00399098,1.07851817,-1.11083825
