energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-6.00000000,7.15142311,-7.15142311,0.10909571,-0.10909571,0.94964572,-0.94964572,2.56362684,-2.56362684,1.06751211,-1.06751211,3.47769929,-3.47769929,0.00000000,-0.00000000
-5.99399700,7.07027017,-7.07027017,0.10812319,-0.10812319,0.94134492,-0.94134492,2.50443135,-2.50443135,1.06559329,-1.06559329,3.42785018,-3.42785018,0.00000000,-0.00000000
-5.98799400,6.96142274,-6.96142274,0.10649837,-0.10649837,0.93001440,-0.93001440,2.43764899,-2.43764899,1.05906490,-1.05906490,3.36372892,-3.36372892,0.00000000,-0.00000000
-5.98199100,6.82709592,-6.82709592,0.10425428,-0.10425428,0.91589578,-0.91589578,2.36447921,-2.36447921,1.04815029,-1.04815029,3.28658059,-3.28658059,0.00000000,-0.00000000
-5.97598799,6.66990668,-6.66990668,0.10143640,-0.10143640,0.89928689,-0.89928689,2.28618029,-2.28618029,1.03316463,-1.03316463,3.19782336,-3.19782336,0.00000000,-0.00000000
-5.96998499,6.49279900,-6.49279900,0.09810103,-0.09810103,0.88053241,-0.88053241,2.20403943,-2.20403943,1.01450333,-1.01450333,3.09901073,-3.09901073,0.00000000,-0.00000000
-5.96398199,6.29896572,-6.29896572,0.09431343,-0.09431343,0.86001388,-0.86001388,2.11934505,-2.11934504,0.99262869,-0.99262869,2.99179329,-2.99179329,0.00000000,-0.00000000
-5.95797899,6.09176990,-6.09176990,0.09014572,-0.09014572,0.83813942,-0.83813942,2.03336229,-2.03336229,0.96805541,-0.96805541,2.87788139,-2.87788139,0.00000000,-0.00000000
-5.95197599,5.87466813,-5.87466812,0.08567469,-0.08567469,0.81533345,-0.81533345,1.94731189,-1.94731189,0.94133542,-0.94133542,2.75900981,-2.75900981,0.00000000,-0.00000000
-5.94597299,5.65113810,-5.65113810,0.08097959,-0.08097959,0.79202676,-0.79202676,1.86235276,-1.86235276,0.91304281,-0.91304281,2.63690543,-2.63690543,0.00000000,-0.00000000
