energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,V_p_up,V_d_up
-5.86793397,1.61598291,0.01168089,0.78345347,0.07102946,0.00012857,0.87547145,0.39117418
-5.86193097,1.51876895,0.01220822,0.74058294,0.06835972,0.00011754,0.81739669,0.37351044
-5.85592796,1.42536573,0.01293877,0.69976092,0.06594763,0.00010681,0.75947746,0.35760349
-5.84992496,1.33716885,0.01387811,0.66165826,0.06385707,0.00009646,0.70256231,0.34376888
-5.84392196,1.25543612,0.01502993,0.62688309,0.06214550,0.00008659,0.64743262,0.33228689
-5.83791896,1.18125296,0.01639535,0.59596108,0.06086168,0.00007727,0.59478342,0.32339226
-5.83191596,1.11550563,0.01797233,0.56931967,0.06004374,0.00006856,0.54520874,0.31726572
-5.82591296,1.05886285,0.01975512,0.54727647,0.05971761,0.00006050,0.49919164,0.31402774
-5.81990995,1.01176629,0.02173385,0.53003228,0.05989599,0.00005311,0.45709907,0.31373463
-5.81390695,0.97443005,0.02389419,0.51766889,0.06057778,0.00004643,0.41918132,0.31637713
-5.80790395,0.94684871,0.02621722,0.51015148,0.06174807,0.00004046,0.38557583,0.32188173
-5.80190095,0.92881362,0.02867951,0.50733570,0.06337869,0.00003520,0.35631476,0.33011459
-5.79589795,0.91993652,0.03125331,0.50897880,0.06542928,0.00003064,0.33133587,0.34088797
-5.78989495,0.91967957,0.03390711,0.51475467,0.06784886,0.00002679,0.31049592,0.35396908
-5.78389195,0.92739065,0.03660621,0.52427203,0.07057787,0.00002363,0.29358607,0.36909096
-5.77788894,0.94234249,0.03931372,0.53709515,0.07355064,0.00002116,0.28034851,0.38596517
-5.77188594,0.96377425,0.04199155,0.55276644,0.07669816,0.00001936,0.27049360,0.40429568
-5.76588294,0.99093398,0.04460165,0.57082992,0.07995109,0.00001824,0.26371700,0.42379354
-5.75987994,1.02312028,0.04710730,0.59085485,0.08324288,0.00001781,0.25971608,0.44419172
-5.75387694,1.05972151,0.04947451,0.61245843,0.08651296,0.00001807,0.25820523,0.46525941
-5.74787394,1.10025089,0.05167330,0.63532680,0.08970973,0.00001906,0.25892938,0.48681517
-5.74187094,1.14437594,0.05367898,0.65923326,0.09279340,0.00002079,0.26167559,0.50873821
-5.73586793,1.19194072,0.05547325,0.68405299,0.09573838,0.00002330,0.26628206,0.53097723
-5.72986493,1.24297975,0.05704509,0.70977332,0.09853525,0.00002664,0.27264468,0.55355615
-5.72386193,1.29772243,0.05839139,0.73649911,0.10119207,0.00003086,0.28072050,0.57657630
-5.71785893,1.35658744,0.05951728,0.76445257,0.10373506,0.00003601,0.29052836,0.60021485
-5.71185593,1.42016678,0.06043613,0.79396738,0.10620850,0.00004215,0.30214646,0.62471910
-5.70585293,1.48919960,0.06116912,0.82547699,0.10867383,0.00004934,0.31570699,0.65039687
-5.69984992,1.56453637,0.06174462,0.85949727,0.11120796,0.00005763,0.33138792,0.67760304
-5.69384692,1.64709460,0.06219713,0.89660408,0.11390082,0.00006708,0.34940228,0.70672285
-5.68784392,1.73780755,0.06256594,0.93740641,0.11685216,0.00007772,0.36998511,0.73815238
-5.68184092,1.83756788,0.06289365,0.98251601,0.12016776,0.00008957,0.39337875,0.77227726
-5.67583792,1.94716866,0.06322444,1.03251473,0.12395506,0.00010265,0.41981668,0.80945024
-5.66983492,2.06724418,0.06360231,1.08792100,0.12831854,0.00011694,0.44950675,0.84996903
-5.66383192,2.19821333,0.06406929,1.14915660,0.13335485,0.00013241,0.48261435,0.89405512
-5.65782891,2.34022841,0.06466378,1.21651562,0.13914793,0.00014900,0.51924613,0.94183500
-5.65182591,2.49313183,0.06541893,1.29013675,0.14576438,0.00016661,0.55943513,0.99332445
-5.64582291,2.65642324,0.06636138,1.36998047,0.15324920,0.00018513,0.60312789,1.04841711
-5.63981991,2.82923904,0.06751021,1.45581236,0.16162209,0.00020439,0.65017426,1.10687779
-5.63381691,3.01034588,0.06887613,1.54719344,0.17087456,0.00022423,0.70032044,1.16834100
-5.62781391,3.19814893,0.07046118,1.64347832,0.18096789,0.00024443,0.75320579,1.23231517
-5.62181091,3.39071538,0.07225858,1.74382159,0.19183219,0.00026476,0.80836367,1.29819213
-5.61580790,3.58581261,0.07425309,1.84719238,0.20336648,0.00028496,0.86522664,1.36526184
-5.60980490,3.78095988,0.07642156,1.95239674,0.21543998,0.00030476,0.92313585,1.43273155
-5.60380190,3.97349188,0.07873377,2.05810728,0.22789454,0.00032388,0.98135460,1.49974870
-5.59779890,4.16063164,0.08115354,2.16289872,0.24054809,0.00034204,1.03908568,1.56542649
-5.59179590,4.33956986,0.08363992,2.26528830,0.25319914,0.00035896,1.09549178,1.62887083
-5.58579290,4.50754766,0.08614856,2.36377917,0.26563209,0.00037438,1.14971852,1.68920765
-5.57978989,4.66193909,0.08863303,2.45690520,0.27762320,0.00038804,1.20091894,1.74560918
-5.57378689,4.80033012,0.09104621,2.54327515,0.28894694,0.00039974,1.24827877,1.79731797
-5.56778389,4.92059070,0.09334158,2.62161460,0.29938266,0.00040928,1.29104114,1.84366773
-5.56178089,5.02093706,0.09547432,2.69080367,0.30872104,0.00041654,1.32853001,1.88410003
-5.55577789,5.09998165,0.09740241,2.74990914,0.31677038,0.00042140,1.36017101,1.91817617
-5.54977489,5.15676879,0.09908744,2.79820965,0.32336225,0.00042383,1.38550909,1.94558395
-5.54377189,5.19079494,0.10049531,2.83521303,0.32835639,0.00042382,1.40422189,1.96613915
-5.53776888,5.20201301,0.10159673,2.86066524,0.33164473,0.00042143,1.41612862,1.97978196
-5.53176588,5.19082094,0.10236757,2.87455077,0.33315421,0.00041674,1.42119374,1.98656876
-5.52576288,5.15803567,0.10278904,2.87708470,0.33284850,0.00040991,1.41952564,1.98665991
-5.51975988,5.10485398,0.10284770,2.86869715,0.33072848,0.00040112,1.41137019,1.98030449
-5.51375688,5.03280248,0.10253546,2.85001095,0.32683149,0.00039057,1.39709971,1.96782288
-5.50775388,4.94367917,0.10184942,2.82181399,0.32122948,0.00037852,1.37719789,1.94958829
-5.50175088,4.83948951,0.10079162,2.78502736,0.31402609,0.00036522,1.35224128,1.92600823
-5.49574787,4.72237984,0.09936880,2.74067117,0.30535288,0.00035094,1.32287847,1.89750697
-5.48974487,4.59457087,0.09759213,2.68982925,0.29536481,0.00033596,1.28980772,1.86450983
-5.48374187,4.45829401,0.09547684,2.63361451,0.28423530,0.00032053,1.25375409,1.82743004
-5.47773887,4.31573265,0.09304193,2.57313609,0.27215095,0.00030492,1.21544712,1.78665856
-5.47173587,4.16897030,0.09030980,2.50946945,0.25930615,0.00028935,1.17559968,1.74255733
-5.46573287,4.01994691,0.08730590,2.44363041,0.24589786,0.00027404,1.13488910,1.69545588
-5.45972986,3.87042411,0.08405834,2.37655357,0.23212067,0.00025917,1.09394078,1.64565115
-5.45372686,3.72195983,0.08059747,2.30907553,0.21816221,0.00024488,1.05331501,1.59341028
-5.44772386,3.57589203,0.07695551,2.24192300,0.20419927,0.00023131,1.01349707,1.53897576
-5.44172086,3.43333112,0.07316604,2.17570558,0.19039439,0.00021852,0.97489081,1.48257240
-5.43571786,3.29516008,0.06926355,2.11091294,0.17689331,0.00020659,0.93781539,1.42441537
-5.42971486,3.16204142,0.06528296,2.04791591,0.16382300,0.00019554,0.90250533,1.36471868
-5.42371186,3.03442968,0.06125908,1.98697095,0.15129048,0.00018536,0.86911316,1.30370333
-5.41770885,2.91258837,0.05722616,1.92822741,0.13938233,0.00017605,0.83771450,1.24160468
-5.41170585,2.79661018,0.05321731,1.87173713,0.12816479,0.00016755,0.80831519,1.17867830
-5.40570285,2.68643945,0.04926411,1.81746568,0.11768446,0.00015982,0.78085977,1.11520421
-5.39969985,2.58189607,0.04539613,1.76530506,0.10796952,0.00015279,0.75524121,1.05148902
-5.39369685,2.48270004,0.04164054,1.71508723,0.09903131,0.00014639,0.73131121,0.98786614
-5.38769385,2.38849616,0.03802183,1.66659839,0.09086634,0.00014054,0.70889093,0.92469389
-5.38169085,2.29887844,0.03456154,1.61959357,0.08345847,0.00013517,0.68778171,0.86235186
-5.37568784,2.21341384,0.03127811,1.57381144,0.07678130,0.00013021,0.66777560,0.80123577
-5.36968484,2.13166514,0.02818682,1.52898905,0.07080072,0.00012560,0.64866542,0.74175114
-5.36368184,2.05321261,0.02529977,1.48487623,0.06547742,0.00012126,0.63025419,0.68430623
-5.35767884,1.97767429,0.02262600,1.44124948,0.06076944,0.00011717,0.61236378,0.62930465
-5.35167584,1.90472447,0.02017166,1.39792486,0.05663459,0.00011328,0.59484253,0.57713797
-5.34567284,1.83411015,0.01794020,1.35476972,0.05303281,0.00010956,0.57757186,0.52817873
-5.33966983,1.76566486,0.01593270,1.31171267,0.04992830,0.00010599,0.56047156,0.48277415
-5.33366683,1.69931972,0.01414815,1.26875157,0.04729147,0.00010258,0.54350378,0.44124059
-5.32766383,1.63511098,0.01258379,1.22595898,0.04510066,0.00009933,0.52667547,0.40385907
-5.32166083,1.57318402,0.01123546,1.18348486,0.04334355,0.00009625,0.51003935,0.37087170
-5.31565783,1.51379313,0.01009791,1.14155620,0.04201838,0.00009337,0.49369326,0.34247917
-5.30965483,1.45729730,0.00916510,1.10047347,0.04113472,0.00009073,0.47777783,0.31883895
-5.30365183,1.40415175,0.00843050,1.06060383,0.04071405,0.00008836,0.46247267,0.30006445
-5.29764882,1.35489544,0.00788730,1.02237146,0.04078993,0.00008633,0.44799111,0.28622458
-5.29164582,1.31013512,0.00752861,0.98624504,0.04140782,0.00008466,0.43457356,0.27734398
-5.28564282,1.27052619,0.00734757,0.95272315,0.04262459,0.00008344,0.42247987,0.27340346
-5.27963982,1.23675149,0.00733750,0.92231813,0.04450757,0.00008270,0.41198088,0.27434086
-5.27363682,1.20949855,0.00749186,0.89553903,0.04713335,0.00008250,0.40334946,0.28005212
-5.26763382,1.18943658,0.00780435,0.87287467,0.05058606,0.00008291,0.39685139,0.29039269
-5.26163082,1.17719400,0.00826881,0.85477744,0.05495536,0.00008397,0.39273646,0.30517920
-5.25562781,1.17333755,0.00887921,0.84164873,0.06033402,0.00008573,0.39123004,0.32419172
-5.24962481,1.17835390,0.00962956,0.83382660,0.06681513,0.00008825,0.39252553,0.34717637
-5.24362181,1.19263438,0.01051384,0.83157640,0.07448900,0.00009157,0.39677788,0.37384871
-5.23761881,1.21646342,0.01152588,0.83508451,0.08343972,0.00009573,0.40409835,0.40389771
-5.23161581,1.25001094,0.01265935,0.84445550,0.09374150,0.00010077,0.41455078,0.43699051
-5.22561281,1.29332868,0.01390758,0.85971269,0.10545489,0.00010673,0.42814925,0.47277783
-5.21960980,1.34635028,0.01526359,0.88080174,0.11862286,0.00011364,0.44485730,0.51089994
-5.21360680,1.40889472,0.01671996,0.90759690,0.13326700,0.00012154,0.46458846,0.55099303
-5.20760380,1.48067224,0.01826883,0.93990919,0.14938387,0.00013047,0.48720806,0.59269567
-5.20160080,1.56129219,0.01990181,0.97749588,0.16694172,0.00014046,0.51253616,0.63565519
-5.19559780,1.65027181,0.02161000,1.02007033,0.18587773,0.00015153,0.54035118,0.67953342
-5.18959480,1.74704507,0.02338394,1.06731144,0.20609587,0.00016374,0.57039433,0.72401163
-5.18359180,1.85097088,0.02521359,1.11887187,0.22746562,0.00017710,0.60237427,0.76879432
-5.17758879,1.96133983,0.02708828,1.17438444,0.24982170,0.00019163,0.63597202,0.81361138
-5.17158579,2.07737930,0.02899675,1.23346628,0.27296481,0.00020737,0.67084591,0.85821881
-5.16558279,2.19825641,0.03092706,1.29572025,0.29666356,0.00022430,0.70663630,0.90239751
-5.15957979,2.32307921,0.03286665,1.36073396,0.32065767,0.00024242,0.74297024,0.94595053
-5.15357679,2.45089627,0.03480227,1.42807639,0.34466223,0.00026170,0.77946577,0.98869879
-5.14757379,2.58069534,0.03672005,1.49729260,0.36837318,0.00028209,0.81573616,1.03047567
-5.14157079,2.71140203,0.03860553,1.56789748,0.39147374,0.00030351,0.85139387,1.07112093
-5.13556778,2.84187933,0.04044371,1.63936906,0.41364164,0.00032582,0.88605463,1.11047441
-5.12956478,2.97092925,0.04221916,1.71114273,0.43455690,0.00034890,0.91934153,1.14837028
-5.12356178,3.09729743,0.04391620,1.78260703,0.45391006,0.00037255,0.95088933,1.18463225
-5.11755878,3.21968185,0.04551909,1.85310224,0.47141027,0.00039654,0.98034915,1.21907040
-5.11155578,3.33674621,0.04701226,1.92192240,0.48679326,0.00042061,1.00739352,1.25148013
-5.10555278,3.44713853,0.04838063,1.98832148,0.49982863,0.00044446,1.03172188,1.28164344
-5.09954977,3.54951504,0.04960993,2.05152390,0.51032644,0.00046778,1.05306654,1.30933277
-5.09354677,3.64256890,0.05068706,2.11073957,0.51814258,0.00049021,1.07119897,1.33431736
-5.08754377,3.72506314,0.05160050,2.16518297,0.52318297,0.00051139,1.08593626,1.35637179
-5.08154077,3.79586671,0.05234065,2.21409570,0.52540631,0.00053095,1.09714765,1.37528640
-5.07553777,3.85399192,0.05290021,2.25677149,0.52482536,0.00054855,1.10476078,1.39087877
-5.06953477,3.89863178,0.05327449,2.29258243,0.52150667,0.00056382,1.10876736,1.40300571
-5.06353177,3.92919513,0.05346166,2.32100506,0.51556889,0.00057648,1.10922801,1.41157476
-5.05752876,3.94533762,0.05346294,2.34164487,0.50717968,0.00058624,1.10627595,1.41655447
-5.05152576,3.94698679,0.05328269,2.35425756,0.49655140,0.00059290,1.10011910,1.41798257
-5.04552276,3.93435934,0.05292833,2.35876600,0.48393574,0.00059629,1.09104052,1.41597144
-5.03951976,3.90796950,0.05241026,2.35527153,0.46961759,0.00059634,1.07939683,1.41071031
-5.03351676,3.86862753,0.05174156,2.34405890,0.45390818,0.00059304,1.06561454,1.40246390
-5.02751376,3.81742793,0.05093764,2.32559434,0.43713788,0.00058646,1.05018419,1.39156749
-5.02151076,3.75572763,0.05001581,2.30051672,0.41964887,0.00057673,1.03365239,1.37841855
-5.01550775,3.68511479,0.04899469,2.26962210,0.40178772,0.00056409,1.01661182,1.36346546
-5.00950475,3.60736952,0.04789367,2.23384244,0.38389825,0.00054882,0.99968942,1.34719389
-5.00350175,3.52441806,0.04673229,2.19421949,0.36631465,0.00053127,0.98353311,1.33011173
-4.99749875,3.43828256,0.04552964,2.15187516,0.34935514,0.00051185,0.96879727,1.31273341
-4.99149575,3.35102844,0.04430378,2.10797984,0.33331609,0.00049101,0.95612747,1.29556468
-4.98549275,3.26471173,0.04307126,2.06372020,0.31846679,0.00046922,0.94614485,1.27908862
-4.97948974,3.18132840,0.04184666,2.02026801,0.30504489,0.00044697,0.93943055,1.26375383
-4.97348674,3.10276776,0.04064233,1.97875116,0.29325253,0.00042477,0.93651073,1.24996527
-4.96748374,3.03077151,0.03946817,1.94022828,0.28325312,0.00040309,0.93784240,1.23807836
-4.96148074,2.96689957,0.03833159,1.90566756,0.27516892,0.00038241,0.94380069,1.22839633
-4.95547774,2.91250377,0.03723753,1.87593043,0.26907931,0.00036315,0.95466782,1.22117095
-4.94947474,2.86870948,0.03618868,1.85176037,0.26501982,0.00034571,0.97062404,1.21660611
-4.94347174,2.83640541,0.03518573,1.83377664,0.26298198,0.00033044,0.99174104,1.21486392
-4.93746873,2.81624090,0.03422775,1.82247268,0.26291387,0.00031761,1.01797793,1.21607256
-4.93146573,2.80863027,0.03331259,1.81821863,0.26472160,0.00030746,1.04918007,1.22033519
-4.92546273,2.81376321,0.03243732,1.82126726,0.26827156,0.00030016,1.08508107,1.22773903
-4.91945973,2.83162020,0.03159874,1.83176258,0.27339354,0.00029580,1.12530792,1.23836394
-4.91345673,2.86199209,0.03079375,1.84975043,0.27988476,0.00029445,1.16938948,1.25228989
-4.90745373,2.90450281,0.03001979,1.87519034,0.28751464,0.00029607,1.21676834,1.26960269
-4.90145073,2.95863434,0.02927518,1.90796822,0.29603045,0.00030060,1.26681589,1.29039773
-4.89544772,3.02375338,0.02855937,1.94790925,0.30516364,0.00030792,1.31885040,1.31478167
-4.88944472,3.09913893,0.02787317,1.99479092,0.31463670,0.00031786,1.37215794,1.34287206
-4.88344172,3.18401051,0.02721880,2.04835584,0.32417058,0.00033021,1.42601536,1.37479518
-4.87743872,3.27755636,0.02659999,2.10832428,0.33349225,0.00034474,1.47971497,1.41068247
-4.87143572,3.37896135,0.02602185,2.17440635,0.34234232,0.00036118,1.53258987,1.45066596
-4.86543272,3.48743399,0.02549084,2.24631366,0.35048246,0.00037927,1.58403913,1.49487324
-4.85942971,3.60223198,0.02501452,2.32377031,0.35770224,0.00039872,1.63355163,1.54342226
-4.85342671,3.72268541,0.02460135,2.40652283,0.36382533,0.00041925,1.68072746,1.59641642
-4.84742371,3.84821688,0.02426044,2.49434872,0.36871459,0.00044058,1.72529571,1.65394006
-4.84142071,3.97835730,0.02400129,2.58706295,0.37227597,0.00046246,1.76712743,1.71605438
-4.83541771,4.11275643,0.02383344,2.68452184,0.37446098,0.00048467,1.80624284,1.78279369
-4.82941471,4.25118689,0.02376623,2.78662355,0.37526756,0.00050700,1.84281196,1.85416182
-4.82341171,4.39354088,0.02380851,2.89330460,0.37473939,0.00052928,1.87714804,1.93012812
-4.81740870,4.53981860,0.02396837,3.00453179,0.37296355,0.00055139,1.90969366,2.01062291
-4.81140570,4.69010828,0.02425287,3.12028923,0.37006664,0.00057324,1.94099961,2.09553183
-4.80540270,4.84455768,0.02466788,3.24056045,0.36620955,0.00059479,1.97169716,2.18468887
-4.79939970,5.00333787,0.02521788,3.36530578,0.36158106,0.00061603,2.00246472,2.27786810
-4.79339670,5.16660042,0.02590582,3.49443592,0.35639052,0.00063699,2.03399022,2.37477393
-4.78739370,5.33442993,0.02673303,3.62778265,0.35086004,0.00065774,2.06693099,2.47503057
-4.78139070,5.50679425,0.02769917,3.76506832,0.34521638,0.00067837,2.10187316,2.57817109
-4.77538769,5.68349518,0.02880222,3.90587602,0.33968303,0.00069900,2.13929251,2.68362705
-4.76938469,5.86412287,0.03003854,4.04962247,0.33447267,0.00071976,2.17951924,2.79071962
-4.76338169,6.04801700,0.03140288,4.19553588,0.32978045,0.00074077,2.22270852,2.89865360
-4.75737869,6.23423795,0.03288858,4.34264097,0.32577825,0.00076218,2.26881879,3.00651521
-4.75137569,6.42155059,0.03448760,4.48975295,0.32261012,0.00078410,2.31759922,3.11327506
-4.74537269,6.60842290,0.03619077,4.63548216,0.32038907,0.00080662,2.36858760,3.21779701
-4.73936968,6.79304088,0.03798787,4.77825032,0.31919526,0.00082984,2.42111891,3.31885367
-4.73336668,6.97334010,0.03986785,4.91631863,0.31907552,0.00085379,2.47434471,3.41514870
-4.72736368,7.14705361,0.04181895,5.04782759,0.32004420,0.00087848,2.52726268,3.50534578
-4.72136068,7.31177455,0.04382884,5.17084715,0.32208512,0.00090388,2.57875496,3.58810346
-4.71535768,7.46503122,0.04588470,5.28343563,0.32515454,0.00092993,2.62763361,3.66211496
-4.70935468,7.60437117,0.04797336,5.38370479,0.32918490,0.00095650,2.67269110,3.72615118
-4.70335168,7.72745071,0.05008130,5.46988821,0.33408904,0.00098344,2.71275326,3.77910515
-4.69734867,7.83212535,0.05219470,5.54040976,0.33976481,0.00101058,2.74673215,3.82003587
-4.69134567,7.91653706,0.05429946,5.59394874,0.34609969,0.00103769,2.77367628,3.84820929
-4.68534267,7.97919394,0.05638119,5.62949861,0.35297535,0.00106453,2.79281571,3.86313440
-4.67933967,8.01903866,0.05842525,5.64641624,0.36027199,0.00109083,2.80359999,3.86459246
-4.67333667,8.03550235,0.06041678,5.64445938,0.36787222,0.00111633,2.80572713,3.85265784
-4.66733367,8.02854175,0.06234080,5.62381036,0.37566450,0.00114075,2.79916258,3.82770925
-4.66133067,7.99865805,0.06418229,5.58508525,0.38354611,0.00116382,2.78414740,3.79043068
-4.65532766,7.94689695,0.06592647,5.52932775,0.39142548,0.00118529,2.76119583,3.74180191
-4.64932466,7.87483040,0.06755902,5.45798867,0.39922414,0.00120492,2.73108249,3.68307887
-4.64332166,7.78452126,0.06906642,5.37289171,0.40687809,0.00122253,2.69482042,3.61576471
-4.63731866,7.67847284,0.07043638,5.27618758,0.41433880,0.00123794,2.65363130,3.54157280
-4.63131566,7.55956574,0.07165831,5.17029829,0.42157382,0.00125106,2.60890943,3.46238305
-4.62531266,7.43098489,0.07272380,5.05785425,0.42856704,0.00126182,2.56218133,3.38019339
-4.61930965,7.29613957,0.07362715,4.94162642,0.43531872,0.00127022,2.51506299,3.29706805
-4.61330665,7.15857927,0.07436591,4.82445631,0.44184514,0.00127633,2.46921614,3.21508455
-4.60730365,7.02190807,0.07494125,4.70918582,0.44817810,0.00128026,2.42630558,3.13628093
-4.60130065,6.88969984,0.07535839,4.59858919,0.45436399,0.00128219,2.38795852,3.06260483
-4.59529765,6.76541614,0.07562685,4.49530868,0.46046265,0.00128236,2.35572715,2.99586561
-4.58929465,6.65232850,0.07576050,4.40179538,0.46654576,0.00128107,2.33105500,2.93769071
-4.58329165,6.55344609,0.07577751,4.32025617,0.47269478,0.00127865,2.31524763,2.88948690
-4.57728864,6.47144992,0.07570007,4.25260750,0.47899849,0.00127548,2.30944758,2.85240737
-4.57128564,6.40863408,0.07555391,4.20043667,0.48554990,0.00127196,2.31461365,2.82732483
-4.56528264,6.36685466,0.07536756,4.16497057,0.49244274,0.00126850,2.33150426,2.81481130
-4.55927964,6.34748699,0.07517155,4.14705243,0.49976731,0.00126552,2.36066448,2.81512470
-4.55327664,6.35139160,0.07499725,4.14712644,0.50760602,0.00126342,2.40241673,2.82820249
-4.54727364,6.37888986,0.07487573,4.16523050,0.51602855,0.00126257,2.45685468,2.85366261
-4.54127064,6.42974973,0.07483645,4.20099714,0.52508681,0.00126330,2.52384048,2.89081182
-4.53526763,6.50318282,0.07490593,4.25366288,0.53481001,0.00126589,2.60300531,2.93866143
-4.52926463,6.59785324,0.07510646,4.32208592,0.54519996,0.00127052,2.69375342,2.99595047
-4.52326163,6.71189936,0.07545483,4.40477248,0.55622694,0.00127732,2.79527006,3.06117604
-4.51725863,6.84296872,0.07596129,4.49991144,0.56782638,0.00128629,2.90653360,3.13263046
-4.51125563,6.98826660,0.07662868,4.60541730,0.57989666,0.00129736,3.02633230,3.20844466
-4.50525263,7.14461799,0.07745181,4.71898077,0.59229821,0.00131035,3.15328602,3.28663698
-4.49924962,7.30854232,0.07841718,4.83812634,0.60485423,0.00132498,3.28587313,3.36516610
-4.49324662,7.47633973,0.07950299,4.96027567,0.61735299,0.00134085,3.42246256,3.44198701
-4.48724362,7.64418711,0.08067957,5.08281553,0.62955194,0.00135751,3.56135088,3.51510819
-4.48124062,7.80824137,0.08191010,5.20316840,0.64118345,0.00137440,3.70080368,3.58264836
-4.47523762,7.96474711,0.08315168,5.31886385,0.65196218,0.00139091,3.83910063,3.64289091
-4.46923462,8.11014526,0.08435670,5.42760856,0.66159370,0.00140639,3.97458281,3.69433410
-4.46323162,8.24117890,0.08547448,5.52735261,0.66978421,0.00142017,4.10570105,3.73573525
-4.45722861,8.35499255,0.08645300,5.61634972,0.67625074,0.00143157,4.23106344,3.76614729
-4.45122561,8.44922104,0.08724087,5.69320926,0.68073167,0.00143995,4.34948018,3.78494620
-4.44522261,8.52206433,0.08778915,5.75693797,0.68299678,0.00144470,4.46000377,3.79184830
-4.43921961,8.57234517,0.08805324,5.80696963,0.68285653,0.00144531,4.56196257,3.78691683
-4.43321661,8.59954695,0.08799455,5.84318131,0.68017008,0.00144132,4.65498593,3.77055731
-4.42721361,8.60382984,0.08758196,5.86589540,0.67485158,0.00143241,4.73901914,3.74350215
-4.42121061,8.58602412,0.08679297,5.87586683,0.66687440,0.00141837,4.81432716,3.70678490
-4.41520760,8.54760066,0.08561456,5.87425593,0.65627313,0.00139911,4.88148597,3.66170524
-4.40920460,8.49061916,0.08404361,5.86258729,0.64314318,0.00137468,4.94136144,3.60978606
-4.40320160,8.41765586,0.08208699,5.84269618,0.62763795,0.00134526,4.99507580,3.55272418
-4.39719860,8.33171338,0.07976121,5.81666411,0.60996376,0.00131116,5.04396248,3.49233656
-4.39119560,8.23611573,0.07709178,5.78674564,0.59037275,0.00127279,5.08951084,3.43050398
-4.38519260,8.13439249,0.07411222,5.75528912,0.56915408,0.00123069,5.13330250,3.36911393
-4.37918959,8.03015655,0.07086279,5.72465400,0.54662387,0.00118545,5.17694184,3.31000489
-4.37318659,7.92697980,0.06738905,5.69712771,0.52311436,0.00113775,5.22198333,3.25491346
-4.36718359,7.82827155,0.06374029,5.67484496,0.49896278,0.00108827,5.26985874,3.20542613
-4.36118059,7.73716414,0.05996794,5.65971250,0.47450043,0.00103776,5.32180739,3.16293690
-4.35517759,7.65640985,0.05612394,5.65334182,0.45004259,0.00098693,5.37881252,3.12861188
-4.34917459,7.58829286,0.05225927,5.65699226,0.42587936,0.00093646,5.44154669,3.10336155
-4.34317159,7.53455923,0.04842253,5.67152650,0.40226824,0.00088702,5.51032871,3.08782130
-4.33716858,7.49636707,0.04465887,5.69737984,0.37942826,0.00083917,5.58509426,3.08234026
-4.33116558,7.47425835,0.04100895,5.73454431,0.35753615,0.00079345,5.66538152,3.08697847
-4.32516258,7.46815282,0.03750833,5.78256789,0.33672447,0.00075027,5.75033284,3.10151194
-4.31915958,7.47736362,0.03418696,5.84056877,0.31708161,0.00070998,5.83871219,3.12544518
-4.31315658,7.50063331,0.03106900,5.90726373,0.29865369,0.00067283,5.92893813,3.15803027
-4.30715358,7.53618842,0.02817281,5.98100951,0.28144793,0.00063898,6.01913061,3.19829183
