energy_ev,total_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.31665833,1.73810431,0.49661023,0.20826235,0.66059639,0.21144029,0.03114513,0.30446077,0.03639350,0.58792428
-3.31065533,1.69445547,0.49120731,0.20344831,0.64709645,0.20491118,0.03046716,0.29724631,0.03613690,0.57580066
-3.30465233,1.65785514,0.48875498,0.20024711,0.63323024,0.19895651,0.02967376,0.29124085,0.03630219,0.56749620
-3.29864932,1.62789410,0.48896003,0.19855270,0.61907541,0.19355198,0.02878252,0.28636869,0.03686459,0.56274506
-3.29264632,1.60414888,0.49153683,0.19825539,0.60472081,0.18867209,0.02781491,0.28253885,0.03779681,0.56128020
-3.28664332,1.58618590,0.49620759,0.19924326,0.59026241,0.18429052,0.02679540,0.27964740,0.03906954,0.56283555
-3.28064032,1.57356295,0.50270182,0.20140303,0.57579878,0.18038006,0.02575057,0.27757977,0.04065188,0.56714668
-3.27463732,1.56582887,0.51075519,0.20462059,0.56142652,0.17691243,0.02470811,0.27621317,0.04251174,0.57395052
-3.26863432,1.56252234,0.52010838,0.20878107,0.54723599,0.17385801,0.02369586,0.27541904,0.04461616,0.58298436
-3.26263132,1.56317067,0.53050604,0.21376894,0.53330783,0.17118553,0.02274077,0.27506581,0.04693153,0.59398459
-3.25662831,1.56728947,0.54169638,0.21946781,0.51971046,0.16886191,0.02186807,0.27502182,0.04942391,0.60668546
-3.25062531,1.57438362,0.55343126,0.22576042,0.50649891,0.16685231,0.02110033,0.27515850,0.05205920,0.62081817
-3.24462231,1.58395017,0.56546714,0.23252860,0.49371501,0.16512030,0.02045681,0.27535377,0.05480341,0.63611048
-3.23861931,1.59548321,0.57756672,0.23965343,0.48138899,0.16362841,0.01995283,0.27549566,0.05762284,0.65228692
-3.23261631,1.60848087,0.58950129,0.24701559,0.46954236,0.16233887,0.01959930,0.27548593,0.06048435,0.66906984
-3.22661331,1.62245424,0.60105361,0.25449590,0.45819198,0.16121456,0.01940251,0.27524369,0.06335560,0.68618111
-3.22061031,1.63693780,0.61202119,0.26197607,0.44735494,0.16022023,0.01936395,0.27470891,0.06620529,0.70334463
-3.21460730,1.65150120,0.62221986,0.26933970,0.43705404,0.15932379,0.01948042,0.27384551,0.06900351,0.72028956
-3.20860430,1.66576167,0.63148727,0.27647353,0.42732345,0.15849768,0.01974422,0.27264414,0.07172202,0.73675412
-3.20260130,1.67939683,0.63968638,0.28326885,0.41821433,0.15772027,0.02014362,0.27112426,0.07433465,0.75249002
-3.19659830,1.69215713,0.64670860,0.28962320,0.40979984,0.15697716,0.02066336,0.26933568,0.07681768,0.76726728
-3.19059530,1.70387777,0.65247661,0.29544215,0.40217957,0.15626240,0.02128534,0.26735921,0.07915028,0.78087951
-3.18459230,1.71448938,0.65694662,0.30064139,0.39548277,0.15557947,0.02198943,0.26530660,0.08131497,0.79314931
-3.17858929,1.72402724,0.66011012,0.30514880,0.38987041,0.15494207,0.02275437,0.26331960,0.08329809,0.80393391
-3.17258629,1.73263858,0.66199494,0.30890672,0.38553586,0.15437466,0.02355869,0.26156810,0.08509024,0.81313063
-3.16658329,1.74058756,0.66266564,0.31187412,0.38270399,0.15391269,0.02438173,0.26024757,0.08668677,0.82068213
-3.16058029,1.74825760,0.66222318,0.31402880,0.38162876,0.15360243,0.02520458,0.25957559,0.08808810,0.82658121
-3.15457729,1.75615084,0.66080372,0.31536931,0.38258921,0.15350064,0.02601108,0.25978768,0.08930002,0.83087482
-3.14857429,1.76488413,0.65857662,0.31591665,0.38588400,0.15367370,0.02678866,0.26113252,0.09033382,0.83366708
-3.14257129,1.77518168,0.65574149,0.31571555,0.39182449,0.15419657,0.02752915,0.26386647,0.09120630,0.83512103
-3.13656828,1.78786375,0.65252435,0.31483527,0.40072664,0.15515124,0.02822947,0.26824770,0.09193952,0.83545880
-3.13056528,1.80383172,0.64917278,0.31336966,0.41290177,0.15662502,0.02889213,0.27452992,0.09256034,0.83496008
-3.12456228,1.82404917,0.64595022,0.31143671,0.42864663,0.15870838,0.02952562,0.28295586,0.09309979,0.83395860
-3.11855928,1.84951960,0.64312935,0.30917712,0.44823287,0.16149270,0.03014456,0.29375061,0.09359204,0.83283661
-3.11255628,1.88126077,0.64098476,0.30675223,0.47189639,0.16506761,0.03076974,0.30711507,0.09407335,0.83201732
-3.10655328,1.92027661,0.63978512,0.30434108,0.49982685,0.16951842,0.03142794,0.32321959,0.09458060,0.83195543
-3.10055028,1.96752730,0.63978500,0.30213679,0.53215780,0.17492329,0.03215153,0.34219801,0.09514984,0.83312599
-3.09454727,2.02389854,0.64121674,0.30034222,0.56895778,0.18135057,0.03297796,0.36414237,0.09581465,0.83601184
-3.08854427,2.09017109,0.64428260,0.29916522,0.61022287,0.18885621,0.03394909,0.38909835,0.09660451,0.84109014
-3.08254127,2.16699186,0.64914771,0.29881344,0.65587097,0.19748143,0.03511035,0.41706177,0.09754322,0.84881838
-3.07653827,2.25484757,0.65593405,0.29948899,0.70573827,0.20725069,0.03650980,0.44797620,0.09864746,0.85962050
-3.07053527,2.35404240,0.66471579,0.30138311,0.75957799,0.21817014,0.03819714,0.48173190,0.09992563,0.87387355
-3.06453227,2.46468031,0.67551641,0.30467107,0.81706181,0.23022652,0.04022258,0.51816615,0.10137691,0.89189561
-3.05852926,2.58665319,0.68830769,0.30950748,0.87778382,0.24338663,0.04263576,0.55706500,0.10299078,0.91393523
-3.05252626,2.71963522,0.70301076,0.31602205,0.94126708,0.25759740,0.04548457,0.59816647,0.10474692,0.94016297
-3.04652326,2.86308367,0.71949911,0.32431619,1.00697250,0.27278655,0.04881406,0.64116504,0.10661554,0.97066524
-3.04052026,3.01624630,0.73760361,0.33446030,1.07430990,0.28886377,0.05266532,0.68571742,0.10855817,1.00544077
-3.03451726,3.17817478,0.75711921,0.34649192,1.14265061,0.30572251,0.05707444,0.73144923,0.11052891,1.04439957
-3.02851426,3.34774369,0.77781300,0.36041485,1.21134129,0.32324212,0.06207155,0.77796255,0.11247604,1.08736450
-3.02251126,3.52367399,0.79943323,0.37619898,1.27971832,0.34129039,0.06767993,0.82484382,0.11434387,1.13407523
-3.01650825,3.70456002,0.82171884,0.39378108,1.34712218,0.35972629,0.07391522,0.87167207,0.11607494,1.18419427
-3.01050525,3.88889878,0.84440900,0.41306622,1.41291118,0.37840282,0.08078478,0.91802689,0.11761227,1.23731474
-3.00450225,4.07512024,0.86725205,0.43392983,1.47647402,0.39716993,0.08828714,0.96349612,0.11890159,1.29296957
-2.99849925,4.26161735,0.89001349,0.45622034,1.53724076,0.41587716,0.09641160,1.00768281,0.11989360,1.35064152
-2.99249625,4.44677482,0.91248258,0.47976209,1.59469170,0.43437627,0.10513800,1.05021135,0.12054586,1.40977372
-2.98649325,4.62899551,0.93447715,0.50435857,1.64836394,0.45252336,0.11443661,1.09073254,0.12082456,1.46978027
-2.98049025,4.80672374,0.95584645,0.52979571,1.69785564,0.47018077,0.12426812,1.12892760,0.12070578,1.53005657
-2.97448724,4.97846502,0.97647195,0.55584531,1.74282777,0.48721851,0.13458390,1.16451097,0.12017637,1.58998899
-2.96848424,5.14280179,0.99626605,0.58226819,1.78300369,0.50351527,0.14532622,1.19723205,0.11923441,1.64896376
-2.96248124,5.29840527,1.01516889,0.60881740,1.81816679,0.51895901,0.15642871,1.22687579,0.11788908,1.70637491
-2.95647824,5.44404351,1.03314348,0.63524108,1.84815646,0.53344723,0.16781689,1.25326245,0.11616016,1.76163111
-2.95047524,5.57858604,1.05016952,0.66128517,1.87286296,0.54688682,0.17940877,1.27624651,0.11407702,1.81416156
-2.94447224,5.70100579,1.06623624,0.68669591,1.89222157,0.55919374,0.19111551,1.29571499,0.11167731,1.86342102
-2.93846923,5.81037881,1.08133490,0.71122215,1.90620657,0.57029240,0.20284223,1.31158541,0.10900526,1.90889405
-2.93246623,5.90588269,1.09545130,0.73461756,1.91482543,0.58011512,0.21448875,1.32380343,0.10610982,1.95009877
-2.92646323,5.98679457,1.10855880,0.75664283,1.91811368,0.58860137,0.22595049,1.33234052,0.10304268,1.98659039
-2.92046023,6.05248938,1.12061248,0.77706785,1.91613077,0.59569733,0.23711938,1.33719168,0.09985621,2.01796469
-2.91445723,6.10243928,1.13154466,0.79567416,1.90895715,0.60135540,0.24788483,1.33837349,0.09660152,2.04386172
-2.90845423,6.13621484,1.14126229,0.81225754,1.89669272,0.60553419,0.25813482,1.33592247,0.09332664,2.06397006
-2.90245123,6.15348862,1.14964636,0.82663098,1.87945671,0.60819860,0.26775707,1.32989395,0.09007499,2.07803152
-2.89644822,6.15404139,1.15655362,0.83862800,1.85738886,0.60932046,0.27664033,1.32036143,0.08688406,2.08584660
-2.89044522,6.13777123,1.16182046,0.84810634,1.83065181,0.60887943,0.28467583,1.30741652,0.08378453,2.08728064
-2.88444222,6.10470533,1.16526908,0.85495209,1.79943442,0.60686431,0.29175891,1.29116939,0.08079971,2.08227043
-2.87843922,6.05501433,1.16671561,0.85908401,1.76395568,0.60327467,0.29779069,1.27174970,0.07794536,2.07083126
-2.87243622,5.98902825,1.16597992,0.86045812,1.72446892,0.59812286,0.30268001,1.24930800,0.07522988,2.05306391
-2.86643322,5.90725355,1.16289671,0.85907228,1.68126576,0.59143604,0.30634545,1.22401730,0.07265491,2.02916138
-2.86043022,5.81038994,1.15732736,0.85497051,1.63467966,0.58325845,0.30871734,1.19607483,0.07021610,1.99941474
-2.85442721,5.69934580,1.14917197,0.84824695,1.58508836,0.57365346,0.30973983,1.16570381,0.06790425,1.96421770
-2.84842421,5.57525092,1.13838106,0.83904908,1.53291513,0.56270552,0.30937292,1.13315483,0.06570657,1.92406930
-2.84242121,5.43946497,1.12496621,0.82757991,1.47862829,0.55052163,0.30759422,1.09870689,0.06360800,1.87957437
-2.83641821,5.29358056,1.10900914,0.81409905,1.42273901,0.53723228,0.30440052,1.06266770,0.06159263,1.83144113
-2.83041521,5.13941955,1.09066868,0.79892216,1.36579693,0.52299166,0.29980895,1.02537313,0.05964505,1.78047581
-2.82441221,4.97902162,1.07018522,0.78241883,1.30838390,0.50797708,0.29385768,0.98718561,0.05775157,1.72757382
-2.81840920,4.81462461,1.04788225,0.76500870,1.25110563,0.49238743,0.28660610,0.94849141,0.05590125,1.67370764
-2.81240620,4.64863619,1.02416486,0.74715570,1.19458153,0.47644069,0.27813439,0.90969669,0.05408680,1.61991135
-2.80640320,4.48359712,0.99951508,0.72936052,1.13943303,0.46037040,0.26854245,0.87122234,0.05230509,1.56726211
-2.80040020,4.32213676,0.97448429,0.71215147,1.08627074,0.44442132,0.25794822,0.83349766,0.05055751,1.51685907
-2.79439720,4.16692196,0.94968275,0.69607381,1.03568087,0.42884419,0.24648537,0.79695315,0.04884998,1.46980011
-2.78839420,4.02060065,0.92576683,0.68167806,0.98821149,0.41388988,0.23430049,0.76201245,0.04719271,1.42715745
-2.78239120,3.88574238,0.90342424,0.66950737,0.94435917,0.39980311,0.22154982,0.72908387,0.04559972,1.38995257
-2.77638819,3.76477753,0.88335798,0.66008461,0.90455662,0.38681593,0.20839564,0.69855178,0.04408816,1.35913153
-2.77038519,3.65993781,0.86626947,0.65389947,0.86916177,0.37514133,0.19500254,0.67076826,0.04267743,1.33554162
-2.76438219,3.57320014,0.85284161,0.65139603,0.83844895,0.36496712,0.18153356,0.64604520,0.04138824,1.31990996
-2.75837919,3.50623624,0.84372224,0.65296129,0.81260248,0.35645044,0.16814650,0.62464749,0.04024152,1.31282505
-2.75237619,3.46036981,0.83950857,0.65891493,0.79171301,0.34971312,0.15499051,0.60678729,0.03925741,1.31472184
-2.74637319,3.43654288,0.84073312,0.66950071,0.77577685,0.34483809,0.14220295,0.59261979,0.03845424,1.32587077
-2.74037019,3.43529260,0.84785127,0.68487977,0.76469818,0.34186695,0.12990686,0.58224057,0.03784760,1.34637119
-2.73436718,3.45673896,0.86123084,0.70512588,0.75829423,0.34079888,0.11820890,0.57568453,0.03744956,1.37614928
-2.72836418,3.50058370,0.88114370,0.73022283,0.75630298,0.34159087,0.10719792,0.57292651,0.03726796,1.41496027
-2.72236118,3.56611988,0.90775939,0.76006393,0.75839310,0.34415925,0.09694415,0.57388330,0.03730602,1.46239483
-2.71635818,3.65225130,0.94114062,0.79445343,0.76417556,0.34838236,0.08749903,0.57841695,0.03756198,1.51788918
-2.71035518,3.75752040,0.98124050,0.83310977,0.77321629,0.35410441,0.07889551,0.58633905,0.03802903,1.58073825
-2.70435218,3.88014314,1.02790123,0.87567046,0.78504942,0.36114007,0.07114897,0.59741570,0.03869536,1.65011131
-2.69834917,4.01804899,1.08085411,0.92169825,0.79919023,0.36927979,0.06425844,0.61137288,0.03954443,1.72506935
-2.69234617,4.16892424,1.13972054,0.97068833,0.81514737,0.37829548,0.05820821,0.62790183,0.04055534,1.80458341
-2.68634317,4.33025702,1.20401400,1.02207644,0.83243384,0.38794639,0.05296968,0.64666429,0.04170334,1.88755331
-2.68034017,4.49938232,1.27314290,1.07524742,0.85057621,0.39798491,0.04850330,0.66729742,0.04296048,1.97282601
-2.67433717,4.67352599,1.34641430,1.12954419,0.86912197,0.40816210,0.04476061,0.68941819,0.04429626,2.05921341
-2.66833417,4.84984679,1.42303866,1.18427697,0.88764483,0.41823288,0.04168624,0.71262731,0.04567841,2.14550897
-2.66233117,5.02547606,1.50213589,1.23873260,0.90574804,0.42796061,0.03921981,0.73651285,0.04707367,2.23050324
-2.65632816,5.19755508,1.58274291,1.29218401,0.92306600,0.43712109,0.03729778,0.76065354,0.04844854,2.31299824
-2.65032516,5.36327021,1.66382303,1.34389979,0.93926444,0.44550604,0.03585504,0.78462211,0.04977010,2.39182069
-2.64432216,5.51988673,1.74427756,1.39315401,0.95403967,0.45292582,0.03482648,0.80798890,0.05100674,2.46583463
-2.63831916,5.66478174,1.82295979,1.43923616,0.96711736,0.45921181,0.03414824,0.83032599,0.05212892,2.53395344
-2.63231616,5.79547722,1.89869164,1.48146152,0.97825145,0.46421816,0.03375893,0.85121210,0.05310983,2.59515186
-2.62631316,5.90967373,1.97028300,1.51918182,0.98722347,0.46782331,0.03360066,0.87023844,0.05392603,2.64847815
-2.62031016,6.00528523,2.03655350,1.55179618,0.99384293,0.46993116,0.03361992,0.88701556,0.05455806,2.69306672
-2.61430715,6.08047519,2.09635665,1.57876235,0.99794881,0.47047206,0.03376839,0.90118132,0.05499092,2.72815128
-2.60830415,6.13369361,2.14860562,1.59960792,0.99941233,0.46940367,0.03400363,0.91240968,0.05521459,2.75307850
-2.60230115,6.16371429,2.19230007,1.61394140,0.99814111,0.46671172,0.03428973,0.92042013,0.05522437,2.76732194
-2.59629815,6.16967097,2.22655310,1.62146279,0.99408415,0.46241059,0.03459778,0.92498734,0.05502119,2.77049580
-2.59029515,6.15109103,2.25061730,1.62197310,0.98723767,0.45654372,0.03490633,0.92595066,0.05461183,2.76236807
-2.58429215,6.10792445,2.26390881,1.61538262,0.97765098,0.44918386,0.03520176,0.92322279,0.05400906,2.74287212
-2.57828914,6.04056630,2.26602823,1.60171720,0.96543194,0.44043285,0.03547847,0.91679704,0.05323156,2.71211621
-2.57228614,5.94987031,2.25677724,1.58112224,0.95075134,0.43042098,0.03573898,0.90675285,0.05230388,2.67038988
-2.56628314,5.83715170,2.23617004,1.55386387,0.93384562,0.41930582,0.03599386,0.89325865,0.05125613,2.61816652
-2.56028014,5.70417753,2.20443874,1.52032697,0.91501727,0.40727029,0.03626150,0.87657206,0.05012360,2.55610138
-2.55427714,5.55314326,2.16203210,1.48100986,0.89463254,0.39451998,0.03656768,0.85703684,0.04894620,2.48502458
-2.54827414,5.38663504,2.10960743,1.43651543,0.87311614,0.38127965,0.03694491,0.83507651,0.04776773,2.40592856
-2.54227114,5.20757757,2.04801559,1.38753889,0.85094276,0.36778891,0.03743159,0.81118480,0.04663510,2.31995021
-2.53626813,5.01916853,1.97827953,1.33485228,0.82862562,0.35429707,0.03807092,0.78591293,0.04559727,2.22834766
-2.53026513,4.82480110,1.90156699,1.27928617,0.80670212,0.34105735,0.03890963,0.75985429,0.04470415,2.13247231
-2.52426213,4.62797668,1.81915838,1.22170910,0.78571737,0.32832045,0.03999654,0.73362688,0.04400538,2.03373703
-2.51825913,4.43221106,1.73241104,1.16300547,0.76620595,0.31632784,0.04138089,0.70785431,0.04354901,1.93358125
-2.51225613,4.24093700,1.64272127,1.10405263,0.74867295,0.30530487,0.04311064,0.68314608,0.04338013,1.83343458
-2.50625313,4.05740737,1.55148562,1.04569807,0.73357503,0.29545400,0.04523064,0.66007787,0.04353950,1.73467997
-2.50025013,3.88460235,1.46006303,0.98873763,0.72130255,0.28694848,0.04778084,0.63917287,0.04406217,1.63861810
-2.49424712,3.72514479,1.36973927,0.93389551,0.71216356,0.27992666,0.05079449,0.62088472,0.04497625,1.54643426
-2.48824412,3.58122709,1.28169504,0.88180691,0.70637070,0.27448727,0.05429650,0.60558304,0.04630169,1.45916918
-2.48224112,3.45455285,1.19697892,0.83300410,0.70403168,0.27068590,0.05830197,0.59354197,0.04804936,1.37769491
-2.47623812,3.34629585,1.11648600,0.78790622,0.70514391,0.26853283,0.06281498,0.58493245,0.05022025,1.30269668
-2.47023512,3.25707801,1.04094301,0.74681339,0.70959387,0.26799245,0.06782766,0.57981840,0.05280498,1.23466153
-2.46423212,3.18696764,0.97090006,0.70990523,0.71716120,0.26898422,0.07331966,0.57815716,0.05578361,1.17387396
-2.45822911,3.13549780,0.90672912,0.67724371,0.72752772,0.27138537,0.07925800,0.57980403,0.05912577,1.12041874
-2.45222611,3.10170426,0.84862895,0.64878019,0.74029099,0.27503505,0.08559740,0.58452093,0.06279114,1.07419058
-2.44622311,3.08418136,0.79663581,0.62436615,0.75498191,0.27974009,0.09228093,0.59198863,0.06673030,1.03491004
-2.44022011,3.08115344,0.75063930,0.60376719,0.77108579,0.28528185,0.09924125,0.60182224,0.07088588,1.00214499
-2.43421711,3.09055878,0.71040225,0.58667946,0.78806590,0.29142425,0.10640210,0.61358923,0.07519408,0.97533635
-2.42821411,3.11014246,0.67558350,0.57274776,0.80538857,0.29792236,0.11368026,0.62682920,0.07958640,0.95382710
-2.42221111,3.13755423,0.64576257,0.56158453,0.82254866,0.30453141,0.12098767,0.64107471,0.08399166,0.93689306
-2.41620810,3.17044715,0.62046491,0.55278889,0.83909432,0.31101579,0.12823382,0.65587211,0.08833805,0.92377420
-2.41020510,3.20657286,0.59918660,0.54596476,0.85464978,0.31715762,0.13532824,0.67080166,0.09255536,0.91370505
-2.40420210,3.24386956,0.58141756,0.54073750,0.86893519,0.32276461,0.14218291,0.68549599,0.09657708,0.90594307
-2.39819910,3.28053894,0.56666228,0.53676824,0.88178243,0.32767683,0.14871458,0.69965605,0.10034243,0.89979382
-2.39219610,3.31510902,0.55445750,0.53376549,0.89314611,0.33177208,0.15484692,0.71306400,0.10379813,0.89463208
-2.38619310,3.34648038,0.54438612,0.53149361,0.90310908,0.33496968,0.16051230,0.72559229,0.10689996,0.88991824
-2.38019010,3.37395412,0.53608729,0.52977791,0.91188205,0.33723249,0.16565321,0.73720866,0.10961382,0.88520964
-2.37418709,3.39724071,0.52926234,0.52850631,0.91979724,0.33856711,0.17022326,0.74797665,0.11191654,0.88016653
-2.36818409,3.41644962,0.52367678,0.52762770,0.92729596,0.33902219,0.17418767,0.75805171,0.11379609,0.87455301
-2.36218109,3.43206068,0.51915864,0.52714722,0.93491077,0.33868501,0.17752341,0.76767294,0.11525141,0.86823314
-2.35617809,3.44487880,0.51559352,0.52711882,0.94324259,0.33767652,0.18021877,0.77715079,0.11629182,0.86116274
-2.35017509,3.45597438,0.51291691,0.52763564,0.95293369,0.33614492,0.18227268,0.78685121,0.11693595,0.85337781
-2.34417209,3.46661241,0.51110447,0.52881874,0.96463774,0.33425826,0.18369363,0.79717692,0.11721038,0.84498019
-2.33816908,3.47817359,0.51016088,0.53080469,0.97898790,0.33219623,0.18449840,0.80854655,0.11714803,0.83612144
-2.33216608,3.49207125,0.51010799,0.53373287,0.99656443,0.33014169,0.18471066,0.82137251,0.11678628,0.82698594
-2.32616308,3.50966769,0.51097293,0.53773289,1.01786314,0.32827204,0.18435957,0.83603857,0.11616509,0.81777399
-2.32016008,3.53219384,0.51277687,0.54291275,1.04326612,0.32675111,0.18347833,0.85287803,0.11532506,0.80868577
-2.31415708,3.56067553,0.51552483,0.54934840,1.07301590,0.32572161,0.18210297,0.87215357,0.11430569,0.79990686
-2.30815408,3.59586969,0.51919723,0.55707491,1.10719448,0.32529870,0.18027126,0.89403946,0.11314368,0.79159589
-2.30215108,3.63821287,0.52374327,0.56607983,1.14570809,0.32556470,0.17802188,0.91860711,0.11187163,0.78387470
-2.29614807,3.68778437,0.52907658,0.57629879,1.18827857,0.32656530,0.17539385,0.94581448,0.11051696,0.77682125
-2.29014507,3.74428515,0.53507311,0.58761361,1.23444194,0.32830735,0.17242614,0.97549997,0.10910122,0.77046546
-2.28414207,3.80703335,0.54157136,0.59985292,1.28355434,0.33075820,0.16915762,1.00738110,0.10763969,0.76478780
-2.27813907,3.87497639,0.54837480,0.61279517,1.33480553,0.33384677,0.16562704,1.04105805,0.10614144,0.75972054
-2.27213607,3.94671898,0.55525625,0.62617399,1.38723925,0.33746599,0.16187333,1.07602216,0.10460959,0.75515136
-2.26613307,4.02056579,0.56196404,0.63968545,1.43978014,0.34147685,0.15793581,1.11166893,0.10304201,0.75092893
-2.26013007,4.09457687,0.56822950,0.65299720,1.49126595,0.34571352,0.15385455,1.14731533,0.10143207,0.74687013
-2.25412706,4.16663358,0.57377551,0.66575883,1.54048407,0.34998955,0.14967064,1.18222048,0.09976976,0.74276838
-2.24812406,4.23451225,0.57832561,0.67761312,1.58621078,0.35410475,0.14542640,1.21560930,0.09804281,0.73840279
-2.24212106,4.29596261,0.58161333,0.68820791,1.62725177,0.35785260,0.14116548,1.24669782,0.09623788,0.73354754
-2.23611806,4.34878788,0.58339133,0.69720778,1.66248226,0.36102779,0.13693281,1.27471949,0.09434175,0.72798121
-2.23011506,4.39092326,0.58343993,0.70430543,1.69088499,0.36343360,0.13277439,1.29895122,0.09234245,0.72149571
-2.22411206,4.42050976,0.58157472,0.70923208,1.71158469,0.36488896,0.12873691,1.31873822,0.09023023,0.71390443
-2.21810905,4.43596051,0.57765299,0.71176654,1.72387740,0.36523475,0.12486723,1.33351658,0.08799841,0.70504938
-2.21210605,4.43601688,0.57157866,0.71174274,1.72725368,0.36433929,0.12121170,1.34283262,0.08564401,0.69480716
-2.20610305,4.41979228,0.56330573,0.70905514,1.72141459,0.36210270,0.11781530,1.34635833,0.08316815,0.68309348
-2.20010005,4.38680204,0.55283983,0.70366213,1.70628001,0.35846003,0.11472076,1.34390213,0.08057628,0.66986622
-2.19409705,4.33697831,0.54023828,0.69558704,1.68198899,0.35338311,0.11196748,1.33541467,0.07787811,0.65512694
-2.18809405,4.27066956,0.52560824,0.68491686,1.64889237,0.34688104,0.10959048,1.32098936,0.07508742,0.63892080
-2.18209105,4.18862500,0.50910354,0.67179872,1.60753802,0.33899933,0.10761933,1.30085770,0.07222156,0.62133498
-2.17608804,4.09196488,0.49091993,0.65643432,1.55864969,0.32981785,0.10607696,1.27537981,0.06930091,0.60249569
-2.17008504,3.98213817,0.47128931,0.63907247,1.50310045,0.31944755,0.10497873,1.24503042,0.06634811,0.58256394
-2.16408204,3.86086994,0.45047310,0.62000027,1.44188210,0.30802639,0.10433139,1.21038129,0.06338728,0.56173017
-2.15807904,3.73010078,0.42875500,0.59953313,1.37607194,0.29571435,0.10413232,1.17208077,0.06044308,0.54020818
-2.15207604,3.59192146,0.40643352,0.57800430,1.30679853,0.28268811,0.10436886,1.13083154,0.05753990,0.51822852
-2.14607304,3.44850567,0.38381466,0.55575416,1.23520782,0.26913536,0.10501801,1.08736761,0.05470097,0.49603154
-2.14007004,3.30204414,0.36120490,0.53312005,1.16243113,0.25524917,0.10604627,1.04243159,0.05194758,0.47386075
-2.13406703,3.15468290,0.33890487,0.51042675,1.08955620,0.24122254,0.10740990,0.99675327,0.04929846,0.45195640
-2.12806403,3.00846846,0.31720392,0.48797828,1.01760231,0.22724349,0.10905553,0.95103040,0.04676918,0.43054982
-2.12206103,2.86530188,0.29637563,0.46605126,0.94750019,0.21349068,0.11092118,0.90591244,0.04437184,0.40985875
-2.11605803,2.72690342,0.27667453,0.44488995,0.88007728,0.20012986,0.11293758,0.86198780,0.04211484,0.39008369
-2.11005503,2.59478860,0.25833393,0.42470330,0.81604839,0.18731119,0.11502999,0.81977486,0.04000285,0.37140551
-2.10405203,2.47025583,0.24156479,0.40566384,0.75601156,0.17516739,0.11712022,0.77971690,0.03803697,0.35398433
-2.09804902,2.35438512,0.22655562,0.38790837,0.70044894,0.16381280,0.11912904,0.74218086,0.03621501,0.33795957
-2.09204602,2.24804658,0.21347313,0.37154033,0.64973177,0.15334326,0.12097870,0.70745938,0.03453196,0.32345110
-2.08604302,2.15191713,0.20246340,0.35663331,0.60412885,0.14383663,0.12259556,0.67577573,0.03298049,0.31056120
-2.08004002,2.06650301,0.19365341,0.34323568,0.56381745,0.13535395,0.12391267,0.64729091,0.03155158,0.29937715
-2.07403702,1.99216575,0.18715248,0.33137557,0.52889566,0.12794085,0.12487224,0.62211205,0.03023518,0.28997402
-2.06803402,1.92914898,0.18305354,0.32106604,0.49939525,0.12162931,0.12542779,0.60030135,0.02902084,0.28241743
-2.06203102,1.87760353,0.18143381,0.31230984,0.47529403,0.11643930,0.12554588,0.58188479,0.02789830,0.27676597
-2.05602801,1.83760861,0.18235481,0.30510354,0.45652692,0.11238044,0.12520745,0.56685983,0.02685808,0.27307277
-2.05002501,1.80918718,0.18586154,0.29944055,0.44299505,0.10945322,0.12440842,0.55520149,0.02589185,0.27138627
-2.04402201,1.79231423,0.19198060,0.29531295,0.43457249,0.10764991,0.12315979,0.54686644,0.02499282,0.27174978
-2.03801901,1.78691732,0.20071761,0.29271194,0.43111026,0.10695507,0.12148705,0.54179486,0.02415586,0.27419991
-2.03201601,1.79286932,0.21205363,0.29162692,0.43243762,0.10734548,0.11942896,0.53990997,0.02337762,0.27876372
-2.02601301,1.80997423,0.22594116,0.29204326,0.43836091,0.10878972,0.11703571,0.54111550,0.02265643,0.28545493
-2.02001001,1.83794725,0.24229966,0.29393908,0.44866024,0.11124733,0.11436664,0.54529149,0.02199210,0.29426926
-2.01400700,1.87639110,0.26101120,0.29728115,0.46308455,0.11466772,0.11148759,0.55228877,0.02138568,0.30517928
-2.00800400,1.92477098,0.28191649,0.30202052,0.48134593,0.11898898,0.10846791,0.56192307,0.02083905,0.31812917
-2.00200100,1.98239068,0.30481173,0.30808810,0.50311365,0.12413669,0.10537748,0.57396924,0.02035459,0.33302989
-1.99599800,2.04837253,0.32944672,0.31539068,0.52800906,0.13002299,0.10228371,0.58815641,0.01993475,0.34975513
-1.98999500,2.12164377,0.35552458,0.32380791,0.55560180,0.13654599,0.09924876,0.60416486,0.01958167,0.36813863
-1.98399200,2.20093165,0.38270346,0.33319046,0.58540827,0.14358977,0.09632713,0.62162507,0.01929685,0.38797318
-1.97798899,2.28476887,0.41060042,0.34335982,0.61689275,0.15102496,0.09356364,0.64011955,0.01908091,0.40901177
-1.97198599,2.37151075,0.43879764,0.35410979,0.64947171,0.15871010,0.09099209,0.65918767,0.01893341,0.43097106
-1.96598299,2.45936440,0.46685096,0.36521003,0.68252141,0.16649384,0.08863435,0.67833353,0.01885282,0.45353734
-1.95997999,2.54642962,0.49430059,0.37641133,0.71538886,0.17421779,0.08650027,0.69703686,0.01883652,0.47637490
-1.95397699,2.63075037,0.52068377,0.38745276,0.74740578,0.18172020,0.08458805,0.71476649,0.01888102,0.49913674
