energy_ev,total_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.80190095,0.09023632,0.00040302,0.00906160,0.01913820,0.00060182,0.03866270,0.01357025,0.01098487
-5.79589795,0.11131263,0.00049854,0.01112551,0.02341430,0.00074698,0.04782610,0.01698802,0.01350452
-5.78989495,0.13691014,0.00061464,0.01362324,0.02854823,0.00092587,0.05897421,0.02116160,0.01655251
-5.78389195,0.16771708,0.00075457,0.01661656,0.03464966,0.00114426,0.07241979,0.02622345,0.02020514
-5.77788894,0.20449526,0.00092190,0.02017312,0.04183455,0.00140873,0.08851084,0.03232232,0.02454593
-5.77188594,0.24807730,0.00112056,0.02436592,0.05022303,0.00172668,0.10762997,0.03962351,0.02966512
-5.76588294,0.29936177,0.00135479,0.02927271,0.05993681,0.00210639,0.13019272,0.04830882,0.03565883
-5.75987994,0.35930577,0.00162915,0.03497504,0.07109610,0.00255697,0.15664490,0.05857579,0.04262801
-5.75387694,0.42891486,0.00194843,0.04155718,0.08381610,0.00308835,0.18745849,0.07063656,0.05067707
-5.74787394,0.50922981,0.00231758,0.04910477,0.09820301,0.00371124,0.22312620,0.08471581,0.05991220
-5.74187094,0.60131019,0.00274170,0.05770323,0.11434975,0.00443704,0.26415430,0.10104804,0.07043941
-5.73586793,0.70621445,0.00322587,0.06743594,0.13233148,0.00527767,0.31105384,0.11987386,0.08236223
-5.72986493,0.82497652,0.00377509,0.07838216,0.15220091,0.00624545,0.36432997,0.14143542,0.09577914
-5.72386193,0.95857883,0.00439409,0.09061481,0.17398373,0.00735284,0.42446945,0.16597073,0.11078065
-5.71785893,1.10792194,0.00508725,0.10419796,0.19767426,0.00861217,0.49192632,0.19370706,0.12744622
-5.71185593,1.27379104,0.00585839,0.11918426,0.22323135,0.01003530,0.56710586,0.22485331,0.14584088
-5.70585293,1.45681977,0.00671058,0.13561215,0.25057505,0.01163328,0.65034695,0.25959154,0.16601175
-5.69984992,1.65745189,0.00764600,0.15350305,0.27958382,0.01341585,0.74190323,0.29806775,0.18798442
-5.69384692,1.87590183,0.00866570,0.17285857,0.31009283,0.01539099,0.84192338,0.34038206,0.21175934
-5.68784392,2.11211493,0.00976942,0.19365770,0.34189321,0.01756441,0.95043112,0.38657873,0.23730832
-5.68184092,2.36572885,0.01095540,0.21585418,0.37473259,0.01993903,1.06730547,0.43663620,0.26457120
-5.67583792,2.63603757,0.01222021,0.23937413,0.40831690,0.02251438,1.19226213,0.49045755,0.29345287
-5.66983492,2.92195962,0.01355862,0.26411399,0.44231346,0.02528616,1.32483684,0.54786202,0.32382077
-5.66383192,3.22201243,0.01496345,0.28993894,0.47635551,0.02824570,1.46437158,0.60857781,0.35550301
-5.65782891,3.53429464,0.01642551,0.31668187,0.51004799,0.03137960,1.61000470,0.67223685,0.38828731
-5.65182591,3.85647835,0.01793360,0.34414309,0.54297450,0.03466938,1.76066590,0.73837202,0.42192082
-5.64582291,4.18581303,0.01947451,0.37209088,0.57470539,0.03809133,1.91507705,0.80641714,0.45611111
-5.63981991,4.51914270,0.02103319,0.40026288,0.60480661,0.04161647,2.07175961,0.87571037,0.49052836
-5.63381691,4.85293758,0.02259286,0.42836861,0.63284934,0.04521068,2.22904931,0.94550102,0.52480879
-5.62781391,5.18334103,0.02413533,0.45609301,0.65841980,0.04883503,2.38511847,1.01496025,0.55855961
-5.62181091,5.50623188,0.02564130,0.48310106,0.68112928,0.05244633,2.53800614,1.08319541,0.59136525
-5.61580790,5.81730160,0.02709078,0.50904356,0.70062382,0.05599785,2.68565558,1.14926803,0.62279491
-5.60980490,6.11214514,0.02846355,0.53356384,0.71659339,0.05944027,2.82595874,1.21221497,0.65241141
-5.60380190,6.38636322,0.02973969,0.55630536,0.72878013,0.06272272,2.95680633,1.27107238,0.67978094
-5.59779890,6.63567339,0.03090012,0.57692003,0.73698553,0.06579408,3.07614239,1.32490153,0.70448369
-5.59179590,6.85602609,0.03192721,0.59507691,0.74107606,0.06860430,3.18202130,1.37281576,0.72612475
-5.58579290,7.04372178,0.03280529,0.61047116,0.74098731,0.07110577,3.27266531,1.41400746,0.74434525
-5.57978989,7.19552448,0.03352125,0.62283276,0.73672618,0.07325476,3.34652023,1.44777413,0.75883292
-5.57378689,7.30876689,0.03406498,0.63193470,0.72837129,0.07501275,3.40230698,1.47354216,0.76933209
-5.56778389,7.38144263,0.03442982,0.63760040,0.71607142,0.07634764,3.43906653,1.49088745,0.77565217
-5.56178089,7.41228084,0.03461283,0.63970983,0.70004199,0.07723482,3.45619628,1.49955174,0.77767478
-5.55577789,7.40079969,0.03461505,0.63820423,0.68055977,0.07765800,3.45347572,1.49945386,0.77535861
-5.54977489,7.34733550,0.03444150,0.63308900,0.65795598,0.07760978,3.43108011,1.49069519,0.76874222
-5.54377189,7.25304563,0.03410117,0.62443479,0.63260794,0.07709195,3.38958116,1.47355901,0.75794422
-5.53776888,7.11988433,0.03360676,0.61237645,0.60492953,0.07611549,3.32993431,1.44850355,0.74316106
-5.53176588,6.95055195,0.03297437,0.59711010,0.57536096,0.07470022,3.25345288,1.41614887,0.72466216
-5.52576288,6.74841929,0.03222298,0.57888826,0.54435798,0.07287421,3.16177004,1.37725822,0.70278290
-5.51975988,6.51742998,0.03137393,0.55801320,0.51238100,0.07067291,3.05679001,1.33271437,0.67791540
-5.51375688,6.26198498,0.03045021,0.53482896,0.47988450,0.06813811,2.94063056,1.28349206,0.65049772
-5.50775388,5.98681399,0.02947574,0.50971219,0.44730703,0.06531660,2.81555917,1.23062772,0.62100177
-5.50175088,5.69683923,0.02847461,0.48306227,0.41506212,0.06225890,2.68392571,1.17518765,0.58992057
-5.49574787,5.39703746,0.02747037,0.45529113,0.38353044,0.05901781,2.54809436,1.11823616,0.55775529
-5.48974487,5.09230578,0.02648528,0.42681321,0.35305330,0.05564703,2.41037777,1.06080488,0.52500265
-5.48374187,4.78733691,0.02553971,0.39803580,0.32392779,0.05219982,2.27297605,1.00386460,0.49214314
-5.47773887,4.48650847,0.02465156,0.36935034,0.29640362,0.04872780,2.13792313,0.94830071,0.45963062
-5.47173587,4.19379046,0.02383589,0.34112475,0.27068157,0.04527994,2.00704232,0.89489321,0.42788344
-5.46573287,3.91267376,0.02310459,0.31369715,0.24691366,0.04190165,1.88191264,0.84430186,0.39727757
-5.45972986,3.64612143,0.02246628,0.28737101,0.22520492,0.03863422,1.76384684,0.79705695,0.36814174
-5.45372686,3.39654346,0.02192632,0.26241182,0.20561646,0.03551431,1.65388124,0.75355590,0.34075466
-5.44772386,3.16579433,0.02148695,0.23904525,0.18816986,0.03257382,1.55277735,0.71406526,0.31534430
-5.44172086,2.95519164,0.02114765,0.21745666,0.17285235,0.02983981,1.46103412,0.67872796,0.29208903
-5.43571786,2.76555339,0.02090545,0.19779186,0.15962286,0.02733469,1.37890979,0.64757506,0.27112034
-5.42971486,2.59725037,0.02075553,0.18015877,0.14841834,0.02507648,1.30645135,0.62054105,0.25252688
-5.42371186,2.45026976,0.02069170,0.16462993,0.13916025,0.02307924,1.24352975,0.59748194,0.23635945
-5.41770885,2.32428601,0.02070706,0.15124551,0.13176089,0.02135346,1.18987876,0.57819490,0.22263658
-5.41170585,2.21873455,0.02079452,0.14001650,0.12612933,0.01990660,1.14513504,0.56243843,0.21135028
-5.40570285,2.13288438,0.02094739,0.13092808,0.12217666,0.01874353,1.10887754,0.54995217,0.20247170
-5.39969985,2.06590601,0.02115987,0.12394276,0.11982049,0.01786697,1.08066414,0.54047507,0.19595635
-5.39369685,2.01693155,0.02142741,0.11900329,0.11898842,0.01727785,1.06006386,0.53376149,0.19174861
-5.38769385,1.98510462,0.02174704,0.11603522,0.11962044,0.01697564,1.04668343,0.52959429,0.18978545
-5.38169085,1.96961848,0.02211752,0.11494905,0.12167025,0.01695848,1.04018706,0.52779458,0.18999916
-5.37568784,1.96974151,0.02253935,0.11564196,0.12510540,0.01722335,1.04030913,0.52822789,0.19231907
-5.36968484,1.98483004,0.02301472,0.11799922,0.12990642,0.01776607,1.04685951,0.53080671,0.19667240
-5.36368184,2.01432930,0.02354728,0.12189536,0.13606491,0.01858123,1.05972195,0.53548948,0.20298423
-5.35767884,2.05776374,0.02414182,0.12719514,0.14358080,0.01966206,1.07884612,0.54227653,0.21117671
-5.35167584,2.11471874,0.02480390,0.13375450,0.15245904,0.02100028,1.10423438,0.55120338,0.22116792
-5.34567284,2.18481598,0.02553934,0.14142165,0.16270564,0.02258588,1.13592437,0.56233191,0.23287032
-5.33966983,2.26768492,0.02635381,0.15003827,0.17432368,0.02440697,1.17396895,0.57574037,0.24618921
-5.33366683,2.36293311,0.02725226,0.15944109,0.18730912,0.02644959,1.21841493,0.59151263,0.26102140
-5.32766383,2.47011787,0.02823857,0.16946385,0.20164698,0.02869762,1.26928193,0.60972759,0.27725422
-5.32166083,2.58872159,0.02931505,0.17993957,0.21730791,0.03113274,1.32654300,0.63044936,0.29476510
-5.31565783,2.71813257,0.03048222,0.19070332,0.23424537,0.03373448,1.39010800,0.65371875,0.31342185
-5.30965483,2.85763314,0.03173853,0.20159528,0.25239370,0.03648039,1.45981090,0.67954657,0.33308371
-5.30365183,3.00639573,0.03308030,0.21246414,0.27166709,0.03934630,1.53540168,0.70790901,0.35360322
-5.29764882,3.16348755,0.03450176,0.22317059,0.29195959,0.04230666,1.61654330,0.73874540,0.37482881
-5.29164582,3.32788354,0.03599514,0.23359091,0.31314616,0.04533505,1.70281384,0.77195812,0.39660811
-5.28564282,3.49848689,0.03755098,0.24362034,0.33508472,0.04840470,1.79371363,0.80741485,0.41879173
-5.27963982,3.67415596,0.03915847,0.25317619,0.35761919,0.05148910,1.88867687,0.84495263,0.44123741
-5.27363682,3.85373579,0.04080586,0.26220043,0.38058329,0.05456266,1.98708698,0.88438354,0.46381428
-5.26763382,4.03609227,0.04248096,0.27066164,0.40380495,0.05760132,2.08829477,0.92550139,0.48640698
-5.26163082,4.22014694,0.04417162,0.27855612,0.42711113,0.06058320,2.19163814,0.96808918,0.50891934
-5.25562781,4.40490990,0.04586623,0.28590815,0.45033282,0.06348912,2.29646239,1.01192656,0.53127757
-5.24962481,4.58950911,0.04755418,0.29276916,0.47330992,0.06630307,2.40213969,1.05679696,0.55343239
-5.24362181,4.77321380,0.04922626,0.29921597,0.49589581,0.06901251,2.50808670,1.10249401,0.57536033
-5.23761881,4.95545071,0.05087490,0.30534796,0.51796139,0.07160855,2.61377937,1.14882679,0.59706376
-5.23161581,5.13581197,0.05249444,0.31128332,0.53939836,0.07408593,2.71876401,1.19562375,0.61856969
-5.22561281,5.31405402,0.05408112,0.31715442,0.56012161,0.07644290,2.82266420,1.24273516,0.63992736
-5.21960980,5.49008747,0.05563308,0.32310257,0.58007072,0.07868084,2.92518323,1.29003413,0.66120470
-5.21360680,5.66395857,0.05715017,0.32927226,0.59921039,0.08080374,3.02610194,1.33741613,0.68248366
-5.20760380,5.83582304,0.05863368,0.33580510,0.61752994,0.08281762,3.12527243,1.38479739,0.70385478
-5.20160080,6.00591394,0.06008593,0.34283382,0.63504190,0.08472979,3.22260793,1.43211229,0.72541112
-5.19559780,6.17450514,0.06150989,0.35047642,0.65177987,0.08654799,3.31806975,1.47931005,0.74724187
-5.18959480,6.34187260,0.06290865,0.35883078,0.66779570,0.08827967,3.41165199,1.52635105,0.76942592
-5.18359180,6.50825537,0.06428496,0.36797002,0.68315628,0.08993114,3.50336510,1.57320307,0.79202575
-5.17758879,6.67381855,0.06564076,0.37793864,0.69794003,0.09150685,3.59321922,1.61983759,0.81508185
-5.17158579,6.83862005,0.06697681,0.38874977,0.71223334,0.09300884,3.68120822,1.66622644,0.83860799
-5.16558279,7.00258281,0.06829230,0.40038347,0.72612705,0.09443625,3.76729536,1.71233893,0.86258755
-5.15957979,7.16547389,0.06958472,0.41278632,0.73971310,0.09578507,3.85140132,1.75813933,0.88697108
-5.15357679,7.32689130,0.07084965,0.42587218,0.75308151,0.09704808,3.93339505,1.80358490,0.91167522
-5.14757379,7.48625914,0.07208089,0.43952409,0.76631765,0.09821497,4.01308797,1.84862425,0.93658294
-5.14157079,7.64283105,0.07327054,0.45359726,0.77949985,0.09927267,4.09023160,1.89319593,0.96154529
-5.13556778,7.79570175,0.07440928,0.46792308,0.79269744,0.10020590,4.16451864,1.93722717,0.98638424
-5.12956478,7.94382583,0.07548678,0.48231381,0.80596897,0.10099785,4.23558740,1.98063262,1.01089689
-5.12356178,8.08604289,0.07649208,0.49656790,0.81936079,0.10163096,4.30302910,2.02331298,1.03486048
-5.11755878,8.22110776,0.07741415,0.51047573,0.83290575,0.10208780,4.36639769,2.06515354,1.05803826
-5.11155578,8.34772432,0.07824235,0.52382543,0.84662205,0.10235201,4.42522168,2.10602250,1.08018583
-5.10555278,8.46458138,0.07896696,0.53640870,0.86051222,0.10240915,4.47901719,2.14576936,1.10105771
-5.09954977,8.57038915,0.07957964,0.54802637,0.87456210,0.10224752,4.52730181,2.18422324,1.12041388
-5.09354677,8.66391476,0.08007379,0.55849349,0.88873989,0.10185888,4.56960839,2.22119153,1.13802611
-5.08754377,8.74401531,0.08044479,0.56764381,0.90299534,0.10123899,4.60549830,2.25645888,1.15368364
-5.08154077,8.80966734,0.08069021,0.57533353,0.91725892,0.10038792,4.63457354,2.28978692,1.16719825
-5.07553777,8.85999157,0.08080977,0.58144422,0.93144128,0.09931022,4.65648712,2.32091467,1.17840833
-5.06953477,8.89427208,0.08080523,0.58588481,0.94543285,0.09801486,4.67095143,2.34956010,1.18718192
-5.06353177,8.91196947,0.08068014,0.58859272,0.95910391,0.09651489,4.67774419,2.37542262,1.19341869
-5.05752876,8.91272763,0.08043947,0.58953407,0.97230497,0.09482698,4.67671194,2.39818684,1.19705065
-5.05152576,8.89637434,0.08008911,0.58870301,0.98486778,0.09297076,4.66777087,2.41752746,1.19804184
-5.04552276,8.86291584,0.07963541,0.58612037,0.99660691,0.09096800,4.65090526,2.43311518,1.19638693
-5.03951976,8.81252629,0.07908456,0.58183161,1.00732203,0.08884173,4.62616374,2.44462355,1.19210891
-5.03351676,8.74553284,0.07844212,0.57590426,1.01680104,0.08661533,4.59365369,2.45173662,1.18525605
-5.02751376,8.66239748,0.07771247,0.56842504,1.02482382,0.08431162,4.55353435,2.45415700,1.17589835
-5.02151076,8.56369702,0.07689846,0.55949671,1.03116690,0.08195203,4.50600911,2.45161420,1.16412367
-5.01550775,8.45010239,0.07600110,0.54923487,1.03560872,0.07955587,4.45131775,2.44387296,1.15003392
-5.00950475,8.32235865,0.07501948,0.53776482,1.03793557,0.07713980,4.38972900,2.43074128,1.13374124
-5.00350175,8.18126691,0.07395073,0.52521862,1.03794800,0.07471744,4.32153420,2.41207786,1.11536481
-4.99749875,8.02766908,0.07279028,0.51173235,1.03546744,0.07229922,4.24704229,2.38779880,1.09502803
-4.99149575,7.86243615,0.07153216,0.49744381,1.03034291,0.06989244,4.16657669,2.35788321,1.07285655
-4.98549275,7.68646051,0.07016952,0.48249045,1.02245747,0.06750151,4.08047404,2.32237776,1.04897695
-4.97948974,7.50065215,0.06869524,0.46700781,1.01173415,0.06512843,3.98908484,2.28139970,1.02351628
-4.97348674,7.30593854,0.06710259,0.45112818,0.99814108,0.06277336,3.89277587,2.23513853,0.99660221
-4.96748374,7.10326748,0.06538595,0.43497965,0.98169544,0.06043531,3.79193383,2.18385604,0.96836387
-4.96148074,6.89361196,0.06354154,0.41868533,0.96246605,0.05811294,3.68696994,2.12788466,0.93893304
-4.95547774,6.67797593,0.06156805,0.40236275,0.94057443,0.05580532,3.57832463,2.06762419,0.90844567
-4.94947474,6.45739980,0.05946718,0.38612339,0.91619399,0.05351262,3.46647186,2.00353678,0.87704330
-4.94347174,6.23296434,0.05724407,0.37007221,0.88954742,0.05123681,3.35192230,1.93614037,0.84487442
-4.93746873,6.00579210,0.05490758,0.35430713,0.86090234,0.04898212,3.23522479,1.86600048,0.81209536
-4.93146573,5.77704532,0.05247030,0.33891856,0.83056513,0.04675536,3.11696568,1.79372078,0.77887066
-4.92546273,5.54791987,0.04994848,0.32398875,0.79887330,0.04456612,2.99776565,1.71993234,0.74537281
-4.91945973,5.31963496,0.04736168,0.30959122,0.76618659,0.04242666,2.87827389,1.64528207,0.71178119
-4.91345673,5.09341876,0.04473233,0.29579007,0.73287724,0.04035168,2.75915976,1.57042055,0.67828035
-4.90745373,4.87049048,0.04208504,0.28263942,0.69931971,0.03835793,2.64110211,1.49598957,0.64505760
-4.90145073,4.65203968,0.03944593,0.27018290,0.66588040,0.03646351,2.52477680,1.42260986,0.61230001
-4.89544772,4.43920388,0.03684173,0.25845339,0.63290776,0.03468726,2.41084293,1.35086931,0.58019101
-4.88944472,4.23304566,0.03429897,0.24747288,0.60072311,0.03304789,2.29992845,1.28131211,0.54890679
-4.88344172,4.03453072,0.03184309,0.23725274,0.56961273,0.03156311,2.19261604,1.21442923,0.51861258
-4.87743872,3.84450785,0.02949763,0.22779423,0.53982132,0.03024883,2.08942983,1.15065050,0.48945920
-4.87143572,3.66369240,0.02728353,0.21908944,0.51154717,0.02911828,1.99082371,1.09033859,0.46157994
-4.86543272,3.49265377,0.02521845,0.21112253,0.48493914,0.02818135,1.89717199,1.03378518,0.43508797
-4.85942971,3.33180803,0.02331634,0.20387127,0.46009549,0.02744391,1.80876260,0.98120939,0.41007439
-4.85342671,3.18141590,0.02158704,0.19730892,0.43706448,0.02690742,1.72579342,0.93275856,0.38660712
-4.84742371,3.04158626,0.02003620,0.19140625,0.41584670,0.02656861,1.64837183,0.88851142,0.36473056
-4.84142071,2.91228509,0.01866515,0.18613376,0.39639883,0.02641942,1.57651739,0.84848345,0.34446608
-4.83541771,2.79334941,0.01747114,0.18146385,0.37863868,0.02644709,1.51016767,0.81263439,0.32581330
-4.82941471,2.68450561,0.01644755,0.17737302,0.36245121,0.02663448,1.44918677,0.78087762,0.30875213
-4.82341171,2.58539120,0.01558433,0.17384394,0.34769517,0.02696060,1.39337629,0.75309107,0.29324534
-4.81740870,2.49557931,0.01486850,0.17086722,0.33421018,0.02740124,1.34248814,0.72912949,0.27924173
-4.81140570,2.41460465,0.01428472,0.16844309,0.32182394,0.02792982,1.29623865,0.70883756,0.26667953
-4.80540270,2.34199015,0.01381595,0.16658255,0.31035929,0.02851831,1.25432357,0.69206363,0.25549014
-4.79939970,2.27727311,0.01344408,0.16530840,0.29964086,0.02913828,1.21643307,0.67867355,0.24560177
-4.79339670,2.22003004,0.01315066,0.16465574,0.28950127,0.02976197,1.18226653,0.66856428,0.23694315
-4.78739370,2.16989938,0.01291746,0.16467227,0.27978659,0.03036334,1.15154629,0.66167690,0.22944694
-4.78139070,2.12660129,0.01272713,0.16541818,0.27036102,0.03091917,1.12403015,0.65800862,0.22305283
-4.77538769,2.08995408,0.01256374,0.16696577,0.26111069,0.03140996,1.09952206,0.65762331,0.21771030
-4.76938469,2.05988679,0.01241321,0.16939882,0.25194652,0.03182083,1.07788075,0.66066039,0.21338079
-4.76338169,2.03644754,0.01226371,0.17281173,0.24280616,0.03214223,1.05902606,0.66734152,0.21003946
-4.75737869,2.01980762,0.01210595,0.17730842,0.23365502,0.03237046,1.04294285,0.67797487,0.20767630
-4.75137569,2.01026119,0.01193334,0.18300116,0.22448629,0.03250802,1.02968234,0.69295666,0.20629670
-4.74537269,2.00822060,0.01174207,0.19000908,0.21532022,0.03256375,1.01936099,0.71276964,0.20592147
-4.73936968,2.01420752,0.01153114,0.19845665,0.20620244,0.03255276,1.01215692,0.73797825,0.20658627
-4.73336668,2.02884013,0.01130220,0.20847196,0.19720167,0.03249610,1.00830407,0.76922041,0.20834050
-4.72736368,2.05281655,0.01105941,0.22018474,0.18840668,0.03242032,1.00808428,0.80719556,0.21124577
-4.72136068,2.08689487,0.01080916,0.23372422,0.17992272,0.03235676,1.01181750,0.85264921,0.21537382
-4.71535768,2.13187025,0.01055978,0.24921675,0.17186750,0.03234077,1.01985052,0.90635370,0.22080411
-4.70935468,2.18854940,0.01032123,0.26678301,0.16436685,0.03241069,1.03254440,0.96908569,0.22762104
-4.70335168,2.25772292,0.01010466,0.28653506,0.15755008,0.03260684,1.05026096,1.04160037,0.23591087
-4.69734867,2.34013610,0.00992212,0.30857292,0.15154543,0.03297042,1.07334883,1.12460305,0.24575845
-4.69134567,2.43645871,0.00978612,0.33298094,0.14647534,0.03354235,1.10212917,1.21871861,0.25724373
-4.68534267,2.54725445,0.00970932,0.35982381,0.14245209,0.03436218,1.13688157,1.32445976,0.27043825
-4.67933967,2.67295073,0.00970421,0.38914239,0.13957362,0.03546701,1.17783056,1.44219482,0.28540163
-4.67333667,2.81380972,0.00978278,0.42094944,0.13791981,0.03689053,1.22513295,1.57211642,0.30217811
-4.66733367,2.96990144,0.00995633,0.45522534,0.13754929,0.03866211,1.27886649,1.71421210,0.32079336
-4.66133067,3.14107990,0.01023525,0.49191408,0.13849677,0.04080604,1.33902017,1.86823832,0.34125153
-4.65532766,3.32696328,0.01062886,0.53091955,0.14077120,0.04334095,1.40548662,2.03369911,0.36353275
-4.64932466,3.52691921,0.01114532,0.57210259,0.14435454,0.04627930,1.47805683,2.20983080,0.38759122
-4.64332166,3.74005595,0.01179155,0.61527873,0.14920135,0.04962711,1.55641760,2.39559403,0.41335383
-4.63731866,3.96522066,0.01257319,0.66021715,0.15523919,0.05338373,1.64015192,2.58967399,0.44071965
-4.63131566,4.20100511,0.01349461,0.70664079,0.16236976,0.05754189,1.72874254,2.79048995,0.46956016
-4.62531266,4.44575968,0.01455892,0.75422798,0.17047082,0.06208780,1.82157878,2.99621433,0.49972048
-4.61930965,4.69761573,0.01576801,0.80261560,0.17939877,0.06700137,1.91796657,3.20480156,0.53102144
-4.61330665,4.95451630,0.01712257,0.85140383,0.18899185,0.07225659,2.01714163,3.41402636,0.56326265
-4.60730365,5.21425473,0.01862215,0.90016254,0.19907392,0.07782196,2.11828560,3.62153078,0.59622650
-4.60130065,5.47452050,0.02026518,0.94843922,0.20945858,0.08366108,2.22054453,3.82487871,0.62968291
-4.59529765,5.73295105,0.02204903,0.99576820,0.21995363,0.08973318,2.32304945,4.02161641,0.66339488
-4.58929465,5.98718810,0.02397006,1.04168112,0.23036566,0.09599387,2.42493828,4.20933695,0.69712457
-4.58329165,6.23493688,0.02602360,1.08571815,0.24050468,0.10239584,2.52537833,4.38574655,0.73063976
-4.57728864,6.47402613,0.02820404,1.12743970,0.25018859,0.10888963,2.62358868,4.54873023,0.76372042
-4.57128564,6.70246681,0.03050484,1.16643835,0.25924746,0.11542446,2.71886162,4.69641447,0.79616531
-4.56528264,6.91850745,0.03291859,1.20235030,0.26752735,0.12194911,2.81058222,4.82722428,0.82779811
-4.55927964,7.12068386,0.03543703,1.23486618,0.27489373,0.12841283,2.89824542,4.93993253,0.85847307
-4.55327664,7.30786137,0.03805118,1.26374067,0.28123419,0.13476623,2.98146983,5.03369944,0.88807971
-4.54727364,7.47926772,0.04075135,1.28880060,0.28646061,0.14096229,3.06000768,5.10810054,0.91654654
-4.54127064,7.63451515,0.04352726,1.30995099,0.29051056,0.14695728,3.13375042,5.16314184,0.94384341
-4.53526763,7.77361051,0.04636814,1.32717907,0.29334793,0.15271171,3.20272971,5.19926142,0.96998246
-4.52926463,7.89695271,0.04926285,1.34055560,0.29496289,0.15819127,3.26711363,5.21731716,0.99501739
-4.52326163,8.00531703,0.05219996,1.35023372,0.29537106,0.16336761,3.32719800,5.21856079,1.01904111
-4.51725863,8.09982651,0.05516783,1.35644496,0.29461205,0.16821910,3.38339327,5.20459906,1.04218169
-4.51125563,8.18191094,0.05815477,1.35949260,0.29274737,0.17273140,3.43620692,5.17734308,1.06459658
-4.50525263,8.25325428,0.06114901,1.35974236,0.28985774,0.17689783,3.48622223,5.13894773,1.08646532
-4.49924962,8.31573221,0.06413881,1.35761068,0.28604008,0.18071953,3.53407377,5.09174273,1.10798083
-4.49324662,8.37134125,0.06711242,1.35355098,0.28140404,0.18420534,3.58042048,5.03815813,1.12933961
