energy_ev,total_up,P_s_up,P_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.69984992,4.86049433,0.00919274,1.23244594,3.68677614,2.45604236,0.05985938,1.11426080
-5.69384692,4.91538709,0.00933297,1.22927327,3.73080407,2.48686804,0.05964935,1.13134673
-5.68784392,4.98070860,0.00948407,1.22824442,3.77663198,2.52438036,0.05957057,1.15070528
-5.68184092,5.05492947,0.00964393,1.22901687,3.82343235,2.56777286,0.05959564,1.17199486
-5.67583792,5.13625074,0.00981029,1.23118954,3.87023711,2.61607470,0.05969476,1.19481989
-5.66983492,5.22265792,0.00998076,1.23431605,3.91596139,2.66817860,0.05983701,1.21874351
-5.66383192,5.31198223,0.01015288,1.23791964,3.95943327,2.72287336,0.05999159,1.24330139
-5.65782891,5.40196688,0.01032426,1.24150891,3.99942856,2.77887983,0.06012900,1.26801657
-5.65182591,5.49033617,0.01049260,1.24459397,4.03470938,2.83488908,0.06022216,1.29241431
-5.64582291,5.57486482,0.01065576,1.24670233,4.06406496,2.88960140,0.06024732,1.31603696
-5.63981991,5.65344498,0.01081186,1.24739377,4.08635300,2.94176472,0.06018487,1.33845782
-5.63381691,5.72414870,0.01095930,1.24627383,4.10053977,2.99021109,0.06001991,1.35929400
-5.62781391,5.78528343,0.01109680,1.24300515,4.10573737,3.03388989,0.05974261,1.37821747
-5.62181091,5.83543885,0.01122344,1.23731647,4.10123650,3.07189670,0.05934834,1.39496420
-5.61580790,5.87352349,0.01133863,1.22900885,4.08653327,3.10349677,0.05883764,1.40934109
-5.60980490,5.89879017,0.01144214,1.21795910,4.06134909,3.12814250,0.05821587,1.42123047
-5.60380190,5.91084971,0.01153407,1.20412019,4.02564280,3.14548452,0.05749283,1.43059225
-5.59779890,5.90967296,0.01161481,1.18751903,3.97961463,3.15537611,0.05668214,1.43746359
-5.59179590,5.89558169,0.01168502,1.16825172,3.92370193,3.15787130,0.05580050,1.44195645
-5.58579290,5.86922915,0.01174556,1.14647655,3.85856707,3.15321689,0.05486696,1.44425299
-5.57978989,5.83157174,0.01179750,1.12240548,3.78507823,3.14183914,0.05390206,1.44459933
-5.57378689,5.78383322,0.01184205,1.09629430,3.70428380,3.12432577,0.05292705,1.44329779
-5.56778389,5.72746316,0.01188054,1.06843211,3.61738184,3.10140440,0.05196313,1.44069797
-5.56178089,5.66409147,0.01191438,1.03913075,3.52568578,3.07391812,0.05103073,1.43718715
-5.55577789,5.59548060,0.01194509,1.00871438,3.43058770,3.04279930,0.05014892,1.43317999
-5.54977489,5.52347697,0.01197424,0.97750985,3.33352069,3.00904255,0.04933491,1.42910811
-5.54377189,5.44996303,0.01200351,0.94583813,3.23592149,2.97367749,0.04860368,1.42540956
-5.53776888,5.37681097,0.01203463,0.91400693,3.13919465,2.93774214,0.04796772,1.42251833
-5.53176588,5.30583902,0.01206943,0.88230476,3.04467919,2.90225741,0.04743685,1.42085423
-5.52576288,5.23877084,0.01210984,0.85099650,2.95361857,2.86820317,0.04701820,1.42081295
-5.51975988,5.17719849,0.01215786,0.82032024,2.86713459,2.83649616,0.04671619,1.42275653
-5.51375688,5.12254920,0.01221555,0.79048559,2.78620558,2.80796999,0.04653267,1.42700429
-5.50775388,5.07605603,0.01228502,0.76167299,2.71164910,2.78335745,0.04646702,1.43382423
-5.50175088,5.03873271,0.01236836,0.73403405,2.64410931,2.76327520,0.04651632,1.44342503
-5.49574787,5.01135269,0.01246758,0.70769262,2.58404876,2.74821109,0.04667556,1.45594885
-5.48974487,4.99443271,0.01258451,0.68274640,2.53174465,2.73851419,0.04693777,1.47146501
-5.48374187,4.98822122,0.01272074,0.65926891,2.48728917,2.73438783,0.04729425,1.48996489
-5.47773887,4.99269213,0.01287751,0.63731164,2.45059388,2.73588587,0.04773472,1.51135827
-5.47173587,5.00754430,0.01305558,0.61690630,2.42139774,2.74291233,0.04824753,1.53547151
-5.46573287,5.03220745,0.01325515,0.59806710,2.39927865,2.75522492,0.04881982,1.56204771
-5.45972986,5.06585473,0.01347576,0.58079279,2.38366816,2.77244221,0.04943776,1.59074931
-5.45372686,5.10742251,0.01371622,0.56506882,2.37386925,2.79405497,0.05008674,1.62116321
-5.44772386,5.15563731,0.01397458,0.55086915,2.36907668,2.81944135,0.05075161,1.65280869
-5.44172086,5.20904978,0.01424809,0.53815810,2.36839980,2.84788567,0.05141703,1.68514794
-5.43571786,5.26607508,0.01453324,0.52689190,2.37088719,2.87860066,0.05206772,1.71759924
-5.42971486,5.32503874,0.01482582,0.51702028,2.37555277,2.91075215,0.05268885,1.74955242
-5.42371186,5.38422666,0.01512101,0.50848768,2.38140271,2.94348575,0.05326643,1.78038617
-5.41770885,5.44193749,0.01541352,0.50123451,2.38746238,2.97595420,0.05378766,1.80948659
-5.41170585,5.49653534,0.01569775,0.49519800,2.39280275,3.00734453,0.05424133,1.83626627
-5.40570285,5.54650076,0.01596797,0.49031299,2.39656508,3.03690369,0.05461819,1.86018314
-5.39969985,5.59047761,0.01621852,0.48651233,2.39798342,3.06396149,0.05491126,1.88075817
-5.39369685,5.62731363,0.01644400,0.48372706,2.39640379,3.08794993,0.05511606,1.89759116
-5.38769385,5.65609294,0.01663950,0.48188636,2.39129946,3.10841771,0.05523080,1.91037377
-5.38169085,5.67615877,0.01680069,0.48091719,2.38228177,3.12503950,0.05525644,1.91889930
-5.37568784,5.68712539,0.01692405,0.48074374,2.36910601,3.13761946,0.05519666,1.92306848
-5.36968484,5.68887886,0.01700692,0.48128680,2.35167213,3.14608895,0.05505773,1.92289130
-5.36368184,5.68156656,0.01704756,0.48246299,2.33002055,3.15049865,0.05484822,1.91848450
-5.35767884,5.66557646,0.01704522,0.48418419,2.30432310,3.15100577,0.05457873,1.91006509
-5.35167584,5.64150733,0.01700005,0.48635696,2.27486988,3.14785711,0.05426142,1.89794025
-5.34567284,5.61013175,0.01691308,0.48888244,2.24205266,3.14136909,0.05390956,1.88249402
-5.33966983,5.57235415,0.01678609,0.49165650,2.20634573,3.13190600,0.05353704,1.86417177
-5.33366683,5.52916620,0.01662147,0.49457037,2.16828523,3.11985778,0.05315787,1.84346293
-5.32766383,5.48160204,0.01642209,0.49751183,2.12844808,3.10561852,0.05278565,1.82088325
-5.32166083,5.43069566,0.01619114,0.50036685,2.08743131,3.08956697,0.05243320,1.79695707
-5.31565783,5.37744258,0.01593194,0.50302173,2.04583295,3.07205001,0.05211218,1.77220069
-5.30965483,5.32276745,0.01564784,0.50536564,2.00423501,3.05336975,0.05183274,1.74710745
-5.30365183,5.26749888,0.01534204,0.50729351,1.96318936,3.03377491,0.05160340,1.72213503
-5.29764882,5.21235220,0.01501752,0.50870895,1.92320660,3.01345656,0.05143091,1.69769547
-5.29164582,5.15792045,0.01467698,0.50952737,1.88474837,2.99254821,0.05132020,1.67414812
-5.28564282,5.10467317,0.01432281,0.50967876,1.84822269,2.97112990,0.05127450,1.65179553
-5.27963982,5.05296246,0.01395705,0.50911026,1.81398245,2.94923575,0.05129544,1.63088222
-5.27363682,5.00303517,0.01358148,0.50778819,1.78232627,2.92686427,0.05138322,1.61159613
-5.26763382,4.95504992,0.01319762,0.50569957,1.75350159,2.90399067,0.05153687,1.59407235
-5.26163082,4.90909755,0.01280689,0.50285290,1.72770913,2.88058025,0.05175445,1.57839877
-5.25562781,4.86522363,0.01241062,0.49927822,1.70510843,2.85660214,0.05203330,1.56462320
-5.24962481,4.82345142,0.01201021,0.49502647,1.68582377,2.83204259,0.05237028,1.55276147
-5.24362181,4.78380427,0.01160721,0.49016816,1.66995009,2.80691703,0.05276199,1.54280612
-5.23761881,4.74632618,0.01120339,0.48479132,1.65755860,2.78128059,0.05320495,1.53473523
-5.23161581,4.71109982,0.01080085,0.47899910,1.64870173,2.75523643,0.05369576,1.52852102
-5.22561281,4.67826122,0.01040204,0.47290676,1.64341748,2.72894165,0.05423124,1.52413796
-5.21960980,4.64801082,0.01000983,0.46663859,1.64173282,2.70261073,0.05480849,1.52157010
-5.21360680,4.62062062,0.00962746,0.46032453,1.64366650,2.67651627,0.05542505,1.52081729
-5.20760380,4.59643722,0.00925859,0.45409698,1.64923113,2.65098718,0.05607888,1.52190038
-5.20160080,4.57588096,0.00890719,0.44808755,1.65843468,2.62640436,0.05676841,1.52486491
-5.19559780,4.55944115,0.00857755,0.44242418,1.67128156,2.60319402,0.05749258,1.52978346
-5.18959480,4.54766756,0.00827415,0.43722850,1.68777331,2.58181892,0.05825080,1.53675639
-5.18359180,4.54115851,0.00800158,0.43261354,1.70790896,2.56276764,0.05904297,1.54591094
-5.17758879,4.54054570,0.00776446,0.42868185,1.73168500,2.54654226,0.05986937,1.55739868
-5.17158579,4.54647611,0.00756731,0.42552395,1.75909499,2.53364466,0.06073062,1.57139127
-5.16558279,4.55959148,0.00741450,0.42321720,1.79012870,2.52456189,0.06162757,1.58807455
-5.15957979,4.58050562,0.00731006,0.42182493,1.82477063,2.51975081,0.06256115,1.60764110
-5.15357679,4.60978034,0.00725766,0.42139588,1.86299782,2.51962265,0.06353216,1.63028143
-5.14757379,4.64790044,0.00726049,0.42196391,1.90477690,2.52452780,0.06454113,1.65617405
-5.14157079,4.69524879,0.00732117,0.42354782,1.95006034,2.53474141,0.06558800,1.68547467
-5.13556778,4.75208226,0.00744168,0.42615140,1.99878180,2.55045032,0.06667195,1.71830504
-5.12956478,4.81850961,0.00762332,0.42976359,2.05085095,2.57174196,0.06779108,1.75474188
-5.12356178,4.89447233,0.00786659,0.43435873,2.10614767,2.59859571,0.06894221,1.79480637
-5.11755878,4.97972974,0.00817122,0.43989696,2.16451618,2.63087726,0.07012063,1.83845478
-5.11155578,5.07384914,0.00853607,0.44632478,2.22575927,2.66833655,0.07131999,1.88557090
-5.10555278,5.17620229,0.00895914,0.45357567,2.28963329,2.71060943,0.07253216,1.93596071
-5.09954977,5.28596872,0.00943755,0.46157106,2.35584412,2.75722361,0.07374726,1.98934975
-5.09354677,5.40214661,0.00996751,0.47022141,2.42404488,2.80760868,0.07495374,2.04538369
-5.08754377,5.52357142,0.01054440,0.47942760,2.49383557,2.86111026,0.07613859,2.10363228
-5.08154077,5.64894199,0.01116272,0.48908268,2.56476520,2.91700801,0.07728764,2.16359667
-5.07553777,5.77685376,0.01181621,0.49907381,2.63633657,2.97453685,0.07838599,2.22472027
-5.06953477,5.90583802,0.01249787,0.50928462,2.70801379,3.03291085,0.07941852,2.28640258
-5.06353177,6.03440582,0.01320010,0.51959777,2.77923257,3.09134875,0.08037043,2.34801580
-5.05752876,6.16109488,0.01391475,0.52989782,2.84941289,3.14910015,0.08122792,2.40892328
-5.05152576,6.28451735,0.01463330,0.54007411,2.91797368,3.20547122,0.08197881,2.46849939
-5.04552276,6.40340637,0.01534700,0.55002382,2.98434897,3.25984869,0.08261313,2.52614949
-5.03951976,6.51665888,0.01604702,0.55965486,3.04800449,3.31172083,0.08312377,2.58132935
-5.03351676,6.62337261,0.01672461,0.56888854,3.10845412,3.36069449,0.08350689,2.63356286
-5.02751376,6.72287492,0.01737131,0.57766191,3.16527513,3.40650694,0.08376237,2.68245711
-5.02151076,6.81474194,0.01797911,0.58592956,3.21812123,3.44903193,0.08389398,2.72771397
-5.01550775,6.89880630,0.01854061,0.59366470,3.26673267,3.48827927,0.08390948,2.76913750
-5.00950475,6.97515297,0.01904919,0.60085963,3.31094270,3.52438782,0.08382051,2.80663673
-5.00350175,7.04410269,0.01949913,0.60752522,3.35067968,3.55761192,0.08364233,2.84022339
-4.99749875,7.10618368,0.01988574,0.61368965,3.38596485,3.58830176,0.08339333,2.87000494
-4.99149575,7.16209257,0.02020541,0.61939614,3.41690542,3.61687845,0.08309445,2.89617284
-4.98549275,7.21264651,0.02045568,0.62470005,3.44368360,3.64380507,0.08276841,2.91898688
-4.97948974,7.25872857,0.02063525,0.62966511,3.46654181,3.66955484,0.08243888,2.93875638
-4.97348674,7.30122947,0.02074394,0.63435928,3.48576513,3.69457830,0.08212954,2.95581910
-4.96748374,7.34098849,0.02078266,0.63885014,3.50166194,3.71927095,0.08186310,2.97051927
-4.96148074,7.37873695,0.02075330,0.64320021,3.51454380,3.74394331,0.08166038,2.98318579
-4.95547774,7.41504728,0.02065867,0.64746242,3.52470599,3.76879491,0.08153937,2.99411195
-4.94947474,7.45029052,0.02050231,0.65167595,3.53240975,3.79389378,0.08151446,3.00353772
-4.94347174,7.48460492,0.02028840,0.65586260,3.53786738,3.81916255,0.08159569,3.01163575
-4.93746873,7.51787721,0.02002162,0.66002404,3.54123115,3.84437224,0.08178826,3.01850172
-4.93146573,7.54973783,0.01970697,0.66414005,3.54258657,3.86914391,0.08209217,3.02414960
-4.92546273,7.57957046,0.01934968,0.66816780,3.54195050,3.89295844,0.08250205,3.02851210
-4.91945973,7.60653542,0.01895506,0.67204230,3.53927406,3.91517396,0.08300722,3.03144609
-4.91345673,7.62960555,0.01852839,0.67567802,3.53445006,3.93505003,0.08359196,3.03274266
-4.90745373,7.64761288,0.01807485,0.67897161,3.52732440,3.95177748,0.08423598,3.03214111
-4.90145073,7.65930331,0.01759946,0.68180556,3.51771063,3.96451237,0.08491503,3.02934602
-4.89544772,7.66339665,0.01710696,0.68405267,3.50540651,3.97241236,0.08560175,3.02404625
-4.88944472,7.65864863,0.01660187,0.68558116,3.49021165,3.97467370,0.08626659,3.01593484
-4.88344172,7.64391188,0.01608840,0.68626011,3.47194495,3.97056709,0.08687883,3.00472860
-4.87743872,7.61819277,0.01557048,0.68596499,3.45046080,3.95947064,0.08740765,2.99018632
-4.87143572,7.58070151,0.01505174,0.68458314,3.42566308,3.94089851,0.08782323,2.97212468
-4.86543272,7.53089324,0.01453554,0.68201882,3.39751635,3.91452403,0.08809782,2.95043111
-4.85942971,7.46849868,0.01402498,0.67819773,3.36605358,3.88019640,0.08820669,2.92507310
-4.85342671,7.39354318,0.01352292,0.67307076,3.33138038,3.83795044,0.08812902,2.89610364
-4.84742371,7.30635406,0.01303201,0.66661697,3.29367568,3.78800935,0.08784860,2.86366285
-4.84142071,7.20755653,0.01255466,0.65884547,3.25318917,3.73078061,0.08735445,2.82797596
-4.83541771,7.09805906,0.01209314,0.64979639,3.21023617,3.66684563,0.08664110,2.78934810
-4.82941471,6.97902955,0.01164953,0.63954086,3.16519023,3.59694381,0.08570884,2.74815635
-4.82341171,6.85186396,0.01122576,0.62817997,3.11847454,3.52195221,0.08456365,2.70483981
-4.81740870,6.71814928,0.01082362,0.61584286,3.07055257,3.44286156,0.08321699,2.65988827
-4.81140570,6.57962253,0.01044481,0.60268403,3.02191871,3.36075018,0.08168535,2.61383017
-4.80540270,6.43812778,0.01009091,0.58887989,2.97308937,3.27675641,0.07998975,2.56722041
-4.79939970,6.29557272,0.00976342,0.57462479,2.92459489,3.19205105,0.07815499,2.52062851
-4.79339670,6.15388613,0.00946380,0.56012659,2.87697240,3.10781025,0.07620883,2.47462741
-4.78739370,6.01497731,0.00919345,0.54560193,2.83075970,3.02518995,0.07418114,2.42978319
-4.78139070,5.88069844,0.00895378,0.53127128,2.78648983,2.94530221,0.07210296,2.38664572
-4.77538769,5.75281025,0.00874618,0.51735393,2.74468617,2.86919400,0.07000557,2.34574036
-4.76938469,5.63295140,0.00857205,0.50406312,2.70585768,2.79782874,0.06791963,2.30756049
-4.76338169,5.52261180,0.00843284,0.49160126,2.67049381,2.73207064,0.06587432,2.27256082
-4.75737869,5.42311000,0.00833001,0.48015546,2.63905893,2.67267224,0.06389660,2.24115139
-4.75137569,5.33557454,0.00826508,0.46989350,2.61198578,2.62026484,0.06201062,2.21369214
-4.74537269,5.26092960,0.00823958,0.46096026,2.58966820,2.57535215,0.06023720,2.19048802
-4.73936968,5.19988482,0.00825504,0.45347477,2.57245288,2.53830695,0.05859348,2.17178468
-4.73336668,5.15292963,0.00831300,0.44752789,2.56063054,2.50937079,0.05709273,2.15776487
-4.72736368,5.12033218,0.00841493,0.44318082,2.55442700,2.48865669,0.05574426,2.14854575
-4.72136068,5.10214296,0.00856226,0.44046428,2.55399446,2.47615473,0.05455358,2.14417726
-4.71535768,5.09820340,0.00875625,0.43937862,2.55940377,2.47174037,0.05352257,2.14464177
-4.70935468,5.10815923,0.00899804,0.43989468,2.57063827,2.47518524,0.05264986,2.14985529
-4.70335168,5.13147840,0.00928853,0.44195541,2.58758970,2.48617024,0.05193124,2.15967037
-4.69734867,5.16747333,0.00962837,0.44547831,2.61005688,2.50430034,0.05136023,2.17388061
-4.69134567,5.21532657,0.01001788,0.45035836,2.63774726,2.52912071,0.05092860,2.19222696
-4.68534267,5.27411918,0.01045703,0.45647156,2.67028173,2.56013353,0.05062699,2.21440547
-4.67933967,5.34286055,0.01094541,0.46367878,2.70720250,2.59681488,0.05044547,2.24007632
-4.67333667,5.42051859,0.01148210,0.47182981,2.74798392,2.63863087,0.05037413,2.26887363
-4.66733367,5.50604878,0.01206576,0.48076747,2.79204580,2.68505247,0.05040353,2.30041579
-4.66133067,5.59842093,0.01269447,0.49033153,2.83876859,2.73556831,0.05052515,2.33431564
-4.65532766,5.69664238,0.01336578,0.50036243,2.88750980,2.78969497,0.05073167,2.37019011
-4.64932466,5.79977676,0.01407666,0.51070456,2.93762088,2.84698433,0.05101725,2.40766892
-4.64332166,5.90695767,0.01482349,0.52120901,2.98846393,2.90702784,0.05137757,2.44640185
-4.63731866,6.01739695,0.01560206,0.53173583,3.03942735,2.96945773,0.05180987,2.48606456
-4.63131566,6.13038785,0.01640757,0.54215567,3.08994015,3.03394537,0.05231285,2.52636266
-4.62531266,6.24530350,0.01723467,0.55235095,3.13948416,3.10019725,0.05288644,2.56703423
-4.61930965,6.36159159,0.01807746,0.56221645,3.18760419,3.16794926,0.05353161,2.60785090
-4.61330665,6.47876655,0.01892960,0.57165958,3.23391572,3.23695996,0.05425001,2.64861775
-4.60730365,6.59640037,0.01978438,0.58060037,3.27811033,3.30700363,0.05504367,2.68917247
-4.60130065,6.71411347,0.02063477,0.58897123,3.31995890,3.37786409,0.05591465,2.72938410
-4.59529765,6.83156684,0.02147360,0.59671671,3.35931279,3.44932966,0.05686475,2.76915166
-4.58929465,6.94845637,0.02229366,0.60379326,3.39610321,3.52119022,0.05789519,2.80840309
-4.58329165,7.06450993,0.02308785,0.61016909,3.43033898,3.59323631,0.05900645,2.84709452
-4.57728864,7.17948745,0.02384933,0.61582419,3.46210286,3.66526064,0.06019803,2.88520994
-4.57128564,7.29318355,0.02457172,0.62075040,3.49154642,3.73706147,0.06146839,2.92276118
-4.56528264,7.40543197,0.02524919,0.62495167,3.51888366,3.80844774,0.06281489,2.95978791
-4.55927964,7.51611062,0.02587664,0.62844422,3.54438299,3.87924475,0.06423377,2.99635718
-4.55327664,7.62514581,0.02644981,0.63125661,3.56835770,3.94929993,0.06572023,3.03256215
-4.54727364,7.73251393,0.02696535,0.63342966,3.59115462,4.01848728,0.06726846,3.06851932
-4.54127064,7.83823914,0.02742088,0.63501593,3.61314084,4.08670979,0.06887173,3.10436396
-4.53526763,7.94238561,0.02781501,0.63607876,3.63468856,4.15389869,0.07052245,3.14024326
-4.52926463,8.04504347,0.02814732,0.63669083,3.65615796,4.22000902,0.07221222,3.17630697
-4.52326163,8.14630789,0.02841821,0.63693205,3.67787855,4.28501108,0.07393185,3.21269558
-4.51725863,8.24625171,0.02862889,0.63688690,3.70012935,4.34887762,0.07567136,3.24952623
-4.51125563,8.34489235,0.02878114,0.63664125,3.72311849,4.41156740,0.07741994,3.28687693
-4.50525263,8.44215477,0.02887720,0.63627866,3.74696332,4.47300564,0.07916588,3.32476968
-4.49924962,8.53783262,0.02891951,0.63587651,3.77167177,4.53306269,0.08089653,3.36315362
-4.49324662,8.63155023,0.02891060,0.63550192,3.79712626,4.59153231,0.08259823,3.40188922
-4.48724362,8.72272857,0.02885283,0.63520787,3.82307132,4.64811126,0.08425626,3.44073469
-4.48124062,8.81055798,0.02874827,0.63502965,3.84910582,4.70238191,0.08585488,3.47933588
-4.47523762,8.89398080,0.02859856,0.63498184,3.87468105,4.75379964,0.08737738,3.51722068
-4.46923462,8.97168618,0.02840482,0.63505612,3.89910512,4.80168647,0.08880625,3.55379879
-4.46323162,9.04211891,0.02816762,0.63522005,3.92155422,4.84523218,0.09012340,3.58836761
-4.45722861,9.10350348,0.02788698,0.63541683,3.94109086,4.88350367,0.09131051,3.62012444
-4.45122561,9.15388326,0.02756248,0.63556635,3.95668863,4.91546292,0.09234943,3.64818494
-4.44522261,9.19117415,0.02719332,0.63556723,3.96726289,4.93999318,0.09322270,3.67160744
-4.43921961,9.21323082,0.02677852,0.63530005,3.97170626,4.95593271,0.09391408,3.68942227
-4.43321661,9.21792291,0.02631709,0.63463155,3.96892757,4.96211469,0.09440920,3.70066491
-4.42721361,9.20321785,0.02580823,0.63341957,3.95789258,4.95741159,0.09469611,3.70441163
-4.42121061,9.16726648,0.02525157,0.63151858,3.93766475,4.94078195,0.09476594,3.69981596
-4.41520760,9.10848719,0.02464736,0.62878564,3.90744417,4.91131719,0.09461343,3.68614439
-4.40920460,9.02564465,0.02399664,0.62508631,3.86660302,4.86828623,0.09423742,3.66280943
-4.40320160,8.91791889,0.02330140,0.62030044,3.81471579,4.81117556,0.09364118,3.62939874
-4.39719860,8.78496150,0.02256468,0.61432756,3.75158298,4.73972269,0.09283271,3.58569865
-4.39119560,8.62693593,0.02179064,0.60709149,3.67724730,4.65394133,0.09182480,3.53171114
-4.38519260,8.44453992,0.02098453,0.59854423,3.59200155,4.55413685,0.09063499,3.46766343
-4.37918959,8.23900889,0.02015265,0.58866873,3.49638799,4.44091139,0.08928532,3.39400962
-4.37318659,8.01209991,0.01930224,0.57748061,3.39118927,4.31515808,0.08780193,3.31142447
-4.36718359,7.76605721,0.01844133,0.56502866,3.27741133,4.17804488,0.08621459,3.22078949
-4.36118059,7.50356042,0.01757854,0.55139420,3.15625919,4.03098849,0.08455593,3.12317197
-4.35517759,7.22765806,0.01672283,0.53668933,3.02910651,3.87561972,0.08286072,3.01979781
-4.34917459,6.94168895,0.01588332,0.52105406,2.89746027,3.71374173,0.08116494,2.91201938
-4.34317159,6.64919486,0.01506899,0.50465262,2.76292206,3.54728290,0.07950490,2.80127964
-4.33716858,6.35382792,0.01428845,0.48766894,2.62714723,3.37824644,0.07791622,2.68907394
-4.33116558,6.05925639,0.01354973,0.47030160,2.49180347,3.20865857,0.07643293,2.57691097
-4.32516258,5.76907211,0.01286005,0.45275834,2.35853030,3.04051739,0.07508653,2.46627427
-4.31915958,5.48670311,0.01222564,0.43525052,2.22890048,2.87574419,0.07390519,2.35858562
-4.31315658,5.21533403,0.01165166,0.41798740,2.10438475,2.71613889,0.07291299,2.25517146
-4.30715358,4.95783674,0.01114202,0.40117085,1.98632065,2.56334094,0.07212938,2.15723340
