energy_ev,total_up,Au_p_up,Au_d_up,B_p_up,B_d_up,Te_p_up,Te_d_up
-5.42971486,7.44843070,0.98873841,6.41331409,0.14140875,0.00000000,0.65096139,0.00000000
-5.42371186,7.73831736,0.96420915,6.69602675,0.14130203,0.00000000,0.66198786,0.00000000
-5.41770885,8.03365227,0.93966992,6.98434427,0.14113538,0.00000000,0.67301157,0.00000000
-5.41170585,8.32924726,0.91524475,7.27346665,0.14087646,0.00000000,0.68368792,0.00000000
-5.40570285,8.61965950,0.89099816,7.55835810,0.14048751,0.00000000,0.69366505,0.00000000
-5.39969985,8.89936267,0.86694154,7.83390186,0.13992747,0.00000000,0.70259653,0.00000000
-5.39369685,9.16292330,0.84304234,8.09505897,0.13915429,0.00000000,0.71015436,0.00000000
-5.38769385,9.40517427,0.81923513,8.33702438,0.13812746,0.00000000,0.71604143,0.00000000
-5.38169085,9.62137817,0.79543391,8.55537407,0.13681056,0.00000000,0.72000289,0.00000000
-5.37568784,9.80737370,0.77154467,8.74619713,0.13517358,0.00000000,0.72183560,0.00000000
-5.36968484,9.95969885,0.74747747,8.90620788,0.13319506,0.00000000,0.72139535,0.00000000
-5.36368184,10.07568649,0.72315719,9.03283376,0.13086368,0.00000000,0.71860133,0.00000000
-5.35767884,10.15352857,0.69853253,9.12427618,0.12817948,0.00000000,0.71343767,0.00000000
-5.35167584,10.19230749,0.67358259,9.17954245,0.12515432,0.00000000,0.70595204,0.00000000
-5.34567284,10.19199401,0.64832099,9.19844860,0.12181189,0.00000000,0.69625138,0.00000000
-5.33966983,10.15341331,0.62279717,9.18159392,0.11818702,0.00000000,0.68449517,0.00000000
-5.33366683,10.07818154,0.59709526,9.13030921,0.11432441,0.00000000,0.67088660,0.00000000
-5.32766383,9.96861702,0.57133054,9.04658197,0.11027695,0.00000000,0.65566221,0.00000000
-5.32166083,9.82763084,0.54564393,8.93296244,0.10610358,0.00000000,0.63908062,0.00000000
-5.31565783,9.65860241,0.52019509,8.79245523,0.10186694,0.00000000,0.62141104,0.00000000
-5.30965483,9.46524607,0.49515446,8.62840143,0.09763084,0.00000000,0.60292216,0.00000000
-5.30365183,9.25147479,0.47069505,8.44435661,0.09345780,0.00000000,0.58387192,0.00000000
-5.29764882,9.02126691,0.44698424,8.24396980,0.08940670,0.00000000,0.56449886,0.00000000
-5.29164582,8.77854142,0.42417632,8.03086848,0.08553067,0.00000000,0.54501517,0.00000000
-5.28564282,8.52704656,0.40240605,7.80855379,0.08187535,0.00000000,0.52560190,0.00000000
-5.27963982,8.27026579,0.38178361,7.58031012,0.07847767,0.00000000,0.50640626,0.00000000
-5.27363682,8.01134393,0.36239109,7.34913164,0.07536494,0.00000000,0.48754111,0.00000000
-5.26763382,7.75303544,0.34428078,7.11766822,0.07255465,0.00000000,0.46908640,0.00000000
-5.26163082,7.49767547,0.32747505,6.88819159,0.07005457,0.00000000,0.45109234,0.00000000
-5.25562781,7.24717329,0.31196795,6.66258194,0.06786348,0.00000000,0.43358385,0.00000000
-5.24962481,7.00302656,0.29772814,6.44233405,0.06597219,0.00000000,0.41656608,0.00000000
-5.24362181,6.76635403,0.28470306,6.22858116,0.06436490,0.00000000,0.40003040,0.00000000
-5.23761881,6.53794342,0.27282404,6.02213384,0.06302087,0.00000000,0.38396048,0.00000000
-5.23161581,6.31831047,0.26201186,5.82353065,0.06191610,0.00000000,0.36833813,0.00000000
-5.22561281,6.10776493,0.25218271,5.63309680,0.06102520,0.00000000,0.35314849,0.00000000
-5.21960980,5.90647905,0.24325401,5.45100650,0.06032302,0.00000000,0.33838434,0.00000000
-5.21360680,5.71455397,0.23514986,5.27734518,0.05978629,0.00000000,0.32404936,0.00000000
-5.20760380,5.53207997,0.22780596,5.11216722,0.05939491,0.00000000,0.31016008,0.00000000
-5.20160080,5.35918694,0.22117358,4.95554583,0.05913303,0.00000000,0.29674677,0.00000000
-5.19559780,5.19608215,0.21522268,4.80761200,0.05898972,0.00000000,0.28385300,0.00000000
-5.18959480,5.04307319,0.20994384,4.66858025,0.05895934,0.00000000,0.27153427,0.00000000
-5.18359180,4.90057511,0.20534909,4.53875982,0.05904154,0.00000000,0.25985560,0.00000000
-5.17758879,4.76910168,0.20147160,4.41855108,0.05924087,0.00000000,0.24888858,0.00000000
-5.17158579,4.64924169,0.19836422,4.30842753,0.05956609,0.00000000,0.23870781,0.00000000
-5.16558279,4.54162227,0.19609711,4.20890524,0.06002929,0.00000000,0.22938721,0.00000000
-5.15957979,4.44686201,0.19475438,4.12050189,0.06064465,0.00000000,0.22099622,0.00000000
-5.15357679,4.36551709,0.19443009,4.04368867,0.06142725,0.00000000,0.21359629,0.00000000
-5.14757379,4.29802452,0.19522358,3.97883846,0.06239161,0.00000000,0.20723764,0.00000000
-5.14157079,4.24464620,0.19723453,3.92617413,0.06355044,0.00000000,0.20195657,0.00000000
-5.13556778,4.20541796,0.20055769,3.88572081,0.06491330,0.00000000,0.19777343,0.00000000
-5.12956478,4.18010691,0.20527772,3.85726549,0.06648551,0.00000000,0.19469112,0.00000000
-5.12356178,4.16818048,0.21146403,3.84032707,0.06826719,0.00000000,0.19269443,0.00000000
-5.11755878,4.16878918,0.21916605,3.83413928,0.07025254,0.00000000,0.19174993,0.00000000
-5.11155578,4.18076464,0.22840893,3.83764775,0.07242942,0.00000000,0.19180654,0.00000000
-5.10555278,4.20263346,0.23918979,3.84952219,0.07477917,0.00000000,0.19279667,0.00000000
-5.09954977,4.23264642,0.25147476,3.86818300,0.07727670,0.00000000,0.19463774,0.00000000
-5.09354677,4.26882160,0.26519677,3.89184138,0.07989084,0.00000000,0.19723420,0.00000000
-5.08754377,4.30899944,0.28025436,3.91855079,0.08258496,0.00000000,0.20047971,0.00000000
-5.08154077,4.35090680,0.29651132,3.94626718,0.08531778,0.00000000,0.20425956,0.00000000
-5.07553777,4.39222702,0.31379754,3.97291487,0.08804436,0.00000000,0.20845323,0.00000000
-5.06953477,4.43067242,0.33191082,3.99645484,0.09071719,0.00000000,0.21293694,0.00000000
-5.06353177,4.46405595,0.35061985,4.01495196,0.09328739,0.00000000,0.21758624,0.00000000
-5.05752876,4.49035890,0.36966822,4.02663828,0.09570603,0.00000000,0.22227862,0.00000000
-5.05152576,4.50779178,0.38877953,4.02996938,0.09792530,0.00000000,0.22689598,0.00000000
-5.04552276,4.51484645,0.40766349,4.02367191,0.09989981,0.00000000,0.23132723,0.00000000
-5.03951976,4.51033776,0.42602288,4.00678052,0.10158777,0.00000000,0.23547077,0.00000000
-5.03351676,4.49343409,0.44356133,3.97866360,0.10295207,0.00000000,0.23923700,0.00000000
-5.02751376,4.46367660,0.45999159,3.93903762,0.10396133,0.00000000,0.24255087,0.00000000
-5.02151076,4.42098771,0.47504434,3.88797057,0.10459075,0.00000000,0.24535445,0.00000000
-5.01550775,4.36566995,0.48847697,3.82587573,0.10482290,0.00000000,0.24760946,0.00000000
-5.00950475,4.29839641,0.50008243,3.75349710,0.10464830,0.00000000,0.24929988,0.00000000
-5.00350175,4.22019463,0.50969749,3.67188834,0.10406593,0.00000000,0.25043436,0.00000000
-4.99749875,4.13242534,0.51721049,3.58238699,0.10308354,0.00000000,0.25104860,0.00000000
-4.99149575,4.03675785,0.52256796,3.48658573,0.10171772,0.00000000,0.25120742,0.00000000
-4.98549275,3.93514314,0.52578001,3.38630205,0.09999398,0.00000000,0.25100645,0.00000000
-4.97948974,3.82978564,0.52692415,3.28354771,0.09794642,0.00000000,0.25057340,0.00000000
-4.97348674,3.72311420,0.52614737,3.18049836,0.09561743,0.00000000,0.25006861,0.00000000
-4.96748374,3.61775202,0.52366612,3.07946386,0.09305701,0.00000000,0.24968486,0.00000000
-4.96148074,3.51648545,0.51976435,2.98285885,0.09032208,0.00000000,0.24964618,0.00000000
-4.95547774,3.42223045,0.51478919,2.89317303,0.08747542,0.00000000,0.25020571,0.00000000
-4.94947474,3.33799587,0.50914452,2.81294024,0.08458459,0.00000000,0.25164230,0.00000000
-4.94347174,3.26684236,0.50328235,2.74470512,0.08172057,0.00000000,0.25425594,0.00000000
-4.93746873,3.21183555,0.49769227,2.69098633,0.07895627,0.00000000,0.25836188,0.00000000
-4.93146573,3.17599291,0.49288901,2.65423520,0.07636494,0.00000000,0.26428362,0.00000000
-4.92546273,3.16222341,0.48939856,2.63678916,0.07401846,0.00000000,0.27234468,0.00000000
-4.91945973,3.17326025,0.48774312,2.64081972,0.07198553,0.00000000,0.28285942,0.00000000
-4.91345673,3.21158715,0.48842529,2.66827508,0.07032988,0.00000000,0.29612310,0.00000000
-4.90745373,3.27935960,0.49191201,2.72081850,0.06910849,0.00000000,0.31240148,0.00000000
-4.90145073,3.37832335,0.49861868,2.79976386,0.06836985,0.00000000,0.33192019,0.00000000
-4.89544772,3.50973267,0.50889410,2.90601072,0.06815243,0.00000000,0.35485450,0.00000000
-4.88944472,3.67427223,0.52300670,3.03998151,0.06848323,0.00000000,0.38131963,0.00000000
-4.88344172,3.87198625,0.54113262,3.20156442,0.06937666,0.00000000,0.41136226,0.00000000
-4.87743872,4.10221931,0.56334618,3.39006518,0.07083372,0.00000000,0.44495360,0.00000000
-4.87143572,4.36357296,0.58961317,3.60417164,0.07284144,0.00000000,0.48198448,0.00000000
-4.86543272,4.65388226,0.61978738,3.84193443,0.07537281,0.00000000,0.52226279,0.00000000
-4.85942971,4.97021557,0.65361071,4.10076684,0.07838710,0.00000000,0.56551352,0.00000000
-4.85342671,5.30890040,0.69071690,4.37746622,0.08183061,0.00000000,0.61138179,0.00000000
-4.84742371,5.66557669,0.73063915,4.66825853,0.08563785,0.00000000,0.65943865,0.00000000
-4.84142071,6.03527800,0.77282133,4.96886635,0.08973321,0.00000000,0.70918982,0.00000000
-4.83541771,6.41253949,0.81663257,5.27459956,0.09403297,0.00000000,0.76008706,0.00000000
-4.82941471,6.79152983,0.86138494,5.58046679,0.09844764,0.00000000,0.81154176,0.00000000
-4.82341171,7.16620338,0.90635343,5.88130424,0.10288467,0.00000000,0.86294037,0.00000000
-4.81740870,7.53046689,0.95079776,6.17191738,0.10725119,0.00000000,0.91366102,0.00000000
-4.81140570,7.87835459,0.99398505,6.44723038,0.11145701,0.00000000,0.96309055,0.00000000
-4.80540270,8.20420420,1.03521256,6.70243681,0.11541744,0.00000000,1.01064139,0.00000000
-4.79939970,8.50282638,1.07382961,6.93314549,0.11905607,0.00000000,1.05576737,0.00000000
-4.79339670,8.76965997,1.10925775,7.13551471,0.12230728,0.00000000,1.09797785,0.00000000
-4.78739370,9.00090595,1.14100841,7.30636879,0.12511836,0.00000000,1.13684955,0.00000000
-4.78139070,9.19363388,1.16869727,7.44329146,0.12745121,0.00000000,1.17203554,0.00000000
-4.77538769,9.34585594,1.19205492,7.54469174,0.12928354,0.00000000,1.20327104,0.00000000
-4.76938469,9.45656529,1.21093320,7.60983921,0.13060947,0.00000000,1.23037599,0.00000000
-4.76338169,9.52573723,1.22530728,7.63886712,0.13143952,0.00000000,1.25325424,0.00000000
-4.75737869,9.55429364,1.23527337,7.63274349,0.13180006,0.00000000,1.27188974,0.00000000
-4.75137569,9.54403307,1.24104228,7.59321185,0.13173215,0.00000000,1.28633998,0.00000000
-4.74537269,9.49753049,1.24292937,7.52270496,0.13128990,0.00000000,1.29672737,0.00000000
-4.73936968,9.41801233,1.24134128,7.42423591,0.13053838,0.00000000,1.30322899,0.00000000
-4.73336668,9.30921343,1.23676026,7.30127238,0.12955122,0.00000000,1.30606561,0.00000000
-4.72736368,9.17522328,1.22972679,7.15760010,0.12840801,0.00000000,1.30549048,0.00000000
-4.72136068,9.02032927,1.22082130,6.99718233,0.12719154,0.00000000,1.30177862,0.00000000
-4.71535768,8.84886407,1.21064567,6.82402160,0.12598508,0.00000000,1.29521718,0.00000000
-4.70935468,8.66506406,1.19980532,6.64202988,0.12486976,0.00000000,1.28609718,0.00000000
-4.70335168,8.47294439,1.18889229,6.45491238,0.12392219,0.00000000,1.27470699,0.00000000
-4.69734867,8.27619490,1.17846996,6.26606904,0.12321230,0.00000000,1.26132761,0.00000000
-4.69134567,8.07809993,1.16905952,6.07851679,0.12280158,0.00000000,1.24622968,0.00000000
-4.68534267,7.88148307,1.16112851,5.89483417,0.12274166,0.00000000,1.22967198,0.00000000
-4.67933967,7.68867683,1.15508144,5.71712854,0.12307323,0.00000000,1.21190117,0.00000000
-4.67333667,7.50151533,1.15125233,5.54702500,0.12382542,0.00000000,1.19315223,0.00000000
-4.66733367,7.32134753,1.14989918,5.38567514,0.12501545,0.00000000,1.17364930,0.00000000
-4.66133067,7.14906719,1.15119997,5.23378260,0.12664862,0.00000000,1.15360637,0.00000000
-4.65532766,6.98515555,1.15525025,5.09164228,0.12871855,0.00000000,1.13322758,0.00000000
-4.64932466,6.82973252,1.16206188,4.95918922,0.13120764,0.00000000,1.11270663,0.00000000
-4.64332166,6.68261211,1.17156301,4.83605371,0.13408769,0.00000000,1.09222538,0.00000000
-4.63731866,6.54335859,1.18359903,4.72161893,0.13732067,0.00000000,1.07195149,0.00000000
-4.63131566,6.41134039,1.19793474,4.61507802,0.14085955,0.00000000,1.05203518,0.00000000
-4.62531266,6.28577930,1.21425762,4.51548819,0.14464926,0.00000000,1.03260551,0.00000000
-4.61930965,6.16579396,1.23218242,4.42181991,0.14862769,0.00000000,1.01376631,0.00000000
-4.61330665,6.05043687,1.25125736,4.33300003,0.15272683,0.00000000,0.99559245,0.00000000
-4.60730365,5.93872535,1.27097198,4.24794848,0.15687390,0.00000000,0.97812667,0.00000000
-4.60130065,5.82966727,1.29076684,4.16560840,0.16099277,0.00000000,0.96137763,0.00000000
-4.59529765,5.72228281,1.31004532,4.08497069,0.16500535,0.00000000,0.94531938,0.00000000
-4.58929465,5.61562389,1.32818725,4.00509346,0.16883324,0.00000000,0.92989279,0.00000000
-4.58329165,5.50879263,1.34456457,3.92511786,0.17239952,0.00000000,0.91500892,0.00000000
-4.57728864,5.40096028,1.35855841,3.84428122,0.17563065,0.00000000,0.90055448,0.00000000
-4.57128564,5.29138749,1.36957755,3.76192851,0.17845853,0.00000000,0.88639925,0.00000000
-4.56528264,5.17944636,1.37707738,3.67752298,0.18082266,0.00000000,0.87240517,0.00000000
-4.55927964,5.06464431,1.38057885,3.59065641,0.18267224,0.00000000,0.85843663,0.00000000
-4.55327664,4.94664900,1.37968671,3.50105908,0.18396828,0.00000000,0.84437154,0.00000000
-4.54727364,4.82531330,1.37410604,3.40860925,0.18468552,0.00000000,0.83011247,0.00000000
-4.54127064,4.70069868,1.36365648,3.31334166,0.18481414,0.00000000,0.81559724,0.00000000
-4.53526763,4.57309540,1.34828327,3.21545422,0.18436101,0.00000000,0.80080832,0.00000000
-4.52926463,4.44303757,1.32806460,3.11531213,0.18335065,0.00000000,0.78578044,0.00000000
-4.52326163,4.31131131,1.30321467,3.01344836,0.18182554,0.00000000,0.77060588,0.00000000
-4.51725863,4.17895469,1.27408232,2.91055976,0.17984590,0.00000000,0.75543715,0.00000000
-4.51125563,4.04724824,1.24114506,2.80749811,0.17748885,0.00000000,0.74048673,0.00000000
-4.50525263,3.91769548,1.20499874,2.70525577,0.17484696,0.00000000,0.72602396,0.00000000
-4.49924962,3.79199375,1.16634322,2.60494581,0.17202618,0.00000000,0.71236902,0.00000000
-4.49324662,3.67199568,1.12596462,2.50777700,0.16914326,0.00000000,0.69988447,0.00000000
-4.48724362,3.55966285,1.08471483,2.41502422,0.16632269,0.00000000,0.68896458,0.00000000
-4.48124062,3.45701323,1.04348933,2.32799546,0.16369334,0.00000000,0.68002323,0.00000000
-4.47523762,3.36606455,1.00320389,2.24799635,0.16138486,0.00000000,0.67348060,0.00000000
-4.46923462,3.28877609,0.96477135,2.17629397,0.15952394,0.00000000,0.66974972,0.00000000
-4.46323162,3.22699122,0.92907917,2.11408114,0.15823074,0.00000000,0.66922311,0.00000000
-4.45722861,3.18238318,0.89696849,2.06244279,0.15761543,0.00000000,0.67226031,0.00000000
-4.45122561,3.15640613,0.86921532,2.02232577,0.15777499,0.00000000,0.67917675,0.00000000
-4.44522261,3.15025343,0.84651431,1.99451306,0.15879051,0.00000000,0.69023420,0.00000000
-4.43921961,3.16482432,0.82946525,1.97960352,0.16072491,0.00000000,0.70563324,0.00000000
-4.43321661,3.20069989,0.81856250,1.97799736,0.16362115,0.00000000,0.72550775,0.00000000
-4.42721361,3.25812863,0.81418713,1.98988791,0.16750105,0.00000000,0.74992147,0.00000000
-4.42121061,3.33702143,0.81660167,2.01525925,0.17236468,0.00000000,0.77886651,0.00000000
-4.41520760,3.43695522,0.82594719,2.05388956,0.17819019,0.00000000,0.81226352,0.00000000
-4.40920460,3.55718444,0.84224234,2.10535937,0.18493423,0.00000000,0.84996350,0.00000000
-4.40320160,3.69665907,0.86538396,2.16906402,0.19253281,0.00000000,0.89175063,0.00000000
-4.39719860,3.85404783,0.89514921,2.24422945,0.20090252,0.00000000,0.93734609,0.00000000
-4.39119560,4.02776533,0.93119879,2.32993032,0.20994216,0.00000000,0.98641250,0.00000000
-4.38519260,4.21600177,0.97308126,2.42510973,0.21953466,0.00000000,1.03855868,0.00000000
-4.37918959,4.41675430,1.02023842,2.52859965,0.22954917,0.00000000,1.09334482,0.00000000
-4.37318659,4.62785918,1.07201191,2.63914164,0.23984353,0.00000000,1.15028766,0.00000000
-4.36718359,4.84702402,1.12765101,2.75540724,0.25026675,0.00000000,1.20886591,0.00000000
-4.36118059,5.07185998,1.18632212,2.87601785,0.26066173,0.00000000,1.26852592,0.00000000
-4.35517759,5.29991379,1.24711987,2.99956402,0.27086809,0.00000000,1.32868762,0.00000000
-4.34917459,5.52869948,1.30908021,3.12462402,0.28072505,0.00000000,1.38875091,0.00000000
-4.34317159,5.75573022,1.37119553,3.24978195,0.29007440,0.00000000,1.44810265,0.00000000
-4.33716858,5.97855019,1.43243175,3.37364537,0.29876345,0.00000000,1.50612433,0.00000000
-4.33116558,6.19476683,1.49174742,3.49486258,0.30664792,0.00000000,1.56220047,0.00000000
-4.32516258,6.40208317,1.54811418,3.61213972,0.31359481,0.00000000,1.61572774,0.00000000
-4.31915958,6.59833028,1.60053856,3.72425755,0.31948496,0.00000000,1.66612478,0.00000000
-4.31315658,6.78149938,1.64808418,3.83008786,0.32421551,0.00000000,1.71284246,0.00000000
-4.30715358,6.94977292,1.68989378,3.92860923,0.32770193,0.00000000,1.75537441,0.00000000
