energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.61330665,0.57660119,-0.57660466,0.40278808,-0.40278865,0.15227909,-0.15227919,0.31808657,-0.31809189,0.00000000,-0.00000000,0.00234044,-0.00234042,0.10824585,-0.10824636,0.25558045,-0.25558185,0.00000000,-0.00000000
-4.60730365,0.56889564,-0.56889853,0.40292237,-0.40292284,0.15104436,-0.15104413,0.30758767,-0.30759289,0.00000000,-0.00000000,0.00245393,-0.00245390,0.10770874,-0.10770929,0.25269857,-0.25269970,0.00000000,-0.00000000
-4.60130065,0.56248365,-0.56248583,0.40344384,-0.40344407,0.15042696,-0.15042636,0.29724752,-0.29725263,0.00000000,-0.00000000,0.00258260,-0.00258257,0.10712268,-0.10712324,0.25055196,-0.25055277,0.00000000,-0.00000000
-4.59529765,0.55762957,-0.55763091,0.40465433,-0.40465420,0.15050979,-0.15050878,0.28712765,-0.28713262,0.00000000,-0.00000000,0.00272911,-0.00272907,0.10656637,-0.10656690,0.24924161,-0.24924205,0.00000000,-0.00000000
-4.58929465,0.55464674,-0.55464709,0.40687883,-0.40687818,0.15138927,-0.15138778,0.27731938,-0.27732419,0.00000000,-0.00000000,0.00289602,-0.00289598,0.10612402,-0.10612448,0.24889300,-0.24889300,0.00000000,-0.00000000
-4.58329165,0.55387845,-0.55387765,0.41045039,-0.41044908,0.15316997,-0.15316795,0.26793669,-0.26794129,0.00000000,-0.00000000,0.00308567,-0.00308563,0.10588171,-0.10588208,0.24964677,-0.24964626,0.00000000,-0.00000000
-4.57728864,0.55567710,-0.55567498,0.41569414,-0.41569203,0.15595872,-0.15595611,0.25910797,-0.25911230,0.00000000,-0.00000000,0.00330002,-0.00329996,0.10592348,-0.10592371,0.25164852,-0.25164744,0.00000000,-0.00000000
-4.57128564,0.56038220,-0.56037861,0.42291078,-0.42290774,0.15985828,-0.15985504,0.25096728,-0.25097130,0.00000000,-0.00000000,0.00354049,-0.00354042,0.10632730,-0.10632736,0.25503828,-0.25503656,0.00000000,-0.00000000
-4.56528264,0.56829869,-0.56829349,0.43236052,-0.43235643,0.16496098,-0.16495705,0.24364556,-0.24364922,0.00000000,-0.00000000,0.00380788,-0.00380781,0.10716113,-0.10716101,0.25994010,-0.25993769,0.00000000,-0.00000000
-4.55927964,0.57967612,-0.57966921,0.44424802,-0.44424281,0.17134260,-0.17133794,0.23726221,-0.23726545,0.00000000,-0.00000000,0.00410223,-0.00410215,0.10847937,-0.10847904,0.26645218,-0.26644903,0.00000000,-0.00000000
-4.55327664,0.59469016,-0.59468145,0.45870924,-0.45870284,0.17905672,-0.17905131,0.23191751,-0.23192030,0.00000000,-0.00000000,0.00442270,-0.00442261,0.11031959,-0.11031904,0.27463814,-0.27463421,0.00000000,-0.00000000
-4.54727364,0.61342689,-0.61341635,0.47580063,-0.47579302,0.18812993,-0.18812376,0.22768623,-0.22768854,0.00000000,-0.00000000,0.00476749,-0.00476740,0.11270005,-0.11269926,0.28451966,-0.28451496,0.00000000,-0.00000000
-4.54127064,0.63587099,-0.63585862,0.49549139,-0.49548257,0.19855797,-0.19855103,0.22461274,-0.22461455,0.00000000,-0.00000000,0.00513388,-0.00513377,0.11561785,-0.11561683,0.29607106,-0.29606558,0.00000000,-0.00000000
-4.53526763,0.66189812,-0.66188398,0.51765911,-0.51764914,0.21030314,-0.21029545,0.22270776,-0.22270907,0.00000000,-0.00000000,0.00551810,-0.00551799,0.11904801,-0.11904678,0.30921579,-0.30920957,0.00000000,-0.00000000
-4.52926463,0.69127212,-0.69125630,0.54208915,-0.54207810,0.22329301,-0.22328460,0.22194694,-0.22194774,0.00000000,-0.00000000,0.00591547,-0.00591536,0.12294343,-0.12294200,0.32382528,-0.32381837,0.00000000,-0.00000000
-4.52326163,0.72364704,-0.72362970,0.56847781,-0.56846579,0.23742057,-0.23741148,0.22227121,-0.22227152,0.00000000,-0.00000000,0.00632045,-0.00632033,0.12723584,-0.12723424,0.33972010,-0.33971258,0.00000000,-0.00000000
-4.51725863,0.75857401,-0.75855533,0.59643924,-0.59642642,0.25254577,-0.25253608,0.22358885,-0.22358871,0.00000000,-0.00000000,0.00672670,-0.00672658,0.13183759,-0.13183586,0.35667337,-0.35666533,0.00000000,-0.00000000
-4.51125563,0.79551267,-0.79549287,0.62551597,-0.62550252,0.26849848,-0.26848827,0.22577920,-0.22577864,0.00000000,-0.00000000,0.00712732,-0.00712720,0.13664446,-0.13664263,0.37441631,-0.37440786,0.00000000,-0.00000000
-4.50525263,0.83384663,-0.83382599,0.65519239,-0.65517851,0.28508264,-0.28507199,0.22869763,-0.22869670,0.00000000,-0.00000000,0.00751497,-0.00751486,0.14153904,-0.14153717,0.39264576,-0.39263701,0.00000000,-0.00000000
-4.49924962,0.87290231,-0.87288110,0.68491090,-0.68489682,0.30208141,-0.30207044,0.23218157,-0.23218032,0.00000000,-0.00000000,0.00788213,-0.00788203,0.14639495,-0.14639308,0.41103315,-0.41102425,0.00000000,-0.00000000
-4.49324662,0.91197020,-0.91194873,0.71408989,-0.71407584,0.31926329,-0.31925209,0.23605730,-0.23605579,0.00000000,-0.00000000,0.00822130,-0.00822120,0.15108132,-0.15107951,0.42923476,-0.42922584,0.00000000,-0.00000000
-4.48724362,0.95032768,-0.95030626,0.74214272,-0.74212892,0.33638851,-0.33637722,0.24014708,-0.24014537,0.00000000,-0.00000000,0.00852524,-0.00852516,0.15546769,-0.15546599,0.44690254,-0.44689374,0.00000000,-0.00000000
-4.48124062,0.98726222,-0.98724115,0.76849696,-0.76848364,0.35321589,-0.35320461,0.24427625,-0.24427439,0.00000000,-0.00000000,0.00878725,-0.00878718,0.15942884,-0.15942729,0.46369517,-0.46368664,0.00000000,-0.00000000
-4.47523762,1.02209393,-1.02207351,0.79261294,-0.79260032,0.36950936,-0.36949821,0.24828001,-0.24827807,0.00000000,-0.00000000,0.00900134,-0.00900128,0.16284953,-0.16284817,0.47928879,-0.47928067,0.00000000,-0.00000000
-4.46923462,1.05419648,-1.05417699,0.81400087,-0.81398916,0.38504422,-0.38503332,0.25200951,-0.25200754,0.00000000,-0.00000000,0.00916247,-0.00916243,0.16562881,-0.16562769,0.49338690,-0.49337930,0.00000000,-0.00000000
-4.46323162,1.08301538,-1.08299707,0.83223568,-0.83222505,0.39961263,-0.39960209,0.25533701,-0.25533505,0.00000000,-0.00000000,0.00926672,-0.00926670,0.16768382,-0.16768297,0.50572896,-0.50572200,0.00000000,-0.00000000
-4.45722861,1.10808279,-1.10806589,0.84696902,-0.84695962,0.41302820,-0.41301812,0.25815983,-0.25815792,0.00000000,-0.00000000,0.00931140,-0.00931140,0.16895280,-0.16895223,0.51609745,-0.51609123,0.00000000,-0.00000000
-4.45122561,1.12902846,-1.12901316,0.85793790,-0.85792986,0.42512946,-0.42511994,0.26040301,-0.26040119,0.00000000,-0.00000000,0.00929517,-0.00929519,0.16939724,-0.16939698,0.52432295,-0.52431755,0.00000000,-0.00000000
-4.44522261,1.14558617,-1.14557262,0.86496981,-0.86496322,0.43578215,-0.43577326,0.26202057,-0.26201886,0.00000000,-0.00000000,0.00921805,-0.00921808,0.16900310,-0.16900314,0.53028718,-0.53028267,0.00000000,-0.00000000
-4.43921961,1.15759583,-1.15758416,0.86798403,-0.86797896,0.44488026,-0.44487209,0.26299535,-0.26299378,0.00000000,-0.00000000,0.00908141,-0.00908146,0.16778094,-0.16778128,0.53392392,-0.53392034,0.00000000,-0.00000000
-4.43321661,1.16500115,-1.16499144,0.86698945,-0.86698593,0.45234594,-0.45233856,0.26333755,-0.26333613,0.00000000,-0.00000000,0.00888793,-0.00888800,0.16576518,-0.16576581,0.53521788,-0.53521527,0.00000000,-0.00000000
-4.42721361,1.16784335,-1.16783565,0.86207900,-0.86207704,0.45812836,-0.45812182,0.26308204,-0.26308077,0.00000000,-0.00000000,0.00864146,-0.00864154,0.16301226,-0.16301316,0.53420174,-0.53420011,0.00000000,-0.00000000
-4.42121061,1.16625151,-1.16624586,0.85342141,-0.85342100,0.46220164,-0.46219600,0.26228467,-0.26228356,0.00000000,-0.00000000,0.00834689,-0.00834698,0.15959807,-0.15959921,0.53095153,-0.53095088,0.00000000,-0.00000000
-4.41520760,1.16043024,-1.16042663,0.84125058,-0.84125168,0.46456227,-0.46455757,0.26101784,-0.26101689,0.00000000,-0.00000000,0.00800996,-0.00801007,0.15561457,-0.15561592,0.52558081,-0.52558113,0.00000000,-0.00000000
-4.40920460,1.15064548,-1.15064390,0.82585355,-0.82585611,0.46522605,-0.46522232,0.25936556,-0.25936477,0.00000000,-0.00000000,0.00763706,-0.00763718,0.15116589,-0.15116741,0.51823403,-0.51823530,0.00000000,-0.00000000
-4.40320160,1.13720950,-1.13720991,0.80755763,-0.80756158,0.46422496,-0.46422224,0.25741829,-0.25741765,0.00000000,-0.00000000,0.00723504,-0.00723517,0.14636412,-0.14636577,0.50907944,-0.50908164,0.00000000,-0.00000000
-4.39719860,1.12046576,-1.12046811,0.78671742,-0.78672269,0.46160419,-0.46160250,0.25526782,-0.25526733,0.00000000,-0.00000000,0.00681092,-0.00681106,0.14132484,-0.14132657,0.49830204,-0.49830512,0.00000000,-0.00000000
-4.39119560,1.10077470,-1.10077893,0.76370247,-0.76370898,0.45741945,-0.45741880,0.25300253,-0.25300219,0.00000000,-0.00000000,0.00637176,-0.00637190,0.13616274,-0.13616453,0.48609688,-0.48610081,0.00000000,-0.00000000
-4.38519260,1.07850097,-1.07850701,0.73888616,-0.73889381,0.45173485,-0.45173525,0.25070314,-0.25070295,0.00000000,-0.00000000,0.00592439,-0.00592453,0.13098754,-0.13098933,0.47266312,-0.47266786,0.00000000,-0.00000000
-4.37918959,1.05400278,-1.05401057,0.71263612,-0.71264483,0.44462137,-0.44462282,0.24843928,-0.24843925,0.00000000,-0.00000000,0.00547528,-0.00547543,0.12590017,-0.12590194,0.45819903,-0.45820453,0.00000000,-0.00000000
-4.37318659,1.02762377,-1.02763322,0.68530673,-0.68531640,0.43615599,-0.43615849,0.24626688,-0.24626701,0.00000000,-0.00000000,0.00503039,-0.00503054,0.12098966,-0.12099137,0.44289813,-0.44290433,0.00000000,-0.00000000
-4.36718359,0.99968741,-0.99969845,0.65723365,-0.65724420,0.42642144,-0.42642498,0.24422662,-0.24422691,0.00000000,-0.00000000,0.00459503,-0.00459516,0.11633061,-0.11633224,0.42694652,-0.42695337,0.00000000,-0.00000000
-4.36118059,0.97049421,-0.97050675,0.62873055,-0.62874187,0.41550651,-0.41551106,0.24234327,-0.24234374,0.00000000,-0.00000000,0.00417376,-0.00417390,0.11198144,-0.11198298,0.41052143,-0.41052888,0.00000000,-0.00000000
-4.35517759,0.94032120,-0.94033514,0.60008774,-0.60009974,0.40350675,-0.40351227,0.24062617,-0.24062684,0.00000000,-0.00000000,0.00377043,-0.00377055,0.10798346,-0.10798488,0.39379080,-0.39379879,0.00000000,-0.00000000
-4.34917459,0.90942366,-0.90943889,0.57157260,-0.57158518,0.39052537,-0.39053182,0.23907052,-0.23907139,0.00000000,-0.00000000,0.00338804,-0.00338816,0.10436066,-0.10436197,0.37691377,-0.37692222,0.00000000,-0.00000000
-4.34317159,0.87803845,-0.87805486,0.54343137,-0.54344442,0.37667427,-0.37668158,0.23765947,-0.23766054,0.00000000,-0.00000000,0.00302887,-0.00302899,0.10112035,-0.10112155,0.36004185,-0.36005070,0.00000000,-0.00000000
-4.33716858,0.84638848,-0.84640594,0.51589183,-0.51590524,0.36207482,-0.36208292,0.23636690,-0.23636818,0.00000000,-0.00000000,0.00269443,-0.00269454,0.09825443,-0.09825552,0.34332052,-0.34332970,0.00000000,-0.00000000
-4.33116558,0.81468774,-0.81470610,0.48916659,-0.48918025,0.34685835,-0.34686715,0.23516057,-0.23516207,0.00000000,-0.00000000,0.00238557,-0.00238567,0.09574126,-0.09574224,0.32689099,-0.32690041,0.00000000,-0.00000000
-4.32516258,0.78314628,-0.78316539,0.46345636,-0.46347014,0.33116619,-0.33117559,0.23400564,-0.23400735,0.00000000,-0.00000000,0.00210253,-0.00210262,0.09354801,-0.09354891,0.31089174,-0.31090131,0.00000000,-0.00000000
-4.31915958,0.75197478,-0.75199445,0.43895294,-0.43896672,0.31514903,-0.31515892,0.23286807,-0.23287000,0.00000000,-0.00000000,0.00184503,-0.00184511,0.09163338,-0.09163421,0.29545986,-0.29546950,0.00000000,-0.00000000
-4.31315658,0.72138802,-0.72140808,0.41584149,-0.41585514,0.29896573,-0.29897600,0.23171800,-0.23172013,0.00000000,-0.00000000,0.00161235,-0.00161243,0.08995047,-0.08995124,0.28073178,-0.28074138,0.00000000,-0.00000000
-4.30715358,0.69160719,-0.69162743,0.39430187,-0.39431525,0.28278140,-0.28279192,0.23053265,-0.23053496,0.00000000,-0.00000000,0.00140345,-0.00140352,0.08844975,-0.08845047,0.26684325,-0.26685271,0.00000000,-0.00000000
-4.30115058,0.66286054,-0.66288077,0.37450882,-0.37452179,0.26676487,-0.26677551,0.22929874,-0.22930121,0.00000000,-0.00000000,0.00121701,-0.00121707,0.08708192,-0.08708263,0.25392864,-0.25393787,0.00000000,-0.00000000
-4.29514757,0.63538245,-0.63540245,0.35663091,-0.35664334,0.25108564,-0.25109627,0.22801421,-0.22801681,0.00000000,-0.00000000,0.00105153,-0.00105159,0.08580064,-0.08580134,0.24211943,-0.24212833,0.00000000,-0.00000000
-4.28914457,0.60941081,-0.60943037,0.34082827,-0.34084003,0.23591037,-0.23592087,0.22668914,-0.22669184,0.00000000,-0.00000000,0.00090541,-0.00090547,0.08456487,-0.08456557,0.23154189,-0.23155035,0.00000000,-0.00000000
-4.28314157,0.58518291,-0.58520183,0.32724926,-0.32726022,0.22139920,-0.22140945,0.22534585,-0.22534862,0.00000000,-0.00000000,0.00077700,-0.00077705,0.08334086,-0.08334158,0.22231406,-0.22232201,0.00000000,-0.00000000
-4.27713857,0.56292994,-0.56294802,0.31602607,-0.31603612,0.20770190,-0.20771177,0.22401811,-0.22402091,0.00000000,-0.00000000,0.00066466,-0.00066470,0.08210373,-0.08210446,0.21454233,-0.21454967,0.00000000,-0.00000000
-4.27113557,0.54287053,-0.54288759,0.30726976,-0.30727881,0.19495410,-0.19496351,0.22274951,-0.22275229,0.00000000,-0.00000000,0.00056676,-0.00056680,0.08083849,-0.08083924,0.20831744,-0.20832411,0.00000000,-0.00000000
-4.26513257,0.52520358,-0.52521946,0.30106480,-0.30107275,0.18327388,-0.18328272,0.22159112,-0.22159383,0.00000000,-0.00000000,0.00048179,-0.00048183,0.07954062,-0.07954139,0.20371051,-0.20371644,0.00000000,-0.00000000
-4.25912956,0.51010084,-0.51011541,0.29746356,-0.29747036,0.17275862,-0.17276683,0.22059846,-0.22060108,0.00000000,-0.00000000,0.00040830,-0.00040833,0.07821619,-0.07821696,0.20076898,-0.20077414,0.00000000,-0.00000000
-4.25312656,0.49769969,-0.49771283,0.29648110,-0.29648670,0.16348259,-0.16349011,0.21982813,-0.21983061,0.00000000,-0.00000000,0.00034495,-0.00034498,0.07688143,-0.07688220,0.19951294,-0.19951729,0.00000000,-0.00000000
-4.24712356,0.48809643,-0.48810806,0.29809055,-0.29809493,0.15549504,-0.15550182,0.21933406,-0.21933636,0.00000000,-0.00000000,0.00029053,-0.00029055,0.07556209,-0.07556284,0.19993189,-0.19993542,0.00000000,-0.00000000
-4.24112056,0.48134071,-0.48135076,0.30221951,-0.30222268,0.14881918,-0.14882520,0.21916380,-0.21916590,0.00000000,-0.00000000,0.00024393,-0.00024395,0.07429228,-0.07429299,0.20198228,-0.20198500,0.00000000,-0.00000000
-4.23511756,0.47743118,-0.47743963,0.30874762,-0.30874962,0.14345184,-0.14345709,0.21935505,-0.21935691,0.00000000,-0.00000000,0.00020417,-0.00020419,0.07311323,-0.07311388,0.20558599,-0.20558791,0.00000000,-0.00000000
-4.22911456,0.47631297,-0.47631983,0.31750576,-0.31750663,0.13936407,-0.13936855,0.21993249,-0.21993411,0.00000000,-0.00000000,0.00017035,-0.00017037,0.07207179,-0.07207236,0.21062979,-0.21063097,0.00000000,-0.00000000
-4.22311156,0.47787706,-0.47788235,0.32827685,-0.32827667,0.13650243,-0.13650616,0.22090543,-0.22090678,0.00000000,-0.00000000,0.00014172,-0.00014173,0.07121888,-0.07121934,0.21696613,-0.21696661,0.00000000,-0.00000000
-4.21710855,0.48196169,-0.48196547,0.34079852,-0.34079739,0.13479113,-0.13479414,0.22226609,-0.22226718,0.00000000,-0.00000000,0.00011757,-0.00011758,0.07060794,-0.07060826,0.22441510,-0.22441495,0.00000000,-0.00000000
-4.21110555,0.48835595,-0.48835831,0.35476767,-0.35476570,0.13413478,-0.13413712,0.22398904,-0.22398987,0.00000000,-0.00000000,0.00009731,-0.00009732,0.07029339,-0.07029355,0.23276766,-0.23276698,0.00000000,-0.00000000
-4.20510255,0.49680548,-0.49680650,0.36984672,-0.36984403,0.13442180,-0.13442351,0.22603149,-0.22603208,0.00000000,-0.00000000,0.00008043,-0.00008044,0.07032922,-0.07032920,0.24179023,-0.24178909,0.00000000,-0.00000000
-4.19909955,0.50701995,-0.50701977,0.38567160,-0.38566833,0.13552821,-0.13552936,0.22833479,-0.22833515,0.00000000,-0.00000000,0.00006647,-0.00006648,0.07076771,-0.07076747,0.25123022,-0.25122873,0.00000000,-0.00000000
-4.19309655,0.51868235,-0.51868107,0.40186106,-0.40185736,0.13732184,-0.13732247,0.23082686,-0.23082700,0.00000000,-0.00000000,0.00005505,-0.00005506,0.07165824,-0.07165776,0.26082267,-0.26082093,0.00000000,-0.00000000
-4.18709355,0.53145934,-0.53145711,0.41802708,-0.41802309,0.13966662,-0.13966680,0.23342555,-0.23342552,0.00000000,-0.00000000,0.00004584,-0.00004585,0.07304632,-0.07304559,0.27029755,-0.27029567,0.00000000,-0.00000000
-4.18109055,0.54501258,-0.54500952,0.43378594,-0.43378181,0.14242697,-0.14242677,0.23604278,-0.23604259,0.00000000,-0.00000000,0.00003856,-0.00003857,0.07497275,-0.07497173,0.27938758,-0.27938566,0.00000000,-0.00000000
-4.17508754,0.55901020,-0.55900644,0.44876946,-0.44876532,0.14547200,-0.14547147,0.23858911,-0.23858879,0.00000000,-0.00000000,0.00003298,-0.00003299,0.07747280,-0.07747148,0.28783613,-0.28783427,0.00000000,-0.00000000
-4.16908454,0.57313807,-0.57313372,0.46263603,-0.46263199,0.14867939,-0.14867859,0.24097863,-0.24097820,0.00000000,-0.00000000,0.00002891,-0.00002891,0.08057559,-0.08057395,0.29540506,-0.29540334,0.00000000,-0.00000000
-4.16308154,0.58711021,-0.58710538,0.47508078,-0.47507696,0.15193889,-0.15193786,0.24313377,-0.24313326,0.00000000,-0.00000000,0.00002619,-0.00002619,0.08430349,-0.08430153,0.30188198,-0.30188047,0.00000000,-0.00000000
-4.15707854,0.60067788,-0.60067265,0.48584461,-0.48584110,0.15515510,-0.15515389,0.24498982,-0.24498924,0.00000000,-0.00000000,0.00002469,-0.00002469,0.08867155,-0.08866924,0.30708672,-0.30708550,0.00000000,-0.00000000
-4.15107554,0.61363677,-0.61363123,0.49472144,-0.49471832,0.15824973,-0.15824838,0.24649881,-0.24649817,0.00000000,-0.00000000,0.00002433,-0.00002433,0.09368688,-0.09368423,0.31087671,-0.31087583,0.00000000,-0.00000000
-4.14507254,0.62583207,-0.62582628,0.50156355,-0.50156087,0.16116293,-0.16116145,0.24763249,-0.24763179,0.00000000,-0.00000000,0.00002503,-0.00002503,0.09934816,-0.09934518,0.31315100,-0.31315049,0.00000000,-0.00000000
-4.13906953,0.63716099,-0.63715498,0.50628458,-0.50628236,0.16385388,-0.16385230,0.24838433,-0.24838357,0.00000000,-0.00000000,0.00002674,-0.00002674,0.10564507,-0.10564174,0.31385264,-0.31385253,0.00000000,-0.00000000
-4.13306653,0.64757272,-0.64756652,0.50886009,-0.50885835,0.16630052,-0.16629885,0.24877022,-0.24876940,0.00000000,-0.00000000,0.00002944,-0.00002943,0.11255769,-0.11255403,0.31296962,-0.31296990,0.00000000,-0.00000000
-4.12706353,0.65706578,-0.65705940,0.50932576,-0.50932450,0.16849852,-0.16849677,0.24882794,-0.24882704,0.00000000,-0.00000000,0.00003309,-0.00003309,0.12005607,-0.12005210,0.31053391,-0.31053458,0.00000000,-0.00000000
-4.12106053,0.66568300,-0.66567644,0.50777320,-0.50777239,0.17045945,-0.17045762,0.24861526,-0.24861425,0.00000000,-0.00000000,0.00003770,-0.00003769,0.12809976,-0.12809549,0.30661903,-0.30662006,0.00000000,-0.00000000
-4.11505753,0.67350430,-0.67349755,0.50434370,-0.50434329,0.17220838,-0.17220647,0.24820692,-0.24820578,0.00000000,-0.00000000,0.00004325,-0.00004324,0.13663753,-0.13663300,0.30133609,-0.30133745,0.00000000,-0.00000000
-4.10905453,0.68063789,-0.68063094,0.49922011,-0.49922006,0.17378099,-0.17377898,0.24769050,-0.24768920,0.00000000,-0.00000000,0.00004974,-0.00004974,0.14560728,-0.14560250,0.29482854,-0.29483019,0.00000000,-0.00000000
-4.10305153,0.68721022,-0.68720307,0.49261752,-0.49261777,0.17522029,-0.17521819,0.24716147,-0.24715999,0.00000000,-0.00000000,0.00005717,-0.00005717,0.15493610,-0.15493113,0.28726601,-0.28726788,0.00000000,-0.00000000
-4.09704852,0.69335549,-0.69334812,0.48477298,-0.48477348,0.17657329,-0.17657109,0.24671767,-0.24671598,0.00000000,-0.00000000,0.00006553,-0.00006552,0.16454075,-0.16453563,0.27883732,-0.27883937,0.00000000,-0.00000000
-4.09104552,0.69920515,-0.69919756,0.47593492,-0.47593560,0.17788762,-0.17788531,0.24645350,-0.24645159,0.00000000,-0.00000000,0.00007479,-0.00007478,0.17432836,-0.17432314,0.26974338,-0.26974554,0.00000000,-0.00000000
-4.08504252,0.70487823,-0.70487044,0.46635277,-0.46635356,0.17920845,-0.17920603,0.24645430,-0.24645216,0.00000000,-0.00000000,0.00008492,-0.00008492,0.18419753,-0.18419227,0.26018996,-0.26019217,0.00000000,-0.00000000
-4.07903952,0.71047296,-0.71046499,0.45626728,-0.45626814,0.18057576,-0.18057323,0.24679099,-0.24678860,0.00000000,-0.00000000,0.00009589,-0.00009588,0.19403986,-0.19403460,0.25038090,-0.25038311,0.00000000,-0.00000000
-4.07303652,0.71606021,-0.71605210,0.44590199,-0.44590287,0.18202218,-0.18201955,0.24751550,-0.24751289,0.00000000,-0.00000000,0.00010762,-0.00010762,0.20374176,-0.20373658,0.24051206,-0.24051421,0.00000000,-0.00000000
-4.06703352,0.72167928,-0.72167107,0.43545626,-0.43545712,0.18357156,-0.18356883,0.24865723,-0.24865442,0.00000000,-0.00000000,0.00012005,-0.00012004,0.21318675,-0.21318171,0.23076620,-0.23076825,0.00000000,-0.00000000
-4.06103052,0.72733618,-0.72732794,0.42510008,-0.42510091,0.18523819,-0.18523536,0.25022069,-0.25021770,0.00000000,-0.00000000,0.00013308,-0.00013308,0.22225802,-0.22225317,0.22130904,-0.22131094,0.00000000,-0.00000000
-4.05502751,0.73300465,-0.73299646,0.41497088,-0.41497166,0.18702691,-0.18702402,0.25218447,-0.25218134,0.00000000,-0.00000000,0.00014661,-0.00014661,0.23084121,-0.23083661,0.21228665,-0.21228835,0.00000000,-0.00000000
-4.04902451,0.73862980,-0.73862173,0.40517238,-0.40517310,0.18893404,-0.18893108,0.25450174,-0.25449853,0.00000000,-0.00000000,0.00016052,-0.00016052,0.23882749,-0.23882321,0.20382421,-0.20382570,0.00000000,-0.00000000
-4.04302151,0.74413428,-0.74412643,0.39577540,-0.39577608,0.19094893,-0.19094594,0.25710219,-0.25709897,0.00000000,-0.00000000,0.00017469,-0.00017469,0.24611666,-0.24611275,0.19602617,-0.19602741,0.00000000,-0.00000000
-4.03701851,0.74942665,-0.74941908,0.38682056,-0.38682120,0.19305636,-0.19305334,0.25989534,-0.25989216,0.00000000,-0.00000000,0.00018899,-0.00018898,0.25262018,-0.25261668,0.18897764,-0.18897861,0.00000000,-0.00000000
-4.03101551,0.75441132,-0.75440413,0.37832245,-0.37832308,0.19523925,-0.19523623,0.26277505,-0.26277198,0.00000000,-0.00000000,0.00020328,-0.00020327,0.25826418,-0.25826113,0.18274695,-0.18274765,0.00000000,-0.00000000
-4.02501251,0.75899980,-0.75899304,0.37027517,-0.37027581,0.19748194,-0.19747893,0.26562508,-0.26562220,0.00000000,-0.00000000,0.00021744,-0.00021743,0.26299206,-0.26298949,0.17738915,-0.17738955,0.00000000,-0.00000000
-4.01900950,0.76312231,-0.76311603,0.36265863,-0.36265931,0.19977345,-0.19977046,0.26832534,-0.26832272,0.00000000,-0.00000000,0.00023134,-0.00023134,0.26676677,-0.26676469,0.17295014,-0.17295022,0.00000000,-0.00000000
-4.01300650,0.76673924,-0.76673346,0.35544535,-0.35544607,0.20211083,-0.20210786,0.27075858,-0.27075628,0.00000000,-0.00000000,0.00024488,-0.00024488,0.26957256,-0.26957098,0.16947123,-0.16947098,0.00000000,-0.00000000
-4.00700350,0.76985167,-0.76984637,0.34860728,-0.34860807,0.20450219,-0.20449923,0.27281705,-0.27281512,0.00000000,-0.00000000,0.00025798,-0.00025797,0.27141602,-0.27141494,0.16699384,-0.16699324,0.00000000,-0.00000000
-4.00100050,0.77251036,-0.77250551,0.34212228,-0.34212312,0.20696930,-0.20696634,0.27440896,-0.27440744,0.00000000,-0.00000000,0.00027056,-0.00027055,0.27232652,-0.27232591,0.16556398,-0.16556299,0.00000000,-0.00000000
-3.99499750,0.77482250,-0.77481803,0.33597977,-0.33598067,0.20954956,-0.20954657,0.27546423,-0.27546315,0.00000000,-0.00000000,0.00028257,-0.00028257,0.27235570,-0.27235553,0.16523629,-0.16523487,0.00000000,-0.00000000
-3.98899450,0.77695582,-0.77695161,0.33018545,-0.33018638,0.21229717,-0.21229412,0.27593933,-0.27593871,0.00000000,-0.00000000,0.00029400,-0.00029400,0.27157626,-0.27157648,0.16607738,-0.16607550,0.00000000,-0.00000000
-3.98299150,0.77913957,-0.77913549,0.32476459,-0.32476553,0.21528336,-0.21528022,0.27582090,-0.27582073,0.00000000,-0.00000000,0.00030486,-0.00030485,0.27007982,-0.27008039,0.16816828,-0.16816588,0.00000000,-0.00000000
-3.97698849,0.78166223,-0.78165810,0.31976391,-0.31976481,0.21859571,-0.21859242,0.27512798,-0.27512823,0.00000000,-0.00000000,0.00031516,-0.00031515,0.26797404,-0.26797491,0.17160572,-0.17160275,0.00000000,-0.00000000
-3.97098549,0.78486583,-0.78486147,0.31525184,-0.31525265,0.22233633,-0.22233284,0.27391263,-0.27391326,0.00000000,-0.00000000,0.00032496,-0.00032495,0.26537898,-0.26538007,0.17650231,-0.17649870,0.00000000,-0.00000000
-3.96498249,0.78913701,-0.78913220,0.31131725,-0.31131790,0.22661925,-0.22661549,0.27225909,-0.27226005,0.00000000,-0.00000000,0.00033431,-0.00033431,0.26242284,-0.26242409,0.18298532,-0.18298100,0.00000000,-0.00000000
-3.95897949,0.79489505,-0.79488956,0.30806660,-0.30806702,0.23156669,-0.23156260,0.27028121,-0.27028242,0.00000000,-0.00000000,0.00034331,-0.00034330,0.25923724,-0.25923858,0.19119432,-0.19118921,0.00000000,-0.00000000
-3.95297649,0.80257736,-0.80257097,0.30561981,-0.30561993,0.23730476,-0.23730028,0.26811855,-0.26811994,0.00000000,-0.00000000,0.00035201,-0.00035201,0.25595227,-0.25595364,0.20127741,-0.20127144,0.00000000,-0.00000000
