energy_ev,total_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.62181091,9.72733666,7.08808978,6.27781042,0.00249263,1.16602136,2.77170129,0.00000000
-5.61580790,9.65298791,6.99065398,6.21496202,0.00257637,1.17854817,2.72505484,0.00000000
-5.60980490,9.55784525,6.88124593,6.14058226,0.00266555,1.18654239,2.67261235,0.00000000
-5.60380190,9.44371051,6.76107233,6.05606219,0.00276029,1.18992467,2.61524028,0.00000000
-5.59779890,9.31257686,6.63135554,5.96287485,0.00286071,1.18869822,2.55383971,0.00000000
-5.59179590,9.16657455,6.49330316,5.86253711,0.00296693,1.18294676,2.48932311,0.00000000
-5.58579290,9.00791523,6.34808141,5.75657216,0.00307906,1.17282953,2.42259201,0.00000000
-5.57978989,8.83883664,6.19679322,5.64647377,0.00319718,1.15857405,2.35451616,0.00000000
-5.57378689,8.66154970,6.04046182,5.53367348,0.00332134,1.14046682,2.28591507,0.00000000
-5.56778389,8.47818952,5.88002035,5.41951130,0.00345150,1.11884272,2.21754215,0.00000000
-5.56178089,8.29077186,5.71630721,5.30521077,0.00358756,1.09407351,2.15007200,0.00000000
-5.55577789,8.10115608,5.55006721,5.19185884,0.00372928,1.06655624,2.08409089,0.00000000
-5.54977489,7.91101560,5.38195762,5.08039072,0.00387629,1.03670194,2.02009072,0.00000000
-5.54377189,7.72181649,5.21255848,4.97158006,0.00402807,1.00492530,1.95846628,0.00000000
-5.53776888,7.53480441,5.04238623,4.86603443,0.00418388,0.97163560,1.89951571,0.00000000
-5.53176588,7.35100010,4.87190937,4.76419600,0.00434282,0.93722927,1.84344400,0.00000000
-5.52576288,7.17120312,4.70156542,4.66634733,0.00450377,0.90208428,1.79036925,0.00000000
-5.51975988,6.99600349,4.53177779,4.57262203,0.00466541,0.86655628,1.74033129,0.00000000
-5.51375688,6.82580040,4.36297191,4.48301980,0.00482625,0.83097653,1.69330229,0.00000000
-5.50775388,6.66082714,4.19558959,4.39742556,0.00498461,0.79565138,1.64919904,0.00000000
-5.50175088,6.50118124,4.03010114,4.31563196,0.00513873,0.76086302,1.60789627,0.00000000
-5.49574787,6.34685834,3.86701472,4.23736468,0.00528676,0.72687121,1.56924072,0.00000000
-5.48974487,6.19778864,3.70688260,4.16230966,0.00542682,0.69391564,1.53306543,0.00000000
-5.48374187,6.05387427,3.55030436,4.09014146,0.00555710,0.66221848,1.49920369,0.00000000
-5.47773887,5.91502622,3.39792691,4.02055179,0.00567591,0.63198694,1.46750241,0.00000000
-5.47173587,5.78119942,3.25044181,3.95327715,0.00578174,0.60341541,1.43783431,0.00000000
-5.46573287,5.65242452,3.10857986,3.88812488,0.00587333,0.57668713,1.41010871,0.00000000
-5.45972986,5.52883530,2.97310378,3.82499638,0.00594974,0.55197496,1.38428058,0.00000000
-5.45372686,5.41069080,2.84479913,3.76390708,0.00601042,0.52944143,1.36035764,0.00000000
-5.44772386,5.29839133,2.72446423,3.70500228,0.00605518,0.50923790,1.33840541,0.00000000
-5.44172086,5.19248820,2.61289954,3.64856851,0.00608431,0.49150286,1.31855026,0.00000000
-5.43571786,5.09368694,2.51089707,3.59504020,0.00609850,0.47635946,1.30098038,0.00000000
-5.42971486,5.00284433,2.41923025,3.54500170,0.00609887,0.46391243,1.28594501,0.00000000
-5.42371186,4.92095971,2.33864490,3.49918470,0.00608691,0.45424453,1.27375209,0.00000000
-5.41770885,4.84916141,2.26985149,3.45846163,0.00606443,0.44741258,1.26476458,0.00000000
-5.41170585,4.78868909,2.21351911,3.42383544,0.00603353,0.44344355,1.25939580,0.00000000
-5.40570285,4.74087323,2.17027120,3.39642646,0.00599645,0.44233054,1.25810419,0.00000000
-5.39969985,4.70711245,2.14068325,3.37745689,0.00595552,0.44402919,1.26138748,0.00000000
-5.39369685,4.68885002,2.12528217,3.36823362,0.00591304,0.44845456,1.26977680,0.00000000
-5.38769385,4.68755000,2.12454718,3.37012970,0.00587118,0.45547865,1.28383054,0.00000000
-5.38169085,4.70467379,2.13891176,3.38456501,0.00583191,0.46492893,1.30412817,0.00000000
-5.37568784,4.74165724,2.16876616,3.41298603,0.00579688,0.47658789,1.33126373,0.00000000
-5.36968484,4.79988854,2.21445963,3.45684476,0.00576734,0.49019384,1.36583885,0.00000000
-5.36368184,4.88068632,2.27630179,3.51757659,0.00574413,0.50544316,1.40845499,0.00000000
-5.35767884,4.98527770,2.35456217,3.59657654,0.00572761,0.52199388,1.45970441,0.00000000
-5.35167584,5.11477538,2.44946702,3.69517345,0.00571765,0.53947091,1.52015956,0.00000000
-5.34567284,5.27015318,2.56119287,3.81460158,0.00571364,0.55747262,1.59036043,0.00000000
-5.33966983,5.45221897,2.68985592,3.95596912,0.00571457,0.57557875,1.67079960,0.00000000
-5.33366683,5.66158453,2.83549702,4.12022333,0.00571902,0.59335964,1.76190475,0.00000000
-5.32766383,5.89863188,2.99806193,4.30811221,0.00572528,0.61038619,1.86401864,0.00000000
-5.32166083,6.16347595,3.17737714,4.52014310,0.00573146,0.62624054,1.97737675,0.00000000
-5.31565783,6.45592412,3.37312170,4.75653881,0.00573555,0.64052689,2.10208307,0.00000000
-5.30965483,6.77543338,3.58479599,5.01719255,0.00573556,0.65288213,2.23808463,0.00000000
-5.30365183,7.12106677,3.81168877,5.30162311,0.00572965,0.66298577,2.38514589,0.00000000
-5.29764882,7.49145091,4.05284416,5.60893252,0.00571622,0.67056874,2.54282398,0.00000000
-5.29164582,7.88473727,4.30703056,5.93776834,0.00569399,0.67542073,2.71044638,0.00000000
-5.28564282,8.29856979,4.57271364,6.28629330,0.00566217,0.67739557,2.88709222,0.00000000
-5.27963982,8.73006203,4.84803578,6.65216495,0.00562043,0.67641443,3.07157905,0.00000000
-5.27363682,9.17578691,5.13080421,7.03252784,0.00556902,0.67246682,3.26245623,0.00000000
-5.26763382,9.63178174,5.41848984,7.42402064,0.00550880,0.66560899,3.45800651,0.00000000
-5.26163082,10.09357108,5.70823865,7.82280008,0.00544117,0.65596021,3.65625669,0.00000000
-5.25562781,10.55620930,5.99689689,8.22458285,0.00536814,0.64369673,3.85499809,0.00000000
-5.24962481,11.01434362,6.28105062,8.62470605,0.00529224,0.62904396,4.05181731,0.00000000
-5.24362181,11.46229768,6.55707976,9.01820570,0.00521642,0.61226721,4.24413682,0.00000000
-5.23761881,11.89417462,6.82122564,9.39991192,0.00514403,0.59366138,4.42926495,0.00000000
-5.23161581,12.30397719,7.06967061,9.76455846,0.00507865,0.57354011,4.60445395,0.00000000
-5.22561281,12.68574164,7.29862717,10.10690329,0.00502400,0.55222501,4.76696447,0.00000000
-5.21960980,13.03368104,7.50443383,10.42185626,0.00498382,0.53003531,4.91413433,0.00000000
-5.21360680,13.34233267,7.68365388,10.70460900,0.00496169,0.50727847,5.04344914,0.00000000
-5.20760380,13.60670390,7.83317335,10.95076222,0.00496094,0.48424211,5.15261212,0.00000000
-5.20160080,13.82241040,7.95029386,11.15644506,0.00498450,0.46118746,5.23961029,0.00000000
-5.19559780,13.98580077,8.03281646,11.31842140,0.00503476,0.43834462,5.30277426,0.00000000
-5.18959480,14.09406191,8.07911247,11.43417869,0.00511348,0.41590962,5.34082926,0.00000000
-5.18359180,14.14530045,8.08817824,11.50199525,0.00522169,0.39404322,5.35293492,0.00000000
-5.17758879,14.13859614,8.05967096,11.52098306,0.00535961,0.37287142,5.33871226,0.00000000
-5.17158579,14.07402493,7.99392387,11.49110420,0.00552659,0.35248729,5.29825655,0.00000000
-5.16558279,13.95265024,7.89193992,11.41316020,0.00572109,0.33295408,5.23213545,0.00000000
-5.15957979,13.77648302,7.75536395,11.28875502,0.00594070,0.31430906,5.14137245,0.00000000
-5.15357679,13.54841214,7.58643458,11.12023333,0.00618213,0.29656793,5.02741636,0.00000000
-5.14757379,13.27210849,7.38791764,10.91059709,0.00644127,0.27972943,4.89209804,0.00000000
-5.14157079,12.95190699,7.16302409,10.66340435,0.00671332,0.26377984,4.73757621,0.00000000
-5.13556778,12.59267184,6.91531574,10.38265478,0.00699284,0.24869715,4.56627467,0.00000000
-5.12956478,12.19965097,6.64860281,10.07266700,0.00727391,0.23445475,4.38081341,0.00000000
-5.12356178,11.77832585,6.36683735,9.73795310,0.00755027,0.22102439,4.18393637,0.00000000
-5.11755878,11.33426283,6.07400684,9.38309514,0.00781551,0.20837856,3.97843866,0.00000000
-5.11155578,10.87297193,5.77403193,9.01262882,0.00806322,0.19649200,3.76709602,0.00000000
-5.10555278,10.39977811,5.47067197,8.63093807,0.00828716,0.18534264,3.55259873,0.00000000
-5.09954977,9.91970946,5.16744167,8.24216431,0.00848148,0.17491197,3.33749251,0.00000000
-5.09354677,9.43740539,4.86754111,7.85013259,0.00864083,0.16518486,3.12412778,0.00000000
-5.08754377,8.95704711,4.57380112,7.45829627,0.00876057,0.15614912,2.91461878,0.00000000
-5.08154077,8.48231102,4.28864495,7.06970078,0.00883685,0.14779485,2.71081333,0.00000000
-5.07553777,8.01634510,4.01406647,6.68696594,0.00886675,0.14011370,2.51427331,0.00000000
-5.06953477,7.56176670,3.75162440,6.31228583,0.00884837,0.13309819,2.32626596,0.00000000
-5.06353177,7.12067982,3.50245144,5.94744401,0.00878081,0.12674119,2.14776506,0.00000000
-5.05752876,6.69470887,3.26727657,5.59384197,0.00866428,0.12103549,1.97946129,0.00000000
-5.05152576,6.28504564,3.04645842,5.25253775,0.00849997,0.11597371,1.82178025,0.00000000
-5.04552276,5.89250586,2.84002718,4.92429190,0.00829010,0.11154830,1.67490676,0.00000000
-5.03951976,5.51759164,2.64773261,4.60961790,0.00803776,0.10775178,1.53881393,0.00000000
-5.03351676,5.16055650,2.46909545,4.30883402,0.00774683,0.10457712,1.41329513,0.00000000
-5.02751376,4.82146951,2.30345972,4.02211444,0.00742188,0.10201808,1.29799750,0.00000000
-5.02151076,4.50027601,2.15004370,3.74953723,0.00706796,0.10006966,1.19245551,0.00000000
-5.01550775,4.19685268,2.00798766,3.49112768,0.00669052,0.09872840,1.09612310,0.00000000
-5.00950475,3.91105521,1.87639665,3.24689579,0.00629521,0.09799252,1.00840363,0.00000000
-5.00350175,3.64275764,1.75437726,3.01686703,0.00588773,0.09786189,0.92867658,0.00000000
-4.99749875,3.39188286,1.64106773,2.80110633,0.00547371,0.09833773,0.85632049,0.00000000
-4.99149575,3.15842419,1.53566081,2.59973502,0.00505859,0.09942210,0.79073195,0.00000000
-4.98549275,2.94245853,1.43741984,2.41294141,0.00464748,0.10111707,0.73134029,0.00000000
-4.97948974,2.74415172,1.34568819,2.24098534,0.00424508,0.10342373,0.67761835,0.00000000
-4.97348674,2.56375712,1.25989286,2.08419746,0.00385564,0.10634101,0.62908937,0.00000000
-4.96748374,2.40160821,1.17954321,1.94297401,0.00348293,0.10986432,0.58533061,0.00000000
-4.96148074,2.25810651,1.10422572,1.81776770,0.00313018,0.11398426,0.54597392,0.00000000
-4.95547774,2.13370544,1.03359597,1.70907537,0.00280016,0.11868523,0.51070410,0.00000000
-4.94947474,2.02889119,0.96736880,1.61742286,0.00249521,0.12394425,0.47925523,0.00000000
-4.94347174,1.94416108,0.90530772,1.54334757,0.00221729,0.12972996,0.45140577,0.00000000
-4.93746873,1.87999997,0.84721425,1.48737885,0.00196810,0.13600185,0.42697270,0.00000000
-4.93146573,1.83685514,0.79291804,1.45001631,0.00174922,0.14270982,0.40580505,0.00000000
-4.92546273,1.81510975,0.74226809,1.43170647,0.00156220,0.14979414,0.38777737,0.00000000
-4.91945973,1.81505529,0.69512550,1.43281752,0.00140880,0.15718580,0.37278305,0.00000000
-4.91345673,1.83686315,0.65135778,1.45361262,0.00129112,0.16480718,0.36072794,0.00000000
-4.90745373,1.88055570,0.61083476,1.49422204,0.00121185,0.17257329,0.35152419,0.00000000
-4.90145073,1.94597742,0.57342593,1.55461463,0.00117446,0.18039315,0.34508456,0.00000000
-4.89544772,2.03276671,0.53899900,1.63456939,0.00118346,0.18817170,0.34131705,0.00000000
-4.88944472,2.14032936,0.50741936,1.73364813,0.00124463,0.19581180,0.34012014,0.00000000
-4.88344172,2.26781471,0.47855018,1.85117036,0.00136530,0.20321653,0.34137846,0.00000000
-4.87743872,2.41409596,0.45225296,1.98619184,0.00155460,0.21029154,0.34495910,0.00000000
-4.87143572,2.57775597,0.42838806,2.13748827,0.00182366,0.21694742,0.35070859,0.00000000
-4.86543272,2.75707996,0.40681538,2.30354561,0.00218591,0.22310203,0.35845063,0.00000000
-4.85942971,2.95005681,0.38739471,2.48255866,0.00265718,0.22868264,0.36798471,0.00000000
-4.85342671,3.15438986,0.36998606,2.67243891,0.00325594,0.23362790,0.37908568,0.00000000
-4.84742371,3.36751851,0.35444971,2.87083308,0.00400328,0.23788940,0.39150444,0.00000000
-4.84142071,3.58665103,0.34064621,3.07515258,0.00492297,0.24143297,0.40496970,0.00000000
-4.83541771,3.80880875,0.32843638,3.28261439,0.00604131,0.24423951,0.41919103,0.00000000
-4.82941471,4.03088117,0.31768139,3.49029280,0.00738691,0.24630538,0.43386296,0.00000000
-4.82341171,4.24969094,0.30824309,3.69518105,0.00899033,0.24764231,0.44867031,0.00000000
-4.81740870,4.46206720,0.29998464,3.89426155,0.01088352,0.24827684,0.46329441,0.00000000
-4.81140570,4.66492487,0.29277147,4.08458228,0.01309919,0.24824934,0.47742021,0.00000000
-4.80540270,4.85534751,0.28647273,4.26333723,0.01566996,0.24761251,0.49074381,0.00000000
-4.79939970,5.03067049,0.28096300,4.42794753,0.01862738,0.24642956,0.50298044,0.00000000
-4.79339670,5.18856132,0.27612437,4.57614056,0.02200086,0.24477201,0.51387220,0.00000000
-4.78739370,5.32709375,0.27184872,4.70602334,0.02581648,0.24271728,0.52319551,0.00000000
-4.78139070,5.44481233,0.26804006,4.81614730,0.03009578,0.24034603,0.53076782,0.00000000
-4.77538769,5.54078443,0.26461675,4.90556128,0.03485458,0.23773945,0.53645314,0.00000000
-4.76938469,5.61463711,0.26151361,4.97385013,0.04010181,0.23497656,0.54016633,0.00000000
-4.76338169,5.66657665,0.25868348,5.02115674,0.04583863,0.23213161,0.54187573,0.00000000
-4.75737869,5.69738939,0.25609831,5.04818602,0.05205768,0.22927169,0.54160399,0.00000000
-4.75137569,5.70842314,0.25374965,5.05618985,0.05874267,0.22645470,0.53942711,0.00000000
-4.74537269,5.70154918,0.25164828,5.04693303,0.06586839,0.22372764,0.53547149,0.00000000
-4.73936968,5.67910576,0.24982316,5.02264080,0.07340110,0.22112552,0.52990926,0.00000000
-4.73336668,5.64382477,0.24831954,4.98592932,0.08129942,0.21867070,0.52295186,0.00000000
-4.72736368,5.59874375,0.24719630,4.93972132,0.08951573,0.21637290,0.51484226,0.00000000
-4.72136068,5.54710632,0.24652269,4.88714958,0.09799797,0.21422979,0.50584593,0.00000000
-4.71535768,5.49225437,0.24637443,4.83145159,0.10669193,0.21222824,0.49624118,0.00000000
-4.70935468,5.43751590,0.24682948,4.77585905,0.11554377,0.21034599,0.48630887,0.00000000
-4.70335168,5.38609236,0.24796346,4.72348614,0.12450285,0.20855399,0.47632227,0.00000000
-4.69734867,5.34094968,0.24984513,4.67722073,0.13352455,0.20681897,0.46653725,0.00000000
-4.69134567,5.30471684,0.25253194,4.63962243,0.14257296,0.20510634,0.45718322,0.00000000
-4.68534267,5.27959572,0.25606587,4.61283141,0.15162337,0.20338319,0.44845521,0.00000000
-4.67933967,5.26728547,0.26046986,4.59849133,0.16066413,0.20162124,0.44050743,0.00000000
-4.67333667,5.26892411,0.26574478,4.59768952,0.16969800,0.19979957,0.43344846,0.00000000
-4.66733367,5.28504952,0.27186729,4.61091656,0.17874252,0.19790697,0.42733827,0.00000000
-4.66133067,5.31558115,0.27878853,4.63804691,0.18782956,0.19594379,0.42218725,0.00000000
-4.65532766,5.35982304,0.28643371,4.67834152,0.19700383,0.19392312,0.41795711,0.00000000
-4.64932466,5.41648797,0.29470283,4.73047215,0.20632033,0.19187127,0.41456372,0.00000000
-4.64332166,5.48374168,0.30347215,4.79256666,0.21584087,0.18982741,0.41188165,0.00000000
-4.63731866,5.55926552,0.31259673,4.86227358,0.22562975,0.18784249,0.40975019,0.00000000
-4.63131566,5.64033501,0.32191369,4.93684328,0.23574873,0.18597735,0.40798064,0.00000000
-4.62531266,5.72391139,0.33124622,5.01322287,0.24625166,0.18430020,0.40636445,0.00000000
-4.61930965,5.80674271,0.34040803,5.08816098,0.25717895,0.18288350,0.40468194,0.00000000
-4.61330665,5.88547078,0.34920835,5.15831866,0.26855225,0.18180054,0.40271116,0.00000000
-4.60730365,5.95674009,0.35745692,5.22038187,0.28036970,0.18112182,0.40023661,0.00000000
-4.60130065,6.01730491,0.36496920,5.27117178,0.29260208,0.18091143,0.39705734,0.00000000
-4.59529765,6.06413102,0.37157128,5.30774860,0.30519012,0.18122375,0.39299428,0.00000000
-4.58929465,6.09448857,0.37710455,5.32750543,0.31804331,0.18210056,0.38789644,0.00000000
-4.58329165,6.10603347,0.38142990,5.32824894,0.33104029,0.18356890,0.38164581,0.00000000
-4.57728864,6.09687493,0.38443133,5.30826453,0.34403105,0.18563966,0.37416083,0.00000000
-4.57128564,6.06562742,0.38601892,5.26636405,0.35684078,0.18830719,0.36539835,0.00000000
-4.56528264,6.01144622,0.38613106,5.20191515,0.36927539,0.19154987,0.35535411,0.00000000
-4.55927964,5.93404612,0.38473591,5.11485218,0.38112848,0.19533176,0.34406175,0.00000000
-4.55327664,5.83370356,0.38183213,5.00566896,0.39218937,0.19960507,0.33159056,0.00000000
-4.54727364,5.71124312,0.37744887,4.87539501,0.40225192,0.20431360,0.31804206,0.00000000
-4.54127064,5.56800972,0.37164499,4.72555667,0.41112368,0.20939671,0.30354564,0.00000000
-4.53526763,5.40582815,0.36450776,4.55812586,0.41863475,0.21479375,0.28825356,0.00000000
-4.52926463,5.22695204,0.35615089,4.37545869,0.42464611,0.22044861,0.27233542,0.00000000
-4.52326163,5.03400436,0.34671204,4.18022706,0.42905676,0.22631408,0.25597248,0.00000000
-4.51725863,4.82991166,0.33634998,3.97534583,0.43180931,0.23235578,0.23935196,0.00000000
-4.51125563,4.61783417,0.32524135,3.76389846,0.43289372,0.23855532,0.22266159,0.00000000
-4.50525263,4.40109385,0.31357707,3.54906341,0.43234889,0.24491240,0.20608458,0.00000000
-4.49924962,4.18310209,0.30155860,3.33404367,0.43026205,0.25144573,0.18979508,0.00000000
-4.49324662,3.96728881,0.28939402,3.12200093,0.42676579,0.25819256,0.17395439,0.00000000
-4.48724362,3.75703412,0.27729391,2.91599583,0.42203308,0.26520673,0.15870782,0.00000000
-4.48124062,3.55560374,0.26546730,2.71893513,0.41627030,0.27255536,0.14418238,0.00000000
-4.47523762,3.36608894,0.25411746,2.53352615,0.40970880,0.28031417,0.13048517,0.00000000
-4.46923462,3.19135177,0.24343790,2.36223852,0.40259531,0.28856177,0.11770253,0.00000000
-4.46323162,3.03397581,0.23360832,2.20727299,0.39518183,0.29737305,0.10589984,0.00000000
-4.45722861,2.89622297,0.22479088,2.07053666,0.38771543,0.30681218,0.09512189,0.00000000
-4.45122561,2.77999661,0.21712667,1.95362400,0.38042861,0.31692556,0.08539381,0.00000000
-4.44522261,2.68681095,0.21073250,1.85780283,0.37353064,0.32773507,0.07672231,0.00000000
-4.43921961,2.61776726,0.20569817,1.78400453,0.36720051,0.33923225,0.06909732,0.00000000
-4.43321661,2.57353690,0.20208422,1.73281785,0.36158167,0.35137367,0.06249374,0.00000000
-4.42721361,2.55435130,0.19992032,1.70448574,0.35677905,0.36407786,0.05687344,0.00000000
-4.42121061,2.55999939,0.19920432,1.69890506,0.35285836,0.37722423,0.05218717,0.00000000
-4.41520760,2.58983242,0.19990209,1.71562891,0.34984775,0.39065397,0.04837656,0.00000000
-4.40920460,2.64277652,0.20194810,1.75387185,0.34774173,0.40417315,0.04537602,0.00000000
-4.40320160,2.71735310,0.20524694,1.81251838,0.34650705,0.41755795,0.04311452,0.00000000
-4.39719860,2.81170699,0.20967560,1.89013505,0.34609027,0.43056182,0.04151731,0.00000000
-4.39119560,2.92364235,0.21508661,1.98498696,0.34642637,0.44292432,0.04050742,0.00000000
-4.38519260,3.05066587,0.22131197,2.09505906,0.34744813,0.45438124,0.04000708,0.00000000
-4.37918959,3.19003689,0.22816770,2.21808307,0.34909535,0.46467548,0.03993897,0.00000000
-4.37318659,3.33882347,0.23545906,2.35157013,0.35132365,0.47356831,0.04022736,0.00000000
-4.36718359,3.49396363,0.24298613,2.49284968,0.35411197,0.48085028,0.04079907,0.00000000
-4.36118059,3.65233032,0.25054971,2.63911432,0.35746850,0.48635127,0.04158441,0.00000000
-4.35517759,3.81079879,0.25795728,2.78747035,0.36143432,0.48994925,0.04251788,0.00000000
-4.34917459,3.96631461,0.26502890,2.93499331,0.36608472,0.49157714,0.04353891,0.00000000
-4.34317159,4.11596077,0.27160283,3.07878741,0.37152776,0.49122756,0.04459239,0.00000000
-4.33716858,4.25702189,0.27754068,3.21604759,0.37790013,0.48895502,0.04562920,0.00000000
-4.33116558,4.38704378,0.28273191,3.34412250,0.38536041,0.48487561,0.04660654,0.00000000
-4.32516258,4.50388674,0.28709756,3.46057672,0.39408002,0.47916403,0.04748828,0.00000000
-4.31915958,4.60577105,0.29059307,3.56325013,0.40423213,0.47204815,0.04824511,0.00000000
-4.31315658,4.69131332,0.29321003,3.65031263,0.41597930,0.46380135,0.04885465,0.00000000
-4.30715358,4.75955279,0.29497698,3.72031229,0.42946025,0.45473293,0.04930143,0.00000000
