energy_ev,total_up,Pb_p_up,Pb_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.55577789,4.03484416,0.20054008,0.01023194,1.92357367,3.63772728,0.19198395,0.00000000
-5.54977489,4.21421804,0.21150772,0.01061853,2.01370087,3.79976098,0.19985187,0.00000000
-5.54377189,4.40133329,0.22317235,0.01101528,2.09934996,3.97043381,0.20735511,0.00000000
-5.53776888,4.59394105,0.23533020,0.01141688,2.17905456,4.14780776,0.21434169,0.00000000
-5.53176588,4.78963891,0.24776701,0.01181782,2.25144811,4.32976941,0.22066802,0.00000000
-5.52576288,4.98590922,0.26026228,0.01221249,2.31530090,4.51406037,0.22620276,0.00000000
-5.51975988,5.18015960,0.27259358,0.01259527,2.36955193,4.69831105,0.23083036,0.00000000
-5.51375688,5.36976518,0.28454084,0.01296065,2.41333441,4.88007765,0.23445396,0.00000000
-5.50775388,5.55211248,0.29589072,0.01330330,2.44599406,5.05688227,0.23699772,0.00000000
-5.50175088,5.72464436,0.30644068,0.01361821,2.46709987,5.22625579,0.23840841,0.00000000
-5.49574787,5.88490568,0.31600303,0.01390074,2.47644712,5.38578309,0.23865631,0.00000000
-5.48974487,6.03058904,0.32440854,0.01414670,2.47405302,5.53315001,0.23773535,0.00000000
-5.48374187,6.15957989,0.33150986,0.01435249,2.46014571,5.66619097,0.23566256,0.00000000
-5.47773887,6.27000007,0.33718439,0.01451509,2.43514749,5.78293640,0.23247691,0.00000000
-5.47173587,6.36024888,0.34133673,0.01463214,2.39965354,5.88165842,0.22823760,0.00000000
-5.46573287,6.42904032,0.34390058,0.01470203,2.35440739,5.96091359,0.22302186,0.00000000
-5.45972986,6.47543551,0.34483997,0.01472387,2.30027453,6.01958100,0.21692250,0.00000000
-5.45372686,6.49886889,0.34414994,0.01469753,2.23821556,6.05689429,0.21004516,0.00000000
-5.44772386,6.49916708,0.34185644,0.01462363,2.16925991,6.07246612,0.20250556,0.00000000
-5.44172086,6.47655929,0.33801565,0.01450355,2.09448143,6.06630379,0.19442670,0.00000000
-5.43571786,6.43167854,0.33271255,0.01433934,2.01497632,6.03881498,0.18593621,0.00000000
-5.42971486,6.36555289,0.32605890,0.01413373,1.93184423,5.99080294,0.17716389,0.00000000
-5.42371186,6.27958667,0.31819055,0.01389001,1.84617266,5.92345080,0.16823954,0.00000000
-5.41770885,6.17553169,0.30926436,0.01361196,1.75902463,5.83829509,0.15929103,0.00000000
-5.41170585,6.05544897,0.29945451,0.01330379,1.67142956,5.73718918,0.15044278,0.00000000
-5.40570285,5.92166197,0.28894859,0.01296999,1.58437690,5.62225745,0.14181453,0.00000000
-5.39969985,5.77670269,0.27794340,0.01261524,1.49881194,5.49584188,0.13352037,0.00000000
-5.39369685,5.62325209,0.26664062,0.01224431,1.41563333,5.36044261,0.12566814,0.00000000
-5.38769385,5.46407692,0.25524253,0.01186194,1.33569158,5.21865463,0.11835899,0.00000000
-5.38169085,5.30196496,0.24394778,0.01147275,1.25978802,5.07310287,0.11168714,0.00000000
-5.37568784,5.13966075,0.23294745,0.01108113,1.18867359,4.92637774,0.10573971,0.00000000
-5.36968484,4.97980397,0.22242136,0.01069116,1.12304715,4.78097362,0.10059666,0.00000000
-5.36368184,4.82487246,0.21253483,0.01030657,1.06355283,4.63923207,0.09633063,0.00000000
-5.35767884,4.67713147,0.20343587,0.00993065,1.01077621,4.50329183,0.09300677,0.00000000
-5.35167584,4.53859073,0.19525293,0.00956626,0.96523934,4.37504678,0.09068236,0.00000000
-5.34567284,4.41097027,0.18809308,0.00921575,0.92739450,4.25611321,0.08940631,0.00000000
-5.33966983,4.29567570,0.18204084,0.00888104,0.89761677,4.14780683,0.08921845,0.00000000
-5.33366683,4.19378316,0.17715741,0.00856357,0.87619586,4.05112975,0.09014858,0.00000000
-5.32766383,4.10603384,0.17348047,0.00826434,0.86332716,3.96676741,0.09221531,0.00000000
-5.32166083,4.03283752,0.17102437,0.00798397,0.85910269,3.89509454,0.09542480,0.00000000
-5.31565783,3.97428434,0.16978075,0.00772274,0.86350218,3.83618956,0.09976930,0.00000000
-5.30965483,3.93016386,0.16971947,0.00748061,0.87638488,3.78985604,0.10522565,0.00000000
-5.30365183,3.89999002,0.17078985,0.00725732,0.89748255,3.75565010,0.11175388,0.00000000
-5.29764882,3.88303104,0.17292216,0.00705240,0.92639422,3.73291208,0.11929587,0.00000000
-5.29164582,3.87834272,0.17602931,0.00686526,0.96258333,3.72080138,0.12777437,0.00000000
-5.28564282,3.88480413,0.18000872,0.00669519,1.00537765,3.71833279,0.13709233,0.00000000
-5.27963982,3.90115451,0.18474437,0.00654145,1.05397268,3.72441340,0.14713278,0.00000000
-5.27363682,3.92603048,0.19010897,0.00640326,1.10743875,3.73787872,0.15775930,0.00000000
-5.26763382,3.95800267,0.19596633,0.00627984,1.16473234,3.75752732,0.16881722,0.00000000
-5.26163082,3.99561138,0.20217384,0.00617044,1.22471176,3.78215317,0.18013555,0.00000000
-5.25562781,4.03740047,0.20858507,0.00607432,1.28615709,3.81057536,0.19152979,0.00000000
-5.24962481,4.08194949,0.21505258,0.00599080,1.34779444,3.84166468,0.20280540,0.00000000
-5.24362181,4.12790360,0.22143079,0.00591922,1.40832391,3.87436714,0.21376211,0.00000000
-5.23761881,4.17400123,0.22757903,0.00585895,1.46645080,3.90772434,0.22419878,0.00000000
-5.23161581,4.21909947,0.23336452,0.00580939,1.52091920,3.94089084,0.23391882,0.00000000
-5.22561281,4.26219703,0.23866552,0.00576998,1.57054688,3.97314874,0.24273583,0.00000000
-5.21960980,4.30245481,0.24337430,0.00574015,1.61426031,4.00391980,0.25047937,0.00000000
-5.21360680,4.33921409,0.24740000,0.00571939,1.65112861,4.03277525,0.25700059,0.00000000
-5.20760380,4.37201207,0.25067132,0.00570719,1.68039491,4.05944377,0.26217744,0.00000000
-5.20160080,4.40059492,0.25313880,0.00570309,1.70150381,4.08381762,0.26591930,0.00000000
-5.19559780,4.42492796,0.25477671,0.00570668,1.71412384,4.10595730,0.26817070,0.00000000
-5.18959480,4.44520290,0.25558445,0.00571762,1.71816350,4.12609469,0.26891408,0.00000000
-5.18359180,4.46184169,0.25558735,0.00573566,1.71378026,4.14463459,0.26817128,0.00000000
-5.17758879,4.47549686,0.25483669,0.00576068,1.70138174,4.16215459,0.26600383,0.00000000
-5.17158579,4.48704769,0.25340920,0.00579269,1.68161872,4.17940269,0.26251188,0.00000000
-5.16558279,4.49759182,0.25140560,0.00583190,1.65537004,4.19729240,0.25783183,0.00000000
-5.15957979,4.50843178,0.24894851,0.00587871,1.62371973,4.21689455,0.25213270,0.00000000
-5.15357679,4.52105583,0.24617955,0.00593372,1.58792678,4.23942502,0.24561145,0.00000000
-5.14757379,4.53711255,0.24325578,0.00599779,1.54938887,4.26622778,0.23848733,0.00000000
-5.14157079,4.55837879,0.24034546,0.00607200,1.50960074,4.29875226,0.23099552,0.00000000
-5.13556778,4.58672058,0.23762330,0.00615764,1.47010898,4.33852455,0.22338024,0.00000000
-5.12956478,4.62404706,0.23526527,0.00625621,1.43246444,4.38711192,0.21588766,0.00000000
-5.12356178,4.67225755,0.23344309,0.00636934,1.39817398,4.44608045,0.20875884,0.00000000
-5.11755878,4.73318245,0.23231863,0.00649876,1.36865309,4.51694620,0.20222281,0.00000000
-5.11155578,4.80851919,0.23203828,0.00664622,1.34518097,4.60112051,0.19649026,0.00000000
-5.10555278,4.89976467,0.23272754,0.00681339,1.32885950,4.69985091,0.19174784,0.00000000
-5.09954977,5.00814656,0.23448603,0.00700176,1.32057746,4.81415930,0.18815326,0.00000000
-5.09354677,5.13455582,0.23738304,0.00721254,1.32098125,4.94478002,0.18583150,0.00000000
-5.08754377,5.27948374,0.24145386,0.00744653,1.33045297,5.09210055,0.18487197,0.00000000
-5.08154077,5.44296647,0.24669701,0.00770404,1.34909670,5.25610804,0.18532687,0.00000000
-5.07553777,5.62454071,0.25307263,0.00798480,1.37673347,5.43634506,0.18721068,0.00000000
-5.06953477,5.82321349,0.26050202,0.00828780,1.41290515,5.63187780,0.19050079,0.00000000
-5.06353177,6.03744914,0.26886847,0.00861134,1.45688721,5.84127978,0.19513916,0.00000000
-5.05752876,6.26517563,0.27801950,0.00895290,1.50771001,6.06263339,0.20103502,0.00000000
-5.05152576,6.50381168,0.28777034,0.00930921,1.56418800,6.29355104,0.20806836,0.00000000
-5.04552276,6.75031516,0.29790880,0.00967620,1.62495587,6.53121656,0.21609416,0.00000000
-5.03951976,7.00125213,0.30820114,0.01004914,1.68851055,6.77244645,0.22494712,0.00000000
-5.03351676,7.25288456,0.31839905,0.01042270,1.75325754,7.01376946,0.23444679,0.00000000
-5.02751376,7.50127371,0.32824723,0.01079108,1.81756001,7.25152173,0.24440286,0.00000000
-5.02151076,7.74239526,0.33749152,0.01114817,1.87978896,7.48195377,0.25462033,0.00000000
-5.01550775,7.97226111,0.34588710,0.01148773,1.93837250,7.70134457,0.26490462,0.00000000
-5.00950475,8.18704238,0.35320652,0.01180357,1.99184271,7.90611769,0.27506618,0.00000000
-5.00350175,8.38318810,0.35924722,0.01208977,2.03887809,8.09295383,0.28492465,0.00000000
-4.99749875,8.55753366,0.36383813,0.01234082,2.07834033,8.25889432,0.29431244,0.00000000
-4.99149575,8.70739422,0.36684524,0.01255186,2.10930399,8.40143060,0.30307749,0.00000000
-4.98549275,8.83063848,0.36817572,0.01271881,2.13107826,8.51857536,0.31108547,0.00000000
-4.97948974,8.92573978,0.36778057,0.01283848,2.14322014,8.60891209,0.31822114,0.00000000
-4.97348674,8.99180245,0.36565563,0.01290872,2.14553882,8.67162116,0.32438906,0.00000000
-4.96748374,9.02856310,0.36184090,0.01292845,2.13809165,8.70648159,0.32951374,0.00000000
-4.96148074,9.03636751,0.35641842,0.01289770,2.12117207,8.71384952,0.33353922,0.00000000
-4.95547774,9.01612566,0.34950854,0.01281759,2.09529045,8.69461537,0.33642829,0.00000000
-4.94947474,8.96924811,0.34126513,0.01269029,2.06114915,8.65014289,0.33816145,0.00000000
-4.94347174,8.89756814,0.33186970,0.01251895,2.01961301,8.58219438,0.33873564,0.00000000
-4.93746873,8.80325458,0.32152491,0.01230759,1.97167674,8.49284663,0.33816301,0.00000000
-4.93146573,8.68872037,0.31044770,0.01206097,1.91843079,8.38440281,0.33646960,0.00000000
-4.92546273,8.55653180,0.29886236,0.01178441,1.86102712,8.25930483,0.33369420,0.00000000
-4.91945973,8.40932306,0.28699383,0.01148372,1.80064599,8.12005102,0.32988723,0.00000000
-4.91345673,8.24971978,0.27506151,0.01116494,1.73846512,7.96912251,0.32510980,0.00000000
-4.90745373,8.08027450,0.26327379,0.01083426,1.67563180,7.80892143,0.31943273,0.00000000
-4.90145073,7.90341572,0.25182339,0.01049783,1.61323886,7.64172255,0.31293575,0.00000000
-4.89544772,7.72141142,0.24088373,0.01016161,1.55230458,7.46963920,0.30570655,0.00000000
-4.88944472,7.53634648,0.23060628,0.00983127,1.49375688,7.29460307,0.29783981,0.00000000
-4.88344172,7.35011290,0.22111892,0.00951205,1.43842152,7.11835668,0.28943607,0.00000000
-4.87743872,7.16441085,0.21252522,0.00920868,1.38701422,6.94245668,0.28060043,0.00000000
-4.87143572,6.98075790,0.20490455,0.00892528,1.34013622,6.76828529,0.27144105,0.00000000
-4.86543272,6.80050392,0.19831293,0.00866531,1.29827290,6.59706733,0.26206742,0.00000000
-4.85942971,6.62484887,0.19278442,0.00843152,1.26179487,6.42989004,0.25258858,0.00000000
-4.85342671,6.45486090,0.18833290,0.00822593,1.23096118,6.26772311,0.24311106,0.00000000
-4.84742371,6.29149285,0.18495414,0.00804980,1.20592417,6.11143681,0.23373691,0.00000000
-4.84142071,6.13559545,0.18262792,0.00790368,1.18673543,5.96181660,0.22456170,0.00000000
-4.83541771,5.98792643,0.18132027,0.00778737,1.17335271,5.81957319,0.21567269,0.00000000
-4.82941471,5.84915514,0.18098544,0.00770002,1.16564751,5.68534777,0.20714726,0.00000000
-4.82341171,5.71986297,0.18156782,0.00764011,1.16341296,5.55971247,0.19905156,0.00000000
-4.81740870,5.60054041,0.18300358,0.00760562,1.16637205,5.44316705,0.19143965,0.00000000
-4.81140570,5.49158180,0.18522205,0.00759400,1.17418599,5.33613268,0.18435299,0.00000000
-4.80540270,5.39327915,0.18814692,0.00760233,1.18646272,5.23894440,0.17782045,0.00000000
-4.79939970,5.30581648,0.19169708,0.00762739,1.20276539,5.15184367,0.17185873,0.00000000
-4.79339670,5.22926601,0.19578745,0.00766577,1.22262095,5.07497233,0.16647322,0.00000000
-4.78739370,5.16358725,0.20032947,0.00771395,1.24552868,5.00836939,0.16165923,0.00000000
-4.78139070,5.10862992,0.20523169,0.00776846,1.27096869,4.95197134,0.15740354,0.00000000
-4.77538769,5.06414096,0.21040021,0.00782592,1.29841048,4.90561652,0.15368616,0.00000000
-4.76938469,5.02977569,0.21573921,0.00788314,1.32732121,4.86905380,0.15048216,0.00000000
-4.76338169,5.00511270,0.22115154,0.00793725,1.35717409,4.84195495,0.14776367,0.00000000
-4.75737869,4.98967158,0.22653950,0.00798568,1.38745637,4.82393017,0.14550164,0.00000000
-4.75137569,4.98293237,0.23180575,0.00802630,1.41767719,4.81454543,0.14366761,0.00000000
-4.74537269,4.98435535,0.23685437,0.00805737,1.44737505,4.81334063,0.14223514,0.00000000
-4.73936968,4.99339974,0.24159222,0.00807761,1.47612480,4.81984677,0.14118102,0.00000000
-4.73336668,5.00953983,0.24593034,0.00808615,1.50354407,4.83360089,0.14048615,0.00000000
-4.72736368,5.03227709,0.24978562,0.00808255,1.52929881,4.85415734,0.14013599,0.00000000
-4.72136068,5.06114738,0.25308248,0.00806671,1.55310808,4.88109427,0.14012077,0.00000000
-4.71535768,5.09572218,0.25575459,0.00803884,1.57474757,4.91401457,0.14043517,0.00000000
-4.70935468,5.13560374,0.25774658,0.00799940,1.59405187,4.95254078,0.14107785,0.00000000
-4.70335168,5.18041402,0.25901556,0.00794903,1.61091525,4.99630418,0.14205045,0.00000000
-4.69734867,5.22977806,0.25953246,0.00788847,1.62529087,5.04492845,0.14335649,0.00000000
-4.69134567,5.28330270,0.25928302,0.00781850,1.63718818,5.09800890,0.14499998,0.00000000
-4.68534267,5.34055202,0.25826847,0.00773987,1.64666871,5.15508874,0.14698388,0.00000000
-4.67933967,5.40102126,0.25650568,0.00765323,1.65384000,5.21563394,0.14930848,0.00000000
-4.67333667,5.46411103,0.25402686,0.00755914,1.65884807,5.27900880,0.15196978,0.00000000
-4.66733367,5.52910397,0.25087870,0.00745798,1.66186843,5.34445401,0.15495796,0.00000000
-4.66133067,5.59514574,0.24712110,0.00734995,1.66309603,5.41106944,0.15825593,0.00000000
-4.65532766,5.66123232,0.24282525,0.00723511,1.66273450,5.47780326,0.16183821,0.00000000
-4.64932466,5.72620498,0.23807143,0.00711332,1.66098510,5.54344907,0.16567001,0.00000000
-4.64332166,5.78875435,0.23294637,0.00698434,1.65803580,5.60665200,0.16970669,0.00000000
-4.63731866,5.84743402,0.22754035,0.00684780,1.65405118,5.66592452,0.17389367,0.00000000
-4.63131566,5.90068392,0.22194421,0.00670329,1.64916334,5.71967189,0.17816668,0.00000000
-4.62531266,5.94686300,0.21624629,0.00655038,1.64346453,5.76622669,0.18245258,0.00000000
-4.61930965,5.98429015,0.21052956,0.00638868,1.63700173,5.80389145,0.18667048,0.00000000
-4.61330665,6.01129189,0.20486888,0.00621787,1.62977355,5.83098754,0.19073343,0.00000000
-4.60730365,6.02625472,0.19932870,0.00603776,1.62172961,5.84590841,0.19455036,0.00000000
-4.60130065,6.02767994,0.19396122,0.00584832,1.61277251,5.84717468,0.19802843,0.00000000
-4.59529765,6.01423825,0.18880502,0.00564973,1.60276232,5.83348862,0.20107554,0.00000000
-4.58929465,5.98482183,0.18388435,0.00544235,1.59152345,5.80378536,0.20360302,0.00000000
-4.58329165,5.93859106,0.17920899,0.00522679,1.57885367,5.75727833,0.20552837,0.00000000
-4.57728864,5.87501406,0.17477477,0.00500384,1.56453475,5.69349684,0.20677791,0.00000000
-4.57128564,5.79389677,0.17056459,0.00477452,1.54834453,5.61231395,0.20728928,0.00000000
-4.56528264,5.69540254,0.16655008,0.00454003,1.53006966,5.51396323,0.20701365,0.00000000
-4.55927964,5.58006008,0.16269358,0.00430174,1.50951863,5.39904382,0.20591764,0.00000000
-4.55327664,5.44875965,0.15895056,0.00406112,1.48653446,5.26851343,0.20398469,0.00000000
-4.54727364,5.30273760,0.15527217,0.00381975,1.46100656,5.12366981,0.20121613,0.00000000
-4.54127064,5.14355023,0.15160798,0.00357924,1.43288116,4.96612158,0.19763153,0.00000000
-4.53526763,4.97303802,0.14790863,0.00334121,1.40217009,4.79774976,0.19326867,0.00000000
-4.52926463,4.79328205,0.14412836,0.00310725,1.36895719,4.62066178,0.18818293,0.00000000
-4.52326163,4.60655433,0.14022727,0.00287888,1.33340239,4.43713998,0.18244619,0.00000000
-4.51725863,4.41526409,0.13617326,0.00265750,1.29574310,4.24958663,0.17614525,0.00000000
-4.51125563,4.22190222,0.13194349,0.00244441,1.25629284,4.06046765,0.16937989,0.00000000
-4.50525263,4.02898565,0.12752544,0.00224074,1.21543713,3.87225701,0.16226060,0.00000000
-4.49924962,3.83900354,0.12291736,0.00204747,1.17362680,3.68738358,0.15490609,0.00000000
-4.49324662,3.65436686,0.11812836,0.00186539,1.13136884,3.50818198,0.14744056,0.00000000
-4.48724362,3.47736257,0.11317785,0.00169513,1.08921518,3.33684862,0.13999097,0.00000000
-4.48124062,3.31011329,0.10809468,0.00153715,1.04774963,3.17540373,0.13268429,0.00000000
-4.47523762,3.15454300,0.10291581,0.00139174,1.00757354,3.02565991,0.12564475,0.00000000
-4.46923462,3.01234910,0.09768471,0.00125903,0.96929053,2.88919722,0.11899132,0.00000000
-4.46323162,2.88498061,0.09244959,0.00113902,0.93349068,2.76734478,0.11283527,0.00000000
-4.45722861,2.77362235,0.08726143,0.00103157,0.90073490,2.66116837,0.10727798,0.00000000
-4.45122561,2.67918448,0.08217203,0.00093646,0.87153960,2.57146338,0.10240898,0.00000000
-4.44522261,2.60229682,0.07723209,0.00085334,0.84636233,2.49875244,0.09830428,0.00000000
-4.43921961,2.54330720,0.07248947,0.00078179,0.82558861,2.44328699,0.09502489,0.00000000
-4.43321661,2.50228322,0.06798758,0.00072135,0.80952034,2.40505189,0.09261568,0.00000000
-4.42721361,2.47901679,0.06376406,0.00067147,0.79836607,2.38377242,0.09110448,0.00000000
-4.42121061,2.47303083,0.05984977,0.00063156,0.79223336,2.37892322,0.09050145,0.00000000
-4.41520760,2.48358796,0.05626798,0.00060101,0.79112326,2.38973862,0.09079873,0.00000000
-4.40920460,2.50970089,0.05303401,0.00057914,0.79492737,2.41522426,0.09197041,0.00000000
-4.40320160,2.55014461,0.05015504,0.00056528,0.80342720,2.45416988,0.09397271,0.00000000
-4.39719860,2.60347046,0.04763027,0.00055869,0.81629613,2.50516368,0.09674460,0.00000000
-4.39119560,2.66802270,0.04545128,0.00055862,0.83310396,2.56660830,0.10020859,0.00000000
-4.38519260,2.74195771,0.04360267,0.00056431,0.85332399,2.63673918,0.10427202,0.00000000
-4.37918959,2.82326666,0.04206276,0.00057495,0.87634260,2.71364560,0.10882859,0.00000000
-4.37318659,2.90980199,0.04080453,0.00058971,0.90147125,2.79529503,0.11376034,0.00000000
-4.36718359,2.99930806,0.03979659,0.00060777,0.92796078,2.87956123,0.11893992,0.00000000
-4.36118059,3.08945634,0.03900422,0.00062827,0.95501771,2.96425629,0.12423326,0.00000000
-4.35517759,3.17788507,0.03839043,0.00065037,0.98182237,3.04716672,0.12950254,0.00000000
-4.34917459,3.26224295,0.03791702,0.00067322,1.00754834,3.12609336,0.13460935,0.00000000
-4.34317159,3.34023639,0.03754563,0.00069600,1.03138288,3.19889446,0.13941814,0.00000000
-4.33716858,3.40967908,0.03723863,0.00071792,1.05254769,3.26353111,0.14379967,0.00000000
-4.33116558,3.46854275,0.03696010,0.00073825,1.07031946,3.31811371,0.14763446,0.00000000
-4.32516258,3.51500714,0.03667656,0.00075630,1.08404954,3.36094797,0.15081613,0.00000000
-4.31915958,3.54750761,0.03635774,0.00077147,1.09318197,3.39057872,0.15325440,0.00000000
-4.31315658,3.56477812,0.03597709,0.00078323,1.09726928,3.40582962,0.15487784,0.00000000
-4.30715358,3.56588774,0.03551231,0.00079115,1.09598530,3.40583693,0.15563592,0.00000000
