energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up
-5.59179590,0.52687983,0.00034524,0.02534444,0.12900664,0.08150533,0.00343864,0.21452800
-5.58579290,0.56413860,0.00038334,0.02624513,0.13803600,0.08767878,0.00420755,0.23079954
-5.57978989,0.60437335,0.00044380,0.02736652,0.14851818,0.09446174,0.00512111,0.24811722
-5.57378689,0.64788520,0.00052814,0.02872043,0.16057631,0.10191938,0.00619926,0.26660397
-5.56778389,0.69504098,0.00063872,0.03032308,0.17435582,0.11012801,0.00746296,0.28640773
-5.56178089,0.74626902,0.00077870,0.03219490,0.19002304,0.11917400,0.00893380,0.30769991
-5.55577789,0.80205102,0.00095211,0.03436012,0.20776247,0.12915185,0.01063353,0.33067254
-5.54977489,0.86290991,0.00116376,0.03684608,0.22777268,0.14016160,0.01258345,0.35553371
-5.54377189,0.92939359,0.00141932,0.03968227,0.25026071,0.15230548,0.01480371,0.38250159
-5.53776888,1.00205476,0.00172532,0.04289912,0.27543512,0.16568392,0.01731258,0.41179676
-5.53176588,1.08142728,0.00208914,0.04652659,0.30349786,0.18039093,0.02012551,0.44363332
-5.52576288,1.16799970,0.00251900,0.05059267,0.33463495,0.19650906,0.02325429,0.47820862
-5.51975988,1.26218657,0.00302402,0.05512167,0.36900644,0.21410403,0.02670606,0.51569219
-5.51375688,1.36429886,0.00361412,0.06013257,0.40673591,0.23321925,0.03048242,0.55621413
-5.50775388,1.47451435,0.00429999,0.06563738,0.44789980,0.25387048,0.03457856,0.59985332
-5.50175088,1.59284950,0.00509302,0.07163960,0.49251721,0.27604082,0.03898254,0.64662617
-5.49574787,1.71913409,0.00600518,0.07813291,0.54054053,0.29967643,0.04367462,0.69647620
-5.48974487,1.85299005,0.00704885,0.08510008,0.59184731,0.32468298,0.04862691,0.74926519
-5.48374187,1.99381578,0.00823659,0.09251221,0.64623409,0.35092337,0.05380317,0.80476642
-5.47773887,2.14077717,0.00958090,0.10032840,0.70341245,0.37821673,0.05915889,0.86266040
-5.47173587,2.29280630,0.01109384,0.10849577,0.76300761,0.40633889,0.06464172,0.92253363
-5.46573287,2.44860847,0.01278670,0.11694992,0.82456013,0.43502452,0.07019212,0.98388065
-5.45972986,2.60667790,0.01466949,0.12561591,0.88753051,0.46397086,0.07574438,1.04610960
-5.45372686,2.76532213,0.01675045,0.13440953,0.95130701,0.49284306,0.08122791,1.10855130
-5.44772386,2.92269441,0.01903548,0.14323904,1.01521640,0.52128105,0.08656872,1.17047167
-5.44172086,3.07683347,0.02152759,0.15200714,1.07853745,0.54890759,0.09169123,1.23108731
-5.43571786,3.22570909,0.02422626,0.16061330,1.14051662,0.57533744,0.09652010,1.28958356
-5.42971486,3.36727207,0.02712687,0.16895605,1.20038553,0.60018710,0.10098219,1.34513462
-5.42371186,3.49950646,0.03022017,0.17693549,1.25737941,0.62308493,0.10500856,1.39692481
-5.41770885,3.62048220,0.03349175,0.18445560,1.31075595,0.64368112,0.10853629,1.44417025
-5.41170585,3.72840587,0.03692173,0.19142650,1.35981365,0.66165715,0.11151025,1.48614001
-5.40570285,3.82166761,0.04048451,0.19776638,1.40390894,0.67673439,0.11388458,1.52217594
-5.39969985,3.89888225,0.04414866,0.20340314,1.44247155,0.68868140,0.11562390,1.55171025
-5.39369685,3.95892311,0.04787714,0.20827568,1.47501728,0.69731972,0.11670421,1.57428035
-5.38769385,4.00094727,0.05162757,0.21233473,1.50115787,0.70252796,0.11711338,1.58954008
-5.38169085,4.02441146,0.05535289,0.21554332,1.52060773,0.70424399,0.11685129,1.59726732
-5.37568784,4.02907841,0.05900210,0.21787677,1.53318716,0.70246521,0.11592960,1.59736737
-5.36968484,4.01501368,0.06252141,0.21932240,1.53882247,0.69724706,0.11437120,1.58987253
-5.36368184,3.98257379,0.06585539,0.21987888,1.53754283,0.68869977,0.11220922,1.57493770
-5.35767884,3.93238647,0.06894844,0.21955535,1.52947453,0.67698368,0.10948594,1.55283265
-5.35167584,3.86532451,0.07174636,0.21837033,1.51483298,0.66230337,0.10625139,1.52393131
-5.34567284,3.78247469,0.07419791,0.21635066,1.49391296,0.64490084,0.10256178,1.48869874
-5.33966983,3.68510345,0.07625645,0.21353032,1.46707790,0.62504823,0.09847796,1.44767654
-5.33366683,3.57462085,0.07788152,0.20994930,1.43474856,0.60304022,0.09406378,1.40146727
-5.32766383,3.45254456,0.07904026,0.20565268,1.39739180,0.57918656,0.08938450,1.35071867
-5.32166083,3.32046503,0.07970863,0.20068974,1.35550987,0.55380492,0.08450535,1.29610818
-5.31565783,3.18001310,0.07987243,0.19511332,1.30963054,0.52721434,0.07949016,1.23832853
-5.30965483,3.03283079,0.07952799,0.18897923,1.26029839,0.49972935,0.07440021,1.17807442
-5.30365183,2.88054589,0.07868254,0.18234590,1.20806741,0.47165502,0.06929325,1.11603107
-5.29764882,2.72475055,0.07735422,0.17527410,1.15349477,0.44328284,0.06422273,1.05286437
-5.29164582,2.56698391,0.07557179,0.16782674,1.09713590,0.41488752,0.05923721,0.98921298
-5.28564282,2.40871842,0.07337393,0.16006868,1.03954060,0.38672469,0.05438001,0.92568224
-5.27963982,2.25134963,0.07080835,0.15206650,0.98124993,0.35902929,0.04968894,0.86283971
-5.27363682,2.09618883,0.06793051,0.14388832,0.92279373,0.33201473,0.04519632,0.80121224
-5.26763382,1.94445801,0.06480228,0.13560337,0.86468845,0.30587258,0.04092904,0.74128423
-5.26163082,1.79728656,0.06149029,0.12728156,0.80743509,0.28077265,0.03690875,0.68349691
-5.25562781,1.65570923,0.05806438,0.11899289,0.75151705,0.25686351,0.03315217,0.62824835
-5.24962481,1.52066482,0.05459585,0.11080674,0.69739767,0.23427313,0.02967142,0.57589397
-5.24362181,1.39299530,0.05115590,0.10279102,0.64551749,0.21310966,0.02647441,0.52674722
-5.23761881,1.27344490,0.04781403,0.09501127,0.59629108,0.19346232,0.02356528,0.48108048
-5.23161581,1.16265921,0.04463664,0.08752974,0.55010347,0.17540220,0.02094477,0.43912578
-5.22561281,1.06118396,0.04168574,0.08040433,0.50730619,0.15898303,0.01861067,0.40107536
-5.21960980,0.96946347,0.03901786,0.07368771,0.46821322,0.14424186,0.01655818,0.36708198
-5.21360680,0.88783893,0.03668307,0.06742641,0.43309659,0.13119963,0.01478027,0.33725890
-5.20760380,0.81654636,0.03472428,0.06165999,0.40218213,0.11986161,0.01326797,0.31167960
-5.20160080,0.75571456,0.03317658,0.05642044,0.37564531,0.11021777,0.01201067,0.29037717
-5.19559780,0.70536302,0.03206681,0.05173163,0.35360740,0.10224307,0.01099636,0.27334346
-5.18959480,0.66540024,0.03141326,0.04760903,0.33613209,0.09589762,0.01021176,0.26052820
-5.18359180,0.63562239,0.03122547,0.04405955,0.32322276,0.09112694,0.00964252,0.25183797
-5.17758879,0.61571284,0.03150411,0.04108158,0.31482057,0.08786213,0.00927331,0.24713536
-5.17158579,0.60524275,0.03224107,0.03866533,0.31080348,0.08602020,0.00908792,0.24623845
-5.16558279,0.60367308,0.03341957,0.03679320,0.31098651,0.08550450,0.00906931,0.24892072
-5.15957979,0.61035832,0.03501442,0.03544050,0.31512320,0.08620535,0.00919971,0.25491162
-5.15357679,0.62455240,0.03699241,0.03457628,0.32290860,0.08800093,0.00946066,0.26389804
-5.14757379,0.64541695,0.03931280,0.03416427,0.33398382,0.09075845,0.00983310,0.27552678
-5.14157079,0.67203230,0.04192809,0.03416413,0.34794219,0.09433567,0.01029749,0.28940823
-5.13556778,0.70341123,0.04478477,0.03453270,0.36433720,0.09858288,0.01083396,0.30512133
-5.12956478,0.73851570,0.04782444,0.03522540,0.38269198,0.10334514,0.01142248,0.32221988
-5.12356178,0.77627632,0.05098499,0.03619776,0.40251038,0.10846499,0.01204310,0.34024019
-5.11755878,0.81561428,0.05420199,0.03740697,0.42328939,0.11378545,0.01267620,0.35870995
-5.11155578,0.85546545,0.05741022,0.03881343,0.44453254,0.11915338,0.01330286,0.37715816
-5.10555278,0.89480582,0.06054532,0.04038228,0.46576401,0.12442291,0.01390516,0.39512589
-5.09954977,0.93267764,0.06354552,0.04208488,0.48654287,0.12945905,0.01446657,0.41217747
-5.09354677,0.96821520,0.06635336,0.04390007,0.50647695,0.13414119,0.01497240,0.42791177
-5.08754377,1.00066938,0.06891737,0.04581532,0.52523579,0.13836642,0.01541014,0.44197312
-5.08154077,1.02942970,0.07119363,0.04782752,0.54256194,0.14205250,0.01576991,0.45406139
-5.07553777,1.05404298,0.07314712,0.04994353,0.55828011,0.14514034,0.01604480,0.46394074
-5.06953477,1.07422760,0.07475283,0.05218031,0.57230362,0.14759581,0.01623124,0.47144675
-5.06353177,1.08988238,0.07599649,0.05456464,0.58463757,0.14941091,0.01632928,0.47649135
-5.05752876,1.10108973,0.07687500,0.05713237,0.59537849,0.15060399,0.01634284,0.47906548
-5.05152576,1.10811237,0.07739637,0.05992727,0.60471029,0.15121920,0.01627988,0.47923907
-5.04552276,1.11138377,0.07757932,0.06299935,0.61289628,0.15132504,0.01615252,0.47715854
-5.03951976,1.11149244,0.07745235,0.06640284,0.62026774,0.15101204,0.01597709,0.47304164
-5.03351676,1.10916055,0.07705256,0.07019378,0.62720908,0.15038979,0.01577409,0.46716991
-5.02751376,1.10521769,0.07642398,0.07442727,0.63414031,0.14958316,0.01556809,0.45987908
-5.02151076,1.10057089,0.07561574,0.07915465,0.64149746,0.14872822,0.01538759,0.45154774
-5.01550775,1.09617197,0.07467998,0.08442051,0.64971173,0.14796769,0.01526475,0.44258478
-5.00950475,1.09298380,0.07366968,0.09025983,0.65918847,0.14744635,0.01523510,0.43341608
-5.00350175,1.09194658,0.07263651,0.09669531,0.67028662,0.14730643,0.01533716,0.42447104
-4.99749875,1.09394582,0.07162876,0.10373505,0.68330001,0.14768328,0.01561197,0.41616936
-4.99149575,1.09978301,0.07068947,0.11137073,0.69844108,0.14870145,0.01610255,0.40890865
-4.98549275,1.11015026,0.06985489,0.11957629,0.71582797,0.15047119,0.01685320,0.40305326
-4.97948974,1.12560961,0.06915321,0.12830745,0.73547568,0.15308573,0.01790882,0.39892455
-4.97348674,1.14657773,0.06860380,0.13750184,0.75729162,0.15661909,0.01931396,0.39679301
-4.96748374,1.17331615,0.06821683,0.14707994,0.78107592,0.16112470,0.02111186,0.39687223
-4.96148074,1.20592714,0.06799335,0.15694683,0.80652640,0.16663469,0.02334328,0.39931473
-4.95547774,1.24435483,0.06792577,0.16699454,0.83324804,0.17315974,0.02604532,0.40420976
-4.94947474,1.28839108,0.06799881,0.17710510,0.86076646,0.18068961,0.02925001,0.41158270
-4.94347174,1.33768542,0.06819068,0.18715395,0.88854464,0.18919396,0.03298288,0.42139608
-4.93746873,1.39175808,0.06847458,0.19701378,0.91600231,0.19862362,0.03726153,0.43355184
-4.93146573,1.45001529,0.06882031,0.20655842,0.94253670,0.20891202,0.04209414,0.44789474
-4.92546273,1.51176590,0.06919597,0.21566669,0.96754406,0.21997669,0.04747806,0.46421652
-4.91945973,1.57623851,0.06956966,0.22422601,0.99044056,0.23172083,0.05339857,0.48226082
-4.91345673,1.64259831,0.06991102,0.23213557,1.01068187,0.24403480,0.05982777,0.50172850
-4.90745373,1.70996323,0.07019255,0.23930894,1.02778056,0.25679744,0.06672388,0.52228340
-4.90145073,1.77741896,0.07039077,0.24567602,1.04132045,0.26987740,0.07403078,0.54355843
-4.89544772,1.84403278,0.07048692,0.25118416,1.05096772,0.28313431,0.08167800,0.56516191
-4.88944472,1.90886613,0.07046749,0.25579858,1.05647815,0.29641992,0.08958129,0.58668428
-4.88344172,1.97098632,0.07032426,0.25950195,1.05770079,0.30957927,0.09764355,0.60770515
-4.87743872,2.02947754,0.07005410,0.26229334,1.05457780,0.32245205,0.10575643,0.62780069
-4.87143572,2.08345165,0.06965851,0.26418653,1.04714120,0.33487405,0.11380235,0.64655148
-4.86543272,2.13205907,0.06914283,0.26520787,1.03550661,0.34667896,0.12165709,0.66355059
-4.85942971,2.17450016,0.06851540,0.26539393,1.01986491,0.35770048,0.12919271,0.67841211
-4.85342671,2.21003723,0.06778654,0.26478895,1.00047216,0.36777484,0.13628088,0.69077962
-4.84742371,2.23800735,0.06696755,0.26344236,0.97763873,0.37674359,0.14279636,0.70033481
-4.84142071,2.25783567,0.06606981,0.26140657,0.95171798,0.38445686,0.14862055,0.70680562
-4.83541771,2.26904908,0.06510389,0.25873502,0.92309530,0.39077679,0.15364508,0.70997391
-4.82941471,2.27128975,0.06407896,0.25548071,0.89217779,0.39558110,0.15777505,0.70968209
-4.82341171,2.26432778,0.06300235,0.25169519,0.85938500,0.39876678,0.16093204,0.70583858
-4.81740870,2.24807238,0.06187937,0.24742810,0.82514088,0.40025351,0.16305654,0.69842164
-4.81140570,2.22258082,0.06071336,0.24272711,0.78986706,0.39998686,0.16410989,0.68748141
-4.80540270,2.18806427,0.05950599,0.23763830,0.75397741,0.39794095,0.16407547,0.67313985
-4.79939970,2.14489006,0.05825775,0.23220692,0.71787361,0.39412049,0.16295923,0.65558861
-4.79339670,2.09357970,0.05696864,0.22647821,0.68194181,0.38856203,0.16078944,0.63508464
-4.78739370,2.03480242,0.05563888,0.22049837,0.64654982,0.38133430,0.15761573,0.61194381
-4.78139070,1.96936410,0.05426977,0.21431550,0.61204480,0.37253764,0.15350751,0.58653256
-4.77538769,1.89819172,0.05286447,0.20798028,0.57875113,0.36230243,0.14855169,0.55925809
-4.76938469,1.82231377,0.05142876,0.20154637,0.54696828,0.35078653,0.14285008,0.53055721
-4.76338169,1.74283720,0.04997161,0.19507056,0.51696860,0.33817191,0.13651628,0.50088453
-4.75737869,1.66092173,0.04850563,0.18861244,0.48899492,0.32466046,0.12967240,0.47070033
-4.75137569,1.57775254,0.04704731,0.18223369,0.46325805,0.31046923,0.12244575,0.44045862
-4.74537269,1.49451231,0.04561698,0.17599703,0.43993426,0.29582523,0.11496550,0.41059586
-4.73936968,1.41235384,0.04423861,0.16996490,0.41916283,0.28095991,0.10735954,0.38152085
-4.73336668,1.33237419,0.04293928,0.16419788,0.40104396,0.26610379,0.09975163,0.35360596
-4.72736368,1.25559148,0.04174852,0.15875307,0.38563721,0.25148104,0.09225887,0.32718020
-4.72136068,1.18292508,0.04069744,0.15368246,0.37296072,0.23730461,0.08498967,0.30252419
-4.71535768,1.11517992,0.03981764,0.14903146,0.36299135,0.22377178,0.07804211,0.27986709
-4.70935468,1.05303546,0.03914017,0.14483769,0.35566599,0.21106039,0.07150279,0.25938566
-4.70335168,0.99703938,0.03869428,0.14113011,0.35088403,0.19932589,0.06544621,0.24120516
-4.69734867,0.94760615,0.03850632,0.13792855,0.34851118,0.18869916,0.05993447,0.22540197
-4.69134567,0.90502018,0.03859857,0.13524370,0.34838432,0.17928523,0.05501747,0.21200782
-4.68534267,0.86944304,0.03898829,0.13307751,0.35031760,0.17116282,0.05073336,0.20101511
-4.67933967,0.84092426,0.03968685,0.13142406,0.35410921,0.16438469,0.04710927,0.19238312
-4.67333667,0.81941472,0.04069913,0.13027067,0.35954883,0.15897867,0.04416225,0.18604482
-4.66733367,0.80478194,0.04202305,0.12959934,0.36642521,0.15494930,0.04190030,0.18191377
-4.66133067,0.79682620,0.04364941,0.12938828,0.37453365,0.15227998,0.04032339,0.17989086
-4.65532766,0.79529655,0.04556193,0.12961341,0.38368293,0.15093534,0.03942459,0.17987059
-4.64932466,0.79990583,0.04773762,0.13024978,0.39370124,0.15086391,0.03919097,0.18174660
-4.64332166,0.81034394,0.05014724,0.13127271,0.40444096,0.15200074,0.03960445,0.18541615
-4.63731866,0.82628854,0.05275608,0.13265864,0.41578177,0.15426996,0.04064253,0.19078351
-4.63131566,0.84741281,0.05552486,0.13438549,0.42763208,0.15758710,0.04227877,0.19776202
-4.62531266,0.87338998,0.05841078,0.13643268,0.43992862,0.16186119,0.04448311,0.20627483
-4.61930965,0.90389446,0.06136861,0.13878061,0.45263409,0.16699642,0.04722206,0.21625436
-4.61330665,0.93859982,0.06435191,0.14140980,0.46573315,0.17289345,0.05045871,0.22764041
-4.60730365,0.97717397,0.06731415,0.14429972,0.47922692,0.17945035,0.05415256,0.24037731
-4.60130065,1.01927218,0.07020986,0.14742741,0.49312631,0.18656315,0.05825937,0.25441004
-4.59529765,1.06452856,0.07299567,0.15076601,0.50744453,0.19412621,0.06273091,0.26967981
-4.58929465,1.11254711,0.07563123,0.15428343,0.52218947,0.20203223,0.06751473,0.28611916
-4.58329165,1.16289313,0.07808007,0.15794124,0.53735632,0.21017235,0.07255404,0.30364715
-4.57728864,1.21508609,0.08031030,0.16169397,0.55292089,0.21843618,0.07778768,0.32216474
-4.57128564,1.26859489,0.08229515,0.16548887,0.56883442,0.22671198,0.08315028,0.34155087
-4.56528264,1.32283632,0.08401345,0.16926644,0.58502002,0.23488715,0.08857264,0.36165947
-4.55927964,1.37717753,0.08545003,0.17296146,0.60137123,0.24284905,0.09398240,0.38231776
-4.55327664,1.43094280,0.08659594,0.17650484,0.61775308,0.25048626,0.09930487,0.40332595
-4.54727364,1.48342498,0.08744879,0.17982606,0.63400548,0.25769031,0.10446427,0.42445870
-4.54127064,1.53390145,0.08801289,0.18285623,0.64994921,0.26435785,0.10938513,0.44546817
-4.53526763,1.58165421,0.08829948,0.18553158,0.66539414,0.27039335,0.11399392,0.46608896
-4.52926463,1.62599346,0.08832694,0.18779717,0.68014941,0.27571202,0.11822087,0.48604454
-4.52326163,1.66628367,0.08812096,0.18961082,0.69403517,0.28024310,0.12200193,0.50505518
-4.51725863,1.70197108,0.08771472,0.19094674,0.70689526,0.28393316,0.12528063,0.52284701
-4.51125563,1.73261107,0.08714904,0.19179898,0.71861013,0.28674933,0.12801004,0.53916179
-4.50525263,1.75789407,0.08647239,0.19218413,0.72910940,0.28868220,0.13015445,0.55376710
-4.49924962,1.77766852,0.08574084,0.19214340,0.73838315,0.28974830,0.13169082,0.56646625
-4.49324662,1.79195924,0.08501785,0.19174368,0.74649139,0.28999178,0.13260994,0.57710760
-4.48724362,1.80098007,0.08437379,0.19107754,0.75357084,0.28948531,0.13291713,0.58559267
-4.48124062,1.80513955,0.08388519,0.19026204,0.75983859,0.28832983,0.13263248,0.59188266
-4.47523762,1.80503874,0.08363378,0.18943640,0.76559205,0.28665327,0.13179056,0.59600280
-4.46923462,1.80146078,0.08370504,0.18875840,0.77120491,0.28460791,0.13043960,0.59804440
-4.46323162,1.79535192,0.08418654,0.18839973,0.77711894,0.28236668,0.12864013,0.59816427
-4.45722861,1.78779435,0.08516582,0.18854028,0.78383170,0.28011817,0.12646316,0.59658137
-4.45122561,1.77997149,0.08672803,0.18936171,0.79188036,0.27806063,0.12398784,0.59357079
-4.44522261,1.77312676,0.08895325,0.19104029,0.80182208,0.27639511,0.12129885,0.58945521
-4.43921961,1.76851733,0.09191360,0.19373948,0.81421159,0.27531793,0.11848342,0.58459397
-4.43321661,1.76736450,0.09567029,0.19760243,0.82957681,0.27501287,0.11562831,0.57937040
-4.42721361,1.77080276,0.10027063,0.20274469,0.84839341,0.27564321,0.11281670,0.57417772
-4.42121061,1.77982968,0.10574521,0.20924749,0.87105942,0.27734416,0.11012514,0.56940416
-4.41520760,1.79525873,0.11210530,0.21715188,0.89787103,0.28021590,0.10762088,0.56541784
-4.40920460,1.81767740,0.11934068,0.22645400,0.92900075,0.28431766,0.10535940,0.56255226
-4.40320160,1.84741241,0.12741800,0.23710174,0.96447902,0.28966301,0.10338246,0.56109281
-4.39719860,1.88450398,0.13627981,0.24899308,1.00418038,0.29621683,0.10171674,0.56126501
-4.39119560,1.92869052,0.14584426,0.26197612,1.04781496,0.30389399,0.10037302,0.56322493
-4.38519260,1.97940477,0.15600571,0.27585109,1.09492608,0.31255998,0.09934604,0.56705240
-4.37918959,2.03578198,0.16663613,0.29037419,1.14489440,0.32203349,0.09861505,0.57274697
-4.37318659,2.09668006,0.17758733,0.30526328,1.19694862,0.33209101,0.09814498,0.58022715
-4.36718359,2.16071116,0.18869406,0.32020533,1.25018273,0.34247311,0.09788815,0.58933273
-4.36118059,2.22628369,0.19977775,0.33486520,1.30357927,0.35289246,0.09778661,0.59983015
-4.35517759,2.29165311,0.21065089,0.34889574,1.35603782,0.36304308,0.09777481,0.61142068
-4.34917459,2.35497954,0.22112188,0.36194860,1.40640766,0.37261051,0.09778259,0.62375107
-4.34317159,2.41438977,0.23100009,0.37368543,1.45352340,0.38128258,0.09773835,0.63642606
-4.33716858,2.46804125,0.24010106,0.38378902,1.49624201,0.38876015,0.09757226,0.64902252
-4.33116558,2.51418520,0.24825154,0.39197385,1.53347987,0.39476754,0.09721934,0.66110429
-4.32516258,2.55122646,0.25529421,0.39799577,1.56424812,0.39906210,0.09662229,0.67223737
-4.31915958,2.57777736,0.26109198,0.40166015,1.58768495,0.40144253,0.09573405,0.68200477
-4.31315658,2.59270373,0.26553149,0.40282836,1.60308346,0.40175565,0.09451979,0.69002048
-4.30715358,2.59516108,0.26852598,0.40142221,1.60991392,0.39990127,0.09295845,0.69594206
