energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.91595798,3.80550619,-3.80552223,0.80834428,-0.80835007,1.27427434,-1.27427932,0.16871582,-0.16871650,0.00000000,-0.00000000,0.02326078,-0.02326086,0.52668664,-0.52668827,0.04108536,-0.04108548,1.51941172,-1.51941887
-5.90995498,4.02403165,-4.02404814,0.88640330,-0.88640951,1.33259742,-1.33260252,0.17938426,-0.17938494,0.00000000,-0.00000000,0.02417666,-0.02417673,0.55059807,-0.55059976,0.04321122,-0.04321135,1.62104106,-1.62104845
-5.90395198,4.24896044,-4.24897751,0.96973584,-0.96974248,1.39267020,-1.39267552,0.18993512,-0.18993580,0.00000000,-0.00000000,0.02503102,-0.02503108,0.57539758,-0.57539936,0.04529366,-0.04529378,1.72606374,-1.72607139
-5.89794897,4.48049036,-4.48050816,1.05829820,-1.05830526,1.45492402,-1.45492966,0.20027062,-0.20027128,0.00000000,-0.00000000,0.02581899,-0.02581905,0.60130970,-0.60131163,0.04731789,-0.04731800,1.83429606,-1.83430400
-5.89194597,4.71891980,-4.71893846,1.15203105,-1.15203852,1.51982247,-1.51982853,0.21030097,-0.21030161,0.00000000,-0.00000000,0.02653686,-0.02653691,0.62858992,-0.62859204,0.04927313,-0.04927324,1.94556390,-1.94557212
-5.88594297,4.96459613,-4.96461581,1.25084710,-1.25085499,1.58783562,-1.58784222,0.21994513,-0.21994575,0.00000000,-0.00000000,0.02718196,-0.02718200,0.65751225,-0.65751460,0.05115263,-0.05115273,2.05968859,-2.05969713
-5.87993997,5.21785563,-5.21787645,1.35461732,-1.35462559,1.65941136,-1.65941860,0.22913120,-0.22913179,0.00000000,-0.00000000,0.02775256,-0.02775259,0.68835462,-0.68835727,0.05295340,-0.05295349,2.17647088,-2.17647973
-5.87393697,5.47895666,-5.47897874,1.46315577,-1.46316442,1.73494471,-1.73495266,0.23779632,-0.23779688,0.00000000,-0.00000000,0.02824772,-0.02824774,0.72138262,-0.72138560,0.05467592,-0.05467600,2.29567325,-2.29568242
-5.86793397,5.74800918,-5.74803259,1.57620390,-1.57621289,1.81474638,-1.81475512,0.24588628,-0.24588680,0.00000000,-0.00000000,0.02866720,-0.02866721,0.75683195,-0.75683529,0.05632361,-0.05632369,2.41700174,-2.41701121
-5.86193097,6.02490330,-6.02492808,1.69341474,-1.69342403,1.89901191,-1.89902149,0.25335466,-0.25335514,0.00000000,-0.00000000,0.02901129,-0.02901129,0.79489044,-0.79489418,0.05790223,-0.05790230,2.54008789,-2.54009764
-5.85592796,6.30924076,-6.30926691,1.81433787,-1.81434743,1.98779266,-1.98780310,0.26016183,-0.26016227,0.00000000,-0.00000000,0.02928073,-0.02928073,0.83568035,-0.83568449,0.05941915,-0.05941922,2.66447204,-2.66448204
-5.84992496,6.60027281,-6.60030026,1.93840622,-1.93841598,2.08097027,-2.08098157,0.26627375,-0.26627414,0.00000000,-0.00000000,0.02947664,-0.02947663,0.87924173,-0.87924629,0.06088258,-0.06088264,2.78958893,-2.78959913
-5.84392196,6.89684827,-6.89687688,2.06492531,-2.06493522,2.17823582,-2.17824794,0.27166067,-0.27166102,0.00000000,-0.00000000,0.02960042,-0.02960039,0.92551785,-0.92552280,0.06230079,-0.06230085,2.91475671,-2.91476704
-5.83791896,7.19737527,-7.19740486,2.19306627,-2.19307624,2.27907506,-2.27908792,0.27629606,-0.27629636,0.00000000,-0.00000000,0.02965374,-0.02965370,0.97434334,-0.97434866,0.06368134,-0.06368139,3.03917031,-3.03918068
-5.83191596,7.49979989,-7.49983022,2.32186313,-2.32187309,2.38276086,-2.38277437,0.28015558,-0.28015583,0.00000000,-0.00000000,0.02963854,-0.02963850,1.02543606,-1.02544171,0.06503038,-0.06503043,3.16189997,-3.16191029
-5.82591296,7.80160403,-7.80163478,2.45021540,-2.45022524,2.48835369,-2.48836770,0.28321644,-0.28321663,0.00000000,-0.00000000,0.02955704,-0.02955699,1.07839314,-1.07839906,0.06635209,-0.06635214,3.28189561,-3.28190576
-5.81990995,8.09982428,-8.09985507,2.57689618,-2.57690581,2.59471072,-2.59472506,0.28545704,-0.28545717,0.00000000,-0.00000000,0.02941176,-0.02941171,1.13269186,-1.13269797,0.06764820,-0.06764825,3.39799742,-3.39800728
-5.81390695,8.39109252,-8.39112294,2.70056642,-2.70057572,2.70050382,-2.70051830,0.28685709,-0.28685716,0.00000000,-0.00000000,0.02920557,-0.02920550,1.18769560,-1.18770181,0.06891771,-0.06891775,3.50895262,-3.50896203
-5.80790395,8.67169802,-8.67172759,2.81979503,-2.81980389,2.80424615,-2.80426054,0.28739804,-0.28739806,0.00000000,-0.00000000,0.02894168,-0.02894161,1.24266491,-1.24267112,0.07015677,-0.07015681,3.61343825,-3.61344708
-5.80190095,8.93766940,-8.93769763,2.93308473,-2.93309304,2.90432690,-2.90434096,0.28706398,-0.28706393,0.00000000,-0.00000000,0.02862373,-0.02862365,1.29677369,-1.29677978,0.07135872,-0.07135876,3.71008949,-3.71009759
-5.79589795,9.18487429,-9.18490067,3.03890303,-3.03891066,2.99905312,-2.99906661,0.28584275,-0.28584264,0.00000000,-0.00000000,0.02825573,-0.02825564,1.34912977,-1.34913564,0.07251431,-0.07251434,3.79753236,-3.79753958
-5.78989495,9.40913295,-9.40915696,3.13571731,-3.13572415,3.08669724,-3.08670989,0.28372736,-0.28372719,0.00000000,-0.00000000,0.02784207,-0.02784198,1.39879959,-1.39880511,0.07361201,-0.07361203,3.87441996,-3.87442615
-5.78389195,9.60634169,-9.60636284,3.22203309,-3.22203903,3.16554860,-3.16556018,0.28071744,-0.28071720,0.00000000,-0.00000000,0.02738749,-0.02738739,1.44483569,-1.44484074,0.07463854,-0.07463856,3.93947068,-3.93947570
-5.77788894,9.77260121,-9.77261903,3.29643394,-3.29643889,3.23396715,-3.23397740,0.27682070,-0.27682040,0.00000000,-0.00000000,0.02689697,-0.02689687,1.48630629,-1.48631076,0.07557936,-0.07557937,3.99150688,-3.99151061
-5.77188594,9.90434436,-9.90435843,3.35762160,-3.35762546,3.29043695,-3.29044567,0.27205430,-0.27205394,0.00000000,-0.00000000,0.02637567,-0.02637557,1.52232556,-1.52232933,0.07641927,-0.07641927,4.02949257,-4.02949491
-5.76588294,9.99845810,-9.99846806,3.40445475,-3.40445745,3.33361757,-3.33362456,0.26644585,-0.26644544,0.00000000,-0.00000000,0.02582878,-0.02582869,1.55208332,-1.55208631,0.07714301,-0.07714300,4.05256828,-4.05256914
-5.75987994,10.05239429,-10.05239986,3.43598492,-3.43598641,3.36239099,-3.36239609,0.26003417,-0.26003370,0.00000000,-0.00000000,0.02526143,-0.02526133,1.57487307,-1.57487520,0.07773583,-0.07773582,4.06008183,-4.06008115
-5.75387694,10.06426467,-10.06426564,3.45148791,-3.45148814,3.37590222,-3.37590531,0.25286950,-0.25286898,0.00000000,-0.00000000,0.02467848,-0.02467839,1.59011688,-1.59011809,0.07818403,-0.07818400,4.05161361,-4.05161135
-5.74787394,10.03291575,-10.03291202,3.45048958,-3.45048854,3.37359181,-3.37359283,0.24501334,-0.24501278,0.00000000,-0.00000000,0.02408446,-0.02408437,1.59738633,-1.59738657,0.07847534,-0.07847530,4.02699523,-4.02699140
-5.74187094,9.95798078,-9.95797235,3.43278480,-3.43278250,3.35521897,-3.35521788,0.23653769,-0.23653709,0.00000000,-0.00000000,0.02348338,-0.02348329,1.59641839,-1.59641765,0.07859932,-0.07859927,3.98632094,-3.98631555
-5.73586793,9.83990649,-9.83989344,3.39844882,-3.39844529,3.32087422,-3.32087105,0.22752395,-0.22752332,0.00000000,-0.00000000,0.02287865,-0.02287855,1.58712581,-1.58712409,0.07854757,-0.07854751,3.92995118,-3.92994430
-5.72986493,9.67995388,-9.67993641,3.34784051,-3.34783580,3.27098138,-3.27097620,0.21806125,-0.21806060,0.00000000,-0.00000000,0.02227297,-0.02227287,1.56960140,-1.56959873,0.07831392,-0.07831385,3.85850836,-3.85850006
-5.72386193,9.48017335,-9.48015174,3.28159736,-3.28159153,3.20628865,-3.20628157,0.20824459,-0.20824391,0.00000000,-0.00000000,0.02166830,-0.02166822,1.54411630,-1.54411274,0.07789447,-0.07789439,3.77286503,-3.77285544
-5.71785893,9.24335559,-9.24333021,3.20062238,-3.20061553,3.12784950,-3.12784069,0.19817261,-0.19817192,0.00000000,-0.00000000,0.02106586,-0.02106578,1.51111229,-1.51110789,0.07728760,-0.07728751,3.67412509,-3.67411434
-5.71185593,8.97296080,-8.97293211,3.10606349,-3.10605573,3.03699425,-3.03698391,0.18794539,-0.18794469,0.00000000,-0.00000000,0.02046610,-0.02046601,1.47118856,-1.47118343,0.07649391,-0.07649381,3.56359887,-3.56358711
-5.70585293,8.67302949,-8.67299800,2.99928608,-2.99927752,2.93529369,-2.93528204,0.17766204,-0.17766135,0.00000000,-0.00000000,0.01986879,-0.01986871,1.42508376,-1.42507800,0.07551617,-0.07551605,3.44277319,-3.44276061
-5.69984992,8.34807889,-8.34804517,2.88183989,-2.88183068,2.82451639,-2.82450369,0.16741860,-0.16741792,0.00000000,-0.00000000,0.01927313,-0.01927305,1.37365395,-1.37364768,0.07435923,-0.07435911,3.31327769,-3.31326447
-5.69384692,8.00298929,-8.00295393,2.75542147,-2.75541174,2.70658149,-2.70656801,0.15730597,-0.15730530,0.00000000,-0.00000000,0.01867785,-0.01867778,1.31784764,-1.31784098,0.07302998,-0.07302985,3.17684869,-3.17683503
-5.68784392,7.64288491,-7.64284854,2.62183342,-2.62182333,2.58350890,-2.58349493,0.14740818,-0.14740754,0.00000000,-0.00000000,0.01808141,-0.01808134,1.25867880,-1.25867189,0.07153733,-0.07153720,3.03529196,-3.03527806
-5.68184092,7.27301359,-7.27297684,2.48294211,-2.48293181,2.45736886,-2.45735468,0.13780107,-0.13780045,0.00000000,-0.00000000,0.01748210,-0.01748204,1.19719902,-1.19719199,0.06989223,-0.06989209,2.89044571,-2.89043178
-5.67583792,6.89862963,-6.89859311,2.34063510,-2.34062473,2.33023253,-2.33021843,0.12855120,-0.12855062,0.00000000,-0.00000000,0.01687832,-0.01687825,1.13446984,-1.13446283,0.06810777,-0.06810762,2.74414493,-2.74413117
-5.66983492,6.52488313,-6.52484744,2.19677971,-2.19676943,2.20412527,-2.20411152,0.11971530,-0.11971474,0.00000000,-0.00000000,0.01626868,-0.01626862,1.07153611,-1.07152923,0.06619929,-0.06619913,2.59818809,-2.59817469
-5.66383192,6.15671917,-6.15668486,2.05318404,-2.05317399,2.08098397,-2.08097084,0.11133995,-0.11133944,0.00000000,-0.00000000,0.01565227,-0.01565221,1.00940124,-1.00939463,0.06418460,-0.06418444,2.45430701,-2.45429414
-5.65782891,5.79878889,-5.79875648,1.91156150,-1.91155179,1.96261941,-1.96260712,0.10346175,-0.10346128,0.00000000,-0.00000000,0.01502878,-0.01502872,0.94900515,-0.94899891,0.06208414,-0.06208399,2.31414048,-2.31412831
-5.65182591,5.45537429,-5.45534423,1.77349965,-1.77349040,1.85068439,-1.85067315,0.09610768,-0.09610726,0.00000000,-0.00000000,0.01439871,-0.01439865,0.89120513,-0.89119935,0.05992125,-0.05992110,2.17921208,-2.17920076
-5.64582291,5.13032750,-5.13030019,1.64043427,-1.64042559,1.74664806,-1.74663806,0.08929573,-0.08929535,0.00000000,-0.00000000,0.01376348,-0.01376343,0.83676023,-0.83675499,0.05772232,-0.05772217,2.05091226,-2.05090193
-5.63981991,4.82702482,-4.82700057,1.51362890,-1.51362087,1.65177659,-1.65176796,0.08303571,-0.08303538,0.00000000,-0.00000000,0.01312558,-0.01312553,0.78631921,-0.78631458,0.05551697,-0.05551683,1.93048477,-1.93047552
-5.63381691,4.54833523,-4.54831432,1.39416016,-1.39415285,1.56711999,-1.56711286,0.07733020,-0.07732991,0.00000000,-0.00000000,0.01248867,-0.01248862,0.74041213,-0.74040816,0.05333817,-0.05333804,1.81901716,-1.81900909
-5.62781391,4.29660262,-4.29658523,1.28290886,-1.28290231,1.49350490,-1.49349934,0.07217547,-0.07217523,0.00000000,-0.00000000,0.01185764,-0.01185760,0.69944548,-0.69944219,0.05122225,-0.05122213,1.71743522,-1.71742841
-5.62181091,4.07364057,-4.07362681,1.18055675,-1.18055100,1.43153262,-1.43152868,0.06756253,-0.06756233,0.00000000,-0.00000000,0.01123869,-0.01123865,0.66370064,-0.66369805,0.04920878,-0.04920867,1.62650087,-1.62649535
-5.61580790,3.88073834,-3.88072825,1.08758847,-1.08758355,1.38158209,-1.38157978,0.06347796,-0.06347781,0.00000000,-0.00000000,0.01063934,-0.01063930,0.63333543,-0.63333354,0.04734040,-0.04734031,1.54681302,-1.54680882
-5.60980490,3.71867662,-3.71867019,1.00429831,-1.00429420,1.34381699,-1.34381630,0.05990485,-0.05990473,0.00000000,-0.00000000,0.01006849,-0.01006846,0.60838846,-0.60838725,0.04566242,-0.04566235,1.47881117,-1.47880829
-5.60380190,3.58775161,-3.58774875,0.93080103,-0.93079772,1.31819633,-1.31819720,0.05682347,-0.05682340,0.00000000,-0.00000000,0.00953637,-0.00953634,0.58878588,-0.58878532,0.04422235,-0.04422231,1.42278098,-1.42277942
-5.59779890,3.48780565,-3.48780623,0.86704614,-0.86704361,1.30448796,-1.30449033,0.05421202,-0.05421199,0.00000000,-0.00000000,0.00905457,-0.00905454,0.57435017,-0.57435021,0.04306925,-0.04306924,1.37886170,-1.37886142
-5.59179590,3.41826327,-3.41826710,0.81283495,-0.81283315,1.30228436,-1.30228811,0.05204707,-0.05204708,0.00000000,-0.00000000,0.00863597,-0.00863595,0.56481066,-0.56481125,0.04225292,-0.04225294,1.34705467,-1.34705562
-5.58579290,3.37817107,-3.37817792,0.76783942,-0.76783831,1.31102008,-1.31102510,0.05030411,-0.05030415,0.00000000,-0.00000000,0.00829474,-0.00829472,0.55981543,-0.55981650,0.04182297,-0.04182303,1.32723287,-1.32723500
-5.57978989,3.36624023,-3.36624982,0.73162230,-0.73162181,1.32999042,-1.32999658,0.04895786,-0.04895793,0.00000000,-0.00000000,0.00804622,-0.00804621,0.55894411,-0.55894559,0.04182777,-0.04182788,1.31915086,-1.31915409
-5.57378689,3.38089042,-3.38090245,0.70365766,-0.70365774,1.35837086,-1.35837801,0.04798260,-0.04798269,0.00000000,-0.00000000,0.00790688,-0.00790688,0.56172144,-0.56172325,0.04231330,-0.04231346,1.32245496,-1.32245921
-5.56778389,3.42029408,-3.42030822,0.68335123,-0.68335179,1.39523673,-1.39524471,0.04735243,-0.04735255,0.00000000,-0.00000000,0.00789417,-0.00789418,0.56763112,-0.56763318,0.04332187,-0.04332207,1.33669326,-1.33669842
-5.56178089,3.48241994,-3.48243585,0.67005983,-0.67006081,1.43958285,-1.43959148,0.04704149,-0.04704162,0.00000000,-0.00000000,0.00802635,-0.00802637,0.57612968,-0.57613190,0.04489082,-0.04489108,1.36132528,-1.36133126
-5.55577789,3.56507502,-3.56509235,0.66310961,-0.66311093,1.49034269,-1.49035181,0.04702414,-0.04702429,0.00000000,-0.00000000,0.00832228,-0.00832232,0.58666008,-0.58666238,0.04705121,-0.04705153,1.39573107,-1.39573776
-5.54977489,3.66594408,-3.66596247,0.66181230,-0.66181390,1.54640690,-1.54641633,0.04727516,-0.04727533,0.00000000,-0.00000000,0.00880117,-0.00880122,0.59866474,-0.59866705,0.04982650,-0.04982687,1.43921945,-1.43922673
-5.54377189,3.78262603,-3.78264513,0.66547957,-0.66548137,1.60664069,-1.60665026,0.04776989,-0.04777007,0.00000000,-0.00000000,0.00948220,-0.00948227,0.61159770,-0.61159993,0.05323123,-0.05323166,1.49103541,-1.49104317
-5.53776888,3.91266668,-3.91268615,0.67343491,-0.67343684,1.66990015,-1.66990970,0.04848438,-0.04848457,0.00000000,-0.00000000,0.01038415,-0.01038423,0.62493571,-0.62493781,0.05726990,-0.05727039,1.55036657,-1.55037469
-5.53176588,4.05358746,-4.05360696,0.68502318,-0.68502518,1.73504707,-1.73505644,0.04939549,-0.04939568,0.00000000,-0.00000000,0.01152488,-0.01152498,0.63818803,-0.63818991,0.06193591,-0.06193644,1.61634873,-1.61635708
-5.52576288,4.20291004,-4.20292924,0.69961777,-0.69961978,1.80096238,-1.80097143,0.05048100,-0.05048120,0.00000000,-0.00000000,0.01292079,-0.01292091,0.65090466,-0.65090628,0.06721065,-0.06721124,1.68807054,-1.68807902
-5.51975988,4.35817691,-4.35819553,0.71662540,-0.71662737,1.86655810,-1.86656668,0.05171966,-0.05171986,0.00000000,-0.00000000,0.01458618,-0.01458632,0.66268310,-0.66268441,0.07306295,-0.07306358,1.76457771,-1.76458619
-5.51375688,4.51696834,-4.51698610,0.73548895,-0.73549084,1.93078779,-1.93079578,0.05309123,-0.05309142,0.00000000,-0.00000000,0.01653257,-0.01653273,0.67317330,-0.67317427,0.07944864,-0.07944931,1.84487675,-1.84488512
-5.50775388,4.67691626,-4.67693290,0.75568847,-0.75569023,1.99265581,-1.99266310,0.05457644,-0.05457663,0.00000000,-0.00000000,0.01876798,-0.01876816,0.68208108,-0.68208168,0.08631054,-0.08631125,1.92793886,-1.92794700
-5.50175088,4.83571581,-4.83573111,0.77674081,-0.77674240,2.05122544,-2.05123193,0.05615699,-0.05615717,0.00000000,-0.00000000,0.02129620,-0.02129640,0.68916976,-0.68916996,0.09357874,-0.09357947,2.01270424,-2.01271205
-5.49574787,4.99113574,-4.99114950,0.79819828,-0.79819968,2.10562612,-2.10563173,0.05781546,-0.05781562,0.00000000,-0.00000000,0.02411612,-0.02411634,0.69426045,-0.69426026,0.10117126,-0.10117201,2.09808733,-2.09809471
-5.48974487,5.14102846,-5.14104050,0.81964680,-0.81964799,2.15506016,-2.15506483,0.05953524,-0.05953540,0.00000000,-0.00000000,0.02722103,-0.02722128,0.69723092,-0.69723033,0.10899509,-0.10899584,2.18298344,-2.18299028
-5.48374187,5.28334102,-5.28335121,0.84070397,-0.84070494,2.19880911,-2.19881279,0.06130047,-0.06130062,0.00000000,-0.00000000,0.03059814,-0.03059840,0.69801340,-0.69801243,0.11694759,-0.11694833,2.26627714,-2.26628334
-5.47773887,5.41612802,-5.41613622,0.86101744,-0.86101815,2.23624006,-2.23624271,0.06309596,-0.06309610,0.00000000,-0.00000000,0.03422813,-0.03422840,0.69659149,-0.69659015,0.12491832,-0.12491905,2.34685279,-2.34685827
-5.47173587,5.53756706,-5.53757320,0.88026395,-0.88026442,2.26681210,-2.26681371,0.06490717,-0.06490730,0.00000000,-0.00000000,0.03808496,-0.03808525,0.69299648,-0.69299480,0.13279116,-0.13279186,2.42360744,-2.42361213
-5.46573287,5.64597770,-5.64598171,0.89814943,-0.89814964,2.29008296,-2.29008354,0.06672022,-0.06672032,0.00000000,-0.00000000,0.04213587,-0.04213617,0.68730335,-0.68730135,0.14044670,-0.14044736,2.49546612,-2.49546995
-5.45972986,5.73984371,-5.73984556,0.91441010,-0.91441005,2.30571594,-2.30571549,0.06852192,-0.06852202,0.00000000,-0.00000000,0.04634158,-0.04634189,0.67962662,-0.67962436,0.14776496,-0.14776557,2.56139947,-2.56140237
-5.45372686,5.81783878,-5.81783847,0.92881490,-0.92881460,2.31348685,-2.31348540,0.07029996,-0.07030004,0.00000000,-0.00000000,0.05065686,-0.05065717,0.67011638,-0.67011388,0.15462813,-0.15462867,2.62044326,-2.62044519
-5.44772386,5.87885494,-5.87885250,0.94116897,-0.94116842,2.31329096,-2.31328856,0.07204301,-0.07204308,0.00000000,-0.00000000,0.05503121,-0.05503152,0.65895446,-0.65895177,0.16092351,-0.16092399,2.67171953,-2.67172045
-5.44172086,5.92203258,-5.92202807,0.95131815,-0.95131737,2.30514932,-2.30514604,0.07374097,-0.07374102,0.00000000,-0.00000000,0.05940992,-0.05941023,0.64635105,-0.64634823,0.16654637,-0.16654676,2.71445833,-2.71445823
-5.43571786,5.94679077,-5.94678429,0.95915415,-0.95915315,2.28921425,-2.28921015,0.07538519,-0.07538523,0.00000000,-0.00000000,0.06373533,-0.06373563,0.63254171,-0.63253880,0.17140263,-0.17140293,2.74801943,-2.74801830
-5.42971486,5.95285597,-5.95284764,0.96461994,-0.96461875,2.26577323,-2.26576842,0.07696875,-0.07696878,0.00000000,-0.00000000,0.06794826,-0.06794854,0.61778462,-0.61778167,0.17541140,-0.17541161,2.77191283,-2.77191068
-5.42371186,5.94028718,-5.94027716,0.96771501,-0.96771366,2.23525085,-2.23524541,0.07848664,-0.07848666,0.00000000,-0.00000000,0.07198954,-0.07198980,0.60235821,-0.60235527,0.17850716,-0.17850727,2.78581698,-2.78581385
-5.41770885,5.90949527,-5.90948376,0.96849986,-0.96849838,2.19820795,-2.19820201,0.07993597,-0.07993597,0.00000000,-0.00000000,0.07580173,-0.07580197,0.58655883,-0.58655597,0.18064148,-0.18064149,2.78959368,-2.78958962
-5.41170585,5.86125457,-5.86124179,0.96709924,-0.96709767,2.15533768,-2.15533137,0.08131602,-0.08131601,0.00000000,-0.00000000,0.07933076,-0.07933097,0.57069838,-0.57069565,0.18178431,-0.18178422,2.78329854,-2.78329361
-5.40570285,5.79670446,-5.79669068,0.96370367,-0.96370205,2.10745780,-2.10745125,0.08262824,-0.08262822,0.00000000,-0.00000000,0.08252744,-0.08252762,0.55510159,-0.55509904,0.18192470,-0.18192451,2.76718594,-2.76718023
-5.39969985,5.71733967,-5.71732516,0.95856863,-0.95856703,2.05549900,-2.05549237,0.08387609,-0.08387607,0.00000000,-0.00000000,0.08534899,-0.08534913,0.54010284,-0.54010053,0.18107092,-0.18107064,2.74170798,-2.74170159
-5.39369685,5.62498779,-5.62497285,0.95201132,-0.95200978,2.00048904,-2.00048246,0.08506473,-0.08506470,0.00000000,-0.00000000,0.08776015,-0.08776026,0.52604225,-0.52604023,0.17925000,-0.17924963,2.70750669,-2.70749973
-5.38769385,5.52177359,-5.52175856,0.94440443,-0.94440300,1.94353258,-1.94352622,0.08620057,-0.08620054,0.00000000,-0.00000000,0.08973416,-0.08973424,0.51326091,-0.51325922,0.17650670,-0.17650624,2.66539942,-2.66539202
-5.38169085,5.41007027,-5.41005546,0.93616710,-0.93616586,1.88578718,-1.88578119,0.08729069,-0.08729065,0.00000000,-0.00000000,0.09125336,-0.09125339,0.50209503,-0.50209373,0.17290189,-0.17290136,2.61635756,-2.61634985
-5.37568784,5.29243820,-5.29242395,0.92775309,-0.92775208,1.82843571,-1.82843024,0.08834213,-0.08834209,0.00000000,-0.00000000,0.09230938,-0.09230938,0.49286917,-0.49286830,0.16851054,-0.16850994,2.56147899,-2.56147113
-5.36968484,5.17155297,-5.17153960,0.91963623,-0.91963551,1.77265584,-1.77265103,0.08936112,-0.08936108,0.00000000,-0.00000000,0.09290306,-0.09290303,0.48588833,-0.48588793,0.16341923,-0.16341858,2.50195526,-2.50194737
-5.36368184,5.05012486,-5.05011268,0.91229387,-0.91229350,1.71958764,-1.71958362,0.09035226,-0.09035222,0.00000000,-0.00000000,0.09304399,-0.09304392,0.48142929,-0.48142938,0.15772341,-0.15772271,2.43903446,-2.43902670
-5.35767884,4.93081263,-4.93080192,0.90618876,-0.90618878,1.67030016,-1.67029705,0.09131774,-0.09131770,0.00000000,-0.00000000,0.09274967,-0.09274956,0.47973118,-0.47973179,0.15152446,-0.15152372,2.37398152,-2.37397401
-5.35167584,4.81613506,-4.81612606,0.90175000,-0.90175045,1.62575831,-1.62575620,0.09225666,-0.09225663,0.00000000,-0.00000000,0.09204446,-0.09204432,0.48098575,-0.48098689,0.14492672,-0.14492596,2.30803722,-2.30803009
-5.34567284,4.70838398,-4.70837689,0.89935416,-0.89935508,1.58679126,-1.58679022,0.09316449,-0.09316445,0.00000000,-0.00000000,0.09095837,-0.09095820,0.48532774,-0.48532942,0.13803459,-0.13803382,2.24237806,-2.24237142
