energy_ev,total_up,Al_p_up,Al_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
4.46323162,2.59252504,1.20592514,0.00000000,5.79996949,0.25208147,0.49855445,0.00000000
4.46923462,2.56014846,1.18214072,0.00000000,5.73012188,0.24421001,0.48661992,0.00000000
4.47523762,2.52326476,1.15311903,0.00000000,5.64396652,0.23557259,0.47485440,0.00000000
4.48124062,2.48294924,1.11929996,0.00000000,5.54425023,0.22625627,0.46334325,0.00000000
4.48724362,2.44046131,1.08125635,0.00000000,5.43414575,0.21637499,0.45221635,0.00000000
4.49324662,2.39717186,1.03966844,0.00000000,5.31709767,0.20606342,0.44163370,0.00000000
4.49924962,2.35448686,0.99529539,0.00000000,5.19665969,0.19547036,0.43177012,0.00000000
4.50525263,2.31377134,0.94894553,0.00000000,5.07633171,0.18475205,0.42279991,0.00000000
4.51125563,2.27627770,0.90144681,0.00000000,4.95940491,0.17406577,0.41488234,0.00000000
4.51725863,2.24308189,0.85361876,0.00000000,4.84882251,0.16356395,0.40814869,0.00000000
4.52326163,2.21503074,0.80624735,0.00000000,4.74706298,0.15338912,0.40269156,0.00000000
4.52926463,2.19270298,0.76006361,0.00000000,4.65605111,0.14366985,0.39855679,0.00000000
4.53526763,2.17638571,0.71572699,0.00000000,4.57710091,0.13451774,0.39573851,0.00000000
4.54127064,2.16606731,0.67381366,0.00000000,4.51089234,0.12602561,0.39417740,0.00000000
4.54727364,2.16144677,0.63481024,0.00000000,4.45748229,0.11826689,0.39376215,0.00000000
4.55327664,2.16195880,0.59911246,0.00000000,4.41634811,0.11129597,0.39433401,0.00000000
4.55927964,2.16681286,0.56702868,0.00000000,4.38646058,0.10514962,0.39569405,0.00000000
4.56528264,2.17504393,0.53878728,0.00000000,4.36638143,0.09984910,0.39761269,0.00000000
4.57128564,2.18557192,0.51454733,0.00000000,4.35437932,0.09540286,0.39984094,0.00000000
4.57728864,2.19726638,0.49441129,0.00000000,4.34855737,0.09180960,0.40212272,0.00000000
4.58329165,2.20901281,0.47843881,0.00000000,4.34698476,0.08906143,0.40420756,0.00000000
4.58929465,2.21977685,0.46666041,0.00000000,4.34782478,0.08714689,0.40586300,0.00000000
4.59529765,2.22866288,0.45909007,0.00000000,4.34945199,0.08605365,0.40688600,0.00000000
4.60130065,2.23496362,0.45573567,0.00000000,4.35055205,0.08577072,0.40711285,0.00000000
4.60730365,2.23819826,0.45660652,0.00000000,4.35019852,0.08628996,0.40642701,0.00000000
4.61330665,2.23813686,0.46171747,0.00000000,4.34790265,0.08760686,0.40476452,0.00000000
4.61930965,2.23480989,0.47108912,0.00000000,4.34363343,0.08972046,0.40211675,0.00000000
4.62531266,2.22850248,0.48474416,0.00000000,4.33780715,0.09263253,0.39853033,0.00000000
4.63131566,2.21973366,0.50269985,0.00000000,4.33124730,0.09634586,0.39410440,0.00000000
4.63731866,2.20922204,0.52495740,0.00000000,4.32511742,0.10086203,0.38898529,0.00000000
4.64332166,2.19783978,0.55148850,0.00000000,4.32083100,0.10617856,0.38335896,0.00000000
4.64932466,2.18655752,0.58222032,0.00000000,4.31994387,0.11228571,0.37744161,0.00000000
4.65532766,2.17638344,0.61701972,0.00000000,4.32403546,0.11916321,0.37146899,0.00000000
4.66133067,2.16829985,0.65567795,0.00000000,4.33458603,0.12677706,0.36568492,0.00000000
4.66733367,2.16320077,0.69789706,0.00000000,4.35285696,0.13507665,0.36032960,0.00000000
4.67333667,2.16183407,0.74327903,0.00000000,4.37978140,0.14399243,0.35562832,0.00000000
4.67933967,2.16475130,0.79131885,0.00000000,4.41587146,0.15343435,0.35178101,0.00000000
4.68534267,2.17226784,0.84140227,0.00000000,4.46114771,0.16329121,0.34895324,0.00000000
4.69134567,2.18443567,0.89280891,0.00000000,4.51509513,0.17343109,0.34726882,0.00000000
4.69734867,2.20103006,0.94472116,0.00000000,4.57664829,0.18370283,0.34680461,0.00000000
4.70335168,2.22155096,0.99623878,0.00000000,4.64420704,0.19393876,0.34758740,0.00000000
4.70935468,2.24523882,1.04639900,0.00000000,4.71568195,0.20395837,0.34959316,0.00000000
4.71535768,2.27110416,1.09420145,0.00000000,4.78856773,0.21357302,0.35274854,0.00000000
4.72136068,2.29796920,1.13863702,0.00000000,4.86004058,0.22259148,0.35693447,0.00000000
4.72736368,2.32451939,1.17871948,0.00000000,4.92707496,0.23082593,0.36199174,0.00000000
4.73336668,2.34936224,1.21351836,0.00000000,4.98657371,0.23809834,0.36772816,0.00000000
4.73936968,2.37109061,1.24219176,0.00000000,5.03550509,0.24424690,0.37392702,0.00000000
4.74537269,2.38834723,1.26401728,0.00000000,5.07104006,0.24913206,0.38035654,0.00000000
4.75137569,2.39988758,1.27841989,0.00000000,5.09068304,0.25264214,0.38677974,0.00000000
4.75737869,2.40463819,1.28499505,0.00000000,5.09239012,0.25469802,0.39296456,0.00000000
4.76338169,2.40174778,1.28352610,0.00000000,5.07466919,0.25525679,0.39869362,0.00000000
4.76938469,2.39062931,1.27399510,0.00000000,5.03665764,0.25431420,0.40377347,0.00000000
4.77538769,2.37099113,1.25658634,0.00000000,4.97817444,0.25190573,0.40804281,0.00000000
4.78139070,2.34285623,1.23168263,0.00000000,4.89974465,0.24810621,0.41137952,0.00000000
4.78739370,2.30656932,1.19985432,0.00000000,4.80259594,0.24302810,0.41370621,0.00000000
4.79339670,2.26279142,1.16184163,0.00000000,4.68862761,0.23681844,0.41499408,0.00000000
4.79939970,2.21248293,1.11853114,0.00000000,4.56035411,0.22965453,0.41526497,0.00000000
4.80540270,2.15687585,1.07092754,0.00000000,4.42082593,0.22173868,0.41459152,0.00000000
4.81140570,2.09743669,1.02012171,0.00000000,4.27353131,0.21329206,0.41309534,0.00000000
4.81740870,2.03582163,0.96725675,0.00000000,4.12228309,0.20454807,0.41094336,0.00000000
4.82341171,1.97382559,0.91349309,0.00000000,3.97109516,0.19574533,0.40834219,0.00000000
4.82941471,1.91332731,0.85997423,0.00000000,3.82405303,0.18712063,0.40553099,0.00000000
4.83541771,1.85623195,0.80779421,0.00000000,3.68518311,0.17890201,0.40277267,0.00000000
4.84142071,1.80441340,0.75796791,0.00000000,3.55832494,0.17130225,0.40034394,0.00000000
4.84742371,1.75965769,0.71140520,0.00000000,3.44701038,0.16451299,0.39852447,0.00000000
4.85342671,1.72360926,0.66888939,0.00000000,3.35435315,0.15869946,0.39758541,0.00000000
4.85942971,1.69772151,0.63106060,0.00000000,3.28295190,0.15399620,0.39777784,0.00000000
4.86543272,1.68321279,0.59840427,0.00000000,3.23480918,0.15050371,0.39932147,0.00000000
4.87143572,1.68102906,0.57124474,0.00000000,3.21126855,0.14828610,0.40239405,0.00000000
4.87743872,1.69181405,0.54974386,0.00000000,3.21297123,0.14736984,0.40712199,0.00000000
4.88344172,1.71588773,0.53390434,0.00000000,3.23983341,0.14774361,0.41357261,0.00000000
4.88944472,1.75323366,0.52357738,0.00000000,3.29104487,0.14935914,0.42174834,0.00000000
4.89544772,1.80349552,0.51847421,0.00000000,3.36508879,0.15213316,0.43158323,0.00000000
4.90145073,1.86598307,0.51818081,0.00000000,3.45978249,0.15595025,0.44294207,0.00000000
4.90745373,1.93968740,0.52217550,0.00000000,3.57233803,0.16066657,0.45562219,0.00000000
4.91345673,2.02330508,0.52984846,0.00000000,3.69944099,0.16611441,0.46935792,0.00000000
4.91945973,2.11527076,0.54052290,0.00000000,3.83734550,0.17210728,0.48382777,0.00000000
4.92546273,2.21379711,0.55347695,0.00000000,3.98198259,0.17844558,0.49866398,0.00000000
4.93146573,2.31692123,0.56796584,0.00000000,4.12907871,0.18492257,0.51346411,0.00000000
4.93746873,2.42255581,0.58324374,0.00000000,4.27428069,0.19133043,0.52780435,0.00000000
4.94347174,2.52854374,0.59858459,0.00000000,4.41328302,0.19746633,0.54125385,0.00000000
4.94947474,2.63271427,0.61330143,0.00000000,4.54195317,0.20313825,0.55338962,0.00000000
4.95547774,2.73293884,0.62676376,0.00000000,4.65645065,0.20817031,0.56381130,0.00000000
4.96148074,2.82718494,0.63841236,0.00000000,4.75333559,0.21240752,0.57215526,0.00000000
4.96748374,2.91356600,0.64777139,0.00000000,4.82966305,0.21571980,0.57810734,0.00000000
4.97348674,2.99038607,0.65445731,0.00000000,4.88305979,0.21800501,0.58141385,0.00000000
4.97948974,3.05617759,0.65818461,0.00000000,4.91178097,0.21919105,0.58189023,0.00000000
4.98549275,3.10973165,0.65876826,0.00000000,4.91474531,0.21923693,0.57942729,0.00000000
4.99149575,3.15011981,0.65612293,0.00000000,4.89154776,0.21813276,0.57399464,0.00000000
4.99749875,3.17670742,0.65025928,0.00000000,4.84245037,0.21589879,0.56564143,0.00000000
5.00350175,3.18915850,0.64127758,0.00000000,4.76835249,0.21258350,0.55449441,0.00000000
5.00950475,3.18743283,0.62935910,0.00000000,4.67074263,0.20826098,0.54075360,0.00000000
5.01550775,3.17177586,0.61475576,0.00000000,4.55163493,0.20302758,0.52468575,0.00000000
5.02151076,3.14270274,0.59777867,0.00000000,4.41349384,0.19699826,0.50661627,0.00000000
5.02751376,3.10097747,0.57878596,0.00000000,4.25915070,0.19030254,0.48691973,0.00000000
5.03351676,3.04758862,0.55817061,0.00000000,4.09171636,0.18308047,0.46600976,0.00000000
5.03951976,2.98372272,0.53634869,0.00000000,3.91449344,0.17547866,0.44432849,0.00000000
5.04552276,2.91073650,0.51374840,0.00000000,3.73089171,0.16764653,0.42233616,0.00000000
5.05152576,2.83012896,0.49080036,0.00000000,3.54434939,0.15973301,0.40050121,0.00000000
5.05752876,2.74351383,0.46792921,0.00000000,3.35826251,0.15188351,0.37929102,0.00000000
5.06353177,2.65259301,0.44554672,0.00000000,3.17592372,0.14423753,0.35916364,0.00000000
5.06953477,2.55913104,0.42404643,0.00000000,3.00047112,0.13692665,0.34056039,0.00000000
5.07553777,2.46493066,0.40379952,0.00000000,2.83484703,0.13007298,0.32389951,0.00000000
5.08154077,2.37180907,0.38515203,0.00000000,2.68176578,0.12378804,0.30957071,0.00000000
5.08754377,2.28157458,0.36842281,0.00000000,2.54368952,0.11817190,0.29793042,0.00000000
5.09354677,2.19600327,0.35390225,0.00000000,2.42281008,0.11331255,0.28929763,0.00000000
5.09954977,2.11681509,0.34185127,0.00000000,2.32103554,0.10928547,0.28395014,0.00000000
5.10555278,2.04564915,0.33250045,0.00000000,2.23997953,0.10615314,0.28212099,0.00000000
5.11155578,1.98403808,0.32604899,0.00000000,2.18095188,0.10396467,0.28399499,0.00000000
5.11755878,1.93338135,0.32266339,0.00000000,2.14494962,0.10275527,0.28970525,0.00000000
5.12356178,1.89491796,0.32247576,0.00000000,2.13264747,0.10254577,0.29932964,0.00000000
5.12956478,1.86969894,0.32558181,0.00000000,2.14438787,0.10334198,0.31288740,0.00000000
5.13556778,1.85856049,0.33203852,0.00000000,2.18017093,0.10513415,0.33033582,0.00000000
5.14157079,1.86209869,0.34186175,0.00000000,2.23964510,0.10789644,0.35156736,0.00000000
5.14757379,1.88064691,0.35502395,0.00000000,2.32210005,0.11158652,0.37640743,0.00000000
5.15357679,1.91425720,0.37145231,0.00000000,2.42646341,0.11614545,0.40461311,0.00000000
5.15957979,1.96268685,0.39102757,0.00000000,2.55130300,0.12149783,0.43587304,0.00000000
5.16558279,2.02539134,0.41358382,0.00000000,2.69483661,0.12755246,0.46980897,0.00000000
5.17158579,2.10152471,0.43890962,0.00000000,2.85495088,0.13420338,0.50597900,0.00000000
5.17758879,2.18994814,0.46675057,0.00000000,3.02923058,0.14133155,0.54388288,0.00000000
5.18359180,2.28924727,0.49681361,0.00000000,3.21499927,0.14880700,0.58296928,0.00000000
5.18959480,2.39775853,0.52877298,0.00000000,3.40937154,0.15649165,0.62264528,0.00000000
5.19559780,2.51360411,0.56227809,0.00000000,3.60931655,0.16424251,0.66228767,0.00000000
5.20160080,2.63473524,0.59696284,0.00000000,3.81173166,0.17191538,0.70125614,0.00000000
5.20760380,2.75898246,0.63245654,0.00000000,4.01352445,0.17936887,0.73890772,0.00000000
5.21360680,2.88411187,0.66839580,0.00000000,4.21170066,0.18646853,0.77461229,0.00000000
5.21960980,3.00788542,0.70443719,0.00000000,4.40345489,0.19309107,0.80776847,0.00000000
5.22561281,3.12812337,0.74027005,0.00000000,4.58626066,0.19912834,0.83781943,0.00000000
5.23161581,3.24276671,0.77562891,0.00000000,4.75795588,0.20449104,0.86426795,0.00000000
5.23761881,3.34993726,0.81030488,0.00000000,4.91681984,0.20911186,0.88669015,0.00000000
5.24362181,3.44799309,0.84415546,0.00000000,5.06163770,0.21294793,0.90474735,0.00000000
5.24962481,3.53557700,0.87711196,0.00000000,5.19174889,0.21598257,0.91819555,0.00000000
5.25562781,3.61165589,0.90918418,0.00000000,5.30707622,0.21822598,0.92689211,0.00000000
5.26163082,3.67554933,0.94046160,0.00000000,5.40813306,0.21971502,0.93079931,0.00000000
5.26763382,3.72694567,0.97111085,0.00000000,5.49600690,0.22051195,0.92998463,0.00000000
5.27363682,3.76590479,1.00136914,0.00000000,5.57231859,0.22070218,0.92461773,0.00000000
5.27963982,3.79284688,1.03153360,0.00000000,5.63915733,0.22039104,0.91496414,0.00000000
5.28564282,3.80852741,1.06194661,0.00000000,5.69899312,0.21969973,0.90137597,0.00000000
5.29164582,3.81399882,1.09297752,0.00000000,5.75456898,0.21876052,0.88427997,0.00000000
5.29764882,3.81056039,1.12500134,0.00000000,5.80877680,0.21771146,0.86416336,0.00000000
5.30365183,3.79969793,1.15837513,0.00000000,5.86452132,0.21669071,0.84155796,0.00000000
5.30965483,3.78301590,1.19341311,0.00000000,5.92457793,0.21583078,0.81702341,0.00000000
5.31565783,3.76216470,1.23036173,0.00000000,5.99145039,0.21525289,0.79112986,0.00000000
5.32166083,3.73876636,1.26937587,0.00000000,6.06723500,0.21506171,0.76444101,0.00000000
5.32766383,3.71434202,1.31049751,0.00000000,6.15349795,0.21534063,0.73749809,0.00000000
5.33366683,3.69024463,1.35363835,0.00000000,6.25117204,0.21614793,0.71080536,0.00000000
5.33966983,3.66760016,1.39856734,0.00000000,6.36047880,0.21751388,0.68481768,0.00000000
5.34567284,3.64726020,1.44490442,0.00000000,6.48088061,0.21943895,0.65993056,0.00000000
5.35167584,3.62976853,1.49212107,0.00000000,6.61106652,0.22189338,0.63647311,0.00000000
5.35767884,3.61534332,1.53954833,0.00000000,6.74897379,0.22481794,0.61470398,0.00000000
5.36368184,3.60387600,1.58639216,0.00000000,6.89184542,0.22812596,0.59481032,0.00000000
5.36968484,3.59494699,1.63175601,0.00000000,7.03632220,0.23170668,0.57690980,0.00000000
5.37568784,3.58785738,1.67466980,0.00000000,7.17856583,0.23542960,0.56105530,0.00000000
5.38169085,3.58167497,1.71412419,0.00000000,7.31440811,0.23914971,0.54724197,0.00000000
5.38769385,3.57529211,1.74910859,0.00000000,7.43951930,0.24271350,0.53541619,0.00000000
5.39369685,3.56749222,1.77865132,0.00000000,7.54958807,0.24596527,0.52548582,0.00000000
5.39969985,3.55702116,1.80185973,0.00000000,7.64050399,0.24875360,0.51733110,0.00000000
5.40570285,3.54265951,1.81795846,0.00000000,7.70853372,0.25093760,0.51081559,0.00000000
5.41170585,3.52329179,1.82632372,0.00000000,7.75048202,0.25239267,0.50579645,0.00000000
5.41770885,3.49796850,1.82651189,0.00000000,7.76382916,0.25301553,0.50213357,0.00000000
5.42371186,3.46595781,1.81828065,0.00000000,7.74683803,0.25272818,0.49969690,0.00000000
5.42971486,3.42678392,1.80160182,0.00000000,7.69862528,0.25148071,0.49837169,0.00000000
5.43571786,3.38025021,1.77666481,0.00000000,7.61919312,0.24925281,0.49806143,0.00000000
5.44172086,3.32644615,1.74387078,0.00000000,7.50942049,0.24605389,0.49868833,0.00000000
5.44772386,3.26573791,1.70381747,0.00000000,7.37101449,0.24192183,0.50019136,0.00000000
5.45372686,3.19874368,1.65727583,0.00000000,7.20642513,0.23692058,0.50252236,0.00000000
5.45972986,3.12629557,1.60515939,0.00000000,7.01872851,0.23113656,0.50564022,0.00000000
5.46573287,3.04939070,1.54848803,0.00000000,6.81148509,0.22467420,0.50950393,0.00000000
5.47173587,2.96913488,1.48834821,0.00000000,6.58858103,0.21765095,0.51406506,0.00000000
5.47773887,2.88668234,1.42585140,0.00000000,6.35406115,0.21019183,0.51926007,0.00000000
5.48374187,2.80317535,1.36209301,0.00000000,6.11196246,0.20242397,0.52500343,0.00000000
5.48974487,2.71968732,1.29811360,0.00000000,5.86615666,0.19447140,0.53118185,0.00000000
5.49574787,2.63717273,1.23486440,0.00000000,5.62020931,0.18645035,0.53765038,0.00000000
5.50175088,2.55642645,1.17317834,0.00000000,5.37726212,0.17846514,0.54423059,0.00000000
5.50775388,2.47805465,1.11374798,0.00000000,5.13994305,0.17060508,0.55071117,0.00000000
5.51375688,2.40245835,1.05711091,0.00000000,4.91030741,0.16294226,0.55685107,0.00000000
5.51975988,2.32983007,1.00364298,0.00000000,4.68981093,0.15553040,0.56238501,0.00000000
5.52576288,2.26016294,0.95355910,0.00000000,4.47931420,0.14840472,0.56703120,0.00000000
5.53176588,2.19327114,0.90692128,0.00000000,4.27911599,0.14158272,0.57050080,0.00000000
5.53776888,2.12881975,0.86365287,0.00000000,4.08901153,0.13506584,0.57250869,0.00000000
5.54377189,2.06636147,0.82355788,0.00000000,3.90837082,0.12884174,0.57278481,0.00000000
5.54977489,2.00537773,0.78634411,0.00000000,3.73623113,0.12288708,0.57108561,0.00000000
5.55577789,1.94532120,0.75164859,0.00000000,3.57139757,0.11717061,0.56720479,0.00000000
5.56178089,1.88565708,0.71906395,0.00000000,3.41254556,0.11165632,0.56098277,0.00000000
5.56778389,1.82590061,0.68816422,0.00000000,3.25831968,0.10630652,0.55231444,0.00000000
5.57378689,1.76564888,0.65852901,0.00000000,3.10742358,0.10108468,0.54115462,0.00000000
5.57978989,1.70460521,0.62976474,0.00000000,2.95869721,0.09595782,0.52752104,0.00000000
5.58579290,1.64259521,0.60152250,0.00000000,2.81117814,0.09089851,0.51149475,0.00000000
5.59179590,1.57957418,0.57351155,0.00000000,2.66414534,0.08588624,0.49321777,0.00000000
5.59779890,1.51562596,0.54550860,0.00000000,2.51714474,0.08090827,0.47288846,0.00000000
5.60380190,1.45095403,0.51736258,0.00000000,2.36999705,0.07595992,0.45075457,0.00000000
5.60980490,1.38586607,0.48899521,0.00000000,2.22278935,0.07104434,0.42710468,0.00000000
5.61580790,1.32075334,0.46039781,0.00000000,2.07585266,0.06617186,0.40225825,0.00000000
5.62181091,1.25606680,0.43162496,0.00000000,1.92972825,0.06135902,0.37655506,0.00000000
5.62781391,1.19229151,0.40278555,0.00000000,1.78512590,0.05662724,0.35034436,0.00000000
5.63381691,1.12992129,0.37403219,0.00000000,1.64287731,0.05200150,0.32397443,0.00000000
5.63981991,1.06943498,0.34554952,0.00000000,1.50388784,0.04750886,0.29778287,0.00000000
5.64582291,1.01127583,0.31754230,0.00000000,1.36908951,0.04317704,0.27208819,0.00000000
5.65182591,0.95583491,0.29022381,0.00000000,1.23939768,0.03903318,0.24718281,0.00000000
5.65782891,0.90343929,0.26380530,0.00000000,1.11567339,0.03510268,0.22332789,0.00000000
5.66383192,0.85434526,0.23848664,0.00000000,0.99869286,0.03140840,0.20074992,0.00000000
5.66983492,0.80873665,0.21444879,0.00000000,0.88912486,0.02796993,0.17963919,0.00000000
5.67583792,0.76672778,0.19184797,0.00000000,0.78751624,0.02480330,0.16014993,0.00000000
5.68184092,0.72837064,0.17081189,0.00000000,0.69428549,0.02192078,0.14240213,0.00000000
5.68784392,0.69366537,0.15143769,0.00000000,0.60972355,0.01933098,0.12648462,0.00000000
5.69384692,0.66257329,0.13379162,0.00000000,0.53400091,0.01703909,0.11245929,0.00000000
5.69984992,0.63503139,0.11791023,0.00000000,0.46717981,0.01504734,0.10036595,0.00000000
5.70585293,0.61096746,0.10380267,0.00000000,0.40923011,0.01335545,0.09022780,0.00000000
5.71185593,0.59031495,0.09145402,0.00000000,0.36004743,0.01196118,0.08205691,0.00000000
5.71785893,0.57302678,0.08082906,0.00000000,0.31947225,0.01086092,0.07585959,0.00000000
5.72386193,0.55908740,0.07187654,0.00000000,0.28730852,0.01005020,0.07164136,0.00000000
5.72986493,0.54852276,0.06453327,0.00000000,0.26334096,0.00952413,0.06941127,0.00000000
5.73586793,0.54140763,0.05872824,0.00000000,0.24734978,0.00927773,0.06918533,0.00000000
5.74187094,0.53787024,0.05438619,0.00000000,0.23912252,0.00930622,0.07098908,0.00000000
5.74787394,0.53809400,0.05143078,0.00000000,0.23846225,0.00960503,0.07485898,0.00000000
5.75387694,0.54231649,0.04978708,0.00000000,0.24519205,0.01016985,0.08084279,0.00000000
5.75987994,0.55082561,0.04938346,0.00000000,0.25915583,0.01099640,0.08899869,0.00000000
5.76588294,0.56395323,0.05015287,0.00000000,0.28021558,0.01208018,0.09939344,0.00000000
5.77188594,0.58206648,0.05203344,0.00000000,0.30824550,0.01341605,0.11209940,0.00000000
5.77788894,0.60555696,0.05496862,0.00000000,0.34312360,0.01499782,0.12719068,0.00000000
5.78389195,0.63482805,0.05890685,0.00000000,0.38472129,0.01681774,0.14473848,0.00000000
5.78989495,0.67028084,0.06380093,0.00000000,0.43289185,0.01886596,0.16480586,0.00000000
5.79589795,0.71229874,0.06960714,0.00000000,0.48745849,0.02113014,0.18744203,0.00000000
5.80190095,0.76123142,0.07628429,0.00000000,0.54820272,0.02359495,0.21267649,0.00000000
5.80790395,0.81737831,0.08379281,0.00000000,0.61485397,0.02624182,0.24051317,0.00000000
5.81390695,0.88097213,0.09209393,0.00000000,0.68708101,0.02904875,0.27092494,0.00000000
5.81990995,0.95216312,0.10114900,0.00000000,0.76448585,0.03199024,0.30384862,0.00000000
5.82591296,1.03100426,0.11091922,0.00000000,0.84660053,0.03503743,0.33918082,0.00000000
5.83191596,1.11743836,0.12136548,0.00000000,0.93288729,0.03815844,0.37677490,0.00000000
5.83791896,1.21128733,0.13244861,0.00000000,1.02274210,0.04131880,0.41643916,0.00000000
5.84392196,1.31224443,0.14412992,0.00000000,1.11550168,0.04448213,0.45793655,0.00000000
5.84992496,1.41986999,0.15637193,0.00000000,1.21045380,0.04761092,0.50098612,0.00000000
5.85592796,1.53359105,0.16913938,0.00000000,1.30685058,0.05066739,0.54526607,0.00000000
5.86193097,1.65270536,0.18240030,0.00000000,1.40392415,0.05361454,0.59041876,0.00000000
5.86793397,1.77638990,0.19612724,0.00000000,1.50090430,0.05641715,0.63605730,0.00000000
5.87393697,1.90371408,0.21029839,0.00000000,1.59703726,0.05904279,0.68177392,0.00000000
5.87993997,2.03365741,0.22489869,0.00000000,1.69160498,0.06146282,0.72714973,0.00000000
5.88594297,2.16513128,0.23992081,0.00000000,1.78394405,0.06365324,0.77176554,0.00000000
5.89194597,2.29700427,0.25536590,0.00000000,1.87346375,0.06559552,0.81521362,0.00000000
5.89794897,2.42813020,0.27124423,0.00000000,1.95966230,0.06727714,0.85710971,0.00000000
5.90395198,2.55737792,0.28757556,0.00000000,2.04214101,0.06869203,0.89710492,0.00000000
5.90995498,2.68366166,0.30438936,0.00000000,2.12061576,0.06984082,0.93489703,0.00000000
5.91595798,2.80597067,0.32172494,0.00000000,2.19492546,0.07073084,0.97024059,0.00000000
5.92196098,2.92339688,0.33963133,0.00000000,2.26503744,0.07137594,1.00295539,0.00000000
5.92796398,3.03515933,0.35816724,0.00000000,2.33104958,0.07179616,1.03293273,0.00000000
5.93396698,3.14062409,0.37740090,0.00000000,2.39318932,0.07201722,1.06013928,0.00000000
5.93996998,3.23931884,0.39740985,0.00000000,2.45180962,0.07206983,1.08461805,0.00000000
5.94597299,3.33094116,0.41828074,0.00000000,2.50738214,0.07198901,1.10648649,0.00000000
5.95197599,3.41536030,0.44010901,0.00000000,2.56048784,0.07181319,1.12593158,0.00000000
5.95797899,3.49261216,0.46299841,0.00000000,2.61180527,0.07158344,1.14320211,0.00000000
5.96398199,3.56288773,0.48706019,0.00000000,2.66209667,0.07134249,1.15859849,0.00000000
5.96998499,3.62651565,0.51241192,0.00000000,2.71219233,0.07113396,1.17246035,0.00000000
5.97598799,3.68393972,0.53917569,0.00000000,2.76297307,0.07100144,1.18515269,0.00000000
5.98199100,3.73569252,0.56747558,0.00000000,2.81535121,0.07098774,1.19705110,0.00000000
5.98799400,3.78236656,0.59743419,0.00000000,2.87025004,0.07113409,1.20852670,0.00000000
5.99399700,3.82458436,0.62916824,0.00000000,2.92858188,0.07147945,1.21993174,0.00000000
6.00000000,3.86296890,0.66278300,0.00000000,2.99122501,0.07205982,1.23158620,0.00000000
