energy_ev,total_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.45372686,3.45619304,1.48724233,2.80041461,0.00418006,0.06204123,0.55451698,0.00169885
-5.44772386,3.41184676,1.45983029,2.73865985,0.00433183,0.06301663,0.56960041,0.00169222
-5.44172086,3.36775987,1.43260644,2.67677412,0.00448205,0.06410667,0.58491338,0.00168522
-5.43571786,3.32366045,1.40554080,2.61493272,0.00462767,0.06526941,0.60006196,0.00167749
-5.42971486,3.27926160,1.37859168,2.55329914,0.00476563,0.06646120,0.61464863,0.00166871
-5.42371186,3.23428660,1.35171431,2.49203349,0.00489295,0.06763838,0.62828692,0.00165850
-5.41770885,3.18849669,1.32487044,2.43130324,0.00500683,0.06875890,0.64061626,0.00164657
-5.41170585,3.14171987,1.29803862,2.37129539,0.00510478,0.06978412,0.65131641,0.00163263
-5.40570285,3.09387901,1.27122444,2.31222913,0.00518464,0.07068031,0.66012087,0.00161645
-5.39969985,3.04501721,1.24446985,2.25436790,0.00524473,0.07142014,0.66682832,0.00159789
-5.39369685,2.99531838,1.21786117,2.19802945,0.00528389,0.07198382,0.67131177,0.00157692
-5.38769385,2.94512130,1.19153470,2.14359284,0.00530151,0.07235995,0.67352464,0.00155357
-5.38169085,2.89492535,1.16567967,2.09150115,0.00529758,0.07254607,0.67350348,0.00152801
-5.37568784,2.84538691,1.14053791,2.04225904,0.00527269,0.07254870,0.67136711,0.00150053
-5.36968484,2.79730565,1.11639987,1.99642459,0.00522799,0.07238307,0.66731199,0.00147150
-5.36368184,2.75160066,1.09359726,1.95459534,0.00516515,0.07207239,0.66160417,0.00144142
-5.35767884,2.70927715,1.07249213,1.91738851,0.00508630,0.07164678,0.65456784,0.00141085
-5.35167584,2.67138478,1.05346312,1.88541645,0.00499392,0.07114185,0.64657134,0.00138043
-5.34567284,2.63896976,1.03688932,1.85925811,0.00489073,0.07059711,0.63801089,0.00135083
-5.33966983,2.61302280,1.02313271,1.83942810,0.00477961,0.07005408,0.62929314,0.00132274
-5.33366683,2.59442594,1.01252004,1.82634520,0.00466345,0.06955441,0.62081719,0.00129681
-5.32766383,2.58390111,1.00532529,1.82030199,0.00454505,0.06913806,0.61295698,0.00127366
-5.32166083,2.58196336,1.00175366,1.82143773,0.00442702,0.06884146,0.60604501,0.00125382
-5.31565783,2.58888178,1.00192814,1.82971636,0.00431166,0.06869600,0.60035807,0.00123771
-5.30965483,2.60465052,1.00587953,1.84491116,0.00420090,0.06872671,0.59610580,0.00122564
-5.30365183,2.62897188,1.01354053,1.86659743,0.00409626,0.06895136,0.59342252,0.00121775
-5.29764882,2.66125295,1.02474439,1.89415420,0.00399882,0.06937985,0.59236284,0.00121404
-5.29164582,2.70061634,1.03922832,1.92677515,0.00390917,0.07001406,0.59290116,0.00121436
-5.28564282,2.74592490,1.05664152,1.96348883,0.00382750,0.07084806,0.59493511,0.00121839
-5.27963982,2.79581945,1.07655746,2.00318726,0.00375359,0.07186875,0.59829274,0.00122567
-5.27363682,2.84876792,1.09848983,2.04466192,0.00368686,0.07305673,0.60274311,0.00123564
-5.26763382,2.90312344,1.12191140,2.08664538,0.00362651,0.07438753,0.60800965,0.00124762
-5.26163082,2.95718875,1.14627454,2.12785654,0.00357151,0.07583301,0.61378574,0.00126085
-5.25562781,3.00928352,1.17103263,2.16704741,0.00352077,0.07736282,0.61975175,0.00127456
-5.24962481,3.05781145,1.19566098,2.20304897,0.00347315,0.07894593,0.62559254,0.00128795
-5.24362181,3.10132368,1.21967630,2.23481392,0.00342760,0.08055216,0.63101487,0.00130025
-5.23761881,3.13857551,1.24265360,2.26145414,0.00338317,0.08215343,0.63576371,0.00131074
-5.23161581,3.16857370,1.26423986,2.28227117,0.00333914,0.08372496,0.63963670,0.00131879
-5.22561281,3.19061226,1.28416363,2.29677818,0.00329496,0.08524615,0.64249626,0.00132388
-5.21960980,3.20429507,1.30224026,2.30471259,0.00325037,0.08670116,0.64427870,0.00132558
-5.21360680,3.20954477,1.31837274,2.30603900,0.00320532,0.08807926,0.64500000,0.00132364
-5.20760380,3.20659765,1.33254797,2.30094238,0.00316002,0.08937480,0.64475793,0.00131791
-5.20160080,3.19598545,1.34482915,2.28981242,0.00311490,0.09058696,0.64373063,0.00130841
-5.19559780,3.17850514,1.35534467,2.27321992,0.00307054,0.09171926,0.64217151,0.00129525
-5.18959480,3.15517879,1.36427428,2.25188677,0.00302768,0.09277883,0.64040090,0.00127871
-5.18359180,3.12720557,1.37183348,2.22665136,0.00298713,0.09377559,0.63879456,0.00125913
-5.17758879,3.09590866,1.37825698,2.19843109,0.00294974,0.09472133,0.63776978,0.00123695
-5.17158579,3.06267944,1.38378213,2.16818401,0.00291635,0.09562877,0.63776936,0.00121269
-5.16558279,3.02892171,1.38863334,2.13687139,0.00288776,0.09651068,0.63924427,0.00118687
-5.15957979,2.99599827,1.39300809,2.10542279,0.00286467,0.09737905,0.64263546,0.00116006
-5.15357679,2.96518177,1.39706518,2.07470499,0.00284767,0.09824441,0.64835561,0.00113282
-5.14757379,2.93761179,1.40091580,2.04549574,0.00283724,0.09911533,0.65677132,0.00110566
-5.14157079,2.91425896,1.40461746,2.01846303,0.00283370,0.09999796,0.66818653,0.00107907
-5.13556778,2.89589721,1.40817103,1.99415009,0.00283726,0.10089592,0.68282759,0.00105349
-5.12956478,2.88308423,1.41152068,1.97296606,0.00284797,0.10181013,0.70083054,0.00102928
-5.12356178,2.87615019,1.41455654,1.95518205,0.00286577,0.10273894,0.72223109,0.00100673
-5.11755878,2.87519415,1.41711965,1.94093188,0.00289048,0.10367824,0.74695765,0.00098605
-5.11155578,2.88008767,1.41900875,1.93021697,0.00292183,0.10462170,0.77482769,0.00096737
-5.10555278,2.89048467,1.41998855,1.92291439,0.00295945,0.10556098,0.80554759,0.00095074
-5.09954977,2.90583669,1.41979874,1.91878751,0.00300287,0.10648604,0.83871613,0.00093616
-5.09354677,2.92541275,1.41816362,1.91749833,0.00305155,0.10738533,0.87383158,0.00092352
-5.08754377,2.94832286,1.41480157,1.91862108,0.00310485,0.10824598,0.91030215,0.00091269
-5.08154077,2.97354447,1.40943439,1.92165652,0.00316204,0.10905400,0.94745976,0.00090345
-5.07553777,2.99995131,1.40179598,1.92604671,0.00322229,0.10979436,0.98457660,0.00089556
-5.06953477,3.02634386,1.39164036,1.93119004,0.00328467,0.11045111,1.02088399,0.00088874
-5.06353177,3.05148120,1.37874885,1.93645645,0.00334812,0.11100743,1.05559312,0.00088269
-5.05752876,3.07411360,1.36293632,1.94120290,0.00341146,0.11144579,1.08791693,0.00087707
-5.05152576,3.09301549,1.34405667,1.94478908,0.00347342,0.11174800,1.11709233,0.00087158
-5.04552276,3.10701821,1.32200726,1.94659329,0.00353259,0.11189547,1.14240219,0.00086588
-5.03951976,3.11504205,1.29673257,1.94602855,0.00358751,0.11186946,1.16319615,0.00085969
-5.03351676,3.11612689,1.26822695,1.94255868,0.00363663,0.11165146,1.17890971,0.00085271
-5.02751376,3.10946053,1.23653644,1.93571397,0.00367841,0.11122363,1.18908066,0.00084470
-5.02151076,3.09440411,1.20175962,1.92510621,0.00371132,0.11056938,1.19336259,0.00083547
-5.01550775,3.07051349,1.16404753,1.91044235,0.00373388,0.10967402,1.19153465,0.00082485
-5.00950475,3.03755581,1.12360249,1.89153630,0.00374478,0.10852540,1.18350753,0.00081276
-5.00350175,2.99552047,1.08067575,1.86831809,0.00374287,0.10711470,1.16932524,0.00079915
-4.99749875,2.94462363,1.03556407,1.84083994,0.00372723,0.10543708,1.14916289,0.00078404
-4.99149575,2.88530589,0.98860511,1.80927838,0.00369722,0.10349234,1.12332039,0.00076752
-4.98549275,2.81822273,0.94017162,1.77393225,0.00365252,0.10128552,1.09221259,0.00074974
-4.97948974,2.74422779,0.89066473,1.73521613,0.00359317,0.09882729,1.05635618,0.00073089
-4.97348674,2.66434926,0.84050619,1.69364912,0.00351955,0.09613420,1.01635385,0.00071123
-4.96748374,2.57976005,0.79012997,1.64983930,0.00343238,0.09322879,0.97287659,0.00069105
-4.96148074,2.49174255,0.73997341,1.60446406,0.00333274,0.09013942,0.92664450,0.00067070
-4.95547774,2.40164942,0.69046809,1.55824722,0.00322200,0.08689992,0.87840711,0.00065051
-4.94947474,2.31086170,0.64203084,1.51193365,0.00310179,0.08354906,0.82892369,0.00063086
-4.94347174,2.22074585,0.59505514,1.46626245,0.00297392,0.08012975,0.77894434,0.00061212
-4.93746873,2.13261162,0.54990318,1.42194005,0.00284039,0.07668816,0.72919239,0.00059462
-4.93146573,2.04767217,0.50689887,1.37961430,0.00270320,0.07327268,0.68034853,0.00057871
-4.92546273,1.96700840,0.46632206,1.33985082,0.00256439,0.06993282,0.63303721,0.00056465
-4.91945973,1.89153863,0.42840408,1.30311290,0.00242593,0.06671802,0.58781542,0.00055270
-4.91345673,1.82199517,0.39332471,1.26974581,0.00228962,0.06367655,0.54516411,0.00054304
-4.90745373,1.75890844,0.36121073,1.23996634,0.00215711,0.06085445,0.50548225,0.00053579
-4.90145073,1.70259937,0.33213594,1.21385824,0.00202980,0.05829451,0.46908352,0.00053101
-4.89544772,1.65318020,0.30612264,1.19137364,0.00190882,0.05603551,0.43619548,0.00052871
-4.88944472,1.61056354,0.28314442,1.17234049,0.00179505,0.05411150,0.40696101,0.00052883
-4.88344172,1.57447901,0.26313009,1.15647565,0.00168904,0.05255136,0.38144185,0.00053122
-4.87743872,1.54449666,0.24596861,1.14340291,0.00159111,0.05137849,0.35962378,0.00053574
-4.87143572,1.52005592,0.23151469,1.13267507,0.00150131,0.05061069,0.34142335,0.00054215
-4.86543272,1.50049849,0.21959494,1.12379892,0.00141945,0.05026020,0.32669569,0.00055021
-4.85942971,1.48510376,0.21001425,1.11626190,0.00134519,0.05033387,0.31524313,0.00055965
-4.85342671,1.47312492,0.20256226,1.10955894,0.00127801,0.05083344,0.30682436,0.00057019
-4.84742371,1.46382409,0.19701955,1.10321829,0.00121733,0.05175585,0.30116384,0.00058155
-4.84142071,1.45650485,0.19316357,1.09682494,0.00116248,0.05309365,0.29796109,0.00059346
-4.83541771,1.45054072,0.19077399,1.09004042,0.00111282,0.05483526,0.29689986,0.00060567
-4.82941471,1.44539845,0.18963736,1.08261812,0.00106771,0.05696532,0.29765671,0.00061795
-4.82341171,1.44065497,0.18955110,1.07441329,0.00102659,0.05946486,0.29990901,0.00063013
-4.81740870,1.43600760,0.19032661,1.06538734,0.00098898,0.06231149,0.30334213,0.00064204
-4.81140570,1.43127719,0.19179156,1.05560623,0.00095450,0.06547933,0.30765564,0.00065359
-4.80540270,1.42640415,0.19379135,1.04523312,0.00092287,0.06893905,0.31256862,0.00066469
-4.79939970,1.42143808,0.19618981,1.03451576,0.00089395,0.07265768,0.31782383,0.00067531
-4.79339670,1.41652152,0.19886919,1.02376925,0.00086767,0.07659851,0.32319078,0.00068544
-4.78739370,1.41186891,0.20172953,1.01335520,0.00084405,0.08072086,0.32846781,0.00069510
-4.78139070,1.40774225,0.20468753,1.00365837,0.00082319,0.08498008,0.33348311,0.00070430
-4.77538769,1.40442447,0.20767515,0.99506198,0.00080523,0.08932746,0.33809480,0.00071310
-4.76938469,1.40219252,0.21063797,0.98792312,0.00079032,0.09371050,0.34219031,0.00072153
-4.76338169,1.40129128,0.21353353,0.98254938,0.00077858,0.09807318,0.34568499,0.00072959
-4.75737869,1.40191003,0.21632975,0.97917809,0.00077014,0.10235664,0.34852032,0.00073729
-4.75137569,1.40416269,0.21900366,0.97795915,0.00076502,0.10650001,0.35066182,0.00074461
-4.74537269,1.40807297,0.22154047,0.97894229,0.00076320,0.11044155,0.35209682,0.00075149
-4.73936968,1.41356528,0.22393299,0.98206959,0.00076454,0.11412009,0.35283230,0.00075783
-4.73336668,1.42046190,0.22618172,0.98717353,0.00076881,0.11747660,0.35289290,0.00076352
-4.72736368,1.42848667,0.22829526,0.99398068,0.00077567,0.12045603,0.35231932,0.00076838
-4.72136068,1.43727502,0.23029127,1.00212096,0.00078469,0.12300923,0.35116705,0.00077225
-4.71535768,1.44638967,0.23219782,1.01114187,0.00079532,0.12509491,0.34950550,0.00077491
-4.70935468,1.45534145,0.23405492,1.02052710,0.00080697,0.12668147,0.34741757,0.00077614
-4.70335168,1.46361381,0.23591621,1.02971844,0.00081896,0.12774881,0.34499949,0.00077573
-4.69734867,1.47068981,0.23785054,1.03814011,0.00083059,0.12828971,0.34236079,0.00077347
-4.69134567,1.47608010,0.23994321,1.04522394,0.00084115,0.12831101,0.33962438,0.00076917
-4.68534267,1.47935010,0.24229676,1.05043451,0.00084994,0.12783420,0.33692633,0.00076268
-4.67933967,1.48014509,0.24503091,1.05329264,0.00085630,0.12689562,0.33441536,0.00075387
-4.67333667,1.47821149,0.24828173,1.05339630,0.00085966,0.12554606,0.33225163,0.00074270
-4.66733367,1.47341312,0.25219964,1.05043781,0.00085951,0.12384975,0.33060491,0.00072915
-4.66133067,1.46574150,0.25694627,1.04421643,0.00085550,0.12188281,0.32965172,0.00071328
-4.65532766,1.45531939,0.26269018,1.03464596,0.00084735,0.11973117,0.32957158,0.00069520
-4.64932466,1.44239729,0.26960132,1.02175685,0.00083497,0.11748796,0.33054226,0.00067510
-4.64332166,1.42734307,0.27784454,1.00569288,0.00081840,0.11525055,0.33273409,0.00065321
-4.63731866,1.41062501,0.28757223,0.98670277,0.00079784,0.11311723,0.33630358,0.00062982
-4.63131566,1.39278938,0.29891633,0.96512710,0.00077362,0.11118378,0.34138641,0.00060526
-4.62531266,1.37443351,0.31198022,0.94138154,0.00074625,0.10953999,0.34809022,0.00057989
-4.61930965,1.35617598,0.32683066,0.91593714,0.00071636,0.10826625,0.35648755,0.00055408
-4.61330665,1.33862543,0.34349040,0.88929901,0.00068471,0.10743042,0.36660925,0.00052824
-4.60730365,1.32234986,0.36193183,0.86198441,0.00065222,0.10708512,0.37843876,0.00050273
-4.60130065,1.30784806,0.38207207,0.83450143,0.00061989,0.10726551,0.39190784,0.00047794
-4.59529765,1.29552477,0.40377001,0.80732946,0.00058885,0.10798767,0.40689388,0.00045418
-4.58929465,1.28567107,0.42682554,0.78090232,0.00056032,0.10924774,0.42321924,0.00043178
-4.58329165,1.27845095,0.45098123,0.75559484,0.00053566,0.11102185,0.44065287,0.00041100
-4.57728864,1.27389509,0.47592667,0.73171348,0.00051629,0.11326675,0.45891420,0.00039204
-4.57128564,1.27190184,0.50130535,0.70949129,0.00050377,0.11592133,0.47767949,0.00037509
-4.56528264,1.27224573,0.52672411,0.68908720,0.00049976,0.11890881,0.49659029,0.00036026
-4.55927964,1.27459271,0.55176471,0.67058952,0.00050604,0.12213963,0.51526396,0.00034764
-4.55327664,1.27852138,0.57599725,0.65402308,0.00052452,0.12551484,0.53330577,0.00033726
-4.54727364,1.28354898,0.59899474,0.63935953,0.00055723,0.12892993,0.55032207,0.00032914
-4.54127064,1.28916055,0.62034843,0.62652980,0.00060634,0.13227889,0.56593405,0.00032325
-4.53526763,1.29483970,0.63968285,0.61543799,0.00067413,0.13545829,0.57979130,0.00031957
-4.52926463,1.30009910,0.65667017,0.60597563,0.00076304,0.13837127,0.59158475,0.00031806
-4.52326163,1.30450893,0.67104289,0.59803548,0.00087556,0.14093119,0.60105809,0.00031866
-4.51725863,1.30772183,0.68260430,0.59152384,0.00101430,0.14306480,0.60801725,0.00032135
-4.51125563,1.30949272,0.69123613,0.58637085,0.00118187,0.14471478,0.61233740,0.00032609
-4.50525263,1.30969250,0.69690289,0.58253799,0.00138091,0.14584152,0.61396705,0.00033285
-4.49924962,1.30831495,0.69965266,0.58002254,0.00161397,0.14642405,0.61292905,0.00034165
-4.49324662,1.30547631,0.69961422,0.57885875,0.00188348,0.14646013,0.60931839,0.00035247
-4.48724362,1.30140794,0.69699062,0.57911579,0.00219164,0.14596545,0.60329694,0.00036533
-4.48124062,1.29644231,0.69204949,0.58089274,0.00254039,0.14497207,0.59508529,0.00038023
-4.47523762,1.29099341,0.68511054,0.58431099,0.00293126,0.14352612,0.58495230,0.00039719
-4.46923462,1.28553279,0.67653098,0.58950473,0.00336534,0.14168492,0.57320268,0.00041619
-4.46323162,1.28056266,0.66668944,0.59661025,0.00384316,0.13951376,0.56016341,0.00043720
-4.45722861,1.27658781,0.65596940,0.60575463,0.00436460,0.13708244,0.54616965,0.00046017
-4.45122561,1.27408793,0.64474295,0.61704496,0.00492887,0.13446175,0.53155094,0.00048500
-4.44522261,1.27349206,0.63335557,0.63055846,0.00553440,0.13172026,0.51661821,0.00051156
-4.43921961,1.27515668,0.62211295,0.64633453,0.00617883,0.12892131,0.50165252,0.00053967
-4.43321661,1.27934863,0.61127020,0.66436903,0.00685899,0.12612069,0.48689587,0.00056911
-4.42721361,1.28623383,0.60102430,0.68461135,0.00757089,0.12336483,0.47254453,0.00059963
-4.42121061,1.29587249,0.59150974,0.70696445,0.00830974,0.12068979,0.45874526,0.00063091
-4.41520760,1.30822078,0.58279776,0.73128791,0.00907001,0.11812101,0.44559441,0.00066264
-4.40920460,1.32313910,0.57489900,0.75740387,0.00984549,0.11567380,0.43313986,0.00069448
-4.40320160,1.34040600,0.56776936,0.78510547,0.01062940,0.11335458,0.42138570,0.00072608
-4.39719860,1.35973725,0.56131859,0.81416751,0.01141449,0.11116271,0.41029909,0.00075709
-4.39119560,1.38080869,0.55542123,0.84435850,0.01219317,0.10909283,0.39981909,0.00078722
-4.38519260,1.40328157,0.54992907,0.87545365,0.01295768,0.10713758,0.38986675,0.00081617
-4.37918959,1.42682913,0.54468464,0.90724800,0.01370024,0.10529050,0.38035595,0.00084374
-4.37318659,1.45116275,0.53953497,0.93956902,0.01441323,0.10354891,0.37120442,0.00086977
-4.36718359,1.47605654,0.53434487,0.97228801,0.01508939,0.10191677,0.36234433,0.00089420
-4.36118059,1.50136911,0.52900940,1.00532974,0.01572196,0.10040708,0.35373201,0.00091704
-4.35517759,1.52706138,0.52346473,1.03867993,0.01630496,0.09904404,0.34535633,0.00093842
-4.34917459,1.55320990,0.51769721,1.07239005,0.01683328,0.09786450,0.33724538,0.00095855
-4.34317159,1.58001499,0.51175036,1.10657939,0.01730294,0.09691894,0.32947132,0.00097775
-4.33716858,1.60780355,0.50572957,1.14143429,0.01771121,0.09627172,0.32215320,0.00099645
-4.33116558,1.63702656,0.49980455,1.17720450,0.01805679,0.09600071,0.31545773,0.00101515
-4.32516258,1.66825159,0.49420958,1.21419690,0.01833993,0.09619617,0.30959813,0.00103445
-4.31915958,1.70215055,0.48924169,1.25276690,0.01856254,0.09695918,0.30483119,0.00105502
-4.31315658,1.73948356,0.48525700,1.29330767,0.01872829,0.09839935,0.30145268,0.00107759
-4.30715358,1.78107934,0.48266544,1.33623785,0.01884258,0.10063218,0.29979143,0.00110295
