energy_ev,total_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.88594297,9.01580838,3.05974743,4.68794191,0.03629552,3.31520659,1.60956616,0.01961868
-5.87993997,8.87294662,2.96501714,4.64001534,0.03445273,3.26985937,1.57933812,0.01905820
-5.87393697,8.71893870,2.86841766,4.58729710,0.03259324,3.22218189,1.54534428,0.01847638
-5.86793397,8.55624707,2.77071136,4.53110499,0.03073515,3.17314876,1.50786633,0.01787916
-5.86193097,8.38733459,2.67272417,4.47269208,0.02889608,3.12367451,1.46725743,0.01727262
-5.85592796,8.21460543,2.57532960,4.41321522,0.02709299,3.07459129,1.42393323,0.01666289
-5.84992496,8.04034998,2.47942921,4.35370886,0.02534206,3.02663036,1.37836071,0.01605606
-5.84392196,7.86669605,2.38593066,4.29506506,0.02365858,2.98040806,1.33104544,0.01545813
-5.83791896,7.69556853,2.29572450,4.23802042,0.02205685,2.93641687,1.28251781,0.01487491
-5.83191596,7.52865885,2.20966098,4.18315017,0.02055013,2.89502181,1.23331906,0.01431199
-5.82591296,7.36740516,2.12852806,4.13086933,0.01915064,2.85646211,1.18398744,0.01377466
-5.81990995,7.21298342,2.05303143,4.08144053,0.01786957,2.82085798,1.13504521,0.01326786
-5.81390695,7.06630893,1.98377751,4.03498766,0.01671705,2.78822194,1.08698665,0.01279617
-5.80790395,6.92804752,1.92125988,3.99151430,0.01570231,2.75847398,1.04026752,0.01236373
-5.80190095,6.79863468,1.86584950,3.95092578,0.01483362,2.73145971,0.99529603,0.01197425
-5.79589795,6.67830124,1.81778887,3.91305349,0.01411847,2.70697050,0.95242549,0.01163097
-5.78989495,6.56710346,1.77719012,3.87768004,0.01356356,2.68476464,0.91194860,0.01133664
-5.78389195,6.46495571,1.74403681,3.84456418,0.01317491,2.66458840,0.87409339,0.01109351
-5.77788894,6.37166389,1.71818921,3.81346417,0.01295790,2.64619622,0.83902082,0.01090329
-5.77188594,6.28695808,1.69939263,3.78415871,0.01291728,2.62936902,0.80682393,0.01076718
-5.76588294,6.21052305,1.68728858,3.75646478,0.01305717,2.61393011,0.77752855,0.01068578
-5.75987994,6.14202564,1.68142816,3.73025189,0.01338105,2.59975809,0.75109551,0.01065917
-5.75387694,6.08113856,1.68128751,3.70545242,0.01389164,2.58679643,0.72742436,0.01068684
-5.74787394,6.02756010,1.68628462,3.68206828,0.01459084,2.57505965,0.70635852,0.01076772
-5.74187094,5.98102988,1.69579741,3.66017376,0.01547955,2.56463597,0.68769186,0.01090017
-5.73586793,5.94134074,1.70918241,3.63991515,0.01655747,2.55568670,0.67117651,0.01108202
-5.72986493,5.90834710,1.72579368,3.62150745,0.01782293,2.54844259,0.65653194,0.01131060
-5.72386193,5.88197007,1.74500145,3.60522856,0.01927260,2.54319750,0.64345493,0.01158274
-5.71785893,5.86219974,1.76621002,3.59141160,0.02090124,2.54029980,0.63163027,0.01189491
-5.71185593,5.84909486,1.78887426,3.58043556,0.02270144,2.54014185,0.62074186,0.01224317
-5.70585293,5.84278009,1.81251435,3.57271489,0.02466338,2.54314819,0.61048384,0.01262331
-5.69984992,5.84344098,1.83672794,3.56868818,0.02677455,2.54976259,0.60057127,0.01303093
-5.69384692,5.85131667,1.86119954,3.56880632,0.02901960,2.56043460,0.59075003,0.01346146
-5.68784392,5.86669026,1.88570647,3.57352020,0.03138017,2.57560581,0.58080552,0.01391026
-5.68184092,5.88987691,1.91012125,3.58326819,0.03383486,2.59569620,0.57056965,0.01437270
-5.67583792,5.92120963,1.93441014,3.59846350,0.03635925,2.62109084,0.55992597,0.01484422
-5.66983492,5.96102292,1.95862793,3.61948165,0.03892603,2.65212724,0.54881262,0.01532035
-5.66383192,6.00963460,1.98290911,3.64664803,0.04150526,2.68908359,0.53722294,0.01579682
-5.65782891,6.06732614,2.00745587,3.68022599,0.04406474,2.73216816,0.52520376,0.01626954
-5.65182591,6.13432226,2.03252340,3.72040550,0.04657054,2.78151001,0.51285153,0.01673465
-5.64582291,6.21077047,2.05840330,3.76729295,0.04898760,2.83715138,0.50030632,0.01718858
-5.63981991,6.29672157,2.08540588,3.82090224,0.05128045,2.89904186,0.48774426,0.01762805
-5.63381691,6.39211206,2.11384224,3.88114767,0.05341407,2.96703466,0.47536850,0.01805009
-5.62781391,6.49674966,2.14400710,3.94783911,0.05535477,3.04088510,0.46339949,0.01845210
-5.62181091,6.61030275,2.17616325,4.02067972,0.05707110,3.12025167,0.45206480,0.01883187
-5.61580790,6.73229495,2.21052835,4.09926672,0.05853485,3.20469953,0.44158910,0.01918764
-5.60980490,6.86210537,2.24726493,4.18309545,0.05972189,3.29370679,0.43218474,0.01951816
-5.60380190,6.99897517,2.28647383,4.27156685,0.06061308,3.38667341,0.42404343,0.01982271
-5.59779890,7.14202071,2.32819154,4.36399852,0.06119496,3.48293278,0.41732927,0.02010125
-5.59179590,7.29025310,2.37239150,4.45963923,0.06146041,3.58176565,0.41217342,0.02035443
-5.58579290,7.44260390,2.41898902,4.55768654,0.06140907,3.68241630,0.40867071,0.02058370
-5.57978989,7.59795608,2.46784971,4.65730725,0.06104759,3.78411042,0.40687813,0.02079137
-5.57378689,7.75517920,2.51880062,4.75765996,0.06038969,3.88607439,0.40681518,0.02098065
-5.56778389,7.91316757,2.57164351,4.85791907,0.05945607,3.98755517,0.40846606,0.02115577
-5.56178089,8.07087960,2.62616935,4.95729935,0.05827398,4.08784031,0.41178336,0.02132190
-5.55577789,8.22737664,2.68217319,5.05508002,0.05687675,4.18627726,0.41669303,0.02148526
-5.54977489,8.38185956,2.73946843,5.15062747,0.05530306,4.28229125,0.42310033,0.02165302
-5.54377189,8.53370094,2.79789967,5.24341534,0.05359612,4.37540097,0.43089625,0.02183325
-5.53776888,8.68247127,2.85735321,5.33304115,0.05180266,4.46523125,0.43996410,0.02203484
-5.53176588,8.82795743,2.91776463,5.41923836,0.04997194,4.55152222,0.45018592,0.02226738
-5.52576288,8.97017199,2.97912284,5.50188319,0.04815466,4.63413423,0.46144820,0.02254092
-5.51975988,9.10935253,3.04147021,5.58099543,0.04640190,4.71304815,0.47364666,0.02286583
-5.51375688,9.24595003,3.10489880,5.65673300,0.04476403,4.78836093,0.48668989,0.02325251
-5.50775388,9.38060652,3.16954255,5.72937996,0.04328972,4.86027622,0.50050148,0.02371116
-5.50175088,9.51412220,3.23556585,5.79932833,0.04202506,4.92909044,0.51502070,0.02425143
-5.49574787,9.64741304,3.30314900,5.86705419,0.04101270,4.99517459,0.53020153,0.02488218
-5.48974487,9.78146023,3.37247118,5.93308874,0.04029115,5.05895253,0.54601029,0.02561108
-5.48374187,9.91725367,3.44369181,5.99798569,0.03989422,5.12087664,0.56242186,0.02644435
-5.47773887,10.05573163,3.51693122,6.06228620,0.03985048,5.18140184,0.57941477,0.02738646
-5.47173587,10.19771942,3.59225170,6.12648302,0.04018297,5.24095922,0.59696556,0.02843981
-5.46573287,10.34386996,3.66963994,6.19098557,0.04090896,5.29993041,0.61504262,0.02960449
-5.45972986,10.49460912,3.74899177,6.25608779,0.04203975,5.35862405,0.63360002,0.03087812
-5.45372686,10.65008877,3.83010023,6.32194034,0.04358069,5.41725536,0.65257175,0.03225567
-5.44772386,10.81015001,3.91264752,6.38852888,0.04553121,5.47593001,0.67186663,0.03372937
-5.44172086,10.97429876,3.99620158,6.45565963,0.04788494,5.53463288,0.69136459,0.03528875
-5.43571786,11.14169528,4.08021741,6.52295321,0.05062994,5.59322248,0.71091424,0.03692066
-5.42971486,11.31115862,4.16404332,6.58984745,0.05374896,5.65143103,0.73033236,0.03860947
-5.42371186,11.48118618,4.24693199,6.65560913,0.05721984,5.70887049,0.74940528,0.04033727
-5.41770885,11.64998784,4.32805574,6.71935437,0.06101586,5.76504378,0.76789222,0.04208419
-5.41170585,11.81553348,4.40652561,6.78007691,0.06510632,5.81936098,0.78553068,0.04382881
-5.40570285,11.97561188,4.48141332,6.83668292,0.06945706,5.87115931,0.80204358,0.04554858
-5.39969985,12.12789866,4.55177528,6.88803087,0.07403114,5.91972600,0.81714802,0.04722033
-5.39369685,12.27003023,4.61667758,6.93297439,0.07878950,5.96432290,0.83056525,0.04882080
-5.38769385,12.39968065,4.67522115,6.97040630,0.08369184,6.00421152,0.84203140,0.05032722
-5.38169085,12.51463807,4.72656585,6.99930150,0.08869738,6.03867740,0.85130863,0.05171781
-5.37568784,12.61287755,4.76995290,7.01875669,0.09376579,6.06705275,0.85819595,0.05297240
-5.36968484,12.69262720,4.80472477,7.02802525,0.09885810,6.08873636,0.86253948,0.05407284
-5.36368184,12.75242509,4.83034190,7.02654542,0.10393762,6.10321009,0.86424136,0.05500355
-5.35767884,12.79116472,4.84639600,7.01396076,0.10897085,6.11005146,0.86326707,0.05575180
-5.35167584,12.80812744,4.85261947,6.99013208,0.11392829,6.10894205,0.85965065,0.05630812
-5.34567284,12.80300090,4.84889107,6.95514040,0.11878518,6.09967171,0.85349759,0.05666640
-5.33966983,12.77588319,4.83523780,6.90928120,0.12352210,6.08213877,0.84498511,0.05682410
-5.33366683,12.72727293,4.81183320,6.85305057,0.12812538,6.05634658,0.83435981,0.05678220
-5.32766383,12.65804623,4.77899243,6.78712402,0.13258731,6.02239706,0.82193269,0.05654515
-5.32166083,12.56942181,4.73716454,6.71232957,0.13690605,5.98048166,0.80807169,0.05612068
-5.31565783,12.46291614,4.68692224,6.62961631,0.14108535,5.93087064,0.79319198,0.05551951
-5.30965483,12.34029064,4.62894974,6.54002037,0.14513392,5.87390122,0.77774440,0.05475504
-5.30365183,12.20349333,4.56402906,6.44462971,0.14906454,5.80996533,0.76220242,0.05384293
-5.29764882,12.05459719,4.49302518,6.34454966,0.15289295,5.73949761,0.74704817,0.05280065
-5.29164582,11.89573785,4.41687056,6.24087039,0.15663645,5.66296406,0.73275794,0.05164699
-5.28564282,11.72905276,4.33654923,6.13463771,0.16031237,5.58085190,0.71978792,0.05040159
-5.27963982,11.55662410,4.25308088,6.02682823,0.16393647,5.49366091,0.70856043,0.04908443
-5.27363682,11.38042726,4.16750514,5.91832934,0.16752126,5.40189642,0.69945135,0.04771535
-5.26763382,11.20228655,4.08086644,5.80992460,0.17107443,5.30606409,0.69277910,0.04631367
-5.26163082,11.02383941,3.99419944,5.70228442,0.17459748,5.20666655,0.68879549,0.04489772
-5.25562781,10.84650990,3.90851543,5.59596199,0.17808454,5.10420166,0.68767886,0.04348458
-5.24962481,10.67149211,3.82478968,5.49139379,0.18152163,4.99916247,0.68952954,0.04208977
-5.24362181,10.49974348,3.74395009,5.38890435,0.18488626,4.89203847,0.69436780,0.04072707
-5.23761881,10.33198764,3.66686696,5.28871423,0.18814753,4.78331802,0.70213428,0.03940836
-5.23161581,10.16872630,3.59434421,5.19095066,0.19126678,4.67349157,0.71269272,0.03814360
-5.22561281,10.01025893,3.52711192,5.09565993,0.19419863,4.56305537,0.72583487,0.03694075
-5.21960980,9.85670894,3.46582033,5.00282074,0.19689256,4.45251532,0.74128723,0.03580589
-5.21360680,9.70805479,3.41103506,4.91235784,0.19929486,4.34239048,0.75871944,0.03474325
-5.20760380,9.56416421,3.36323369,4.82415535,0.20135085,4.23321596,0.77775377,0.03375539
-5.20160080,9.42482947,3.32280326,4.73806923,0.20300739,4.12554459,0.79797549,0.03284329
-5.19559780,9.28980201,3.29003882,4.65393849,0.20421531,4.01994711,0.81894366,0.03200658
-5.18959480,9.15882420,3.26514249,4.57159487,0.20493192,3.91701041,0.84020201,0.03124368
-5.18359180,9.03165672,3.24822296,4.49087080,0.20512318,3.81733349,0.86128964,0.03055197
-5.17758879,8.90809997,3.23929513,4.41160545,0.20476561,3.72152083,0.88175110,0.02992795
-5.17158579,8.78800818,3.23827952,4.33364895,0.20384773,3.63017307,0.90114577,0.02936742
-5.16558279,8.67129568,3.24500145,4.25686466,0.20237093,3.54387495,0.91905630,0.02886552
-5.15957979,8.55793472,3.25918961,4.18112979,0.20034980,3.46318058,0.93509599,0.02841696
-5.15357679,8.44794508,3.28047416,4.10633422,0.19781178,3.38859634,0.94891495,0.02801599
-5.14757379,8.34137619,3.30838429,4.03237798,0.19479627,3.32056199,0.96020522,0.02765656
-5.14157079,8.23828270,3.34234551,3.95916745,0.19135311,3.25943052,0.96870456,0.02733235
-5.13556778,8.13869512,3.38167698,3.88661059,0.18754063,3.20544764,0.97419924,0.02703681
-5.12956478,8.04258748,3.42558929,3.81461166,0.18342331,3.15873192,0.97652565,0.02676324
-5.12356178,7.94984408,3.47318334,3.74306551,0.17906920,3.11925661,0.97557095,0.02650482
-5.11755878,7.86022775,3.52345092,3.67185218,0.17454716,3.08683432,0.97127280,0.02625467
-5.11155578,7.77335184,3.57527771,3.60083195,0.16992422,3.06110561,0.96361819,0.02600595
-5.10555278,7.68865828,3.62744943,3.52984136,0.16526304,3.04153274,0.95264159,0.02575188
-5.09954977,7.60540359,3.67866174,3.45869065,0.16061969,3.02739914,0.93842232,0.02548588
-5.09354677,7.52265454,3.72753435,3.38716288,0.15604175,3.01781566,0.92108144,0.02520162
-5.08754377,7.43929443,3.77262978,3.31501505,0.15156701,3.01173373,0.90077799,0.02489318
-5.08154077,7.35404075,3.81247676,3.24198152,0.14722258,3.00796560,0.87770493,0.02455513
-5.07553777,7.26547398,3.84559806,3.16777961,0.14302460,3.00521141,0.85208461,0.02418264
-5.06953477,7.17207700,3.87054239,3.09211760,0.13897855,3.00209247,0.82416408,0.02377160
-5.06353177,7.07228369,3.88591935,3.01470483,0.13507997,2.99718964,0.79421017,0.02331872
-5.05752876,6.96453495,3.89043656,2.93526357,0.13131577,2.98908568,0.76250449,0.02282160
-5.05152576,6.84733982,3.88293744,2.85354242,0.12766580,2.97640986,0.72933851,0.02227884
-5.04552276,6.71933898,3.86243826,2.76933044,0.12410487,2.95788316,0.69500868,0.02169003
-5.03951976,6.57936770,3.82816272,2.68247172,0.12060480,2.93236211,0.65981181,0.02105585
-5.03351676,6.42651545,3.77957247,2.59287933,0.11713665,2.89887956,0.62404072,0.02037802
-5.02751376,6.26017909,3.71639193,2.50054834,0.11367297,2.85668045,0.58798026,0.01965927
-5.02151076,6.08010716,3.63862614,2.40556686,0.11018980,2.80525106,0.55190376,0.01890336
-5.01550775,5.88643301,3.54657043,2.30812473,0.10666857,2.74434045,0.51606993,0.01811496
-5.00950475,5.67969493,3.44081117,2.20851915,0.10309769,2.67397312,0.48072030,0.01729956
-5.00350175,5.46084231,3.32221725,2.10715688,0.09947374,2.59445225,0.44607715,0.01646339
-4.99749875,5.23122713,3.19192247,2.00455269,0.09580229,2.50635349,0.41234198,0.01561331
-4.99149575,4.99258113,3.05129920,1.90132391,0.09209835,2.41050945,0.37969443,0.01475662
-4.98549275,4.74697926,2.90192434,1.79818120,0.08838629,2.30798562,0.34829177,0.01390100
-4.97948974,4.49679093,2.74553904,1.69591560,0.08469943,2.20004881,0.31826872,0.01305431
-4.97348674,4.24462099,2.58400347,1.59538240,0.08107919,2.08812931,0.28973773,0.01222444
-4.96748374,3.99324257,2.41924879,1.49748211,0.07757387,1.97377849,0.26278963,0.01141920
-4.96148074,3.74552451,2.25322801,1.40313932,0.07423716,1.85862343,0.23749448,0.01064613
-4.95547774,3.50435609,2.08786782,1.31328012,0.07112639,1.74432035,0.21390277,0.00991240
-4.94947474,3.27257166,1.92502306,1.22880874,0.06830060,1.63250865,0.19204682,0.00922464
-4.94347174,3.05287802,1.76643551,1.15058428,0.06581846,1.52476697,0.17194225,0.00858883
-4.93746873,2.84778675,1.61369842,1.07939823,0.06373628,1.42257299,0.15358970,0.00801020
-4.93146573,2.65955382,1.46822771,1.01595363,0.06210586,1.32726796,0.13697651,0.00749311
-4.92546273,2.49012801,1.33124047,0.96084631,0.06097263,1.24002692,0.12207854,0.00704097
-4.91945973,2.34110970,1.20374121,0.91454909,0.06037389,1.16183552,0.10886196,0.00665619
-4.91345673,2.21372072,1.08651561,0.87739910,0.06033721,1.09347348,0.09728501,0.00634009
-4.90745373,2.10878589,0.98013148,0.84958886,0.06087925,1.03550512,0.08729968,0.00609294
-4.90145073,2.02672620,0.88494624,0.83116119,0.06200482,0.98827664,0.07885335,0.00591392
-4.89544772,1.96756330,0.80111996,0.82200813,0.06370632,0.95191979,0.07189020,0.00580113
-4.88944472,1.93093452,0.72863290,0.82187381,0.06596355,0.92636152,0.06635256,0.00575168
-4.88344172,1.91611758,0.66730641,0.83036120,0.06874399,0.91133868,0.06218190,0.00576170
-4.87743872,1.92206343,0.61682596,0.84694237,0.07200336,0.90641708,0.05931973,0.00582652
-4.87143572,1.94743594,0.57676510,0.87097197,0.07568663,0.91101394,0.05770809,0.00594070
-4.86543272,1.99065662,0.54660934,0.90170333,0.07972935,0.92442265,0.05728983,0.00609823
-4.85942971,2.04995274,0.52577882,0.93830667,0.08405929,0.94583895,0.05800854,0.00629263
-4.85342671,2.12340693,0.51364910,0.97988881,0.08859830,0.97438756,0.05980819,0.00651716
-4.84742371,2.20900658,0.50956946,1.02551360,0.09326433,1.00914813,0.06263252,0.00676494
-4.84142071,2.30469139,0.51287809,1.07422235,0.09797360,1.04917981,0.06642410,0.00702915
-4.83541771,2.40839750,0.52291419,1.12505379,0.10264273,1.09354374,0.07112324,0.00730319
-4.82941471,2.51809706,0.53902677,1.17706269,0.10719084,1.14132258,0.07666680,0.00758078
-4.82341171,2.63183229,0.56058055,1.22933675,0.11154154,1.19163702,0.08298691,0.00785614
-4.81740870,2.74774341,0.58695900,1.28101142,0.11562462,1.24365871,0.09000972,0.00812411
-4.81140570,2.86409034,0.61756542,1.33128222,0.11937762,1.29661983,0.09765441,0.00838017
-4.80540270,2.97926843,0.65182235,1.37941466,0.12274698,1.34981933,0.10583238,0.00862054
-4.79939970,3.09181873,0.68917030,1.42475169,0.12568897,1.40262634,0.11444688,0.00884221
-4.79339670,3.20043403,0.72906637,1.46671900,0.12817022,1.45448129,0.12339307,0.00904294
-4.78739370,3.30396172,0.77098368,1.50482847,0.13016801,1.50489552,0.13255872,0.00922120
-4.78139070,3.40140510,0.81441227,1.53868029,0.13167025,1.55345015,0.14182549,0.00937618
-4.77538769,3.49192464,0.85886198,1.56796415,0.13267522,1.59979511,0.15107081,0.00950769
-4.76938469,3.57484053,0.90386805,1.59246017,0.13319117,1.64364920,0.16017048,0.00961614
-4.76338169,3.64963790,0.94899936,1.61203978,0.13323577,1.68480183,0.16900180,0.00970241
-4.75737869,3.71597555,0.99386968,1.62666721,0.13283547,1.72311692,0.17744717,0.00976780
-4.75137569,3.77369849,1.03815154,1.63640141,0.13202493,1.75853940,0.18539806,0.00981402
-4.74537269,3.82285424,1.08159225,1.64139874,0.13084635,1.79110416,0.19275918,0.00984305
-4.73936968,3.86371216,1.12403144,1.64191601,0.12934894,1.82094705,0.19945254,0.00985719
-4.73336668,3.89678431,1.16541904,1.63831359,0.12758837,1.84831738,0.20542134,0.00985896
-4.72736368,3.92284617,1.20583262,1.63105795,0.12562631,1.87359087,0.21063338,0.00985115
-4.72136068,3.94295468,1.24549262,1.62072298,0.12352995,1.89728163,0.21508375,0.00983678
-4.71535768,3.95846111,1.28477431,1.60798921,0.12137148,1.92005192,0.21879660,0.00981915
-4.70935468,3.97101603,1.32421477,1.59364025,0.11922754,1.94271801,0.22182592,0.00980178
-4.70335168,3.98256374,1.36451390,1.57855552,0.11717851,1.96625055,0.22425508,0.00978849
-4.69734867,3.99532382,1.40652811,1.56369881,0.11530758,1.99176810,0.22619510,0.00978330
-4.69134567,4.01175818,1.45125594,1.55010211,0.11369969,2.02052265,0.22778174,0.00979048
-4.68534267,4.03452245,1.49981515,1.53884468,0.11244011,2.05387628,0.22917131,0.00981445
-4.67933967,4.06640158,1.55341111,1.53102728,0.11161283,2.09326862,0.23053542,0.00985970
-4.67333667,4.11023044,1.61329693,1.52774232,0.11129864,2.14017539,0.23205488,0.00993072
-4.66733367,4.16880131,1.68072622,1.53004040,0.11157300,2.19605865,0.23391293,0.01003182
-4.66133067,4.24476087,1.75689986,1.53889451,0.11250376,2.26231027,0.23628806,0.01016701
-4.65532766,4.34050055,1.84290845,1.55516322,0.11414868,2.34019034,0.23934684,0.01033985
-4.64932466,4.45804453,1.93967289,1.57955425,0.11655310,2.43076312,0.24323695,0.01055320
-4.64332166,4.59894043,2.04788538,1.61259021,0.11974756,2.53483310,0.24808081,0.01080912
-4.63731866,4.76415782,2.16795374,1.65457814,0.12374570,2.65288435,0.25397004,0.01110867
-4.63131566,4.95399983,2.29995163,1.70558434,0.12854253,2.78502621,0.26096108,0.01145175
-4.62531266,5.16803288,2.44357771,1.76541615,0.13411307,2.93094840,0.26907206,0.01183701
-4.61930965,5.40503874,2.59812583,1.83361159,0.14041158,3.08988835,0.27828120,0.01226177
-4.61330665,5.66299262,2.76246876,1.90943795,0.14737137,3.26061320,0.28852662,0.01272198
-4.60730365,5.93906967,2.93505690,1.99189970,0.15490535,3.44141828,0.29970783,0.01321226
-4.60130065,6.22968117,3.11393302,2.07975582,0.16290718,3.63014317,0.31168846,0.01372596
-4.59529765,6.53054032,3.29676345,2.17154620,0.17125321,3.82420584,0.32430044,0.01425528
-4.58929465,6.83675616,3.48088519,2.26562633,0.17980500,4.02065433,0.33734923,0.01479147
-4.58329165,7.14295275,3.66336789,2.36020904,0.18841249,4.21623462,0.35061985,0.01532502
-4.57728864,7.44340965,3.84108867,2.45341199,0.19691756,4.40747261,0.36388350,0.01584594
-4.57128564,7.73221856,4.01081720,2.54330895,0.20515805,4.59076744,0.37690450,0.01634401
-4.56528264,8.00345013,4.16930796,2.62798300,0.21297196,4.76249256,0.38944709,0.01680907
-4.55927964,8.25132467,4.31339610,2.70557974,0.22020168,4.91910078,0.40128204,0.01723133
-4.55327664,8.47037995,4.44009294,2.77435838,0.22669816,5.05722918,0.41219259,0.01760161
-4.54727364,8.65562965,4.54667747,2.83273892,0.23232489,5.17379954,0.42197968,0.01791162
-4.54127064,8.80270639,4.63077995,2.87934371,0.23696137,5.26611061,0.43046630,0.01815414
-4.53526763,8.90798380,4.69045423,2.91303200,0.24050618,5.33191815,0.43750074,0.01832327
-4.52926463,8.96867355,4.72423597,2.93292636,0.24287937,5.36950002,0.44295889,0.01841448
-4.52326163,8.98289379,4.73118447,2.93843040,0.24402417,5.37770364,0.44674539,0.01842475
-4.51725863,8.94970736,4.71090654,2.92923735,0.24390801,5.35597440,0.44879399,0.01835258
-4.51125563,8.86912908,4.66356195,2.90532957,0.24252275,5.30436408,0.44906691,0.01819801
-4.50525263,8.74210295,4.58985044,2.86696963,0.23988419,5.22351963,0.44755363,0.01796249
-4.49924962,8.57045126,4.49098145,2.81468345,0.23603091,5.11465316,0.44426903,0.01764888
-4.49324662,8.35679878,4.36862819,2.74923676,0.23102254,4.97949496,0.43925131,0.01726123
-4.48724362,8.10447601,4.22486858,2.67160600,0.22493744,4.82023196,0.43255952,0.01680470
-4.48124062,7.81740606,4.06211576,2.58294500,0.21787005,4.63943465,0.42427124,0.01628533
-4.47523762,7.49998042,3.88304143,2.48454898,0.20992791,4.43997553,0.41448011,0.01570990
-4.46923462,7.15692846,3.69049534,2.37781717,0.20122851,4.22494288,0.40329367,0.01508572
-4.46323162,6.79318604,3.48742422,2.26421545,0.19189613,3.99755290,0.39083134,0.01442045
-4.45722861,6.41376766,3.27679316,2.14524019,0.18205862,3.76106387,0.37722259,0.01372193
-4.45122561,6.02364637,3.06151229,2.02238439,0.17184451,3.51869497,0.36260544,0.01299805
-4.44522261,5.62764499,2.84437109,1.89710691,0.16138016,3.27355251,0.34712512,0.01225653
-4.43921961,5.23034118,2.62798209,1.77080554,0.15078737,3.02856545,0.33093289,0.01150486
-4.43321661,4.83598842,2.41473509,1.64479421,0.14018121,2.78643174,0.31418503,0.01075019
-4.42721361,4.44845374,2.20676286,1.52028478,0.12966829,2.54957631,0.29704192,0.00999919
-4.42121061,4.07117275,2.00591815,1.39837323,0.11934543,2.32012104,0.27966715,0.00925801
-4.41520760,3.70712136,1.81376180,1.28003038,0.10929869,2.09986647,0.26222675,0.00853224
-4.40920460,3.35880333,1.63156114,1.16609677,0.09960272,1.89028471,0.24488832,0.00782684
-4.40320160,3.02825224,1.46029757,1.05728134,0.09032059,1.69252239,0.22782029,0.00714616
-4.39719860,2.71704586,1.30068192,0.95416356,0.08150381,1.50741247,0.21119119,0.00649389
-4.39119560,2.42633123,1.15317611,0.85719855,0.07319266,1.33549337,0.19516902,0.00587306
-4.38519260,2.15685804,1.01801957,0.76672458,0.06541679,1.17703384,0.17992066,0.00528610
-4.37918959,1.90901828,0.89525875,0.68297252,0.05819596,1.03206209,0.16561143,0.00473482
-4.37318659,1.68289008,0.78477837,0.60607675,0.05154094,0.90039753,0.15240479,0.00422046
-4.36718359,1.47828381,0.68633296,0.53608699,0.04545453,0.78168378,0.14046214,0.00374372
-4.36118059,1.29478857,0.59957749,0.47298057,0.03993257,0.67542170,0.12994271,0.00330481
-4.35517759,1.13181770,0.52409616,0.41667477,0.03496509,0.58100140,0.12100350,0.00290348
-4.34917459,0.98865182,0.45942841,0.36703883,0.03053734,0.49773230,0.11379921,0.00253910
-4.34317159,0.86447839,0.40509165,0.32390527,0.02663082,0.42487064,0.10848199,0.00221071
-4.33716858,0.75842696,0.36060004,0.28708015,0.02322427,0.36164401,0.10520100,0.00191707
-4.33116558,0.66959942,0.32547937,0.25635216,0.02029454,0.30727249,0.10410162,0.00165671
-4.32516258,0.59709484,0.29927758,0.23150018,0.01781731,0.26098644,0.10532411,0.00142802
-4.31915958,0.54002877,0.28157120,0.21229931,0.01576782,0.22204080,0.10900183,0.00122927
-4.31315658,0.49754685,0.27196772,0.19852515,0.01412135,0.18972610,0.11525863,0.00105868
-4.30715358,0.46883301,0.27010425,0.18995643,0.01285359,0.16337642,0.12420571,0.00091448
