energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.93996998,2.50082270,-1.90602454,0.01080359,-0.00190941,0.32371189,-0.42430514,0.01731477,-0.00640986,0.00000000,-0.00000000,1.52551682,-0.88276671,0.90468900,-0.89735331,1.24773779,-0.71601698,0.00000000,-0.00000000
-5.93396698,2.50241664,-1.90763752,0.01051477,-0.00219197,0.33865645,-0.41098393,0.01691015,-0.00683360,0.00000000,-0.00000000,1.51968297,-0.90502880,0.92237647,-0.87794902,1.22840901,-0.73784750,0.00000000,-0.00000000
-5.92796398,2.49546763,-1.90788718,0.01022441,-0.00250034,0.35258263,-0.39629501,0.01643742,-0.00729467,0.00000000,-0.00000000,1.50794942,-0.92849389,0.93709435,-0.85598643,1.20462918,-0.76097689,0.00000000,-0.00000000
-5.92196098,2.48008376,-1.90751511,0.00994541,-0.00283394,0.36524053,-0.38057940,0.01590553,-0.00779108,0.00000000,-0.00000000,1.49051519,-0.95339408,0.94853380,-0.83198687,1.17683880,-0.78545186,0.00000000,-0.00000000
-5.91595798,2.45651297,-1.90723111,0.00969116,-0.00319174,0.37638944,-0.36418165,0.01532456,-0.00832032,0.00000000,-0.00000000,1.46766921,-0.97991809,0.95642503,-0.80648336,1.14556078,-0.81128670,0.00000000,-0.00000000
-5.90995498,2.42514091,-1.90768409,0.00947532,-0.00357224,0.38580521,-0.34743911,0.01470536,-0.00887934,0.00000000,-0.00000000,1.43978489,-1.00819884,0.96054615,-0.78000329,1.11138864,-0.83845765,0.00000000,-0.00000000
-5.90395198,2.38648643,-1.90943638,0.00931157,-0.00397346,0.39328746,-0.33067194,0.01405939,-0.00946447,0.00000000,-0.00000000,1.40731313,-1.03830273,0.96073138,-0.75305230,1.07497301,-0.86689835,0.00000000,-0.00000000
-5.89794897,2.34119434,-1.91294228,0.00921337,-0.00439305,0.39866655,-0.31417433,0.01339843,-0.01007147,0.00000000,-0.00000000,1.37077390,-1.07022112,0.95687835,-0.72610012,1.03700698,-0.89649692,0.00000000,-0.00000000
-5.89194597,2.29002528,-1.91853182,0.00919370,-0.00482834,0.40180973,-0.29820722,0.01273430,-0.01069550,0.00000000,-0.00000000,1.33074644,-1.10386443,0.94895384,-0.69956862,0.99821038,-0.92709470,0.00000000,-0.00000000
-5.88594297,2.23384281,-1.92640035,0.00926478,-0.00527643,0.40262638,-0.28299271,0.01207861,-0.01133117,0.00000000,-0.00000000,1.28785826,-1.13905905,0.93699774,-0.67382276,0.95931360,-0.95848675,0.00000000,-0.00000000
-5.87993997,2.17359733,-1.93660412,0.00943782,-0.00573436,0.40107181,-0.26871032,0.01144253,-0.01197254,0.00000000,-0.00000000,1.24277310,-1.17554748,0.92112482,-0.64916432,0.92104106,-0.99042432,0.00000000,-0.00000000
-5.87393697,2.11030729,-1.94906205,0.00972272,-0.00619921,0.39714972,-0.25549509,0.01083652,-0.01261325,0.00000000,-0.00000000,1.19617798,-1.21299149,0.90152405,-0.62582868,0.88409504,-1.02261911,0.00000000,-0.00000000
-5.86793397,2.04503773,-1.96356332,0.01012782,-0.00666833,0.39091287,-0.24343755,0.01027013,-0.01324657,0.00000000,-0.00000000,1.14876967,-1.25097841,0.87845544,-0.60398442,0.84913988,-1.05474936,0.00000000,-0.00000000
-5.86193097,1.97887658,-1.97978039,0.01065963,-0.00713945,0.38246209,-0.23258533,0.00975183,-0.01386554,0.00000000,-0.00000000,1.10124070,-1.28903043,0.85224425,-0.58373569,0.81678719,-1.08646745,0.00000000,-0.00000000
-5.85592796,1.91290933,-1.99728671,0.01132254,-0.00761089,0.37194353,-0.22294632,0.00928883,-0.01446307,0.00000000,-0.00000000,1.05426541,-1.32661654,0.82327295,-0.56512685,0.78758230,-1.11740892,0.00000000,-0.00000000
-5.84992496,1.84819281,-2.01557832,0.01211864,-0.00808174,0.35954442,-0.21449313,0.00888698,-0.01503213,0.00000000,-0.00000000,1.00848620,-1.36316680,0.79197103,-0.54814918,0.76199222,-1.14720259,0.00000000,-0.00000000
-5.84392196,1.78572879,-2.03409829,0.01304749,-0.00855198,0.34548730,-0.20716852,0.00855066,-0.01556584,0.00000000,-0.00000000,0.96450049,-1.39808849,0.75880309,-0.53274909,0.74039562,-1.17548131,0.00000000,-0.00000000
-5.83791896,1.72643845,-2.05226308,0.01410596,-0.00902260,0.33002325,-0.20089159,0.00828274,-0.01605773,0.00000000,-0.00000000,0.92284863,-1.43078364,0.72425582,-0.51883755,0.72307474,-1.20189316,0.00000000,-0.00000000
-5.83191596,1.67113856,-2.06948952,0.01528810,-0.00949571,0.31342424,-0.19556440,0.00808457,-0.01650180,0.00000000,-0.00000000,0.88400319,-1.46066734,0.68882432,-0.50629999,0.71020981,-1.22611251,0.00000000,-0.00000000
-5.82591296,1.62052045,-2.08522154,0.01658511,-0.00997457,0.29597498,-0.19107882,0.00795596,-0.01689276,0.00000000,-0.00000000,0.84836006,-1.48718622,0.65299849,-0.49500657,0.70187578,-1.24785063,0.00000000,-0.00000000
-5.81990995,1.57513245,-2.09895546,0.01798531,-0.01046354,0.27796480,-0.18732319,0.00789529,-0.01722613,0.00000000,-0.00000000,0.81623136,-1.50983651,0.61724993,-0.48482215,0.69804175,-1.26686542,0.00000000,-0.00000000
-5.81390695,1.53536678,-2.11026291,0.01947425,-0.01096805,0.25967970,-0.18418875,0.00789955,-0.01749839,0.00000000,-0.00000000,0.78784078,-1.52818106,0.58202013,-0.47561570,0.69857282,-1.28296982,0.00000000,-0.00000000
-5.80790395,1.50145131,-2.11881057,0.02103483,-0.01149446,0.24139506,-0.18157545,0.00796444,-0.01770709,0.00000000,-0.00000000,0.76332120,-1.54186461,0.54771028,-0.46726883,0.70323454,-1.29603858,0.00000000,-0.00000000
-5.80190095,1.47344665,-2.12437592,0.02264757,-0.01204983,0.22336925,-0.17939712,0.00808453,-0.01785091,0.00000000,-0.00000000,0.74271484,-1.55062689,0.51467320,-0.45968312,0.71169965,-1.30601310,0.00000000,-0.00000000
-5.79589795,1.45124880,-2.12685854,0.02429088,-0.01264172,0.20583838,-0.17758571,0.00825341,-0.01792975,0.00000000,-0.00000000,0.72597584,-1.55431304,0.48320764,-0.45278610,0.72355708,-1.31290413,0.00000000,-0.00000000
-5.78989495,1.43459718,-2.12628650,0.02594147,-0.01327787,0.18901236,-0.17609463,0.00846383,-0.01794470,0.00000000,-0.00000000,0.71297527,-1.55288085,0.45355517,-0.44653572,0.73832274,-1.31679206,0.00000000,-0.00000000
-5.78389195,1.42308791,-2.12281761,0.02757478,-0.01396587,0.17307238,-0.17490093,0.00870787,-0.01789804,0.00000000,-0.00000000,0.70350832,-1.54640453,0.42589961,-0.44092309,0.75545202,-1.31782498,0.00000000,-0.00000000
-5.77788894,1.41619170,-2.11673555,0.02916550,-0.01471279,0.15816979,-0.17400643,0.00897718,-0.01779322,0.00000000,-0.00000000,0.69730347,-1.53507498,0.40036894,-0.43597370,0.77435347,-1.31621425,0.00000000,-0.00000000
-5.77188594,1.41327577,-2.10844103,0.03068808,-0.01552482,0.14442639,-0.17343774,0.00926309,-0.01763472,0.00000000,-0.00000000,0.69403325,-1.51919617,0.37703949,-0.43174677,0.79440340,-1.31222797,0.00000000,-0.00000000
-5.76588294,1.41362896,-2.09843819,0.03211735,-0.01640688,0.13193592,-0.17324505,0.00955685,-0.01742795,0.00000000,-0.00000000,0.69332644,-1.49917803,0.35594206,-0.42833308,0.81496087,-1.30618246,0.00000000,-0.00000000
-5.75987994,1.41648899,-2.08731688,0.03342906,-0.01736231,0.12076675,-0.17349987,0.00984976,-0.01717913,0.00000000,-0.00000000,0.69478102,-1.47552571,0.33706961,-0.42585115,0.83538295,-1.29843198,0.00000000,-0.00000000
-5.75387694,1.42107114,-2.07573128,0.03460047,-0.01839248,0.11096533,-0.17429172,0.01013340,-0.01689511,0.00000000,-0.00000000,0.69797780,-1.44882577,0.32038604,-0.42444203,0.85503950,-1.28935725,0.00000000,-0.00000000
-5.74787394,1.42659699,-2.06437566,0.03561088,-0.01949660,0.10256042,-0.17572385,0.01039972,-0.01658317,0.00000000,-0.00000000,0.70249404,-1.41972956,0.30583561,-0.42426269,0.87332750,-1.27935298,0.00000000,-0.00000000
-5.74187094,1.43232253,-2.05395816,0.03644216,-0.02067146,0.09556759,-0.17790812,0.01064125,-0.01625083,0.00000000,-0.00000000,0.70791693,-1.38893434,0.29335250,-0.42547847,0.88968434,-1.26881503,0.00000000,-0.00000000
-5.73586793,1.43756459,-2.04517336,0.03707916,-0.02191132,0.08999395,-0.18095921,0.01085118,-0.01590569,0.00000000,-0.00000000,0.71385635,-1.35716283,0.28287007,-0.42825449,0.90359996,-1.25812757,0.00000000,-0.00000000
-5.72986493,1.44172475,-2.03867467,0.03751010,-0.02320790,0.08584272,-0.18498829,0.01102351,-0.01555516,0.00000000,-0.00000000,0.71995674,-1.32514174,0.27432941,-0.43274659,0.91462749,-1.24765066,0.00000000,-0.00000000
-5.72386193,1.44431002,-2.03504739,0.03772681,-0.02455034,0.08311749,-0.19009643,0.01115314,-0.01520635,0.00000000,-0.00000000,0.72590761,-1.29358001,0.26768675,-0.43909186,0.92239234,-1.23770878,0.00000000,-0.00000000
-5.71785893,1.44494969,-2.03478347,0.03772496,-0.02592543,0.08182588,-0.19636794,0.01123594,-0.01486583,0.00000000,-0.00000000,0.73145260,-1.26314753,0.26291947,-0.44739933,0.92659942,-1.22858059,0.00000000,-0.00000000
-5.71185593,1.44340792,-2.03825877,0.03750411,-0.02731775,0.08198255,-0.20386390,0.01126882,-0.01453952,0.00000000,-0.00000000,0.73639669,-1.23445501,0.26003052,-0.45774088,0.92703857,-1.22049032,0.00000000,-0.00000000
-5.70585293,1.43959171,-2.04571365,0.03706769,-0.02871002,0.08361124,-0.21261617,0.01124977,-0.01423254,0.00000000,-0.00000000,0.74061149,-1.20803565,0.25905098,-0.47014301,0.92358804,-1.21360091,0.00000000,-0.00000000
-5.69984992,1.43355397,-2.05723756,0.03642287,-0.03008341,0.08674598,-0.22262215,0.01117788,-0.01394908,0.00000000,-0.00000000,0.74403838,-1.18432922,0.26004072,-0.48457967,0.91621592,-1.20800921,0.00000000,-0.00000000
-5.69384692,1.42549190,-2.07275836,0.03558036,-0.03141806,0.09143117,-0.23384050,0.01105334,-0.01369236,0.00000000,-0.00000000,0.74668941,-1.16366912,0.26308726,-0.50096655,0.90497968,-1.20374329,0.00000000,-0.00000000
-5.68784392,1.41574051,-2.09203674,0.03455409,-0.03269344,0.09772076,-0.24618818,0.01087742,-0.01346455,0.00000000,-0.00000000,0.74864599,-1.14627279,0.26830267,-0.51915716,0.89002379,-1.20076189,0.00000000,-0.00000000
-5.68184092,1.40476163,-2.11466600,0.03336080,-0.03388894,0.10567629,-0.25953893,0.01065242,-0.01326676,0.00000000,-0.00000000,0.75005518,-1.13223581,0.27581885,-0.53894098,0.87157539,-1.19895591,0.00000000,-0.00000000
-5.67583792,1.39312871,-2.14007755,0.03201961,-0.03498436,0.11536421,-0.27372333,0.01038164,-0.01309905,0.00000000,-0.00000000,0.75112388,-1.12152993,0.28578134,-0.56004393,0.84993829,-1.19815200,0.00000000,-0.00000000
-5.66983492,1.38150801,-2.16755192,0.03055152,-0.03596041,0.12685222,-0.28853068,0.01006925,-0.01296046,0.00000000,-0.00000000,0.75211089,-1.11400502,0.29834178,-0.58213125,0.82548526,-1.19811792,0.00000000,-0.00000000
-5.66383192,1.37063646,-2.19623515,0.02897888,-0.03679918,0.14020514,-0.30371262,0.00972025,-0.01284908,0.00000000,-0.00000000,0.75331705,-1.10939491,0.31364946,-0.60481287,0.79864887,-1.19856964,0.00000000,-0.00000000
-5.65782891,1.36129730,-2.22516022,0.02732479,-0.03748467,0.15548016,-0.31898839,0.00934030,-0.01276212,0.00000000,-0.00000000,0.75507380,-1.10732696,0.33184233,-0.62765126,0.76991105,-1.19917986,0.00000000,-0.00000000
-5.65182591,1.35429373,-2.25327283,0.02561266,-0.03800310,0.17272197,-0.33405182,0.00893561,-0.01269602,0.00000000,-0.00000000,0.75773051,-1.10733497,0.35303762,-0.65017143,0.73979162,-1.19958768,0.00000000,-0.00000000
-5.64582291,1.35042192,-2.27946085,0.02386556,-0.03834335,0.19195777,-0.34857962,0.00851283,-0.01264659,0.00000000,-0.00000000,0.76164090,-1.10887509,0.37732273,-0.67187309,0.70883595,-1.19940922,0.00000000,-0.00000000
-5.63981991,1.35044372,-2.30258653,0.02210582,-0.03849716,0.21319249,-0.36224079,0.00807885,-0.01260911,0.00000000,-0.00000000,0.76714898,-1.11134403,0.40474651,-0.69224421,0.67760217,-1.19824892,0.00000000,-0.00000000
-5.63381691,1.35506035,-2.32152039,0.02035455,-0.03845940,0.23640444,-0.37470676,0.00764068,-0.01257849,0.00000000,-0.00000000,0.77457522,-1.11409916,0.43531152,-0.71077582,0.64664815,-1.19571101,0.00000000,-0.00000000
-5.62781391,1.36488751,-2.33517560,0.01863124,-0.03822811,0.26154154,-0.38566191,0.00720526,-0.01254942,0.00000000,-0.00000000,0.78420307,-1.11647964,0.46896742,-0.72697730,0.61651848,-1.19141113,0.00000000,-0.00000000
-5.62181091,1.38043301,-2.34254171,0.01695348,-0.03780463,0.28851838,-0.39481391,0.00677935,-0.01251654,0.00000000,-0.00000000,0.79626669,-1.11782790,0.50560586,-0.74039157,0.58773197,-1.18498755,0.00000000,-0.00000000
-5.61580790,1.40207730,-2.34271643,0.01533666,-0.03719347,0.31721417,-0.40190360,0.00636933,-0.01247452,0.00000000,-0.00000000,0.81094005,-1.11751075,0.54505716,-0.75060968,0.56076972,-1.17611179,0.00000000,-0.00000000
-5.60980490,1.43005761,-2.33493433,0.01379387,-0.03640224,0.34747173,-0.40671385,0.00598109,-0.01241829,0.00000000,-0.00000000,0.82832793,-1.11493938,0.58708877,-0.75728394,0.53606427,-1.16449832,0.00000000,-0.00000000
-5.60380190,1.46445617,-2.31859131,0.01233575,-0.03544140,0.37909767,-0.40907698,0.00561993,-0.01234311,0.00000000,-0.00000000,0.84845912,-1.10958750,0.63140574,-0.76013923,0.51398986,-1.14991299,0.00000000,-0.00000000
-5.59779890,1.50519257,-2.29326394,0.01097049,-0.03432403,0.41186351,-0.40888059,0.00529038,-0.01224470,0.00000000,-0.00000000,0.87128196,-1.10100713,0.67765310,-0.75898192,0.49485430,-1.13218010,0.00000000,-0.00000000
-5.59179590,1.55202061,-2.25872295,0.00970387,-0.03306546,0.44550796,-0.40607129,0.00499618,-0.01211939,0.00000000,-0.00000000,0.89666244,-1.08884136,0.72542011,-0.75370599,0.47889229,-1.11118767,0.00000000,-0.00000000
-5.58579290,1.60452947,-2.21494031,0.00853940,-0.03168292,0.47974015,-0.40065636,0.00474015,-0.01196413,0.00000000,-0.00000000,0.92438486,-1.07283389,0.77424615,-0.74429611,0.46626071,-1.08689094,0.00000000,-0.00000000
-5.57978989,1.66214909,-2.16208980,0.00747843,-0.03019510,0.51424367,-0.39270324,0.00452419,-0.01177663,0.00000000,-0.00000000,0.95415482,-1.05283482,0.82362810,-0.73082760,0.45703567,-1.05931391,0.00000000,-0.00000000
-5.57378689,1.72415951,-2.10054098,0.00652038,-0.02862171,0.54868133,-0.38233683,0.00434926,-0.01155536,0.00000000,-0.00000000,0.98560464,-1.02880295,0.87302887,-0.71346332,0.45121153,-1.02854889,0.00000000,-0.00000000
-5.56778389,1.78970378,-2.03084709,0.00566298,-0.02698302,0.58270043,-0.36973485,0.00421531,-0.01129960,0.00000000,-0.00000000,1.01830072,-1.00080425,0.92188682,-0.69244759,0.44870196,-0.99475409,0.00000000,-0.00000000
-5.56178089,1.85780406,-1.95372733,0.00490249,-0.02529940,0.61593837,-0.35512152,0.00412142,-0.01100943,0.00000000,-0.00000000,1.05175272,-0.96900702,0.96962569,-0.66809765,0.44934281,-0.95814943,0.00000000,-0.00000000
-5.55577789,1.92738045,-1.87004454,0.00423396,-0.02359093,0.64802842,-0.33875973,0.00406573,-0.01068572,0.00000000,-0.00000000,1.08542416,-0.93367389,1.01566480,-0.64079293,0.45289696,-0.91901060,0.00000000,-0.00000000
-5.54977489,1.99727212,-1.78077924,0.00365155,-0.02187691,0.67860564,-0.32094236,0.00404559,-0.01033007,0.00000000,-0.00000000,1.11874408,-0.89515125,1.05942920,-0.61096279,0.45906090,-0.87766179,0.00000000,-0.00000000
-5.54377189,2.06626028,-1.68700122,0.00314870,-0.02017557,0.70731252,-0.30198299,0.00405763,-0.00994480,0.00000000,-0.00000000,1.15111958,-0.85385651,1.10035957,-0.57907322,0.46747299,-0.83446728,0.00000000,-0.00000000
-5.53776888,2.13309257,-1.58983998,0.00271843,-0.01850370,0.73380465,-0.28220641,0.00409785,-0.00953283,0.00000000,-0.00000000,1.18194874,-0.81026399,1.13792161,-0.54561332,0.47772312,-0.78982217,0.00000000,-0.00000000
-5.53176588,2.19650843,-1.49045519,0.00235350,-0.01687641,0.75775595,-0.26193957,0.00416177,-0.00909762,0.00000000,-0.00000000,1.21063381,-0.76489001,1.17161484,-0.51108185,0.48936375,-0.74414280,0.00000000,-0.00000000
-5.52576288,2.25526508,-1.39000850,0.00204669,-0.01530692,0.77886377,-0.24150314,0.00424455,-0.00864308,0.00000000,-0.00000000,1.23659430,-0.71827775,1.20098071,-0.47597476,0.50192187,-0.69785700,0.00000000,-0.00000000
-5.51975988,2.30816374,-1.28963760,0.00179085,-0.01380646,0.79685353,-0.22120419,0.00434114,-0.00817346,0.00000000,-0.00000000,1.25927977,-0.67098270,1.22560997,-0.44077390,0.51491175,-0.65139467,0.00000000,-0.00000000
-5.51375688,2.35407548,-1.19043367,0.00157916,-0.01238413,0.81148316,-0.20133005,0.00444643,-0.00769324,0.00000000,-0.00000000,1.27818218,-0.62355909,1.24514920,-0.40593753,0.52784808,-0.60517898,0.00000000,-0.00000000
-5.50775388,2.39196654,-1.09342263,0.00140513,-0.01104696,0.82254712,-0.18214387,0.00455539,-0.00720705,0.00000000,-0.00000000,1.29284749,-0.57654786,1.25930663,-0.37189275,0.54025924,-0.55961845,0.00000000,-0.00000000
-5.50175088,2.42092227,-0.99955096,0.00126278,-0.00979994,0.82988009,-0.16388155,0.00466323,-0.00671956,0.00000000,-0.00000000,1.30288637,-0.53046655,1.26785715,-0.33903017,0.55170016,-0.51510013,0.00000000,-0.00000000
-5.49574787,2.44016939,-0.90967612,0.00114661,-0.00864611,0.83336028,-0.14675047,0.00476555,-0.00623538,0.00000000,-0.00000000,1.30798382,-0.48580127,1.27064645,-0.30770073,0.56176463,-0.47198409,0.00000000,-0.00000000
-5.48974487,2.44909587,-0.82456167,0.00105173,-0.00758671,0.83291226,-0.13092967,0.00485842,-0.00575897,0.00000000,-0.00000000,1.30790740,-0.44300109,1.26759431,-0.27821471,0.57009638,-0.43059938,0.00000000,-0.00000000
-5.48374187,2.44726770,-0.74487682,0.00097377,-0.00662136,0.82850929,-0.11657145,0.00493853,-0.00529461,0.00000000,-0.00000000,1.30251391,-0.40247461,1.25869699,-0.25084275,0.57639876,-0.39124129,0.00000000,-0.00000000
-5.47773887,2.43444210,-0.67120002,0.00090899,-0.00574827,0.82017501,-0.10380414,0.00500325,-0.00484629,0.00000000,-0.00000000,1.29175426,-0.36458885,1.24402849,-0.22581861,0.58044255,-0.35417011,0.00000000,-0.00000000
-5.47173587,2.41057627,-0.60402596,0.00085418,-0.00496446,0.80798436,-0.09273588,0.00505071,-0.00441770,0.00000000,-0.00000000,1.27567624,-0.32967008,1.22374065,-0.20334329,0.58207163,-0.31961119,0.00000000,-0.00000000
-5.46573287,2.37583147,-0.54377528,0.00080667,-0.00426595,0.79206367,-0.08345898,0.00507982,-0.00401215,0.00000000,-0.00000000,1.25442503,-0.29800637,1.19806195,-0.18359031,0.58120627,-0.28775618,0.00000000,-0.00000000
-5.45972986,2.33057162,-0.49080617,0.00076429,-0.00364805,0.77258973,-0.07605465,0.00509028,-0.00363263,0.00000000,-0.00000000,1.22824122,-0.26985153,1.16729480,-0.16671147,0.57784377,-0.25876518,0.00000000,-0.00000000
-5.45372686,2.27535648,-0.44542692,0.00072534,-0.00310548,0.74978775,-0.07059774,0.00508255,-0.00328172,0.00000000,-0.00000000,1.19745624,-0.24542991,1.13181134,-0.15284298,0.57205659,-0.23276976,0.00000000,-0.00000000
-5.44772386,2.21092909,-0.40790866,0.00068852,-0.00263266,0.72392825,-0.06716116,0.00505782,-0.00296165,0.00000000,-0.00000000,1.16248528,-0.22494172,1.09204754,-0.14211125,0.56398774,-0.20987636,0.00000000,-0.00000000
-5.44172086,2.13819772,-0.37849721,0.00065290,-0.00222382,0.69532271,-0.06581975,0.00501788,-0.00267428,0.00000000,-0.00000000,1.12381751,-0.20856836,1.04849576,-0.13463811,0.55384377,-0.19017009,0.00000000,-0.00000000
-5.43571786,2.05821276,-0.35742342,0.00061790,-0.00187316,0.66431808,-0.06665329,0.00496509,-0.00242116,0.00000000,-0.00000000,1.08200404,-0.19647725,1.00169564,-0.13054504,0.54188557,-0.17371836,0.00000000,-0.00000000
-5.42971486,1.97213912,-0.34491115,0.00058318,-0.00157503,0.63129029,-0.06974837,0.00490217,-0.00220351,0.00000000,-0.00000000,1.03764382,-0.18882587,0.95222377,-0.12995608,0.52841725,-0.16057436,0.00000000,-0.00000000
-5.42371186,1.88122516,-0.34118222,0.00054865,-0.00132396,0.59663684,-0.07519909,0.00483215,-0.00202230,0.00000000,-0.00000000,0.99136786,-0.18576447,0.90068204,-0.13299920,0.51377370,-0.15078001,0.00000000,-0.00000000
-5.41770885,1.78676898,-0.34645802,0.00051444,-0.00111477,0.56076873,-0.08310625,0.00475815,-0.00187822,0.00000000,-0.00000000,0.94382234,-0.18743732,0.84768527,-0.13980582,0.49830718,-0.14436819,0.00000000,-0.00000000
-5.41170585,1.69008369,-0.36095723,0.00048081,-0.00094264,0.52410192,-0.09357522,0.00468327,-0.00177176,0.00000000,-0.00000000,0.89565122,-0.19398203,0.79384838,-0.15050857,0.48237362,-0.14136418,0.00000000,-0.00000000
-5.40570285,1.59246258,-0.38488974,0.00044819,-0.00080313,0.48704870,-0.10671225,0.00461044,-0.00170323,0.00000000,-0.00000000,0.84747894,-0.20552711,0.73977352,-0.16523705,0.46631927,-0.14178609,0.00000000,-0.00000000
-5.39969985,1.49514591,-0.41844660,0.00041712,-0.00069217,0.45000918,-0.12261944,0.00454227,-0.00167273,0.00000000,-0.00000000,0.79989398,-0.22218748,0.68603767,-0.18411177,0.45046805,-0.14564430,0.00000000,-0.00000000
-5.39369685,1.39929029,-0.46178649,0.00038827,-0.00060609,0.41336330,-0.14138848,0.00448097,-0.00168021,0.00000000,-0.00000000,0.75343384,-0.24405815,0.63318114,-0.20723644,0.43511040,-0.15293990,0.00000000,-0.00000000
-5.38769385,1.30594217,-0.51501894,0.00036238,-0.00054159,0.37746351,-0.16309329,0.00442821,-0.00172546,0.00000000,-0.00000000,0.70857216,-0.27120621,0.58169738,-0.23468883,0.42049399,-0.16366208,0.00000000,-0.00000000
-5.38169085,1.21601611,-0.57818517,0.00034034,-0.00049573,0.34262858,-0.18778201,0.00438507,-0.00180808,0.00000000,-0.00000000,0.66570837,-0.30366150,0.53202450,-0.26651054,0.40681661,-0.17778478,0.00000000,-0.00000000
-5.37568784,1.13027887,-0.65123728,0.00032314,-0.00046589,0.30913848,-0.21546846,0.00435201,-0.00192751,0.00000000,-0.00000000,0.62516038,-0.34140633,0.48453872,-0.30269619,0.39422169,-0.19526262,0.00000000,-0.00000000
-5.36968484,1.04933953,-0.73401680,0.00031189,-0.00044971,0.27723070,-0.24612366,0.00432884,-0.00208297,0.00000000,-0.00000000,0.58716052,-0.38436473,0.43955008,-0.34318250,0.38279645,-0.21602629,0.00000000,-0.00000000
-5.36368184,0.97364611,-0.82623375,0.00030790,-0.00044512,0.24709799,-0.27966770,0.00431477,-0.00227346,0.00000000,-0.00000000,0.55185482,-0.43239186,0.39730030,-0.38783776,0.37257278,-0.23997784,0.00000000,-0.00000000
-5.35767884,0.90348826,-0.92744742,0.00031263,-0.00045024,0.21888750,-0.31596251,0.00430843,-0.00249771,0.00000000,-0.00000000,0.51930562,-0.48526421,0.35796303,-0.43645248,0.36353071,-0.26698594,0.00000000,-0.00000000
-5.35167584,0.83900590,-1.03705000,0.00032778,-0.00046339,0.19270130,-0.35480588,0.00430797,-0.00275416,0.00000000,-0.00000000,0.48949722,-0.54267113,0.32164610,-0.48873158,0.35560425,-0.29688153,0.00000000,-0.00000000
-5.34567284,0.78020285,-1.15425440,0.00035529,-0.00048302,0.16859821,-0.39592729,0.00431116,-0.00304095,0.00000000,-0.00000000,0.46234430,-0.60420843,0.28839581,-0.54428896,0.34868928,-0.32945413,0.00000000,-0.00000000
