energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-4.47523762,0.65027608,-1.23086662,0.07361488,-0.19804541,0.24385583,-0.26661780,0.00045547,-0.00241631,0.06736887,-0.11242773,0.00498952,-0.04093982,0.22543359,-0.56253692,0.18240963,-0.30366781,0.01766961,-0.02815728
-4.46923462,0.64510491,-1.27382768,0.07615333,-0.20247438,0.24249823,-0.27728338,0.00051356,-0.00212674,0.06962220,-0.11478243,0.00519299,-0.04073318,0.21794488,-0.58534308,0.18218053,-0.31410493,0.01672923,-0.02933935
-4.46323162,0.64436918,-1.31793819,0.07954036,-0.20752152,0.24251949,-0.28788542,0.00057686,-0.00187544,0.07215767,-0.11683291,0.00543446,-0.04031260,0.21218291,-0.60909798,0.18281971,-0.32571261,0.01591506,-0.03063499
-4.45722861,0.64763937,-1.36258878,0.08369060,-0.21302294,0.24379748,-0.29834702,0.00064504,-0.00165974,0.07495973,-0.11853835,0.00571042,-0.03968833,0.20797359,-0.63352127,0.18422797,-0.33820373,0.01521311,-0.03202578
-4.45122561,0.65448662,-1.40714213,0.08851320,-0.21880795,0.24620853,-0.30858843,0.00071772,-0.00147671,0.07800815,-0.11986585,0.00601688,-0.03887450,0.20515488,-0.65830430,0.18630735,-0.35127449,0.01461069,-0.03349096
-4.44522261,0.66448352,-1.45094423,0.09391247,-0.22470316,0.24962744,-0.31852781,0.00079450,-0.00132324,0.08127714,-0.12079084,0.00634940,-0.03788852,0.20357813,-0.68311553,0.18896067,-0.36461140,0.01409644,-0.03500788
-4.43921961,0.67720508,-1.49333701,0.09978887,-0.23053665,0.25392763,-0.32808242,0.00087500,-0.00119613,0.08473465,-0.12129727,0.00670306,-0.03675042,0.20310902,-0.70760716,0.19209135,-0.37789843,0.01366033,-0.03655244
-4.43321661,0.69223075,-1.53367238,0.10604033,-0.23614212,0.25898165,-0.33717014,0.00095886,-0.00109222,0.08834217,-0.12137758,0.00707249,-0.03548211,0.20362836,-0.73142308,0.19560359,-0.39082436,0.01329358,-0.03809959
-4.42721361,0.70914815,-1.57132738,0.11256414,-0.24136304,0.26466230,-0.34571152,0.00104582,-0.00100844,0.09205481,-0.12103235,0.00745193,-0.03410665,0.20503298,-0.75420790,0.19940322,-0.40309003,0.01298859,-0.03962402
-4.42121061,0.72755865,-1.60572025,0.11925924,-0.24605664,0.27084452,-0.35363216,0.00113571,-0.00094188,0.09582205,-0.12026994,0.00783537,-0.03264753,0.20723682,-0.77561695,0.20339922,-0.41441535,0.01273884,-0.04110072
-4.41520760,0.74708538,-1.63632695,0.12602899,-0.25009755,0.27740797,-0.36086533,0.00122854,-0.00088984,0.09958890,-0.11910585,0.00821664,-0.03112798,0.21017238,-0.79532684,0.20750601,-0.42454604,0.01253884,-0.04250578
-4.40920460,0.76738330,-1.66269743,0.13278434,-0.25338117,0.28424056,-0.36735489,0.00132457,-0.00084989,0.10329759,-0.11756201,0.00858959,-0.02957045,0.21379248,-0.81304612,0.21164642,-0.43325973,0.01238410,-0.04381701
-4.40320160,0.78815118,-1.68447086,0.13944727,-0.25582640,0.29124251,-0.37305810,0.00142430,-0.00081987,0.10688972,-0.11566609,0.00894832,-0.02799604,0.21807233,-0.82852563,0.21575537,-0.44037133,0.01227111,-0.04501465
-4.39719860,0.80914482,-1.70138917,0.14595442,-0.25737782,0.29833090,-0.37794823,0.00152861,-0.00079790,0.11030883,-0.11345064,0.00928739,-0.02642418,0.22301175,-0.84156787,0.21978389,-0.44573743,0.01219736,-0.04608200
-4.39119560,0.83019096,-1.71330781,0.15226063,-0.25800705,0.30544446,-0.38201682,0.00163873,-0.00078242,0.11350320,-0.11095229,0.00960203,-0.02487232,0.22863730,-0.85203491,0.22370344,-0.44925965,0.01216139,-0.04700592
-4.38519260,0.85120064,-1.72020312,0.15834230,-0.25771333,0.31254820,-0.38527530,0.00175636,-0.00077217,0.11642877,-0.10821099,0.00988842,-0.02335580,0.23500418,-0.85985424,0.22751020,-0.45088669,0.01216288,-0.04777727
-4.37918959,0.87218135,-1.72217550,0.16420033,-0.25652314,0.31963751,-0.38775575,0.00188362,-0.00076620,0.11905207,-0.10526923,0.01014385,-0.02188773,0.24219753,-0.86502215,0.23122903,-0.45061498,0.01220266,-0.04839112
-4.37318659,0.89324661,-1.71944789,0.16986237,-0.25448894,0.32674152,-0.38951079,0.00202313,-0.00076383,0.12135297,-0.10217130,0.01036697,-0.02047908,0.25033286,-0.86760428,0.23491673,-0.44848801,0.01228284,-0.04884689
-4.36718359,0.91462232,-1.71235933,0.17538427,-0.25168695,0.33392516,-0.39061242,0.00217797,-0.00076465,0.12332701,-0.09896266,0.01055787,-0.01913871,0.25955551,-0.86773317,0.23866453,-0.44459412,0.01240676,-0.04914818
-4.36118059,0.93664867,-1.70135360,0.18085056,-0.24821421,0.34128981,-0.39114976,0.00235167,-0.00076852,0.12498729,-0.09568931,0.01071825,-0.01787355,0.27003862,-0.86560270,0.24259926,-0.43906301,0.01257908,-0.04930257
-4.35517759,0.95977720,-1.68696323,0.18637368,-0.24418475,0.34897231,-0.39122585,0.00254812,-0.00077551,0.12636565,-0.09239721,0.01085140,-0.01668874,0.28197981,-0.86145980,0.24688319,-0.43206101,0.01280562,-0.04932107
-4.34917459,0.98456238,-1.66978949,0.19209215,-0.23972537,0.35714204,-0.39095353,0.00277153,-0.00078592,0.12751313,-0.08913180,0.01096218,-0.01558786,0.29559614,-0.85559353,0.25171225,-0.42378522,0.01309332,-0.04921760
-4.34317159,1.01164767,-1.65047928,0.19816726,-0.23497089,0.36599622,-0.39045064,0.00302630,-0.00080021,0.12849951,-0.08593753,0.01105689,-0.01457309,0.31111760,-0.84832225,0.25731267,-0.41445687,0.01345000,-0.04900815
-4.33716858,1.04174606,-1.62969999,0.20477872,-0.23005932,0.37575348,-0.38983481,0.00331688,-0.00081904,0.12941205,-0.08285740,0.01114314,-0.01364543,0.32877911,-0.83997941,0.26393586,-0.40431412,0.01388416,-0.04871005
-4.33116558,1.07561561,-1.60811365,0.21211898,-0.22512701,0.38664575,-0.38921811,0.00364761,-0.00084318,0.13035327,-0.07993267,0.01122952,-0.01280486,0.34881129,-0.83089886,0.27185169,-0.39360456,0.01440462,-0.04834101
-4.32516258,1.11403073,-1.58635160,0.22038665,-0.22030410,0.39890895,-0.38870184,0.00402254,-0.00087351,0.13143792,-0.07720242,0.01132534,-0.01205050,0.37143012,-0.82140031,0.28134032,-0.38257779,0.01502014,-0.04791833
-4.31915958,1.15775012,-1.56499118,0.22977900,-0.21571043,0.41277275,-0.38837187,0.00444518,-0.00091104,0.13278922,-0.07470334,0.01144022,-0.01138075,0.39682613,-0.81177587,0.29268275,-0.37147830,0.01573905,-0.04745805
-4.31315658,1.20748280,-1.54453550,0.24048395,-0.21145205,0.42844984,-0.38829470,0.00491837,-0.00095680,0.13453443,-0.07246936,0.01158371,-0.01079339,0.42515328,-0.80227838,0.30615037,-0.36053895,0.01656875,-0.04697423
-4.30715358,1.26385339,-1.52539734,0.25267172,-0.20761851,0.44612527,-0.38851460,0.00544398,-0.00101190,0.13680004,-0.07053148,0.01176483,-0.01028569,0.45651821,-0.79311206,0.32199396,-0.34997529,0.01751526,-0.04647841
-4.30115058,1.32736837,-1.50788804,0.26648661,-0.20428104,0.46594636,-0.38905186,0.00602275,-0.00107745,0.13970662,-0.06891748,0.01199166,-0.00985448,0.49097022,-0.78442614,0.34043240,-0.33998086,0.01858277,-0.04597916
-4.29514757,1.39838480,-1.49221165,0.28203903,-0.20149154,0.48801363,-0.38990242,0.00665408,-0.00115455,0.14336367,-0.06765172,0.01227093,-0.00949626,0.52849260,-0.77631153,0.36164158,-0.33072362,0.01977322,-0.04548189
-4.28914457,1.47708306,-1.47846457,0.29939837,-0.19928248,0.51237333,-0.39103873,0.00733583,-0.00124427,0.14786467,-0.06675489,0.01260760,-0.00920720,0.56899574,-0.76880075,0.38574397,-0.32234348,0.02108593,-0.04498878
-4.28314157,1.56344498,-1.46664039,0.31858691,-0.19766757,0.53901192,-0.39241181,0.00806427,-0.00134758,0.15328252,-0.06624385,0.01300458,-0.00898322,0.61231251,-0.76187095,0.41279934,-0.31495099,0.02251728,-0.04449899
-4.27713857,1.65723865,-1.45663928,0.33957502,-0.19664312,0.56785290,-0.39395441,0.00883392,-0.00146536,0.15966555,-0.06613131,0.01346248,-0.00882007,0.65819618,-0.75544971,0.44279690,-0.30862704,0.02406054,-0.04400892
-4.27113557,1.75801094,-1.44828119,0.36227817,-0.19618995,0.59875618,-0.39558496,0.00963759,-0.00159835,0.16703442,-0.06642564,0.01397940,-0.00871331,0.70632129,-0.74942308,0.47564945,-0.30342355,0.02570576,-0.04351271
-4.26513257,1.86508827,-1.44132176,0.38655564,-0.19627560,0.63152016,-0.39721204,0.01046636,-0.00174707,0.17537997,-0.06713057,0.01455094,-0.00865843,0.75628751,-0.74364537,0.51118980,-0.29936476,0.02743978,-0.04300285
-4.25912956,1.97758629,-1.43546983,0.41221138,-0.19685685,0.66588654,-0.39873911,0.01130975,-0.00191183,0.18466216,-0.06824492,0.01517019,-0.00865082,0.80762662,-0.73794981,0.54916973,-0.29644923,0.02924644,-0.04247074
-4.25312656,2.09442807,-1.43040527,0.43899693,-0.19788221,0.70154769,-0.40006914,0.01215587,-0.00209264,0.19481020,-0.06976232,0.01582791,-0.00868583,0.85981245,-0.73215962,0.58926163,-0.29465218,0.03110678,-0.04190744
-4.24712356,2.21437080,-1.42579619,0.46661639,-0.19929434,0.73815643,-0.40110886,0.01299167,-0.00228920,0.20572393,-0.07167098,0.01651279,-0.00875880,0.91227358,-0.72609856,0.63106316,-0.29392802,0.03299954,-0.04130428
-4.24112056,2.33603992,-1.42131447,0.49473346,-0.20103227,0.77533775,-0.40177243,0.01380325,-0.00250082,0.21727630,-0.07395340,0.01721177,-0.00886504,0.96440846,-0.71960050,0.67410455,-0.29421305,0.03490165,-0.04065344
-4.23511756,2.45796973,-1.41664886,0.52298026,-0.20303330,0.81270207,-0.40198433,0.01457623,-0.00272644,0.22931707,-0.07658634,0.01791055,-0.00899990,1.01560233,-0.71251754,0.71785872,-0.29542809,0.03678885,-0.03994849
-4.22911456,2.57864892,-1.41151526,0.55096770,-0.20523468,0.84985954,-0.40168125,0.01529618,-0.00296455,0.24167742,-0.07954074,0.01859401,-0.00915872,1.06524554,-0.70472617,0.76175392,-0.29748113,0.03863645,-0.03918474
-4.22311156,2.69656932,-1.40566404,0.57829700,-0.20757487,0.88643462,-0.40081319,0.01594899,-0.00321321,0.25417536,-0.08278191,0.01924685,-0.00933689,1.11275237,-0.69613155,0.80518830,-0.30026989,0.04042002,-0.03835955
-4.21710855,2.81027590,-1.39888433,0.60457203,-0.20999472,0.92208046,-0.39934359,0.01652138,-0.00347004,0.26662176,-0.08626993,0.01985410,-0.00952979,1.15757980,-0.68666963,0.84754639,-0.30368443,0.04211629,-0.03747240
-4.21110555,2.91841593,-1.39100581,0.62941190,-0.21243828,0.95649224,-0.39724874,0.01700131,-0.00373223,0.27882672,-0.08996022,0.02040174,-0.00973287,1.19924518,-0.67630746,0.88821646,-0.30760973,0.04370381,-0.03652495
-4.20510255,3.01978526,-1.38189848,0.65246338,-0.21485369,0.98941899,-0.39451664,0.01737837,-0.00399660,0.29060599,-0.09380451,0.02087725,-0.00994164,1.23734236,-0.66504183,0.92660853,-0.31192852,0.04516380,-0.03552087
-4.19909955,3.11336945,-1.37147110,0.67341251,-0.21719400,1.02067308,-0.39114543,0.01764416,-0.00425963,0.30178726,-0.09775199,0.02127008,-0.01015170,1.27155523,-0.65289668,0.96217210,-0.31652427,0.04648075,-0.03446569
-4.19309655,3.19837817,-1.35966895,0.69199508,-0.21941814,1.05013713,-0.38714179,0.01779256,-0.00451757,0.31221587,-0.10175086,0.02157210,-0.01035883,1.30166815,-0.63991968,0.99441304,-0.32128450,0.04764300,-0.03336646
-4.18709355,3.27427083,-1.34647182,0.70800533,-0.22149201,1.07776761,-0.38251933,0.01781998,-0.00476652,0.32175997,-0.10575008,0.02177795,-0.01055899,1.32757281,-0.62617842,1.02290894,-0.32610439,0.04864319,-0.03223147
-4.18109055,3.34077244,-1.33189252,0.72130258,-0.22338982,1.10359515,-0.37729736,0.01772547,-0.00500252,0.33031470,-0.10970137,0.02188521,-0.01074848,1.34927084,-0.61175665,1.04732226,-0.33089075,0.04947847,-0.03106989
-4.17508754,3.39787861,-1.31597664,0.73181548,-0.22509562,1.12772113,-0.37150001,0.01751076,-0.00522173,0.33780525,-0.11356142,0.02189459,-0.01092399,1.36687224,-0.59675085,1.06741070,-0.33556615,0.05015064,-0.02989144
-4.16908454,3.44584933,-1.29880350,0.73954355,-0.22660496,1.15031087,-0.36515592,0.01718020,-0.00542054,0.34418877,-0.11729400,0.02180986,-0.01108271,1.38058941,-0.58126750,1.08303437,-0.34007315,0.05066603,-0.02870610
-4.16308154,3.48519156,-1.28048848,0.74455606,-0.22792662,1.17158335,-0.35829846,0.01674061,-0.00559570,0.34945500,-0.12087226,0.02163771,-0.01122246,1.39072691,-0.56542114,1.09415941,-0.34437852,0.05103525,-0.02752385
-4.15707854,3.51663134,-1.26118630,0.74698822,-0.22908423,1.19179810,-0.35096645,0.01620104,-0.00574448,0.35362559,-0.12428060,0.02138756,-0.01134181,1.39766743,-0.54933322,1.10085785,-0.34847695,0.05127269,-0.02635442
-4.15107554,3.54107634,-1.24109484,0.74703474,-0.23011775,1.21123956,-0.34320521,0.01557247,-0.00586480,0.35675218,-0.12751639,0.02107116,-0.01144014,1.40185439,-0.53313174,1.10330367,-0.35239430,0.05139595,-0.02520723
-4.14507254,3.55957067,-1.22045895,0.74494119,-0.23108434,1.23019978,-0.33506795,0.01486741,-0.00595535,0.35891338,-0.13059120,0.02070217,-0.01151775,1.40377200,-0.51695147,1.10176523,-0.35618974,0.05142506,-0.02409122
-4.13906953,3.57324376,-1.19957326,0.74099343,-0.23205882,1.24896010,-0.32661704,0.01409954,-0.00601566,0.36021067,-0.13353143,0.02029564,-0.01157589,1.40392351,-0.50093445,1.09659426,-0.35995680,0.05138162,-0.02301484
-4.13306653,3.58325563,-1.17878352,0.73550564,-0.23313322,1.26777287,-0.31792524,0.01328321,-0.00604621,0.36076353,-0.13637826,0.01986749,-0.01161678,1.40280868,-0.48523058,1.08821195,-0.36382282,0.05128790,-0.02198603
-4.12706353,3.59074120,-1.15848553,0.72880738,-0.23441541,1.28684394,-0.30907645,0.01243305,-0.00604846,0.36070398,-0.13918694,0.01943391,-0.01164359,1.40090154,-0.46999787,1.07709260,-0.36794677,0.05116585,-0.02101220
-4.12106053,3.59675600,-1.13912112,0.72123042,-0.23602678,1.30631703,-0.30016598,0.01156354,-0.00602485,0.36017074,-0.14202519,0.01901080,-0.01166033,1.39862932,-0.45540211,1.06374559,-0.37251521,0.05103620,-0.02010030
-4.11505753,3.60222612,-1.12117085,0.71309581,-0.23809883,1.32626062,-0.29130001,0.01068858,-0.00597877,0.35930319,-0.14497086,0.01861320,-0.01167179,1.39635372,-0.44161578,1.04869628,-0.37773636,0.05091753,-0.01925677
-4.10905453,3.60790448,-1.10514318,0.70470180,-0.24076867,1.34665834,-0.28259440,0.00982120,-0.00591454,0.35823558,-0.14810895,0.01825485,-0.01168332,1.39435520,-0.42881587,1.03246677,-0.38383243,0.05082553,-0.01848753
-4.10305153,3.61433583,-1.09156027,0.69631311,-0.24417374,1.36740334,-0.27417262,0.00897322,-0.00583730,0.35709150,-0.15152784,0.01794767,-0.01170067,1.39282127,-0.41718072,1.01555719,-0.39103043,0.05077231,-0.01779796
-4.09704852,3.62183187,-1.08094079,0.68815207,-0.24844563,1.38829712,-0.26616288,0.00815506,-0.00575288,0.35597898,-0.15531520,0.01770149,-0.01172972,1.39183916,-0.40688581,0.99842837,-0.39955159,0.05076591,-0.01719279
-4.09104552,3.63045797,-1.07378042,0.68039195,-0.25370354,1.40905300,-0.25869477,0.00737554,-0.00566767,0.35498630,-0.15955347,0.01752374,-0.01177628,1.39139331,-0.39809863,0.98148651,-0.40960013,0.05081003,-0.01667600
-4.08504252,3.64003199,-1.07053105,0.67315267,-0.26004748,1.42930423,-0.25189526,0.00664186,-0.00558848,0.35417881,-0.16431536,0.01741933,-0.01184581,1.39136786,-0.39097294,0.96507052,-0.42135160,0.05090386,-0.01625070
-4.07903952,3.65013522,-1.07157953,0.66649918,-0.26755169,1.44861654,-0.24588456,0.00595953,-0.00552230,0.35359672,-0.16965940,0.01739054,-0.01194315,1.39155390,-0.38564265,0.94944251,-0.43494162,0.05104222,-0.01591895
-4.07303652,3.66013509,-1.07722752,0.66044235,-0.27625853,1.46650452,-0.24077190,0.00533245,-0.00547618,0.35325410,-0.17562588,0.01743714,-0.01207233,1.39166121,-0.38221575,0.93478177,-0.45045541,0.05121581,-0.01568162
-4.06703352,3.66921838,-1.08767335,0.65494237,-0.28617330,1.48245122,-0.23665155,0.00476299,-0.00545698,0.35313898,-0.18223350,0.01755650,-0.01223635,1.39133392,-0.38076866,0.92118242,-0.46791898,0.05141172,-0.01553823
-4.06103052,3.67643335,-1.10299735,0.64991427,-0.29726041,1.49593006,-0.23359939,0.00425216,-0.00547122,0.35321464,-0.18947664,0.01774383,-0.01243701,1.39016934,-0.38134142,0.90865474,-0.48729231,0.05161400,-0.01548681
-4.05502751,3.68073873,-1.12315150,0.64523549,-0.30944096,1.50642795,-0.23167011,0.00379981,-0.00552486,0.35342198,-0.19732383,0.01799252,-0.01267484,1.38773892,-0.38393411,0.89713013,-0.50846522,0.05180447,-0.01552385
-4.04902451,3.68105717,-1.14795447,0.64075474,-0.32259226,1.51346868,-0.23089530,0.00340479,-0.00562313,0.35368286,-0.20571720,0.01829451,-0.01294902,1.38361051,-0.38850476,0.88646919,-0.53125616,0.05196352,-0.01564421
-4.04302151,3.67633049,-1.17709234,0.63630190,-0.33654928,1.51663524,-0.23128263,0.00306527,-0.00577039,0.35390428,-0.21457320,0.01864070,-0.01325738,1.37737069,-0.39496903,0.87647277,-0.55541431,0.05207106,-0.01584119
-4.03701851,3.66557410,-1.21012561,0.63169839,-0.35110807,1.51559013,-0.23281607,0.00277890,-0.00596993,0.35398316,-0.22378450,0.01902140,-0.01359651,1.36864622,-0.40320187,0.86689513,-0.58062494,0.05210740,-0.01610656
-4.03101551,3.64792792,-1.24650206,0.62676742,-0.36603125,1.51009250,-0.23545716,0.00254307,-0.00622389,0.35381156,-0.23322306,0.01942681,-0.01396184,1.35712350,-0.41304096,0.85745866,-0.60651808,0.05205415,-0.01643078
-4.02501251,3.62270130,-1.28557538,0.62134362,-0.38105521,1.50001148,-0.23914742,0.00235516,-0.00653313,0.35328209,-0.24274422,0.01984742,-0.01434781,1.34256520,-0.42429216,0.84786951,-0.63268004,0.05189504,-0.01680317
-4.01900950,3.58940991,-1.32662852,0.61528170,-0.39589893,1.48533477,-0.24381157,0.00221271,-0.00689715,0.35229309,-0.25219174,0.02027438,-0.01474808,1.32482328,-0.43673652,0.83783320,-0.65866756,0.05161660,-0.01721224
-4.01300650,3.54780284,-1.36890091,0.60846356,-0.41027394,1.46617229,-0.24936151,0.00211359,-0.00731407,0.35075367,-0.26140342,0.02069993,-0.01515578,1.30384790,-0.45013864,0.82706963,-0.68402376,0.05120876,-0.01764596
-4.00700350,3.49787872,-1.41161828,0.60080370,-0.42389506,1.44275454,-0.25570088,0.00205620,-0.00778054,0.34858795,-0.27021712,0.02111758,-0.01556371,1.27969175,-0.46425611,0.81532668,-0.70829536,0.05066529,-0.01809220
-4.00100050,3.43989022,-1.45402347,0.59225264,-0.43649139,1.41542588,-0.26272982,0.00203954,-0.00829181,0.34573866,-0.27847689,0.02152233,-0.01596460,1.25250984,-0.47884938,0.80239184,-0.73105021,0.04998399,-0.01853907
-3.99499750,3.37433695,-1.49540695,0.58279831,-0.44781701,1.38463303,-0.27034978,0.00206330,-0.00884175,0.34216968,-0.28603892,0.02191079,-0.01635137,1.22255473,-0.49369172,0.78810143,-0.75189438,0.04916681,-0.01897530
-3.98899450,3.30194720,-1.53513540,0.57246537,-0.45766094,1.35090928,-0.27846809,0.00212792,-0.00942291,0.33786752,-0.29277703,0.02228116,-0.01671729,1.19016764,-0.50857886,0.77234703,-0.77048789,0.04821973,-0.01939067
-3.98299150,3.22364975,-1.57267698,0.56131265,-0.46585578,1.31485537,-0.28700205,0.00223457,-0.01002668,0.33284164,-0.29858731,0.02263317,-0.01705621,1.15576579,-0.52333756,0.75507886,-0.78655831,0.04715244,-0.01977630
-3.97698849,3.14053722,-1.60762206,0.54942895,-0.47228471,1.27711775,-0.29588238,0.00238515,-0.01064340,0.32712367,-0.30339197,0.02296790,-0.01736269,1.11982687,-0.53783300,0.73630622,-0.79991159,0.04597801,-0.02012495
-3.97098549,3.05382294,-1.63969838,0.53692745,-0.47688639,1.23836547,-0.30505567,0.00258217,-0.01126257,0.32076549,-0.30714190,0.02328754,-0.01763211,1.08287128,-0.55197441,0.71609509,-0.81043939,0.04471226,-0.02043126
-3.96498249,2.96479361,-1.66877994,0.52393919,-0.47965756,1.19926664,-0.31448603,0.00282869,-0.01187306,0.31383641,-0.30981804,0.02359512,-0.01786074,1.04544306,-0.56571873,0.69456309,-0.81812280,0.04337318,-0.02069192
-3.95897949,2.87476009,-1.69488926,0.51060598,-0.48065326,1.16046554,-0.32415553,0.00312816,-0.01246341,0.30641958,-0.31143149,0.02389413,-0.01804576,1.00809044,-0.57907216,0.67187230,-0.82303199,0.04198022,-0.02090572
-3.95297649,2.78500879,-1.71819288,0.49707317,-0.47998456,1.12256145,-0.33406361,0.00348423,-0.01302203,0.29860789,-0.31202230,0.02418819,-0.01818529,0.97134687,-0.59208934,0.64822046,-0.82532203,0.04055356,-0.02107357
-3.94697349,2.69675589,-1.73899052,0.48348281,-0.47781405,1.08609013,-0.34422553,0.00390057,-0.01353759,0.29049951,-0.31165713,0.02448066,-0.01827832,0.93571342,-0.60487048,0.62383103,-0.82522502,0.03911339,-0.02119841
-3.94097049,2.61110650,-1.75769838,0.46996742,-0.47434919,1.05150857,-0.35466974,0.00438066,-0.01399926,0.28219355,-0.31042586,0.02477431,-0.01832467,0.90164314,-0.61755630,0.59894275,-0.82303896,0.03767925,-0.02128506
-3.93496748,2.52902062,-1.77482765,0.45664477,-0.46983395,1.01918362,-0.36543460,0.00492750,-0.01439703,0.27378586,-0.30843738,0.02507101,-0.01832488,0.86952815,-0.63032110,0.57379939,-0.81911401,0.03626943,-0.02134003
-3.92896448,2.45128703,-1.79095913,0.44361404,-0.46453913,0.98938498,-0.37656437,0.00554341,-0.01472206,0.26536537,-0.30581478,0.02537146,-0.01828020,0.83968982,-0.64336434,0.54864002,-0.81383682,0.03490040,-0.02137122
-3.92296148,2.37850637,-1.80671542,0.43095324,-0.45875185,0.96228255,-0.38810487,0.00622976,-0.01496686,0.25701118,-0.30269028,0.02567497,-0.01819240,0.81237230,-0.65690103,0.52369045,-0.80761380,0.03358646,-0.02138759
-3.91695848,2.31108356,-1.82273193,0.41871829,-0.45276468,0.93794818,-0.40009890,0.00698674,-0.01512560,0.24879045,-0.29920000,0.02597941,-0.01806375,0.78773961,-0.67115134,0.49915613,-0.80085413,0.03233940,-0.02139888
-3.91095548,2.24922968,-1.83962821,0.40694346,-0.44686491,0.91636154,-0.41258180,0.00781309,-0.01519428,0.24075733,-0.29547901,0.02628108,-0.01789693,0.76587612,-0.68632993,0.47521678,-0.79395341,0.03116834,-0.02141521
-3.90495248,2.19297294,-1.85798073,0.39564325,-0.44132450,0.89741980,-0.42557722,0.00870597,-0.01517086,0.23295290,-0.29165675,0.02657483,-0.01769495,0.74679037,-0.70263546,0.45202293,-0.78727866,0.03007968,-0.02144673
-3.89894947,2.14217770,-1.87829845,0.38481543,-0.43639108,0.88095050,-0.43909345,0.00966075,-0.01505532,0.22540609,-0.28785310,0.02685412,-0.01746109,0.73042187,-0.72024064,0.42969429,-0.78115549,0.02907719,-0.02150330
-3.89294647,2.09657052,-1.90100214,0.37444506,-0.43228035,0.86672704,-0.45312044,0.01067091,-0.01484969,0.21813562,-0.28417527,0.02711128,-0.01719887,0.71665032,-0.73928332,0.40832004,-0.77585780,0.02816213,-0.02159416
-3.88694347,2.05577180,-1.92640815,0.36450910,-0.42917014,0.85448602,-0.46762770,0.01172800,-0.01455799,0.21115267,-0.28071545,0.02733768,-0.01691201,0.70530701,-0.75985889,0.38796065,-0.77160050,0.02733356,-0.02172765
-3.88094047,2.01933133,-1.95471723,0.35498149,-0.42719636,0.84394583,-0.48256305,0.01282165,-0.01418608,0.20446421,-0.27754950,0.02752410,-0.01660446,0.69618763,-0.78201433,0.36865110,-0.76853541,0.02658864,-0.02191095
-3.87493747,1.98676631,-1.98600861,0.34583815,-0.42645079,0.83482556,-0.49785255,0.01393963,-0.01374147,0.19807683,-0.27473644,0.02766107,-0.01628033,0.68906605,-0.80574403,0.35040524,-0.76675031,0.02592304,-0.02214989
-3.86893447,1.95759981,-2.02023920,0.33706188,-0.42698079,0.82686367,-0.51340132,0.01506804,-0.01323310,0.19200071,-0.27231883,0.02773918,-0.01594398,0.68370840,-0.83098764,0.33322078,-0.76627098,0.02533133,-0.02244875
-3.86293147,1.93139841,-2.05724779,0.32864663,-0.42879066,0.81983572,-0.52909544,0.01619153,-0.01267102,0.18625356,-0.27032384,0.02774949,-0.01559997,0.67988702,-0.85762983,0.31708465,-0.76706588,0.02480744,-0.02281022
-3.85692846,1.90780721,-2.09676357,0.32060119,-0.43184465,0.81357040,-0.54480466,0.01729360,-0.01206609,0.18086442,-0.26876491,0.02768388,-0.01525308,0.67739369,-0.88550204,0.30197852,-0.76905307,0.02434508,-0.02323525
-3.85092546,1.88658110,-2.13841842,0.31295189,-0.43607117,0.80796346,-0.56038590,0.01835697,-0.01142961,0.17587683,-0.26764378,0.02753535,-0.01490836,0.67605161,-0.91438602,0.28788388,-0.77210864,0.02393817,-0.02372307
-3.84492246,1.86761086,-2.18176203,0.30574440,-0.44136796,0.80298907,-0.57568740,0.01936404,-0.01077302,0.17135152,-0.26695278,0.02729832,-0.01457110,0.67572591,-0.94401902,0.27478669,-0.77607621,0.02358115,-0.02427116
-3.83891946,1.85094331,-2.22627903,0.29904446,-0.44760795,0.79870801,-0.59055314,0.02029730,-0.01010753,0.16736811,-0.26667710,0.02696890,-0.01424680,0.67633217,-0.97410045,0.26268125,-0.78077680,0.02326940,-0.02487533
-3.83291646,1.83679462,-2.27140730,0.29293760,-0.45464546,0.79527265,-0.60482757,0.02113986,-0.00944384,0.16402601,-0.26679702,0.02654502,-0.01394121,0.67784273,-1.00429959,0.25157313,-0.78601848,0.02299943,-0.02552978
-3.82691346,1.82555627,-2.31655639,0.28752792,-0.46232236,0.79292817,-0.61836028,0.02187595,-0.00879180,0.16144418,-0.26728978,0.02602656,-0.01366020,0.68029058,-1.03426423,0.24148109,-0.79160526,0.02276913,-0.02622722
-3.82091046,1.81779330,-2.36112557,0.28293589,-0.47047409,0.79201018,-0.63101043,0.02249139,-0.00816028,0.15975984,-0.26813112,0.02541542,-0.01340975,0.68377073,-1.06362983,0.23243792,-0.79734481,0.02257788,-0.02695898
-3.81490745,1.81423465,-2.40452062,0.27929549,-0.47893517,0.79293838,-0.64265090,0.02297406,-0.00755689,0.15912608,-0.26929642,0.02471550,-0.01319587,0.68843882,-1.09202893,0.22449018,-0.80305472,0.02242660,-0.02771519
