energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.26263132,0.15339641,0.00000134,0.00596924,0.00281403,0.03014825,0.10813063,0.00103590,0.04499913
-3.25662831,0.12814404,0.00000109,0.00503928,0.00234155,0.02511603,0.09008458,0.00085764,0.03776912
-3.25062531,0.10632025,0.00000089,0.00422657,0.00193486,0.02078500,0.07452931,0.00070508,0.03149403
-3.24462231,0.08761979,0.00000071,0.00352310,0.00158769,0.01708974,0.06123170,0.00057559,0.02609763
-3.23861931,0.07173315,0.00000057,0.00292030,0.00129375,0.01396504,0.04995717,0.00046659,0.02150146
-3.23261631,0.05835524,0.00000045,0.00240947,0.00104689,0.01134759,0.04047564,0.00037559,0.01762755
-3.22661331,0.04719252,0.00000036,0.00198206,0.00084122,0.00917738,0.03256649,0.00030021,0.01440064
-3.22061031,0.03796868,0.00000028,0.00162995,0.00067125,0.00739876,0.02602215,0.00023828,0.01175018
-3.21460730,0.03042885,0.00000022,0.00134570,0.00053189,0.00596126,0.02065078,0.00018780,0.00961188
-3.20860430,0.02434255,0.00000017,0.00112273,0.00041852,0.00482014,0.01627785,0.00014697,0.00792898
-3.20260130,0.01950546,0.00000013,0.00095551,0.00032701,0.00393675,0.01274692,0.00011421,0.00665318
-3.19659830,0.01574023,0.00000010,0.00083969,0.00025373,0.00327869,0.00991972,0.00008814,0.00574537
-3.19059530,0.01289652,0.00000007,0.00077218,0.00019549,0.00281981,0.00767568,0.00006754,0.00517606
-3.18459230,0.01085040,0.00000006,0.00075125,0.00014957,0.00254016,0.00591097,0.00005139,0.00492573
-3.17858929,0.00950334,0.00000004,0.00077660,0.00011364,0.00242582,0.00453731,0.00003882,0.00498490
-3.17258629,0.00878083,0.00000003,0.00084933,0.00008573,0.00246866,0.00348060,0.00002913,0.00535417
-3.16658329,0.00863076,0.00000002,0.00097201,0.00006422,0.00266607,0.00267939,0.00002170,0.00604408
-3.16058029,0.00902174,0.00000002,0.00114865,0.00004778,0.00302064,0.00208340,0.00001605,0.00707488
-3.15457729,0.00994120,0.00000001,0.00138465,0.00003529,0.00353983,0.00165204,0.00001179,0.00847612
-3.14857429,0.01139348,0.00000001,0.00168675,0.00002589,0.00423552,0.00135304,0.00000860,0.01028610
-3.14257129,0.01339788,0.00000001,0.00206290,0.00001886,0.00512361,0.00116117,0.00000623,0.01255113
-3.13656828,0.01598647,0.00000000,0.00252216,0.00001364,0.00622345,0.00105708,0.00000448,0.01532456
-3.13056528,0.01920194,0.00000000,0.00307447,0.00000979,0.00755723,0.00102633,0.00000320,0.01866554
-3.12456228,0.02309522,0.00000000,0.00373045,0.00000699,0.00914928,0.00105846,0.00000227,0.02263751
-3.11855928,0.02772288,0.00000000,0.00450108,0.00000495,0.01102526,0.00114626,0.00000160,0.02730634
-3.11255628,0.03314446,0.00000000,0.00539735,0.00000348,0.01321123,0.00128517,0.00000112,0.03273824
-3.10655328,0.03941952,0.00000000,0.00642988,0.00000243,0.01573258,0.00147273,0.00000078,0.03899723
-3.10055028,0.04660455,0.00000000,0.00760848,0.00000168,0.01861295,0.00170815,0.00000053,0.04614249
-3.09454727,0.05474982,0.00000000,0.00894166,0.00000116,0.02187297,0.00199205,0.00000037,0.05422537
-3.08854427,0.06389614,0.00000000,0.01043610,0.00000079,0.02552906,0.00232623,0.00000025,0.06328634
-3.08254127,0.07407170,0.00000000,0.01209619,0.00000054,0.02959217,0.00271352,0.00000017,0.07335195
-3.07653827,0.08528923,0.00000000,0.01392354,0.00000036,0.03406659,0.00315774,0.00000011,0.08443187
-3.07053527,0.09754337,0.00000000,0.01591650,0.00000024,0.03894895,0.00366380,0.00000007,0.09651624
-3.06453227,0.11080871,0.00000000,0.01806986,0.00000016,0.04422728,0.00423780,0.00000005,0.10957353
-3.05852926,0.12503849,0.00000000,0.02037456,0.00000011,0.04988050,0.00488729,0.00000003,0.12354894
-3.05252626,0.14016420,0.00000000,0.02281756,0.00000007,0.05587813,0.00562162,0.00000002,0.13836375
-3.04652326,0.15609618,0.00000000,0.02538191,0.00000005,0.06218043,0.00645234,0.00000001,0.15391553
-3.04052026,0.17272543,0.00000000,0.02804695,0.00000003,0.06873900,0.00739373,0.00000001,0.17007946
-3.03451726,0.18992657,0.00000000,0.03078873,0.00000002,0.07549784,0.00846343,0.00000001,0.18671090
-3.02851426,0.20756203,0.00000000,0.03358059,0.00000001,0.08239486,0.00968300,0.00000000,0.20364900
-3.02251126,0.22548736,0.00000000,0.03639400,0.00000001,0.08936393,0.01107871,0.00000000,0.22072161
-3.01650825,0.24355760,0.00000000,0.03919947,0.00000000,0.09633727,0.01268211,0.00000000,0.23775109
-3.01050525,0.26163432,0.00000000,0.04196770,0.00000000,0.10324817,0.01453073,0.00000000,0.25456098
-3.00450225,0.27959324,0.00000000,0.04467076,0.00000000,0.11003396,0.01666859,0.00000000,0.27098333
-2.99849925,0.29733182,0.00000000,0.04728328,0.00000000,0.11663904,0.01914652,0.00000000,0.28686612
-2.99249625,0.31477660,0.00000000,0.04978376,0.00000000,0.12301784,0.02202237,0.00000000,0.30208065
-2.98649325,0.33188970,0.00000000,0.05215560,0.00000000,0.12913753,0.02536079,0.00000000,0.31652837
-2.98049025,0.34867403,0.00000000,0.05438814,0.00000000,0.13498029,0.02923273,0.00000000,0.33014667
-2.97448724,0.36517681,0.00000000,0.05647733,0.00000000,0.14054499,0.03371447,0.00000000,0.34291341
-2.96848424,0.38149089,0.00000000,0.05842626,0.00000000,0.14584818,0.03888623,0.00000000,0.35484956
-2.96248124,0.39775366,0.00000000,0.06024524,0.00000000,0.15092410,0.04483015,0.00000000,0.36601991
-2.95647824,0.41414325,0.00000000,0.06195154,0.00000000,0.15582380,0.05162788,0.00000000,0.37653145
-2.95047524,0.43087194,0.00000000,0.06356876,0.00000000,0.16061328,0.05935752,0.00000000,0.38652939
-2.94447224,0.44817689,0.00000000,0.06512581,0.00000001,0.16537060,0.06809022,0.00000000,0.39619091
-2.93846923,0.46630839,0.00000000,0.06665555,0.00000001,0.17018207,0.07788630,0.00000000,0.40571661
-2.93246623,0.48551602,0.00000000,0.06819304,0.00000002,0.17513775,0.08879109,0.00000000,0.41532021
-2.92646323,0.50603329,0.00000000,0.06977366,0.00000002,0.18032624,0.10083074,0.00000000,0.42521672
-2.92046023,0.52806143,0.00000000,0.07143101,0.00000004,0.18582918,0.11400802,0.00000000,0.43560967
-2.91445723,0.55175317,0.00000000,0.07319477,0.00000006,0.19171567,0.12829842,0.00000000,0.44667813
-2.90845423,0.57719732,0.00000000,0.07508863,0.00000009,0.19803680,0.14364676,0.00000001,0.45856404
-2.90245123,0.60440505,0.00000000,0.07712842,0.00000013,0.20482080,0.15996453,0.00000001,0.47136058
-2.89644822,0.63329884,0.00000000,0.07932042,0.00000020,0.21206891,0.17712826,0.00000001,0.48510241
-2.89044522,0.66370468,0.00000000,0.08166021,0.00000030,0.21975236,0.19497896,0.00000002,0.49975816
-2.88444222,0.69534842,0.00000000,0.08413186,0.00000044,0.22781059,0.21332302,0.00000003,0.51522587
-2.87843922,0.72785654,0.00000000,0.08670772,0.00000065,0.23615097,0.23193452,0.00000004,0.53133164
-2.87243622,0.76076172,0.00000000,0.08934878,0.00000094,0.24465006,0.25055905,0.00000006,0.54783180
-2.86643322,0.79351327,0.00000000,0.09200553,0.00000137,0.25315638,0.26891912,0.00000008,0.56441858
-2.86043022,0.82549201,0.00000000,0.09461949,0.00000196,0.26149473,0.28672089,0.00000012,0.58072917
-2.85442721,0.85602935,0.00000000,0.09712514,0.00000280,0.26947185,0.30366221,0.00000017,0.59635777
-2.84842421,0.88442970,0.00000000,0.09945229,0.00000396,0.27688310,0.31944170,0.00000025,0.61087023
-2.84242121,0.90999535,0.00000000,0.10152883,0.00000557,0.28352012,0.33376841,0.00000035,0.62382050
-2.83641821,0.93205278,0.00000000,0.10328351,0.00000778,0.28917878,0.34637198,0.00000049,0.63476829
-2.83041521,0.94997917,0.00000001,0.10464895,0.00001079,0.29366741,0.35701263,0.00000068,0.64329688
-2.82441221,0.96322797,0.00000001,0.10556445,0.00001486,0.29681463,0.36549078,0.00000094,0.64903054
-2.81840920,0.97135246,0.00000002,0.10597856,0.00002032,0.29847659,0.37165583,0.00000129,0.65165035
-2.81240620,0.97402599,0.00000002,0.10585143,0.00002758,0.29854324,0.37541377,0.00000177,0.65090810
-2.80640320,0.97105840,0.00000003,0.10515658,0.00003719,0.29694330,0.37673331,0.00000239,0.64663719
-2.80040020,0.96240754,0.00000005,0.10388219,0.00004979,0.29364776,0.37565034,0.00000323,0.63876050
-2.79439720,0.94818585,0.00000007,0.10203184,0.00006620,0.28867179,0.37227055,0.00000432,0.62729446
-2.78839420,0.92866146,0.00000011,0.09962463,0.00008740,0.28207498,0.36677014,0.00000575,0.61234964
-2.78239120,0.90425426,0.00000016,0.09669470,0.00011461,0.27395992,0.35939474,0.00000760,0.59412763
-2.77638819,0.87552706,0.00000023,0.09329023,0.00014924,0.26446928,0.35045650,0.00000997,0.57291454
-2.77038519,0.84317246,0.00000033,0.08947193,0.00019302,0.25378162,0.34032968,0.00001301,0.54907167
-2.76438219,0.80799617,0.00000047,0.08531114,0.00024794,0.24210608,0.32944488,0.00001687,0.52302365
-2.75837919,0.77089769,0.00000066,0.08088769,0.00031633,0.22967623,0.31828214,0.00002174,0.49524495
-2.75237619,0.73284907,0.00000092,0.07628746,0.00040087,0.21674357,0.30736326,0.00002784,0.46624516
-2.74637319,0.69487281,0.00000128,0.07159995,0.00050458,0.20357071,0.29724350,0.00003544,0.43655395
-2.74037019,0.65801962,0.00000177,0.06691583,0.00063091,0.19042473,0.28850288,0.00004484,0.40670628
-2.73436718,0.62334684,0.00000243,0.06232461,0.00078363,0.17757093,0.28173736,0.00005640,0.37722836
-2.72836418,0.59189792,0.00000330,0.05791248,0.00096695,0.16526714,0.27754977,0.00007052,0.34862500
-2.72236118,0.56468368,0.00000447,0.05376041,0.00118537,0.15375876,0.27654090,0.00008767,0.32136860
-2.71635818,0.54266527,0.00000599,0.04994255,0.00144376,0.14327466,0.27930043,0.00010838,0.29589008
-2.71035518,0.52673917,0.00000799,0.04652483,0.00174723,0.13402403,0.28639791,0.00013322,0.27257183
-2.70435218,0.51772410,0.00001057,0.04356400,0.00210111,0.12619398,0.29837372,0.00016287,0.25174277
-2.69834917,0.51634971,0.00001388,0.04110686,0.00251086,0.11994816,0.31572985,0.00019804,0.23367526
-2.69234617,0.52324691,0.00001810,0.03918979,0.00298199,0.11542592,0.33892070,0.00023952,0.21858390
-2.68634317,0.53893958,0.00002344,0.03783847,0.00351992,0.11274227,0.36834379,0.00028817,0.20662577
-2.68034017,0.56383756,0.00003013,0.03706788,0.00412989,0.11198817,0.40433046,0.00034492,0.19790194
-2.67433717,0.59823062,0.00003846,0.03688238,0.00481687,0.11323132,0.44713681,0.00041075,0.19246000
-2.66833417,0.64228351,0.00004873,0.03727597,0.00558535,0.11651706,0.49693501,0.00048669,0.19029729
-2.66233117,0.69603197,0.00006130,0.03823268,0.00643929,0.12186940,0.55380523,0.00057383,0.19136450
-2.65632816,0.75937984,0.00007656,0.03972700,0.00738194,0.12929209,0.61772860,0.00067326,0.19556968
-2.65032516,0.83209743,0.00009494,0.04172450,0.00841575,0.13876951,0.68858138,0.00078611,0.20278224
-2.64432216,0.91382122,0.00011688,0.04418241,0.00954222,0.15026753,0.76613083,0.00091347,0.21283693
-2.63831916,1.00405532,0.00014286,0.04705043,0.01076183,0.16373409,0.85003293,0.00105640,0.22553781
-2.63231616,1.10217462,0.00017336,0.05027157,0.01207391,0.17909962,0.93983231,0.00121589,0.24066198
-2.62631316,1.20742993,0.00020886,0.05378308,0.01347656,0.19627727,1.03496445,0.00139284,0.25796330
-2.62031016,1.31895520,0.00024983,0.05751753,0.01496658,0.21516291,1.13476022,0.00158796,0.27717584
-2.61430715,1.43577670,0.00029669,0.06140401,0.01653939,0.23563499,1.23845280,0.00180181,0.29801736
-2.60830415,1.55682405,0.00034982,0.06536936,0.01818898,0.25755427,1.34518670,0.00203467,0.32019258
-2.60230115,1.68094304,0.00040949,0.06933957,0.01990784,0.28076351,1.45402865,0.00228655,0.34339644
-2.59629815,1.80690983,0.00047591,0.07324114,0.02168696,0.30508711,1.56398014,0.00255711,0.36731727
-2.59029515,1.93344618,0.00054914,0.07700255,0.02351575,0.33033085,1.67399104,0.00284561,0.39163992
-2.58429215,2.05923547,0.00062908,0.08055561,0.02538205,0.35628181,1.78297406,0.00315088,0.41604875
-2.57828914,2.18293916,0.00071549,0.08383687,0.02727214,0.38270848,1.88981960,0.00347127,0.44023059
-2.57228614,2.30321325,0.00080793,0.08678881,0.02917074,0.40936134,1.99341067,0.00380463,0.46387764
-2.56628314,2.41872470,0.00090578,0.08936092,0.03106108,0.43597384,2.09263759,0.00414826,0.48669022
-2.56028014,2.52816756,0.00100818,0.09151061,0.03292499,0.46226399,2.18641242,0.00449899,0.50837947
-2.55427714,2.63027875,0.00111411,0.09320387,0.03474304,0.48793669,2.27368286,0.00485311,0.52867000
-2.54827414,2.72385362,0.00122234,0.09441572,0.03649472,0.51268679,2.35344577,0.00520646,0.54730248
-2.54227114,2.80776112,0.00133146,0.09513037,0.03815875,0.53620297,2.42476031,0.00555448,0.56403618
-2.53626813,2.88095898,0.00143992,0.09534114,0.03971331,0.55817253,2.48676082,0.00589228,0.57865156
-2.53026513,2.94250869,0.00154604,0.09505021,0.04113652,0.57828686,2.53866944,0.00621476,0.59095286
-2.52426213,2.99159041,0.00164807,0.09426805,0.04240681,0.59624778,2.57980868,0.00651669,0.60077066
-2.51825913,3.02751772,0.00174423,0.09301274,0.04350346,0.61177426,2.60961363,0.00679290,0.60796446
-2.51225613,3.04975189,0.00183276,0.09130916,0.04440710,0.62460965,2.62764399,0.00703838,0.61242519
-2.50625313,3.05791541,0.00191197,0.08918802,0.04510032,0.63452888,2.63359529,0.00724844,0.61407754
-2.50025013,3.05180415,0.00198029,0.08668483,0.04556815,0.64134544,2.62730911,0.00741888,0.61288211
-2.49424712,3.03139759,0.00203634,0.08383893,0.04579867,0.64491790,2.60878176,0.00754608,0.60883706
-2.48824412,2.99686641,0.00207895,0.08069245,0.04578343,0.64515544,2.57817075,0.00762718,0.60197935
-2.48224112,2.94857666,0.00210723,0.07728931,0.04551788,0.64202217,2.53579846,0.00766017,0.59238521
-2.47623812,2.88708986,0.00212057,0.07367434,0.04500166,0.63554005,2.48215246,0.00764392,0.58016991
-2.47023512,2.81315845,0.00211870,0.06989247,0.04423878,0.62578994,2.41788194,0.00757833,0.56548652
-2.46423212,2.72771612,0.00210163,0.06598792,0.04323768,0.61291092,2.34378984,0.00746425,0.54852374
-2.45822911,2.63186302,0.00206976,0.06200366,0.04201108,0.59709762,2.26082060,0.00730351,0.52950266
-2.45222611,2.52684573,0.00202374,0.05798076,0.04057580,0.57859565,2.17004363,0.00709888,0.50867258
-2.44622311,2.41403265,0.00196456,0.05395802,0.03895232,0.55769538,2.07263262,0.00685396,0.48630590
-2.44022011,2.29488528,0.00189344,0.04997154,0.03716426,0.53472418,1.96984154,0.00657308,0.46269227
-2.43421711,2.17092646,0.00181180,0.04605447,0.03523779,0.51003754,1.86297788,0.00626117,0.43813214
-2.42821411,2.04370683,0.00172125,0.04223676,0.03320091,0.48400934,1.75337434,0.00592360,0.41293000
-2.42221111,1.91477060,0.00162350,0.03854500,0.03108268,0.45702189,1.64235982,0.00556604,0.38738761
-2.41620810,1.78562213,0.00152032,0.03500235,0.02891246,0.42945594,1.53123113,0.00519425,0.36179730
-2.41020510,1.65769475,0.00141350,0.03162846,0.02671917,0.40168128,1.42122635,0.00481399,0.33643590
-2.40420210,1.53232279,0.00130476,0.02843950,0.02453054,0.37404817,1.31350097,0.00443078,0.31155928
-2.39819910,1.41071801,0.00119576,0.02544823,0.02237248,0.34688001,1.20910773,0.00404985,0.28739782
-2.39219610,1.29395120,0.00108801,0.02266408,0.02026855,0.32046744,1.10898062,0.00367598,0.26415298
-2.38619310,1.18293930,0.00098288,0.02009329,0.01823950,0.29506400,1.01392370,0.00331338,0.24199493
-2.38019010,1.07843826,0.00088155,0.01773916,0.01630296,0.27088348,0.92460462,0.00296571,0.22106144
-2.37418709,0.98104141,0.00078501,0.01560219,0.01447326,0.24809882,0.84155284,0.00263595,0.20145786
-2.36818409,0.89118292,0.00069403,0.01368039,0.01276138,0.22684251,0.76516209,0.00232642,0.18325811
-2.36218109,0.80914560,0.00060921,0.01196954,0.01117496,0.20720822,0.69569649,0.00203882,0.16650656
-2.35617809,0.73507222,0.00053093,0.01046346,0.00971848,0.18925359,0.63329956,0.00177419,0.15122062
-2.35017509,0.66897925,0.00045941,0.00915432,0.00839350,0.17300358,0.57800534,0.00153303,0.13739387
-2.34417209,0.61077212,0.00039467,0.00803294,0.00719895,0.15845451,0.52975064,0.00131529,0.12499938
-2.33816908,0.56026100,0.00033664,0.00708900,0.00613150,0.14557816,0.48838772,0.00112050,0.11399322
-2.33216608,0.51717608,0.00028510,0.00631136,0.00518593,0.13432586,0.45369659,0.00094780,0.10431781
-2.32616308,0.48118186,0.00023972,0.00568826,0.00435553,0.12463237,0.42539636,0.00079604,0.09590509
-2.32016008,0.45188978,0.00020014,0.00520752,0.00363248,0.11641929,0.40315522,0.00066384,0.08867924
-2.31415708,0.42886890,0.00016590,0.00485667,0.00300819,0.10959800,0.38659881,0.00054965,0.08255910
-2.30815408,0.41165454,0.00013654,0.00462315,0.00247366,0.10407210,0.37531697,0.00045188,0.07746001
-2.30215108,0.39975502,0.00011158,0.00449435,0.00201978,0.09973919,0.36886888,0.00036885,0.07329529
-2.29614807,0.39265666,0.00009054,0.00445775,0.00163754,0.09649232,0.36678704,0.00029894,0.06997725
-2.29014507,0.38982762,0.00007295,0.00450091,0.00131825,0.09422093,0.36858031,0.00024055,0.06741791
-2.28414207,0.39072079,0.00005836,0.00461160,0.00105370,0.09281160,0.37373654,0.00019219,0.06552943
-2.27813907,0.39477654,0.00004636,0.00477776,0.00083627,0.09214857,0.38172519,0.00015245,0.06422438
-2.27213607,0.40142555,0.00003657,0.00498762,0.00065900,0.09211434,0.39200051,0.00012007,0.06341598
-2.26613307,0.41009236,0.00002865,0.00522969,0.00051562,0.09259022,0.40400544,0.00009389,0.06301832
-2.26013007,0.42019981,0.00002229,0.00549288,0.00040056,0.09345717,0.41717674,0.00007289,0.06294669
-2.25412706,0.43117466,0.00001722,0.00576649,0.00030896,0.09459681,0.43095134,0.00005619,0.06311801
-2.24812406,0.44245440,0.00001321,0.00604039,0.00023662,0.09589266,0.44477389,0.00004300,0.06345149
-2.24212106,0.45349519,0.00001007,0.00630506,0.00017992,0.09723170,0.45810558,0.00003268,0.06386938
-2.23611806,0.46378069,0.00000762,0.00655170,0.00013583,0.09850608,0.47043371,0.00002465,0.06429796
-2.23011506,0.47283140,0.00000573,0.00677239,0.00010181,0.09961499,0.48128179,0.00001846,0.06466852
-2.22411206,0.48021410,0.00000428,0.00696014,0.00007577,0.10046658,0.49021971,0.00001373,0.06491853
-2.21810905,0.48555093,0.00000317,0.00710905,0.00005599,0.10097982,0.49687336,0.00001014,0.06499268
-2.21210605,0.48852757,0.00000234,0.00721438,0.00004107,0.10108621,0.50093325,0.00000743,0.06484392
-2.20610305,0.48889993,0.00000171,0.00727259,0.00002992,0.10073122,0.50216170,0.00000541,0.06443430
-2.20010005,0.48649915,0.00000125,0.00728143,0.00002164,0.09987538,0.50039796,0.00000391,0.06373564
-2.19409705,0.48123437,0.00000090,0.00723996,0.00001553,0.09849492,0.49556120,0.00000280,0.06272989
-2.18809405,0.47309309,0.00000065,0.00714845,0.00001107,0.09658195,0.48765085,0.00000200,0.06140926
-2.18209105,0.46213909,0.00000046,0.00700843,0.00000784,0.09414411,0.47674452,0.00000141,0.05977597
-2.17608804,0.44850793,0.00000033,0.00682252,0.00000551,0.09120373,0.46299320,0.00000099,0.05784171
-2.17008504,0.43240011,0.00000023,0.00659434,0.00000384,0.08779653,0.44661431,0.00000069,0.05562683
-2.16408204,0.41407234,0.00000016,0.00632836,0.00000266,0.08396990,0.42788257,0.00000048,0.05315925
-2.15807904,0.39382721,0.00000011,0.00602973,0.00000183,0.07978082,0.40711930,0.00000033,0.05047314
-2.15207604,0.37200172,0.00000008,0.00570410,0.00000125,0.07529359,0.38468065,0.00000022,0.04760749
-2.14607304,0.34895528,0.00000006,0.00535740,0.00000085,0.07057744,0.36094511,0.00000015,0.04460456
-2.14007004,0.32505759,0.00000004,0.00499572,0.00000057,0.06570401,0.33630105,0.00000010,0.04150834
-2.13406703,0.30067697,0.00000003,0.00462505,0.00000038,0.06074507,0.31113467,0.00000007,0.03836303
-2.12806403,0.27616953,0.00000002,0.00425116,0.00000025,0.05577024,0.28581887,0.00000005,0.03521165
-2.12206103,0.25186971,0.00000001,0.00387946,0.00000017,0.05084511,0.26070343,0.00000003,0.03209480
-2.11605803,0.22808220,0.00000001,0.00351485,0.00000011,0.04602953,0.23610685,0.00000002,0.02904959
-2.11005503,0.20507583,0.00000001,0.00316165,0.00000007,0.04137641,0.21230992,0.00000001,0.02610887
-2.10405203,0.18307912,0.00000000,0.00282352,0.00000005,0.03693075,0.18955131,0.00000001,0.02330056
-2.09804902,0.16227781,0.00000000,0.00250345,0.00000003,0.03272911,0.16802500,0.00000001,0.02064738
-2.09204602,0.14281409,0.00000000,0.00220372,0.00000002,0.02879945,0.14787956,0.00000000,0.01816668
-2.08604302,0.12478746,0.00000000,0.00192595,0.00000001,0.02516126,0.12921908,0.00000000,0.01587051
-2.08004002,0.10825694,0.00000000,0.00167111,0.00000001,0.02182600,0.11210552,0.00000000,0.01376591
-2.07403702,0.09324446,0.00000000,0.00143957,0.00000000,0.01879774,0.09656220,0.00000000,0.01185533
-2.06803402,0.07973897,0.00000000,0.00123121,0.00000000,0.01607397,0.08257822,0.00000000,0.01013706
-2.06203102,0.06770127,0.00000000,0.00104545,0.00000000,0.01364660,0.07011335,0.00000000,0.00860592
-2.05602801,0.05706899,0.00000000,0.00088133,0.00000000,0.01150289,0.05910328,0.00000000,0.00725382
-2.05002501,0.04776167,0.00000000,0.00073765,0.00000000,0.00962652,0.04946490,0.00000000,0.00607040
-2.04402201,0.03968568,0.00000000,0.00061296,0.00000000,0.00799851,0.04110140,0.00000000,0.00504369
-2.03801901,0.03273876,0.00000000,0.00050568,0.00000000,0.00659820,0.03390700,0.00000000,0.00416061
-2.03201601,0.02681415,0.00000000,0.00041419,0.00000000,0.00540402,0.02777122,0.00000000,0.00340755
-2.02601301,0.02180413,0.00000000,0.00033681,0.00000000,0.00439424,0.02258253,0.00000000,0.00277079
-2.02001001,0.01760297,0.00000000,0.00027192,0.00000000,0.00354751,0.01823149,0.00000000,0.00223686
-2.01400700,0.01410929,0.00000000,0.00021796,0.00000000,0.00284339,0.01461314,0.00000000,0.00179287
-2.00800400,0.01122783,0.00000000,0.00017345,0.00000000,0.00226268,0.01162883,0.00000000,0.00142669
-2.00200100,0.00887071,0.00000000,0.00013705,0.00000000,0.00178764,0.00918755,0.00000000,0.00112716
-1.99599800,0.00695813,0.00000000,0.00010750,0.00000000,0.00140220,0.00720666,0.00000000,0.00088413
-1.98999500,0.00541874,0.00000000,0.00008373,0.00000000,0.00109197,0.00561229,0.00000000,0.00068852
-1.98399200,0.00418964,0.00000000,0.00006475,0.00000001,0.00084428,0.00433927,0.00000000,0.00053234
-1.97798899,0.00321610,0.00000000,0.00004973,0.00000001,0.00064808,0.00333093,0.00000000,0.00040863
-1.97198599,0.00245109,0.00000000,0.00003793,0.00000002,0.00049391,0.00253856,0.00000001,0.00031142
-1.96598299,0.00185471,0.00000000,0.00002875,0.00000003,0.00037371,0.00192082,0.00000001,0.00023564
-1.95997999,0.00139346,0.00000000,0.00002167,0.00000004,0.00028073,0.00144300,0.00000001,0.00017702
-1.95397699,0.00103956,0.00000000,0.00001628,0.00000006,0.00020938,0.00107633,0.00000002,0.00013203
-1.94797399,0.00077022,0.00000000,0.00001224,0.00000010,0.00015504,0.00079716,0.00000003,0.00009778
-1.94197099,0.00056693,0.00000000,0.00000927,0.00000016,0.00011399,0.00058632,0.00000005,0.00007191
-1.93596798,0.00041486,0.00000000,0.00000717,0.00000024,0.00008321,0.00042837,0.00000007,0.00005252
-1.92996498,0.00030223,0.00000000,0.00000579,0.00000037,0.00006033,0.00031109,0.00000011,0.00003812
-1.92396198,0.00021984,0.00000000,0.00000504,0.00000057,0.00004345,0.00022482,0.00000016,0.00002752
-1.91795898,0.00016060,0.00000000,0.00000489,0.00000086,0.00003111,0.00016212,0.00000024,0.00001979
-1.91195598,0.00011915,0.00000000,0.00000533,0.00000130,0.00002218,0.00011725,0.00000036,0.00001425
-1.90595298,0.00009158,0.00000000,0.00000644,0.00000194,0.00001580,0.00008594,0.00000052,0.00001034
-1.89994997,0.00007521,0.00000001,0.00000834,0.00000288,0.00001133,0.00006507,0.00000076,0.00000769
-1.89394697,0.00006836,0.00000001,0.00001125,0.00000426,0.00000830,0.00005247,0.00000110,0.00000602
-1.88794397,0.00007032,0.00000001,0.00001547,0.00000624,0.00000637,0.00004679,0.00000157,0.00000514
-1.88194097,0.00008124,0.00000002,0.00002140,0.00000910,0.00000535,0.00004741,0.00000224,0.00000495
-1.87593797,0.00010218,0.00000003,0.00002960,0.00001318,0.00000510,0.00005436,0.00000317,0.00000544
-1.86993497,0.00013516,0.00000004,0.00004079,0.00001897,0.00000561,0.00006834,0.00000447,0.00000665
-1.86393197,0.00018335,0.00000006,0.00005592,0.00002712,0.00000694,0.00009079,0.00000624,0.00000871
-1.85792896,0.00025122,0.00000009,0.00007622,0.00003851,0.00000926,0.00012401,0.00000867,0.00001183
-1.85192596,0.00034490,0.00000012,0.00010322,0.00005434,0.00001284,0.00017128,0.00001198,0.00001632
-1.84592296,0.00047251,0.00000018,0.00013887,0.00007616,0.00001810,0.00023716,0.00001643,0.00002262
-1.83991996,0.00064472,0.00000025,0.00018561,0.00010605,0.00002561,0.00032776,0.00002241,0.00003134
-1.83391696,0.00087526,0.00000035,0.00024644,0.00014670,0.00003616,0.00045118,0.00003037,0.00004326
-1.82791396,0.00118176,0.00000049,0.00032505,0.00020157,0.00005083,0.00061798,0.00004089,0.00005943
-1.82191096,0.00158656,0.00000068,0.00042592,0.00027514,0.00007104,0.00084181,0.00005473,0.00008120
-1.81590795,0.00211777,0.00000094,0.00055444,0.00037305,0.00009863,0.00114017,0.00007279,0.00011031
-1.80990495,0.00281046,0.00000128,0.00071707,0.00050242,0.00013604,0.00153529,0.00009621,0.00014897
-1.80390195,0.00370811,0.00000174,0.00092142,0.00067214,0.00018635,0.00205517,0.00012638,0.00019998
-1.79789895,0.00486408,0.00000235,0.00117642,0.00089314,0.00025353,0.00273479,0.00016498,0.00026683
-1.79189595,0.00634343,0.00000315,0.00149243,0.00117883,0.00034256,0.00361747,0.00021404,0.00035388
-1.78589295,0.00822477,0.00000420,0.00188139,0.00154540,0.00045970,0.00475644,0.00027597,0.00046647
-1.77988994,0.01060232,0.00000556,0.00235687,0.00201226,0.00061267,0.00621648,0.00035362,0.00061114
-1.77388694,0.01358801,0.00000730,0.00293418,0.00260241,0.00081097,0.00807578,0.00045031,0.00079578
-1.76788394,0.01731365,0.00000952,0.00363042,0.00334277,0.00106614,0.01042781,0.00056987,0.00102984
-1.76188094,0.02193300,0.00001234,0.00446447,0.00426454,0.00139206,0.01338326,0.00071670,0.00132454
-1.75587794,0.02762374,0.00001588,0.00545698,0.00540339,0.00180529,0.01707192,0.00089576,0.00169308
-1.74987494,0.03458912,0.00002030,0.00663024,0.00679960,0.00232533,0.02164448,0.00111259,0.00215078
