energy_ev,total_up,Hg_p_up,Hg_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-4.32516258,2.19856070,0.81507912,0.20174844,0.53856836,0.00256279,0.24635448,0.57964050
-4.31915958,2.22089357,0.82729857,0.20311132,0.54950257,0.00260873,0.25627514,0.58365240
-4.31315658,2.25030255,0.84149288,0.20538567,0.56079919,0.00265899,0.26770352,0.59047533
-4.30715358,2.28579678,0.85733110,0.20846976,0.57220284,0.00271193,0.28060588,0.59988384
-4.30115058,2.32630579,0.87445293,0.21225725,0.58344208,0.00276589,0.29492601,0.61162873
-4.29514757,2.37070412,0.89247809,0.21663962,0.59423611,0.00281920,0.31058401,0.62544268
-4.28914457,2.41783479,0.91101565,0.22150817,0.60430179,0.00287019,0.32747508,0.64104520
-4.28314157,2.46653134,0.92967293,0.22675572,0.61336072,0.00291729,0.34546846,0.65814696
-4.27713857,2.51563804,0.94806390,0.23227785,0.62114628,0.00295901,0.36440665,0.67645342
-4.27113557,2.56402838,0.96581688,0.23797391,0.62741043,0.00299396,0.38410516,0.69566789
-4.26513257,2.61062162,0.98258148,0.24374758,0.63193017,0.00302093,0.40435293,0.71549405
-4.25912956,2.65439779,0.99803463,0.24950735,0.63451331,0.00303885,0.42491365,0.73563817
-4.25312656,2.69441090,1.01188579,0.25516668,0.63500367,0.00304685,0.44552805,0.75581105
-4.24712356,2.72980075,1.02388119,0.26064416,0.63328522,0.00304427,0.46591736,0.77572997
-4.24112056,2.75980329,1.03380713,0.26586359,0.62928531,0.00303063,0.48578788,0.79512069
-4.23511756,2.78375943,1.04149228,0.27075404,0.62297671,0.00300570,0.50483663,0.81371958
-4.22911456,2.80112249,1.04680907,0.27525002,0.61437831,0.00296944,0.52275800,0.83127599
-4.22311156,2.81146390,1.04967406,0.27929168,0.60355463,0.00292204,0.53925118,0.84755478
-4.21710855,2.81447715,1.05004728,0.28282513,0.59061388,0.00286386,0.55402809,0.86233901
-4.21110555,2.80997968,1.04793070,0.28580277,0.57570483,0.00279549,0.56682151,0.87543267
-4.20510255,2.79791253,1.04336565,0.28818373,0.55901234,0.00271766,0.57739303,0.88666328
-4.19909955,2.77833757,1.03642940,0.28993426,0.54075192,0.00263125,0.58554043,0.89588426
-4.19309655,2.75143221,1.02723088,0.29102817,0.52116335,0.00253728,0.59110422,0.90297690
-4.18709355,2.71748154,1.01590582,0.29144709,0.50050364,0.00243685,0.59397282,0.90785181
-4.18109055,2.67686803,1.00261117,0.29118072,0.47903961,0.00233114,0.59408635,0.91044960
-4.17508754,2.63005907,0.98751937,0.29022691,0.45704031,0.00222137,0.59143856,0.91074099
-4.16908454,2.57759264,0.97081237,0.28859150,0.43476970,0.00210877,0.58607708,0.90872600
-4.16308154,2.52006170,0.95267587,0.28628816,0.41247972,0.00199454,0.57810167,0.90443257
-4.15707854,2.45809780,0.93329384,0.28333787,0.39040413,0.00187986,0.56766086,0.89791447
-4.15107554,2.39235468,0.91284381,0.27976839,0.36875330,0.00176584,0.55494694,0.88924867
-4.14507254,2.32349247,0.89149293,0.27561359,0.34771012,0.00165351,0.54018963,0.87853251
-4.13906953,2.25216312,0.86939512,0.27091261,0.32742722,0.00154379,0.52364879,0.86588052
-4.13306653,2.17899775,0.84668949,0.26570909,0.30802545,0.00143751,0.50560649,0.85142142
-4.12706353,2.10459631,0.82349996,0.26005027,0.28959378,0.00133537,0.48635883,0.83529523
-4.12106053,2.02951983,0.79993624,0.25398618,0.27219037,0.00123796,0.46620780,0.81765065
-4.11505753,1.95428561,0.77609603,0.24756883,0.25584489,0.00114573,0.44545372,0.79864295
-4.10905453,1.87936509,0.75206828,0.24085151,0.24056176,0.00105905,0.42438824,0.77843222
-4.10305153,1.80518441,0.72793736,0.23388805,0.22632420,0.00097814,0.40328847,0.75718210
-4.09704852,1.73212720,0.70378784,0.22673228,0.21309886,0.00090315,0.38241205,0.73505892
-4.09104552,1.66053924,0.67970954,0.21943740,0.20084075,0.00083412,0.36199356,0.71223105
-4.08504252,1.59073438,0.65580266,0.21205554,0.18949825,0.00077105,0.34224196,0.68886858
-4.07903952,1.52300117,0.63218246,0.20463721,0.17901802,0.00071382,0.32333933,0.66514293
-4.07303652,1.45760970,0.60898348,0.19723087,0.16934956,0.00066232,0.30544051,0.64122649
-4.06703352,1.39481805,0.58636272,0.18988253,0.16044925,0.00061635,0.28867367,0.61729204
-4.06103052,1.33487798,0.56450183,0.18263526,0.15228379,0.00057574,0.27314157,0.59351204
-4.05502751,1.27803960,0.54360807,0.17552884,0.14483296,0.00054027,0.25892334,0.57005756
-4.04902451,1.22455471,0.52391397,0.16859943,0.13809154,0.00050974,0.24607662,0.54709708
-4.04302151,1.17467888,0.50567566,0.16187928,0.13207056,0.00048396,0.23463988,0.52479500
-4.03701851,1.12867217,0.48917005,0.15539657,0.12679775,0.00046277,0.22463475,0.50331012
-4.03101551,1.08679883,0.47469078,0.14917535,0.12231734,0.00044605,0.21606828,0.48279412
-4.02501251,1.04932597,0.46254331,0.14323568,0.11868928,0.00043371,0.20893507,0.46339011
-4.01900950,1.01652155,0.45303921,0.13759383,0.11598790,0.00042571,0.20321916,0.44523146
-4.01300650,0.98865197,0.44648982,0.13226277,0.11430019,0.00042207,0.19889564,0.42844092
-4.00700350,0.96597930,0.44319962,0.12725266,0.11372378,0.00042287,0.19593204,0.41313016
-4.00100050,0.94875853,0.44345939,0.12257166,0.11436464,0.00042824,0.19428950,0.39939967
-3.99499750,0.93723475,0.44753935,0.11822664,0.11633469,0.00043837,0.19392362,0.38733914
-3.98899450,0.93164043,0.45568257,0.11422408,0.11974926,0.00045352,0.19478518,0.37702806
-3.98299150,0.93219266,0.46809851,0.11057089,0.12472460,0.00047399,0.19682068,0.36853666
-3.97698849,0.93909032,0.48495712,0.10727515,0.13137531,0.00050012,0.19997272,0.36192693
-3.97098549,0.95251111,0.50638341,0.10434678,0.13981187,0.00053228,0.20418026,0.35725353
-3.96498249,0.97260814,0.53245250,0.10179796,0.15013818,0.00057087,0.20937881,0.35456464
-3.95897949,0.99950610,0.56318545,0.09964333,0.16244918,0.00061627,0.21550054,0.35390237
-3.95297649,1.03329690,0.59854569,0.09789990,0.17682848,0.00066886,0.22247429,0.35530275
-3.94697349,1.07403455,0.63843626,0.09658679,0.19334613,0.00072897,0.23022558,0.35879517
-3.94097049,1.12172956,0.68269785,0.09572450,0.21205638,0.00079687,0.23867652,0.36440125
-3.93496748,1.17634266,0.73110764,0.09533412,0.23299559,0.00087276,0.24774578,0.37213305
-3.92896448,1.23777824,0.78337922,0.09543617,0.25618015,0.00095673,0.25734840,0.38199080
-3.92296148,1.30587753,0.83916329,0.09604936,0.28160461,0.00104874,0.26739574,0.39396009
-3.91695848,1.38041195,0.89804960,0.09718924,0.30923984,0.00114862,0.27779533,0.40800885
-3.91095548,1.46107688,0.95956981,0.09886681,0.33903148,0.00125602,0.28845079,0.42408413
-3.90495248,1.54748626,1.02320159,0.10108715,0.37089853,0.00137047,0.29926188,0.44210896
-3.89894947,1.63916837,1.08837377,0.10384823,0.40473221,0.00149128,0.31012458,0.46197946
-3.89294647,1.73556321,1.15447271,0.10713988,0.44039518,0.00161764,0.32093135,0.48356253
-3.88694347,1.83602172,1.22084976,0.11094295,0.47772109,0.00174853,0.33157156,0.50669416
-3.88094047,1.93980727,1.28682974,0.11522882,0.51651453,0.00188282,0.34193219,0.53117867
-3.87493747,2.04609953,1.35172046,0.11995923,0.55655151,0.00201922,0.35189874,0.55678898
-3.86893447,2.15400087,1.41482302,0.12508631,0.59758036,0.00215634,0.36135640,0.58326793
-3.86293147,2.26254544,1.47544283,0.13055311,0.63932331,0.00229273,0.37019162,0.61033091
-3.85692846,2.37071075,1.53290107,0.13629427,0.68147849,0.00242686,0.37829379,0.63766947
-3.85092546,2.47743162,1.58654639,0.14223706,0.72372271,0.00255719,0.38555731,0.66495619
-3.84492246,2.58161623,1.63576658,0.14830267,0.76571468,0.00268222,0.39188373,0.69185036
-3.83891946,2.68216395,1.67999976,0.15440760,0.80709896,0.00280048,0.39718410,0.71800451
-3.83291646,2.77798428,1.71874509,0.16046529,0.84751038,0.00291061,0.40138127,0.74307148
-3.82691346,2.86801666,1.75157221,0.16638780,0.88657899,0.00301137,0.40441206,0.76671171
-3.82091046,2.95125025,1.77812957,0.17208755,0.92393549,0.00310165,0.40622933,0.78860063
-3.81490745,3.02674328,1.79815093,0.17747901,0.95921693,0.00318054,0.40680354,0.80843569
-3.80890445,3.09364114,1.81146007,0.18248042,0.99207270,0.00324732,0.40612402,0.82594287
-3.80290145,3.15119283,1.81797331,0.18701533,1.02217055,0.00330147,0.40419950,0.84088236
-3.79689845,3.19876505,1.81769986,0.19101402,1.04920259,0.00334270,0.40105815,0.85305324
-3.79089545,3.23585356,1.81073983,0.19441485,1.07289108,0.00337092,0.39674688,0.86229693
-3.78489245,3.26209150,1.79728003,0.19716528,1.09299382,0.00338627,0.39132992,0.86849945
-3.77888944,3.27725436,1.77758770,0.19922279,1.10930903,0.00338910,0.38488681,0.87159226
-3.77288644,3.28126161,1.75200233,0.20055554,1.12167956,0.00337995,0.37750982,0.87155187
-3.76688344,3.27417511,1.72092600,0.20114281,1.12999628,0.00335952,0.36930089,0.86839825
-3.76088044,3.25619433,1.68481258,0.20097520,1.13420054,0.00332869,0.36036828,0.86219218
-3.75487744,3.22764891,1.64415627,0.20005461,1.13428574,0.00328844,0.35082305,0.85303178
-3.74887444,3.18898888,1.59947981,0.19839403,1.13029775,0.00323987,0.34077572,0.84104836
-3.74287144,3.14077312,1.55132309,0.19601707,1.12233438,0.00318416,0.33033295,0.82640194
-3.73686843,3.08365648,1.50023237,0.19295742,1.11054380,0.00312251,0.31959483,0.80927660
-3.73086543,3.01837636,1.44675055,0.18925800,1.09512207,0.00305617,0.30865253,0.78987585
-3.72486243,2.94573898,1.39140891,0.18497011,1.07630979,0.00298638,0.29758674,0.76841835
-3.71885943,2.86660612,1.33472042,0.18015240,1.05438798,0.00291435,0.28646673,0.74513398
-3.71285643,2.78188249,1.27717478,0.17486982,1.02967349,0.00284126,0.27535018,0.72026043
-3.70685343,2.69250421,1.21923525,0.16919244,1.00251386,0.00276823,0.26428370,0.69404038
-3.70085043,2.59942843,1.16133707,0.16319437,0.97328193,0.00269630,0.25330397,0.66671918
-3.69484742,2.50362427,1.10388736,0.15695256,0.94237031,0.00262646,0.24243946,0.63854317
-3.68884442,2.40606499,1.04726629,0.15054572,0.91018587,0.00255962,0.23171242,0.60975826
-3.68284142,2.30772122,0.99182900,0.14405320,0.87714424,0.00249660,0.22114120,0.58060898
-3.67683842,2.20955500,0.93790811,0.13755405,0.84366454,0.00243818,0.21074252,0.55133763
-3.67083542,2.11251435,0.88581636,0.13112596,0.81016435,0.00238507,0.20053368,0.52218351
-3.66483242,2.01752807,0.83584902,0.12484445,0.77705484,0.00233790,0.19053452,0.49338205
-3.65882941,1.92550019,0.78828578,0.11878194,0.74473621,0.00229731,0.18076888,0.46516386
-3.65282641,1.83730412,0.74339183,0.11300703,0.71359332,0.00226386,0.17126569,0.43775335
-3.64682341,1.75377579,0.70141796,0.10758369,0.68399139,0.00223808,0.16205944,0.41136725
-3.64082041,1.67570590,0.66259962,0.10257058,0.65627188,0.00222051,0.15319006,0.38621265
-3.63481741,1.60383099,0.62715481,0.09802033,0.63074839,0.00221162,0.14470234,0.36248491
-3.62881441,1.53882344,0.59528102,0.09397883,0.60770252,0.00221187,0.13664473,0.34036524
-3.62281141,1.48128050,0.56715123,0.09048461,0.58737975,0.00222164,0.12906780,0.32001825
-3.61680840,1.43171263,0.54290941,0.08756819,0.56998538,0.00224128,0.12202240,0.30158948
-3.61080540,1.39053160,0.52266554,0.08525143,0.55568050,0.00227104,0.11555755,0.28520309
-3.60480240,1.35803882,0.50649077,0.08354701,0.54457812,0.00231105,0.10971839,0.27095981
-3.59879940,1.33441465,0.49441290,0.08245796,0.53673982,0.00236131,0.10454410,0.25893537
-3.59279640,1.31970916,0.48641261,0.08197726,0.53217273,0.00242164,0.10006606,0.24917944
-3.58679340,1.31383530,0.48242078,0.08208767,0.53082745,0.00249168,0.09630633,0.24171523
-3.58079040,1.31656494,0.48231725,0.08276168,0.53259693,0.00257085,0.09327645,0.23653986
-3.57478739,1.32752855,0.48593110,0.08396173,0.53731652,0.00265831,0.09097676,0.23362544
-3.56878439,1.34621890,0.49304287,0.08564065,0.54476558,0.00275301,0.08939613,0.23292095
-3.56278139,1.37199918,0.50338846,0.08774240,0.55467059,0.00285361,0.08851219,0.23435477
-3.55677839,1.40411550,0.51666495,0.09020309,0.56670998,0.00295854,0.08829204,0.23783790
-3.55077539,1.44171382,0.53253798,0.09295231,0.58052073,0.00306603,0.08869337,0.24326752
-3.54477239,1.48386077,0.55065057,0.09591466,0.59570647,0.00317408,0.08966584,0.25053101
-3.53876938,1.52956778,0.57063286,0.09901162,0.61184711,0.00328056,0.09115284,0.25950990
-3.53276638,1.57781765,0.59211253,0.10216348,0.62850961,0.00338326,0.09309330,0.27008379
-3.52676338,1.62759245,0.61472515,0.10529143,0.64525950,0.00347991,0.09542359,0.28213387
-3.52076038,1.67790160,0.63812421,0.10831974,0.66167279,0.00356826,0.09807940,0.29554592
-3.51475738,1.72780880,0.66199007,0.11117776,0.67734775,0.00364619,0.10099744,0.31021247
-3.50875438,1.77645662,0.68603755,0.11380186,0.69191597,0.00371171,0.10411690,0.32603416
-3.50275138,1.82308750,0.71002152,0.11613714,0.70505239,0.00376309,0.10738067,0.34292005
-3.49674837,1.86706020,0.73374049,0.11813876,0.71648363,0.00379885,0.11073617,0.36078687
-3.49074537,1.90786098,0.75703777,0.11977296,0.72599442,0.00381789,0.11413587,0.37955736
-3.48474237,1.94510894,0.77980026,0.12101759,0.73343168,0.00381945,0.11753744,0.39915764
-3.47873937,1.97855553,0.80195508,0.12186231,0.73870627,0.00380317,0.12090354,0.41951399
-3.47273637,2.00807840,0.82346417,0.12230817,0.74179221,0.00376910,0.12420145,0.44054906
-3.46673337,2.03367005,0.84431736,0.12236690,0.74272358,0.00371770,0.12740237,0.46217804
-3.46073037,2.05542237,0.86452437,0.12205977,0.74158926,0.00364978,0.13048067,0.48430488
-3.45472736,2.07350793,0.88410636,0.12141614,0.73852588,0.00356652,0.13341312,0.50681904
-3.44872436,2.08815946,0.90308759,0.12047175,0.73370939,0.00346940,0.13617806,0.52959305
-3.44272136,2.09964880,0.92148784,0.11926693,0.72734577,0.00336011,0.13875486,0.55248112
-3.43671836,2.10826657,0.93931603,0.11784476,0.71966130,0.00324058,0.14112342,0.57531897
-3.43071536,2.11430388,0.95656562,0.11624919,0.71089297,0.00311284,0.14326397,0.59792518
-3.42471236,2.11803701,0.97321196,0.11452346,0.70127954,0.00297896,0.14515714,0.62010381
-3.41870935,2.11971586,0.98921186,0.11270859,0.69105346,0.00284105,0.14678427,0.64164859
-3.41270635,2.11955656,1.00450529,0.11084227,0.68043420,0.00270113,0.14812793,0.66234808
-3.40670335,2.11773834,1.01901906,0.10895796,0.66962301,0.00256114,0.14917265,0.68199203
-3.40070035,2.11440456,1.03267226,0.10708439,0.65879930,0.00242285,0.14990580,0.70037813
-3.39469735,2.10966727,1.04538287,0.10524536,0.64811861,0.00228785,0.15031847,0.71731918
-3.38869435,2.10361464,1.05707527,0.10345983,0.63771208,0.00215753,0.15040633,0.73264999
-3.38269135,2.09632042,1.06768777,0.10174227,0.62768725,0.00203306,0.15017042,0.74623378
-3.37668834,2.08785431,1.07717996,0.10010322,0.61812982,0.00191540,0.14961773,0.75796755
-3.37068534,2.07829234,1.08553917,0.09854997,0.60910638,0.00180524,0.14876150,0.76778628
-3.36468234,2.06772646,1.09278559,0.09708736,0.60066746,0.00170312,0.14762133,0.77566555
-3.35867934,2.05627227,1.09897594,0.09571851,0.59285093,0.00160932,0.14622290,0.78162264
-3.35267634,2.04407472,1.10420526,0.09444559,0.58568537,0.00152399,0.14459744,0.78571578
-3.34667334,2.03131107,1.10860694,0.09327043,0.57919318,0.00144710,0.14278094,0.78804193
-3.34067034,2.01819130,1.11235100,0.09219504,0.57339336,0.00137849,0.14081309,0.78873302
-3.33466733,2.00495587,1.11564078,0.09122194,0.56830389,0.00131788,0.13873610,0.78795102
-3.32866433,1.99187130,1.11870837,0.09035440,0.56394356,0.00126493,0.13659335,0.78588199
-3.32266133,1.97922398,1.12180905,0.08959646,0.56033340,0.00121922,0.13442812,0.78272966
-3.31665833,1.96731277,1.12521514,0.08895281,0.55749761,0.00118029,0.13228224,0.77870865
-3.31065533,1.95644099,1.12920958,0.08842863,0.55546423,0.00114764,0.13019494,0.77403785
-3.30465233,1.94690847,1.13407950,0.08802925,0.55426540,0.00112078,0.12820184,0.76893409
-3.29864932,1.93900402,1.14011008,0.08775983,0.55393754,0.00109923,0.12633415,0.76360652
-3.29264632,1.93299883,1.14757881,0.08762497,0.55452118,0.00108250,0.12461806,0.75825171
-3.28664332,1.92914108,1.15675025,0.08762838,0.55606081,0.00107016,0.12307443,0.75304964
-3.28064032,1.92765179,1.16787131,0.08777253,0.55860443,0.00106178,0.12171870,0.74816068
-3.27463732,1.92872198,1.18116691,0.08805840,0.56220301,0.00105699,0.12056096,0.74372348
-3.26863432,1.93251099,1.19683606,0.08848528,0.56690969,0.00105546,0.11960630,0.73985365
-3.26263132,1.93914573,1.21504808,0.08905065,0.57277869,0.00105690,0.11885521,0.73664327
-3.25662831,1.94872065,1.23593897,0.08975019,0.57986394,0.00106105,0.11830417,0.73416098
-3.25062531,1.96129811,1.25960779,0.09057779,0.58821731,0.00106772,0.11794633,0.73245263
-3.24462231,1.97690897,1.28611302,0.09152573,0.59788643,0.00107673,0.11777212,0.73154225
-3.23861931,1.99555316,1.31546898,0.09258491,0.60891225,0.00108796,0.11777005,0.73143344
-3.23261631,2.01720025,1.34764235,0.09374508,0.62132614,0.00110132,0.11792738,0.73211093
-3.22661331,2.04178980,1.38254899,0.09499528,0.63514686,0.00111671,0.11823083,0.73354239
-3.22061031,2.06923183,1.42005130,0.09632415,0.65037744,0.00113410,0.11866726,0.73568048
-3.21460730,2.09940732,1.45995635,0.09772042,0.66700197,0.00115343,0.11922431,0.73846510
-3.20860430,2.13216906,1.50201502,0.09917339,0.68498283,0.00117467,0.11989103,0.74182584
-3.20260130,2.16734305,1.54592250,0.10067335,0.70425810,0.00119777,0.12065848,0.74568474
-3.19659830,2.20473053,1.59132031,0.10221212,0.72473973,0.00122268,0.12152024,0.74995930
-3.19059530,2.24411096,1.63779996,0.10378345,0.74631236,0.00124934,0.12247292,0.75456566
-3.18459230,2.28524584,1.68490838,0.10538347,0.76883302,0.00127767,0.12351660,0.75942202
-3.17858929,2.32788346,1.73215510,0.10701103,0.79213180,0.00130757,0.12465518,0.76445209
-3.17258629,2.37176446,1.77902098,0.10866798,0.81601356,0.00133892,0.12589662,0.76958850
-3.16658329,2.41662784,1.82496839,0.11035933,0.84026054,0.00137157,0.12725303,0.77477603
-3.16058029,2.46221725,1.86945238,0.11209328,0.86463596,0.00140535,0.12874070,0.77997445
-3.15457729,2.50828714,1.91193258,0.11388114,0.88888839,0.00144009,0.13037977,0.78516078
-3.14857429,2.55460830,1.95188537,0.11573703,0.91275677,0.00147556,0.13219392,0.79033086
-3.14257129,2.60097233,1.98881582,0.11767749,0.93597593,0.00151155,0.13420966,0.79549996
-3.13656828,2.64719486,2.02226898,0.11972086,0.95828225,0.00154782,0.13645553,0.80070242
-3.13056528,2.69311690,2.05184013,0.12188654,0.97941949,0.00158414,0.13896102,0.80599011
-3.12456228,2.73860437,2.07718356,0.12419408,0.99914428,0.00162024,0.14175539,0.81142991
-3.11855928,2.78354560,2.09801966,0.12666223,1.01723134,0.00165588,0.14486625,0.81709995
-3.11255628,2.82784687,2.11413995,0.12930782,1.03347807,0.00169079,0.14831814,0.82308508
-3.10655328,2.87142628,2.12541019,0.13214468,1.04770844,0.00172472,0.15213103,0.82947141
-3.10055028,2.91420617,2.13177123,0.13518253,1.05977612,0.00175742,0.15631883,0.83634045
-3.09454727,2.95610478,2.13323791,0.13842602,1.06956668,0.00178862,0.16088808,0.84376299
-3.08854427,2.99702748,2.12989596,0.14187382,1.07699901,0.00181807,0.16583671,0.85179306
-3.08254127,3.03685847,2.12189731,0.14551794,1.08202577,0.00184552,0.17115321,0.86046233
-3.07653827,3.07545334,2.10945376,0.14934325,1.08463311,0.00187072,0.17681593,0.86977537
-3.07053527,3.11263338,2.09282965,0.15332731,1.08483962,0.00189343,0.18279289,0.87970585
-3.06453227,3.14818196,2.07233352,0.15744050,1.08269470,0.00191341,0.18904195,0.89019432
-3.05852926,3.18184363,2.04830931,0.16164639,1.07827627,0.00193042,0.19551136,0.90114734
-3.05252626,3.21332604,2.02112725,0.16590253,1.07168823,0.00194425,0.20214080,0.91243851
-3.04652326,3.24230496,1.99117477,0.17016147,1.06305743,0.00195468,0.20886277,0.92391117
-3.04052026,3.26843224,1.95884773,0.17437206,1.05253049,0.00196153,0.21560438,0.93538283
-3.03451726,3.29134657,1.92454213,0.17848102,1.04027047,0.00196463,0.22228943,0.94665129
-3.02851426,3.31068646,1.88864651,0.18243458,1.02645343,0.00196384,0.22884068,0.95750206
-3.02251126,3.32610506,1.85153525,0.18618032,1.01126501,0.00195906,0.23518233,0.96771694
-3.01650825,3.33728597,1.81356278,0.18966898,0.99489694,0.00195022,0.24124249,0.97708339
-3.01050525,3.34395944,1.77505892,0.19285618,0.97754376,0.00193730,0.24695562,0.98540430
-3.00450225,3.34591792,1.73632529,0.19570411,0.95939951,0.00192034,0.25226483,0.99250762
-2.99849925,3.34303045,1.69763288,0.19818291,0.94065467,0.00189941,0.25712390,0.99825571
-2.99249625,3.33525488,1.65922076,0.20027185,0.92149312,0.00187465,0.26149901,1.00255372
-2.98649325,3.32264745,1.62129582,0.20196018,0.90208952,0.00184624,0.26537013,1.00535676
-2.98049025,3.30536901,1.58403358,0.20324763,0.88260672,0.00181444,0.26873182,1.00667553
-2.97448724,3.28368769,1.54757978,0.20414454,0.86319366,0.00177953,0.27159375,1.00658008
-2.96848424,3.25797756,1.51205283,0.20467157,0.84398344,0.00174186,0.27398055,1.00520151
-2.96248124,3.22871331,1.47754671,0.20485916,0.82509186,0.00170180,0.27593125,1.00273149
-2.95647824,3.19646103,1.44413426,0.20474648,0.80661632,0.00165977,0.27749823,0.99941950
-2.95047524,3.16186524,1.41187068,0.20438022,0.78863510,0.00161622,0.27874569,0.99556781
-2.94447224,3.12563258,1.38079681,0.20381307,0.77120717,0.00157158,0.27974770,0.99152435
-2.93846923,3.08851261,1.35094219,0.20310192,0.75437224,0.00152633,0.28058588,0.98767345
-2.93246623,3.05127632,1.32232763,0.20230607,0.73815136,0.00148091,0.28134681,0.98442493
-2.92646323,3.01469305,1.29496703,0.20148518,0.72254774,0.00143576,0.28211912,0.98220158
-2.92046023,2.97950637,1.26886842,0.20069738,0.70754794,0.00139129,0.28299048,0.98142559
-2.91445723,2.94641000,1.24403419,0.19999726,0.69312325,0.00134786,0.28404446,0.98250415
-2.90845423,2.91602428,1.22046041,0.19943407,0.67923134,0.00130581,0.28535745,0.98581482
-2.90245123,2.88887422,1.19813535,0.19905003,0.66581792,0.00126541,0.28699561,0.99169101
-2.89644822,2.86536988,1.17703749,0.19887891,0.65281862,0.00122687,0.28901206,1.00040823
-2.89044522,2.84578983,1.15713299,0.19894478,0.64016084,0.00119036,0.29144439,1.01217154
-2.88444222,2.83026856,1.13837310,0.19926113,0.62776573,0.00115597,0.29431255,1.02710470
-2.87843922,2.81878842,1.12069175,0.19983034,0.61555012,0.00112372,0.29761729,1.04524164
-2.87243622,2.81117662,1.10400363,0.20064347,0.60342859,0.00109358,0.30133914,1.06652054
-2.86643322,2.80710788,1.08820309,0.20168045,0.59131556,0.00106547,0.30543818,1.09078111
-2.86043022,2.80611270,1.07316414,0.20291069,0.57912751,0.00103925,0.30985450,1.11776518
-2.85442721,2.80759159,1.05874185,0.20429406,0.56678524,0.00101474,0.31450949,1.14712092
-2.84842421,2.81083476,1.04477506,0.20578226,0.55421630,0.00099174,0.31930791,1.17841071
-2.84242121,2.81504712,1.03109077,0.20732047,0.54135751,0.00097002,0.32414083,1.21112254
-2.83641821,2.81937760,1.01750988,0.20884945,0.52815748,0.00094935,0.32888915,1.24468478
-2.83041521,2.82295207,1.00385414,0.21030766,0.51457918,0.00092950,0.33342794,1.27848381
-2.82441221,2.82490855,0.98995418,0.21163377,0.50060237,0.00091027,0.33763110,1.31188400
-2.81840920,2.82443348,0.97565802,0.21276907,0.48622587,0.00089147,0.34137651,1.34424936
-2.81240620,2.82079740,0.96083980,0.21365996,0.47146944,0.00087298,0.34455113,1.37496595
-2.80640320,2.81338870,0.94540805,0.21426026,0.45637528,0.00085470,0.34705619,1.40346432
-2.80040020,2.80174370,0.92931316,0.21453339,0.44100882,0.00083662,0.34881197,1.42924082
-2.79439720,2.78557186,0.91255346,0.21445409,0.42545890,0.00081877,0.34976207,1.45187700
-2.78839420,2.76477454,0.89517950,0.21400988,0.40983704,0.00080126,0.34987693,1.47105613
-2.78239120,2.73945658,0.87729619,0.21320190,0.39427593,0.00078426,0.34915642,1.48657611
-2.77638819,2.70992976,0.85906256,0.21204535,0.37892691,0.00076800,0.34763138,1.49835802
-2.77038519,2.67670787,0.84068899,0.21056918,0.36395667,0.00075276,0.34536392,1.50644990
-2.76438219,2.64049339,0.82243207,0.20881540,0.34954308,0.00073888,0.34244650,1.51102556
-2.75837919,2.60215614,0.80458705,0.20683763,0.33587045,0.00072672,0.33899978,1.51237818
-2.75237619,2.56270484,0.78747844,0.20469928,0.32312416,0.00071666,0.33516927,1.51090925
-2.74637319,2.52325256,0.77144897,0.20247122,0.31148515,0.00070910,0.33112090,1.50711294
-2.74037019,2.48497766,0.75684761,0.20022911,0.30112431,0.00070441,0.32703569,1.50155689
-2.73436718,2.44908195,0.74401714,0.19805048,0.29219709,0.00070295,0.32310370,1.49486003
-2.72836418,2.41674780,0.73328200,0.19601177,0.28483863,0.00070503,0.31951753,1.48766866
-2.72236118,2.38909628,0.72493693,0.19418536,0.27915961,0.00071092,0.31646560,1.48063165
-2.71635818,2.36714809,0.71923723,0.19263674,0.27524310,0.00072080,0.31412552,1.47437620
-2.71035518,2.35178923,0.71639085,0.19142212,0.27314248,0.00073482,0.31265781,1.46948502
-2.70435218,2.34374270,0.71655303,0.19058627,0.27288078,0.00075301,0.31220022,1.46647611
-2.69834917,2.34354766,0.71982364,0.19016111,0.27445123,0.00077536,0.31286287,1.46578601
-2.69234617,2.35154681,0.72624733,0.19016466,0.27781927,0.00080174,0.31472448,1.46775721
-2.68634317,2.36788242,0.73581659,0.19060084,0.28292579,0.00083200,0.31782973,1.47263021
-2.68034017,2.39250097,0.74847740,0.19145975,0.28969158,0.00086589,0.32218794,1.48054046
-2.67433717,2.42516591,0.76413722,0.19271868,0.29802263,0.00090314,0.32777305,1.49152008
-2.66833417,2.46547759,0.78267471,0.19434359,0.30781622,0.00094340,0.33452487,1.50550401
-2.66233117,2.51289905,0.80395068,0.19629113,0.31896722,0.00098636,0.34235159,1.52234015
-2.65632816,2.56678603,0.82781946,0.19851094,0.33137457,0.00103165,0.35113331,1.54180247
-2.65032516,2.62641927,0.85413996,0.20094819,0.34494725,0.00107894,0.36072642,1.56360639
-2.64432216,2.69103725,0.88278568,0.20354622,0.35960960,0.00112793,0.37096874,1.58742509
-2.63831916,2.75986722,0.91365293,0.20624902,0.37530558,0.00117835,0.38168490,1.61290598
-2.63231616,2.83215280,0.94666655,0.20900354,0.39200157,0.00122997,0.39269198,1.63968595
-2.62631316,2.90717650,0.98178282,0.21176158,0.40968772,0.00128263,0.40380495,1.66740469
