energy_ev,total_up,Hg_p_up,Hg_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.83191596,0.58650312,0.21063240,0.10601508,0.10010676,0.00069314,0.04295402,0.20238738
-5.82591296,0.58552415,0.20866323,0.10516052,0.09891142,0.00068719,0.04246272,0.21057363
-5.81990995,0.58371616,0.20591304,0.10430833,0.09732411,0.00067818,0.04191672,0.21886018
-5.81390695,0.58110756,0.20237988,0.10347259,0.09535159,0.00066605,0.04130775,0.22720838
-5.80790395,0.57774863,0.19808293,0.10266718,0.09301280,0.00065086,0.04063096,0.23557777
-5.80190095,0.57370730,0.19306153,0.10190478,0.09033864,0.00063271,0.03988478,0.24392367
-5.79589795,0.56906420,0.18737344,0.10119606,0.08737114,0.00061181,0.03907064,0.25219461
-5.78989495,0.56390716,0.18109231,0.10054885,0.08416233,0.00058841,0.03819258,0.26033019
-5.78389195,0.55832556,0.17430468,0.09996753,0.08077267,0.00056284,0.03725667,0.26825929
-5.77788894,0.55240493,0.16710645,0.09945253,0.07726918,0.00053545,0.03627052,0.27589888
-5.77188594,0.54622215,0.15959930,0.09900009,0.07372344,0.00050665,0.03524262,0.28315375
-5.76588294,0.53984138,0.15188699,0.09860221,0.07020937,0.00047682,0.03418178,0.28991702
-5.75987994,0.53331131,0.14407190,0.09824686,0.06680115,0.00044639,0.03309666,0.29607170
-5.75387694,0.52666343,0.13625189,0.09791838,0.06357102,0.00041574,0.03199528,0.30149321
-5.74787394,0.51991182,0.12851759,0.09759817,0.06058738,0.00038525,0.03088468,0.30605276
-5.74187094,0.51305415,0.12095029,0.09726542,0.05791303,0.00035526,0.02977076,0.30962154
-5.73586793,0.50607384,0.11362039,0.09689812,0.05560361,0.00032607,0.02865813,0.31207547
-5.72986493,0.49894324,0.10658644,0.09647404,0.05370639,0.00029794,0.02755013,0.31330020
-5.72386193,0.49162748,0.09989490,0.09597178,0.05225932,0.00027108,0.02644894,0.31319624
-5.71785893,0.48408870,0.09358027,0.09537177,0.05129040,0.00024564,0.02535579,0.31168383
-5.71185593,0.47629046,0.08766582,0.09465715,0.05081737,0.00022175,0.02427119,0.30870723
-5.70585293,0.46820179,0.08216460,0.09381455,0.05084762,0.00019948,0.02319521,0.30423828
-5.69984992,0.45980086,0.07708080,0.09283463,0.05137852,0.00017886,0.02212776,0.29827888
-5.69384692,0.45107786,0.07241119,0.09171245,0.05239787,0.00015987,0.02106889,0.29086242
-5.68784392,0.44203706,0.06814669,0.09044762,0.05388473,0.00014250,0.02001901,0.28205378
-5.68184092,0.43269790,0.06427393,0.08904417,0.05581036,0.00012668,0.01897905,0.27194819
-5.67583792,0.42309516,0.06077665,0.08751033,0.05813943,0.00011234,0.01795064,0.26066879
-5.66983492,0.41327825,0.05763702,0.08585803,0.06083135,0.00009939,0.01693611,0.24836308
-5.66383192,0.40330972,0.05483673,0.08410237,0.06384179,0.00008773,0.01593854,0.23519846
-5.65782891,0.39326319,0.05235793,0.08226089,0.06712415,0.00007727,0.01496164,0.22135711
-5.65182591,0.38322088,0.05018387,0.08035295,0.07063123,0.00006791,0.01400968,0.20703034
-5.64582291,0.37327093,0.04829935,0.07839896,0.07431671,0.00005955,0.01308732,0.19241284
-5.63981991,0.36350457,0.04669102,0.07641975,0.07813666,0.00005209,0.01219942,0.17769706
-5.63381691,0.35401346,0.04534742,0.07443599,0.08205080,0.00004546,0.01135086,0.16306786
-5.62781391,0.34488719,0.04425889,0.07246767,0.08602360,0.00003956,0.01054633,0.14869777
-5.62181091,0.33621095,0.04341727,0.07053370,0.09002505,0.00003433,0.00979018,0.13474303
-5.61580790,0.32806358,0.04281563,0.06865156,0.09403111,0.00002970,0.00908623,0.12134041
-5.60980490,0.32051577,0.04244772,0.06683708,0.09802379,0.00002560,0.00843763,0.10860498
-5.60380190,0.31362850,0.04230747,0.06510428,0.10199081,0.00002199,0.00784680,0.09662888
-5.59779890,0.30745164,0.04238839,0.06346516,0.10592489,0.00001882,0.00731532,0.08548090
-5.59179590,0.30202269,0.04268299,0.06192966,0.10982268,0.00001604,0.00684389,0.07520697
-5.58579290,0.29736560,0.04318215,0.06050550,0.11368334,0.00001360,0.00643237,0.06583133
-5.57978989,0.29348960,0.04387458,0.05919810,0.11750698,0.00001149,0.00607976,0.05735827
-5.57378689,0.29038827,0.04474630,0.05801041,0.12129285,0.00000965,0.00578429,0.04977443
-5.56778389,0.28803863,0.04578023,0.05694284,0.12503759,0.00000807,0.00554346,0.04305126
-5.56178089,0.28640056,0.04695596,0.05599311,0.12873359,0.00000671,0.00535415,0.03714772
-5.55577789,0.28541655,0.04824955,0.05515613,0.13236758,0.00000555,0.00521275,0.03201303
-5.54977489,0.28501185,0.04963365,0.05442403,0.13591951,0.00000457,0.00511523,0.02758933
-5.54377189,0.28509526,0.05107769,0.05378612,0.13936200,0.00000374,0.00505732,0.02381411
-5.53776888,0.28556057,0.05254836,0.05322904,0.14266020,0.00000305,0.00503463,0.02062252
-5.53176588,0.28628865,0.05401024,0.05273696,0.14577225,0.00000248,0.00504279,0.01794937
-5.52576288,0.28715031,0.05542664,0.05229199,0.14865038,0.00000201,0.00507761,0.01573073
-5.51975988,0.28800993,0.05676052,0.05187460,0.15124243,0.00000163,0.00513522,0.01390539
-5.51375688,0.28872953,0.05797568,0.05146422,0.15349393,0.00000133,0.00521223,0.01241587
-5.50775388,0.28917346,0.05903787,0.05103997,0.15535045,0.00000111,0.00530584,0.01120928
-5.50175088,0.28921321,0.05991602,0.05058134,0.15676024,0.00000094,0.00541403,0.01023778
-5.49574787,0.28873239,0.06058334,0.05006908,0.15767690,0.00000084,0.00553564,0.00945899
-5.48974487,0.28763137,0.06101844,0.04948589,0.15806193,0.00000079,0.00567053,0.00883605
-5.48374187,0.28583153,0.06120618,0.04881722,0.15788706,0.00000080,0.00581964,0.00833767
-5.47773887,0.28327882,0.06113835,0.04805191,0.15713612,0.00000087,0.00598506,0.00793795
-5.47173587,0.27994632,0.06081417,0.04718267,0.15580645,0.00000101,0.00617015,0.00761618
-5.46573287,0.27583584,0.06024044,0.04620651,0.15390958,0.00000121,0.00637951,0.00735654
-5.45972986,0.27097834,0.05943143,0.04512486,0.15147129,0.00000150,0.00661903,0.00714781
-5.45372686,0.26543312,0.05840857,0.04394364,0.14853104,0.00000188,0.00689586,0.00698298
-5.44772386,0.25928594,0.05719981,0.04267301,0.14514061,0.00000238,0.00721836,0.00685894
-5.44172086,0.25264608,0.05583881,0.04132708,0.14136230,0.00000302,0.00759605,0.00677611
-5.43571786,0.24564260,0.05436399,0.03992336,0.13726658,0.00000382,0.00803951,0.00673815
-5.42971486,0.23841993,0.05281747,0.03848222,0.13292941,0.00000482,0.00856025,0.00675164
-5.42371186,0.23113312,0.05124396,0.03702619,0.12842948,0.00000604,0.00917058,0.00682581
-5.41770885,0.22394294,0.04968969,0.03557928,0.12384529,0.00000754,0.00988342,0.00697234
-5.41170585,0.21701123,0.04820148,0.03416630,0.11925247,0.00000936,0.01071207,0.00720515
-5.40570285,0.21049660,0.04682592,0.03281231,0.11472141,0.00001156,0.01167004,0.00754028
-5.39969985,0.20455073,0.04560873,0.03154209,0.11031519,0.00001418,0.01277073,0.00799576
-5.39369685,0.19931553,0.04459441,0.03037980,0.10608811,0.00001730,0.01402716,0.00859158
-5.38769385,0.19492115,0.04382609,0.02934876,0.10208472,0.00002099,0.01545165,0.00934968
-5.38169085,0.19148493,0.04334562,0.02847145,0.09833944,0.00002532,0.01705548,0.01029394
-5.37568784,0.18911135,0.04319395,0.02776963,0.09487672,0.00003039,0.01884853,0.01145033
-5.36968484,0.18789282,0.04341167,0.02726459,0.09171171,0.00003628,0.02083893,0.01284692
-5.36368184,0.18791127,0.04403972,0.02697762,0.08885139,0.00004308,0.02303269,0.01451408
-5.35767884,0.18924038,0.04512023,0.02693051,0.08629602,0.00005091,0.02543340,0.01648465
-5.35167584,0.19194829,0.04669740,0.02714612,0.08404077,0.00005986,0.02804189,0.01879402
-5.34567284,0.19610053,0.04881837,0.02764904,0.08207753,0.00007005,0.03085604,0.02148040
-5.33966983,0.20176310,0.05153397,0.02846611,0.08039665,0.00008161,0.03387061,0.02458486
-5.33366683,0.20900536,0.05489934,0.02962701,0.07898863,0.00009465,0.03707721,0.02815147
-5.32766383,0.21790266,0.05897430,0.03116464,0.07784553,0.00010930,0.04046432,0.03222731
-5.32166083,0.22853837,0.06382343,0.03311534,0.07696218,0.00012568,0.04401753,0.03686234
-5.31565783,0.24100535,0.06951577,0.03551896,0.07633699,0.00014393,0.04771983,0.04210921
-5.30965483,0.25540657,0.07612409,0.03841865,0.07597242,0.00016418,0.05155205,0.04802280
-5.30365183,0.27185478,0.08372378,0.04186036,0.07587512,0.00018654,0.05549345,0.05465962
-5.29764882,0.29047117,0.09239118,0.04589212,0.07605560,0.00021115,0.05952233,0.06207691
-5.29164582,0.31138294,0.10220143,0.05056292,0.07652765,0.00023810,0.06361676,0.07033149
-5.28564282,0.33471973,0.11322596,0.05592141,0.07730745,0.00026750,0.06775531,0.07947826
-5.27963982,0.36060896,0.12552939,0.06201414,0.07841238,0.00029943,0.07191771,0.08956851
-5.27363682,0.38917007,0.13916615,0.06888373,0.07985967,0.00033393,0.07608552,0.10064774
-5.26763382,0.42050778,0.15417685,0.07656668,0.08166498,0.00037104,0.08024259,0.11275342
-5.26163082,0.45470456,0.17058439,0.08509105,0.08384082,0.00041075,0.08437540,0.12591233
-5.25562781,0.49181250,0.18839009,0.09447413,0.08639511,0.00045301,0.08847318,0.14013793
-5.24962481,0.53184488,0.20757003,0.10472000,0.08932970,0.00049772,0.09252781,0.15542750
-5.24362181,0.57476771,0.22807158,0.11581729,0.09263911,0.00054473,0.09653347,0.17175951
-5.23761881,0.62049173,0.24981057,0.12773711,0.09630947,0.00059384,0.10048610,0.18909108
-5.23161581,0.66886528,0.27266911,0.14043133,0.10031770,0.00064479,0.10438264,0.20735584
-5.22561281,0.71966842,0.29649438,0.15383132,0.10463099,0.00069723,0.10822009,0.22646226
-5.21960980,0.77260883,0.32109846,0.16784724,0.10920666,0.00075079,0.11199454,0.24629273
-5.21360680,0.82731997,0.34625943,0.18236806,0.11399235,0.00080500,0.11570018,0.26670332
-5.20760380,0.88336172,0.37172380,0.19726219,0.11892663,0.00085937,0.11932829,0.28752457
-5.20160080,0.94022394,0.39721035,0.21237905,0.12393999,0.00091333,0.12286647,0.30856323
-5.19559780,0.99733306,0.42241532,0.22755137,0.12895619,0.00096630,0.12629804,0.32960503
-5.18959480,1.05406177,0.44701893,0.24259829,0.13389402,0.00101766,0.12960174,0.35041859
-5.18359180,1.10974159,0.47069311,0.25732927,0.13866925,0.00106677,0.13275174,0.37076020
-5.17758879,1.16367824,0.49311002,0.27154852,0.14319697,0.00111301,0.13571804,0.39037954
-5.17158579,1.21516911,0.51395144,0.28506002,0.14739396,0.00115577,0.13846719,0.40902611
-5.16558279,1.26352244,0.53291827,0.29767284,0.15118122,0.00119449,0.14096339,0.42645605
-5.15957979,1.30807735,0.54974013,0.30920658,0.15448645,0.00122866,0.14316984,0.44243934
-5.15357679,1.34822391,0.56418442,0.31949669,0.15724636,0.00125785,0.14505034,0.45676676
-5.14757379,1.38342246,0.57606454,0.32839951,0.15940886,0.00128172,0.14657098,0.46925663
-5.14157079,1.41322114,0.58524682,0.33579672,0.16093481,0.00130003,0.14770187,0.47976076
-5.13556778,1.43727092,0.59165598,0.34159904,0.16179943,0.00131265,0.14841887,0.48816955
-5.12956478,1.45533736,0.59527851,0.34574905,0.16199321,0.00131957,0.14870499,0.49441585
-5.12356178,1.46730841,0.59616414,0.34822284,0.16152228,0.00132090,0.14855166,0.49847742
-5.11755878,1.47319799,0.59442500,0.34903060,0.16040825,0.00131686,0.14795961,0.50037786
-5.11155578,1.47314501,0.59023258,0.34821597,0.15868752,0.00130779,0.14693934,0.50018599
-5.10555278,1.46740793,0.58381249,0.34585420,0.15640999,0.00129413,0.14551115,0.49801360
-5.09954977,1.45635507,0.57543736,0.34204930,0.15363743,0.00127641,0.14370482,0.49401172
-5.09354677,1.44045110,0.56541798,0.33693014,0.15044133,0.00125521,0.14155878,0.48836555
-5.08754377,1.42024042,0.55409307,0.33064584,0.14690056,0.00123118,0.13911900,0.48128829
-5.08154077,1.39632816,0.54181819,0.32336059,0.14309879,0.00120499,0.13643759,0.47301405
-5.07553777,1.36935962,0.52895414,0.31524808,0.13912179,0.00117731,0.13357113,0.46379029
-5.06953477,1.33999926,0.51585539,0.30648592,0.13505488,0.00114882,0.13057890,0.45386993
-5.06353177,1.30890990,0.50285886,0.29725015,0.13098036,0.00112014,0.12752113,0.44350368
-5.05752876,1.27673327,0.49027375,0.28771017,0.12697531,0.00109185,0.12445719,0.43293264
-5.05152576,1.24407238,0.47837244,0.27802425,0.12310959,0.00106445,0.12144398,0.42238166
-5.04552276,1.21147659,0.46738315,0.26833569,0.11944423,0.00103838,0.11853443,0.41205361
-5.03951976,1.17942968,0.45748430,0.25876995,0.11603026,0.00101395,0.11577625,0.40212469
-5.03351676,1.14834119,0.44880092,0.24943256,0.11290786,0.00099143,0.11321089,0.39274105
-5.02751376,1.11854130,0.44140304,0.24040809,0.11010599,0.00097094,0.11087278,0.38401666
-5.02151076,1.09027897,0.43530616,0.23175990,0.10764235,0.00095255,0.10878873,0.37603244
-5.01550775,1.06372329,0.43047360,0.22353086,0.10552376,0.00093619,0.10697762,0.36883673
-5.00950475,1.03896763,0.42682054,0.21574469,0.10374669,0.00092176,0.10545026,0.36244679
-5.00350175,1.01603618,0.42421970,0.20840800,0.10229827,0.00090907,0.10420939,0.35685141
-4.99749875,0.99489241,0.42250808,0.20151277,0.10115725,0.00089786,0.10324989,0.35201428
-4.99149575,0.97544891,0.42149470,0.19503909,0.10029533,0.00088786,0.10255903,0.34787801
-4.98549275,0.95757806,0.42096892,0.18895819,0.09967845,0.00087875,0.10211691,0.34436857
-4.97948974,0.94112314,0.42070892,0.18323533,0.09926821,0.00087023,0.10189692,0.34139996
-4.97348674,0.92590932,0.42049025,0.17783272,0.09902335,0.00086198,0.10186641,0.33887884
-4.96748374,0.91175424,0.42009384,0.17271207,0.09890119,0.00085372,0.10198738,0.33670905
-4.96148074,0.89847777,0.41931354,0.16783695,0.09885912,0.00084520,0.10221727,0.33479570
-4.95547774,0.88591074,0.41796276,0.16317464,0.09885604,0.00083622,0.10250997,0.33304881
-4.94947474,0.87390248,0.41588003,0.15869762,0.09885379,0.00082664,0.10281686,0.33138637
-4.94347174,0.86232695,0.41293351,0.15438456,0.09881851,0.00081639,0.10308798,0.32973665
-4.93746873,0.85108753,0.40902428,0.15022091,0.09872198,0.00080547,0.10327336,0.32803980
-4.93146573,0.84012029,0.40408832,0.14619894,0.09854284,0.00079395,0.10332433,0.32624873
-4.92546273,0.82939595,0.39809733,0.14231757,0.09826771,0.00078198,0.10319496,0.32432922
-4.91945973,0.81892033,0.39105839,0.13858165,0.09789214,0.00076979,0.10284346,0.32225937
-4.91345673,0.80873367,0.38301253,0.13500115,0.09742145,0.00075767,0.10223354,0.32002845
-4.90745373,0.79890863,0.37403233,0.13159001,0.09687125,0.00074599,0.10133559,0.31763524
-4.90145073,0.78954733,0.36421878,0.12836492,0.09626775,0.00073518,0.10012783,0.31508601
-4.89544772,0.78077742,0.35369744,0.12534403,0.09564772,0.00072570,0.09859706,0.31239227
-4.88944472,0.77274736,0.34261409,0.12254566,0.09505814,0.00071809,0.09673928,0.30956838
-4.88344172,0.76562110,0.33113012,0.11998710,0.09455538,0.00071288,0.09455992,0.30662928
-4.87743872,0.75957230,0.31941768,0.11768351,0.09420409,0.00071065,0.09207373,0.30358837
-4.87143572,0.75477823,0.30765486,0.11564704,0.09407560,0.00071197,0.08930442,0.30045572
-4.86543272,0.75141357,0.29602096,0.11388614,0.09424593,0.00071740,0.08628381,0.29723671
-4.85942971,0.74964418,0.28469202,0.11240509,0.09479346,0.00072750,0.08305085,0.29393117
-4.85342671,0.74962116,0.27383661,0.11120375,0.09579631,0.00074277,0.07965030,0.29053307
-4.84742371,0.75147514,0.26361214,0.11027763,0.09732940,0.00076367,0.07613116,0.28703076
-4.84142071,0.75531106,0.25416154,0.10961803,0.09946143,0.00079058,0.07254511,0.28340780
-4.83541771,0.76120354,0.24561053,0.10921250,0.10225178,0.00082382,0.06894473,0.27964421
-4.82941471,0.76919295,0.23806538,0.10904539,0.10574750,0.00086362,0.06538188,0.27571815
-4.82341171,0.77928220,0.23161129,0.10909846,0.10998047,0.00091007,0.06190605,0.27160785
-4.81740870,0.79143447,0.22631119,0.10935163,0.11496496,0.00096319,0.05856292,0.26729375
-4.81140570,0.80557173,0.22220524,0.10978369,0.12069555,0.00102283,0.05539316,0.26276054
-4.80540270,0.82157436,0.21931068,0.11037301,0.12714570,0.00108874,0.05243138,0.25799912
-4.79939970,0.83928165,0.21762225,0.11109813,0.13426698,0.00116054,0.04970548,0.25300832
-4.79339670,0.85849341,0.21711305,0.11193831,0.14198898,0.00123768,0.04723619,0.24779616
-4.78739370,0.87897254,0.21773576,0.11287391,0.15022013,0.00131952,0.04503694,0.24238065
-4.78139070,0.90044863,0.21942425,0.11388666,0.15884924,0.00140527,0.04311409,0.23679009
-4.77538769,0.92262253,0.22209552,0.11495977,0.16774789,0.00149404,0.04146726,0.23106278
-4.76938469,0.94517175,0.22565190,0.11607797,0.17677347,0.00158484,0.04009003,0.22524624
-4.76338169,0.96775676,0.22998350,0.11722733,0.18577301,0.00167660,0.03897069,0.21939585
-4.75737869,0.99002787,0.23497082,0.11839506,0.19458732,0.00176820,0.03809326,0.21357318
-4.75137569,1.01163259,0.24048751,0.11956926,0.20305568,0.00185847,0.03743847,0.20784395
-4.74537269,1.03222340,0.24640320,0.12073854,0.21102060,0.00194624,0.03698483,0.20227584
-4.73936968,1.05146547,0.25258638,0.12189172,0.21833260,0.00203035,0.03670969,0.19693620
-4.73336668,1.06904437,0.25890718,0.12301752,0.22485479,0.00210969,0.03659024,0.19188986
-4.72736368,1.08467332,0.26524016,0.12410426,0.23046707,0.00218320,0.03660438,0.18719707
-4.72136068,1.09809980,0.27146683,0.12513968,0.23506981,0.00224993,0.03673157,0.18291178
-4.71535768,1.10911141,0.27747805,0.12611081,0.23858674,0.00230901,0.03695341,0.17908014
-4.70935468,1.11754057,0.28317612,0.12700393,0.24096715,0.00235973,0.03725416,0.17573954
-4.70335168,1.12326807,0.28847650,0.12780461,0.24218711,0.00240149,0.03762103,0.17291790
-4.69734867,1.12622537,0.29330928,0.12849792,0.24224979,0.00243387,0.03804435,0.17063348
-4.69134567,1.12639534,0.29762007,0.12906864,0.24118495,0.00245658,0.03851752,0.16889492
-4.68534267,1.12381179,0.30137060,0.12950160,0.23904744,0.00246951,0.03903691,0.16770171
-4.67933967,1.11855753,0.30453877,0.12978204,0.23591500,0.00247269,0.03960149,0.16704480
-4.67333667,1.11076120,0.30711824,0.12989608,0.23188544,0.00246630,0.04021247,0.16690740
-4.66733367,1.10059304,0.30911765,0.12983120,0.22707319,0.00245068,0.04087278,0.16726587
-4.66133067,1.08825965,0.31055935,0.12957665,0.22160563,0.00242629,0.04158656,0.16809062
-4.65532766,1.07399814,0.31147777,0.12912399,0.21561910,0.00239370,0.04235853,0.16934698
-4.64932466,1.05806979,0.31191755,0.12846747,0.20925502,0.00235359,0.04319342,0.17099599
-4.64332166,1.04075355,0.31193140,0.12760448,0.20265609,0.00230672,0.04409549,0.17299510
-4.63731866,1.02233961,0.31157787,0.12653584,0.19596275,0.00225392,0.04506797,0.17529874
-4.63131566,1.00312333,0.31091909,0.12526612,0.18931018,0.00219605,0.04611274,0.17785890
-4.62531266,0.98339982,0.31001864,0.12380379,0.18282570,0.00213403,0.04723003,0.18062559
-4.61930965,0.96345922,0.30893962,0.12216140,0.17662686,0.00206878,0.04841832,0.18354734
-4.61330665,0.94358317,0.30774297,0.12035558,0.17082014,0.00200121,0.04967433,0.18657178
-4.60730365,0.92404219,0.30648633,0.11840703,0.16550030,0.00193224,0.05099325,0.18964628
-4.60130065,0.90509442,0.30522317,0.11634041,0.16075040,0.00186274,0.05236906,0.19271880
-4.59529765,0.88698546,0.30400261,0.11418420,0.15664236,0.00179356,0.05379505,0.19573886
-4.58929465,0.86994927,0.30286957,0.11197042,0.15323805,0.00172551,0.05526444,0.19865872
-4.58329165,0.85421008,0.30186548,0.10973435,0.15059074,0.00165934,0.05677111,0.20143472
-4.57728864,0.83998488,0.30102934,0.10751416,0.14874683,0.00159576,0.05831044,0.20402872
-4.57128564,0.82748631,0.30039904,0.10535050,0.14774768,0.00153543,0.05988010,0.20640956
-4.56528264,0.81692549,0.30001282,0.10328595,0.14763139,0.00147896,0.06148084,0.20855457
-4.55927964,0.80851441,0.29991069,0.10136444,0.14843438,0.00142690,0.06311721,0.21045079
-4.55327664,0.80246750,0.30013563,0.09963058,0.15019257,0.00137976,0.06479811,0.21209601
-4.54727364,0.79900183,0.30073442,0.09812884,0.15294214,0.00133801,0.06653712,0.21349939
-4.54127064,0.79833574,0.30175792,0.09690266,0.15671961,0.00130206,0.06835258,0.21468162
-4.53526763,0.80068556,0.30326067,0.09599345,0.16156131,0.00127227,0.07026743,0.21567447
-4.52926463,0.80626030,0.30529976,0.09543942,0.16750205,0.00124899,0.07230864,0.21651973
-4.52326163,0.81525422,0.30793287,0.09527448,0.17457312,0.00123246,0.07450636,0.21726760
-4.51725863,0.82783756,0.31121565,0.09552685,0.18279970,0.00122291,0.07689276,0.21797436
-4.51125563,0.84414569,0.31519839,0.09621789,0.19219762,0.00122048,0.07950053,0.21869962
-4.50525263,0.86426711,0.31992221,0.09736077,0.20276981,0.00122525,0.08236117,0.21950315
-4.49924962,0.88823105,0.32541501,0.09895934,0.21450254,0.00123718,0.08550310,0.22044145
-4.49324662,0.91599536,0.33168740,0.10100709,0.22736170,0.00125618,0.08894968,0.22156436
-4.48724362,0.94743548,0.33872896,0.10348643,0.24128939,0.00128201,0.09271726,0.22291174
-4.48124062,0.98233544,0.34650507,0.10636812,0.25620100,0.00131435,0.09681330,0.22451059
-4.47523762,1.02038155,0.35495458,0.10961123,0.27198311,0.00135272,0.10123476,0.22637277
-4.46923462,1.06115975,0.36398870,0.11316339,0.28849242,0.00139655,0.10596685,0.22849346
-4.46323162,1.10415697,0.37349112,0.11696153,0.30555574,0.00144510,0.11098210,0.23085051
-4.45722861,1.14876694,0.38331969,0.12093311,0.32297144,0.00149755,0.11624007,0.23340486
-4.45122561,1.19430083,0.39330947,0.12499776,0.34051211,0.00155293,0.12168749,0.23610188
-4.44522261,1.24000220,0.40327735,0.12906941,0.35792865,0.00161022,0.12725909,0.23887388
-4.43921961,1.28506632,0.41302782,0.13305870,0.37495556,0.00166827,0.13287895,0.24164333
-4.43321661,1.32866294,0.42235993,0.13687575,0.39131743,0.00172592,0.13846244,0.24432699
-4.42721361,1.36996176,0.43107491,0.14043304,0.40673612,0.00178197,0.14391861,0.24684057
-4.42121061,1.40815953,0.43898417,0.14364842,0.42093876,0.00183525,0.14915302,0.24910365
-4.41520760,1.44250764,0.44591731,0.14644800,0.43366581,0.00188459,0.15407085,0.25104472
-4.40920460,1.47233886,0.45172967,0.14876882,0.44467924,0.00192895,0.15858016,0.25260594
-4.40320160,1.49709201,0.45630900,0.15056123,0.45377012,0.00196735,0.16259515,0.25374748
-4.39719860,1.51633342,0.45958097,0.15179084,0.46076557,0.00199898,0.16603933,0.25445109
-4.39119560,1.52977409,0.46151310,0.15243984,0.46553463,0.00202318,0.16884840,0.25472275
-4.38519260,1.53728169,0.46211706,0.15250785,0.46799270,0.00203948,0.17097271,0.25459421
-4.37918959,1.53888682,0.46144893,0.15201198,0.46810460,0.00204759,0.17237924,0.25412341
-4.37318659,1.53478328,0.45960776,0.15098634,0.46588587,0.00204744,0.17305298,0.25339366
-4.36718359,1.52532212,0.45673212,0.14948080,0.46140238,0.00203916,0.17299762,0.25251158
-4.36118059,1.51099990,0.45299513,0.14755930,0.45476826,0.00202307,0.17223560,0.25160403
-4.35517759,1.49244167,0.44859793,0.14529749,0.44614224,0.00199969,0.17080746,0.25081404
-4.34917459,1.47037919,0.44376212,0.14278010,0.43572254,0.00196968,0.16877056,0.25029591
-4.34317159,1.44562570,0.43872143,0.14009792,0.42374052,0.00193386,0.16619720,0.25020986
-4.33716858,1.41904797,0.43371296,0.13734461,0.41045348,0.00189314,0.16317224,0.25071618
-4.33116558,1.39153695,0.42896845,0.13461358,0.39613669,0.00184852,0.15979039,0.25196937
-4.32516258,1.36397814,0.42470591,0.13199475,0.38107513,0.00180103,0.15615313,0.25411233
-4.31915958,1.33722277,0.42112190,0.12957173,0.36555522,0.00175172,0.15236557,0.25727091
-4.31315658,1.31206083,0.41838478,0.12741912,0.34985674,0.00170161,0.14853315,0.26154885
-4.30715358,1.28919685,0.41662917,0.12560026,0.33424537,0.00165164,0.14475860,0.26702345
