energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,Zr_p_up,Zr_d_up
-5.41770885,4.50485311,0.03596416,0.52253257,2.36008841,0.00000000,1.32416219,0.37210977,1.03094053,0.98967183
-5.41170585,4.49503174,0.03641778,0.51144313,2.37070760,0.00000000,1.33908800,0.37347187,1.03028910,0.96968323
-5.40570285,4.48904250,0.03688139,0.50253521,2.38068719,0.00000000,1.35361692,0.37476638,1.03063639,0.95332036
-5.39969985,4.48574905,0.03734152,0.49553452,2.38962808,0.00000000,1.36739177,0.37595577,1.03159659,0.94018653
-5.39369685,4.48395498,0.03778452,0.49015713,2.39710878,0.00000000,1.38003989,0.37699879,1.03278642,0.92986194
-5.38769385,4.48243358,0.03819689,0.48611620,2.40269557,0.00000000,1.39118172,0.37785135,1.03383386,0.92191390
-5.38169085,4.47995668,0.03856565,0.48312791,2.40595288,0.00000000,1.40043978,0.37846739,1.03438584,0.91590622
-5.37568784,4.47532244,0.03887867,0.48091686,2.40645388,0.00000000,1.40744768,0.37879991,1.03411521,0.91140772
-5.36968484,4.46738220,0.03912494,0.47922063,2.40379128,0.00000000,1.41185926,0.37880212,1.03272665,0.90800010
-5.36368184,4.45506636,0.03929491,0.47779399,2.39758831,0.00000000,1.41335751,0.37842872,1.02996196,0.90528520
-5.35767884,4.43740937,0.03938069,0.47641241,2.38751000,0.00000000,1.41166338,0.37763745,1.02560457,0.90289184
-5.35167584,4.41357384,0.03937634,0.47487523,2.37327439,0.00000000,1.40654412,0.37639074,1.01948341,0.90048220
-5.34567284,4.38287356,0.03927796,0.47300844,2.35466392,0.00000000,1.39782116,0.37465754,1.01147612,0.89775798
-5.33966983,4.34479508,0.03908396,0.47066705,2.33153642,0.00000000,1.38537725,0.37241538,1.00151179,0.89446610
-5.33366683,4.29901755,0.03879510,0.46773711,2.30383553,0.00000000,1.36916275,0.36965239,0.98957301,0.89040398
-5.32766383,4.24542999,0.03841459,0.46413733,2.27160019,0.00000000,1.34920078,0.36636934,0.97569722,0.88542431
-5.32166083,4.18414524,0.03794813,0.45982027,2.23497255,0.00000000,1.32559104,0.36258154,0.95997736,0.87943896
-5.31565783,4.11550979,0.03740389,0.45477299,2.19420391,0.00000000,1.29851205,0.35832052,0.94256162,0.87242191
-5.30965483,4.04010841,0.03679243,0.44901711,2.14965806,0.00000000,1.26822157,0.35363527,0.92365209,0.86441094
-5.30365183,3.95876274,0.03612662,0.44260817,2.10181147,0.00000000,1.23505505,0.34859300,0.90350228,0.85550775
-5.29764882,3.87252308,0.03542136,0.43563425,2.05125001,0.00000000,1.19942179,0.34327922,0.88241332,0.84587636
-5.29164582,3.78265266,0.03469345,0.42821371,1.99866171,0.00000000,1.16179895,0.33779714,0.86072866,0.83573960
-5.28564282,3.69060425,0.03396114,0.42049204,1.94482546,0.00000000,1.12272312,0.33226625,0.83882743,0.82537346
-5.27963982,3.59798898,0.03324382,0.41263791,1.89059567,0.00000000,1.08277971,0.32682008,0.81711619,0.81509956
-5.27363682,3.50653786,0.03256155,0.40483831,1.83688312,0.00000000,1.04259018,0.32160312,0.79601937,0.80527548
-5.26763382,3.41805685,0.03193453,0.39729292,1.78463237,0.00000000,1.00279752,0.31676709,0.77596849,0.79628349
-5.26163082,3.33437665,0.03138255,0.39020793,1.73479652,0.00000000,0.96405023,0.31246652,0.75739042,0.78851772
-5.25562781,3.25729884,0.03092439,0.38378939,1.68831009,0.00000000,0.92698537,0.30885391,0.74069496,0.78237039
-5.24962481,3.18854034,0.03057724,0.37823626,1.64606104,0.00000000,0.89221117,0.30607457,0.72626228,0.77821746
-5.24362181,3.12967816,0.03035608,0.37373356,1.60886306,0.00000000,0.86028986,0.30426143,0.71443052,0.77640426
-5.23761881,3.08209679,0.03027310,0.37044574,1.57742939,0.00000000,0.83172134,0.30353009,0.70548416,0.77723182
-5.23161581,3.04694047,0.03033722,0.36851058,1.55234913,0.00000000,0.80692840,0.30397415,0.69964351,0.78094427
-5.22561281,3.02507223,0.03055362,0.36803383,1.53406730,0.00000000,0.78624402,0.30566130,0.69705604,0.78771800
-5.21960980,3.01704183,0.03092344,0.36908491,1.52286950,0.00000000,0.76990141,0.30863013,0.69778962,0.79765304
-5.21360680,3.02306378,0.03144355,0.37169373,1.51887193,0.00000000,0.75802715,0.31288805,0.70182844,0.81076696
-5.20760380,3.04300673,0.03210648,0.37584881,1.52201722,0.00000000,0.75063787,0.31841017,0.70907147,0.82699169
-5.20160080,3.07639459,0.03290054,0.38149687,1.53207648,0.00000000,0.74764061,0.32513949,0.71933394,0.84617329
-5.19559780,3.12241964,0.03380999,0.38854373,1.54865722,0.00000000,0.74883694,0.33298815,0.73235168,0.86807476
-5.18959480,3.17996681,0.03481553,0.39685671,1.57121716,0.00000000,0.75393066,0.34183988,0.74778824,0.89238176
-5.18359180,3.24764854,0.03589478,0.40626826,1.59908311,0.00000000,0.76253891,0.35155350,0.76524474,0.91871095
-5.17758879,3.32384847,0.03702300,0.41658071,1.63147421,0.00000000,0.77420612,0.36196727,0.78427184,0.94662066
-5.17158579,3.40677246,0.03817387,0.42757210,1.66752859,0.00000000,0.78842042,0.37290405,0.80438370,0.97562348
-5.16558279,3.49450472,0.03932038,0.43900267,1.70633227,0.00000000,0.80463169,0.38417694,0.82507322,1.00520016
-5.15957979,3.58506708,0.04043578,0.45062191,1.74694919,0.00000000,0.82227062,0.39559523,0.84582803,1.03481444
-5.15357679,3.67647906,0.04149453,0.46217592,1.78845117,0.00000000,0.84076800,0.40697057,0.86614680,1.06392822
-5.14757379,3.76681663,0.04247324,0.47341474,1.82994675,0.00000000,0.85957345,0.41812285,0.88555497,1.09201648
-5.14157079,3.85426770,0.04335154,0.48409954,1.87060774,0.00000000,0.87817291,0.42888597,0.90361970,1.11858159
-5.13556778,3.93718251,0.04411295,0.49400930,1.90969283,0.00000000,0.89610422,0.43911295,0.91996318,1.14316650
-5.12956478,4.01411755,0.04474543,0.50294693,1.94656735,0.00000000,0.91297027,0.44868049,0.93427409,1.16536642
-5.12356178,4.08387166,0.04524201,0.51074456,1.98071882,0.00000000,0.92844917,0.45749276,0.94631672,1.18483882
-5.11755878,4.14551367,0.04560106,0.51726785,2.01176789,0.00000000,0.94230139,0.46548424,0.95593742,1.20131130
-5.11155578,4.19840097,0.04582645,0.52241931,2.03947471,0.00000000,0.95437349,0.47262173,0.96306841,1.21458745
-5.10555278,4.24218895,0.04592749,0.52614036,2.06374057,0.00000000,0.96459861,0.47890530,0.96772864,1.22455040
-5.09954977,4.27683131,0.04591865,0.52841230,2.08460530,0.00000000,0.97299380,0.48436824,0.97002187,1.23116405
-5.09354677,4.30257180,0.04581911,0.52925600,2.10224059,0.00000000,0.97965443,0.48907615,0.97013207,1.23447222
-5.08754377,4.31992777,0.04565206,0.52873041,2.11693980,0.00000000,0.98474614,0.49312495,0.96831633,1.23459550
-5.08154077,4.32966663,0.04544391,0.52692989,2.12910474,0.00000000,0.98849468,0.49663810,0.96489558,1.23172618
-5.07553777,4.33277574,0.04522329,0.52398053,2.13923000,0.00000000,0.99117422,0.49976302,0.96024344,1.22612127
-5.06953477,4.33042723,0.04502003,0.52003538,2.14788542,0.00000000,0.99309461,0.50266680,0.95477365,1.21809391
-5.06353177,4.32393839,0.04486395,0.51526901,2.15569713,0.00000000,0.99458804,0.50553134,0.94892641,1.20800337
-5.05752876,4.31472920,0.04478379,0.50987130,2.16332800,0.00000000,0.99599578,0.50854808,0.94315422,1.19624392
-5.05152576,4.30427790,0.04480598,0.50404082,2.17145763,0.00000000,0.99765527,0.51191244,0.93790747,1.18323291
-5.04552276,4.29407598,0.04495363,0.49797800,2.18076262,0.00000000,0.99988810,0.51581812,0.93362044,1.16939834
-5.03951976,4.28558383,0.04524555,0.49187834,2.19189753,0.00000000,1.00298909,0.52045150,0.93069801,1.15516642
-5.03351676,4.28018808,0.04569538,0.48592578,2.20547672,0.00000000,1.00721687,0.52598624,0.92950340,1.14094928
-5.02751376,4.27916206,0.04631104,0.48028675,2.22205772,0.00000000,1.01278609,0.53257826,0.93034759,1.12713346
-5.02151076,4.28363020,0.04709419,0.47510480,2.24212624,0.00000000,1.01986142,0.54036128,0.93348035,1.11406942
-5.01550775,4.29453767,0.04804011,0.47049642,2.26608324,0.00000000,1.02855339,0.54944308,0.93908346,1.10206239
-5.00950475,4.31262595,0.04913771,0.46654780,2.29423426,0.00000000,1.03891613,0.55990250,0.94726613,1.09136507
-5.00350175,4.33841504,0.05036980,0.46331312,2.32678134,0.00000000,1.05094699,0.57178736,0.95806274,1.08217227
-4.99749875,4.37219303,0.05171360,0.46081407,2.36381751,0.00000000,1.06458788,0.58511328,0.97143313,1.07461773
-4.99149575,4.41401307,0.05314150,0.45904090,2.40532423,0.00000000,1.07972837,0.59986341,0.98726510,1.06877328
-4.98549275,4.46369801,0.05462195,0.45795485,2.45117165,0.00000000,1.09621017,0.61598912,1.00537932,1.06465039
-4.97948974,4.52085222,0.05612056,0.45749184,2.50112172,0.00000000,1.11383311,0.63341139,1.02553626,1.06220390
-4.97348674,4.58488035,0.05760124,0.45756736,2.55483411,0.00000000,1.13236213,0.65202303,1.04744496,1.06133787
-4.96748374,4.65501210,0.05902751,0.45808219,2.61187467,0.00000000,1.15153514,0.67169140,1.07077329,1.06191326
-4.96148074,4.73033200,0.06036370,0.45892888,2.67172631,0.00000000,1.17107164,0.69226165,1.09515937,1.06375710
-4.95547774,4.80981310,0.06157622,0.45999844,2.73380179,0.00000000,1.19068152,0.71356019,1.12022364,1.06667261
-4.94947474,4.89235318,0.06263464,0.46118718,2.79745820,0.00000000,1.21007409,0.73539840,1.14558131,1.07045005
-4.94347174,4.97681209,0.06351275,0.46240319,2.86201253,0.00000000,1.22896675,0.75757630,1.17085450,1.07487750
-4.93746873,5.06204873,0.06418937,0.46357220,2.92675802,0.00000000,1.24709331,0.77988618,1.19568395,1.07975139
-4.93146573,5.14695638,0.06464897,0.46464256,2.99098067,0.00000000,1.26421144,0.80211614,1.21973955,1.08488604
-4.92546273,5.23049498,0.06488210,0.46558904,3.05397545,0.00000000,1.28010924,0.82405330,1.24272967,1.09012195
-4.91945973,5.31171930,0.06488555,0.46641535,3.11506184,0.00000000,1.29461056,0.84548692,1.26440870,1.09533250
-4.91345673,5.38980206,0.06466232,0.46715503,3.17359814,0.00000000,1.30757899,0.86621124,1.28458275,1.10042859
-4.90745373,5.46405118,0.06422132,0.46787099,3.22899422,0.00000000,1.31892046,0.88602805,1.30311331,1.10536128
-4.90145073,5.53392082,0.06357690,0.46865327,3.28072249,0.00000000,1.32858428,0.90474920,1.31991867,1.11012215
-4.89544772,5.59901590,0.06274820,0.46961551,3.32832662,0.00000000,1.33656264,0.92219879,1.33497329,1.11474150
-4.88944472,5.65909011,0.06175829,0.47088992,3.37142791,0.00000000,1.34288875,0.93821534,1.34830505,1.11928441
-4.88344172,5.71403769,0.06063333,0.47262113,3.40972932,0.00000000,1.34763349,0.95265367,1.35999055,1.12384493
-4.87743872,5.76387947,0.05940154,0.47495913,3.44301676,0.00000000,1.35090085,0.96538670,1.37014872,1.12853859
-4.87143572,5.80874375,0.05809218,0.47805157,3.47115797,0.00000000,1.35282237,0.97630698,1.37893293,1.13349369
-4.86543272,5.84884304,0.05673457,0.48203568,3.49409891,0.00000000,1.35355059,0.98532798,1.38652197,1.13884159
-4.85942971,5.88444744,0.05535714,0.48703026,3.51185786,0.00000000,1.35325209,0.99238496,1.39311022,1.14470658
-4.85342671,5.91585608,0.05398652,0.49312799,3.52451751,0.00000000,1.35209998,0.99743557,1.39889744,1.15119576
-4.84742371,5.94336763,0.05264679,0.50038843,3.53221528,0.00000000,1.35026650,1.00045991,1.40407842,1.15838924
-4.84142071,5.96725136,0.05135885,0.50883206,3.53513245,0.00000000,1.34791576,1.00146009,1.40883318,1.16633141
-4.83541771,5.98772012,0.05013990,0.51843562,3.53348246,0.00000000,1.34519699,1.00045933,1.41331781,1.17502342
-4.82941471,6.00490650,0.04900312,0.52912898,3.52749898,0.00000000,1.34223869,0.99750055,1.41765656,1.18441742
-4.82341171,6.01884367,0.04795748,0.54079382,3.51742441,0.00000000,1.33914376,0.99264453,1.42193545,1.19441287
-4.81740870,6.02945189,0.04700775,0.55326421,3.50349935,0.00000000,1.33598597,0.98596774,1.42619772,1.20485521
-4.81140570,6.03653187,0.04615461,0.56632917,3.48595367,0.00000000,1.33280792,0.97755999,1.43044141,1.21553699
-4.80540270,6.03976560,0.04539495,0.57973718,3.46499981,0.00000000,1.32962062,0.96752198,1.43461924,1.22620163
-4.79939970,6.03872519,0.04472230,0.59320261,3.44082858,0.00000000,1.32640477,0.95596297,1.43864084,1.23654979
-4.79339670,6.03288975,0.04412734,0.60641385,3.41360800,0.00000000,1.32311371,0.94299867,1.44237742,1.24624808
-4.78739370,6.02166988,0.04359851,0.61904291,3.38348512,0.00000000,1.31967794,0.92874957,1.44566869,1.25494008
-4.78139070,6.00443909,0.04312275,0.63075618,3.35059091,0.00000000,1.31601102,0.91333976,1.44833188,1.26225903
-4.77538769,5.98057084,0.04268617,0.64122592,3.31504787,0.00000000,1.31201668,0.89689619,1.45017241,1.26784192
-4.76938469,5.94947959,0.04227481,0.65014215,3.27698001,0.00000000,1.30759658,0.87954869,1.45099590,1.27134441
-4.76338169,5.91066390,0.04187538,0.65722428,3.23652439,0.00000000,1.30265854,0.86143032,1.45062089,1.27245574
-4.75737869,5.86374933,0.04147592,0.66223225,3.19384351,0.00000000,1.29712467,0.84267822,1.44889173,1.27091329
-4.75137569,5.80852882,0.04106640,0.66497649,3.14913765,0.00000000,1.29093897,0.82343477,1.44569094,1.26651582
-4.74537269,5.74499821,0.04063926,0.66532645,3.10265605,0.00000000,1.28407388,0.80384872,1.44095048,1.25913501
-4.73936968,5.67338462,0.04018980,0.66321718,3.05470611,0.00000000,1.27653554,0.78407626,1.43466115,1.24872449
-4.73336668,5.59416582,0.03971639,0.65865374,3.00565960,0.00000000,1.26836719,0.76428175,1.42687975,1.23532610
-4.72736368,5.50807902,0.03922068,0.65171325,2.95595523,0.00000000,1.25965057,0.74463786,1.41773338,1.21907289
-4.72136068,5.41611806,0.03870748,0.64254433,2.90609693,0.00000000,1.25050522,0.72532505,1.40742056,1.20018864
-4.71535768,5.31951856,0.03818463,0.63136416,2.85664766,0.00000000,1.24108553,0.70653012,1.39620903,1.17898404
-4.70935468,5.21973130,0.03766263,0.61845309,2.80821860,0.00000000,1.23157570,0.68844396,1.38443012,1.15584937
-4.70335168,5.11838449,0.03715425,0.60414697,2.76145413,0.00000000,1.22218291,0.67125826,1.37246996,1.13124415
-4.69734867,5.01723656,0.03667388,0.58882777,2.71701293,0.00000000,1.21312889,0.65516149,1.36075758,1.10568419
-4.69134567,4.91812129,0.03623698,0.57291253,2.67554629,0.00000000,1.20464041,0.64033408,1.34975078,1.07972636
-4.68534267,4.82288773,0.03585929,0.55684133,2.63767433,0.00000000,1.19693921,0.62694316,1.33991988,1.05395196
-4.67933967,4.73333754,0.03555618,0.54106452,2.60396159,0.00000000,1.19023184,0.61513698,1.33173052,1.02894927
-4.67333667,4.65116266,0.03534186,0.52602992,2.57489300,0.00000000,1.18469992,0.60503936,1.32562597,1.00529584
-4.66733367,4.57788597,0.03522875,0.51217023,2.55085168,0.00000000,1.18049141,0.59674451,1.32200989,0.98354153
-4.66133067,4.51480780,0.03522688,0.49989117,2.53209969,0.00000000,1.17771330,0.59031239,1.32123033,0.96419261
-4.65532766,4.46296048,0.03534330,0.48956074,2.51876288,0.00000000,1.17642604,0.58576503,1.32356562,0.94769765
-4.64932466,4.42307303,0.03558178,0.48149986,2.51082070,0.00000000,1.17664001,0.58308394,1.32921296,0.93443565
-4.64332166,4.39554736,0.03594246,0.47597462,2.50810160,0.00000000,1.17831420,0.58220891,1.33827996,0.92470668
