energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.69384692,1.86838881,0.01690657,0.14624448,0.02148151,0.00000000,0.02249069,1.07306399,0.49624912,0.33110741
-5.68784392,1.81257377,0.01568271,0.14004533,0.02094538,0.00000000,0.02172353,1.04435367,0.47791487,0.32222084
-5.68184092,1.75529689,0.01447616,0.13364338,0.02038626,0.00000000,0.02096674,1.01507987,0.45981358,0.31268959
-5.67583792,1.69758110,0.01330671,0.12711916,0.01981549,0.00000000,0.02023231,0.98581815,0.44223506,0.30269882
-5.66983492,1.64046345,0.01219249,0.12055468,0.01924444,0.00000000,0.01953167,0.95714965,0.42545071,0.29244566
-5.66383192,1.58497152,0.01114974,0.11403152,0.01868422,0.00000000,0.01887546,0.92964791,0.40970809,0.28213460
-5.65782891,1.53210072,0.01019254,0.10762887,0.01814547,0.00000000,0.01827326,0.90386625,0.39522649,0.27197290
-5.65182591,1.48279317,0.00933268,0.10142187,0.01763809,0.00000000,0.01773336,0.88032608,0.38219374,0.26216591
-5.64582291,1.43791866,0.00857958,0.09548002,0.01717105,0.00000000,0.01726253,0.85950635,0.37076406,0.25291262
-5.63981991,1.39825812,0.00794027,0.08986591,0.01675228,0.00000000,0.01686590,0.84183456,0.36105731,0.24440143
-5.63381691,1.36448988,0.00741947,0.08463417,0.01638849,0.00000000,0.01654683,0.82767927,0.35315924,0.23680628
-5.62781391,1.33717892,0.00701964,0.07983070,0.01608513,0.00000000,0.01630685,0.81734427,0.34712284,0.23028312
-5.62181091,1.31676912,0.00674108,0.07549219,0.01584635,0.00000000,0.01614562,0.81106451,0.34297049,0.22496698
-5.61580790,1.30357835,0.00658215,0.07164591,0.01567498,0.00000000,0.01606101,0.80900352,0.34069687,0.22096940
-5.60980490,1.29779644,0.00653930,0.06830968,0.01557255,0.00000000,0.01604910,0.81125242,0.34027225,0.21837650
-5.60380190,1.29948563,0.00660734,0.06549220,0.01553937,0.00000000,0.01610438,0.81783032,0.34164605,0.21724751
-5.59779890,1.30858338,0.00677954,0.06319344,0.01557456,0.00000000,0.01621985,0.82868591,0.34475046,0.21761395
-5.59179590,1.32490734,0.00704783,0.06140529,0.01567617,0.00000000,0.01638721,0.84370027,0.34950388,0.21947934
-5.58579290,1.34816221,0.00740293,0.06011227,0.01584127,0.00000000,0.01659712,0.86269064,0.35581415,0.22281948
-5.57978989,1.37794845,0.00783462,0.05929249,0.01606606,0.00000000,0.01683938,0.88541523,0.36358130,0.22758337
-5.57378689,1.41377263,0.00833187,0.05891853,0.01634600,0.00000000,0.01710322,0.91157897,0.37270000,0.23369471
-5.56778389,1.45505951,0.00888307,0.05895850,0.01667589,0.00000000,0.01737758,0.94084010,0.38306149,0.24105397
-5.56178089,1.50116562,0.00947631,0.05937715,0.01705006,0.00000000,0.01765133,0.97281787,0.39455524,0.24954112
-5.55577789,1.55139450,0.01009957,0.06013697,0.01746247,0.00000000,0.01791359,1.00710103,0.40707021,0.25901885
-5.54977489,1.60501332,0.01074107,0.06119934,0.01790683,0.00000000,0.01815395,1.04325731,0.42049608,0.26933640
-5.54377189,1.66127090,0.01138950,0.06252569,0.01837681,0.00000000,0.01836277,1.08084378,0.43472430,0.28033380
-5.53776888,1.71941672,0.01203436,0.06407867,0.01886611,0.00000000,0.01853140,1.11941790,0.44964928,0.29184652
-5.53176588,1.77872064,0.01266624,0.06582319,0.01936865,0.00000000,0.01865235,1.15854905,0.46516974,0.30371037
-5.52576288,1.83849278,0.01327714,0.06772755,0.01987875,0.00000000,0.01871953,1.19783032,0.48119019,0.31576642
-5.51975988,1.89810285,0.01386070,0.06976432,0.02039123,0.00000000,0.01872836,1.23689008,0.49762275,0.32786599
-5.51375688,1.95699830,0.01441244,0.07191120,0.02090155,0.00000000,0.01867589,1.27540283,0.51438911,0.33987520
-5.50775388,2.01472029,0.01492998,0.07415163,0.02140599,0.00000000,0.01856081,1.31309897,0.53142265,0.35167909
-5.50175088,2.07091679,0.01541309,0.07647524,0.02190167,0.00000000,0.01838352,1.34977279,0.54867051,0.36318512
-5.49574787,2.12535180,0.01586378,0.07887803,0.02238666,0.00000000,0.01814604,1.38528821,0.56609561,0.37432561
-5.48974487,2.17791017,0.01628624,0.08136223,0.02286003,0.00000000,0.01785190,1.41958185,0.58367821,0.38505926
-5.48374187,2.22859729,0.01668675,0.08393593,0.02332178,0.00000000,0.01750601,1.45266304,0.60141713,0.39537145
-5.47773887,2.27753349,0.01707340,0.08661232,0.02377283,0.00000000,0.01711447,1.48461059,0.61933011,0.40527326
-5.47173587,2.32494303,0.01745588,0.08940870,0.02421490,0.00000000,0.01668430,1.51556619,0.63745354,0.41479937
-5.46573287,2.37113795,0.01784503,0.09234515,0.02465036,0.00000000,0.01622323,1.54572479,0.65584111,0.42400463
-5.45972986,2.41649745,0.01825245,0.09544305,0.02508208,0.00000000,0.01573936,1.57532210,0.67456166,0.43295976
-5.45372686,2.46144364,0.01869002,0.09872333,0.02551317,0.00000000,0.01524092,1.60461990,0.69369596,0.44174615
-5.44772386,2.50641477,0.01916936,0.10220472,0.02594678,0.00000000,0.01473597,1.63388979,0.71333275,0.45045012
-5.44172086,2.55183740,0.01970128,0.10590200,0.02638586,0.00000000,0.01423215,1.66339626,0.73356400,0.45915692
-5.43571786,2.59809883,0.02029534,0.10982427,0.02683293,0.00000000,0.01373643,1.69337990,0.75447970,0.46794484
-5.42971486,2.64552136,0.02095926,0.11397347,0.02728988,0.00000000,0.01325496,1.72404173,0.77616236,0.47687962
-5.42371186,2.69433973,0.02169853,0.11834322,0.02775782,0.00000000,0.01279287,1.75552949,0.79868149,0.48600963
-5.41770885,2.74468297,0.02251606,0.12291794,0.02823691,0.00000000,0.01235425,1.78792655,0.82208838,0.49536201
-5.41170585,2.79656161,0.02341183,0.12767244,0.02872634,0.00000000,0.01194204,1.82124422,0.84641135,0.50493984
-5.40570285,2.84986093,0.02438273,0.13257196,0.02922433,0.00000000,0.01155810,1.85541769,0.87165178,0.51472078
-5.39969985,2.90434057,0.02542248,0.13757262,0.02972812,0.00000000,0.01120322,1.89030584,0.89778111,0.52465696
-5.39369685,2.95964025,0.02652167,0.14262244,0.03023417,0.00000000,0.01087728,1.92569488,0.92473894,0.53467614
-5.38769385,3.01529149,0.02766785,0.14766261,0.03073824,0.00000000,0.01057934,1.96130552,0.95243231,0.54468423
-5.38169085,3.07073419,0.02884584,0.15262922,0.03123567,0.00000000,0.01030779,1.99680324,0.98073626,0.55456873
-5.37568784,3.12533733,0.03003807,0.15745517,0.03172155,0.00000000,0.01006057,2.03181096,1.00949557,0.56420304
-5.36968484,3.17842246,0.03122501,0.16207220,0.03219098,0.00000000,0.00983528,2.06592345,1.03852767,0.57345132
-5.36368184,3.22928874,0.03238575,0.16641306,0.03263932,0.00000000,0.00962936,2.09872261,1.06762659,0.58217364
-5.35767884,3.27723814,0.03349855,0.17041352,0.03306241,0.00000000,0.00944027,2.12979290,1.09656771,0.59023112
-5.35167584,3.32159966,0.03454152,0.17401423,0.03345676,0.00000000,0.00926555,2.15873602,1.12511334,0.59749078
-5.34567284,3.36175144,0.03549325,0.17716234,0.03381968,0.00000000,0.00910297,2.18518442,1.15301862,0.60382995
-5.33966983,3.39713982,0.03633351,0.17981283,0.03414941,0.00000000,0.00895057,2.20881279,1.18003780,0.60914000
-5.33366683,3.42729484,0.03704382,0.18192943,0.03444516,0.00000000,0.00880669,2.22934741,1.20593055,0.61332932
-5.32766383,3.45184162,0.03760813,0.18348516,0.03470706,0.00000000,0.00866999,2.24657296,1.23046807,0.61632542
-5.32166083,3.47050764,0.03801328,0.18446261,0.03493616,0.00000000,0.00853945,2.26033676,1.25343891,0.61807622
-5.31565783,3.48312584,0.03824944,0.18485371,0.03513425,0.00000000,0.00841429,2.27055041,1.27465415,0.61855057
-5.30965483,3.48963393,0.03831046,0.18465937,0.03530379,0.00000000,0.00829394,2.27718913,1.29395192,0.61773795
-5.30365183,3.49007027,0.03819409,0.18388873,0.03544764,0.00000000,0.00817800,2.28028884,1.31120097,0.61564765
-5.29764882,3.48456679,0.03790204,0.18255842,0.03556894,0.00000000,0.00806613,2.27994149,1.32630327,0.61230740
-5.29164582,3.47333956,0.03743999,0.18069152,0.03567086,0.00000000,0.00795803,2.27628875,1.33919554,0.60776167
-5.28564282,3.45667757,0.03681738,0.17831665,0.03575644,0.00000000,0.00785334,2.26951461,1.34984945,0.60206967
-5.27963982,3.43493015,0.03604720,0.17546698,0.03582835,0.00000000,0.00775164,2.25983699,1.35827083,0.59530323
-5.27363682,3.40849368,0.03514554,0.17217933,0.03588880,0.00000000,0.00765236,2.24749883,1.36449750,0.58754459
-5.26763382,3.37779782,0.03413116,0.16849339,0.03593934,0.00000000,0.00755481,2.23275890,1.36859612,0.57888422
-5.26163082,3.34329180,0.03302494,0.16445099,0.03598081,0.00000000,0.00745814,2.21588247,1.37065795,0.56941861
-5.25562781,3.30543103,0.03184926,0.16009553,0.03601325,0.00000000,0.00736135,2.19713222,1.37079375,0.55924821
-5.24962481,3.26466424,0.03062741,0.15547154,0.03603588,0.00000000,0.00726333,2.17675950,1.36912812,0.54847543
-5.24362181,3.22142159,0.02938294,0.15062426,0.03604710,0.00000000,0.00716288,2.15499621,1.36579327,0.53720270
-5.23761881,3.17610381,0.02813904,0.14559940,0.03604453,0.00000000,0.00705871,2.13204750,1.36092285,0.52553075
-5.23161581,3.12907284,0.02691798,0.14044291,0.03602507,0.00000000,0.00694956,2.10808551,1.35464571,0.51355697
-5.22561281,3.08064400,0.02574055,0.13520079,0.03598501,0.00000000,0.00683420,2.08324433,1.34708028,0.50137395
-5.21960980,3.03108017,0.02462563,0.12991895,0.03592010,0.00000000,0.00671146,2.05761654,1.33832952,0.48906833
-5.21360680,2.98058807,0.02358982,0.12464312,0.03582569,0.00000000,0.00658031,2.03125123,1.32847696,0.47671977
-5.20760380,2.92931693,0.02264707,0.11941876,0.03569685,0.00000000,0.00643992,2.00415400,1.31758379,0.46440039
-5.20160080,2.87735957,0.02180855,0.11429095,0.03552853,0.00000000,0.00628961,1.97628875,1.30568739,0.45217442
-5.19559780,2.82475609,0.02108246,0.10930439,0.03531570,0.00000000,0.00612897,1.94758147,1.29280120,0.44009836
-5.18959480,2.77150002,0.02047403,0.10450332,0.03505346,0.00000000,0.00595784,1.91792583,1.27891597,0.42822141
-5.18359180,2.71754674,0.01998551,0.09993150,0.03473722,0.00000000,0.00577628,1.88719051,1.26400245,0.41658642
-5.17758879,2.66282388,0.01961632,0.09563223,0.03436285,0.00000000,0.00558466,1.85522802,1.24801518,0.40523102
-5.17158579,2.60724324,0.01936317,0.09164829,0.03392677,0.00000000,0.00538356,1.82188453,1.23089732,0.39418920
-5.16558279,2.55071377,0.01922029,0.08802194,0.03342611,0.00000000,0.00517381,1.78701041,1.21258615,0.38349294
-5.15957979,2.49315470,0.01917969,0.08479480,0.03285879,0.00000000,0.00495646,1.75047097,1.19301902,0.37317397
-5.15357679,2.43450843,0.01923141,0.08200775,0.03222367,0.00000000,0.00473275,1.71215678,1.17213928,0.36326547
-5.14757379,2.37475225,0.01936388,0.07970065,0.03152059,0.00000000,0.00450405,1.67199318,1.14990205,0.35380357
-5.14157079,2.31390834,0.01956420,0.07791202,0.03075044,0.00000000,0.00427189,1.62994830,1.12627939,0.34482847
-5.13556778,2.25205128,0.01981846,0.07667850,0.02991519,0.00000000,0.00403786,1.58603939,1.10126454,0.33638519
-5.12956478,2.18931292,0.02011209,0.07603426,0.02901792,0.00000000,0.00380361,1.54033693,1.07487527,0.32852373
-5.12356178,2.12588396,0.02043015,0.07601019,0.02806279,0.00000000,0.00357082,1.49296634,1.04715590,0.32129864
-5.11755878,2.06201242,0.02075767,0.07663297,0.02705497,0.00000000,0.00334118,1.44410737,1.01817815,0.31476799
-5.11155578,1.99799893,0.02107992,0.07792411,0.02600064,0.00000000,0.00311632,1.39399098,0.98804068,0.30899178
-5.10555278,1.93418923,0.02138266,0.07989880,0.02490680,0.00000000,0.00289785,1.34289409,0.95686755,0.30402979
-5.09954977,1.87096433,0.02165247,0.08256489,0.02378120,0.00000000,0.00268733,1.29113248,0.92480566,0.29993915
-5.09354677,1.80872893,0.02187692,0.08592189,0.02263220,0.00000000,0.00248625,1.23905227,0.89202135,0.29677159
-5.08754377,1.74789890,0.02204481,0.08996005,0.02146857,0.00000000,0.00229604,1.18702039,0.85869652,0.29457070
-5.08154077,1.68888852,0.02214634,0.09465976,0.02029937,0.00000000,0.00211809,1.13541480,0.82502443,0.29336931
-5.07553777,1.63209831,0.02217332,0.09999113,0.01913375,0.00000000,0.00195378,1.08461469,0.79120544,0.29318723
-5.06953477,1.57790409,0.02211924,0.10591396,0.01798076,0.00000000,0.00180444,1.03499136,0.75744296,0.29402945
-5.06353177,1.52664793,0.02197944,0.11237808,0.01684926,0.00000000,0.00167147,0.98690021,0.72393966,0.29588498
-5.05752876,1.47863129,0.02175113,0.11932400,0.01574769,0.00000000,0.00155630,0.94067400,0.69089433,0.29872645
-5.05152576,1.43411080,0.02143348,0.12668404,0.01468396,0.00000000,0.00146044,0.89661770,0.65849911,0.30251042
-5.04552276,1.39329640,0.02102762,0.13438373,0.01366536,0.00000000,0.00138552,0.85500501,0.62693744,0.30717844
-5.03951976,1.35635194,0.02053659,0.14234350,0.01269846,0.00000000,0.00133334,0.81607644,0.59638246,0.31265882
-5.03351676,1.32339776,0.01996534,0.15048059,0.01178900,0.00000000,0.00130584,0.78003884,0.56699583,0.31886890
-5.02751376,1.29451477,0.01932059,0.15871100,0.01094188,0.00000000,0.00130515,0.74706609,0.53892694,0.32571773
-5.02151076,1.26974939,0.01861072,0.16695149,0.01016111,0.00000000,0.00133361,0.71730060,0.51231221,0.33310894
-5.01550775,1.24911882,0.01784564,0.17512143,0.00944981,0.00000000,0.00139371,0.69085536,0.48727448,0.34094350
-5.00950475,1.23261584,0.01703660,0.18314438,0.00881018,0.00000000,0.00148812,0.66781604,0.46392232,0.34912246
-5.00350175,1.22021274,0.01619594,0.19094943,0.00824357,0.00000000,0.00161959,0.64824294,0.44234916,0.35754904
-4.99749875,1.21186387,0.01533695,0.19847207,0.00775045,0.00000000,0.00179095,0.63217239,0.42263219,0.36613043
-4.99149575,1.20750648,0.01447355,0.20565475,0.00733047,0.00000000,0.00200495,0.61961755,0.40483106,0.37477882
-4.98549275,1.20705985,0.01362010,0.21244694,0.00698251,0.00000000,0.00226423,0.61056837,0.38898647,0.38341184
-4.97948974,1.21042281,0.01279113,0.21880483,0.00670472,0.00000000,0.00257113,0.60499084,0.37511856,0.39195237
-4.97348674,1.21746983,0.01200106,0.22469071,0.00649457,0.00000000,0.00292762,0.60282560,0.36322555,0.40032789
-4.96748374,1.22804628,0.01126401,0.23007219,0.00634892,0.00000000,0.00333509,0.60398607,0.35328249,0.40846941
-4.96148074,1.24196335,0.01059355,0.23492117,0.00626406,0.00000000,0.00379425,0.60835643,0.34524045,0.41631023
-4.95547774,1.25899333,0.01000245,0.23921295,0.00623586,0.00000000,0.00430493,0.61578978,0.33902629,0.42378474
-4.94947474,1.27886579,0.00950252,0.24292536,0.00625976,0.00000000,0.00486596,0.62610671,0.33454315,0.43082741
-4.94347174,1.30126554,0.00910439,0.24603820,0.00633092,0.00000000,0.00547507,0.63909470,0.33167174,0.43737223
-4.93746873,1.32583248,0.00881735,0.24853292,0.00644431,0.00000000,0.00612871,0.65450855,0.33027244,0.44335270
-4.93146573,1.35216416,0.00864920,0.25039272,0.00659479,0.00000000,0.00682207,0.67207206,0.33018833,0.44870248
-4.92546273,1.37982075,0.00860610,0.25160300,0.00677722,0.00000000,0.00754899,0.69148106,0.33124894,0.45335672
-4.91945973,1.40833279,0.00869245,0.25215219,0.00698659,0.00000000,0.00830200,0.71240779,0.33327460,0.45725409
-4.91345673,1.43721113,0.00891079,0.25203290,0.00721805,0.00000000,0.00907238,0.73450644,0.33608131,0.46033928
-4.90745373,1.46595879,0.00926167,0.25124322,0.00746707,0.00000000,0.00985029,0.75741987,0.33948571,0.46256599
-4.90145073,1.49408411,0.00974362,0.24978821,0.00772945,0.00000000,0.01062493,0.78078690,0.34331004,0.46390001
-4.89544772,1.52111433,0.01035306,0.24768126,0.00800140,0.00000000,0.01138481,0.80425003,0.34738678,0.46432224
-4.88944472,1.54660900,0.01108428,0.24494538,0.00827958,0.00000000,0.01211794,0.82746321,0.35156267,0.46383143
-4.88344172,1.57017213,0.01192943,0.24161409,0.00856106,0.00000000,0.01281219,0.85009903,0.35570189,0.46244627
-4.87743872,1.59146275,0.01287854,0.23773194,0.00884334,0.00000000,0.01345562,0.87185528,0.35968831,0.46020672
-4.87143572,1.61020288,0.01391960,0.23335458,0.00912431,0.00000000,0.01403678,0.89246024,0.36342655,0.45717438
-4.86543272,1.62618270,0.01503864,0.22854822,0.00940214,0.00000000,0.01454509,0.91167676,0.36684202,0.45343183
-4.85942971,1.63926269,0.01621991,0.22338857,0.00967526,0.00000000,0.01497114,0.92930476,0.36987969,0.44908087
-4.85342671,1.64937268,0.01744606,0.21795929,0.00994221,0.00000000,0.01530697,0.94518228,0.37250207,0.44423976
-4.84742371,1.65650793,0.01869841,0.21234998,0.01020158,0.00000000,0.01554636,0.95918503,0.37468626,0.43903956
-4.84142071,1.66072295,0.01995725,0.20665383,0.01045188,0.00000000,0.01568499,0.97122483,0.37642048,0.43361984
-4.83541771,1.66212327,0.02120221,0.20096507,0.01069151,0.00000000,0.01572055,0.98124693,0.37770044,0.42812383
-4.82941471,1.66085623,0.02241261,0.19537633,0.01091866,0.00000000,0.01565288,0.98922689,0.37852563,0.42269360
-4.82341171,1.65710122,0.02356794,0.18997617,0.01113126,0.00000000,0.01548386,0.99516704,0.37889602,0.41746516
-4.81740870,1.65106036,0.02464830,0.18484671,0.01132703,0.00000000,0.01521743,0.99909312,0.37880940,0.41256415
-4.81140570,1.64295025,0.02563486,0.18006168,0.01150343,0.00000000,0.01485935,1.00105141,0.37825953,0.40810208
-4.80540270,1.63299527,0.02651035,0.17568487,0.01165781,0.00000000,0.01441710,1.00110650,0.37723538,0.40417349
-4.79939970,1.62142295,0.02725950,0.17176911,0.01178742,0.00000000,0.01389952,0.99934001,0.37572134,0.40085407
-4.79339670,1.60846159,0.02786944,0.16835570,0.01188958,0.00000000,0.01331662,0.99585031,0.37369873,0.39819983
-4.78739370,1.59434014,0.02833014,0.16547450,0.01196181,0.00000000,0.01267922,0.99075318,0.37114816,0.39624744
-4.78139070,1.57929008,0.02863466,0.16314429,0.01200198,0.00000000,0.01199866,0.98418332,0.36805284,0.39501534
-4.77538769,1.56354895,0.02877943,0.16137374,0.01200850,0.00000000,0.01128645,0.97629645,0.36440255,0.39450590
-4.76938469,1.54736505,0.02876440,0.16016254,0.01198042,0.00000000,0.01055401,0.96727168,0.36019784,0.39470809
-4.76338169,1.53100248,0.02859314,0.15950282,0.01191761,0.00000000,0.00981238,0.95731376,0.35545433,0.39560058
-4.75737869,1.51474594,0.02827274,0.15938060,0.01182085,0.00000000,0.00907199,0.94665485,0.35020666,0.39715501
-4.75137569,1.49890455,0.02781377,0.15977731,0.01169191,0.00000000,0.00834245,0.93555538,0.34451173,0.39933921
-4.74537269,1.48381389,0.02723002,0.16067106,0.01153358,0.00000000,0.00763241,0.92430351,0.33845109,0.40212004
-4.73936968,1.46983589,0.02653816,0.16203786,0.01134965,0.00000000,0.00694943,0.91321319,0.33213194,0.40546575
-4.73336668,1.45735594,0.02575738,0.16385243,0.01114484,0.00000000,0.00629995,0.90262019,0.32568687,0.40934762
-4.72736368,1.44677708,0.02490891,0.16608880,0.01092471,0.00000000,0.00568922,0.89287636,0.31927205,0.41374087
-4.72136068,1.43851121,0.02401546,0.16872055,0.01069551,0.00000000,0.00512133,0.88434191,0.31306381,0.41862471
-4.71535768,1.43296743,0.02310065,0.17172074,0.01046396,0.00000000,0.00459926,0.87737587,0.30725382,0.42398155
-4.70935468,1.43053783,0.02218842,0.17506156,0.01023703,0.00000000,0.00412492,0.87232508,0.30204294,0.42979549
-4.70335168,1.43158141,0.02130235,0.17871375,0.01002175,0.00000000,0.00369925,0.86951198,0.29763397,0.43605017
-4.69734867,1.43640658,0.02046509,0.18264587,0.00982487,0.00000000,0.00332232,0.86922170,0.29422357,0.44272609
-4.69134567,1.44525324,0.01969772,0.18682339,0.00965268,0.00000000,0.00299342,0.87168898,0.29199382,0.44979772
-4.68534267,1.45827529,0.01901921,0.19120790,0.00951075,0.00000000,0.00271114,0.87708556,0.29110365,0.45723038
-4.67933967,1.47552439,0.01844590,0.19575625,0.00940369,0.00000000,0.00247354,0.88550862,0.29168065,0.46497740
-4.67333667,1.49693607,0.01799109,0.20041987,0.00933496,0.00000000,0.00227820,0.89697084,0.29381366,0.47297745
-4.66733367,1.52231889,0.01766464,0.20514430,0.00930675,0.00000000,0.00212229,0.91139275,0.29754644,0.48115252
-4.66133067,1.55134757,0.01747276,0.20986894,0.00931984,0.00000000,0.00200275,0.92859788,0.30287286,0.48940645
-4.65532766,1.58356064,0.01741779,0.21452707,0.00937356,0.00000000,0.00191628,0.94831104,0.30973386,0.49762437
-4.64932466,1.61836310,0.01749824,0.21904629,0.00946579,0.00000000,0.00185946,0.97016018,0.31801639,0.50567306
-4.64332166,1.65503450,0.01770878,0.22334914,0.00959299,0.00000000,0.00182884,0.99368195,0.32755439,0.51340224
