energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Li_s_up,Se_s_up,Se_p_up
-5.82591296,1.19390274,0.02420305,0.09958681,0.33284583,0.22041661,0.09445134,0.03316763,0.69660237
-5.81990995,1.19424842,0.02315243,0.09708227,0.34473746,0.21809276,0.09532647,0.03259778,0.70194642
-5.81390695,1.19501418,0.02203743,0.09439154,0.35710590,0.21574382,0.09671521,0.03199786,0.70794595
-5.80790395,1.19683552,0.02088292,0.09158176,0.36993709,0.21351736,0.09862306,0.03140116,0.71493738
-5.80190095,1.20036156,0.01971376,0.08872124,0.38322947,0.21156011,0.10105925,0.03084110,0.72326508
-5.79589795,1.20623388,0.01855418,0.08587753,0.39699551,0.21001302,0.10403460,0.03035013,0.73327005
-5.78989495,1.21506745,0.01742720,0.08311565,0.41126347,0.20900686,0.10755949,0.02995871,0.74527956
-5.78389195,1.22743375,0.01635412,0.08049656,0.42607922,0.20865836,0.11164196,0.02969437,0.75959807
-5.77788894,1.24384658,0.01535411,0.07807601,0.44150789,0.20906715,0.11628612,0.02958081,0.77649941
-5.77188594,1.26475048,0.01444388,0.07590354,0.45763495,0.21031342,0.12149070,0.02963712,0.79622042
-5.76588294,1.29051177,0.01363745,0.07402188,0.47456654,0.21245634,0.12724802,0.02987721,0.81895584
-5.75987994,1.32141200,0.01294602,0.07246653,0.49242857,0.21553338,0.13354319,0.03030927,0.84485448
-5.75387694,1.35764361,0.01237790,0.07126550,0.51136457,0.21956021,0.14035367,0.03093552,0.87401647
-5.74787394,1.39930750,0.01193856,0.07043932,0.53153198,0.22453144,0.14764913,0.03175206,0.90649157
-5.74187094,1.44641227,0.01163071,0.07000105,0.55309685,0.23042184,0.15539161,0.03274889,0.94227826
-5.73586793,1.49887503,0.01145443,0.06995646,0.57622709,0.23718816,0.16353594,0.03391018,0.98132374
-5.72986493,1.55652351,0.01140736,0.07030424,0.60108436,0.24477138,0.17203048,0.03521465,1.02352469
-5.72386193,1.61909946,0.01148496,0.07103620,0.62781491,0.25309929,0.18081802,0.03663612,1.06872882
-5.71785893,1.68626350,0.01168068,0.07213755,0.65653986,0.26208929,0.18983692,0.03814424,1.11673724
-5.71185593,1.75760116,0.01198628,0.07358720,0.68734530,0.27165143,0.19902242,0.03970534,1.16730779
-5.70585293,1.83263056,0.01239207,0.07535806,0.72027288,0.28169148,0.20830806,0.04128341,1.22015927
-5.69984992,1.91081140,0.01288720,0.07741744,0.75531135,0.29211402,0.21762721,0.04284110,1.27497674
-5.69384692,1.99155562,0.01345989,0.07972748,0.79238971,0.30282539,0.22691461,0.04434091,1.33141774
-5.68784392,2.07423928,0.01409774,0.08224575,0.83137238,0.31373651,0.23610792,0.04574625,1.38911945
-5.68184092,2.15821574,0.01478799,0.08492588,0.87205682,0.32476540,0.24514925,0.04702259,1.44770659
-5.67583792,2.24282961,0.01551772,0.08771836,0.91417389,0.33583926,0.25398650,0.04813854,1.50679978
-5.66983492,2.32743097,0.01627414,0.09057144,0.95739103,0.34689624,0.26257455,0.04906680,1.56602396
-5.66383192,2.41138933,0.01704477,0.09343215,1.00131818,0.35788643,0.27087625,0.04978502,1.62501663
-5.65782891,2.49410661,0.01781767,0.09624742,1.04551625,0.36877242,0.27886305,0.05027647,1.68343512
-5.65182591,2.57502824,0.01858157,0.09896519,1.08950780,0.37952902,0.28651529,0.05053058,1.74096270
-5.64582291,2.65365185,0.01932605,0.10153560,1.13278929,0.39014233,0.29382211,0.05054314,1.79731275
-5.63981991,2.72953275,0.02004164,0.10391210,1.17484442,0.40060797,0.30078094,0.05031642,1.85223090
-5.63381691,2.80228568,0.02071991,0.10605245,1.21515785,0.41092867,0.30739648,0.04985895,1.90549446
-5.62781391,2.87158260,0.02135349,0.10791960,1.25322850,0.42111118,0.31367930,0.04918513,1.95690933
-5.62181091,2.93714651,0.02193611,0.10948242,1.28858206,0.43116267,0.31964398,0.04831457,2.00630423
-5.61580790,2.99874136,0.02246257,0.11071611,1.32078183,0.44108671,0.32530698,0.04727131,2.05352255
-5.60980490,3.05615885,0.02292871,0.11160248,1.34943774,0.45087913,0.33068413,0.04608283,2.09841230
-5.60380190,3.10920292,0.02333132,0.11212991,1.37421306,0.46052389,0.33578803,0.04477899,2.14081473
-5.59779890,3.15767289,0.02366806,0.11229311,1.39482878,0.46998934,0.34062546,0.04339084,2.18055260
-5.59179590,3.20134677,0.02393735,0.11209264,1.41106571,0.47922497,0.34519479,0.04194952,2.21741888
-5.58579290,3.23996608,0.02413832,0.11153425,1.42276443,0.48815906,0.34948382,0.04048505,2.25116699
-5.57978989,3.27322349,0.02427062,0.11062814,1.42982345,0.49669730,0.35346795,0.03902534,2.28150350
-5.57378689,3.30075475,0.02433444,0.10938809,1.43219604,0.50472275,0.35710898,0.03759523,2.30808419
-5.56778389,3.32213582,0.02433035,0.10783057,1.42988613,0.51209710,0.36035461,0.03621573,2.33051424
-5.56178089,3.33688615,0.02425930,0.10597394,1.42294379,0.51866331,0.36313878,0.03490348,2.34835289
-5.55577789,3.34447826,0.02412254,0.10383771,1.41146076,0.52424970,0.36538282,0.03367032,2.36112298
-5.54977489,3.34435376,0.02392168,0.10144185,1.39556634,0.52867523,0.36699747,0.03252323,2.36832489
-5.54377189,3.33594505,0.02365863,0.09880641,1.37542396,0.53175585,0.36788575,0.03146436,2.36945479
-5.53776888,3.31870192,0.02333566,0.09595116,1.35122844,0.53331169,0.36794655,0.03049129,2.36402603
-5.53176588,3.29212137,0.02295545,0.09289545,1.32320416,0.53317455,0.36707872,0.02959758,2.35159284
-5.52576288,3.25577921,0.02252109,0.08965823,1.29160378,0.53119560,0.36518562,0.02877329,2.33177494
-5.51975988,3.20936135,0.02203615,0.08625819,1.25670744,0.52725259,0.36217981,0.02800579,2.30428154
-5.51375688,3.15269283,0.02150470,0.08271398,1.21882208,0.52125643,0.35798760,0.02728055,2.26893348
-5.50775388,3.08576265,0.02093133,0.07904447,1.17828050,0.51315661,0.35255337,0.02658201,2.22568184
-5.50175088,3.00874274,0.02032114,0.07526901,1.13543994,0.50294515,0.34584322,0.02589437,2.17462200
-5.49574787,2.92199964,0.01967967,0.07140772,1.09067972,0.49065902,0.33784790,0.02520248,2.11600193
-5.48974487,2.82609784,0.01901288,0.06748162,1.04439775,0.47638057,0.32858477,0.02449248,2.05022431
-5.48374187,2.72179454,0.01832705,0.06351273,0.99700594,0.46023631,0.31809874,0.02375244,1.97784189
-5.47773887,2.61002559,0.01762861,0.05952403,0.94892416,0.44239370,0.30646198,0.02297285,1.89954637
-5.47173587,2.49188348,0.01692406,0.05553931,0.90057323,0.42305644,0.29377263,0.02214690,1.81615127
-5.46573287,2.36858823,0.01621979,0.05158290,0.85236693,0.40245828,0.28015239,0.02127073,1.72856948
-5.45972986,2.24145285,0.01552189,0.04767931,0.80470338,0.38085577,0.26574313,0.02034340,1.63778679
-5.45372686,2.11184494,0.01483600,0.04385275,0.75795637,0.35852027,0.25070282,0.01936681,1.54483263
-5.44772386,1.98114662,0.01416717,0.04012670,0.71246689,0.33572964,0.23520083,0.01834546,1.45074957
-5.44172086,1.85071456,0.01351969,0.03652333,0.66853548,0.31276000,0.21941296,0.01728610,1.35656302
-5.43571786,1.72184235,0.01289698,0.03306301,0.62641576,0.28987790,0.20351632,0.01619735,1.26325264
-5.42971486,1.59572667,0.01230157,0.02976390,0.58630957,0.26733328,0.18768439,0.01508920,1.17172678
-5.42371186,1.47343888,0.01173497,0.02664151,0.54836401,0.24535350,0.17208247,0.01397255,1.08280091
-5.41770885,1.35590319,0.01119774,0.02370841,0.51267055,0.22413861,0.15686364,0.01285871,0.99718107
-5.41170585,1.24388188,0.01068953,0.02097408,0.47926625,0.20385793,0.14216542,0.01175893,0.91545258
-5.40570285,1.13796807,0.01020912,0.01844478,0.44813712,0.18464820,0.12810730,0.01068401,0.83807445
-5.39969985,1.03858572,0.00975460,0.01612366,0.41922338,0.16661302,0.11478901,0.00964390,0.76537920
-5.39369685,0.94599642,0.00932346,0.01401082,0.39242623,0.14982361,0.10228979,0.00864746,0.69757776
-5.38769385,0.86031212,0.00891282,0.01210365,0.36761601,0.13432078,0.09066839,0.00770218,0.63476883
-5.38169085,0.78151274,0.00851957,0.01039706,0.34464105,0.12011778,0.07996390,0.00681412,0.57695185
-5.37568784,0.70946732,0.00814055,0.00888396,0.32333700,0.10720396,0.07019722,0.00598779,0.52404273
-5.36968484,0.64395760,0.00777277,0.00755561,0.30353597,0.09554884,0.06137304,0.00522618,0.47589126
-5.36368184,0.58470256,0.00741354,0.00640211,0.28507521,0.08510655,0.05348232,0.00453083,0.43229939
-5.35767884,0.53138279,0.00706062,0.00541285,0.26780491,0.07582022,0.04650492,0.00390191,0.39303933
-5.35167584,0.48366359,0.00671234,0.00457692,0.25159479,0.06762628,0.04041247,0.00333843,0.35787066
-5.34567284,0.44121591,0.00636767,0.00388353,0.23633929,0.06045840,0.03517117,0.00283836,0.32655600
-5.33966983,0.40373436,0.00602626,0.00332236,0.22196127,0.05425100,0.03074452,0.00239886,0.29887437
-5.33366683,0.37095196,0.00568847,0.00288386,0.20841401,0.04894221,0.02709585,0.00201646,0.27463218
-5.32766383,0.34265109,0.00535536,0.00255949,0.19568180,0.04447620,0.02419055,0.00168724,0.25367149
-5.32166083,0.31867084,0.00502860,0.00234187,0.18377903,0.04080493,0.02199798,0.00140703,0.23587544
-5.31565783,0.29891054,0.00471043,0.00222493,0.17274796,0.03788919,0.02049304,0.00117158,0.22117102
-5.30965483,0.28332988,0.00440357,0.00220392,0.16265547,0.03569909,0.01965724,0.00097665,0.20952921
-5.30365183,0.27194580,0.00411112,0.00227536,0.15358898,0.03421396,0.01947949,0.00081816,0.20096279
-5.29764882,0.26482658,0.00383641,0.00243701,0.14565165,0.03342170,0.01995641,0.00069229,0.19552205
-5.29164582,0.26208347,0.00358296,0.00268769,0.13895727,0.03331778,0.02109226,0.00059552,0.19328871
-5.28564282,0.26386039,0.00335429,0.00302706,0.13362494,0.03390376,0.02289855,0.00052468,0.19436840
-5.27963982,0.27032204,0.00315391,0.00345543,0.12977377,0.03518556,0.02539327,0.00047699,0.19888200
-5.27363682,0.28164097,0.00298515,0.00397348,0.12751767,0.03717153,0.02859981,0.00045004,0.20695619
-5.26763382,0.29798393,0.00285114,0.00458191,0.12696053,0.03987030,0.03254566,0.00044180,0.21871345
-5.26163082,0.31949791,0.00275470,0.00528119,0.12819170,0.04328864,0.03726087,0.00045059,0.23426194
-5.25562781,0.34629644,0.00269833,0.00607118,0.13128198,0.04742929,0.04277623,0.00047502,0.25368543
-5.24962481,0.37844634,0.00268414,0.00695088,0.13628009,0.05228883,0.04912149,0.00051402,0.27703367
-5.24362181,0.41595542,0.00271383,0.00791807,0.14320974,0.05785581,0.05632327,0.00056672,0.30431339
-5.23761881,0.45876148,0.00278864,0.00896911,0.15206724,0.06410898,0.06440308,0.00063245,0.33548028
-5.23161581,0.50672296,0.00290938,0.01009865,0.16281974,0.07101592,0.07337525,0.00071069,0.37043216
-5.22561281,0.55961159,0.00307635,0.01129956,0.17540408,0.07853196,0.08324495,0.00080098,0.40900358
-5.21960980,0.61710730,0.00328936,0.01256277,0.18972624,0.08659952,0.09400626,0.00090293,0.45096212
-5.21360680,0.67879565,0.00354772,0.01387724,0.20566151,0.09514790,0.10564039,0.00101613,0.49600642
-5.20760380,0.74416796,0.00385017,0.01523009,0.22305518,0.10409357,0.11811413,0.00114015,0.54376631
-5.20160080,0.81262422,0.00419491,0.01660664,0.24172399,0.11334086,0.13137852,0.00127446,0.59380482
-5.19559780,0.88347882,0.00457956,0.01799072,0.26145810,0.12278325,0.14536776,0.00141842,0.64562229
-5.18959480,0.95596898,0.00500113,0.01936490,0.28202373,0.13230495,0.15999853,0.00157124,0.69866248
-5.18359180,1.02926573,0.00545602,0.02071088,0.30316633,0.14178303,0.17516964,0.00173197,0.75232051
-5.17758879,1.10248716,0.00593999,0.02200987,0.32461423,0.15108980,0.19076211,0.00189946,0.80595241
-5.17158579,1.17471358,0.00644817,0.02324306,0.34608286,0.16009542,0.20663967,0.00207239,0.85888615
-5.16558279,1.24500423,0.00697507,0.02439211,0.36727918,0.16867077,0.22264981,0.00224921,0.91043371
-5.15957979,1.31241498,0.00751459,0.02543958,0.38790652,0.17669030,0.23862531,0.00242817,0.95990399
-5.15357679,1.37601659,0.00806008,0.02636941,0.40766962,0.18403487,0.25438621,0.00260736,1.00661608
-5.14757379,1.43491304,0.00860441,0.02716734,0.42627969,0.19059446,0.26974243,0.00278467,1.04991261
-5.14157079,1.48825940,0.00914005,0.02782128,0.44345960,0.19627066,0.28449682,0.00295788,1.08917281
-5.13556778,1.53527883,0.00965916,0.02832163,0.45894884,0.20097882,0.29844866,0.00312464,1.12382493
-5.12956478,1.57527822,0.01015378,0.02866152,0.47250842,0.20464987,0.31139762,0.00328256,1.15335775
-5.12356178,1.60766226,0.01061592,0.02883696,0.48392541,0.20723169,0.32314808,0.00342924,1.17733089
-5.11755878,1.63194547,0.01103780,0.02884691,0.49301713,0.20869006,0.33351357,0.00356231,1.19538372
-5.11155578,1.64776203,0.01141198,0.02869330,0.49963491,0.20900912,0.34232150,0.00367954,1.20724264
-5.10555278,1.65487328,0.01173158,0.02838095,0.50366723,0.20819144,0.34941770,0.00377886,1.21272669
-5.09954977,1.65317268,0.01199049,0.02791741,0.50504233,0.20625759,0.35467088,0.00385842,1.21175130
-5.09354677,1.64268819,0.01218353,0.02731279,0.50373011,0.20324537,0.35797668,0.00391668,1.20433015
-5.08754377,1.62358206,0.01230664,0.02657954,0.49974328,0.19920874,0.35926127,0.00395246,1.19057509
-5.08154077,1.59614809,0.01235702,0.02573217,0.49313775,0.19421636,0.35848419,0.00396494,1.17069425
-5.07553777,1.56080630,0.01233325,0.02478699,0.48401215,0.18835000,0.35564040,0.00395377,1.14498814
-5.06953477,1.51809536,0.01223540,0.02376189,0.47250665,0.18170275,0.35076144,0.00391905,1.11384412
-5.06353177,1.46866270,0.01206502,0.02267605,0.45880083,0.17437708,0.34391550,0.00386135,1.07772912
-5.05752876,1.41325275,0.01182520,0.02154979,0.44311091,0.16648296,0.33520645,0.00378172,1.03718089
-5.05152576,1.35269344,0.01152049,0.02040438,0.42568617,0.15813584,0.32477184,0.00368169,0.99279796
-5.04552276,1.28788136,0.01115680,0.01926191,0.40680484,0.14945479,0.31277986,0.00356319,0.94522860
-5.03951976,1.21976600,0.01074133,0.01814523,0.38676947,0.14056069,0.29942546,0.00342859,0.89515893
-5.03351676,1.14933339,0.01028235,0.01707791,0.36590190,0.13157452,0.28492565,0.00328059,0.84330072
-5.02751376,1.07758962,0.00978903,0.01608429,0.34453807,0.12261585,0.26951430,0.00312220,0.79037892
-5.02151076,1.00554476,0.00927127,0.01518947,0.32302272,0.11380150,0.25343644,0.00295664,0.73711960
-5.01550775,0.93419740,0.00873939,0.01441941,0.30170421,0.10524435,0.23694260,0.00278734,0.68423829
-5.00950475,0.86452046,0.00820399,0.01380096,0.28092949,0.09705241,0.22028301,0.00261778,0.63242929
-5.00350175,0.79744827,0.00767567,0.01336195,0.26103947,0.08932804,0.20370223,0.00245151,0.58235603
-4.99749875,0.73386545,0.00716484,0.01313115,0.24236468,0.08216733,0.18743411,0.00229206,0.53464279
-4.99149575,0.67459746,0.00668151,0.01313822,0.22522146,0.07565972,0.17169745,0.00214284,0.48986780
-4.98549275,0.62040299,0.00623511,0.01341359,0.20990849,0.06988769,0.15669229,0.00200716,0.44855788
-4.97948974,0.57196810,0.00583432,0.01398815,0.19670379,0.06492653,0.14259706,0.00188811,0.41118441
-4.97348674,0.52990179,0.00548697,0.01489291,0.18586200,0.06084423,0.12956645,0.00178860,0.37816079
-4.96748374,0.49473294,0.00519988,0.01615843,0.17761193,0.05770131,0.11773010,0.00171123,0.34984089
-4.96148074,0.46690818,0.00497879,0.01781413,0.17215416,0.05555067,0.10719204,0.00165834,0.32651851
-4.95547774,0.44679034,0.00482828,0.01988742,0.16965878,0.05443734,0.09803073,0.00163194,0.30842751
-4.94947474,0.43465728,0.00475174,0.02240274,0.17026298,0.05439818,0.09029965,0.00163367,0.29574239
-4.94347174,0.43070071,0.00475127,0.02538036,0.17406855,0.05546139,0.08402831,0.00166484,0.28857899
-4.93746873,0.43502485,0.00482772,0.02883516,0.18113921,0.05764595,0.07922358,0.00172632,0.28699526
-4.93146573,0.44764488,0.00498063,0.03277536,0.19149791,0.06096099,0.07587114,0.00181858,0.29099189
-4.92546273,0.46848510,0.00520824,0.03720119,0.20512398,0.06540500,0.07393716,0.00194166,0.30051272
-4.91945973,0.49737709,0.00550752,0.04210369,0.22195055,0.07096507,0.07336992,0.00209511,0.31544501
-4.91345673,0.53405792,0.00587418,0.04746359,0.24186212,0.07761620,0.07410141,0.00227802,0.33561961
-4.90745373,0.57816900,0.00630272,0.05325045,0.26469280,0.08532058,0.07604898,0.00248898,0.36081120
-4.90145073,0.62925586,0.00678651,0.05942209,0.29022526,0.09402720,0.07911686,0.00272608,0.39073888
-4.89544772,0.68676923,0.00731788,0.06592438,0.31819072,0.10367164,0.08319771,0.00298692,0.42506719
-4.88944472,0.75006805,0.00788824,0.07269143,0.34827025,0.11417617,0.08817417,0.00326862,0.46340799
-4.88344172,0.81842464,0.00848821,0.07964633,0.38009747,0.12545028,0.09392042,0.00356786,0.50532324
-4.87743872,0.89103228,0.00910781,0.08670229,0.41326291,0.13739159,0.10030393,0.00388091,0.55032903
-4.87143572,0.96701542,0.00973666,0.09376437,0.44731996,0.14988721,0.10718715,0.00420369,0.59790072
-4.86543272,1.04544243,0.01036417,0.10073162,0.48179241,0.16281548,0.11442947,0.00453184,0.64747951
-4.85942971,1.12534066,0.01097977,0.10749971,0.51618346,0.17604813,0.12188926,0.00486083,0.69848003
-4.85342671,1.20571343,0.01157318,0.11396380,0.54998593,0.18945268,0.12942597,0.00518601,0.75029900
-4.84742371,1.28555848,0.01213460,0.12002176,0.58269334,0.20289514,0.13690235,0.00550277,0.80232465
-4.84142071,1.36388705,0.01265496,0.12557736,0.61381146,0.21624268,0.14418669,0.00580663,0.85394651
-4.83541771,1.43974297,0.01312609,0.13054360,0.64286987,0.22936640,0.15115502,0.00609335,0.90456519
-4.82941471,1.51222098,0.01354093,0.13484570,0.66943306,0.24214390,0.15769312,0.00635907,0.95360193
-4.82341171,1.58048347,0.01389365,0.13842384,0.69311064,0.25446159,0.16369848,0.00660038,1.00050731
-4.81740870,1.64377497,0.01417974,0.14123548,0.71356613,0.26621666,0.16908189,0.00681446,1.04476903
-4.81140570,1.70143398,0.01439608,0.14325708,0.73052406,0.27731864,0.17376879,0.00699916,1.08591834
-4.80540270,1.75290169,0.01454092,0.14448517,0.74377512,0.28769047,0.17770026,0.00715307,1.12353512
-4.79939970,1.79772741,0.01461386,0.14493674,0.75317907,0.29726913,0.18083361,0.00727557,1.15725135
-4.79339670,1.83557091,0.01461576,0.14464896,0.75866554,0.30600581,0.18314265,0.00736692,1.18675336
-4.78739370,1.86620171,0.01454862,0.14367813,0.76023262,0.31386567,0.18461761,0.00742823,1.21178263
-4.78139070,1.88949596,0.01441546,0.14209811,0.75794355,0.32082735,0.18526466,0.00746153,1.23213563
-4.77538769,1.90543119,0.01422015,0.13999810,0.75192166,0.32688222,0.18510524,0.00746975,1.24766290
-4.76938469,1.91407976,0.01396721,0.13748014,0.74234403,0.33203362,0.18417517,0.00745669,1.25826765
-4.76338169,1.91560150,0.01366170,0.13465617,0.72943414,0.33629597,0.18252355,0.00742704,1.26390415
-4.75737869,1.91023606,0.01330900,0.13164509,0.71345389,0.33969413,0.18021157,0.00738631,1.26457619
-4.75137569,1.89829562,0.01291470,0.12856967,0.69469554,0.34226285,0.17731125,0.00734083,1.26033577
-4.74537269,1.88015810,0.01248448,0.12555371,0.67347371,0.34404641,0.17390419,0.00729761,1.25128210
-4.73936968,1.85626112,0.01202396,0.12271930,0.65011779,0.34509847,0.17008021,0.00726439,1.23756089
-4.73336668,1.82709673,0.01153866,0.12018444,0.62496506,0.34548213,0.16593606,0.00724944,1.21936380
-4.72736368,1.79320661,0.01103393,0.11806097,0.59835456,0.34526999,0.16157399,0.00726154,1.19692797
-4.72136068,1.75517762,0.01051490,0.11645286,0.57062176,0.34454424,0.15710038,0.00730977,1.17053521
-4.71535768,1.71363707,0.00998649,0.11545486,0.54209413,0.34339659,0.15262413,0.00740343,1.14051074
-4.70935468,1.66924740,0.00945335,0.11515135,0.51308743,0.34192794,0.14825500,0.00755181,1.10722103
-4.70335168,1.62269973,0.00891989,0.11561556,0.48390267,0.34024757,0.14410179,0.00776397,1.07107061
-4.69734867,1.57470594,0.00839029,0.11690878,0.45482363,0.33847188,0.14027026,0.00804852,1.03249756
-4.69134567,1.52598895,0.00786845,0.11907974,0.42611481,0.33672250,0.13686092,0.00841331,0.99196767
-4.68534267,1.47727116,0.00735803,0.12216400,0.39801961,0.33512374,0.13396664,0.00886513,0.94996713
-4.67933967,1.42926102,0.00686241,0.12618323,0.37075880,0.33379937,0.13167010,0.00940944,0.90699395
-4.67333667,1.38263812,0.00638466,0.13114446,0.34452916,0.33286895,0.13004125,0.01004998,0.86354833
-4.66733367,1.33803719,0.00592754,0.13703926,0.31950217,0.33244363,0.12913476,0.01078848,0.82012226
-4.66133067,1.29603173,0.00549345,0.14384289,0.29582294,0.33262171,0.12898759,0.01162439,0.77718881
-4.65532766,1.25711796,0.00508438,0.15151347,0.27360939,0.33348419,0.12961691,0.01255457,0.73519151
-4.64932466,1.22170010,0.00470192,0.15999138,0.25295165,0.33509058,0.13101837,0.01357317,0.69453440
-4.64332166,1.19007782,0.00434718,0.16919882,0.23391189,0.33747522,0.13316492,0.01467140,0.65557321
-4.63731866,1.16243669,0.00402081,0.17903988,0.21652465,0.34064432,0.13600626,0.01583761,0.61860805
-4.63131566,1.13884248,0.00372297,0.18940108,0.20079776,0.34457423,0.13946912,0.01705727,0.58387818
-4.62531266,1.11924000,0.00345332,0.20015267,0.18671381,0.34921080,0.14345823,0.01831318,0.55155888
-4.61930965,1.10345666,0.00321107,0.21115059,0.17423238,0.35447032,0.14785822,0.01958577,0.52176087
-4.61330665,1.09121110,0.00299500,0.22223935,0.16329287,0.36024195,0.15253635,0.02085350,0.49453214
-4.60730365,1.08212681,0.00280347,0.23325570,0.15381801,0.36639168,0.15734596,0.02209337,0.46986220
-4.60130065,1.07575014,0.00263455,0.24403312,0.14571788,0.37276776,0.16213069,0.02328151,0.44768847
-4.59529765,1.07157226,0.00248601,0.25440700,0.13889433,0.37920742,0.16672912,0.02439390,0.42790462
-4.58929465,1.06905410,0.00235546,0.26422034,0.13324576,0.38554459,0.17097988,0.02540704,0.41037029
-4.58329165,1.06765311,0.00224040,0.27332978,0.12867189,0.39161833,0.17472686,0.02629874,0.39492179
-4.57728864,1.06685081,0.00213832,0.28161170,0.12507859,0.39728157,0.17782440,0.02704882,0.38138334
-4.57128564,1.06617960,0.00204678,0.28896812,0.12238232,0.40240969,0.18014213,0.02763981,0.36957808
-4.56528264,1.06524778,0.00196345,0.29533207,0.12051415,0.40690851,0.18156943,0.02805755,0.35933861
-4.55927964,1.06376135,0.00188623,0.30067217,0.11942319,0.41072140,0.18201910,0.02829173,0.35051633
-4.55327664,1.06154175,0.00181330,0.30499616,0.11907917,0.41383488,0.18143027,0.02833622,0.34298936
-4.54727364,1.05853838,0.00174311,0.30835312,0.11947420,0.41628258,0.17977028,0.02818935,0.33666858
-4.54127064,1.05483559,0.00167448,0.31083423,0.12062347,0.41814726,0.17703558,0.02785397,0.33150164
-4.53526763,1.05065355,0.00160658,0.31257199,0.12256498,0.41956071,0.17325154,0.02733738,0.32747481
-4.52926463,1.04634308,0.00153893,0.31373780,0.12535825,0.42070149,0.16847127,0.02665108,0.32461266
-4.52326163,1.04237463,0.00147144,0.31453801,0.12908204,0.42179065,0.16277345,0.02581042,0.32297566
-4.51725863,1.03932200,0.00140431,0.31520855,0.13383122,0.42308545,0.15625941,0.02483409,0.32265590
-4.51125563,1.03784147,0.00133808,0.31600823,0.13971284,0.42487149,0.14904952,0.02374350,0.32377127
-4.50525263,1.03864743,0.00127355,0.31721115,0.14684169,0.42745343,0.14127913,0.02256215,0.32645837
-4.49924962,1.04248550,0.00121173,0.31909833,0.15533543,0.43114482,0.13309422,0.02131491,0.33086460
-4.49324662,1.05010438,0.00115385,0.32194896,0.16530954,0.43625736,0.12464704,0.02002727,0.33713977
