energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.74187094,10.11117727,0.14144229,1.52416620,0.17289499,0.21362271,3.95171343,8.55624008,3.04739124
-5.73586793,10.04636097,0.14244608,1.52356863,0.17268462,0.21149885,3.91874581,8.56859021,3.01201598
-5.72986493,9.93549090,0.14297633,1.51439499,0.17181024,0.20872042,3.86868059,8.53636674,2.96358989
-5.72386193,9.78052415,0.14301799,1.49683004,0.17027196,0.20532362,3.80228052,8.46035996,2.90307922
-5.71785893,9.58415243,0.14256242,1.47120845,0.16807735,0.20135230,3.72054925,8.34212767,2.83167436
-5.71185593,9.34972470,0.14160742,1.43800405,0.16524198,0.19685689,3.62470166,8.18393957,2.75075893
-5.70585293,9.08115760,0.14015711,1.39781560,0.16178980,0.19189338,3.51613098,7.98870399,2.66187571
-5.69984992,8.78283711,0.13822176,1.35134976,0.15775338,0.18652253,3.39637419,7.75988015,2.56669078
-5.69384692,8.45951448,0.13581757,1.29940173,0.15317389,0.18080911,3.26707646,7.50137972,2.46695671
-5.68784392,8.11619947,0.13296633,1.24283433,0.14810094,0.17482121,3.12995585,7.21746145,2.36447579
-5.68184092,7.75805348,0.12969503,1.18255633,0.14259203,0.16862959,2.98676884,6.91262258,2.26106404
-5.67583792,7.39028493,0.12603544,1.11950048,0.13671180,0.16230708,2.83927757,6.59149045,2.15851654
-5.66983492,7.01804871,0.12202361,1.05460213,0.13053093,0.15592783,2.68921902,6.25871759,2.05857433
-5.66383192,6.64635117,0.11769929,0.98877878,0.12412483,0.14956651,2.53827675,5.91888288,1.96289333
-5.65782891,6.27996196,0.11310531,0.92291129,0.11757211,0.14329741,2.38805528,5.57640103,1.87301522
-5.65182591,5.92333339,0.10828692,0.85782693,0.11095277,0.13719334,2.24005721,5.23544205,1.79034042
-5.64582291,5.58052820,0.10329103,0.79428478,0.10434643,0.13132438,2.09566331,4.89986181,1.71610319
-5.63981991,5.25515610,0.09816549,0.73296360,0.09783036,0.12575651,1.95611555,4.57314461,1.65134896
-5.63381691,4.95031970,0.09295827,0.67445227,0.09147763,0.12055015,1.82250298,4.25835774,1.59691400
-5.62781391,4.66857020,0.08771667,0.61924303,0.08535535,0.11575857,1.69575063,3.95811828,1.55340774
-5.62181091,4.41187350,0.08248651,0.56772730,0.07952303,0.11142635,1.57661148,3.67457166,1.52119810
-5.61580790,4.18158707,0.07731135,0.52019412,0.07403120,0.10758795,1.46566132,3.40938145,1.50040031
-5.60980490,3.97844848,0.07223182,0.47683108,0.06892038,0.10426634,1.36329690,3.16372989,1.49086993
-5.60380190,3.80257583,0.06728489,0.43772748,0.06422029,0.10147199,1.26973709,2.93832818,1.49220052
-5.59779890,3.65348083,0.06250336,0.40287962,0.05994943,0.09920205,1.18502736,2.73343588,1.50372694
-5.59179590,3.53009482,0.05791536,0.37219787,0.05611514,0.09744001,1.10904745,2.54888854,1.52453449
-5.58579290,3.43080777,0.05354404,0.34551531,0.05271384,0.09615580,1.04152219,2.38413259,1.55347479
-5.57978989,3.35352006,0.04940738,0.32259769,0.04973180,0.09530627,0.98203542,2.23826661,1.58918837
-5.57378689,3.29570645,0.04551809,0.30315427,0.04714607,0.09483622,0.93004674,2.11008791,1.63013405
-5.56778389,3.25449115,0.04188373,0.28684949,0.04492580,0.09467994,0.88491080,1.99814350,1.67462501
-5.56178089,3.22673231,0.03850690,0.27331483,0.04303369,0.09476305,0.84589874,1.90078405,1.72087056
-5.55577789,3.20911392,0.03538562,0.26216089,0.04142763,0.09500486,0.81222124,1.81621989,1.76702293
-5.54977489,3.19824257,0.03251375,0.25298908,0.04006243,0.09532089,0.78305257,1.74257742,1.81122754
-5.54377189,3.19074624,0.02988159,0.24540294,0.03889161,0.09562562,0.75755511,1.67795491,1.85167524
-5.53776888,3.18337187,0.02747646,0.23901850,0.03786904,0.09583534,0.73490338,1.62047594,1.88665460
-5.53176588,3.17307851,0.02528341,0.23347371,0.03695068,0.09587090,0.71430718,1.56833948,1.91460227
-5.52576288,3.15712287,0.02328586,0.22843660,0.03609599,0.09566031,0.69503288,1.51986493,1.93414953
-5.51975988,3.13313427,0.02146633,0.22361201,0.03526929,0.09514107,0.67642242,1.47353130,1.94416291
-5.51375688,3.09917642,0.01980704,0.21874675,0.03444087,0.09426209,0.65790944,1.42800936,1.94377745
-5.50775388,3.05379397,0.01829053,0.21363326,0.03358783,0.09298519,0.63903208,1.38218598,1.93242087
-5.50175088,2.99604252,0.01690017,0.20811156,0.03269482,0.09128605,0.61944232,1.33518045,1.90982811
-5.49574787,2.92550133,0.01562060,0.20206972,0.03175437,0.08915464,0.59891157,1.28635238,1.87604520
-5.48974487,2.84226906,0.01443807,0.19544274,0.03076714,0.08659510,0.57733286,1.23530151,1.83142292
-5.48374187,2.74694337,0.01334067,0.18821023,0.02974192,0.08362503,0.55471945,1.18185990,1.77660043
-5.47773887,2.64058593,0.01231850,0.18039291,0.02869548,0.08027444,0.53120065,1.12607733,1.71247985
-5.47173587,2.52467529,0.01136372,0.17204813,0.02765224,0.07658411,0.50701495,1.06820090,1.64019328
-5.46573287,2.40104998,0.01047051,0.16326483,0.02664390,0.07260381,0.48250113,1.00865006,1.56106384
-5.45972986,2.27184512,0.00963500,0.15415797,0.02570890,0.06839015,0.45808800,0.94798846,1.47656254
-5.45372686,2.13942524,0.00885512,0.14486289,0.02489189,0.06400442,0.43428309,0.88689403,1.38826315
-5.44772386,2.00631647,0.00813038,0.13552958,0.02424309,0.05951032,0.41166105,0.82612844,1.29779684
-5.44172086,1.87514061,0.00746171,0.12631734,0.02381767,0.05497187,0.39085192,0.76650749,1.20680851
-5.43571786,1.74855335,0.00685120,0.11738979,0.02367505,0.05045136,0.37252983,0.70887314,1.11691631
-5.42971486,1.62918823,0.00630187,0.10891041,0.02387811,0.04600765,0.35740200,0.65406828,1.02967564
-5.42371186,1.51960744,0.00581748,0.10103873,0.02449241,0.04169470,0.34619831,0.60291468,0.94654852
-5.41770885,1.42225986,0.00540229,0.09392717,0.02558520,0.03756041,0.33966120,0.55619441,0.86887878
-5.41170585,1.33944610,0.00506090,0.08771845,0.02722434,0.03364584,0.33853559,0.51463495,0.79787316
-5.40570285,1.27328984,0.00479806,0.08254368,0.02947711,0.02998472,0.34355869,0.47889752,0.73458806
-5.39969985,1.22571435,0.00461854,0.07852080,0.03240869,0.02660328,0.35544907,0.44956856,0.67992147
-5.39369685,1.19842274,0.00452699,0.07575358,0.03608057,0.02352036,0.37489470,0.42715354,0.63460911
-5.38769385,1.19288034,0.00452782,0.07433073,0.04054867,0.02074778,0.40253970,0.41207272,0.59922399
-5.38169085,1.21029797,0.00462510,0.07432526,0.04586128,0.01829084,0.43896926,0.40465806,0.57417839
-5.37568784,1.25161449,0.00482244,0.07579386,0.05205685,0.01614902,0.48469294,0.40515078,0.55972727
-5.36968484,1.31747810,0.00512289,0.07877626,0.05916166,0.01431672,0.54012615,0.41369895,0.55597231
-5.36368184,1.40822572,0.00552887,0.08329447,0.06718751,0.01278404,0.60557018,0.43035493,0.56286588
-5.35767884,1.52386070,0.00604204,0.08935194,0.07612940,0.01153758,0.68119132,0.45507219,0.58021469
-5.35167584,1.66402951,0.00666323,0.09693261,0.08596355,0.01056120,0.76699972,0.48770178,0.60768267
-5.34567284,1.82799873,0.00739236,0.10599987,0.09664557,0.00983668,0.86282898,0.52798838,0.64479347
-5.33966983,2.01463395,0.00822835,0.11649558,0.10810929,0.00934434,0.96831752,0.57556648,0.69093261
-5.33366683,2.22238287,0.00916911,0.12833919,0.12026601,0.00906355,1.08289307,0.62995703,0.74535009
-5.32766383,2.44926474,0.01021147,0.14142711,0.13300456,0.00897318,1.20576137,0.69056529,0.80716388
-5.32166083,2.69286868,0.01135123,0.15563242,0.14619216,0.00905191,1.33590047,0.75668045,0.87536512
-5.31565783,2.95036298,0.01258317,0.17080509,0.15967612,0.00927848,1.47206171,0.82747775,0.94882581
-5.30965483,3.21851731,0.01390113,0.18677280,0.17328643,0.00963195,1.61277812,0.90202361,1.02630953
-5.30365183,3.49373926,0.01529812,0.20334242,0.18683925,0.01009179,1.75638116,0.97928438,1.10648590
-5.29764882,3.77212567,0.01676649,0.22030231,0.20014116,0.01063800,1.90102568,1.05813892,1.18794880
-5.29164582,4.04952891,0.01829806,0.23742527,0.21299406,0.01125123,2.04472329,1.13739515,1.26923870
-5.28564282,4.32163689,0.01988433,0.25447234,0.22520058,0.01191284,2.18538320,1.21581051,1.34886870
-5.27963982,4.58406505,0.02151664,0.27119723,0.23656979,0.01260501,2.32085979,1.29211593,1.42535384
-5.27363682,4.83245766,0.02318639,0.28735128,0.24692287,0.01331080,2.44900522,1.36504271,1.49724291
-5.26763382,5.06259504,0.02488518,0.30268896,0.25609864,0.01401427,2.56772539,1.43335154,1.56315168
-5.26163082,5.27050269,0.02660490,0.31697351,0.26395858,0.01470062,2.67503721,1.49586265,1.62179642
-5.25562781,5.45255829,0.02833782,0.32998271,0.27039110,0.01535629,2.76912473,1.55148605,1.67202642
-5.24962481,5.60559191,0.03007660,0.34151451,0.27531489,0.01596914,2.84839212,1.59925063,1.71285403
-5.24362181,5.72697543,0.03181424,0.35139228,0.27868116,0.01652855,2.91151100,1.63833094,1.74348106
-5.23761881,5.81469731,0.03354391,0.35946961,0.28047461,0.01702561,2.95746033,1.66807073,1.76332027
-5.23161581,5.86741941,0.03525882,0.36563429,0.28071322,0.01745323,2.98555705,1.68800199,1.77201096
-5.22561281,5.88451348,0.03695196,0.36981159,0.27944666,0.01780630,2.99547614,1.69785898,1.76942797
-5.21960980,5.86607592,0.03861585,0.37196648,0.27675362,0.01808172,2.98725950,1.69758658,1.75568364
-5.21360680,5.81292026,0.04024225,0.37210493,0.27273805,0.01827856,2.96131314,1.68734265,1.73112260
-5.20760380,5.72654792,0.04182193,0.37027412,0.26752468,0.01839805,2.91839314,1.66749441,1.69630967
-5.20160080,5.60909888,0.04334446,0.36656166,0.26125386,0.01844361,2.85958102,1.63860907,1.65201132
-5.19559780,5.46328454,0.04479803,0.36109383,0.25407617,0.01842081,2.78624992,1.60143913,1.59917166
-5.18959480,5.29230593,0.04616946,0.35403295,0.24614703,0.01833734,2.70002298,1.55690313,1.53888373
-5.18359180,5.09976088,0.04744421,0.34557387,0.23762147,0.01820286,2.60272598,1.50606262,1.47235758
-5.17758879,4.88954402,0.04860661,0.33593989,0.22864952,0.01802888,2.49633617,1.45009628,1.40088621
-5.17158579,4.66574353,0.04964018,0.32537805,0.21937222,0.01782858,2.38292944,1.39027226,1.32581075
-5.16558279,4.43253851,0.05052804,0.31415398,0.20991850,0.01761654,2.26462776,1.32791974,1.24848610
-5.15957979,4.19410031,0.05125352,0.30254651,0.20040308,0.01740853,2.14354870,1.26440063,1.17024819
-5.15357679,3.95450097,0.05180078,0.29084203,0.19092525,0.01722117,2.02175872,1.20108223,1.09238377
-5.14757379,3.71763095,0.05215554,0.27932877,0.18156874,0.01707160,1.90123136,1.13931181,1.01610356
-5.14157079,3.48712809,0.05230577,0.26829116,0.17240242,0.01697708,1.78381132,1.08039337,0.94251936
-5.13556778,3.26631874,0.05224247,0.25800426,0.16348176,0.01695463,1.67118501,1.02556737,0.87262530
-5.12956478,3.05817158,0.05196027,0.24872842,0.15485102,0.01702060,1.56485772,0.97599350,0.80728362
-5.12356178,2.86526412,0.05145805,0.24070429,0.14654569,0.01719020,1.46613745,0.93273674,0.74721474
-5.11755878,2.68976132,0.05073933,0.23414819,0.13859541,0.01747710,1.37612509,0.89675676,0.69299152
-5.11155578,2.53340546,0.04981259,0.22924800,0.13102680,0.01789298,1.29571040,0.86890049,0.64503744
-5.10555278,2.39751625,0.04869139,0.22615963,0.12386623,0.01844716,1.22557321,0.84989782,0.60362830
-5.09954977,2.28300007,0.04739427,0.22500419,0.11714244,0.01914623,1.16618925,0.84036007,0.56889703
-5.09354677,2.19036700,0.04594455,0.22586593,0.11088862,0.01999377,1.11783975,0.84078106,0.54084122
-5.08754377,2.11975461,0.04436991,0.22879108,0.10514423,0.02099014,1.08062438,0.85154032,0.51933296
-5.08154077,2.07095745,0.04270185,0.23378757,0.09995611,0.02213238,1.05447662,0.87290816,0.50413064
-5.07553777,2.04346116,0.04097504,0.24082581,0.09537920,0.02341424,1.03918133,0.90505218,0.49489237
-5.06953477,2.03648041,0.03922657,0.24984038,0.09147660,0.02482627,1.03439370,0.94804469,0.49119076
-5.06353177,2.04899975,0.03749516,0.26073284,0.08831912,0.02635614,1.03965934,1.00187074,0.49252871
-5.05752876,2.07981656,0.03582035,0.27337538,0.08598434,0.02798903,1.05443489,1.06643609,0.49835606
-5.05152576,2.12758523,0.03424170,0.28761531,0.08455510,0.02970817,1.07810889,1.14157473,0.50808683
-5.04552276,2.19086158,0.03279805,0.30328030,0.08411767,0.03149552,1.11002226,1.22705543,0.52111660
-5.03951976,2.26814651,0.03152673,0.32018410,0.08475942,0.03333247,1.14948799,1.32258687,0.53684005
-5.03351676,2.35792781,0.03046298,0.33813250,0.08656622,0.03520070,1.19580965,1.42782087,0.55466794
-5.02751376,2.45871883,0.02963930,0.35692936,0.08961950,0.03708298,1.24829790,1.54235352,0.57404346
-5.02151076,2.56909288,0.02908491,0.37638242,0.09399308,0.03896405,1.30628478,1.66572390,0.59445734
-5.01550775,2.68771221,0.02882523,0.39630859,0.09974982,0.04083137,1.36913511,1.79741053,0.61546134
-5.00950475,2.81335038,0.02888146,0.41653848,0.10693815,0.04267582,1.43625458,1.93682553,0.63667978
-5.00350175,2.94490739,0.02927011,0.43692010,0.11558858,0.04449221,1.50709433,2.08330708,0.65781855
-4.99749875,3.08141680,0.03000256,0.45732130,0.12571026,0.04627969,1.58115176,2.23611064,0.67867140
-4.99149575,3.22204486,0.03108468,0.47763114,0.13728775,0.04804189,1.65796760,2.39439977,0.69912320
-4.98549275,3.36608170,0.03251642,0.49775997,0.15027808,0.04978684,1.73711953,2.55723754,0.71915001
-4.97948974,3.51292539,0.03429147,0.51763836,0.16460828,0.05152672,1.81821271,2.72357961,0.73881595
-4.97348674,3.66205989,0.03639693,0.53721489,0.18017357,0.05327731,1.90086790,2.89227004,0.75826706
-4.96748374,3.81302839,0.03881303,0.55645317,0.19683622,0.05505724,1.98470801,3.06204104,0.77772229
-4.96148074,3.96540388,0.04151307,0.57532806,0.21442542,0.05688707,2.06934399,3.23151745,0.79746206
-4.95547774,4.11875893,0.04446335,0.59382157,0.23273814,0.05878823,2.15436113,3.39922687,0.81781506
-4.94947474,4.27263673,0.04762336,0.61191865,0.25154115,0.06078187,2.23930682,3.56361577,0.83914358
-4.94347174,4.42652548,0.05094616,0.62960307,0.27057418,0.06288761,2.32368079,3.72307172,0.86182834
-4.93746873,4.57983796,0.05437895,0.64685380,0.28955435,0.06512240,2.40692861,3.87595139,0.88625332
-4.93146573,4.73189772,0.05786392,0.66364197,0.30818165,0.06749939,2.48843934,4.02061375,0.91279128
-4.92546273,4.88193303,0.06133932,0.67992866,0.32614556,0.07002694,2.56754751,4.15545709,0.94179067
-4.91945973,5.02907914,0.06474076,0.69566356,0.34313238,0.07270785,2.64353984,4.27895870,0.97356423
-4.91345673,5.17238888,0.06800271,0.71078461,0.35883334,0.07553877,2.71566638,4.38971530,1.00837996
-4.90745373,5.31085097,0.07106017,0.72521851,0.37295291,0.07850989,2.78315574,4.48648239,1.04645440
-4.90145073,5.44341522,0.07385038,0.73888205,0.38521726,0.08160487,2.84523382,4.56821057,1.08794867
-4.89544772,5.56902291,0.07631465,0.75168415,0.39538233,0.08480106,2.90114478,4.63407704,1.13296691
-4.88944472,5.68664072,0.07840010,0.76352832,0.40324129,0.08806995,2.95017366,4.68351049,1.18155725
-4.88344172,5.79529620,0.08006125,0.77431546,0.40863107,0.09137787,2.99166899,4.71620816,1.23371491
-4.87743872,5.89411279,0.08126147,0.78394678,0.41143759,0.09468686,3.02506450,4.73214409,1.28938724
-4.87143572,5.98234238,0.08197412,0.79232657,0.41159954,0.09795570,3.04989877,4.73156795,1.34848013
-4.86543272,6.05939392,0.08218343,0.79936474,0.40911047,0.10114106,3.06583165,4.71499479,1.41086579
-4.85942971,6.12485659,0.08188490,0.80497903,0.40401920,0.10419865,3.07265684,4.68318581,1.47639120
-4.85342671,6.17851669,0.08108546,0.80909665,0.39642842,0.10708439,3.07031000,4.63712159,1.54488728
-4.84742371,6.22036794,0.07980312,0.81165564,0.38649163,0.10975555,3.05887212,4.57796878,1.61617823
-4.84142071,6.25061498,0.07806630,0.81260553,0.37440855,0.11217177,3.03856819,4.50704228,1.69009126
-4.83541771,6.26967091,0.07591281,0.81190784,0.36041920,0.11429596,3.00976148,4.42576457,1.76646622
-4.82941471,6.27814938,0.07338854,0.80953612,0.34479697,0.11609511,2.97294396,4.33562433,1.84516531
-4.82341171,6.27685262,0.07054594,0.80547586,0.32784095,0.11754090,2.92872357,4.23813630,1.92608264
-4.81740870,6.26675649,0.06744235,0.79972437,0.30986782,0.11861014,2.87780932,4.13480405,2.00915353
-4.81140570,6.24899379,0.06413820,0.79229071,0.29120376,0.11928516,2.82099508,4.02708734,2.09436331
-4.80540270,6.22483698,0.06069535,0.78319574,0.27217652,0.11955396,2.75914302,3.91637508,2.18175541
-4.79939970,6.19568112,0.05717539,0.77247248,0.25310801,0.11941037,2.69316759,3.80396490,2.27143801
-4.79339670,6.16302738,0.05363810,0.76016670,0.23430769,0.11885401,2.62402070,3.69104937,2.36358902
-4.78739370,6.12846730,0.05014020,0.74633779,0.21606682,0.11789024,2.55267856,3.57870899,2.45845831
-4.78139070,6.09366739,0.04673420,0.73105980,0.19865369,0.11653008,2.48013056,3.46791135,2.55636670
-4.77538769,6.06035315,0.04346755,0.71442264,0.18230992,0.11479007,2.40737008,3.35951552,2.65770071
-4.76938469,6.03029168,0.04038208,0.69653324,0.16724784,0.11269202,2.33538701,3.25428065,2.76290228
-4.76338169,6.00527138,0.03751362,0.67751650,0.15364869,0.11026289,2.26516158,3.15287721,2.87245307
-4.75737869,5.98707760,0.03489186,0.65751592,0.14166172,0.10753444,2.19765875,3.05589962,2.98685255
-4.75137569,5.97746299,0.03254036,0.63669365,0.13140399,0.10454296,2.13382256,2.96387867,3.10659023
-4.74537269,5.97811170,0.03047677,0.61522989,0.12296067,0.10132888,2.07456957,2.87729257,3.23211201
-4.73936968,5.99059717,0.02871310,0.59332142,0.11638566,0.09793624,2.02078070,2.79657526,3.36378167
-4.73336668,6.01633363,0.02725605,0.57117930,0.11170255,0.09441217,1.97329090,2.72212145,3.50183868
-4.72736368,6.05652223,0.02610737,0.54902552,0.10890558,0.09080612,1.93287620,2.65428755,3.64635411
-4.72136068,6.11209353,0.02526425,0.52708883,0.10796073,0.08716910,1.90023817,2.59338862,3.79718675
-4.71535768,6.18364864,0.02471963,0.50559972,0.10880672,0.08355268,1.87598568,2.53969133,3.95394208
-4.70935468,6.27140187,0.02446255,0.48478473,0.11135607,0.08000802,1.86061477,2.49340358,4.11593658
-4.70335168,6.37512835,0.02447833,0.46486034,0.11549620,0.07658467,1.85448711,2.45466158,4.28217030
-4.69734867,6.49412008,0.02474890,0.44602660,0.12109054,0.07332947,1.85780839,2.42351539,4.45131000
-4.69134567,6.62715414,0.02525293,0.42846094,0.12798001,0.07028532,1.87060765,2.39991432,4.62168534
-4.68534267,6.77247626,0.02596609,0.41231230,0.13598467,0.06749007,1.89271914,2.38369312,4.79129962
-4.67933967,6.92780260,0.02686129,0.39769604,0.14490588,0.06497548,1.92376810,2.37456068,4.95785615
-4.67333667,7.09034179,0.02790896,0.38468973,0.15452895,0.06276627,1.96316186,2.37209191,5.11880039
-4.66733367,7.25683845,0.02907740,0.37333030,0.16462644,0.06087942,2.01008757,2.37572424,5.27137732
-4.66133067,7.42363810,0.03033322,0.36361247,0.17496201,0.05932370,2.06351751,2.38475921,5.41270236
-4.65532766,7.58677244,0.03164190,0.35548887,0.18529497,0.05809936,2.12222270,2.39836978,5.53984358
-4.64932466,7.74206298,0.03296839,0.34887171,0.19538538,0.05719830,2.18479518,2.41561354,5.64991189
-4.64332166,7.88523943,0.03427787,0.34363600,0.20499962,0.05660436,2.24967868,2.43545184,5.74015581
-4.63731866,8.01206909,0.03553651,0.33962444,0.21391627,0.05629402,2.31520723,2.45677421,5.80805644
-4.63131566,8.11849204,0.03671238,0.33665344,0.22193209,0.05623736,2.37965060,2.47842774,5.85141868
-4.62531266,8.20075713,0.03777631,0.33452049,0.22886796,0.05639929,2.44126521,2.49925025,5.86845432
-4.61930965,8.25555315,0.03870276,0.33301218,0.23457445,0.05674100,2.49834863,2.51810635,5.85785348
-4.61330665,8.28012974,0.03947068,0.33191288,0.23893675,0.05722160,2.54929568,2.53392498,5.81884088
-4.60730365,8.27240330,0.04006425,0.33101353,0.24187887,0.05779983,2.59265396,2.54573718,5.75121454
-4.60130065,8.23104325,0.04047348,0.33012034,0.24336672,0.05843587,2.62717635,2.55271260,5.65536528
-4.59529765,8.15553531,0.04069474,0.32906289,0.24341011,0.05909310,2.65186844,2.55419328,5.53227615
-4.58929465,8.04621903,0.04073103,0.32770152,0.24206323,0.05973976,2.66602866,2.54972339,5.38350199
-4.58329165,7.90429832,0.04059206,0.32593349,0.23942394,0.06035043,2.66927932,2.53907351,5.21113045
-4.57728864,7.73182434,0.04029413,0.32369785,0.23563153,0.06090732,2.66158707,2.52225831,5.01772610
-4.57128564,7.53165167,0.03985975,0.32097878,0.23086315,0.06140121,2.64327181,2.49954671,4.80626057
-4.56528264,7.30736936,0.03931713,0.31780715,0.22532902,0.06183210,2.61500323,2.47146362,4.58003163
-4.55927964,7.06320955,0.03869932,0.31426048,0.21926649,0.06220947,2.57778518,2.43878292,4.34257491
-4.55327664,6.80393709,0.03804330,0.31046098,0.21293328,0.06255212,2.53292800,2.40251141,4.09757171
-4.54727364,6.53472397,0.03738880,0.30657207,0.20659998,0.06288763,2.48200986,2.36386395,3.84875650
-4.54127064,6.26101306,0.03677709,0.30279315,0.20054213,0.06325146,2.42682842,2.32423021,3.59982761
-4.53526763,5.98837567,0.03624958,0.29935310,0.19503218,0.06368561,2.36934446,2.28513391,3.35436376
-4.52926463,5.72236740,0.03584645,0.29650248,0.19033147,0.06423704,2.31161952,2.24818584,3.11574912
-4.52326163,5.46838676,0.03560527,0.29450487,0.18668256,0.06495578,2.25574985,2.21503192,2.88710867
-4.51725863,5.23154071,0.03555956,0.29362746,0.18430212,0.06589285,2.20379890,2.18729818,2.67125514
-4.51125563,5.01652066,0.03573761,0.29413134,0.18337454,0.06709806,2.15773093,2.16653460,2.47064822
-4.50525263,4.82749232,0.03616126,0.29626170,0.18404651,0.06861776,2.11934787,2.15415973,2.28736597
-4.49924962,4.66800174,0.03684498,0.30023833,0.18642270,0.07049267,2.09023183,2.15140827,2.12308823
-4.49324662,4.54089985,0.03779505,0.30624662,0.19056257,0.07275580,2.07169502,2.15928351,1.97909089
