energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-3.73086543,3.89260735,-1.99460554,0.55925812,-0.30071661,2.22766927,-0.66384641,0.00067411,-0.00223692,0.67450514,-0.27390551,1.11325024,-1.05307748,0.00000000,-0.00000000,0.45476209,-0.44839534,0.35397651,-0.21897603
-3.72486243,3.84572903,-1.98861590,0.54833310,-0.29617707,2.18374494,-0.66903737,0.00067757,-0.00218586,0.67582547,-0.27375364,1.10192797,-1.04213906,0.00000000,-0.00000000,0.45617924,-0.45113807,0.35179556,-0.21763203
-3.71885943,3.78151379,-1.98664749,0.53503097,-0.29231685,2.12935729,-0.67567755,0.00067797,-0.00212914,0.67408538,-0.27483416,1.08629304,-1.03199541,0.00000000,-0.00000000,0.45573055,-0.45479492,0.34810964,-0.21682585
-3.71285643,3.70109788,-1.98933682,0.51956622,-0.28930171,2.06548887,-0.68395801,0.00067553,-0.00206705,0.66930024,-0.27719177,1.06656155,-1.02314200,0.00000000,-0.00000000,0.45341838,-0.45944035,0.34300117,-0.21661897
-3.70685343,3.60586310,-1.99718585,0.50217980,-0.28727206,1.99326484,-0.69402478,0.00067053,-0.00199989,0.66153213,-0.28083935,1.04300371,-1.01602636,0.00000000,-0.00000000,0.44926808,-0.46511008,0.33657739,-0.21706221
-3.70085043,3.49739773,-2.01055404,0.48313283,-0.28633975,1.91391986,-0.70597500,0.00066336,-0.00192806,0.65088670,-0.28575989,1.01593870,-1.01103934,0.00000000,-0.00000000,0.44332734,-0.47180017,0.32896786,-0.21819498
-3.69484742,3.37745490,-2.02965550,0.46270025,-0.28658601,1.82876384,-0.71985461,0.00065444,-0.00185198,0.63750949,-0.29190961,0.98572926,-1.00850829,0.00000000,-0.00000000,0.43566567,-0.47946782,0.32032139,-0.22004491
-3.68884442,3.24791008,-2.05456073,0.44116483,-0.28806021,1.73914769,-0.73565758,0.00064424,-0.00177215,0.62158181,-0.29922187,0.95277627,-1.00869230,0.00000000,-0.00000000,0.42637366,-0.48803377,0.31080279,-0.22262788
-3.68284142,3.11071886,-2.08520234,0.41881154,-0.29077978,1.64643032,-0.75332655,0.00063329,-0.00168914,0.60331623,-0.30761171,0.91751310,-1.01177920,0.00000000,-0.00000000,0.41556230,-0.49738601,0.30058931,-0.22594817
-3.67683842,2.96787616,-2.12138400,0.39592256,-0.29473078,1.55194783,-0.77275472,0.00062214,-0.00160362,0.58295206,-0.31698072,0.88039999,-1.01788414,0.00000000,-0.00000000,0.40336206,-0.50738470,0.28986692,-0.22999892
-3.67083542,2.82137790,-2.16279173,0.37277289,-0.29986930,1.45698587,-0.79378881,0.00061136,-0.00151630,0.56075055,-0.32722197,0.84191828,-1.02704954,0.00000000,-0.00000000,0.38992188,-0.51786809,0.27882657,-0.23476256
-3.66483242,2.67318565,-2.20900685,0.34962667,-0.30612351,1.36275553,-0.81623294,0.00060152,-0.00142796,0.53699019,-0.33822468,0.80256454,-1.03924615,0.00000000,-0.00000000,0.37540790,-0.52865886,0.26766035,-0.24021136
-3.65882941,2.52519490,-2.25951967,0.32673425,-0.31339605,1.27037351,-0.83985323,0.00059319,-0.00133944,0.51196194,-0.34987856,0.76284447,-1.05437511,0.00000000,-0.00000000,0.36000195,-0.53957090,0.25655786,-0.24630780
-3.65282641,2.37920724,-2.31374346,0.30432998,-0.32156696,1.18084653,-0.86438293,0.00058690,-0.00125161,0.48596448,-0.36207737,0.72326676,-1.07227079,0.00000000,-0.00000000,0.34389959,-0.55041597,0.24570257,-0.25300506
-3.64682341,2.23690647,-2.37102801,0.28263055,-0.33049675,1.09506014,-0.88952794,0.00058314,-0.00116535,0.45929948,-0.37472183,0.68433658,-1.09270434,0.00000000,-0.00000000,0.32730798,-0.56101008,0.23526845,-0.26024726
-3.64082041,2.09983880,-2.43067262,0.26183401,-0.34002970,1.01377181,-0.91497263,0.00058237,-0.00108154,0.43226699,-0.38772154,0.64654908,-1.11538794,0.00000000,-0.00000000,0.31044321,-0.57117925,0.22541683,-0.26796974
-3.63481741,1.96939694,-2.49193824,0.24211925,-0.34999724,0.93760793,-0.94038581,0.00058496,-0.00100102,0.40516078,-0.40099612,0.61038262,-1.13997970,0.00000000,-0.00000000,0.29352738,-0.58076451,0.21629359,-0.27609925
-3.62881441,1.84680804,-2.55405878,0.22364582,-0.36022146,0.86706454,-0.96542677,0.00059121,-0.00092461,0.37826392,-0.41447542,0.57629205,-1.16608939,0.00000000,-0.00000000,0.27678534,-0.58962595,0.20802669,-0.28455425
-3.62281141,1.73312516,-2.61625180,0.20655414,-0.37051856,0.80251109,-0.98975142,0.00060133,-0.00085304,0.35184444,-0.42809908,0.54470201,-1.19328489,0.00000000,-0.00000000,0.26044124,-0.59764572,0.20072407,-0.29324525
-3.61680840,1.62922225,-2.67772867,0.19096586,-0.38070236,0.74419703,-1.01301839,0.00061542,-0.00078698,0.32615135,-0.44181534,0.51600045,-1.22109955,0.00000000,-0.00000000,0.24471485,-0.60473000,0.19447211,-0.30207531
-3.61080540,1.53579228,-2.73770454,0.17698437,-0.39058775,0.69226048,-1.03489505,0.00063349,-0.00072699,0.30141089,-0.45557952,0.49053246,-1.24904051,0.00000000,-0.00000000,0.22981786,-0.61080982,0.18933448,-0.31094090
-3.60480240,1.45334835,-2.79540838,0.16469539,-0.39999417,0.64673856,-1.05506356,0.00065543,-0.00067353,0.27782332,-0.46935214,0.46859467,-1.27659793,0.00000000,-0.00000000,0.21595030,-0.61584111,0.18535154,-0.31973291
-3.59879940,1.38222759,-2.85009334,0.15416752,-0.40874903,0.60757900,-1.07322670,0.00068100,-0.00062696,0.25556019,-0.48309699,0.45043028,-1.30325505,0.00000000,-0.00000000,0.20329698,-0.61980363,0.18254035,-0.32833816
-3.59279640,1.32259764,-2.90104745,0.14545273,-0.41669098,0.57465227,-1.08911349,0.00070986,-0.00058753,0.23476223,-0.49677921,0.43622495,-1.32849904,0.00000000,-0.00000000,0.19202430,-0.62269943,0.18089509,-0.33664117
-3.58679340,1.27446539,-2.94760467,0.13858686,-0.42367310,0.54776413,-1.10248459,0.00074156,-0.00055534,0.21553800,-0.51036359,0.42610366,-1.35183239,0.00000000,-0.00000000,0.18227736,-0.62455055,0.18038814,-0.34452633
-3.58079040,1.23768762,-2.98915631,0.13358987,-0.42956595,0.52666792,-1.11313718,0.00077554,-0.00053043,0.19796322,-0.52381307,0.42012864,-1.37278443,0.00000000,-0.00000000,0.17417749,-0.62539641,0.18097157,-0.35188032
-3.57478739,1.21198348,-3.02516218,0.13046610,-0.43426026,0.51107643,-1.12090939,0.00081115,-0.00051269,0.18208091,-0.53708761,0.41829848,-1.39092283,0.00000000,-0.00000000,0.16782023,-0.62529085,0.18257910,-0.35859480
-3.56878439,1.19694815,-3.05516141,0.12920435,-0.43766930,0.50067295,-1.12568389,0.00084766,-0.00050193,0.16790234,-0.55014335,0.42054846,-1.40586448,0.00000000,-0.00000000,0.16327384,-0.62429904,0.18512850,-0.36456918
-3.56278139,1.19206751,-3.07878207,0.12977794,-0.43973084,0.49512118,-1.12739071,0.00088428,-0.00049786,0.15540860,-0.56293198,0.42675210,-1.41728534,0.00000000,-0.00000000,0.16057829,-0.62249433,0.18852417,-0.36971335
-3.55677839,1.19673327,-3.09574926,0.13214463,-0.44040849,0.49407398,-1.12600897,0.00092018,-0.00050012,0.14455297,-0.57540045,0.43672387,-1.42492892,0.00000000,-0.00000000,0.15974485,-0.61995513,0.19266010,-0.37395030
-3.55077539,1.21025828,-3.10589093,0.13624656,-0.43969252,0.49718060,-1.12156743,0.00095452,-0.00050826,0.13526379,-0.58749071,0.45022309,-1.42861282,0.00000000,-0.00000000,0.16075605,-0.61676182,0.19742275,-0.37721840
-3.54477239,1.23189153,-3.10914104,0.14201019,-0.43759983,0.50409242,-1.11414385,0.00098646,-0.00052175,0.12744780,-0.59913954,0.46695880,-1.42823306,0.00000000,-0.00000000,0.16356633,-0.61299383,0.20269413,-0.37947327
-3.53876938,1.26083257,-3.10553949,0.14934631,-0.43417332,0.51446712,-1.10386292,0.00101518,-0.00054004,0.12099388,-0.61027843,0.48659552,-1.42376597,0.00000000,-0.00000000,0.16810299,-0.60872684,0.20835458,-0.38068910
-3.53276638,1.29624492,-3.09522882,0.15815014,-0.42948044,0.52797135,-1.09089298,0.00103995,-0.00056250,0.11577689,-0.62083333,0.50875982,-1.41526740,0.00000000,-0.00000000,0.17426768,-0.60403018,0.21428555,-0.38085940
-3.52676338,1.33726837,-3.07844749,0.16830163,-0.42361097,0.54428193,-1.07544145,0.00106008,-0.00058849,0.11166171,-0.63072450,0.53304737,-1.40286937,0.00000000,-0.00000000,0.18193836,-0.59896443,0.22037196,-0.37999700
-3.52076038,1.38303001,-3.05552008,0.17966595,-0.41667420,0.56308578,-1.05774922,0.00107501,-0.00061733,0.10850710,-0.63986624,0.55903044,-1.38677424,0.00000000,-0.00000000,0.19097162,-0.59357933,0.22650426,-0.37813346
-3.51475738,1.43265376,-3.02684473,0.19209417,-0.40879549,0.58407882,-1.03808404,0.00108428,-0.00064833,0.10616953,-0.64816674,0.58626559,-1.36724666,0.00000000,-0.00000000,0.20120540,-0.58791200,0.23258008,-0.37531787
-3.50875438,1.48526864,-2.99287864,0.20542434,-0.40011240,0.60696398,-1.01673341,0.00108755,-0.00068081,0.10450662,-0.65552816,0.61430137,-1.34460376,0.00000000,-0.00000000,0.21246213,-0.58198557,0.23850547,-0.37161500
-3.50275138,1.54001582,-2.95412227,0.21948271,-0.39077053,0.63144875,-0.99399702,0.00108465,-0.00071411,0.10338030,-0.66184693,0.64268587,-1.31920407,0.00000000,-0.00000000,0.22455215,-0.57580831,0.24419567,-0.36710314
-3.49674837,1.59605450,-2.91110314,0.23408543,-0.38091928,0.65724250,-0.97017922,0.00107553,-0.00074758,0.10265957,-0.66701455,0.67097394,-1.29143569,0.00000000,-0.00000000,0.23727749,-0.56937332,0.24957549,-0.36187153
-3.49074537,1.65256709,-2.86436030,0.24904038,-0.37070771,0.68405391,-0.94558172,0.00106029,-0.00078062,0.10222282,-0.67091888,0.69873401,-1.26170444,0.00000000,-0.00000000,0.25043585,-0.56265893,0.25457927,-0.35601769
-3.48474237,1.70876372,-2.81443020,0.26414940,-0.36028060,0.71158879,-0.92049696,0.00103917,-0.00081268,0.10195964,-0.67344612,0.72555427,-1.23042234,0.00000000,-0.00000000,0.26382475,-0.55562974,0.25915057,-0.34964470
-3.47873937,1.76388648,-2.76183467,0.27921067,-0.34977503,0.73954855,-0.89520221,0.00101252,-0.00084330,0.10177228,-0.67448341,0.75104826,-1.19799720,0.00000000,-0.00000000,0.27724583,-0.54823846,0.26324156,-0.34285859
-3.47273637,1.81721368,-2.70707174,0.29402142,-0.33931747,0.76762970,-0.86995476,0.00098082,-0.00087209,0.10157658,-0.67392213,0.77485965,-1.16482359,0.00000000,-0.00000000,0.29050897,-0.54042841,0.26681226,-0.33576594
-3.46673337,1.86806411,-2.65060944,0.30838060,-0.32902158,0.79552419,-0.84498832,0.00094463,-0.00089873,0.10130254,-0.67166175,0.79666637,-1.13127556,0.00000000,-0.00000000,0.30343643,-0.53213678,0.26982970,-0.32847186
-3.46073037,1.91580180,-2.59288281,0.32209184,-0.31898673,0.82292114,-0.82051055,0.00090459,-0.00092305,0.10089455,-0.66761411,0.81618388,-1.09770130,0.00000000,-0.00000000,0.31586652,-0.52329834,0.27226707,-0.32107822
-3.45472736,1.95984096,-2.53429380,0.33496631,-0.30929732,0.84950951,-0.79670191,0.00086140,-0.00094494,0.10031117,-0.66170795,0.83316778,-1.06441973,0.00000000,-0.00000000,0.32765696,-0.51384968,0.27410295,-0.31368234
-3.44872436,1.99965148,-2.47521381,0.34682559,-0.30002281,0.87498202,-0.77371560,0.00081576,-0.00096442,0.09952479,-0.65389341,0.84741562,-1.03171898,0.00000000,-0.00000000,0.33868760,-0.50373353,0.27532070,-0.30637597
-3.44272136,2.03476452,-2.41598812,0.35750443,-0.29121842,0.89903992,-0.75167857,0.00076841,-0.00098160,0.09852090,-0.64414623,0.85876818,-0.99985652,0.00000000,-0.00000000,0.34886243,-0.49290322,0.27590803,-0.29924463
-3.43671836,2.06477836,-2.35694165,0.36685338,-0.28292643,0.92139847,-0.73069333,0.00072003,-0.00099671,0.09729726,-0.63247135,0.86711001,-0.96906063,0.00000000,-0.00000000,0.35811077,-0.48132675,0.27585677,-0.29236717
-3.43071536,2.08936397,-2.29838510,0.37474120,-0.27517800,0.94179293,-0.71084044,0.00067131,-0.00101004,0.09586284,-0.61890567,0.87236956,-0.93953279,0.00000000,-0.00000000,0.36638765,-0.46899045,0.27516294,-0.28581545
-3.42471236,2.10827020,-2.24062085,0.38105701,-0.26799521,0.95998462,-0.69218152,0.00062286,-0.00102197,0.09423666,-0.60351971,0.87451872,-0.91145066,0.00000000,-0.00000000,0.37367313,-0.45590190,0.27382698,-0.27965412
-3.41870935,2.12132815,-2.18394788,0.38571214,-0.26139338,0.97576678,-0.67476240,0.00057524,-0.00103292,0.09244649,-0.58641795,0.87357202,-0.88497119,0.00000000,-0.00000000,0.37997083,-0.44209197,0.27185418,-0.27394046
-3.41270635,2.12845442,-2.12866508,0.38864160,-0.25538341,0.98896997,-0.65861656,0.00052894,-0.00104333,0.09052748,-0.56773788,0.86958535,-0.86023352,0.00000000,-0.00000000,0.38530555,-0.42761576,0.26925526,-0.26872406
-3.40670335,2.12965286,-2.07507278,0.38980525,-0.24997405,0.99946651,-0.64376829,0.00048435,-0.00105366,0.08852074,-0.54764752,0.86265426,-0.83736143,0.00000000,-0.00000000,0.38972013,-0.41255248,0.26604698,-0.26404646
-3.40070035,2.12501464,-2.02347213,0.38918846,-0.24517398,1.00717388,-0.63023594,0.00044180,-0.00106435,0.08647181,-0.52634168,0.85291194,-0.81646500,0.00000000,-0.00000000,0.39327172,-0.39700410,0.26225276,-0.25994069
-3.39469735,2.11471622,-1.97416251,0.38680234,-0.24099358,1.01205678,-0.61803473,0.00040155,-0.00107577,0.08442915,-0.50403702,0.84052663,-0.79764151,0.00000000,-0.00000000,0.39602760,-0.38109301,0.25790316,-0.25643068
-3.38869435,2.09901535,-1.92743717,0.38268353,-0.23744638,1.01412771,-0.60717938,0.00036374,-0.00108822,0.08244260,-0.48096614,0.82569870,-0.78097542,0.00000000,-0.00000000,0.39806079,-0.36495861,0.25303623,-0.25353066
-3.38269135,2.07824473,-1.88357746,0.37689349,-0.23455006,1.01344596,-0.59768635,0.00032850,-0.00110194,0.08056179,-0.45737096,0.80865711,-0.76653768,0.00000000,-0.00000000,0.39944567,-0.34875311,0.24769758,-0.25124454
-3.37668834,2.05280366,-1.84284621,0.36951722,-0.23232708,1.01011517,-0.58957579,0.00029584,-0.00111702,0.07883461,-0.43349582,0.78965534,-0.75438425,0.00000000,-0.00000000,0.40025382,-0.33263672,0.24194012,-0.24956538
-3.37068534,2.02314766,-1.80548072,0.36066157,-0.23080477,1.00427933,-0.58287301,0.00026576,-0.00113343,0.07730570,-0.40958052,0.76896687,-0.74455428,0.00000000,-0.00000000,0.40055021,-0.31677255,0.23582350,-0.24847501
-3.36468234,1.98977647,-1.77168610,0.35045300,-0.23001508,0.99611757,-0.57760962,0.00023819,-0.00115102,0.07601503,-0.38585372,0.74687996,-0.73706801,0.00000000,-0.00000000,0.40039016,-0.30132128,0.22941314,-0.24794395
-3.35867934,1.95322061,-1.74162921,0.33903490,-0.22999383,0.98583789,-0.57382421,0.00021303,-0.00116951,0.07499651,-0.36252698,0.72369204,-0.73192471,0.00000000,-0.00000000,0.39981688,-0.28643608,0.22277888,-0.24793148
-3.35267634,1.91402716,-1.71543387,0.32656457,-0.23077960,0.97367009,-0.57156252,0.00019018,-0.00118847,0.07427679,-0.33978975,0.69970362,-0.72910076,0.00000000,-0.00000000,0.39885998,-0.27225787,0.21599343,-0.24838628
-3.34667334,1.87274498,-1.69317746,0.31320975,-0.23241231,0.95985820,-0.57087712,0.00016948,-0.00120737,0.07387423,-0.31780541,0.67521195,-0.72854822,0.00000000,-0.00000000,0.39753484,-0.25891111,0.20913040,-0.24924721
-3.34067034,1.82991024,-1.67488917,0.29914503,-0.23493144,0.94465273,-0.57182648,0.00015080,-0.00122559,0.07379795,-0.29670860,0.65050450,-0.73019395,0.00000000,-0.00000000,0.39584280,-0.24650043,0.20226229,-0.25044469
-3.33466733,1.78603244,-1.66054979,0.28454805,-0.23837409,0.92830311,-0.57447346,0.00013399,-0.00124242,0.07404730,-0.27660386,0.62585255,-0.73393936,0.00000000,-0.00000000,0.39377232,-0.23510801,0.19545828,-0.25190222
-3.32866433,1.74158169,-1.65009314,0.26959566,-0.24277280,0.91105050,-0.57888311,0.00011889,-0.00125711,0.07461144,-0.25756551,0.60150507,-0.73966084,0.00000000,-0.00000000,0.39130074,-0.22479192,0.18878215,-0.25353835
-3.32266133,1.69697771,-1.64340868,0.25446025,-0.24815334,0.89312133,-0.58511996,0.00010538,-0.00126890,0.07546928,-0.23963873,0.57768311,-0.74721100,0.00000000,-0.00000000,0.38839662,-0.21558537,0.18229028,-0.25526879
-3.31665833,1.65258083,-1.64034516,0.23930623,-0.25453247,0.87472174,-0.59324458,0.00009333,-0.00127704,0.07658975,-0.22284170,0.55457511,-0.75642041,0.00000000,-0.00000000,0.38502260,-0.20749687,0.17602991,-0.25700865
-3.31065533,1.60868550,-1.64071497,0.22428687,-0.26191581,0.85603316,-0.60330978,0.00008261,-0.00128083,0.07793236,-0.20716849,0.53233308,-0.76710001,0.00000000,-0.00000000,0.38113839,-0.20051122,0.17003777,-0.25867475
-3.30465233,1.56551641,-1.64429877,0.20954161,-0.27029582,0.83720905,-0.61535634,0.00007313,-0.00127965,0.07944814,-0.19259265,0.51107014,-0.77904390,0.00000000,-0.00000000,0.37670379,-0.19459114,0.16433916,-0.26018783
-3.29864932,1.52322752,-1.65085018,0.19519386,-0.27965010,0.81837303,-0.62940864,0.00006479,-0.00127300,0.08108085,-0.17907114,0.49085944,-0.79203255,0.00000000,-0.00000000,0.37168168,-0.18967962,0.15894748,-0.26147456
-3.29264632,1.48190385,-1.66010021,0.18134946,-0.28993999,0.79961823,-0.64547014,0.00005752,-0.00126048,0.08276852,-0.16654839,0.47173448,-0.80583609,0.00000000,-0.00000000,0.36604066,-0.18570264,0.15386435,-0.26246937
-3.28664332,1.44156613,-1.67176123,0.16809572,-0.30110960,0.78100809,-0.66351921,0.00005127,-0.00124186,0.08444522,-0.15496030,0.45369110,-0.82021774,0.00000000,-0.00000000,0.35975728,-0.18257221,0.14908026,-0.26311585
-3.28064032,1.40217795,-1.68553048,0.15550116,-0.31308533,0.76257826,-0.68350532,0.00004598,-0.00121705,0.08604306,-0.14423794,0.43669079,-0.83493712,0.00000000,-0.00000000,0.35281790,-0.18018965,0.14457571,-0.26336788
-3.27463732,1.36365524,-1.70109284,0.14361592,-0.32577583,0.74433976,-0.70534586,0.00004164,-0.00118615,0.08749434,-0.13431090,0.42066550,-0.84975345,0.00000000,-0.00000000,0.34521988,-0.17844885,0.14032293,-0.26319026
-3.26863432,1.32587770,-1.71812312,0.13247265,-0.33907257,0.72628311,-0.72892388,0.00003822,-0.00114938,0.08873371,-0.12511006,0.40552347,-0.86442845,0.00000000,-0.00000000,0.33697237,-0.17723945,0.13628790,-0.26255899
-3.26263132,1.28870165,-1.73628786,0.12208808,-0.35285084,0.70838333,-0.75408673,0.00003573,-0.00110714,0.08970038,-0.11656984,0.39115613,-0.87872892,0.00000000,-0.00000000,0.32809656,-0.17644991,0.13243270,-0.26146114
-3.25662831,1.25197391,-1.75524670,0.11246492,-0.36697132,0.69060562,-0.78064596,0.00003419,-0.00105995,0.09034020,-0.10862976,0.37744548,-0.89242894,0.00000000,-0.00000000,0.31862542,-0.17597025,0.12871815,-0.25989432
-3.25062531,1.21554611,-1.77465363,0.10359416,-0.38128205,0.67291151,-0.80837821,0.00003365,-0.00100847,0.09060754,-0.10123551,0.36427185,-0.90531171,0.00000000,-0.00000000,0.30860320,-0.17569453,0.12510644,-0.25786591
-3.24462231,1.17928893,-1.79415809,0.09545754,-0.39562072,0.65526530,-0.83702742,0.00003415,-0.00095341,0.09046699,-0.09433940,0.35152157,-0.91717090,0.00000000,-0.00000000,0.29808456,-0.17552288,0.12156374,-0.25539198
-3.23861931,1.14310572,-1.81340627,0.08803019,-0.40981732,0.63764056,-0.86630806,0.00003578,-0.00089559,0.08989464,-0.08790046,0.33909425,-0.92781176,0.00000000,-0.00000000,0.28713353,-0.17536326,0.11806268,-0.25249610
-3.23261631,1.10694494,-1.83204259,0.08128323,-0.42369697,0.62002632,-0.89590938,0.00003864,-0.00083586,0.08887905,-0.08188402,0.32690942,-0.93705180,0.00000000,-0.00000000,0.27582237,-0.17513272,0.11458459,-0.24920798
-3.22661331,1.07081105,-1.84971159,0.07518626,-0.43708282,0.60243300,-0.92550049,0.00004284,-0.00077506,0.08742173,-0.07626116,0.31491210,-0.94472126,0.00000000,-0.00000000,0.26423045,-0.17475834,0.11112130,-0.24556215
-3.22061031,1.03477327,-1.86606036,0.06970970,-0.44979899,0.58489756,-0.95473613,0.00004853,-0.00071405,0.08553728,-0.07100793,0.30307731,-0.95066345,0.00000000,-0.00000000,0.25244311,-0.17417783,0.10767656,-0.24159663
-3.21460730,0.99897205,-1.88074140,0.06482678,-0.46167346,0.56748782,-0.98326286,0.00005587,-0.00065363,0.08325301,-0.06610451,0.29141309,-0.95473500,0.00000000,-0.00000000,0.24055058,-0.17333974,0.10426700,-0.23735175
-3.20860430,0.96362280,-1.89341623,0.06051530,-0.47254087,0.55030565,-1.01072553,0.00006505,-0.00059455,0.08060813,-0.06153435,0.27996219,-0.95680620,0.00000000,-0.00000000,0.22864706,-0.17220351,0.10092249,-0.23286906
-3.20260130,0.92901684,-1.90375949,0.05675887,-0.48224513,0.53348897,-1.03677378,0.00007625,-0.00053751,0.07765262,-0.05728349,0.26880222,-0.95676153,0.00000000,-0.00000000,0.21682983,-0.17073924,0.09768600,-0.22819049
-3.19659830,0.89551930,-1.91146370,0.05354792,-0.49064184,0.51721226,-1.06106846,0.00008969,-0.00048309,0.07444570,-0.05333990,0.25804438,-0.95450048,0.00000000,-0.00000000,0.20519843,-0.16892729,0.09461297,-0.22335768
-3.19059530,0.86356418,-1.91624459,0.05088014,-0.49760053,0.50168559,-1.08328775,0.00010559,-0.00043180,0.07105406,-0.04969310,0.24783082,-0.94993875,0.00000000,-0.00000000,0.19385392,-0.16675788,0.09177010,-0.21841150
-3.18459230,0.83364645,-1.91784684,0.04876064,-0.50300666,0.48715209,-1.10313285,0.00012416,-0.00038404,0.06754987,-0.04633391,0.23833077,-0.94300993,0.00000000,-0.00000000,0.18289810,-0.16423053,0.08923377,-0.21339189
-3.17858929,0.80631146,-1.91605022,0.04720166,-0.50676344,0.47388381,-1.12033322,0.00014562,-0.00034010,0.06400866,-0.04325441,0.22973554,-0.93366757,0.00000000,-0.00000000,0.17243268,-0.16135357,0.08708795,-0.20833772
-3.17258629,0.78214189,-1.91067590,0.04622194,-0.50879341,0.46217609,-1.13465120,0.00017016,-0.00030020,0.06050716,-0.04044815,0.22225278,-0.92188777,0.00000000,-0.00000000,0.16255836,-0.15814369,0.08542191,-0.20328697
-3.16658329,0.76174263,-1.90159273,0.04584575,-0.50903985,0.45234054,-1.14588604,0.00019795,-0.00026445,0.05712115,-0.03791039,0.21609989,-0.90767205,0.00000000,-0.00000000,0.15337380,-0.15462554,0.08432751,-0.19827695
-3.16058029,0.74572381,-1.88872335,0.04610166,-0.50746784,0.44469673,-1.15387718,0.00022913,-0.00023288,0.05392341,-0.03563862,0.21149704,-0.89105048,0.00000000,-0.00000000,0.14497441,-0.15083134,0.08389642,-0.19334455
-3.15457729,0.73468264,-1.87204970,0.04702107,-0.50406526,0.43956297,-1.15850696,0.00026379,-0.00020544,0.05098181,-0.03363303,0.20865989,-0.87208486,0.00000000,-0.00000000,0.13745098,-0.14680070,0.08421714,-0.18852665
-3.14857429,0.72918439,-1.85161777,0.04863647,-0.49884330,0.43724631,-1.15970250,0.00030196,-0.00018202,0.04835756,-0.03189713,0.20779224,-0.85087166,0.00000000,-0.00000000,0.13088814,-0.14258030,0.08537204,-0.18386031
-3.14257129,0.72974319,-1.82754133,0.05097970,-0.49183686,0.43803217,-1.15743696,0.00034361,-0.00016246,0.04610374,-0.03043825,0.20907871,-0.82754458,0.00000000,-0.00000000,0.12536267,-0.13822379,0.08743435,-0.17938306
-3.13656828,0.73680305,-1.80000414,0.05407992,-0.48310440,0.44217389,-1.15172995,0.00038864,-0.00014655,0.04426407,-0.02926809,0.21267778,-0.80227641,0.00000000,-0.00000000,0.12094171,-0.13379146,0.09046531,-0.17513295
-3.13056528,0.75071980,-1.76926060,0.05796170,-0.47272749,0.44988266,-1.14264728,0.00043685,-0.00013403,0.04287190,-0.02840304,0.21871518,-0.77527989,0.00000000,-0.00000000,0.11768085,-0.12935001,0.09451154,-0.17114843
-3.12456228,0.77174453,-1.73563444,0.06264301,-0.46080991,0.46131803,-1.13029983,0.00048796,-0.00012464,0.04194954,-0.02786447,0.22727790,-0.74680743,0.00000000,-0.00000000,0.11562231,-0.12497212,0.09960253,-0.16746815
-3.11855928,0.80000895,-1.69951537,0.06813328,-0.44747622,0.47657962,-1.11484172,0.00054163,-0.00011808,0.04150788,-0.02767869,0.23840892,-0.71714947,0.00000000,-0.00000000,0.11479307,-0.12073579,0.10574861,-0.16413045
-3.11255628,0.83551341,-1.66135352,0.07443164,-0.43286988,0.49570001,-1.09646764,0.00059738,-0.00011405,0.04154618,-0.02787673,0.25210283,-0.68663134,0.00000000,-0.00000000,0.11520329,-0.11672359,0.11293914,-0.16117271
-3.10655328,0.87811790,-1.62165167,0.08152527,-0.41715089,0.51863953,-1.07540937,0.00065468,-0.00011223,0.04205229,-0.02849391,0.26830247,-0.65560852,0.00000000,-0.00000000,0.11684481,-0.11302152,0.12114133,-0.15863049
-3.10055028,0.92753657,-1.58095535,0.08938800,-0.40049293,0.54528278,-1.05193160,0.00071291,-0.00011231,0.04300298,-0.02956898,0.28689666,-0.62446042,0.00000000,-0.00000000,0.11969010,-0.10971767,0.13029940,-0.15653654
-3.09454727,0.98333601,-1.53984091,0.09797923,-0.38308014,0.57543742,-1.02632698,0.00077139,-0.00011398,0.04436466,-0.03114306,0.30771932,-0.59358276,0.00000000,-0.00000000,0.12369151,-0.10690053,0.14033446,-0.15491965
-3.08854427,1.04493776,-1.49890192,0.10724321,-0.36510358,0.60883509,-0.99891051,0.00082938,-0.00011692,0.04609418,-0.03325825,0.33054990,-0.56337862,0.00000000,-0.00000000,0.12878106,-0.10465703,0.15114489,-0.15380347
-3.08254127,1.11162486,-1.45873408,0.11710869,-0.34675740,0.64513474,-0.97001338,0.00088609,-0.00012085,0.04814003,-0.03595596,0.35511526,-0.53424864,0.00000000,-0.00000000,0.13487070,-0.10307028,0.16260741,-0.15320527
-3.07653827,1.18255283,-1.41991927,0.12748910,-0.32823495,0.68392810,-0.93997637,0.00094074,-0.00012547,0.05044359,-0.03927495,0.38109318,-0.50658047,0.00000000,-0.00000000,0.14185318,-0.10221715,0.17457881,-0.15313476
-3.07053527,1.25676463,-1.38300899,0.13828316,-0.30972488,0.72474739,-0.90914292,0.00099252,-0.00013051,0.05294062,-0.04324917,0.40811729,-0.48073796,0.00000000,-0.00000000,0.14960343,-0.10216561,0.18689834,-0.15359301
