energy_ev,total_up,Ag_p_up,Ag_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.25662831,1.56279483,1.36161992,0.26016475,0.49563964,0.10235458,0.09423583,0.10876185,0.71122023,0.00000000
-3.25062531,1.61242512,1.42256213,0.26964918,0.51763018,0.10374553,0.09625840,0.11667588,0.73370734,0.00000000
-3.24462231,1.66049203,1.47996959,0.27897154,0.53934855,0.10503442,0.09794343,0.12471511,0.75512402,0.00000000
-3.23861931,1.70554544,1.53258556,0.28788417,0.56028969,0.10613473,0.09921719,0.13272360,0.77485200,0.00000000
-3.23261631,1.74616853,1.57921391,0.29613859,0.57994276,0.10696524,0.10001604,0.14054218,0.79229037,0.00000000
-3.22661331,1.78102093,1.61875420,0.30349328,0.59780622,0.10745269,0.10028862,0.14801175,0.80687507,0.00000000
-3.22061031,1.80887988,1.65023435,0.30972122,0.61340306,0.10753404,0.09999747,0.15497677,0.81809717,0.00000000
-3.21460730,1.82867764,1.67283976,0.31461714,0.62629574,0.10715841,0.09912016,0.16128913,0.82551929,0.00000000
-3.20860430,1.83953380,1.68593759,0.31800400,0.63609998,0.10628854,0.09764981,0.16681195,0.82878950,0.00000000
-3.20260130,1.84078121,1.68909532,0.31973857,0.64249710,0.10490168,0.09559506,0.17142344,0.82765220,0.00000000
-3.19659830,1.83198465,1.68209288,0.31971578,0.64524420,0.10299000,0.09297946,0.17502035,0.82195551,0.00000000
-3.19059530,1.81295164,1.66492793,0.31787179,0.64418189,0.10056044,0.08984024,0.17752121,0.81165506,0.00000000
-3.18459230,1.78373511,1.63781409,0.31418564,0.63923920,0.09763406,0.08622678,0.17886886,0.79681408,0.00000000
-3.17858929,1.74462806,1.60117251,0.30867936,0.63043560,0.09424499,0.08219852,0.17903243,0.77759982,0.00000000
-3.17258629,1.69615072,1.55561707,0.30141670,0.61787993,0.09043889,0.07782275,0.17800854,0.75427665,0.00000000
-3.16658329,1.63903087,1.50193402,0.29250046,0.60176654,0.08627125,0.07317214,0.17582172,0.72719627,0.00000000
-3.16058029,1.57417848,1.44105719,0.28206863,0.58236873,0.08180538,0.06832225,0.17252400,0.69678537,0.00000000
-3.15457729,1.50265594,1.37403958,0.27028947,0.56002990,0.07711036,0.06334908,0.16819375,0.66353156,0.00000000
-3.14857429,1.42564514,1.30202293,0.25735586,0.53515289,0.07225893,0.05832682,0.16293377,0.62796803,0.00000000
-3.14257129,1.34441300,1.22620629,0.24347906,0.50818789,0.06732557,0.05332581,0.15686878,0.59065778,0.00000000
-3.13656828,1.26027686,1.14781490,0.22888227,0.47961965,0.06238458,0.04841079,0.15014245,0.55217789,0.00000000
-3.13056528,1.17457100,1.06807063,0.21379417,0.44995441,0.05750850,0.04363954,0.14291402,0.51310455,0.00000000
-3.12456228,1.08861561,0.98816480,0.19844269,0.41970712,0.05276680,0.03906187,0.13535473,0.47399940,0.00000000
-3.11855928,1.00368917,0.90923439,0.18304933,0.38938945,0.04822481,0.03471904,0.12764426,0.43539740,0.00000000
-3.11255628,0.92100489,0.83234210,0.16782407,0.35949894,0.04394297,0.03064351,0.11996711,0.39779689,0.00000000
-3.10655328,0.84169180,0.75846068,0.15296113,0.33050965,0.03997643,0.02685907,0.11250931,0.36165162,0.00000000
-3.10055028,0.76678067,0.68846165,0.13863565,0.30286445,0.03637487,0.02338119,0.10545528,0.32736518,0.00000000
-3.09454727,0.69719448,0.62310825,0.12500122,0.27696907,0.03318257,0.02021779,0.09898508,0.29528756,0.00000000
-3.08854427,0.63374344,0.56305239,0.11218846,0.25318785,0.03043866,0.01737000,0.09327197,0.26571374,0.00000000
-3.08254127,0.57712363,0.50883506,0.10030438,0.23184107,0.02817749,0.01483323,0.08848028,0.23888413,0.00000000
-3.07653827,0.52791889,0.46088958,0.08943257,0.21320373,0.02642907,0.01259822,0.08476359,0.21498650,0.00000000
-3.07053527,0.48660486,0.41954699,0.07963411,0.19750535,0.02521947,0.01065213,0.08226309,0.19415899,0.00000000
-3.06453227,0.45355454,0.38504291,0.07094894,0.18493069,0.02457121,0.00897967,0.08110608,0.17649403,0.00000000
-3.05852926,0.42904432,0.35752505,0.06339766,0.17562083,0.02450348,0.00756414,0.08140455,0.16204252,0.00000000
-3.05252626,0.41325985,0.33706074,0.05698361,0.16967461,0.02503225,0.00638832,0.08325367,0.15081820,0.00000000
-3.04652326,0.40630101,0.32364401,0.05169503,0.16714985,0.02617016,0.00543537,0.08673029,0.14280177,0.00000000
-3.04052026,0.40818552,0.31720160,0.04750717,0.16806438,0.02792625,0.00468953,0.09189125,0.13794449,0.00000000
-3.03451726,0.41885098,0.31759778,0.04438437,0.17239665,0.03030545,0.00413665,0.09877161,0.13617127,0.00000000
-3.02851426,0.43815508,0.32463779,0.04228186,0.18008591,0.03330792,0.00376468,0.10738284,0.13738295,0.00000000
-3.02251126,0.46587432,0.33806988,0.04114742,0.19103191,0.03692826,0.00356394,0.11771096,0.14145791,0.00000000
-3.01650825,0.50170148,0.35758630,0.04092269,0.20509439,0.04115465,0.00352730,0.12971486,0.14825300,0.00000000
-3.01050525,0.54524233,0.38282333,0.04154426,0.22209240,0.04596786,0.00365019,0.14332480,0.15760393,0.00000000
-3.00450225,0.59601240,0.41336106,0.04294456,0.24180379,0.05134046,0.00393051,0.15844143,0.16932532,0.00000000
-2.99849925,0.65343428,0.44872310,0.04505250,0.26396511,0.05723601,0.00436844,0.17493535,0.18321055,0.00000000
-2.99249625,0.71683656,0.48837699,0.04779404,0.28827225,0.06360852,0.00496613,0.19264746,0.19903170,0.00000000
-2.98649325,0.78545478,0.53173570,0.05109263,0.31438200,0.07040210,0.00572730,0.21139019,0.21653986,0.00000000
-2.98049025,0.85843538,0.57816062,0.05486966,0.34191494,0.07755106,0.00665674,0.23094975,0.23546585,0.00000000
-2.97448724,0.93484290,0.62696653,0.05904499,0.37045964,0.08498020,0.00775979,0.25108949,0.25552174,0.00000000
-2.96848424,1.01367079,0.67742862,0.06353750,0.39957836,0.09260564,0.00904170,0.27155426,0.27640315,0.00000000
-2.96248124,1.09385598,0.72879178,0.06826576,0.42881428,0.10033598,0.01050700,0.29207584,0.29779245,0.00000000
-2.95647824,1.17429686,0.78028194,0.07314892,0.45770006,0.10807388,0.01215886,0.31237917,0.31936294,0.00000000
-2.95047524,1.25387439,0.83111937,0.07810760,0.48576755,0.11571795,0.01399842,0.33218923,0.34078377,0.00000000
-2.94447224,1.33147549,0.88053340,0.08306498,0.51255832,0.12316495,0.01602419,0.35123832,0.36172572,0.00000000
-2.93846923,1.40601800,0.92777815,0.08794790,0.53763472,0.13031223,0.01823145,0.36927339,0.38186744,0.00000000
-2.93246623,1.47647605,0.97214864,0.09268804,0.56059080,0.13706022,0.02061186,0.38606304,0.40090205,0.00000000
-2.92646323,1.54190474,1.01299650,0.09722300,0.58106288,0.14331501,0.02315299,0.40140395,0.41854380,0.00000000
-2.92046023,1.60146310,1.04974483,0.10149739,0.59873905,0.14899074,0.02583822,0.41512631,0.43453455,0.00000000
-2.91445723,1.65443414,1.08190123,0.10546364,0.61336728,0.15401191,0.02864663,0.42709796,0.44864977,0.00000000
-2.90845423,1.70024117,1.10906879,0.10908277,0.62476170,0.15831530,0.03155316,0.43722710,0.46070380,0.00000000
-2.90245123,1.73845953,1.13095427,0.11232484,0.63280681,0.16185153,0.03452894,0.44546328,0.47055420,0.00000000
-2.89644822,1.76882341,1.14737326,0.11516919,0.63745932,0.16458623,0.03754183,0.45179679,0.47810499,0.00000000
-2.89044522,1.79122743,1.15825226,0.11760441,0.63874762,0.16650067,0.04055715,0.45625627,0.48330865,0.00000000
-2.88444222,1.80572313,1.16362738,0.11962806,0.63676895,0.16759198,0.04353863,0.45890497,0.48616693,0.00000000
-2.87843922,1.81251067,1.16364019,0.12124624,0.63168433,0.16787277,0.04644944,0.45983559,0.48673026,0.00000000
-2.87243622,1.81192645,1.15853069,0.12247288,0.62371172,0.16737041,0.04925338,0.45916423,0.48509606,0.00000000
-2.86643322,1.80442728,1.14862799,0.12332896,0.61311756,0.16612588,0.05191618,0.45702376,0.48140591,0.00000000
-2.86043022,1.79057223,1.13433912,0.12384165,0.60020727,0.16419223,0.05440677,0.45355695,0.47584168,0.00000000
-2.85442721,1.77100298,1.11613656,0.12404336,0.58531518,0.16163291,0.05669849,0.44890981,0.46862095,0.00000000
-2.84842421,1.74642362,1.09454491,0.12397082,0.56879417,0.15851979,0.05877033,0.44322554,0.45999164,0.00000000
-2.84242121,1.71758096,1.07012738,0.12366425,0.55100571,0.15493121,0.06060783,0.43663933,0.45022630,0.00000000
-2.83641821,1.68524581,1.04347233,0.12316649,0.53231046,0.15094991,0.06220393,0.42927433,0.43961586,0.00000000
-2.83041521,1.65019599,1.01518038,0.12252228,0.51305984,0.14666109,0.06355946,0.42123893,0.42846333,0.00000000
-2.82441221,1.61320121,0.98585225,0.12177752,0.49358880,0.14215052,0.06468333,0.41262537,0.41707728,0.00000000
-2.81840920,1.57501013,0.95607756,0.12097865,0.47420973,0.13750280,0.06559245,0.40350972,0.40576532,0.00000000
-2.81240620,1.53633929,0.92642451,0.12017197,0.45520788,0.13279974,0.06631122,0.39395302,0.39482758,0.00000000
-2.80640320,1.49786383,0.89743062,0.11940294,0.43683782,0.12811894,0.06687073,0.38400338,0.38455033,0.00000000
-2.80040020,1.46020962,0.86959426,0.11871543,0.41932115,0.12353252,0.06730765,0.37369891,0.37519965,0.00000000
-2.79439720,1.42394630,0.84336706,0.11815091,0.40284517,0.11910600,0.06766276,0.36307094,0.36701540,0.00000000
-2.78839420,1.38958102,0.81914693,0.11774746,0.38756227,0.11489735,0.06797929,0.35214740,0.36020542,0.00000000
-2.78239120,1.35755238,0.79727182,0.11753873,0.37358996,0.11095608,0.06830113,0.34095603,0.35494005,0.00000000
-2.77638819,1.32822450,0.77801405,0.11755281,0.36101131,0.10732264,0.06867085,0.32952712,0.35134728,0.00000000
-2.77038519,1.30188118,0.76157534,0.11781102,0.34987570,0.10402774,0.06912780,0.31789554,0.34950845,0.00000000
-2.76438219,1.27872018,0.74808269,0.11832671,0.34019970,0.10109198,0.06970623,0.30610214,0.34945487,0.00000000
-2.75837919,1.25884808,0.73758527,0.11910412,0.33196825,0.09852558,0.07043360,0.29419412,0.35116545,0.00000000
-2.75237619,1.24227595,0.73005249,0.12013745,0.32513589,0.09632824,0.07132912,0.28222472,0.35456560,0.00000000
-2.74637319,1.22891661,0.72537373,0.12141010,0.31962835,0.09448932,0.07240262,0.27025212,0.35952746,0.00000000
-2.74037019,1.21858384,0.72335973,0.12289429,0.31534438,0.09298811,0.07365379,0.25833776,0.36587183,0.00000000
-2.73436718,1.21099429,0.72374613,0.12455105,0.31215812,0.09179453,0.07507185,0.24654431,0.37337173,0.00000000
-2.72836418,1.20577252,0.72619915,0.12633069,0.30992193,0.09086994,0.07663564,0.23493343,0.38175764,0.00000000
-2.72236118,1.20245944,0.73032359,0.12817376,0.30846988,0.09016836,0.07831414,0.22356358,0.39072449,0.00000000
-2.71635818,1.20052446,0.73567315,0.13001250,0.30762201,0.08963785,0.08006750,0.21248813,0.39994019,0.00000000
-2.71035518,1.19938125,0.74176284,0.13177280,0.30718917,0.08922226,0.08184835,0.20175391,0.40905553,0.00000000
-2.70435218,1.19840670,0.74808315,0.13337653,0.30697860,0.08886305,0.08360348,0.19140024,0.41771512,0.00000000
-2.69834917,1.19696268,0.75411573,0.13474424,0.30680008,0.08850141,0.08527580,0.18145882,0.42556899,0.00000000
-2.69234617,1.19441972,0.75934984,0.13579810,0.30647242,0.08808029,0.08680645,0.17195410,0.43228451,0.00000000
-2.68634317,1.19018169,0.76329909,0.13646487,0.30583023,0.08754660,0.08813697,0.16290454,0.43755801,0.00000000
-2.68034017,1.18371052,0.76551768,0.13667888,0.30473065,0.08685320,0.08921144,0.15432429,0.44112575,0.00000000
-2.67433717,1.17454960,0.76561563,0.13638476,0.30305979,0.08596080,0.08997858,0.14622552,0.44277365,0.00000000
-2.66833417,1.16234492,0.76327202,0.13553990,0.30073863,0.08483950,0.09039355,0.13862097,0.44234541,0.00000000
-2.66233117,1.14686293,0.75824603,0.13411638,0.29772815,0.08347014,0.09041954,0.13152677,0.43974870,0.00000000
-2.65632816,1.12800402,0.75038499,0.13210240,0.29403335,0.08184512,0.09002900,0.12496519,0.43495900,0.00000000
-2.65032516,1.10581116,0.73962914,0.12950304,0.28970618,0.07996891,0.08920448,0.11896725,0.42802101,0.00000000
-2.64432216,1.08047311,0.72601310,0.12634033,0.28484694,0.07785799,0.08793911,0.11357497,0.41904763,0.00000000
-2.63831916,1.05232205,0.70966363,0.12265273,0.27960426,0.07554044,0.08623661,0.10884311,0.40821633,0.00000000
-2.63231616,1.02182561,0.69079427,0.11849389,0.27417356,0.07305500,0.08411097,0.10484031,0.39576339,0.00000000
-2.62631316,0.98957372,0.66969667,0.11393082,0.26879391,0.07044978,0.08158574,0.10164946,0.38197601,0.00000000
-2.62031016,0.95626083,0.64672947,0.10904166,0.26374338,0.06778064,0.07869300,0.09936735,0.36718278,0.00000000
-2.61430715,0.92266402,0.62230496,0.10391295,0.25933299,0.06510925,0.07547215,0.09810340,0.35174286,0.00000000
-2.60830415,0.88961817,0.59687429,0.09863675,0.25589932,0.06250092,0.07196840,0.09797762,0.33603440,0.00000000
-2.60230115,0.85798886,0.57091181,0.09330754,0.25379594,0.06002246,0.06823128,0.09911768,0.32044254,0.00000000
-2.59629815,0.82864414,0.54489937,0.08801919,0.25338383,0.05773981,0.06431298,0.10165521,0.30534762,0.00000000
-2.59029515,0.80242623,0.51931100,0.08286205,0.25502095,0.05571583,0.06026681,0.10572138,0.29111380,0.00000000
-2.58429215,0.78012388,0.49459877,0.07792021,0.25905127,0.05400822,0.05614570,0.11144187,0.27807867,0.00000000
-2.57828914,0.76244645,0.47118028,0.07326916,0.26579332,0.05266755,0.05200080,0.11893128,0.26654412,0.00000000
-2.57228614,0.75000045,0.44942815,0.06897384,0.27552868,0.05173562,0.04788037,0.12828724,0.25676861,0.00000000
-2.56628314,0.74326916,0.42966190,0.06508705,0.28849055,0.05124400,0.04382871,0.13958433,0.24896111,0.00000000
-2.56028014,0.74259592,0.41214233,0.06164847,0.30485283,0.05121301,0.03988543,0.15286797,0.24327688,0.00000000
-2.55427714,0.74817151,0.39706850,0.05868404,0.32472002,0.05165096,0.03608488,0.16814866,0.23981490,0.00000000
-2.54827414,0.76002592,0.38457727,0.05620586,0.34811815,0.05255376,0.03245583,0.18539660,0.23861716,0.00000000
-2.54227114,0.77802477,0.37474511,0.05421254,0.37498741,0.05390495,0.02902136,0.20453722,0.23966958,0.00000000
-2.53626813,0.80187034,0.36759207,0.05268994,0.40517659,0.05567601,0.02579888,0.22544759,0.24290449,0.00000000
-2.53026513,0.83110730,0.36308743,0.05161221,0.43843981,0.05782706,0.02280035,0.24795422,0.24820445,0.00000000
-2.52426213,0.86513297,0.36115660,0.05094321,0.47443594,0.06030782,0.02003267,0.27183233,0.25540731,0.00000000
-2.51825913,0.90321174,0.36168898,0.05063811,0.51273085,0.06305897,0.01749809,0.29680686,0.26431217,0.00000000
-2.51225613,0.94449354,0.36454605,0.05064510,0.55280283,0.06601365,0.01519477,0.32255531,0.27468613,0.00000000
-2.50625313,0.98803559,0.36956945,0.05090735,0.59405113,0.06909921,0.01311731,0.34871257,0.28627152,0.00000000
-2.50025013,1.03282707,0.37658840,0.05136487,0.63580776,0.07223918,0.01125738,0.37487761,0.29879340,0.00000000
-2.49424712,1.07781587,0.38542628,0.05195640,0.67735215,0.07535527,0.00960429,0.40062205,0.31196713,0.00000000
-2.48824412,1.12193673,0.39590586,0.05262131,0.71792859,0.07836942,0.00814555,0.42550031,0.32550570,0.00000000
-2.48224112,1.16413989,0.40785313,0.05330125,0.75676579,0.08120595,0.00686744,0.44906119,0.33912673,0.00000000
-2.47623812,1.20341934,0.42109947,0.05394175,0.79309795,0.08379345,0.00575543,0.47086028,0.35255890,0.00000000
-2.47023512,1.23883980,0.43548224,0.05449356,0.82618678,0.08606675,0.00479467,0.49047306,0.36554761,0.00000000
-2.46423212,1.26956149,0.45084393,0.05491382,0.85534341,0.08796847,0.00397032,0.50750785,0.37785987,0.00000000
-2.45822911,1.29486194,0.46702999,0.05516697,0.87994954,0.08945052,0.00326788,0.52161840,0.38928823,0.00000000
-2.45222611,1.31415408,0.48388578,0.05522538,0.89947678,0.09047516,0.00267342,0.53251531,0.39965372,0.00000000
-2.44622311,1.32700006,0.50125296,0.05506974,0.91350348,0.09101581,0.00217378,0.53997593,0.40880785,0.00000000
-2.44022011,1.33312033,0.51896579,0.05468921,0.92172829,0.09105749,0.00175669,0.54385235,0.41663367,0.00000000
-2.43421711,1.33239785,0.53684782,0.05408132,0.92397980,0.09059691,0.00141090,0.54407682,0.42304596,0.00000000
-2.42821411,1.32487729,0.55470942,0.05325162,0.92022187,0.08964214,0.00112618,0.54066475,0.42799067,0.00000000
-2.42221111,1.31075954,0.57234648,0.05221314,0.91055447,0.08821210,0.00089335,0.53371475,0.43144370,0.00000000
-2.41620810,1.29039167,0.58954070,0.05098569,0.89520988,0.08633556,0.00070426,0.52340596,0.43340925,0.00000000
-2.41020510,1.26425310,0.60606157,0.04959503,0.87454455,0.08405001,0.00055178,0.50999265,0.43391771,0.00000000
-2.40420210,1.23293844,0.62167021,0.04807185,0.84902696,0.08140034,0.00042970,0.49379638,0.43302345,0.00000000
-2.39819910,1.19713782,0.63612482,0.04645083,0.81922204,0.07843723,0.00033268,0.47519600,0.43080235,0.00000000
-2.39219610,1.15761546,0.64918773,0.04476946,0.78577281,0.07521563,0.00025620,0.45461596,0.42734939,0.00000000
-2.38619310,1.11518732,0.66063349,0.04306702,0.74938016,0.07179312,0.00019644,0.43251344,0.42277623,0.00000000
-2.38019010,1.07069844,0.67025763,0.04138350,0.71078138,0.06822829,0.00015024,0.40936471,0.41720880,0.00000000
-2.37418709,1.02500090,0.67788555,0.03975853,0.67072859,0.06457923,0.00011503,0.38565136,0.41078490,0.00000000
-2.36818409,0.97893271,0.68338081,0.03823038,0.62996759,0.06090219,0.00008873,0.36184687,0.40365183,0.00000000
-2.36218109,0.93329835,0.68665240,0.03683507,0.58921810,0.05725030,0.00006974,0.33840392,0.39596382,0.00000000
-2.35617809,0.88885126,0.68766027,0.03560551,0.54915581,0.05367256,0.00005686,0.31574296,0.38787947,0.00000000
-2.35017509,0.84627847,0.68641878,0.03457068,0.51039698,0.05021296,0.00004926,0.29424226,0.37955887,0.00000000
-2.34417209,0.80618769,0.68299765,0.03375500,0.47348570,0.04690985,0.00004645,0.27422970,0.37116053,0.00000000
-2.33816908,0.76909688,0.67752031,0.03317771,0.43888414,0.04379549,0.00004830,0.25597651,0.36283811,0.00000000
-2.33216608,0.73542631,0.67015960,0.03285239,0.40696600,0.04089578,0.00005499,0.23969300,0.35473685,0.00000000
-2.32616308,0.70549318,0.66113101,0.03278656,0.37801281,0.03823016,0.00006704,0.22552628,0.34698999,0.00000000
-2.32016008,0.67950877,0.65068380,0.03298144,0.35221325,0.03581172,0.00008535,0.21355985,0.33971508,0.00000000
-2.31415708,0.65757799,0.63909057,0.03343181,0.32966511,0.03364738,0.00011119,0.20381513,0.33301049,0.00000000
-2.30815408,0.63970142,0.62663575,0.03412598,0.31037957,0.03173821,0.00014630,0.19625448,0.32695224,0.00000000
-2.30215108,0.62577973,0.61360388,0.03504603,0.29428758,0.03007993,0.00019291,0.19078582,0.32159136,0.00000000
-2.29614807,0.61562037,0.60026825,0.03616805,0.28124802,0.02866339,0.00025379,0.18726840,0.31695203,0.00000000
-2.29014507,0.60894664,0.58688061,0.03746272,0.27105704,0.02747520,0.00033237,0.18551968,0.31303054,0.00000000
-2.28414207,0.60540876,0.57366271,0.03889595,0.26345865,0.02649838,0.00043275,0.18532295,0.30979551,0.00000000
-2.27813907,0.60459702,0.56079994,0.04042978,0.25815582,0.02571312,0.00055981,0.18643554,0.30718909,0.00000000
-2.27213607,0.60605650,0.54843756,0.04202336,0.25482202,0.02509751,0.00071926,0.18859737,0.30512958,0.00000000
-2.26613307,0.60930340,0.53667972,0.04363412,0.25311283,0.02462828,0.00091770,0.19153957,0.30351512,0.00000000
-2.26013007,0.61384211,0.52559116,0.04521910,0.25267736,0.02428168,0.00116261,0.19499301,0.30222848,0.00000000
-2.25412706,0.61918299,0.51520145,0.04673629,0.25316912,0.02403415,0.00146244,0.19869647,0.30114291,0.00000000
-2.24812406,0.62485994,0.50551142,0.04814601,0.25425619,0.02386316,0.00182650,0.20240423,0.30012844,0.00000000
-2.24212106,0.63044738,0.49650129,0.04941236,0.25563048,0.02374786,0.00226493,0.20589289,0.29905879,0.00000000
-2.23611806,0.63557586,0.48813985,0.05050449,0.25701570,0.02366977,0.00278860,0.20896725,0.29781817,0.00000000
-2.23011506,0.63994581,0.48039407,0.05139783,0.25817407,0.02361330,0.00340889,0.21146509,0.29630790,0.00000000
-2.22411206,0.64333874,0.47323852,0.05207514,0.25891150,0.02356624,0.00413753,0.21326061,0.29445237,0.00000000
-2.21810905,0.64562550,0.46666391,0.05252733,0.25908111,0.02352013,0.00498625,0.21426669,0.29220407,0.00000000
-2.21210605,0.64677112,0.46068415,0.05275405,0.25858513,0.02347042,0.00596646,0.21443558,0.28954747,0.00000000
-2.20610305,0.64683618,0.45534162,0.05276398,0.25737511,0.02341666,0.00708886,0.21375839,0.28650154,0.00000000
-2.20010005,0.64597443,0.45071026,0.05257487,0.25545049,0.02336239,0.00836297,0.21226312,0.28312071,0.00000000
-2.19409705,0.64442697,0.44689630,0.05221329,0.25285570,0.02331499,0.00979668,0.21001150,0.27949442,0.00000000
-2.18809405,0.64251318,0.44403676,0.05171406,0.24967588,0.02328541,0.01139572,0.20709487,0.27574513,0.00000000
-2.18209105,0.64061880,0.44229582,0.05111948,0.24603151,0.02328775,0.01316319,0.20362904,0.27202503,0.00000000
-2.17608804,0.63918183,0.44185931,0.05047831,0.24207219,0.02333876,0.01509914,0.19974867,0.26851153,0.00000000
-2.17008504,0.63867683,0.44292781,0.04984459,0.23796985,0.02345733,0.01720013,0.19560123,0.26540193,0.00000000
-2.16408204,0.63959837,0.44570890,0.04927634,0.23391165,0.02366382,0.01945891,0.19134084,0.26290743,0.00000000
-2.15807904,0.64244428,0.45040886,0.04883406,0.23009301,0.02397946,0.02186431,0.18712234,0.26124669,0.00000000
-2.15207604,0.64769951,0.45722457,0.04857936,0.22671086,0.02442566,0.02440112,0.18309573,0.26063949,0.00000000
-2.14607304,0.65582104,0.46633597,0.04857343,0.22395747,0.02502345,0.02705020,0.17940125,0.26130036,0.00000000
-2.14007004,0.66722446,0.47789936,0.04887560,0.22201507,0.02579276,0.02978880,0.17616527,0.26343278,0.00000000
-2.13406703,0.68227243,0.49204211,0.04954191,0.22105123,0.02675196,0.03259101,0.17349702,0.26722374,0.00000000
-2.12806403,0.70126539,0.50885864,0.05062382,0.22121531,0.02791723,0.03542836,0.17148641,0.27283907,0.00000000
-2.12206103,0.72443442,0.52840786,0.05216689,0.22263579,0.02930213,0.03827065,0.17020273,0.28041935,0.00000000
-2.11605803,0.75193614,0.55071201,0.05420966,0.22541842,0.03091715,0.04108683,0.16969431,0.29007656,0.00000000
-2.11005503,0.78384966,0.57575660,0.05678250,0.22964532,0.03276930,0.04384601,0.16998902,0.30189123,0.00000000
-2.10405203,0.82017495,0.60349121,0.05990669,0.23537449,0.03486179,0.04651854,0.17109547,0.31591027,0.00000000
-2.09804902,0.86083267,0.63383089,0.06359346,0.24263998,0.03719368,0.04907701,0.17300468,0.33214507,0.00000000
-2.09204602,0.90566480,0.66665767,0.06784328,0.25145215,0.03975965,0.05149724,0.17569223,0.35057011,0.00000000
-2.08604302,0.95443601,0.70182193,0.07264515,0.26179816,0.04254979,0.05375912,0.17912043,0.37112173,0.00000000
-2.08004002,1.00683542,0.73914335,0.07797615,0.27364235,0.04554939,0.05584728,0.18324066,0.39369719,0.00000000
-2.07403702,1.06247874,0.77841125,0.08380108,0.28692649,0.04873890,0.05775153,0.18799547,0.41815400,0.00000000
-2.06803402,1.12091073,0.81938418,0.09007243,0.30156985,0.05209387,0.05946706,0.19332053,0.44430954,0.00000000
-2.06203102,1.18160806,0.86178888,0.09673046,0.31746901,0.05558506,0.06099434,0.19914623,0.47194114,0.00000000
-2.05602801,1.24398299,0.90531871,0.10370372,0.33449764,0.05917861,0.06233874,0.20539900,0.50078664,0.00000000
-2.05002501,1.30738791,0.94963193,0.11090980,0.35250620,0.06283643,0.06350988,0.21200232,0.53054578,0.00000000
-2.04402201,1.37112138,0.99435012,0.11825652,0.37132174,0.06651661,0.06452074,0.21887747,0.56088239,0.00000000
-2.03801901,1.43443583,1.03905726,0.12564341,0.39074813,0.07017415,0.06538661,0.22594410,0.59142783,0.00000000
-2.03201601,1.49654733,1.08329992,0.13296362,0.41056674,0.07376173,0.06612385,0.23312075,0.62178548,0.00000000
-2.02601301,1.55664766,1.12658901,0.14010617,0.43053787,0.07723070,0.06674863,0.24032538,0.65153668,0.00000000
-2.02001001,1.61391867,1.16840358,0.14695847,0.45040304,0.08053219,0.06727572,0.24747605,0.68024800,0.00000000
-2.01400700,1.66754900,1.20819686,0.15340915,0.46988833,0.08361838,0.06771731,0.25449181,0.70747981,0.00000000
-2.00800400,1.71675273,1.24540473,0.15935097,0.48870871,0.08644377,0.06808204,0.26129382,0.73279597,0.00000000
-2.00200100,1.76078952,1.27945675,0.16468385,0.50657354,0.08896659,0.06837428,0.26780682,0.75577448,0.00000000
-1.99599800,1.79898569,1.30978927,0.16931780,0.52319292,0.09115010,0.06859367,0.27396083,0.77601877,0.00000000
-1.98999500,1.83075519,1.33586057,0.17317572,0.53828491,0.09296383,0.06873499,0.27969306,0.79316907,0.00000000
-1.98399200,1.85561975,1.35716727,0.17619582,0.55158331,0.09438472,0.06878834,0.28494999,0.80691369,0.00000000
-1.97798899,1.87322707,1.37326135,0.17833370,0.56284565,0.09539804,0.06873970,0.28968937,0.81699949,0.00000000
-1.97198599,1.88336605,1.38376714,0.17956389,0.57186113,0.09599800,0.06857166,0.29388214,0.82324114,0.00000000
-1.96598299,1.88597821,1.38839711,0.17988079,0.57845812,0.09618816,0.06826457,0.29751394,0.82552882,0.00000000
-1.95997999,1.88116452,1.38696597,0.17929894,0.58251075,0.09598145,0.06779767,0.30058626,0.82383374,0.00000000
-1.95397699,1.86918685,1.37940198,0.17785264,0.58394436,0.09539985,0.06715047,0.30311690,0.81821142,0.00000000
-1.94797399,1.85046404,1.36575487,0.17559493,0.58273946,0.09447378,0.06630409,0.30513972,0.80880230,0.00000000
-1.94197099,1.82556212,1.34619986,0.17259587,0.57893388,0.09324107,0.06524258,0.30670362,0.79582966,0.00000000
-1.93596798,1.79517922,1.32103737,0.16894029,0.57262306,0.09174576,0.06395402,0.30787068,0.77959493,0.00000000
-1.92996498,1.76012549,1.29068823,0.16472514,0.56395832,0.09003656,0.06243152,0.30871355,0.76047040,0.00000000
-1.92396198,1.72129880,1.25568456,0.16005640,0.55314319,0.08816519,0.06067392,0.30931205,0.73888968,0.00000000
-1.91795898,1.67965733,1.21665661,0.15504580,0.54042782,0.08618461,0.05868620,0.30974936,0.71533629,0.00000000
-1.91195598,1.63619002,1.17431605,0.14980751,0.52610181,0.08414720,0.05647958,0.31010768,0.69033062,0.00000000
-1.90595298,1.59188628,1.12943639,0.14445481,0.51048569,0.08210302,0.05407132,0.31046388,0.66441608,0.00000000
-1.89994997,1.54770612,1.08283144,0.13909699,0.49392127,0.08009817,0.05148425,0.31088516,0.63814456,0.00000000
-1.89394697,1.50455215,1.03533263,0.13383657,0.47676150,0.07817340,0.04874602,0.31142509,0.61206210,0.00000000
