energy_ev,total_up,Hf_p_up,Hf_d_up,In_p_up,In_d_up,Te_p_up,Te_d_up
-5.69384692,0.92395605,0.48699450,0.25349565,0.13523551,0.00228529,0.40176170,0.00000000
-5.68784392,0.90888324,0.47079699,0.24818972,0.13440845,0.00210516,0.40702434,0.00000000
-5.68184092,0.89605105,0.45715785,0.24320570,0.13362609,0.00193045,0.41311125,0.00000000
-5.67583792,0.88575444,0.44635324,0.23861771,0.13290942,0.00176330,0.42003788,0.00000000
-5.66983492,0.87817402,0.43857525,0.23447335,0.13226714,0.00160547,0.42777754,0.00000000
-5.66383192,0.87337570,0.43392939,0.23079422,0.13169598,0.00145842,0.43626243,0.00000000
-5.65782891,0.87131535,0.43243484,0.22757794,0.13118187,0.00132320,0.44538691,0.00000000
-5.65182591,0.87184796,0.43402715,0.22480126,0.13070164,0.00120056,0.45501264,0.00000000
-5.64582291,0.87474077,0.43856342,0.22242426,0.13022526,0.00109086,0.46497537,0.00000000
-5.63981991,0.87968962,0.44582942,0.22039526,0.12971853,0.00099421,0.47509311,0.00000000
-5.63381691,0.88633762,0.45554876,0.21865620,0.12914591,0.00091039,0.48517519,0.00000000
-5.62781391,0.89429535,0.46739343,0.21714819,0.12847348,0.00083897,0.49503181,0.00000000
-5.62181091,0.90316155,0.48099569,0.21581692,0.12767177,0.00077933,0.50448363,0.00000000
-5.61580790,0.91254336,0.49596081,0.21461763,0.12671831,0.00073065,0.51337090,0.00000000
-5.60980490,0.92207545,0.51188030,0.21351937,0.12559978,0.00069204,0.52156176,0.00000000
-5.60380190,0.93143695,0.52834528,0.21250843,0.12431369,0.00066253,0.52895924,0.00000000
-5.59779890,0.94036572,0.54495962,0.21159062,0.12286933,0.00064109,0.53550670,0.00000000
-5.59179590,0.94866939,0.56135237,0.21079240,0.12128819,0.00062672,0.54119139,0.00000000
-5.58579290,0.95623259,0.57718909,0.21016071,0.11960361,0.00061844,0.54604594,0.00000000
-5.57978989,0.96302032,0.59218169,0.20976158,0.11785981,0.00061533,0.55014769,0.00000000
-5.57378689,0.96907711,0.60609647,0.20967753,0.11611024,0.00061655,0.55361579,0.00000000
-5.56778389,0.97452225,0.61875979,0.21000383,0.11441546,0.00062135,0.55660620,0.00000000
-5.56178089,0.97954103,0.63006146,0.21084385,0.11284050,0.00062910,0.55930471,0.00000000
-5.55577789,0.98437258,0.63995530,0.21230366,0.11145195,0.00063926,0.56191818,0.00000000
-5.54977489,0.98929462,0.64845704,0.21448606,0.11031482,0.00065140,0.56466444,0.00000000
-5.54377189,0.99460588,0.65563947,0.21748441,0.10948932,0.00066520,0.56776111,0.00000000
-5.53776888,1.00060688,0.66162505,0.22137645,0.10902786,0.00068042,0.57141393,0.00000000
-5.53176588,1.00758001,0.66657622,0.22621844,0.10897209,0.00069690,0.57580502,0.00000000
-5.52576288,1.01576971,0.67068393,0.23203988,0.10935047,0.00071454,0.58108169,0.00000000
-5.51975988,1.02536387,0.67415481,0.23883908,0.11017629,0.00073328,0.58734626,0.00000000
-5.51375688,1.03647736,0.67719767,0.24657995,0.11144619,0.00075308,0.59464756,0.00000000
-5.50775388,1.04913855,0.68000998,0.25519000,0.11313952,0.00077391,0.60297444,0.00000000
-5.50175088,1.06327974,0.68276515,0.26455990,0.11521827,0.00079573,0.61225189,0.00000000
-5.49574787,1.07873210,0.68560102,0.27454469,0.11762788,0.00081847,0.62233999,0.00000000
-5.48974487,1.09522571,0.68861061,0.28496661,0.12029872,0.00084201,0.63303589,0.00000000
-5.48374187,1.11239483,0.69183528,0.29561958,0.12314835,0.00086620,0.64407902,0.00000000
-5.47773887,1.12978851,0.69526099,0.30627520,0.12608437,0.00089084,0.65515933,0.00000000
-5.47173587,1.14688627,0.69881774,0.31669011,0.12900791,0.00091569,0.66592832,0.00000000
-5.46573287,1.16311824,0.70238243,0.32661448,0.13181748,0.00094047,0.67601261,0.00000000
-5.45972986,1.17788915,0.70578484,0.33580126,0.13441310,0.00096486,0.68502937,0.00000000
-5.45372686,1.19060496,0.70881670,0.34401588,0.13670067,0.00098855,0.69260302,0.00000000
-5.44772386,1.20070113,0.71124316,0.35104594,0.13859609,0.00101125,0.69838254,0.00000000
-5.44172086,1.20767110,0.71281623,0.35671056,0.14002938,0.00103267,0.70205840,0.00000000
-5.43571786,1.21109374,0.71328942,0.36086890,0.14094822,0.00105262,0.70337862,0.00000000
-5.42971486,1.21065835,0.71243286,0.36342750,0.14132100,0.00107097,0.70216284,0.00000000
-5.42371186,1.20618598,0.71004806,0.36434605,0.14113926,0.00108769,0.69831401,0.00000000
-5.41770885,1.19764606,0.70598153,0.36364137,0.14041917,0.00110289,0.69182689,0.00000000
-5.41170585,1.18516729,0.70013660,0.36138931,0.13920228,0.00111680,0.68279304,0.00000000
-5.40570285,1.16904227,0.69248270,0.35772447,0.13755523,0.00112983,0.67140195,0.00000000
-5.39969985,1.14972549,0.68306171,0.35283772,0.13556863,0.00114252,0.65793822,0.00000000
-5.39369685,1.12782453,0.67199096,0.34697155,0.13335494,0.00115557,0.64277480,0.00000000
-5.38769385,1.10408484,0.65946271,0.34041336,0.13104558,0.00116981,0.62636262,0.00000000
-5.38169085,1.07936846,0.64574003,0.33348696,0.12878725,0.00118621,0.60921689,0.00000000
-5.37568784,1.05462750,0.63114938,0.32654255,0.12673762,0.00120582,0.59190065,0.00000000
-5.36968484,1.03087332,0.61607003,0.31994549,0.12506055,0.00122975,0.57500626,0.00000000
-5.36368184,1.00914257,0.60092086,0.31406429,0.12392094,0.00125911,0.55913531,0.00000000
-5.35767884,0.99046129,0.58614507,0.30925826,0.12347938,0.00129502,0.54487806,0.00000000
-5.35167584,0.97580843,0.57219349,0.30586509,0.12388687,0.00133848,0.53279284,0.00000000
-5.34567284,0.96608002,0.55950714,0.30418907,0.12527957,0.00139038,0.52338631,0.00000000
-5.33966983,0.96205547,0.54849984,0.30449000,0.12777398,0.00145141,0.51709535,0.00000000
-5.33366683,0.96436708,0.53954154,0.30697350,0.13146253,0.00152204,0.51427100,0.00000000
-5.32766383,0.97347386,0.53294314,0.31178284,0.13640974,0.00160246,0.51516531,0.00000000
-5.32166083,0.98964085,0.52894334,0.31899265,0.14264919,0.00169253,0.51992126,0.00000000
-5.31565783,1.01292442,0.52769818,0.32860474,0.15018130,0.00179177,0.52856626,0.00000000
-5.30965483,1.04316440,0.52927359,0.34054626,0.15897197,0.00189937,0.54100949,0.00000000
-5.30365183,1.07998329,0.53364133,0.35467013,0.16895229,0.00201412,0.55704297,0.00000000
-5.29764882,1.12279269,0.54067842,0.37075800,0.18001921,0.00213447,0.57634660,0.00000000
-5.29164582,1.17080679,0.55017019,0.38852539,0.19203720,0.00225856,0.59849676,0.00000000
-5.28564282,1.22306258,0.56181673,0.40762914,0.20484100,0.00238423,0.62297840,0.00000000
-5.27963982,1.27844619,0.57524244,0.42767682,0.21823912,0.00250909,0.64920001,0.00000000
-5.27363682,1.33572434,0.59000842,0.44823773,0.23201834,0.00263060,0.67651117,0.00000000
-5.26763382,1.39357999,0.60562713,0.46885530,0.24594877,0.00274610,0.70422185,0.00000000
-5.26163082,1.45065084,0.62157868,0.48906039,0.25978952,0.00285297,0.73162308,0.00000000
-5.25562781,1.50556936,0.63732815,0.50838491,0.27329472,0.00294862,0.75800793,0.00000000
-5.24962481,1.55700291,0.65234325,0.52637554,0.28621967,0.00303066,0.78269237,0.00000000
-5.24362181,1.60369249,0.66611167,0.54260681,0.29832703,0.00309694,0.80503510,0.00000000
-5.23761881,1.64448874,0.67815736,0.55669319,0.30939269,0.00314562,0.82445575,0.00000000
-5.23161581,1.67838395,0.68805531,0.56829983,0.31921123,0.00317527,0.84045080,0.00000000
-5.22561281,1.70453897,0.69544414,0.57715145,0.32760082,0.00318489,0.85260676,0.00000000
-5.21960980,1.72230415,0.70003628,0.58303916,0.33440727,0.00317394,0.86061015,0.00000000
-5.21360680,1.73123382,0.70162530,0.58582505,0.33950734,0.00314240,0.86425410,0.00000000
-5.20760380,1.73109383,0.70009044,0.58544437,0.34281095,0.00309072,0.86344141,0.00000000
-5.20160080,1.72186239,0.69539805,0.58190544,0.34426249,0.00301983,0.85818416,0.00000000
-5.19559780,1.70372416,0.68760028,0.57528721,0.34384115,0.00293112,0.84859996,0.00000000
-5.18959480,1.67705845,0.67683111,0.56573481,0.34156029,0.00282635,0.83490523,0.00000000
-5.18359180,1.64242200,0.66330000,0.55345330,0.33746585,0.00270761,0.81740578,0.00000000
-5.17758879,1.60052737,0.64728353,0.53869986,0.33163414,0.00257726,0.79648533,0.00000000
-5.17158579,1.55221786,0.62911543,0.52177499,0.32416884,0.00243783,0.77259225,0.00000000
-5.16558279,1.49844009,0.60917542,0.50301275,0.31519755,0.00229195,0.74622521,0.00000000
-5.15957979,1.44021520,0.58787726,0.48277077,0.30486791,0.00214229,0.71791826,0.00000000
-5.15357679,1.37860964,0.56565633,0.46142008,0.29334350,0.00199144,0.68822562,0.00000000
-5.14757379,1.31470654,0.54295727,0.43933527,0.28079963,0.00184189,0.65770689,0.00000000
-5.14157079,1.24957828,0.52022174,0.41688509,0.26741912,0.00169592,0.62691280,0.00000000
-5.13556778,1.18426109,0.49787688,0.39442389,0.25338816,0.00155560,0.59637200,0.00000000
-5.12956478,1.11973201,0.47632443,0.37228383,0.23889247,0.00142270,0.56657899,0.00000000
-5.12356178,1.05688863,0.45593084,0.35076827,0.22411362,0.00129872,0.53798351,0.00000000
-5.11755878,0.99653201,0.43701855,0.33014614,0.20922579,0.00118482,0.51098137,0.00000000
-5.11155578,0.93935274,0.41985854,0.31064754,0.19439285,0.00108182,0.48590704,0.00000000
-5.10555278,0.88592034,0.40466421,0.29246047,0.17976594,0.00099025,0.46302781,0.00000000
-5.09954977,0.83667611,0.39158685,0.27572876,0.16548140,0.00091032,0.44253980,0.00000000
-5.09354677,0.79192918,0.38071266,0.26055108,0.15165928,0.00084196,0.42456568,0.00000000
-5.08754377,0.75185594,0.37206147,0.24698111,0.13840217,0.00078481,0.40915427,0.00000000
-5.08154077,0.71650263,0.36558718,0.23502872,0.12579465,0.00073833,0.39628187,0.00000000
-5.07553777,0.68579104,0.36117997,0.22466219,0.11390307,0.00070175,0.38585537,0.00000000
-5.06953477,0.65952702,0.35867027,0.21581130,0.10277578,0.00067415,0.37771709,0.00000000
-5.06353177,0.63741177,0.35783448,0.20837136,0.09244380,0.00065449,0.37165130,0.00000000
-5.05752876,0.61905551,0.35840223,0.20220789,0.08292182,0.00064163,0.36739211,0.00000000
-5.05152576,0.60399313,0.36006510,0.19716196,0.07420948,0.00063439,0.36463282,0.00000000
-5.04552276,0.59170165,0.36248658,0.19305610,0.06629296,0.00063157,0.36303626,0.00000000
-5.03951976,0.58161865,0.36531290,0.18970043,0.05914675,0.00063199,0.36224593,0.00000000
-5.03351676,0.57316152,0.36818446,0.18689904,0.05273558,0.00063451,0.36189765,0.00000000
-5.02751376,0.56574664,0.37074746,0.18445630,0.04701637,0.00063803,0.36163121,0.00000000
-5.02151076,0.55880803,0.37266525,0.18218298,0.04194029,0.00064158,0.36110185,0.00000000
-5.01550775,0.55181487,0.37362911,0.17990192,0.03745472,0.00064428,0.35999095,0.00000000
-5.00950475,0.54428731,0.37336794,0.17745320,0.03350507,0.00064537,0.35801569,0.00000000
-5.00350175,0.53580997,0.37165657,0.17469849,0.03003658,0.00064424,0.35493737,0.00000000
-4.99749875,0.52604289,0.36832229,0.17152449,0.02699586,0.00064041,0.35056791,0.00000000
-4.99149575,0.51472952,0.36324958,0.16784554,0.02433219,0.00063354,0.34477467,0.00000000
-4.98549275,0.50170151,0.35638258,0.16360505,0.02199873,0.00062346,0.33748306,0.00000000
-4.97948974,0.48688046,0.34772558,0.15877598,0.01995334,0.00061011,0.32867723,0.00000000
-4.97348674,0.47027661,0.33734141,0.15336035,0.01815935,0.00059358,0.31839879,0.00000000
-4.96748374,0.45198466,0.32534792,0.14738775,0.01658598,0.00057407,0.30674369,0.00000000
-4.96148074,0.43217731,0.31191286,0.14091314,0.01520864,0.00055191,0.29385751,0.00000000
-4.95547774,0.41109677,0.29724735,0.13401404,0.01400910,0.00052750,0.27992953,0.00000000
-4.94947474,0.38904479,0.28159850,0.12678714,0.01297545,0.00050133,0.26518586,0.00000000
-4.94347174,0.36637195,0.26524133,0.11934471,0.01210203,0.00047398,0.24988196,0.00000000
-4.93746873,0.34346644,0.24847061,0.11181095,0.01138919,0.00044603,0.23429504,0.00000000
-4.93146573,0.32074319,0.23159283,0.10431825,0.01084313,0.00041815,0.21871652,0.00000000
-4.92546273,0.29863342,0.21491869,0.09700384,0.01047551,0.00039100,0.20344501,0.00000000
-4.91945973,0.27757531,0.19875631,0.09000662,0.01030322,0.00036526,0.18877990,0.00000000
-4.91345673,0.25800567,0.18340550,0.08346443,0.01034794,0.00034164,0.17501577,0.00000000
-4.90745373,0.24035299,0.16915293,0.07751180,0.01063577,0.00032081,0.16243772,0.00000000
-4.90145073,0.22503167,0.15626847,0.07227804,0.01119675,0.00030346,0.15131758,0.00000000
-4.89544772,0.21243735,0.14500243,0.06788580,0.01206430,0.00029027,0.14191091,0.00000000
-4.88944472,0.20294308,0.13558375,0.06444988,0.01327455,0.00028190,0.13445472,0.00000000
-4.88344172,0.19689615,0.12821871,0.06207629,0.01486559,0.00027900,0.12916557,0.00000000
-4.87743872,0.19461497,0.12309020,0.06086143,0.01687645,0.00028222,0.12623800,0.00000000
-4.87143572,0.19638592,0.12035707,0.06089128,0.01934604,0.00029216,0.12584294,0.00000000
-4.86543272,0.20245970,0.12015342,0.06224037,0.02231181,0.00030941,0.12812593,0.00000000
-4.85942971,0.21304691,0.12258773,0.06497072,0.02580827,0.00033453,0.13320500,0.00000000
-4.85342671,0.22831275,0.12774137,0.06913039,0.02986530,0.00036804,0.14116797,0.00000000
-4.84742371,0.24837072,0.13566668,0.07475175,0.03450640,0.00041038,0.15206933,0.00000000
-4.84142071,0.27327544,0.14638449,0.08184956,0.03974679,0.00046195,0.16592653,0.00000000
-4.83541771,0.30301480,0.15988103,0.09041872,0.04559149,0.00052301,0.18271588,0.00000000
-4.82941471,0.33750175,0.17610453,0.10043201,0.05203349,0.00059375,0.20236830,0.00000000
-4.82341171,0.37656624,0.19496162,0.11183770,0.05905207,0.00067420,0.22476511,0.00000000
-4.81740870,0.41994793,0.21631389,0.12455751,0.06661138,0.00076422,0.24973427,0.00000000
-4.81140570,0.46729021,0.23997478,0.13848481,0.07465934,0.00086349,0.27704745,0.00000000
-4.80540270,0.51813633,0.26570740,0.15348348,0.08312707,0.00097150,0.30641820,0.00000000
-4.79939970,0.57192818,0.29322338,0.16938750,0.09192880,0.00108749,0.33750181,0.00000000
-4.79339670,0.62800831,0.32218330,0.18600147,0.10096250,0.00121050,0.36989696,0.00000000
-4.78739370,0.68562576,0.35219882,0.20310229,0.11011112,0.00133930,0.40314964,0.00000000
-4.78139070,0.74394586,0.38283688,0.22044190,0.11924453,0.00147245,0.43675927,0.00000000
-4.77538769,0.80206410,0.41362587,0.23775138,0.12822216,0.00160828,0.47018731,0.00000000
-4.76938469,0.85902406,0.44406401,0.25474610,0.13689624,0.00174493,0.50286802,0.00000000
-4.76338169,0.91383889,0.47362959,0.27113202,0.14511561,0.00188038,0.53422134,0.00000000
-4.75737869,0.96551577,0.50179299,0.28661289,0.15272989,0.00201247,0.56366737,0.00000000
-4.75137569,1.01308256,0.52802999,0.30089812,0.15959390,0.00213901,0.59064203,0.00000000
-4.74537269,1.05561563,0.55183595,0.31371097,0.16557219,0.00225775,0.61461331,0.00000000
-4.73936968,1.09226767,0.57274029,0.32479688,0.17054336,0.00236651,0.63509735,0.00000000
-4.73336668,1.12229440,0.59032066,0.33393140,0.17440415,0.00246325,0.65167377,0.00000000
-4.72736368,1.14507887,0.60421615,0.34092751,0.17707290,0.00254605,0.66399951,0.00000000
-4.72136068,1.16015226,0.61413899,0.34564195,0.17849244,0.00261329,0.67182050,0.00000000
-4.71535768,1.16721032,0.61988413,0.34798014,0.17863205,0.00266359,0.67498061,0.00000000
-4.70935468,1.16612438,0.62133627,0.34789974,0.17748857,0.00269595,0.67342755,0.00000000
-4.70335168,1.15694666,0.61847395,0.34541236,0.17508649,0.00270974,0.66721524,0.00000000
-4.69734867,1.13990956,0.61137058,0.34058351,0.17147709,0.00270471,0.65650277,0.00000000
-4.69134567,1.11541884,0.60019222,0.33353084,0.16673658,0.00268106,0.64154976,0.00000000
-4.68534267,1.08404115,0.58519242,0.32442057,0.16096344,0.00263937,0.62270854,0.00000000
-4.67933967,1.04648651,0.56670411,0.31346245,0.15427506,0.00258063,0.60041343,0.00000000
-4.67333667,1.00358648,0.54512907,0.30090344,0.14680374,0.00250618,0.57516759,0.00000000
-4.66733367,0.95626909,0.52092555,0.28702036,0.13869240,0.00241771,0.54752814,0.00000000
-4.66133067,0.90553164,0.49459433,0.27211182,0.13009011,0.00231715,0.51809014,0.00000000
-4.65532766,0.85241246,0.46666412,0.25648995,0.12114762,0.00220665,0.48747002,0.00000000
-4.64932466,0.79796289,0.43767671,0.24047195,0.11201309,0.00208853,0.45628929,0.00000000
-4.64332166,0.74322038,0.40817254,0.22437211,0.10282830,0.00196518,0.42515893,0.00000000
-4.63731866,0.68918379,0.37867719,0.20849428,0.09372525,0.00183900,0.39466509,0.00000000
-4.63131566,0.63679152,0.34968931,0.19312529,0.08482346,0.00171237,0.36535648,0.00000000
-4.62531266,0.58690300,0.32167021,0.17852924,0.07622800,0.00158756,0.33773366,0.00000000
-4.61930965,0.54028409,0.29503547,0.16494289,0.06802813,0.00146670,0.31224052,0.00000000
-4.61330665,0.49759618,0.27014873,0.15257229,0.06029678,0.00135172,0.28925786,0.00000000
-4.60730365,0.45938931,0.24731748,0.14159038,0.05309061,0.00124435,0.26909923,0.00000000
-4.60130065,0.42609888,0.22679111,0.13213578,0.04645077,0.00114608,0.25200868,0.00000000
-4.59529765,0.39804573,0.20876082,0.12431259,0.04040416,0.00105813,0.23816039,0.00000000
-4.58929465,0.37543916,0.19336128,0.11819098,0.03496510,0.00098148,0.22765996,0.00000000
-4.58329165,0.35838253,0.18067391,0.11380862,0.03013737,0.00091686,0.22054709,0.00000000
-4.57728864,0.34688086,0.17073126,0.11117273,0.02591646,0.00086474,0.21679946,0.00000000
-4.57128564,0.34085015,0.16352258,0.11026266,0.02229196,0.00082541,0.21633756,0.00000000
-4.56528264,0.34012792,0.15899995,0.11103283,0.01924993,0.00079891,0.21903046,0.00000000
-4.55927964,0.34448467,0.15708504,0.11341600,0.01677524,0.00078513,0.22470213,0.00000000
-4.55327664,0.35363596,0.15767605,0.11732680,0.01485379,0.00078382,0.23313846,0.00000000
-4.54727364,0.36725482,0.16065479,0.12266530,0.01347448,0.00079458,0.24409471,0.00000000
-4.54127064,0.38498429,0.16589357,0.12932074,0.01263100,0.00081694,0.25730333,0.00000000
-4.53526763,0.40644985,0.17326184,0.13717524,0.01232319,0.00085032,0.27248214,0.00000000
-4.52926463,0.43127151,0.18263238,0.14610737,0.01255825,0.00089412,0.28934266,0.00000000
-4.52326163,0.45907536,0.19388687,0.15599571,0.01335137,0.00094769,0.30759852,0.00000000
-4.51725863,0.48950426,0.20692069,0.16672204,0.01472616,0.00101036,0.32697372,0.00000000
-4.51125563,0.52222745,0.22164680,0.17817437,0.01671450,0.00108147,0.34721049,0.00000000
-4.50525263,0.55694871,0.23799850,0.19024942,0.01935607,0.00116031,0.36807667,0.00000000
-4.49924962,0.59341282,0.25593106,0.20285472,0.02269738,0.00124622,0.38937204,0.00000000
-4.49324662,0.63140989,0.27542193,0.21591008,0.02679034,0.00133850,0.41093357,0.00000000
-4.48724362,0.67077750,0.29646951,0.22934836,0.03169041,0.00143646,0.43263918,0.00000000
-4.48124062,0.71140024,0.31909046,0.24311562,0.03745436,0.00153938,0.45440972,0.00000000
-4.47523762,0.75320661,0.34331549,0.25717046,0.04413757,0.00164654,0.47620910,0.00000000
-4.46923462,0.79616335,0.36918375,0.27148267,0.05179108,0.00175715,0.49804225,0.00000000
-4.46323162,0.84026727,0.39673593,0.28603119,0.06045833,0.00187041,0.51995106,0.00000000
-4.45722861,0.88553484,0.42600633,0.30080156,0.07017189,0.00198543,0.54200827,0.00000000
-4.45122561,0.93199011,0.45701415,0.31578286,0.08094999,0.00210130,0.56430953,0.00000000
-4.44522261,0.97965139,0.48975458,0.33096443,0.09279337,0.00221702,0.58696393,0.00000000
-4.43921961,1.02851750,0.52418982,0.34633257,0.10568237,0.00233156,0.61008341,0.00000000
-4.43321661,1.07855435,0.56024088,0.36186734,0.11957443,0.00244381,0.63377164,0.00000000
-4.42721361,1.12968264,0.59778042,0.37753983,0.13440236,0.00255265,0.65811284,0.00000000
-4.42121061,1.18176756,0.63662729,0.39331000,0.15007337,0.00265693,0.68316121,0.00000000
-4.41520760,1.23461124,0.67654315,0.40912536,0.16646901,0.00275554,0.70893165,0.00000000
-4.40920460,1.28794858,0.71723167,0.42492052,0.18344627,0.00284739,0.73539219,0.00000000
-4.40320160,1.34144696,0.75834045,0.44061789,0.20083974,0.00293147,0.76245886,0.00000000
-4.39719860,1.39471007,0.79946601,0.45612932,0.21846495,0.00300688,0.78999316,0.00000000
-4.39119560,1.44728603,0.84016164,0.47135885,0.23612274,0.00307288,0.81780257,0.00000000
-4.38519260,1.49867933,0.87994814,0.48620629,0.25360464,0.00312890,0.84564410,0.00000000
-4.37918959,1.54836640,0.91832698,0.50057151,0.27069906,0.00317461,0.87323078,0.00000000
-4.37318659,1.59581383,0.95479546,0.51435916,0.28719793,0.00320988,0.90024082,0.00000000
-4.36718359,1.64049846,0.98886312,0.52748356,0.30290371,0.00323488,0.92632914,0.00000000
-4.36118059,1.68192821,1.02006880,0.53987337,0.31763620,0.00324999,0.95114038,0.00000000
-4.35517759,1.71966238,1.04799731,0.55147569,0.33123897,0.00325591,0.97432300,0.00000000
-4.34917459,1.75333032,1.07229505,0.56225932,0.34358504,0.00325353,0.99554350,0.00000000
-4.34317159,1.78264713,1.09268351,0.57221688,0.35458139,0.00324401,1.01449992,0.00000000
-4.33716858,1.80742554,1.10897006,0.58136544,0.36417207,0.00322866,1.03093406,0.00000000
-4.33116558,1.82758298,1.12105529,0.58974568,0.37233978,0.00320895,1.04464135,0.00000000
-4.32516258,1.84314327,1.12893638,0.59741937,0.37910561,0.00318644,1.05547813,0.00000000
-4.31915958,1.85423281,1.13270633,0.60446530,0.38452704,0.00316270,1.06336564,0.00000000
-4.31315658,1.86107117,1.13254891,0.61097379,0.38869421,0.00313929,1.06829071,0.00000000
-4.30715358,1.86395669,1.12872958,0.61704005,0.39172461,0.00311765,1.07030289,0.00000000
