energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.80790395,7.21192159,0.39256890,0.16327388,0.02572309,1.36288484,0.07799878,2.96582546,3.54245419,1.86099009
-5.80190095,7.27648540,0.40297691,0.16489650,0.02598913,1.38224140,0.07837185,2.98711522,3.61838563,1.86655487
-5.79589795,7.33883235,0.41307424,0.16646487,0.02623226,1.40271460,0.07880703,3.00583433,3.69301869,1.87275966
-5.78989495,7.39829892,0.42274420,0.16796403,0.02645266,1.42413596,0.07929067,3.02174477,3.76582345,1.87954670
-5.78389195,7.45423320,0.43187962,0.16938058,0.02665051,1.44631105,0.07980745,3.03464061,3.83626543,1.88683459
-5.77788894,7.50599271,0.44038365,0.17070256,0.02682591,1.46902033,0.08034086,3.04434649,3.90380413,1.89451638
-5.77188594,7.55294218,0.44817035,0.17191942,0.02697888,1.49202050,0.08087365,3.05071565,3.96789207,1.90245809
-5.76588294,7.59445203,0.45516513,0.17302196,0.02710943,1.51504651,0.08138830,3.05362765,4.02797508,1.91049811
-5.75987994,7.62989799,0.46130496,0.17400240,0.02721747,1.53781414,0.08186742,3.05298628,4.08349395,1.91844749
-5.75387694,7.65866255,0.46653855,0.17485450,0.02730290,1.56002341,0.08229417,3.04871770,4.13388789,1.92609132
-5.74787394,7.68013865,0.47082633,0.17557362,0.02736563,1.58136266,0.08265252,3.04076905,4.17859996,1.93319133
-5.74187094,7.69373575,0.47414037,0.17615694,0.02740555,1.60151352,0.08292766,3.02910768,4.21708454,1.93948974
-5.73586793,7.69888854,0.47646420,0.17660359,0.02742264,1.62015652,0.08310616,3.01372094,4.24881674,1.94471433
-5.72986493,7.69506798,0.47779243,0.17691476,0.02741694,1.63697746,0.08317625,2.99461664,4.27330357,1.94858466
-5.72386193,7.68179435,0.47813042,0.17709381,0.02738860,1.65167420,0.08312798,2.97182393,4.29009635,1.95081928
-5.71785893,7.65865167,0.47749366,0.17714622,0.02733793,1.66396378,0.08295338,2.94539463,4.29880401,1.95114362
-5.71185593,7.62530277,0.47590712,0.17707956,0.02726540,1.67358957,0.08264654,2.91540459,4.29910632,1.94929823
-5.70585293,7.58150411,0.47340445,0.17690325,0.02717164,1.68032814,0.08220374,2.88195512,4.29076671,1.94504711
-5.69984992,7.52711941,0.47002714,0.17662831,0.02705751,1.68399550,0.08162340,2.84517412,4.27364349,1.93818559
-5.69384692,7.46213117,0.46582351,0.17626696,0.02692400,1.68445242,0.08090619,2.80521676,4.24769914,1.92854750
-5.68784392,7.38664927,0.46084773,0.17583223,0.02677230,1.68160860,0.08005487,2.76226559,4.21300673,1.91601120
-5.68184092,7.30091601,0.45515883,0.17533737,0.02660373,1.67542525,0.07907426,2.71653001,4.16975313,1.90050414
-5.67583792,7.20530717,0.44881970,0.17479543,0.02641974,1.66591615,0.07797110,2.66824497,4.11823855,1.88200582
-5.66983492,7.10032876,0.44189621,0.17421874,0.02622183,1.65314688,0.07675387,2.61766902,4.05887242,1.86054893
-5.66383192,6.98660970,0.43445645,0.17361847,0.02601156,1.63723235,0.07543254,2.56508178,3.99216552,1.83621864
-5.65782891,6.86489066,0.42657008,0.17300429,0.02579051,1.61833273,0.07401835,2.51078082,3.91871883,1.80915013
-5.65182591,6.73600950,0.41830786,0.17238416,0.02556022,1.59664789,0.07252353,2.45507837,3.83920942,1.77952445
-5.64582291,6.60088420,0.40974135,0.17176419,0.02532221,1.57241072,0.07096098,2.39829764,3.75437425,1.74756308
-5.63981991,6.46049395,0.40094274,0.17114875,0.02507797,1.54587956,0.06934397,2.34076931,3.66499246,1.71352131
-5.63381691,6.31585938,0.39198482,0.17054062,0.02482897,1.51733030,0.06768588,2.28282794,3.57186717,1.67768090
-5.62781391,6.16802267,0.38294099,0.16994138,0.02457667,1.48704827,0.06599987,2.22480868,3.47580758,1.64034234
-5.62181091,6.01802848,0.37388539,0.16935180,0.02432259,1.45532057,0.06429868,2.16704418,3.37761218,1.60181700
-5.61580790,5.86690627,0.36489290,0.16877245,0.02406835,1.42242902,0.06259440,2.10986177,3.27805383,1.56241961
-5.60980490,5.71565461,0.35603911,0.16820424,0.02381571,1.38864402,0.06089827,2.05358083,3.17786733,1.52246117
-5.60380190,5.56522775,0.34740025,0.16764909,0.02356664,1.35421967,0.05922062,1.99851044,3.07773980,1.48224271
-5.59779890,5.41652479,0.33905277,0.16711047,0.02332340,1.31939005,0.05757079,1.94494705,2.97830417,1.44204986
-5.59179590,5.27038132,0.33107295,0.16659396,0.02308851,1.28436699,0.05595707,1.89317236,2.88013581,1.40214846
-5.58579290,5.12756359,0.32353613,0.16610771,0.02286483,1.24933903,0.05438678,1.84345107,2.78375206,1.36278123
-5.57978989,4.98876492,0.31651593,0.16566274,0.02265555,1.21447165,0.05286631,1.79602881,2.68961451,1.32416539
-5.57378689,4.85460421,0.31008320,0.16527312,0.02246411,1.17990850,0.05140119,1.75112997,2.59813328,1.28649131
-5.56778389,4.72562604,0.30430494,0.16495608,0.02229417,1.14577350,0.04999625,1.70895567,2.50967315,1.24992204
-5.56178089,4.60230236,0.29924314,0.16473186,0.02214951,1.11217345,0.04865570,1.66968192,2.42456045,1.21459356
-5.55577789,4.48503517,0.29495362,0.16462348,0.02203391,1.07920106,0.04738325,1.63345788,2.34309051,1.18061576
-5.54977489,4.37416013,0.29148499,0.16465637,0.02195098,1.04693806,0.04618227,1.60040464,2.26553477,1.14807395
-5.54377189,4.26995071,0.28887771,0.16485787,0.02190399,1.01545819,0.04505582,1.57061430,2.19214704,1.11703079
-5.53776888,4.17262264,0.28716328,0.16525661,0.02189570,0.98482991,0.04400674,1.54414961,2.12316854,1.08752848
-5.53176588,4.08233850,0.28636367,0.16588180,0.02192821,0.95511871,0.04303771,1.52104413,2.05883118,1.05959129
-5.52576288,3.99921214,0.28649097,0.16676240,0.02200274,0.92638880,0.04215126,1.50130287,1.99935892,1.03322801
-5.51975988,3.92331264,0.28754714,0.16792627,0.02211949,0.89870425,0.04134973,1.48490342,1.94496697,1.00843453
-5.51375688,3.85466769,0.28952407,0.16939920,0.02227755,0.87212956,0.04063522,1.47179731,1.89585897,0.98519622
-5.50775388,3.79326610,0.29240367,0.17120389,0.02247480,0.84672948,0.04000955,1.46191161,1.85222205,0.96349013
-5.50175088,3.73905917,0.29615810,0.17335891,0.02270784,0.82256843,0.03947410,1.45515048,1.81422012,0.94328685
-5.49574787,3.69196089,0.30075009,0.17587759,0.02297204,0.79970931,0.03902974,1.45139656,1.78198572,0.92455202
-5.48974487,3.65184678,0.30613321,0.17876694,0.02326157,0.77821197,0.03867667,1.45051196,1.75561077,0.90724740
-5.48374187,3.61855149,0.31225217,0.18202662,0.02356950,0.75813141,0.03841431,1.45233883,1.73513685,0.89133136
-5.47773887,3.59186519,0.31904308,0.18564786,0.02388797,0.73951574,0.03824111,1.45669946,1.72054539,0.87675895
-5.47173587,3.57152923,0.32643370,0.18961269,0.02420832,0.72240423,0.03815448,1.46339585,1.71174860,0.86348149
-5.46573287,3.55723125,0.33434365,0.19389316,0.02452136,0.70682527,0.03815065,1.47220898,1.70858159,0.85144575
-5.45972986,3.54860053,0.34268466,0.19845092,0.02481760,0.69279477,0.03822457,1.48289791,1.71079631,0.84059274
-5.45372686,3.54520415,0.35136095,0.20323703,0.02508748,0.68031472,0.03836990,1.49519904,1.71805795,0.83085653
-5.44772386,3.54654465,0.36026966,0.20819218,0.02532163,0.66937227,0.03857898,1.50882579,1.72994426,0.82216290
-5.44172086,3.55206000,0.36930156,0.21324727,0.02551115,0.65993937,0.03884283,1.52346915,1.74594815,0.81442831
-5.43571786,3.56112646,0.37834197,0.21832446,0.02564785,0.65197297,0.03915130,1.53879926,1.76548382,0.80755926
-5.42971486,3.57306496,0.38727200,0.22333865,0.02572443,0.64541582,0.03949317,1.55446862,1.78789656,0.80145218
-5.42371186,3.58715129,0.39597010,0.22819946,0.02573473,0.64019791,0.03985633,1.57011673,1.81247613,0.79599413
-5.41770885,3.60263022,0.40431398,0.23281359,0.02567387,0.63623853,0.04022806,1.58537673,1.83847338,0.79106433
-5.41170585,3.61873341,0.41218277,0.23708752,0.02553839,0.63344865,0.04059530,1.59988364,1.86511970,0.78653660
-5.40570285,3.63470067,0.41945952,0.24093052,0.02532633,0.63173383,0.04094495,1.61328429,1.89164868,0.78228262
-5.39969985,3.64980379,0.42603380,0.24425781,0.02503733,0.63099721,0.04126429,1.62524850,1.91731906,0.77817616
-5.39369685,3.66337193,0.43180448,0.24699372,0.02467262,0.63114256,0.04154129,1.63548121,1.94143819,0.77409780
-5.38769385,3.67481750,0.43668239,0.24907481,0.02423502,0.63207716,0.04176500,1.64373490,1.96338498,0.76994012
-5.38169085,3.68366111,0.44059294,0.25045266,0.02372891,0.63371432,0.04192593,1.64982182,1.98263122,0.76561316
-5.37568784,3.68955423,0.44347841,0.25109637,0.02316017,0.63597540,0.04201635,1.65362525,1.99876041,0.76104956
-5.36968484,3.69229836,0.44529991,0.25099445,0.02253608,0.63879116,0.04203061,1.65510934,2.01148317,0.75620936
-5.36368184,3.69185941,0.44603887,0.25015617,0.02186516,0.64210239,0.04196536,1.65432665,2.02064839,0.75108400
-5.35767884,3.68837641,0.44569800,0.24861217,0.02115713,0.64585974,0.04181974,1.65142319,2.02624975,0.74569919
-5.35167584,3.68216387,0.44430169,0.24641434,0.02042267,0.65002278,0.04159549,1.64664028,2.02842694,0.74011657
-5.34567284,3.67370735,0.44189574,0.24363493,0.01967331,0.65455835,0.04129695,1.64031314,2.02746171,0.73443376
-5.33966983,3.66365224,0.43854659,0.24036489,0.01892123,0.65943843,0.04093105,1.63286596,2.02376873,0.72878300
-5.33366683,3.65278614,0.43433991,0.23671159,0.01817908,0.66463746,0.04050718,1.62480361,2.01788158,0.72332797
-5.32766383,3.64201522,0.42937867,0.23279580,0.01745981,0.67012957,0.04003702,1.61669999,2.01043441,0.71825928
-5.32166083,3.63233569,0.42378080,0.22874826,0.01677643,0.67588578,0.03953428,1.60918357,2.00214000,0.71378841
-5.31565783,3.62480127,0.41767643,0.22470576,0.01614186,0.68187144,0.03901440,1.60292031,1.99376497,0.71014058
-5.30965483,3.62048796,0.41120483,0.22080708,0.01556867,0.68804401,0.03849425,1.59859472,1.98610314,0.70754669
-5.30365183,3.62045736,0.40451120,0.21718870,0.01506891,0.69435157,0.03799175,1.59688943,1.97994802,0.70623465
-5.29764882,3.62571997,0.39774322,0.21398058,0.01465387,0.70073190,0.03752547,1.59846422,1.97606527,0.70642060
-5.29164582,3.63719957,0.39104767,0.21130212,0.01433386,0.70711239,0.03711428,1.60393484,1.97516625,0.70830018
-5.28564282,3.65570016,0.38456696,0.20925839,0.01411802,0.71341078,0.03677692,1.61385266,1.97788340,0.71204042
-5.27963982,3.68187624,0.37843584,0.20793682,0.01401406,0.71953663,0.03653162,1.62868549,1.98474836,0.71777243
-5.27363682,3.71620767,0.37277827,0.20740434,0.01402812,0.72539344,0.03639578,1.64880049,1.99617338,0.72558532
-5.26763382,3.75897975,0.36770447,0.20770523,0.01416449,0.73088144,0.03638555,1.67444958,2.01243673,0.73552157
-5.26163082,3.81026930,0.36330837,0.20885952,0.01442551,0.73590069,0.03651555,1.70575802,2.03367242,0.74757404
-5.25562781,3.86993706,0.35966538,0.21086226,0.01481137,0.74035447,0.03679860,1.74271644,2.05986464,0.76168484
-5.24962481,3.93762698,0.35683063,0.21368342,0.01532000,0.74415283,0.03724540,1.78517692,2.09084703,0.77774609
-5.24362181,4.01277226,0.35483775,0.21726865,0.01594701,0.74721595,0.03786436,1.83285322,2.12630675,0.79560255
-5.23761881,4.09460826,0.35369820,0.22154075,0.01668565,0.74947733,0.03866140,1.88532534,2.16579337,0.81505612
-5.23161581,4.18219200,0.35340126,0.22640179,0.01752683,0.75088667,0.03963985,1.94204844,2.20873216,0.83587201
-5.22561281,4.27442767,0.35391469,0.23173603,0.01845924,0.75141224,0.04080035,2.00236593,2.25444145,0.85778638
-5.21960980,4.37009759,0.35518605,0.23741324,0.01946951,0.75104270,0.04214086,2.06552649,2.30215351,0.88051514
-5.21360680,4.46789761,0.35714469,0.24329261,0.02054242,0.74978840,0.04365665,2.13070448,2.35103818,0.90376356
-5.20760380,4.56647579,0.35970443,0.24922690,0.02166125,0.74768199,0.04534047,2.19702303,2.40022853,0.92723631
-5.20160080,4.66447307,0.36276671,0.25506691,0.02280810,0.74477834,0.04718265,2.26357929,2.44884765,0.95064751
-5.19559780,4.76056447,0.36622423,0.26066589,0.02396436,0.74115390,0.04917131,2.32947064,2.49603550,0.97373023
-5.18959480,4.85349906,0.36996494,0.26588393,0.02511116,0.73690525,0.05129266,2.39382103,2.54097495,0.99624517
-5.18359180,4.94213725,0.37387613,0.27059209,0.02622987,0.73214709,0.05353123,2.45580645,2.58291599,1.01798793
-5.17758879,5.02548366,0.37784861,0.27467606,0.02730263,0.72700955,0.05587025,2.51467834,2.62119710,1.03879466
-5.17158579,5.10271421,0.38178056,0.27803944,0.02831284,0.72163487,0.05829194,2.56978419,2.65526309,1.05854562
-5.16558279,5.17319604,0.38558116,0.28060621,0.02924563,0.71617354,0.06077782,2.62058423,2.68467866,1.07716661
-5.15957979,5.23649947,0.38917363,0.28232265,0.03008830,0.71077992,0.06330908,2.66666373,2.70913720,1.09462807
-5.15357679,5.29240130,0.39249760,0.28315832,0.03083067,0.70560750,0.06586681,2.70774025,2.72846466,1.11094189
-5.14757379,5.34087934,0.39551069,0.28310635,0.03146532,0.70080377,0.06843226,2.74366569,2.74261826,1.12615614
-5.14157079,5.38209840,0.39818933,0.28218294,0.03198782,0.69650510,0.07098700,2.77442301,2.75168053,1.14034790
-5.13556778,5.41638860,0.40052861,0.28042606,0.03239673,0.69283153,0.07351308,2.80011806,2.75584887,1.15361458
-5.12956478,5.44421709,0.40254136,0.27789350,0.03269357,0.68988187,0.07599309,2.82096682,2.75542145,1.16606426
-5.12356178,5.46615460,0.40425640,0.27466041,0.03288265,0.68772921,0.07841014,2.83727890,2.75078016,1.17780556
-5.11755878,5.48283890,0.40571611,0.27081636,0.03297082,0.68641716,0.08074788,2.84943812,2.74237162,1.18893753
-5.11155578,5.49493684,0.40697349,0.26646205,0.03296710,0.68595687,0.08299042,2.85788130,2.73068723,1.19954028
-5.10555278,5.50310727,0.40808877,0.26170592,0.03288224,0.68632531,0.08512223,2.86307616,2.71624321,1.20966683
-5.09954977,5.50796664,0.40912587,0.25666068,0.03272825,0.68746461,0.08712809,2.86549968,2.69956167,1.21933665
-5.09354677,5.51005918,0.41014881,0.25143998,0.03251787,0.68928293,0.08899304,2.86561770,2.68115344,1.22853133
-5.08754377,5.50983313,0.41121821,0.24615522,0.03226407,0.69165663,0.09070233,2.86386686,2.66150339,1.23719262
-5.08154077,5.50762410,0.41238814,0.24091275,0.03197952,0.69443397,0.09224149,2.86063956,2.64105876,1.24522304
-5.07553777,5.50364633,0.41370342,0.23581138,0.03167614,0.69744005,0.09359643,2.85627242,2.62022066,1.25248897
-5.06953477,5.49799191,0.41519742,0.23094041,0.03136472,0.70048297,0.09475362,2.85103868,2.59933892,1.25882611
-5.06353177,5.49063776,0.41689050,0.22637802,0.03105456,0.70336096,0.09570034,2.84514461,2.57871000,1.26404706
-5.05752876,5.48145955,0.41878912,0.22219021,0.03075325,0.70587011,0.09642501,2.83872962,2.55857774,1.26795047
-5.05152576,5.47025151,0.42088559,0.21843015,0.03046653,0.70781252,0.09691757,2.83186996,2.53913635,1.27033145
-5.04552276,5.45675052,0.42315850,0.21513796,0.03019826,0.70900430,0.09716990,2.82458531,2.52053517,1.27099242
-5.03951976,5.44066290,0.42557371,0.21234085,0.02995047,0.70928322,0.09717627,2.81684771,2.50288437,1.26975403
-5.03351676,5.42169214,0.42808587,0.21005364,0.02972352,0.70851560,0.09693374,2.80859200,2.48626109,1.26646538
-5.02751376,5.39956576,0.43064036,0.20827944,0.02951627,0.70660196,0.09644258,2.79972715,2.47071534,1.26101307
-5.02151076,5.37405966,0.43317559,0.20701064,0.02932644,0.70348136,0.09570657,2.79014764,2.45627511,1.25332859
-5.01550775,5.34501873,0.43562543,0.20622997,0.02915088,0.69913409,0.09473327,2.77974418,2.44295039,1.24339363
-5.00950475,5.31237241,0.43792185,0.20591168,0.02898597,0.69358255,0.09353416,2.76841342,2.43073569,1.23124310
-5.00350175,5.27614462,0.43999744,0.20602278,0.02882794,0.68689034,0.09212460,2.75606593,2.41961113,1.21696574
-4.99749875,5.23645776,0.44178796,0.20652423,0.02867324,0.67915960,0.09052376,2.74263240,2.40954213,1.20070229
-4.99149575,5.19353071,0.44323461,0.20737220,0.02851889,0.67052666,0.08875439,2.72806779,2.40047775,1.18264142
-4.98549275,5.14767139,0.44428607,0.20851917,0.02836271,0.66115638,0.08684237,2.71235350,2.39234827,1.16301359
-4.97948974,5.09926455,0.44490019,0.20991503,0.02820359,0.65123521,0.08481631,2.69549764,2.38506227,1.14208339
-4.97348674,5.04875575,0.44504537,0.21150814,0.02804161,0.64096361,0.08270692,2.67753373,2.37850365,1.12014053
-4.96748374,4.99663275,0.44470143,0.21324621,0.02787813,0.63054800,0.08054634,2.65851802,2.37252925,1.09749015
-4.96148074,4.94340544,0.44386012,0.21507716,0.02771581,0.62019269,0.07836748,2.63852591,2.36696732,1.07444286
-4.95547774,4.88958568,0.44252517,0.21694994,0.02755855,0.61009216,0.07620325,2.61764777,2.36161737,1.05130501
-4.94947474,4.83566797,0.44071185,0.21881514,0.02741129,0.60042406,0.07408583,2.59598446,2.35625165,1.02836959
-4.94347174,4.78211218,0.43844619,0.22062567,0.02727990,0.59134322,0.07204597,2.57364303,2.35061851,1.00590814
-4.93746873,4.72932899,0.43576376,0.22233727,0.02717084,0.58297690,0.07011233,2.55073272,2.34444757,0.98416405
-4.93146573,4.67766875,0.43270811,0.22390897,0.02709087,0.57542142,0.06831086,2.52736156,2.33745685,0.96334728
-4.92546273,4.62741396,0.42932899,0.22530348,0.02704675,0.56874039,0.06666424,2.50363367,2.32936153,0.94363090
-4.91945973,4.57877579,0.42568027,0.22648754,0.02704488,0.56296433,0.06519151,2.47964734,2.31988412,0.92514924
-4.91345673,4.53189426,0.42181788,0.22743216,0.02709094,0.55809192,0.06390764,2.45549411,2.30876575,0.90799771
-4.90745373,4.48684217,0.41779759,0.22811283,0.02718959,0.55409246,0.06282332,2.43125851,2.29577803,0.89223424
-4.90145073,4.44363214,0.41367296,0.22850966,0.02734417,0.55090957,0.06194477,2.40701880,2.28073526,0.87788208
-4.89544772,4.40222653,0.40949344,0.22860751,0.02755650,0.54846582,0.06127374,2.38284843,2.26350622,0.86493376
-4.88944472,4.36254954,0.40530270,0.22839608,0.02782663,0.54666808,0.06080750,2.35881820,2.24402543,0.85335608
-4.88344172,4.32450109,0.40113741,0.22786991,0.02815284,0.54541326,0.06053903,2.33499909,2.22230322,0.84309565
-4.87743872,4.28797173,0.39702634,0.22702846,0.02853155,0.54459425,0.06045727,2.31146568,2.19843424,0.83408499
-4.87143572,4.25285814,0.39298995,0.22587611,0.02895742,0.54410577,0.06054745,2.28829991,2.17260427,0.82624870
-4.86543272,4.21907858,0.38904057,0.22442220,0.02942350,0.54384984,0.06079153,2.26559530,2.14509469,0.81950957
-4.85942971,4.18658776,0.38518294,0.22268103,0.02992143,0.54374073,0.06116869,2.24346116,2.11628466,0.81379443
-4.85342671,4.15539052,0.38141526,0.22067188,0.03044175,0.54370923,0.06165596,2.22202692,2.08665057,0.80903941
-4.84742371,4.12555384,0.37773070,0.21841899,0.03097424,0.54370591,0.06222883,2.20144612,2.05676270,0.80519457
-4.84142071,4.09721656,0.37411906,0.21595149,0.03150831,0.54370353,0.06286193,2.18189986,2.02727897,0.80222771
-4.83541771,4.07059638,0.37056884,0.21330332,0.03203338,0.54369836,0.06352970,2.16359946,1.99893548,0.80012718
-4.82941471,4.04599346,0.36706916,0.21051298,0.03253926,0.54371036,0.06420713,2.14678801,1.97253420,0.79890363
-4.82341171,4.02379045,0.36361179,0.20762325,0.03301656,0.54378235,0.06487039,2.13174039,1.94892735,0.79859073
-4.81740870,4.00444829,0.36019291,0.20468072,0.03345699,0.54397814,0.06549743,2.11876167,1.92899908,0.79924461
-4.81140570,3.98849776,0.35681454,0.20173516,0.03385362,0.54437968,0.06606853,2.10818339,1.91364428,0.80094227
-4.80540270,3.97652653,0.35348559,0.19883872,0.03420106,0.54508333,0.06656672,2.10035783,1.90374503,0.80377880
-4.79939970,3.96916190,0.35022238,0.19604492,0.03449560,0.54619553,0.06697811,2.09565001,1.90014525,0.80786353
-4.79339670,3.96704950,0.34704858,0.19340752,0.03473521,0.54782777,0.06729208,2.09442748,1.90362386,0.81331528
-4.78739370,3.97082852,0.34399465,0.19097913,0.03491947,0.55009128,0.06750135,2.09704829,1.91486758,0.82025674
-4.78139070,3.98110423,0.34109666,0.18880980,0.03504943,0.55309160,0.06760192,2.10384719,1.93444388,0.82880825
-4.77538769,3.99841884,0.33839467,0.18694549,0.03512740,0.55692308,0.06759289,2.11512087,1.96277544,0.83908113
-4.76938469,4.02322202,0.33593078,0.18542650,0.03515668,0.56166379,0.06747618,2.13111258,2.00011690,0.85117083
-4.76338169,4.05584229,0.33374680,0.18428603,0.03514125,0.56737090,0.06725617,2.15199706,2.04653515,0.86515023
-4.75737869,4.09646096,0.33188195,0.18354885,0.03508550,0.57407674,0.06693928,2.17786651,2.10189435,0.88106326
-4.75137569,4.14509002,0.33037050,0.18323018,0.03499387,0.58178583,0.06653353,2.20871840,2.16584651,0.89891921
-4.74537269,4.20155541,0.32923969,0.18333493,0.03487062,0.59047302,0.06604810,2.24444595,2.23782861,0.91868804
-4.73936968,4.26548693,0.32850795,0.18385726,0.03471957,0.60008275,0.06549289,2.28483206,2.31706696,0.94029687
-4.73336668,4.33631575,0.32818362,0.18478053,0.03454393,0.61052970,0.06487817,2.32954716,2.40258914,0.96362794
-4.72736368,4.41328020,0.32826423,0.18607779,0.03434623,0.62170066,0.06421428,2.37815149,2.49324351,0.98851820
-4.72136068,4.49543997,0.32873639,0.18771263,0.03412825,0.63345770,0.06351136,2.43010192,2.58772625,1.01476059
-4.71535768,4.58169857,0.32957631,0.18964049,0.03389108,0.64564255,0.06277924,2.48476336,2.68461490,1.04210711
-4.70935468,4.67083331,0.33075098,0.19181037,0.03363522,0.65808188,0.06202735,2.54142429,2.78240777,1.07027353
-4.70335168,4.76153165,0.33221978,0.19416679,0.03336076,0.67059344,0.06126471,2.59931594,2.87956752,1.09894571
-4.69734867,4.85243232,0.33393664,0.19665205,0.03306754,0.68299266,0.06049997,2.65763441,2.97456751,1.12778717
-4.69134567,4.94216950,0.33585235,0.19920852,0.03275548,0.69509955,0.05974149,2.71556446,3.06593881,1.15644781
-4.68534267,5.02941769,0.33791712,0.20178095,0.03242471,0.70674535,0.05899741,2.77230425,3.15231620,1.18457315
-4.67933967,5.11293544,0.34008304,0.20431865,0.03207589,0.71777892,0.05827575,2.82708953,3.23248081,1.21181398
-4.67333667,5.19160545,0.34230634,0.20677742,0.03171038,0.72807233,0.05758443,2.87921625,3.30539782,1.23783578
-4.66733367,5.26446927,0.34454934,0.20912117,0.03133042,0.73752541,0.05693127,2.92806055,3.37024728,1.26232766
-4.66133067,5.33075489,0.34678189,0.21132302,0.03093926,0.74606921,0.05632395,2.97309508,3.42644677,1.28501034
-4.65532766,5.38989585,0.34898229,0.21336606,0.03054118,0.75366796,0.05576989,3.01390101,3.47366487,1.30564284
-4.64932466,5.44154117,0.35113759,0.21524348,0.03014154,0.76031966,0.05527609,3.05017520,3.51182483,1.32402778
-4.64332166,5.48555578,0.35324325,0.21695828,0.02974668,0.76605520,0.05484888,3.08173237,3.54109840,1.34001482
