energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.71785893,1.50703643,0.01053627,0.14445885,0.28819799,0.02921715,0.77520798,0.45253565,0.39951333
-5.71185593,1.55890070,0.01139844,0.15059066,0.30474702,0.03086911,0.80265206,0.47226189,0.41099129
-5.70585293,1.60913395,0.01232745,0.15684389,0.32194325,0.03244119,0.82910570,0.49360212,0.42172303
-5.69984992,1.65738780,0.01332830,0.16317840,0.33969290,0.03391263,0.85444363,0.51666586,0.43157482
-5.69384692,1.70347658,0.01440594,0.16956671,0.35790998,0.03526492,0.87862710,0.54160644,0.44045976
-5.68784392,1.74738202,0.01556494,0.17599468,0.37651599,0.03648244,0.90170483,0.56861616,0.44834057
-5.68184092,1.78924933,0.01680907,0.18246144,0.39543840,0.03755289,0.92380932,0.59791832,0.45523011
-5.67583792,1.82937480,0.01814094,0.18897852,0.41460815,0.03846769,0.94514885,0.62975628,0.46118955
-5.66983492,1.86818551,0.01956158,0.19556817,0.43395613,0.03922217,0.96599538,0.66438020,0.46632444
-5.66383192,1.90621227,0.02107000,0.20226105,0.45340914,0.03981565,0.98666908,0.70203180,0.47077873
-5.65782891,1.94405715,0.02266283,0.20909338,0.47288546,0.04025134,1.00752019,0.74292796,0.47472721
-5.65182591,1.98235734,0.02433398,0.21610360,0.49229051,0.04053611,1.02890921,0.78724396,0.47836659
-5.64582291,2.02174716,0.02607438,0.22332889,0.51151287,0.04068014,1.05118627,0.83509703,0.48190591
-5.63981991,2.06282013,0.02787185,0.23080156,0.53042115,0.04069641,1.07467097,0.88653125,0.48555644
-5.63381691,2.10609304,0.02971108,0.23854559,0.54886192,0.04060016,1.09963347,0.94150427,0.48952184
-5.62781391,2.15197370,0.03157369,0.24657350,0.56665905,0.04040822,1.12627777,0.99987679,0.49398873
-5.62181091,2.20073385,0.03343851,0.25488363,0.58361466,0.04013841,1.15472808,1.06140516,0.49911833
-5.61580790,2.25248839,0.03528196,0.26345807,0.59951166,0.03980880,1.18501867,1.12573755,0.50503924
-5.60980490,2.30718161,0.03707856,0.27226124,0.61411801,0.03943711,1.21708770,1.19241400,0.51184180
-5.60380190,2.36458096,0.03880153,0.28123926,0.62719241,0.03904014,1.25077509,1.26087022,0.51957401
-5.59779890,2.42427809,0.04042356,0.29032008,0.63849138,0.03863317,1.28582438,1.33044518,0.52823920
-5.59179590,2.48569691,0.04191751,0.29941438,0.64777716,0.03822959,1.32188831,1.40039215,0.53779537
-5.58579290,2.54810786,0.04325731,0.30841720,0.65482621,0.03784052,1.35853763,1.46989268,0.54815606
-5.57978989,2.61064748,0.04441869,0.31721022,0.65943784,0.03747454,1.39527268,1.53807322,0.55919266
-5.57378689,2.67234211,0.04537996,0.32566453,0.66144235,0.03713755,1.43153695,1.60402355,0.57073797
-5.56778389,2.73213458,0.04612270,0.33364388,0.66070847,0.03683272,1.46673205,1.66681657,0.58259078
-5.56178089,2.78891264,0.04663234,0.34100820,0.65714954,0.03656048,1.50023347,1.72552870,0.59452120
-5.55577789,2.84153817,0.04689859,0.34761726,0.65072810,0.03631865,1.53140639,1.77926034,0.60627662
-5.54977489,2.88887606,0.04691573,0.35333443,0.64145876,0.03610264,1.55962123,1.82715580,0.61758811
-5.54377189,2.92982209,0.04668275,0.35803028,0.62940908,0.03590565,1.58426839,1.86842226,0.62817700
-5.53776888,2.96332921,0.04620331,0.36158610,0.61469856,0.03571902,1.60477197,1.90234719,0.63776160
-5.53176588,2.98843169,0.04548559,0.36389705,0.59749570,0.03553256,1.62060226,1.92831399,0.64606395
-5.52576288,3.00426705,0.04454189,0.36487502,0.57801345,0.03533493,1.63128691,1.94581554,0.65281643
-5.51975988,3.01009542,0.04338823,0.36445108,0.55650320,0.03511409,1.63642077,1.95446542,0.65776822
-5.51375688,3.00531638,0.04204379,0.36257746,0.53324768,0.03485772,1.63567433,1.95400651,0.66069147
-5.50775388,2.98948313,0.04053026,0.35922903,0.50855315,0.03455366,1.62880087,1.94431712,0.66138717
-5.50175088,2.96231395,0.03887119,0.35440427,0.48274122,0.03419038,1.61564221,1.92541417,0.65969048
-5.49574787,2.92370086,0.03709132,0.34812573,0.45614066,0.03375743,1.59613314,1.89745373,0.65547551
-5.48974487,2.87371518,0.03521588,0.34043985,0.42907961,0.03324578,1.57030433,1.86072863,0.64865937
-5.48374187,2.81260999,0.03327003,0.33141641,0.40187827,0.03264825,1.53828373,1.81566326,0.63920540
-5.47773887,2.74081905,0.03127823,0.32114722,0.37484259,0.03195981,1.50029623,1.76280566,0.62712522
-5.47173587,2.65895201,0.02926382,0.30974453,0.34825876,0.03117777,1.45666146,1.70281688,0.61247980
-5.46573287,2.56778580,0.02724854,0.29733876,0.32238890,0.03030200,1.40778963,1.63645795,0.59537916
-5.45972986,2.46825196,0.02525229,0.28407593,0.29746775,0.02933494,1.35417522,1.56457454,0.57598070
-5.45372686,2.36141994,0.02329283,0.27011467,0.27370037,0.02828163,1.29638859,1.48807981,0.55448623
-5.44772386,2.24847664,0.02138573,0.25562289,0.25126089,0.02714954,1.23506553,1.40793570,0.53113755
-5.44172086,2.13070247,0.01954422,0.24077431,0.23029194,0.02594839,1.17089481,1.32513324,0.50621088
-5.43571786,2.00944445,0.01777925,0.22574474,0.21090493,0.02468983,1.10460412,1.24067232,0.48001009
-5.42971486,1.88608709,0.01609954,0.21070849,0.19318078,0.02338709,1.03694474,1.15554154,0.45285910
-5.42371186,1.76202194,0.01451171,0.19583469,0.17717107,0.02205453,0.96867525,1.07069866,0.42509366
-5.41770885,1.63861679,0.01302039,0.18128393,0.16289958,0.02070719,0.90054500,0.98705232,0.39705276
-5.41170585,1.51718543,0.01162840,0.16720503,0.15036391,0.01936031,0.83327775,0.90544538,0.36907004
-5.40570285,1.39895916,0.01033697,0.15373234,0.13953730,0.01802883,0.76755608,0.82664047,0.34146560
-5.39969985,1.28506103,0.00914589,0.14098328,0.13037050,0.01672694,0.70400720,0.75130818,0.31453827
-5.39369685,1.17648347,0.00805370,0.12905653,0.12279372,0.01546770,0.64319053,0.68001794,0.28855894
-5.38769385,1.07407033,0.00705791,0.11803069,0.11671857,0.01426262,0.58558752,0.61323199,0.26376490
-5.38169085,0.97850361,0.00615516,0.10796343,0.11204014,0.01312146,0.53159398,0.55130233,0.24035553
-5.37568784,0.89029532,0.00534137,0.09889132,0.10863907,0.01205195,0.48151524,0.49447067,0.21848933
-5.36968484,0.80978455,0.00461191,0.09083007,0.10638381,0.01105972,0.43556397,0.44287111,0.19828247
-5.36368184,0.73713957,0.00396177,0.08377532,0.10513298,0.01014826,0.39386083,0.39653543,0.17980868
-5.35767884,0.67236471,0.00338561,0.07770391,0.10473781,0.00931895,0.35643767,0.35540049,0.16310050
-5.35167584,0.61531152,0.00287798,0.07257550,0.10504482,0.00857121,0.32324312,0.31931747,0.14815176
-5.34567284,0.56569362,0.00243333,0.06833456,0.10589859,0.00790268,0.29415009,0.28806259,0.13492105
-5.33966983,0.52310445,0.00204614,0.06491259,0.10714457,0.00730942,0.26896500,0.26134874,0.12333599
-5.33366683,0.48703737,0.00171102,0.06223056,0.10863205,0.00678623,0.24743824,0.23883773,0.11329821
-5.32766383,0.45690708,0.00142272,0.06020150,0.11021702,0.00632695,0.22927533,0.22015284,0.10468861
-5.32166083,0.43207185,0.00117623,0.05873308,0.11176506,0.00592470,0.21414869,0.20489120,0.09737292
-5.31565783,0.41185579,0.00096682,0.05773032,0.11315398,0.00557226,0.20170928,0.19263577,0.09120713
-5.30965483,0.39557042,0.00079003,0.05709808,0.11427629,0.00526231,0.19159808,0.18296683,0.08604283
-5.30365183,0.38253523,0.00064176,0.05674356,0.11504138,0.00498769,0.18345693,0.17547244,0.08173219
-5.29764882,0.37209657,0.00051824,0.05657865,0.11537727,0.00474164,0.17693859,0.16975819,0.07813253
-5.29164582,0.36364463,0.00041603,0.05652198,0.11523198,0.00451799,0.17171574,0.16545564,0.07511027
-5.28564282,0.35662821,0.00033206,0.05650087,0.11457444,0.00431131,0.16748900,0.16222982,0.07254443
-5.27963982,0.35056711,0.00026358,0.05645292,0.11339485,0.00411701,0.16399351,0.15978545,0.07032942
-5.27363682,0.34506207,0.00020818,0.05632740,0.11170463,0.00393139,0.16100440,0.15787201,0.06837723
-5.26763382,0.33980222,0.00016375,0.05608631,0.10953582,0.00375171,0.15834095,0.15628762,0.06661911
-5.26163082,0.33457002,0.00012846,0.05570510,0.10694005,0.00357616,0.15586938,0.15488172,0.06500654
-5.25562781,0.32924388,0.00010079,0.05517320,0.10398714,0.00340386,0.15350454,0.15355668,0.06351179
-5.24962481,0.32379856,0.00007941,0.05449409,0.10076327,0.00323474,0.15121037,0.15226821,0.06212791
-5.24362181,0.31830341,0.00006325,0.05368524,0.09736893,0.00306956,0.14899924,0.15102485,0.06086842
-5.23761881,0.31291878,0.00005144,0.05277765,0.09391662,0.00290976,0.14693033,0.14988634,0.05976648
-5.23161581,0.30789064,0.00004327,0.05181524,0.09052839,0.00275739,0.14510705,0.14896110,0.05887385
-5.22561281,0.30354365,0.00003820,0.05085389,0.08733323,0.00261505,0.14367361,0.14840286,0.05825955
-5.21960980,0.30027297,0.00003583,0.04996037,0.08446450,0.00248576,0.14281086,0.14840636,0.05800823
-5.21360680,0.29853467,0.00003586,0.04921105,0.08205726,0.00237288,0.14273144,0.14920240,0.05821845
-5.20760380,0.29883526,0.00003812,0.04869042,0.08024565,0.00228004,0.14367428,0.15105207,0.05900060
-5.20160080,0.30172016,0.00004252,0.04848949,0.07916032,0.00221107,0.14589857,0.15424037,0.06047483
-5.19559780,0.30776138,0.00004904,0.04870407,0.07892589,0.00216991,0.14967730,0.15906921,0.06276870
-5.18959480,0.31754445,0.00005775,0.04943289,0.07965850,0.00216054,0.15529028,0.16584991,0.06601468
-5.18359180,0.33165470,0.00006874,0.05077567,0.08146340,0.00218691,0.16301686,0.17489509,0.07034749
-5.17758879,0.35066300,0.00008217,0.05283106,0.08443264,0.00225289,0.17312832,0.18651030,0.07590127
-5.17158579,0.37511105,0.00009821,0.05569452,0.08864283,0.00236218,0.18588007,0.20098527,0.08280657
-5.16558279,0.40549642,0.00011706,0.05945612,0.09415306,0.00251822,0.20150372,0.21858496,0.09118719
-5.15957979,0.44225745,0.00013895,0.06419829,0.10100291,0.00272414,0.22019916,0.23954062,0.10115685
-5.15357679,0.48575835,0.00016408,0.06999360,0.10921065,0.00298267,0.24212686,0.26404095,0.11281580
-5.14757379,0.53627477,0.00019265,0.07690250,0.11877171,0.00329602,0.26740047,0.29222366,0.12624730
-5.14157079,0.59398012,0.00022486,0.08497116,0.12965739,0.00366580,0.29608004,0.32416764,0.14151417
-5.13556778,0.65893329,0.00026085,0.09422948,0.14181399,0.00409293,0.32816606,0.35988593,0.15865540
-5.12956478,0.73106796,0.00030073,0.10468920,0.15516232,0.00457754,0.36359451,0.39932003,0.17768298
-5.12356178,0.81018417,0.00034458,0.11634244,0.16959772,0.00511886,0.40223335,0.44233553,0.19857900
-5.11755878,0.89594269,0.00039241,0.12916041,0.18499062,0.00571519,0.44388046,0.48871960,0.22129325
-5.11155578,0.98786244,0.00044416,0.14309269,0.20118776,0.00636377,0.48826355,0.53818044,0.24574128
-5.10555278,1.08532159,0.00049974,0.15806699,0.21801395,0.00706080,0.53504189,0.59034901,0.27180330
-5.09954977,1.18756252,0.00055897,0.17398938,0.23527454,0.00780140,0.58381026,0.64478303,0.29932376
-5.09354677,1.29370086,0.00062165,0.19074524,0.25275853,0.00857962,0.63410502,0.70097346,0.32811190
-5.08754377,1.40273873,0.00068751,0.20820074,0.27024217,0.00938851,0.68541225,0.75835328,0.35794332
-5.08154077,1.51358185,0.00075627,0.22620494,0.28749323,0.01022014,0.73717790,0.81630846,0.38856255
-5.07553777,1.62506038,0.00082763,0.24459250,0.30427561,0.01106581,0.78881960,0.87419083,0.41968669
-5.06953477,1.73595296,0.00090130,0.26318686,0.32035426,0.01191612,0.83973987,0.93133249,0.45101007
-5.06353177,1.84501324,0.00097705,0.28180381,0.33550042,0.01276118,0.88934025,0.98706126,0.48220989
-5.05752876,1.95099804,0.00105469,0.30025545,0.34949677,0.01359078,0.93703599,1.04071670,0.51295268
-5.05152576,2.05269646,0.00113416,0.31835423,0.36214259,0.01439467,0.98227052,1.09166605,0.54290144
-5.04552276,2.14895867,0.00121548,0.33591708,0.37325862,0.01516270,1.02452945,1.13931953,0.57172335
-5.03951976,2.23872361,0.00129889,0.35276952,0.38269155,0.01588514,1.06335336,1.18314450,0.59909764
-5.03351676,2.32104449,0.00138476,0.36874941,0.39031794,0.01655280,1.09834896,1.22267781,0.62472366
-5.02751376,2.39511139,0.00147369,0.38371053,0.39604752,0.01715733,1.12919819,1.25753613,0.64832855
-5.02151076,2.46026999,0.00156652,0.39752568,0.39982567,0.01769135,1.15566496,1.28742380,0.66967463
-5.01550775,2.51603600,0.00166428,0.41008927,0.40163509,0.01814861,1.17759926,1.31213796,0.68856592
-5.00950475,2.56210490,0.00176827,0.42131950,0.40149649,0.01852412,1.19493861,1.33157110,0.70485380
-5.00350175,2.59835663,0.00187998,0.43115987,0.39946838,0.01881424,1.20770679,1.34571084,0.71844151
-4.99749875,2.62485546,0.00200111,0.43958032,0.39564589,0.01901673,1.21601010,1.35463734,0.72928732
-4.99149575,2.64184501,0.00213353,0.44657770,0.39015861,0.01913075,1.22003137,1.35851840,0.73740627
-4.98549275,2.64973891,0.00227924,0.45217586,0.38316763,0.01915684,1.22002197,1.35760282,0.74287045
-4.97948974,2.64910760,0.00244033,0.45642527,0.37486166,0.01909686,1.21629245,1.35221220,0.74580772
-4.97348674,2.64066177,0.00261894,0.45940217,0.36545258,0.01895392,1.20920206,1.34273170,0.74639897
-4.96748374,2.62523323,0.00281718,0.46120734,0.35517026,0.01873226,1.19914774,1.32960011,0.74487394
-4.96148074,2.60375382,0.00303713,0.46196445,0.34425708,0.01843712,1.18655298,1.31329957,0.74150580
-4.95547774,2.57723311,0.00328078,0.46181803,0.33296205,0.01807464,1.17185710,1.29434526,0.73660465
-4.94947474,2.54673554,0.00355002,0.46093097,0.32153491,0.01765166,1.15550515,1.27327526,0.73051005
-4.94347174,2.51335759,0.00384662,0.45948157,0.31022015,0.01717560,1.13793893,1.25064071,0.72358298
-4.93746873,2.47820569,0.00417226,0.45766023,0.29925138,0.01665435,1.11958922,1.22699651,0.71619729
-4.93146573,2.44237505,0.00452855,0.45566552,0.28884597,0.01609606,1.10086956,1.20289238,0.70873111
-4.92546273,2.40693018,0.00491713,0.45369994,0.27920023,0.01550906,1.08217146,1.17886456,0.70155826
-4.91945973,2.37288715,0.00533968,0.45196520,0.27048524,0.01490172,1.06386119,1.15542792,0.69504012
-4.91345673,2.34119795,0.00579812,0.45065713,0.26284342,0.01428233,1.04627804,1.13306859,0.68951796
-4.90745373,2.31273717,0.00629464,0.44996047,0.25638592,0.01365903,1.02973395,1.11223712,0.68530615
-4.90145073,2.28829104,0.00683190,0.45004339,0.25119092,0.01303967,1.01451425,1.09334214,0.68268630
-4.89544772,2.26854897,0.00741312,0.45105226,0.24730276,0.01243181,1.00087941,1.07674464,0.68190243
-4.88944472,2.25409745,0.00804221,0.45310653,0.24473207,0.01184261,0.98906740,1.06275285,0.68315739
-4.88344172,2.24541638,0.00872385,0.45629415,0.24345666,0.01127877,0.97929651,1.05161802,0.68661041
-4.87743872,2.24287761,0.00946357,0.46066767,0.24342332,0.01074655,0.97176823,1.04353097,0.69237590
-4.87143572,2.24674554,0.01026773,0.46624115,0.24455020,0.01025171,0.96666994,1.03861972,0.70052341
-4.86543272,2.25717954,0.01114348,0.47298824,0.24672998,0.00979948,0.96417717,1.03694821,0.71107870
-4.85942971,2.27423787,0.01209861,0.48084128,0.24983339,0.00939458,0.96445509,1.03851628,0.72402576
-4.85342671,2.29788292,0.01314137,0.48969186,0.25371326,0.00904122,0.96765907,1.04326080,0.73930969
-4.84742371,2.32798727,0.01428013,0.49939263,0.25820869,0.00874303,0.97393412,1.05105813,0.75684023
-4.84142071,2.36434042,0.01552307,0.50976041,0.26314951,0.00850315,0.98341317,1.06172774,0.77649588
-4.83541771,2.40665577,0.01687766,0.52058066,0.26836058,0.00832413,0.99621399,1.07503702,0.79812824
-4.82941471,2.45457767,0.01835023,0.53161301,0.27366617,0.00820798,1.01243509,1.09070698,0.82156658
-4.82341171,2.50768829,0.01994536,0.54259782,0.27889403,0.00815608,1.03215041,1.10841894,0.84662240
-4.81740870,2.56551416,0.02166540,0.55326346,0.28387923,0.00816921,1.05540326,1.12782181,0.87309374
-4.81140570,2.62753237,0.02350983,0.56333420,0.28846762,0.00824745,1.08219976,1.14853990,0.90076930
-4.80540270,2.69317639,0.02547488,0.57253833,0.29251893,0.00839016,1.11250198,1.17018107,0.92943202
-4.79939970,2.76184151,0.02755303,0.58061626,0.29590934,0.00859591,1.14622146,1.19234505,0.95886222
-4.79339670,2.83289020,0.02973277,0.58732848,0.29853362,0.00886239,1.18321332,1.21463178,0.98884011
-4.78739370,2.90565741,0.03199840,0.59246284,0.30030679,0.00918642,1.22327151,1.23664956,1.01914776
-4.78139070,2.97945611,0.03433010,0.59584124,0.30116515,0.00956384,1.26612559,1.25802304,1.04957038
-4.77538769,3.05358314,0.03670409,0.59732525,0.30106695,0.00998951,1.31143946,1.27840082,1.07989711
-4.76938469,3.12732570,0.03909307,0.59682067,0.29999245,0.01045729,1.35881226,1.29746252,1.10992121
-4.76338169,3.19996847,0.04146674,0.59428073,0.29794353,0.01096006,1.40778171,1.31492534,1.13943994
-4.75737869,3.27080150,0.04379261,0.58970796,0.29494285,0.01148980,1.45782991,1.33054988,1.16825405
-4.75137569,3.33912887,0.04603693,0.58315459,0.29103256,0.01203764,1.50839169,1.34414508,1.19616711
-4.74537269,3.40427798,0.04816564,0.57472148,0.28627263,0.01259401,1.55886519,1.35557223,1.22298494
-4.73936968,3.46560947,0.05014553,0.56455561,0.28073886,0.01314884,1.60862457,1.36474783,1.24851504
-4.73336668,3.52252726,0.05194534,0.55284621,0.27452056,0.01369172,1.65703429,1.37164506,1.27256644
-4.72736368,3.57448877,0.05353682,0.53981960,0.26771801,0.01421216,1.70346457,1.37629395,1.29495000
-4.72136068,3.62101469,0.05489572,0.52573294,0.26043976,0.01469989,1.74730743,1.37877988,1.31547923
-4.71535768,3.66169816,0.05600266,0.51086703,0.25279985,0.01514507,1.78799274,1.37924049,1.33397186
-4.70935468,3.69621290,0.05684376,0.49551845,0.24491493,0.01553861,1.82500364,1.37786091,1.35025211
-4.70335168,3.72431999,0.05741106,0.47999119,0.23690152,0.01587244,1.85789064,1.37486738,1.36415369
-4.69734867,3.74587299,0.05770275,0.46458813,0.22887330,0.01613977,1.88628404,1.37051935,1.37552355
-4.69134567,3.76082122,0.05772305,0.44960256,0.22093871,0.01633528,1.90990395,1.36510032,1.38422615
-4.68534267,3.76921100,0.05748190,0.43531008,0.21319862,0.01645533,1.92856772,1.35890763,1.39014822
-4.67933967,3.77118473,0.05699442,0.42196117,0.20574454,0.01649807,1.94219436,1.35224170,1.39320377
-4.67333667,3.76697796,0.05628013,0.40977457,0.19865698,0.01646352,1.95080589,1.34539493,1.39333909
-4.66733367,3.75691436,0.05536206,0.39893185,0.19200436,0.01635358,1.95452562,1.33864104,1.39053754
-4.66133067,3.74139892,0.05426568,0.38957320,0.18584224,0.01617197,1.95357337,1.33222501,1.38482376
-4.65532766,3.72090955,0.05301789,0.38179479,0.18021302,0.01592415,1.94825798,1.32635440,1.37626721
-4.64932466,3.69598737,0.05164594,0.37564754,0.17514600,0.01561716,1.93896744,1.32119230,1.36498457
-4.64332166,3.66722609,0.05017644,0.37113761,0.17065790,0.01525942,1.92615701,1.31685239,1.35114098
-4.63731866,3.63526083,0.04863450,0.36822840,0.16675367,0.01486048,1.91033586,1.31339644,1.33494989
-4.63131566,3.60075667,0.04704300,0.36684410,0.16342757,0.01443080,1.89205277,1.31083432,1.31667140
-4.62531266,3.56439740,0.04542207,0.36687459,0.16066459,0.01398145,1.87188147,1.30912670,1.29660909
-4.61930965,3.52687472,0.04378875,0.36818161,0.15844191,0.01352387,1.85040597,1.30819035,1.27510538
-4.61330665,3.48887811,0.04215691,0.37060584,0.15673054,0.01306955,1.82820662,1.30790566,1.25253549
-4.60730365,3.45108559,0.04053728,0.37397481,0.15549693,0.01262984,1.80584707,1.30812633,1.22930027
-4.60130065,3.41415558,0.03893772,0.37811115,0.15470455,0.01221564,1.78386262,1.30869050,1.20581788
-4.59529765,3.37871967,0.03736361,0.38284098,0.15431534,0.01183727,1.76275014,1.30943287,1.18251491
-4.58929465,3.34537651,0.03581834,0.38800213,0.15429096,0.01150420,1.74295973,1.31019720,1.15981692
-4.58329165,3.31468653,0.03430388,0.39345175,0.15459384,0.01122494,1.72488825,1.31084847,1.13813893
-4.57728864,3.28716732,0.03282133,0.39907312,0.15518796,0.01100688,1.70887454,1.31128407,1.11787593
-4.57128564,3.26328965,0.03137152,0.40478128,0.15603930,0.01085617,1.69519639,1.31144335,1.09939394
-4.56528264,3.24347354,0.02995542,0.41052727,0.15711606,0.01077764,1.68406902,1.31131492,1.08302166
-4.55927964,3.22808456,0.02857463,0.41630072,0.15838855,0.01077471,1.67564491,1.31094129,1.06904304
-4.55327664,3.21742973,0.02723158,0.42213068,0.15982884,0.01084935,1.67001468,1.31042046,1.05769099
-4.54727364,3.21175323,0.02592975,0.42808457,0.16141020,0.01100200,1.66720890,1.30990418,1.04914219
-4.54127064,3.21123156,0.02467365,0.43426519,0.16310636,0.01123161,1.66720051,1.30959288,1.04351338
-4.53526763,3.21596832,0.02346873,0.44080598,0.16489065,0.01153558,1.66990774,1.30972743,1.04085891
-4.52926463,3.22598858,0.02232119,0.44786440,0.16673513,0.01190980,1.67519725,1.31057786,1.04116976
-4.52326163,3.24123310,0.02123761,0.45561400,0.16860978,0.01234871,1.68288757,1.31242960,1.04437392
-4.51725863,3.26155274,0.02022466,0.46423509,0.17048171,0.01284535,1.69275252,1.31556777,1.05033821
-4.51125563,3.28670331,0.01928861,0.47390463,0.17231468,0.01339145,1.70452480,1.32026023,1.05887128
-4.50525263,3.31634142,0.01843496,0.48478565,0.17406873,0.01397762,1.71789970,1.32674018,1.06972795
-4.49924962,3.35002181,0.01766798,0.49701660,0.17570021,0.01459344,1.73253895,1.33518909,1.08261459
-4.49324662,3.38719657,0.01699043,0.51070117,0.17716206,0.01522776,1.74807477,1.34572096,1.09719556
