energy_ev,total_up,Pb_p_up,Pb_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.69984992,10.06815716,0.40096530,0.00662520,4.28695971,5.10270608,0.10454049,6.76488625
-5.69384692,9.93854932,0.40831874,0.00648330,4.28255847,5.01629328,0.09976412,6.68650991
-5.68784392,9.80662108,0.41951088,0.00635752,4.27560935,4.92472498,0.09549660,6.59901519
-5.68184092,9.67550339,0.43457920,0.00625125,4.26721511,4.82965959,0.09181386,6.50439027
-5.67583792,9.54834575,0.45348300,0.00616783,4.25850004,4.73283447,0.08878204,6.40476640
-5.66983492,9.42823850,0.47610069,0.00611057,4.25057228,4.63602926,0.08645649,6.30236554
-5.66383192,9.31812920,0.50222892,0.00608263,4.24448366,4.54102477,0.08488097,6.19944154
-5.65782891,9.22073551,0.53158358,0.00608697,4.24118838,4.44955862,0.08408694,6.09821632
-5.65182591,9.13845753,0.56380295,0.00612625,4.24150258,4.36327866,0.08409292,6.00081342
-5.64582291,9.07329312,0.59845300,0.00620277,4.24606658,4.28369594,0.08490409,5.90919105
-5.63981991,9.02675972,0.63503475,0.00631831,4.25531170,4.21213878,0.08651193,5.82507766
-5.63381691,8.99982650,0.67299383,0.00647409,4.26943365,4.14970982,0.08889409,5.74991242
-5.62781391,8.99286032,0.71173179,0.00667064,4.28837393,4.09724794,0.09201441,5.68479349
-5.62181091,9.00558873,0.75061922,0.00690769,4.31181071,4.05529676,0.09582312,5.63043648
-5.61580790,9.03708264,0.78901006,0.00718411,4.33915987,4.02408141,0.10025739,5.58714527
-5.60980490,9.08576063,0.82625700,0.00749785,4.36958691,4.00349488,0.10524197,5.55479678
-5.60380190,9.14941596,0.86172718,0.00784587,4.40202935,3.99309509,0.11069027,5.53284098
-5.59779890,9.22526647,0.89481800,0.00822417,4.43522934,3.99211324,0.11650564,5.52031650
-5.59179590,9.31002664,0.92497231,0.00862775,4.46777515,3.99947381,0.12258301,5.51588190
-5.58579290,9.40000014,0.95169262,0.00905069,4.49815033,4.01382585,0.12881076,5.51786165
-5.57978989,9.49119015,0.97455372,0.00948628,4.52478855,4.03358501,0.13507295,5.52430560
-5.57378689,9.57942438,0.99321351,0.00992708,4.54613215,4.05698512,0.14125178,5.53305990
-5.56778389,9.66049049,1.00742144,0.01036513,4.56069214,4.08213776,0.14723018,5.54184687
-5.56178089,9.73027765,1.01702463,0.01079215,4.56710747,4.10709788,0.15289464,5.54835116
-5.55577789,9.78491919,1.02197126,0.01119974,4.56420121,4.12993334,0.15813803,5.55030885
-5.54977489,9.82093145,1.02231134,0.01157966,4.55103178,4.14879573,0.16286244,5.54559639
-5.54377189,9.83534382,1.01819497,0.01192405,4.52693715,4.16199003,0.16698186,5.53231599
-5.53776888,9.82581507,1.00986804,0.01222573,4.49157059,4.16804031,0.17042467,5.50887424
-5.53176588,9.79073175,0.99766583,0.01247842,4.44492668,4.16574898,0.17313580,5.47405085
-5.52576288,9.72928455,0.98200461,0.01267700,4.38735657,4.15424716,0.17507842,5.42705510
-5.51975988,9.64151954,0.96337164,0.01281769,4.31957209,4.13303395,0.17623522,5.36756733
-5.51375688,9.52836193,0.94231386,0.01289822,4.24263839,4.10200291,0.17660906,5.29576414
-5.50775388,9.39161081,0.91942566,0.01291794,4.15795535,4.06145441,0.17622294,5.21232585
-5.50175088,9.23390444,0.89533590,0.01287788,4.06722814,4.01209304,0.17511944,5.11842588
-5.49574787,9.05865661,0.87069467,0.01278074,3.97242784,3.95500994,0.17335941,5.01570210
-5.48974487,8.86996567,0.84615982,0.01263082,3.87574312,3.89165030,0.17102006,4.90621108
-5.48374187,8.67249888,0.82238367,0.01243395,3.77952416,3.82376724,0.16819249,4.79236657
-5.47773887,8.47135537,0.79999991,0.01219723,3.68622053,3.75336338,0.16497873,4.67686437
-5.47173587,8.27191225,0.77961096,0.01192886,3.59831444,3.68262236,0.16148834,4.56259614
-5.46573287,8.07965864,0.76177583,0.01163786,3.51825125,3.61383271,0.15783484,4.45255501
-5.45972986,7.90002307,0.74699866,0.01133375,3.44836911,3.54930678,0.15413189,4.34973650
-5.45372686,7.73819998,0.73571794,0.01102626,3.39082956,3.49129795,0.15048955,4.25703794
-5.44772386,7.59898111,0.72829666,0.01072499,3.34755103,3.44191903,0.14701065,4.17716019
-5.44172086,7.48659730,0.72501344,0.01043909,3.32014713,3.40306498,0.14378746,4.11251481
-5.43571786,7.40457617,0.72605479,0.01017698,3.30987147,3.37634267,0.14089878,4.06514004
-5.42971486,7.35562043,0.73150873,0.00994605,3.31757082,3.36301049,0.13840746,4.03662850
-5.42371186,7.34151087,0.74136000,0.00975245,3.34364803,3.36392976,0.13635862,4.02806886
-5.41770885,7.36303754,0.75548703,0.00960089,3.38803614,3.37952977,0.13477848,4.04000374
-5.41170585,7.41996137,0.77366096,0.00949453,3.45018476,3.40978768,0.13367387,4.07240486
-5.40570285,7.51100784,0.79554705,0.00943489,3.52905963,3.45422386,0.13303248,4.12466651
-5.39969985,7.63389303,0.82070849,0.00942180,3.62315572,3.51191278,0.13282380,4.19561734
-5.39369685,7.78538145,0.84861305,0.00945353,3.73052423,3.58150901,0.13300068,4.28355010
-5.38769385,7.96137403,0.87864249,0.00952679,3.84881304,3.66128727,0.13350149,4.38626816
-5.38169085,8.15702368,0.91010486,0.00963692,3.97532005,3.74919510,0.13425277,4.50114738
-5.37568784,8.36687470,0.94224956,0.00977808,4.10705821,3.84291610,0.13517229,4.62521110
-5.36968484,8.58502191,0.97428492,0.00994348,4.24083064,3.93994169,0.13617232,4.75521587
-5.36368184,8.80528413,1.00539791,0.01012560,4.37331383,4.03764857,0.13716314,4.88774490
-5.35767884,9.02138654,1.03477563,0.01031652,4.50114651,4.13337938,0.13805651,5.01930630
-5.35167584,9.22714580,1.06162765,0.01050813,4.62102131,4.22452353,0.13876903,5.14643281
-5.34567284,9.41665168,1.08520869,0.01069245,4.72977644,4.30859551,0.13922527,5.26577967
-5.33966983,9.58443902,1.10484074,0.01086191,4.82448393,4.38330798,0.13936058,5.37421751
-5.33366683,9.72564415,1.11993359,0.01100956,4.90253163,4.44663704,0.13912343,5.46891718
-5.32766383,9.83614029,1.13000308,0.01112927,4.96169571,4.49687764,0.13847719,5.54742390
-5.32166083,9.91264729,1.13468615,0.01121598,5.00020117,4.53268718,0.13740140,5.60771830
-5.31565783,9.95281202,1.13375198,0.01126575,5.01676789,4.55311623,0.13589236,5.64826259
-5.30965483,9.95525692,1.12710859,0.01127593,5.01064066,4.55762533,0.13396311,5.66803065
-5.30365183,9.91959532,1.11480469,0.01124511,4.98160202,4.54608779,0.13164278,5.66652139
-5.29764882,9.84641365,1.09702645,0.01117322,4.92996763,4.51877878,0.12897544,5.64375536
-5.29164582,9.73722201,1.07408935,0.01106137,4.85656447,4.47635158,0.12601837,5.60025537
-5.28564282,9.59437579,1.04642555,0.01091185,4.76269308,4.41980237,0.12283994,5.53701225
-5.27963982,9.42097217,1.01456713,0.01072791,4.65007560,4.35042543,0.11951720,5.45543768
-5.27363682,9.22072650,0.97912613,0.01051366,4.52079189,4.26976070,0.11613325,5.35730624
-5.26763382,8.99783389,0.94077231,0.01027385,4.37720677,4.17953632,0.11277450,5.24468930
-5.26163082,8.75682222,0.90020944,0.01001369,4.22189118,4.08160838,0.10952801,5.11988350
-5.25562781,8.50240255,0.85815155,0.00973863,4.05754076,3.97790046,0.10647889,4.98533661
-5.24962481,8.23932281,0.81529978,0.00945412,3.88689490,3.87034523,0.10370800,4.84357365
-5.24362181,7.97223029,0.77232119,0.00916551,3.71265927,3.76083011,0.10128991,4.69712568
-5.23761881,7.70554742,0.72983005,0.00887778,3.53743454,3.65114873,0.09929123,4.54846361
-5.23161581,7.44336477,0.68837254,0.00859544,3.36365344,3.54295960,0.09776931,4.39993882
-5.22561281,7.18935372,0.64841514,0.00832240,3.19352780,3.43775258,0.09677138,4.25373202
-5.21960980,6.94670035,0.61033711,0.00806188,3.02900684,3.33682390,0.09633408,4.11181123
-5.21360680,6.71806101,0.57442702,0.00781636,2.87174697,3.24125936,0.09648325,3.97589929
-5.20760380,6.50553859,0.54088312,0.00758754,2.72309334,3.15192560,0.09723413,3.84745094
-5.20160080,6.31067816,0.50981730,0.00737639,2.58407244,3.06946840,0.09859170,3.72763892
-5.19559780,6.13447938,0.48126198,0.00718313,2.45539500,2.99431725,0.10055126,3.61734848
-5.18959480,5.97742286,0.45517947,0.00700734,2.33746776,2.92669487,0.10309900,3.51717925
-5.18359180,5.83950742,0.43147295,0.00684802,2.23041290,2.86663056,0.10621264,3.42745332
-5.17758879,5.72029481,0.40999842,0.00670370,2.13409343,2.81397622,0.10986204,3.34822847
-5.17158579,5.61895917,0.39057705,0.00657252,2.04814298,2.76842383,0.11400964,3.27931536
-5.16558279,5.53433826,0.37300704,0.00645236,1.97199869,2.72952364,0.11861087,3.22029767
-5.15957979,5.46498454,0.35707481,0.00634090,1.90493555,2.69670234,0.12361439,3.17055439
-5.15357679,5.40921441,0.34256471,0.00623580,1.84610129,2.66928065,0.12896223,3.12928355
-5.14757379,5.36515468,0.32926737,0.00613471,1.79455063,2.64649032,0.13458992,3.09552696
-5.14157079,5.33078585,0.31698615,0.00603539,1.74927831,2.62749030,0.14042651,3.06819574
-5.13556778,5.30398258,0.30554193,0.00593574,1.70925014,2.61138251,0.14639475,3.04609642
-5.12956478,5.28255163,0.29477621,0.00583391,1.67343180,2.59722722,0.15241135,3.02795777
-5.12356178,5.26426836,0.28455261,0.00572828,1.64081520,2.58405875,0.15838746,3.01245830
-5.11755878,5.24691265,0.27475718,0.00561750,1.61044214,2.57090144,0.16422940,2.99825455
-5.11155578,5.22830519,0.26529762,0.00550053,1.58142534,2.55678661,0.16983977,2.98401018
-5.10555278,5.20634473,0.25610180,0.00537662,1.55296686,2.54077030,0.17511888,2.96842574
-5.09954977,5.17904697,0.24711586,0.00524530,1.52437389,2.52195206,0.17996648,2.95026892
-5.09354677,5.14458472,0.23830207,0.00510639,1.49507197,2.49949449,0.18428397,2.92840484
-5.08754377,5.10132917,0.22963680,0.00495999,1.46461574,2.47264317,0.18797674,2.90182571
-5.08154077,5.04789112,0.22110858,0.00480644,1.43269701,2.44074644,0.19095680,2.86967932
-5.07553777,4.98316099,0.21271658,0.00464634,1.39915037,2.40327433,0.19314549,2.83129524
-5.06953477,4.90634585,0.20446931,0.00448049,1.36395609,2.35983570,0.19447612,2.78620791
-5.06353177,4.81700163,0.19638374,0.00430988,1.32724030,2.31019293,0.19489652,2.73417563
-5.05752876,4.71505850,0.18848465,0.00413570,1.28927236,2.25427306,0.19437117,2.67519433
-5.05152576,4.60083760,0.18080418,0.00395929,1.25045934,2.19217470,0.19288305,2.60950546
-5.04552276,4.47505740,0.17338148,0.00378211,1.21133760,2.12417010,0.19043476,2.53759713
-5.03951976,4.33882843,0.16626227,0.00360573,1.17256136,2.05070180,0.18704917,2.46019809
-5.03351676,4.19363551,0.15949829,0.00343180,1.13488839,1.97237377,0.18276925,2.37826426
-5.02751376,4.04130726,0.15314649,0.00326201,1.09916282,1.88993699,0.17765723,2.29295791
-5.02151076,3.88397315,0.14726788,0.00309808,1.06629527,1.80426988,0.17179304,2.20561980
-5.01550775,3.72400909,0.14192607,0.00294166,1.03724049,1.71635401,0.16527209,2.11773488
-5.00950475,3.56397300,0.13718536,0.00279437,1.01297292,1.62724612,0.15820248,2.03089254
-5.00350175,3.40653238,0.13310861,0.00265771,0.99446030,1.53804735,0.15070174,1.94674238
-4.99749875,3.25438632,0.12975477,0.00253302,0.98263609,1.44987079,0.14289330,1.86694700
-4.99149575,3.11018458,0.12717628,0.00242148,0.97837104,1.36380871,0.13490273,1.79313308
-4.98549275,2.97644669,0.12541646,0.00232401,0.98244459,1.28090071,0.12685406,1.72684240
-4.97948974,2.85548381,0.12450693,0.00224129,0.99551673,1.20210388,0.11886618,1.66948421
-4.97348674,2.74932630,0.12446541,0.00217370,1.01810128,1.12826636,0.11104958,1.62229057
-4.96748374,2.65965947,0.12529379,0.00212133,1.05054105,1.06010483,0.10350355,1.58627597
-4.96148074,2.58776980,0.12697684,0.00208394,1.09298611,0.99818721,0.09631381,1.56220261
-4.95547774,2.53450356,0.12948153,0.00206095,1.14537571,0.94292066,0.08955086,1.55055236
-4.94947474,2.50023924,0.13275714,0.00205149,1.20742493,0.89454548,0.08326891,1.55150647
-4.94347174,2.48487477,0.13673624,0.00205437,1.27861672,0.85313485,0.07750540,1.56493368
-4.93746873,2.48783012,0.14133643,0.00206815,1.35820018,0.81860042,0.07228128,1.59038730
-4.93146573,2.50806518,0.14646308,0.00209114,1.44519553,0.79070313,0.06760177,1.62711150
-4.92546273,2.54411243,0.15201284,0.00212145,1.53840636,0.76906909,0.06345765,1.67405688
-4.91945973,2.59412368,0.15787790,0.00215708,1.63643924,0.75320954,0.05982702,1.72990501
-4.91345673,2.65592926,0.16395096,0.00219593,1.73773078,0.74254427,0.05667727,1.79310157
-4.90745373,2.72710808,0.17013062,0.00223588,1.84058165,0.73642761,0.05396745,1.86189718
-4.90145073,2.80506642,0.17632719,0.00227488,1.94319709,0.73417594,0.05165055,1.93439507
-4.89544772,2.88712287,0.18246856,0.00231095,2.04373277,0.73509599,0.04967595,2.00860399
-4.88944472,2.97059699,0.18850601,0.00234230,2.14034480,0.73851271,0.04799170,2.08249518
-4.88344172,3.05289853,0.19441971,0.00236735,2.23124231,0.74379604,0.04654669,2.15406132
-4.87743872,3.13161426,0.20022358,0.00238478,2.31474076,0.75038549,0.04529253,2.22137575
-4.87143572,3.20458951,0.20596941,0.00239358,2.38931385,0.75781178,0.04418522,2.28264979
-4.86543272,3.27000106,0.21174984,0.00239305,2.45364214,0.76571490,0.04318642,2.33628615
-4.85942971,3.32641886,0.21770008,0.00238287,2.50665611,0.77385769,0.04226442,2.38092634
-4.85342671,3.37285382,0.22399816,0.00236303,2.54757172,0.78213471,0.04139477,2.41549034
-4.84742371,3.40878956,0.23086346,0.00233390,2.57591674,0.79057572,0.04056047,2.43920659
-4.84142071,3.43419650,0.23855349,0.00229615,2.59154631,0.79934376,0.03975195,2.45163130
-4.83541771,3.44952714,0.24735876,0.00225077,2.59464691,0.80872748,0.03896665,2.45265589
-4.82941471,3.45569247,0.25759581,0.00219900,2.58572800,0.81912812,0.03820834,2.44250233
-4.82341171,3.45401960,0.26959839,0.00214229,2.56560163,0.83104113,0.03748627,2.42170631
-4.81740870,3.44619224,0.28370702,0.00208229,2.53535044,0.84503307,0.03681405,2.39108897
-4.81140570,3.43417582,0.30025701,0.00202072,2.49628543,0.86171455,0.03620842,2.35171834
-4.80540270,3.42013021,0.31956550,0.00195939,2.44989516,0.88170987,0.03568801,2.30486209
-4.79939970,3.40631336,0.34191765,0.00190009,2.39778855,0.90562464,0.03527199,2.25193376
-4.79339670,3.39498000,0.36755268,0.00184456,2.34163387,0.93401251,0.03497872,2.19443485
-4.78739370,3.38827961,0.39665024,0.00179442,2.28309666,0.96734234,0.03482460,2.13389528
-4.78139070,3.38815823,0.42931770,0.00175114,2.22377929,1.00596722,0.03482288,2.07181509
-4.77538769,3.39626858,0.46557905,0.00171600,2.16516513,1.05009684,0.03498279,2.00960970
-4.76938469,3.41389268,0.50536591,0.00169006,2.10856953,1.09977450,0.03530869,1.94856143
-4.76338169,3.44188054,0.54851151,0.00167412,2.05510004,1.15486001,0.03579961,1.88977909
-4.75737869,3.48060813,0.59474776,0.00166872,2.00562726,1.21501960,0.03644893,1.83416723
-4.75137569,3.52995653,0.64370620,0.00167414,1.96076758,1.27972366,0.03724433,1.78240639
-4.74537269,3.58931356,0.69492283,0.00169043,1.92087813,1.34825262,0.03816805,1.73494441
-4.73936968,3.65759773,0.74784697,0.00171736,1.88606372,1.41971136,0.03919730,1.69199907
-4.73336668,3.73330360,0.80185409,0.00175453,1.85619497,1.49305159,0.04030496,1.65357115
-4.72736368,3.81456622,0.85626211,0.00180133,1.83093618,1.56710175,0.04146049,1.61946675
-4.72136068,3.89924157,0.91035082,0.00185702,1.80978105,1.64060312,0.04263097,1.58932726
-4.71535768,3.98499913,0.96338357,0.00192074,1.79209389,1.71225095,0.04378223,1.56266496
-4.70935468,4.06942176,1.01463032,0.00199158,1.77715404,1.78073859,0.04488012,1.53890209
-4.70335168,4.15010824,1.06339112,0.00206860,1.76420075,1.84480299,0.04589170,1.51741115
-4.69734867,4.22477324,1.10901887,0.00215084,1.75247612,1.90326922,0.04678652,1.49755412
-4.69134567,4.29133998,1.15094037,0.00223742,1.74126401,1.95509225,0.04753766,1.47871884
-4.68534267,4.34802127,1.18867449,0.00232750,1.72992276,1.99939378,0.04812275,1.46035060
-4.67933967,4.39338526,1.22184681,0.00242031,1.71791059,2.03549272,0.04852476,1.44197769
-4.67333667,4.42640316,1.25019985,0.00251519,1.70480264,2.06292769,0.04873260,1.42323009
-4.66733367,4.44647731,1.27359854,0.00261157,1.69029932,2.08147082,0.04874146,1.40385084
-4.66133067,4.45344915,1.29203071,0.00270896,1.67422627,2.09113214,0.04855298,1.38370000
-4.65532766,4.44758744,1.30560269,0.00280695,1.65652660,2.09215484,0.04817508,1.36275193
-4.64932466,4.42955870,1.31453041,0.00290518,1.63724661,2.08500161,0.04762166,1.34108646
-4.64332166,4.40038209,1.31912657,0.00300334,1.61651655,2.07033309,0.04691205,1.31887518
-4.63731866,4.36137213,1.31978467,0.00310115,1.59452806,2.04897981,0.04607026,1.29636424
-4.63131566,4.31407290,1.31696096,0.00319832,1.57151025,2.02190899,0.04512417,1.27385483
-4.62531266,4.26018756,1.31115506,0.00329456,1.54770599,1.99018797,0.04410453,1.25168292
-4.61930965,4.20150694,1.30289060,0.00338952,1.52335033,1.95494619,0.04304395,1.23019944
-4.61330665,4.13984069,1.29269647,0.00348287,1.49865205,1.91733710,0.04197587,1.20975190
-4.60730365,4.07695391,1.28108975,0.00357420,1.47377965,1.87850186,0.04093354,1.19066838
-4.60130065,4.01451146,1.26856071,0.00366309,1.44885217,1.83953586,0.03994900,1.17324441
-4.59529765,3.95403151,1.25556048,0.00374909,1.42393511,1.80145919,0.03905225,1.15773286
-4.58929465,3.89684889,1.24249147,0.00383174,1.39904129,1.76519166,0.03827037,1.14433703
-4.58329165,3.84408836,1.22970046,0.00391058,1.37413597,1.73153264,0.03762684,1.13320646
-4.57728864,3.79664705,1.21747435,0.00398515,1.34914546,1.70114595,0.03714094,1.12443517
-4.57128564,3.75518500,1.20603800,0.00405504,1.32396817,1.67454931,0.03682731,1.11806165
-4.56528264,3.72012241,1.19555393,0.00411987,1.29848688,1.65210827,0.03669555,1.11407010
-4.55927964,3.69164201,1.18612322,0.00417929,1.27258119,1.63403387,0.03674999,1.11239229
-4.55327664,3.66969541,1.17778739,0.00423300,1.24613898,1.62038372,0.03698960,1.11290959
-4.54727364,3.65401191,1.17053078,0.00428074,1.21906610,1.61106591,0.03740795,1.11545484
-4.54127064,3.64410940,1.16428318,0.00432226,1.19129353,1.60584545,0.03799334,1.11981382
-4.53526763,3.63930655,1.15892263,0.00435734,1.16278177,1.60435287,0.03872902,1.12572653
-4.52926463,3.63873667,1.15427844,0.00438574,1.13352221,1.60609488,0.03959351,1.13288826
-4.52326163,3.64136333,1.15013449,0.00440718,1.10353575,1.61046713,0.04056108,1.14095093
-4.51725863,3.64599861,1.14623303,0.00442136,1.07286905,1.61676890,0.04160228,1.14952507
-4.51125563,3.65132456,1.14227938,0.00442791,1.04158900,1.62421995,0.04268467,1.15818290
-4.50525263,3.65591866,1.13794761,0.00442640,1.00977605,1.63197952,0.04377354,1.16646308
-4.49924962,3.65828389,1.13288760,0.00441634,0.97751723,1.63916735,0.04483285,1.17387721
-4.49324662,3.65688349,1.12673352,0.00439718,0.94489953,1.64488662,0.04582609,1.17991866
-4.48724362,3.65018031,1.11911375,0.00436832,0.91200427,1.64824840,0.04671734,1.18407346
-4.48124062,3.63668013,1.10966221,0.00432917,0.87890300,1.64839714,0.04747228,1.18583329
-4.47523762,3.61497755,1.09803064,0.00427914,0.84565518,1.64453641,0.04805914,1.18471007
-4.46923462,3.58380314,1.08390157,0.00421772,0.81230786,1.63595411,0.04844972,1.18025174
-4.46323162,3.54206967,1.06700133,0.00414449,0.77889726,1.62204618,0.04862017,1.17205831
-4.45722861,3.48891530,1.04711251,0.00405918,0.74545202,1.60233770,0.04855184,1.15979760
-4.45122561,3.42374153,1.02408525,0.00396173,0.71199779,1.57650057,0.04823174,1.14321955
-4.44522261,3.34624370,0.99784661,0.00385227,0.67856268,1.54436672,0.04765306,1.12216846
-4.43921961,3.25643225,0.96840751,0.00373124,0.64518302,1.50593623,0.04681526,1.09659230
-4.43321661,3.15464330,0.93586684,0.00359932,0.61190893,1.46137980,0.04572413,1.06654839
-4.42721361,3.04153762,0.90041226,0.00345750,0.57880926,1.41103541,0.04439151,1.03220521
-4.42121061,2.91808780,0.86231770,0.00330705,0.54597537,1.35539913,0.04283489,0.99383993
-4.41520760,2.78555391,0.82193754,0.00314951,0.51352355,1.29511053,0.04107673,0.95183183
-4.40920460,2.64544874,0.77969770,0.00298669,0.48159573,1.23093329,0.03914373,0.90665179
-4.40320160,2.49949402,0.73608405,0.00282057,0.45035865,1.16373174,0.03706592,0.85884834
-4.39719860,2.34956970,0.69162869,0.00265333,0.42000121,1.09444455,0.03487565,0.80903101
-4.39119560,2.19765849,0.64689458,0.00248724,0.39073046,1.02405656,0.03260660,0.75785169
-4.38519260,2.04578810,0.60245942,0.00232463,0.36276623,0.95356997,0.03029273,0.70598480
-4.37918959,1.89597357,0.55889924,0.00216782,0.33633480,0.88397603,0.02796735,0.65410741
-4.37318659,1.75016198,0.51677255,0.00201906,0.31166195,0.81622826,0.02566221,0.60287985
-4.36718359,1.61018148,0.47660540,0.00188048,0.28896560,0.75121807,0.02340672,0.55292785
-4.36118059,1.47769632,0.43887808,0.00175403,0.26844853,0.68975360,0.02122733,0.50482666
-4.35517759,1.35416909,0.40401363,0.00164144,0.25029130,0.63254215,0.01914700,0.45908780
-4.34917459,1.24083087,0.37236858,0.00154415,0.23464578,0.58017651,0.01718491,0.41614870
-4.34317159,1.13865977,0.34422582,0.00146331,0.22162934,0.53312544,0.01535624,0.37636533
-4.33716858,1.04836766,0.31979000,0.00139974,0.21131996,0.49172801,0.01367212,0.34000802
-4.33116558,0.97039491,0.29918492,0.00135391,0.20375242,0.45619170,0.01213977,0.30726009
-4.32516258,0.90491229,0.28245328,0.00132593,0.19891542,0.42659392,0.01076265,0.27821930
-4.31915958,0.85182954,0.26955816,0.00131553,0.19675002,0.40288653,0.00954077,0.25290152
-4.31315658,0.81080942,0.26038639,0.00132210,0.19714911,0.38490292,0.00847107,0.23124649
-4.30715358,0.78128665,0.25475333,0.00134466,0.19995810,0.37236729,0.00754781,0.21312507
