energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.22061031,2.67666007,0.05838015,0.11945914,0.02018709,0.41795665,1.07599795,0.07458622,1.33557901
-3.21460730,2.88147534,0.06321690,0.13399715,0.02200214,0.45884364,1.14752166,0.08077568,1.43959752
-3.20860430,3.10309054,0.06801302,0.15003229,0.02386203,0.50470744,1.22467791,0.08708259,1.55326116
-3.20260130,3.33857266,0.07269752,0.16750971,0.02574663,0.55528519,1.30613659,0.09342078,1.67516167
-3.19659830,3.58483758,0.07719683,0.18635025,0.02763406,0.61027252,1.39053282,0.09969934,1.80381369
-3.19059530,3.83868982,0.08143657,0.20644911,0.02950098,0.66932340,1.47648745,0.10582434,1.93767244
-3.18459230,4.09686687,0.08534354,0.22767518,0.03132301,0.73205106,1.56262892,0.11170075,2.07515337
-3.17858929,4.35608832,0.08884773,0.24987117,0.03307511,0.79803021,1.64761625,0.11723449,2.21465412
-3.17258629,4.61310923,0.09188437,0.27285476,0.03473213,0.86680090,1.73016300,0.12233463,2.35457849
-3.16658329,4.86477693,0.09439587,0.29642062,0.03626932,0.93787382,1.80906173,0.12691552,2.49336200
-3.16058029,5.10808994,0.09633363,0.32034360,0.03766286,1.01073730,1.88320851,0.13089895,2.62949855
-3.15457729,5.34025740,0.09765958,0.34438279,0.03889043,1.08486555,1.95162663,0.13421615,2.76156748
-3.14857429,5.55875701,0.09834739,0.36828645,0.03993181,1.15972813,2.01348904,0.13680958,2.88825979
-3.14257129,5.76138927,0.09838339,0.39179769,0.04076933,1.23479998,2.06813843,0.13863451,3.00840287
-3.13656828,5.94632598,0.09776697,0.41466059,0.04138841,1.30957178,2.11510431,0.13966017,3.12098243
-3.13056528,6.11215048,0.09651063,0.43662658,0.04177798,1.38355997,2.15411623,0.13987070,3.22516062
-3.12456228,6.25788787,0.09463959,0.45746069,0.04193079,1.45631589,2.18511249,0.13926552,3.32028950
-3.11855928,6.38302329,0.09219098,0.47694749,0.04184369,1.52743356,2.20824366,0.13785938,3.40591900
-3.11255628,6.48750709,0.08921260,0.49489640,0.04151779,1.59655563,2.22387050,0.13568198,3.48179878
-3.10655328,6.57174586,0.08576143,0.51114601,0.04095845,1.66337705,2.23255601,0.13277714,3.54787382
-3.10055028,6.63657930,0.08190187,0.52556733,0.04017522,1.72764633,2.23505159,0.12920160,3.60427357
-3.09454727,6.68324316,0.07770376,0.53806574,0.03918167,1.78916421,2.23227727,0.12502350,3.65129519
-3.08854427,6.71331931,0.07324032,0.54858158,0.03799499,1.84777975,2.22529658,0.12032057,3.68938131
-3.08254127,6.72867454,0.06858613,0.55708935,0.03663566,1.90338424,2.21528639,0.11517801,3.71909332
-3.07653827,6.73139015,0.06381507,0.56359568,0.03512689,1.95590316,2.20350269,0.10968639,3.74108132
-3.07053527,6.72368492,0.05899850,0.56813612,0.03349402,2.00528669,2.19124300,0.10393928,3.75605201
-3.06453227,6.70783436,0.05420360,0.57077112,0.03176395,2.05149953,2.17980655,0.09803098,3.76473599
-3.05852926,6.68608924,0.04949192,0.57158132,0.02996439,2.09451049,2.17045350,0.09205430,3.76785589
-3.05252626,6.66059650,0.04491830,0.57066262,0.02812327,2.13428275,2.16436420,0.08609843,3.76609681
-3.04652326,6.63332565,0.04053000,0.56812126,0.02626804,2.17076528,2.16259997,0.08024701,3.76008027
-3.04052026,6.60600329,0.03636623,0.56406923,0.02442506,2.20388609,2.16606661,0.07457645,3.75034277
-3.03451726,6.58005835,0.03245787,0.55862037,0.02261911,2.23354776,2.17548185,0.06915452,3.73732000
-3.02851426,6.55658000,0.02882761,0.55188727,0.02087290,2.25962575,2.19134796,0.06403921,3.72133696
-3.02251126,6.53628970,0.02549014,0.54397924,0.01920671,2.28196936,2.21393058,0.05927792,3.70260464
-3.01650825,6.51952849,0.02245278,0.53500140,0.01763816,2.30040577,2.24324474,0.05490703,3.68122291
-3.01050525,6.50625979,0.01971606,0.52505484,0.01618210,2.31474674,2.27904870,0.05095175,3.65718957
-3.00450225,6.49608759,0.01727457,0.51423785,0.01485056,2.32479784,2.32084626,0.04742624,3.63041488
-2.99849925,6.48828929,0.01511781,0.50264804,0.01365288,2.33036974,2.36789782,0.04433412,3.60074078
-2.99249625,6.48186182,0.01323113,0.49038515,0.01259595,2.33129105,2.41924006,0.04166920,3.56796389
-2.98649325,6.47557951,0.01159661,0.47755421,0.01168443,2.32742215,2.47371405,0.03941639,3.53186116
-2.98049025,6.46806122,0.01019399,0.46426895,0.01092122,2.31866924,2.53000114,0.03755289,3.49221699
-2.97448724,6.45784433,0.00900145,0.45065492,0.01030783,2.30499801,2.58666553,0.03604950,3.44885063
-2.96848424,6.44346276,0.00799644,0.43685228,0.00984489,2.28644620,2.64220239,0.03487199,3.40164260
-2.96248124,6.42352575,0.00715629,0.42301777,0.00953261,2.26313436,2.69508972,0.03398259,3.35055891
-2.95647824,6.39679430,0.00645880,0.40932589,0.00937126,2.23527419,2.74384225,0.03334149,3.29567217
-2.95047524,6.36225195,0.00588274,0.39596881,0.00936158,2.20317395,2.78706513,0.03290821,3.23717827
-2.94447224,6.31916689,0.00540824,0.38315522,0.00950517,2.16724033,2.82350531,0.03264305,3.17540808
-2.93846923,6.26714221,0.00501701,0.37110786,0.00980480,2.12797663,2.85209844,0.03250828,3.11083321
-2.93246623,6.20615197,0.00469265,0.36005978,0.01026453,2.08597676,2.87200904,0.03246923,3.04406553
-2.92646323,6.13656091,0.00442067,0.35024953,0.01088986,2.04191523,2.88266209,0.03249522,2.97584997
-2.92046023,6.05912638,0.00418860,0.34191527,0.01168764,1.99653301,2.88376445,0.03256027,2.90705078
-2.91445723,5.97498181,0.00398595,0.33528803,0.01266587,1.95061958,2.87531499,0.03264351,2.83863121
-2.90845423,5.88560183,0.00380420,0.33058447,0.01383342,1.90499171,2.85760264,0.03272949,2.77162741
-2.90245123,5.79275010,0.00363662,0.32799924,0.01519958,1.86046937,2.83119245,0.03280815,2.70711710
-2.89644822,5.69841172,0.00347819,0.32769732,0.01677349,1.81784977,2.79690005,0.03287465,2.64618419
-2.89044522,5.60471303,0.00332543,0.32980672,0.01856351,1.77788045,2.75575568,0.03292894,2.58988077
-2.88444222,5.51383209,0.00317620,0.33441167,0.02057647,1.74123237,2.70895937,0.03297522,2.53918773
-2.87843922,5.42790413,0.00302952,0.34154682,0.02281695,1.70847433,2.65782954,0.03302117,2.49497591
-2.87243622,5.34892623,0.00288540,0.35119256,0.02528648,1.68004976,2.60374723,0.03307719,2.45796943
-2.86643322,5.27866583,0.00274460,0.36327185,0.02798283,1.65625717,2.54809888,0.03315548,2.42871290
-2.86043022,5.21857768,0.00260846,0.37764859,0.03089933,1.63723520,2.49222020,0.03326914,2.40754409
-2.85442721,5.16973309,0.00247877,0.39412794,0.03402432,1.62295325,2.43734387,0.03343129,2.39457357
-2.84842421,5.13276524,0.00235751,0.41245840,0.03734070,1.61320826,2.38455342,0.03365419,2.38967227
-2.84242121,5.10783310,0.00224678,0.43233584,0.04082575,1.60762813,2.33474522,0.03394849,2.39246788
-2.83641821,5.09460569,0.00214862,0.45340934,0.04445102,1.60568186,2.28860025,0.03432259,2.40235030
-2.83041521,5.09226739,0.00206491,0.47528878,0.04818252,1.60669600,2.24656644,0.03478209,2.41848603
-2.82441221,5.09954383,0.00199728,0.49755374,0.05198110,1.60987707,2.20885208,0.03532938,2.43984105
-2.81840920,5.11474683,0.00194700,0.51976376,0.05580305,1.61433890,2.17542998,0.03596341,2.46521115
-2.81240620,5.13583598,0.00191495,0.54146926,0.05960090,1.61913374,2.14605168,0.03667958,2.49325835
-2.80640320,5.16049356,0.00190156,0.56222295,0.06332441,1.62328590,2.12027046,0.03746974,2.52255192
-2.80040020,5.18620915,0.00190679,0.58159131,0.06692164,1.62582630,2.09747143,0.03832235,2.55161211
-2.79439720,5.21036959,0.00193010,0.59916553,0.07034026,1.62582649,2.07690701,0.03922278,2.57895472
-2.78839420,5.23035032,0.00197049,0.61457180,0.07352875,1.62243060,2.05773571,0.04015360,2.60313476
-2.78239120,5.24360389,0.00202651,0.62748030,0.07643778,1.61488391,2.03906214,0.04109509,2.62278741
-2.77638819,5.24774227,0.00209626,0.63761282,0.07902140,1.60255684,2.01997658,0.04202571,2.63666483
-2.77038519,5.24060961,0.00217748,0.64474859,0.08123825,1.58496343,1.99959216,0.04292262,2.64366764
-2.76438219,5.22034344,0.00226760,0.64872831,0.08305261,1.56177381,1.97707854,0.04376235,2.64287019
-2.75837919,5.18542251,0.00236377,0.64945622,0.08443529,1.53282025,1.95169081,0.04452130,2.63353914
-2.75237619,5.13470068,0.00246299,0.64690031,0.08536427,1.49809705,1.92279304,0.04517644,2.61514532
-2.74637319,5.06742672,0.00256215,0.64109065,0.08582526,1.45775441,1.88987604,0.04570583,2.58736885
-2.74037019,4.98325077,0.00265812,0.63211616,0.08581190,1.41208706,1.85256938,0.04608924,2.55009817
-2.73436718,4.88221856,0.00274785,0.62011997,0.08532584,1.36151848,1.81064780,0.04630867,2.50342368
-2.72836418,4.76475506,0.00282846,0.60529361,0.08437653,1.30658170,1.76403259,0.04634885,2.44762661
-2.72236118,4.63163931,0.00289729,0.58787041,0.08298084,1.24789774,1.71278840,0.04619768,2.38316434
-2.71635818,4.48397241,0.00295199,0.56811832,0.08116255,1.18615282,1.65711639,0.04584659,2.31065279
-2.71035518,4.32314053,0.00299061,0.54633248,0.07895157,1.12207543,1.59734424,0.04529079,2.23084694
-2.70435218,4.15077461,0.00301161,0.52282780,0.07638319,1.05641418,1.53391391,0.04452950,2.14462015
-2.69834917,3.96870844,0.00301392,0.49793178,0.07349709,0.98991716,1.46736767,0.04356596,2.05294298
-2.69234617,3.77893616,0.00299695,0.47197765,0.07033638,0.92331363,1.39833318,0.04240745,1.95686200
-2.68634317,3.58357026,0.00296062,0.44529815,0.06694662,0.85729829,1.32750783,0.04106512,1.85747891
-2.68034017,3.38480076,0.00290534,0.41821988,0.06337475,0.79251848,1.25564299,0.03955373,1.75593034
-2.67433717,3.18485601,0.00283197,0.39105834,0.05966814,0.72956440,1.18352824,0.03789126,1.65336835
-2.66833417,2.98596523,0.00274178,0.36411361,0.05587365,0.66896216,1.11197588,0.03609848,1.55094177
-2.66233117,2.79032309,0.00263645,0.33766679,0.05203676,0.61116956,1.04180583,0.03419841,1.44977843
-2.65632816,2.60005617,0.00251791,0.31197699,0.04820075,0.55657424,0.97383095,0.03221569,1.35096819
-2.65032516,2.41719139,0.00238836,0.28727892,0.04440610,0.50549374,0.90884285,0.03017595,1.25554689
-2.64432216,2.24362622,0.00225014,0.26378105,0.04068982,0.45817720,0.84759822,0.02810515,1.16448115
-2.63831916,2.08110081,0.00210568,0.24166413,0.03708506,0.41480821,0.79080567,0.02602892,1.07865419
-2.63231616,1.93117215,0.00195742,0.22108024,0.03362074,0.37550840,0.73911316,0.02397196,0.99885269
-2.62631316,1.79519014,0.00180772,0.20215214,0.03032133,0.34034153,0.69309607,0.02195745,0.92575482
-2.62031016,1.67427618,0.00165883,0.18497295,0.02720674,0.30931768,0.65324597,0.02000658,0.85991975
-2.61430715,1.56930418,0.00151281,0.16960617,0.02429232,0.28239745,0.61996028,0.01813808,0.80177862
-2.60830415,1.48088476,0.00137150,0.15608593,0.02158899,0.25949593,0.59353297,0.01636799,0.75162750
-2.60230115,1.40935274,0.00123648,0.14441766,0.01910338,0.24048644,0.57414653,0.01470938,0.70962220
-2.59629815,1.35475866,0.00110905,0.13457889,0.01683814,0.22520402,0.56186538,0.01317226,0.67577554
-2.59029515,1.31686467,0.00099024,0.12652044,0.01479224,0.21344870,0.55663118,0.01176357,0.64995702
-2.58429215,1.29514546,0.00088078,0.12016796,0.01296141,0.20498864,0.55826015,0.01048726,0.63189513
-2.57828914,1.28879452,0.00078111,0.11542367,0.01133847,0.19956327,0.56644281,0.00934442,0.62118258
-2.57228614,1.29673643,0.00069145,0.11216858,0.00991384,0.19688660,0.58074656,0.00833356,0.61728439
-2.56628314,1.31764516,0.00061175,0.11026491,0.00867599,0.19665072,0.60062107,0.00745083,0.61954894
-2.56028014,1.34996896,0.00054178,0.10955897,0.00761180,0.19852974,0.62540705,0.00669036,0.62722189
-2.55427714,1.39196146,0.00048113,0.10988429,0.00670709,0.20218418,0.65434829,0.00604463,0.63946291
-2.54827414,1.44171909,0.00042923,0.11106500,0.00594696,0.20726590,0.68660713,0.00550477,0.65536488
-2.54227114,1.49722420,0.00038544,0.11291961,0.00531618,0.21342358,0.72128325,0.00506097,0.67397531
-2.53626813,1.55639316,0.00034903,0.11526481,0.00479953,0.22030871,0.75743546,0.00470279,0.69431947
-2.53026513,1.61712844,0.00031922,0.11791946,0.00438209,0.22758201,0.79410616,0.00441947,0.71542468
-2.52426213,1.67737347,0.00029524,0.12070864,0.00404950,0.23492017,0.83034794,0.00420030,0.73634519
-2.51825913,1.73516858,0.00027631,0.12346753,0.00378819,0.24202268,0.86525146,0.00403482,0.75618679
-2.51225613,1.78870643,0.00026170,0.12604517,0.00358555,0.24861859,0.89797383,0.00391311,0.77413051
-2.50625313,1.83638498,0.00025073,0.12830787,0.00343006,0.25447296,0.92776654,0.00382597,0.78945459
-2.50025013,1.87685604,0.00024279,0.13014217,0.00331141,0.25939268,0.95400181,0.00376510,0.80155382
-2.49424712,1.90906763,0.00023736,0.13145734,0.00322056,0.26323152,0.97619634,0.00372323,0.80995574
-2.48824412,1.93229812,0.00023401,0.13218710,0.00314978,0.26589402,0.99403140,0.00369423,0.81433288
-2.48224112,1.94618081,0.00023239,0.13229080,0.00309265,0.26733818,1.00736819,0.00367318,0.81451062
-2.47623812,1.95071755,0.00023229,0.13175363,0.00304406,0.26757667,1.01625784,0.00365639,0.81047026
-2.47023512,1.94628060,0.00023357,0.13058620,0.00300016,0.26667642,1.02094512,0.00364140,0.80234718
-2.46423212,1.93360212,0.00023621,0.12882321,0.00295831,0.26475663,1.02186562,0.00362695,0.79042411
-2.45822911,1.91375155,0.00024027,0.12652139,0.00291696,0.26198507,1.01963605,0.00361293,0.77511956
-2.45222611,1.88810118,0.00024591,0.12375677,0.00287560,0.25857291,1.01503781,0.00360026,0.75697201
-2.44622311,1.85828094,0.00025337,0.12062129,0.00283460,0.25476794,1.00899417,0.00359081,0.73662031
-2.44022011,1.82612390,0.00026294,0.11721902,0.00279511,0.25084663,1.00254160,0.00358722,0.71478094
-2.43421711,1.79360420,0.00027499,0.11366192,0.00275890,0.24710513,0.99679616,0.00359279,0.69222306
-2.42821411,1.76276951,0.00028992,0.11006557,0.00272822,0.24384938,0.99291609,0.00361125,0.66974216
-2.42221111,1.73567045,0.00030813,0.10654474,0.00270565,0.24138496,0.99206174,0.00364659,0.64813329
-2.41620810,1.71428945,0.00033005,0.10320919,0.00269395,0.24000658,0.99535441,0.00370286,0.62816472
-2.41020510,1.70047156,0.00035610,0.10015975,0.00269590,0.23998793,1.00383557,0.00378399,0.61055307
-2.40420210,1.69585991,0.00038664,0.09748484,0.00271414,0.24157202,1.01842808,0.00389355,0.59594066
-2.39819910,1.70183803,0.00042201,0.09525755,0.00275107,0.24496243,1.03990091,0.00403458,0.58487581
-2.39219610,1.71948161,0.00046247,0.09353343,0.00280871,0.25031578,1.06883902,0.00420941,0.57779683
-2.38619310,1.74952128,0.00050819,0.09234902,0.00288858,0.25773569,1.10561971,0.00441951,0.57502021
-2.38019010,1.79231853,0.00055929,0.09172114,0.00299164,0.26726858,1.15039668,0.00466535,0.57673329
-2.37418709,1.84785554,0.00061575,0.09164707,0.00311819,0.27890144,1.20309287,0.00494629,0.58299188
-2.36818409,1.91574013,0.00067748,0.09210547,0.00326788,0.29256177,1.26340276,0.00526057,0.59372267
-2.36218109,1.99522581,0.00074430,0.09305814,0.00343968,0.30811979,1.33080448,0.00560523,0.60873053
-2.35617809,2.08524675,0.00081593,0.09445240,0.00363188,0.32539295,1.40458174,0.00597617,0.62771048
-2.35017509,2.18446675,0.00089203,0.09622409,0.00384216,0.34415263,1.48385525,0.00636822,0.65026385
-2.34417209,2.29134083,0.00097221,0.09830109,0.00406767,0.36413295,1.56762253,0.00677525,0.67591817
-2.33816908,2.40418709,0.00105606,0.10060709,0.00430509,0.38504133,1.65480508,0.00719034,0.70415009
-2.33216608,2.52126643,0.00114319,0.10306559,0.00455080,0.40657057,1.74430087,0.00760597,0.73441045
-2.32616308,2.64086686,0.00123323,0.10560389,0.00480098,0.42841188,1.83504032,0.00801426,0.76615055
-2.32016008,2.76138866,0.00132592,0.10815693,0.00505177,0.45026843,1.92604293,0.00840725,0.79884861
-2.31415708,2.88142681,0.00142108,0.11067075,0.00529942,0.47186882,2.01647222,0.00877713,0.83203520
-2.30815408,2.99984632,0.00151869,0.11310555,0.00554044,0.49297977,2.10568585,0.00911659,0.86531653
-2.30215108,3.11584674,0.00161891,0.11543799,0.00577176,0.51341748,2.19327825,0.00941903,0.89839447
-2.29614807,3.22901200,0.00172209,0.11766285,0.00599080,0.53305693,2.27911304,0.00967887,0.93108215
-2.29014507,3.33934231,0.00182879,0.11979376,0.00619563,0.55183866,2.36334291,0.00989173,0.96331434
-2.28414207,3.44726545,0.00193976,0.12186302,0.00638500,0.56977246,2.44641491,0.01005467,0.99515167
-2.27813907,3.55362579,0.00205596,0.12392056,0.00655840,0.58693768,2.52906008,0.01016626,1.02677838
-2.27213607,3.65965006,0.00217851,0.12603189,0.00671602,0.60347983,2.61226663,0.01022672,1.05849316
-2.26613307,3.76689040,0.00230868,0.12827522,0.00685875,0.61960361,2.69723701,0.01023788,1.09069336
-2.26013007,3.87714606,0.00244779,0.13073784,0.00698810,0.63556234,2.78532986,0.01020315,1.12385284
-2.25412706,3.99236652,0.00259718,0.13351183,0.00710604,0.65164435,2.87798887,0.01012739,1.15849433
-2.24812406,4.11453973,0.00275814,0.13668934,0.00721492,0.66815657,2.97666120,0.01001673,1.19515732
-2.24212106,4.24557040,0.00293179,0.14035755,0.00731726,0.68540637,3.08270906,0.00987834,1.23436292
-2.23611806,4.38715373,0.00311903,0.14459363,0.00741562,0.70368219,3.19731825,0.00972011,1.27657721
-2.23011506,4.54065088,0.00332044,0.14945983,0.00751236,0.72323405,3.32140842,0.00955038,1.32217491
-2.22411206,4.70697225,0.00353621,0.15499896,0.00760951,0.74425492,3.45554934,0.00937757,1.37140528
-2.21810905,4.88647507,0.00376603,0.16123048,0.00770862,0.76686388,3.59988796,0.00920985,1.42436186
-2.21210605,5.07888092,0.00400907,0.16814736,0.00781058,0.79109210,3.75409036,0.00905481,1.48095802
-2.20610305,5.28321838,0.00426392,0.17571400,0.00791555,0.81687232,3.91730237,0.00891912,1.54090961
-2.20010005,5.49779468,0.00452858,0.18386510,0.00802292,0.84403269,4.08813170,0.00880832,1.60372605
-2.19409705,5.72019930,0.00480043,0.19250586,0.00813124,0.87229529,4.26465367,0.00872652,1.66871058
-2.18809405,5.94734046,0.00507630,0.20151330,0.00823829,0.90127967,4.44444126,0.00867630,1.73497014
-2.18209105,6.17551439,0.00535249,0.21073884,0.00834114,0.93051139,4.62461932,0.00865857,1.80143475
-2.17608804,6.40050521,0.00562484,0.22001199,0.00843624,0.95943528,4.80194134,0.00867257,1.86688588
-2.17008504,6.61771192,0.00588888,0.22914506,0.00851960,0.98743298,4.97288605,0.00871589,1.92999274
-2.16408204,6.82229752,0.00613988,0.23793876,0.00858695,1.01384399,5.13377030,0.00878462,1.98935509
-2.15807904,7.00935401,0.00637303,0.24618836,0.00863394,1.03798938,5.28087342,0.00887346,2.04355088
-2.15207604,7.17407628,0.00658358,0.25369027,0.00865629,1.05919704,5.41056782,0.00897601,2.09118644
-2.14607304,7.31193719,0.00676696,0.26024878,0.00865006,1.07682745,5.51945019,0.00908501,2.13094726
-2.14007004,7.41885614,0.00691897,0.26568262,0.00861180,1.09029867,5.60446750,0.00919264,2.16164690
-2.13406703,7.49135351,0.00703589,0.26983105,0.00853870,1.09910949,5.66303209,0.00929086,2.18227200
-2.12806403,7.52668422,0.00711461,0.27255937,0.00842876,1.10285971,5.69312075,0.00937172,2.19202120
-2.12206103,7.52294426,0.00715276,0.27376342,0.00828083,1.10126655,5.69335347,0.00942770,2.19033641
-2.11605803,7.47914581,0.00714875,0.27337307,0.00809474,1.09417665,5.66304813,0.00945194,2.17692489
-2.11005503,7.39525759,0.00710186,0.27135444,0.00787127,1.08157283,5.60224919,0.00943858,2.15177141
-2.10405203,7.27220914,0.00701228,0.26771080,0.00761213,1.06357581,5.51172888,0.00938291,2.11513986
-2.09804902,7.11185914,0.00688107,0.26248217,0.00731994,1.04044038,5.39296144,0.00928152,2.06756446
-2.09204602,6.91692959,0.00671011,0.25574363,0.00699806,1.01254674,5.24807156,0.00913243,2.00983115
-2.08604302,6.69090948,0.00650213,0.24760244,0.00665055,0.98038699,5.07975984,0.00893514,1.94294992
-2.08004002,6.43793238,0.00626049,0.23819409,0.00628196,0.94454793,4.89120864,0.00869055,1.86811972
-2.07403702,6.16263383,0.00598920,0.22767755,0.00589721,0.90569052,4.68597284,0.00840092,1.78668740
-2.06803402,5.86999512,0.00569270,0.21622987,0.00550142,0.86452729,4.46786034,0.00806975,1.70010265
-2.06203102,5.56517999,0.00537577,0.20404040,0.00509974,0.82179850,4.24080747,0.00770160,1.60987081
-2.05602801,5.25337144,0.00504338,0.19130493,0.00469721,0.77824810,4.00875462,0.00730188,1.51750572
-2.05002501,4.93961495,0.00470054,0.17821983,0.00429860,0.73460052,3.77552690,0.00687664,1.42448428
-2.04402201,4.62867424,0.00435218,0.16497666,0.00390833,0.69153906,3.54472450,0.00643235,1.33220459
-2.03801901,4.32490442,0.00400303,0.15175719,0.00353034,0.64968683,3.31962653,0.00597563,1.24194908
-2.03201601,4.03214678,0.00365749,0.13872923,0.00316803,0.60959070,3.10311139,0.00551308,1.15485379
-2.02601301,3.75364791,0.00331956,0.12604313,0.00282422,0.57170881,2.89759591,0.00505105,1.07188463
-2.02001001,3.49200486,0.00299276,0.11382927,0.00250111,0.53640190,2.70499443,0.00459545,0.99382114
-2.01400700,3.24913667,0.00268009,0.10219636,0.00220032,0.50392864,2.52669823,0.00415166,0.92124775
-2.00800400,3.02628167,0.00238398,0.09123069,0.00192288,0.47444479,2.36357460,0.00372435,0.85455252
-2.00200100,2.82401870,0.00210633,0.08099617,0.00166926,0.44800606,2.21598444,0.00331746,0.79393275
-1.99599800,2.64230965,0.00184848,0.07153511,0.00143945,0.42457435,2.08381617,0.00293413,0.73940672
-1.98999500,2.48056018,0.00161123,0.06286963,0.00123301,0.40402677,1.96653359,0.00257671,0.69083072
-1.98399200,2.33769474,0.00139491,0.05500360,0.00104913,0.38616715,1.86323471,0.00224678,0.64792031
-1.97798899,2.21224206,0.00119944,0.04792495,0.00088671,0.37073921,1.77271860,0.00194518,0.61027462
-1.97198599,2.10242686,0.00102435,0.04160819,0.00074443,0.35744092,1.69355691,0.00167208,0.57740259
-1.96598299,2.00626407,0.00086885,0.03601707,0.00062079,0.34593946,1.62416712,0.00142710,0.54875011
-1.95997999,1.92165166,0.00073193,0.03110727,0.00051422,0.33588612,1.56288469,0.00120933,0.52372687
-1.95397699,1.84645898,0.00061236,0.02682892,0.00042310,0.32693060,1.50803131,0.00101749,0.50173221
-1.94797399,1.77860770,0.00050881,0.02312907,0.00034578,0.31873436,1.45797733,0.00084998,0.48217901
-1.94197099,1.71614313,0.00041987,0.01995381,0.00028070,0.31098247,1.41119635,0.00070497,0.46451508
-1.93596798,1.65729436,0.00034409,0.01725020,0.00022634,0.30339383,1.36631081,0.00058053,0.44824150
-1.92996498,1.60052204,0.00028005,0.01496786,0.00018128,0.29572935,1.32212770,0.00047465,0.43292781
-1.92396198,1.54455339,0.00022635,0.01306034,0.00014421,0.28779811,1.27766401,0.00038530,0.41822359
-1.91795898,1.48840454,0.00018168,0.01148612,0.00011395,0.27946144,1.23216195,0.00031054,0.40386671
-1.91195598,1.43139069,0.00014482,0.01020942,0.00008943,0.27063487,1.18509444,0.00024850,0.38968816
-1.90595298,1.37312503,0.00011463,0.00920070,0.00006972,0.26128823,1.13616167,0.00019743,0.37561382
-1.89994997,1.31350777,0.00009011,0.00843702,0.00005398,0.25144392,1.08527971,0.00015573,0.36166339
-1.89394697,1.25270659,0.00007034,0.00790213,0.00004152,0.24117369,1.03256249,0.00012197,0.34794680
-1.88794397,1.19113041,0.00005452,0.00758651,0.00003171,0.23059409,0.97829854,0.00009484,0.33465853
-1.88194097,1.12939784,0.00004197,0.00748715,0.00002406,0.21986098,0.92292392,0.00007322,0.32207021
-1.87593797,1.06830222,0.00003208,0.00760734,0.00001813,0.20916323,0.86699274,0.00005612,0.31052173
-1.86993497,1.00877459,0.00002435,0.00795621,0.00001357,0.19871595,0.81114670,0.00004271,0.30041134
-1.86393197,0.95184598,0.00001835,0.00854833,0.00001009,0.18875356,0.75608477,0.00003228,0.29218484
-1.85792896,0.89861028,0.00001374,0.00940308,0.00000745,0.17952271,0.70253417,0.00002422,0.28632410
-1.85192596,0.85018834,0.00001021,0.01054393,0.00000546,0.17127537,0.65122349,0.00001805,0.28333512
-1.84592296,0.80769430,0.00000753,0.01199772,0.00000398,0.16426218,0.60285844,0.00001337,0.28373560
-1.83991996,0.77220423,0.00000552,0.01379365,0.00000288,0.15872610,0.55810092,0.00000984,0.28804214
-1.83391696,0.74472756,0.00000402,0.01596232,0.00000207,0.15489650,0.51755146,0.00000722,0.29675708
-1.82791396,0.72618122,0.00000290,0.01853451,0.00000148,0.15298354,0.48173500,0.00000529,0.31035496
-1.82191096,0.71736652,0.00000209,0.02153993,0.00000105,0.15317310,0.45109015,0.00000390,0.32926879
-1.81590795,0.71894857,0.00000149,0.02500587,0.00000074,0.15562200,0.42596146,0.00000293,0.35387597
-1.80990495,0.73143824,0.00000106,0.02895568,0.00000052,0.16045376,0.40659449,0.00000229,0.38448434
-1.80390195,0.75517643,0.00000075,0.03340735,0.00000036,0.16775461,0.39313339,0.00000193,0.42131832
-1.79789895,0.79032083,0.00000053,0.03837195,0.00000026,0.17757016,0.38562054,0.00000181,0.46450560
-1.79189595,0.83683515,0.00000038,0.04385226,0.00000018,0.18990238,0.38399797,0.00000193,0.51406482
-1.78589295,0.89448115,0.00000029,0.04984136,0.00000014,0.20470738,0.38811039,0.00000229,0.56989459
-1.77988994,0.96281376,0.00000023,0.05632157,0.00000011,0.22189373,0.39770948,0.00000294,0.63176457
-1.77388694,1.04117971,0.00000020,0.06326344,0.00000010,0.24132165,0.41245938,0.00000394,0.69930896
-1.76788394,1.12872022,0.00000020,0.07062527,0.00000011,0.26280320,0.43194335,0.00000539,0.77202319
-1.76188094,1.22437815,0.00000022,0.07835276,0.00000013,0.28610345,0.45567153,0.00000742,0.84926411
-1.75587794,1.32691007,0.00000028,0.08637926,0.00000016,0.31094286,0.48308980,0.00001023,0.93025422
-1.74987494,1.43490349,0.00000036,0.09462634,0.00000022,0.33700091,0.51358982,0.00001404,1.01409010
-1.74387194,1.54679944,0.00000048,0.10300488,0.00000030,0.36392096,0.54652027,0.00001918,1.09975534
-1.73786893,1.66092027,0.00000065,0.11141658,0.00000042,0.39131640,0.58119921,0.00002604,1.18613764
-1.73186593,1.77550234,0.00000088,0.11975590,0.00000058,0.41877787,0.61692757,0.00003512,1.27204998
-1.72586293,1.88873292,0.00000118,0.12791238,0.00000080,0.44588162,0.65300363,0.00004705,1.35625524
-1.71985993,1.99879064,0.00000159,0.13577326,0.00000110,0.47219853,0.68873820,0.00006261,1.43749371
-1.71385693,2.10388816,0.00000212,0.14322635,0.00000150,0.49730382,0.72347040,0.00008276,1.51451243
-1.70785393,2.20231601,0.00000280,0.15016299,0.00000203,0.52078687,0.75658354,0.00010864,1.58609552
