energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,V_p_up,V_d_up
-5.84392196,1.58555263,0.02059804,0.95083989,0.12438922,0.00128234,0.93941788,0.41720127
-5.83791896,1.61519882,0.01990422,0.97568084,0.12041080,0.00138601,0.94774340,0.43074141
-5.83191596,1.64693415,0.01928424,1.00207907,0.11622241,0.00149117,0.95660912,0.44529594
-5.82591296,1.68010252,0.01874773,1.02952229,0.11188741,0.00159624,0.96564612,0.46068792
-5.81990995,1.71397966,0.01830162,1.05745208,0.10747104,0.00169960,0.97447485,0.47670575
-5.81390695,1.74778953,0.01795008,1.08527660,0.10303878,0.00179956,0.98271408,0.49310752
-5.80790395,1.78072437,0.01769440,1.11238563,0.09865495,0.00189447,0.98999083,0.50962681
-5.80190095,1.81196771,0.01753314,1.13816737,0.09438137,0.00198274,0.99595099,0.52597960
-5.79589795,1.84071940,0.01746220,1.16202629,0.09027636,0.00206287,1.00027033,0.54187215
-5.78989495,1.86622149,0.01747507,1.18340128,0.08639391,0.00213357,1.00266532,0.55700935
-5.78389195,1.88778371,0.01756314,1.20178327,0.08278320,0.00219374,1.00290332,0.57110319
-5.77788894,1.90480733,0.01771596,1.21673144,0.07948829,0.00224252,1.00081160,0.58388109
-5.77188594,1.91680612,0.01792163,1.22788730,0.07654809,0.00227936,0.99628455,0.59509358
-5.76588294,1.92342344,0.01816720,1.23498580,0.07399655,0.00230401,0.98928869,0.60452114
-5.75987994,1.92444448,0.01843898,1.23786312,0.07186301,0.00231655,0.97986497,0.61197993
-5.75387694,1.91980310,0.01872302,1.23646065,0.07017263,0.00231736,0.96812822,0.61732621
-5.74787394,1.90958298,0.01900540,1.23082499,0.06894699,0.00230713,0.95426349,0.62045936
-5.74187094,1.89401305,0.01927263,1.22110414,0.06820461,0.00228685,0.93851946,0.62132355
-5.73586793,1.87345748,0.01951198,1.20753998,0.06796147,0.00225774,0.92119908,0.61990795
-5.72986493,1.84840090,0.01971179,1.19045763,0.06823153,0.00222122,0.90264782,0.61624580
-5.72386193,1.81942958,0.01986172,1.17025218,0.06902701,0.00217888,0.88324017,0.61041226
-5.71785893,1.78720957,0.01995305,1.14737357,0.07035860,0.00213237,0.86336489,0.60252146
-5.71185593,1.75246298,0.01997881,1.12231029,0.07223549,0.00208342,0.84340989,0.59272273
-5.70585293,1.71594336,0.01993396,1.09557277,0.07466514,0.00203370,0.82374731,0.58119632
-5.69984992,1.67841143,0.01981552,1.06767717,0.07765292,0.00198485,0.80471970,0.56814888
-5.69384692,1.64061201,0.01962259,1.03913018,0.08120153,0.00193833,0.78662781,0.55380857
-5.68784392,1.60325311,0.01935632,1.01041550,0.08531021,0.00189550,0.76972060,0.53842027
-5.68184092,1.56698774,0.01901991,0.98198230,0.08997389,0.00185745,0.75418794,0.52224072
-5.67583792,1.53239898,0.01861845,0.95423601,0.09518211,0.00182509,0.74015608,0.50553379
-5.66983492,1.49998851,0.01815874,0.92753153,0.10091795,0.00179909,0.72768622,0.48856589
-5.66383192,1.47016868,0.01764907,0.90216891,0.10715702,0.00177983,0.71677592,0.47160151
-5.65782891,1.44325810,0.01709899,0.87839120,0.11386641,0.00176749,0.70736317,0.45489889
-5.65182591,1.41948040,0.01651896,0.85638448,0.12100384,0.00176199,0.69933280,0.43870590
-5.64582291,1.39896584,0.01592007,0.83627957,0.12851710,0.00176306,0.69252476,0.42325606
-5.63981991,1.38175557,0.01531366,0.81815516,0.13634370,0.00177022,0.68674371,0.40876469
-5.63381691,1.36780781,0.01471105,0.80204200,0.14441098,0.00178285,0.68176940,0.39542540
-5.62781391,1.35700584,0.01412317,0.78792786,0.15263659,0.00180021,0.67736732,0.38340678
-5.62181091,1.34916727,0.01356033,0.77576288,0.16092955,0.00182145,0.67329896,0.37284947
-5.61580790,1.34405435,0.01303190,0.76546513,0.16919172,0.00184569,0.66933151,0.36386374
-5.60980490,1.34138494,0.01254619,0.75692622,0.17731990,0.00187203,0.66524634,0.35652760
-5.60380190,1.34084408,0.01211025,0.75001676,0.18520830,0.00189960,0.66084617,0.35088558
-5.59779890,1.34209584,0.01172979,0.74459168,0.19275155,0.00192757,0.65596079,0.34694838
-5.59179590,1.34479532,0.01140920,0.74049541,0.19984796,0.00195520,0.65045117,0.34469327
-5.58579290,1.34860077,0.01115151,0.73756680,0.20640302,0.00198187,0.64421205,0.34406561
-5.57978989,1.35318540,0.01095852,0.73564402,0.21233300,0.00200709,0.63717312,0.34498116
-5.57378689,1.35824892,0.01083088,0.73456925,0.21756839,0.00203051,0.62929899,0.34732952
-5.56778389,1.36352845,0.01076828,0.73419333,0.22205710,0.00205198,0.62058807,0.35097835
-5.56178089,1.36880843,0.01076963,0.73438026,0.22576717,0.00207148,0.61107064,0.35577850
-5.55577789,1.37392931,0.01083317,0.73501147,0.22868880,0.00208922,0.60080632,0.36156965
-5.54977489,1.37879456,0.01095673,0.73598983,0.23083564,0.00210554,0.58988110,0.36818646
-5.54377189,1.38337556,0.01113784,0.73724313,0.23224508,0.00212098,0.57840413,0.37546483
-5.53776888,1.38771413,0.01137388,0.73872693,0.23297758,0.00213622,0.56650434,0.38324809
-5.53176588,1.39192212,0.01166215,0.74042658,0.23311488,0.00215208,0.55432708,0.39139272
-5.52576288,1.39617810,0.01199996,0.74235805,0.23275722,0.00216946,0.54203066,0.39977341
-5.51975988,1.40072076,0.01238461,0.74456767,0.23201958,0.00218936,0.52978298,0.40828709
-5.51375688,1.40583916,0.01281337,0.74713033,0.23102717,0.00221280,0.51775816,0.41685576
-5.50775388,1.41186008,0.01328344,0.75014628,0.22991014,0.00224079,0.50613315,0.42542793
-5.50175088,1.41913264,0.01379180,0.75373648,0.22879809,0.00227429,0.49508436,0.43397851
-5.49574787,1.42801103,0.01433510,0.75803658,0.22781430,0.00231417,0.48478427,0.44250721
-5.48974487,1.43883586,0.01490958,0.76318971,0.22707019,0.00236115,0.47539816,0.45103542
-5.48374187,1.45191520,0.01551087,0.76933851,0.22666031,0.00241577,0.46708082,0.45960186
-5.47773887,1.46750616,0.01613394,0.77661663,0.22665791,0.00247837,0.45997350,0.46825706
-5.47173587,1.48579820,0.01677296,0.78514028,0.22711168,0.00254903,0.45420112,0.47705721
-5.46573287,1.50689906,0.01742132,0.79500028,0.22804358,0.00262758,0.44986984,0.48605758
-5.45972986,1.53082434,0.01807161,0.80625507,0.22944801,0.00271357,0.44706521,0.49530601
-5.45372686,1.55749154,0.01871567,0.81892526,0.23129245,0.00280632,0.44585085,0.50483690
-5.44772386,1.58671903,0.01934474,0.83299006,0.23351950,0.00290488,0.44626794,0.51466608
-5.44172086,1.61823041,0.01994965,0.84838589,0.23605017,0.00300810,0.44833548,0.52478687
-5.43571786,1.65166412,0.02052100,0.86500747,0.23878843,0.00311466,0.45205138,0.53516772
-5.42971486,1.68658809,0.02104949,0.88271127,0.24162670,0.00322314,0.45739438,0.54575160
-5.42371186,1.72251867,0.02152618,0.90132131,0.24445189,0.00333204,0.46432674,0.55645706
-5.41770885,1.75894306,0.02194285,0.92063707,0.24715192,0.00343991,0.47279752,0.56718120
-5.41170585,1.79534381,0.02229225,0.94044297,0.24962208,0.00354536,0.48274638,0.57780413
-5.40570285,1.83122429,0.02256843,0.96051891,0.25177111,0.00364717,0.49410758,0.58819488
-5.39969985,1.86613334,0.02276699,0.98065129,0.25352647,0.00374430,0.50681408,0.59821815
-5.39369685,1.89968780,0.02288525,1.00064376,0.25483870,0.00383602,0.52080131,0.60774177
-5.38769385,1.93159146,0.02292241,1.02032695,0.25568437,0.00392187,0.53601043,0.61664414
-5.38169085,1.96164910,0.02287956,1.03956668,0.25606766,0.00400173,0.55239090,0.62482129
-5.37568784,1.98977464,0.02275968,1.05826979,0.25602034,0.00407581,0.56990192,0.63219305
-5.36968484,2.01599288,0.02256751,1.07638750,0.25560017,0.00414462,0.58851279,0.63870804
-5.36368184,2.04043429,0.02230934,1.09391565,0.25488779,0.00420898,0.60820193,0.64434692
-5.35767884,2.06332327,0.02199278,1.11089200,0.25398222,0.00426992,0.62895447,0.64912387
-5.35167584,2.08496013,0.02162643,1.12739046,0.25299527,0.00432866,0.65075860,0.65308616
-5.34567284,2.10569793,0.02121949,1.14351271,0.25204508,0.00438648,0.67360064,0.65631165
-5.33966983,2.12591534,0.02078139,1.15937751,0.25124917,0.00444466,0.69745908,0.65890464
-5.33366683,2.14598706,0.02032144,1.17510849,0.25071735,0.00450440,0.72229786,0.66099002
-5.32766383,2.16625342,0.01984840,1.19082095,0.25054492,0.00456669,0.74805933,0.66270629
-5.32166083,2.18699115,0.01937019,1.20660866,0.25080646,0.00463226,0.77465713,0.66419770
-5.31565783,2.20838684,0.01889358,1.22253139,0.25155058,0.00470147,0.80196958,0.66560612
-5.30965483,2.23051477,0.01842401,1.23860402,0.25279590,0.00477430,0.82983405,0.66706296
-5.30365183,2.25332060,0.01796539,1.25478784,0.25452857,0.00485026,0.85804260,0.66868172
-5.29764882,2.27661186,0.01752009,1.27098485,0.25670129,0.00492842,0.88633956,0.67055155
-5.29164582,2.30005601,0.01708893,1.28703532,0.25923411,0.00500737,0.91442114,0.67273215
-5.28564282,2.32318626,0.01667126,1.30271888,0.26201678,0.00508531,0.94193754,0.67525035
-5.27963982,2.34541513,0.01626517,1.31775933,0.26491272,0.00516008,0.96849752,0.67809841
-5.27363682,2.36605503,0.01586766,1.33183281,0.26776424,0.00522923,0.99367558,0.68123426
-5.26763382,2.38434490,0.01547492,1.34457911,0.27039893,0.00529014,1.01702155,0.68458347
-5.26163082,2.39948165,0.01508264,1.35561556,0.27263675,0.00534010,1.03807226,0.68804296
-5.25562781,2.41065477,0.01468632,1.36455274,0.27429756,0.00537648,1.05636495,0.69148609
-5.24962481,2.41708239,0.01428154,1.37101128,0.27520871,0.00539679,1.07145192,0.69476884
-5.24362181,2.41804692,0.01386426,1.37463892,0.27521229,0.00539884,1.08291559,0.69773683
-5.23761881,2.41292857,0.01343109,1.37512685,0.27417176,0.00538083,1.09038360,0.70023265
-5.23161581,2.40123502,0.01297948,1.37222465,0.27197756,0.00534142,1.09354291,0.70210320
-5.22561281,2.38262589,0.01250789,1.36575298,0.26855157,0.00527985,1.09215250,0.70320666
-5.21960980,2.35693079,0.01201587,1.35561348,0.26385017,0.00519593,1.08605387,0.70341875
-5.21360680,2.32416025,0.01150412,1.34179531,0.25786580,0.00509011,1.07517889,0.70263807
-5.20760380,2.28450917,0.01097446,1.32437825,0.25062700,0.00496343,1.05955462,0.70079016
-5.20160080,2.23835272,0.01042977,1.30353207,0.24219701,0.00481752,1.03930481,0.69783044
-5.19559780,2.18623514,0.00987387,1.27951246,0.23267101,0.00465455,1.01464816,0.69374568
-5.18959480,2.12885223,0.00931135,1.25265372,0.22217227,0.00447711,0.98589325,0.68855430
-5.18359180,2.06702860,0.00874741,1.22335870,0.21084727,0.00428816,0.95343065,0.68230551
-5.17758879,2.00169095,0.00818765,1.19208660,0.19886030,0.00409093,0.91772245,0.67507737
-5.17158579,1.93383876,0.00763785,1.15933928,0.18638760,0.00388876,0.87928986,0.66697422
-5.16558279,1.86451411,0.00710380,1.12564689,0.17361153,0.00368501,0.83869944,0.65812347
-5.15957979,1.79477187,0.00659107,1.09155342,0.16071481,0.00348300,0.79654870,0.64867222
-5.15357679,1.72565178,0.00610488,1.05760303,0.14787532,0.00328580,0.75345162,0.63878380
-5.14757379,1.65815367,0.00564994,1.02432767,0.13526148,0.00309625,0.71002482,0.62863450
-5.14157079,1.59321663,0.00523035,0.99223653,0.12302845,0.00291681,0.66687485,0.61841064
-5.13556778,1.53170292,0.00484957,0.96180775,0.11131520,0.00274954,0.62458707,0.60830618
-5.12956478,1.47438694,0.00451032,0.93348247,0.10024255,0.00259606,0.58371634,0.59852073
-5.12356178,1.42194930,0.00421465,0.90766140,0.08991212,0.00245751,0.54477985,0.58925815
-5.11755878,1.37497576,0.00396395,0.88470368,0.08040619,0.00233461,0.50825193,0.58072553
-5.11155578,1.33396046,0.00375903,0.86492782,0.07178830,0.00222760,0.47456087,0.57313243
-5.10555278,1.29931255,0.00360018,0.84861424,0.06410451,0.00213635,0.44408738,0.56669022
-5.09954977,1.27136547,0.00348733,0.83600900,0.05738522,0.00206036,0.41716454,0.56161130
-5.09354677,1.25038753,0.00342009,0.82732802,0.05164722,0.00199886,0.39407869,0.55810794
-5.08754377,1.23659283,0.00339794,0.82276123,0.04689604,0.00195086,0.37507095,0.55639051
-5.08154077,1.23015129,0.00342027,0.82247606,0.04312821,0.00191519,0.36033894,0.55666503
-5.07553777,1.23119681,0.00348652,0.82661976,0.04033346,0.00189062,0.35003823,0.55912969
-5.06953477,1.23983279,0.00359623,0.83532000,0.03849668,0.00187591,0.34428335,0.56397043
-5.06353177,1.25613421,0.00374909,0.84868364,0.03759945,0.00186985,0.34314806,0.57135557
-5.05752876,1.28014615,0.00394497,0.86679333,0.03762130,0.00187130,0.34666474,0.58142952
-5.05152576,1.31187850,0.00418392,0.88970212,0.03854042,0.00187929,0.35482296,0.59430588
-5.04552276,1.35129734,0.00446611,0.91742635,0.04033397,0.00189299,0.36756728,0.61006010
-5.03951976,1.39831344,0.00479178,0.94993711,0.04297797,0.00191173,0.38479466,0.62872220
-5.03351676,1.45276880,0.00516117,0.98715099,0.04644678,0.00193503,0.40635156,0.65027000
-5.02751376,1.51442234,0.00557438,1.02892077,0.05071236,0.00196259,0.43203141,0.67462320
-5.02151076,1.58293600,0.00603130,1.07502687,0.05574322,0.00199423,0.46157262,0.70163901
-5.01550775,1.65786259,0.00653145,1.12517050,0.06150338,0.00202991,0.49465784,0.73110963
-5.00950475,1.73863666,0.00707389,1.17896910,0.06795119,0.00206970,0.53091468,0.76276211
-5.00350175,1.82456970,0.00765712,1.23595501,0.07503837,0.00211370,0.56991832,0.79626079
-4.99749875,1.91485055,0.00827898,1.29557783,0.08270918,0.00216205,0.61119630,0.83121258
-4.99149575,2.00855171,0.00893662,1.35721072,0.09089989,0.00221486,0.65423555,0.86717503
-4.98549275,2.10464192,0.00962646,1.42016095,0.09953856,0.00227223,0.69849161,0.90366705
-4.97948974,2.20200484,0.01034422,1.48368427,0.10854524,0.00233414,0.74339989,0.94018196
-4.97348674,2.29946329,0.01108494,1.54700278,0.11783258,0.00240052,0.78838861,0.97620224
-4.96748374,2.39580802,0.01184310,1.60932544,0.12730672,0.00247116,0.83289279,1.01121551
-4.96148074,2.48982972,0.01261269,1.66987032,0.13686866,0.00254576,0.87636884,1.04473071
-4.95547774,2.58035253,0.01338735,1.72788738,0.14641584,0.00262388,0.91830882,1.07629384
-4.94947474,2.66626731,0.01416051,1.78268043,0.15584396,0.00270497,0.95825372,1.10550222
-4.94347174,2.74656255,0.01492558,1.83362713,0.16504889,0.00278839,0.99580497,1.13201658
-4.93746873,2.82035134,0.01567603,1.88019573,0.17392868,0.00287338,1.03063340,1.15557009
-4.93146573,2.88689252,0.01640554,1.92195749,0.18238542,0.00295914,1.06248525,1.17597395
-4.92546273,2.94560491,0.01710815,1.95859409,0.19032696,0.00304475,1.09118455,1.19311901
-4.91945973,2.99607361,0.01777825,1.98989946,0.19766849,0.00312930,1.11663196,1.20697338
-4.91345673,3.03804818,0.01841074,2.01577601,0.20433368,0.00321181,1.13879982,1.21757618
-4.90745373,3.07143292,0.01900092,2.03622546,0.21025561,0.00329128,1.15772388,1.22502777
-4.90145073,3.09626986,0.01954458,2.05133509,0.21537738,0.00336671,1.17349209,1.22947715
-4.89544772,3.11271610,0.02003790,2.06126011,0.21965234,0.00343710,1.18623123,1.23110724
-4.88944472,3.12101681,0.02047741,2.06620384,0.22304406,0.00350144,1.19609217,1.23011924
-4.88344172,3.12147622,0.02085991,2.06639664,0.22552616,0.00355876,1.20323482,1.22671687
-4.87743872,3.11442858,0.02118243,2.06207556,0.22708187,0.00360808,1.20781375,1.22109173
-4.87143572,3.10021131,0.02144214,2.05346588,0.22770353,0.00364848,1.20996545,1.21341069
-4.86543272,3.07914217,0.02163633,2.04076605,0.22739211,0.00367908,1.20979818,1.20380626
-4.85942971,3.05150235,0.02176243,2.02413708,0.22615670,0.00369904,1.20738516,1.19237044
-4.85342671,3.01752643,0.02181799,2.00369713,0.22401410,0.00370761,1.20276146,1.17915261
-4.84742371,2.97740002,0.02180079,1.97952173,0.22098849,0.00370414,1.19592513,1.16416161
-4.84142071,2.93126524,0.02170889,1.95164969,0.21711122,0.00368807,1.18684229,1.14737166
-4.83541771,2.87923344,0.02154080,1.92009413,0.21242066,0.00365900,1.17545604,1.12873197
-4.82941471,2.82140421,0.02129560,1.88485801,0.20696213,0.00361669,1.16169871,1.10817924
-4.82341171,2.75788932,0.02097312,1.84595304,0.20078788,0.00356108,1.14550649,1.08565216
-4.81740870,2.68883961,0.02057405,1.80342054,0.19395693,0.00349229,1.12683572,1.06110713
-4.81140570,2.61447300,0.02010016,1.75735291,0.18653496,0.00341069,1.10567975,1.03453389
-4.80540270,2.53510133,0.01955434,1.70791422,0.17859394,0.00331686,1.08208520,1.00597023
-4.79939970,2.45115433,0.01894074,1.65535832,0.17021164,0.00321160,1.05616673,0.97551475
-4.79339670,2.36319855,0.01826479,1.60004343,0.16147094,0.00309596,1.02811927,0.94333681
-4.78739370,2.27195016,0.01753317,1.54244189,0.15245891,0.00297120,0.99822690,0.90968302
-4.78139070,2.17828017,0.01675374,1.48314457,0.14326563,0.00283875,0.96686786,0.87487986
-4.77538769,2.08321176,0.01593546,1.42285920,0.13398291,0.00270025,0.93451513,0.83933216
-4.76938469,1.98790936,0.01508815,1.36240274,0.12470281,0.00255745,0.90173247,0.80351755
-4.76338169,1.89365976,0.01422231,1.30268784,0.11551602,0.00241223,0.86916601,0.76797693
-4.75737869,1.80184610,0.01334888,1.24470383,0.10651030,0.00226649,0.83753151,0.73330155
-4.75137569,1.71391551,0.01247892,1.18949316,0.09776889,0.00212218,0.80759785,0.70011715
-4.74537269,1.63134202,0.01162336,1.13812394,0.08936899,0.00198122,0.78016723,0.66906594
-4.73936968,1.55558583,0.01079271,1.09165989,0.08138046,0.00184544,0.75605285,0.64078701
-4.73336668,1.48805093,0.00999677,1.05112861,0.07386462,0.00171659,0.73605477,0.61589616
-4.72736368,1.43004228,0.00924441,1.01748951,0.06687340,0.00159623,0.72093491,0.59496574
-4.72136068,1.38272445,0.00854335,0.99160243,0.06044864,0.00148576,0.71139192,0.57850535
-4.71535768,1.34708297,0.00789996,0.97419812,0.05462174,0.00138636,0.70803683,0.56694408
-4.70935468,1.32388977,0.00731919,0.96585156,0.04941354,0.00129897,0.71137024,0.56061480
-4.70335168,1.31367406,0.00680445,0.96695908,0.04483443,0.00122429,0.72176198,0.55974120
-4.69734867,1.31669940,0.00635760,0.97772006,0.04088478,0.00116273,0.73943378,0.56442776
-4.69134567,1.33294806,0.00597896,0.99812391,0.03755544,0.00111445,0.76444571,0.57465333
-4.68534267,1.36211313,0.00566738,1.02794300,0.03482854,0.00107934,0.79668709,0.59026819
-4.67933967,1.40359902,0.00542033,1.06673174,0.03267830,0.00105702,0.83587211,0.61099506
-4.67333667,1.45653039,0.00523405,1.11383229,0.03107210,0.00104686,0.88154081,0.63643398
-4.66733367,1.51976974,0.00510370,1.16838696,0.02997143,0.00104802,0.93306550,0.66607095
-4.66133067,1.59194334,0.00502355,1.22935704,0.02933305,0.00105942,0.98966282,0.69929038
-4.65532766,1.67147506,0.00498716,1.29554804,0.02911011,0.00107981,1.05041128,0.73539088
-4.64932466,1.75662738,0.00498762,1.36564050,0.02925325,0.00110780,1.11427407,0.77360420
-4.64332166,1.84554848,0.00501772,1.43822588,0.02971173,0.00114187,1.18012660,0.81311666
-4.63731866,1.93632421,0.00507015,1.51184631,0.03043451,0.00118041,1.24678796,0.85309257
-4.63131566,2.02703321,0.00513775,1.58503711,0.03137131,0.00122179,1.31305551,0.89269889
-4.62531266,2.11580339,0.00521361,1.65637049,0.03247355,0.00126434,1.37774131,0.93113019
-4.61930965,2.20086777,0.00529131,1.72449901,0.03369532,0.00130647,1.43970900,0.96763321
-4.61330665,2.28061750,0.00536499,1.78819691,0.03499416,0.00134663,1.49790981,1.00152990
-4.60730365,2.35364981,0.00542953,1.84639771,0.03633178,0.00138339,1.55141609,1.03223805
-4.60130065,2.41880897,0.00548060,1.89822632,0.03767463,0.00141549,1.59945077,1.05928867
-4.59529765,2.47521819,0.00551473,1.94302419,0.03899436,0.00144183,1.64141147,1.08233922
-4.58929465,2.52230093,0.00552933,1.98036622,0.04026809,0.00146149,1.67688795,1.10118203
-4.58329165,2.55979054,0.00552273,2.01006843,0.04147855,0.00147380,1.70567189,1.11574756
-4.57728864,2.58772744,0.00549411,2.03218590,0.04261402,0.00147832,1.72775845,1.12610202
-4.57128564,2.60644396,0.00544349,2.04700091,0.04366817,0.00147483,1.74333938,1.13243958
-4.56528264,2.61653724,0.00537163,2.05500164,0.04463971,0.00146336,1.75278773,1.13506928
-4.55927964,2.61883148,0.00527994,2.05685245,0.04553198,0.00144415,1.75663503,1.13439730
-4.55327664,2.61433131,0.00517038,2.05335697,0.04635243,0.00141767,1.75554176,1.13090524
-4.54727364,2.60416849,0.00504536,2.04541593,0.04711204,0.00138454,1.75026277,1.12512560
-4.54127064,2.58954473,0.00490761,2.03398170,0.04782487,0.00134559,1.74160920,1.11761547
-4.53526763,2.57167345,0.00476005,2.02001198,0.04850750,0.00130175,1.73040901,1.10892982
-4.52926463,2.55172348,0.00460572,2.00442488,0.04917868,0.00125405,1.71746803,1.09959566
-4.52326163,2.53076773,0.00444766,1.98805778,0.04985911,0.00120363,1.70353374,1.09008842
-4.51725863,2.50973935,0.00428883,1.97163210,0.05057131,0.00115163,1.68926350,1.08081168
-4.51125563,2.48939769,0.00413208,1.95572575,0.05133974,0.00109924,1.67519903,1.07208122
-4.50525263,2.47030565,0.00398006,1.94075458,0.05219107,0.00104764,1.66174828,1.06411427
-4.49924962,2.45281949,0.00383528,1.92696371,0.05315457,0.00099797,1.64917566,1.05702430
-4.49324662,2.43709128,0.00370003,1.91442905,0.05426268,0.00095137,1.63760092,1.05082163
-4.48724362,2.42308356,0.00357648,1.90306853,0.05555155,0.00090893,1.62700654,1.04541962
-4.48124062,2.41059496,0.00346663,1.89266235,0.05706162,0.00087169,1.61725303,1.04064607
-4.47523762,2.39929494,0.00337244,1.88288067,0.05883809,0.00084067,1.60810091,1.03625895
-4.46923462,2.38876526,0.00329583,1.87331704,0.06093123,0.00081685,1.59923805,1.03196560
-4.46323162,2.37854539,0.00323872,1.86352536,0.06339634,0.00080117,1.59031039,1.02744418
-4.45722861,2.36817895,0.00320311,1.85305802,0.06629338,0.00079459,1.58095428,1.02236610
-4.45122561,2.35725810,0.00319107,1.84150304,0.06968623,0.00079802,1.57082817,1.01641809
-4.44522261,2.34546309,0.00320479,1.82851773,0.07364133,0.00081238,1.55964194,1.00932282
-4.43921961,2.33259448,0.00324651,1.81385702,0.07822595,0.00083855,1.54718198,1.00085673
-4.43321661,2.31859603,0.00331855,1.79739484,0.08350584,0.00087742,1.53333050,0.99086432
-4.42721361,2.30356690,0.00342322,1.77913732,0.08954243,0.00092981,1.51807818,0.97926803
-4.42121061,2.28776247,0.00356273,1.75922710,0.09638970,0.00099650,1.50152931,0.96607348
-4.41520760,2.27158378,0.00373911,1.73793893,0.10409072,0.00107816,1.48389945,0.95136979
-4.40920460,2.25555651,0.00395407,1.71566665,0.11267399,0.00117534,1.46550586,0.93532524
-4.40320160,2.24030082,0.00420887,1.69290290,0.12214995,0.00128842,1.44675138,0.91817866
-4.39719860,2.22649421,0.00450417,1.67021276,0.13250755,0.00141754,1.42810322,0.90022738
-4.39119560,2.21482976,0.00483992,1.64820316,0.14371143,0.00156262,1.41006782,0.88181237
-4.38519260,2.20597266,0.00521519,1.62749022,0.15569956,0.00172323,1.39316373,0.86330191
-4.37918959,2.20051775,0.00562811,1.60866634,0.16838185,0.00189862,1.37789422,0.84507454
-4.37318659,2.19895099,0.00607573,1.59226949,0.18163966,0.00208765,1.36472138,0.82750267
-4.36718359,2.20161735,0.00655405,1.57875629,0.19532648,0.00228878,1.35404345,0.81093753
-4.36118059,2.20869719,0.00705794,1.56848071,0.20926982,0.00250007,1.34617670,0.79569657
-4.35517759,2.22019279,0.00758123,1.56167955,0.22327438,0.00271917,1.34134297,0.78205379
-4.34917459,2.23592586,0.00811681,1.55846542,0.23712632,0.00294337,1.33966355,0.77023348
-4.34317159,2.25554622,0.00865674,1.55882761,0.25059877,0.00316963,1.34115966,0.76040757
-4.33716858,2.27855119,0.00919244,1.56264049,0.26345822,0.00339464,1.34575918,0.75269643
-4.33116558,2.30431438,0.00971497,1.56967869,0.27547161,0.00361489,1.35330923,0.74717285
-4.32516258,2.33212204,0.01021523,1.57963787,0.28641396,0.00382680,1.36359324,0.74386859
-4.31915958,2.36121465,0.01068430,1.59215957,0.29607604,0.00402679,1.37635147,0.74278290
-4.31315658,2.39083116,0.01111371,1.60685824,0.30427191,0.00421139,1.39130317,0.74389197
-4.30715358,2.42025279,0.01149574,1.62334858,0.31084590,0.00437741,1.40816884,0.74715866
