energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.66983492,0.92457933,0.01705407,0.02754934,0.36507831,0.27790631,0.59769889,0.00000000,0.27933354,0.08500362
-5.66383192,0.91803294,0.01710161,0.02665300,0.35543958,0.27666331,0.59322127,0.00000000,0.27589576,0.08683962
-5.65782891,0.91976188,0.01735438,0.02600717,0.34838121,0.27809978,0.59402543,0.00000000,0.27442925,0.08981810
-5.65182591,0.93025155,0.01779072,0.02562005,0.34407495,0.28241920,0.60045131,0.00000000,0.27506363,0.09398207
-5.64582291,0.94990466,0.01838581,0.02549690,0.34266519,0.28980752,0.61278633,0.00000000,0.27790970,0.09936220
-5.63981991,0.97903084,0.01911232,0.02563986,0.34426610,0.30042920,0.63125795,0.00000000,0.28305725,0.10597545
-5.63381691,1.01783626,0.01994108,0.02604780,0.34895856,0.31442287,0.65602623,0.00000000,0.29057282,0.11382382
-5.62781391,1.06641391,0.02084172,0.02671623,0.35678739,0.33189705,0.68717681,0.00000000,0.30049767,0.12289312
-5.62181091,1.12473525,0.02178344,0.02763717,0.36775880,0.35292595,0.72471474,0.00000000,0.31284594,0.13315193
-5.61580790,1.19264370,0.02273568,0.02879906,0.38183851,0.37754569,0.76855966,0.00000000,0.32760322,0.14455093
-5.60980490,1.26985077,0.02366888,0.03018681,0.39895046,0.40575111,0.81854257,0.00000000,0.34472549,0.15702250
-5.60380190,1.35593498,0.02455513,0.03178187,0.41897652,0.43749331,0.87440465,0.00000000,0.36413868,0.17048086
-5.59779890,1.45034404,0.02536887,0.03356242,0.44175699,0.47267806,0.93579812,0.00000000,0.38573857,0.18482265
-5.59179590,1.55240029,0.02608750,0.03550366,0.46709213,0.51116524,1.00228936,0.00000000,0.40939137,0.19992794
-5.58579290,1.66130935,0.02669187,0.03757820,0.49474460,0.55276925,1.07336419,0.00000000,0.43493460,0.21566191
-5.57978989,1.77617168,0.02716675,0.03975655,0.52444280,0.59726046,1.14843518,0.00000000,0.46217853,0.23187685
-5.57378689,1.89599676,0.02750118,0.04200767,0.55588489,0.64436762,1.22685072,0.00000000,0.49090790,0.24841464
-5.56778389,2.01971925,0.02768862,0.04429963,0.58874340,0.69378113,1.30790549,0.00000000,0.52088397,0.26510955
-5.56178089,2.14621657,0.02772707,0.04660027,0.62267039,0.74515710,1.39085202,0.00000000,0.55184683,0.28179125
-5.55577789,2.27432733,0.02761899,0.04887791,0.65730265,0.79812201,1.47491282,0.00000000,0.58351789,0.29828798
-5.54977489,2.40286978,0.02737105,0.05110198,0.69226721,0.85227780,1.55929268,0.00000000,0.61560255,0.31442970
-5.54377189,2.53065980,0.02699387,0.05324372,0.72718657,0.90720730,1.64319084,0.00000000,0.64779310,0.33005108
-5.53776888,2.65652785,0.02650151,0.05527674,0.76168387,0.96247974,1.72581242,0.00000000,0.67977173,0.34499438
-5.53176588,2.77933438,0.02591094,0.05717746,0.79538764,1.01765625,1.80637911,0.00000000,0.71121385,0.35911193
-5.52576288,2.89798337,0.02524143,0.05892555,0.82793627,1.07229518,1.88413868,0.00000000,0.74179154,0.37226822
-5.51975988,3.01143393,0.02451381,0.06050416,0.85898197,1.12595715,1.95837322,0.00000000,0.77117742,0.38434166
-5.51375688,3.11870963,0.02374986,0.06190005,0.88819435,1.17820967,2.02840616,0.00000000,0.79904867,0.39522576
-5.50775388,3.21890587,0.02297153,0.06310360,0.91526366,1.22863143,2.09360800,0.00000000,0.82509149,0.40482997
-5.50175088,3.31119538,0.02220036,0.06410871,0.93990357,1.27681596,2.15340085,0.00000000,0.84900582,0.41307999
-5.49574787,3.39483205,0.02145682,0.06491254,0.96185378,1.32237493,2.20726204,0.00000000,0.87051024,0.41991781
-5.48974487,3.46915350,0.02075979,0.06551526,0.98088230,1.36494092,2.25472697,0.00000000,0.88934722,0.42530137
-5.48374187,3.53358285,0.02012617,0.06591960,0.99678772,1.40416983,2.29539134,0.00000000,0.90528829,0.42920400
-5.47773887,3.58762989,0.01957052,0.06613053,1.00940120,1.43974294,2.32891317,0.00000000,0.91813928,0.43161371
-5.47173587,3.63089225,0.01910489,0.06615471,1.01858853,1.47136875,2.35501464,0.00000000,0.92774535,0.43253242
-5.46573287,3.66305669,0.01873865,0.06600017,1.02425205,1.49878465,2.37348409,0.00000000,0.93399564,0.43197517
-5.45972986,3.68390101,0.01847860,0.06567587,1.02633255,1.52175864,2.38417817,0.00000000,0.93682746,0.42996939
-5.45372686,3.69329651,0.01832897,0.06519136,1.02481105,1.54009109,2.38702427,0.00000000,0.93622973,0.42655429
-5.44772386,3.69121114,0.01829173,0.06455654,1.01971032,1.55361662,2.38202322,0.00000000,0.93224561,0.42178037
-5.44172086,3.67771335,0.01836673,0.06378145,1.01109623,1.56220631,2.36925208,0.00000000,0.92497415,0.41570904
-5.43571786,3.65297630,0.01855212,0.06287615,0.99907863,1.56577008,2.34886690,0.00000000,0.91457082,0.40841237
-5.42971486,3.61728214,0.01884465,0.06185070,0.98381167,1.56425925,2.32110521,0.00000000,0.90124681,0.39997291
-5.42371186,3.57102598,0.01924002,0.06071521,0.96549356,1.55766935,2.28628786,0.00000000,0.88526715,0.39048350
-5.41770885,3.51471897,0.01973329,0.05947987,0.94436536,1.54604284,2.24481988,0.00000000,0.86694746,0.38004704
-5.41170585,3.44898986,0.02031916,0.05815511,0.92070896,1.52947173,2.19719008,0.00000000,0.84664945,0.36877608
-5.40570285,3.37458459,0.02099232,0.05675173,0.89484398,1.50809982,2.14396879,0.00000000,0.82477515,0.35679232
-5.39969985,3.29236307,0.02174769,0.05528099,0.86712351,1.48212428,2.08580369,0.00000000,0.80175996,0.34422566
-5.39369685,3.20329292,0.02258061,0.05375472,0.83792881,1.45179638,2.02341319,0.00000000,0.77806453,0.33121304
-5.38769385,3.10843951,0.02348698,0.05218536,0.80766280,1.41742110,1.95757742,0.00000000,0.75416574,0.31789685
-5.38169085,3.00895218,0.02446334,0.05058594,0.77674263,1.37935529,1.88912654,0.00000000,0.73054679,0.30442301
-5.37568784,2.90604657,0.02550684,0.04896996,0.74559127,1.33800440,1.81892663,0.00000000,0.70768662,0.29093855
-5.36968484,2.80098320,0.02661515,0.04735124,0.71462850,1.29381745,1.74786324,0.00000000,0.68604891,0.27758902
-5.36368184,2.69504263,0.02778639,0.04574367,0.68426141,1.24728040,1.67682308,0.00000000,0.66607087,0.26451552
-5.35767884,2.58949804,0.02901884,0.04416090,0.65487486,1.19890781,1.60667431,0.00000000,0.64815213,0.25185158
-5.35167584,2.48558582,0.03031077,0.04261598,0.62682211,1.14923317,1.53824598,0.00000000,0.63264399,0.23972004
-5.34567284,2.38447552,0.03166013,0.04112097,0.60041604,1.09879799,1.47230769,0.00000000,0.61983940,0.22822994
-5.33966983,2.28724006,0.03306429,0.03968657,0.57592142,1.04814008,1.40954986,0.00000000,0.60996402,0.21747372
-5.33366683,2.19482781,0.03451971,0.03832175,0.55354837,0.99778160,1.35056583,0.00000000,0.60316874,0.20752469
-5.32766383,2.10803761,0.03602175,0.03703343,0.53344757,0.94821709,1.29583646,0.00000000,0.59952401,0.19843510
-5.32166083,2.02749820,0.03756441,0.03582626,0.51570733,0.89990232,1.24571803,0.00000000,0.59901623,0.19023469
-5.31565783,1.95365299,0.03914022,0.03470243,0.50035279,0.85324424,1.20043415,0.00000000,0.60154666,0.18293011
-5.30965483,1.88675132,0.04074019,0.03366167,0.48734730,0.80859270,1.16007218,0.00000000,0.60693297,0.17650499
-5.30365183,1.82684673,0.04235382,0.03270128,0.47659612,0.76623417,1.12458444,0.00000000,0.61491352,0.17092082
-5.29764882,1.77380259,0.04396934,0.03181635,0.46795219,0.72638795,1.09379442,0.00000000,0.62515455,0.16611871
-5.29164582,1.72730519,0.04557398,0.03100005,0.46122392,0.68920496,1.06740781,0.00000000,0.63726011,0.16202171
-5.28564282,1.68688375,0.04715436,0.03024399,0.45618460,0.65476921,1.04502789,0.00000000,0.65078453,0.15853800
-5.27963982,1.65193665,0.04869707,0.02953876,0.45258317,0.62310189,1.02617495,0.00000000,0.66524707,0.15556439
-5.27363682,1.62176278,0.05018927,0.02887436,0.45015580,0.59416781,1.01030860,0.00000000,0.68014832,0.15299036
-5.26763382,1.59559664,0.05161938,0.02824084,0.44863773,0.56788389,0.99685229,0.00000000,0.69498774,0.15070226
-5.26163082,1.57264549,0.05297781,0.02762875,0.44777502,0.54412921,0.98521882,0.00000000,0.70928161,0.14858751
-5.25562781,1.55212679,0.05425768,0.02702972,0.44733548,0.52275609,0.97483568,0.00000000,0.72258066,0.14653875
-5.24962481,1.53330423,0.05545547,0.02643683,0.44711831,0.50360156,0.96516905,0.00000000,0.73448667,0.14445758
-5.24362181,1.51552047,0.05657156,0.02584500,0.44696208,0.48649867,0.95574543,0.00000000,0.74466710,0.14225794
-5.23761881,1.49822503,0.05761063,0.02525120,0.44675053,0.47128692,0.94616980,0.00000000,0.75286719,0.13986874
-5.23161581,1.48099594,0.05858188,0.02465457,0.44641594,0.45782138,0.93613957,0.00000000,0.75891892,0.13723596
-5.22561281,1.46355416,0.05949899,0.02405641,0.44594000,0.44597995,0.92545356,0.00000000,0.76274613,0.13432383
-5.21960980,1.44577009,0.06037986,0.02346003,0.44535198,0.43566845,0.91401591,0.00000000,0.76436586,0.13111532
-5.21360680,1.42766190,0.06124609,0.02287048,0.44472438,0.42682326,0.90183449,0.00000000,0.76388545,0.12761177
-5.20760380,1.40938592,0.06212217,0.02229421,0.44416632,0.41941147,0.88901431,0.00000000,0.76149572,0.12383182
-5.20160080,1.39121967,0.06303450,0.02173858,0.44381492,0.41342862,0.87574616,0.00000000,0.75746050,0.11980967
-5.19559780,1.37353868,0.06401019,0.02121143,0.44382515,0.40889419,0.86229119,0.00000000,0.75210291,0.11559274
-5.18959480,1.35678827,0.06507571,0.02072046,0.44435875,0.40584524,0.84896245,0.00000000,0.74578925,0.11123897
-5.18359180,1.34145193,0.06625551,0.02027278,0.44557273,0.40432857,0.83610418,0.00000000,0.73891111,0.10681379
-5.17758879,1.32801826,0.06757063,0.01987439,0.44760802,0.40439194,0.82407022,0.00000000,0.73186672,0.10238696
-5.17158579,1.31694794,0.06903730,0.01952972,0.45057900,0.40607503,0.81320245,0.00000000,0.72504242,0.09802943
-5.16558279,1.30864278,0.07066587,0.01924134,0.45456438,0.40940049,0.80381048,0.00000000,0.71879516,0.09381030
-5.15957979,1.30341833,0.07245978,0.01900965,0.45959980,0.41436586,0.79615365,0.00000000,0.71343682,0.08979416
-5.15357679,1.30148155,0.07441491,0.01883282,0.46567283,0.42093676,0.79042603,0.00000000,0.70922120,0.08603863
-5.14757379,1.30291441,0.07651925,0.01870671,0.47272027,0.42904175,0.78674519,0.00000000,0.70633403,0.08259253
-5.14157079,1.30766443,0.07875287,0.01862507,0.48062817,0.43856918,0.78514525,0.00000000,0.70488661,0.07949439
-5.13556778,1.31554225,0.08108832,0.01857971,0.48923446,0.44936631,0.78557426,0.00000000,0.70491302,0.07677160
-5.12956478,1.32622629,0.08349131,0.01856086,0.49833395,0.46124060,0.78789599,0.00000000,0.70637109,0.07444001
-5.12356178,1.33927406,0.08592173,0.01855763,0.50768562,0.47396319,0.79189586,0.00000000,0.70914673,0.07250412
-5.11755878,1.35413930,0.08833497,0.01855846,0.51702172,0.48727446,0.79729059,0.00000000,0.71306130,0.07095761
-5.11155578,1.37019394,0.09068336,0.01855167,0.52605827,0.50089114,0.80374081,0.00000000,0.71788157,0.06978439
-5.10555278,1.38675364,0.09291783,0.01852601,0.53450634,0.51451479,0.81086616,0.00000000,0.72333149,0.06895991
-5.09954977,1.40310550,0.09498956,0.01847119,0.54208379,0.52784115,0.81826176,0.00000000,0.72910516,0.06845278
-5.09354677,1.41853655,0.09685157,0.01837837,0.54852669,0.54056983,0.82551546,0.00000000,0.73488036,0.06822649
-5.08754377,1.43236162,0.09846031,0.01824058,0.55360015,0.55241393,0.83222492,0.00000000,0.74033183,0.06824132
-5.08154077,1.44394937,0.09977695,0.01805311,0.55710785,0.56310911,0.83801382,0.00000000,0.74514388,0.06845620
-5.07553777,1.45274536,0.10076850,0.01781372,0.55890017,0.57242171,0.84254645,0.00000000,0.74902161,0.06883052
-5.06953477,1.45829131,0.10140868,0.01752282,0.55888038,0.58015558,0.84554035,0.00000000,0.75170059,0.06932587
-5.06353177,1.46023996,0.10167845,0.01718354,0.55700891,0.58615746,0.84677631,0.00000000,0.75295449,0.06990755
-5.05752876,1.45836510,0.10156625,0.01680160,0.55330544,0.59032065,0.84610570,0.00000000,0.75260073,0.07054591
-5.05152576,1.45256682,0.10106801,0.01638521,0.54784896,0.59258696,0.84345494,0.00000000,0.75050406,0.07121741
-5.04552276,1.44287198,0.10018680,0.01594478,0.54077573,0.59294704,0.83882710,0.00000000,0.74657810,0.07190541
-5.03951976,1.42943037,0.09893233,0.01549263,0.53227550,0.59143916,0.83230082,0.00000000,0.74078516,0.07260065
-5.03351676,1.41250696,0.09732025,0.01504254,0.52258604,0.58814652,0.82402673,0.00000000,0.73313451,0.07330148
-5.02751376,1.39247095,0.09537133,0.01460937,0.51198636,0.58319361,0.81422176,0.00000000,0.72367936,0.07401373
-5.02151076,1.36978233,0.09311055,0.01420858,0.50078881,0.57674153,0.80316156,0.00000000,0.71251294,0.07475034
-5.01550775,1.34497652,0.09056616,0.01385577,0.48933052,0.56898280,0.79117153,0.00000000,0.69976392,0.07553072
-5.00950475,1.31864800,0.08776878,0.01356620,0.47796431,0.56013584,0.77861682,0.00000000,0.68559137,0.07637982
-5.00350175,1.29143333,0.08475055,0.01335441,0.46704942,0.55043925,0.76589159,0.00000000,0.67017969,0.07732709
-4.99749875,1.26399430,0.08154438,0.01323377,0.45694234,0.54014633,0.75340796,0.00000000,0.65373340,0.07840522
-4.99149575,1.23700157,0.07818325,0.01321618,0.44798795,0.52951968,0.74158494,0.00000000,0.63647219,0.07964871
-4.98549275,1.21111914,0.07469969,0.01331174,0.44051110,0.51882631,0.73083756,0.00000000,0.61862611,0.08109252
-4.97948974,1.18699005,0.07112530,0.01352853,0.43480884,0.50833304,0.72156652,0.00000000,0.60043100,0.08277054
-4.97348674,1.16522319,0.06749049,0.01387243,0.43114352,0.49830244,0.71414841,0.00000000,0.58212420,0.08471421
-4.96748374,1.14638168,0.06382415,0.01434699,0.42973659,0.48898911,0.70892682,0.00000000,0.56394040,0.08695118
-4.96148074,1.13097253,0.06015356,0.01495336,0.43076346,0.48063643,0.70620428,0.00000000,0.54610774,0.08950405
-4.95547774,1.11943781,0.05650423,0.01569030,0.43434934,0.47347363,0.70623531,0.00000000,0.52884399,0.09238940
-4.94947474,1.11214722,0.05289981,0.01655420,0.44056603,0.46771319,0.70922057,0.00000000,0.51235290,0.09561691
-4.94347174,1.10939212,0.04936212,0.01753915,0.44942983,0.46354852,0.71530210,0.00000000,0.49682058,0.09918876
-4.93746873,1.11138097,0.04591099,0.01863706,0.46090055,0.46115196,0.72456002,0.00000000,0.48241218,0.10309929
-4.93146573,1.11823633,0.04256432,0.01983782,0.47488154,0.46067304,0.73701033,0.00000000,0.46926859,0.10733489
-4.92546273,1.12999339,0.03933796,0.02112947,0.49122086,0.46223707,0.75260431,0.00000000,0.45750357,0.11187414
-4.91945973,1.14660019,0.03624567,0.02249842,0.50971359,0.46594416,0.77122918,0.00000000,0.44720115,0.11668828
-4.91345673,1.16791960,0.03329907,0.02392968,0.53010515,0.47186866,0.79271041,0.00000000,0.43841358,0.12174178
-4.90745373,1.19373315,0.03050758,0.02540713,0.55209582,0.48005917,0.81681542,0.00000000,0.43115984,0.12699321
-4.90145073,1.22374684,0.02787837,0.02691378,0.57534622,0.49053915,0.84325881,0.00000000,0.42542491,0.13239629
-4.89544772,1.25759880,0.02541634,0.02843211,0.59948383,0.50330815,0.87170903,0.00000000,0.42115980,0.13790104
-4.88944472,1.29486896,0.02312410,0.02994434,0.62411040,0.51834381,0.90179644,0.00000000,0.41828246,0.14345504
-4.88344172,1.33509038,0.02100207,0.03143283,0.64881013,0.53560441,0.93312244,0.00000000,0.41667964,0.14900478
-4.87743872,1.37776212,0.01904851,0.03288037,0.67315852,0.55503209,0.96526971,0.00000000,0.41620956,0.15449703
-4.87143572,1.42236327,0.01725967,0.03427057,0.69673164,0.57655645,0.99781306,0.00000000,0.41670550,0.15988015
-4.86543272,1.46836766,0.01562999,0.03558819,0.71911557,0.60009846,1.03033060,0.00000000,0.41798006,0.16510538
-4.85942971,1.51525873,0.01415227,0.03681948,0.73991584,0.62557446,1.06241500,0.00000000,0.41983011,0.17012797
-4.85342671,1.56254392,0.01281797,0.03795247,0.75876654,0.65289978,1.09368415,0.00000000,0.42204213,0.17490821
-4.84742371,1.60976790,0.01161746,0.03897727,0.77533875,0.68199202,1.12379102,0.00000000,0.42439782,0.17941223
-4.84142071,1.65652398,0.01054032,0.03988627,0.78934809,0.71277340,1.15243213,0.00000000,0.42667978,0.18361261
-4.83541771,1.70246313,0.00957569,0.04067430,0.80056108,0.74517202,1.17935431,0.00000000,0.42867703,0.18748870
-4.82941471,1.74729988,0.00871249,0.04133872,0.80880008,0.77912188,1.20435932,0.00000000,0.43019017,0.19102676
-4.82341171,1.79081499,0.00793978,0.04187943,0.81394649,0.81456137,1.22730622,0.00000000,0.43103606,0.19421975
-4.81740870,1.83285427,0.00724694,0.04229878,0.81594238,0.85143019,1.24811116,0.00000000,0.43105185,0.19706685
-4.81140570,1.87332389,0.00662398,0.04260138,0.81479008,0.88966483,1.26674467,0.00000000,0.43009821,0.19957283
-4.80540270,1.91218200,0.00606165,0.04279388,0.81055019,0.92919262,1.28322654,0.00000000,0.42806177,0.20174706
-4.79939970,1.94942734,0.00555160,0.04288460,0.80333769,0.96992473,1.29761850,0.00000000,0.42485674,0.20360244
-4.79339670,1.98508528,0.00508648,0.04288314,0.79331670,1.01174845,1.31001519,0.00000000,0.42042570,0.20515413
-4.78739370,2.01919222,0.00466000,0.04279992,0.78069385,1.05451927,1.32053375,0.00000000,0.41473959,0.20641826
-4.78139070,2.05177916,0.00426691,0.04264569,0.76571083,1.09805324,1.32930274,0.00000000,0.40779710,0.20741060
-4.77538769,2.08285568,0.00390302,0.04243107,0.74863622,1.14212033,1.33645104,0.00000000,0.39962343,0.20814530
-4.76938469,2.11239528,0.00356510,0.04216606,0.72975716,1.18643926,1.34209733,0.00000000,0.39026863,0.20863383
-4.76338169,2.14032318,0.00325084,0.04185961,0.70937122,1.23067446,1.34634090,0.00000000,0.37980564,0.20888400
-4.75737869,2.16650761,0.00295878,0.04151927,0.68777866,1.27443570,1.34925424,0.00000000,0.36832804,0.20889940
-4.75137569,2.19075520,0.00268819,0.04115093,0.66527566,1.31728057,1.35087813,0.00000000,0.35594780,0.20867904
-4.74537269,2.21281128,0.00243899,0.04075862,0.64214854,1.35872032,1.35121941,0.00000000,0.34279302,0.20821741
-4.73936968,2.23236518,0.00221171,0.04034449,0.61866938,1.39822886,1.35025176,0.00000000,0.32900565,0.20750487
-4.73336668,2.24906060,0.00200737,0.03990886,0.59509296,1.43525497,1.34791945,0.00000000,0.31473945,0.20652846
-4.72736368,2.26251081,0.00182750,0.03945040,0.57165524,1.46923730,1.34414406,0.00000000,0.30015812,0.20527295
-4.72136068,2.27231794,0.00167406,0.03896641,0.54857324,1.49962158,1.33883367,0.00000000,0.28543349,0.20372232
-4.71535768,2.27809552,0.00154947,0.03845322,0.52604624,1.52587949,1.33189427,0.00000000,0.27074408,0.20186139
-4.70935468,2.27949323,0.00145658,0.03790665,0.50425812,1.54752820,1.32324259,0.00000000,0.25627373,0.19967765
-4.70335168,2.27622246,0.00139874,0.03732248,0.48338062,1.56414976,1.31281976,0.00000000,0.24221039,0.19716315
-4.69734867,2.26808127,0.00137982,0.03669700,0.46357721,1.57540931,1.30060497,0.00000000,0.22874505,0.19431644
-4.69134567,2.25497753,0.00140422,0.03602753,0.44500733,1.58107115,1.28662834,0.00000000,0.21607077,0.19114429
-4.68534267,2.23694863,0.00147694,0.03531290,0.42783058,1.58101180,1.27098223,0.00000000,0.20438172,0.18766331
-4.67933967,2.21417673,0.00160358,0.03455385,0.41221065,1.57522924,1.25383025,0.00000000,0.19387210,0.18390120
-4.67333667,2.18699837,0.00179035,0.03375339,0.39831862,1.56384781,1.23541332,0.00000000,0.18473513,0.17989763
-4.66733367,2.15590780,0.00204403,0.03291700,0.38633537,1.54711831,1.21605242,0.00000000,0.17716169,0.17570477
-4.66133067,2.12155354,0.00237190,0.03205276,0.37645283,1.52541312,1.19614743,0.00000000,0.17133883,0.17138717
-4.65532766,2.08472791,0.00278167,0.03117131,0.36887393,1.49921665,1.17617224,0.00000000,0.16744790,0.16702126
-4.64932466,2.04634989,0.00328128,0.03028570,0.36381105,1.46911112,1.15666584,0.00000000,0.16566234,0.16269427
-4.64332166,2.00744163,0.00387870,0.02941111,0.36148291,1.43575861,1.13821977,0.00000000,0.16614493,0.15850261
