energy_ev,total_up,Al_p_up,Al_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-5.86793397,10.05151267,0.22669615,0.00000000,4.79735081,3.85549584,0.04336738,6.42459354
-5.86193097,10.02376816,0.22871089,0.00000000,4.80075346,3.82400987,0.04526791,6.39747336
-5.85592796,9.95997871,0.23014383,0.00000000,4.78599838,3.77770235,0.04713662,6.34457288
-5.84992496,9.86256079,0.23101143,0.00000000,4.75413539,3.71787845,0.04895819,6.26764580
-5.84392196,9.73419356,0.23133204,0.00000000,4.70638375,3.64596336,0.05071520,6.16867117
-5.83791896,9.57769921,0.23112403,0.00000000,4.64407276,3.56344517,0.05238817,6.04977143
-5.83191596,9.39593113,0.23040405,0.00000000,4.56858365,3.47182061,0.05395579,5.91313391
-5.82591296,9.19167571,0.22918571,0.00000000,4.48129623,3.37254615,0.05539523,5.76093985
-5.81990995,8.96757234,0.22747863,0.00000000,4.38354284,3.26699668,0.05668264,5.59530400
-5.81390695,8.72605508,0.22528805,0.00000000,4.27657189,3.15643359,0.05779379,5.41822720
-5.80790395,8.46931731,0.22261493,0.00000000,4.16152226,3.04198299,0.05870473,5.23156325
-5.80190095,8.19929943,0.21945656,0.00000000,4.03940918,2.92462436,0.05939262,5.03700016
-5.79589795,7.91769801,0.21580765,0.00000000,3.91112153,2.80518927,0.05983658,4.83605523
-5.78989495,7.62599327,0.21166182,0.00000000,3.77742935,2.68436908,0.06001850,4.63008223
-5.78389195,7.32549097,0.20701329,0.00000000,3.63900034,2.56273006,0.05992384,4.42028859
-5.77788894,7.01737404,0.20185879,0.00000000,3.49642300,2.44073415,0.05954238,4.20775969
-5.77188594,6.70275874,0.19619943,0.00000000,3.35023433,2.31876324,0.05886873,3.99348755
-5.76588294,6.38275073,0.19004247,0.00000000,3.20094944,2.19714496,0.05790286,3.77840094
-5.75987994,6.05849626,0.18340278,0.00000000,3.04909081,2.07617795,0.05665024,3.56339418
-5.75387694,5.73122499,0.17630401,0.00000000,2.89521505,1.95615497,0.05512196,3.34935255
-5.74787394,5.40228145,0.16877925,0.00000000,2.73993533,1.83738244,0.05333453,3.13717255
-5.74187094,5.07314367,0.16087126,0.00000000,2.58393825,1.72019545,0.05130950,2.92777594
-5.73586793,4.74542816,0.15263207,0.00000000,2.42799430,1.60496776,0.04907294,2.72211705
-5.72986493,4.42088187,0.14412225,0.00000000,2.27296182,1.49211666,0.04665469,2.52118369
-5.72386193,4.10136253,0.13540957,0.00000000,2.11978456,1.38210287,0.04408755,2.32599214
-5.71785893,3.78880944,0.12656741,0.00000000,1.96948362,1.27542633,0.04140633,2.13757752
-5.71185593,3.48520745,0.11767279,0.00000000,1.82314474,1.17261840,0.03864687,1.95698058
-5.70585293,3.19254696,0.10880434,0.00000000,1.68190228,1.07423164,0.03584509,1.78523272
-5.69984992,2.91278293,0.10004007,0.00000000,1.54692100,0.98082815,0.03303602,1.62334038
-5.69384692,2.64779544,0.09145531,0.00000000,1.41937706,0.89296732,0.03025296,1.47227027
-5.68784392,2.39935422,0.08312076,0.00000000,1.30043934,0.81119399,0.02752675,1.33293628
-5.68184092,2.16908869,0.07510075,0.00000000,1.19125191,0.73602763,0.02488510,1.20618900
-5.67583792,1.95846465,0.06745189,0.00000000,1.09291820,0.66795290,0.02235218,1.09280795
-5.66983492,1.76876799,0.06022195,0.00000000,1.00648729,0.60741203,0.01994829,0.99349658
-5.66383192,1.60109508,0.05344929,0.00000000,0.93294204,0.55479882,0.01768970,0.90887959
-5.65782891,1.45634913,0.04716248,0.00000000,0.87318886,0.51045422,0.01558868,0.83950204
-5.65182591,1.33524113,0.04138045,0.00000000,0.82804848,0.47466313,0.01365364,0.78582911
-5.64582291,1.23829388,0.03611286,0.00000000,0.79824697,0.44765184,0.01188936,0.74824581
-5.63981991,1.16584741,0.03136082,0.00000000,0.78440623,0.42958590,0.01029736,0.72705539
-5.63381691,1.11806399,0.02711772,0.00000000,0.78703332,0.42056766,0.00887634,0.72247569
-5.62781391,1.09493144,0.02337039,0.00000000,0.80650778,0.42063331,0.00762260,0.73463275
-5.62181091,1.09626349,0.02010014,0.00000000,0.84306696,0.42974903,0.00653057,0.76355109
-5.61580790,1.12169637,0.01728403,0.00000000,0.89678892,0.44780615,0.00559329,0.80914068
-5.60980490,1.17068155,0.01489598,0.00000000,0.96757345,0.47461538,0.00480283,0.87118083
-5.60380190,1.24247495,0.01290786,0.00000000,1.05512187,0.50990043,0.00415074,0.94930164
-5.59779890,1.33612326,0.01129049,0.00000000,1.15891646,0.55329130,0.00362840,1.04296397
-5.59179590,1.45044890,0.01001443,0.00000000,1.27820100,0.60431795,0.00322734,1.15143929
-5.58579290,1.58403519,0.00905076,0.00000000,1.41196404,0.66240496,0.00293943,1.27379099
-5.57978989,1.73521374,0.00837154,0.00000000,1.55892638,0.72686791,0.00275706,1.40885872
-5.57378689,1.90205611,0.00795025,0.00000000,1.71753480,0.79691234,0.00267321,1.55524769
-5.56778389,2.08237187,0.00776204,0.00000000,1.88596341,0.87163579,0.00268149,1.71132439
-5.56178089,2.27371488,0.00778386,0.00000000,2.06212418,0.95003373,0.00277610,1.87522033
-5.55577789,2.47339933,0.00799448,0.00000000,2.24368759,1.03100955,0.00295168,2.04484489
-5.54977489,2.67852664,0.00837448,0.00000000,2.42811397,1.11338902,0.00320327,2.21790800
-5.54377189,2.88602375,0.00890617,0.00000000,2.61269565,1.19593892,0.00352608,2.39195283
-5.53776888,3.09269257,0.00957345,0.00000000,2.79460913,1.27738985,0.00391531,2.56439836
-5.53176588,3.29526974,0.01036176,0.00000000,2.97097624,1.35646231,0.00436603,2.73259068
-5.52576288,3.49049535,0.01125793,0.00000000,3.13893243,1.43189550,0.00487295,2.89386183
-5.51975988,3.67518835,0.01225019,0.00000000,3.29569994,1.50247776,0.00543031,3.04559423
-5.51375688,3.84632611,0.01332816,0.00000000,3.43866305,1.56707749,0.00603174,3.18528825
-5.50775388,4.00112510,0.01448289,0.00000000,3.56544262,1.62467341,0.00667023,3.31063051
-5.50175088,4.13711952,0.01570699,0.00000000,3.67396659,1.67438286,0.00733810,3.41956009
-5.49574787,4.25223452,0.01699478,0.00000000,3.76253372,1.71548706,0.00802703,3.51032973
-5.48974487,4.34485092,0.01834251,0.00000000,3.82986743,1.74745214,0.00872821,3.58155978
-5.48374187,4.41385864,0.01974857,0.00000000,3.87515767,1.76994531,0.00943246,3.63228208
-5.47773887,4.45869629,0.02121372,0.00000000,3.89808870,1.78284528,0.01013049,3.66197234
-5.47173587,4.47937530,0.02274130,0.00000000,3.89885155,1.78624672,0.01081317,3.67056919
-5.46573287,4.47648728,0.02433742,0.00000000,3.87814069,1.78045858,0.01147184,3.65847941
-5.45972986,4.45119429,0.02601103,0.00000000,3.83713492,1.76599635,0.01209865,3.62656888
-5.45372686,4.40520220,0.02777395,0.00000000,3.77746343,1.74356878,0.01268690,3.57613987
-5.44772386,4.34071827,0.02964079,0.00000000,3.70115842,1.71405951,0.01323141,3.50889547
-5.44172086,4.26039441,0.03162874,0.00000000,3.61059640,1.67850444,0.01372881,3.42689279
-5.43571786,4.16725834,0.03375718,0.00000000,3.50843053,1.63806574,0.01417780,3.33248687
-5.42971486,4.06463513,0.03604730,0.00000000,3.39751696,1.59400334,0.01457938,3.22826740
-5.42371186,3.95606207,0.03852142,0.00000000,3.28083787,1.54764501,0.01493697,3.11699082
-5.41770885,3.84519954,0.04120239,0.00000000,3.16142433,1.50035585,0.01525643,3.00151023
-5.41170585,3.73574120,0.04411274,0.00000000,3.04228166,1.45350816,0.01554600,2.88470552
-5.40570285,3.63132592,0.04727390,0.00000000,2.92631990,1.40845239,0.01581615,2.76941607
-5.39969985,3.53545444,0.05070537,0.00000000,2.81629154,1.36648999,0.01607927,2.65837795
-5.39369685,3.45141263,0.05442394,0.00000000,2.71473822,1.32884853,0.01634930,2.55416743
-5.38769385,3.38220359,0.05844293,0.00000000,2.62394781,1.29665971,0.01664131,2.45915193
-5.38169085,3.33048980,0.06277157,0.00000000,2.54592229,1.27094042,0.01697091,2.37544963
-5.37568784,3.29854637,0.06741460,0.00000000,2.48235695,1.25257717,0.01735368,2.30489791
-5.36968484,3.28822602,0.07237192,0.00000000,2.43463039,1.24231381,0.01780453,2.24903103
-5.36368184,3.30093582,0.07763851,0.00000000,2.40380459,1.24074268,0.01833706,2.20906665
-5.35767884,3.33762535,0.08320457,0.00000000,2.39063400,1.24829903,0.01896298,2.18590071
-5.35167584,3.39878583,0.08905584,0.00000000,2.39558189,1.26525841,0.01969147,2.18010974
-5.34567284,3.48445898,0.09517407,0.00000000,2.41884252,1.29173713,0.02052870,2.19195980
-5.33966983,3.59425470,0.10153769,0.00000000,2.46036700,1.32769507,0.02147740,2.22142066
-5.33366683,3.72737600,0.10812263,0.00000000,2.51989104,1.37294094,0.02253656,2.26818418
-5.32766383,3.88264983,0.11490309,0.00000000,2.59696257,1.42713935,0.02370122,2.33168553
-5.32166083,4.05856227,0.12185243,0.00000000,2.69096770,1.48981956,0.02496242,2.41112630
-5.31565783,4.25329659,0.12894399,0.00000000,2.80115328,1.56038544,0.02630731,2.50549814
-5.30965483,4.46477289,0.13615174,0.00000000,2.92664504,1.63812640,0.02771937,2.61360642
-5.30365183,4.69068799,0.14345086,0.00000000,3.06646052,1.72222893,0.02917877,2.73409287
-5.29764882,4.92855473,0.15081809,0.00000000,3.21951629,1.81178865,0.03066291,2.86545703
-5.29164582,5.17573971,0.15823181,0.00000000,3.38462976,1.90582252,0.03214696,3.00607607
-5.28564282,5.42949925,0.16567194,0.00000000,3.56051601,2.00328129,0.03360463,3.15422314
-5.27963982,5.68701309,0.17311957,0.00000000,3.74578073,2.10306197,0.03500891,3.30808441
-5.27363682,5.94541613,0.18055632,0.00000000,3.93891055,2.20402055,0.03633288,3.46577522
-5.26763382,6.20182842,0.18796364,0.00000000,4.13826266,2.30498487,0.03755054,3.62535600
-5.26163082,6.45338394,0.19532182,0.00000000,4.34205545,2.40476800,0.03863761,3.78484859
-5.25562781,6.69725895,0.20260907,0.00000000,4.54836227,2.50218208,0.03957232,3.94225364
-5.24962481,6.93070055,0.20980060,0.00000000,4.75511034,2.59605308,0.04033608,4.09556998
-5.24362181,7.15105627,0.21686770,0.00000000,4.96008651,2.68523637,0.04091411,4.24281626
-5.23761881,7.35580548,0.22377716,0.00000000,5.16095146,2.76863344,0.04129594,4.38205566
-5.23161581,7.54259279,0.23049089,0.00000000,5.35526339,2.84520959,0.04147575,4.51142357
-5.22561281,7.70926405,0.23696587,0.00000000,5.54051174,2.91401269,0.04145263,4.62915837
-5.21960980,7.85390436,0.24315449,0.00000000,5.71416080,2.97419262,0.04123066,4.73363489
-5.21360680,7.97487804,0.24900540,0.00000000,5.87370256,3.02502105,0.04081884,4.82339979
-5.20760380,8.07086909,0.25446466,0.00000000,6.01671737,3.06591109,0.04023092,4.89720792
-5.20160080,8.14092114,0.25947738,0.00000000,6.14094025,3.09643594,0.03948505,4.95405826
-5.19559780,8.18447494,0.26398967,0.00000000,6.24433042,3.11634587,0.03860332,4.99322796
-5.18959480,8.20140125,0.26795084,0.00000000,6.32514084,3.12558254,0.03761124,5.01430259
-5.18359180,8.19202698,0.27131576,0.00000000,6.38198446,3.12428969,0.03653702,5.01720091
-5.17758879,8.15715202,0.27404725,0.00000000,6.41389369,3.11281920,0.03541089,5.00219225
-5.17158579,8.09805465,0.27611827,0.00000000,6.42036972,3.09173168,0.03426429,4.96990493
-5.16558279,8.01648331,0.27751395,0.00000000,6.40141847,3.06179085,0.03312908,4.92132417
-5.15957979,7.91463325,0.27823309,0.00000000,6.35757056,3.02395112,0.03203667,4.85777855
-5.15357679,7.79510698,0.27828916,0.00000000,6.28988328,2.97933806,0.03101718,4.78091432
-5.14757379,7.66085826,0.27771066,0.00000000,6.19992328,2.92922199,0.03009870,4.69265766
-5.14157079,7.51512014,0.27654070,0.00000000,6.08972980,2.87498480,0.02930644,4.59516529
-5.13556778,7.36131859,0.27483592,0.00000000,5.96175891,2.81808112,0.02866209,4.49076460
-5.12956478,7.20297399,0.27266457,0.00000000,5.81881057,2.75999459,0.02818316,4.38188519
-5.12356178,7.04359382,0.27010402,0.00000000,5.66394106,2.70219104,0.02788248,4.27098398
-5.11755878,6.88656045,0.26723764,0.00000000,5.50036402,2.64607010,0.02776778,4.16046675
-5.11155578,6.73501860,0.26415129,0.00000000,5.33134445,2.59291733,0.02784139,4.05260919
-5.10555278,6.59176744,0.26092956,0.00000000,5.16009000,2.54385884,0.02810013,3.94948080
-5.09954977,6.45916222,0.25765202,0.00000000,4.98964440,2.49982058,0.02853528,3.85287501
-5.09354677,6.33903046,0.25438960,0.00000000,4.82278789,2.46149418,0.02913275,3.76424870
-5.08754377,6.23260681,0.25120135,0.00000000,4.66194901,2.42931117,0.02987342,3.68467394
-5.08154077,6.14049043,0.24813185,0.00000000,4.50913191,2.40342701,0.03073356,3.61480453
-5.07553777,6.06262740,0.24520922,0.00000000,4.36586228,2.38371582,0.03168547,3.55485892
-5.06953477,5.99831957,0.24244410,0.00000000,4.23315426,2.36977657,0.03269824,3.50462060
-5.06353177,5.94626014,0.23982946,0.00000000,4.11149974,2.36095036,0.03373858,3.46345613
-5.05752876,5.90459460,0.23734137,0.00000000,4.00087996,2.35634857,0.03477179,3.43035018
-5.05152576,5.87100463,0.23494058,0.00000000,3.90079870,2.35489041,0.03576272,3.40395597
-5.04552276,5.84281109,0.23257503,0.00000000,3.81033487,2.35534861,0.03667687,3.38265898
-5.03951976,5.81709154,0.23018276,0.00000000,3.72821156,2.35640084,0.03748134,3.36465090
-5.03351676,5.79080659,0.22769554,0.00000000,3.65287795,2.35668486,0.03814586,3.34801048
-5.02751376,5.76092940,0.22504252,0.00000000,3.58259967,2.35485478,0.03864364,3.33078749
-5.02151076,5.72457208,0.22215407,0.00000000,3.51555320,2.34963579,0.03895218,3.31108606
-5.01550775,5.67910344,0.21896538,0.00000000,3.44991971,2.33987518,0.03905386,3.28714363
-5.00950475,5.62225277,0.21541972,0.00000000,3.38397401,2.32458726,0.03893644,3.25740217
-5.00350175,5.55219551,0.21147113,0.00000000,3.31616478,2.30299044,0.03859333,3.22056876
-4.99749875,5.46761738,0.20708650,0.00000000,3.24518288,2.27453516,0.03802364,3.17566320
-4.99149575,5.36775521,0.20224689,0.00000000,3.17001529,2.23892178,0.03723208,3.12205135
-4.98549275,5.25241375,0.19694812,0.00000000,3.08998325,2.19610805,0.03622869,3.05946325
-4.97948974,5.12195900,0.19120052,0.00000000,3.00476395,2.14630660,0.03502831,2.98799626
-4.97348674,4.97728996,0.18502810,0.00000000,2.91439599,2.08997292,0.03365001,2.90810395
-4.96748374,4.81979162,0.17846704,0.00000000,2.81926978,2.02778522,0.03211633,2.82057232
-4.96148074,4.65127251,0.17156379,0.00000000,2.72010447,1.96061741,0.03045247,2.72648510
-4.95547774,4.47389114,0.16437279,0.00000000,2.61791365,1.88950698,0.02868542,2.62718072
-4.94947474,4.29007521,0.15695406,0.00000000,2.51396224,1.81561954,0.02684310,2.52420313
-4.94347174,4.10243790,0.14937072,0.00000000,2.40971711,1.74021154,0.02495348,2.41924921
-4.93746873,3.91369487,0.14168673,0.00000000,2.30679401,1.66459297,0.02304384,2.31411488
-4.93146573,3.72658517,0.13396473,0.00000000,2.20690295,1.59009121,0.02114000,2.21064203
-4.92546273,3.54379863,0.12626427,0.00000000,2.11179408,1.51801710,0.01926577,2.11066796
-4.91945973,3.36791132,0.11864044,0.00000000,2.02320558,1.44963402,0.01744245,2.01597850
-4.91345673,3.20133022,0.11114280,0.00000000,1.94281454,1.38613041,0.01568849,1.92826566
-4.90745373,3.04624727,0.10381484,0.00000000,1.87219185,1.32859585,0.01401927,1.84909013
-4.90145073,2.90460254,0.09669371,0.00000000,1.81276119,1.27800069,0.01244703,1.77984888
-4.89544772,2.77805576,0.08981031,0.00000000,1.76576248,1.23517895,0.01098087,1.72174756
-4.88944472,2.66796540,0.08318967,0.00000000,1.73221965,1.20081433,0.00962692,1.67577740
-4.88344172,2.57537404,0.07685153,0.00000000,1.71291282,1.17542886,0.00838853,1.64269649
-4.87743872,2.50099942,0.07081101,0.00000000,1.70835486,1.15937424,0.00726662,1.62301498
-4.87143572,2.44523029,0.06507938,0.00000000,1.71877249,1.15282548,0.00625995,1.61698425
-4.86543272,2.40812684,0.05966484,0.00000000,1.74409238,1.15577718,0.00536559,1.62459023
-4.85942971,2.38942563,0.05457330,0.00000000,1.78393271,1.16804259,0.00457923,1.64555098
-4.85342671,2.38854953,0.04980900,0.00000000,1.83760100,1.18925574,0.00389560,1.67931935
-4.84742371,2.40462309,0.04537516,0.00000000,1.90409900,1.21887729,0.00330885,1.72509103
-4.84142071,2.43649435,0.04127448,0.00000000,1.98213559,1.25620446,0.00281291,1.78181901
-4.83541771,2.48276353,0.03750956,0.00000000,2.07014828,1.30038558,0.00240178,1.84823477
-4.82941471,2.54181953,0.03408324,0.00000000,2.16633401,1.35043960,0.00206979,1.92287682
-4.82341171,2.61188423,0.03099892,0.00000000,2.26868926,1.40528057,0.00181189,2.00412663
-4.81740870,2.69106454,0.02826077,0.00000000,2.37505929,1.46374714,0.00162377,2.09025171
-4.81140570,2.77741137,0.02587396,0.00000000,2.48319555,1.52463627,0.00150206,2.17945511
-4.80540270,2.86898406,0.02384487,0.00000000,2.59082000,1.58674068,0.00144438,2.26993008
-4.79939970,2.96391832,0.02218123,0.00000000,2.69569422,1.64888844,0.00144940,2.35991820
-4.79339670,3.06049491,0.02089230,0.00000000,2.79569089,1.70998352,0.00151691,2.44776870
-4.78739370,3.15720611,0.01998899,0.00000000,2.88886481,1.76904526,0.00164771,2.53199660
-4.78139070,3.25281656,0.01948396,0.00000000,2.97352017,1.82524501,0.00184360,2.61133680
-4.77538769,3.34641500,0.01939165,0.00000000,3.04827097,1.87793799,0.00210729,2.68479138
-4.76938469,3.43745362,0.01972822,0.00000000,3.11209152,1.92668833,0.00244223,2.75166751
-4.76338169,3.52577226,0.02051136,0.00000000,3.16435411,1.97128596,0.00285249,2.81160351
-4.75737869,3.61160512,0.02176009,0.00000000,3.20485181,2.01175382,0.00334256,2.86458132
-4.75137569,3.69556847,0.02349426,0.00000000,3.23380467,2.04834469,0.00391713,2.91092423
-4.74537269,3.77862924,0.02573397,0.00000000,3.25184874,2.08152736,0.00458090,2.95127921
-4.73936968,3.86205479,0.02849889,0.00000000,3.26000790,2.11196245,0.00533827,2.98658448
-4.73336668,3.94734579,0.03180730,0.00000000,3.25964962,2.14046870,0.00619316,3.01802328
-4.72736368,4.03615480,0.03567510,0.00000000,3.25242661,2.16798122,0.00714872,3.04696595
-4.72136068,4.13019437,0.04011463,0.00000000,3.24020671,2.19550364,0.00820708,3.07490293
-4.71535768,4.23113866,0.04513345,0.00000000,3.22499462,2.22405636,0.00936916,3.10337176
-4.70935468,4.34052364,0.05073307,0.00000000,3.20884874,2.25462345,0.01063438,3.13388165
-4.70335168,4.45965064,0.05690766,0.00000000,3.19379708,2.28810085,0.01200057,3.16783930
-4.69734867,4.58949793,0.06364290,0.00000000,3.18175602,2.32524828,0.01346376,3.20647929
-4.69134567,4.73064499,0.07091484,0.00000000,3.17445528,2.36664724,0.01501811,3.25080254
-4.68534267,4.88321286,0.07868904,0.00000000,3.17337227,2.41266707,0.01665586,3.30152535
-4.67933967,5.04682365,0.08691990,0.00000000,3.17967821,2.46344041,0.01836730,3.35904137
-4.67333667,5.22058086,0.09555026,0.00000000,3.19419783,2.51884927,0.02014087,3.42339768
-4.66733367,5.40307134,0.10451137,0.00000000,3.21738356,2.57852174,0.02196321,3.49428580
-4.66133067,5.59238841,0.11372320,0.00000000,3.24930451,2.64183948,0.02381935,3.57104724
-4.65532766,5.78617477,0.12309507,0.00000000,3.28964983,2.70795508,0.02569289,3.65269298
-4.64932466,5.98168291,0.13252683,0.00000000,3.33774523,2.77581814,0.02756625,3.73793517
-4.64332166,6.17584981,0.14191017,0.00000000,3.39258123,2.84420862,0.02942091,3.82522912
-4.63731866,6.36538260,0.15113054,0.00000000,3.45285116,2.91177564,0.03123771,3.91282339
-4.63131566,6.54685113,0.16006913,0.00000000,3.51699676,2.97707982,0.03299715,3.99881525
-4.62531266,6.71678378,0.16860533,0.00000000,3.58325937,3.03863733,0.03467971,4.08120929
-4.61930965,6.87176257,0.17661922,0.00000000,3.64973430,3.09496383,0.03626617,4.15797660
-4.61330665,7.00851446,0.18399421,0.00000000,3.71442682,3.14461670,0.03773791,4.22711247
-4.60730365,7.12399572,0.19061979,0.00000000,3.77530776,3.18623429,0.03907722,4.28669088
-4.60130065,7.21546730,0.19639410,0.00000000,3.83036742,3.21857097,0.04026757,4.33491429
-4.59529765,7.28055933,0.20122645,0.00000000,3.87766664,3.24052752,0.04129394,4.37015762
-4.58929465,7.31732370,0.20503957,0.00000000,3.91538415,3.25117611,0.04214302,4.39100588
-4.58329165,7.32427422,0.20777157,0.00000000,3.94185944,3.24977985,0.04280350,4.39628504
-4.57728864,7.30041425,0.20937755,0.00000000,3.95563075,3.23580689,0.04326629,4.38508601
-4.57128564,7.24525213,0.20983073,0.00000000,3.95546781,3.20893922,0.04352469,4.35678176
-4.56528264,7.15880489,0.20912319,0.00000000,3.94039883,3.16907645,0.04357460,4.31103802
-4.55927964,7.04159123,0.20726609,0.00000000,3.90973181,3.11633498,0.04341467,4.24781758
-4.55327664,6.89461445,0.20428937,0.00000000,3.86306955,3.05104277,0.04304638,4.16737864
-4.54727364,6.71933638,0.20024102,0.00000000,3.80031841,2.97373031,0.04247416,4.07026751
-4.54127064,6.51764326,0.19518589,0.00000000,3.72169057,2.88511792,0.04170537,3.95730601
-4.53526763,6.29180455,0.18920409,0.00000000,3.62769949,2.78609984,0.04075036,3.82957370
-4.52926463,6.04442563,0.18238899,0.00000000,3.51914890,2.67772548,0.03962233,3.68838556
-4.52326163,5.77839550,0.17484505,0.00000000,3.39711513,2.56117809,0.03833727,3.53526528
-4.51725863,5.49683049,0.16668534,0.00000000,3.26292328,2.43775129,0.03691372,3.37191479
-4.51125563,5.20301512,0.15802901,0.00000000,3.11811782,2.30882399,0.03537262,3.20018054
-4.50525263,4.90034154,0.14899869,0.00000000,2.96442820,2.17583405,0.03373699,3.02201733
-4.49924962,4.59224857,0.13971793,0.00000000,2.80373062,2.04025134,0.03203162,2.83945046
-4.49324662,4.28216212,0.13030881,0.00000000,2.63800708,1.90355084,0.03028270,2.65453712
-4.48724362,3.97343794,0.12088965,0.00000000,2.46930306,1.76718643,0.02851750,2.46932824
-4.48124062,3.66930853,0.11157307,0.00000000,2.29968512,1.63256592,0.02676388,2.28583152
-4.47523762,3.37283508,0.10246424,0.00000000,2.13120001,1.50102813,0.02504997,2.10597696
-4.46923462,3.08686578,0.09365955,0.00000000,1.96583648,1.37382255,0.02340369,1.93158563
-4.46323162,2.81400127,0.08524552,0.00000000,1.80549112,1.25209198,0.02185242,1.76434268
-4.45722861,2.55656786,0.07729811,0.00000000,1.65193913,1.13685858,0.02042255,1.60577494
-4.45122561,2.31659866,0.06988235,0.00000000,1.50681090,1.02901364,0.01913916,1.45723381
-4.44522261,2.09582272,0.06305221,0.00000000,1.37157464,0.92931091,0.01802564,1.31988335
-4.43921961,1.89566164,0.05685085,0.00000000,1.24752550,0.83836361,0.01710337,1.19469370
-4.43321661,1.71723301,0.05131095,0.00000000,1.13578079,0.75664474,0.01639137,1.08243940
-4.42721361,1.56135981,0.04645533,0.00000000,1.03728101,0.68449037,0.01590604,0.98370217
-4.42121061,1.42858451,0.04229764,0.00000000,0.95279598,0.62210553,0.01566085,0.89887757
-4.41520760,1.31918694,0.03884315,0.00000000,0.88293535,0.56957198,0.01566604,0.82818477
-4.40920460,1.23320449,0.03608958,0.00000000,0.82816239,0.52685765,0.01592837,0.77167869
-4.40320160,1.17045381,0.03402793,0.00000000,0.78881029,0.49382691,0.01645086,0.72926388
-4.39719860,1.13055277,0.03264330,0.00000000,0.76509975,0.47025145,0.01723259,0.70070934
-4.39119560,1.11294222,0.03191565,0.00000000,0.75715712,0.45582140,0.01826850,0.68566390
-4.38519260,1.11690682,0.03182053,0.00000000,0.76503211,0.45015619,0.01954927,0.68367166
-4.37918959,1.14159472,0.03232975,0.00000000,0.78871449,0.45281525,0.02106124,0.69418721
-4.37318659,1.18603608,0.03341206,0.00000000,0.82814892,0.46330829,0.02278650,0.71659051
-4.36718359,1.24916043,0.03503371,0.00000000,0.88324778,0.48110516,0.02470300,0.75020141
-4.36118059,1.32981324,0.03715908,0.00000000,0.95390121,0.50564542,0.02678487,0.79429379
-4.35517759,1.42677179,0.03975129,0.00000000,1.03998443,0.53634756,0.02900282,0.84810932
-4.34917459,1.53876096,0.04277282,0.00000000,1.14136194,0.57261806,0.03132479,0.91087102
-4.34317159,1.66446886,0.04618616,0.00000000,1.25788844,0.61386018,0.03371665,0.98179645
-4.33716858,1.80256262,0.04995448,0.00000000,1.38940649,0.65948262,0.03614314,1.06011055
-4.33116558,1.95170423,0.05404232,0.00000000,1.53574075,0.70890784,0.03856897,1.14505786
-4.32516258,2.11056625,0.05841625,0.00000000,1.69668895,0.76157997,0.04095993,1.23591390
-4.31915958,2.27784715,0.06304557,0.00000000,1.87200960,0.81697204,0.04328421,1.33199531
-4.31315658,2.45228568,0.06790286,0.00000000,2.06140668,0.87459234,0.04551369,1.43266831
-4.30715358,2.63267383,0.07296446,0.00000000,2.26451191,0.93398962,0.04762523,1.53735515
