energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up,Zr_p_up,Zr_d_up
-5.81390695,0.39209042,0.00502918,0.03145197,0.22081399,0.00000000,0.21519278,0.00600252,0.03888496,0.07886710
-5.80790395,0.36569889,0.00451759,0.03399564,0.20047187,0.00000000,0.19273162,0.00535889,0.03620674,0.07945451
-5.80190095,0.34233294,0.00403280,0.03709791,0.18134131,0.00000000,0.17164646,0.00476079,0.03377447,0.08089287
-5.79589795,0.32212262,0.00357742,0.04074967,0.16353462,0.00000000,0.15200825,0.00420921,0.03160357,0.08320489
-5.78989495,0.30513593,0.00315336,0.04493267,0.14713340,0.00000000,0.13386200,0.00370445,0.02970514,0.08639475
-5.78389195,0.29137697,0.00276180,0.04961854,0.13218819,0.00000000,0.11722741,0.00324611,0.02808525,0.09044663
-5.77788894,0.28078594,0.00240330,0.05476813,0.11871915,0.00000000,0.10210036,0.00283322,0.02674451,0.09532364
-5.77188594,0.27324090,0.00207777,0.06033106,0.10671769,0.00000000,0.08845503,0.00246425,0.02567791,0.10096738
-5.76588294,0.26856126,0.00178462,0.06624554,0.09614885,0.00000000,0.07624656,0.00213722,0.02487491,0.10729821
-5.75987994,0.26651301,0.00152279,0.07243874,0.08695433,0.00000000,0.06541409,0.00184975,0.02431977,0.11421611
-5.75387694,0.26681533,0.00129082,0.07882746,0.07905594,0.00000000,0.05588408,0.00159918,0.02399214,0.12160237
-5.74787394,0.26914867,0.00108698,0.08531935,0.07235944,0.00000000,0.04757369,0.00138267,0.02386774,0.12932201
-5.74187094,0.27316389,0.00090931,0.09181456,0.06675847,0.00000000,0.04039414,0.00119724,0.02391926,0.13722689
-5.73586793,0.27849247,0.00075570,0.09820794,0.06213862,0.00000000,0.03425401,0.00103986,0.02411737,0.14515947
-5.72986493,0.28475730,0.00062399,0.10439151,0.05838133,0.00000000,0.02906227,0.00090756,0.02443181,0.15295722
-5.72386193,0.29158401,0.00051201,0.11025741,0.05536768,0.00000000,0.02473115,0.00079748,0.02483252,0.16045742
-5.71785893,0.29861245,0.00041762,0.11570104,0.05298199,0.00000000,0.02117864,0.00070688,0.02529082,0.16750232
-5.71185593,0.30550799,0.00033881,0.12062437,0.05111502,0.00000000,0.01833074,0.00063328,0.02578062,0.17394440
-5.70585293,0.31197240,0.00027365,0.12493918,0.04966692,0.00000000,0.01612337,0.00057442,0.02627953,0.17965164
-5.69984992,0.31775401,0.00022040,0.12857029,0.04854983,0.00000000,0.01450404,0.00052833,0.02676995,0.18451254
-5.69384692,0.32265676,0.00017748,0.13145842,0.04769009,0.00000000,0.01343315,0.00049335,0.02724007,0.18844064
-5.68784392,0.32654796,0.00014351,0.13356269,0.04703006,0.00000000,0.01288510,0.00046816,0.02768478,0.19137854
-5.68184092,0.32936447,0.00011727,0.13486261,0.04652971,0.00000000,0.01284913,0.00045176,0.02810633,0.19330097
-5.67583792,0.33111705,0.00009776,0.13535933,0.04616771,0.00000000,0.01332993,0.00044351,0.02851503,0.19421703
-5.66983492,0.33189277,0.00008416,0.13507636,0.04594231,0.00000000,0.01434802,0.00044311,0.02892952,0.19417138
-5.66383192,0.33185535,0.00007584,0.13405936,0.04587187,0.00000000,0.01593990,0.00045061,0.02937708,0.19324417
-5.65782891,0.33124332,0.00007233,0.13237525,0.04599505,0.00000000,0.01815792,0.00046639,0.02989351,0.19155000
-5.65182591,0.33036606,0.00007334,0.13011055,0.04637071,0.00000000,0.02106996,0.00049116,0.03052295,0.18923560
-5.64582291,0.32959769,0.00007872,0.12736904,0.04707750,0.00000000,0.02475867,0.00052592,0.03131731,0.18647646
-5.63981991,0.32936899,0.00008846,0.12426869,0.04821308,0.00000000,0.02932045,0.00057198,0.03233558,0.18347249
-5.63381691,0.33015741,0.00010270,0.12093826,0.04989300,0.00000000,0.03486394,0.00063086,0.03364274,0.18044278
-5.62781391,0.33247541,0.00012167,0.11751332,0.05224913,0.00000000,0.04150813,0.00070435,0.03530855,0.17761965
-5.62181091,0.33685734,0.00014571,0.11413214,0.05542769,0.00000000,0.04937989,0.00079436,0.03740595,0.17524220
-5.61580790,0.34384506,0.00017523,0.11093144,0.05958673,0.00000000,0.05861096,0.00090297,0.04000936,0.17354944
-5.60980490,0.35397270,0.00021071,0.10804220,0.06489308,0.00000000,0.06933444,0.00103229,0.04319257,0.17277336
-5.60380190,0.36775075,0.00025266,0.10558567,0.07151875,0.00000000,0.08168066,0.00118443,0.04702661,0.17313198
-5.59779890,0.38564985,0.00030163,0.10366970,0.07963663,0.00000000,0.09577253,0.00136143,0.05157733,0.17482268
-5.59179590,0.40808472,0.00035814,0.10238557,0.08941565,0.00000000,0.11172050,0.00156515,0.05690290,0.17801596
-5.58579290,0.43539857,0.00042267,0.10180533,0.10101534,0.00000000,0.12961707,0.00179720,0.06305130,0.18284980
-5.57978989,0.46784836,0.00049565,0.10197989,0.11457982,0.00000000,0.14953115,0.00205884,0.07005775,0.18942486
-5.57378689,0.50559148,0.00057743,0.10293772,0.13023146,0.00000000,0.17150236,0.00235087,0.07794232,0.19780049
-5.56778389,0.54867421,0.00066822,0.10468440,0.14806418,0.00000000,0.19553544,0.00267355,0.08670773,0.20799191
-5.56178089,0.59702251,0.00076807,0.10720289,0.16813680,0.00000000,0.22159518,0.00302653,0.09633742,0.21996853
-5.55577789,0.65043550,0.00087690,0.11045464,0.19046652,0.00000000,0.24960182,0.00340871,0.10679413,0.23365346
-5.54977489,0.70858218,0.00099440,0.11438139,0.21502290,0.00000000,0.27942755,0.00381826,0.11801895,0.24892438
-5.54377189,0.77100177,0.00112008,0.11890761,0.24172271,0.00000000,0.31089400,0.00425250,0.12993101,0.26561583
-5.53776888,0.83710779,0.00125323,0.12394369,0.27042587,0.00000000,0.34377123,0.00470792,0.14242792,0.28352266
-5.53176588,0.90619637,0.00139297,0.12938948,0.30093287,0.00000000,0.37777825,0.00518018,0.15538701,0.30240491
-5.52576288,0.97745867,0.00153820,0.13513830,0.33298404,0.00000000,0.41258531,0.00566414,0.16866738,0.32199389
-5.51975988,1.04999739,0.00168770,0.14108122,0.36626079,0.00000000,0.44781801,0.00615394,0.18211278,0.34199924
-5.51375688,1.12284706,0.00184012,0.14711138,0.40038919,0.00000000,0.48306322,0.00664309,0.19555530,0.36211701
-5.50775388,1.19499786,0.00199409,0.15312831,0.43494578,0.00000000,0.51787683,0.00712460,0.20881983,0.38203836
-5.50175088,1.26542211,0.00214822,0.15904210,0.46946589,0.00000000,0.55179308,0.00759118,0.22172912,0.40145868
-5.49574787,1.33310288,0.00230125,0.16477709,0.50345406,0.00000000,0.58433529,0.00803539,0.23410922,0.42008694
-5.48974487,1.39706360,0.00245209,0.17027517,0.53639656,0.00000000,0.61502769,0.00844985,0.24579536,0.43765475
-5.48374187,1.45639782,0.00259995,0.17549842,0.56777550,0.00000000,0.64340790,0.00882748,0.25663772,0.45392507
-5.47773887,1.51029782,0.00274440,0.18043099,0.59708416,0.00000000,0.66903979,0.00916170,0.26650714,0.46869995
-5.47173587,1.55808108,0.00288551,0.18508019,0.62384294,0.00000000,0.69152601,0.00944668,0.27530042,0.48182731
-5.46573287,1.59921349,0.00302387,0.18947665,0.64761532,0.00000000,0.71051996,0.00967749,0.28294490,0.49320616
-5.45972986,1.63332815,0.00316075,0.19367360,0.66802321,0.00000000,0.72573658,0.00985033,0.28940225,0.50279028
-5.45372686,1.66023914,0.00329809,0.19774527,0.68476088,0.00000000,0.73696157,0.00996263,0.29467129,0.51059000
-5.44772386,1.67994938,0.00343855,0.20178435,0.69760710,0.00000000,0.74405873,0.01001321,0.29878947,0.51667210
-5.44172086,1.69265231,0.00358553,0.20589874,0.70643465,0.00000000,0.74697498,0.01000228,0.30183334,0.52115765
-5.43571786,1.69872699,0.00374313,0.21020758,0.71121695,0.00000000,0.74574296,0.00993150,0.30391748,0.52421792
-5.42971486,1.69872710,0.00391610,0.21483671,0.71203137,0.00000000,0.74048109,0.00980396,0.30519236,0.52606840
-5.42371186,1.69336370,0.00410972,0.21991373,0.70905898,0.00000000,0.73139106,0.00962405,0.30584088,0.52696126
-5.41770885,1.68348290,0.00432969,0.22556286,0.70258081,0.00000000,0.71875275,0.00939740,0.30607392,0.52717627
-5.41170585,1.67003884,0.00458196,0.23189968,0.69297066,0.00000000,0.70291700,0.00913066,0.30612491,0.52701073
-5.40570285,1.65406322,0.00487250,0.23902602,0.68068473,0.00000000,0.68429629,0.00883135,0.30624371,0.52676865
-5.39969985,1.63663259,0.00520708,0.24702516,0.66624838,0.00000000,0.66335376,0.00850765,0.30668995,0.52674961
-5.39369685,1.61883429,0.00559103,0.25595748,0.65024066,0.00000000,0.64059098,0.00816812,0.30772609,0.52723764
-5.38769385,1.60173270,0.00602896,0.26585676,0.63327707,0.00000000,0.61653491,0.00782153,0.30961036,0.52849075
-5.38169085,1.58633649,0.00652452,0.27672724,0.61599115,0.00000000,0.59172441,0.00747657,0.31258976,0.53073116
-5.37568784,1.57356844,0.00708011,0.28854151,0.59901570,0.00000000,0.56669678,0.00714165,0.31689337,0.53413692
-5.36968484,1.56423832,0.00769664,0.30123950,0.58296407,0.00000000,0.54197475,0.00682466,0.32272605,0.53883503
-5.36368184,1.55901991,0.00837340,0.31472838,0.56841225,0.00000000,0.51805426,0.00653283,0.33026265,0.54489631
-5.35767884,1.55843266,0.00910782,0.32888353,0.55588233,0.00000000,0.49539328,0.00627252,0.33964287,0.55233237
-5.35167584,1.56282834,0.00989543,0.34355063,0.54582766,0.00000000,0.47440207,0.00604909,0.35096684,0.56109457
-5.34567284,1.57238292,0.01072982,0.35854873,0.53862027,0.00000000,0.45543490,0.00586682,0.36429144,0.57107514
-5.33966983,1.58709380,0.01160268,0.37367416,0.53454079,0.00000000,0.43878351,0.00572882,0.37962751,0.58211031
-5.33366683,1.60678216,0.01250396,0.38870545,0.53377111,0.00000000,0.42467231,0.00563695,0.39693789,0.59398550
-5.32766383,1.63110015,0.01342204,0.40340877,0.53638988,0.00000000,0.41325544,0.00559187,0.41613646,0.60644210
-5.32166083,1.65954277,0.01434403,0.41754403,0.54237101,0.00000000,0.40461557,0.00559300,0.43708820,0.61918585
-5.31565783,1.69146366,0.01525611,0.43087128,0.55158503,0.00000000,0.39876450,0.00563858,0.45961021,0.63189637
-5.30965483,1.72609457,0.01614398,0.44315724,0.56380337,0.00000000,0.39564545,0.00572572,0.48347402,0.64423750
-5.30365183,1.76256769,0.01699325,0.45418183,0.57870531,0.00000000,0.39513694,0.00585050,0.50840890,0.65586816
-5.29764882,1.79994040,0.01778995,0.46374435,0.59588745,0.00000000,0.39705809,0.00600808,0.53410647,0.66645330
-5.29164582,1.83722158,0.01852100,0.47166926,0.61487539,0.00000000,0.40117530,0.00619281,0.56022636,0.67567444
-5.28564282,1.87339901,0.01917465,0.47781119,0.63513743,0.00000000,0.40720999,0.00639839,0.58640311,0.68323971
-5.27963982,1.90746693,0.01974091,0.48205908,0.65609976,0.00000000,0.41484731,0.00661804,0.61225392,0.68889272
-5.27363682,1.93845318,0.02021187,0.48433933,0.67716283,0.00000000,0.42374553,0.00684462,0.63738733,0.69242027
-5.26763382,1.96544508,0.02058199,0.48461777,0.69771840,0.00000000,0.43354592,0.00707090,0.66141244,0.69365829
-5.26163082,1.98761341,0.02084829,0.48290032,0.71716683,0.00000000,0.44388278,0.00728965,0.68394850,0.69249626
-5.25562781,2.00423377,0.02101036,0.47923249,0.73493401,0.00000000,0.45439339,0.00749389,0.70463444,0.68887954
-5.24962481,2.01470463,0.02107037,0.47369748,0.75048748,0.00000000,0.46472757,0.00767705,0.72313812,0.68280991
-5.24362181,2.01856165,0.02103290,0.46641319,0.76335119,0.00000000,0.47455666,0.00783313,0.73916477,0.67434411
-5.23761881,2.01548764,0.02090468,0.45752804,0.77311843,0.00000000,0.48358147,0.00795687,0.75246442,0.66359064
-5.23161581,2.00531812,0.02069425,0.44721596,0.77946251,0.00000000,0.49153924,0.00804385,0.76283794,0.65070490
-5.22561281,1.98804210,0.02041156,0.43567056,0.78214485,0.00000000,0.49820919,0.00809065,0.77014138,0.63588301
-5.21960980,1.96379830,0.02006751,0.42309892,0.78102024,0.00000000,0.50341667,0.00809488,0.77428856,0.61935443
-5.21360680,1.93286710,0.01967345,0.40971508,0.77603909,0.00000000,0.50703586,0.00805523,0.77525165,0.60137399
-5.20760380,1.89565845,0.01924070,0.39573366,0.76724675,0.00000000,0.50899092,0.00797150,0.77305991,0.58221344
-5.20160080,1.85269657,0.01878007,0.38136375,0.75477986,0.00000000,0.50925584,0.00784455,0.76779661,0.56215305
-5.19559780,1.80460216,0.01830151,0.36680339,0.73886019,0.00000000,0.50785291,0.00767626,0.75959439,0.54147356
-5.18959480,1.75207281,0.01781368,0.35223491,0.71978606,0.00000000,0.50485020,0.00746942,0.74862926,0.52044885
-5.18359180,1.69586273,0.01732373,0.33782116,0.69792196,0.00000000,0.50035814,0.00722762,0.73511380,0.49933962
-5.17758879,1.63676253,0.01683713,0.32370291,0.67368678,0.00000000,0.49452553,0.00695514,0.71928965,0.47838819
-5.17158579,1.57557999,0.01635761,0.30999738,0.64754112,0.00000000,0.48753507,0.00665677,0.70142000,0.45781475
-5.16558279,1.51312247,0.01588714,0.29679794,0.61997438,0.00000000,0.47959882,0.00633766,0.68178221,0.43781497
-5.15957979,1.45018152,0.01542608,0.28417492,0.59149185,0.00000000,0.47095362,0.00600316,0.66066103,0.41855898
-5.15357679,1.38752007,0.01497337,0.27217735,0.56260254,0.00000000,0.46185663,0.00565869,0.63834264,0.40019166
-5.14757379,1.32586234,0.01452681,0.26083554,0.53380785,0.00000000,0.45258101,0.00530956,0.61510962,0.38283398
-5.14157079,1.26588641,0.01408330,0.25016418,0.50559149,0.00000000,0.44341191,0.00496085,0.59123710,0.36658522
-5.13556778,1.20821922,0.01363927,0.24016581,0.47841079,0.00000000,0.43464239,0.00461734,0.56698983,0.35152567
-5.12956478,1.15343351,0.01319093,0.23083434,0.45268938,0.00000000,0.42656956,0.00428337,0.54262031,0.33771965
-5.12356178,1.10204634,0.01273465,0.22215841,0.42881136,0.00000000,0.41949044,0.00396279,0.51836768,0.32521845
-5.11755878,1.05451843,0.01226724,0.21412440,0.40711678,0.00000000,0.41369765,0.00365894,0.49445715,0.31406281
-5.11155578,1.01125381,0.01178620,0.20671881,0.38789819,0.00000000,0.40947472,0.00337458,0.47109985,0.30428502
-5.10555278,0.97259940,0.01128994,0.19992997,0.37139836,0.00000000,0.40709087,0.00311193,0.44849267,0.29591004
-5.09954977,0.93884391,0.01077787,0.19374900,0.35780862,0.00000000,0.40679535,0.00287264,0.42681808,0.28895592
-5.09354677,0.91021591,0.01025052,0.18816994,0.34726808,0.00000000,0.40881129,0.00265783,0.40624359,0.28343322
-5.08754377,0.88688109,0.00970954,0.18318918,0.33986321,0.00000000,0.41332927,0.00246813,0.38692085,0.27934377
-5.08154077,0.86893868,0.00915760,0.17880426,0.33562807,0.00000000,0.42050072,0.00230370,0.36898432,0.27667864
-5.07553777,0.85641750,0.00859837,0.17501212,0.33454488,0.00000000,0.43043156,0.00216427,0.35254955,0.27541573
-5.06953477,0.84927199,0.00803631,0.17180717,0.33654524,0.00000000,0.44317640,0.00204920,0.33771115,0.27551724
-5.06353177,0.84737885,0.00747654,0.16917918,0.34151191,0.00000000,0.45873366,0.00195754,0.32454066,0.27692721
-5.05752876,0.85053496,0.00692462,0.16711134,0.34928135,0.00000000,0.47704207,0.00188802,0.31308454,0.27956957
-5.05152576,0.85845718,0.00638639,0.16557869,0.35964721,0.00000000,0.49797897,0.00183917,0.30336239,0.28334684
-5.04552276,0.87078459,0.00586774,0.16454692,0.37236471,0.00000000,0.52136066,0.00180928,0.29536579,0.28813995
-5.03951976,0.88708369,0.00537444,0.16397202,0.38715626,0.00000000,0.54694517,0.00179653,0.28905787,0.29380907
-5.03351676,0.90685673,0.00491201,0.16380042,0.40371804,0.00000000,0.57443742,0.00179896,0.28437377,0.30019584
-5.02751376,0.92955329,0.00448552,0.16397011,0.42172782,0.00000000,0.60349690,0.00181455,0.28122211,0.30712681
-5.02151076,0.95458486,0.00409954,0.16441233,0.44085353,0.00000000,0.63374761,0.00184126,0.27948759,0.31441813
-5.01550775,0.98134202,0.00375798,0.16505402,0.46076265,0.00000000,0.66478992,0.00187706,0.27903445,0.32188123
-5.00950475,1.00921349,0.00346411,0.16582069,0.48113190,0.00000000,0.69621387,0.00191995,0.27971095,0.32932925
-5.00350175,1.03760621,0.00322045,0.16663972,0.50165694,0.00000000,0.72761332,0.00196804,0.28135446,0.33658396
-4.99749875,1.06596542,0.00302878,0.16744374,0.52206155,0.00000000,0.75860020,0.00201958,0.28379706,0.34348267
-4.99149575,1.09379364,0.00289010,0.16817393,0.54210587,0.00000000,0.78881809,0.00207293,0.28687127,0.34988481
-4.98549275,1.12066749,0.00280468,0.16878305,0.56159328,0.00000000,0.81795434,0.00212666,0.29041562,0.35567773
-4.97948974,1.14625125,0.00277203,0.16923797,0.58037538,0.00000000,0.84575014,0.00217955,0.29427984,0.36078144
-4.97348674,1.17030640,0.00279089,0.16952146,0.59835481,0.00000000,0.87200766,0.00223056,0.29832924,0.36515183
-4.96748374,1.19269644,0.00285932,0.16963321,0.61548568,0.00000000,0.89659406,0.00227889,0.30244824,0.36878233
-4.96148074,1.21338664,0.00297464,0.16959001,0.63177146,0.00000000,0.91944193,0.00232395,0.30654264,0.37170365
-4.95547774,1.23243858,0.00313347,0.16942493,0.64726040,0.00000000,0.94054608,0.00236536,0.31054076,0.37398180
-4.94947474,1.24999997,0.00333178,0.16918564,0.66203873,0.00000000,0.95995696,0.00240292,0.31439329,0.37571435
-4.94347174,1.26629000,0.00356491,0.16893198,0.67622186,0.00000000,0.97777095,0.00243659,0.31807194,0.37702506
-4.93746873,1.28158138,0.00382758,0.16873279,0.68994419,0.00000000,0.99411815,0.00246648,0.32156705,0.37805740
-4.93146573,1.29617992,0.00411399,0.16866239,0.70334803,0.00000000,1.00914850,0.00249278,0.32488438,0.37896698
-4.92546273,1.31040306,0.00441788,0.16879663,0.71657230,0.00000000,1.02301693,0.00251576,0.32804128,0.37991367
-4.91945973,1.32455849,0.00473258,0.16920900,0.72974166,0.00000000,1.03586867,0.00253573,0.33106255,0.38105355
-4.91345673,1.33892426,0.00505116,0.16996695,0.74295677,0.00000000,1.04782550,0.00255301,0.33397636,0.38253134
-4.90745373,1.35373154,0.00536655,0.17112844,0.75628623,0.00000000,1.05897392,0.00256790,0.33681032,0.38447353
-4.90145073,1.36915101,0.00567166,0.17273925,0.76976063,0.00000000,1.06935590,0.00258066,0.33958819,0.38698279
-4.89544772,1.38528361,0.00595954,0.17483088,0.78336923,0.00000000,1.07896293,0.00259151,0.34232727,0.39013370
-4.88944472,1.40215613,0.00622355,0.17741928,0.79705920,0.00000000,1.08773357,0.00260062,0.34503659,0.39397012
-4.88344172,1.41972181,0.00645753,0.18050453,0.81073772,0.00000000,1.09555480,0.00260810,0.34771606,0.39850429
-4.87743872,1.43786557,0.00665591,0.18407121,0.82427646,0.00000000,1.10226698,0.00261404,0.35035657,0.40371748
-4.87143572,1.45641354,0.00681394,0.18808975,0.83751843,0.00000000,1.10767210,0.00261848,0.35294074,0.40956229
-4.86543272,1.47514605,0.00692775,0.19251831,0.85028646,0.00000000,1.11154478,0.00262146,0.35544456,0.41596616
-4.85942971,1.49381294,0.00699448,0.19730529,0.86239288,0.00000000,1.11364533,0.00262302,0.35783930,0.42283597
-4.85342671,1.51215030,0.00701238,0.20239221,0.87364978,0.00000000,1.11373398,0.00262323,0.36009387,0.43006333
-4.84742371,1.52989723,0.00698081,0.20771672,0.88387898,0.00000000,1.11158551,0.00262219,0.36217702,0.43753018
-4.84142071,1.54681164,0.00690026,0.21321571,0.89292134,0.00000000,1.10700315,0.00262006,0.36405954,0.44511444
-4.83541771,1.56268387,0.00677234,0.21882808,0.90064461,0.00000000,1.09983126,0.00261705,0.36571590,0.45269530
-4.82941471,1.57734747,0.00659967,0.22449736,0.90694946,0.00000000,1.08996564,0.00261342,0.36712551,0.46015785
-4.82341171,1.59068626,0.00638581,0.23017368,0.91177322,0.00000000,1.07736123,0.00260950,0.36827321,0.46739693
-4.81740870,1.60263752,0.00613512,0.23581525,0.91509130,0.00000000,1.06203661,0.00260563,0.36914921,0.47431995
-4.81140570,1.61319102,0.00585260,0.24138925,0.91691614,0.00000000,1.04407517,0.00260221,0.36974838,0.48084864
-4.80540270,1.62238424,0.00554371,0.24687196,0.91729381,0.00000000,1.02362289,0.00259960,0.37006887,0.48691975
-4.79939970,1.63029411,0.00521422,0.25224838,0.91629858,0.00000000,1.00088301,0.00259814,0.37011052,0.49248471
-4.79339670,1.63702597,0.00486999,0.25751120,0.91402594,0.00000000,0.97610796,0.00259813,0.36987281,0.49750846
-4.78739370,1.64270055,0.00451686,0.26265934,0.91058435,0.00000000,0.94958899,0.00259978,0.36935295,0.50196752
-4.78139070,1.64743986,0.00416040,0.26769611,0.90608652,0.00000000,0.92164432,0.00260320,0.36854395,0.50584762
-4.77538769,1.65135305,0.00380585,0.27262707,0.90064067,0.00000000,0.89260629,0.00260835,0.36743311,0.50914095
-4.76938469,1.65452302,0.00345797,0.27745778,0.89434238,0.00000000,0.86280845,0.00261507,0.36600096,0.51184339
-4.76338169,1.65699474,0.00312095,0.28219160,0.88726752,0.00000000,0.83257313,0.00262307,0.36422077,0.51395185
-4.75737869,1.65876597,0.00279833,0.28682748,0.87946678,0.00000000,0.80220022,0.00263187,0.36205874,0.51546183
-4.75137569,1.65978086,0.00249299,0.29135810,0.87096203,0.00000000,0.77195770,0.00264088,0.35947485,0.51636544
-4.74537269,1.65992698,0.00220715,0.29576823,0.86174478,0.00000000,0.74207421,0.00264938,0.35642436,0.51664990
-4.73936968,1.65903571,0.00194235,0.30003354,0.85177683,0.00000000,0.71273417,0.00265653,0.35285982,0.51629664
-4.73336668,1.65688615,0.00169951,0.30411979,0.84099296,0.00000000,0.68407526,0.00266142,0.34873356,0.51528092
-4.72736368,1.65321223,0.00147896,0.30798260,0.82930565,0.00000000,0.65618862,0.00266311,0.34400045,0.51357211
-4.72136068,1.64771276,0.00128056,0.31156768,0.81661130,0.00000000,0.62912120,0.00266062,0.33862074,0.51113450
-4.71535768,1.64006381,0.00110370,0.31481160,0.80279785,0.00000000,0.60288037,0.00265304,0.33256289,0.50792858
-4.70935468,1.62993295,0.00094744,0.31764310,0.78775313,0.00000000,0.57744014,0.00263947,0.32580620,0.50391281
-4.70335168,1.61699465,0.00081056,0.31998490,0.77137359,0.00000000,0.55274869,0.00261916,0.31834312,0.49904572
-4.69734867,1.60094627,0.00069164,0.32175601,0.75357292,0.00000000,0.52873682,0.00259146,0.31018107,0.49328837
-4.69134567,1.58152386,0.00058915,0.32287439,0.73429013,0.00000000,0.50532662,0.00255588,0.30134389,0.48660691
-4.68534267,1.55851735,0.00050147,0.32326004,0.71349659,0.00000000,0.48244014,0.00251213,0.29187265,0.47897542
-4.67933967,1.53178444,0.00042703,0.32283834,0.69120183,0.00000000,0.46000754,0.00246008,0.28182611,0.47037869
-4.67333667,1.50126282,0.00036426,0.32154354,0.66745773,0.00000000,0.43797444,0.00239982,0.27128055,0.46081508
-4.66733367,1.46698030,0.00031170,0.31932234,0.64236106,0.00000000,0.41630806,0.00233167,0.26032941,0.45029916
-4.66133067,1.42906255,0.00026799,0.31613744,0.61605417,0.00000000,0.39500224,0.00225611,0.24908255,0.43886425
-4.65532766,1.38773828,0.00023193,0.31197084,0.58872392,0.00000000,0.37408094,0.00217383,0.23766527,0.42656465
-4.64932466,1.34334179,0.00020243,0.30682689,0.56059894,0.00000000,0.35360045,0.00208569,0.22621738,0.41347746
-4.64332166,1.29631263,0.00017859,0.30073487,0.53194543,0.00000000,0.33365014,0.00199270,0.21489212,0.39970397
