energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.73586793,11.94168829,0.83397962,4.84425763,0.03455035,1.06176935,2.39681196,2.97897609,0.03411424,2.50993612
-5.72986493,12.14268307,0.87931817,4.93743933,0.03504108,1.09030173,2.46818279,3.00986878,0.03464941,2.53304293
-5.72386193,12.35084974,0.92524898,5.03063508,0.03552258,1.11837919,2.54233227,3.04385498,0.03525818,2.56054662
-5.71785893,12.56323546,0.97135120,5.12213583,0.03597791,1.14577689,2.61838105,3.08070685,0.03593200,2.59206947
-5.71185593,12.77681294,1.01720585,5.21024893,0.03639030,1.17229865,2.69542767,3.12015455,0.03666221,2.62713688
-5.70585293,12.98855461,1.06240138,5.29334374,0.03674377,1.19777954,2.77256012,3.16189394,0.03744022,2.66518937
-5.69984992,13.19550525,1.10653978,5.36989442,0.03702370,1.22208720,2.84886711,3.20559494,0.03825749,2.70559685
-5.69384692,13.39485111,1.14924332,5.43851873,0.03721737,1.24512209,2.92344936,3.25091024,0.03910556,2.74767505
-5.68784392,13.58398408,1.19016169,5.49801175,0.03731443,1.26681681,2.99543131,3.29748404,0.03997587,2.79070353
-5.68184092,13.76055945,1.22897967,5.54737359,0.03730736,1.28713469,3.06397355,3.34496071,0.04085969,2.83394483
-5.67583792,13.92254639,1.26542494,5.58583065,0.03719174,1.30606783,3.12828604,3.39299303,0.04174791,2.87666417
-5.66983492,14.06827014,1.29927598,5.61284990,0.03696653,1.32363486,3.18764231,3.44124992,0.04263085,2.91814932
-5.66383192,14.19644539,1.33036952,5.62814643,0.03663412,1.33987854,3.24139423,3.48942342,0.04349820,2.95772985
-5.65782891,14.30620005,1.35860728,5.63168406,0.03620037,1.35486334,3.28898708,3.53723479,0.04433886,2.99479520
-5.65182591,14.39708919,1.38396152,5.62366961,0.03567445,1.36867312,3.32997430,3.58443962,0.04514097,3.02881096
-5.64582291,14.46909845,1.40647884,5.60454116,0.03506860,1.38140892,3.36403096,3.63083164,0.04589196,3.05933263
-5.63981991,14.52263670,1.42628189,5.57495094,0.03439774,1.39318679,3.39096528,3.67624527,0.04657873,3.08601627
-5.63381691,14.55851775,1.44356842,5.53574355,0.03367902,1.40413569,3.41072699,3.72055657,0.04718793,3.10862556
-5.62781391,14.57793093,1.45860748,5.48793028,0.03293125,1.41439536,3.42341184,3.76368257,0.04770625,3.12703476
-5.62181091,14.58240083,1.47173238,5.43266023,0.03217429,1.42411392,3.42926127,3.80557892,0.04812090,3.14122722
-5.61580790,14.57373666,1.48333044,5.37118926,0.03142834,1.43344530,3.42865679,3.84623564,0.04842001,3.15128954
-5.60980490,14.55397218,1.49382963,5.30484739,0.03071323,1.44254615,3.42210875,3.88567115,0.04859308,3.15740128
-5.60380190,14.52529741,1.50368231,5.23500573,0.03004777,1.45157244,3.41023947,3.92392468,0.04863151,3.15982064
-5.59779890,14.48998400,1.51334654,5.16304361,0.02944898,1.46067549,3.39376118,3.96104710,0.04852889,3.15886669
-5.59179590,14.45030649,1.52326579,5.09031683,0.02893152,1.46999754,3.37344947,3.99709062,0.04828144,3.15489891
-5.58579290,14.40846192,1.53384762,5.01812781,0.02850711,1.47966697,3.35011341,4.03209767,0.04788816,3.14829501
-5.57978989,14.36649084,1.54544244,4.94769832,0.02818404,1.48979320,3.32456354,4.06608943,0.04735095,3.13942820
-5.57378689,14.32620276,1.55832337,4.88014549,0.02796689,1.50046150,3.29757941,4.09905464,0.04667467,3.12864505
-5.56778389,14.28910915,1.57266821,4.81646166,0.02785627,1.51172786,3.26987827,4.13093909,0.04586693,3.11624524
-5.56178089,14.25636699,1.58854446,4.75749838,0.02784879,1.52361419,3.24208638,4.16163669,0.04493789,3.10246429
-5.55577789,14.22873556,1.60589857,4.70395502,0.02793711,1.53610411,3.21471481,4.19098246,0.04389992,3.08746037
-5.54977489,14.20654870,1.62454985,4.65637206,0.02811024,1.54913947,3.18814065,4.21874817,0.04276715,3.07130595
-5.54377189,14.18970406,1.64418996,4.61512897,0.02835389,1.56261798,3.16259485,4.24464103,0.04155503,3.05398489
-5.53776888,14.17767033,1.66438798,4.58044659,0.02865097,1.57639211,3.13815737,4.26830574,0.04027982,3.03539520
-5.53176588,14.16951223,1.68460134,4.55239365,0.02898225,1.59026931,3.11475973,4.28933026,0.03895812,3.01535741
-5.52576288,14.16393263,1.70419215,4.53089689,0.02932705,1.60401393,3.09219479,4.30725508,0.03760640,2.99362799
-5.51975988,14.15932991,1.72244857,4.51575422,0.02966405,1.61735066,3.07013332,4.32158604,0.03624062,2.96991726
-5.51375688,14.15386815,1.73861020,4.50665012,0.02997200,1.62996964,3.04814614,4.33181016,0.03487590,2.94391055
-5.50775388,14.14555679,1.75189656,4.50317265,0.03023060,1.64153308,3.02573072,4.33741409,0.03352625,2.91529152
-5.50175088,14.13233621,1.76153735,4.50483110,0.03042118,1.65168332,3.00234065,4.33790418,0.03220447,2.88376606
-5.49574787,14.11216497,1.76680307,4.51107352,0.03052740,1.66005203,2.97741624,4.33282761,0.03092200,2.84908551
-5.48974487,14.08310464,1.76703468,4.52130350,0.03053580,1.66627034,2.95041477,4.32179324,0.02968898,2.81106759
-5.48374187,14.04339802,1.76167079,4.53489540,0.03043624,1.66997942,2.92083849,4.30449143,0.02851425,2.76961387
-5.47773887,13.99153713,1.75027121,4.55120760,0.03022220,1.67084131,2.88825914,4.28071156,0.02740545,2.72472262
-5.47173587,13.92631766,1.73253570,4.56959339,0.02989092,1.66854937,2.85233767,4.25035634,0.02636915,2.67649634
-5.46573287,13.84687751,1.70831697,4.58940928,0.02944337,1.66283808,2.81283829,4.21345211,0.02541092,2.62514335
-5.45972986,13.75271789,1.67762760,4.61002080,0.02888412,1.65349170,2.76963630,4.17015427,0.02453544,2.57097347
-5.45372686,13.64370624,1.64064037,4.63080589,0.02822095,1.64035139,2.72271970,4.12074758,0.02374657,2.51438793
-5.44772386,13.52006169,1.59768224,4.65115621,0.02746451,1.62332061,2.67218456,4.06564098,0.02304737,2.45586426
-5.44172086,13.38232407,1.54922228,4.67047697,0.02662774,1.60236833,2.61822504,4.00535712,0.02244007,2.39593679
-5.43571786,13.23130919,1.49585442,4.68818572,0.02572528,1.57753017,2.56111877,3.94051692,0.02192601,2.33517430
-5.42971486,13.06805304,1.43827568,4.70371073,0.02477284,1.54890728,2.50120876,3.87181991,0.02150560,2.27415565
-5.42371186,12.89374874,1.37726127,4.71648975,0.02378656,1.51666304,2.43888324,3.80002124,0.02117813,2.21344526
-5.41770885,12.70967996,1.31363767,4.72596952,0.02278239,1.48101781,2.37455465,3.72590638,0.02094170,2.15356944
-5.41170585,12.51715489,1.24825501,4.73160667,0.02177555,1.44224201,2.30863919,3.65026500,0.02079309,2.09499509
-5.40570285,12.31744443,1.18196002,4.73287032,0.02078000,1.40064780,2.24153816,3.57386506,0.02072770,2.03811182
-5.39969985,12.11172807,1.11557070,4.72924653,0.01980809,1.35657987,2.17362212,3.49742866,0.02073942,1.98321841
-5.39369685,11.90105011,1.04985377,4.72024464,0.01887026,1.31040566,2.10521862,3.42161066,0.02082073,1.93051425
-5.38769385,11.68628835,0.98550563,4.70540536,0.01797487,1.26250566,2.03660407,3.34698125,0.02096269,1.88009596
-5.38169085,11.46813629,0.92313747,4.68431016,0.01712811,1.21326386,1.96799997,3.27401315,0.02115508,1.83195947
-5.37568784,11.24709908,0.86326484,4.65659159,0.01633412,1.16305912,1.89957327,3.20307397,0.02138662,1.78600690
-5.36968484,11.02350268,0.80630176,4.62194377,0.01559508,1.11225747,1.83144067,3.13442398,0.02164519,1.74205806
-5.36368184,10.79751468,0.75255916,4.58013261,0.01491143,1.06120570,1.76367609,3.06821905,0.02191816,1.69986551
-5.35767884,10.56917467,0.70224736,4.53100495,0.01428220,1.01022633,1.69632064,3.00451842,0.02219274,1.65913231
-5.35167584,10.33843169,0.65548207,4.47449606,0.01370529,0.95961404,1.62939401,2.94329644,0.02245631,1.61953144
-5.34567284,10.10518569,0.61229310,4.41063505,0.01317783,0.90963350,1.56290656,2.88445752,0.02269687,1.58072576
-5.33966983,9.86933012,0.57263531,4.33954784,0.01269650,0.86051851,1.49687095,2.82785298,0.02290332,1.54238733
-5.33366683,9.63079276,0.53640075,4.26145742,0.01225789,0.81247216,1.43131263,2.77329879,0.02306585,1.50421527
-5.32766383,9.38957214,0.50343158,4.17668147,0.01185873,0.76566804,1.36627840,2.72059290,0.02317619,1.46595105
-5.32166083,9.14576759,0.47353275,4.08562751,0.01149614,0.72025200,1.30184256,2.66953114,0.02322783,1.42739077
-5.31565783,8.89960114,0.44648421,3.98878582,0.01116780,0.67634436,1.23811035,2.61992074,0.02321616,1.38839378
-5.30965483,8.65143061,0.42205188,3.88672072,0.01087206,0.63404237,1.17521855,2.57159077,0.02313855,1.34888732
-5.30365183,8.40175343,0.39999725,3.78006058,0.01060798,0.59342263,1.11333342,2.52439897,0.02299431,1.30886739
-5.29764882,8.15120172,0.38008533,3.66948723,0.01037533,0.55454337,1.05264619,2.47823495,0.02278460,1.26839578
-5.29164582,7.90052955,0.36209089,3.55572528,0.01017453,0.51744645,0.99336666,2.43301977,0.02251224,1.22759374
-5.28564282,7.65059368,0.34580297,3.43953196,0.01000653,0.48215912,0.93571536,2.38870224,0.02218153,1.18663287
-5.27963982,7.40232983,0.33102792,3.32168768,0.00987272,0.44869532,0.87991498,2.34525282,0.02179793,1.14572385
-5.27363682,7.15672610,0.31759111,3.20298783,0.00977476,0.41705682,0.82618169,2.30265563,0.02136779,1.10510380
-5.26763382,6.91479583,0.30533750,3.08423587,0.00971447,0.38723396,0.77471696,2.26089965,0.02089800,1.06502312
-5.26163082,6.67755164,0.29413150,2.96623773,0.00969366,0.35920636,0.72570033,2.21997009,0.02039572,1.02573246
-5.25562781,6.44598253,0.28385631,2.84979750,0.00971407,0.33294342,0.67928374,2.17984076,0.01986807,0.98747079
-5.24962481,6.22103526,0.27441305,2.73571410,0.00977725,0.30840497,0.63558751,2.14046835,0.01932190,0.95045505
-5.24362181,6.00360110,0.26571978,2.62477881,0.00988456,0.28554189,0.59469837,2.10178923,0.01876355,0.91487189
-5.23761881,5.79450849,0.25771081,2.51777313,0.01003711,0.26429695,0.55666930,2.06371928,0.01819874,0.88087207
-5.23161581,5.59452167,0.25033616,2.41546680,0.01023586,0.24460590,0.52152133,2.02615685,0.01763245,0.84856749
-5.22561281,5.40434494,0.24356135,2.31861565,0.01048163,0.22639867,0.48924687,1.98898894,0.01706889,0.81803105
-5.21960980,5.22463184,0.23736752,2.22795884,0.01077522,0.20960085,0.45981439,1.95210009,0.01651155,0.78929909
-5.21360680,5.05599813,0.23175172,2.14421557,0.01111753,0.19413536,0.43317398,1.91538375,0.01596320,0.76237619
-5.20760380,4.89903725,0.22672730,2.06808096,0.01150967,0.17992419,0.40926340,1.87875507,0.01542610,0.73724187
-5.20160080,4.75433689,0.22232426,2.00022113,0.01195305,0.16689020,0.38801418,1.84216456,0.01490203,0.71385871
-5.19559780,4.62249517,0.21858941,1.94126767,0.01244953,0.15495889,0.36935741,1.80561144,0.01439253,0.69218115
-5.18959480,4.50413502,0.21558612,1.89181163,0.01300145,0.14406008,0.35322870,1.76915602,0.01389902,0.67216458
-5.18359180,4.39991553,0.21339352,1.85239727,0.01361165,0.13412930,0.33957229,1.73292998,0.01342298,0.65377393
-5.17758879,4.31053941,0.21210515,1.82351606,0.01428351,0.12510904,0.32834372,1.69714396,0.01296604,0.63699125
-5.17158579,4.23675576,0.21182678,1.80560110,0.01502079,0.11694959,0.31951134,1.66209186,0.01253017,0.62182188
-5.16558279,4.17935800,0.21267354,1.79902249,0.01582756,0.10960950,0.31305627,1.62815133,0.01211769,0.60829869
-5.15957979,4.13917679,0.21476629,1.80408406,0.01670799,0.10305575,0.30897104,1.59578049,0.01173137,0.59648432
-5.15357679,4.11706859,0.21822737,1.82102154,0.01766608,0.09726347,0.30725710,1.56551077,0.01137442,0.58647120
-5.14757379,4.11390018,0.22317584,1.85000270,0.01870538,0.09221536,0.30792125,1.53793613,0.01105046,0.57837940
-5.14157079,4.13053035,0.22972237,1.89112930,0.01982869,0.08790077,0.31097133,1.51369930,0.01076345,0.57235255
-5.13556778,4.16778940,0.23796412,1.94444103,0.02103765,0.08431457,0.31641148,1.49347545,0.01051762,0.56855203
-5.12956478,4.22645782,0.24797971,2.00992117,0.02233244,0.08145580,0.32423727,1.47795404,0.01031733,0.56714978
-5.12356178,4.30724478,0.25982473,2.08750356,0.02371144,0.07932628,0.33443104,1.46781970,0.01016694,0.56832033
-5.11755878,4.41076763,0.27352783,2.17708063,0.02517093,0.07792911,0.34695764,1.46373283,0.01007066,0.57223233
-5.11155578,4.53753274,0.28908790,2.27851155,0.02670486,0.07726725,0.36176096,1.46631065,0.01003239,0.57904010
-5.10555278,4.68791831,0.30647230,2.39163002,0.02830468,0.07734226,0.37876141,1.47610941,0.01005556,0.58887580
-5.09954977,4.86215919,0.32561651,2.51625078,0.02995930,0.07815309,0.39785445,1.49360819,0.01014298,0.60184235
-5.09354677,5.06033363,0.34642505,2.65217403,0.03165512,0.07969515,0.41891029,1.51919491,0.01029673,0.61800764
-5.08754377,5.28235173,0.36877394,2.79918713,0.03337616,0.08195960,0.44177476,1.55315464,0.01051802,0.63740017
-5.08154077,5.52794515,0.39251438,2.95706278,0.03510434,0.08493280,0.46627133,1.59566046,0.01080711,0.66000619
-5.07553777,5.79665762,0.41747773,3.12555348,0.03681981,0.08859609,0.49220405,1.64676704,0.01116322,0.68576846
-5.06953477,6.08783574,0.44348134,3.30438184,0.03850147,0.09292569,0.51936134,1.70640673,0.01158453,0.71458653
-5.06353177,6.40061996,0.47033511,3.49322715,0.04012743,0.09789283,0.54752035,1.77438815,0.01206814,0.74631837
-5.05752876,6.73393546,0.49784836,3.69170837,0.04167565,0.10346401,0.57645162,1.85039728,0.01261009,0.78078312
-5.05152576,7.08648316,0.52583657,3.89936452,0.04312455,0.10960130,0.60592384,1.93400057,0.01320540,0.81776479
-5.04552276,7.45673138,0.55412778,4.11563338,0.04445363,0.11626275,0.63570842,2.02465030,0.01384817,0.85701649
-5.03951976,7.84290871,0.58256803,4.33982998,0.04564410,0.12340277,0.66558358,2.12169172,0.01453164,0.89826505
-5.03351676,8.24299919,0.61102573,4.57112620,0.04667942,0.13097248,0.69533786,2.22437205,0.01524833,0.94121567
-5.02751376,8.65474091,0.63939452,4.80853314,0.04754579,0.13891998,0.72477275,2.33185112,0.01599017,0.98555642
-5.02151076,9.07562916,0.66759447,5.05088789,0.04823257,0.14719054,0.75370453,2.44321349,0.01674864,1.03096239
-5.01550775,9.50292544,0.69557148,5.29684591,0.04873251,0.15572670,0.78196510,2.55748211,0.01751496,1.07709947
-5.00950475,9.93367323,0.72329494,5.54488045,0.04904200,0.16446825,0.80940190,2.67363308,0.01828021,1.12362754
-5.00350175,10.36472137,0.75075364,5.79328960,0.04916103,0.17335220,0.83587712,2.79061169,0.01903554,1.17020327
-4.99749875,10.79275544,0.77795017,6.04021161,0.04909316,0.18231264,0.86126611,2.90734914,0.01977230,1.21648247
-4.99149575,11.21433711,0.80489411,6.28364829,0.04884530,0.19128067,0.88545539,3.02277993,0.02048220,1.26212210
-4.98549275,11.62595096,0.83159439,6.52149609,0.04842741,0.20018437,0.90834041,3.13585951,0.02115748,1.30678222
-4.97948974,12.02405789,0.85805123,6.75158386,0.04785211,0.20894882,0.92982330,3.24558177,0.02179098,1.35012777
-4.97348674,12.40515359,0.88424806,6.97171595,0.04713419,0.21749638,0.94981084,3.35099594,0.02237628,1.39183061
-4.96748374,12.76583046,0.91014408,7.17971893,0.04629013,0.22574708,0.96821286,3.45122254,0.02290779,1.43157176
-4.96148074,13.10284082,0.93566772,7.37349016,0.04533753,0.23361936,0.98494137,3.54546789,0.02338075,1.46904401
-4.95547774,13.41315936,0.96071159,7.55104606,0.04429453,0.24103095,0.99991038,3.63303666,0.02379133,1.50395500
-4.94947474,13.69404241,0.98512922,7.71056828,0.04317933,0.24790013,1.01303664,3.71334229,0.02413659,1.53603071
-4.94347174,13.94308211,1.00873379,7.85044575,0.04200962,0.25414723,1.02424124,3.78591464,0.02441449,1.56501941
-4.93746873,14.15825352,1.03129924,7.96931125,0.04080218,0.25969630,1.03345203,3.85040497,0.02462383,1.59069591
-4.93146573,14.33795297,1.05256357,8.06607099,0.03957241,0.26447703,1.04060676,3.90658784,0.02476426,1.61286612
-4.92546273,14.48102667,1.07223457,8.13992661,0.03833409,0.26842676,1.04565669,3.95435995,0.02483614,1.63137152
-4.91945973,14.58678871,1.08999748,8.19038892,0.03709909,0.27149245,1.04857052,3.99373606,0.02484054,1.64609360
-4.91345673,14.65502818,1.10552467,8.21728344,0.03587724,0.27363264,1.04933830,4.02484214,0.02477911,1.65695781
-4.90745373,14.68600573,1.11848666,8.22074820,0.03467623,0.27481919,1.04797504,4.04790590,0.02465404,1.66393701
-4.90145073,14.68044000,1.12856418,8.20122433,0.03350167,0.27503877,1.04452379,4.06324531,0.02446800,1.66705399
-4.89544772,14.63948512,1.13546078,8.15944057,0.03235718,0.27429395,1.03905785,4.07125537,0.02422404,1.66638295
-4.88944472,14.56470033,1.13891531,8.09639278,0.03124451,0.27260387,1.03168197,4.07239372,0.02392553,1.66204982
-4.88344172,14.45801338,1.13871378,8.01331975,0.03016382,0.27000438,1.02253225,4.06716568,0.02357616,1.65423113
-4.87743872,14.32167917,1.13470006,7.91167651,0.02911392,0.26654766,1.01177485,4.05610929,0.02317984,1.64315155
-4.87143572,14.15823521,1.12678485,7.79310639,0.02809257,0.26230127,0.99960325,4.03978087,0.02274070,1.62907993
-4.86543272,13.97045552,1.11495258,7.65941275,0.02709682,0.25734677,0.98623436,4.01874174,0.02226304,1.61232398
-4.85942971,13.76130415,1.09926571,7.51253117,0.02612331,0.25177772,0.97190340,3.99354645,0.02175134,1.59322375
-4.85342671,13.53388955,1.07986643,7.35450265,0.02516858,0.24569744,0.95685802,3.96473310,0.02121021,1.57214399
-4.84742371,13.29142053,1.05697536,7.18744810,0.02422937,0.23921638,0.94135166,3.93281583,0.02064441,1.54946580
-4.84142071,13.03716443,1.03088747,7.01354389,0.02330287,0.23244930,0.92563666,3.89827981,0.02005880,1.52557773
-4.83541771,12.77440753,1.00196525,6.83499847,0.02238690,0.22551244,0.90995737,3.86157861,0.01945837,1.50086675
-4.82941471,12.50641786,0.97062941,6.65402935,0.02148009,0.21852069,0.89454351,3.82313400,0.01884820,1.47570937
-4.82341171,12.23640981,0.93734740,6.47284003,0.02058195,0.21158486,0.87960423,3.78333760,0.01823346,1.45046326
-4.81740870,11.96751018,0.90262032,6.29359612,0.01969296,0.20480932,0.86532300,3.74255434,0.01761940,1.42545970
-4.81140570,11.70272486,0.86696863,6.11840018,0.01881449,0.19828986,0.85185353,3.70112690,0.01701133,1.40099706
-4.80540270,11.44490573,0.83091733,5.94926477,0.01794881,0.19211200,0.83931696,3.65938062,0.01641461,1.37733554
-4.79939970,11.19671697,0.79498103,5.78808350,0.01709895,0.18634967,0.82780024,3.61762832,0.01583464,1.35469329
-4.79339670,10.96060055,0.75964976,5.63660017,0.01626859,0.18106434,0.81735570,3.57617423,0.01527684,1.33324395
-4.78739370,10.73874087,0.72537571,5.49637641,0.01546187,0.17630456,0.80800187,3.53531658,0.01474663,1.31311562
-4.78139070,10.53302884,0.69256168,5.36875850,0.01468326,0.17210588,0.79972523,3.49534824,0.01424940,1.29439109
-4.77538769,10.34502608,0.66155151,5.25484463,0.01393732,0.16849111,0.79248285,3.45655526,0.01379050,1.27710933
-4.76938469,10.17593062,0.63262274,5.15545395,0.01322858,0.16547089,0.78620564,3.41921297,0.01337518,1.26126789
-4.76338169,10.02654551,0.60598186,5.07109919,0.01256135,0.16304439,0.78080207,3.38357988,0.01300855,1.24682617
-4.75737869,9.89725246,0.58176212,5.00196457,0.01193957,0.16120031,0.77616213,3.34988958,0.01269554,1.23370925
-4.75137569,9.78799261,0.56002393,4.94789116,0.01136665,0.15991791,0.77216140,3.31834123,0.01244082,1.22181216
-4.74537269,9.69825689,0.54075779,4.90837120,0.01084543,0.15916813,0.76866510,3.28908935,0.01224873,1.21100439
-4.73936968,9.62708798,0.52388940,4.88255317,0.01037801,0.15891478,0.76553193,3.26223366,0.01212318,1.20113456
-4.73336668,9.57309609,0.50928686,4.86925865,0.00996578,0.15911569,0.76261785,3.23781008,0.01206760,1.19203521
-4.72736368,9.53448981,0.49676945,4.86701167,0.00960934,0.15972396,0.75977959,3.21578375,0.01208478,1.18352758
-4.72136068,9.50912300,0.48611771,4.87408068,0.00930854,0.16068911,0.75687803,3.19604509,0.01217685,1.17542650
-4.71535768,9.49455782,0.47708428,4.88853231,0.00906244,0.16195835,0.75378142,3.17840951,0.01234514,1.16754534
-4.70935468,9.48814272,0.46940521,4.90829568,0.00886944,0.16347775,0.75036850,3.16262155,0.01259012,1.15970108
-4.70335168,9.48710391,0.46281120,4.93123524,0.00872729,0.16519347,0.74653164,3.14836363,0.01291137,1.15171957
-4.69734867,9.48864701,0.45703837,4.95522927,0.00863320,0.16705303,0.74217978,3.13526944,0.01330752,1.14344081
-4.69134567,9.49006549,0.45183827,4.97825093,0.00858394,0.16900652,0.73724147,3.12294161,0.01377626,1.13472438
-4.68534267,9.48885110,0.44698670,4.99844819,0.00857596,0.17100775,0.73166762,3.11097298,0.01431440,1.12545484
-4.67933967,9.48280135,0.44229115,5.01421891,0.00860550,0.17301544,0.72543415,3.09897045,0.01491788,1.11554687
-4.67333667,9.47011853,0.43759657,5.02427720,0.00866874,0.17499419,0.71854424,3.08658010,0.01558192,1.10495000
-4.66733367,9.44949504,0.43278942,5.02770758,0.00876188,0.17691535,0.71103004,3.07351212,0.01630108,1.09365264
-4.66133067,9.42017984,0.42779979,5.02400383,0.00888133,0.17875766,0.70295370,3.05956392,0.01706948,1.08168514
-4.65532766,9.38202172,0.42260171,5.01309014,0.00902376,0.18050761,0.69440751,3.04463974,0.01788088,1.06912148
-4.64932466,9.33548593,0.41721159,4.99532292,0.00918622,0.18215952,0.68551298,3.02876540,0.01872889,1.05607943
-4.64332166,9.28164195,0.41168501,4.97147259,0.00936618,0.18371521,0.67641869,3.01209667,0.01960707,1.04271878
