energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.29264632,4.07539494,0.00273038,0.17741120,0.66608387,0.54487319,0.31926404,2.43304106,0.02491981,0.99319127
-3.28664332,4.01371810,0.00238420,0.17883867,0.67403536,0.52817361,0.32373723,2.39572592,0.02411341,0.97918653
-3.28064032,3.93915396,0.00206959,0.17966335,0.67935342,0.50964382,0.32750901,2.35045752,0.02329335,0.96264017
-3.27463732,3.85373229,0.00178655,0.17992014,0.68196362,0.48968550,0.33054640,2.29870256,0.02246829,0.94377562
-3.26863432,3.75975753,0.00153446,0.17965503,0.68184109,0.46872900,0.33282568,2.24213044,0.02164778,0.92284540
-3.26263132,3.65973136,0.00131221,0.17892292,0.67900885,0.44721936,0.33433240,2.18255735,0.02084207,0.90012302
-3.25662831,3.55627042,0.00111830,0.17778539,0.67353524,0.42560252,0.33506137,2.12188572,0.02006189,0.87589531
-3.25062531,3.45202237,0.00095090,0.17630826,0.66553042,0.40431202,0.33501652,2.06204122,0.01931808,0.85045544
-3.24462231,3.34958332,0.00080800,0.17455914,0.65514215,0.38375683,0.33421069,2.00490996,0.01862132,0.82409660
-3.23861931,3.25141950,0.00068746,0.17260502,0.64255087,0.36431054,0.33266519,1.95227813,0.01798170,0.79710666
-3.23261631,3.15979616,0.00058711,0.17050998,0.62796435,0.34630239,0.33040920,1.90577645,0.01740841,0.76976347
-3.22661331,3.07671594,0.00050476,0.16833312,0.61161196,0.33001019,0.32747895,1.86683164,0.01690936,0.74233112
-3.22061031,3.00386898,0.00043831,0.16612678,0.59373875,0.31565551,0.32391671,1.83662658,0.01649087,0.71505695
-3.21460730,2.94259623,0.00038576,0.16393507,0.57459959,0.30340100,0.31976960,1.81607058,0.01615751,0.68816932
-3.20860430,2.89386701,0.00034521,0.16179284,0.55445346,0.29335001,0.31508823,1.80578091,0.01591189,0.66187607
-3.20260130,2.85827138,0.00031496,0.15972505,0.53355798,0.28554825,0.30992540,1.80607594,0.01575461,0.63636361
-3.19659830,2.83602712,0.00029343,0.15774665,0.51216461,0.27998755,0.30433468,1.81698000,0.01568432,0.61179669
-3.19059530,2.82700080,0.00027922,0.15586290,0.49051426,0.27661115,0.29836927,1.83823952,0.01569782,0.58831866
-3.18459230,2.83074155,0.00027110,0.15407015,0.46883385,0.27532059,0.29208089,1.86934955,0.01579029,0.56605235
-3.17858929,2.84652610,0.00026800,0.15235713,0.44733353,0.27598360,0.28551910,1.90958938,0.01595556,0.54510140
-3.17258629,2.87341281,0.00026900,0.15070651,0.42620490,0.27844275,0.27873083,1.95806564,0.01618650,0.52555219
-3.16658329,2.91030241,0.00027334,0.14909695,0.40562005,0.28252444,0.27176035,2.01376088,0.01647536,0.50747608
-3.16058029,2.95600278,0.00028039,0.14750525,0.38573151,0.28804789,0.26464960,2.07558565,0.01681417,0.49093210
-3.15457729,3.00929507,0.00028967,0.14590874,0.36667290,0.29483372,0.25743890,2.14243183,0.01719520,0.47596994
-3.14857429,3.06899827,0.00030080,0.14428778,0.34856035,0.30271176,0.25016793,2.21322493,0.01761126,0.46263299
-3.14257129,3.13402970,0.00031353,0.14262806,0.33149438,0.31152790,0.24287693,2.28697336,0.01805606,0.45096159
-3.13656828,3.20345889,0.00032773,0.14092295,0.31556209,0.32114958,0.23560815,2.36281257,0.01852451,0.44099595
-3.13056528,3.27655272,0.00034336,0.13917545,0.30083953,0.33146993,0.22840715,2.44004238,0.01901287,0.43277892
-3.12456228,3.35280994,0.00036049,0.13739985,0.28739401,0.34241022,0.22132418,2.51815608,0.01951889,0.42635822
-3.11855928,3.43198393,0.00037926,0.13562299,0.27528611,0.35392081,0.21441525,2.59686015,0.02004185,0.42178797
-3.11255628,3.51409276,0.00039992,0.13388503,0.26457128,0.36598042,0.20774294,2.67608395,0.02058258,0.41912956
-3.10655328,3.59941628,0.00042279,0.13223967,0.25530093,0.37859403,0.20137682,2.75597912,0.02114326,0.41845151
-3.10055028,3.68848048,0.00044828,0.13075386,0.24752273,0.39178936,0.19539346,2.83690861,0.02172741,0.41982848
-3.09454727,3.78202992,0.00047686,0.12950692,0.24128029,0.40561243,0.18987586,2.91942611,0.02233959,0.42333914
-3.08854427,3.88098939,0.00050907,0.12858911,0.23661209,0.42012210,0.18491255,3.00424650,0.02298527,0.42906331
-3.08254127,3.98641634,0.00054551,0.12809975,0.23354971,0.43538428,0.18059604,3.09220861,0.02367059,0.43707808
-3.07653827,4.09944608,0.00058685,0.12814480,0.23211556,0.45146577,0.17702098,3.18423164,0.02440216,0.44745331
-3.07053527,4.22123192,0.00063380,0.12883401,0.23232016,0.46842831,0.17428190,3.28126699,0.02518688,0.46024657
-3.06453227,4.35288231,0.00068711,0.13027779,0.23415915,0.48632285,0.17247062,3.38424720,0.02603180,0.47549784
-3.05852926,4.49539763,0.00074758,0.13258370,0.23761033,0.50518457,0.17167349,3.49403383,0.02694400,0.49322410
-3.05252626,4.64960861,0.00081602,0.13585277,0.24263084,0.52502857,0.17196849,3.61136621,0.02793047,0.51341416
-3.04652326,4.81611880,0.00089328,0.14017573,0.24915473,0.54584667,0.17342227,3.73681294,0.02899807,0.53602391
-3.04052026,4.99525290,0.00098020,0.14562911,0.25709115,0.56760510,0.17608725,3.87072769,0.03015346,0.56097234
-3.03451726,5.18701287,0.00107764,0.15227152,0.26632323,0.59024337,0.17999892,4.01321112,0.03140309,0.58813844
-3.02851426,5.39104332,0.00118645,0.16013999,0.27670794,0.61367420,0.18517329,4.16408017,0.03275310,0.61735922
-3.02251126,5.60660737,0.00130744,0.16924667,0.28807686,0.63778439,0.19160468,4.32284591,0.03420930,0.64842901
-3.01650825,5.83257393,0.00144143,0.17957591,0.30023807,0.66243660,0.19926397,4.48870099,0.03577703,0.68110011
-3.01050525,6.06741719,0.00158916,0.19108190,0.31297895,0.68747192,0.20809729,4.66051726,0.03746107,0.71508486
-3.00450225,6.30922830,0.00175139,0.20368694,0.32607011,0.71271290,0.21802526,4.83685396,0.03926543,0.75005919
-2.99849925,6.55573967,0.00192881,0.21728058,0.33927006,0.73796717,0.22894293,5.01597652,0.04119318,0.78566746
-2.99249625,6.80436108,0.00212210,0.23171959,0.35233070,0.76303116,0.24072043,5.19588578,0.04324618,0.82152877
-2.98649325,7.05222742,0.00233191,0.24682900,0.36500331,0.78769410,0.25320430,5.37435692,0.04542487,0.85724424
-2.98049025,7.29625656,0.00255889,0.26240423,0.37704495,0.81174189,0.26621979,5.54898737,0.04772795,0.89240545
-2.97448724,7.53321643,0.00280372,0.27821430,0.38822488,0.83496088,0.27957374,5.71725228,0.05015217,0.92660352
-2.96848424,7.75979932,0.00306708,0.29400619,0.39833092,0.85714155,0.29305848,5.87656620,0.05269213,0.95943877
-2.96248124,7.97270160,0.00334976,0.30951023,0.40717543,0.87808180,0.30645623,6.02434909,0.05534003,0.99053055
-2.95647824,8.16870646,0.00365258,0.32444641,0.41460064,0.89759004,0.31954428,6.15809472,0.05808565,1.01952694
-2.95047524,8.34476727,0.00397649,0.33853150,0.42048319,0.91548792,0.33210054,6.27543919,0.06091624,1.04611403
-2.94447224,8.49808876,0.00432255,0.35148668,0.42473762,0.93161276,0.34390940,6.37422749,0.06381659,1.07002432
-2.93846923,8.62620338,0.00469192,0.36304543,0.42731873,0.94581957,0.35476770,6.45257563,0.06676916,1.09104405
-2.93246623,8.72704005,0.00508590,0.37296146,0.42822257,0.95798284,0.36449045,6.50892623,0.06975426,1.10901891
-2.92646323,8.79898274,0.00550583,0.38101621,0.42748613,0.96799779,0.37291622,6.54209558,0.07275036,1.12385802
-2.92046023,8.84091661,0.00595309,0.38702575,0.42518566,0.97578147,0.37991183,6.55131037,0.07573438,1.13553589
-2.91445723,8.85225976,0.00642905,0.39084670,0.42143356,0.98127330,0.38537609,6.53623261,0.07868212,1.14409208
-2.90845423,8.83297929,0.00693494,0.39238089,0.41637410,0.98443537,0.38924257,6.49697191,0.08156859,1.14962856
-2.90245123,8.78359075,0.00747175,0.39157853,0.41017806,0.98525228,0.39148100,6.43408455,0.08436850,1.15230479
-2.89644822,8.70514112,0.00804013,0.38843981,0.40303634,0.98373067,0.39209745,6.34855942,0.08705661,1.15233058
-2.89044522,8.59917575,0.00864022,0.38301476,0.39515306,0.97989836,0.39113312,6.24179133,0.08960811,1.14995695
-2.88444222,8.46769076,0.00927153,0.37540139,0.38673812,0.97380326,0.38866180,6.11554302,0.09199897,1.14546535
-2.87843922,8.31307278,0.00993276,0.36574223,0.37799978,0.96551195,0.38478624,5.97189711,0.09420624,1.13915577
-2.87243622,8.13802874,0.01062170,0.35421942,0.36913736,0.95510813,0.37963345,5.81320035,0.09620831,1.13133405
-2.86643322,7.94550869,0.01133507,0.34104846,0.36033450,0.94269097,0.37334934,5.64200209,0.09798509,1.12229919
-2.86043022,7.73862491,0.01206848,0.32647114,0.35175325,0.92837345,0.36609280,5.46098970,0.09951823,1.11233119
-2.85442721,7.52057088,0.01281631,0.31074777,0.34352913,0.91228078,0.35802973,5.27292333,0.10079122,1.10168000
-2.84842421,7.29454334,0.01357175,0.29414909,0.33576754,0.89454902,0.34932716,5.08057247,0.10178954,1.09055627
-2.84242121,7.06367061,0.01432686,0.27694829,0.32854161,0.87532395,0.34014780,4.88665663,0.10250076,1.07912426
-2.83641821,6.83094982,0.01507261,0.25941339,0.32189145,0.85476024,0.33064540,4.69379206,0.10291470,1.06749753
-2.83041521,6.59919520,0.01579909,0.24180023,0.31582510,0.83302103,0.32096090,4.50444615,0.10302352,1.05573739
-2.82441221,6.37099885,0.01649572,0.22434648,0.31032083,0.81027785,0.31121976,4.32090059,0.10282188,1.04385452
-2.81840920,6.14870480,0.01715153,0.20726662,0.30533087,0.78671085,0.30153039,4.14522401,0.10230713,1.03181350
-2.81240620,5.93439617,0.01775546,0.19074821,0.30078626,0.76250939,0.29198376,3.97925415,0.10147949,1.01954013
-2.80640320,5.72989501,0.01829669,0.17494936,0.29660268,0.73787276,0.28265411,3.82458948,0.10034222,1.00693112
-2.80040020,5.53677316,0.01876506,0.15999752,0.29268682,0.71301098,0.27360064,3.68258926,0.09890185,0.99386563
-2.79439720,5.35637244,0.01915141,0.14598933,0.28894315,0.68814564,0.26486997,3.55438117,0.09716836,0.98021808
-2.78839420,5.18983184,0.01944791,0.13299170,0.28528055,0.66351040,0.25649922,3.44087510,0.09515534,0.96587138
-2.78239120,5.03811911,0.01964843,0.12104365,0.28161872,0.63935125,0.24851940,3.34278147,0.09288007,0.95073005
-2.77638819,4.90206424,0.01974877,0.11015895,0.27789383,0.61592621,0.24095882,3.26063258,0.09036361,0.93473230
-2.77038519,4.78239218,0.01974693,0.10032934,0.27406328,0.59350445,0.23384641,3.19480526,0.08763075,0.91786047
-2.76438219,4.67975256,0.01964315,0.09152804,0.27010938,0.57236465,0.22721455,3.14554337,0.08470984,0.90014923
-2.75837919,4.59474425,0.01944007,0.08371348,0.26604167,0.55279260,0.22110136,3.11297875,0.08163265,0.88169116
-2.75237619,4.52793349,0.01914262,0.07683297,0.26189795,0.53507804,0.21555225,3.09714944,0.07843390,0.86263916
-2.74637319,4.47986424,0.01875793,0.07082634,0.25774388,0.51951065,0.21062060,3.09801447,0.07515089,0.84320588
-2.74037019,4.45106052,0.01829508,0.06562922,0.25367137,0.50637539,0.20636761,3.11546449,0.07182289,0.82365992
-2.73436718,4.44202064,0.01776489,0.06117607,0.24979566,0.49594733,0.20286131,3.14932814,0.06849045,0.80431916
-2.72836418,4.45320409,0.01717950,0.05740269,0.24625146,0.48848599,0.20017480,3.19937422,0.06519465,0.78554153
-2.72236118,4.48501205,0.01655199,0.05424844,0.24318833,0.48422952,0.19838382,3.26530998,0.06197632,0.76771367
-2.71635818,4.53776306,0.01589599,0.05165788,0.24076538,0.48338901,0.19756394,3.34677626,0.05887512,0.75123821
-2.71035518,4.61166569,0.01522516,0.04958203,0.23914586,0.48614297,0.19778729,3.44334021,0.05592872,0.73652004
-2.70435218,4.70679012,0.01455285,0.04797925,0.23849154,0.49263244,0.19911937,3.55448669,0.05317195,0.72395251
-2.69834917,4.82304060,0.01389161,0.04681561,0.23895744,0.50295682,0.20161579,3.67960934,0.05063599,0.71390411
-2.69234617,4.96013101,0.01325284,0.04606508,0.24068690,0.51717075,0.20531946,3.81800248,0.04834774,0.70670609
-2.68634317,5.11756494,0.01264649,0.04570930,0.24380727,0.53528205,0.21025810,3.96885485,0.04632918,0.70264175
-2.68034017,5.29462215,0.01208081,0.04573711,0.24842640,0.55725094,0.21644238,4.13124608,0.04459696,0.70193764
-2.67433717,5.49035221,0.01156216,0.04614398,0.25462983,0.58299049,0.22386475,4.30414675,0.04316216,0.70475701
-2.66833417,5.70357635,0.01109494,0.04693113,0.26247897,0.61236840,0.23249894,4.48642243,0.04203012,0.71119566
-2.66233117,5.93289732,0.01068155,0.04810463,0.27201009,0.64520980,0.24230017,4.67684209,0.04120057,0.72128013
-2.65632816,6.17671731,0.01032250,0.04967437,0.28323412,0.68130105,0.25320609,4.87409080,0.04066788,0.73496827
-2.65032516,6.43326307,0.01001648,0.05165299,0.29613720,0.72039432,0.26513821,5.07678642,0.04042147,0.75215178
-2.64432216,6.70061701,0.00976065,0.05405477,0.31068184,0.76221256,0.27800381,5.28349980,0.04044638,0.77266064
-2.63831916,6.97675289,0.00955080,0.05689453,0.32680863,0.80645468,0.29169826,5.49277771,0.04072398,0.79626886
-2.63231616,7.25957446,0.00938171,0.06018655,0.34443827,0.85280061,0.30610738,5.70316755,0.04123270,0.82270142
-2.62631316,7.54695511,0.00924741,0.06394355,0.36347388,0.90091598,0.32110989,5.91324277,0.04194892,0.85164171
-2.62031016,7.83677690,0.00914153,0.06817572,0.38380342,0.95045618,0.33657970,6.12162796,0.04284780,0.88273943
-2.61430715,8.12696721,0.00905759,0.07288984,0.40530211,1.00106965,0.35238802,6.32702270,0.04390410,0.91561837
-2.60830415,8.41553177,0.00898931,0.07808858,0.42783486,1.05240037,0.36840509,6.52822288,0.04509296,0.94988397
-2.60230115,8.70058283,0.00893086,0.08376984,0.45125843,1.10408947,0.38450154,6.72413921,0.04639056,0.98513032
-2.59629815,8.98036197,0.00887709,0.08992631,0.47542354,1.15577610,0.40054939,6.91381190,0.04777468,1.02094670
-2.59029515,9.25325718,0.00882369,0.09654517,0.50017673,1.20709781,0.41642273,7.09642146,0.04922510,1.05692328
-2.58429215,9.51781440,0.00876734,0.10360797,0.52536208,1.25769051,0.43199808,7.27129548,0.05072384,1.09265638
-2.57828914,9.77274399,0.00870572,0.11109073,0.55082270,1.30718857,0.44715462,7.43791141,0.05225524,1.12775295
-2.57228614,10.01692298,0.00863758,0.11896415,0.57640220,1.35522511,0.46177431,7.59589581,0.05380586,1.16183475
-2.56628314,10.24939407,0.00856268,0.12719410,0.60194599,1.40143301,0.47574214,7.74502035,0.05536429,1.19454202
-2.56028014,10.46936229,0.00848170,0.13574214,0.62730262,1.44544682,0.48894651,7.88519534,0.05692081,1.22553700
-2.55427714,10.67619067,0.00839613,0.14456630,0.65232507,1.48690577,0.50127990,8.01646113,0.05846691,1.25450732
-2.54827414,10.86939546,0.00830812,0.15362186,0.67687213,1.52545807,0.51263994,8.13897807,0.05999485,1.28116930
-2.54227114,11.04864182,0.00822031,0.16286223,0.70080982,1.56076645,0.52293075,8.25301539,0.06149717,1.30527131
-2.53626813,11.21374025,0.00813569,0.17223985,0.72401290,1.59251485,0.53206472,8.35893946,0.06296621,1.32659712
-2.53026513,11.36464384,0.00805736,0.18170696,0.74636636,1.62041607,0.53996456,8.45720142,0.06439374,1.34496924
-2.52426213,11.50144610,0.00798843,0.19121644,0.76776701,1.64422001,0.54656552,8.54832449,0.06577066,1.36025210
-2.51825913,11.62437879,0.00793180,0.20072233,0.78812495,1.66372205,0.55181770,8.63289074,0.06708686,1.37235507
-2.51225613,11.73380907,0.00789011,0.21018032,0.80736494,1.67877113,0.55568818,8.71152723,0.06833123,1.38123496
-2.50625313,11.83023511,0.00786559,0.21954795,0.82542757,1.68927704,0.55816299,8.78489138,0.06949183,1.38689803
-2.50025013,11.91427919,0.00786001,0.22878462,0.84227018,1.69521636,0.55924844,8.85365549,0.07055619,1.38940123
-2.49424712,11.98667771,0.00787462,0.23785141,0.85786730,1.69663660,0.55897206,8.91849020,0.07151184,1.38885248
-2.48824412,12.04826743,0.00791017,0.24671066,0.87221074,1.69365820,0.55738266,8.98004722,0.07234687,1.38540989
-2.48224112,12.09996787,0.00796693,0.25532544,0.88530915,1.68647418,0.55454973,9.03894135,0.07305063,1.37927979
-2.47623812,12.14275988,0.00804470,0.26365888,0.89718701,1.67534720,0.55056197,9.09573250,0.07361448,1.37071358
-2.47023512,12.17766113,0.00814294,0.27167351,0.90788313,1.66060415,0.54552510,9.15090826,0.07403251,1.36000333
-2.46423212,12.20569941,0.00826080,0.27933056,0.91744863,1.64262848,0.53955911,9.20486785,0.07430225,1.34747620
-2.45822911,12.22788512,0.00839725,0.28658946,0.92594453,1.62185049,0.53279484,9.25790861,0.07442529,1.33348796
-2.45222611,12.24518458,0.00855118,0.29340752,0.93343899,1.59873607,0.52537045,9.31021602,0.07440771,1.31841557
-2.44622311,12.25849601,0.00872148,0.29973981,0.94000447,1.57377449,0.51742767,9.36185827,0.07426042,1.30264929
-2.44022011,12.26862995,0.00890719,0.30553940,0.94571488,1.54746573,0.50910823,9.41278647,0.07399924,1.28658449
-2.43421711,12.27629570,0.00910755,0.31075802,0.95064286,1.52030795,0.50055058,9.46284115,0.07364481,1.27061353
-2.42821411,12.28209534,0.00932213,0.31534693,0.95485763,1.49278585,0.49188724,9.51176562,0.07322224,1.25511785
-2.42221111,12.28652608,0.00955087,0.31925828,0.95842322,1.46536020,0.48324264,9.55922614,0.07276055,1.24046092
-2.41620810,12.28999139,0.00979413,0.32244673,0.96139753,1.43845917,0.47473185,9.60483858,0.07229199,1.22698182
-2.41020510,12.29282054,0.01005276,0.32487129,0.96383220,1.41247172,0.46646000,9.64820073,0.07185108,1.21499016
-2.40420210,12.29529571,0.01032809,0.32649732,0.96577330,1.38774309,0.45852246,9.68892883,0.07147361,1.20476204
-2.39819910,12.29768486,0.01062192,0.32729863,0.96726288,1.36457270,0.45100562,9.72669663,0.07119551,1.19653742
-2.39219610,12.30027818,0.01093651,0.32725940,0.96834133,1.34321406,0.44398822,9.76127460,0.07105171,1.19051870
-2.38619310,12.30342551,0.01127452,0.32637600,0.96905027,1.32387669,0.43754287,9.79256718,0.07107494,1.18687048
-2.38019010,12.30757156,0.01163891,0.32465843,0.96943592,1.30672958,0.43173777,9.82064514,0.07129472,1.18572036
-2.37418709,12.31328595,0.01203288,0.32213137,0.96955252,1.29190590,0.42663820,9.84577087,0.07173629,1.18716050
-2.36818409,12.32128502,0.01245973,0.31883463,0.96946569,1.27950833,0.42230770,9.86841407,0.07241982,1.19124967
-2.36218109,12.33244286,0.01292268,0.31482315,0.96925519,1.26961481,0.41880876,9.88925614,0.07335968,1.19801565
-2.35617809,12.34778957,0.01342477,0.31016623,0.96901703,1.26228403,0.41620279,9.90918182,0.07456397,1.20745749
-2.35017509,12.36849536,0.01396867,0.30494625,0.96886450,1.25756043,0.41454940,9.92925747,0.07603426,1.21954759
-2.34417209,12.39584031,0.01455646,0.29925674,0.96892790,1.25547832,0.41390493,9.95069625,0.07776547,1.23423332
-2.33816908,12.43117026,0.01518951,0.29319998,0.96935296,1.25606489,0.41432023,9.97481102,0.07974603,1.25143798
-2.33216608,12.47584052,0.01586827,0.28688405,0.97029777,1.25934210,0.41583793,10.00295684,0.08195820,1.27106123
-2.32616308,12.53114991,0.01659211,0.28041975,0.97192828,1.26532719,0.41848924,10.03646570,0.08437860,1.29297880
-2.32016008,12.59826844,0.01735919,0.27391716,0.97441259,1.27403205,0.42229051,10.07657643,0.08697880,1.31704171
-2.31415708,12.67816246,0.01816635,0.26748227,0.97791412,1.28546154,0.42723996,10.12436369,0.08972614,1.34307512
-2.30815408,12.77152162,0.01900906,0.26121371,0.98258409,1.29961082,0.43331452,10.18066961,0.09258457,1.37087702
-2.30215108,12.87869188,0.01988137,0.25519974,0.98855355,1.31646205,0.44046739,10.24604216,0.09551556,1.40021700
-2.29614807,12.99961869,0.02077596,0.24951556,0.99592546,1.33598055,0.44862621,10.32068371,0.09847902,1.43083539
-2.29014507,13.13380400,0.02168422,0.24422124,1.00476726,1.35811083,0.45769229,10.40441294,0.10143426,1.46244295
-2.28414207,13.28027988,0.02259635,0.23936013,1.01510420,1.38277243,0.46754086,10.49664264,0.10434084,1.49472144
-2.27813907,13.43760090,0.02350163,0.23495795,1.02691394,1.40985601,0.47802248,10.59637482,0.10715946,1.52732510
-2.27213607,13.60385600,0.02438858,0.23102254,1.04012273,1.43921969,0.48896565,10.70221391,0.10985270,1.55988330
-2.26613307,13.77669992,0.02524526,0.22754427,1.05460334,1.47068582,0.50018039,10.81239767,0.11238574,1.59200430
-2.26013007,13.95340278,0.02605961,0.22449708,1.07017499,1.50403820,0.51146288,10.92484443,0.11472697,1.62328011
-2.25412706,14.13091568,0.02681972,0.22184007,1.08660529,1.53902003,0.52260073,11.03721443,0.11684848,1.65329239
-2.24812406,14.30594931,0.02751420,0.21951960,1.10361423,1.57533236,0.53337889,11.14698239,0.11872655,1.68161919
-2.24212106,14.47506191,0.02813248,0.21747171,1.12088001,1.61263345,0.54358570,11.25151765,0.12034197,1.70784231
-2.23611806,14.63475254,0.02866512,0.21562492,1.13804660,1.65053891,0.55301895,11.34816815,0.12168029,1.73155509
-2.23011506,14.78155562,0.02910406,0.21390305,1.15473270,1.68862284,0.56149163,11.43434426,0.12273205,1.75237030
-2.22411206,14.91213280,0.02944283,0.21222813,1.17054175,1.72642002,0.56883710,11.50759869,0.12349283,1.76992791
-2.21810905,15.02335836,0.02967674,0.21052325,1.18507269,1.76342944,0.57491351,11.56569904,0.12396330,1.78390240
-2.21210605,15.11239537,0.02980295,0.20871518,1.19793100,1.79911906,0.57960722,11.60669026,0.12414913,1.79400950
-2.20610305,15.17676013,0.02982052,0.20673670,1.20873972,1.83293218,0.58283518,11.62894467,0.12406083,1.80001205
-2.20010005,15.21437320,0.02973037,0.20452865,1.21714986,1.86429519,0.58454619,11.63119837,0.12371347,1.80172489
-2.19409705,15.22359654,0.02953524,0.20204150,1.22285016,1.89262703,0.58472101,11.61257326,0.12312629,1.79901856
-2.18809405,15.20325638,0.02923951,0.19923659,1.22557554,1.91735002,0.58337148,11.57258511,0.12232225,1.79182196
-2.18209105,15.15265276,0.02884904,0.19608678,1.22511431,1.93790200,0.58053861,11.51113839,0.12132736,1.78012363
-2.17608804,15.07155669,0.02837098,0.19257687,1.22131357,1.95374952,0.57628994,11.42850955,0.12017004,1.76397199
-2.17008504,14.96019668,0.02781351,0.18870344,1.21408303,1.96440174,0.57071627,11.32532056,0.11888026,1.74347429
-2.16408204,14.81923637,0.02718563,0.18447441,1.20339690,1.96942440,0.56392795,11.20250507,0.11748867,1.71879458
-2.15807904,14.64974534,0.02649690,0.17990829,1.18929397,1.96845360,0.55605097,11.06126949,0.11602565,1.69015059
-2.15207604,14.45316471,0.02575723,0.17503313,1.17187585,1.96120851,0.54722301,10.90305131,0.11452038,1.65780978
-2.14607304,14.23126968,0.02497666,0.16988532,1.15130366,1.94750261,0.53758957,10.72947690,0.11299983,1.62208464
-2.14007004,13.98613016,0.02416516,0.16450820,1.12779304,1.92725279,0.52730038,10.54232057,0.11148793,1.58332719
-2.13406703,13.72007097,0.02333251,0.15895067,1.10160804,1.90048578,0.51650623,10.34346648,0.11000477,1.54192316
-2.12806403,13.43563242,0.02248814,0.15326564,1.07305389,1.86734150,0.50535613,10.13487448,0.10856592,1.49828560
-2.12206103,13.13553205,0.02164105,0.14750867,1.04246896,1.82807306,0.49399502,9.91855059,0.10718199,1.45284833
-2.11605803,12.82262777,0.02079973,0.14173650,1.01021640,1.78304319,0.48256191,9.69652232,0.10585836,1.40605919
-2.11005503,12.49988257,0.01997212,0.13600583,0.97667543,1.73271722,0.47118849,9.47081876,0.10459516,1.35837332
-2.10405203,12.17033088,0.01916561,0.13037208,0.94223287,1.67765276,0.45999815,9.24345503,0.10338748,1.31024657
-2.09804902,11.83704620,0.01838702,0.12488835,0.90727501,1.61848645,0.44910529,9.01642018,0.10222580,1.26212913
-2.09204602,11.50310984,0.01764265,0.11960453,0.87218001,1.55591830,0.43861500,8.79166777,0.10109669,1.21445950
-2.08604302,11.17158040,0.01693828,0.11456655,0.83731125,1.49069424,0.42862282,8.57110800,0.09998367,1.16765894
-2.08004002,10.84546359,0.01627921,0.10981573,0.80301142,1.42358763,0.41921474,8.35660019,0.09886821,1.12212644
-2.07403702,10.52768206,0.01567033,0.10538840,0.76959785,1.35538037,0.41046723,8.14994458,0.09773087,1.07823431
-2.06803402,10.22104489,0.01511615,0.10131553,0.73735873,1.28684444,0.40244725,7.95287242,0.09655248,1.03632438
-2.06203102,9.92821653,0.01462085,0.09762262,0.70655052,1.21872459,0.39521230,7.76703335,0.09531529,0.99670493
-2.05602801,9.65168498,0.01418831,0.09432967,0.67739633,1.15172259,0.38881035,7.59397952,0.09400407,0.95964829
-2.05002501,9.39372925,0.01382218,0.09145129,0.65008516,1.08648379,0.38327980,7.43514603,0.09260709,0.92538912
-2.04402201,9.15638612,0.01352588,0.08899691,0.62477206,1.02358612,0.37864926,7.29182756,0.09111692,0.89412340
-2.03801901,8.94141671,0.01330262,0.08697114,0.60157883,0.96353188,0.37493739,7.16515138,0.08953102,0.86600800
-2.03201601,8.75027315,0.01315544,0.08537417,0.58059530,0.90674238,0.37215264,7.05604747,0.08785210,0.84116090
-2.02601301,8.58406638,0.01308720,0.08420232,0.56188100,0.85355521,0.37029304,6.96521663,0.08608821,0.81966195
-2.02001001,8.44353590,0.01310059,0.08344855,0.54546708,0.80422422,0.36934595,6.89309782,0.08425258,0.80155416
-2.01400700,8.32902278,0.01319806,0.08310310,0.53135838,0.75892170,0.36928805,6.83983644,0.08236325,0.78684551
-2.00800400,8.24044732,0.01338187,0.08315410,0.51953559,0.71774250,0.37008529,6.80525526,0.08044242,0.77551115
-2.00200100,8.17729285,0.01365400,0.08358820,0.50995753,0.68070972,0.37169314,6.78882999,0.07851564,0.76749616
-1.99599800,8.13859737,0.01401612,0.08439117,0.50256336,0.64778158,0.37405698,6.78967150,0.07661088,0.76271859
-1.98999500,8.12295435,0.01446952,0.08554842,0.49727495,0.61885903,0.37711276,6.80651657,0.07475748,0.76107297
-1.98399200,8.12852423,0.01501511,0.08704554,0.49399924,0.59379380,0.38078793,6.83772888,0.07298506,0.76243413
-1.97798899,8.15305748,0.01565330,0.08886869,0.49263076,0.57239657,0.38500264,6.88131161,0.07132241,0.76666138
-1.97198599,8.19393014,0.01638398,0.09100484,0.49305431,0.55444498,0.38967120,6.93493258,0.06979650,0.77360283
-1.96598299,8.24819173,0.01720643,0.09344205,0.49514779,0.53969142,0.39470381,6.99596235,0.06843152,0.78310001
-1.95997999,8.31262534,0.01811927,0.09616946,0.49878524,0.52787021,0.40000847,7.06152488,0.06724812,0.79499238
-1.95397699,8.38381874,0.01912041,0.09917722,0.50384003,0.51870446,0.40549307,7.12856014,0.06626277,0.80912190
-1.94797399,8.45824486,0.02020701,0.10245632,0.51018815,0.51191218,0.41106753,7.19389684,0.06548730,0.82533722
-1.94197099,8.53234943,0.02137537,0.10599817,0.51771162,0.50721197,0.41664597,7.25433323,0.06492868,0.84349756
-1.93596798,8.60264293,0.02262092,0.10979421,0.52630170,0.50432809,0.42214876,7.30672339,0.06458896,0.86347585
-1.92996498,8.66579358,0.02393816,0.11383528,0.53586199,0.50299503,0.42750433,7.34806560,0.06446539,0.88516117
