energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.67583792,0.59302665,0.33621893,0.00000000,0.01279770,0.06392895,0.16271229,0.18625000
-5.66983492,0.55189876,0.31084166,0.00000000,0.01151694,0.06107306,0.15427746,0.17302149
-5.66383192,0.51677052,0.28876759,0.00000000,0.01035638,0.05892099,0.14773675,0.16176073
-5.65782891,0.48801167,0.27020071,0.00000000,0.00932021,0.05752246,0.14322709,0.15257768
-5.65182591,0.46587374,0.25527891,0.00000000,0.00841018,0.05691372,0.14085564,0.14554704
-5.64582291,0.45049203,0.24407577,0.00000000,0.00762589,0.05711726,0.14069939,0.14070910
-5.63981991,0.44188968,0.23660340,0.00000000,0.00696494,0.05814182,0.14280509,0.13807106
-5.63381691,0.43998353,0.23281634,0.00000000,0.00642321,0.05998259,0.14718959,0.13760882
-5.62781391,0.44459123,0.23261608,0.00000000,0.00599516,0.06262166,0.15384030,0.13926914
-5.62181091,0.45543963,0.23585610,0.00000000,0.00567406,0.06602857,0.16271599,0.14297206
-5.61580790,0.47217390,0.24234730,0.00000000,0.00545233,0.07016122,0.17374769,0.14861340
-5.60980490,0.49436736,0.25186359,0.00000000,0.00532178,0.07496679,0.18683983,0.15606754
-5.60380190,0.52153196,0.26414765,0.00000000,0.00527387,0.08038299,0.20187159,0.16519016
-5.59779890,0.55312908,0.27891675,0.00000000,0.00529998,0.08633939,0.21869846,0.17582110
-5.59179590,0.58858077,0.29586861,0.00000000,0.00539163,0.09275902,0.23715413,0.18778725
-5.58579290,0.62728132,0.31468715,0.00000000,0.00554067,0.09956005,0.25705269,0.20090553
-5.57978989,0.66860897,0.33504839,0.00000000,0.00573944,0.10665764,0.27819120,0.21498578
-5.57378689,0.71193783,0.35662605,0.00000000,0.00598097,0.11396595,0.30035267,0.22983377
-5.56778389,0.75664963,0.37909720,0.00000000,0.00625903,0.12140017,0.32330939,0.24525415
-5.56178089,0.80214531,0.40214768,0.00000000,0.00656828,0.12887859,0.34682669,0.26105331
-5.55577789,0.84785619,0.42547719,0.00000000,0.00690433,0.13632465,0.37066693,0.27704223
-5.54977489,0.89325426,0.44880410,0.00000000,0.00726371,0.14366892,0.39459385,0.29303909
-5.54377189,0.93786162,0.47186974,0.00000000,0.00764398,0.15085079,0.41837690,0.30887172
-5.53776888,0.98125847,0.49444215,0.00000000,0.00804359,0.15782009,0.44179569,0.32437978
-5.53176588,1.02308960,0.51631907,0.00000000,0.00846192,0.16453827,0.46464424,0.33941666
-5.52576288,1.06306891,0.53733022,0.00000000,0.00889912,0.17097922,0.48673494,0.35385094
-5.51975988,1.10098201,0.55733859,0.00000000,0.00935608,0.17712973,0.50790201,0.36756750
-5.51375688,1.13668646,0.57624092,0.00000000,0.00983422,0.18298935,0.52800441,0.38046823
-5.50775388,1.17010985,0.59396711,0.00000000,0.01033538,0.18856990,0.54692798,0.39247229
-5.50175088,1.20124560,0.61047880,0.00000000,0.01086164,0.19389433,0.56458675,0.40351596
-5.49574787,1.23014667,0.62576696,0.00000000,0.01141515,0.19899523,0.58092333,0.41355221
-5.48974487,1.25691736,0.63984885,0.00000000,0.01199791,0.20391276,0.59590839,0.42254984
-5.48374187,1.28170363,0.65276420,0.00000000,0.01261166,0.20869233,0.60953930,0.43049253
-5.47773887,1.30468220,0.66457105,0.00000000,0.01325763,0.21338188,0.62183787,0.43737763
-5.47173587,1.32604906,0.67534129,0.00000000,0.01393644,0.21802904,0.63284743,0.44321492
-5.46573287,1.34600784,0.68515622,0.00000000,0.01464797,0.22267813,0.64262947,0.44802545
-5.45972986,1.36475870,0.69410235,0.00000000,0.01539125,0.22736736,0.65125990,0.45184044
-5.45372686,1.38248817,0.70226761,0.00000000,0.01616439,0.23212606,0.65882522,0.45470041
-5.44772386,1.39936070,0.70973835,0.00000000,0.01696463,0.23697243,0.66541897,0.45665458
-5.44172086,1.41551228,0.71659714,0.00000000,0.01778833,0.24191163,0.67113854,0.45776058
-5.43571786,1.43104661,0.72292174,0.00000000,0.01863111,0.24693452,0.67608262,0.45808453
-5.42971486,1.44603411,0.72878517,0.00000000,0.01948797,0.25201712,0.68034960,0.45770145
-5.42371186,1.46051403,0.73425701,0.00000000,0.02035355,0.25712080,0.68403685,0.45669600
-5.41770885,1.47449947,0.73940589,0.00000000,0.02122233,0.26219329,0.68724120,0.45516352
-5.41170585,1.48798545,0.74430310,0.00000000,0.02208900,0.26717047,0.69006036,0.45321128
-5.40570285,1.50095934,0.74902700,0.00000000,0.02294876,0.27197888,0.69259544,0.45095974
-5.39969985,1.51341334,0.75366809,0.00000000,0.02379770,0.27653899,0.69495423,0.44854390
-5.39369685,1.52535823,0.75833439,0.00000000,0.02463315,0.28076881,0.69725504,0.44611433
-5.38769385,1.53683744,0.76315656,0.00000000,0.02545406,0.28458802,0.69963072,0.44383791
-5.38169085,1.54794058,0.76829250,0.00000000,0.02626125,0.28792208,0.70223254,0.44189798
-5.37568784,1.55881531,0.77393085,0.00000000,0.02705772,0.29070636,0.70523347,0.44049381
-5.36968484,1.56967657,0.78029290,0.00000000,0.02784880,0.29288986,0.70883030,0.43983919
-5.36368184,1.58081202,0.78763257,0.00000000,0.02864218,0.29443842,0.71324436,0.44015994
-5.35767884,1.59258312,0.79623401,0.00000000,0.02944791,0.29533709,0.71872035,0.44169038
-5.35167584,1.60542091,0.80640663,0.00000000,0.03027816,0.29559168,0.72552301,0.44466861
-5.34567284,1.61981626,0.81847736,0.00000000,0.03114689,0.29522906,0.73393147,0.44933061
-5.33966983,1.63630446,0.83278032,0.00000000,0.03206938,0.29429645,0.74423122,0.45590329
-5.33366683,1.65544443,0.84964388,0.00000000,0.03306161,0.29285945,0.75670382,0.46459662
-5.32766383,1.67779314,0.86937571,0.00000000,0.03413951,0.29099908,0.77161472,0.47559504
-5.32166083,1.70387625,0.89224624,0.00000000,0.03531812,0.28880775,0.78919942,0.48904853
-5.31565783,1.73415629,0.91847126,0.00000000,0.03661069,0.28638455,0.80964878,0.50506355
-5.30965483,1.76899984,0.94819451,0.00000000,0.03802776,0.28382997,0.83309407,0.52369445
-5.30365183,1.80864557,0.98147118,0.00000000,0.03957624,0.28124043,0.85959258,0.54493565
-5.29764882,1.85317491,1.01825324,0.00000000,0.04125855,0.27870287,0.88911454,0.56871502
-5.29164582,1.90248715,1.05837752,0.00000000,0.04307194,0.27628975,0.92153240,0.59488905
-5.28564282,1.95628072,1.10155744,0.00000000,0.04500789,0.27405472,0.95661301,0.62323993
-5.27963982,2.01404201,1.14737907,0.00000000,0.04705175,0.27202930,0.99401346,0.65347514
-5.27363682,2.07504287,1.19530202,0.00000000,0.04918266,0.27022067,1.03328114,0.68522947
-5.26763382,2.13834755,1.24466562,0.00000000,0.05137364,0.26861083,1.07385827,0.71806986
-5.26163082,2.20282913,1.29470021,0.00000000,0.05359204,0.26715705,1.11509103,0.75150281
-5.25562781,2.26719522,1.34454356,0.00000000,0.05580023,0.26579383,1.15624318,0.78498435
-5.24962481,2.33002222,1.39326180,0.00000000,0.05795652,0.26443600,1.19651368,0.81793228
-5.24362181,2.38979666,1.43987414,0.00000000,0.06001635,0.26298298,1.23505799,0.84974023
-5.23761881,2.44496212,1.48338061,0.00000000,0.06193363,0.26132396,1.27101188,0.87979317
-5.23161581,2.49396965,1.52279142,0.00000000,0.06366219,0.25934367,1.30351717,0.90748368
-5.22561281,2.53532950,1.55715704,0.00000000,0.06515740,0.25692839,1.33174806,0.93222846
-5.21960980,2.56766192,1.58559756,0.00000000,0.06637760,0.25397202,1.35493719,0.95348448
-5.21360680,2.58974472,1.60733015,0.00000000,0.06728569,0.25038181,1.37240012,0.97076400
-5.20760380,2.60055557,1.62169347,0.00000000,0.06785035,0.24608344,1.38355735,0.98364812
-5.20160080,2.59930722,1.62816812,0.00000000,0.06804728,0.24102530,1.38795290,0.99179819
-5.19559780,2.58547422,1.62639220,0.00000000,0.06785999,0.23518167,1.38526865,0.99496474
-5.18959480,2.55881009,1.61617155,0.00000000,0.06728048,0.22855476,1.37533409,0.99299362
-5.18359180,2.51935454,1.59748426,0.00000000,0.06630952,0.22117555,1.35813090,0.98582928
-5.17758879,2.46743050,1.57047948,0.00000000,0.06495657,0.21310334,1.33379244,0.97351492
-5.17158579,2.40363161,1.53547073,0.00000000,0.06323950,0.20442421,1.30259822,0.95618987
-5.16558279,2.32880077,1.49292412,0.00000000,0.06118390,0.19524838,1.26496375,0.93408413
-5.15957979,2.24400112,1.44344212,0.00000000,0.05882224,0.18570670,1.22142630,0.90751054
-5.15357679,2.15048092,1.38774377,0.00000000,0.05619272,0.17594655,1.17262721,0.87685485
-5.14757379,2.04963375,1.32664211,0.00000000,0.05333802,0.16612704,1.11929163,0.84256412
-5.14157079,1.94295612,1.26101988,0.00000000,0.05030391,0.15641416,1.06220657,0.80513394
-5.13556778,1.83200388,1.19180442,0.00000000,0.04713786,0.14697572,1.00219811,0.76509496
-5.12956478,1.71834932,1.11994277,0.00000000,0.04388767,0.13797635,0.94010861,0.72299910
-5.12356178,1.60354031,1.04637780,0.00000000,0.04060010,0.12957290,0.87677491,0.67940610
-5.11755878,1.48906275,0.97202605,0.00000000,0.03731970,0.12191006,0.81300801,0.63487054
-5.11155578,1.37630753,0.89775810,0.00000000,0.03408779,0.11511655,0.74957496,0.58992991
-5.10555278,1.26654247,0.82438165,0.00000000,0.03094158,0.10930182,0.68718344,0.54509397
-5.09954977,1.16088998,0.75262797,0.00000000,0.02791351,0.10455334,0.62646927,0.50083559
-5.09354677,1.06031052,0.68314160,0.00000000,0.02503087,0.10093447,0.56798706,0.45758321
-5.08754377,0.96559190,0.61647342,0.00000000,0.02231551,0.09848299,0.51220405,0.41571518
-5.08154077,0.87734417,0.55307707,0.00000000,0.01978386,0.09721019,0.45949705,0.37555572
-5.07553777,0.79599976,0.49330838,0.00000000,0.01744704,0.09710061,0.41015220,0.33737279
-5.06953477,0.72181830,0.43742753,0.00000000,0.01531114,0.09811229,0.36436736,0.30137750
-5.06353177,0.65489558,0.38560361,0.00000000,0.01337770,0.10017771,0.32225675,0.26772509
-5.05752876,0.59517593,0.33792112,0.00000000,0.01164416,0.10320522,0.28385741,0.23651728
-5.05152576,0.54246736,0.29438797,0.00000000,0.01010446,0.10708101,0.24913706,0.20780568
-5.04552276,0.49645889,0.25494465,0.00000000,0.00874964,0.11167173,0.21800299,0.18159625
-5.03951976,0.45673921,0.21947389,0.00000000,0.00756844,0.11682747,0.19031156,0.15785431
-5.03351676,0.42281627,0.18781077,0.00000000,0.00654792,0.12238535,0.16587789,0.13651016
-5.02751376,0.39413714,0.15975264,0.00000000,0.00567401,0.12817341,0.14448546,0.11746487
-5.02151076,0.37010764,0.13506866,0.00000000,0.00493201,0.13401499,0.12589536,0.10059612
-5.01550775,0.35011123,0.11350882,0.00000000,0.00430706,0.13973317,0.10985490,0.08576396
-5.00950475,0.33352699,0.09481203,0.00000000,0.00378455,0.14515555,0.09610540,0.07281624
-5.00350175,0.31974597,0.07871338,0.00000000,0.00335040,0.15011883,0.08438913,0.06159368
-4.99749875,0.30818603,0.06495035,0.00000000,0.00299134,0.15447343,0.07445521,0.05193437
-4.99149575,0.29830464,0.05326799,0.00000000,0.00269511,0.15808769,0.06606456,0.04367782
-4.98549275,0.28960967,0.04342312,0.00000000,0.00245056,0.16085163,0.05899376,0.03666828
-4.97948974,0.28166788,0.03518749,0.00000000,0.00224777,0.16268020,0.05303799,0.03075756
-4.97348674,0.27411125,0.02835014,0.00000000,0.00207806,0.16351572,0.04801310,0.02580723
-4.96748374,0.26664100,0.02271893,0.00000000,0.00193397,0.16332955,0.04375682,0.02169027
-4.96148074,0.25902943,0.01812142,0.00000000,0.00180925,0.16212281,0.04012928,0.01829222
-4.95547774,0.25111975,0.01440516,0.00000000,0.00169877,0.15992630,0.03701292,0.01551192
-4.94947474,0.24282399,0.01143764,0.00000000,0.00159843,0.15679934,0.03431198,0.01326190
-4.94347174,0.23411925,0.00910584,0.00000000,0.00150509,0.15282784,0.03195153,0.01146845
-4.93746873,0.22504257,0.00731568,0.00000000,0.00141643,0.14812156,0.02987629,0.01007155
-4.93146573,0.21568472,0.00599129,0.00000000,0.00133086,0.14281064,0.02804936,0.00902460
-4.92546273,0.20618317,0.00507439,0.00000000,0.00124737,0.13704159,0.02645075,0.00829416
-4.91945973,0.19671457,0.00452362,0.00000000,0.00116549,0.13097290,0.02507609,0.00785963
-4.91345673,0.18748702,0.00431409,0.00000000,0.00108511,0.12477033,0.02393535,0.00771299
-4.90745373,0.17873249,0.00443706,0.00000000,0.00100644,0.11860220,0.02305171,0.00785859
-4.90145073,0.17069943,0.00489981,0.00000000,0.00092988,0.11263468,0.02246066,0.00831308
-4.89544772,0.16364604,0.00572563,0.00000000,0.00085599,0.10702724,0.02220926,0.00910540
-4.88944472,0.15783401,0.00695405,0.00000000,0.00078540,0.10192850,0.02235559,0.01027680
-4.88344172,0.15352318,0.00864113,0.00000000,0.00071875,0.09747240,0.02296843,0.01188102
-4.87743872,0.15096680,0.01085971,0.00000000,0.00065667,0.09377494,0.02412703,0.01398434
-4.87143572,0.15040771,0.01369978,0.00000000,0.00059975,0.09093141,0.02592092,0.01666569
-4.86543272,0.15207507,0.01726848,0.00000000,0.00054852,0.08901422,0.02844977,0.02001651
-4.85942971,0.15618178,0.02169001,0.00000000,0.00050342,0.08807138,0.03182316,0.02414043
-4.85342671,0.16292235,0.02710500,0.00000000,0.00046485,0.08812559,0.03616007,0.02915263
-4.84742371,0.17247111,0.03366937,0.00000000,0.00043314,0.08917392,0.04158820,0.03517871
-4.84142071,0.18498057,0.04155256,0.00000000,0.00040859,0.09118826,0.04824273,0.04235310
-4.83541771,0.20057989,0.05093486,0.00000000,0.00039148,0.09411624,0.05626472,0.05081675
-4.82941471,0.21937325,0.06200393,0.00000000,0.00038214,0.09788295,0.06579886,0.06071422
-4.82341171,0.24143796,0.07495028,0.00000000,0.00038094,0.10239312,0.07699061,0.07218993
-4.81740870,0.26682246,0.08996182,0.00000000,0.00038836,0.10753396,0.08998265,0.08538371
-4.81140570,0.29554397,0.10721737,0.00000000,0.00040503,0.11317856,0.10491078,0.10042555
-4.80540270,0.32758587,0.12687939,0.00000000,0.00043179,0.11918971,0.12189909,0.11742978
-4.79939970,0.36289501,0.14908592,0.00000000,0.00046971,0.12542414,0.14105486,0.13648863
-4.79339670,0.40137886,0.17394209,0.00000000,0.00052014,0.13173719,0.16246296,0.15766547
-4.78739370,0.44290284,0.20151147,0.00000000,0.00058478,0.13798746,0.18618029,0.18098804
-4.78139070,0.48728795,0.23180759,0.00000000,0.00066566,0.14404177,0.21223031,0.20644174
-4.77538769,0.53430899,0.26478610,0.00000000,0.00076523,0.14977981,0.24059801,0.23396360
-4.76938469,0.58369354,0.30033801,0.00000000,0.00088633,0.15509866,0.27122565,0.26343703
-4.76338169,0.63512212,0.33828444,0.00000000,0.00103219,0.15991682,0.30400951,0.29468792
-4.75737869,0.68822959,0.37837336,0.00000000,0.00120643,0.16417768,0.33879804,0.32748234
-4.75137569,0.74260815,0.42027871,0.00000000,0.00141302,0.16785220,0.37539153,0.36152616
-4.74537269,0.79781200,0.46360223,0.00000000,0.00165619,0.17094071,0.41354364,0.39646695
-4.73936968,0.85336385,0.50787814,0.00000000,0.00194040,0.17347370,0.45296482,0.43189816
-4.73336668,0.90876310,0.55258087,0.00000000,0.00227017,0.17551163,0.49332762,0.46736583
-4.72736368,0.96349575,0.59713572,0.00000000,0.00264998,0.17714357,0.53427395,0.50237766
-4.72136068,1.01704579,0.64093211,0.00000000,0.00308412,0.17848481,0.57542394,0.53641424
-4.71535768,1.06890759,0.68333929,0.00000000,0.00357649,0.17967354,0.61638620,0.56894229
-4.70935468,1.11859915,0.72372371,0.00000000,0.00413046,0.18086664,0.65676910,0.59942921
-4.70335168,1.16567537,0.76146751,0.00000000,0.00474863,0.18223471,0.69619255,0.62735864
-4.69734867,1.20974113,0.79598744,0.00000000,0.00543268,0.18395675,0.73429983,0.65224629
-4.69134567,1.25046331,0.82675322,0.00000000,0.00618319,0.18621436,0.77076883,0.67365529
-4.68534267,1.28758134,0.85330466,0.00000000,0.00699948,0.18918604,0.80532233,0.69121059
-4.67933967,1.32091575,0.87526668,0.00000000,0.00787951,0.19304163,0.83773669,0.70461149
-4.67333667,1.35037420,0.89236161,0.00000000,0.00881979,0.19793707,0.86784855,0.71364196
-4.66733367,1.37595472,0.90441804,0.00000000,0.00981539,0.20400988,0.89555935,0.71817798
-4.66133067,1.39774599,0.91137599,0.00000000,0.01085995,0.21137536,0.92083739,0.71819183
-4.65532766,1.41592453,0.91328807,0.00000000,0.01194583,0.22012368,0.94371734,0.71375294
-4.64932466,1.43074899,0.91031662,0.00000000,0.01306423,0.23031797,0.96429737,0.70502533
-4.64332166,1.44255176,0.90272705,0.00000000,0.01420547,0.24199347,0.98273409,0.69226175
-4.63731866,1.45172830,0.89087770,0.00000000,0.01535922,0.25515763,0.99923546,0.67579485
-4.63131566,1.45872460,0.87520675,0.00000000,0.01651489,0.26979118,1.01405235,0.65602583
-4.62531266,1.46402344,0.85621685,0.00000000,0.01766198,0.28585007,1.02746890,0.63341103
-4.61930965,1.46812989,0.83445820,0.00000000,0.01879040,0.30326806,1.03979230,0.60844722
-4.61330665,1.47155683,0.81051079,0.00000000,0.01989089,0.32195989,1.05134248,0.58165606
-4.60730365,1.47481076,0.78496665,0.00000000,0.02095536,0.34182479,1.06244194,0.55356865
-4.60130065,1.47837865,0.75841269,0.00000000,0.02197714,0.36275020,1.07340630,0.52471055
-4.59529765,1.48271607,0.73141487,0.00000000,0.02295123,0.38461547,1.08453563,0.49558795
-4.58929465,1.48823694,0.70450419,0.00000000,0.02387447,0.40729545,1.09610691,0.46667550
-4.58329165,1.49530514,0.67816474,0.00000000,0.02474556,0.43066386,1.10836754,0.43840599
-4.57728864,1.50422814,0.65282423,0.00000000,0.02556507,0.45459626,1.12153013,0.41116232
-4.57128564,1.51525254,0.62884700,0.00000000,0.02633529,0.47897273,1.13576830,0.38527168
-4.56528264,1.52856176,0.60652954,0.00000000,0.02706005,0.50368014,1.15121361,0.36100206
-4.55927964,1.54427554,0.58609833,0.00000000,0.02774443,0.52861409,1.16795338,0.33856098
-4.55327664,1.56245141,0.56770992,0.00000000,0.02839445,0.55368058,1.18602931,0.31809618
-4.54727364,1.58308775,0.55145289,0.00000000,0.02901669,0.57879751,1.20543691,0.29969808
-4.54127064,1.60612854,0.53735142,0.00000000,0.02961796,0.60389605,1.22612558,0.28340376
-4.53526763,1.63146949,0.52537021,0.00000000,0.03020492,0.62892190,1.24799926,0.26920202
-4.52926463,1.65896536,0.51542043,0.00000000,0.03078380,0.65383669,1.27091790,0.25703937
-4.52326163,1.68843825,0.50736644,0.00000000,0.03136016,0.67861922,1.29469946,0.24682650
-4.51725863,1.71968671,0.50103295,0.00000000,0.03193865,0.70326676,1.31912276,0.23844503
-4.51125563,1.75249510,0.49621256,0.00000000,0.03252298,0.72779614,1.34393108,0.23175427
-4.50525263,1.78664304,0.49267335,0.00000000,0.03311585,0.75224454,1.36883657,0.22659778
-4.49924962,1.82191432,0.49016648,0.00000000,0.03371905,0.77666982,1.39352553,0.22280957
-4.49324662,1.85810502,0.48843352,0.00000000,0.03433349,0.80115000,1.41766440,0.22021967
-4.48724362,1.89503002,0.48721354,0.00000000,0.03495945,0.82578189,1.44090649,0.21865922
-4.48124062,1.93252776,0.48624982,0.00000000,0.03559668,0.85067844,1.46289923,0.21796465
-4.47523762,1.97046252,0.48529601,0.00000000,0.03624462,0.87596463,1.48329169,0.21798128
-4.46923462,2.00872401,0.48412166,0.00000000,0.03690254,0.90177196,1.50174222,0.21856593
-4.46323162,2.04722409,0.48251722,0.00000000,0.03756963,0.92823123,1.51792594,0.21958889
-4.45722861,2.08589042,0.48029808,0.00000000,0.03824507,0.95546399,1.53154165,0.22093499
-4.45122561,2.12465738,0.47730795,0.00000000,0.03892800,0.98357267,1.54231812,0.22250397
-4.44522261,2.16345448,0.47342130,0.00000000,0.03961738,1.01262979,1.55001938,0.22421018
-4.43921961,2.20219301,0.46854485,0.00000000,0.04031189,1.04266685,1.55444887,0.22598165
-4.43321661,2.24075162,0.46261822,0.00000000,0.04100964,1.07366330,1.55545246,0.22775863
-4.42721361,2.27896186,0.45561361,0.00000000,0.04170794,1.10553651,1.55292004,0.22949186
-4.42121061,2.31659476,0.44753468,0.00000000,0.04240300,1.13813322,1.54678610,0.23114046
-4.41520760,2.35334960,0.43841457,0.00000000,0.04308966,1.17122334,1.53702906,0.23266972
-4.40920460,2.38884588,0.42831332,0.00000000,0.04376116,1.20449676,1.52366973,0.23404902
-4.40320160,2.42261962,0.41731463,0.00000000,0.04440900,1.23756359,1.50676910,0.23524976
-4.39719860,2.45412460,0.40552226,0.00000000,0.04502283,1.26995843,1.48642554,0.23624364
-4.39119560,2.48273918,0.39305607,0.00000000,0.04559053,1.30114861,1.46277184,0.23700134
-4.38519260,2.50777873,0.38004794,0.00000000,0.04609836,1.33054659,1.43597215,0.23749160
-4.37918959,2.52851365,0.36663769,0.00000000,0.04653127,1.35752607,1.40621905,0.23768087
-4.37318659,2.54419224,0.35296909,0.00000000,0.04687327,1.38144132,1.37373076,0.23753344
-4.36718359,2.55406755,0.33918614,0.00000000,0.04710800,1.40164904,1.33874881,0.23701210
-4.36118059,2.55742713,0.32542962,0.00000000,0.04721928,1.41753173,1.30153572,0.23607930
-4.35517759,2.55362389,0.31183410,0.00000000,0.04719178,1.42852145,1.26237309,0.23469856
-4.34917459,2.54210682,0.29852539,0.00000000,0.04701169,1.43412297,1.22155969,0.23283630
-4.34317159,2.52244951,0.28561847,0.00000000,0.04666734,1.43393495,1.17940945,0.23046376
-4.33716858,2.49437525,0.27321589,0.00000000,0.04614981,1.42766823,1.13624938,0.22755885
-4.33116558,2.45777691,0.26140671,0.00000000,0.04545340,1.41516013,1.09241706,0.22410803
-4.32516258,2.41273071,0.25026590,0.00000000,0.04457603,1.39638416,1.04825772,0.22010788
-4.31915958,2.35950282,0.23985411,0.00000000,0.04351949,1.37145442,1.00412083,0.21556626
-4.31315658,2.29854845,0.23021796,0.00000000,0.04228948,1.34062466,0.96035609,0.21050317
-4.30715358,2.23050335,0.22139055,0.00000000,0.04089556,1.30428186,0.91730900,0.20495099
