energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-3.07653827,1.67082024,0.00019072,0.69124405,0.43300682,0.30761216,0.89181520,0.57995825,0.00039710,0.13734079
-3.07053527,1.68549794,0.00018909,0.69853303,0.44292437,0.31664871,0.88000155,0.58177433,0.00037016,0.14232923
-3.06453227,1.69994917,0.00018757,0.70567507,0.45292018,0.32585569,0.86970767,0.58303028,0.00034403,0.14715842
-3.05852926,1.71387732,0.00018626,0.71242012,0.46300895,0.33525942,0.86073521,0.58361166,0.00031899,0.15178185
-3.05252626,1.72701820,0.00018522,0.71854498,0.47319694,0.34487337,0.85291144,0.58342590,0.00029535,0.15615518
-3.04652326,1.73913948,0.00018453,0.72385556,0.48348272,0.35469664,0.84608734,0.58240208,0.00027348,0.16023740
-3.04052026,1.75004016,0.00018420,0.72818813,0.49385912,0.36471347,0.84013482,0.58049039,0.00025377,0.16399189
-3.03451726,1.75955005,0.00018425,0.73140960,0.50431623,0.37489383,0.83494339,0.57766107,0.00023666,0.16738751
-3.02851426,1.76752943,0.00018467,0.73341673,0.51484547,0.38519518,0.83041630,0.57390297,0.00022260,0.17039941
-3.02251126,1.77386890,0.00018540,0.73413451,0.52544446,0.39556525,0.82646653,0.56922175,0.00021212,0.17300971
-3.01650825,1.77848937,0.00018640,0.73351356,0.53612254,0.40594594,0.82301280,0.56363773,0.00020575,0.17520792
-3.01050525,1.78134233,0.00018756,0.73152687,0.54690673,0.41627795,0.81997586,0.55718353,0.00020409,0.17699119
-3.00450225,1.78241041,0.00018879,0.72816612,0.55784766,0.42650611,0.81727523,0.54990150,0.00020779,0.17836418
-2.99849925,1.78170800,0.00018997,0.72343761,0.56902538,0.43658508,0.81482671,0.54184112,0.00021756,0.17933888
-2.99249625,1.77928232,0.00019098,0.71735837,0.58055452,0.44648500,0.81254082,0.53305658,0.00023416,0.17993407
-2.98649325,1.77521453,0.00019169,0.70995248,0.59258858,0.45619697,0.81032233,0.52360444,0.00025842,0.18017476
-2.98049025,1.76962101,0.00019200,0.70124794,0.60532303,0.46573788,0.80807097,0.51354180,0.00029124,0.18009145
-2.97448724,1.76265474,0.00019179,0.69127436,0.61899691,0.47515426,0.80568344,0.50292480,0.00033357,0.17971934
-2.96848424,1.75450656,0.00019097,0.68006158,0.63389283,0.48452496,0.80305650,0.49180780,0.00038644,0.17909754
-2.96248124,1.74540613,0.00018948,0.66763929,0.65033511,0.49396230,0.80009127,0.48024302,0.00045092,0.17826836
-2.95647824,1.73562248,0.00018729,0.65403768,0.66868600,0.50361167,0.79669828,0.46828089,0.00052813,0.17727657
-2.95047524,1.72546384,0.00018437,0.63928911,0.68934019,0.51364929,0.79280316,0.45597091,0.00061919,0.17616883
-2.94447224,1.71527655,0.00018076,0.62343052,0.71271741,0.52427834,0.78835253,0.44336295,0.00072527,0.17499315
-2.93846923,1.70544285,0.00017651,0.60650648,0.73925365,0.53572346,0.78331984,0.43050889,0.00084748,0.17379851
-2.93246623,1.69637732,0.00017171,0.58857247,0.76939112,0.54822383,0.77771058,0.41746453,0.00098694,0.17263445
-2.92646323,1.68852200,0.00016648,0.56969825,0.80356729,0.56202509,0.77156666,0.40429132,0.00114467,0.17155082
-2.92046023,1.68233994,0.00016096,0.54997089,0.84220351,0.57737065,0.76496955,0.39105810,0.00132161,0.17059747
-2.91445723,1.67830742,0.00015535,0.52949711,0.88569368,0.59449244,0.75804187,0.37784233,0.00151858,0.16982397
-2.90845423,1.67690494,0.00014986,0.50840485,0.93439322,0.61360202,0.75094725,0.36473091,0.00173627,0.16927923
-2.90245123,1.67860705,0.00014470,0.48684369,0.98860901,0.63488203,0.74388833,0.35182034,0.00197517,0.16901117
-2.89644822,1.68387156,0.00014013,0.46498412,1.04859040,0.65847867,0.73710294,0.33921612,0.00223557,0.16906618
-2.89044522,1.69312823,0.00013642,0.44301548,1.11452168,0.68449552,0.73085839,0.32703152,0.00251756,0.16948853
-2.88444222,1.70676745,0.00013385,0.42114272,1.18651618,0.71298884,0.72544423,0.31538554,0.00282097,0.17031973
-2.87843922,1.72512908,0.00013271,0.39958199,1.26461184,0.74396463,0.72116352,0.30440022,0.00314538,0.17159771
-2.87243622,1.74849200,0.00013329,0.37855535,1.34876835,0.77737741,0.71832306,0.29419744,0.00349006,0.17335595
-2.86643322,1.77706432,0.00013590,0.35828468,1.43886561,0.81313065,0.71722278,0.28489524,0.00385403,0.17562255
-2.86043022,1.81097469,0.00014084,0.33898519,1.53470301,0.85107881,0.71814479,0.27660392,0.00423599,0.17841923
-2.85442721,1.85026470,0.00014841,0.32085884,1.63599953,0.89103040,0.72134241,0.26942199,0.00463433,0.18176031
-2.84842421,1.89488245,0.00015891,0.30408781,1.74239397,0.93275214,0.72702952,0.26343228,0.00504714,0.18565171
-2.84242121,1.94467737,0.00017262,0.28882846,1.85344524,0.97597349,0.73537061,0.25869825,0.00547219,0.19008995
-2.83641821,1.99939625,0.00018981,0.27520608,1.96863225,1.02039140,0.74647193,0.25526077,0.00590694,0.19506127
-2.83041521,2.05868062,0.00021076,0.26331043,2.08735362,1.06567498,0.76037398,0.25313542,0.00634856,0.20054081
-2.82441221,2.12206534,0.00023568,0.25319249,2.20892687,1.11146967,0.77704558,0.25231050,0.00679391,0.20649199
-2.81840920,2.18897886,0.00026481,0.24486248,2.33258781,1.15740104,0.79637998,0.25274583,0.00723959,0.21286608
-2.81240620,2.25874509,0.00029834,0.23828912,2.45749011,1.20307789,0.81819291,0.25437239,0.00768194,0.21960196
-2.80640320,2.33058729,0.00033641,0.23340029,2.58270603,1.24809503,0.84222305,0.25709284,0.00811708,0.22662632
-2.80040020,2.40363439,0.00037917,0.23008506,2.70722882,1.29203569,0.86813482,0.26078295,0.00854095,0.23385405
-2.79439720,2.47692993,0.00042671,0.22819686,2.82997758,1.33447407,0.89552363,0.26529394,0.00894937,0.24118913
-2.78839420,2.54944416,0.00047909,0.22755787,2.94980543,1.37497812,0.92392363,0.27045560,0.00933810,0.24852591
-2.78239120,2.62008945,0.00053634,0.22796435,3.06551165,1.41311316,0.95281779,0.27608029,0.00970289,0.25575084
-2.77638819,2.68773922,0.00059847,0.22919281,3.17585810,1.44844650,0.98165014,0.28196746,0.01003958,0.26274460
-2.77038519,2.75125033,0.00066543,0.23100666,3.27959038,1.48055334,1.00983991,0.28790888,0.01034421,0.26938475
-2.76438219,2.80948868,0.00073719,0.23316330,3.37546341,1.50902417,1.03679714,0.29369418,0.01061307,0.27554859
-2.75837919,2.86135750,0.00081368,0.23542127,3.46227096,1.53347361,1.06193933,0.29911663,0.01084283,0.28111645
-2.75237619,2.90582751,0.00089483,0.23754726,3.53887842,1.55355056,1.08470847,0.30397902,0.01103063,0.28597508
-2.74637319,2.94196802,0.00098056,0.23932275,3.60425734,1.56894940,1.10458786,0.30809936,0.01117418,0.29002110
-2.74037019,2.96897758,0.00107078,0.24054998,3.65752035,1.57942169,1.12111800,0.31131624,0.01127183,0.29316436
-2.73436718,2.98621294,0.00116544,0.24105719,3.69795463,1.58478788,1.13391089,0.31349365,0.01132265,0.29533103
-2.72836418,2.99321474,0.00126447,0.24070275,3.72505208,1.58494827,1.14266202,0.31452508,0.01132650,0.29646633
-2.72236118,2.98972859,0.00136781,0.23937825,3.73853425,1.57989265,1.14715950,0.31433669,0.01128400,0.29653661
-2.71635818,2.97572022,0.00147540,0.23701033,3.73837039,1.56970777,1.14728989,0.31288953,0.01119662,0.29553083
-2.71035518,2.95138355,0.00158717,0.23356122,3.72478708,1.55458212,1.14304029,0.31018055,0.01106659,0.29346117
-2.70435218,2.91714116,0.00170303,0.22902809,3.69826854,1.53480753,1.13449670,0.30624247,0.01089691,0.29036284
-2.69834917,2.87363648,0.00182285,0.22344115,3.65954689,1.51077723,1.12183853,0.30114251,0.01069124,0.28629303
-2.69234617,2.82171807,0.00194645,0.21686077,3.60958254,1.48298022,1.10532967,0.29497999,0.01045381,0.28132896
-2.68634317,2.76241631,0.00207354,0.20937361,3.54953519,1.45199211,1.08530641,0.28788287,0.01018932,0.27556524
-2.68034017,2.69691344,0.00220377,0.20108811,3.48072669,1.41846262,1.06216292,0.28000349,0.00990281,0.26911054
-2.67433717,2.62650835,0.00233662,0.19212945,3.40459732,1.38310020,1.03633495,0.27151361,0.00959951,0.26208377
-2.66833417,2.55257758,0.00247145,0.18263432,3.32265760,1.34665458,1.00828270,0.26259903,0.00928468,0.25461002
-2.66233117,2.47653434,0.00260748,0.17274559,3.23643803,1.30989766,0.97847347,0.25345395,0.00896349,0.24681632
-2.65632816,2.39978744,0.00274372,0.16260727,3.14743907,1.27360392,0.94736531,0.24427538,0.00864087,0.23882755
-2.65032516,2.32370184,0.00287904,0.15235981,3.05708393,1.23853079,0.91539209,0.23525787,0.00832141,0.23076262
-2.64432216,2.24956258,0.00301216,0.14213607,2.96667641,1.20540005,0.88295088,0.22658863,0.00800919,0.22273113
-2.63831916,2.17854340,0.00314164,0.13205785,2.87736557,1.17488062,0.85039209,0.21844338,0.00770777,0.21483062
-2.63231616,2.11168119,0.00326593,0.12223335,2.79011893,1.14757358,0.81801269,0.21098299,0.00742009,0.20714451
-2.62631316,2.04985690,0.00338342,0.11275535,2.70570499,1.12399945,0.78605259,0.20435095,0.00714842,0.19974084
-2.62031016,1.99378323,0.00349244,0.10370026,2.62468550,1.10458836,0.75469434,0.19867181,0.00689437,0.19267174
-2.61430715,1.94399908,0.00359134,0.09512795,2.54741741,1.08967273,0.72406551,0.19405054,0.00665891,0.18597361
-2.60830415,1.90087014,0.00367857,0.08708217,2.47406353,1.07948284,0.69424385,0.19057266,0.00644237,0.17966802
-2.60230115,1.86459513,0.00375267,0.07959169,2.40461108,1.07414478,0.66526422,0.18830507,0.00624450,0.17376306
-2.59629815,1.83521648,0.00381235,0.07267180,2.33889627,1.07368071,0.63712702,0.18729755,0.00606459,0.16825518
-2.59029515,1.81263456,0.00385656,0.06632617,2.27663329,1.07801123,0.60980739,0.18758454,0.00590145,0.16313126
-2.58429215,1.79662438,0.00388451,0.06054885,2.21744579,1.08695946,0.58326448,0.18918711,0.00575357,0.15837082
-2.57828914,1.78685346,0.00389569,0.05532642,2.16089894,1.10025669,0.55745025,0.19211502,0.00561917,0.15394819
-2.57228614,1.78290024,0.00388989,0.05063999,2.10653034,1.11754949,0.53231740,0.19636848,0.00549630,0.14983457
-2.56628314,1.78427197,0.00386722,0.04646711,2.05387827,1.13840806,0.50782584,0.20193964,0.00538290,0.14599986
-2.56028014,1.79042171,0.00382810,0.04278347,2.00250603,1.16233585,0.48394768,0.20881362,0.00527690,0.14241417
-2.55427714,1.80076395,0.00377324,0.03956422,1.95202161,1.18878040,0.46067041,0.21696888,0.00517624,0.13904895
-2.54827414,1.81468862,0.00370359,0.03678511,1.90209213,1.21714542,0.43799833,0.22637712,0.00507897,0.13587788
-2.54227114,1.83157363,0.00362033,0.03442327,1.85245300,1.24680403,0.41595246,0.23700248,0.00498329,0.13287728
-2.53626813,1.85079586,0.00352482,0.03245762,1.80291197,1.27711309,0.39456889,0.24880024,0.00488753,0.13002633
-2.53026513,1.87174089,0.00341854,0.03086908,1.75334872,1.30742852,0.37389609,0.26171507,0.00479024,0.12730695
-2.52426213,1.89381163,0.00330304,0.02964050,1.70371050,1.33712117,0.35399138,0.27567901,0.00469019,0.12470357
-2.51825913,1.91643602,0.00317990,0.02875635,1.65400488,1.36559304,0.33491682,0.29060922,0.00458634,0.12220274
-2.51225613,1.93907391,0.00305070,0.02820231,1.60429030,1.39229317,0.31673504,0.30640593,0.00447791,0.11979269
-2.50625313,1.96122326,0.00291692,0.02796470,1.55466555,1.41673266,0.29950517,0.32295050,0.00436430,0.11746287
-2.50025013,1.98242549,0.00278000,0.02802990,1.50525885,1.43849817,0.28327908,0.34010413,0.00424516,0.11520358
-2.49424712,2.00227003,0.00264124,0.02838365,1.45621722,1.45726315,0.26809826,0.35770706,0.00412033,0.11300565
-2.48824412,2.02039776,0.00250182,0.02901053,1.40769688,1.47279616,0.25399139,0.37557872,0.00398985,0.11086020
-2.48224112,2.03650335,0.00236278,0.02989339,1.35985485,1.48496568,0.24097269,0.39351880,0.00385394,0.10875859
-2.47623812,2.05033608,0.00222503,0.03101285,1.31284216,1.49374104,0.22904099,0.41130943,0.00371300,0.10669234
-2.47023512,2.06169931,0.00208934,0.03234707,1.26679874,1.49918908,0.21817965,0.42871833,0.00356757,0.10465323
-2.46423212,2.07044828,0.00195638,0.03387145,1.22184982,1.50146673,0.20835708,0.44550318,0.00341833,0.10263345
-2.45822911,2.07648649,0.00182670,0.03555863,1.17810397,1.50080954,0.19952786,0.46141684,0.00326610,0.10062573
-2.45222611,2.07976068,0.00170075,0.03737856,1.13565228,1.49751674,0.19163438,0.47621350,0.00311178,0.09862358
-2.44622311,2.08025485,0.00157893,0.03929872,1.09456871,1.49193355,0.18460867,0.48965542,0.00295636,0.09662141
-2.44022011,2.07798343,0.00146156,0.04128453,1.05491126,1.48443156,0.17837462,0.50152004,0.00280091,0.09461473
-2.43421711,2.07298426,0.00134892,0.04329979,1.01672369,1.47538834,0.17285016,0.51160726,0.00264654,0.09260020
-2.42821411,2.06531180,0.00124126,0.04530733,0.98003761,1.46516723,0.16794956,0.51974640,0.00249440,0.09057574
-2.42221111,2.05503091,0.00113878,0.04726965,0.94487488,1.45409869,0.16358560,0.52580274,0.00234565,0.08854055
-2.41620810,2.04221179,0.00104168,0.04914968,0.91125000,1.44246396,0.15967163,0.52968306,0.00220145,0.08649500
-2.41020510,2.02692626,0.00095012,0.05091151,0.87917247,1.43048224,0.15612343,0.53134009,0.00206294,0.08444065
-2.40420210,2.00924581,0.00086425,0.05252122,0.84864904,1.41830186,0.15286094,0.53077559,0.00193123,0.08238006
-2.39819910,1.98924127,0.00078418,0.05394755,0.81968584,1.40599609,0.14980966,0.52804165,0.00180741,0.08031671
-2.39219610,1.96698434,0.00071003,0.05516261,0.79229019,1.39356373,0.14690188,0.52324036,0.00169250,0.07825487
-2.38619310,1.94255056,0.00064184,0.05614250,0.76647222,1.38093431,0.14407770,0.51652157,0.00158747,0.07619943
-2.38019010,1.91602363,0.00057966,0.05686779,0.74224615,1.36797780,0.14128575,0.50807888,0.00149321,0.07415579
-2.37418709,1.88750052,0.00052347,0.05732388,0.71963132,1.35451785,0.13848373,0.49814393,0.00141056,0.07212975
-2.36818409,1.85709715,0.00047323,0.05750134,0.69865277,1.34034820,0.13563874,0.48697917,0.00134027,0.07012742
-2.36218109,1.82495392,0.00042887,0.05739597,0.67934160,1.32525094,0.13272744,0.47486940,0.00128302,0.06815515
-2.35617809,1.79124088,0.00039024,0.05700882,0.66173484,1.30901587,0.12973592,0.46211243,0.00123942,0.06621946
-2.35017509,1.75616201,0.00035718,0.05634607,0.64587514,1.29145975,0.12665955,0.44900919,0.00120998,0.06432706
-2.34417209,1.71995828,0.00032948,0.05541880,0.63181002,1.27244454,0.12350255,0.43585380,0.00119517,0.06248484
-2.33816908,1.68290939,0.00030691,0.05424261,0.61959102,1.25189367,0.12027753,0.42292390,0.00119536,0.06069985
-2.33216608,1.64533399,0.00028918,0.05283725,0.60927261,1.22980559,0.11700481,0.41047179,0.00121086,0.05897944
-2.32616308,1.60758833,0.00027600,0.05122606,0.60091116,1.20626401,0.11371175,0.39871670,0.00124191,0.05733122
-2.32016008,1.57006360,0.00026704,0.04943547,0.59456380,1.18144447,0.11043193,0.38783847,0.00128872,0.05576323
-2.31415708,1.53318196,0.00026197,0.04749443,0.59028760,1.15561691,0.10720427,0.37797305,0.00135142,0.05428400
-2.30815408,1.49739158,0.00026044,0.04543379,0.58813883,1.12914441,0.10407220,0.36920989,0.00143010,0.05290269
-2.30215108,1.46316094,0.00026211,0.04328574,0.58817260,1.10247804,0.10108262,0.36159131,0.00152482,0.05162919
-2.29614807,1.43097253,0.00026666,0.04108326,0.59044266,1.07614830,0.09828503,0.35511389,0.00163561,0.05047428
-2.29014507,1.40131634,0.00027375,0.03885955,0.59500162,1.05075344,0.09573051,0.34973179,0.00176245,0.04944970
-2.28414207,1.37468310,0.00028311,0.03664754,0.60190118,1.02694520,0.09347074,0.34536165,0.00190532,0.04856833
-2.27813907,1.35155751,0.00029445,0.03447944,0.61119249,1.00541246,0.09155700,0.34188903,0.00206412,0.04784418
-2.27213607,1.33241136,0.00030757,0.03238628,0.62292638,0.98686337,0.09003914,0.33917576,0.00223873,0.04729246
-2.26613307,1.31769661,0.00032228,0.03039759,0.63715320,0.97200654,0.08896459,0.33706806,0.00242899,0.04692955
-2.26013007,1.30783819,0.00033845,0.02854100,0.65392218,0.96153175,0.08837727,0.33540482,0.00263461,0.04677282
-2.25412706,1.30322656,0.00035600,0.02684196,0.67328004,0.95609060,0.08831658,0.33402566,0.00285522,0.04684049
-2.24812406,1.30420967,0.00037491,0.02532349,0.69526863,0.95627775,0.08881632,0.33277847,0.00309032,0.04715122
-2.24212106,1.31108452,0.00039521,0.02400590,0.71992162,0.96261292,0.08990364,0.33152586,0.00333920,0.04772372
-2.23611806,1.32408794,0.00041697,0.02290656,0.74726003,0.97552412,0.09159800,0.33015043,0.00360095,0.04857614
-2.23011506,1.34338699,0.00044033,0.02203973,0.77728679,0.99533247,0.09391025,0.32855854,0.00387441,0.04972537
-2.22411206,1.36906882,0.00046545,0.02141632,0.80998036,1.02223895,0.09684166,0.32668236,0.00415811,0.05118624
-2.21810905,1.40113055,0.00049254,0.02104374,0.84528776,1.05631325,0.10038324,0.32448045,0.00445025,0.05297061
-2.21210605,1.43946940,0.00052182,0.02092572,0.88311727,1.09748529,0.10451508,0.32193656,0.00474869,0.05508643
-2.20610305,1.48387369,0.00055352,0.02106215,0.92333128,1.14553947,0.10920601,0.31905718,0.00505090,0.05753672
-2.20010005,1.53401528,0.00058787,0.02144900,0.96573980,1.20011207,0.11441345,0.31586776,0.00535401,0.06031865
-2.19409705,1.58944425,0.00062510,0.02207817,1.01009510,1.26069213,0.12008361,0.31240815,0.00565478,0.06342262
-2.18809405,1.64958626,0.00066537,0.02293751,1.05608806,1.32662590,0.12615204,0.30872738,0.00594967,0.06683156
-2.18209105,1.71374359,0.00070883,0.02401082,1.10334676,1.39712512,0.13254446,0.30487831,0.00623490,0.07052034
-2.17608804,1.78110010,0.00075557,0.02527793,1.15143765,1.47127930,0.13917812,0.30091247,0.00650647,0.07445543
-2.17008504,1.85073079,0.00080561,0.02671490,1.19986962,1.54807183,0.14596337,0.29687532,0.00676033,0.07859495
-2.16408204,1.92161603,0.00085890,0.02829426,1.24810131,1.62639998,0.15280572,0.29280234,0.00699243,0.08288888
-2.15807904,1.99266060,0.00091531,0.02998544,1.29555141,1.70509836,0.15960811,0.28871613,0.00719887,0.08727974
-2.15207604,2.06271723,0.00097462,0.03175524,1.34161205,1.78296554,0.16627348,0.28462465,0.00737600,0.09170361
-2.14607304,2.13061414,0.00103656,0.03356841,1.38566479,1.85879316,0.17270749,0.28052065,0.00752057,0.09609141
-2.14007004,2.19518591,0.00110076,0.03538838,1.42709871,1.93139683,0.17882127,0.27638242,0.00762984,0.10037057
-2.13406703,2.25530652,0.00116678,0.03717802,1.46533003,1.99964796,0.18453419,0.27217552,0.00770169,0.10446696
-2.12806403,2.30992352,0.00123416,0.03890054,1.49982230,2.06250540,0.18977640,0.26785559,0.00773470,0.10830694
-2.12206103,2.35809187,0.00130235,0.04052036,1.53010643,2.11904598,0.19449115,0.26337185,0.00772824,0.11181960
-2.11605803,2.39900601,0.00137081,0.04200406,1.55579953,2.16849260,0.19863665,0.25867109,0.00768251,0.11493901
-2.11005503,2.43202876,0.00143895,0.04332124,1.57662156,2.21023886,0.20218749,0.25370190,0.00759856,0.11760634
-2.10405203,2.45671555,0.00150621,0.04444540,1.59240907,2.24386913,0.20513545,0.24841888,0.00747825,0.11977187
-2.09804902,2.47283278,0.00157205,0.04535469,1.60312494,2.26917292,0.20748967,0.24278647,0.00732425,0.12139671
-2.09204602,2.48036921,0.00163593,0.04603250,1.60886378,2.28615298,0.20927616,0.23678227,0.00713992,0.12245418
-2.08604302,2.47953961,0.00169740,0.04646798,1.60985222,2.29502622,0.21053662,0.23039964,0.00692926,0.12293074
-2.08004002,2.47078020,0.00175603,0.04665628,1.60644403,2.29621737,0.21132665,0.22364946,0.00669672,0.12282650
-2.07403702,2.45473571,0.00181147,0.04659868,1.59910990,2.29034507,0.21171332,0.21656088,0.00644716,0.12215520
-2.06803402,2.43223849,0.00186344,0.04630247,1.58842221,2.27820083,0.21177236,0.20918124,0.00618562,0.12094375
-2.06203102,2.40428014,0.00191172,0.04578062,1.57503522,2.26072130,0.21158488,0.20157497,0.00591719,0.11923123
-2.05602801,2.37197684,0.00195616,0.04505126,1.55966137,2.23895480,0.21123399,0.19382175,0.00564690,0.11706751
-2.05002501,2.33652962,0.00199668,0.04413705,1.54304465,2.21402326,0.21080131,0.18601398,0.00537955,0.11451153
-2.04402201,2.29918114,0.00203326,0.04306432,1.52593217,2.18708101,0.21036357,0.17825367,0.00511958,0.11162926
-2.03801901,2.26117088,0.00206591,0.04186216,1.50904505,2.15927201,0.20998956,0.17064906,0.00487098,0.10849151
-2.03201601,2.22369049,0.00209472,0.04056142,1.49305001,2.13168723,0.20973744,0.16331098,0.00463721,0.10517169
-2.02601301,2.18784122,0.00211980,0.03919370,1.47853290,2.10532405,0.20965257,0.15634934,0.00442111,0.10174354
-2.02001001,2.15459533,0.00214129,0.03779036,1.46597546,2.08104929,0.20976610,0.14986963,0.00422492,0.09827902
-2.01400700,2.12476296,0.00215938,0.03638158,1.45573630,2.05956752,0.21009412,0.14396986,0.00405022,0.09484643
-2.00800400,2.09896593,0.00217428,0.03499552,1.44803712,2.04139609,0.21063763,0.13873781,0.00389794,0.09150877
-2.00200100,2.07761952,0.00218623,0.03365760,1.44295487,2.02684790,0.21138317,0.13424880,0.00376844,0.08832247
-1.99599800,2.06092289,0.00219552,0.03238994,1.44042009,2.01602273,0.21230415,0.13056398,0.00366153,0.08533642
-1.98999500,2.04885838,0.00220247,0.03121095,1.44022176,2.00880746,0.21336269,0.12772911,0.00357650,0.08259147
-1.98399200,2.04119963,0.00220748,0.03013508,1.44201830,2.00488518,0.21451192,0.12577391,0.00351227,0.08012018
-1.97798899,2.03752793,0.00221100,0.02917275,1.44535424,2.00375280,0.21569860,0.12471181,0.00346739,0.07794693
-1.97198599,2.03725588,0.00221354,0.02833040,1.44968181,2.00474611,0.21686584,0.12454020,0.00344015,0.07608836
-1.96598299,2.03965717,0.00221571,0.02761072,1.45438645,2.00707147,0.21795586,0.12524098,0.00342866,0.07455392
-1.95997999,2.04390109,0.00221820,0.02701294,1.45881491,2.00984237,0.21891257,0.12678145,0.00343091,0.07334663
-1.95397699,2.04908999,0.00222179,0.02653326,1.46230489,2.01211933,0.21968382,0.12911538,0.00344483,0.07246392
-1.94797399,2.05429819,0.00222733,0.02616526,1.46421456,2.01295150,0.22022332,0.13218429,0.00346833,0.07189844
-1.94197099,2.05861060,0.00223576,0.02590046,1.46395089,2.01141791,0.22049205,0.13591883,0.00349939,0.07163883
-1.93596798,2.06115942,0.00224807,0.02572875,1.46099556,2.00666694,0.22045918,0.14024029,0.00353603,0.07167047
-1.92996498,2.06115772,0.00226528,0.02563895,1.45492724,1.99795230,0.22010247,0.14506208,0.00357638,0.07197597
-1.92396198,2.05792861,0.00228842,0.02561923,1.44543972,1.98466424,0.21940818,0.15029133,0.00361866,0.07253565
-1.91795898,2.05092925,0.00231850,0.02565756,1.43235514,1.96635505,0.21837059,0.15583045,0.00366124,0.07332781
-1.91195598,2.03976907,0.00235649,0.02574207,1.41563217,1.94275800,0.21699116,0.16157880,0.00370258,0.07432890
-1.90595298,2.02422214,0.00240323,0.02586140,1.39536911,1.91379949,0.21527752,0.16743428,0.00374128,0.07551362
-1.89994997,2.00423357,0.00245944,0.02600498,1.37180226,1.87960442,0.21324233,0.17329503,0.00377607,0.07685490
-1.89394697,1.97992048,0.00252565,0.02616327,1.34530003,1.84049491,0.21090212,0.17906113,0.00380580,0.07832396
-1.88794397,1.95156787,0.00260220,0.02632795,1.31635348,1.79698308,0.20827636,0.18463627,0.00382946,0.07989036
-1.88194097,1.91962035,0.00268916,0.02649215,1.28556406,1.74975855,0.20538661,0.18992952,0.00384616,0.08152213
-1.87593797,1.88467032,0.00278633,0.02665057,1.25362941,1.69967167,0.20225611,0.19485701,0.00385519,0.08318605
-1.86993497,1.84744348,0.00289324,0.02679963,1.22132805,1.64771325,0.19890965,0.19934357,0.00385599,0.08484808
-1.86393197,1.80878249,0.00300908,0.02693762,1.18950358,1.59499192,0.19537375,0.20332437,0.00384820,0.08647386
-1.85792896,1.76962933,0.00313276,0.02706484,1.15904912,1.54270991,0.19167728,0.20674633,0.00383167,0.08802952
-1.85192596,1.73100704,0.00326290,0.02718367,1.13089221,1.49213798,0.18785236,0.20956945,0.00380649,0.08948246
-1.84592296,1.69400105,0.00339782,0.02729869,1.10598052,1.44459017,0.18393543,0.21176785,0.00377301,0.09080237
-1.83991996,1.65974040,0.00353560,0.02741674,1.08526837,1.40139879,0.17996860,0.21333059,0.00373187,0.09196215
-1.83391696,1.62937887,0.00367412,0.02754691,1.06970373,1.36388985,0.17600092,0.21426208,0.00368406,0.09293901
-1.82791396,1.60407583,0.00381108,0.02770050,1.06021561,1.33335905,0.17208961,0.21458224,0.00363086,0.09371531
-1.82191096,1.58497673,0.00394408,0.02789093,1.05770127,1.31104833,0.16830116,0.21432609,0.00357393,0.09427940
-1.81590795,1.57319298,0.00407065,0.02813350,1.06301285,1.29812285,0.16471204,0.21354301,0.00351528,0.09462621
-1.80990495,1.56978086,0.00418838,0.02844513,1.07694298,1.29564834,0.16140903,0.21229552,0.00345727,0.09475760
-1.80390195,1.57571952,0.00429487,0.02884391,1.10020913,1.30456854,0.15848903,0.21065755,0.00340261,0.09468245
-1.79789895,1.59188788,0.00438792,0.02934864,1.13343641,1.32568299,0.15605833,0.20871239,0.00335432,0.09441639
-1.79189595,1.61904065,0.00446551,0.02997822,1.17713887,1.35962506,0.15423122,0.20655014,0.00331567,0.09398127
-1.78589295,1.65778376,0.00452588,0.03075092,1.23169964,1.40684060,0.15312800,0.20426493,0.00329017,0.09340431
-1.77988994,1.70854987,0.00456759,0.03168369,1.29735028,1.46756761,0.15287233,0.20195185,0.00328147,0.09271695
-1.77388694,1.77157453,0.00458957,0.03279134,1.37415012,1.54181762,0.15358807,0.19970379,0.00329327,0.09195353
-1.76788394,1.84687408,0.00459110,0.03408570,1.46196658,1.62935948,0.15539559,0.19760818,0.00332927,0.09114978
-1.76188094,1.93422633,0.00457190,0.03557489,1.56045744,1.72970646,0.15840763,0.19574393,0.00339299,0.09034123
-1.75587794,2.03315515,0.00453210,0.03726253,1.66905632,1.84210767,0.16272503,0.19417853,0.00348775,0.08956161
-1.74987494,2.14292009,0.00447223,0.03914722,1.78696263,1.96554473,0.16843221,0.19296551,0.00361643,0.08884134
-1.74387194,2.26251225,0.00439321,0.04122193,1.91313706,2.09873448,0.17559282,0.19214238,0.00378147,0.08820615
-1.73786893,2.39065721,0.00429633,0.04347381,2.04630358,2.24013860,0.18424559,0.19172918,0.00398463,0.08767594
-1.73186593,2.52582594,0.00418319,0.04588397,2.18495895,2.38798061,0.19440062,0.19172765,0.00422698,0.08726389
-1.72586293,2.66625382,0.00405566,0.04842767,2.32738996,2.54027045,0.20603631,0.19212113,0.00450870,0.08697592
-1.71985993,2.80996831,0.00391581,0.05107463,2.47169880,2.69483666,0.21909712,0.19287522,0.00482905,0.08681052
-1.71385693,2.95482460,0.00376586,0.05378959,2.61583620,2.84936576,0.23349228,0.19393922,0.00518628,0.08675887
