energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-5.84392196,2.05088099,-1.93565979,0.02977402,-0.00384436,0.10480771,-0.03542032,0.57794068,-0.76696544,0.51582542,-0.23363010,0.02474028,-0.00541839,1.11246982,-1.27641551,0.54365908,-0.73620714,0.16392573,-0.12806971
-5.83791896,1.99657981,-2.04613069,0.03037269,-0.00404602,0.10435015,-0.03716893,0.54850723,-0.81080676,0.50444035,-0.24687103,0.02529071,-0.00600939,1.07925506,-1.35029133,0.52079057,-0.77659152,0.16079751,-0.13703645
-5.83191596,1.94099367,-2.15888393,0.03083740,-0.00434706,0.10351369,-0.03886570,0.51996998,-0.85431314,0.49237968,-0.26047281,0.02571673,-0.00668020,1.04584005,-1.42566377,0.49839058,-0.81732303,0.15745160,-0.14630381
-5.82591296,1.88420930,-2.27244974,0.03115135,-0.00474994,0.10236984,-0.04048254,0.49245653,-0.89685278,0.47978590,-0.27425659,0.02600505,-0.00743020,1.01218823,-1.50156154,0.47648536,-0.85782407,0.15387233,-0.15578571
-5.81990995,1.82638969,-2.38531112,0.03130098,-0.00525726,0.10100638,-0.04199222,0.46607806,-0.93779307,0.46684399,-0.28803207,0.02614536,-0.00825811,0.97828240,-1.57698063,0.45509827,-0.89751078,0.15004800,-0.16539040
-5.81390695,1.76778375,-2.49593664,0.03127638,-0.00587158,0.09952576,-0.04336903,0.44093197,-0.97651569,0.45377969,-0.30160161,0.02613067,-0.00916180,0.94413311,-1.65090600,0.43425313,-0.93580609,0.14597249,-0.17502196
-5.80790395,1.70873170,-2.60281281,0.03107165,-0.00659511,0.09804284,-0.04458942,0.41710463,-1.01243127,0.44085607,-0.31476454,0.02595750,-0.01013825,0.90978534,-1.72233300,0.41397717,-0.97215244,0.14164664,-0.18458199
-5.80190095,1.64966557,-2.70447512,0.03068509,-0.00742943,0.09668212,-0.04563262,0.39467373,-1.04499301,0.42836822,-0.32732153,0.02562597,-0.01118338,0.87532316,-1.79028807,0.39430337,-1.00602343,0.13707920,-0.19397113
-5.79589795,1.59110447,-2.79953679,0.03011919,-0.00837514,0.09557457,-0.04648113,0.37371027,-1.07370900,0.41663625,-0.33907895,0.02513984,-0.01229196,0.84087190,-1.85384785,0.37527205,-1.03693436,0.13228746,-0.20309062
-5.78989495,1.53364456,-2.88671442,0.02938053,-0.00943149,0.09485391,-0.04712108,0.35427988,-1.09815286,0.40599668,-0.34985302,0.02450628,-0.01345751,0.80659778,-1.91215651,0.35693161,-1.06445124,0.12729731,-0.21184375
-5.78389195,1.47794387,-2.96485008,0.02847953,-0.01059603,0.09465274,-0.04754251,0.33644330,-1.11797218,0.39679258,-0.35947370,0.02373563,-0.01467222,0.77270476,-1.96444065,0.33933823,-1.08819810,0.12214289,-0.22013719
-5.77788894,1.42470244,-3.03292933,0.02743007,-0.01186427,0.09509836,-0.04773950,0.32025605,-1.13289495,0.38936251,-0.36778818,0.02284100,-0.01592692,0.73942894,-2.01002158,0.32255477,-1.10786251,0.11686579,-0.22788219
-5.77188594,1.37463858,-3.09009491,0.02624895,-0.01322938,0.09630854,-0.04771020,0.30576723,-1.14273342,0.38402881,-0.37466394,0.02183785,-0.01721104,0.70703058,-2.04832479,0.30664868,-1.12319923,0.11151382,-0.23499563
-5.76588294,1.32846195,-3.13565611,0.02495537,-0.01468196,0.09838728,-0.04745667,0.29301751,-1.14738577,0.38108548,-0.37999122,0.02074342,-0.01851261,0.67578425,-2.07888659,0.29168913,-1.13403205,0.10613940,-0.24140093
-5.75987994,1.28684493,-3.16909396,0.02357024,-0.01620988,0.10142076,-0.04698473,0.28203646,-1.14683536,0.38078611,-0.38368498,0.01957616,-0.01981837,0.64596748,-2.10135792,0.27774361,-1.14025385,0.10079778,-0.24702884
-5.75387694,1.25039328,-3.19006239,0.02211559,-0.01779826,0.10547352,-0.04630358,0.27283938,-1.14114794,0.38333224,-0.38568613,0.01835520,-0.02111386,0.61784867,-2.11550550,0.26487406,-1.14182524,0.09554500,-0.25181808
-5.74787394,1.21961764,-3.19838590,0.02061384,-0.01942948,0.11058506,-0.04542545,0.26542392,-1.13046685,0.38886275,-0.38596225,0.01709973,-0.02238356,0.59167476,-2.12121061,0.25313287,-1.13877161,0.09043586,-0.25571594
-5.74187094,1.19490719,-3.19405420,0.01908722,-0.02108344,0.11676701,-0.04436517,0.25976664,-1.11500671,0.39744457,-0.38450758,0.01582847,-0.02361114,0.56765944,-2.11846580,0.24255899,-1.13117932,0.08552190,-0.25867871
-5.73586793,1.17650687,-3.17721426,0.01755716,-0.02273782,0.12400096,-0.04313965,0.25581995,-1.09504566,0.40906518,-0.38134245,0.01455922,-0.02477975,0.54597249,-2.10736980,0.23317434,-1.11919076,0.08084957,-0.26067211
-5.72986493,1.16449942,-3.14816049,0.01604381,-0.02436858,0.13223702,-0.04176739,0.25350959,-1.07091682,0.42362748,-0.37651216,0.01330837,-0.02587227,0.52673089,-2.08812114,0.22498089,-1.10299900,0.07645861,-0.26167170
-5.72386193,1.15879328,-3.10732356,0.01456561,-0.02595045,0.14139337,-0.04026802,0.25273296,-1.04299899,0.44094708,-0.37008532,0.01209066,-0.02687178,0.50999222,-2.06101072,0.21795850,-1.08284195,0.07238083,-0.26166318
-5.71785893,1.15911723,-3.05525829,0.01313896,-0.02745767,0.15135673,-0.03866182,0.25335853,-1.01170722,0.46075263,-0.36215176,0.01091884,-0.02776187,0.49575068,-2.02641370,0.21206377,-1.05899639,0.06863917,-0.26064266
-5.71185593,1.16502238,-2.99263113,0.01177802,-0.02886466,0.16198386,-0.03696925,0.25522650,-0.97748332,0.48268910,-0.35282014,0.00980356,-0.02852712,0.48393622,-1.98478105,0.20723000,-1.03177200,0.06524732,-0.25861702
-5.70585293,1.17589166,-2.92020752,0.01049458,-0.03014682,0.17310420,-0.03521060,0.25815080,-0.94078678,0.50632430,-0.34221524,0.00875329,-0.02915352,0.47441658,-1.93663092,0.20336835,-1.00150563,0.06220966,-0.25560401
-5.69984992,1.19095680,-2.83883924,0.00929802,-0.03128137,0.18452349,-0.03340560,0.26192251,-0.90208612,0.53115841,-0.33047504,0.00777432,-0.02962886,0.46700255,-1.88253994,0.20037007,-0.96855574,0.05952172,-0.25163244
-5.69384692,1.20932232,-2.74945210,0.00819542,-0.03224803,0.19602837,-0.03157321,0.26631460,-0.86185107,0.55663655,-0.31774778,0.00687087,-0.02994319,0.46145596,-1.82313472,0.19810995,-0.93329717,0.05717106,-0.24674218
-5.68784392,1.22999578,-2.65303366,0.00719163,-0.03302981,0.20739200,-0.02973131,0.27108789,-0.82054537,0.58216388,-0.30418893,0.00604519,-0.03008909,0.45750035,-1.75908327,0.19645069,-0.89611622,0.05513840,-0.24098403
-5.68184092,1.25192312,-2.55062111,0.00628952,-0.03361359,0.21838023,-0.02789657,0.27599803,-0.77862059,0.60712296,-0.28995821,0.00529780,-0.03006203,0.45483356,-1.69108662,0.19524803,-0.85740600,0.05339922,-0.23441943
-5.67583792,1.27402780,-2.44328907,0.00549018,-0.03399062,0.22875852,-0.02608433,0.28080324,-0.73651060,0.63089260,-0.27521677,0.00462770,-0.02986053,0.45314199,-1.61987030,0.19435647,-0.81756201,0.05192541,-0.22711990
-5.66983492,1.29525216,-2.33213717,0.00479320,-0.03415685,0.23829901,-0.02430846,0.28527253,-0.69462694,0.65286777,-0.26012445,0.00403264,-0.02948628,0.45211563,-1.54617566,0.19363534,-0.77697786,0.05068719,-0.21916632
-5.66383192,1.31459919,-2.21827714,0.00419692,-0.03411309,0.24678780,-0.02258140,0.28919391,-0.65335484,0.67247959,-0.24483731,0.00350936,-0.02894419,0.45146328,-1.47075102,0.19295478,-0.73604106,0.04965499,-0.21064786
-5.65782891,1.33117305,-2.10281941,0.00369872,-0.03386502,0.25403189,-0.02091404,0.29238241,-0.61304986,0.68921474,-0.22950534,0.00305385,-0.02824228,0.45092735,-1.39434244,0.19220154,-0.69512878,0.04880130,-0.20166067
-5.65182591,1.34421657,-1.98685910,0.00329523,-0.03342292,0.25986574,-0.01931582,0.29468742,-0.57403499,0.70263347,-0.21427041,0.00266164,-0.02739150,0.45029737,-1.31768409,0.19128426,-0.65460367,0.04810247,-0.19230637
-5.64582291,1.35314407,-1.87146133,0.00298260,-0.03280135,0.26415701,-0.01779465,0.29599908,-0.53659825,0.71238547,-0.19926451,0.00232797,-0.02640543,0.44942179,-1.24148836,0.19013791,-0.61480957,0.04754016,-0.18269018
-5.63981991,1.35756809,-1.75764617,0.00275663,-0.03201859,0.26681134,-0.01635702,0.29625333,-0.50099056,0.71822286,-0.18460825,0.00204802,-0.02529993,0.44821742,-1.16643561,0.18872730,-0.57606714,0.04710266,-0.17291893
-5.63381691,1.35731895,-1.64637335,0.00261291,-0.03109594,0.26777587,-0.01500798,0.29543557,-0.46742392,0.72000975,-0.17040960,0.00181707,-0.02409271,0.44667613,-1.09316399,0.18704943,-0.53866966,0.04678582,-0.16309892
-5.62781391,1.35245613,-1.53852711,0.00254697,-0.03005695,0.26704153,-0.01375120,0.29358251,-0.43606990,0.71772807,-0.15676293,0.00163063,-0.02280280,0.44486856,-1.02225926,0.18513456,-0.50287883,0.04659364,-0.15333365
-5.62181091,1.34327122,-1.43490171,0.00255427,-0.02892657,0.26464374,-0.01258899,0.29078240,-0.40705846,0.71147922,-0.14374830,0.00148454,-0.02145002,0.44294459,-0.95424517,0.18304608,-0.46892089,0.04653848,-0.14372164
-5.61580790,1.33028220,-1.33618810,0.00263024,-0.02773025,0.26066176,-0.01152238,0.28717339,-0.38047707,0.70148165,-0.13143105,0.00137505,-0.02005447,0.44113065,-0.88957464,0.18087898,-0.43698313,0.04664092,-0.13435424
-5.60980490,1.31421944,-1.24296225,0.00277026,-0.02649310,0.25521659,-0.01055112,0.28294033,-0.35637034,0.68806441,-0.11986159,0.00129883,-0.01863600,0.43972399,-0.82862211,0.17875717,-0.40721102,0.04692924,-0.12531367
-5.60380190,1.29600394,-1.15567582,0.00296960,-0.02523906,0.24846748,-0.00967380,0.27830989,-0.33474017,0.67165697,-0.10907557,0.00125298,-0.01721366,0.43908404,-0.77167745,0.17682970,-0.37970603,0.04743861,-0.11667132
-5.59779890,1.27671903,-1.07464956,0.00322336,-0.02399014,0.24060736,-0.00888784,0.27354449,-0.31554652,0.65277585,-0.09909416,0.00123504,-0.01580533,0.43962144,-0.71894175,0.17526609,-0.35452436,0.04820995,-0.10848630
-5.59179590,1.25757643,-1.00007000,0.00352639,-0.02276584,0.23185728,-0.00818965,0.26893510,-0.29870893,0.63200850,-0.08992472,0.00124291,-0.01442726,0.44178495,-0.67052535,0.17425081,-0.33167680,0.04928853,-0.10080451
-5.58579290,1.23987833,-0.93198966,0.00387318,-0.02158265,0.22246016,-0.00757467,0.26479325,-0.28410890,0.60999530,-0.08156157,0.00127484,-0.01309382,0.44604697,-0.62644819,0.17397736,-0.31112957,0.05072252,-0.09365799
-5.57978989,1.22497686,-0.87033093,0.00425784,-0.02045371,0.21267401,-0.00703750,0.26144261,-0.27159303,0.58741025,-0.07398712,0.00132933,-0.01181726,0.45288807,-0.58664267,0.17464199,-0.29280648,0.05256125,-0.08706485
-5.57378689,1.21423247,-0.81489369,0.00467400,-0.01938864,0.20276502,-0.00657203,0.25921024,-0.26097713,0.56494129,-0.06717311,0.00140510,-0.01060757,0.46278114,-0.55095909,0.17643741,-0.27659219,0.05485353,-0.08102955
-5.56778389,1.20897282,-0.76536653,0.00511479,-0.01839356,0.19300064,-0.00617157,0.25841811,-0.25205106,0.54327076,-0.06108202,0.00150098,-0.00947242,0.47617572,-0.51917339,0.17954656,-0.26233664,0.05764592,-0.07554373
-5.56178089,1.21045331,-0.72134102,0.00557287,-0.01747116,0.18364300,-0.00582904,0.25937473,-0.24458445,0.52305683,-0.05566862,0.00161587,-0.00841723,0.49348302,-0.49099704,0.18413683,-0.24986040,0.06098106,-0.07058735
-5.55577789,1.21982058,-0.68232885,0.00604044,-0.01662105,0.17494266,-0.00553706,0.26236738,-0.23833290,0.50491646,-0.05088165,0.00174866,-0.00744523,0.51506198,-0.46608879,0.19035470,-0.23896096,0.06489609,-0.06613020
-5.54977489,1.23807988,-0.64778089,0.00650932,-0.01584005,0.16713310,-0.00528823,0.26765496,-0.23304466,0.48941017,-0.04666555,0.00189820,-0.00655765,0.54120685,-0.44406778,0.19832107,-0.22941954,0.06942120,-0.06213372
-5.54377189,1.26606694,-0.61710766,0.00697104,-0.01512273,0.16042575,-0.00507520,0.27546162,-0.22846759,0.47702922,-0.04296208,0.00206321,-0.00575390,0.57213650,-0.42452750,0.20812731,-0.22100835,0.07457839,-0.05855294
-5.53776888,1.30442486,-0.58970037,0.00741705,-0.01446188,0.15500593,-0.00489095,0.28597103,-0.22435605,0.46818519,-0.03971211,0.00224228,-0.00503187,0.60798573,-0.40705014,0.21983215,-0.21349784,0.08038028,-0.05533863
-5.53176588,1.35358624,-0.56495163,0.00783882,-0.01384909,0.15102942,-0.00472886,0.29932167,-0.22047752,0.46320204,-0.03685709,0.00243386,-0.00438815,0.64879859,-0.39122076,0.23345932,-0.20666393,0.08682928,-0.05243935
-5.52576288,1.41376052,-0.54227523,0.00822809,-0.01327526,0.14861984,-0.00458296,0.31560268,-0.21661879,0.46231082,-0.03434062,0.00263620,-0.00381831,0.69452384,-0.37664066,0.24899611,-0.20029465,0.09391680,-0.04980353
-5.51975988,1.48492635,-0.52112413,0.00857703,-0.01273118,0.14786676,-0.00444800,0.33485070,-0.21259136,0.46564660,-0.03210969,0.00284742,-0.00331719,0.74501255,-0.36293964,0.26639270,-0.19419622,0.10162277,-0.04738134
-5.51375688,1.56682890,-0.50100613,0.00887852,-0.01220795,0.14882438,-0.00431965,0.35704724,-0.20823592,0.47324773,-0.03011587,0.00306545,-0.00287916,0.80001763,-0.34978658,0.28556230,-0.18819816,0.10991528,-0.04512641
-5.50775388,1.65898150,-0.48149685,0.00912628,-0.01169746,0.15151087,-0.00419455,0.38211692,-0.20342580,0.48505698,-0.02831619,0.00328814,-0.00249833,0.85919544,-0.33689812,0.30638191,-0.18215744,0.11875045,-0.04299727
-5.50175088,1.76067158,-0.46224953,0.00931514,-0.01119261,0.15590821,-0.00407048,0.40992638,-0.19806921,0.50092452,-0.02667392,0.00351321,-0.00216877,0.92210911,-0.32404520,0.32869393,-0.17596138,0.12807247,-0.04095845
-5.49574787,1.87097040,-0.44300167,0.00944112,-0.01068767,0.16196253,-0.00394638,0.44028399,-0.19211025,0.52061232,-0.02515906,0.00373836,-0.00188469,0.98823369,-0.31105742,0.35230817,-0.16952949,0.13781388,-0.03898137
-5.48974487,1.98874636,-0.42357850,0.00950161,-0.01017836,0.16958492,-0.00382245,0.47294036,-0.18552875,0.54379997,-0.02374871,0.00396129,-0.00164059,1.05696288,-0.29782512,0.37700466,-0.16281402,0.14789598,-0.03704484
-5.48374187,2.11268183,-0.40389346,0.00949543,-0.00966191,0.17865273,-0.00370020,0.50758986,-0.17833895,0.57009163,-0.02242725,0.00417978,-0.00143135,1.12761748,-0.28429946,0.40253680,-0.15579949,0.15822956,-0.03513530
-5.47773887,2.24129330,-0.38394603,0.00942288,-0.00913708,0.18901132,-0.00358253,0.54387311,-0.17058724,0.59902406,-0.02118635,0.00439171,-0.00125234,1.19945518,-0.27049059,0.42863518,-0.14850120,0.16871576,-0.03324678
-5.47173587,2.37295491,-0.36381731,0.00928570,-0.00860403,0.20047638,-0.00347376,0.58138078,-0.16234899,0.63007565,-0.02002488,0.00459515,-0.00109942,1.27168212,-0.25646438,0.45501182,-0.14096293,0.17924731,-0.03138068
-5.46573287,2.50592536,-0.34366394,0.00908702,-0.00806420,0.21283676,-0.00337972,0.61965866,-0.15372482,0.66267643,-0.01894882,0.00478844,-0.00096902,1.34346575,-0.24233782,0.48136490,-0.13325400,0.18970992,-0.02954534
-5.45972986,2.63837813,-0.32371080,0.00883124,-0.00752007,0.22585796,-0.00330780,0.65821417,-0.14483643,0.69621895,-0.01797100,0.00497018,-0.00085810,1.41394926,-0.22827374,0.50738399,-0.12546593,0.19998410,-0.02775543
-5.45372686,2.76843510,-0.30424314,0.00852390,-0.00697496,0.23928624,-0.00326709,0.69652439,-0.13582226,0.73007017,-0.01711095,0.00513940,-0.00076419,1.48226735,-0.21447501,0.53275569,-0.11770882,0.20994713,-0.02603140
-5.44772386,2.89420317,-0.28559856,0.00817144,-0.00643277,0.25285336,-0.00326844,0.73404561,-0.12683316,0.76358407,-0.01639468,0.00529551,-0.00068528,1.54756327,-0.20117868,0.55716966,-0.11010780,0.21947547,-0.02439880
-5.44172086,3.01381372,-0.26815933,0.00778106,-0.00589775,0.26628196,-0.00332461,0.77022427,-0.11802830,0.79611515,-0.01585455,0.00543844,-0.00061987,1.60900686,-0.18865040,0.58032496,-0.10279946,0.22844729,-0.02288761
-5.43571786,3.12546409,-0.25234538,0.00736043,-0.00537425,0.27929151,-0.00345040,0.80450918,-0.10957143,0.82703242,-0.01552916,0.00556863,-0.00056689,1.66581334,-0.17717920,0.60193658,-0.09592877,0.23674537,-0.02153170
-5.42971486,3.22746043,-0.23860809,0.00691747,-0.00486652,0.29160475,-0.00366282,0.83636469,-0.10162770,0.85573382,-0.01546329,0.00568712,-0.00052563,1.71726230,-0.16707299,0.62174203,-0.08964615,0.24425999,-0.02036827
-5.42371186,3.31826067,-0.22742511,0.00646015,-0.00437850,0.30295443,-0.00398126,0.86528449,-0.09436089,0.88166068,-0.01570788,0.00579558,-0.00049576,1.76271655,-0.15865468,0.63950778,-0.08410516,0.25089204,-0.01943742
-5.41770885,3.39651632,-0.21929598,0.00599624,-0.00391371,0.31309023,-0.00442756,0.89080555,-0.08793140,0.90431183,-0.01631995,0.00589632,-0.00047723,1.80163992,-0.15225895,0.65503531,-0.07946045,0.25655598,-0.01878177
-5.41170585,3.46111157,-0.21473847,0.00553313,-0.00347509,0.32178555,-0.00502619,0.91252164,-0.08249459,0.92325703,-0.01736260,0.00599233,-0.00047024,1.83361351,-0.14822955,0.66816656,-0.07586624,0.26118271,-0.01844616
-5.40570285,3.51119798,-0.21428535,0.00507764,-0.00306497,0.32884411,-0.00580431,0.93009593,-0.07819973,0.93814905,-0.01890485,0.00608727,-0.00047522,1.85834955,-0.14691693,0.67878849,-0.07347497,0.26472205,-0.01847734
-5.39969985,3.54622310,-0.21848102,0.00463594,-0.00268502,0.33410584,-0.00679171,0.94327202,-0.07518920,0.94873412,-0.02102134,0.00618546,-0.00049277,1.87570196,-0.14867598,0.68683648,-0.07243631,0.26714490,-0.01892369
-5.39369685,3.56595148,-0.22787777,0.00421338,-0.00233624,0.33745205,-0.00802080,0.95188284,-0.07359795,0.95486011,-0.02379187,0.00629186,-0.00052361,1.88567315,-0.15386344,0.69229637,-0.07289604,0.26844473,-0.01983487
-5.38769385,3.57047649,-0.24303102,0.00381448,-0.00201899,0.33880952,-0.00952635,0.95585696,-0.07355302,0.95648199,-0.02730070,0.00641197,-0.00056856,1.88841623,-0.16283484,0.69520486,-0.07499503,0.26863847,-0.02126138
-5.38169085,3.56022200,-0.26449314,0.00344287,-0.00173303,0.33815336,-0.01134517,0.95522183,-0.07517291,0.95366442,-0.03163550,0.00655177,-0.00062849,1.88423222,-0.17594054,0.69564818,-0.07886792,0.26776657,-0.02325405
-5.37568784,3.53593319,-0.29280535,0.00310131,-0.00147762,0.33550841,-0.01351561,0.95010381,-0.07856679,0.94658098,-0.03688598,0.00671760,-0.00070430,1.87356214,-0.19352066,0.69375901,-0.08464140,0.26589225,-0.02586321
-5.36968484,3.49865620,-0.32848757,0.00279169,-0.00125155,0.33094919,-0.01607691,0.94072465,-0.08383325,0.93551003,-0.04314210,0.00691600,-0.00079683,1.85697378,-0.21589860,0.68971161,-0.09243217,0.26309994,-0.02913782
-5.36368184,3.44970714,-0.37202577,0.00251514,-0.00105328,0.32459829,-0.01906832,0.92739475,-0.09105864,0.92082729,-0.05049187,0.00715351,-0.00090687,1.83514363,-0.24337322,0.68371523,-0.10234431,0.25949284,-0.03312426
-5.35767884,3.39063120,-0.42385699,0.00227207,-0.00088098,0.31662319,-0.02252809,0.91050317,-0.10031493,0.90299522,-0.05901877,0.00743649,-0.00103508,1.80883439,-0.27620939,0.67600630,-0.11446609,0.25518977,-0.03786496
-5.35167584,3.32315335,-0.48435220,0.00206227,-0.00073264,0.30723177,-0.02649227,0.89050489,-0.11165699,0.88254959,-0.06879876,0.00777087,-0.00118195,1.77886904,-0.31462732,0.66683933,-0.12886639,0.25032137,-0.04339679
-5.34567284,3.24912256,-0.55379719,0.00188504,-0.00060614,0.29666640,-0.03099332,0.86790595,-0.12511949,0.86008367,-0.07989696,0.00816185,-0.00134776,1.74610231,-0.35879066,0.65647726,-0.14559059,0.24502575,-0.04974926
