energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-3.28664332,7.39072542,0.03789285,0.82471294,1.58250618,1.98174498,3.79210706,3.55953857,2.50424323,0.00000000
-3.28064032,7.38935732,0.03804840,0.82234473,1.59812302,1.98968762,3.77516628,3.55785533,2.51316071,0.00000000
-3.27463732,7.38791495,0.03817948,0.82035596,1.61977162,1.99906615,3.75946179,3.55308174,2.52469896,0.00000000
-3.26863432,7.38606988,0.03827459,0.81852312,1.64736000,2.00992605,3.74446471,3.54509765,2.53874283,0.00000000
-3.26263132,7.38343892,0.03832229,0.81660226,1.68072468,2.02227829,3.72952914,3.53379130,2.55514483,0.00000000
-3.25662831,7.37959364,0.03831170,0.81434045,1.71962623,2.03609349,3.71392295,3.51906099,2.57372321,0.00000000
-3.25062531,7.37407009,0.03823301,0.81148742,1.76374564,2.05129671,3.69686095,3.50081627,2.59426001,0.00000000
-3.24462231,7.36637836,0.03807796,0.80780680,1.81268171,2.06776343,3.67753934,3.47897916,2.61649907,0.00000000
-3.23861931,7.35601209,0.03784022,0.80308640,1.86594980,2.08531659,3.65517003,3.45348549,2.64014418,0.00000000
-3.23261631,7.34245776,0.03751566,0.79714729,1.92298222,2.10372515,3.62901378,3.42428697,2.66485768,0.00000000
-3.22661331,7.32520423,0.03710257,0.78985110,1.98313058,2.12270418,3.59841102,3.39135430,2.69025964,0.00000000
-3.22061031,7.30375279,0.03660170,0.78110558,2.04567032,2.14191686,3.56280935,3.35468158,2.71592824,0.00000000
-3.21460730,7.27762801,0.03601624,0.77086795,2.10980768,2.16097830,3.52178720,3.31429221,2.74140141,0.00000000
-3.20860430,7.24638983,0.03535167,0.75914626,2.17468922,2.17946158,3.47507280,3.27024632,2.76618029,0.00000000
-3.20260130,7.20964717,0.03461553,0.74599866,2.23941397,2.19690580,3.42255835,3.22264956,2.78973469,0.00000000
-3.19659830,7.16707306,0.03381713,0.73153077,2.30304810,2.21282620,3.36430891,3.17166291,2.81151077,0.00000000
-3.19059530,7.11842122,0.03296715,0.71589142,2.36464200,2.22672615,3.30056622,3.11751295,2.83094105,0.00000000
-3.18459230,7.06354375,0.03207731,0.69926695,2.42324940,2.23811075,3.23174733,3.06050200,2.84745661,0.00000000
-3.17858929,7.00240921,0.03115996,0.68187445,2.47794801,2.24650165,3.15843829,3.00101723,2.86050129,0.00000000
-3.17258629,6.93512029,0.03022768,0.66395430,2.52786119,2.25145258,3.08138330,2.93953799,2.86954743,0.00000000
-3.16658329,6.86192986,0.02929299,0.64576229,2.57217978,2.25256487,3.00146953,2.87664041,2.87411265,0.00000000
-3.16058029,6.78325418,0.02836801,0.62756168,2.61018343,2.24950262,2.91970818,2.81299860,2.87377680,0.00000000
-3.15457729,6.69968202,0.02746424,0.60961542,2.64126046,2.24200634,2.83721218,2.74938157,2.86819842,0.00000000
-3.14857429,6.61197829,0.02659238,0.59217887,2.66492545,2.22990486,2.75517112,2.68664569,2.85712980,0.00000000
-3.14257129,6.52108113,0.02576218,0.57549310,2.68083361,2.21312446,2.67482395,2.62572220,2.84042966,0.00000000
-3.13656828,6.42809153,0.02498241,0.55977900,2.68879141,2.19169488,2.59743007,2.56759984,2.81807280,0.00000000
-3.13056528,6.33425512,0.02426079,0.54523218,2.68876259,2.16575179,2.52423943,2.51330308,2.79015594,0.00000000
-3.12456228,6.24093582,0.02360400,0.53201882,2.68086944,2.13553524,2.45646239,2.46386632,2.75689918,0.00000000
-3.11855928,6.14958201,0.02301771,0.52027245,2.66538886,2.10138431,2.39524004,2.42030515,2.71864296,0.00000000
-3.11255628,6.06168597,0.02250659,0.51009164,2.64274341,2.06372784,2.34161570,2.38358563,2.67584028,0.00000000
-3.10655328,5.97873821,0.02207435,0.50153853,2.61348761,2.02307170,2.29650850,2.35459291,2.62904448,0.00000000
-3.10055028,5.90217836,0.02172373,0.49463834,2.57828993,1.97998313,2.26068970,2.33410071,2.57889309,0.00000000
-3.09454727,5.83334501,0.02145654,0.48937964,2.53791126,1.93507269,2.23476255,2.32274293,2.52608831,0.00000000
-3.08854427,5.77342685,0.02127359,0.48571547,2.49318075,1.88897489,2.21914652,2.32098885,2.47137525,0.00000000
-3.08254127,5.72341775,0.02117469,0.48356526,2.44497004,1.84232819,2.21406639,2.32912331,2.41551874,0.00000000
-3.07653827,5.68407815,0.02115864,0.48281751,2.39416700,1.79575538,2.21954675,2.34723267,2.35928001,0.00000000
-3.07053527,5.65590501,0.02122315,0.48333316,2.34165011,1.74984534,2.23541234,2.37519767,2.30339432,0.00000000
-3.06453227,5.63911234,0.02136485,0.48494977,2.28826449,1.70513692,2.26129436,2.41269346,2.24855066,0.00000000
-3.05852926,5.63362331,0.02157929,0.48748614,2.23480061,1.66210565,2.29664269,2.45919699,2.19537438,0.00000000
-3.05252626,5.63907498,0.02186096,0.49074764,2.18197640,1.62115393,2.34074370,2.51400161,2.14441361,0.00000000
-3.04652326,5.65483550,0.02220339,0.49453187,2.13042334,1.58260494,2.39274336,2.57623823,2.09612994,0.00000000
-3.04052026,5.68003307,0.02259926,0.49863460,2.08067701,1.54670041,2.45167457,2.64490214,2.05089367,0.00000000
-3.03451726,5.71359544,0.02304051,0.50285588,2.03317196,1.51360225,2.51648811,2.71888440,2.00898345,0.00000000
-3.02851426,5.75429782,0.02351861,0.50700604,1.98824107,1.48339752,2.58608582,2.79700629,1.97059027,0.00000000
-3.02251126,5.80081690,0.02402477,0.51091142,1.94611878,1.45610650,2.65935499,2.87805537,1.93582498,0.00000000
-3.01650825,5.85178807,0.02455015,0.51441966,1.90694790,1.43169300,2.73520248,2.96082159,1.90472882,0.00000000
-3.01050525,5.90586296,0.02508620,0.51740427,1.87078910,1.41007623,2.81258736,3.04413191,1.87728592,0.00000000
-3.00450225,5.96176420,0.02562485,0.51976837,1.83763253,1.39114344,2.89055077,3.12688196,1.85343692,0.00000000
-2.99849925,6.01833484,0.02615875,0.52144742,1.80741058,1.37476248,2.96824188,3.20806361,1.83309256,0.00000000
-2.99249625,6.07457977,0.02668152,0.52241081,1.78001114,1.36079346,3.04493894,3.28678745,1.81614655,0.00000000
-2.98649325,6.12969740,0.02718781,0.52266228,1.75529053,1.34909896,3.12006465,3.36229952,1.80248658,0.00000000
-2.98049025,6.18310000,0.02767345,0.52223915,1.73308550,1.33955214,3.19319538,3.43399185,1.79200318,0.00000000
-2.97448724,6.23442231,0.02813542,0.52121026,1.71322387,1.33204234,3.26406385,3.50140695,1.78459563,0.00000000
-2.96848424,6.28351800,0.02857182,0.51967298,1.69553324,1.32647811,3.33255549,3.56423624,1.78017495,0.00000000
-2.96248124,6.33044490,0.02898174,0.51774911,1.67984782,1.32278749,3.39869836,3.62231316,1.77866381,0.00000000
-2.95647824,6.37543991,0.02936507,0.51558009,1.66601310,1.32091571,3.46264753,3.67560156,1.77999368,0.00000000
-2.95047524,6.41888539,0.02972230,0.51332149,1.65388857,1.32082074,3.52466419,3.72418020,1.78409945,0.00000000
-2.94447224,6.46126905,0.03005425,0.51113723,1.64334850,1.32246691,3.58509069,3.76822440,1.79091237,0.00000000
-2.93846923,6.50313946,0.03036180,0.50919355,1.63428127,1.32581725,3.64432219,3.80798576,1.80035169,0.00000000
-2.93246623,6.54505977,0.03064564,0.50765303,1.62658722,1.33082516,3.70277624,3.84377100,1.81231586,0.00000000
-2.92646323,6.58756186,0.03090603,0.50666897,1.62017580,1.33742591,3.76086134,3.87592072,1.82667412,0.00000000
-2.92046023,6.63110319,0.03114260,0.50638008,1.61496188,1.34552865,3.81894565,3.90478901,1.84325902,0.00000000
-2.91445723,6.67602852,0.03135423,0.50690595,1.61086204,1.35500947,3.87732713,3.93072467,1.86186061,0.00000000
-2.90845423,6.72253799,0.03153893,0.50834316,1.60779074,1.36570596,3.93620630,3.95405442,1.88222284,0.00000000
-2.90245123,6.77066329,0.03169386,0.51076233,1.60565695,1.37741372,3.99566274,3.97506893,1.90404247,0.00000000
-2.89644822,6.82025258,0.03181540,0.51420613,1.60436127,1.38988507,4.05563636,3.99401173,1.92697074,0.00000000
-2.89044522,6.87096515,0.03189923,0.51868827,1.60379385,1.40283007,4.11591460,4.01107149,1.95061794,0.00000000
-2.88444222,6.92227568,0.03194057,0.52419352,1.60383318,1.41592010,4.17612606,4.02637771,1.97456065,0.00000000
-2.87843922,6.97348814,0.03193436,0.53067867,1.60434580,1.42879357,4.23574151,4.03999990,1.99835141,0.00000000
-2.87243622,7.02375859,0.03187555,0.53807455,1.60518715,1.44106398,4.29408239,4.05195034,2.02153057,0.00000000
-2.86643322,7.07212601,0.03175937,0.54628882,1.60620322,1.45232965,4.35033695,4.06218994,2.04363951,0.00000000
-2.86043022,7.11754974,0.03158159,0.55520956,1.60723333,1.46218503,4.40358385,4.07063732,2.06423491,0.00000000
-2.85442721,7.15895185,0.03133878,0.56470946,1.60811353,1.47023282,4.45282245,4.07718030,2.08290319,0.00000000
-2.84842421,7.19526273,0.03102857,0.57465053,1.60868082,1.47609674,4.49700882,4.08168947,2.09927444,0.00000000
-2.84242121,7.22546746,0.03064975,0.58488898,1.60877768,1.47943394,4.53509619,4.08403310,2.11303522,0.00000000
-2.83641821,7.24865104,0.03020248,0.59528027,1.60825680,1.47994693,4.56607795,4.08409244,2.12393945,0.00000000
-2.83041521,7.26403991,0.02968829,0.60568396,1.60698579,1.47739408,4.58903143,4.08177667,2.13181681,0.00000000
-2.82441221,7.27103780,0.02911012,0.61596819,1.60485134,1.47159846,4.60316006,4.07703632,2.13657818,0.00000000
-2.81840920,7.26925362,0.02847224,0.62601364,1.60176282,1.46245444,4.60783198,4.06987434,2.13821767,0.00000000
-2.81240620,7.25851991,0.02778013,0.63571666,1.59765468,1.44993170,4.60261264,4.06035388,2.13681113,0.00000000
-2.80640320,7.23890049,0.02704034,0.64499150,1.59248785,1.43407645,4.58728974,4.04860186,2.13251097,0.00000000
-2.80040020,7.21068642,0.02626025,0.65377148,1.58624945,1.41500979,4.56188861,4.03480801,2.12553753,0.00000000
-2.79439720,7.17438038,0.02544781,0.66200908,1.57895118,1.39292321,4.52667720,4.01921880,2.11616733,0.00000000
-2.78839420,7.13066980,0.02461136,0.66967484,1.57062609,1.36807135,4.48215980,4.00212659,2.10471866,0.00000000
-2.78239120,7.08039009,0.02375928,0.67675521,1.56132398,1.34076256,4.42905986,3.98385410,2.09153524,0.00000000
-2.77638819,7.02447979,0.02289979,0.68324948,1.55110558,1.31134745,4.36829239,3.96473515,2.07696874,0.00000000
-2.77038519,6.96393002,0.02204068,0.68916590,1.54003599,1.28020624,4.30092744,3.94509265,2.06136114,0.00000000
-2.76438219,6.89973129,0.02118911,0.69451728,1.52817761,1.24773531,4.22814654,3.92521529,2.04502779,0.00000000
-2.75837919,6.83282060,0.02035145,0.69931633,1.51558320,1.21433383,4.15119447,3.90533440,2.02824217,0.00000000
-2.75237619,6.76403235,0.01953309,0.70357109,1.50228955,1.18039101,4.07132922,3.88560282,2.01122331,0.00000000
-2.74637319,6.69405596,0.01873842,0.70728069,1.48831220,1.14627463,3.98977272,3.86607733,1.99412643,0.00000000
-2.74037019,6.62340318,0.01797073,0.71043181,1.47364180,1.11232135,3.90766536,3.84670625,1.97703768,0.00000000
-2.73436718,6.55238728,0.01723225,0.71299611,1.45824242,1.07882941,3.82602685,3.82732355,1.95997308,0.00000000
-2.72836418,6.48111574,0.01652417,0.71492876,1.44205202,1.04605367,3.74572545,3.80765032,1.94288192,0.00000000
-2.72236118,6.40949712,0.01584676,0.71616838,1.42498530,1.01420350,3.66745732,3.78730418,1.92565448,0.00000000
-2.71635818,6.33726200,0.01519947,0.71663836,1.40693883,0.98344320,3.59173694,3.76581653,1.90813356,0.00000000
-2.71035518,6.26399694,0.01458109,0.71624950,1.38779821,0.95389483,3.51889877,3.74265711,1.89012929,0.00000000
-2.70435218,6.18918938,0.01398991,0.71490409,1.36744688,0.92564313,3.44910980,3.71726486,1.87143613,0.00000000
-2.69834917,6.11228099,0.01342392,0.71250094,1.34577619,0.89874206,3.38239162,3.68908342,1.85185133,0.00000000
-2.69234617,6.03272597,0.01288098,0.70894133,1.32269585,0.87322233,3.31865050,3.65759947,1.83119332,0.00000000
-2.68634317,5.95005074,0.01235901,0.70413548,1.29814438,0.84909934,3.25771308,3.62238166,1.80931921,0.00000000
-2.68034017,5.86391123,0.01185616,0.69800914,1.27209857,0.82638102,3.19936505,3.58311774,1.78614004,0.00000000
-2.67433717,5.77414397,0.01137095,0.69050997,1.24458147,0.80507479,3.14339029,3.53964776,1.76163290,0.00000000
-2.66833417,5.68080759,0.01090242,0.68161327,1.21566824,0.78519337,3.08960773,3.49199102,1.73584908,0.00000000
-2.66233117,5.58421205,0.01045019,0.67132670,1.18548939,0.76675889,3.03790335,3.44036499,1.70891764,0.00000000
-2.65632816,5.48493337,0.01001457,0.65969376,1.15423109,0.74980510,2.98825545,3.38519481,1.68104420,0.00000000
-2.65032516,5.38381267,0.00959658,0.64679568,1.12213248,0.73437757,2.94075136,3.32711241,1.65250484,0.00000000
-2.64432216,5.28193935,0.00919794,0.63275157,1.08947997,0.72053198,2.89559471,3.26694486,1.62363566,0.00000000
-2.63831916,5.18061895,0.00882108,0.61771681,1.05659876,0.70833060,2.85310283,3.20569235,1.59481829,0.00000000
-2.63231616,5.08132733,0.00846903,0.60187966,1.02384217,0.69783731,2.81369437,3.14449645,1.56646252,0.00000000
-2.62631316,4.98565351,0.00814541,0.58545621,0.99157901,0.68911157,2.77786825,3.08460005,1.53898681,0.00000000
-2.62031016,4.89523419,0.00785425,0.56868386,0.96018009,0.68220190,2.74617495,3.02730093,1.51279808,0.00000000
-2.61430715,4.81168337,0.00759993,0.55181369,0.93000414,0.67713922,2.71918223,2.97390086,1.48827173,0.00000000
-2.60830415,4.73652076,0.00738704,0.53510192,0.90138429,0.67393074,2.69743718,2.92565288,1.46573328,0.00000000
-2.60230115,4.67110270,0.00722021,0.51880106,0.87461553,0.67255471,2.68142704,2.88370896,1.44544259,0.00000000
-2.59629815,4.61655910,0.00710399,0.50315091,0.84994396,0.67295661,2.67154089,2.84907073,1.42758151,0.00000000
-2.59029515,4.57373959,0.00704270,0.48837008,0.82755833,0.67504688,2.66803465,2.82254532,1.41224579,0.00000000
-2.58429215,4.54317149,0.00704028,0.47464819,0.80758415,0.67870062,2.67100130,2.80470859,1.39944152,0.00000000
-2.57828914,4.52503147,0.00710018,0.46213924,0.79008081,0.68375912,2.68034798,2.79587704,1.38908637,0.00000000
-2.57228614,4.51913236,0.00722520,0.45095649,0.77504165,0.69003334,2.69578132,2.79608994,1.38101544,0.00000000
-2.56628314,4.52492532,0.00741741,0.44116884,0.76239692,0.69730912,2.71680186,2.80510224,1.37499142,0.00000000
-2.56028014,4.54151730,0.00767803,0.43279914,0.75201942,0.70535388,2.74270784,2.82238853,1.37071837,0.00000000
-2.55427714,4.56770263,0.00800735,0.42582430,0.74373251,0.71392444,2.77260838,2.84715774,1.36785843,0.00000000
-2.54827414,4.60200717,0.00840469,0.42017720,0.73731995,0.72277563,2.80544536,2.87837801,1.36605041,0.00000000
-2.54227114,4.64274285,0.00886831,0.41575037,0.73253708,0.73166928,2.84002311,2.91481046,1.36492940,0.00000000
-2.53626813,4.68807001,0.00939542,0.41240112,0.72912282,0.74038300,2.87504451,2.95505036,1.36414627,0.00000000
-2.53026513,4.73606465,0.00998216,0.40995797,0.72681180,0.74871851,2.90915197,2.99757412,1.36338612,0.00000000
-2.52426213,4.78478762,0.01062360,0.40822805,0.72534613,0.75650905,2.94097139,3.04078985,1.36238468,0.00000000
-2.51825913,4.83235270,0.01131382,0.40700510,0.72448633,0.76362541,2.96915729,3.08308968,1.36094194,0.00000000
-2.51225613,4.87699085,0.01204592,0.40607772,0.72402085,0.76998055,2.99243713,3.12290162,1.35893234,0.00000000
-2.50625313,4.91710776,0.01281215,0.40523747,0.72377387,0.77553231,3.00965298,3.15873898,1.35631097,0.00000000
-2.50025013,4.95133260,0.01360397,0.40428666,0.72361105,0.78028425,3.01979885,3.18924544,1.35311562,0.00000000
-2.49424712,4.97855609,0.01441221,0.40304516,0.72344319,0.78428455,3.02205220,3.21323422,1.34946446,0.00000000
-2.48824412,4.99795644,0.01522719,0.40135637,0.72322741,0.78762286,3.01579841,3.22971988,1.34554956,0.00000000
-2.48224112,5.00901253,0.01603888,0.39909178,0.72296623,0.79042536,3.00064740,3.23794184,1.34162649,0.00000000
-2.47623812,5.01150386,0.01683705,0.39615422,0.72270428,0.79284810,2.97644178,3.23737890,1.33800049,0.00000000
-2.47023512,5.00549785,0.01761147,0.39247959,0.72252316,0.79506892,2.94325648,3.22775444,1.33500979,0.00000000
-2.46423212,4.99132525,0.01835207,0.38803709,0.72253445,0.79727816,2.90139005,3.20903266,1.33300686,0.00000000
-2.45822911,4.96954505,0.01904915,0.38282810,0.72287138,0.79966864,2.85134826,3.18140608,1.33233840,0.00000000
-2.45222611,4.94090092,0.01969350,0.37688363,0.72367944,0.80242522,2.79382070,3.14527543,1.33332493,0.00000000
-2.44622311,4.90627114,0.02027661,0.37026079,0.72510632,0.80571445,2.72965186,3.10122290,1.33624101,0.00000000
-2.44022011,4.86661490,0.02079080,0.36303827,0.72729177,0.80967463,2.65980781,3.04998034,1.34129690,0.00000000
-2.43421711,4.82291731,0.02122939,0.35531131,0.73035766,0.81440690,2.58534013,2.99239390,1.34862252,0.00000000
-2.42821411,4.77613605,0.02158678,0.34718624,0.73439872,0.81996766,2.50734867,2.92938694,1.35825460,0.00000000
-2.42221111,4.72715225,0.02185862,0.33877504,0.73947440,0.82636287,2.42694480,2.86192279,1.37012758,0.00000000
-2.41620810,4.67672799,0.02204182,0.33019004,0.74560223,0.83354437,2.34521664,2.79096921,1.38406879,0.00000000
-2.41020510,4.62547255,0.02213471,0.32153926,0.75275290,0.84140870,2.26319760,2.71746604,1.39979826,0.00000000
-2.40420210,4.57381904,0.02213700,0.31292224,0.76084736,0.84979853,2.18183966,2.64229726,1.41693328,0.00000000
-2.39819910,4.52201254,0.02204988,0.30442694,0.76975612,0.85850668,2.10199203,2.56626881,1.43499759,0.00000000
-2.39219610,4.47011037,0.02187603,0.29612750,0.77930068,0.86728288,2.02438609,2.49009260,1.45343499,0.00000000
-2.38619310,4.41799417,0.02161956,0.28808312,0.78925729,0.87584288,1.94962680,2.41437737,1.47162678,0.00000000
-2.38019010,4.36539343,0.02128607,0.28033796,0.79936266,0.88387976,1.87819063,2.33962635,1.48891237,0.00000000
-2.37418709,4.31191875,0.02088257,0.27292208,0.80932155,0.89107694,1.81042981,2.26624137,1.50461225,0.00000000
-2.36818409,4.25710340,0.02041744,0.26585331,0.81881602,0.89712241,1.74658205,2.19453291,1.51805234,0.00000000
-2.36218109,4.20045054,0.01990035,0.25913977,0.82751568,0.90172349,1.68678524,2.12473492,1.52858868,0.00000000
-2.35617809,4.14148372,0.01934221,0.25278316,0.83508891,0.90462152,1.63109575,2.05702352,1.53563146,0.00000000
-2.35017509,4.07979779,0.01875501,0.24678223,0.84121428,0.90560565,1.57950940,1.99153794,1.53866736,0.00000000
-2.34417209,4.01510734,0.01815172,0.24113656,0.84559183,0.90452526,1.53198358,1.92840245,1.53727920,0.00000000
-2.33816908,3.94729008,0.01754616,0.23585019,0.84795382,0.90130010,1.48845947,1.86774766,1.53116226,0.00000000
-2.33216608,3.87642254,0.01695274,0.23093498,0.84807435,0.89592771,1.44888297,1.80972986,1.52013648,0.00000000
-2.32616308,3.80280609,0.01638634,0.22641357,0.84577766,0.88848773,1.41322319,1.75454713,1.50415417,0.00000000
-2.32016008,3.72698176,0.01586202,0.22232164,0.84094464,0.87914265,1.38148768,1.70245104,1.48330307,0.00000000
-2.31415708,3.64973263,0.01539478,0.21870938,0.83351739,0.86813493,1.35373347,1.65375329,1.45780458,0.00000000
-2.30815408,3.57207371,0.01499927,0.21564218,0.82350171,0.85578054,1.33007357,1.60882665,1.42800752,0.00000000
-2.30215108,3.49522932,0.01468947,0.21320033,0.81096736,0.84245906,1.31067850,1.56810013,1.39437766,0.00000000
-2.29614807,3.42059898,0.01447839,0.21147784,0.79604623,0.82860078,1.29577308,1.53204850,1.35748372,0.00000000
-2.29014507,3.34971324,0.01437772,0.21058037,0.77892845,0.81467127,1.28562852,1.50117665,1.31798026,0.00000000
-2.28414207,3.28418140,0.01439751,0.21062230,0.75985668,0.80115410,1.28055048,1.47599967,1.27658843,0.00000000
-2.27813907,3.22563349,0.01454582,0.21172315,0.73911884,0.78853248,1.28086377,1.45701953,1.23407521,0.00000000
-2.27213607,3.17565903,0.01482844,0.21400337,0.71703956,0.77727061,1.28689460,1.44469985,1.19123196,0.00000000
-2.26613307,3.13574544,0.01524860,0.21757975,0.69397067,0.76779550,1.29895126,1.43943985,1.14885299,0.00000000
-2.26013007,3.10721873,0.01580677,0.22256062,0.67028120,0.76048016,1.31730446,1.44154914,1.10771494,0.00000000
-2.25412706,3.09118911,0.01650041,0.22904092,0.64634708,0.75562883,1.34216826,1.45122459,1.06855737,0.00000000
-2.24812406,3.08850394,0.01732395,0.23709752,0.62254113,0.75346493,1.37368269,1.46853068,1.03206529,0.00000000
-2.24212106,3.09970987,0.01826867,0.24678478,0.59922340,0.75412213,1.41189889,1.49338431,0.99885376,0.00000000
-2.23611806,3.12502581,0.01932282,0.25813070,0.57673242,0.75763903,1.45676761,1.52554518,0.96945511,0.00000000
-2.23011506,3.16432778,0.02047167,0.27113370,0.55537743,0.76395756,1.50813160,1.56461204,0.94430875,0.00000000
-2.22411206,3.21714608,0.02169784,0.28576020,0.53543190,0.77292512,1.56572234,1.61002547,0.92375373,0.00000000
-2.21810905,3.28267476,0.02298151,0.30194318,0.51712846,0.78430027,1.62916110,1.66107693,0.90802415,0.00000000
-2.21210605,3.35979280,0.02430087,0.31958165,0.50065537,0.79776178,1.69796448,1.71692380,0.89724720,0.00000000
-2.20610305,3.44709604,0.02563259,0.33854130,0.48615448,0.81292042,1.77155388,1.77660988,0.89144384,0.00000000
-2.20010005,3.54293820,0.02695236,0.35865607,0.47372077,0.82933303,1.84926858,1.83909043,0.89053192,0.00000000
-2.19409705,3.64547941,0.02823544,0.37973085,0.46340336,0.84651825,1.93038175,1.90326054,0.89433156,0.00000000
-2.18809405,3.75273999,0.02945730,0.40154509,0.45520782,0.86397304,2.01411846,1.96798587,0.90257252,0.00000000
-2.18209105,3.86265753,0.03059424,0.42385726,0.44909966,0.88118959,2.09967504,2.03213421,0.91490344,0.00000000
-2.17608804,3.97314474,0.03162399,0.44641008,0.44500878,0.89767157,2.18623868,2.09460661,0.93090243,0.00000000
-2.17008504,4.08214623,0.03252630,0.46893629,0.44283467,0.91294937,2.27300655,2.15436693,0.95008908,0.00000000
-2.16408204,4.18769200,0.03328347,0.49116470,0.44245195,0.92659370,2.35920348,2.21046845,0.97193720,0.00000000
-2.15807904,4.28794588,0.03388077,0.51282656,0.44371631,0.93822703,2.44409764,2.26207676,0.99588821,0.00000000
-2.15207604,4.38124750,0.03430687,0.53366173,0.44647012,0.94753265,2.52701339,2.30848802,1.02136477,0.00000000
-2.14607304,4.46614662,0.03455401,0.55342468,0.45054796,0.95426110,2.60734118,2.34914209,1.04778428,0.00000000
-2.14007004,4.54142895,0.03461826,0.57188994,0.45578141,0.95823392,2.68454393,2.38363026,1.07457184,0.00000000
-2.13406703,4.60613317,0.03449948,0.58885694,0.46200321,0.95934475,2.75816003,2.41169749,1.10117255,0.00000000
-2.12806403,4.65955898,0.03420127,0.60415403,0.46905052,0.95755804,2.82780294,2.43323937,1.12706254,0.00000000
-2.12206103,4.70126662,0.03373078,0.61764142,0.47676720,0.95290544,2.89315758,2.44829427,1.15175866,0.00000000
-2.11605803,4.73106835,0.03309846,0.62921321,0.48500518,0.94548045,2.95397409,2.45703110,1.17482660,0.00000000
-2.11005503,4.74901282,0.03231761,0.63879822,0.49362474,0.93543154,3.01005911,2.45973368,1.19588703,0.00000000
-2.10405203,4.75536340,0.03140399,0.64635968,0.50249417,0.92295413,3.06126557,2.45678225,1.21462007,0.00000000
-2.09804902,4.75057181,0.03037532,0.65189390,0.51148853,0.90828203,3.10748123,2.44863328,1.23076764,0.00000000
-2.09204602,4.73524818,0.02925069,0.65542789,0.52048804,0.89167855,3.14861691,2.43579838,1.24413400,0.00000000
-2.08604302,4.71012918,0.02805004,0.65701613,0.52937617,0.87342767,3.18459497,2.41882320,1.25458462,0.00000000
-2.08004002,4.67604542,0.02679361,0.65673663,0.53803773,0.85382567,3.21533865,2.39826713,1.26204336,0.00000000
-2.07403702,4.63388938,0.02550141,0.65468644,0.54635713,0.83317339,3.24076291,2.37468468,1.26648844,0.00000000
-2.06803402,4.58458519,0.02419272,0.65097692,0.55421719,0.81176933,3.26076738,2.34860902,1.26794740,0.00000000
-2.06203102,4.52906107,0.02288565,0.64572886,0.56149845,0.78990368,3.27523159,2.32053815,1.26649127,0.00000000
-2.05602801,4.46822538,0.02159683,0.63906779,0.56807936,0.76785343,3.28401308,2.29092423,1.26222844,0.00000000
-2.05002501,4.40294677,0.02034102,0.63111959,0.57383729,0.74587837,3.28694834,2.26016594,1.25529835,0.00000000
-2.04402201,4.33403867,0.01913098,0.62200670,0.57865033,0.72421822,3.28385680,2.22860416,1.24586535,0.00000000
-2.03801901,4.26224848,0.01797728,0.61184494,0.58239994,0.70309045,3.27454752,2.19652066,1.23411294,0.00000000
-2.03201601,4.18825090,0.01688824,0.60074120,0.58497421,0.68268897,3.25882858,2.16413950,1.22023840,0.00000000
-2.02601301,4.11264543,0.01586998,0.58879196,0.58627160,0.66318338,3.23651846,2.13163089,1.20444807,0.00000000
-2.02001001,4.03595716,0.01492643,0.57608270,0.58620479,0.64471868,3.20745903,2.09911683,1.18695325,0.00000000
-2.01400700,3.95864037,0.01405951,0.56268814,0.58470460,0.62741532,3.17152944,2.06667813,1.16796650,0.00000000
-2.00800400,3.88108409,0.01326929,0.54867324,0.58172348,0.61136944,3.12866010,2.03436212,1.14769860,0.00000000
-2.00200100,3.80361873,0.01255419,0.53409487,0.57723837,0.59665319,3.07884592,2.00219056,1.12635579,0.00000000
-1.99599800,3.72652321,0.01191123,0.51900388,0.57125280,0.58331507,3.02215818,1.97016724,1.10413727,0.00000000
-1.98999500,3.65003170,0.01133628,0.50344749,0.56379785,0.57138030,2.95875407,1.93828471,1.08123296,0.00000000
-1.98399200,3.57433949,0.01082429,0.48747177,0.55493209,0.56085107,2.88888342,1.90653003,1.05782127,0.00000000
-1.97798899,3.49960771,0.01036956,0.47112401,0.54474022,0.55170683,2.81289198,1.87488911,1.03406706,0.00000000
-1.97198599,3.42596653,0.00996595,0.45445475,0.53333065,0.54390469,2.73122115,1.84334974,1.01011953,0.00000000
-1.96598299,3.35351708,0.00960715,0.43751948,0.52083198,0.53737985,2.64440374,1.81190325,0.98611044,0.00000000
-1.95997999,3.28233214,0.00928684,0.42037967,0.50738873,0.53204635,2.55305615,1.78054503,0.96215238,0.00000000
-1.95397699,3.21245610,0.00899886,0.40310321,0.49315635,0.52779815,2.45786716,1.74927417,0.93833763,0.00000000
-1.94797399,3.14390464,0.00873741,0.38576426,0.47829596,0.52451068,2.35958379,1.71809257,0.91473732,0.00000000
-1.94197099,3.07666472,0.00849711,0.36844238,0.46296915,0.52204292,2.25899511,1.68700383,0.89140150,0.00000000
-1.93596798,3.01069553,0.00827316,0.35122115,0.44733285,0.52024017,2.15691452,1.65601241,0.86835989,0.00000000
-1.92996498,2.94593085,0.00806140,0.33418632,0.43153493,0.51893748,2.05416168,1.62512322,0.84562362,0.00000000
-1.92396198,2.88228328,0.00785835,0.31742367,0.41571050,0.51796368,1.95154466,1.59434202,0.82318797,0.00000000
