energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-4.36118059,6.58724845,1.05226648,4.57433779,0.00730473,0.30841824,0.04666701,1.59723866
-4.35517759,6.96668368,1.13139070,4.82438493,0.00787617,0.33779296,0.04991585,1.68059852
-4.34917459,7.37995464,1.21627437,5.09722264,0.00850960,0.36971235,0.05345820,1.77146718
-4.34317159,7.82572402,1.30627317,5.39226395,0.00920054,0.40401242,0.05726098,1.86950812
-4.33716858,8.30177799,1.40063088,5.70829952,0.00994347,0.44047620,0.06128467,1.97419222
-4.33116558,8.80497106,1.49848804,6.04344743,0.01073167,0.47883157,0.06548358,2.08478835
-4.32516258,9.33120532,1.59889558,6.39512703,0.01155721,0.51875099,0.06980638,2.20036208
-4.31915958,9.87544762,1.70083327,6.76005995,0.01241092,0.55985324,0.07419690,2.31978306
-4.31315658,10.43178675,1.80323234,7.13430003,0.01328242,0.60170716,0.07859511,2.44174147
-4.30715358,10.99353088,1.90500160,7.51329311,0.01416029,0.64383757,0.08293832,2.56477326
-4.30115058,11.55334399,2.00505626,7.89196625,0.01503219,0.68573308,0.08716256,2.68729385
-4.29514757,12.10341810,2.10234812,8.26484442,0.01588515,0.72685579,0.09120405,2.80763922
-4.28914457,12.63567623,2.19589616,8.62619172,0.01670582,0.76665258,0.09500084,2.92411298
-4.28314157,13.14199978,2.28481619,8.97017272,0.01748084,0.80456753,0.09849439,3.03503795
-4.27713857,13.61447220,2.36834818,9.29102855,0.01819720,0.84005539,0.10163120,3.13881004
-4.27113557,14.04563007,2.44588035,9.58326136,0.01884262,0.87259527,0.10436428,3.23395248
-4.26513257,14.42871197,2.51696856,9.84182020,0.01940599,0.90170442,0.10665459,3.31916801
-4.25912956,14.75789495,2.58135049,10.06228105,0.01987770,0.92695126,0.10847218,3.39338689
-4.25312656,15.02850902,2.63895355,10.24101351,0.02025002,0.94796752,0.10979711,3.45580852
-4.24712356,15.23722026,2.68989627,10.37532729,0.02051744,0.96445858,0.11062015,3.50593484
-4.24112056,15.38217446,2.73448287,10.46359191,0.02067686,0.97621201,0.11094311,3.54359377
-4.23511756,15.46309453,2.77319116,10.50532431,0.02072783,0.98310364,0.11077878,3.56895162
-4.22911456,15.48132683,2.80665392,10.50123994,0.02067259,0.98510098,0.11015067,3.58251359
-4.22311156,15.43983332,2.83563460,10.45326479,0.02051616,0.98226384,0.10909226,3.58511213
-4.21710855,15.34312911,2.86099792,10.36450685,0.02026621,0.97474209,0.10764601,3.57788337
-4.21110555,15.19716667,2.88367650,10.23918767,0.01993290,0.96277054,0.10586203,3.56223243
-4.20510255,15.00917077,2.90463471,10.08253596,0.01952870,0.94666125,0.10379656,3.53978874
-4.19909955,14.78742970,2.92483096,9.90064683,0.01906806,0.92679339,0.10151014,3.51235313
-4.19309655,14.54105048,2.94517981,9.70031179,0.01856705,0.90360125,0.09906576,3.48183858
-4.18709355,14.27968712,2.96651545,9.48882548,0.01804297,0.87756069,0.09652682,3.45020697
-4.18109055,14.01325180,2.98955764,9.27377620,0.01751400,0.84917470,0.09395521,3.41940428
-4.17508754,13.75161969,3.01488174,9.06282757,0.01699868,0.81895855,0.09140936,3.39129655
-4.16908454,13.50433791,3.04289378,8.86349921,0.01651560,0.78742521,0.08894246,3.36760923
-4.16308154,13.28034891,3.07381166,8.68295361,0.01608296,0.75507150,0.08660096,3.34987196
-4.15707854,13.08773767,3.10765335,8.52779651,0.01571825,0.72236559,0.08442326,3.33937083
-4.15107554,12.93351068,3.14423250,8.40389671,0.01543792,0.68973618,0.08243877,3.33710975
-4.14507254,12.82341349,3.18316179,8.31623087,0.01525714,0.65756385,0.08066731,3.34378205
-4.13906953,12.76179151,3.22386402,8.26875718,0.01518959,0.62617465,0.07911889,3.35975318
-4.13306653,12.75149707,3.26559041,8.26432091,0.01524725,0.59583624,0.07779391,3.38505456
-4.12706353,12.79384378,3.30744556,8.30459350,0.01544030,0.56675646,0.07668368,3.41938869
-4.12106053,12.88860745,3.34841797,8.39004547,0.01577698,0.53908428,0.07577135,3.46214452
-4.11505753,13.03407121,3.38741496,8.51995257,0.01626350,0.51291283,0.07503308,3.51242235
-4.10905453,13.22711092,3.42330050,8.69243347,0.01690396,0.48828440,0.07443947,3.56906681
-4.10305153,13.46331612,3.45493433,8.90451633,0.01770025,0.46519681,0.07395721,3.63070620
-4.09704852,13.73714060,3.48121082,9.15223125,0.01865196,0.44361085,0.07355076,3.69579672
-4.09104552,14.04207646,3.50109581,9.43072485,0.01975627,0.42345841,0.07318410,3.76266958
-4.08504252,14.37084529,3.51366004,9.73439320,0.02100784,0.40465071,0.07282243,3.82957932
-4.07903952,14.71560005,3.51810787,10.05702879,0.02239869,0.38708634,0.07243365,3.89475174
-4.07303652,15.06813176,3.51380009,10.39197780,0.02391809,0.37065873,0.07198977,3.95642983
-4.06703352,15.42007543,3.50027021,10.73230335,0.02555249,0.35526269,0.07146796,4.01291656
-4.06103052,15.76311040,3.47723386,11.07095111,0.02728544,0.34079994,0.07085136,4.06261357
-4.05502751,16.08915090,3.44459113,11.40091348,0.02909764,0.32718330,0.07012959,4.10405488
-4.04902451,16.39052323,3.40242236,11.71538895,0.03096700,0.31433960,0.06929888,4.13593538
-4.04302151,16.66012672,3.35097791,12.00793334,0.03286884,0.30221136,0.06836194,4.15713369
-4.03701851,16.89157614,3.29066282,12.27259995,0.03477614,0.29075720,0.06732755,4.16672954
-4.03101551,17.07932371,3.22201753,12.50406579,0.03666000,0.27995126,0.06620982,4.16401580
-4.02501251,17.21875934,3.14569588,12.69774133,0.03849014,0.26978166,0.06502737,4.14850542
-4.01900950,17.30628804,3.06244154,12.84986151,0.04023553,0.26024840,0.06380229,4.11993369
-4.01300650,17.33938369,2.97306421,12.95755601,0.04186516,0.25136072,0.06255902,4.07825627
-4.00700350,17.31661877,2.87841664,13.01889724,0.04334885,0.24313429,0.06132322,4.02364338
-4.00100050,17.23766974,2.77937329,13.03292485,0.04465816,0.23558834,0.06012073,3.95647052
-3.99499750,17.10329842,2.67681152,12.99964618,0.04576727,0.22874292,0.05897652,3.87730621
-3.98899450,16.91530965,2.57159555,12.92001265,0.04665389,0.22261644,0.05791384,3.78689699
-3.98299150,16.67648644,2.46456355,12.79587272,0.04730007,0.21722354,0.05695355,3.68614999
-3.97698849,16.39050395,2.35651775,12.62990278,0.04769297,0.21257342,0.05611357,3.57611355
-3.97098549,16.06182445,2.24821747,12.42551803,0.04782543,0.20866859,0.05540867,3.45795593
-3.96498249,15.69557593,2.14037453,12.18676610,0.04769642,0.20550401,0.05485032,3.33294271
-3.95897949,15.29741754,2.03365080,11.91820684,0.04731127,0.20306673,0.05444689,3.20241309
-3.95297649,14.87339571,1.92865716,11.62478211,0.04668172,0.20133577,0.05420393,3.06775560
-3.94697349,14.42979516,1.82595353,11.31168001,0.04582569,0.20028239,0.05412477,2.93038361
-3.94097049,13.97298929,1.72604948,10.98419789,0.04476692,0.19987053,0.05421108,2.79171134
-3.93496748,13.50929459,1.62940497,10.64760885,0.04353436,0.20005752,0.05446378,2.65313075
-3.92896448,13.04483373,1.53643108,10.30703611,0.04216139,0.20079481,0.05488382,2.51598996
-3.92296148,12.58541151,1.44749055,9.96733918,0.04068495,0.20202896,0.05547321,2.38157381
-3.91695848,12.13640746,1.36289805,9.63301531,0.03914446,0.20370262,0.05623589,2.25108701
-3.91095548,11.70268824,1.28292033,9.30811911,0.03758080,0.20575561,0.05717875,2.12564028
-3.90495248,11.28854200,1.20777647,8.99620204,0.03603522,0.20812613,0.05831244,2.00623991
-3.89894947,10.89763588,1.13763817,8.70027291,0.03454826,0.21075194,0.05965218,1.89378080
-3.89294647,10.53299688,1.07263068,8.42277939,0.03315875,0.21357176,0.06121841,1.78904302
-3.88694347,10.19701516,1.01283423,8.16560951,0.03190296,0.21652660,0.06303719,1.69269178
-3.88094047,9.89146778,0.95828629,7.93011163,0.03081382,0.21956124,0.06514050,1.60528044
-3.87493747,9.61756008,0.90898478,7.71713013,0.02992027,0.22262570,0.06756622,1.52725611
-3.86893447,9.37598106,0.86489197,7.52705385,0.02924686,0.22567666,0.07035777,1.45896713
-3.86293147,9.16696856,0.82593935,7.35987370,0.02881342,0.22867887,0.07356359,1.40067188
-3.85692846,8.99037982,0.79203289,7.21524574,0.02863493,0.23160639,0.07723611,1.35254798
-3.85092546,8.84576280,0.76305867,7.09255593,0.02872149,0.23444358,0.08143055,1.31470116
-3.84492246,8.73242389,0.73888846,6.99098305,0.02907848,0.23718582,0.08620323,1.28717305
-3.83891946,8.64948824,0.71938482,6.90955660,0.02970673,0.23983980,0.09160972,1.26994714
-3.83291646,8.59594918,0.70440546,6.84720696,0.03060279,0.24242343,0.09770252,1.26295249
-3.82691346,8.57070459,0.69380638,6.80280602,0.03175932,0.24496514,0.10452868,1.26606466
-3.82091046,8.57257865,0.68744355,6.77519686,0.03316532,0.24750266,0.11212712,1.27910377
-3.81490745,8.60032860,0.68517300,6.76321223,0.03480654,0.25008124,0.12052594,1.30182975
-3.80890445,8.65263731,0.68684907,6.76568212,0.03666577,0.25275132,0.12973963,1.33393494
-3.80290145,8.72809346,0.69232100,6.78143175,0.03872307,0.25556568,0.13976650,1.37503468
-3.79689845,8.82516198,0.70142785,6.80927146,0.04095604,0.25857628,0.15058629,1.42465650
-3.79089545,8.94214838,0.71399233,6.84798132,0.04333998,0.26183067,0.16215810,1.48222878
-3.78489245,9.07716108,0.72981363,6.89629282,0.04584807,0.26536850,0.17441882,1.54707003
-3.77888944,9.22807609,0.74866004,6.95287075,0.04845148,0.26921788,0.18728215,1.61837967
-3.77288644,9.39250863,0.77026178,7.01629821,0.05111950,0.27339215,0.20063831,1.69523165
-3.76688344,9.56779582,0.79430483,7.08506734,0.05381973,0.27788697,0.21435446,1.77657185
-3.76088044,9.75099410,0.82042616,7.15757820,0.05651826,0.28267816,0.22827600,1.86122008
-3.75487744,9.93889426,0.84821118,7.23214740,0.05917994,0.28772024,0.24222878,1.94787774
-3.74887444,10.12805562,0.87719367,7.30702738,0.06176873,0.29294592,0.25602197,2.03514125
-3.74287144,10.31486010,0.90685869,7.38043663,0.06424815,0.29826662,0.26945200,2.12152171
-3.73686843,10.49558496,0.93664850,7.45059988,0.06658186,0.30357401,0.28230696,2.20547047
-3.73086543,10.66649226,0.96597166,7.51579677,0.06873430,0.30874261,0.29437178,2.28541014
-3.72486243,10.82393115,0.99421490,7.57441636,0.07067142,0.31363334,0.30543380,2.35977021
-3.71885943,10.96444843,1.02075757,7.62501452,0.07236157,0.31809785,0.31528856,2.42702591
-3.71285643,11.08490169,1.04498793,7.66637051,0.07377630,0.32198358,0.32374567,2.48573905
-3.70685343,11.18256868,1.06632059,7.69753888,0.07489126,0.32513920,0.33063455,2.53459894
-3.70085043,11.25524681,1.08421439,7.71789286,0.07568702,0.32742016,0.33580966,2.57246171
-3.69484742,11.30133619,1.09818965,7.72715573,0.07614981,0.32869425,0.33915520,2.59838612
-3.68884442,11.31990107,1.10784399,7.72541710,0.07627213,0.32884674,0.34058897,2.61166408
-3.68284142,11.31070489,1.11286590,7.71313190,0.07605320,0.32778492,0.34006515,2.61184441
-3.67683842,11.27421596,1.11304528,7.69110091,0.07549916,0.32544178,0.33757607,2.59874845
-3.67083542,11.21158227,1.10828039,7.66043278,0.07462310,0.32177874,0.33315267,2.57247660
-3.66483242,11.12457567,1.09858076,7.62248852,0.07344471,0.31678721,0.32686374,2.53340538
-3.65882941,11.01550763,1.08406608,7.57881089,0.07198986,0.31048899,0.31881393,2.48217499
-3.65282641,10.88712038,1.06496091,7.53104189,0.07028975,0.30293550,0.30914059,2.41966767
-3.64682341,10.74245893,1.04158566,7.48083272,0.06837995,0.29420584,0.29800960,2.34697795
-3.64082041,10.58473045,1.01434425,7.42975100,0.06629925,0.28440398,0.28561032,2.26537609
-3.63481741,10.41715872,0.98370919,7.37919051,0.06408834,0.27365502,0.27214991,2.17626620
-3.62881441,10.24284126,0.95020477,7.33028872,0.06178845,0.26210092,0.25784726,2.08114110
-3.62281141,10.06461708,0.91438941,7.28385698,0.05943998,0.24989584,0.24292671,1.98153586
-3.61680840,9.88495198,0.87683782,7.24032783,0.05708115,0.23720131,0.22761189,1.87898209
-3.61080540,9.70584767,0.83812403,7.19972267,0.05474682,0.22418155,0.21211986,1.77496473
-3.60480240,9.52877930,0.79880592,7.16164217,0.05246742,0.21099903,0.19665583,1.67088340
-3.59879940,9.35466443,0.75941200,7.12528034,0.05026818,0.19781055,0.18140853,1.56801935
-3.59279640,9.18386447,0.72043068,7.08946188,0.04816849,0.18476388,0.16654648,1.46750940
-3.58679340,9.01621791,0.68230262,7.05270105,0.04618165,0.17199512,0.15221517,1.37032733
-3.58079040,8.85110261,0.64541595,7.01327908,0.04431483,0.15962682,0.13853527,1.27727307
-3.57478739,8.68752288,0.61010439,6.96933601,0.04256930,0.14776677,0.12560177,1.18896950
-3.56878439,8.52421568,0.57664803,6.91897206,0.04094094,0.13650750,0.11348406,1.10586627
-3.56278139,8.35976930,0.54527622,6.86035299,0.03942092,0.12592640,0.10222694,1.02824994
-3.55677839,8.19274727,0.51617216,6.79181387,0.03799656,0.11608627,0.09185226,0.95625914
-3.55077539,8.02181016,0.48947853,6.71195556,0.03665233,0.10703626,0.08236122,0.88990359
-3.54477239,7.84582821,0.46530367,6.61972877,0.03537089,0.09881308,0.07373706,0.82908567
-3.53876938,7.66397851,0.44372756,6.51450129,0.03413413,0.09144222,0.06594812,0.77362308
-3.53276638,7.47582153,0.42480722,6.39610490,0.03292421,0.08493926,0.05895096,0.72327136
-3.52676338,7.28135315,0.40858115,6.26485964,0.03172444,0.07931098,0.05269348,0.67774521
-3.52076038,7.08102993,0.39507227,6.12157450,0.03052008,0.07455637,0.04711797,0.63673766
-3.51475738,6.87576714,0.38428959,5.96752475,0.02929903,0.07066735,0.04216389,0.59993630
-3.50875438,6.66691037,0.37622820,5.80440763,0.02805221,0.06762931,0.03777034,0.56703633
-3.50275138,6.45618377,0.37086797,5.63427912,0.02677390,0.06542139,0.03387817,0.53775013
-3.49674837,6.24561848,0.36817113,5.45947570,0.02546181,0.06401659,0.03043174,0.51181344
-3.49074537,6.03746668,0.36807906,5.28252568,0.02411701,0.06338174,0.02738029,0.48898839
-3.48474237,5.83410692,0.37050875,5.10605528,0.02274371,0.06347745,0.02467884,0.46906400
-3.47873937,5.63794700,0.37534941,4.93269479,0.02134896,0.06425805,0.02228892,0.45185447
-3.47273637,5.45133074,0.38245969,4.76499008,0.01994216,0.06567164,0.02017879,0.43719612
-3.46673337,5.27645418,0.39166604,4.60532432,0.01853460,0.06766036,0.01832359,0.42494355
-3.46073037,5.11529657,0.40276247,4.45585398,0.01713894,0.07016085,0.01670514,0.41496567
-3.45472736,4.96956991,0.41551211,4.31846246,0.01576874,0.07310504,0.01531166,0.40714212
-3.44872436,4.84068983,0.42965071,4.19473317,0.01443793,0.07642125,0.01413733,0.40136070
-3.44272136,4.72976889,0.44489218,4.08594314,0.01316043,0.08003556,0.01318182,0.39751581
-3.43671836,4.63763196,0.46093584,3.99307633,0.01194980,0.08387351,0.01244972,0.39550836
-3.43071536,4.56485177,0.47747545,3.91685510,0.01081901,0.08786196,0.01194991,0.39524692
-3.42471236,4.51180121,0.49420928,3.85778670,0.00978021,0.09193112,0.01169505,0.39665010
-3.41870935,4.47871800,0.51085094,3.81622085,0.00884475,0.09601664,0.01170084,0.39964966
-3.41270635,4.46577619,0.52714030,3.79241370,0.00802309,0.10006156,0.01198546,0.40419421
-3.40670335,4.47315850,0.54285373,3.78659311,0.00732494,0.10401809,0.01256879,0.41025270
-3.40070035,4.50112364,0.55781320,3.79901985,0.00675938,0.10784911,0.01347176,0.41781751
-3.39469735,4.55006249,0.57189343,3.83003996,0.00633500,0.11152915,0.01471546,0.42690635
-3.38869435,4.62053833,0.58502663,3.88012375,0.00606011,0.11504496,0.01632036,0.43756269
-3.38269135,4.71330698,0.59720449,3.94988804,0.00594290,0.11839541,0.01830531,0.44985432
-3.37668834,4.82931421,0.60847693,4.04009946,0.00599162,0.12159080,0.02068660,0.46386981
-3.37068534,4.96966959,0.61894780,4.15165771,0.00621463,0.12465157,0.02347688,0.47971279
-3.36468234,5.13559733,0.62876744,4.28555959,0.00662053,0.12760648,0.02668412,0.49749416
-3.35867934,5.32836677,0.63812256,4.44284556,0.00721807,0.13049020,0.03031056,0.51732250
-3.35267634,5.54920665,0.64722385,4.62453250,0.00801606,0.13334065,0.03435177,0.53929309
-3.34667334,5.79920867,0.65629199,4.83153698,0.00902319,0.13619603,0.03879575,0.56347615
-3.34067034,6.07922689,0.66554299,5.06459465,0.01024776,0.13909185,0.04362227,0.58990494
-3.33466733,6.38978034,0.67517345,5.32418162,0.01169729,0.14205806,0.04880247,0.61856460
-3.32866433,6.73096614,0.68534692,5.61044399,0.01337816,0.14511648,0.05429868,0.64938224
-3.32266133,7.10239003,0.69618196,5.92314121,0.01529505,0.14827869,0.06006470,0.68221938
-3.31665833,7.50312058,0.70774284,6.26160824,0.01745051,0.15154454,0.06604636,0.71686712
-3.31065533,7.93167156,0.72003339,6.62474052,0.01984444,0.15490135,0.07218258,0.75304468
-3.30465233,8.38601566,0.73299444,7.01100401,0.02247359,0.15832394,0.07840682,0.79040171
-3.29864932,8.86363028,0.74650518,7.41847098,0.02533115,0.16177536,0.08464888,0.82852439
-3.29264632,9.36157414,0.76038818,7.84488060,0.02840643,0.16520852,0.09083715,0.86694540
-3.28664332,9.87659125,0.77441807,8.28772123,0.03168460,0.16856840,0.09690100,0.90515733
-3.28064032,10.40523666,0.78833329,8.74432988,0.03514665,0.17179485,0.10277350,0.94262904
-3.27463732,10.94401669,0.80185014,9.21200280,0.03876948,0.17482582,0.10839404,0.97882426
-3.26863432,11.48953506,0.81467853,9.68811016,0.04252612,0.17760077,0.11371107,1.01322149
-3.26263132,12.03863556,0.82653824,10.17020712,0.04638625,0.18006407,0.11868444,1.04533427
-3.25662831,12.58853172,0.83717498,10.65613353,0.05031674,0.18216828,0.12328754,1.07473064
-3.25062531,13.13691450,0.84637499,11.14409497,0.05428252,0.18387688,0.12750887,1.10105086
-3.24462231,13.68203003,0.85397761,11.63271890,0.05824744,0.18516655,0.13135306,1.12402241
-3.23861931,14.22272121,0.85988481,12.12108089,0.06217537,0.18602868,0.13484114,1.14347124
-3.23261631,14.75842906,0.86406726,12.60869788,0.06603120,0.18647006,0.13801010,1.15932885
-3.22661331,15.28915218,0.86656650,13.09548761,0.06978202,0.18651268,0.14091161,1.17163454
-3.22061031,15.81536527,0.86749308,13.58169520,0.07339806,0.18619272,0.14361001,1.18053283
-3.21460730,16.33790045,0.86702080,14.06779032,0.07685371,0.18555872,0.14617953,1.18626587
-3.20860430,16.85779736,0.86537736,14.55434038,0.08012824,0.18466895,0.14870094,1.18916143
-3.20260130,17.37613018,0.86283190,15.04186668,0.08320634,0.18358836,0.15125763,1.18961686
-3.19659830,17.89382143,0.85968032,15.53069180,0.08607847,0.18238505,0.15393142,1.18807986
-3.19059530,18.41145330,0.85622890,16.02078754,0.08874084,0.18112655,0.15679825,1.18502704
-3.18459230,18.92908781,0.85277747,16.51163245,0.09119520,0.17987615,0.15992388,1.18094134
-3.17858929,19.44610658,0.84960284,17.00208810,0.09344824,0.17868943,0.16335990,1.17628927
-3.17258629,19.96108035,0.84694345,17.49030213,0.09551082,0.17761119,0.16714029,1.17149946
-3.16658329,20.47167663,0.84498614,17.97364472,0.09739692,0.17667294,0.17127855,1.16694313
-3.16058029,20.97461214,0.84385561,18.44868353,0.09912245,0.17589113,0.17576575,1.16291781
-3.15457729,21.46565408,0.84360730,18.91120016,0.10070394,0.17526611,0.18056953,1.15963490
-3.14857429,21.93967196,0.84422387,19.35624868,0.10215718,0.17478197,0.18563412,1.15721169
-3.14257129,22.39073916,0.84561560,19.77825513,0.10349595,0.17440719,0.19088150,1.15566826
-3.13656828,22.81228074,0.84762465,20.17115442,0.10473083,0.17409612,0.19621351,1.15492944
-3.13056528,23.19726179,0.85003294,20.52855944,0.10586817,0.17379113,0.20151508,1.15483154
-3.12456228,23.53840900,0.85257328,20.84395546,0.10690946,0.17342537,0.20665824,1.15513379
-3.11855928,23.82845616,0.85494321,21.11091216,0.10785079,0.17292601,0.21150682,1.15553378
-3.11255628,24.06040367,0.85682100,21.32330433,0.10868283,0.17221774,0.21592177,1.15568626
-3.10655328,24.22778150,0.85788288,21.47553259,0.10939108,0.17122641,0.21976663,1.15522445
-3.10055028,24.32490495,0.85782085,21.56273516,0.10995643,0.16988262,0.22291311,1.15378289
-3.09454727,24.34711322,0.85636033,21.58098250,0.11035612,0.16812506,0.22524647,1.15102091
-3.08854427,24.29098137,0.85327664,21.52744731,0.11056491,0.16590354,0.22667048,1.14664554
-3.08254127,24.15449769,0.84840990,21.40054372,0.11055650,0.16318148,0.22711165,1.14043298
-3.07653827,23.93719985,0.84167746,21.20003040,0.11030505,0.15993785,0.22652276,1.13224770
-3.07053527,23.64026472,0.83308342,20.92707433,0.10978681,0.15616839,0.22488530,1.12205820
-3.06453227,23.26654878,0.82272480,20.58427286,0.10898169,0.15188625,0.22221087,1.10994885
-3.05852926,22.82057732,0.81079416,20.17563345,0.10787476,0.14712175,0.21854149,1.09612714
-3.05252626,22.30848277,0.79757832,19.70651196,0.10645751,0.14192167,0.21394870,1.08092600
-3.04652326,21.73789383,0.78345333,19.18351123,0.10472889,0.13634776,0.20853161,1.06480085
-3.04052026,21.11777854,0.76887573,18.61434336,0.10269603,0.13047480,0.20241394,1.04832152
-3.03451726,20.45824589,0.75437028,18.00765950,0.10037461,0.12438815,0.19574020,1.03215891
-3.02851426,19.77031135,0.74051466,17.37285233,0.09778884,0.11818103,0.18867113,1.01706694
-3.02251126,19.06563308,0.72792139,16.71983648,0.09497107,0.11195154,0.18137859,1.00386019
-3.01650825,18.35622582,0.71721771,16.05881304,0.09196101,0.10579957,0.17404017,0.99338779
-3.01050525,17.65416038,0.70902390,15.40002450,0.08880467,0.09982370,0.16683358,0.98650450
-3.00450225,16.97125683,0.70393079,14.75350645,0.08555292,0.09411829,0.15993122,0.98403988
-2.99849925,16.31877986,0.70247724,14.12884270,0.08225994,0.08877071,0.15349487,0.98676646
-2.99249625,15.70714469,0.70512823,13.53493028,0.07898143,0.08385887,0.14767092,0.99536828
-2.98649325,15.14564194,0.71225449,12.97976065,0.07577282,0.07944913,0.14258615,1.01041071
-2.98049025,14.64218955,0.72411434,12.47022306,0.07268741,0.07559458,0.13834418,1.03231297
-2.97448724,14.20311941,0.74083853,12.01193584,0.06977470,0.07233382,0.13502282,1.06132445
-2.96848424,13.83300576,0.76241869,11.60911055,0.06707883,0.06969014,0.13267227,1.09750588
-2.96248124,13.53454148,0.78870015,11.26445360,0.06463728,0.06767119,0.13131426,1.14071655
-2.95647824,13.30846744,0.81937935,10.97910878,0.06247991,0.06626912,0.13094214,1.19060823
-2.95047524,13.15355862,0.85400644,10.75264352,0.06062829,0.06546117,0.13152195,1.24662657
-2.94447224,13.06666933,0.89199307,10.58308029,0.05909540,0.06521067,0.13299438,1.30802038
-2.93846923,13.04283792,0.93262543,10.46697345,0.05788582,0.06546841,0.13527757,1.37385874
-2.93246623,13.07544956,0.97508221,10.39953028,0.05699614,0.06617438,0.13827062,1.44305597
-2.92646323,13.15645346,1.01845722,10.37477367,0.05641589,0.06725981,0.14185783,1.51440362
-2.92046023,13.27662897,1.06178577,10.38574214,0.05612864,0.06864940,0.14591334,1.58660880
-2.91445723,13.42589262,1.10407423,10.42472152,0.05611342,0.07026377,0.15030618,1.65833741
-2.90845423,13.59363657,1.14433150,10.48350125,0.05634639,0.07202206,0.15490539,1.72826087
-2.90245123,13.76908700,1.18160139,10.55364676,0.05680248,0.07384446,0.15958527,1.79510447
-2.89644822,13.94166976,1.21499464,10.62677887,0.05745717,0.07565484,0.16423029,1.85769545
-2.89044522,14.10136996,1.24371924,10.69485003,0.05828817,0.07738322,0.16873970,1.91500866
-2.88444222,14.23907167,1.26710790,10.75040753,0.05927696,0.07896808,0.17303151,1.96620783
-2.87843922,14.34686456,1.28464146,10.78683362,0.06041006,0.08035846,0.17704580,2.01068054
-2.87243622,14.41830520,1.29596731,10.79855350,0.06168012,0.08151575,0.18074714,2.04806508
-2.86643322,14.44862252,1.30091195,10.78120316,0.06308648,0.08241522,0.18412603,2.07826790
-2.86043022,14.43485914,1.29948727,10.73175070,0.06463553,0.08304706,0.18719932,2.10147067
-2.85442721,14.37594306,1.29189022,10.64856687,0.06634050,0.08341713,0.19000955,2.11812630
-2.84842421,14.27268722,1.27849601,10.53144239,0.06822094,0.08354727,0.19262329,2.12894400
-2.84242121,14.12771772,1.25984513,10.38155255,0.07030171,0.08347518,0.19512839,2.13486395
-2.83641821,13.94533472,1.23662487,10.20137132,0.07261170,0.08325398,0.19763050,2.13702238
-2.83041521,13.73131305,1.20964617,9.99453992,0.07518217,0.08295139,0.20024874,2.13670867
-2.82441221,13.49265222,1.17981693,9.76569648,0.07804491,0.08264852,0.20311092,2.13531639
-2.81840920,13.23728764,1.14811285,9.52027509,0.08123027,0.08243853,0.20634833,2.13429019
-2.81240620,12.97377641,1.11554724,9.26428377,0.08476510,0.08242490,0.21009051,2.13507112
-2.80640320,12.71097157,1.08314079,9.00407129,0.08867076,0.08271966,0.21445999,2.13904261
-2.80040020,12.45769890,1.05189270,8.74609286,0.09296134,0.08344131,0.21956749,2.14747945
-2.79439720,12.22244948,1.02275400,8.49668452,0.09764203,0.08471279,0.22550751,2.16150189
-2.78839420,12.01309961,0.99660406,8.26185452,0.10270792,0.08665922,0.23235465,2.18203675
-2.78239120,11.83666805,0.97423068,8.04709915,0.10814316,0.08940556,0.24016067,2.20978674
-2.77638819,11.69911760,0.95631440,7.85724840,0.11392050,0.09307428,0.24895250,2.24520928
-2.77038519,11.60520580,0.94341693,7.69634516,0.12000141,0.09778280,0.25873106,2.28850499
-2.76438219,11.55838641,0.93597373,7.56755951,0.12633656,0.10364092,0.26947101,2.33961602
-2.75837919,11.56076094,0.93429038,7.47313823,0.13286686,0.11074807,0.28112138,2.39823356
-2.75237619,11.61307698,0.93854233,7.41438728,0.13952474,0.11919048,0.29360687,2.46381378
-2.74637319,11.71476814,0.94877748,7.39168437,0.14623596,0.12903820,0.30682980,2.53560073
-2.74037019,11.86402901,0.96492090,7.40451712,0.15292146,0.14034211,0.32067252,2.61265486
-2.73436718,12.05791767,0.98678124,7.45154190,0.15949956,0.15313078,0.33500017,2.69388527
-2.72836418,12.29247797,1.01405817,7.53065823,0.16588811,0.16740751,0.34966358,2.77808421
-2.72236118,12.56287394,1.04635047,7.63909365,0.17200663,0.18314745,0.36450227,2.86396202
-2.71635818,12.86352985,1.08316438,7.77349445,0.17777829,0.20029500,0.37934732,2.95018109
-2.71035518,13.18827001,1.12392222,7.93001831,0.18313177,0.21876169,0.39402414,3.03538759
-2.70435218,13.53045426,1.16797103,8.10442610,0.18800274,0.23842467,0.40835505,3.11824009
-2.69834917,13.88310637,1.21459156,8.29217052,0.19233506,0.25912593,0.42216161,3.19743441
-2.69234617,14.23903408,1.26300774,8.48848070,0.19608163,0.28067263,0.43526678,3.27172447
-2.68634317,14.59094088,1.31239699,8.68844254,0.19920482,0.30283839,0.44749692,3.33993914
-2.68034017,14.93153068,1.36190163,8.88707518,0.20167666,0.32536596,0.45868366,3.40099552
-2.67433717,15.25360717,1.41064190,9.07940458,0.20347860,0.34797118,0.46866580,3.45390905
-2.66833417,15.55017003,1.45773061,9.26053528,0.20460104,0.37034834,0.47729112,3.49780127
-2.66233117,15.81451019,1.50228977,9.42572156,0.20504270,0.39217685,0.48441839,3.53190574
