energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.28064032,4.14048560,0.89946284,0.54106372,0.00042780,0.79645041,0.02963595,2.32039827,0.86084558,0.43413539
-3.27463732,4.16880140,0.90783301,0.55562330,0.00043343,0.78716052,0.02963168,2.34692740,0.84366903,0.43588917
-3.26863432,4.17965620,0.91150628,0.57018305,0.00043863,0.77441492,0.02947993,2.36236315,0.82426290,0.43504518
-3.26263132,4.17338216,0.91052422,0.58499413,0.00044348,0.75820278,0.02917910,2.36686127,0.80262692,0.43158348
-3.25662831,4.15084031,0.90505403,0.60036986,0.00044815,0.73859021,0.02873137,2.36090634,0.77882982,0.42554491
-3.25062531,4.11339133,0.89538254,0.61667394,0.00045285,0.71572147,0.02814262,2.34529228,0.75301011,0.41702977
-3.24462231,4.06284383,0.88190520,0.63430481,0.00045781,0.68981682,0.02742225,2.32108960,0.72537349,0.40619429
-3.23861931,4.00138165,0.86511059,0.65367667,0.00046330,0.66116696,0.02658282,2.28960054,0.69618684,0.39324496
-3.23261631,3.93147346,0.84556096,0.67519770,0.00046958,0.63012450,0.02563957,2.25230405,0.66576923,0.37843116
-3.22661331,3.85576849,0.82386981,0.69924639,0.00047693,0.59709289,0.02460989,2.21079307,0.63448031,0.36203628
-3.22061031,3.77698336,0.80067747,0.72614693,0.00048557,0.56251333,0.02351265,2.16670675,0.60270677,0.34436785
-3.21460730,3.69778532,0.77662584,0.75614498,0.00049570,0.52685055,0.02236754,2.12166098,0.57084767,0.32574717
-3.20860430,3.62067778,0.75233361,0.78938485,0.00050748,0.49057802,0.02119439,2.07718048,0.53929922,0.30649879
-3.20260130,3.54789339,0.72837287,0.82588958,0.00052096,0.45416337,0.02001246,2.03463562,0.50844008,0.28694047
-3.19659830,3.48130027,0.70524844,0.86554498,0.00053618,0.41805470,0.01883988,1.99518692,0.47861769,0.26737396
-3.19059530,3.42232575,0.68338068,0.90808872,0.00055304,0.38266843,0.01769308,1.95974006,0.45013648,0.24807689
-3.18459230,3.37190124,0.66309262,0.95310545,0.00057139,0.34837904,0.01658638,1.92891319,0.42324831,0.22929627
-3.17858929,3.33043104,0.64460184,1.00002850,0.00059101,0.31551112,0.01553168,1.90301820,0.39814578,0.21124354
-3.17258629,3.29778616,0.62801742,1.04814844,0.00061161,0.28433393,0.01453823,1.88205654,0.37495836,0.19409147
-3.16658329,3.27332332,0.61334192,1.09662863,0.00063284,0.25505846,0.01361262,1.86572968,0.35375164,0.17797280
-3.16058029,3.25592793,0.60047813,1.14452722,0.00065434,0.22783698,0.01275878,1.85346341,0.33452945,0.16298059
-3.15457729,3.24407856,0.58924020,1.19082499,0.00067570,0.20276479,0.01197822,1.84444456,0.31723865,0.14917015
-3.14857429,3.23592953,0.57936834,1.23445792,0.00069658,0.17988397,0.01127023,1.83766827,0.30177625,0.13656221
-3.14257129,3.22940728,0.57054633,1.27435310,0.00071665,0.15918874,0.01063230,1.83199313,0.28799834,0.12514723
-3.13656828,3.22231567,0.56242099,1.30946663,0.00073569,0.14063195,0.01006047,1.82620156,0.27573035,0.11489046
-3.13056528,3.21244505,0.55462239,1.33882154,0.00075357,0.12413244,0.00954985,1.81906245,0.26477806,0.10573743
-3.12456228,3.19767977,0.54678412,1.36154425,0.00077035,0.10958276,0.00909504,1.80939286,0.25493872,0.09761969
-3.11855928,3.17609928,0.53856237,1.37689771,0.00078622,0.09685687,0.00869064,1.79611618,0.24601198,0.09046042
-3.11255628,3.14606813,0.52965324,1.38430988,0.00080163,0.08581759,0.00833167,1.77831400,0.23780980,0.08417965
-3.10655328,3.10631119,0.51980739,1.38339596,0.00081725,0.07632345,0.00801403,1.75526953,0.23016531,0.07869906
-3.10055028,3.05597108,0.50884160,1.37397370,0.00083403,0.06823476,0.00773489,1.72650092,0.22293996,0.07394598
-3.09454727,2.99464579,0.49664681,1.35607089,0.00085319,0.06141877,0.00749295,1.69178330,0.21602900,0.06985665
-3.08854427,2.92240580,0.48319246,1.32992490,0.00087626,0.05575378,0.00728878,1.65115908,0.20936498,0.06637853
-3.08254127,2.83979051,0.46852722,1.29597447,0.00090505,0.05113231,0.00712502,1.60493653,0.20291940,0.06347186
-3.07653827,2.74778538,0.45277620,1.25484413,0.00094169,0.04746318,0.00700650,1.55367721,0.19670237,0.06111018
-3.07053527,2.64778157,0.43613498,1.20732228,0.00098858,0.04467263,0.00694037,1.49817347,0.19076059,0.05928022
-3.06453227,2.54152089,0.41886106,1.15433410,0.00104838,0.04270465,0.00693614,1.43941748,0.18517385,0.05798086
-3.05852926,2.43102917,0.40126303,1.09691056,0.00112395,0.04152048,0.00700571,1.37856364,0.18005008,0.05722166
-3.05252626,2.31854176,0.38368834,1.03615517,0.00121834,0.04109743,0.00716327,1.31688630,0.17551957,0.05702071
-3.04652326,2.20642469,0.36651010,0.97320990,0.00133470,0.04142722,0.00742532,1.25573502,0.17172841,0.05740222
-3.04052026,2.09709517,0.35011359,0.90922194,0.00147622,0.04251387,0.00781048,1.19648936,0.16883153,0.05839380
-3.03451726,1.99294477,0.33488317,0.84531249,0.00164601,0.04437124,0.00833944,1.14051505,0.16698577,0.06002360
-3.02851426,1.89626826,0.32118982,0.78254880,0.00184706,0.04702040,0.00903473,1.08912337,0.16634300,0.06231754
-3.02251126,1.80920046,0.30938013,0.72192046,0.00208208,0.05048681,0.00992059,1.04353494,0.16704386,0.06529657
-3.01650825,1.73366300,0.29976667,0.66432049,0.00235338,0.05479744,0.01102270,1.00484927,0.16921207,0.06897426
-3.01050525,1.67132225,0.29262028,0.61053160,0.00266279,0.05997794,0.01236795,0.97402043,0.17294966,0.07335464
-3.00450225,1.62355883,0.28816418,0.56121759,0.00301150,0.06604983,0.01398409,0.95183955,0.17833311,0.07843052
-2.99849925,1.59144879,0.28657012,0.51691982,0.00339996,0.07302786,0.01589939,0.93892385,0.18541068,0.08418222
-2.99249625,1.57575595,0.28795629,0.47805809,0.00382775,0.08091749,0.01814223,0.93571208,0.19420072,0.09057690
-2.98649325,1.57693416,0.29238708,0.44493544,0.00429349,0.08971267,0.02074052,0.94246570,0.20469115,0.09756836
-2.98049025,1.59513834,0.29987424,0.41774595,0.00479479,0.09939382,0.02372121,0.95927510,0.21683998,0.10509743
-2.97448724,1.63024241,0.31037946,0.39658476,0.00532813,0.10992621,0.02710956,0.98606981,0.23057673,0.11309286
-2.96848424,1.68186259,0.32381781,0.38145939,0.00588894,0.12125870,0.03092843,1.02263170,0.24580476,0.12147270
-2.96248124,1.74938391,0.34006204,0.37230146,0.00647152,0.13332290,0.03519741,1.06861015,0.26240415,0.13014612
-2.95647824,1.83198846,0.35894716,0.36897812,0.00706917,0.14603279,0.03993199,1.12353805,0.28023515,0.13901552
-2.95047524,1.92868347,0.38027526,0.37130242,0.00767424,0.15928486,0.04514254,1.18684765,0.29914190,0.14797890
-2.94447224,2.03832796,0.40382024,0.37904217,0.00827830,0.17295879,0.05083332,1.25788550,0.31895617,0.15693236
-2.93846923,2.15965676,0.42933221,0.39192701,0.00887230,0.18691864,0.05700153,1.33592564,0.33950110,0.16577261
-2.93246623,2.29130103,0.45654145,0.40965331,0.00944679,0.20101462,0.06363625,1.42018072,0.36059451,0.17439935
-2.92646323,2.43180495,0.48516184,0.43188714,0.00999216,0.21508534,0.07071757,1.50981055,0.38205191,0.18271747
-2.92046023,2.57963829,0.51489369,0.45826536,0.01049891,0.22896052,0.07821576,1.60392822,0.40368883,0.19063891
-2.91445723,2.73320536,0.54542594,0.48839514,0.01095789,0.24246418,0.08609062,1.70160383,0.42532252,0.19808418
-2.90845423,2.89085070,0.57643793,0.52185241,0.01136061,0.25541810,0.09429098,1.80186637,0.44677307,0.20498336
-2.90245123,3.05086263,0.60760071,0.55817973,0.01169947,0.26764552,0.10275457,1.90370410,0.46786373,0.21127674
-2.89644822,3.21147564,0.63857817,0.59688412,0.01196802,0.27897499,0.11140807,2.00606444,0.48842083,0.21691489
-2.89044522,3.37087296,0.66902804,0.63743558,0.01216114,0.28924421,0.12016756,2.10785398,0.50827314,0.22185841
-2.88444222,3.52719063,0.69860321,0.67926663,0.01227521,0.29830373,0.12893930,2.20793970,0.52725102,0.22607720
-2.87843922,3.67852439,0.72695324,0.72177369,0.01230822,0.30602040,0.13762099,2.30515206,0.54518546,0.22954956
-2.87243622,3.82294051,0.75372659,0.76432032,0.01225982,0.31228045,0.14610328,2.39829095,0.56190734,0.23226101
-2.86643322,3.95849155,0.77857352,0.80624291,0.01213133,0.31699214,0.15427176,2.48613499,0.57724699,0.23420307
-2.86043022,4.08323757,0.80114978,0.84685877,0.01192566,0.32008775,0.16200924,2.56745471,0.59103431,0.23537205
-2.85442721,4.19527304,0.82112128,0.88547660,0.01164723,0.32152503,0.16919835,2.64102963,0.60309966,0.23576800
-2.84842421,4.29275913,0.83816957,0.92140914,0.01130178,0.32128792,0.17572430,2.70566933,0.61327553,0.23539383
-2.84242121,4.37396079,0.85199804,0.95398754,0.01089617,0.31938663,0.18147788,2.76023775,0.62139912,0.23425474
-2.83641821,4.43728735,0.86233879,0.98257712,0.01043820,0.31585698,0.18635833,2.80368036,0.62731576,0.23235796
-2.83041521,4.48133515,0.86895977,1.00659360,0.00993629,0.31075921,0.19027628,2.83505280,0.63088310,0.22971279
-2.82441221,4.50493025,0.87167199,1.02551927,0.00939927,0.30417608,0.19315641,2.85355000,0.63197586,0.22633102
-2.81840920,4.50716928,0.87033640,1.03891836,0.00883612,0.29621059,0.19493983,2.85853432,0.63049096,0.22222748
-2.81240620,4.48745601,0.86487007,1.04645060,0.00825570,0.28698323,0.19558605,2.84956115,0.62635270,0.21742095
-2.80640320,4.44553179,0.85525139,1.04788261,0.00766656,0.27662894,0.19507445,2.82640064,0.61951771,0.21193501
-2.80040020,4.38149769,0.84152382,1.04309621,0.00707673,0.26529390,0.19340516,2.78905421,0.60997928,0.20579902
-2.79439720,4.29582686,0.82379805,1.03209330,0.00649356,0.25313219,0.19059933,2.73776466,0.59777092,0.19904893
-2.78839420,4.18936591,0.80225228,1.01499703,0.00592359,0.24030250,0.18669877,2.67301911,0.58296862,0.19172795
-2.78239120,4.06332475,0.77713051,0.99204896,0.00537248,0.22696489,0.18176489,2.59554434,0.56569191,0.18388692
-2.77638819,3.91925466,0.74873892,0.96360251,0.00484495,0.21327780,0.17587713,2.50629433,0.54610320,0.17558438
-2.77038519,3.75901548,0.71744031,0.93011266,0.00434476,0.19939528,0.16913073,2.40643048,0.52440575,0.16688628
-2.76438219,3.58473269,0.68364691,0.89212260,0.00387476,0.18546446,0.16163413,2.29729506,0.50083993,0.15786529
-2.75837919,3.39874647,0.64781186,0.85024766,0.00343690,0.17162351,0.15350595,2.18037923,0.47567817,0.14859982
-2.75237619,3.20355445,0.61041963,0.80515741,0.00303229,0.15799982,0.14487179,2.05728665,0.44921855,0.13917263
-2.74637319,3.00175083,0.57197597,0.75755650,0.00266134,0.14470871,0.13586089,1.92969460,0.42177759,0.12966927
-2.74037019,2.79596443,0.53299774,0.70816526,0.00232380,0.13185238,0.12660281,1.79931412,0.39368224,0.12017637
-2.73436718,2.58879805,0.49400321,0.65770056,0.00201887,0.11951940,0.11722423,1.66785096,0.36526176,0.11077975
-2.72836418,2.38277186,0.45550309,0.60685804,0.00174532,0.10778449,0.10784607,1.53696890,0.33683947,0.10156269
-2.72236118,2.18027284,0.41799290,0.55629591,0.00150159,0.09670867,0.09858089,1.40825708,0.30872514,0.09260417
-2.71635818,1.98351219,0.38194682,0.50662128,0.00128584,0.08633969,0.08953078,1.28320234,0.28120796,0.08397746
-2.71035518,1.79449194,0.34781329,0.45837910,0.00109610,0.07671290,0.08078562,1.16316758,0.25455060,0.07574883
-2.70435218,1.61498168,0.31601253,0.41204411,0.00093029,0.06785216,0.07242201,1.04937670,0.22898446,0.06797667
-2.69834917,1.44650564,0.28693585,0.36801592,0.00078632,0.05977117,0.06450252,0.94290627,0.20470619,0.06071094
-2.69234617,1.29033987,0.26094668,0.32661695,0.00066211,0.05247479,0.05707557,0.84468362,0.18187573,0.05399297
-2.68634317,1.14751877,0.23838311,0.28809340,0.00055567,0.04596063,0.05017571,0.75549112,0.16061557,0.04785560
-2.68034017,1.01884973,0.21956154,0.25261868,0.00046510,0.04022055,0.04382428,0.67597540,0.14101140,0.04232366
-2.67433717,0.90493445,0.20478107,0.22029901,0.00038865,0.03524232,0.03803042,0.60666086,0.12311387,0.03741467
-2.66833417,0.80619514,0.19432817,0.19118081,0.00032470,0.03101106,0.03279233,0.54796597,0.10694125,0.03313983
-2.66233117,0.72290369,0.18848111,0.16525944,0.00027178,0.02751077,0.02809871,0.50022110,0.09248294,0.02950500
-2.65632816,0.65521185,0.18751363,0.14248867,0.00022858,0.02472551,0.02393032,0.46368667,0.07970343,0.02651191
-2.65032516,0.60318065,0.19169750,0.12279060,0.00019395,0.02264051,0.02026153,0.43857004,0.06854654,0.02415921
-2.64432216,0.56680734,0.20130342,0.10606553,0.00016689,0.02124300,0.01706192,0.42504038,0.05893977,0.02244350
-2.63831916,0.54604831,0.21660003,0.09220137,0.00014652,0.02052265,0.01429768,0.42324010,0.05079851,0.02136018
-2.63231616,0.54083696,0.23785077,0.08108236,0.00013213,0.02047185,0.01193300,0.43329245,0.04402997,0.02090410
-2.62631316,0.55109560,0.26530851,0.07259674,0.00012308,0.02108550,0.00993125,0.45530452,0.03853674,0.02106998
-2.62031016,0.57674094,0.29920795,0.06664321,0.00011886,0.02236058,0.00825597,0.48936560,0.03421973,0.02185250
-2.61430715,0.61768310,0.33975602,0.06313606,0.00011903,0.02429528,0.00687169,0.53554079,0.03098075,0.02324618
-2.60830415,0.67381841,0.38712050,0.06200880,0.00012324,0.02688786,0.00574458,0.59386037,0.02872432,0.02524491
-2.60230115,0.74501645,0.44141738,0.06321627,0.00013119,0.03013529,0.00484293,0.66430539,0.02735908,0.02784129
-2.59629815,0.83110245,0.50269746,0.06673524,0.00014260,0.03403154,0.00413738,0.74679033,0.02679863,0.03102571
-2.59029515,0.93183593,0.57093280,0.07256352,0.00015724,0.03856589,0.00360114,0.84114386,0.02696189,0.03478531
-2.58429215,1.04688704,0.64600380,0.08071757,0.00017489,0.04372101,0.00320999,0.94708882,0.02777317,0.03910282
-2.57828914,1.17581194,0.72768742,0.09122886,0.00019531,0.04947122,0.00294223,1.06422259,0.02916190,0.04395537
-2.57228614,1.31802876,0.81564745,0.10413887,0.00021826,0.05578085,0.00277850,1.19199907,0.03106217,0.04931341
-2.56628314,1.47279557,0.90942737,0.11949310,0.00024348,0.06260276,0.00270166,1.32971356,0.03341219,0.05513967
-2.56028014,1.63919169,1.00844630,0.13733417,0.00027066,0.06987739,0.00269648,1.47649139,0.03615370,0.06138845
-2.55427714,1.81610377,1.11199852,0.15769420,0.00029947,0.07753212,0.00274949,1.63128144,0.03923150,0.06800512
-2.54827414,2.00221749,1.21925693,0.18058677,0.00032954,0.08548126,0.00284870,1.79285516,0.04259299,0.07492603
-2.54227114,2.19601594,1.32928040,0.20599876,0.00036045,0.09362660,0.00298341,1.95981160,0.04618797,0.08207880
-2.53626813,2.39578505,1.44102508,0.23388236,0.00039175,0.10185865,0.00314402,2.13058864,0.04996864,0.08938302
-2.53026513,2.59962664,1.55335955,0.26414755,0.00042297,0.11005852,0.00332186,2.30348057,0.05388979,0.09675152
-2.52426213,2.80547884,1.66508321,0.29665551,0.00045360,0.11810040,0.00350911,2.47666153,0.05790928,0.10409195
-2.51825913,3.01114390,1.77494767,0.33121323,0.00048313,0.12585469,0.00369870,2.64821453,0.06198876,0.11130889
-2.51225613,3.21432275,1.88168045,0.36756974,0.00051105,0.13319154,0.00388426,2.81616519,0.06609466,0.11830629
-2.50625313,3.41265551,1.98401026,0.40541427,0.00053687,0.13998478,0.00406010,2.97851942,0.07019931,0.12499026
-2.50025013,3.60376721,2.08069329,0.44437654,0.00056013,0.14611605,0.00422125,3.13330397,0.07428241,0.13127198
-2.49424712,3.78531735,2.17053972,0.48402959,0.00058044,0.15147897,0.00436345,3.27860890,0.07833249,0.13707087
-2.48824412,3.95505216,2.25243966,0.52389499,0.00059744,0.15598318,0.00448325,3.41263053,0.08234856,0.14231765
-2.48224112,4.11085801,2.32538808,0.56345069,0.00061088,0.15955800,0.00457800,3.53371403,0.08634181,0.14695733
-2.47623812,4.25081465,2.38850788,0.60214133,0.00062058,0.16215567,0.00464591,3.64039424,0.09033723,0.15095194
-2.47023512,4.37324648,2.44107065,0.63939063,0.00062650,0.16375381,0.00468612,3.73143360,0.09437515,0.15428292
-2.46423212,4.47677040,2.48251458,0.67461581,0.00062866,0.16435722,0.00469871,3.80585616,0.09851256,0.15695304
-2.45822911,4.56033850,2.51245917,0.70724327,0.00062724,0.16399868,0.00468468,3.86297658,0.10282415,0.15898767
-2.45222611,4.62327413,2.53071616,0.73672510,0.00062249,0.16273879,0.00464599,3.90242306,0.10740288,0.16043551
-2.44622311,4.66529968,2.53729648,0.76255578,0.00061481,0.16066495,0.00458545,3.92415334,0.11236006,0.16136845
-2.44022011,4.68655473,2.53241291,0.78428824,0.00060468,0.15788921,0.00450676,3.92846302,0.11782477,0.16188075
-2.43421711,4.68760343,2.51647810,0.80154869,0.00059267,0.15454534,0.00441434,3.91598543,0.12394250,0.16208735
-2.42821411,4.66942987,2.49009789,0.81404948,0.00057945,0.15078507,0.00431326,3.88768255,0.13087296,0.16212144
-2.42221111,4.63342105,2.45405976,0.82159924,0.00056572,0.14677361,0.00420913,3.84482676,0.13878688,0.16213112
-2.41620810,4.58133693,2.40931637,0.82410999,0.00055225,0.14268468,0.00410799,3.78897320,0.14786195,0.16227552
-2.41020510,4.51526772,2.35696443,0.82160062,0.00053984,0.13869521,0.00401609,3.72192306,0.15827763,0.16272009
-2.40420210,4.43757914,2.29821903,0.81419665,0.00052928,0.13497980,0.00393982,3.64567839,0.17020915,0.16363147
-2.39819910,4.35084662,2.23438405,0.80212610,0.00052139,0.13170525,0.00388551,3.56238915,0.18382054,0.16517189
-2.39219610,4.25778034,2.16681912,0.78571174,0.00051693,0.12902520,0.00385929,3.47429398,0.19925711,0.16749336
-2.38619310,4.16114315,2.09690406,0.76535993,0.00051666,0.12707525,0.00386696,3.38365623,0.21663745,0.17073179
-2.38019010,4.06366423,2.02600186,0.74154654,0.00052130,0.12596846,0.00391384,3.29269727,0.23604525,0.17500121
-2.37418709,3.96795149,1.95542130,0.71480072,0.00053152,0.12579160,0.00400464,3.20352936,0.25752142,0.18038840
-2.36818409,3.87640618,1.88638054,0.68568704,0.00054795,0.12660216,0.00414335,3.11809060,0.28105682,0.18694804
-2.36218109,3.79114322,1.81997318,0.65478703,0.00057123,0.12842622,0.00433317,3.03808449,0.30658595,0.19469871
-2.35617809,3.71392073,1.75713796,0.62268068,0.00060194,0.13125733,0.00457641,2.96492680,0.33398228,0.20361983
-2.35017509,3.64608204,1.69863366,0.58992903,0.00064071,0.13505634,0.00487445,2.89970205,0.36305532,0.21364984
-2.34417209,3.58851318,1.64502020,0.55705827,0.00068819,0.13975232,0.00522771,2.84313182,0.39355008,0.22468574
-2.33816908,3.54161788,1.59664693,0.52454616,0.00074509,0.14524443,0.00563565,2.79555665,0.42514900,0.23658407
-2.33216608,3.50531197,1.55364888,0.49281119,0.00081226,0.15140487,0.00609680,2.75693246,0.45747663,0.24916343
-2.32616308,3.47903762,1.51595108,0.46220488,0.00089067,0.15808268,0.00660881,2.72684233,0.49010710,0.26220855
-2.32016008,3.46179724,1.48328104,0.43300729,0.00098151,0.16510833,0.00716852,2.70452310,0.52257425,0.27547579
-2.31415708,3.45220587,1.45518892,0.40542577,0.00108618,0.17229907,0.00777207,2.68890619,0.55438428,0.28869996
-2.30815408,3.44855990,1.43107446,0.37959690,0.00120638,0.17946469,0.00841503,2.67867066,0.58503039,0.30160231
-2.30215108,3.44891895,1.41021950,0.35559106,0.00134409,0.18641362,0.00909257,2.67230648,0.61400894,0.31389929
-2.29614807,3.45119748,1.39182467,0.33341946,0.00150164,0.19295917,0.00979957,2.66818504,0.64083653,0.32531182
-2.29014507,3.45326155,1.37504841,0.31304298,0.00168170,0.19892557,0.01053086,2.66463361,0.66506709,0.33557483
-2.28414207,3.45302644,1.35904665,0.29438225,0.00188728,0.20415368,0.01128137,2.66001046,0.68630838,0.34444635
-2.27813907,3.44855043,1.34301110,0.27732849,0.00212172,0.20850615,0.01204629,2.65277684,0.70423698,0.35171619
-2.27213607,3.43812035,1.32620459,0.26175435,0.00238864,0.21187170,0.01282125,2.64156277,0.71861093,0.35721344
-2.26613307,3.42032490,1.30799159,0.24752451,0.00269188,0.21416851,0.01360245,2.62522335,0.72927960,0.36081267
-2.26013007,3.39411257,1.28786291,0.23450522,0.00303541,0.21534649,0.01438677,2.60288321,0.73618995,0.36243859
-2.25412706,3.35883160,1.26545324,0.22257273,0.00342324,0.21538832,0.01517182,2.57396718,0.73938899,0.36206875
-2.24812406,3.31425047,1.24055120,0.21162014,0.00385930,0.21430927,0.01595600,2.53821609,0.73902227,0.35973435
-2.24212106,3.26055856,1.21310150,0.20156255,0.00434726,0.21215584,0.01673844,2.49568732,0.73532822,0.35551909
-2.23611806,3.19834746,1.18319962,0.19234045,0.00489042,0.20900318,0.01751894,2.44674052,0.72862887,0.34955605
-2.23011506,3.12857445,1.15107941,0.18392133,0.00549152,0.20495157,0.01829785,2.39200987,0.71931713,0.34202289
-2.22411206,3.05251062,1.11709468,0.17629959,0.00615256,0.20012199,0.01907590,2.33236456,0.70784138,0.33313538
-2.21810905,2.97167659,1.08169604,0.16949501,0.00687467,0.19465112,0.01985401,2.26886005,0.69468806,0.32313988
-2.21210605,2.88776950,1.04540423,0.16354985,0.00765793,0.18868588,0.02063304,2.20268278,0.68036301,0.31230473
-2.20610305,2.80258506,1.00878156,0.15852490,0.00850123,0.18237783,0.02141359,2.13509147,0.66537268,0.30091131
-2.20010005,2.71793846,0.97240308,0.15449475,0.00940218,0.17587767,0.02219571,2.06735785,0.65020568,0.28924478
-2.19409705,2.63558798,0.93682864,0.15154249,0.01035701,0.16933001,0.02297870,2.00070990,0.63531590,0.27758515
-2.18809405,2.55716454,0.90257745,0.14975408,0.01136055,0.16286873,0.02376093,1.93628000,0.62110755,0.26619886
-2.18209105,2.48411004,0.87010607,0.14921270,0.01240618,0.15661297,0.02453961,1.87506035,0.60792289,0.25533114
-2.17608804,2.41762672,0.83979061,0.14999318,0.01348592,0.15066394,0.02531076,1.81786719,0.59603304,0.24519946
-2.17008504,2.35863900,0.81191386,0.15215680,0.01459045,0.14510261,0.02606910,1.76531497,0.58563195,0.23598825
-2.16408204,2.30776859,0.78665744,0.15574654,0.01570927,0.13998839,0.02680809,1.71780104,0.57683382,0.22784483
-2.15807904,2.26532309,0.76409905,0.16078295,0.01683086,0.13535865,0.02752002,1.67550073,0.56967369,0.22087678
-2.15207604,2.23129735,0.74421451,0.16726077,0.01794281,0.13122913,0.02819610,1.63837241,0.56411095,0.21515064
-2.14607304,2.20538688,0.72688415,0.17514648,0.01903213,0.12759518,0.02882672,1.60617138,0.56003556,0.21069190
-2.14007004,2.18701167,0.71190282,0.18437669,0.02008542,0.12443353,0.02940166,1.57847154,0.55727630,0.20748620
-2.13406703,2.17534869,0.69899288,0.19485772,0.02108915,0.12170476,0.02991040,1.55469302,0.55561070,0.20548152
-2.12806403,2.16937149,0.68781929,0.20646625,0.02202994,0.11935606,0.03034243,1.53413433,0.55477610,0.20459144
-2.12206103,2.16789463,0.67800596,0.21905121,0.02289483,0.11732421,0.03068758,1.51600722,0.55448116,0.20469903
-2.11605803,2.16962144,0.66915262,0.23243697,0.02367153,0.11553881,0.03093634,1.49947269,0.55441763,0.20566146
-2.11005503,2.17319308,0.66085153,0.24642776,0.02434870,0.11392533,0.03108019,1.48367667,0.55427166,0.20731507
-2.10405203,2.17723756,0.65270323,0.26081350,0.02491618,0.11240817,0.03111189,1.46778398,0.55373447,0.20948074
-2.09804902,2.18041729,0.64433112,0.27537674,0.02536518,0.11091339,0.03102569,1.45100963,0.55251206,0.21196953
-2.09204602,2.18147398,0.63539410,0.28990085,0.02568855,0.10937126,0.03081761,1.43264644,0.55033369,0.21458827
-2.08604302,2.17926989,0.62559737,0.30417911,0.02588086,0.10771833,0.03048552,1.41208861,0.54695912,0.21714520
-2.08004002,2.17282484,0.61470092,0.31802462,0.02593856,0.10589924,0.03002929,1.38885061,0.54218442,0.21945538
-2.07403702,2.16134806,0.60252583,0.33128060,0.02586011,0.10386804,0.02945080,1.36258136,0.53584640,0.22134576
-2.06803402,2.14426452,0.58895832,0.34383084,0.02564596,0.10158912,0.02875395,1.33307358,0.52782564,0.22265986
-2.06203102,2.12123531,0.57395155,0.35560986,0.02529861,0.09903774,0.02794455,1.30026849,0.51804819,0.22326193
-2.05602801,2.09217156,0.55752543,0.36661230,0.02482255,0.09620020,0.02703024,1.26425600,0.50648602,0.22304037
-2.05002501,2.05724176,0.53976456,0.37690103,0.02422419,0.09307361,0.02602029,1.22527076,0.49315627,0.22191051
-2.04402201,2.01687219,0.52081434,0.38661368,0.02351174,0.08966537,0.02492539,1.18368424,0.47811941,0.21981653
-2.03801901,1.97174023,0.50087566,0.39596678,0.02269501,0.08599236,0.02375743,1.13999343,0.46147640,0.21673241
-2.03201601,1.92276071,0.48019825,0.40525737,0.02178526,0.08207989,0.02252920,1.09480635,0.44336495,0.21266213
-2.02601301,1.87106507,0.45907283,0.41486153,0.02079489,0.07796044,0.02125414,1.04882484,0.42395506,0.20763875
-2.02001001,1.81797383,0.43782246,0.42522952,0.01973725,0.07367234,0.01994602,1.00282510,0.40344381,0.20172271
-2.01400700,1.76496258,0.41679312,0.43687743,0.01862627,0.06925825,0.01861864,0.95763634,0.38204975,0.19499926
-2.00800400,1.71362203,0.39634382,0.45037508,0.01747622,0.06476372,0.01728557,0.91411795,0.36000680,0.18757513
-2.00200100,1.66561303,0.37683638,0.46633041,0.01630137,0.06023564,0.01595989,0.87313575,0.33755807,0.17957457
-1.99599800,1.62261739,0.35862523,0.48537045,0.01511570,0.05572088,0.01465390,0.83553766,0.31494958,0.17113489
-1.98999500,1.58628563,0.34204725,0.50811935,0.01393262,0.05126496,0.01337896,0.80212953,0.29242412,0.16240179
-1.98399200,1.55818323,0.32741203,0.53517393,0.01276470,0.04691085,0.01214528,0.77365129,0.27021546,0.15352438
-1.97798899,1.53973654,0.31499271,0.56707752,0.01162345,0.04269798,0.01096176,0.75075443,0.24854301,0.14465046
-1.97198599,1.53218037,0.30501760,0.60429292,0.01051915,0.03866144,0.00983596,0.73398093,0.22760714,0.13592185
-1.96598299,1.53650876,0.29766289,0.64717562,0.00946068,0.03483137,0.00877400,0.72374463,0.20758529,0.12747023
-1.95997999,1.55343077,0.29304653,0.69594811,0.00845541,0.03123261,0.00778055,0.72031535,0.18862886,0.11941346
-1.95397699,1.58333307,0.29122355,0.75067680,0.00750924,0.02788452,0.00685888,0.72380642,0.17086112,0.11185260
-1.94797399,1.62625112,0.29218311,0.81125243,0.00662647,0.02480104,0.00601091,0.73416627,0.15437607,0.10486968
-1.94197099,1.68185025,0.29584723,0.87737533,0.00580997,0.02199093,0.00523734,0.75117433,0.13923823,0.09852619
-1.93596798,1.74941813,0.30207145,0.94854649,0.00506117,0.01945821,0.00453776,0.77444192,0.12548336,0.09286255
-1.92996498,1.82786955,0.31064753,1.02406540,0.00438021,0.01720269,0.00391080,0.80341814,0.11312011,0.08789826
-1.92396198,1.91576410,0.32130811,1.10303522,0.00376608,0.01522070,0.00335433,0.83740108,0.10213232,0.08363290
-1.91795898,2.01133688,0.33373332,1.18437590,0.00321680,0.01350580,0.00286559,0.87555425,0.09248207,0.08004783
