energy_ev,total_up,In_p_up,In_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.80190095,2.66984560,0.42635200,0.00349284,1.24401399,0.81449689,1.35965150,0.00000000
-5.79589795,2.66245059,0.41722705,0.00360422,1.23311244,0.81581530,1.36496078,0.00000000
-5.78989495,2.64377329,0.40591943,0.00371265,1.21721479,0.81376058,1.36454573,0.00000000
-5.78389195,2.61463586,0.39267600,0.00381732,1.19677397,0.80854479,1.35871999,0.00000000
-5.77788894,2.57599927,0.37776947,0.00391731,1.17231241,0.80042197,1.34787156,0.00000000
-5.77188594,2.52892498,0.36148943,0.00401155,1.14440250,0.78967753,1.33244580,0.00000000
-5.76588294,2.47453610,0.34413327,0.00409889,1.11364636,0.77661736,1.31292794,0.00000000
-5.75987994,2.41397982,0.32599747,0.00417807,1.08065612,0.76155733,1.28982576,0.00000000
-5.75387694,2.34839292,0.30736956,0.00424778,1.04603549,0.74481354,1.26365348,0.00000000
-5.74787394,2.27887152,0.28852108,0.00430669,1.01036327,0.72669376,1.23491734,0.00000000
-5.74187094,2.20644620,0.26970166,0.00435350,0.97417939,0.70749031,1.20410341,0.00000000
-5.73586793,2.13206293,0.25113452,0.00438695,0.93797388,0.68747454,1.17166798,0.00000000
-5.72986493,2.05657003,0.23301331,0.00440596,0.90217867,0.66689289,1.13803042,0.00000000
-5.72386193,1.98071075,0.21550038,0.00440959,0.86716247,0.64596462,1.10356873,0.00000000
-5.71785893,1.90512108,0.19872625,0.00439715,0.83322831,0.62488080,1.06861717,0.00000000
-5.71185593,1.83033185,0.18279038,0.00436821,0.80061342,0.60380454,1.03346593,0.00000000
-5.70585293,1.75677412,0.16776283,0.00432262,0.76949122,0.58287206,0.99836227,0.00000000
-5.69984992,1.68478707,0.15368666,0.00426056,0.73997474,0.56219440,0.96351263,0.00000000
-5.69384692,1.61462706,0.14058098,0.00418251,0.71212127,0.54185949,0.92908547,0.00000000
-5.68784392,1.54647738,0.12844429,0.00408929,0.68593767,0.52193429,0.89521436,0.00000000
-5.68184092,1.48045769,0.11725791,0.00398195,0.66138616,0.50246696,0.86200097,0.00000000
-5.67583792,1.41663289,0.10698945,0.00386181,0.63839019,0.48348880,0.82951804,0.00000000
-5.66983492,1.35502098,0.09759611,0.00373041,0.61684037,0.46501608,0.79781194,0.00000000
-5.66383192,1.29559998,0.08902759,0.00358942,0.59660028,0.44705158,0.76690508,0.00000000
-5.65782891,1.23831380,0.08122881,0.00344059,0.57751219,0.42958609,0.73679813,0.00000000
-5.65182591,1.18307759,0.07414210,0.00328573,0.55940259,0.41259974,0.70747221,0.00000000
-5.64582291,1.12978247,0.06770910,0.00312663,0.54208772,0.39606349,0.67889121,0.00000000
-5.63981991,1.07830024,0.06187218,0.00296500,0.52537903,0.37994065,0.65100436,0.00000000
-5.63381691,1.02848816,0.05657564,0.00280245,0.50908854,0.36418863,0.62374923,0.00000000
-5.62781391,0.98019404,0.05176645,0.00264044,0.49303420,0.34876085,0.59705499,0.00000000
-5.62181091,0.93326169,0.04739487,0.00248026,0.47704505,0.33360896,0.57084624,0.00000000
-5.61580790,0.88753676,0.04341479,0.00232303,0.46096622,0.31868516,0.54504705,0.00000000
-5.60980490,0.84287270,0.03978391,0.00216967,0.44466340,0.30394460,0.51958516,0.00000000
-5.60380190,0.79913682,0.03646383,0.00202093,0.42802690,0.28934779,0.49439619,0.00000000
-5.59779890,0.75621589,0.03342003,0.00187738,0.41097490,0.27486284,0.46942757,0.00000000
-5.59179590,0.71402114,0.03062173,0.00173945,0.39345576,0.26046740,0.44464196,0.00000000
-5.58579290,0.67249234,0.02804185,0.00160741,0.37544940,0.24615018,0.42002004,0.00000000
-5.57978989,0.63160057,0.02565672,0.00148145,0.35696751,0.23191202,0.39556229,0.00000000
-5.57378689,0.59134951,0.02344595,0.00136167,0.33805256,0.21776626,0.37128989,0.00000000
-5.56778389,0.55177529,0.02139216,0.00124811,0.31877576,0.20373857,0.34724445,0.00000000
-5.56178089,0.51294463,0.01948073,0.00114076,0.29923393,0.18986615,0.32348675,0.00000000
-5.55577789,0.47495162,0.01769953,0.00103959,0.27954548,0.17619633,0.30009442,0.00000000
-5.54977489,0.43791316,0.01603860,0.00094458,0.25984578,0.16278472,0.27715889,0.00000000
-5.54377189,0.40196352,0.01448986,0.00085569,0.24028194,0.14969301,0.25478161,0.00000000
-5.53776888,0.36724812,0.01304681,0.00077291,0.22100757,0.13698649,0.23306992,0.00000000
-5.53176588,0.33391721,0.01170420,0.00069624,0.20217746,0.12473151,0.21213272,0.00000000
-5.52576288,0.30211946,0.01045775,0.00062570,0.18394267,0.11299306,0.19207625,0.00000000
-5.51975988,0.27199618,0.00930387,0.00056135,0.16644612,0.10183240,0.17300016,0.00000000
-5.51375688,0.24367614,0.00823940,0.00050325,0.14981885,0.09130517,0.15499415,0.00000000
-5.50775388,0.21727144,0.00726141,0.00045151,0.13417720,0.08145970,0.13813513,0.00000000
-5.50175088,0.19287444,0.00636699,0.00040623,0.11962074,0.07233597,0.12248530,0.00000000
-5.49574787,0.17055591,0.00555316,0.00036758,0.10623118,0.06396481,0.10809085,0.00000000
-5.48974487,0.15036429,0.00481670,0.00033571,0.09407215,0.05636775,0.09498160,0.00000000
-5.48374187,0.13232604,0.00415417,0.00031083,0.08318963,0.04955715,0.08317120,0.00000000
-5.47773887,0.11644689,0.00356181,0.00029315,0.07361309,0.04353677,0.07265811,0.00000000
-5.47173587,0.10271377,0.00303561,0.00028293,0.06535704,0.03830254,0.06342698,0.00000000
-5.46573287,0.09109717,0.00257128,0.00028043,0.05842287,0.03384356,0.05545037,0.00000000
-5.45972986,0.08155382,0.00216436,0.00028594,0.05280085,0.03014321,0.04869076,0.00000000
-5.45372686,0.07402925,0.00181028,0.00029976,0.04847197,0.02718020,0.04310252,0.00000000
-5.44772386,0.06846012,0.00150437,0.00032218,0.04540971,0.02492959,0.03863387,0.00000000
-5.44172086,0.06477625,0.00124202,0.00035347,0.04358137,0.02336364,0.03522856,0.00000000
-5.43571786,0.06290195,0.00101870,0.00039391,0.04294908,0.02245249,0.03282734,0.00000000
-5.42971486,0.06275689,0.00083005,0.00044368,0.04347032,0.02216455,0.03136907,0.00000000
-5.42371186,0.06425621,0.00067192,0.00050293,0.04509796,0.02246675,0.03079144,0.00000000
-5.41770885,0.06731010,0.00054046,0.00057167,0.04777992,0.02332445,0.03103133,0.00000000
-5.41170585,0.07182284,0.00043209,0.00064984,0.05145845,0.02470124,0.03202491,0.00000000
-5.40570285,0.07769145,0.00034360,0.00073717,0.05606910,0.02655856,0.03370731,0.00000000
-5.39969985,0.08480410,0.00027212,0.00083327,0.06153961,0.02885520,0.03601230,0.00000000
-5.39369685,0.09303856,0.00021517,0.00093752,0.06778875,0.03154679,0.03887167,0.00000000
-5.38769385,0.10226074,0.00017064,0.00104911,0.07472532,0.03458533,0.04221474,0.00000000
-5.38169085,0.11232367,0.00013681,0.00116701,0.08224744,0.03791886,0.04596789,0.00000000
-5.37568784,0.12306702,0.00011237,0.00128995,0.09024220,0.04149123,0.05005429,0.00000000
-5.36968484,0.13431738,0.00009641,0.00141645,0.09858593,0.04524224,0.05439388,0.00000000
-5.36368184,0.14588935,0.00008849,0.00154483,0.10714502,0.04910793,0.05890374,0.00000000
-5.35767884,0.15758764,0.00008863,0.00167325,0.11577745,0.05302127,0.06349874,0.00000000
-5.35167584,0.16921009,0.00009737,0.00179970,0.12433496,0.05691313,0.06809268,0.00000000
-5.34567284,0.18055164,0.00011587,0.00192211,0.13266596,0.06071359,0.07259976,0.00000000
-5.33966983,0.19140918,0.00014597,0.00203834,0.14061892,0.06435356,0.07693648,0.00000000
-5.33366683,0.20158707,0.00019035,0.00214627,0.14804634,0.06776653,0.08102379,0.00000000
-5.32766383,0.21090325,0.00025262,0.00224388,0.15480900,0.07089069,0.08478959,0.00000000
-5.32166083,0.21919558,0.00033756,0.00232927,0.16078039,0.07367094,0.08817125,0.00000000
-5.31565783,0.22632826,0.00045125,0.00240075,0.16585114,0.07606111,0.09111835,0.00000000
-5.30965483,0.23219807,0.00060140,0.00245690,0.16993321,0.07802592,0.09359522,0.00000000
-5.30365183,0.23673999,0.00079750,0.00249660,0.17296372,0.07954299,0.09558344,0.00000000
-5.29764882,0.23993225,0.00105120,0.00251912,0.17490811,0.08060438,0.09708399,0.00000000
-5.29164582,0.24180026,0.00137651,0.00252407,0.17576263,0.08121798,0.09811907,0.00000000
-5.28564282,0.24241941,0.00179016,0.00251150,0.17555596,0.08140841,0.09873341,0.00000000
-5.27963982,0.24191658,0.00231182,0.00248186,0.17434980,0.08121752,0.09899515,0.00000000
-5.27363682,0.24047018,0.00296436,0.00243600,0.17223856,0.08070438,0.09899597,0.00000000
-5.26763382,0.23830869,0.00377401,0.00237514,0.16934794,0.07994486,0.09885070,0.00000000
-5.26163082,0.23570779,0.00477051,0.00230084,0.16583257,0.07903059,0.09869624,0.00000000
-5.25562781,0.23298592,0.00598700,0.00221495,0.16187275,0.07806756,0.09868975,0.00000000
-5.24962481,0.23049850,0.00745995,0.00211958,0.15767033,0.07717422,0.09900620,0.00000000
-5.24362181,0.22863094,0.00922880,0.00201698,0.15344396,0.07647915,0.09983530,0.00000000
-5.23761881,0.22779042,0.01133542,0.00190955,0.14942371,0.07611838,0.10137773,0.00000000
-5.23161581,0.22839671,0.01382342,0.00179969,0.14584531,0.07623248,0.10384083,0.00000000
-5.22561281,0.23087225,0.01673711,0.00168983,0.14294416,0.07696328,0.10743381,0.00000000
-5.21960980,0.23563159,0.02012036,0.00158228,0.14094922,0.07845053,0.11236241,0.00000000
-5.21360680,0.24307048,0.02401510,0.00147924,0.14007690,0.08082840,0.11882334,0.00000000
-5.20760380,0.25355487,0.02845973,0.00138273,0.14052522,0.08422208,0.12699839,0.00000000
-5.20160080,0.26741008,0.03348722,0.00129456,0.14246822,0.08874430,0.13704856,0.00000000
-5.19559780,0.28491039,0.03912327,0.00121628,0.14605096,0.09449227,0.14910823,0.00000000
-5.18959480,0.30626960,0.04538425,0.00114920,0.15138498,0.10154468,0.16327965,0.00000000
-5.18359180,0.33163261,0.05227532,0.00109435,0.15854466,0.10995937,0.17962793,0.00000000
-5.17758879,0.36106869,0.05978860,0.00105251,0.16756433,0.11977132,0.19817686,0.00000000
-5.17158579,0.39456666,0.06790167,0.00102421,0.17843647,0.13099145,0.21890566,0.00000000
-5.16558279,0.43203237,0.07657639,0.00100973,0.19111102,0.14360613,0.24174705,0.00000000
-5.15957979,0.47328884,0.08575816,0.00100917,0.20549585,0.15757754,0.26658679,0.00000000
-5.15357679,0.51807928,0.09537585,0.00102244,0.22145859,0.17284494,0.29326485,0.00000000
-5.14757379,0.56607310,0.10534228,0.00104930,0.23882976,0.18932692,0.32157841,0.00000000
-5.14157079,0.61687505,0.11555539,0.00108944,0.25740721,0.20692450,0.35128662,0.00000000
-5.13556778,0.67003713,0.12590021,0.00114245,0.27696182,0.22552516,0.38211724,0.00000000
-5.12956478,0.72507321,0.13625146,0.00120791,0.29724432,0.24500749,0.41377482,0.00000000
-5.12356178,0.78147564,0.14647673,0.00128540,0.31799298,0.26524641,0.44595033,0.00000000
-5.11755878,0.83873334,0.15644029,0.00137454,0.33894206,0.28611865,0.47833170,0.00000000
-5.11155578,0.89635047,0.16600721,0.00147500,0.35983050,0.30750816,0.51061502,0.00000000
-5.10555278,0.95386471,0.17504769,0.00158655,0.38041062,0.32931120,0.54251563,0.00000000
-5.09954977,1.01086423,0.18344144,0.00170900,0.40045638,0.35144068,0.57377869,0.00000000
-5.09354677,1.06700222,0.19108179,0.00184229,0.41977075,0.37382951,0.60418850,0.00000000
-5.08754377,1.12200807,0.19787943,0.00198639,0.43819189,0.39643258,0.63357607,0.00000000
-5.08154077,1.17569435,0.20376546,0.00214134,0.45559766,0.41922710,0.66182436,0.00000000
-5.07553777,1.22795896,0.20869372,0.00230717,0.47190828,0.44221122,0.68887079,0.00000000
-5.06953477,1.27878201,0.21264205,0.00248391,0.48708684,0.46540086,0.71470676,0.00000000
-5.06353177,1.32821743,0.21561263,0.00267150,0.50113769,0.48882474,0.73937404,0.00000000
-5.05752876,1.37637952,0.21763122,0.00286974,0.51410262,0.51251778,0.76295819,0.00000000
-5.05152576,1.42342512,0.21874526,0.00307827,0.52605511,0.53651332,0.78557913,0.00000000
-5.04552276,1.46953220,0.21902119,0.00329648,0.53709289,0.56083439,0.80737952,0.00000000
-5.03951976,1.51487623,0.21854087,0.00352345,0.54732918,0.58548471,0.82851146,0.00000000
-5.03351676,1.55960567,0.21739741,0.00375795,0.55688323,0.61043990,0.84912232,0.00000000
-5.02751376,1.60381822,0.21569066,0.00399837,0.56587059,0.63563951,0.86934056,0.00000000
-5.02151076,1.64753932,0.21352264,0.00424274,0.57439381,0.66098056,0.88926247,0.00000000
-5.01550775,1.69070462,0.21099309,0.00448869,0.58253403,0.68631308,0.90894059,0.00000000
-5.00950475,1.73314754,0.20819543,0.00473351,0.59034418,0.71143810,0.92837484,0.00000000
-5.00350175,1.77459322,0.20521351,0.00497415,0.59784406,0.73610850,0.94750676,0.00000000
-4.99749875,1.81465944,0.20211904,0.00520732,0.60501782,0.76003281,0.96621755,0.00000000
-4.99149575,1.85286492,0.19897014,0.00542956,0.61181380,0.78288212,0.98433007,0.00000000
-4.98549275,1.88864473,0.19581085,0.00563730,0.61814714,0.80429966,1.00161484,0.00000000
-4.97948974,1.92137245,0.19267175,0.00582700,0.62390473,0.82391307,1.01779990,0.00000000
-4.97348674,1.95038782,0.18957152,0.00599528,0.62895240,0.84134839,1.03258392,0.00000000
-4.96748374,1.97502864,0.18651942,0.00613899,0.63314396,0.85624558,1.04565208,0.00000000
-4.96148074,1.99466527,0.18351842,0.00625538,0.63633154,0.86827438,1.05669364,0.00000000
-4.95547774,2.00873571,0.18056875,0.00634217,0.63837664,0.87715003,1.06542044,0.00000000
-4.94947474,2.01677952,0.17767172,0.00639767,0.63916130,0.88264780,1.07158517,0.00000000
-4.94347174,2.01846849,0.17483345,0.00642084,0.63859862,0.88461569,1.07499839,0.00000000
-4.93746873,2.01363240,0.17206829,0.00641136,0.63664219,0.88298448,1.07554322,0.00000000
-4.93146573,2.00227825,0.16940173,0.00636967,0.63329363,0.87777465,1.07318697,0.00000000
-4.92546273,1.98460197,0.16687251,0.00629697,0.62860799,0.86909975,1.06798893,0.00000000
-4.91945973,1.96099159,0.16453387,0.00619518,0.62269653,0.85716588,1.06010363,0.00000000
-4.91345673,1.93202175,0.16245385,0.00606693,0.61572668,0.84226748,1.04977964,0.00000000
-4.90745373,1.89843959,0.16071441,0.00591545,0.60791921,0.82477930,1.03735359,0.00000000
-4.90145073,1.86114257,0.15940975,0.00574449,0.59954255,0.80514512,1.02323973,0.00000000
-4.89544772,1.82114934,0.15864351,0.00555823,0.59090463,0.78386369,1.00791555,0.00000000
-4.88944472,1.77956491,0.15852529,0.00536113,0.58234252,0.76147248,0.99190408,0.00000000
-4.88344172,1.73754176,0.15916652,0.00515779,0.57421043,0.73852994,0.97575374,0.00000000
-4.87743872,1.69623877,0.16067592,0.00495284,0.56686649,0.71559728,0.96001670,0.00000000
-4.87143572,1.65677982,0.16315483,0.00475077,0.56065907,0.69322034,0.94522689,0.00000000
-4.86543272,1.62021398,0.16669257,0.00455585,0.55591322,0.67191241,0.93187864,0.00000000
-4.85942971,1.58747909,0.17136215,0.00437195,0.55291785,0.65213886,0.92040700,0.00000000
-4.85342671,1.55937033,0.17721656,0.00420250,0.55191427,0.63430390,0.91117082,0.00000000
-4.84742371,1.53651506,0.18428567,0.00405035,0.55308653,0.61874028,0.90443910,0.00000000
-4.84142071,1.51935497,0.19257420,0.00391778,0.55655416,0.60570193,0.90038161,0.00000000
-4.83541771,1.50813609,0.20206052,0.00380636,0.56236740,0.59536002,0.89906377,0.00000000
-4.82941471,1.50290690,0.21269663,0.00371702,0.57050530,0.58780224,0.90044624,0.00000000
-4.82341171,1.50352434,0.22440909,0.00365001,0.58087652,0.58303514,0.90438902,0.00000000
-4.81740870,1.50966704,0.23710102,0.00360493,0.59332297,0.58098941,0.91065970,0.00000000
-4.81140570,1.52085503,0.25065493,0.00358078,0.60762585,0.58152753,0.91894544,0.00000000
-4.80540270,1.53647453,0.26493626,0.00357601,0.62351385,0.58445324,0.92886780,0.00000000
-4.79939970,1.55580647,0.27979746,0.00358859,0.64067304,0.58952240,0.93999974,0.00000000
-4.79339670,1.57805728,0.29508236,0.00361612,0.65875790,0.59645455,0.95188378,0.00000000
-4.78739370,1.60239019,0.31063056,0.00365589,0.67740305,0.60494454,0.96405033,0.00000000
-4.78139070,1.62795566,0.32628165,0.00370499,0.69623485,0.61467367,0.97603529,0.00000000
-4.77538769,1.65391943,0.34187903,0.00376040,0.71488271,0.62531996,0.98739613,0.00000000
-4.76938469,1.67948709,0.35727310,0.00381909,0.73298922,0.63656696,0.99772562,0.00000000
-4.76338169,1.70392427,0.37232374,0.00387809,0.75021900,0.64811099,1.00666277,0.00000000
-4.75737869,1.72657171,0.38690187,0.00393458,0.76626583,0.65966655,1.01390061,0.00000000
-4.75137569,1.74685518,0.40089023,0.00398595,0.78085791,0.67096984,1.01919061,0.00000000
-4.74537269,1.76429018,0.41418328,0.00402986,0.79376121,0.68178063,1.02234397,0.00000000
-4.73936968,1.77848191,0.42668639,0.00406430,0.80478103,0.69188250,1.02322988,0.00000000
-4.73336668,1.78912107,0.43831441,0.00408757,0.81376183,0.70108185,1.02177127,0.00000000
-4.72736368,1.79597656,0.44898992,0.00409836,0.82058585,0.70920604,1.01793861,0.00000000
-4.72136068,1.79888602,0.45864136,0.00409572,0.82517068,0.71610093,1.01174247,0.00000000
-4.71535768,1.79774525,0.46720126,0.00407903,0.82746630,0.72162841,1.00322531,0.00000000
-4.70935468,1.79249773,0.47460484,0.00404807,0.82745196,0.72566416,0.99245343,0.00000000
-4.70335168,1.78312510,0.48078925,0.00400292,0.82513335,0.72809595,0.97950946,0.00000000
-4.69734867,1.76963953,0.48569353,0.00394396,0.82054034,0.72882284,0.96448604,0.00000000
-4.69134567,1.75207849,0.48925954,0.00387184,0.81372555,0.72775532,0.94748097,0.00000000
-4.68534267,1.73050233,0.49143373,0.00378745,0.80476399,0.72481653,0.92859403,0.00000000
-4.67933967,1.70499470,0.49216992,0.00369191,0.79375365,0.71994448,0.90792564,0.00000000
-4.67333667,1.67566567,0.49143278,0.00358647,0.78081712,0.71309508,0.88557719,0.00000000
-4.66733367,1.64265711,0.48920192,0.00347257,0.76610393,0.70424586,0.86165282,0.00000000
-4.66133067,1.60614961,0.48547637,0.00335172,0.74979343,0.69340001,0.83626233,0.00000000
-4.65532766,1.56637031,0.48027897,0.00322557,0.73209768,0.68059035,0.80952487,0.00000000
-4.64932466,1.52360052,0.47366057,0.00309579,0.71326413,0.66588298,0.78157282,0.00000000
-4.64332166,1.47818246,0.46570344,0.00296415,0.69357747,0.64938023,0.75255554,0.00000000
-4.63731866,1.43052410,0.45652380,0.00283239,0.67336033,0.63122246,0.72264248,0.00000000
-4.63131566,1.38110134,0.44627300,0.00270232,0.65297238,0.61158864,0.69202526,0.00000000
-4.62531266,1.33045702,0.43513723,0.00257570,0.63280761,0.59069535,0.66091845,0.00000000
-4.61930965,1.27919616,0.42333550,0.00245427,0.61328943,0.56879415,0.62955886,0.00000000
-4.61330665,1.22797746,0.41111602,0.00233974,0.59486360,0.54616729,0.59820317,0.00000000
-4.60730365,1.17750090,0.39875080,0.00223373,0.57798896,0.52312185,0.56712405,0.00000000
-4.60130065,1.12849187,0.38652874,0.00213777,0.56312621,0.49998247,0.53660470,0.00000000
-4.59529765,1.08168226,0.37474738,0.00205325,0.55072483,0.47708286,0.50693225,0.00000000
-4.58929465,1.03778920,0.36370367,0.00198141,0.54120883,0.45475655,0.47839011,0.00000000
-4.58329165,0.99749245,0.35368409,0.00192332,0.53496163,0.43332705,0.45124980,0.00000000
-4.57728864,0.96141118,0.34495453,0.00187981,0.53231074,0.41309803,0.42576252,0.00000000
-4.57128564,0.93008143,0.33775047,0.00185145,0.53351305,0.39434379,0.40215090,0.00000000
-4.56528264,0.90393521,0.33226781,0.00183855,0.53874118,0.37730054,0.38060142,0.00000000
-4.55927964,0.88328221,0.32865490,0.00184111,0.54807184,0.36215876,0.36125779,0.00000000
-4.55327664,0.86829516,0.32700607,0.00185880,0.56147674,0.34905711,0.34421555,0.00000000
-4.54727364,0.85899958,0.32735707,0.00189098,0.57881664,0.33807805,0.32951841,0.00000000
-4.54127064,0.85526859,0.32968263,0.00193664,0.59983909,0.32924548,0.31715620,0.00000000
-4.53526763,0.85682310,0.33389640,0.00199448,0.62418015,0.32252439,0.30706480,0.00000000
-4.52926463,0.86323769,0.33985322,0.00206286,0.65137039,0.31782275,0.29912798,0.00000000
-4.52326163,0.87395201,0.34735372,0.00213990,0.68084494,0.31499530,0.29318111,0.00000000
-4.51725863,0.88828737,0.35615115,0.00222346,0.71195773,0.31384940,0.28901653,0.00000000
-4.51125563,0.90546801,0.36596009,0.00231121,0.74399913,0.31415239,0.28639053,0.00000000
-4.50525263,0.92464616,0.37646673,0.00240071,0.77621678,0.31564043,0.28503155,0.00000000
-4.49924962,0.94492994,0.38734025,0.00248946,0.80783852,0.31802822,0.28464918,0.00000000
-4.49324662,0.96541301,0.39824486,0.00257497,0.83809674,0.32101937,0.28494387,0.00000000
-4.48724362,0.98520455,0.40885189,0.00265482,0.86625292,0.32431683,0.28561664,0.00000000
-4.48124062,1.00345852,0.41885133,0.00272675,0.89162155,0.32763302,0.28637864,0.00000000
-4.47523762,1.01940074,0.42796250,0.00278871,0.91359208,0.33069927,0.28696006,0.00000000
-4.46923462,1.03235276,0.43594309,0.00283894,0.93164809,0.33327411,0.28711807,0.00000000
-4.46323162,1.04175157,0.44259632,0.00287597,0.94538275,0.33515015,0.28664356,0.00000000
-4.45722861,1.04716417,0.44777596,0.00289873,0.95450980,0.33615926,0.28536639,0.00000000
-4.45122561,1.04829667,0.45138877,0.00290649,0.95886961,0.33617595,0.28315904,0.00000000
-4.44522261,1.04499763,0.45339458,0.00289893,0.95843013,0.33511887,0.27993854,0.00000000
-4.43921961,1.03725562,0.45380392,0.00287610,0.95328261,0.33295043,0.27566676,0.00000000
-4.43321661,1.02519147,0.45267337,0.00283842,0.94363257,0.32967476,0.27034915,0.00000000
-4.42721361,1.00904573,0.45009911,0.00278665,0.92978647,0.32533414,0.26403201,0.00000000
-4.42121061,0.98916223,0.44620897,0.00272180,0.91213485,0.32000421,0.25679859,0.00000000
-4.41520760,0.96596881,0.44115344,0.00264517,0.89113290,0.31378837,0.24876432,0.00000000
-4.40920460,0.93995620,0.43509633,0.00255822,0.86727964,0.30681156,0.24007130,0.00000000
-4.40320160,0.91165636,0.42820553,0.00246252,0.84109652,0.29921398,0.23088256,0.00000000
-4.39719860,0.88162136,0.42064433,0.00235975,0.81310689,0.29114493,0.22137621,0.00000000
-4.39119560,0.85040362,0.41256394,0.00225158,0.78381702,0.28275722,0.21173982,0.00000000
-4.38519260,0.81853874,0.40409743,0.00213965,0.75369974,0.27420217,0.20216518,0.00000000
-4.37918959,0.78653114,0.39535538,0.00202554,0.72318120,0.26562570,0.19284370,0.00000000
-4.37318659,0.75484318,0.38642348,0.00191072,0.69263135,0.25716521,0.18396240,0.00000000
-4.36718359,0.72388776,0.37736199,0.00179651,0.66235813,0.24894765,0.17570064,0.00000000
-4.36118059,0.69402442,0.36820699,0.00168410,0.63260553,0.24108836,0.16822752,0.00000000
-4.35517759,0.66555845,0.35897321,0.00157452,0.60355509,0.23369085,0.16169984,0.00000000
-4.34917459,0.63874268,0.34965814,0.00146864,0.57533054,0.22684707,0.15626062,0.00000000
-4.34317159,0.61378129,0.34024699,0.00136716,0.54800479,0.22063822,0.15203781,0.00000000
-4.33716858,0.59083480,0.33071814,0.00127066,0.52160876,0.21513564,0.14914334,0.00000000
-4.33116558,0.57002575,0.32104863,0.00117957,0.49614123,0.21040171,0.14767216,0.00000000
-4.32516258,0.55144435,0.31121938,0.00109420,0.47157893,0.20649057,0.14770113,0.00000000
-4.31915958,0.53515337,0.30121959,0.00101477,0.44788630,0.20344834,0.14928792,0.00000000
-4.31315658,0.52119217,0.29105037,0.00094138,0.42502431,0.20131308,0.15246961,0.00000000
-4.30715358,0.50957930,0.28072710,0.00087410,0.40295791,0.20011412,0.15726119,0.00000000
