energy_ev,total_up,Au_p_up,Au_d_up,In_p_up,In_d_up,Te_p_up,Te_d_up
-5.71785893,1.47742328,0.17761418,1.19023192,0.02991476,0.00392872,0.17739090,0.00000000
-5.71185593,1.43722686,0.17358608,1.15871194,0.02789695,0.00373155,0.17440441,0.00000000
-5.70585293,1.40427796,0.17005457,1.13367224,0.02612320,0.00354907,0.17183779,0.00000000
-5.69984992,1.37886361,0.16702313,1.11533704,0.02460493,0.00338208,0.16972023,0.00000000
-5.69384692,1.36118224,0.16449356,1.10385412,0.02335382,0.00323110,0.16807462,0.00000000
-5.68784392,1.35133567,0.16246503,1.09928823,0.02238129,0.00309636,0.16691696,0.00000000
-5.68184092,1.34932400,0.16093316,1.10161702,0.02169813,0.00297777,0.16625601,0.00000000
-5.67583792,1.35504361,0.15988912,1.11072958,0.02131407,0.00287495,0.16609310,0.00000000
-5.66983492,1.36828817,0.15931880,1.12642758,0.02123737,0.00278724,0.16642217,0.00000000
-5.66383192,1.38875270,0.15920223,1.14842889,0.02147442,0.00271367,0.16722995,0.00000000
-5.65782891,1.41604026,0.15951312,1.17637348,0.02202933,0.00265305,0.16849638,0.00000000
-5.65182591,1.44967115,0.16021871,1.20983134,0.02290365,0.00260398,0.17019521,0.00000000
-5.64582291,1.48909413,0.16127990,1.24831204,0.02409594,0.00256491,0.17229476,0.00000000
-5.63981991,1.53369923,0.16265169,1.29127562,0.02560155,0.00253419,0.17475883,0.00000000
-5.63381691,1.58283184,0.16428394,1.33814445,0.02741232,0.00251013,0.17754775,0.00000000
-5.62781391,1.63580734,0.16612236,1.38831556,0.02951638,0.00249104,0.18061948,0.00000000
-5.62181091,1.69192610,0.16810981,1.44117320,0.03189804,0.00247531,0.18393081,0.00000000
-5.61580790,1.75048824,0.17018776,1.49610112,0.03453770,0.00246145,0.18743858,0.00000000
-5.60980490,1.81080767,0.17229794,1.55249442,0.03741190,0.00244815,0.19110085,0.00000000
-5.60380190,1.87222529,0.17438395,1.60977056,0.04049342,0.00243430,0.19487799,0.00000000
-5.59779890,1.93412077,0.17639298,1.66737929,0.04375153,0.00241905,0.19873376,0.00000000
-5.59179590,1.99592286,0.17827739,1.72481140,0.04715232,0.00240182,0.20263611,0.00000000
-5.58579290,2.05711779,0.17999609,1.78160605,0.05065912,0.00238231,0.20655786,0.00000000
-5.57978989,2.11725594,0.18151583,1.83735656,0.05423304,0.00236052,0.21047720,0.00000000
-5.57378689,2.17595634,0.18281208,1.89171471,0.05783361,0.00233674,0.21437785,0.00000000
-5.56778389,2.23290916,0.18386970,1.94439341,0.06141941,0.00231150,0.21824902,0.00000000
-5.56178089,2.28787621,0.18468326,1.99516767,0.06494885,0.00228563,0.22208508,0.00000000
-5.55577789,2.34068938,0.18525697,2.04387416,0.06838087,0.00226014,0.22588494,0.00000000
-5.54977489,2.39124722,0.18560436,2.09040912,0.07167569,0.00223622,0.22965124,0.00000000
-5.54377189,2.43950968,0.18574757,2.13472487,0.07479551,0.00221522,0.23338918,0.00000000
-5.53776888,2.48549133,0.18571642,2.17682493,0.07770515,0.00219856,0.23710531,0.00000000
-5.53176588,2.52925313,0.18554717,2.21675795,0.08037257,0.00218771,0.24080606,0.00000000
-5.52576288,2.57089298,0.18528108,2.25461049,0.08276936,0.00218414,0.24449627,0.00000000
-5.51975988,2.61053540,0.18496290,2.29049884,0.08487108,0.00218924,0.24817767,0.00000000
-5.51375688,2.64832047,0.18463914,2.32456013,0.08665743,0.00220433,0.25184745,0.00000000
-5.50775388,2.68439251,0.18435633,2.35694269,0.08811241,0.00223054,0.25549696,0.00000000
-5.50175088,2.71888854,0.18415931,2.38779623,0.08922430,0.00226883,0.25911065,0.00000000
-5.49574787,2.75192715,0.18408947,2.41726165,0.08998555,0.00231993,0.26266531,0.00000000
-5.48974487,2.78359778,0.18418319,2.44546109,0.09039262,0.00238429,0.26612965,0.00000000
-5.48374187,2.81395099,0.18447027,2.47248824,0.09044579,0.00246207,0.26946431,0.00000000
-5.47773887,2.84298981,0.18497265,2.49839927,0.09014885,0.00255313,0.27262225,0.00000000
-5.47173587,2.87066262,0.18570328,2.52320469,0.08950886,0.00265699,0.27554965,0.00000000
-5.46573287,2.89685774,0.18666519,2.54686240,0.08853590,0.00277282,0.27818714,0.00000000
-5.45972986,2.92139993,0.18785087,2.56927218,0.08724284,0.00289948,0.28047151,0.00000000
-5.45372686,2.94404920,0.18924203,2.59027200,0.08564513,0.00303546,0.28233765,0.00000000
-5.44772386,2.96450181,0.19080948,2.60963635,0.08376063,0.00317898,0.28372075,0.00000000
-5.44172086,2.98239388,0.19251361,2.62707685,0.08160949,0.00332792,0.28455872,0.00000000
-5.43571786,2.99730748,0.19430502,2.64224535,0.07921406,0.00347995,0.28479451,0.00000000
-5.42971486,3.00877921,0.19612565,2.65473961,0.07659880,0.00363249,0.28437847,0.00000000
-5.42371186,3.01631136,0.19791024,2.66411165,0.07379021,0.00378283,0.28327051,0.00000000
-5.41770885,3.01938529,0.19958808,2.66987874,0.07081677,0.00392813,0.28144195,0.00000000
-5.41170585,3.01747691,0.20108513,2.67153682,0.06770885,0.00406552,0.27887710,0.00000000
-5.40570285,3.01007390,0.20232642,2.66857620,0.06449860,0.00419217,0.27557434,0.00000000
-5.39969985,2.99669410,0.20323858,2.66049892,0.06121978,0.00430536,0.27154684,0.00000000
-5.39369685,2.97690471,0.20375255,2.64683755,0.05790758,0.00440252,0.26682271,0.00000000
-5.38769385,2.95034152,0.20380634,2.62717451,0.05459839,0.00448138,0.26144479,0.00000000
-5.38169085,2.91672750,0.20334762,2.60116135,0.05132955,0.00453996,0.25546991,0.00000000
-5.37568784,2.87588995,0.20233632,2.56853709,0.04813897,0.00457667,0.24896781,0.00000000
-5.36968484,2.82777558,0.20074676,2.52914490,0.04506489,0.00459036,0.24201970,0.00000000
-5.36368184,2.77246252,0.19856953,2.48294612,0.04214542,0.00458035,0.23471647,0.00000000
-5.35767884,2.71016879,0.19581280,2.43003104,0.03941824,0.00454647,0.22715684,0.00000000
-5.35167584,2.64125651,0.19250315,2.37062565,0.03692014,0.00448903,0.21944517,0.00000000
-5.34567284,2.56623142,0.18868568,2.30509385,0.03468664,0.00440888,0.21168931,0.00000000
-5.33966983,2.48573749,0.18442348,2.23393490,0.03275160,0.00430732,0.20399843,0.00000000
-5.33366683,2.40054652,0.17979644,2.15777589,0.03114674,0.00418611,0.19648074,0.00000000
-5.32766383,2.31154290,0.17489932,2.07735930,0.02990119,0.00404737,0.18924144,0.00000000
-5.32166083,2.21970389,0.16983924,1.99352624,0.02904107,0.00389357,0.18238065,0.00000000
-5.31565783,2.12607620,0.16473252,1.90719562,0.02858894,0.00372740,0.17599154,0.00000000
-5.30965483,2.03174943,0.15970114,1.81934039,0.02856328,0.00355173,0.17015857,0.00000000
-5.30365183,1.93782759,0.15486873,1.73096142,0.02897795,0.00336949,0.16495595,0.00000000
-5.29764882,1.84539964,0.15035650,1.64306042,0.02984160,0.00318361,0.16044626,0.00000000
-5.29164582,1.75551025,0.14627891,1.55661277,0.03115708,0.00299693,0.15667937,0.00000000
-5.28564282,1.66913198,0.14273962,1.47254142,0.03292089,0.00281212,0.15369149,0.00000000
-5.27963982,1.58713991,0.13982755,1.39169303,0.03512262,0.00263162,0.15150458,0.00000000
-5.27363682,1.51028974,0.13761348,1.31481714,0.03774448,0.00245761,0.15012596,0.00000000
-5.26763382,1.43920017,0.13614706,1.24254912,0.04076094,0.00229191,0.14954832,0.00000000
-5.26163082,1.37434022,0.13545467,1.17539772,0.04413851,0.00213602,0.14974987,0.00000000
-5.25562781,1.31602182,0.13553792,1.11373722,0.04783570,0.00199106,0.15069495,0.00000000
-5.24962481,1.26439792,0.13637305,1.05780467,0.05180319,0.00185779,0.15233484,0.00000000
-5.24362181,1.21946593,0.13791131,1.00770186,0.05598426,0.00173662,0.15460881,0.00000000
-5.23761881,1.18107624,0.14008007,0.96340181,0.06031549,0.00162763,0.15744556,0.00000000
-5.23161581,1.14894526,0.14278498,0.92475945,0.06472772,0.00153061,0.16076471,0.00000000
-5.22561281,1.12267242,0.14591278,0.89152551,0.06914727,0.00144510,0.16447854,0.00000000
-5.21960980,1.10176005,0.14933491,0.86336332,0.07349747,0.00137040,0.16849385,0.00000000
-5.21360680,1.08563556,0.15291166,0.83986730,0.07770032,0.00130568,0.17271380,0.00000000
-5.20760380,1.07367474,0.15649668,0.82058259,0.08167837,0.00124995,0.17703989,0.00000000
-5.20160080,1.06522534,0.15994182,0.80502495,0.08535667,0.00120217,0.18137369,0.00000000
-5.19559780,1.05963006,0.16310193,0.79269999,0.08866472,0.00116123,0.18561869,0.00000000
-5.18959480,1.05624808,0.16583955,0.78312137,0.09153848,0.00112605,0.18968182,0.00000000
-5.18359180,1.05447456,0.16802931,0.77582698,0.09392202,0.00109556,0.19347489,0.00000000
-5.17758879,1.05375736,0.16956180,0.77039305,0.09576922,0.00106875,0.19691584,0.00000000
-5.17158579,1.05361077,0.17034677,0.76644546,0.09704495,0.00104470,0.19992974,0.00000000
-5.16558279,1.05362582,0.17031573,0.76366829,0.09772604,0.00102256,0.20244962,0.00000000
-5.15957979,1.05347716,0.16942351,0.76180947,0.09780186,0.00100161,0.20441708,0.00000000
-5.15357679,1.05292645,0.16764917,0.76068334,0.09727441,0.00098122,0.20578284,0.00000000
-5.14757379,1.05182249,0.16499595,0.76017062,0.09615811,0.00096089,0.20650699,0.00000000
-5.14157079,1.05009831,0.16149042,0.76021558,0.09447910,0.00094023,0.20655928,0.00000000
-5.13556778,1.04776554,0.15718095,0.76082102,0.09227429,0.00091894,0.20591925,0.00000000
-5.12956478,1.04490654,0.15213555,0.76204126,0.08959002,0.00089686,0.20457639,0.00000000
-5.12356178,1.04166479,0.14643925,0.76397348,0.08648057,0.00087391,0.20253017,0.00000000
-5.11755878,1.03823391,0.14019118,0.76674799,0.08300646,0.00085009,0.19979022,0.00000000
-5.11155578,1.03484601,0.13350150,0.77051775,0.07923272,0.00082552,0.19637635,0.00000000
-5.10555278,1.03175974,0.12648832,0.77544751,0.07522717,0.00080038,0.19231871,0.00000000
-5.09954977,1.02924861,0.11927484,0.78170328,0.07105876,0.00077493,0.18765789,0.00000000
-5.09354677,1.02758999,0.11198671,0.78944217,0.06679608,0.00074949,0.18244498,0.00000000
-5.08754377,1.02705522,0.10474981,0.79880334,0.06250611,0.00072445,0.17674166,0.00000000
-5.08154077,1.02790118,0.09768852,0.80990016,0.05825310,0.00070025,0.17062016,0.00000000
-5.07553777,1.03036354,0.09092438,0.82281398,0.05409787,0.00067739,0.16416318,0.00000000
-5.06953477,1.03465199,0.08457537,0.83758978,0.05009725,0.00065642,0.15746364,0.00000000
-5.06353177,1.04094741,0.07875555,0.85423373,0.04630383,0.00063791,0.15062435,0.00000000
-5.05752876,1.04940117,0.07357508,0.87271286,0.04276590,0.00062250,0.14375742,0.00000000
-5.05152576,1.06013629,0.06914062,0.89295687,0.03952765,0.00061085,0.13698356,0.00000000
-5.04552276,1.07325038,0.06555583,0.91486174,0.03662941,0.00060364,0.13043109,0.00000000
-5.03951976,1.08882009,0.06292190,0.93829527,0.03410806,0.00060158,0.12423476,0.00000000
-5.03351676,1.10690655,0.06133806,0.96310401,0.03199739,0.00060539,0.11853431,0.00000000
-5.02751376,1.12756155,0.06090180,0.98912125,0.03032850,0.00061579,0.11347276,0.00000000
-5.02151076,1.15083366,0.06170875,1.01617575,0.02913008,0.00063351,0.10919442,0.00000000
-5.01550775,1.17677398,0.06385213,1.04410049,0.02842852,0.00065924,0.10584266,0.00000000
-5.00950475,1.20544078,0.06742158,1.07274101,0.02824797,0.00069366,0.10355735,0.00000000
-5.00350175,1.23690244,0.07250147,1.10196286,0.02861003,0.00073738,0.10247210,0.00000000
-4.99749875,1.27123832,0.07916851,1.13165741,0.02953341,0.00079095,0.10271115,0.00000000
-4.99149575,1.30853705,0.08748882,1.16174580,0.03103328,0.00085483,0.10438615,0.00000000
-4.98549275,1.34889193,0.09751449,1.19218043,0.03312046,0.00092937,0.10759269,0.00000000
-4.97948974,1.39239349,0.10927966,1.22294393,0.03580041,0.00101478,0.11240672,0.00000000
-4.97348674,1.43911910,0.12279643,1.25404538,0.03907223,0.00111111,0.11888097,0.00000000
-4.96748374,1.48912009,0.13805069,1.28551388,0.04292743,0.00121823,0.12704148,0.00000000
-4.96148074,1.54240693,0.15499805,1.31738973,0.04734884,0.00133581,0.13688431,0.00000000
-4.95547774,1.59893298,0.17356035,1.34971363,0.05230960,0.00146329,0.14837266,0.00000000
-4.94947474,1.65857805,0.19362268,1.38251446,0.05777222,0.00159987,0.16143449,0.00000000
-4.94347174,1.72113256,0.21503146,1.41579639,0.06368797,0.00174449,0.17596093,0.00000000
-4.93746873,1.78628360,0.23759362,1.44952616,0.06999656,0.00189587,0.19180551,0.00000000
-4.93146573,1.85360402,0.26107718,1.48362130,0.07662620,0.00205246,0.20878448,0.00000000
-4.92546273,1.92254556,0.28521336,1.51794037,0.08349409,0.00221247,0.22667832,0.00000000
-4.91945973,1.99243719,0.30970023,1.55227579,0.09050733,0.00237393,0.24523450,0.00000000
-4.91345673,2.06248918,0.33420804,1.58635018,0.09756440,0.00253467,0.26417158,0.00000000
-4.90745373,2.13180353,0.35838602,1.61981661,0.10455697,0.00269239,0.28318462,0.00000000
-4.90145073,2.19939087,0.38187065,1.65226315,0.11137223,0.00284472,0.30195181,0.00000000
-4.89544772,2.26419347,0.40429494,1.68322180,0.11789552,0.00298925,0.32014217,0.00000000
-4.88944472,2.32511400,0.42529865,1.71218161,0.12401328,0.00312364,0.33742414,0.00000000
-4.88344172,2.38104877,0.44453886,1.73860547,0.12961610,0.00324561,0.35347472,0.00000000
-4.87743872,2.43092441,0.46170064,1.76195007,0.13460190,0.00335311,0.36798888,0.00000000
-4.87143572,2.47373622,0.47650724,1.78168786,0.13887897,0.00344427,0.38068882,0.00000000
-4.86543272,2.50858653,0.48872944,1.79733018,0.14236885,0.00351758,0.39133279,0.00000000
-4.85942971,2.53472131,0.49819367,1.80845027,0.14500884,0.00357184,0.39972303,0.00000000
-4.85342671,2.55156303,0.50478835,1.81470493,0.14675415,0.00360628,0.40571246,0.00000000
-4.84742371,2.55873830,0.50846842,1.81585378,0.14757940,0.00362054,0.40920984,0.00000000
-4.84142071,2.55609870,0.50925755,1.81177493,0.14747965,0.00361470,0.41018318,0.00000000
-4.83541771,2.54373374,0.50724821,1.80247633,0.14647071,0.00358931,0.40866125,0.00000000
-4.82941471,2.52197519,0.50259928,1.78810199,0.14458877,0.00354533,0.40473297,0.00000000
-4.82341171,2.49139249,0.49553151,1.76893279,0.14188950,0.00348414,0.39854496,0.00000000
-4.81740870,2.45277928,0.48632093,1.74538178,0.13844646,0.00340750,0.39029704,0.00000000
-4.81140570,2.40713174,0.47529050,1.71798407,0.13434901,0.00331745,0.38023619,0.00000000
-4.80540270,2.35561963,0.46280023,1.68738183,0.12969980,0.00321630,0.36864902,0.00000000
-4.79939970,2.29955121,0.44923645,1.65430510,0.12461194,0.00310655,0.35585316,0.00000000
-4.79339670,2.24033386,0.43500025,1.61954922,0.11920595,0.00299079,0.34218792,0.00000000
-4.78739370,2.17943173,0.42049592,1.58395003,0.11360660,0.00287166,0.32800461,0.00000000
-4.78139070,2.11832248,0.40611957,1.54835784,0.10793978,0.00275174,0.31365694,0.00000000
-4.77538769,2.05845477,0.39224834,1.51361128,0.10232954,0.00263351,0.29949168,0.00000000
-4.76938469,2.00120791,0.37923070,1.48051220,0.09689527,0.00251928,0.28584019,0.00000000
-4.76338169,1.94785550,0.36737795,1.44980244,0.09174924,0.00241114,0.27301077,0.00000000
-4.75737869,1.89953376,0.35695726,1.42214352,0.08699444,0.00231089,0.26128227,0.00000000
-4.75137569,1.85721576,0.34818641,1.39809955,0.08272277,0.00222004,0.25089895,0.00000000
-4.74537269,1.82169200,0.34123012,1.37812420,0.07901375,0.00213977,0.24206670,0.00000000
-4.73936968,1.79355744,0.33619837,1.36255163,0.07593343,0.00207094,0.23495063,0.00000000
-4.73336668,1.77320518,0.33314615,1.35159166,0.07353380,0.00201405,0.22967396,0.00000000
-4.72736368,1.76082616,0.33207503,1.34532886,0.07185250,0.00196928,0.22631804,0.00000000
-4.72136068,1.75641461,0.33293605,1.34372541,0.07091278,0.00193652,0.22492350,0.00000000
-4.71535768,1.75977822,0.33563385,1.34662714,0.07072374,0.00191534,0.22549219,0.00000000
-4.70935468,1.77055246,0.34003190,1.35377232,0.07128080,0.00190509,0.22798989,0.00000000
-4.70335168,1.78821796,0.34595843,1.36480262,0.07256624,0.00190488,0.23234944,0.00000000
-4.69734867,1.81212014,0.35321297,1.37927559,0.07454995,0.00191363,0.23847429,0.00000000
-4.69134567,1.84149014,0.36157322,1.39667814,0.07719024,0.00193013,0.24624221,0.00000000
-4.68534267,1.87546644,0.37080189,1.41644042,0.08043470,0.00195305,0.25550901,0.00000000
-4.67933967,1.91311627,0.38065356,1.43794981,0.08422114,0.00198101,0.26611230,0.00000000
-4.67333667,1.95345658,0.39088112,1.46056445,0.08847866,0.00201256,0.27787504,0.00000000
-4.66733367,1.99547399,0.40124183,1.48362615,0.09312862,0.00204627,0.29060904,0.00000000
-4.66133067,2.03814349,0.41150270,1.50647262,0.09808591,0.00208073,0.30411819,0.00000000
-4.65532766,2.08044598,0.42144529,1.52844869,0.10326011,0.00211457,0.31820152,0.00000000
-4.64932466,2.12138442,0.43086970,1.54891677,0.10855690,0.00214651,0.33265618,0.00000000
-4.64332166,2.15999876,0.43959782,1.56726644,0.11387948,0.00217534,0.34728015,0.00000000
-4.63731866,2.19537978,0.44747577,1.58292332,0.11913018,0.00219997,0.36187502,0.00000000
-4.63131566,2.22668191,0.45437564,1.59535729,0.12421213,0.00221945,0.37624848,0.00000000
-4.62531266,2.25313515,0.46019640,1.60409018,0.12903104,0.00223293,0.39021692,0.00000000
-4.61930965,2.27405606,0.46486420,1.60870283,0.13349702,0.00223972,0.40360785,0.00000000
-4.61330665,2.28885786,0.46833197,1.60884169,0.13752644,0.00223928,0.41626226,0.00000000
-4.60730365,2.29705952,0.47057848,1.60422476,0.14104371,0.00223121,0.42803688,0.00000000
-4.60130065,2.29829350,0.47160676,1.59464672,0.14398303,0.00221526,0.43880621,0.00000000
-4.59529765,2.29231211,0.47144220,1.57998319,0.14628992,0.00219133,0.44846442,0.00000000
-4.58929465,2.27899193,0.47013004,1.56019376,0.14792256,0.00215946,0.45692684,0.00000000
-4.58329165,2.25833608,0.46773265,1.53532358,0.14885285,0.00211984,0.46413114,0.00000000
-4.57728864,2.23047410,0.46432640,1.50550337,0.14906711,0.00207279,0.47003802,0.00000000
-4.57128564,2.19565894,0.45999842,1.47094747,0.14856641,0.00201875,0.47463148,0.00000000
-4.56528264,2.15426115,0.45484308,1.43195000,0.14736653,0.00195826,0.47791845,0.00000000
-4.55927964,2.10676011,0.44895861,1.38887890,0.14549747,0.00189197,0.47992790,0.00000000
-4.55327664,2.05373236,0.44244365,1.34216798,0.14300254,0.00182061,0.48070945,0.00000000
-4.54727364,1.99583731,0.43539403,1.29230710,0.13993717,0.00174496,0.48033138,0.00000000
-4.54127064,1.93380086,0.42789989,1.23983081,0.13636724,0.00166586,0.47887824,0.00000000
-4.53526763,1.86839717,0.42004319,1.18530564,0.13236729,0.00158417,0.47644812,0.00000000
-4.52926463,1.80042959,0.41189574,1.12931669,0.12801845,0.00150077,0.47314963,0.00000000
-4.52326163,1.73071119,0.40351787,1.07245389,0.12340625,0.00141652,0.46909880,0.00000000
-4.51725863,1.66004573,0.39495778,1.01529841,0.11861841,0.00133226,0.46441595,0.00000000
-4.51125563,1.58920990,0.38625153,0.95840990,0.11374266,0.00124879,0.45922271,0.00000000
-4.50525263,1.51893727,0.37742383,0.90231489,0.10886465,0.00116685,0.45363932,0.00000000
-4.49924962,1.44990473,0.36848934,0.84749687,0.10406600,0.00108714,0.44778221,0.00000000
-4.49324662,1.38272169,0.35945463,0.79438820,0.09942264,0.00101026,0.44176206,0.00000000
-4.48724362,1.31792236,0.35032046,0.74336434,0.09500331,0.00093676,0.43568223,0.00000000
-4.48124062,1.25596111,0.34108440,0.69474021,0.09086836,0.00086708,0.42963774,0.00000000
-4.47523762,1.19721088,0.33174350,0.64876879,0.08706883,0.00080161,0.42371456,0.00000000
-4.46923462,1.14196435,0.32229683,0.60564183,0.08364577,0.00074064,0.41798939,0.00000000
-4.46323162,1.09043745,0.31274784,0.56549236,0.08062984,0.00068441,0.41252968,0.00000000
-4.45722861,1.04277477,0.30310624,0.52839874,0.07804114,0.00063307,0.40739379,0.00000000
-4.45122561,0.99905635,0.29338933,0.49438988,0.07588926,0.00058673,0.40263144,0.00000000
-4.44522261,0.95930515,0.28362279,0.46345124,0.07417353,0.00054543,0.39828394,0.00000000
-4.43921961,0.92349490,0.27384071,0.43553119,0.07288346,0.00050917,0.39438458,0.00000000
-4.43321661,0.89155765,0.26408506,0.41054749,0.07199930,0.00047792,0.39095868,0.00000000
-4.42721361,0.86339080,0.25440455,0.38839345,0.07149281,0.00045160,0.38802362,0.00000000
-4.42121061,0.83886323,0.24485304,0.36894367,0.07132818,0.00043010,0.38558861,0.00000000
-4.41520760,0.81782048,0.23548759,0.35205905,0.07146300,0.00041331,0.38365424,0.00000000
-4.40920460,0.80008897,0.22636639,0.33759117,0.07184950,0.00040106,0.38221201,0.00000000
-4.40320160,0.78547920,0.21754660,0.32538579,0.07243580,0.00039318,0.38124370,0.00000000
-4.39719860,0.77378835,0.20908244,0.31528578,0.07316733,0.00038948,0.38072078,0.00000000
-4.39119560,0.76480224,0.20102359,0.30713337,0.07398837,0.00038973,0.38060395,0.00000000
-4.38519260,0.75829722,0.19341399,0.30077193,0.07484358,0.00039368,0.38084288,0.00000000
-4.37918959,0.75404207,0.18629122,0.29604748,0.07567971,0.00040108,0.38137629,0.00000000
-4.37318659,0.75180021,0.17968649,0.29281004,0.07644716,0.00041163,0.38213234,0.00000000
-4.36718359,0.75133258,0.17362519,0.29091490,0.07710159,0.00042501,0.38302960,0.00000000
-4.36118059,0.75240113,0.16812804,0.29022410,0.07760544,0.00044091,0.38397840,0.00000000
-4.35517759,0.75477308,0.16321278,0.29060796,0.07792923,0.00045897,0.38488279,0.00000000
-4.34917459,0.75822598,0.15889617,0.29194685,0.07805273,0.00047884,0.38564290,0.00000000
-4.34317159,0.76255325,0.15519635,0.29413316,0.07796582,0.00050016,0.38615778,0.00000000
-4.33716858,0.76757019,0.15213523,0.29707332,0.07766906,0.00052260,0.38632855,0.00000000
-4.33116558,0.77312001,0.14974091,0.30068985,0.07717396,0.00054583,0.38606178,0.00000000
-4.32516258,0.77907955,0.14804981,0.30492319,0.07650282,0.00056954,0.38527297,0.00000000
-4.31915958,0.78536438,0.14710848,0.30973331,0.07568822,0.00059350,0.38388996,0.00000000
-4.31315658,0.79193280,0.14697483,0.31510071,0.07477220,0.00061750,0.38185603,0.00000000
-4.30715358,0.79878832,0.14771879,0.32102682,0.07380501,0.00064140,0.37913272,0.00000000
