energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,W_p_up,W_d_up
-5.50175088,2.98877516,0.08041924,0.94377644,0.90171033,0.00000000,1.35813442,1.13390655
-5.49574787,2.93450640,0.07518099,0.90342221,0.93034368,0.00000000,1.29220757,1.15578911
-5.48974487,2.89303939,0.06999194,0.86490598,0.96584657,0.00000000,1.23206417,1.18523601
-5.48374187,2.86624115,0.06491676,0.82898836,1.00850667,0.00000000,1.17897791,1.22267587
-5.47773887,2.85565671,0.06001546,0.79636971,1.05845280,0.00000000,1.13410636,1.26836557
-5.47173587,2.86246486,0.05534246,0.76767601,1.11564091,0.00000000,1.09848016,1.32237064
-5.46573287,2.88744735,0.05094588,0.74344762,1.17984597,0.00000000,1.07299759,1.38455262
-5.45972986,2.93097325,0.04686701,0.72413128,1.25066060,0.00000000,1.05842434,1.45456443
-5.45372686,2.99299934,0.04314000,0.71007548,1.32750097,0.00000000,1.05539839,1.53185428
-5.44772386,3.07308664,0.03979172,0.70152933,1.40962026,0.00000000,1.06443937,1.61567861
-5.44172086,3.17043276,0.03684183,0.69864477,1.49612950,0.00000000,1.08596188,1.70512371
-5.43571786,3.28391871,0.03430301,0.70148199,1.58602543,0.00000000,1.12029186,1.79913547
-5.42971486,3.41216827,0.03218137,0.71001756,1.67822438,0.00000000,1.16768500,1.89655629
-5.42371186,3.55361720,0.03047692,0.72415490,1.77160085,0.00000000,1.22834618,1.99616752
-5.41770885,3.70658910,0.02918425,0.74373652,1.86502938,0.00000000,1.30244842,2.09673561
-5.41170585,3.86937414,0.02829316,0.76855717,1.95742756,0.00000000,1.39015037,2.19705980
-5.40570285,4.04030673,0.02778945,0.79837743,2.04779830,0.00000000,1.49161066,2.29601907
-5.39969985,4.21783802,0.02765562,0.83293672,2.13526914,0.00000000,1.60699819,2.39261589
-5.39369685,4.40059945,0.02787159,0.87196523,2.21912665,0.00000000,1.73649679,2.48601453
-5.38769385,4.58745368,0.02841547,0.91519393,2.29884393,0.00000000,1.88030374,2.57557190
-5.38169085,4.77753019,0.02926408,0.96236216,2.37409983,0.00000000,2.03862103,2.66085924
-5.37568784,4.97024338,0.03039356,1.01322231,2.44478870,0.00000000,2.21163937,2.74167354
-5.36968484,5.16529218,0.03177972,1.06754141,2.51102011,0.00000000,2.39951480,2.81803808
-5.36368184,5.36264111,0.03339845,1.12509933,2.57310860,0.00000000,2.60233855,2.89019212
-5.35767884,5.56248390,0.03522582,1.18568406,2.63155394,0.00000000,2.82010120,2.95857055
-5.35167584,5.76519204,0.03723823,1.24908403,2.68701311,0.00000000,3.05265249,3.02377464
-5.34567284,5.97125119,0.03941233,1.31507840,2.74026550,0.00000000,3.29965899,3.08653587
-5.33966983,6.18118968,0.04172492,1.38342567,2.79217345,0.00000000,3.56056161,3.14767485
-5.33366683,6.39550339,0.04415279,1.45385193,2.84364019,0.00000000,3.83453594,3.20805801
-5.32766383,6.61458195,0.04667246,1.52603925,2.89556754,0.00000000,4.12045770,3.26855438
-5.32166083,6.83864089,0.04925997,1.59961563,2.94881569,0.00000000,4.41687630,3.32999500
-5.31565783,7.06766401,0.05189069,1.67414727,3.00416688,0.00000000,4.72199876,3.39313699
-5.30965483,7.30135981,0.05453914,1.74913409,3.06229479,0.00000000,5.03368616,3.45863410
-5.30365183,7.53913447,0.05717901,1.82400922,3.12374074,0.00000000,5.34946411,3.52701481
-5.29764882,7.78008325,0.05978316,1.89814301,3.18889732,0.00000000,5.66654804,3.59866865
-5.29164582,8.02300040,0.06232391,1.97085173,3.25799964,0.00000000,5.98188345,3.67384052
-5.28564282,8.26640708,0.06477334,2.04141088,3.33112365,0.00000000,6.29220033,3.75263258
-5.27963982,8.50859490,0.06710382,2.10907282,3.40819075,0.00000000,6.59408005,3.83501230
-5.27363682,8.74768233,0.06928866,2.17308797,3.48897728,0.00000000,6.88403257,3.92082527
-5.26763382,8.98168001,0.07130285,2.23272863,3.57312748,0.00000000,7.15858071,4.00981087
-5.26163082,9.20856065,0.07312388,2.28731440,3.66016835,0.00000000,7.41434827,4.10161901
-5.25562781,9.42632910,0.07473262,2.33623775,3.74952480,0.00000000,7.64814800,4.19582598
-5.24962481,9.63308821,0.07611413,2.37898842,3.84053377,0.00000000,7.85706569,4.29194810
-5.24362181,9.82709667,0.07725848,2.41517538,3.93245636,0.00000000,8.03853676,4.38945182
-5.23761881,10.00681565,0.07816134,2.44454500,4.02448737,0.00000000,8.19041197,4.48775977
-5.23161581,10.17094206,0.07882455,2.46699436,4.11576193,0.00000000,8.31100961,4.58625251
-5.22561281,10.31842736,0.07925631,2.48257902,4.20535967,0.00000000,8.39915218,4.68426653
-5.21960980,10.44848179,0.07947128,2.49151442,4.29230708,0.00000000,8.45418639,4.78108923
-5.21360680,10.56056505,0.07949030,2.49417112,4.37557898,0.00000000,8.47598617,4.87595233
-5.20760380,10.65436540,0.07933994,2.49106357,4.45410044,0.00000000,8.46493936,4.96802513
-5.20160080,10.72976967,0.07905177,2.48283321,4.52675037,0.00000000,8.42191921,5.05640938
-5.19559780,10.78682746,0.07866132,2.47022645,4.59236816,0.00000000,8.34824292,5.14013730
-5.18959480,10.82571254,0.07820698,2.45406864,4.64976429,0.00000000,8.24561956,5.21817420
-5.18359180,10.84668501,0.07772866,2.43523508,4.69773580,0.00000000,8.11609030,5.28942662
-5.17758879,10.85005678,0.07726642,2.41462050,4.73508687,0.00000000,7.96196393,5.35275681
-5.17158579,10.83616299,0.07685900,2.39310821,4.76065444,0.00000000,7.78575061,5.40700334
-5.16558279,10.80534084,0.07654252,2.37154029,4.77333831,0.00000000,7.59009660,5.45100753
-5.15957979,10.75791689,0.07634915,2.35069002,4.77213455,0.00000000,7.37772239,5.48364468
-5.15357679,10.69420294,0.07630601,2.33123757,4.75617090,0.00000000,7.15136622,5.50385845
-5.14757379,10.61449978,0.07643433,2.31374983,4.72474232,0.00000000,6.91373444,5.51069694
-5.14157079,10.51910775,0.07674874,2.29866499,4.67734478,0.00000000,6.66745953,5.50334804
-5.13556778,10.40834226,0.07725694,2.28628230,4.61370528,0.00000000,6.41506638,5.48117233
-5.12956478,10.28255246,0.07795962,2.27675718,4.53380631,0.00000000,6.15894647,5.44373142
-5.12356178,10.14214083,0.07885069,2.27010154,4.43790305,0.00000000,5.90133960,5.39081006
-5.11755878,9.98758183,0.07991775,2.26618918,4.32653195,0.00000000,5.64432219,5.32243065
-5.11155578,9.81943781,0.08114284,2.26476568,4.20051008,0.00000000,5.38980116,5.23885945
-5.10555278,9.63837088,0.08250341,2.26546226,4.06092468,0.00000000,5.13951209,5.14060397
-5.09954977,9.44514977,0.08397341,2.26781296,3.90911319,0.00000000,4.89502034,5.02840188
-5.09354677,9.24065138,0.08552451,2.27127430,3.74663456,0.00000000,4.65772412,4.90320214
-5.08754377,9.02585707,0.08712741,2.27524669,3.57523284,0.00000000,4.42885833,4.76613942
-5.08154077,8.80184409,0.08875311,2.27909674,3.39679479,0.00000000,4.20949833,4.61850340
-5.07553777,8.56977324,0.09037411,2.28217978,3.21330311,0.00000000,4.00056315,4.46170460
-5.06953477,8.33087355,0.09196558,2.28386175,3.02678760,0.00000000,3.80281775,4.29723859
-5.06353177,8.08642538,0.09350629,2.28353990,2.83927599,0.00000000,3.61687427,4.12665021
-5.05752876,7.83774304,0.09497944,2.28066176,2.65274657,0.00000000,3.44319252,3.95149962
-5.05152576,7.58615787,0.09637321,2.27474168,2.46908442,0.00000000,3.28208006,3.77333123
-5.04552276,7.33300278,0.09768117,2.26537483,2.29004257,0.00000000,3.13369237,3.59364684
-5.03951976,7.07959869,0.09890233,2.25224820,2.11720948,0.00000000,2.99803383,3.41388329
-5.03351676,6.82724315,0.10004110,2.23514831,1.95198345,0.00000000,2.87496006,3.23539522
-5.02751376,6.57720117,0.10110692,2.21396585,1.79555439,0.00000000,2.76418224,3.05944255
-5.02151076,6.33069792,0.10211370,2.18869685,1.64889307,0.00000000,2.66527393,2.88718250
-5.01550775,6.08891290,0.10307914,2.15944076,1.51274728,0.00000000,2.57768057,2.71966547
-5.00950475,5.85297498,0.10402383,2.12639553,1.38764460,0.00000000,2.50073206,2.55783387
-5.00350175,5.62395773,0.10497022,2.08984989,1.27390071,0.00000000,2.43365801,2.40252336
-4.99749875,5.40287450,0.10594158,2.05017330,1.17163228,0.00000000,2.37560564,2.25446543
-4.99149575,5.19067296,0.10696086,2.00780391,1.08077362,0.00000000,2.32565980,2.11429073
-4.98549275,4.98822883,0.10804960,1.96323503,1.00109579,0.00000000,2.28286446,1.98253265
-4.97948974,4.79633906,0.10922685,1.91700078,0.93222737,0.00000000,2.24624503,1.85963077
-4.97348674,4.61571460,0.11050824,1.86966132,0.87367602,0.00000000,2.21483079,1.74593402
-4.96748374,4.44697358,0.11190523,1.82178838,0.82485011,0.00000000,2.18767665,1.64170365
-4.96148074,4.29063558,0.11342447,1.77395173,0.78507990,0.00000000,2.16388370,1.54711625
-4.95547774,4.14711779,0.11506748,1.72670705,0.75363793,0.00000000,2.14261797,1.46226716
-4.94947474,4.01673427,0.11683062,1.68058575,0.72975838,0.00000000,2.12312689,1.38717462
-4.94347174,3.89969882,0.11870531,1.63608725,0.71265528,0.00000000,2.10475353,1.32178517
-4.93746873,3.79613228,0.12067863,1.59367381,0.70153963,0.00000000,2.08694810,1.26598056
-4.93146573,3.70607454,0.12273418,1.55376821,0.69563542,0.00000000,2.06927713,1.21958634
-4.92546273,3.62950125,0.12485329,1.51675420,0.69419456,0.00000000,2.05143013,1.18238216
-4.91945973,3.56634456,0.12701644,1.48297949,0.69651078,0.00000000,2.03322410,1.15411358
-4.91345673,3.51651712,0.12920492,1.45276083,0.70193245,0.00000000,2.01460582,1.13450506
-4.90745373,3.47993777,0.13140253,1.42639074,0.70987404,0.00000000,1.99565218,1.12327328
-4.90145073,3.45655713,0.13359743,1.40414503,0.71982627,0.00000000,1.97656837,1.12014024
-4.89544772,3.44638093,0.13578373,1.38629028,0.73136431,0.00000000,1.95768392,1.12484511
-4.88944472,3.44948884,0.13796303,1.37309050,0.74415394,0.00000000,1.93944628,1.13715377
-4.88344172,3.46604643,0.14014553,1.36481190,0.75795507,0.00000000,1.92241158,1.15686529
-4.87743872,3.49630825,0.14235073,1.36172499,0.77262238,0.00000000,1.90723219,1.18381435
-4.87143572,3.54061018,0.14460763,1.36410331,0.78810255,0.00000000,1.89464078,1.21786903
-4.86543272,3.59934997,0.14695428,1.37221825,0.80442800,0.00000000,1.88543026,1.25892346
-4.85942971,3.67295540,0.14943667,1.38632956,0.82170695,0.00000000,1.88042973,1.30688541
-4.85342671,3.76184045,0.15210700,1.40667178,0.84010978,0.00000000,1.88047617,1.36165899
-4.84742371,3.86635065,0.15502126,1.43343669,0.85985205,0.00000000,1.88638236,1.42312308
-4.84142071,3.98669982,0.15823628,1.46675267,0.88117468,0.00000000,1.89890148,1.49110656
-4.83541771,4.12290102,0.16180636,1.50666168,0.90432174,0.00000000,1.91868944,1.56536164
-4.82941471,4.27469546,0.16577952,1.55309544,0.92951701,0.00000000,1.94626612,1.64553685
-4.82341171,4.44148363,0.17019368,1.60585194,0.95694012,0.00000000,1.98197724,1.73115141
-4.81740870,4.62226295,0.17507294,1.66457419,0.98670354,0.00000000,2.02595858,1.82157290
-4.81140570,4.81557679,0.18042414,1.72873257,1.01883147,0.00000000,2.07810452,1.91599994
-4.80540270,5.01947885,0.18623390,1.79761260,1.05324203,0.00000000,2.13804299,2.01345153
-4.79939970,5.23151692,0.19246639,1.87030940,1.08973356,0.00000000,2.20511865,2.11276437
-4.79339670,5.44873872,0.19906207,1.94572994,1.12797618,0.00000000,2.27838590,2.21259921
-4.78739370,5.66772189,0.20593727,2.02260389,1.16750931,0.00000000,2.35661320,2.31145674
-4.78139070,5.88462857,0.21298509,2.09950346,1.20774539,0.00000000,2.43829933,2.40770292
-4.77538769,6.09528413,0.22007722,2.17487184,1.24798028,0.00000000,2.52170186,2.49960349
-4.76938469,6.29527759,0.22706709,2.24705975,1.28740975,0.00000000,2.60487747,2.58536625
-4.76338169,6.48008070,0.23379383,2.31436891,1.32515180,0.00000000,2.68573309,2.66318990
-4.75737869,6.64518083,0.24008725,2.37510072,1.36027389,0.00000000,2.76208603,2.73131723
-4.75137569,6.78622225,0.24577339,2.42760821,1.39182376,0.00000000,2.83173094,2.78809043
-4.74537269,6.89914958,0.25068058,2.47034911,1.41886279,0.00000000,2.89251097,2.83200607
-4.73936968,6.98034678,0.25464556,2.50193750,1.44050003,0.00000000,2.94238981,2.86176713
-4.73336668,7.02676534,0.25751954,2.52119173,1.45592559,0.00000000,2.97952174,2.87632955
-4.72736368,7.03603540,0.25917383,2.52717632,1.46444166,0.00000000,3.00231619,2.87494123
-4.72136068,7.00655463,0.25950475,2.51923586,1.46548972,0.00000000,3.00949410,2.85717129
-4.71535768,6.93755040,0.25843769,2.49701925,1.45867270,0.00000000,3.00013326,2.82292842
-4.70935468,6.82911249,0.25592999,2.46049306,1.44377096,0.00000000,2.97370064,2.77246726
-4.70335168,6.68219466,0.25197273,2.40994358,1.42075156,0.00000000,2.93007031,2.70638251
-4.69734867,6.49858527,0.24659101,2.34596727,1.38977022,0.00000000,2.86952616,2.62559114
-4.69134567,6.28084836,0.23984318,2.26945031,1.35116618,0.00000000,2.79274945,2.53130347
-4.68534267,6.03223842,0.23181860,2.18153826,1.30545024,0.00000000,2.70079216,2.42498466
-4.67933967,5.75659275,0.22263450,2.08359722,1.25328662,0.00000000,2.59503735,2.30830824
-4.67333667,5.45820693,0.21243174,1.97716858,1.19546975,0.00000000,2.47714888,2.18310402
-4.66733367,5.14169884,0.20136994,1.86391927,1.13289706,0.00000000,2.34901282,2.05130265
-4.66133067,4.81186760,0.18962212,1.74558995,1.06653910,0.00000000,2.21267351,1.91487920
-4.65532766,4.47355351,0.17736907,1.62394326,0.99740861,0.00000000,2.07026719,1.77579817
-4.64932466,4.13150450,0.16479382,1.50071437,0.92652957,0.00000000,1.92395610,1.63596212
-4.64332166,3.79025448,0.15207629,1.37756566,0.85490792,0.00000000,1.77586596,1.49716563
-4.63731866,3.45401758,0.13938846,1.25604722,0.78350478,0.00000000,1.62802906,1.36105633
-4.63131566,3.12660163,0.12689019,1.13756430,0.71321336,0.00000000,1.48233507,1.22910381
-4.62531266,2.81134290,0.11472575,1.02335258,0.64484015,0.00000000,1.34049109,1.10257731
-4.61930965,2.51106305,0.10302126,0.91446159,0.57909080,0.00000000,1.20399172,0.98253215
-4.61330665,2.22804818,0.09188299,0.81174641,0.51656107,0.00000000,1.07409980,0.86980487
-4.60730365,1.96404886,0.08139652,0.71586701,0.45773263,0.00000000,0.95183743,0.76501639
-4.60130065,1.72029920,0.07162679,0.62729484,0.40297344,0.00000000,0.83798690,0.66858229
-4.59529765,1.49755235,0.06261876,0.54632544,0.35254243,0.00000000,0.73310040,0.58072930
-4.58929465,1.29612950,0.05439889,0.47309625,0.30659768,0.00000000,0.63751740,0.50151646
-4.58329165,1.11597897,0.04697695,0.40760814,0.26520753,0.00000000,0.55138807,0.43085989
-4.57728864,0.95674221,0.04034835,0.34974967,0.22836388,0.00000000,0.47470133,0.36855978
-4.57128564,0.81782335,0.03449659,0.29932269,0.19599685,0.00000000,0.40731593,0.31432835
-4.56528264,0.69845946,0.02939596,0.25606827,0.16799017,0.00000000,0.34899287,0.26781755
-4.55927964,0.59778865,0.02501411,0.21969199,0.14419662,0.00000000,0.29942807,0.22864577
-4.55327664,0.51491394,0.02131460,0.18988758,0.12445284,0.00000000,0.25828380,0.19642246
-4.54727364,0.44896094,0.01825923,0.16635835,0.10859315,0.00000000,0.22521790,0.17077013
-4.54127064,0.39912788,0.01581010,0.14883585,0.09646181,0.00000000,0.19990998,0.15134323
-4.53526763,0.36472699,0.01393139,0.13709516,0.08792358,0.00000000,0.18208391,0.13784356
-4.52926463,0.34521649,0.01259077,0.13096684,0.08287218,0.00000000,0.17152607,0.13003196
-4.52326163,0.34022282,0.01176050,0.13034498,0.08123657,0.00000000,0.16809905,0.12773624
-4.51725863,0.34955291,0.01141809,0.13519165,0.08298498,0.00000000,0.17175065,0.13085529
-4.51125563,0.37319661,0.01154671,0.14553748,0.08812657,0.00000000,0.18251800,0.13935947
-4.50525263,0.41131946,0.01213512,0.16147853,0.09671087,0.00000000,0.20052689,0.15328745
-4.49924962,0.46424627,0.01317742,0.18316960,0.10882488,0.00000000,0.22598631,0.17273955
-4.49324662,0.53243607,0.01467243,0.21081420,0.12458808,0.00000000,0.25917848,0.19786805
-4.48724362,0.61644905,0.01662281,0.24465134,0.14414541,0.00000000,0.30044450,0.22886449
-4.48124062,0.71690654,0.01903397,0.28493963,0.16765840,0.00000000,0.35016596,0.26594461
-4.47523762,0.83444505,0.02191285,0.33193902,0.19529466,0.00000000,0.40874308,0.30933109
-4.46923462,0.96966569,0.02526647,0.38589076,0.22721613,0.00000000,0.47656969,0.35923481
-4.46323162,1.12308062,0.02910051,0.44699619,0.26356620,0.00000000,0.55400597,0.41583507
-4.45722861,1.29505823,0.03341778,0.51539516,0.30445627,0.00000000,0.64134948,0.47925948
-4.45122561,1.48576914,0.03821676,0.59114477,0.34995218,0.00000000,0.73880568,0.54956435
-4.44522261,1.69513522,0.04349026,0.67419948,0.40006088,0.00000000,0.84645878,0.62671623
-4.43921961,1.92278398,0.04922421,0.76439352,0.45471801,0.00000000,0.96424424,0.71057556
-4.43321661,2.16801063,0.05539670,0.86142644,0.51377692,0.00000000,1.09192408,0.80088321
-4.42721361,2.42975021,0.06197727,0.96485295,0.57699963,0.00000000,1.22906627,0.89725079
-4.42121061,2.70656172,0.06892656,1.07407768,0.64405036,0.00000000,1.37502938,0.99915536
-4.41520760,2.99662623,0.07619631,1.18835569,0.71449205,0.00000000,1.52895384,1.10593928
-4.40920460,3.29775994,0.08372979,1.30679921,0.78778630,0.00000000,1.68976038,1.21681546
-4.40320160,3.60744317,0.09146261,1.42839070,0.86329708,0.00000000,1.85615674,1.33087839
-4.39719860,3.92286490,0.09932389,1.55200235,0.94029822,0.00000000,2.02665287,1.44712070
-4.39119560,4.24098227,0.10723784,1.67642148,1.01798488,0.00000000,2.19958454,1.56445511
-4.38519260,4.55859318,0.11512564,1.80038102,1.09548859,0.00000000,2.37314527,1.68174092
-4.37918959,4.87241957,0.12290751,1.92259415,1.17189564,0.00000000,2.54542544,1.79781430
-4.37318659,5.17919812,0.13050494,2.04179148,1.24626824,0.00000000,2.71445760,1.91152102
-4.36718359,5.47577445,0.13784296,2.15675922,1.31766765,0.00000000,2.87826614,2.02175036
-4.36118059,5.75919659,0.14485231,2.26637652,1.38517856,0.00000000,3.03491949,2.12746851
-4.35517759,6.02680316,0.15147139,2.36965002,1.44793361,0.00000000,3.18258269,2.22774999
-4.34917459,6.27630179,0.15764795,2.46574376,1.50513719,0.00000000,3.31956781,2.32180531
-4.34317159,6.50583357,0.16334032,2.55400282,1.55608737,0.00000000,3.44438012,2.40900356
-4.33716858,6.71402011,0.16851819,2.63396922,1.60019510,0.00000000,3.55575773,2.48888853
-4.33116558,6.89999024,0.17316280,2.70538902,1.63699979,0.00000000,3.65270282,2.56118754
-4.32516258,7.06338492,0.17726666,2.76821018,1.66618052,0.00000000,3.73450293,2.62581228
-4.31915958,7.20433969,0.18083261,2.82257105,1.68756254,0.00000000,3.80074136,2.68285153
-4.31315658,7.32344563,0.18387251,2.86878010,1.70111856,0.00000000,3.85129624,2.73255620
-4.30715358,7.42169079,0.18640539,2.90728791,1.70696514,0.00000000,3.88632851,2.77531730
