energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-2.92646323,2.50251253,0.39852521,2.09265389,0.00077965,0.02168196,0.00189562,0.11098346,0.16062432,0.39340959
-2.92046023,2.46527967,0.39714619,2.06495564,0.00074096,0.02085943,0.00198955,0.10779831,0.15583990,0.38704647
-2.91445723,2.43120710,0.39790906,2.03969816,0.00070743,0.02006662,0.00209431,0.10455255,0.15150020,0.38097012
-2.90845423,2.40084336,0.40069862,2.01752845,0.00067926,0.01931337,0.00220810,0.10127806,0.14761895,0.37517029
-2.90245123,2.37457997,0.40536580,1.99896651,0.00065653,0.01860780,0.00232888,0.09800574,0.14419600,0.36961070
-2.89644822,2.35264490,0.41173133,1.98439295,0.00063916,0.01795619,0.00245439,0.09476523,0.14121738,0.36423195
-2.89044522,2.33510246,0.41959039,1.97404197,0.00062691,0.01736289,0.00258218,0.09158480,0.13865600,0.35895557
-2.88444222,2.32185932,0.42871806,1.96799972,0.00061943,0.01683032,0.00270965,0.08849123,0.13647276,0.35368887
-2.87843922,2.31267631,0.43887542,1.96620800,0.00061625,0.01635909,0.00283413,0.08550969,0.13461815,0.34833029
-2.87243622,2.30718517,0.44981594,1.96847312,0.00061677,0.01594808,0.00295292,0.08266375,0.13303413,0.34277501
-2.86643322,2.30490938,0.46129215,1.97447917,0.00062035,0.01559464,0.00306337,0.07997523,0.13165646,0.33692063
-2.86043022,2.30528807,0.47306209,1.98380515,0.00062624,0.01529482,0.00316292,0.07746417,0.13041703,0.33067233
-2.85442721,2.30770172,0.48489547,1.99594497,0.00063371,0.01504363,0.00324922,0.07514866,0.12924646,0.32394772
-2.84842421,2.31149858,0.49657913,2.01032938,0.00064199,0.01483528,0.00332012,0.07304467,0.12807658,0.31668074
-2.84242121,2.31602057,0.50792179,2.02634874,0.00065033,0.01466348,0.00337382,0.07116587,0.12684286,0.30882488
-2.83641821,2.32062756,0.51875772,2.04337559,0.00065804,0.01452171,0.00340885,0.06952332,0.12548663,0.30035533
-2.83041521,2.32471921,0.52894935,2.06078606,0.00066448,0.01440345,0.00342416,0.06812522,0.12395707,0.29127026
-2.82441221,2.32775348,0.53838870,2.07797923,0.00066911,0.01430246,0.00341911,0.06697663,0.12221288,0.28159115
-2.81840920,2.32926142,0.54699767,2.09439386,0.00067150,0.01421295,0.00339355,0.06607911,0.12022348,0.27136228
-2.81240620,2.32885796,0.55472726,2.10952187,0.00067133,0.01412979,0.00334776,0.06543056,0.11796998,0.26064956
-2.80640320,2.32624857,0.56155584,2.12291850,0.00066843,0.01404864,0.00328250,0.06502496,0.11544560,0.24953870
-2.80040020,2.32123221,0.56748673,2.13420909,0.00066277,0.01396609,0.00319895,0.06485233,0.11265580,0.23813296
-2.79439720,2.31370088,0.57254519,2.14309273,0.00065444,0.01387971,0.00309870,0.06489871,0.10961794,0.22655071
-2.78839420,2.30363641,0.57677522,2.14934320,0.00064372,0.01378816,0.00298367,0.06514632,0.10636070,0.21492266
-2.78239120,2.29110516,0.58023632,2.15280788,0.00063098,0.01369115,0.00285609,0.06557390,0.10292313,0.20338918
-2.77638819,2.27625154,0.58300045,2.15340516,0.00061674,0.01358949,0.00271844,0.06615718,0.09935352,0.19209755
-2.77038519,2.25929083,0.58514950,2.15112114,0.00060162,0.01348505,0.00257334,0.06686950,0.09570805,0.18119941
-2.76438219,2.24050222,0.58677328,2.14600620,0.00058636,0.01338073,0.00242352,0.06768259,0.09204937,0.17084825
-2.75837919,2.22022229,0.58796812,2.13817200,0.00057176,0.01328037,0.00227174,0.06856751,0.08844503,0.16119701
-2.75237619,2.19883950,0.58883625,2.12778927,0.00055869,0.01318870,0.00212073,0.06949563,0.08496598,0.15239589
-2.74637319,2.17678961,0.58948565,2.11508643,0.00054803,0.01311123,0.00197309,0.07043966,0.08168505,0.14459011
-2.74037019,2.15455189,0.59003043,2.10034915,0.00054072,0.01305411,0.00183128,0.07137473,0.07867545,0.13791779
-2.73436718,2.13264600,0.59059145,2.08392045,0.00053764,0.01302407,0.00169756,0.07227937,0.07600943,0.13250778
-2.72836418,2.11162879,0.59129692,2.06620088,0.00053969,0.01302817,0.00157392,0.07313637,0.07375696,0.12847746
-2.72236118,2.09209059,0.59228279,2.04764823,0.00054767,0.01307372,0.00146211,0.07393352,0.07198455,0.12593043
-2.71635818,2.07465036,0.59369266,2.02877609,0.00056234,0.01316805,0.00136355,0.07466413,0.07075416,0.12495420
-2.71035518,2.05994900,0.59567690,2.01015057,0.00058434,0.01331834,0.00127936,0.07532729,0.07012221,0.12561775
-2.70435218,2.04864043,0.59839102,1.99238464,0.00061423,0.01353139,0.00121035,0.07592787,0.07013868,0.12796916
-2.69834917,2.04138017,0.60199292,1.97612957,0.00065242,0.01381342,0.00115702,0.07647629,0.07084632,0.13203323
-2.69234617,2.03881121,0.60663934,1.96206343,0.00069919,0.01416986,0.00111958,0.07698793,0.07227996,0.13780935
-2.68634317,2.04154754,0.61248130,1.95087639,0.00075466,0.01460513,0.00109796,0.07748243,0.07446589,0.14526956
-2.68034017,2.05015573,0.61965896,1.94325346,0.00081881,0.01512251,0.00109181,0.07798267,0.07742134,0.15435716
-2.67433717,2.06513530,0.62829598,1.93985491,0.00089145,0.01572392,0.00110058,0.07851367,0.08115411,0.16498572
-2.66833417,2.08689883,0.63849396,1.94129542,0.00097222,0.01640985,0.00112352,0.07910141,0.08566232,0.17703894
-2.66233117,2.11575291,0.65032696,1.94812276,0.00106060,0.01717931,0.00115971,0.07977158,0.09093425,0.19037122
-2.65632816,2.15188119,0.66383691,1.96079725,0.00115593,0.01802979,0.00120809,0.08054842,0.09694842,0.20480922
-2.65032516,2.19533045,0.67902992,1.97967295,0.00125737,0.01895731,0.00126754,0.08145371,0.10367380,0.22015441
-2.64432216,2.24600098,0.69587396,2.00498182,0.00136399,0.01995661,0.00133687,0.08250581,0.11107018,0.23618655
-2.63831916,2.30364197,0.71429810,2.03682167,0.00147471,0.02102126,0.00141487,0.08371907,0.11908882,0.25266825
-2.63231616,2.36785238,0.73419342,2.07514861,0.00158837,0.02214398,0.00150034,0.08510339,0.12767313,0.26935042
-2.62631316,2.43808770,0.75541555,2.11977463,0.00170370,0.02331687,0.00159217,0.08666407,0.13675971,0.28597842
-2.62031016,2.51367234,0.77778881,2.17037019,0.00181943,0.02453183,0.00168928,0.08840193,0.14627937,0.30229886
-2.61430715,2.59381717,0.80111165,2.22647200,0.00193420,0.02578083,0.00179073,0.09031367,0.15615834,0.31806669
-2.60830415,2.67764145,0.82516312,2.28749526,0.00204668,0.02705634,0.00189568,0.09239243,0.16631964,0.33305242
-2.60230115,2.76419803,0.84970996,2.35274991,0.00215556,0.02835162,0.00200345,0.09462854,0.17668434,0.34704902
-2.59629815,2.85250051,0.87451384,2.42145981,0.00225955,0.02966101,0.00211347,0.09701035,0.18717293,0.35987836
-2.59029515,2.94155107,0.89933845,2.49278399,0.00235745,0.03098022,0.00222533,0.09952511,0.19770665,0.37139679
-2.58429215,3.03036736,0.92395587,2.56583877,0.00244813,0.03230638,0.00233872,0.10215988,0.20820864,0.38149958
-2.57828914,3.11800743,0.94815201,2.63971977,0.00253057,0.03363820,0.00245347,0.10490233,0.21860513,0.39012409
-2.57228614,3.20359123,0.97173074,2.71352282,0.00260387,0.03497582,0.00256947,0.10774145,0.22882629,0.39725130
-2.56628314,3.28631798,0.99451669,2.78636291,0.00266726,0.03632070,0.00268668,0.11066807,0.23880709,0.40290588
-2.56028014,3.36547874,1.01635654,2.85739066,0.00272012,0.03767537,0.00280505,0.11367523,0.24848782,0.40715444
-2.55427714,3.44046381,1.03711889,2.92580578,0.00276197,0.03904304,0.00292455,0.11675828,0.25781455,0.41010225
-2.54827414,3.51076509,1.05669295,2.99086747,0.00279249,0.04042719,0.00304508,0.11991484,0.26673932,0.41188847
-2.54227114,3.57597370,1.07498615,3.05190165,0.00281153,0.04183111,0.00316644,0.12314453,0.27522019,0.41268009
-2.53626813,3.63577351,1.09192111,3.10830535,0.00281908,0.04325735,0.00328833,0.12644842,0.28322113,0.41266488
-2.53026513,3.68993130,1.10743217,3.15954857,0.00281530,0.04470729,0.00341030,0.12982849,0.29071181,0.41204359
-2.52426213,3.73828473,1.12146194,3.20517411,0.00280047,0.04618065,0.00353174,0.13328682,0.29766726,0.41102193
-2.51825913,3.78072903,1.13395805,3.24479592,0.00277503,0.04767511,0.00365190,0.13682480,0.30406747,0.40980254
-2.51225613,3.81720349,1.14487052,3.27809640,0.00273956,0.04918608,0.00376986,0.14044228,0.30989700,0.40857739
-2.50625313,3.84767889,1.15414975,3.30482331,0.00269475,0.05070649,0.00388458,0.14413670,0.31514457,0.40752098
-2.50025013,3.87214663,1.16174549,3.32478664,0.00264139,0.05222684,0.00399491,0.14790243,0.31980268,0.40678473
-2.49424712,3.89061033,1.16760668,3.33785581,0.00258038,0.05373534,0.00409966,0.15173008,0.32386737,0.40649260
-2.48824412,3.90308056,1.17168223,3.34395750,0.00251270,0.05521822,0.00419762,0.15560611,0.32733798,0.40673842
-2.48224112,3.90957274,1.17392262,3.34307424,0.00243938,0.05666019,0.00428764,0.15951256,0.33021719,0.40758479
-2.47623812,3.91010864,1.17428217,3.33524387,0.00236151,0.05804504,0.00436871,0.16342707,0.33251103,0.40906369
-2.47023512,3.90472106,1.17272199,3.32055976,0.00228021,0.05935636,0.00443997,0.16732316,0.33422921,0.41117877
-2.46423212,3.89346155,1.16921310,3.29917186,0.00219661,0.06057833,0.00450085,0.17117075,0.33538544,0.41390901
-2.45822911,3.87641053,1.16373994,3.27128827,0.00211186,0.06169651,0.00455106,0.17493691,0.33599805,0.41721360
-2.45222611,3.85368921,1.15630372,3.23717724,0.00202707,0.06269868,0.00459069,0.17858697,0.33609057,0.42103774
-2.44622311,3.82547252,1.14692569,3.19716930,0.00194334,0.06357558,0.00462024,0.18208566,0.33569244,0.42531895
-2.44022011,3.79200204,1.13565011,3.15165939,0.00186172,0.06432160,0.00464060,0.18539853,0.33483972,0.42999344
-2.43421711,3.75359823,1.12254674,3.10110859,0.00178322,0.06493531,0.00465313,0.18849341,0.33357571,0.43500228
-2.42821411,3.71067083,1.10771285,3.04604513,0.00170875,0.06541975,0.00465958,0.19134191,0.33195145,0.44029675
-2.42221111,3.66372659,1.09127456,2.98706461,0.00163920,0.06578266,0.00466210,0.19392080,0.33002603,0.44584273
-2.41620810,3.61337365,1.07338747,2.92482876,0.00157535,0.06603635,0.00466315,0.19621333,0.32786649,0.45162368
-2.41020510,3.56032156,1.05423649,2.86006274,0.00151790,0.06619739,0.00466549,0.19821026,0.32554750,0.45764200
-2.40420210,3.50537678,1.03403483,2.79355043,0.00146743,0.06628612,0.00467201,0.19991063,0.32315050,0.46391870
-2.39819910,3.44943299,1.01302201,2.72612763,0.00142445,0.06632585,0.00468569,0.20132212,0.32076240,0.47049140
-2.39219610,3.39345632,0.99146087,2.65867276,0.00138935,0.06634197,0.00470945,0.20246105,0.31847380,0.47741055
-2.38619310,3.33846552,0.96963365,2.59209504,0.00136238,0.06636088,0.00474606,0.20335194,0.31637677,0.48473432
-2.38019010,3.28550745,0.94783690,2.52732004,0.00134369,0.06640878,0.00479798,0.20402661,0.31456217,0.49252235
-2.37418709,3.23562871,0.92637549,2.46527266,0.00133326,0.06651052,0.00486728,0.20452287,0.31311666,0.50082869
-2.36818409,3.18984415,0.90555568,2.40685783,0.00133097,0.06668835,0.00495550,0.20488288,0.31211951,0.50969450
-2.36218109,3.14910351,0.88567739,2.35293925,0.00133653,0.06696083,0.00506359,0.20515117,0.31163929,0.51914089
-2.35617809,3.11425753,0.86702595,2.30431677,0.00134948,0.06734184,0.00519181,0.20537250,0.31173075,0.52916243
-2.35017509,3.08602486,0.84986350,2.26170304,0.00136924,0.06783977,0.00533967,0.20558960,0.31243181,0.53972184
-2.34417209,3.06496155,0.83442038,2.22570042,0.00139505,0.06845694,0.00550597,0.20584094,0.31376120,0.55074609
-2.33816908,3.05143421,0.82088696,2.19677893,0.00142603,0.06918927,0.00568873,0.20615863,0.31571649,0.56212447
-2.33216608,3.04559867,0.80940615,2.17525634,0.00146117,0.07002626,0.00588529,0.20656664,0.31827304,0.57370861
-2.32616308,3.04738500,0.80006709,2.16128142,0.00149930,0.07095123,0.00609233,0.20707925,0.32138378,0.58531476
-2.32016008,3.05649008,0.79290027,2.15482128,0.00153922,0.07194182,0.00630604,0.20770004,0.32497982,0.59672802
-2.31415708,3.07237819,0.78787459,2.15565367,0.00157961,0.07297079,0.00652215,0.20842140,0.32897219,0.60770869
-2.30815408,3.09429012,0.78489635,2.16336490,0.00161914,0.07400703,0.00673617,0.20922447,0.33325435,0.61800015
-2.30215108,3.12126045,0.78381060,2.17735387,0.00165647,0.07501672,0.00694347,0.21007972,0.33770561,0.62733808
-2.29614807,3.15214279,0.78440464,2.19684246,0.00169031,0.07596463,0.00713951,0.21094799,0.34219527,0.63546044
-2.29014507,3.18564182,0.78641388,2.22089215,0.00171942,0.07681550,0.00731995,0.21178205,0.34658720,0.64211778
-2.28414207,3.22035128,0.78952965,2.24842646,0.00174267,0.07753539,0.00748084,0.21252843,0.35074487,0.64708329
-2.27813907,3.25479613,0.79340877,2.27825877,0.00175911,0.07809301,0.00761876,0.21312973,0.35453629,0.65016209
-2.27213607,3.28747736,0.79768458,2.30912428,0.00176792,0.07846085,0.00773093,0.21352692,0.35783896,0.65119926
-2.26613307,3.31691771,0.80197874,2.33971531,0.00176851,0.07861626,0.00781531,0.21366181,0.36054429,0.65008623
-2.26013007,3.34170623,0.80591359,2.36871837,0.00176050,0.07854219,0.00787063,0.21347947,0.36256145,0.64676522
-2.25412706,3.36054021,0.80912421,2.39485173,0.00174375,0.07822779,0.00789646,0.21293040,0.36382044,0.64123146
-2.24812406,3.37226256,0.81126996,2.41690195,0.00171834,0.07766867,0.00789318,0.21197254,0.36427414,0.63353326
-2.24212106,3.37589342,0.81204475,2.43375802,0.00168458,0.07686691,0.00786192,0.21057283,0.36389940,0.62376973
-2.23611806,3.37065477,0.81118580,2.44444172,0.00164303,0.07583084,0.00780447,0.20870838,0.36269698,0.61208655
-2.23011506,3.35598733,0.80848044,2.44813312,0.00159442,0.07457452,0.00772324,0.20636721,0.36069040,0.59866982
-2.22411206,3.33155919,0.80377076,2.44419019,0.00153966,0.07311707,0.00762105,0.20354845,0.35792391,0.58373855
-2.21810905,3.29726626,0.79695597,2.43216204,0.00147982,0.07148172,0.00750103,0.20026212,0.35445944,0.56753598
-2.21210605,3.25322486,0.78799251,2.41179533,0.00141609,0.06969485,0.00736648,0.19652844,0.35037297,0.55032031
-2.20610305,3.19975698,0.77689195,2.38303380,0.00134972,0.06778488,0.00722068,0.19237673,0.34575027,0.53235526
-2.20010005,3.13736942,0.76371700,2.34601133,0.00128203,0.06578112,0.00706681,0.18784407,0.34068251,0.51390087
-2.19409705,3.06672782,0.74857581,2.30103894,0.00121436,0.06371270,0.00690776,0.18297364,0.33526167,0.49520504
-2.18809405,2.98862716,0.73161504,2.24858668,0.00114804,0.06160757,0.00674605,0.17781297,0.32957623,0.47649609
-2.18209105,2.90396014,0.71301209,2.18926138,0.00108435,0.05949153,0.00658377,0.17241211,0.32370722,0.45797668
-2.17608804,2.81368495,0.69296684,2.12378142,0.00102456,0.05738756,0.00642250,0.16682190,0.31772485,0.43981929
-2.17008504,2.71879405,0.67169350,2.05294978,0.00096983,0.05531520,0.00626328,0.16109233,0.31168594,0.42216342
-2.16408204,2.62028512,0.64941276,1.97762659,0.00092126,0.05329025,0.00610664,0.15527114,0.30563216,0.40511455
-2.15807904,2.51913536,0.62634475,1.89870241,0.00087986,0.05132458,0.00595262,0.14940266,0.29958919,0.38874472
-2.15207604,2.41628019,0.60270301,1.81707330,0.00084657,0.04942620,0.00580083,0.14352702,0.29356690,0.37309475
-2.14607304,2.31259664,0.57868966,1.73361852,0.00082222,0.04759955,0.00565050,0.13767966,0.28756034,0.35817784
-2.14007004,2.20889202,0.55449192,1.64918163,0.00080754,0.04584590,0.00550060,0.13189118,0.28155166,0.34398421
-2.13406703,2.10589768,0.53027994,1.56455540,0.00080319,0.04416394,0.00534996,0.12618750,0.27551267,0.33048669
-2.12806403,2.00426759,0.50620598,1.48047071,0.00080972,0.04255048,0.00519730,0.12059029,0.26940798,0.31764664
-2.12206103,1.90458113,0.48240471,1.39758952,0.00082757,0.04100116,0.00504139,0.11511772,0.26319851,0.30542017
-2.11605803,1.80734941,0.45899449,1.31650153,0.00085709,0.03951127,0.00488116,0.10978517,0.25684513,0.29376406
-2.11005503,1.71302414,0.43607940,1.23772421,0.00089851,0.03807647,0.00471570,0.10460624,0.25031232,0.28264131
-2.10405203,1.62200794,0.41375174,1.16170564,0.00095189,0.03669349,0.00454442,0.09959364,0.24357153,0.27202583
-2.09804902,1.53466523,0.39209471,1.08882937,0.00101718,0.03536073,0.00436706,0.09476007,0.23660413,0.26190620
-2.09204602,1.45133263,0.37118513,1.01942079,0.00109413,0.03407873,0.00418369,0.09011891,0.22940382,0.25228825
-2.08604302,1.37232802,0.35109575,0.95375416,0.00118231,0.03285045,0.00399478,0.08568489,0.22197825,0.24319644
-2.08004002,1.29795751,0.33189722,0.89205979,0.00128108,0.03168145,0.00380116,0.08147435,0.21434993,0.23467387
-2.07403702,1.22851987,0.31365934,0.83453060,0.00138956,0.03057984,0.00360400,0.07750540,0.20655628,0.22678109
-2.06803402,1.16430818,0.29645167,0.78132796,0.00150663,0.02955603,0.00340477,0.07379775,0.19864884,0.21959372
-2.06203102,1.10560845,0.28034335,0.73258613,0.00163096,0.02862243,0.00320521,0.07037241,0.19069174,0.21319907
-2.05602801,1.05269560,0.26540222,0.68841544,0.00176092,0.02779287,0.00300722,0.06725106,0.18275947,0.20769186
-2.05002501,1.00582700,0.25169332,0.64890404,0.00189470,0.02708196,0.00281285,0.06445533,0.17493415,0.20316942
-2.04402201,0.96523420,0.23927683,0.61411831,0.00203025,0.02650440,0.00262420,0.06200591,0.16730229,0.19972649
-2.03801901,0.93111335,0.22820566,0.58410230,0.00216536,0.02607415,0.00244336,0.05992166,0.15995142,0.19744996
-2.03201601,0.90361527,0.21852288,0.55887629,0.00229769,0.02580363,0.00227234,0.05821860,0.15296667,0.19641372
-2.02601301,0.88283574,0.21025910,0.53843494,0.00242481,0.02570295,0.00211303,0.05690904,0.14642739,0.19667403
-2.02001001,0.86880672,0.20343012,0.52274539,0.00254429,0.02577919,0.00196714,0.05600076,0.14040413,0.19826540
-2.01400700,0.86148938,0.19803484,0.51174556,0.00265373,0.02603575,0.00183615,0.05549631,0.13495606,0.20119739
-2.00800400,0.86076920,0.19405382,0.50534306,0.00275087,0.02647185,0.00172130,0.05539254,0.13012887,0.20545238
-2.00200100,0.86645380,0.19144841,0.50341491,0.00283363,0.02708218,0.00162353,0.05568026,0.12595339,0.21098435
-1.99599800,0.87827351,0.19016061,0.50580823,0.00290020,0.02785673,0.00154353,0.05634416,0.12244479,0.21771886
-1.98999500,0.89588498,0.19011377,0.51234188,0.00294908,0.02878073,0.00148168,0.05736296,0.11960257,0.22555411
-1.98399200,0.91887746,0.19121397,0.52280921,0.00297915,0.02983493,0.00143807,0.05870970,0.11741113,0.23436306
-1.97798899,0.94678173,0.19335216,0.53698163,0.00298971,0.03099588,0.00141254,0.06035230,0.11584096,0.24399663
-1.97198599,0.97908092,0.19640696,0.55461281,0.00298052,0.03223653,0.00140464,0.06225423,0.11485037,0.25428759
-1.96598299,1.01522301,0.20024787,0.57544331,0.00295177,0.03352688,0.00141371,0.06437536,0.11438755,0.26505528
-1.95997999,1.05463410,0.20473893,0.59920533,0.00290414,0.03483485,0.00143886,0.06667288,0.11439299,0.27611064
-1.95397699,1.09673185,0.20974247,0.62562708,0.00283873,0.03612715,0.00147902,0.06910228,0.11480197,0.28726159
-1.94797399,1.14093841,0.21512284,0.65443673,0.00275709,0.03737026,0.00153294,0.07161841,0.11554711,0.29831845
-1.94197099,1.18669214,0.22075006,0.68536532,0.00266109,0.03853148,0.00159926,0.07417641,0.11656074,0.30909904
-1.93596798,1.23345762,0.22650291,0.71814869,0.00255297,0.03957982,0.00167647,0.07673273,0.11777713,0.31943351
-1.92996498,1.28073340,0.23227165,0.75252805,0.00243520,0.04048699,0.00176299,0.07924600,0.11913436,0.32916853
-1.92396198,1.32805721,0.23796006,0.78824929,0.00231046,0.04122820,0.00185718,0.08167778,0.12057584,0.33817070
-1.91795898,1.37500862,0.24348666,0.82506100,0.00218155,0.04178286,0.00195734,0.08399326,0.12205141,0.34632920
-1.91195598,1.42120894,0.24878535,0.86271137,0.00205137,0.04213511,0.00206175,0.08616175,0.12351803,0.35355747
-1.90595298,1.46631889,0.25380507,0.90094424,0.00192280,0.04227427,0.00216868,0.08815713,0.12494005,0.35979398
-1.89994997,1.51003416,0.25850897,0.93949463,0.00179868,0.04219496,0.00227643,0.08995808,0.12628916,0.36500213
-1.89394697,1.55207953,0.26287277,0.97808428,0.00168178,0.04189718,0.00238331,0.09154822,0.12754397,0.36916931
-1.88794397,1.59220222,0.26688275,1.01641753,0.00157473,0.04138612,0.00248768,0.09291613,0.12868940,0.37230529
-1.88194097,1.63016495,0.27053336,1.05417808,0.00148000,0.04067186,0.00258798,0.09405527,0.12971585,0.37443996
-1.87593797,1.66573976,0.27382463,1.09102715,0.00139991,0.03976891,0.00268269,0.09496380,0.13061839,0.37562083
-1.86993497,1.69870285,0.27675965,1.12660338,0.00133656,0.03869559,0.00277041,0.09564430,0.13139582,0.37591015
-1.86393197,1.72883144,0.27934219,1.16052484,0.00129187,0.03747339,0.00284985,0.09610351,0.13204992,0.37538208
-1.85792896,1.75590273,0.28157462,1.19239328,0.00126753,0.03612619,0.00291982,0.09635190,0.13258468,0.37411994
-1.85192596,1.77969550,0.28345638,1.22180079,0.00126502,0.03467952,0.00297930,0.09640334,0.13300586,0.37221369
-1.84592296,1.79999430,0.28498288,1.24833871,0.00128561,0.03315976,0.00302739,0.09627460,0.13332058,0.36975775
-1.83991996,1.81659620,0.28614510,1.27160851,0.00133031,0.03159339,0.00306338,0.09598493,0.13353721,0.36684930
-1.83391696,1.82931969,0.28692976,1.29123432,0.00139989,0.03000630,0.00308673,0.09555561,0.13366538,0.36358694
-1.82791396,1.83801536,0.28732002,1.30687652,0.00149485,0.02842313,0.00309710,0.09500940,0.13371618,0.36006986
-1.82191096,1.84257751,0.28729675,1.31824578,0.00161537,0.02686675,0.00309436,0.09437009,0.13370247,0.35639739
-1.81590795,1.84295619,0.28684012,1.32511675,0.00176132,0.02535777,0.00307858,0.09366193,0.13363924,0.35266888
-1.80990495,1.83916856,0.28593149,1.32734077,0.00193217,0.02391420,0.00305006,0.09290911,0.13354402,0.34898384
-1.80390195,1.83130894,0.28455532,1.32485677,0.00212703,0.02255122,0.00300934,0.09213522,0.13343723,0.34544219
-1.79789895,1.81955667,0.28270119,1.31769972,0.00234454,0.02128098,0.00295717,0.09136271,0.13334246,0.34214453
-1.79189595,1.80418109,0.28036544,1.30600605,0.00258289,0.02011257,0.00289452,0.09061237,0.13328658,0.33919230
-1.78589295,1.78554312,0.27755260,1.29001557,0.00283978,0.01905206,0.00282258,0.08990280,0.13329976,0.33668779
-1.77988994,1.76409304,0.27427642,1.27006965,0.00311241,0.01810259,0.00274273,0.08924997,0.13341523,0.33473375
-1.77388694,1.74036429,0.27056031,1.24660554,0.00339751,0.01726457,0.00265651,0.08866680,0.13366881,0.33343276
-1.76788394,1.71496334,0.26643736,1.22014685,0.00369133,0.01653587,0.00256561,0.08816288,0.13409831,0.33288607
-1.76188094,1.68855583,0.26194976,1.19129059,0.00398971,0.01591217,0.00247182,0.08774417,0.13474262,0.33319210
-1.75587794,1.66184945,0.25714781,1.16069110,0.00428814,0.01538720,0.00237701,0.08741294,0.13564068,0.33444440
-1.74987494,1.63557404,0.25208841,1.12904147,0.00458184,0.01495314,0.00228306,0.08716770,0.13683023,0.33672927
-1.74387194,1.61045970,0.24683329,1.09705314,0.00486586,0.01460091,0.00219183,0.08700333,0.13834644,0.34012299
-1.73786893,1.58721364,0.24144701,1.06543443,0.00513523,0.01432056,0.00210512,0.08691132,0.14022042,0.34468877
-1.73186593,1.56649670,0.23599473,1.03486886,0.00538504,0.01410160,0.00202458,0.08688002,0.14247770,0.35047342
-1.72586293,1.54890026,0.23054012,1.00599401,0.00561065,0.01393329,0.00195172,0.08689515,0.14513667,0.35750404
-1.71985993,1.53492459,0.22514324,0.97938164,0.00580777,0.01380500,0.00188781,0.08694021,0.14820709,0.36578466
-1.71385693,1.52495925,0.21985867,0.95551991,0.00597261,0.01370640,0.00183388,0.08699703,0.15168867,0.37529310
-1.70785393,1.51926647,0.21473384,0.93479832,0.00610203,0.01362776,0.00179067,0.08704636,0.15556981,0.38597812
-1.70185093,1.51796799,0.20980775,0.91749573,0.00619365,0.01356008,0.00175859,0.08706839,0.15982662,0.39775715
-1.69584792,1.52103616,0.20511001,0.90377207,0.00624588,0.01349528,0.00173774,0.08704331,0.16442216,0.41051464
-1.68984492,1.52828947,0.20066024,0.89366399,0.00625806,0.01342627,0.00172787,0.08695181,0.16930603,0.42410129
-1.68384192,1.53939311,0.19646792,0.88708445,0.00623042,0.01334701,0.00172840,0.08677551,0.17441444,0.43833424
-1.67783892,1.55386457,0.19253255,0.88382652,0.00616410,0.01325256,0.00173843,0.08649737,0.17967066,0.45299849
-1.67183592,1.57108440,0.18884422,0.88357114,0.00606113,0.01313903,0.00175677,0.08610201,0.18498598,0.46784947
-1.66583292,1.59031200,0.18538450,0.88589862,0.00592435,0.01300360,0.00178197,0.08557601,0.19026124,0.48261700
-1.65982991,1.61070614,0.18212759,0.89030358,0.00575730,0.01284437,0.00181238,0.08490814,0.19538884,0.49701052
-1.65382691,1.63134973,0.17904175,0.89621289,0.00556411,0.01266038,0.00184619,0.08408957,0.20025527,0.51072559
-1.64782391,1.65127824,0.17609092,0.90300596,0.00534940,0.01245148,0.00188148,0.08311405,0.20474408,0.52345152
-1.64182091,1.66951085,0.17323650,0.91003681,0.00511807,0.01221825,0.00191631,0.08197814,0.20873926,0.53487995
-1.63581791,1.68508343,0.17043919,0.91665713,0.00487517,0.01196195,0.00194876,0.08068137,0.21212887,0.54471405
-1.62981491,1.69708225,0.16766087,0.92223961,0.00462578,0.01168447,0.00197697,0.07922648,0.21480888,0.55267812
-1.62381191,1.70467701,0.16486653,0.92620071,0.00437482,0.01138825,0.00199927,0.07761963,0.21668696,0.55852709
-1.61780890,1.70715232,0.16202593,0.92802200,0.00412691,0.01107630,0.00201417,0.07587061,0.21768611,0.56205565
-1.61180590,1.70393592,0.15911534,0.92726939,0.00388630,0.01075215,0.00202039,0.07399309,0.21774807,0.56310645
-1.60580290,1.69462284,0.15611884,0.92360955,0.00365674,0.01041985,0.00201699,0.07200479,0.21683615,0.56157714
-1.59979990,1.67899425,0.15302955,0.91682275,0.00344142,0.01008400,0.00200327,0.06992767,0.21493744,0.55742570
-1.59379690,1.65703016,0.14985039,0.90681190,0.00324293,0.00974973,0.00197888,0.06778796,0.21206435,0.55067397
-1.58779390,1.62891549,0.14659459,0.89360720,0.00306322,0.00942274,0.00194378,0.06561618,0.20825520,0.54140894
-1.58179090,1.59503890,0.14328580,0.87736642,0.00290360,0.00910925,0.00189824,0.06344699,0.20357392,0.52978190
-1.57578789,1.55598461,0.13995777,0.85837072,0.00276482,0.00881600,0.00184280,0.06131893,0.19810885,0.51600519
-1.56978489,1.51251727,0.13665368,0.83701620,0.00264703,0.00855021,0.00177828,0.05927401,0.19197056,0.50034688
-1.56378189,1.46556047,0.13342512,0.81380161,0.00254991,0.00831949,0.00170569,0.05735709,0.18528891,0.48312336
