energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-3.17258629,1.99508489,0.67571323,0.00000000,0.00358142,0.98084375,0.40771290,0.00000000,2.11734797,0.46464262
-3.16658329,2.00789092,0.65480888,0.00000000,0.00375193,1.00141263,0.38815510,0.00000000,2.16993998,0.47154608
-3.16058029,2.01743007,0.63606160,0.00000000,0.00390764,1.01852247,0.37077880,0.00000000,2.21497106,0.47736051
-3.15457729,2.02315069,0.61944879,0.00000000,0.00404630,1.03173327,0.35575009,0.00000000,2.25145950,0.48191028
-3.14857429,2.02459491,0.60491017,0.00000000,0.00416600,1.04066919,0.34322851,0.00000000,2.27857191,0.48504574
-3.14257129,2.02143188,0.59236372,0.00000000,0.00426521,1.04503319,0.33337647,0.00000000,2.29565642,0.48665095
-3.13656828,2.01348715,0.58172209,0.00000000,0.00434286,1.04461928,0.32636844,0.00000000,2.30227068,0.48665047
-3.13056528,2.00076658,0.57290856,0.00000000,0.00439836,1.03932195,0.32239916,0.00000000,2.29820377,0.48501492
-3.12456228,1.98347347,0.56587155,0.00000000,0.00443166,1.02914236,0.32169037,0.00000000,2.28349068,0.48176482
-3.11855928,1.96201795,0.56059689,0.00000000,0.00444326,1.01419093,0.32449547,0.00000000,2.25841876,0.47697268
-3.11255628,1.93701771,0.55711715,0.00000000,0.00443419,0.99468621,0.33110141,0.00000000,2.22352575,0.47076311
-3.10655328,1.90928972,0.55551745,0.00000000,0.00440602,0.97095016,0.34182771,0.00000000,2.17958915,0.46331087
-3.10055028,1.87983295,0.55593720,0.00000000,0.00436078,0.94339977,0.35702188,0.00000000,2.12760732,0.45483692
-3.09454727,1.84980230,0.55856773,0.00000000,0.00430097,0.91253569,0.37705141,0.00000000,2.06877291,0.44560248
-3.08854427,1.82047445,0.56364565,0.00000000,0.00422941,0.87892795,0.40229215,0.00000000,2.00443947,0.43590140
-3.08254127,1.79320675,0.57144214,0.00000000,0.00414919,0.84319953,0.43311321,0.00000000,1.93608242,0.42605090
-3.07653827,1.76939037,0.58224862,0.00000000,0.00406359,0.80600843,0.46985880,0.00000000,1.86525586,0.41638117
-3.07053527,1.75039945,0.59635934,0.00000000,0.00397592,0.76802876,0.51282756,0.00000000,1.79354674,0.40722412
-3.06453227,1.73753817,0.61405170,0.00000000,0.00388944,0.72993170,0.56225008,0.00000000,1.72252809,0.39890166
-3.05852926,1.73198759,0.63556520,0.00000000,0.00380726,0.69236702,0.61826549,0.00000000,1.65371303,0.39171402
-3.05252626,1.73475472,0.66107997,0.00000000,0.00373220,0.65594569,0.68089828,0.00000000,1.58851126,0.38592851
-3.04652326,1.74662562,0.69069621,0.00000000,0.00366672,0.62122445,0.75003644,0.00000000,1.52818974,0.38176924
-3.04052026,1.76812502,0.72441537,0.00000000,0.00361283,0.58869263,0.82541220,0.00000000,1.47383883,0.37940812
-3.03451726,1.79948405,0.76212436,0.00000000,0.00357201,0.55876175,0.90658662,0.00000000,1.42634538,0.37895765
-3.02851426,1.84061806,0.80358375,0.00000000,0.00354518,0.53175830,0.99293921,0.00000000,1.38637349,0.38046573
-3.02251126,1.89111568,0.84842072,0.00000000,0.00353268,0.50791972,1.08366359,0.00000000,1.35435395,0.38391284
-3.01650825,1.95024022,0.89612755,0.00000000,0.00353428,0.48739374,1.17777018,0.00000000,1.33048237,0.38921165
-3.01050525,2.01694372,0.94606595,0.00000000,0.00354918,0.47024105,1.27409626,0.00000000,1.31472618,0.39620930
-3.00450225,2.08989364,0.99747750,0.00000000,0.00357609,0.45644093,1.37132396,0.00000000,1.30684011,0.40469210
-2.99849925,2.16751152,1.04949992,0.00000000,0.00361329,0.44589964,1.46800571,0.00000000,1.30638932,0.41439270
-2.99249625,2.24802224,1.10118886,0.00000000,0.00365871,0.43846103,1.56259692,0.00000000,1.31277906,0.42499941
-2.98649325,2.32951236,1.15154429,0.00000000,0.00371007,0.43391899,1.65349481,0.00000000,1.32528963,0.43616721
-2.98049025,2.40999493,1.19954070,0.00000000,0.00376497,0.43203081,1.73908214,0.00000000,1.34311480,0.44753024
-2.97448724,2.48747838,1.24415969,0.00000000,0.00382100,0.43253118,1.81777415,0.00000000,1.36540198,0.45871500
-2.96848424,2.56003635,1.28442359,0.00000000,0.00387587,0.43514587,1.88806691,0.00000000,1.39129211,0.46935390
-2.96248124,2.62587540,1.31942869,0.00000000,0.00392754,0.43960450,1.94858496,0.00000000,1.41995746,0.47909846
-2.95647824,2.68339765,1.34837646,0.00000000,0.00397426,0.44565191,1.99812618,0.00000000,1.45063529,0.48763161
-2.95047524,2.73125521,1.37060131,0.00000000,0.00401469,0.45305736,2.03570169,0.00000000,1.48265591,0.49467857
-2.94447224,2.76839408,1.38559359,0.00000000,0.00404796,0.46162138,2.06056914,0.00000000,1.51546350,0.50001576
-2.93846923,2.79408525,1.39301681,0.00000000,0.00407364,0.47117977,2.07225755,0.00000000,1.54862887,0.50347744
-2.93246623,2.80794181,1.39271801,0.00000000,0.00409182,0.48160466,2.07058262,0.00000000,1.58185340,0.50495974
-2.92646323,2.80992098,1.38473113,0.00000000,0.00410303,0.49280272,2.05565177,0.00000000,1.61496408,0.50442195
-2.92046023,2.80031152,1.36927299,0.00000000,0.00410819,0.50471056,2.02785856,0.00000000,1.64790007,0.50188506
-2.91445723,2.77970693,1.34673221,0.00000000,0.00410857,0.51728772,1.98786686,0.00000000,1.68069152,0.49742763
-2.90845423,2.74896625,1.31765169,0.00000000,0.00410568,0.53050774,1.93658550,0.00000000,1.71343218,0.49117942
-2.90245123,2.70916452,1.28270556,0.00000000,0.00410116,0.54434791,1.87513470,0.00000000,1.74624731,0.48331290
-2.89644822,2.66153566,1.24267175,0.00000000,0.00409664,0.55877834,1.80480583,0.00000000,1.77925913,0.47403336
-2.89044522,2.60741080,1.19840153,0.00000000,0.00409368,0.57375117,1.72701648,0.00000000,1.81255192,0.46356805
-2.88444222,2.54815547,1.15078765,0.00000000,0.00409364,0.58919063,1.64326293,0.00000000,1.84613904,0.45215487
-2.87843922,2.48510866,1.10073245,0.00000000,0.00409753,0.60498464,1.55507216,0.00000000,1.87993428,0.44003144
-2.87243622,2.41952710,1.04911741,0.00000000,0.00410602,0.62097871,1.46395543,0.00000000,1.91372924,0.42742477
-2.86643322,2.35253723,0.99677566,0.00000000,0.00411930,0.63697243,1.37136547,0.00000000,1.94717871,0.41454230
-2.86043022,2.28509717,0.94446825,0.00000000,0.00413708,0.65271920,1.27865875,0.00000000,1.97979504,0.40156459
-2.85442721,2.21797023,0.89286542,0.00000000,0.00415859,0.66792913,1.18706418,0.00000000,2.01095227,0.38863997
-2.84842421,2.15171068,0.84253308,0.00000000,0.00418257,0.68227514,1.09765924,0.00000000,2.03990014,0.37588132
-2.84242121,2.08666207,0.79392501,0.00000000,0.00420734,0.69540223,1.01135368,0.00000000,2.06578735,0.36336508
-2.83641821,2.02296739,0.74738061,0.00000000,0.00423089,0.70693926,0.92888124,0.00000000,2.08769320,0.35113228
-2.83041521,1.96058980,0.70312794,0.00000000,0.00425092,0.71651278,0.85079867,0.00000000,2.10466579,0.33919158
-2.82441221,1.89934236,0.66129136,0.00000000,0.00426496,0.72376233,0.77749163,0.00000000,2.11576505,0.32752387
-2.81840920,1.83892428,0.62190306,0.00000000,0.00427053,0.72835619,0.70918636,0.00000000,2.12010806,0.31608808
-2.81240620,1.77896149,0.58491760,0.00000000,0.00426521,0.73000691,0.64596606,0.00000000,2.11691447,0.30482796
-2.80640320,1.71904885,0.55022828,0.00000000,0.00424676,0.72848583,0.58779059,0.00000000,2.10554935,0.29367910
-2.80040020,1.65879164,0.51768459,0.00000000,0.00421325,0.72363563,0.53451842,0.00000000,2.08556144,0.28257600
-2.79439720,1.59784390,0.48710945,0.00000000,0.00416314,0.71538047,0.48592927,0.00000000,2.05671451,0.27145871
-2.78839420,1.53594177,0.45831566,0.00000000,0.00409533,0.70373308,0.44174661,0.00000000,2.01901043,0.26027865
-2.78239120,1.47293025,0.43112060,0.00000000,0.00400925,0.68879843,0.40165876,0.00000000,1.97270268,0.24900341
-2.77638819,1.40878231,0.40535872,0.00000000,0.00390487,0.67077384,0.36533794,0.00000000,1.91829961,0.23762025
-2.77038519,1.34360980,0.38089131,0.00000000,0.00378270,0.64994555,0.33245672,0.00000000,1.85655756,0.22613827
-2.76438219,1.27766600,0.35761345,0.00000000,0.00364375,0.62668187,0.30270126,0.00000000,1.78846403,0.21458919
-2.75837919,1.21134030,0.33545798,0.00000000,0.00348955,0.60142330,0.27578149,0.00000000,1.71521194,0.20302675
-2.75237619,1.14514570,0.31439673,0.00000000,0.00332200,0.57467014,0.25143802,0.00000000,1.63816620,0.19152492
-2.74637319,1.07970019,0.29443904,0.00000000,0.00314337,0.54696801,0.22944601,0.00000000,1.55882425,0.18017504
-2.74037019,1.01570343,0.27562826,0.00000000,0.00295617,0.51889207,0.20961639,0.00000000,1.47877228,0.16908220
-2.73436718,0.95390994,0.25803621,0.00000000,0.00276309,0.49103058,0.19179469,0.00000000,1.39963904,0.15836090
-2.72836418,0.89510055,0.24175654,0.00000000,0.00256685,0.46396832,0.17585806,0.00000000,1.32304916,0.14813053
-2.72236118,0.84005326,0.22689705,0.00000000,0.00237017,0.43827068,0.16171084,0.00000000,1.25057763,0.13851061
-2.71635818,0.78951497,0.21357171,0.00000000,0.00217566,0.41446876,0.14927917,0.00000000,1.18370709,0.12961622
-2.71035518,0.74417523,0.20189268,0.00000000,0.00198573,0.39304612,0.13850519,0.00000000,1.12378942,0.12155373
-2.70435218,0.70464291,0.19196271,0.00000000,0.00180255,0.37442744,0.12934106,0.00000000,1.07201238,0.11441703
-2.69834917,0.67142649,0.18386833,0.00000000,0.00162801,0.35896936,0.12174315,0.00000000,1.02937255,0.10828431
-2.69234617,0.64491863,0.17767395,0.00000000,0.00146365,0.34695373,0.11566688,0.00000000,0.99665479,0.10321557
-2.68634317,0.62538518,0.17341714,0.00000000,0.00131067,0.33858328,0.11106206,0.00000000,0.97441863,0.09925087
-2.68034017,0.61295880,0.17110523,0.00000000,0.00116992,0.33397972,0.10786926,0.00000000,0.96299169,0.09640929
-2.67433717,0.60763720,0.17071318,0.00000000,0.00104192,0.33318427,0.10601701,0.00000000,0.96246978,0.09468870
-2.66833417,0.60928566,0.17218286,0.00000000,0.00092685,0.33616030,0.10542001,0.00000000,0.97272361,0.09406614
-2.66233117,0.61764363,0.17542364,0.00000000,0.00082460,0.34279805,0.10597828,0.00000000,0.99341131,0.09449896
-2.65632816,0.63233494,0.18031414,0.00000000,0.00073478,0.35292115,0.10757736,0.00000000,1.02399637,0.09592645
-2.65032516,0.65288109,0.18670518,0.00000000,0.00065682,0.36629453,0.11008924,0.00000000,1.06377009,0.09827197
-2.64432216,0.67871699,0.19442362,0.00000000,0.00058993,0.38263364,0.11337421,0.00000000,1.11187775,0.10144549
-2.63831916,0.70920872,0.20327701,0.00000000,0.00053319,0.40161443,0.11728323,0.00000000,1.16734753,0.10534641
-2.63231616,0.74367236,0.21305880,0.00000000,0.00048561,0.42288383,0.12166102,0.00000000,1.22912125,0.10986652
-2.62631316,0.78139343,0.22355399,0.00000000,0.00044611,0.44607039,0.12634940,0.00000000,1.29608575,0.11489309
-2.62031016,0.82164612,0.23454486,0.00000000,0.00041360,0.47079460,0.13119097,0.00000000,1.36710401,0.12031189
-2.61430715,0.86371172,0.24581667,0.00000000,0.00038702,0.49667876,0.13603290,0.00000000,1.44104480,0.12601003
-2.60830415,0.90689552,0.25716309,0.00000000,0.00036532,0.52335575,0.14073067,0.00000000,1.51681005,0.13187862
-2.60230115,0.95054182,0.26839117,0.00000000,0.00034753,0.55047678,0.14515156,0.00000000,1.59335890,0.13781511
-2.59629815,0.99404630,0.27932563,0.00000000,0.00033276,0.57771761,0.14917794,0.00000000,1.66972789,0.14372515
-2.59029515,1.03686585,0.28981238,0.00000000,0.00032019,0.60478328,0.15271003,0.00000000,1.74504666,0.14952415
-2.58429215,1.07852522,0.29972125,0.00000000,0.00030914,0.63141123,0.15566812,0.00000000,1.81854903,0.15513827
-2.57828914,1.11862093,0.30894766,0.00000000,0.00029899,0.65737283,0.15799424,0.00000000,1.88957934,0.16050499
-2.57228614,1.15682230,0.31741351,0.00000000,0.00028927,0.68247357,0.15965311,0.00000000,1.95759443,0.16557322
-2.56628314,1.19287009,0.32506717,0.00000000,0.00027959,0.70655195,0.16063247,0.00000000,2.02216182,0.17030308
-2.56028014,1.22657312,0.33188264,0.00000000,0.00026965,0.72947757,0.16094267,0.00000000,2.08295480,0.17466527
-2.55427714,1.25780351,0.33785823,0.00000000,0.00025927,0.75114864,0.16061576,0.00000000,2.13974535,0.17864025
-2.54827414,1.28649112,0.34301462,0.00000000,0.00024832,0.77148931,0.15970394,0.00000000,2.19239601,0.18221732
-2.54227114,1.31261780,0.34739274,0.00000000,0.00023677,0.79044716,0.15827757,0.00000000,2.24085157,0.18539354
-2.53626813,1.33621204,0.35105141,0.00000000,0.00022463,0.80799130,0.15642284,0.00000000,2.28513156,0.18817282
-2.53026513,1.35734440,0.35406507,0.00000000,0.00021198,0.82411103,0.15423914,0.00000000,2.32532427,0.19056501
-2.52426213,1.37612417,0.35652158,0.00000000,0.00019891,0.83881555,0.15183628,0.00000000,2.36158256,0.19258527
-2.51825913,1.39269716,0.35852019,0.00000000,0.00018557,0.85213432,0.14933162,0.00000000,2.39412184,0.19425351
-2.51225613,1.40724468,0.36016974,0.00000000,0.00017209,0.86411838,0.14684714,0.00000000,2.42321969,0.19559418
-2.50625313,1.41998325,0.36158693,0.00000000,0.00015863,0.87484196,0.14450667,0.00000000,2.44921671,0.19663603
-2.50025013,1.43116469,0.36289479,0.00000000,0.00014535,0.88440428,0.14243306,0.00000000,2.47251755,0.19741218
-2.49424712,1.44107587,0.36422095,0.00000000,0.00013239,0.89293106,0.14074553,0.00000000,2.49359121,0.19796003
-2.48824412,1.45003737,0.36569583,0.00000000,0.00011990,0.90057510,0.13955705,0.00000000,2.51296902,0.19832119
-2.48224112,1.45840047,0.36745042,0.00000000,0.00010798,0.90751563,0.13897184,0.00000000,2.53123948,0.19854125
-2.47623812,1.46654164,0.36961363,0.00000000,0.00009673,0.91395590,0.13908294,0.00000000,2.54903851,0.19866920
-2.47023512,1.47485434,0.37230907,0.00000000,0.00008624,0.92011874,0.13996982,0.00000000,2.56703460,0.19875661
-2.46423212,1.48373748,0.37565120,0.00000000,0.00007655,0.92623987,0.14169605,0.00000000,2.58590822,0.19885639
-2.45822911,1.49358095,0.37974097,0.00000000,0.00006770,0.93255902,0.14430718,0.00000000,2.60632579,0.19902109
-2.45222611,1.50474832,0.38466100,0.00000000,0.00005970,0.93930909,0.14782859,0.00000000,2.62890874,0.19930098
-2.44622311,1.51755740,0.39047043,0.00000000,0.00005256,0.94670362,0.15226376,0.00000000,2.65419884,0.19974166
-2.44022011,1.53225965,0.39719986,0.00000000,0.00004624,0.95492343,0.15759270,0.00000000,2.68262156,0.20038166
-2.43421711,1.54901960,0.40484653,0.00000000,0.00004073,0.96410285,0.16377090,0.00000000,2.71444948,0.20124982
-2.42821411,1.56789564,0.41337024,0.00000000,0.00003599,0.97431676,0.17072885,0.00000000,2.74976823,0.20236292
-2.42221111,1.58882357,0.42269031,0.00000000,0.00003195,0.98556904,0.17837225,0.00000000,2.78844737,0.20372360
-2.41620810,1.61160436,0.43268389,0.00000000,0.00002859,0.99778350,0.18658298,0.00000000,2.83011871,0.20531864
-2.41020510,1.63589737,0.44318611,0.00000000,0.00002585,1.01079806,0.19522111,0.00000000,2.87416414,0.20711807
-2.40420210,1.66122001,0.45399209,0.00000000,0.00002368,1.02436280,0.20412775,0.00000000,2.91971488,0.20907490
-2.39819910,1.68695453,0.46486111,0.00000000,0.00002205,1.03814237,0.21312909,0.00000000,2.96566297,0.21112581
-2.39219610,1.71236228,0.47552293,0.00000000,0.00002094,1.05172289,0.22204130,0.00000000,3.01068579,0.21319275
-2.38619310,1.73660512,0.48568609,0.00000000,0.00002034,1.06462336,0.23067639,0.00000000,3.05328285,0.21518545
-2.38019010,1.75877360,0.49504807,0.00000000,0.00002026,1.07631112,0.23884890,0.00000000,3.09182401,0.21700483
-2.37418709,1.77792059,0.50330687,0.00000000,0.00002075,1.08622083,0.24638318,0.00000000,3.12460697,0.21854706
-2.36818409,1.79309915,0.51017361,0.00000000,0.00002189,1.09377604,0.25312097,0.00000000,3.14992176,0.21970834
-2.36218109,1.80340284,0.51538559,0.00000000,0.00002379,1.09841232,0.25892924,0.00000000,3.16611882,0.22038992
-2.35617809,1.80800658,0.51871926,0.00000000,0.00002664,1.09960092,0.26370772,0.00000000,3.17167778,0.22050340
-2.35017509,1.80620610,0.52000247,0.00000000,0.00003065,1.09687152,0.26739601,0.00000000,3.16527307,0.21997586
-2.34417209,1.79745400,0.51912540,0.00000000,0.00003615,1.08983319,0.26997995,0.00000000,3.14583339,0.21875471
-2.33816908,1.78139079,0.51604972,0.00000000,0.00004354,1.07819232,0.27149688,0.00000000,3.11259183,0.21681200
-2.33216608,1.75786925,0.51081548,0.00000000,0.00005333,1.06176662,0.27203966,0.00000000,3.06512430,0.21414796
-2.32616308,1.72697103,0.50354540,0.00000000,0.00006614,1.04049466,0.27175918,0.00000000,3.00337433,0.21079372
-2.32016008,1.68901478,0.49444628,0.00000000,0.00008276,1.01444035,0.27086521,0.00000000,2.92766326,0.20681294
-2.31415708,1.64455541,0.48380754,0.00000000,0.00010411,0.98379244,0.26962548,0.00000000,2.83868553,0.20230242
-2.30815408,1.59437462,0.47199683,0.00000000,0.00013130,0.94885890,0.26836296,0.00000000,2.73748945,0.19739156
-2.30215108,1.53946319,0.45945287,0.00000000,0.00016566,0.91005682,0.26745126,0.00000000,2.62544485,0.19224078
-2.29614807,1.48099585,0.44667575,0.00000000,0.00020869,0.86789827,0.26730829,0.00000000,2.50419931,0.18703887
-2.29014507,1.42029993,0.43421499,0.00000000,0.00026213,0.82297305,0.26838810,0.00000000,2.37562538,0.18199944
-2.28414207,1.35881896,0.42265580,0.00000000,0.00032796,0.77592901,0.27117119,0.00000000,2.24176131,0.17735646
-2.27813907,1.29807279,0.41260385,0.00000000,0.00040835,0.72745117,0.27615329,0.00000000,2.10474824,0.17335915
-2.27213607,1.23961551,0.40466900,0.00000000,0.00050572,0.67824042,0.28383285,0.00000000,1.96676638,0.17026620
-2.26613307,1.18499269,0.39944854,0.00000000,0.00062264,0.62899280,0.29469742,0.00000000,1.82997300,0.16833953
-2.26013007,1.13569920,0.39751008,0.00000000,0.00076186,0.58038009,0.30920923,0.00000000,1.69644425,0.16783769
-2.25412706,1.09313872,0.39937482,0.00000000,0.00092621,0.53303250,0.32779017,0.00000000,1.56812293,0.16900903
-2.24812406,1.05858593,0.40550128,0.00000000,0.00111855,0.48752389,0.35080652,0.00000000,1.44677339,0.17208470
-2.24212106,1.03315222,0.41627007,0.00000000,0.00134170,0.44435996,0.37855389,0.00000000,1.33394474,0.17727162
-2.23611806,1.01775550,0.43196993,0.00000000,0.00159831,0.40396940,0.41124265,0.00000000,1.23094265,0.18474565
-2.23011506,1.01309478,0.45278539,0.00000000,0.00189079,0.36669831,0.44898445,0.00000000,1.13880984,0.19464487
-2.22411206,1.01962966,0.47878653,0.00000000,0.00222113,0.33280748,0.49178033,0.00000000,1.05831511,0.20706333
-2.21810905,1.03756530,0.50992092,0.00000000,0.00259081,0.30247242,0.53951083,0.00000000,0.98995006,0.22204536
-2.21210605,1.06684299,0.54600839,0.00000000,0.00300066,0.27578593,0.59192886,0.00000000,0.93393292,0.23958061
-2.20610305,1.10713650,0.58673867,0.00000000,0.00345069,0.25276253,0.64865562,0.00000000,0.89021850,0.25960008
-2.20010005,1.15785461,0.63167239,0.00000000,0.00394000,0.23334470,0.70918025,0.00000000,0.85851337,0.28197327
-2.19409705,1.21814960,0.68024554,0.00000000,0.00446667,0.21741025,0.77286347,0.00000000,0.83829532,0.30650689
-2.18809405,1.28693212,0.73177761,0.00000000,0.00502766,0.20478057,0.83894555,0.00000000,0.82883628,0.33294500
-2.18209105,1.36289223,0.78548352,0.00000000,0.00561875,0.19522940,0.90655865,0.00000000,0.82922791,0.36097118
-2.17608804,1.44452645,0.84048921,0.00000000,0.00623456,0.18849178,0.97474362,0.00000000,0.83840922,0.39021247
-2.17008504,1.53017066,0.89585061,0.00000000,0.00686853,0.18427297,1.04247080,0.00000000,0.85519564,0.42024551
-2.16408204,1.61803819,0.95057588,0.00000000,0.00751303,0.18225706,1.10866454,0.00000000,0.87830904,0.45060465
-2.15807904,1.70626247,1.00365013,0.00000000,0.00815948,0.18211526,1.17223065,0.00000000,0.90640820,0.48079209
-2.15207604,1.79294323,1.05406206,0.00000000,0.00879851,0.18351355,1.23208597,0.00000000,0.93811935,0.51028973
-2.14607304,1.87619518,1.10083171,0.00000000,0.00942018,0.18611983,1.28718901,0.00000000,0.97206634,0.53857264
-2.14007004,1.95419760,1.14303836,0.00000000,0.01001427,0.18961027,1.33657060,0.00000000,1.00689982,0.56512357
-2.13406703,2.02524345,1.17984759,0.00000000,0.01057052,0.19367504,1.37936322,0.00000000,1.04132519,0.58944813
-2.12806403,2.08778631,1.21053643,0.00000000,0.01107898,0.19802323,1.41482798,0.00000000,1.07412853,0.61109008
-2.12206103,2.14048340,1.23451567,0.00000000,0.01153033,0.20238705,1.44237799,0.00000000,1.10420012,0.62964613
-2.11605803,2.18223319,1.25134832,0.00000000,0.01191617,0.20652518,1.46159712,0.00000000,1.13055497,0.64477964
-2.11005503,2.21220594,1.26076347,0.00000000,0.01222934,0.21022541,1.47225349,0.00000000,1.15234980,0.65623255
-2.10405203,2.22986610,1.26266489,0.00000000,0.01246418,0.21330642,1.47430676,0.00000000,1.16889612,0.66383512
-2.09804902,2.23498546,1.25713407,0.00000000,0.01261674,0.21561884,1.46790925,0.00000000,1.17966896,0.66751285
-2.09204602,2.22764646,1.24442728,0.00000000,0.01268492,0.21704557,1.45340056,0.00000000,1.18431114,0.66729028
-2.08604302,2.20823552,1.22496700,0.00000000,0.01266861,0.21750132,1.43129601,0.00000000,1.18263291,0.66329133
-2.08004002,2.17742654,1.19932785,0.00000000,0.01256968,0.21693159,1.40226937,0.00000000,1.17460710,0.65573624
-2.07403702,2.13615515,1.16821761,0.00000000,0.01239193,0.21531101,1.36713064,0.00000000,1.16036009,0.64493495
-2.06803402,2.08558472,1.13245409,0.00000000,0.01214097,0.21264116,1.32679970,0.00000000,1.14015890,0.63127723
-2.06203102,2.02706553,1.09293872,0.00000000,0.01182402,0.20894801,1.28227699,0.00000000,1.11439502,0.61521988
-2.05602801,1.96208854,1.05062793,0.00000000,0.01144970,0.20427905,1.23461231,0.00000000,1.08356569,0.59727152
-2.05002501,1.89223559,1.00650329,0.00000000,0.01102767,0.19870013,1.18487291,0.00000000,1.04825325,0.57797543
-2.04402201,1.81912802,0.96154168,0.00000000,0.01056835,0.19229228,1.13411207,0.00000000,1.00910347,0.55789127
-2.03801901,1.74437534,0.91668632,0.00000000,0.01008255,0.18514842,1.08333921,0.00000000,0.96680353,0.53757626
-2.03201601,1.66952608,0.87281986,0.00000000,0.00958111,0.17737017,1.03349257,0.00000000,0.92206049,0.51756660
-2.02601301,1.59602230,0.83074030,0.00000000,0.00907457,0.16906479,0.98541511,0.00000000,0.87558087,0.49835988
-2.02001001,1.52515928,0.79114040,0.00000000,0.00857282,0.16034232,0.93983456,0.00000000,0.82805192,0.48039907
-2.01400700,1.45805178,0.75459136,0.00000000,0.00808484,0.15131299,0.89734787,0.00000000,0.78012515,0.46405878
-2.00800400,1.39560757,0.72153089,0.00000000,0.00761845,0.14208481,0.85841045,0.00000000,0.73240237,0.44963419
-2.00200100,1.33850912,0.69225614,0.00000000,0.00718011,0.13276163,0.82333037,0.00000000,0.68542449,0.43733306
-1.99599800,1.28720370,0.66692141,0.00000000,0.00677483,0.12344133,0.79226746,0.00000000,0.63966328,0.42727117
-1.98999500,1.24190180,0.64554059,0.00000000,0.00640608,0.11421447,0.76523701,0.00000000,0.59551591,0.41947111
-1.98399200,1.20258381,0.62799397,0.00000000,0.00607579,0.10516317,0.74211800,0.00000000,0.55330239,0.41386456
-1.97798899,1.16901425,0.61403924,0.00000000,0.00578440,0.09636029,0.72266518,0.00000000,0.51326554,0.41029782
-1.97198599,1.14076282,0.60332588,0.00000000,0.00553097,0.08786891,0.70652452,0.00000000,0.47557325,0.40854039
-1.96598299,1.11723126,0.59541264,0.00000000,0.00531332,0.07974207,0.69325156,0.00000000,0.44032287,0.40829604
-1.95997999,1.09768483,0.58978712,0.00000000,0.00512826,0.07202269,0.68233171,0.00000000,0.40754723,0.40921609
-1.95397699,1.08128717,0.58588706,0.00000000,0.00497171,0.06474381,0.67320203,0.00000000,0.37722191,0.41091419
-1.94797399,1.06713702,0.58312214,0.00000000,0.00483902,0.05792888,0.66527350,0.00000000,0.34927361,0.41298204
-1.94197099,1.05430552,0.58089601,0.00000000,0.00472514,0.05159238,0.65795316,0.00000000,0.32358894,0.41500540
-1.93596798,1.04187267,0.57862731,0.00000000,0.00462490,0.04574039,0.65066533,0.00000000,0.30002359,0.41657980
-1.92996498,1.02896154,0.57576930,0.00000000,0.00453316,0.04037146,0.64287123,0.00000000,0.27841126,0.41732526
-1.92396198,1.01476912,0.57182735,0.00000000,0.00444506,0.03547742,0.63408629,0.00000000,0.25857230,0.41689956
-1.91795898,0.99859277,0.56637367,0.00000000,0.00435619,0.03104433,0.62389467,0.00000000,0.24032168,0.41500951
-1.91195598,0.97985136,0.55905896,0.00000000,0.00426266,0.02705341,0.61196060,0.00000000,0.22347612,0.41141986
-1.90595298,0.95810069,0.54962054,0.00000000,0.00416130,0.02348202,0.59803619,0.00000000,0.20786013,0.40595964
-1.89994997,0.93304262,0.53788701,0.00000000,0.00404964,0.02030459,0.58196553,0.00000000,0.19331103,0.39852571
-1.89394697,0.90452814,0.52377918,0.00000000,0.00392601,0.01749349,0.56368517,0.00000000,0.17968268,0.38908355
-1.88794397,0.87255435,0.50730758,0.00000000,0.00378950,0.01501989,0.54322116,0.00000000,0.16684806,0.37766534
-1.88194097,0.83725601,0.48856684,0.00000000,0.00363991,0.01285447,0.52068278,0.00000000,0.15470073,0.36436560
-1.87593797,0.79889226,0.46772722,0.00000000,0.00347774,0.01096810,0.49625366,0.00000000,0.14315511,0.34933477
-1.86993497,0.75782933,0.44502391,0.00000000,0.00330408,0.00933239,0.47018053,0.00000000,0.13214588,0.33277092
-1.86393197,0.71452040,0.42074464,0.00000000,0.00312051,0.00792015,0.44276044,0.00000000,0.12162657,0.31491032
-1.85792896,0.66948352,0.39521629,0.00000000,0.00292900,0.00670571,0.41432700,0.00000000,0.11156749,0.29601709
-1.85192596,0.62327875,0.36879096,0.00000000,0.00273180,0.00566521,0.38523624,0.00000000,0.10195325,0.27637269
-1.84592296,0.57648558,0.34183237,0.00000000,0.00253129,0.00477676,0.35585280,0.00000000,0.09277991,0.25626549
-1.83991996,0.52968160,0.31470290,0.00000000,0.00232996,0.00402051,0.32653702,0.00000000,0.08405217,0.23598095
-1.83391696,0.48342310,0.28775194,0.00000000,0.00213020,0.00337869,0.29763333,0.00000000,0.07578052,0.21579287
-1.82791396,0.43822853,0.26130582,0.00000000,0.00193431,0.00283553,0.26946037,0.00000000,0.06797866,0.19595577
-1.82191096,0.39456501,0.23565972,0.00000000,0.00174438,0.00237727,0.24230317,0.00000000,0.06066119,0.17669885
-1.81590795,0.35283840,0.21107152,0.00000000,0.00156224,0.00199194,0.21640741,0.00000000,0.05384170,0.15822153
-1.80990495,0.31338684,0.18775797,0.00000000,0.00138945,0.00166935,0.19197592,0.00000000,0.04753137,0.14069056
