energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.35767884,2.46296587,0.03615348,0.05943543,0.02739467,0.00000000,0.01178877,1.59262595,0.95411858,0.29095026
-5.35167584,2.46368630,0.03472387,0.05546871,0.02738634,0.00000000,0.01143868,1.59992764,0.95947752,0.29210210
-5.34567284,2.46278859,0.03321131,0.05171889,0.02734862,0.00000000,0.01107024,1.60602914,0.96424431,0.29315781
-5.33966983,2.46075385,0.03163541,0.04819014,0.02728793,0.00000000,0.01068959,1.61125995,0.96858998,0.29413571
-5.33366683,2.45813750,0.03001732,0.04488595,0.02721142,0.00000000,0.01030339,1.61599790,0.97273339,0.29506126
-5.32766383,2.45553786,0.02837932,0.04180884,0.02712662,0.00000000,0.00991861,1.62064742,0.97692257,0.29596517
-5.32166083,2.45356281,0.02674444,0.03896010,0.02704106,0.00000000,0.00954244,1.62561670,0.98141513,0.29688102
-5.31565783,2.45279618,0.02513591,0.03633956,0.02696187,0.00000000,0.00918204,1.63129463,0.98645868,0.29784271
-5.30965483,2.45376519,0.02357679,0.03394547,0.02689539,0.00000000,0.00884452,1.63802863,0.99227219,0.29888168
-5.30365183,2.45691070,0.02208948,0.03177427,0.02684688,0.00000000,0.00853673,1.64610451,0.99902922,0.30002420
-5.29764882,2.46256168,0.02069531,0.02982063,0.02682017,0.00000000,0.00826523,1.65572926,1.00684386,0.30128888
-5.29164582,2.47091527,0.01941418,0.02807734,0.02681749,0.00000000,0.00803620,1.66701779,1.01576003,0.30268445
-5.28564282,2.48202331,0.01826425,0.02653542,0.02683932,0.00000000,0.00785536,1.67998430,1.02574488,0.30420809
-5.27963982,2.49578630,0.01726163,0.02518420,0.02688433,0.00000000,0.00772790,1.69453863,1.03668628,0.30584441
-5.27363682,2.51195481,0.01642018,0.02401152,0.02694942,0.00000000,0.00765846,1.71048792,1.04839492,0.30756503
-5.26763382,2.53013847,0.01575133,0.02300392,0.02702988,0.00000000,0.00765104,1.72754349,1.06061046,0.30932899
-5.26163082,2.54982179,0.01526397,0.02214698,0.02711957,0.00000000,0.00770895,1.74533234,1.07301171,0.31108388
-5.25562781,2.57038596,0.01496431,0.02142554,0.02721123,0.00000000,0.00783475,1.76341277,1.08522999,0.31276757
-5.24962481,2.59113529,0.01485585,0.02082409,0.02729681,0.00000000,0.00803018,1.78129318,1.09686497,0.31431063
-5.24362181,2.61132656,0.01493932,0.02032709,0.02736782,0.00000000,0.00829605,1.79845278,1.10750214,0.31563913
-5.23761881,2.63019983,0.01521265,0.01991929,0.02741579,0.00000000,0.00863219,1.81436313,1.11673076,0.31667764
-5.23161581,2.64700855,0.01567095,0.01958600,0.02743257,0.00000000,0.00903733,1.82850919,1.12416137,0.31735244
-5.22561281,2.66104755,0.01630650,0.01931340,0.02741076,0.00000000,0.00950905,1.84040875,1.12944191,0.31759450
-5.21960980,2.67167715,0.01710879,0.01908871,0.02734396,0.00000000,0.01004366,1.84962898,1.13227147,0.31734223
-5.21360680,2.67834230,0.01806452,0.01890032,0.02722702,0.00000000,0.01063614,1.85579956,1.13241110,0.31654372
-5.20760380,2.68058590,0.01915769,0.01873793,0.02705624,0.00000000,0.01128012,1.85862153,1.12969111,0.31515848
-5.20160080,2.67805580,0.02036970,0.01859254,0.02682943,0.00000000,0.01196786,1.85787175,1.12401463,0.31315842
-5.19559780,2.67050557,0.02167949,0.01845638,0.02654589,0.00000000,0.01269024,1.85340291,1.11535737,0.31052820
-5.18959480,2.65778953,0.02306378,0.01832290,0.02620638,0.00000000,0.01343690,1.84513953,1.10376389,0.30726493
-5.18359180,2.63985290,0.02449733,0.01818656,0.02581294,0.00000000,0.01419626,1.83307050,1.08934064,0.30337721
-5.17758879,2.61671821,0.02595331,0.01804274,0.02536868,0.00000000,0.01495578,1.81723899,1.07224665,0.29888365
-5.17158579,2.58846933,0.02740374,0.01788752,0.02487756,0.00000000,0.01570210,1.79773077,1.05268222,0.29381111
-5.16558279,2.55523466,0.02881997,0.01771751,0.02434410,0.00000000,0.01642137,1.77466189,1.03087683,0.28819263
-5.15957979,2.51717084,0.03017327,0.01752976,0.02377314,0.00000000,0.01709953,1.74816674,1.00707671,0.28206537
-5.15357679,2.47444826,0.03143544,0.01732154,0.02316955,0.00000000,0.01772263,1.71838758,0.98153314,0.27546859
-5.14757379,2.42723954,0.03257946,0.01709030,0.02253802,0.00000000,0.01827727,1.68546594,0.95449190,0.26844192
-5.14157079,2.37571162,0.03358019,0.01683363,0.02188288,0.00000000,0.01875090,1.64953684,0.92618466,0.26102394
-5.13556778,2.32002187,0.03441496,0.01654921,0.02120796,0.00000000,0.01913221,1.61072579,0.89682246,0.25325118
-5.12956478,2.26031830,0.03506423,0.01623488,0.02051651,0.00000000,0.01941151,1.56914872,0.86659158,0.24515759
-5.12356178,2.19674349,0.03551210,0.01588866,0.01981118,0.00000000,0.01958101,1.52491469,0.83565186,0.23677440
-5.11755878,2.12944166,0.03574681,0.01550890,0.01909406,0.00000000,0.01963507,1.47813077,0.80413721,0.22813042
-5.11155578,2.05856795,0.03576103,0.01509438,0.01836674,0.00000000,0.01957041,1.42890861,0.77215811,0.21925271
-5.10555278,1.98429892,0.03555209,0.01464439,0.01763043,0.00000000,0.01938624,1.37737199,0.73980564,0.21016739
-5.09954977,1.90684319,0.03512207,0.01415891,0.01688607,0.00000000,0.01908426,1.32366444,0.70715655,0.20090071
-5.09354677,1.82645112,0.03447768,0.01363864,0.01613453,0.00000000,0.01866863,1.26795634,0.67427892,0.19147998
-5.08754377,1.74342264,0.03363010,0.01308511,0.01537669,0.00000000,0.01814584,1.21045072,0.64123790,0.18193459
-5.08154077,1.65811237,0.03259454,0.01250072,0.01461360,0.00000000,0.01752452,1.15138728,0.60810097,0.17229672
-5.07553777,1.57093161,0.03138987,0.01188871,0.01384661,0.00000000,0.01681514,1.09104414,0.57494245,0.16260188
-5.06953477,1.48234678,0.03003795,0.01125313,0.01307740,0.00000000,0.01602967,1.02973724,0.54184695,0.15288911
-5.06353177,1.39287453,0.02856304,0.01059878,0.01230808,0.00000000,0.01518127,0.96781729,0.50891152,0.14320089
-5.05752876,1.30307348,0.02699110,0.00993107,0.01154119,0.00000000,0.01428383,0.90566442,0.47624644,0.13358273
-5.05152576,1.21353334,0.02534905,0.00925590,0.01077964,0.00000000,0.01335160,0.84368091,0.44397467,0.12408249
-5.04552276,1.12486189,0.02366411,0.00857948,0.01002671,0.00000000,0.01239881,0.78228240,0.41223018,0.11474944
-5.03951976,1.03767062,0.02196310,0.00790819,0.00928595,0.00000000,0.01143927,0.72188810,0.38115515,0.10563320
-5.03351676,0.95255989,0.02027184,0.00724838,0.00856109,0.00000000,0.01048606,0.66291063,0.35089651,0.09678255
-5.02751376,0.87010437,0.01861461,0.00660626,0.00785591,0.00000000,0.00955124,0.60574594,0.32160186,0.08824425
-5.02151076,0.79083961,0.01701372,0.00598775,0.00717414,0.00000000,0.00864563,0.55076394,0.29341537,0.08006189
-5.01550775,0.71525021,0.01548916,0.00539836,0.00651936,0.00000000,0.00777863,0.49830032,0.26647355,0.07227491
-5.00950475,0.64376030,0.01405831,0.00484316,0.00589489,0.00000000,0.00695811,0.44864977,0.24090152,0.06491778
-5.00350175,0.57672657,0.01273582,0.00432672,0.00530370,0.00000000,0.00619037,0.40206100,0.21680966,0.05801940
-4.99749875,0.51443399,0.01153351,0.00385314,0.00474832,0.00000000,0.00548015,0.35873364,0.19429104,0.05160277
-4.99149575,0.45709432,0.01046040,0.00342608,0.00423084,0.00000000,0.00483064,0.31881703,0.17341954,0.04568491
-4.98549275,0.40484725,0.00952274,0.00304888,0.00375284,0.00000000,0.00424364,0.28241075,0.15424882,0.04027704
-4.97948974,0.35776379,0.00872414,0.00272465,0.00331541,0.00000000,0.00371964,0.24956689,0.13681206,0.03538497
-4.97348674,0.31585170,0.00806575,0.00245642,0.00291915,0.00000000,0.00325794,0.22029353,0.12112248,0.03100975
-4.96748374,0.27906236,0.00754639,0.00224732,0.00256421,0.00000000,0.00285688,0.19455941,0.10717439,0.02714837
-4.96148074,0.24729876,0.00716275,0.00210073,0.00225033,0.00000000,0.00251395,0.17229924,0.09494488,0.02379472
-4.95547774,0.22042401,0.00690961,0.00202048,0.00197690,0.00000000,0.00222596,0.15341945,0.08439578,0.02094048
-4.94947474,0.19826985,0.00677999,0.00201099,0.00174302,0.00000000,0.00198922,0.13780401,0.07547591,0.01857606
-4.94347174,0.18064502,0.00676536,0.00207743,0.00154756,0.00000000,0.00179965,0.12531997,0.06812336,0.01669154
-4.93746873,0.16734277,0.00685581,0.00222586,0.00138921,0.00000000,0.00165293,0.11582262,0.06226778,0.01527743
-4.93146573,0.15814747,0.00704025,0.00246328,0.00126655,0.00000000,0.00154460,0.10915992,0.05783249,0.01432541
-4.92546273,0.15284013,0.00730656,0.00279768,0.00117808,0.00000000,0.00147015,0.10517616,0.05473629,0.01382883
-4.91945973,0.15120249,0.00764178,0.00323805,0.00112227,0.00000000,0.00142514,0.10371472,0.05289510,0.01378305
-4.91345673,0.15301995,0.00803235,0.00379429,0.00109753,0.00000000,0.00140521,0.10461996,0.05222309,0.01418555
-4.90745373,0.15808310,0.00846426,0.00447710,0.00110231,0.00000000,0.00140618,0.10773826,0.05263364,0.01503593
-4.90145073,0.16618826,0.00892332,0.00529775,0.00113501,0.00000000,0.00142404,0.11291826,0.05403983,0.01633556
-4.89544772,0.17713686,0.00939539,0.00626787,0.00119403,0.00000000,0.00145506,0.12001051,0.05635475,0.01808717
-4.88944472,0.19073424,0.00986666,0.00739913,0.00127771,0.00000000,0.00149577,0.12886665,0.05949155,0.02029421
-4.88344172,0.20678784,0.01032390,0.00870281,0.00138434,0.00000000,0.00154300,0.13933828,0.06336336,0.02296010
-4.87743872,0.22510529,0.01075479,0.01018949,0.00151209,0.00000000,0.00159389,0.15127586,0.06788315,0.02608736
-4.87143572,0.24549249,0.01114815,0.01186851,0.00165906,0.00000000,0.00164597,0.16452769,0.07296363,0.02967675
-4.86543272,0.26775212,0.01149425,0.01374757,0.00182317,0.00000000,0.00169713,0.17893927,0.07851727,0.03372633
-4.85942971,0.29168286,0.01178502,0.01583224,0.00200223,0.00000000,0.00174566,0.19435325,0.08445650,0.03823065
-4.85342671,0.31707935,0.01201432,0.01812551,0.00219386,0.00000000,0.00179028,0.21061007,0.09069424,0.04318002
-4.84742371,0.34373334,0.01217805,0.02062742,0.00239558,0.00000000,0.00183017,0.22754941,0.09714470,0.04855991
-4.84142071,0.37143596,0.01227427,0.02333471,0.00260479,0.00000000,0.00186497,0.24501256,0.10372451,0.05435060
-4.83541771,0.39998126,0.01230327,0.02624053,0.00281879,0.00000000,0.00189484,0.26284572,0.11035422,0.06052706
-4.82941471,0.42917090,0.01226752,0.02933432,0.00303489,0.00000000,0.00192042,0.28090410,0.11696013,0.06705905
-4.82341171,0.45881994,0.01217158,0.03260176,0.00325043,0.00000000,0.00194289,0.29905674,0.12347636,0.07391158
-4.81740870,0.48876344,0.01202193,0.03602485,0.00346287,0.00000000,0.00196394,0.31719195,0.12984706,0.08104558
-4.81140570,0.51886366,0.01182670,0.03958214,0.00366986,0.00000000,0.00198577,0.33522290,0.13602876,0.08841886
-4.80540270,0.54901738,0.01159544,0.04324908,0.00386934,0.00000000,0.00201113,0.35309327,0.14199259,0.09598729
-4.79939970,0.57916291,0.01133866,0.04699851,0.00405962,0.00000000,0.00204320,0.37078247,0.14772633,0.10370620
-4.79339670,0.60928640,0.01106756,0.05080131,0.00423943,0.00000000,0.00208565,0.38831007,0.15323604,0.11153185
-4.78739370,0.63942684,0.01079353,0.05462707,0.00440799,0.00000000,0.00214253,0.40573917,0.15854726,0.11942300
-4.78139070,0.66967935,0.01052776,0.05844497,0.00456506,0.00000000,0.00221826,0.42317817,0.16370547,0.12734242
-4.77538769,0.70019626,0.01028082,0.06222460,0.00471097,0.00000000,0.00231749,0.44078081,0.16877586,0.13525835
-4.76938469,0.73118572,0.01006231,0.06593691,0.00484658,0.00000000,0.00244505,0.45874405,0.17384221,0.14314577
-4.76338169,0.76290753,0.00988045,0.06955514,0.00497331,0.00000000,0.00260585,0.47730390,0.17900490,0.15098739
-4.75737869,0.79566611,0.00974184,0.07305571,0.00509304,0.00000000,0.00280469,0.49672881,0.18437798,0.15877442
-4.75137569,0.82980069,0.00965121,0.07641911,0.00520804,0.00000000,0.00304619,0.51731111,0.19008556,0.16650693
-4.74537269,0.86567302,0.00961125,0.07963060,0.00532091,0.00000000,0.00333457,0.53935633,0.19625728,0.17419388
-4.73936968,0.90365287,0.00962255,0.08268096,0.00543442,0.00000000,0.00367351,0.56317113,0.20302343,0.18185278
-4.73336668,0.94410201,0.00968358,0.08556697,0.00555141,0.00000000,0.00406594,0.58905005,0.21050963,0.18950900
-4.72736368,0.98735742,0.00979078,0.08829181,0.00567465,0.00000000,0.00451391,0.61726181,0.21883139,0.19719473
-4.72136068,1.03371446,0.00993870,0.09086526,0.00580672,0.00000000,0.00501835,0.64803582,0.22808902,0.20494773
-4.71535768,1.08341096,0.01012025,0.09330376,0.00594987,0.00000000,0.00557896,0.68154961,0.23836283,0.21280984
-4.70935468,1.13661318,0.01032694,0.09563024,0.00610595,0.00000000,0.00619402,0.71791795,0.24970920,0.22082535
-4.70335168,1.19340448,0.01054923,0.09787375,0.00627630,0.00000000,0.00686031,0.75718422,0.26215769,0.22903940
-4.69734867,1.25377744,0.01077687,0.10006896,0.00646170,0.00000000,0.00757299,0.79931489,0.27570928,0.23749634
-4.69134567,1.31763013,0.01099931,0.10225541,0.00666239,0.00000000,0.00832563,0.84419725,0.29033610,0.24623822
-4.68534267,1.38476683,0.01120605,0.10447661,0.00687802,0.00000000,0.00911018,0.89164102,0.30598259,0.25530349
-4.67933967,1.45490345,0.01138706,0.10677897,0.00710773,0.00000000,0.00991710,0.94138366,0.32256812,0.26472587
-4.67333667,1.52767744,0.01153308,0.10921060,0.00735023,0.00000000,0.01073546,0.99309941,0.33999103,0.27453346
-4.66733367,1.60266174,0.01163595,0.11182000,0.00760388,0.00000000,0.01155318,1.04641169,0.35813379,0.28474815
-4.66133067,1.67938215,0.01168889,0.11465461,0.00786683,0.00000000,0.01235729,1.10090814,0.37686919,0.29538520
-4.65532766,1.75733711,0.01168669,0.11775937,0.00813716,0.00000000,0.01313425,1.15615768,0.39606698,0.30645307
-4.64932466,1.83601864,0.01162586,0.12117517,0.00841299,0.00000000,0.01387031,1.21172849,0.41560078,0.31795336
-4.64332166,1.91493332,0.01150471,0.12493740,0.00869264,0.00000000,0.01455190,1.26720599,0.43535471,0.32988085
