energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.65782891,2.94291052,0.02185809,0.00000000,0.01288977,0.28578134,0.02419706,1.69814587,1.28525373,0.45759968
-5.65182591,2.95273237,0.02135462,0.00000000,0.01346390,0.30920363,0.02480028,1.67845681,1.29633962,0.46569375
-5.64582291,2.96129516,0.02083951,0.00000000,0.01400223,0.33368727,0.02528751,1.65670386,1.30771892,0.47427977
-5.63981991,2.96904790,0.02032240,0.00000000,0.01449566,0.35914013,0.02564967,1.63330473,1.31960463,0.48341630
-5.63381691,2.97633168,0.01981167,0.00000000,0.01493565,0.38544739,0.02587980,1.60862792,1.33214474,0.49313329
-5.62781391,2.98336351,0.01931425,0.00000000,0.01531438,0.41247002,0.02597323,1.58298329,1.34541480,0.50342821
-5.62181091,2.99022615,0.01883543,0.00000000,0.01562495,0.44004360,0.02592774,1.55661639,1.35941342,0.51426339
-5.61580790,2.99686402,0.01837881,0.00000000,0.01586149,0.46797779,0.02574367,1.52970622,1.37406087,0.52556459
-5.60980490,3.00308521,0.01794631,0.00000000,0.01601935,0.49605655,0.02542387,1.50236645,1.38920077,0.53722099
-5.60380190,3.00856953,0.01753822,0.00000000,0.01609514,0.52403942,0.02497367,1.47464956,1.40460489,0.54908652
-5.59779890,3.01288208,0.01715341,0.00000000,0.01608686,0.55166389,0.02440067,1.44655362,1.41998091,0.56098282
-5.59179590,3.01549205,0.01678943,0.00000000,0.01599392,0.57864916,0.02371455,1.41803102,1.43498294,0.57270347
-5.58579290,3.01579602,0.01644280,0.00000000,0.01581715,0.60470139,0.02292674,1.38899884,1.44922465,0.58401974
-5.57978989,3.01314517,0.01610928,0.00000000,0.01555877,0.62952036,0.02205012,1.35935010,1.46229459,0.59468764
-5.57378689,3.00687559,0.01578410,0.00000000,0.01522233,0.65280763,0.02109862,1.32896554,1.47377340,0.60445593
-5.56778389,2.99634064,0.01546225,0.00000000,0.01481264,0.67427597,0.02008684,1.29772547,1.48325236,0.61307527
-5.56178089,2.98094446,0.01513880,0.00000000,0.01433560,0.69365983,0.01902966,1.26552104,1.49035284,0.62030776
-5.55577789,2.96017547,0.01480907,0.00000000,0.01379808,0.71072649,0.01794187,1.23226488,1.49474587,0.62593690
-5.54977489,2.93363853,0.01446892,0.00000000,0.01320778,0.72528742,0.01683784,1.19790046,1.49617124,0.62977738
-5.54377189,2.90108461,0.01411492,0.00000000,0.01257295,0.73720926,0.01573116,1.16241014,1.49445527,0.63168442
-5.53776888,2.86243646,0.01374449,0.00000000,0.01190232,0.74642397,0.01463448,1.12582150,1.48952644,0.63156209
-5.53176588,2.81780921,0.01335602,0.00000000,0.01120478,0.75293728,0.01355920,1.08821183,1.48142805,0.62937029
-5.52576288,2.76752445,0.01294895,0.00000000,0.01048928,0.75683511,0.01251543,1.04971063,1.47032709,0.62513002
-5.51975988,2.71211689,0.01252377,0.00000000,0.00976459,0.75828718,0.01151182,1.01049994,1.45651861,0.61892644
-5.51375688,2.65233273,0.01208202,0.00000000,0.00903912,0.75754741,0.01055557,0.97081265,1.44042502,0.61090959
-5.50775388,2.58911912,0.01162620,0.00000000,0.00832079,0.75495093,0.00965243,0.93092850,1.42258971,0.60129257
-5.50175088,2.52360466,0.01115971,0.00000000,0.00761689,0.75090721,0.00880675,0.89116813,1.40366512,0.59034703
-5.49574787,2.45707106,0.01068667,0.00000000,0.00693395,0.74588960,0.00802157,0.85188518,1.38439496,0.57839607
-5.48974487,2.39091664,0.01021182,0.00000000,0.00627765,0.74042137,0.00729872,0.81345669,1.36559117,0.56580480
-5.48374187,2.32661272,0.00974028,0.00000000,0.00565281,0.73505854,0.00663896,0.77627212,1.34810611,0.55296866
-5.47773887,2.26565434,0.00927742,0.00000000,0.00506330,0.73037027,0.00604208,0.74072136,1.33280093,0.54030013
-5.47173587,2.20950718,0.00882863,0.00000000,0.00451207,0.72691734,0.00550707,0.70718217,1.32051126,0.52821416
-5.46573287,2.15955272,0.00839914,0.00000000,0.00400117,0.72522973,0.00503218,0.67600751,1.31201167,0.51711304
-5.45972986,2.11703400,0.00799385,0.00000000,0.00353177,0.72578420,0.00461511,0.64751327,1.30798028,0.50737115
-5.45372686,2.08300416,0.00761712,0.00000000,0.00310424,0.72898279,0.00425305,0.62196695,1.30896527,0.49932047
-5.44772386,2.05828033,0.00727271,0.00000000,0.00271821,0.73513342,0.00394282,0.59957775,1.31535481,0.49323719
-5.44172086,2.04340481,0.00696359,0.00000000,0.00237267,0.74443327,0.00368091,0.58048848,1.32735202,0.48933026
-5.43571786,2.03861559,0.00669188,0.00000000,0.00206606,0.75695602,0.00346358,0.56476977,1.34495620,0.48773225
-5.42971486,2.04382761,0.00645883,0.00000000,0.00179635,0.77264353,0.00328689,0.55241668,1.36795158,0.48849292
-5.42371186,2.05862591,0.00626476,0.00000000,0.00156118,0.79130233,0.00314679,0.54334813,1.39590432,0.49157589
-5.41770885,2.08227124,0.00610910,0.00000000,0.00135789,0.81260554,0.00303912,0.53740886,1.42816820,0.49685849
-5.41170585,2.11371800,0.00599045,0.00000000,0.00118368,0.83609992,0.00295969,0.53437425,1.46389905,0.50413486
-5.40570285,2.15164404,0.00590664,0.00000000,0.00103564,0.86121811,0.00290434,0.53395736,1.50207759,0.51312218
-5.39969985,2.19449122,0.00585483,0.00000000,0.00091087,0.88729559,0.00286893,0.53581822,1.54153984,0.52346980
-5.39369685,2.24051503,0.00583165,0.00000000,0.00080649,0.91359166,0.00284947,0.53957476,1.58101395,0.53477085
-5.38769385,2.28784137,0.00583329,0.00000000,0.00071977,0.93931373,0.00284207,0.54481493,1.61916201,0.54657597
-5.38169085,2.33452802,0.00585567,0.00000000,0.00064809,0.96364388,0.00284309,0.55110955,1.65462511,0.55840851
-5.37568784,2.37862841,0.00589455,0.00000000,0.00058905,0.98576658,0.00284910,0.55802515,1.68606964,0.56978055
-5.36968484,2.41825489,0.00594567,0.00000000,0.00054046,1.00489660,0.00285699,0.56513653,1.71223303,0.58020931
-5.36368184,2.45163911,0.00600485,0.00000000,0.00050036,1.02030569,0.00286398,0.57203825,1.73196690,0.58923302
-5.35767884,2.47718700,0.00606808,0.00000000,0.00046703,1.03134722,0.00286767,0.57835486,1.74427569,0.59642585
-5.35167584,2.49352627,0.00613165,0.00000000,0.00043902,1.03747760,0.00286605,0.58374937,1.74834940,0.60141125
-5.34567284,2.49954475,0.00619212,0.00000000,0.00041511,1.03827376,0.00285753,0.58792989,1.74358899,0.60387325
-5.33966983,2.49441835,0.00624644,0.00000000,0.00039433,1.03344594,0.00284096,0.59065412,1.72962348,0.60356527
-5.33366683,2.47762787,0.00629196,0.00000000,0.00037597,1.02284550,0.00281564,0.59173196,1.70631842,0.60031633
-5.32766383,2.44896452,0.00632637,0.00000000,0.00035952,1.00646740,0.00278127,0.59102606,1.67377536,0.59403428
-5.32166083,2.40852450,0.00634778,0.00000000,0.00034471,0.98444755,0.00273800,0.58845084,1.63232284,0.58470632
-5.31565783,2.35669342,0.00635464,0.00000000,0.00033148,0.95705521,0.00268636,0.58396994,1.58249961,0.57239669
-5.30965483,2.29412198,0.00634574,0.00000000,0.00031998,0.92468100,0.00262724,0.57759275,1.52503093,0.55724184
-5.30365183,2.22169423,0.00632019,0.00000000,0.00031057,0.88782110,0.00256192,0.56937012,1.46079952,0.53944350
-5.29764882,2.14049056,0.00627739,0.00000000,0.00030380,0.84705862,0.00249197,0.55938980,1.39081252,0.51925979
-5.29164582,2.05174715,0.00621699,0.00000000,0.00030045,0.80304282,0.00241928,0.54777187,1.31616605,0.49699521
-5.28564282,1.95681384,0.00613891,0.00000000,0.00030149,0.75646738,0.00234600,0.53466442,1.23800914,0.47298955
-5.27963982,1.85711247,0.00604333,0.00000000,0.00030812,0.70804839,0.00227456,0.52023977,1.15750840,0.44760665
-5.27363682,1.75409710,0.00593066,0.00000000,0.00032176,0.65850317,0.00220763,0.50469134,1.07581491,0.42122313
-5.26763382,1.64921776,0.00580157,0.00000000,0.00034409,0.60853059,0.00214814,0.48823117,0.99403457,0.39421768
-5.26163082,1.54388864,0.00565698,0.00000000,0.00037704,0.55879355,0.00209922,0.47108824,0.91320265,0.36696130
-5.25562781,1.43946151,0.00549811,0.00000000,0.00042280,0.50990422,0.00206428,0.45350724,0.83426341,0.33980868
-5.24962481,1.33720484,0.00532645,0.00000000,0.00048384,0.46241222,0.00204692,0.43574793,0.75805489,0.31309095
-5.24362181,1.23828846,0.00514380,0.00000000,0.00056290,0.41679606,0.00205098,0.41808460,0.68529917,0.28711004
-5.23761881,1.14377366,0.00495224,0.00000000,0.00066301,0.37345783,0.00208048,0.40080560,0.61659761,0.26213450
-5.23161581,1.05460815,0.00475416,0.00000000,0.00078743,0.33272085,0.00213964,0.38421266,0.55243098,0.23839686
-5.22561281,0.97162501,0.00455220,0.00000000,0.00093964,0.29483027,0.00223279,0.36861966,0.49316351,0.21609246
-5.21960980,0.89554498,0.00434926,0.00000000,0.00112330,0.25995606,0.00236434,0.35435083,0.43905045,0.19537944
-5.21360680,0.82698101,0.00414845,0.00000000,0.00134217,0.22819797,0.00253870,0.34173804,0.39024806,0.17637985
-5.20760380,0.76644415,0.00395302,0.00000000,0.00160005,0.19959216,0.00276014,0.33111720,0.34682546,0.15918159
-5.20160080,0.71434997,0.00376633,0.00000000,0.00190063,0.17411885,0.00303274,0.32282365,0.30877729,0.14384089
-5.19559780,0.67102465,0.00359173,0.00000000,0.00224740,0.15171052,0.00336015,0.31718656,0.27603659,0.13038531
-5.18959480,0.63671020,0.00343257,0.00000000,0.00264351,0.13226042,0.00374554,0.31452243,0.24848722,0.11881674
-5.18359180,0.61156831,0.00329201,0.00000000,0.00309159,0.11563081,0.00419133,0.31512775,0.22597522,0.10911457
-5.17758879,0.59568258,0.00317304,0.00000000,0.00359360,0.10166070,0.00469905,0.31927114,0.20831878,0.10123863
-5.17158579,0.58905900,0.00307835,0.00000000,0.00415068,0.09017293,0.00526917,0.32718504,0.19531649,0.09513188
-5.16558279,0.59162488,0.00301024,0.00000000,0.00476294,0.08098028,0.00590090,0.33905733,0.18675369,0.09072280
-5.15957979,0.60322634,0.00297062,0.00000000,0.00542935,0.07389069,0.00659205,0.35502306,0.18240704,0.08792746
-5.15357679,0.62362492,0.00296087,0.00000000,0.00614759,0.06871139,0.00733890,0.37515682,0.18204711,0.08665121
-5.14757379,0.65249360,0.00298185,0.00000000,0.00691398,0.06525213,0.00813611,0.39946575,0.18543953,0.08679004
-5.14157079,0.68941306,0.00303387,0.00000000,0.00772339,0.06332748,0.00897669,0.42788380,0.19234454,0.08823171
-5.13556778,0.73386852,0.00311660,0.00000000,0.00856924,0.06275836,0.00985200,0.46026743,0.20251560,0.09085672
-5.12956478,0.78524795,0.00322915,0.00000000,0.00944359,0.06337289,0.01075185,0.49639291,0.21569718,0.09453906
-5.12356178,0.84284213,0.00337003,0.00000000,0.01033719,0.06500681,0.01166460,0.53595571,0.23162211,0.09914706
-5.11755878,0.90584716,0.00353717,0.00000000,0.01123972,0.06750343,0.01257743,0.57857191,0.25000893,0.10454418
-5.11155578,0.97336963,0.00372797,0.00000000,0.01213998,0.07071345,0.01347656,0.62378199,0.27055953,0.11058996
-5.10555278,1.04443496,0.00393935,0.00000000,0.01302619,0.07449466,0.01434759,0.67105685,0.29295739,0.11714109
-5.09954977,1.11799891,0.00416779,0.00000000,0.01388637,0.07871162,0.01517590,0.71980622,0.31686668,0.12405276
-5.09354677,1.19296225,0.00440942,0.00000000,0.01470869,0.08323545,0.01594701,0.76938930,0.34193251,0.13118008
-5.08754377,1.26818851,0.00466013,0.00000000,0.01548189,0.08794380,0.01664705,0.81912737,0.36778242,0.13837987
-5.08154077,1.34252432,0.00491560,0.00000000,0.01619568,0.09272102,0.01726315,0.86831827,0.39402925,0.14551255
-5.07553777,1.41482206,0.00517146,0.00000000,0.01684115,0.09745845,0.01778388,0.91625228,0.42027538,0.15244416
-5.06953477,1.48396396,0.00542334,0.00000000,0.01741113,0.10205502,0.01819963,0.96222901,0.44611834,0.15904856
-5.06353177,1.54888727,0.00566704,0.00000000,0.01790051,0.10641796,0.01850287,1.00557486,0.47115761,0.16520962
-5.05752876,1.60860929,0.00589857,0.00000000,0.01830647,0.11046367,0.01868849,1.04566056,0.49500247,0.17082337
-5.05152576,1.66225180,0.00611429,0.00000000,0.01862865,0.11411864,0.01875393,1.08191804,0.51728060,0.17580008
-5.04552276,1.70906382,0.00631104,0.00000000,0.01886919,0.11732044,0.01869925,1.11385646,0.53764726,0.18006612
-5.03951976,1.74844193,0.00648614,0.00000000,0.01903270,0.12001864,0.01852717,1.14107644,0.55579448,0.18356564
-5.03351676,1.77994753,0.00663759,0.00000000,0.01912607,0.12217567,0.01824293,1.16328239,0.57146015,0.18626183
-5.02751376,1.80332020,0.00676404,0.00000000,0.01915825,0.12376750,0.01785413,1.18029221,0.58443650,0.18813798
-5.02151076,1.81848688,0.00686489,0.00000000,0.01913985,0.12478419,0.01737047,1.19204427,0.59457768,0.18919798
-5.01550775,1.82556640,0.00694033,0.00000000,0.01908272,0.12523013,0.01680339,1.19860125,0.60180609,0.18946659
-5.00950475,1.82486924,0.00699135,0.00000000,0.01899945,0.12512408,0.01616570,1.20015088,0.60611724,0.18898914
-5.00350175,1.81689266,0.00701976,0.00000000,0.01890279,0.12449896,0.01547119,1.19700340,0.60758282,0.18783088
-4.99749875,1.80231117,0.00702814,0.00000000,0.01880514,0.12340139,0.01473418,1.18958610,0.60635199,0.18607604
-4.99149575,1.78196302,0.00701988,0.00000000,0.01871795,0.12189091,0.01396908,1.17843483,0.60265065,0.18382639
-4.98549275,1.75683292,0.00699903,0.00000000,0.01865124,0.12003903,0.01319002,1.16418317,0.59677878,0.18119960
-4.97948974,1.72803183,0.00697034,0.00000000,0.01861312,0.11792813,0.01241048,1.14754930,0.58910594,0.17832736
-4.97348674,1.69677428,0.00693912,0.00000000,0.01860948,0.11565007,0.01164293,1.12932126,0.58006492,0.17535318
-4.96748374,1.66435411,0.00691116,0.00000000,0.01864367,0.11330481,0.01089866,1.11034086,0.57014390,0.17243019
-4.96148074,1.63211908,0.00689265,0.00000000,0.01871643,0.11099880,0.01018751,1.09148673,0.55987707,0.16971866
-4.95547774,1.60144501,0.00689006,0.00000000,0.01882581,0.10884341,0.00951782,1.07365701,0.54983426,0.16738351
-4.94947474,1.57370998,0.00691000,0.00000000,0.01896734,0.10695318,0.00889633,1.05775176,0.54060944,0.16559175
-4.94347174,1.55026877,0.00695913,0.00000000,0.01913420,0.10544415,0.00832822,1.04465562,0.53280862,0.16450972
-4.93746873,1.53242798,0.00704399,0.00000000,0.01931763,0.10443203,0.00781717,1.03522068,0.52703709,0.16430040
-4.93146573,1.52142178,0.00717087,0.00000000,0.01950730,0.10403039,0.00736548,1.03024982,0.52388642,0.16512045
-4.92546273,1.51838829,0.00734566,0.00000000,0.01969184,0.10434869,0.00697424,1.03048043,0.52392119,0.16711725
-4.91945973,1.52434664,0.00757371,0.00000000,0.01985936,0.10549030,0.00664343,1.03656861,0.52766570,0.17042571
-4.91345673,1.54017463,0.00785962,0.00000000,0.01999800,0.10755042,0.00637219,1.04907388,0.53559080,0.17516499
-4.90745373,1.56658690,0.00820714,0.00000000,0.02009650,0.11061379,0.00615894,1.06844426,0.54810097,0.18143502
-4.90145073,1.60411376,0.00861893,0.00000000,0.02014464,0.11475246,0.00600157,1.09500208,0.56552193,0.18931297
-4.89544772,1.65308092,0.00909649,0.00000000,0.02013374,0.12002335,0.00589758,1.12893047,0.58808894,0.19884965
-4.88944472,1.71359058,0.00963991,0.00000000,0.02005696,0.12646585,0.00584416,1.17026098,0.61593607,0.21006600
-4.88344172,1.78550436,0.01024780,0.00000000,0.01990955,0.13409950,0.00583837,1.21886273,0.64908687,0.22294969
-4.87743872,1.86842910,0.01091717,0.00000000,0.01968902,0.14292170,0.00587707,1.27443361,0.68744668,0.23745220
-4.87143572,1.96170633,0.01164330,0.00000000,0.01939515,0.15290577,0.00595705,1.33649421,0.73079722,0.25348631
-4.86543272,2.06440660,0.01241976,0.00000000,0.01902993,0.16399936,0.00607493,1.40438524,0.77879361,0.27092442
-4.85942971,2.17532987,0.01323836,0.00000000,0.01859736,0.17612329,0.00622721,1.47726907,0.83096453,0.28959776
-4.85342671,2.29301285,0.01408924,0.00000000,0.01810319,0.18917119,0.00641017,1.55413607,0.88671564,0.30929676
-4.84742371,2.41574446,0.01496098,0.00000000,0.01755463,0.20300971,0.00661982,1.63381648,0.94533680,0.32977269
-4.84142071,2.54158980,0.01584074,0.00000000,0.01695995,0.21747974,0.00685189,1.71499792,1.00601299,0.35074077
-4.83541771,2.66842311,0.01671457,0.00000000,0.01632810,0.23239844,0.00710173,1.79624883,1.06783916,0.37188467
-4.82941471,2.79396944,0.01756763,0.00000000,0.01566830,0.24756230,0.00736432,1.87604763,1.12983867,0.39286253
-4.82341171,2.91585447,0.01838461,0.00000000,0.01498969,0.26275102,0.00763426,1.95281700,1.19098503,0.41331433
-4.81740870,3.03166110,0.01915008,0.00000000,0.01430096,0.27773228,0.00790582,2.02496256,1.25022643,0.43287040
-4.81140570,3.13899143,0.01984889,0.00000000,0.01361010,0.29226719,0.00817292,2.09091468,1.30651208,0.45116095
-4.80540270,3.23553166,0.02046667,0.00000000,0.01292418,0.30611623,0.00842932,2.14917198,1.35881975,0.46782607
-4.79939970,3.31911778,0.02099022,0.00000000,0.01224914,0.31904557,0.00866866,2.19834485,1.40618322,0.48252611
-4.79339670,3.38779912,0.02140788,0.00000000,0.01158979,0.33083331,0.00888464,2.23719728,1.44771873,0.49495166
-4.78739370,3.43989717,0.02171000,0.00000000,0.01094973,0.34127562,0.00907118,2.26468499,1.48264923,0.50483311
-4.78139070,3.47405701,0.02188914,0.00000000,0.01033143,0.35019239,0.00922258,2.27998841,1.51032554,0.51194894
-4.77538769,3.48928893,0.02194038,0.00000000,0.00973631,0.35743215,0.00933369,2.28253868,1.53024344,0.51613275
-4.76938469,3.48499839,0.02186145,0.00000000,0.00916489,0.36287605,0.00940010,2.27203566,1.54205594,0.51727839
-4.76338169,3.46100279,0.02165281,0.00000000,0.00861696,0.36644086,0.00941828,2.24845694,1.54558048,0.51534319
-4.75737869,3.41753448,0.02131761,0.00000000,0.00809172,0.36808069,0.00938569,2.21205746,1.54080058,0.51034896
-4.75137569,3.35522973,0.02086156,0.00000000,0.00758804,0.36778752,0.00930093,2.16335978,1.52786214,0.50238085
-4.74537269,3.27510435,0.02029278,0.00000000,0.00710454,0.36559054,0.00916373,2.10313547,1.50706476,0.49158412
-4.73936968,3.17851731,0.01962145,0.00000000,0.00663982,0.36155437,0.00897501,2.03237849,1.47884845,0.47815891
-4.73336668,3.06712403,0.01885954,0.00000000,0.00619255,0.35577619,0.00873685,1.95227190,1.44377669,0.46235340
-4.72736368,2.94282166,0.01802038,0.00000000,0.00576161,0.34838220,0.00845241,1.86414943,1.40251654,0.44445556
-4.72136068,2.80768899,0.01711824,0.00000000,0.00534611,0.33952330,0.00812586,1.76945371,1.35581698,0.42478401
-4.71535768,2.66392358,0.01616797,0.00000000,0.00494547,0.32937045,0.00776217,1.66969295,1.30448626,0.40367835
-4.70935468,2.51377883,0.01518451,0.00000000,0.00455939,0.31810974,0.00736705,1.56639802,1.24936940,0.38148930
-4.70335168,2.35950361,0.01418255,0.00000000,0.00418791,0.30593758,0.00694665,1.46108146,1.19132659,0.35856918
-4.69734867,2.20328642,0.01317615,0.00000000,0.00383126,0.29305590,0.00650747,1.35520014,1.13121327,0.33526308
-4.69134567,2.04720627,0.01217848,0.00000000,0.00348993,0.27966778,0.00605610,1.25012255,1.06986238,0.31190082
-4.68534267,1.89319123,0.01120149,0.00000000,0.00316452,0.26597338,0.00559905,1.14710189,1.00806925,0.28879025
-4.67933967,1.74298581,0.01025584,0.00000000,0.00285571,0.25216643,0.00514259,1.04725533,0.94657918,0.26621169
-4.67333667,1.59812737,0.00935064,0.00000000,0.00256420,0.23843113,0.00469256,0.95154975,0.88607792,0.24441391
-4.66733367,1.45993153,0.00849350,0.00000000,0.00229065,0.22493960,0.00425428,0.86079385,0.82718468,0.22361140
-4.66133067,1.32948597,0.00769045,0.00000000,0.00203561,0.21184977,0.00383243,0.77563620,0.77044772,0.20398304
-4.65532766,1.20765197,0.00694601,0.00000000,0.00179953,0.19930364,0.00343098,0.69656879,0.71634193,0.18567190
-4.64932466,1.09507245,0.00626321,0.00000000,0.00158267,0.18742602,0.00305315,0.62393507,0.66526827,0.16878616
-4.64332166,0.99218544,0.00564379,0.00000000,0.00138515,0.17632347,0.00270142,0.55794180,0.61755462,0.15340094
