energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.83791896,1.15450701,0.00910200,0.03254429,0.21415486,0.04956464,0.75474788,0.00000000,0.27241207,0.22540026
-5.83191596,1.15442228,0.00906097,0.03256967,0.21398203,0.04924437,0.75310072,0.00000000,0.27439152,0.22540042
-5.82591296,1.15535933,0.00901348,0.03267520,0.21358455,0.04910987,0.75184715,0.00000000,0.27665655,0.22553924
-5.81990995,1.15714896,0.00895592,0.03286245,0.21294945,0.04915184,0.75089222,0.00000000,0.27914305,0.22581863
-5.81390695,1.15966966,0.00888524,0.03313347,0.21207763,0.04936255,0.75017739,0.00000000,0.28179847,0.22625212
-5.80790395,1.16284944,0.00879902,0.03349044,0.21098356,0.04973607,0.74968186,0.00000000,0.28458342,0.22686353
-5.80190095,1.16666645,0.00869561,0.03393546,0.20969477,0.05026836,0.74942287,0.00000000,0.28747301,0.22768546
-5.79589795,1.17114884,0.00857415,0.03447020,0.20825107,0.05095751,0.74945539,0.00000000,0.29045810,0.22875772
-5.78989495,1.17637424,0.00843467,0.03509574,0.20670361,0.05180385,0.74987134,0.00000000,0.29354645,0.23012578
-5.78389195,1.18246937,0.00827810,0.03581247,0.20511399,0.05281021,0.75079875,0.00000000,0.29676385,0.23183952
-5.77788894,1.18960998,0.00810628,0.03662005,0.20355344,0.05398221,0.75240097,0.00000000,0.30015525,0.23395229
-5.77188594,1.19802142,0.00792196,0.03751755,0.20210204,0.05532857,0.75487613,0.00000000,0.30378594,0.23652041
-5.76588294,1.20797973,0.00772876,0.03850365,0.20084817,0.05686150,0.75845676,0.00000000,0.30774259,0.23960303
-5.75987994,1.21981310,0.00753110,0.03957699,0.19988809,0.05859711,0.76340963,0.00000000,0.31213427,0.24326246
-5.75387694,1.23390346,0.00733417,0.04073655,0.19932557,0.06055575,0.77003551,0.00000000,0.31709318,0.24756479
-5.74787394,1.25068750,0.00714379,0.04198216,0.19927160,0.06276238,0.77866861,0.00000000,0.32277500,0.25258066
-5.74187094,1.27065674,0.00696632,0.04331495,0.19984398,0.06524679,0.78967532,0.00000000,0.32935864,0.25838603
-5.73586793,1.29435577,0.00680856,0.04473786,0.20116680,0.06804363,0.80345186,0.00000000,0.33704533,0.26506282
-5.72986493,1.32237811,0.00667755,0.04625602,0.20336954,0.07119224,0.82042052,0.00000000,0.34605672,0.27269912
-5.72386193,1.35535901,0.00658045,0.04787705,0.20658580,0.07473625,0.84102393,0.00000000,0.35663190,0.28138883
-5.71785893,1.39396469,0.00652442,0.04961121,0.21095146,0.07872281,0.86571731,0.00000000,0.36902329,0.29123060
-5.71185593,1.43887772,0.00651638,0.05147142,0.21660236,0.08320153,0.89495837,0.00000000,0.38349121,0.30232584
-5.70585293,1.49077846,0.00656288,0.05347301,0.22367120,0.08822304,0.92919487,0.00000000,0.40029722,0.31477593
-5.69984992,1.55032277,0.00666994,0.05563333,0.23228400,0.09383727,0.96885002,0.00000000,0.41969631,0.32867838
-5.69384692,1.61811646,0.00684285,0.05797116,0.24255592,0.10009144,1.01430603,0.00000000,0.44192802,0.34412226
-5.68784392,1.69468729,0.00708606,0.06050592,0.25458664,0.10702777,1.06588623,0.00000000,0.46720685,0.36118286
-5.68184092,1.78045552,0.00740298,0.06325681,0.26845559,0.11468114,1.12383653,0.00000000,0.49571224,0.37991591
-5.67583792,1.87570434,0.00779587,0.06624176,0.28421699,0.12307668,1.18830697,0.00000000,0.52757842,0.40035158
-5.66983492,1.98055161,0.00826574,0.06947645,0.30189518,0.13222740,1.25933425,0.00000000,0.56288478,0.42248857
-5.66383192,2.09492442,0.00881223,0.07297325,0.32148036,0.14213215,1.33682610,0.00000000,0.60164696,0.44628872
-5.65782891,2.21853791,0.00943355,0.07674034,0.34292507,0.15277380,1.42054865,0.00000000,0.64380940,0.47167233
-5.65182591,2.35087989,0.01012647,0.08078087,0.36614165,0.16411799,1.51011737,0.00000000,0.68923959,0.49851467
-5.64582291,2.49120247,0.01088625,0.08509241,0.39100088,0.17611237,1.60499258,0.00000000,0.73772458,0.52664388
-5.63981991,2.63852154,0.01170675,0.08966652,0.41733206,0.18868654,1.70448002,0.00000000,0.78896995,0.55584060
-5.63381691,2.79162491,0.01258042,0.09448868,0.44492457,0.20175271,1.80773682,0.00000000,0.84260154,0.58583936
-5.62781391,2.94908917,0.01349843,0.09953839,0.47353104,0.21520704,1.91378308,0.00000000,0.89817009,0.61633195
-5.62181091,3.10930527,0.01445078,0.10478969,0.50287203,0.22893173,2.02151893,0.00000000,0.95515862,0.64697264
-5.61580790,3.27051209,0.01542650,0.11021170,0.53264225,0.24279780,2.12974668,0.00000000,1.01299264,0.67738525
-5.60980490,3.43083713,0.01641379,0.11576965,0.56251798,0.25666837,2.23719749,0.00000000,1.07105270,0.70717183
-5.60380190,3.58834295,0.01740027,0.12142585,0.59216554,0.27040247,2.34256167,0.00000000,1.12868908,0.73592263
-5.59779890,3.74107778,0.01837321,0.12714092,0.62125061,0.28385908,2.44452169,0.00000000,1.18523796,0.76322711
-5.59179590,3.88712845,0.01931976,0.13287505,0.64944775,0.29690138,2.54178670,0.00000000,1.24003873,0.78868550
-5.58579290,4.02467383,0.02022725,0.13858929,0.67645015,0.30940095,2.63312745,0.00000000,1.29245156,0.81192055
-5.57978989,4.15203681,0.02108342,0.14424676,0.70197888,0.32124175,2.71741030,0.00000000,1.34187493,0.83258900
-5.57378689,4.26773280,0.02187666,0.14981377,0.72579155,0.33232373,2.79362916,0.00000000,1.38776216,0.85039231
-5.56778389,4.37051341,0.02259632,0.15526089,0.74768984,0.34256599,2.86093436,0.00000000,1.42963662,0.86508629
-5.56178089,4.45940338,0.02323284,0.16056370,0.76752583,0.35190925,2.91865732,0.00000000,1.46710496,0.87648925
-5.55577789,4.53372988,0.02377804,0.16570354,0.78520672,0.36031767,2.96633031,0.00000000,1.49986788,0.88448841
-5.54977489,4.59314312,0.02422524,0.17066790,0.80069786,0.36777983,3.00370066,0.00000000,1.52772825,0.88904424
-5.54377189,4.63762766,0.02456941,0.17545075,0.81402411,0.37430900,3.03073897,0.00000000,1.55059606,0.89019270
-5.53776888,4.66750414,0.02480731,0.18005262,0.82526927,0.37994263,3.04764106,0.00000000,1.56849025,0.88804523
-5.53176588,4.68342155,0.02493746,0.18448049,0.83457387,0.38474101,3.05482361,0.00000000,1.58153732,0.88278656
-5.52576288,4.68634013,0.02496029,0.18874760,0.84213122,0.38878541,3.05291361,0.00000000,1.58996667,0.87467030
-5.51975988,4.67750565,0.02487800,0.19287303,0.84818200,0.39217555,3.04273200,0.00000000,1.59410289,0.86401264
-5.51375688,4.65841565,0.02469458,0.19688124,0.85300743,0.39502654,3.02527176,0.00000000,1.59435526,0.85118417
-5.50775388,4.63077858,0.02441567,0.20080137,0.85692136,0.39746550,3.00167116,0.00000000,1.59120466,0.83660022
-5.50175088,4.59646697,0.02404844,0.20466651,0.86026137,0.39962783,2.97318279,0.00000000,1.58518833,0.82070991
-5.49574787,4.55746568,0.02360141,0.20851276,0.86337908,0.40165330,2.94113919,0.00000000,1.57688287,0.80398426
-5.48974487,4.51581659,0.02308425,0.21237828,0.86663002,0.40368194,2.90691589,0.00000000,1.56688606,0.78690373
-5.48374187,4.47356107,0.02250753,0.21630203,0.87036315,0.40585002,2.87189281,0.00000000,1.55579791,0.76994540
-5.47773887,4.43268157,0.02188252,0.22032250,0.87491029,0.40828592,2.83741510,0.00000000,1.54420152,0.75357031
-5.47173587,4.39504397,0.02122086,0.22447623,0.88057572,0.41110623,2.80475439,0.00000000,1.53264449,0.73821107
-5.46573287,4.36234207,0.02053433,0.22879630,0.88762615,0.41441193,2.77507160,0.00000000,1.52162125,0.72426033
-5.45972986,4.33604593,0.01983458,0.23331056,0.89628124,0.41828496,2.74938231,0.00000000,1.51155710,0.71206015
-5.45372686,4.31735554,0.01913283,0.23804003,0.90670516,0.42278498,2.72852592,0.00000000,1.50279439,0.70189271
-5.44772386,4.30716138,0.01843964,0.24299710,0.91899907,0.42794675,2.71313957,0.00000000,1.49558145,0.69397268
-5.44172086,4.30601329,0.01776469,0.24818398,0.93319521,0.43377786,2.70363771,0.00000000,1.49006469,0.68844122
-5.43571786,4.31409906,0.01711659,0.25359125,0.94925253,0.44025729,2.70019830,0.00000000,1.48628425,0.68536215
-5.42971486,4.33123371,0.01650266,0.25919667,0.96705429,0.44733459,2.70275616,0.00000000,1.48417344,0.68472017
-5.42371186,4.35686035,0.01592888,0.26496442,0.98640780,0.45492993,2.71100406,0.00000000,1.48356210,0.68642131
-5.41770885,4.39006311,0.01539980,0.27084473,1.00704647,0.46293513,2.72440170,0.00000000,1.48418382,0.69029577
-5.41170585,4.42959221,0.01491847,0.27677412,1.02863432,0.47121562,2.74219255,0.00000000,1.48568691,0.69610291
-5.40570285,4.47390088,0.01448652,0.28267620,1.05077286,0.47961343,2.76342819,0.00000000,1.48764872,0.70353846
-5.39969985,4.52119312,0.01410420,0.28846313,1.07301054,0.48795118,2.78699955,0.00000000,1.48959285,0.71224376
-5.39369685,4.56948129,0.01377052,0.29403774,1.09485422,0.49603702,2.81167411,0.00000000,1.49100860,0.72181673
-5.38769385,4.61665153,0.01348338,0.29929618,1.11578286,0.50367041,2.83613779,0.00000000,1.49137194,0.73182427
-5.38169085,4.66053500,0.01323978,0.30413122,1.13526258,0.51064857,2.85904022,0.00000000,1.49016722,0.74181578
-5.37568784,4.69898236,0.01303601,0.30843590,1.15276304,0.51677338,2.87904169,0.00000000,1.48690871,0.75133733
-5.36968484,4.72993897,0.01286794,0.31210749,1.16777429,0.52185859,2.89486011,0.00000000,1.48116108,0.75994599
-5.36368184,4.75151763,0.01273116,0.31505163,1.17982365,0.52573686,2.90531623,0.00000000,1.47255806,0.76722385
-5.35767884,4.76206649,0.01262132,0.31718627,1.18849190,0.52826656,2.90937539,0.00000000,1.46081851,0.77279127
-5.35167584,4.76022904,0.01253426,0.31844556,1.19342817,0.52933789,2.90618418,0.00000000,1.44575914,0.77631886
-5.34567284,4.74499407,0.01246627,0.31878312,1.19436288,0.52887801,2.89510071,0.00000000,1.42730357,0.77753773
-5.33966983,4.71573346,0.01241423,0.31817481,1.19111824,0.52685511,2.87571720,0.00000000,1.40548724,0.77624770
-5.33366683,4.67222631,0.01237571,0.31662068,1.18361576,0.52328100,2.84787420,0.00000000,1.38045797,0.77232314
-5.32766383,4.61466853,0.01234914,0.31414608,1.17188048,0.51821212,2.81166586,0.00000000,1.35247241,0.76571624
-5.32166083,4.54366746,0.01233377,0.31080178,1.15604167,0.51174903,2.76743619,0.00000000,1.32188828,0.75645761
-5.31565783,4.46022183,0.01232972,0.30666311,1.13632999,0.50403411,2.71576652,0.00000000,1.28915301,0.74465423
-5.30965483,4.36568812,0.01233791,0.30182818,1.11307114,0.49524784,2.65745484,0.00000000,1.25478909,0.73048482
-5.30365183,4.26173457,0.01235999,0.29641512,1.08667625,0.48560347,2.59348781,0.00000000,1.21937691,0.71419293
-5.29764882,4.15028484,0.01239820,0.29055860,1.05762936,0.47534057,2.52500684,0.00000000,1.18353558,0.69607795
-5.29164582,4.03345382,0.01245523,0.28440564,1.02647260,0.46471757,2.45326943,0.00000000,1.14790278,0.67648446
-5.28564282,3.91347793,0.01253403,0.27811093,0.99378947,0.45400353,2.37960747,0.00000000,1.11311405,0.65579043
-5.27963982,3.79264276,0.01263761,0.27183194,0.96018701,0.44346972,2.30538407,0.00000000,1.07978258,0.63439455
-5.27363682,3.67321089,0.01276886,0.26572382,0.92627751,0.43338099,2.23195057,0.00000000,1.04848004,0.61270337
-5.26763382,3.55735238,0.01293031,0.25993448,0.89266042,0.42398757,2.16060520,0.00000000,1.01971915,0.59111867
-5.26163082,3.44708042,0.01312397,0.25459990,0.85990517,0.41551745,2.09255496,0.00000000,0.99393847,0.57002538
-5.25562781,3.34419441,0.01335113,0.24983994,0.82853547,0.40816953,2.02888184,0.00000000,0.97149002,0.54978074
-5.24962481,3.25023202,0.01361220,0.24575475,0.79901561,0.40210804,1.97051443,0.00000000,0.95262982,0.53070468
-5.24362181,3.16643165,0.01390659,0.24242182,0.77173925,0.39745801,1.91820578,0.00000000,0.93751185,0.51307207
-5.23761881,3.09370627,0.01423264,0.23989388,0.74702093,0.39430231,1.87251785,0.00000000,0.92618520,0.49710672
-5.23161581,3.03262880,0.01458755,0.23819767,0.72509054,0.39267993,1.83381290,0.00000000,0.91859473,0.48297747
-5.22561281,2.98342923,0.01496735,0.23733346,0.70609077,0.39258581,1.80225175,0.00000000,0.91458484,0.47079625
-5.21960980,2.94600280,0.01536700,0.23727555,0.69007761,0.39397196,1.77779852,0.00000000,0.91390624,0.46061814
-5.21360680,2.91992863,0.01578041,0.23797349,0.67702358,0.39674991,1.76023149,0.00000000,0.91622543,0.45244328
-5.20760380,2.90449731,0.01620060,0.23935407,0.66682349,0.40079424,1.74915928,0.00000000,0.92113643,0.44622046
-5.20160080,2.89874646,0.01661986,0.24132402,0.65930248,0.40594720,1.74404139,0.00000000,0.92817439,0.44185205
-5.19559780,2.90150225,0.01702993,0.24377327,0.65422580,0.41202407,1.74421243,0.00000000,0.93683052,0.43920018
-5.18959480,2.91142549,0.01742226,0.24657866,0.65130994,0.41881919,1.74890867,0.00000000,0.94656792,0.43809373
-5.18359180,2.92706045,0.01778822,0.24960807,0.65023470,0.42611253,1.75729612,0.00000000,0.95683773,0.43833581
-5.17758879,2.94688470,0.01811941,0.25272479,0.65065563,0.43367638,1.76849904,0.00000000,0.96709511,0.43971152
-5.17158579,2.96935838,0.01840790,0.25579198,0.65221648,0.44128228,1.78162789,0.00000000,0.97681452,0.44199570
-5.16558279,2.99297143,0.01864650,0.25867718,0.65456123,0.44870780,1.79580598,0.00000000,0.98550401,0.44496029
-5.15957979,3.01628753,0.01882905,0.26125671,0.65734525,0.45574313,1.81019398,0.00000000,0.99271785,0.44838129
-5.15357679,3.03798356,0.01895058,0.26341976,0.66024544,0.46219720,1.82401176,0.00000000,0.99806744,0.45204495
-5.14757379,3.05688388,0.01900758,0.26507224,0.66296900,0.46790333,1.83655713,0.00000000,1.00123004,0.45575323
-5.14157079,3.07198857,0.01899813,0.26614007,0.66526064,0.47272419,1.84722120,0.00000000,1.00195522,0.45932832
-5.13556778,3.08249548,0.01892201,0.26657193,0.66690821,0.47655598,1.85550010,0.00000000,1.00006890,0.46261638
-5.12956478,3.08781565,0.01878081,0.26634135,0.66774669,0.47933163,1.86100321,0.00000000,0.99547491,0.46549019
-5.12356178,3.08758225,0.01857788,0.26544808,0.66766046,0.48102312,1.86345790,0.00000000,0.98815420,0.46785117
-5.11755878,3.08165309,0.01831836,0.26391858,0.66658408,0.48164265,1.86271090,0.00000000,0.97816174,0.46963041
-5.11155578,3.07010704,0.01800905,0.26180579,0.66450153,0.48124265,1.85872667,0.00000000,0.96562141,0.47078904
-5.10555278,3.05323468,0.01765827,0.25918796,0.66144410,0.47991473,1.85158292,0.00000000,0.95071897,0.47131796
-5.09954977,3.03152374,0.01727568,0.25616661,0.65748714,0.47778732,1.84146373,0.00000000,0.93369363,0.47123694
-5.09354677,3.00563976,0.01687204,0.25286383,0.65274572,0.47502226,1.82865033,0.00000000,0.91482832,0.47059313
-5.08754377,2.97640258,0.01645893,0.24941862,0.64736943,0.47181024,1.81351009,0.00000000,0.89443929,0.46945917
-5.08154077,2.94475926,0.01604849,0.24598276,0.64153648,0.46836519,1.79648384,0.00000000,0.87286508,0.46793069
-5.07553777,2.91175404,0.01565304,0.24271605,0.63544721,0.46491783,1.77807180,0.00000000,0.85045565,0.46612345
-5.06953477,2.87849599,0.01528480,0.23978114,0.62931726,0.46170849,1.75881845,0.00000000,0.82756158,0.46417000
-5.06353177,2.84612509,0.01495554,0.23733818,0.62337036,0.45897929,1.73929650,0.00000000,0.80452409,0.46221578
-5.05752876,2.81577740,0.01467622,0.23553931,0.61783116,0.45696615,1.72009027,0.00000000,0.78166581,0.46041497
-5.05152576,2.78855019,0.01445672,0.23452333,0.61291796,0.45589057,1.70177886,0.00000000,0.75928288,0.45892581
-5.04552276,2.76546776,0.01430553,0.23441059,0.60883569,0.45595174,1.68491925,0.00000000,0.73763835,0.45790561
-5.03951976,2.74744907,0.01422945,0.23529845,0.60576930,0.45731906,1.67002995,0.00000000,0.71695710,0.45750554
-5.03351676,2.73527779,0.01423343,0.23725730,0.60387755,0.46012551,1.65757541,0.00000000,0.69742252,0.45786526
-5.02751376,2.72957607,0.01432032,0.24032748,0.60328767,0.46446201,1.64795174,0.00000000,0.67917468,0.45910763
-5.02151076,2.73078281,0.01449080,0.24451704,0.60409077,0.47037316,1.64147428,0.00000000,0.66231033,0.46133364
-5.01550775,2.73913739,0.01474328,0.24980078,0.60633847,0.47785451,1.63836739,0.00000000,0.64688434,0.46461775
-5.00950475,2.75466969,0.01507388,0.25612021,0.61004070,0.48685162,1.63875704,0.00000000,0.63291270,0.46900395
-5.00350175,2.77719720,0.01547650,0.26338493,0.61516490,0.49726091,1.64266656,0.00000000,0.62037674,0.47450268
-4.99749875,2.80632959,0.01594291,0.27147513,0.62163686,0.50893256,1.65001593,0.00000000,0.60922850,0.48108892
-4.99149575,2.84148101,0.01646298,0.28024523,0.62934298,0.52167527,1.66062493,0.00000000,0.59939689,0.48870157
-4.98549275,2.88189030,0.01702489,0.28952874,0.63813433,0.53526281,1.67422005,0.00000000,0.59079451,0.49724417
-4.97948974,2.92664837,0.01761542,0.29914393,0.64783207,0.54944236,1.69044534,0.00000000,0.58332475,0.50658729
-4.97348674,2.97473247,0.01822032,0.30890038,0.65823448,0.56394404,1.70887676,0.00000000,0.57688900,0.51657229
-4.96748374,3.02504597,0.01882471,0.31860607,0.66912507,0.57849163,1.72903976,0.00000000,0.57139358,0.52701661
-4.96148074,3.07646239,0.01941348,0.32807469,0.68028166,0.59281385,1.75042935,0.00000000,0.56675630,0.53772025
-4.95547774,3.12787205,0.01997174,0.33713307,0.69148615,0.60665581,1.77253198,0.00000000,0.56291215,0.54847335
-4.94947474,3.17822932,0.02048524,0.34562827,0.70253431,0.61979016,1.79484827,0.00000000,0.55981825,0.55906447
-4.94347174,3.22659848,0.02094080,0.35343408,0.71324547,0.63202737,1.81691562,0.00000000,0.55745753,0.56928927
-4.93746873,3.27219609,0.02132670,0.36045668,0.72347138,0.64322474,1.83832961,0.00000000,0.55584127,0.57895905
-4.93146573,3.31442775,0.02163302,0.36663910,0.73310404,0.65329363,1.85876311,0.00000000,0.55501017,0.58790896
-4.92546273,3.35291742,0.02185193,0.37196435,0.74208179,0.66220452,1.87798223,0.00000000,0.55503407,0.59600527
-4.91945973,3.38752765,0.02197788,0.37645699,0.75039356,0.66998968,1.89585811,0.00000000,0.55601016,0.60315140
-4.91345673,3.41836953,0.02200778,0.38018300,0.75808086,0.67674311,1.91237395,0.00000000,0.55805987,0.60929237
-4.90745373,3.44580144,0.02194100,0.38324796,0.76523733,0.68261788,1.92762679,0.00000000,0.56132433,0.61441745
-4.90145073,3.47041655,0.02177935,0.38579349,0.77200581,0.68782070,1.94182376,0.00000000,0.56595868,0.61856079
-4.89544772,3.49301918,0.02152699,0.38799219,0.77857294,0.69260405,1.95527306,0.00000000,0.57212538,0.62180003
-4.88944472,3.51459093,0.02119019,0.39004106,0.78516157,0.69725611,1.96836977,0.00000000,0.57998670,0.62425294
-4.88344172,3.53624798,0.02077710,0.39215379,0.79202114,0.70208889,1.98157733,0.00000000,0.58969665,0.62607215
-4.87743872,3.55919136,0.02029741,0.39455221,0.79941649,0.70742508,1.99540537,0.00000000,0.60139273,0.62743843
-4.87143572,3.58465241,0.01976199,0.39745715,0.80761571,0.71358414,2.01038510,0.00000000,0.61518768,0.62855261
-4.86543272,3.61383599,0.01918252,0.40107921,0.81687735,0.72086828,2.02704335,0.00000000,0.63116165,0.62962674
-4.85942971,3.64786393,0.01857108,0.40560972,0.82743784,0.72954894,2.04587654,0.00000000,0.64935502,0.63087489
-4.85342671,3.68772149,0.01793978,0.41121234,0.83949947,0.73985427,2.06732595,0.00000000,0.66976230,0.63250395
-4.84742371,3.73420927,0.01730038,0.41801564,0.85321974,0.75195832,2.09175539,0.00000000,0.69232726,0.63470505
-4.84142071,3.78790276,0.01666397,0.42610696,0.86870239,0.76597222,2.11943232,0.00000000,0.71693957,0.63764591
-4.83541771,3.84912152,0.01604071,0.43552785,0.88599062,0.78193791,2.15051350,0.00000000,0.74343321,0.64146449
-4.82941471,3.91790918,0.01543958,0.44627124,0.90506282,0.79982450,2.18503559,0.00000000,0.77158663,0.64626427
-4.82341171,3.99402539,0.01486821,0.45828046,0.92583098,0.81952758,2.22291121,0.00000000,0.80112484,0.65211133
-4.81740870,4.07694967,0.01433280,0.47145031,0.94814185,0.84087130,2.26393063,0.00000000,0.83172342,0.65903332
-4.81140570,4.16589725,0.01383809,0.48562979,0.97178078,0.86361333,2.30776873,0.00000000,0.86301427,0.66702031
-4.80540270,4.25984575,0.01338735,0.50062680,0.99647803,0.88745220,2.35399699,0.00000000,0.89459304,0.67602745
-4.79939970,4.35757164,0.01298248,0.51621423,1.02191731,0.91203699,2.40209979,0.00000000,0.92602804,0.68597927
-4.79339670,4.45769456,0.01262411,0.53213745,1.04774604,0.93697864,2.45149417,0.00000000,0.95687023,0.69677519
-4.78739370,4.55872771,0.01231175,0.54812275,1.07358697,0.96186272,2.50155211,0.00000000,0.98666422,0.70829622
-4.78139070,4.65913178,0.01204401,0.56388642,1.09905060,0.98626281,2.55162430,0.00000000,1.01495965,0.72041216
-4.77538769,4.75737040,0.01181875,0.57914411,1.12374790,1.00975430,2.60106430,0.00000000,1.04132290,0.73298911
-4.76938469,4.85196466,0.01163333,0.59362011,1.14730271,1.03192778,2.64925211,0.00000000,1.06534848,0.74589694
-4.76338169,4.94154447,0.01148479,0.60705613,1.16936352,1.05240169,2.69561617,0.00000000,1.08666999,0.75901619
-4.75737869,5.02489501,0.01137004,0.61921934,1.18961403,1.07083384,2.73965298,0.00000000,1.10497015,0.77224424
-4.75137569,5.10099639,0.01128608,0.62990938,1.20778222,1.08693124,2.78094360,0.00000000,1.11998975,0.78550039
-4.74537269,5.16905542,0.01123008,0.63896393,1.22364762,1.10045812,2.81916660,0.00000000,1.13153509,0.79872970
-4.73936968,5.22852840,0.01119959,0.64626301,1.23704663,1.11124183,2.85410703,0.00000000,1.13948385,0.81190538
-4.73336668,5.27913448,0.01119257,0.65173156,1.24787572,1.11917664,2.88566128,0.00000000,1.14378916,0.82502980
-4.72736368,5.32085954,0.01120747,0.65534052,1.25609267,1.12422518,2.91383784,0.00000000,1.14448172,0.83813395
-4.72136068,5.35395070,0.01124327,0.65710631,1.26171570,1.12641784,2.93875409,0.00000000,1.14166998,0.85127557
-4.71535768,5.37890219,0.01129948,0.65708894,1.26482084,1.12585014,2.96062930,0.00000000,1.13553831,0.86453598
-4.70935468,5.39643342,0.01137608,0.65538874,1.26553769,1.12267825,2.97977452,0.00000000,1.12634323,0.87801593
-4.70335168,5.40746030,0.01147349,0.65214209,1.26404377,1.11711302,2.99657941,0.00000000,1.11440773,0.89183049
-4.69734867,5.41306130,0.01159245,0.64751626,1.26055783,1.10941267,3.01149696,0.00000000,1.10011395,0.90610347
-4.69134567,5.41443937,0.01173398,0.64170367,1.25533239,1.09987465,3.02502640,0.00000000,1.08389416,0.92096136
-4.68534267,5.41288153,0.01189922,0.63491584,1.24864582,1.08882675,3.03769499,0.00000000,1.06622047,0.93652729
-4.67933967,5.40971718,0.01208934,0.62737716,1.24079423,1.07661805,3.05003931,0.00000000,1.04759341,0.95291510
-4.67333667,5.40627677,0.01230541,0.61931894,1.23208343,1.06360971,3.06258662,0.00000000,1.02852972,0.97022378
-4.66733367,5.40385211,0.01254829,0.61097364,1.22282133,1.05016615,3.07583672,0.00000000,1.00954955,0.98853247
-4.66133067,5.40365919,0.01281856,0.60256970,1.21331073,1.03664664,3.09024506,0.00000000,0.99116358,1.00789617
-4.65532766,5.40680480,0.01311637,0.59432694,1.20384292,1.02339763,3.10620733,0.00000000,0.97386027,1.02834226
-4.64932466,5.41425748,0.01344143,0.58645267,1.19469203,1.01074588,3.12404614,0.00000000,0.95809370,1.04986790
-4.64332166,5.42682363,0.01379290,0.57913845,1.18611028,0.99899252,3.14399992,0.00000000,0.94427226,1.07243835
