energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-2.87843922,0.66465926,0.13771551,0.15616188,0.00839046,0.03480188,0.02828457,0.23468251,0.16072772,0.23197721
-2.87243622,0.64548805,0.12763169,0.14529092,0.00756774,0.03110781,0.02692027,0.22215530,0.16498529,0.24192931
-2.86643322,0.63324657,0.11928445,0.13596109,0.00683017,0.02765913,0.02585306,0.21190883,0.17094274,0.25456932
-2.86043022,0.62782142,0.11258955,0.12816723,0.00617923,0.02447001,0.02508142,0.20394662,0.17856624,0.26978338
-2.85442721,0.62895463,0.10744688,0.12187441,0.00561445,0.02154906,0.02459757,0.19822341,0.18778125,0.28739671
-2.84842421,0.63624623,0.10374139,0.11701936,0.00513364,0.01889945,0.02438774,0.19464645,0.19847116,0.30717291
-2.84242121,0.64916078,0.10134462,0.11351253,0.00473311,0.01651929,0.02443249,0.19307812,0.21047735,0.32881503
-2.83641821,0.66703802,0.10011656,0.11124095,0.00440786,0.01440215,0.02470728,0.19333968,0.22360065,0.35196892
-2.83041521,0.68910712,0.09990814,0.11007141,0.00415189,0.01253758,0.02518306,0.19521617,0.23760436,0.37622849
-2.82441221,0.71450446,0.10056404,0.10985430,0.00395838,0.01091185,0.02582701,0.19846215,0.25221862,0.40114324
-2.81840920,0.74229444,0.10192589,0.11042753,0.00382003,0.00950865,0.02660340,0.20280830,0.26714620,0.42622764
-2.81240620,0.77149272,0.10383568,0.11162092,0.00372919,0.00830975,0.02747444,0.20796858,0.28206954,0.45097241
-2.80640320,0.80109148,0.10613947,0.11326047,0.00367818,0.00729571,0.02840130,0.21364776,0.29665873,0.47485715
-2.80040020,0.83008577,0.10869111,0.11517277,0.00365942,0.00644650,0.02934506,0.21954924,0.31058035,0.49736414
-2.79439720,0.85750032,0.11135603,0.11718926,0.00366567,0.00574208,0.03026768,0.22538277,0.32350677,0.51799272
-2.78839420,0.88241586,0.11401480,0.11915023,0.00369017,0.00516285,0.03113304,0.23087208,0.33512557,0.53627375
-2.78239120,0.90399414,0.11656659,0.12090857,0.00372678,0.00469011,0.03190781,0.23576191,0.34514875,0.55178357
-2.77638819,0.92150071,0.11893214,0.12233298,0.00377011,0.00430637,0.03256231,0.23982454,0.35332145,0.56415700
-2.77038519,0.93432470,0.12105636,0.12331081,0.00381563,0.00399560,0.03307126,0.24286534,0.35942963,0.57309859
-2.76438219,0.94199480,0.12291023,0.12375016,0.00385970,0.00374343,0.03341435,0.24472739,0.36330660,0.57839192
-2.75837919,0.94419088,0.12449206,0.12358147,0.00389963,0.00353727,0.03357673,0.24529486,0.36483794,0.57990628
-2.75237619,0.94075071,0.12582793,0.12275833,0.00393370,0.00336639,0.03354925,0.24449511,0.36396480,0.57760058
-2.74637319,0.93167171,0.12697131,0.12125765,0.00396112,0.00322189,0.03332860,0.24229952,0.36068523,0.57152421
-2.74037019,0.91710739,0.12800172,0.11907910,0.00398201,0.00309677,0.03291716,0.23872287,0.35505363,0.56181486
-2.73436718,0.89735899,0.12902252,0.11624399,0.00399734,0.00298580,0.03232276,0.23382150,0.34717831,0.54869339
-2.72836418,0.87286238,0.13015775,0.11279344,0.00400878,0.00288550,0.03155823,0.22769024,0.33721732,0.53245592
-2.72236118,0.84417109,0.13154822,0.10878616,0.00401864,0.00279408,0.03064078,0.22045830,0.32537264,0.51346351
-2.71635818,0.81193595,0.13334672,0.10429582,0.00402968,0.00271131,0.02959130,0.21228429,0.31188320,0.49212995
-2.71035518,0.77688238,0.13571265,0.09940806,0.00404499,0.00263848,0.02843349,0.20335060,0.29701685,0.46890810
-2.70435218,0.73978621,0.13880613,0.09421743,0.00406781,0.00257828,0.02719301,0.19385737,0.28106170,0.44427541
-2.69834917,0.70144897,0.14278180,0.08882424,0.00410133,0.00253475,0.02589653,0.18401634,0.26431733,0.41871913
-2.69234617,0.66267367,0.14778243,0.08333154,0.00414857,0.00251320,0.02457085,0.17404472,0.24708602,0.39272196
-2.68634317,0.62424191,0.15393268,0.07784224,0.00421216,0.00252014,0.02324202,0.16415943,0.22966447,0.36674845
-2.68034017,0.58689304,0.16133316,0.07245649,0.00429425,0.00256320,0.02193455,0.15457175,0.21233627,0.34123285
-2.67433717,0.55130617,0.17005495,0.06726947,0.00439630,0.00265109,0.02067071,0.14548271,0.19536538,0.31656853
-2.66833417,0.51808530,0.18013502,0.06236954,0.00451905,0.00279349,0.01947002,0.13707913,0.17899075,0.29309955
-2.66233117,0.48774797,0.19157247,0.05783674,0.00466240,0.00300097,0.01834875,0.12953047,0.16342220,0.27111428
-2.65632816,0.46071755,0.20432602,0.05374175,0.00482537,0.00328488,0.01731971,0.12298653,0.14883765,0.25084140
-2.65032516,0.43731904,0.21831276,0.05014524,0.00500612,0.00365717,0.01639208,0.11757584,0.13538154,0.23244795
-2.64432216,0.41777828,0.23340830,0.04709750,0.00520195,0.00413022,0.01557143,0.11340478,0.12316450,0.21603969
-2.63831916,0.40222409,0.24944840,0.04463840,0.00540941,0.00471659,0.01485987,0.11055724,0.11226409,0.20166326
-2.63231616,0.39069302,0.26623202,0.04279749,0.00562433,0.00542874,0.01425628,0.10909472,0.10272633,0.18931003
-2.62631316,0.38313619,0.28352579,0.04159437,0.00584204,0.00627863,0.01375667,0.10905671,0.09456802,0.17892139
-2.62031016,0.37942758,0.30106970,0.04103900,0.00605747,0.00727739,0.01335459,0.11046130,0.08777953,0.17039508
-2.61430715,0.37937339,0.31858388,0.04113210,0.00626532,0.00843478,0.01304161,0.11330576,0.08232786,0.16359228
-2.60830415,0.38272184,0.33577619,0.04186555,0.00646026,0.00975872,0.01280775,0.11756711,0.07815987,0.15834513
-2.60230115,0.38917303,0.35235038,0.04322263,0.00663713,0.01125475,0.01264205,0.12320254,0.07520549,0.15446442
-2.59629815,0.39838841,0.36801439,0.04517833,0.00679109,0.01292549,0.01253293,0.13014969,0.07338074,0.15174711
-2.59029515,0.40999967,0.38248864,0.04769944,0.00691779,0.01477009,0.01246870,0.13832683,0.07259059,0.14998351
-2.58429215,0.42361678,0.39551381,0.05074471,0.00701352,0.01678374,0.01243790,0.14763292,0.07273142,0.14896383
-2.57828914,0.43883506,0.40685789,0.05426491,0.00707532,0.01895722,0.01242959,0.15794764,0.07369332,0.14848411
-2.57228614,0.45524145,0.41632220,0.05820301,0.00710108,0.02127660,0.01243364,0.16913163,0.07536192,0.14835121
-2.56628314,0.47241981,0.42374615,0.06249433,0.00708956,0.02372303,0.01244087,0.18102684,0.07762009,0.14838696
-2.56028014,0.48995558,0.42901062,0.06706693,0.00704042,0.02627268,0.01244319,0.19345740,0.08034936,0.14843134
-2.55427714,0.50743991,0.43203981,0.07184218,0.00695422,0.02889687,0.01243364,0.20623087,0.08343114,0.14834475
-2.54827414,0.52447348,0.43280163,0.07673552,0.00683232,0.03156245,0.01240640,0.21914023,0.08674793,0.14800937
-2.54227114,0.54067019,0.43130664,0.08165758,0.00667683,0.03423224,0.01235674,0.23196650,0.09018444,0.14732975
-2.53626813,0.55566093,0.42760563,0.08651549,0.00649052,0.03686584,0.01228094,0.24448209,0.09362872,0.14623260
-2.53026513,0.56909757,0.42178617,0.09121457,0.00627665,0.03942053,0.01217625,0.25645497,0.09697337,0.14466600
-2.52426213,0.58065723,0.41396818,0.09566019,0.00603888,0.04185232,0.01204071,0.26765340,0.10011677,0.14259811
-2.51825913,0.59004678,0.40429892,0.09975996,0.00578113,0.04411715,0.01187313,0.27785127,0.10296445,0.14001545
-2.51225613,0.59700764,0.39294758,0.10342589,0.00550742,0.04617223,0.01167293,0.28683376,0.10543038,0.13692094
-2.50625313,0.60132062,0.38009979,0.10657677,0.00522179,0.04797731,0.01144010,0.29440319,0.10743841,0.13333177
-2.50025013,0.60281062,0.36595218,0.10914040,0.00492814,0.04949598,0.01117512,0.30038476,0.10892354,0.12927721
-2.49424712,0.60135102,0.35070736,0.11105571,0.00463018,0.05069689,0.01087890,0.30463191,0.10983311,0.12479642
-2.48824412,0.59686740,0.33456927,0.11227463,0.00433134,0.05155481,0.01055275,0.30703111,0.11012786,0.11993642
-2.48224112,0.58934032,0.31773923,0.11276362,0.00403469,0.05205153,0.01019837,0.30750567,0.10978260,0.11475012
-2.47623812,0.57880705,0.30041257,0.11250471,0.00374295,0.05217647,0.00981780,0.30601859,0.10878678,0.10929464
-2.47023512,0.56536180,0.28277595,0.11149615,0.00345845,0.05192713,0.00941343,0.30257407,0.10714445,0.10362977
-2.46423212,0.54915452,0.26500534,0.10975245,0.00318310,0.05130913,0.00898798,0.29721768,0.10487408,0.09781665
-2.45822911,0.53038805,0.24726464,0.10730392,0.00291845,0.05033608,0.00854449,0.29003515,0.10200776,0.09191676
-2.45222611,0.50931384,0.22970475,0.10419565,0.00266571,0.04902910,0.00808628,0.28114981,0.09859021,0.08599100
-2.44622311,0.48622604,0.21246317,0.10048602,0.00242575,0.04741610,0.00761689,0.27071881,0.09467727,0.08009907
-2.44022011,0.46145454,0.19566395,0.09624485,0.00219915,0.04553088,0.00714010,0.25892814,0.09033421,0.07429900
-2.43421711,0.43535688,0.17941787,0.09155113,0.00198625,0.04341203,0.00665980,0.24598703,0.08563372,0.06864685
-2.42821411,0.40830966,0.16382294,0.08649060,0.00178718,0.04110172,0.00617992,0.23212152,0.08065381,0.06319656
-2.42221111,0.38069958,0.14896494,0.08115317,0.00160188,0.03864439,0.00570442,0.21756794,0.07547562,0.05799997
-2.41620810,0.35291467,0.13491820,0.07563041,0.00143016,0.03608553,0.00523713,0.20256626,0.07018126,0.05310687
-2.41020510,0.32533592,0.12174631,0.07001309,0.00127172,0.03347044,0.00478170,0.18735380,0.06485178,0.04856526
-2.40420210,0.29832980,0.10950308,0.06438894,0.00112616,0.03084307,0.00434154,0.17215941,0.05956528,0.04442164
-2.39819910,0.27224181,0.09823336,0.05884072,0.00099301,0.02824507,0.00391973,0.15719846,0.05439537,0.04072132
-2.39219610,0.24739131,0.08797402,0.05344463,0.00087176,0.02571499,0.00351896,0.14266872,0.04940983,0.03750885
-2.38619310,0.22406778,0.07875494,0.04826913,0.00076182,0.02328760,0.00314148,0.12874725,0.04466968,0.03482837
-2.38019010,0.20252844,0.07059996,0.04337412,0.00066263,0.02099352,0.00278910,0.11558838,0.04022853,0.03272398
-2.37418709,0.18299732,0.06352787,0.03881060,0.00057355,0.01885895,0.00246317,0.10332268,0.03613236,0.03124003
-2.36818409,0.16566551,0.05755335,0.03462065,0.00049396,0.01690562,0.00216453,0.09205701,0.03241948,0.03042126
-2.36218109,0.15069249,0.05268777,0.03083776,0.00042321,0.01515089,0.00189361,0.08187540,0.02912088,0.03031282
-2.35617809,0.13820821,0.04894001,0.02748746,0.00036067,0.01360801,0.00165041,0.07284065,0.02626072,0.03096006
-2.35017509,0.12831573,0.04631696,0.02458814,0.00030570,0.01228642,0.00143453,0.06499654,0.02385701,0.03240809
-2.34417209,0.12109412,0.04482393,0.02215204,0.00025765,0.01119217,0.00124525,0.05837039,0.02192239,0.03470107
-2.33816908,0.11660124,0.04446475,0.02018629,0.00021591,0.01032834,0.00108158,0.05297586,0.02046495,0.03788123
-2.33216608,0.11487633,0.04524165,0.01869399,0.00017987,0.00969548,0.00094229,0.04881572,0.01948904,0.04198752
-2.32616308,0.11594205,0.04715482,0.01767516,0.00014895,0.00929205,0.00082597,0.04588457,0.01899597,0.04705411
-2.32016008,0.11980586,0.05020164,0.01712768,0.00012260,0.00911474,0.00073110,0.04417122,0.01898466,0.05310851
-2.31415708,0.12646073,0.05437572,0.01704799,0.00010028,0.00915881,0.00065607,0.04366069,0.01945213,0.06016963
-2.30815408,0.13588500,0.05966564,0.01743163,0.00008151,0.00941833,0.00059923,0.04433584,0.02039382,0.06824563
-2.30215108,0.14804152,0.06605347,0.01827360,0.00006583,0.00988633,0.00055892,0.04617836,0.02180377,0.07733181
-2.29614807,0.16287616,0.07351327,0.01956842,0.00005283,0.01055492,0.00053352,0.04916933,0.02367464,0.08740859
-2.29014507,0.18031586,0.08200941,0.02131011,0.00004211,0.01141530,0.00052140,0.05328926,0.02599756,0.09843971
-2.28414207,0.20026626,0.09149507,0.02349182,0.00003335,0.01245777,0.00052102,0.05851760,0.02876193,0.11037075
-2.27813907,0.22260934,0.10191081,0.02610538,0.00002624,0.01367169,0.00053088,0.06483187,0.03195506,0.12312815
-2.27213607,0.24720118,0.11318342,0.02914068,0.00002050,0.01504538,0.00054953,0.07220651,0.03556179,0.13661882
-2.26613307,0.27387012,0.12522510,0.03258494,0.00001592,0.01656611,0.00057558,0.08061135,0.03956413,0.15073044
-2.26013007,0.30241551,0.13793308,0.03642193,0.00001227,0.01821998,0.00060771,0.09001015,0.04394091,0.16533248
-2.25412706,0.33260737,0.15118977,0.04063114,0.00000940,0.01999200,0.00064465,0.10035894,0.04866750,0.18027810
-2.24812406,0.36418704,0.16486336,0.04518710,0.00000716,0.02186603,0.00068519,0.11160463,0.05371562,0.19540686
-2.24212106,0.39686901,0.17880915,0.05005862,0.00000542,0.02382493,0.00072815,0.12368373,0.05905340,0.21054818
-2.23611806,0.43034398,0.19287136,0.05520839,0.00000409,0.02585067,0.00077243,0.13652145,0.06464548,0.22552563
-2.23011506,0.46428328,0.20688554,0.06059257,0.00000307,0.02792457,0.00081699,0.15003126,0.07045341,0.24016177
-2.22411206,0.49834446,0.22068156,0.06616081,0.00000232,0.03002756,0.00086082,0.16411491,0.07643619,0.25428360
-2.21810905,0.53217820,0.23408702,0.07185637,0.00000177,0.03214051,0.00090302,0.17866301,0.08255104,0.26772822
-2.21210605,0.56543606,0.24693102,0.07761669,0.00000139,0.03424460,0.00094274,0.19355631,0.08875440,0.28034875
-2.20610305,0.59777924,0.25904829,0.08337418,0.00000115,0.03632175,0.00097924,0.20866744,0.09500301,0.29202011
-2.20010005,0.62888781,0.27028339,0.08905731,0.00000103,0.03835504,0.00101187,0.22386330,0.10125522,0.30264460
-2.19409705,0.65847020,0.28049497,0.09459210,0.00000102,0.04032909,0.00104009,0.23900791,0.10747235,0.31215689
-2.18809405,0.68627260,0.28955992,0.09990372,0.00000112,0.04223052,0.00106351,0.25396572,0.11362003,0.32052840
-2.18209105,0.71208800,0.29737724,0.10491839,0.00000134,0.04404830,0.00108186,0.26860509,0.11966966,0.32777072
-2.17608804,0.73576427,0.30387158,0.10956541,0.00000171,0.04577401,0.00109504,0.28280196,0.12559960,0.33393801
-2.17008504,0.75721116,0.30899618,0.11377922,0.00000224,0.04740210,0.00110312,0.29644349,0.13139634,0.33912819
-2.16408204,0.77640568,0.31273523,0.11750151,0.00000299,0.04893005,0.00110635,0.30943137,0.13705538,0.34348282
-2.15807904,0.79339564,0.31510550,0.12068311,0.00000400,0.05035834,0.00110519,0.32168487,0.14258180,0.34718563
-2.15207604,0.80830112,0.31615709,0.12328581,0.00000534,0.05169043,0.00110029,0.33314316,0.14799061,0.35045970
-2.14607304,0.82131359,0.31597338,0.12528377,0.00000711,0.05293256,0.00109254,0.34376712,0.15330657,0.35356325
-2.14007004,0.83269268,0.31467000,0.12666472,0.00000941,0.05409351,0.00108306,0.35354019,0.15856376,0.35678417
-2.13406703,0.84276054,0.31239297,0.12743056,0.00001238,0.05518419,0.00107321,0.36246844,0.16380472,0.36043344
-2.12806403,0.85189398,0.30931585,0.12759769,0.00001616,0.05621726,0.00106460,0.37057984,0.16907925,0.36483748
-2.12206103,0.86051452,0.30563617,0.12719670,0.00002096,0.05720662,0.00105912,0.37792262,0.17444283,0.37032983
-2.11605803,0.86907669,0.30157100,0.12627170,0.00002700,0.05816691,0.00105891,0.38456294,0.17995496,0.37724217
-2.11005503,0.87805513,0.29735201,0.12487913,0.00003452,0.05911304,0.00106639,0.39058210,0.18567716,0.38589516
-2.10405203,0.88793073,0.29321990,0.12308622,0.00004383,0.06005971,0.00108421,0.39607320,0.19167104,0.39658928
-2.09804902,0.89917658,0.28941859,0.12096909,0.00005524,0.06102101,0.00111530,0.40113775,0.19799636,0.40959599
-2.09204602,0.91224421,0.28618915,0.11861060,0.00006912,0.06201012,0.00116281,0.40588226,0.20470921,0.42514954
-2.08604302,0.92755067,0.28376378,0.11609807,0.00008588,0.06303911,0.00123010,0.41041511,0.21186053,0.44343968
-2.08004002,0.94546699,0.28235995,0.11352094,0.00010592,0.06411886,0.00132066,0.41484385,0.21949483,0.46460560
-2.07403702,0.96630853,0.28217482,0.11096846,0.00012971,0.06525906,0.00143811,0.41927305,0.22764939,0.48873126
-2.06803402,0.99032749,0.28338019,0.10852749,0.00015771,0.06646845,0.00158609,0.42380299,0.23635385,0.51584231
-2.06203102,1.01770796,0.28611812,0.10628057,0.00019036,0.06775503,0.00176817,0.42852898,0.24563024,0.54590466
-2.05602801,1.04856345,0.29049718,0.10430422,0.00022813,0.06912649,0.00198777,0.43354148,0.25549345,0.57882491
-2.05002501,1.08293704,0.29658964,0.10266753,0.00027143,0.07059062,0.00224804,0.43892693,0.26595204,0.61445228
-2.04402201,1.12080388,0.30442941,0.10143113,0.00032063,0.07215581,0.00255172,0.44476905,0.27700932,0.65258232
-2.03801901,1.16207577,0.31401101,0.10064648,0.00037603,0.07383149,0.00290098,0.45115058,0.28866466,0.69296186
-2.03201601,1.20660743,0.32528939,0.10035548,0.00043783,0.07562860,0.00329731,0.45815510,0.30091480,0.73529521
-2.02601301,1.25420394,0.33818060,0.10059035,0.00050612,0.07755990,0.00374136,0.46586878,0.31375517,0.77925117
-2.02001001,1.30462889,0.35256343,0.10137379,0.00058087,0.07964022,0.00423278,0.47438174,0.32718089,0.82447063
-2.01400700,1.35761255,0.36828169,0.10271930,0.00066187,0.08188654,0.00477010,0.48378886,0.34118756,0.87057437
-2.00800400,1.41285967,0.38514726,0.10463159,0.00074875,0.08431784,0.00535065,0.49418973,0.35577154,0.91717067
-2.00200100,1.47005641,0.40294383,0.10710715,0.00084095,0.08695485,0.00597046,0.50568765,0.37092971,0.96386265
-1.99599800,1.52887592,0.42143108,0.11013478,0.00093772,0.08981948,0.00662420,0.51838752,0.38665873,1.01025482
-1.98999500,1.58898245,0.44034934,0.11369607,0.00103813,0.09293415,0.00730522,0.53239264,0.40295358,1.05595879
-1.98399200,1.65003366,0.45942469,0.11776585,0.00114103,0.09632084,0.00800559,0.54780037,0.41980565,1.10059804
-1.97798899,1.71168133,0.47837415,0.12231255,0.00124513,0.10000007,0.00871620,0.56469683,0.43720030,1.14381156
-1.97198599,1.77357035,0.49691123,0.12729846,0.00134898,0.10398964,0.00942693,0.58315078,0.45511399,1.18525646
-1.96598299,1.83533649,0.51475138,0.13267990,0.00145100,0.10830336,0.01012684,0.60320694,0.47351120,1.22460968
-1.95997999,1.89660305,0.53161750,0.13840734,0.00154955,0.11294971,0.01080447,0.62487913,0.49234124,1.26156878
-1.95397699,1.95697707,0.54724530,0.14442545,0.00164292,0.11793055,0.01144810,0.64814342,0.51153521,1.29585210
-1.94797399,2.01604542,0.56138834,0.15067317,0.00172944,0.12323985,0.01204609,0.67293187,0.53100324,1.32719858
-1.94197099,2.07337137,0.57382280,0.15708384,0.00180749,0.12886263,0.01258725,0.69912715,0.55063231,1.35536720
-1.93596798,2.12849219,0.58435173,0.16358541,0.00187555,0.13477402,0.01306117,0.72655841,0.57028483,1.38013666
-1.92996498,2.18091823,0.59280875,0.17010078,0.00193228,0.14093870,0.01345857,0.75499880,0.58979808,1.40130511
-1.92396198,2.23013396,0.59906105,0.17654838,0.00197654,0.14731048,0.01377162,0.78416497,0.60898488,1.41869043
-1.91795898,2.27560120,0.60301171,0.18284285,0.00200747,0.15383238,0.01399421,0.81371870,0.62763532,1.43213107
-1.91195598,2.31676500,0.60460109,0.18889615,0.00202446,0.16043696,0.01412217,0.84327089,0.64551993,1.44148757
-1.90595298,2.35306198,0.60380755,0.19461869,0.00202724,0.16704717,0.01415345,0.87238790,0.66239403,1.44664487
-1.89994997,2.38393133,0.60064709,0.19992097,0.00201586,0.17357745,0.01408818,0.90060021,0.67800339,1.44751534
-1.89394697,2.40882820,0.59517234,0.20471518,0.00199073,0.17993529,0.01392871,0.92741324,0.69209102,1.44404255
-1.88794397,2.42723910,0.58747064,0.20891726,0.00195257,0.18602314,0.01367954,0.95232000,0.70440489,1.43620563
-1.88194097,2.43869892,0.57766146,0.21244884,0.00190242,0.19174054,0.01334718,0.97481517,0.71470641,1.42402404
-1.87593797,2.44280894,0.56589317,0.21523950,0.00184163,0.19698657,0.01293998,0.99441019,0.72277926,1.40756262
-1.86993497,2.43925508,0.55233940,0.21722881,0.00177179,0.20166237,0.01246787,1.01064871,0.72843837,1.38693653
-1.86393197,2.42782574,0.53719499,0.21836847,0.00169475,0.20567381,0.01194210,1.02312192,0.73153854,1.36231598
-1.85792896,2.40842819,0.52067185,0.21862410,0.00161252,0.20893408,0.01137487,1.03148291,0.73198249,1.33393014
-1.85192596,2.38110289,0.50299468,0.21797692,0.00152729,0.21136619,0.01077909,1.03545972,0.72972777,1.30207030
-1.84592296,2.34603476,0.48439693,0.21642497,0.00144135,0.21290527,0.01016800,1.03486628,0.72479222,1.26709151
-1.83991996,2.30356073,0.46511689,0.21398393,0.00135706,0.21350056,0.00955489,1.02961081,0.71725785,1.22941272
-1.83391696,2.25417293,0.44539418,0.21068748,0.00127682,0.21311699,0.00895282,1.01970133,0.70727252,1.18951500
-1.82791396,2.19851697,0.42546667,0.20658715,0.00120309,0.21173643,0.00837441,1.00524779,0.69504953,1.14793755
-1.82191096,2.13738509,0.40556782,0.20175152,0.00113828,0.20935834,0.00783162,0.98646096,0.68086480,1.10527149
-1.81590795,2.07170399,0.38592454,0.19626499,0.00108485,0.20599999,0.00733560,0.96364782,0.66505176,1.06215120
-1.80990495,2.00251744,0.36675552,0.19022591,0.00104523,0.20169611,0.00689661,0.93720361,0.64799390,1.01924331
-1.80390195,1.93096409,0.34826998,0.18374435,0.00102186,0.19649808,0.00652396,0.90760105,0.63011515,0.97723350
-1.79789895,1.85825089,0.33066681,0.17693930,0.00101719,0.19047261,0.00622598,0.87537677,0.61186843,0.93681120
-1.79189595,1.78562304,0.31413405,0.16993569,0.00103375,0.18370002,0.00601006,0.84111579,0.59372266,0.89865278
-1.78589295,1.71433128,0.29884861,0.16286103,0.00107410,0.17627218,0.00588267,0.80543445,0.57614857,0.86340346
-1.77988994,1.64559765,0.28497615,0.15584206,0.00114093,0.16829012,0.00584943,0.76896249,0.55960392,0.83165867
-1.77388694,1.58058099,0.27267105,0.14900128,0.00123703,0.15986151,0.00591519,0.73232497,0.54451857,0.80394546
-1.76788394,1.52034335,0.26207650,0.14245365,0.00136539,0.15109802,0.00608410,0.69612471,0.53127992,0.78070463
-1.76188094,1.46581856,0.25332446,0.13630353,0.00152916,0.14211266,0.00635967,0.66092581,0.52021937,0.76227436
-1.75587794,1.41778437,0.24653568,0.13064190,0.00173170,0.13301724,0.00674489,0.62723892,0.51160020,0.74887611
-1.74987494,1.37683894,0.24181953,0.12554407,0.00197659,0.12391990,0.00724218,0.59550865,0.50560753,0.74060335
-1.74387194,1.34338310,0.23927379,0.12106784,0.00226763,0.11492303,0.00785353,0.56610366,0.50234062,0.73741392
-1.73786893,1.31760868,0.23898420,0.11725229,0.00260882,0.10612129,0.00858046,0.53930948,0.50180808,0.73912647
-1.73186593,1.29949384,0.24102391,0.11411715,0.00300430,0.09760012,0.00942403,0.51532446,0.50392603,0.74542133
-1.72586293,1.28880547,0.24545266,0.11166279,0.00345833,0.08943449,0.01038480,0.49425867,0.50851955,0.75584611
-1.71985993,1.28510860,0.25231573,0.10987085,0.00397518,0.08168807,0.01146280,0.47613587,0.51532741,0.76982600
-1.71385693,1.28778272,0.26164260,0.10870546,0.00455902,0.07441277,0.01265745,0.46089812,0.52400989,0.78667862
-1.70785393,1.29604420,0.27344533,0.10811495,0.00521378,0.06764858,0.01396745,0.44841298,0.53415962,0.80563314
-1.70185093,1.30897403,0.28771656,0.10803409,0.00594299,0.06142375,0.01539066,0.43848264,0.54531491,0.82585286
-1.69584792,1.32554982,0.30442716,0.10838662,0.00674958,0.05575526,0.01692398,0.43085485,0.55697526,0.84646080
-1.68984492,1.34468066,0.32352356,0.10908811,0.00763566,0.05064949,0.01856314,0.42523483,0.56861834,0.86656713
-1.68384192,1.36524359,0.34492480,0.11004891,0.00860227,0.04610311,0.02030253,0.42129791,0.57971788,0.88529753
-1.67783892,1.38612008,0.36851933,0.11117719,0.00964916,0.04210405,0.02213499,0.41870222,0.58976168,0.90182136
-1.67183592,1.40623103,0.39416180,0.11238181,0.01077451,0.03863259,0.02405164,0.41710102,0.59826913,0.91537844
-1.66583292,1.42456916,0.42166990,0.11357509,0.01197472,0.03566252,0.02604164,0.41615414,0.60480736,0.92530349
-1.65982991,1.44022722,0.45082160,0.11467523,0.01324420,0.03316224,0.02809205,0.41553828,0.60900551,0.93104703
-1.65382691,1.45242132,0.48135288,0.11560837,0.01457516,0.03109587,0.03018766,0.41495574,0.61056651,0.93219207
-1.64782391,1.46050845,0.51295649,0.11631023,0.01595754,0.02942428,0.03231094,0.41414133,0.60927586,0.92846573
-1.64182091,1.46399785,0.54528180,0.11672728,0.01737896,0.02810613,0.03444198,0.41286754,0.60500712,0.91974553
-1.63581791,1.46255608,0.57793614,0.11681744,0.01882471,0.02709870,0.03655861,0.41094768,0.59772398,0.90605999
-1.62981491,1.45600587,0.61048790,0.11655030,0.02027793,0.02635873,0.03863652,0.40823724,0.58747881,0.88758367
-1.62381191,1.44431937,0.64247147,0.11590695,0.02171981,0.02584319,0.04064959,0.40463349,0.57440794,0.86462695
-1.61780890,1.42760642,0.67339428,0.11487936,0.02312993,0.02550988,0.04257028,0.40007364,0.55872395,0.83762114
-1.61180590,1.40609878,0.70274565,0.11346950,0.02448667,0.02531807,0.04437013,0.39453168,0.54070535,0.80709953
-1.60580290,1.38013125,0.73000771,0.11168822,0.02576774,0.02522899,0.04602045,0.38801432,0.52068427,0.77367548
-1.59979990,1.35012101,0.75466768,0.10955392,0.02695073,0.02520632,0.04749298,0.38055631,0.49903268,0.73801840
-1.59379690,1.31654599,0.77623152,0.10709119,0.02801380,0.02521658,0.04876076,0.37221529,0.47614788,0.70082880
-1.58779390,1.27992360,0.79423813,0.10432942,0.02893629,0.02522955,0.04979896,0.36306674,0.45243786,0.66281337
-1.58179090,1.24079046,0.80827376,0.10130148,0.02969942,0.02521853,0.05058574,0.35319892,0.42830713,0.62466125
-1.57578789,1.19968410,0.81798575,0.09804247,0.03028690,0.02516062,0.05110312,0.34270835,0.40414358,0.58702229
-1.56978489,1.15712712,0.82309515,0.09458866,0.03068555,0.02503697,0.05133773,0.33169566,0.38030699,0.55048805
-1.56378189,1.11361415,0.82340741,0.09097659,0.03088572,0.02483286,0.05128152,0.32026216,0.35711923,0.51557631
-1.55777889,1.06960194,0.81882063,0.08724233,0.03088174,0.02453782,0.05093230,0.30850696,0.33485684,0.48271929
-1.55177589,1.02550246,0.80933084,0.08342093,0.03067211,0.02414563,0.05029413,0.29652487,0.31374572,0.45225601
-1.54577289,0.98167893,0.79503413,0.07954603,0.03025963,0.02365421,0.04937751,0.28440482,0.29395826,0.42442862
-1.53976988,0.93844456,0.77612514,0.07564966,0.02965133,0.02306552,0.04819939,0.27222886,0.27561269,0.39938281
-1.53376688,0.89606362,0.75289230,0.07176207,0.02885827,0.02238527,0.04678300,0.26007172,0.25877449,0.37717178
-1.52776388,0.85475441,0.72570966,0.06791172,0.02789523,0.02162268,0.04515741,0.24800065,0.24345968,0.35776346
-1.52176088,0.81469383,0.69502586,0.06412536,0.02678017,0.02079004,0.04335704,0.23607568,0.22963965,0.34105045
-1.51575788,0.77602291,0.66135070,0.06042807,0.02553373,0.01990238,0.04142090,0.22435000,0.21724722,0.32686208
