energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.65782891,8.65088821,1.24090618,4.51786457,0.03331787,0.50315643,0.05703053,1.99762517,1.04069543,1.04533819
-5.65182591,8.72573941,1.26192215,4.54034741,0.03485339,0.51672177,0.05814654,2.00625735,1.06342886,1.06386671
-5.64582291,8.80829335,1.28602771,4.56350263,0.03653297,0.53081166,0.05935115,2.01908143,1.08905542,1.08402624
-5.63981991,8.89819095,1.31290796,4.58757264,0.03834440,0.54528569,0.06063699,2.03595388,1.11734376,1.10561408
-5.63381691,8.99489415,1.34219268,4.61273061,0.04027392,0.56000380,0.06199464,2.05665246,1.14802257,1.12840986
-5.62781391,9.09765804,1.37346115,4.63905846,0.04230637,0.57482421,0.06341259,2.08087492,1.18078106,1.15217141
-5.62181091,9.20550951,1.40624780,4.66652814,0.04442518,0.58960167,0.06487726,2.10823929,1.21527036,1.17663162
-5.61580790,9.31723524,1.44004882,4.69498790,0.04661252,0.60418630,0.06637315,2.13828653,1.25110585,1.20149670
-5.60980490,9.43138120,1.47432984,4.72415485,0.04884943,0.61842315,0.06788300,2.17048550,1.28787092,1.22644634
-5.60380190,9.54626527,1.50853477,4.75361481,0.05111601,0.63215260,0.06938811,2.20424068,1.32512190,1.25113575
-5.59779890,9.66000391,1.54209585,4.78282992,0.05339155,0.64521176,0.07086866,2.23890273,1.36239449,1.27519996
-5.59179590,9.77055258,1.57444482,4.81115424,0.05565484,0.65743667,0.07230411,2.27378166,1.39921148,1.29826003
-5.58579290,9.87575911,1.60502514,4.83785670,0.05788438,0.66866541,0.07367369,2.30816254,1.43509161,1.31993122
-5.57978989,9.97342798,1.63330487,4.86215056,0.06005870,0.67874184,0.07495685,2.34132325,1.46955948,1.33983265
-5.57378689,10.06139289,1.65879000,4.88322812,0.06215663,0.68751974,0.07613373,2.37255373,1.50215590,1.35759800
-5.56778389,10.13759420,1.68103761,4.90029872,0.06415761,0.69486720,0.07718571,2.40117608,1.53244857,1.37288673
-5.56178089,10.20015740,1.69966850,4.91262834,0.06604205,0.70067097,0.07809579,2.42656455,1.56004246,1.38539525
-5.55577789,10.24746869,1.71437865,4.91957853,0.06779158,0.70484033,0.07884903,2.44816475,1.58458946,1.39486730
-5.54977489,10.27824355,1.72494888,4.92064268,0.06938936,0.70731046,0.07943293,2.46551101,1.60579692,1.40110313
-5.54377189,10.29158464,1.73125228,4.91547764,0.07082034,0.70804490,0.07983764,2.47824120,1.62343452,1.40396670
-5.53776888,10.28702583,1.73325886,4.90392904,0.07207149,0.70703701,0.08005622,2.48610811,1.63733931,1.40339073
-5.53176588,10.26455988,1.73103707,4.88604880,0.07313194,0.70431036,0.08008476,2.48898694,1.64741838,1.39937910
-5.52576288,10.22464806,1.72475197,4.86210415,0.07399314,0.69991783,0.07992236,2.48687826,1.65364940,1.39200653
-5.51975988,10.16821119,1.71466000,4.83257731,0.07464894,0.69393978,0.07957112,2.47990646,1.65607857,1.38141547
-5.51375688,10.09660223,1.70110036,4.79815610,0.07509558,0.68648101,0.07903604,2.46831351,1.65481650,1.36781049
-5.50775388,10.01156174,1.68448342,4.75971576,0.07533168,0.67766706,0.07832476,2.45244836,1.65003186,1.35145031
-5.50175088,9.91515842,1.66527642,4.71829279,0.07535817,0.66763973,0.07744741,2.43275239,1.64194350,1.33263796
-5.49574787,9.80971732,1.64398726,4.67505214,0.07517817,0.65655237,0.07641624,2.40974172,1.63081109,1.31170960
-5.48974487,9.69773934,1.62114685,4.63124907,0.07479685,0.64456490,0.07524539,2.38398692,1.61692509,1.28902255
-5.48374187,9.58181545,1.59729095,4.58818742,0.07422126,0.63183911,0.07395050,2.35609143,1.60059630,1.26494312
-5.47773887,9.46453972,1.57294220,4.54717600,0.07346017,0.61853420,0.07254843,2.32666938,1.58214564,1.23983484
-5.47173587,9.34842463,1.54859317,4.50948492,0.07252387,0.60480302,0.07105694,2.29632390,1.56189459,1.21404755
-5.46573287,9.23582227,1.52469117,4.47630348,0.07142402,0.59078890,0.06949435,2.26562703,1.54015661,1.18790798
-5.45972986,9.12885445,1.50162533,4.44870124,0.07017348,0.57662333,0.06787934,2.23510184,1.51723007,1.16171198
-5.45372686,9.02935404,1.47971657,4.42759363,0.06878615,0.56242449,0.06623063,2.20520763,1.49339264,1.13571872
-5.44772386,8.93881956,1.45921069,4.41371322,0.06727684,0.54829657,0.06456679,2.17632866,1.46889744,1.11014702
-5.44172086,8.85838395,1.44027481,4.40758756,0.06566116,0.53432983,0.06290608,2.14876674,1.44397090,1.08517378
-5.43571786,8.78879806,1.42299708,4.40952417,0.06395539,0.52060126,0.06126621,2.12273783,1.41881218,1.06093436
-5.42971486,8.73042868,1.40738952,4.41960311,0.06217638,0.50717580,0.05966427,2.09837249,1.39359399,1.03752471
-5.42371186,8.68327020,1.39339366,4.43767713,0.06034144,0.49410775,0.05811654,2.07571993,1.36846453,1.01500499
-5.41770885,8.64696876,1.38088854,4.46337925,0.05846820,0.48144248,0.05663841,2.05475516,1.34355027,0.99340438
-5.41170585,8.62085705,1.36970050,4.49613747,0.05657452,0.46921804,0.05524424,2.03538875,1.31895917,0.97272657
-5.40570285,8.60399793,1.35961425,4.53519588,0.05467829,0.45746668,0.05394728,2.01747839,1.29478403,0.95295564
-5.39969985,8.59523466,1.35038458,4.57964154,0.05279729,0.44621618,0.05275955,2.00084171,1.27110579,0.93406204
-5.39369685,8.59324556,1.34174814,4.62843606,0.05094897,0.43549080,0.05169176,1.98526945,1.24799624,0.91600819
-5.38769385,8.59660090,1.33343481,4.68045090,0.04915026,0.42531194,0.05075319,1.97053846,1.22552035,0.89875355
-5.38169085,8.60382003,1.32517815,4.73450517,0.04741732,0.41569846,0.04995161,1.95642390,1.20373770,0.88225890
-5.37568784,8.61342667,1.31672473,4.78940470,0.04576529,0.40666666,0.04929320,1.94271002,1.18270328,0.86648972
-5.36968484,8.62400083,1.30784187,4.84398113,0.04420806,0.39823003,0.04878248,1.92919934,1.16246750,0.85141855
-5.36368184,8.63422575,1.29832396,4.89712957,0.04275801,0.39039885,0.04842221,1.91571988,1.14307564,0.83702641
-5.35767884,8.64292878,1.28799701,4.94784374,0.04142579,0.38317963,0.04821342,1.90213021,1.12456680,0.82330327
-5.35167584,8.64911508,1.27672181,4.99524732,0.04022012,0.37657459,0.04815530,1.88832263,1.10697258,0.81024766
-5.34567284,8.65199361,1.26439548,5.03862031,0.03914761,0.37058125,0.04824527,1.87422426,1.09031564,0.79786563
-5.33966983,8.65099494,1.25095197,5.07741965,0.03821266,0.36519214,0.04847896,1.85979644,1.07460844,0.78616921
-5.33366683,8.64578057,1.23636131,5.11129320,0.03741735,0.36039467,0.04885029,1.84503262,1.05985221,0.77517447
-5.32766383,8.63624398,1.22062820,5.14008668,0.03676144,0.35617137,0.04935151,1.82995513,1.04603638,0.76489947
-5.32166083,8.62250353,1.20378978,5.16384313,0.03624242,0.35250023,0.04997336,1.81461096,1.03313856,0.75536216
-5.31565783,8.60488776,1.18591309,5.18279516,0.03585559,0.34935540,0.05070516,1.79906700,1.02112506,0.74657846
-5.30965483,8.58391372,1.16709207,5.19734995,0.03559423,0.34670800,0.05153500,1.78340503,1.00995198,0.73856056
-5.30365183,8.56025914,1.14744438,5.20806788,0.03544979,0.34452710,0.05244989,1.76771658,0.99956686,0.73131556
-5.29764882,8.53472949,1.12710804,5.21563536,0.03541219,0.34278081,0.05343600,1.75209795,0.98991066,0.72484450
-5.29164582,8.50822101,1.10623792,5.22083304,0.03547008,0.34143736,0.05447884,1.73664549,0.98092001,0.71914179
-5.28564282,8.48168099,1.08500206,5.22450062,0.03561118,0.34046604,0.05556353,1.72145136,0.97252962,0.71419505
-5.27963982,8.45606656,1.06357793,5.22749957,0.03582264,0.33983810,0.05667501,1.70659969,0.96467460,0.70998527
-5.27363682,8.43230347,1.04214845,5.23067533,0.03609141,0.33952738,0.05779831,1.69216330,0.95729252,0.70648730
-5.26763382,8.41124621,1.02089796,5.23482035,0.03640454,0.33951069,0.05891875,1.67820094,0.95032515,0.70367056
-5.26163082,8.39364067,1.00000805,5.24063950,0.03674956,0.33976791,0.06002215,1.66475521,0.94371979,0.70149990
-5.25562781,8.38009100,0.97965333,5.24871916,0.03711476,0.34028179,0.06109509,1.65185085,0.93742999,0.69993654
-5.24962481,8.37103134,0.95999729,5.25950118,0.03748945,0.34103749,0.06212502,1.63949385,0.93141579,0.69893900
-5.24362181,8.36670397,0.94118826,5.27326269,0.03786419,0.34202179,0.06310043,1.62767094,0.92564348,0.69846395
-5.23761881,8.36714422,0.92335565,5.29010253,0.03823090,0.34322219,0.06401093,1.61634984,0.92008481,0.69846699
-5.23161581,8.37217310,0.90660672,5.30993484,0.03858298,0.34462585,0.06484734,1.60547999,0.91471603,0.69890313
-5.22561281,8.38139775,0.89102378,5.33248988,0.03891533,0.34621840,0.06560172,1.59499397,0.90951658,0.69972724
-5.21960980,8.39421999,0.87666224,5.35732221,0.03922428,0.34798287,0.06626731,1.58480944,0.90446782,0.70089413
-5.21360680,8.40985256,0.86354948,5.38382574,0.03950756,0.34989869,0.06683855,1.57483172,0.89955184,0.70235860
-5.20760380,8.42734278,0.85168462,5.41125514,0.03976409,0.35194089,0.06731093,1.56495682,0.89475052,0.70407517
-5.20160080,8.44560279,0.84103934,5.43875276,0.03999382,0.35407960,0.06768098,1.55507494,0.89004498,0.70599782
-5.19559780,8.46344543,0.83155968,5.46538009,0.04019754,0.35627985,0.06794612,1.54507438,0.88541551,0.70807956
-5.18959480,8.47962453,0.82316881,5.49015250,0.04037664,0.35850177,0.06810457,1.53484567,0.88084205,0.71027209
-5.18359180,8.49287844,0.81577067,5.51207609,0.04053287,0.36070117,0.06815532,1.52428585,0.87630520,0.71252549
-5.17758879,8.50197504,0.80925439,5.53018525,0.04066818,0.36283055,0.06809800,1.51330271,0.87178780,0.71478800
-5.17158579,8.50575694,0.80349924,5.54357947,0.04078450,0.36484045,0.06793294,1.50181899,0.86727699,0.71700616
-5.16558279,8.50318503,0.79838001,5.55145821,0.04088366,0.36668114,0.06766112,1.48977613,0.86276659,0.71912505
-5.15957979,8.49337898,0.79377249,5.55315242,0.04096723,0.36830456,0.06728427,1.47713770,0.85825975,0.72108897
-5.15357679,8.47565304,0.78955891,5.54815158,0.04103652,0.36966642,0.06680494,1.46389222,0.85377156,0.72284232
-5.14757379,8.44954581,0.78563305,5.53612518,0.04109258,0.37072834,0.06622665,1.45005521,0.84933153,0.72433091
-5.14157079,8.41484270,0.78190483,5.51693794,0.04113627,0.37145996,0.06555399,1.43567050,0.84498571,0.72550351
-5.13556778,8.37159007,0.77830411,5.49065799,0.04116829,0.37184085,0.06479281,1.42081061,0.84079821,0.72631356
-5.12956478,8.32010031,0.77478362,5.45755768,0.04118938,0.37186212,0.06395034,1.40557614,0.83685189,0.72672111
-5.12356178,8.26094736,0.77132077,5.41810699,0.04120036,0.37152763,0.06303530,1.39009417,0.83324820,0.72669470
-5.11755878,8.19495256,0.76791831,5.37295960,0.04120232,0.37085467,0.06205795,1.37451559,0.83010580,0.72621314
-5.11155578,8.12316101,0.76460370,5.32293211,0.04119668,0.36987408,0.06103011,1.35901144,0.82755818,0.72526702
-5.10555278,8.04680904,0.76142724,5.26897713,0.04118532,0.36862976,0.05996510,1.34376828,0.82574986,0.72385987
-5.09954977,7.96728374,0.75845897,5.21215118,0.04117054,0.36717747,0.05887751,1.32898258,0.82483163,0.72200871
-5.09354677,7.88607574,0.75578437,5.15357855,0.04115508,0.36558302,0.05778305,1.31485446,0.82495461,0.71974400
-5.08754377,7.80472708,0.75349908,5.09441260,0.04114206,0.36391992,0.05669813,1.30158064,0.82626340,0.71710885
-5.08154077,7.72477572,0.75170283,5.03579584,0.04113480,0.36226646,0.05563947,1.28934707,0.82888870,0.71415752
-5.07553777,7.64769912,0.75049270,4.97882053,0.04113666,0.36070239,0.05462366,1.27832129,0.83293941,0.71095311
-5.06953477,7.57485888,0.74995612,4.92449117,0.04115083,0.35930542,0.05366656,1.26864487,0.83849492,0.70756464
-5.06353177,7.50744890,0.75016388,4.87369062,0.04118002,0.35814757,0.05278284,1.26042620,0.84559765,0.70406350
-5.05752876,7.44644907,0.75116343,4.82715105,0.04122625,0.35729165,0.05198540,1.25373394,0.85424645,0.70051957
-5.05152576,7.39258683,0.75297294,4.78543100,0.04129056,0.35678798,0.05128486,1.24859147,0.86439126,0.69699717
-5.04552276,7.34630817,0.75557629,4.74889941,0.04137279,0.35667156,0.05068918,1.24497264,0.87592931,0.69355095
-5.03951976,7.30775956,0.75891941,4.71772735,0.04147142,0.35695991,0.05020330,1.24279910,0.88870326,0.69022220
-5.03351676,7.27678185,0.76290826,4.69188756,0.04158341,0.35765160,0.04982893,1.24193944,0.90250157,0.68703568
-5.02751376,7.25291660,0.76740849,4.67116202,0.04170422,0.35872565,0.04956445,1.24221032,0.91706118,0.68399717
-5.02151076,7.23542463,0.77224707,4.65515675,0.04182782,0.36014187,0.04940500,1.24337966,0.93207263,0.68109208
-5.01550775,7.22331628,0.77721585,4.64332353,0.04194688,0.36184214,0.04934270,1.24517191,0.94718756,0.67828509
-5.00950475,7.21539216,0.78207693,4.63498715,0.04205297,0.36375254,0.04936697,1.24727528,0.96202831,0.67552110
-5.00350175,7.21029253,0.78656972,4.62937715,0.04213694,0.36578641,0.04946503,1.24935066,0.97619946,0.67272725
-4.99749875,7.20655343,0.79041951,4.62566258,0.04218924,0.36784798,0.04962250,1.25104207,0.98930068,0.66981619
-4.99149575,7.20266704,0.79334694,4.62298816,0.04220041,0.36983666,0.04982408,1.25198802,1.00094057,0.66669032
-4.98549275,7.19714352,0.79507829,4.62051051,0.04216154,0.37165157,0.05005422,1.25183358,1.01075085,0.66324682
-4.97948974,7.18857203,0.79535580,4.61743278,0.04206471,0.37319623,0.05029788,1.25024246,1.01840012,0.65938321
-4.97348674,7.17567794,0.79394778,4.61303650,0.04190343,0.37438314,0.05054124,1.24690858,1.02360680,0.65500325
-4.96748374,7.15737424,0.79065788,4.60670945,0.04167304,0.37513798,0.05077229,1.24156681,1.02615051,0.65002267
-4.96148074,7.13280484,0.78533318,4.59796856,0.04137103,0.37540333,0.05098143,1.23400221,1.02588131,0.64437459
-4.95547774,7.10137832,0.77787061,4.58647739,0.04099720,0.37514159,0.05116183,1.22405740,1.02272652,0.63801424
-4.94947474,7.06279093,0.76822151,4.57205755,0.04055382,0.37433709,0.05130976,1.21163794,1.01669461,0.63092274
-4.94347174,7.01703809,0.75639405,4.55469413,0.04004562,0.37299716,0.05142463,1.19671522,1.00787605,0.62310976
-4.93746873,6.96441450,0.74245344,4.53453510,0.03947962,0.37115228,0.05150904,1.17932700,0.99644116,0.61461482
-4.93146573,6.90550294,0.72651999,4.51188508,0.03886493,0.36885509,0.05156847,1.15957553,0.98263486,0.60550728
-4.92546273,6.84115280,0.70876502,4.48719391,0.03821242,0.36617853,0.05161099,1.13762339,0.96676869,0.59588495
-4.91945973,6.77244932,0.68940506,4.46104063,0.03753427,0.36321312,0.05164675,1.11368731,0.94921047,0.58587135
-4.91345673,6.70067506,0.66869436,4.43411350,0.03684353,0.36006345,0.05168739,1.08803027,0.93037199,0.57561188
-4.90745373,6.62726533,0.64691633,4.40718694,0.03615359,0.35684419,0.05174537,1.06095226,0.91069528,0.56526901
-4.90145073,6.55375921,0.62437420,4.38109595,0.03547763,0.35367574,0.05183331,1.03278023,0.89063812,0.55501666
-4.89544772,6.48174811,0.60138129,4.35670890,0.03482815,0.35067972,0.05196321,1.00385744,0.87065931,0.54503427
-4.88944472,6.41282373,0.57825139,4.33489941,0.03421648,0.34797458,0.05214585,0.97453294,0.85120433,0.53550062
-4.88344172,6.34852701,0.55528959,4.31651803,0.03365234,0.34567136,0.05239016,0.94515145,0.83269194,0.52658780
-4.87743872,6.29029984,0.53278393,4.30236444,0.03314357,0.34387008,0.05270267,0.91604391,0.81550225,0.51845557
-4.87143572,6.23944099,0.51099818,4.29316094,0.03269581,0.34265652,0.05308718,0.88751937,0.79996660,0.51124641
-4.86543272,6.19706752,0.49016595,4.28952793,0.03231245,0.34209989,0.05354447,0.85985806,0.78635968,0.50508135
-4.85942971,6.16408290,0.47048627,4.29196194,0.03199452,0.34225119,0.05407220,0.83330619,0.77489400,0.50005686
-4.85342671,6.14115269,0.45212083,4.30081716,0.03174079,0.34314244,0.05466497,0.80807236,0.76571689,0.49624284
-4.84742371,6.12868855,0.43519274,4.31629094,0.03154795,0.34478680,0.05531456,0.78432576,0.75891006,0.49368183
-4.84142071,6.12684103,0.41978686,4.33841390,0.03141086,0.34717946,0.05601022,0.76219607,0.75449151,0.49238928
-4.83541771,6.13550142,0.40595160,4.36704532,0.03132287,0.35029927,0.05673924,0.74177498,0.75241975,0.49235506
-4.82941471,6.15431266,0.39370191,4.40187407,0.03127621,0.35411105,0.05748751,0.72311916,0.75259994,0.49354588
-4.82341171,6.18268896,0.38302334,4.44242555,0.03126243,0.35856845,0.05824023,0.70625449,0.75489173,0.49590870
-4.81740870,6.21984365,0.37387687,4.48807453,0.03127281,0.36361713,0.05898267,0.69118129,0.75911830,0.49937469
-4.81140570,6.26482433,0.36620433,4.53806397,0.03129885,0.36919828,0.05970097,0.67788022,0.76507624,0.50386389
-4.80540270,6.31655416,0.35993397,4.59152930,0.03133265,0.37525214,0.06038290,0.66631855,0.77254586,0.50928994
-4.79939970,6.37387795,0.35498601,4.64752762,0.03136730,0.38172152,0.06101861,0.65645655,0.78130146,0.51556513
-4.79339670,6.43561127,0.35127798,4.70507084,0.03139724,0.38855510,0.06160136,0.64825351,0.79112109,0.52260511
-4.78739370,6.50059078,0.34872934,4.76316175,0.03141847,0.39571035,0.06212803,0.64167321,0.80179562,0.53033341
-4.78139070,6.56772380,0.34726548,4.82083146,0.03142881,0.40315602,0.06259967,0.63668858,0.81313649,0.53868538
-4.77538769,6.63603486,0.34682073,4.87717690,0.03142795,0.41087409,0.06302175,0.63328509,0.82498221,0.54761144
-4.76938469,6.70470746,0.34734031,4.93139659,0.03141749,0.41886104,0.06340433,0.63146301,0.83720308,0.55707961
-4.76338169,6.77311878,0.34878118,4.98282303,0.03140091,0.42712844,0.06376206,0.63123809,0.84970426,0.56707704
-4.75737869,6.84086580,0.35111181,5.03095021,0.03138345,0.43570287,0.06411392,0.63264084,0.86242703,0.57761061
-4.75137569,6.90778123,0.35431077,5.07545459,0.03137185,0.44462504,0.06448287,0.63571432,0.87534820,0.58870656
-4.74537269,6.97393822,0.35836452,5.11620841,0.03137419,0.45394826,0.06489525,0.64051049,0.88847791,0.60040906
-4.73936968,7.03964322,0.36326428,5.15328436,0.03139949,0.46373620,0.06538004,0.64708542,0.90185587,0.61277788
-4.73336668,7.10541671,0.36900234,5.18695094,0.03145746,0.47406009,0.06596795,0.65549348,0.91554619,0.62588510
-4.72736368,7.17196244,0.37556806,5.21765840,0.03155806,0.48499529,0.06669045,0.66578078,0.92963124,0.63981110
-4.72136068,7.24012583,0.38294361,5.24601555,0.03171118,0.49661752,0.06757860,0.67797831,0.94420461,0.65463981
-4.71535768,7.31084325,0.39110005,5.27275805,0.03192625,0.50899870,0.06866193,0.69209499,0.95936356,0.67045349
-4.70935468,7.38508401,0.39999359,5.29870955,0.03221187,0.52220261,0.06996722,0.70811112,0.97520129,0.68732715
-4.70335168,7.46378756,0.40956265,5.32473701,0.03257547,0.53628052,0.07151732,0.72597244,0.99179927,0.70532287
-4.69734867,7.54779852,0.41972556,5.35170242,0.03302300,0.55126689,0.07333008,0.74558533,1.00921996,0.72448419
-4.69134567,7.63780272,0.43037936,5.38041286,0.03355868,0.56717541,0.07541732,0.76681323,1.02750028,0.74483082
-4.68534267,7.73426712,0.44139952,5.41157132,0.03418473,0.58399547,0.07778398,0.78947465,1.04664594,0.76635392
-4.67933967,7.83738681,0.45264087,5.44573087,0.03490123,0.60168929,0.08042750,0.81334300,1.06662702,0.78901226
-4.67333667,7.94704189,0.46393950,5.48325417,0.03570598,0.62018991,0.08333735,0.83814811,1.08737490,0.81272931
-4.66733367,8.06276679,0.47511577,5.52428075,0.03659448,0.63940014,0.08649486,0.86357972,1.10878082,0.83739170
-4.66133067,8.18373404,0.48597815,5.56870381,0.03755987,0.65919274,0.08987335,0.88929273,1.13069610,0.86284909
-4.65532766,8.30875405,0.49632784,5.61615786,0.03859309,0.67941174,0.09343848,0.91491411,1.15293407,0.88891561
-4.64932466,8.43629151,0.50596385,5.66601822,0.03968294,0.69987521,0.09714894,0.94005131,1.17527386,0.91537303
-4.64332166,8.56449859,0.51468857,5.71741274,0.04081639,0.72037927,0.10095741,0.96430181,1.19746586,0.94197549
