energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.65182591,2.23871432,0.01146439,0.00000000,0.01401719,0.54015189,0.76580077,0.64953355,0.01157243,0.89927177
-5.64582291,2.32911618,0.01182515,0.00000000,0.01528361,0.56159542,0.78349622,0.67839943,0.01222856,0.93393566
-5.63981991,2.41305613,0.01214545,0.00000000,0.01657906,0.58116392,0.79872283,0.70547377,0.01285586,0.96606328
-5.63381691,2.48947666,0.01242103,0.00000000,0.01789067,0.59858456,0.81129796,0.73041091,0.01344541,0.99524723
-5.62781391,2.55740085,0.01264810,0.00000000,0.01920393,0.61361342,0.82105801,0.75289443,0.01398844,1.02110507
-5.62181091,2.61594980,0.01282351,0.00000000,0.02050293,0.62604044,0.82786160,0.77264234,0.01447655,1.04328651
-5.61580790,2.66435906,0.01294476,0.00000000,0.02177066,0.63569369,0.83159302,0.78941163,0.01490190,1.06148060
-5.60980490,2.70199361,0.01301012,0.00000000,0.02298936,0.64244283,0.83216584,0.80300215,0.01525739,1.07542271
-5.60380190,2.72836114,0.01301862,0.00000000,0.02414093,0.64620164,0.82952650,0.81325977,0.01553688,1.08490120
-5.59779890,2.74312308,0.01297017,0.00000000,0.02520748,0.64692967,0.82365765,0.82007873,0.01573537,1.08976341
-5.59179590,2.74610317,0.01286552,0.00000000,0.02617182,0.64463280,0.81458103,0.82340316,0.01584910,1.08992073
-5.58579290,2.73729328,0.01270631,0.00000000,0.02701802,0.63936286,0.80235966,0.82322780,0.01587575,1.08535263
-5.57978989,2.71685620,0.01249500,0.00000000,0.02773204,0.63121621,0.78709916,0.81959789,0.01581447,1.07610943
-5.57378689,2.68512530,0.01223493,0.00000000,0.02830219,0.62033143,0.76894815,0.81260829,0.01566596,1.06231348
-5.56778389,2.64260100,0.01193019,0.00000000,0.02871968,0.60688618,0.74809737,0.80240187,0.01543245,1.04415890
-5.56178089,2.58994388,0.01158559,0.00000000,0.02897903,0.59109325,0.72477774,0.78916711,0.01511770,1.02190959
-5.55577789,2.52796479,0.01120659,0.00000000,0.02907840,0.57319600,0.69925719,0.77313518,0.01472688,0.99589555
-5.54977489,2.45761169,0.01079918,0.00000000,0.02901981,0.55346337,0.67183640,0.75457623,0.01426648,0.96650763
-5.54377189,2.37995388,0.01036978,0.00000000,0.02880921,0.53218438,0.64284352,0.73379522,0.01374413,0.93419071
-5.53776888,2.29616345,0.00992512,0.00000000,0.02845647,0.50966252,0.61262808,0.71112717,0.01316841,0.89943546
-5.53176588,2.20749456,0.00947213,0.00000000,0.02797514,0.48620993,0.58155421,0.68693189,0.01254866,0.86276891
-5.52576288,2.11526081,0.00901779,0.00000000,0.02738212,0.46214172,0.54999349,0.66158825,0.01189472,0.82474401
-5.51975988,2.02081103,0.00856900,0.00000000,0.02669719,0.43777026,0.51831754,0.63548806,0.01121668,0.78592845
-5.51375688,1.92550413,0.00813246,0.00000000,0.02594246,0.41339981,0.48689076,0.60902955,0.01052467,0.74689304
-5.50775388,1.83068331,0.00771453,0.00000000,0.02514160,0.38932139,0.45606320,0.58261059,0.00982858,0.70819988
-5.50175088,1.73765031,0.00732112,0.00000000,0.02431918,0.36580811,0.42616400,0.55662173,0.00913788,0.67039060
-5.49574787,1.64764005,0.00695754,0.00000000,0.02349977,0.34311081,0.39749542,0.53143912,0.00846138,0.63397512
-5.48974487,1.56179654,0.00662843,0.00000000,0.02270721,0.32145436,0.37032769,0.50741757,0.00780706,0.59942098
-5.48374187,1.48115034,0.00633763,0.00000000,0.02196378,0.30103440,0.34489477,0.48488381,0.00718195,0.56714375
-5.47773887,1.40659845,0.00608812,0.00000000,0.02128943,0.28201468,0.32139114,0.46413015,0.00659198,0.53749858
-5.47173587,1.33888700,0.00588193,0.00000000,0.02070116,0.26452510,0.29996959,0.44540891,0.00604193,0.51077328
-5.46573287,1.27859752,0.00572010,0.00000000,0.02021242,0.24866037,0.28074021,0.42892760,0.00553538,0.48718309
-5.45972986,1.22613722,0.00560267,0.00000000,0.01983269,0.23447938,0.26377041,0.41484518,0.00507471,0.46686728
-5.45372686,1.18173365,0.00552863,0.00000000,0.01956720,0.22200529,0.24908603,0.40326972,0.00466112,0.44988779
-5.44772386,1.14543431,0.00549597,0.00000000,0.01941674,0.21122643,0.23667352,0.39425734,0.00429467,0.43622992
-5.44172086,1.11711120,0.00550169,0.00000000,0.01937772,0.20209789,0.22648307,0.38781283,0.00397442,0.42580517
-5.43571786,1.09647041,0.00554191,0.00000000,0.01944236,0.19454388,0.21843263,0.38389186,0.00369846,0.41845620
-5.42971486,1.08306679,0.00561193,0.00000000,0.01959894,0.18846085,0.21241269,0.38240472,0.00346408,0.41396372
-5.42371186,1.07632299,0.00570636,0.00000000,0.01983234,0.18372120,0.20829170,0.38322167,0.00326790,0.41205526
-5.41770885,1.07555270,0.00581927,0.00000000,0.02012458,0.18017759,0.20592196,0.38617954,0.00310600,0.41241548
-5.41170585,1.07998708,0.00594433,0.00000000,0.02045552,0.17766783,0.20514582,0.39108942,0.00297410,0.41469774
-5.40570285,1.08880347,0.00607501,0.00000000,0.02080358,0.17601995,0.20580193,0.39774503,0.00286766,0.41853654
-5.39969985,1.10115543,0.00620476,0.00000000,0.02114654,0.17505761,0.20773146,0.40593148,0.00278205,0.42356046
-5.39369685,1.11620271,0.00632720,0.00000000,0.02146235,0.17460543,0.21078395,0.41543382,0.00271270,0.42940495
-5.38769385,1.13314003,0.00643630,0.00000000,0.02172987,0.17449425,0.21482266,0.42604507,0.00265520,0.43572478
-5.38169085,1.15122342,0.00652657,0.00000000,0.02192963,0.17456597,0.21972921,0.43757324,0.00260541,0.44220532
-5.37568784,1.16979296,0.00659320,0.00000000,0.02204446,0.17467796,0.22540735,0.44984694,0.00255955,0.44857258
-5.36968484,1.18829092,0.00663224,0.00000000,0.02206001,0.17470669,0.23178571,0.46271920,0.00251430,0.45460132
-5.36368184,1.20627464,0.00664064,0.00000000,0.02196522,0.17455071,0.23881944,0.47606942,0.00246683,0.46012104
-5.35767884,1.22342348,0.00661641,0.00000000,0.02175256,0.17413256,0.24649073,0.48980313,0.00241485,0.46501971
-5.35167584,1.23953978,0.00655857,0.00000000,0.02141819,0.17339983,0.25480814,0.50384981,0.00235659,0.46924500
-5.34567284,1.25454398,0.00646721,0.00000000,0.02096197,0.17232524,0.26380487,0.51815871,0.00229085,0.47280309
-5.33966983,1.26846422,0.00634343,0.00000000,0.02038732,0.17090576,0.27353607,0.53269312,0.00221696,0.47575516
-5.33366683,1.28142124,0.00618929,0.00000000,0.01970093,0.16916082,0.28407523,0.54742338,0.00213471,0.47821187
-5.32766383,1.29360963,0.00600767,0.00000000,0.01891243,0.16712983,0.29550999,0.56231923,0.00204436,0.48032594
-5.32166083,1.30527643,0.00580218,0.00000000,0.01803390,0.16486906,0.30793739,0.57734194,0.00194653,0.48228353
-5.31565783,1.31669847,0.00557697,0.00000000,0.01707938,0.16244807,0.32145894,0.59243686,0.00184216,0.48429454
-5.30965483,1.32815974,0.00533664,0.00000000,0.01606425,0.15994584,0.33617550,0.60752699,0.00173245,0.48658247
-5.30365183,1.33992995,0.00508597,0.00000000,0.01500472,0.15744684,0.35218234,0.62250799,0.00161875,0.48937429
-5.29764882,1.35224544,0.00482986,0.00000000,0.01391722,0.15503714,0.36956438,0.63724508,0.00150254,0.49289056
-5.29164582,1.36529324,0.00457310,0.00000000,0.01281791,0.15280080,0.38839177,0.65157216,0.00138529,0.49733637
-5.28564282,1.37919907,0.00432027,0.00000000,0.01172216,0.15081655,0.40871598,0.66529319,0.00126851,0.50289320
-5.27963982,1.39401949,0.00407557,0.00000000,0.01064419,0.14915500,0.43056625,0.67818595,0.00115357,0.50971204
-5.27363682,1.40973831,0.00384276,0.00000000,0.00959674,0.14787629,0.45394658,0.69000786,0.00104177,0.51790779
-5.26763382,1.42626715,0.00362507,0.00000000,0.00859080,0.14702836,0.47883326,0.70050371,0.00093424,0.52755513
-5.26163082,1.44344964,0.00342510,0.00000000,0.00763550,0.14664583,0.50517283,0.70941463,0.00083194,0.53868568
-5.25562781,1.46106869,0.00324485,0.00000000,0.00673798,0.14674932,0.53288054,0.71648805,0.00073563,0.55128657
-5.24962481,1.47885611,0.00308567,0.00000000,0.00590349,0.14734540,0.56183938,0.72148782,0.00064589,0.56530019
-5.24362181,1.49650382,0.00294829,0.00000000,0.00513537,0.14842698,0.59189962,0.72420404,0.00056311,0.58062517
-5.23761881,1.51367593,0.00283286,0.00000000,0.00443526,0.14997406,0.62287902,0.72446198,0.00048750,0.59711833
-5.23161581,1.53002092,0.00273895,0.00000000,0.00380322,0.15195489,0.65456377,0.72212960,0.00041911,0.61459767
-5.22561281,1.54518344,0.00266569,0.00000000,0.00323797,0.15432739,0.68671023,0.71712327,0.00035785,0.63284621
-5.21960980,1.55881527,0.00261177,0.00000000,0.00273709,0.15704086,0.71904771,0.70941143,0.00030352,0.65161670
-5.21360680,1.57058522,0.00257555,0.00000000,0.00229729,0.16003773,0.75128224,0.69901604,0.00025580,0.67063712
-5.20760380,1.58018777,0.00255515,0.00000000,0.00191458,0.16325562,0.78310158,0.68601185,0.00021432,0.68961698
-5.20160080,1.58735057,0.00254850,0.00000000,0.00158454,0.16662940,0.81418130,0.67052362,0.00017868,0.70825428
-5.19559780,1.59184080,0.00255347,0.00000000,0.00130248,0.17009326,0.84419211,0.65272150,0.00014842,0.72624317
-5.18959480,1.59347062,0.00256792,0.00000000,0.00106363,0.17358290,0.87280812,0.63281502,0.00012310,0.74328205
-5.18359180,1.59210188,0.00258980,0.00000000,0.00086327,0.17703760,0.89971597,0.61104595,0.00010230,0.75908217
-5.17758879,1.58765023,0.00261721,0.00000000,0.00069687,0.18040225,0.92462443,0.58768066,0.00008562,0.77337620
-5.17158579,1.58008865,0.00264848,0.00000000,0.00056019,0.18362919,0.94727416,0.56300219,0.00007270,0.78592688
-5.16558279,1.56945058,0.00268221,0.00000000,0.00044932,0.18667994,0.96744717,0.53730258,0.00006326,0.79653509
-5.15957979,1.55583234,0.00271736,0.00000000,0.00036077,0.18952660,0.98497553,0.51087581,0.00005704,0.80504729
-5.15357679,1.53939493,0.00275326,0.00000000,0.00029146,0.19215297,0.99974874,0.48401145,0.00005389,0.81136180
-5.14757379,1.52036475,0.00278965,0.00000000,0.00023877,0.19455529,1.01171952,0.45698944,0.00005371,0.81543368
-5.14157079,1.49903322,0.00282669,0.00000000,0.00020053,0.19674261,1.02090738,0.43007584,0.00005647,0.81727784
-5.13556778,1.47575476,0.00286498,0.00000000,0.00017503,0.19873664,1.02739985,0.40351981,0.00006221,0.81697033
-5.12956478,1.45094317,0.00290553,0.00000000,0.00016099,0.20057119,1.03135108,0.37755150,0.00007105,0.81464737
-5.12356178,1.42506606,0.00294976,0.00000000,0.00015757,0.20229117,1.03297787,0.35238095,0.00008317,0.81050234
-5.11755878,1.39863736,0.00299944,0.00000000,0.00016434,0.20395111,1.03255311,0.32819771,0.00009879,0.80478072
-5.11155578,1.37220787,0.00305668,0.00000000,0.00018132,0.20561334,1.03039693,0.30517101,0.00011820,0.79777299
-5.10555278,1.34635410,0.00312379,0.00000000,0.00020890,0.20734580,1.02686595,0.28345033,0.00014173,0.78980604
-5.09954977,1.32166566,0.00320331,0.00000000,0.00024791,0.20921964,1.02234111,0.26316614,0.00016971,0.78123321
-5.09354677,1.29873158,0.00329785,0.00000000,0.00029957,0.21130669,1.01721462,0.24443073,0.00020250,0.77242353
-5.08754377,1.27812613,0.00341003,0.00000000,0.00036555,0.21367684,1.01187659,0.22733895,0.00024045,0.76375056
-5.08154077,1.26039457,0.00354239,0.00000000,0.00044792,0.21639555,1.00670208,0.21196878,0.00028390,0.75558136
-5.07553777,1.24603955,0.00369732,0.00000000,0.00054919,0.21952143,1.00203903,0.19838180,0.00033314,0.74826604
-5.06953477,1.23550860,0.00387694,0.00000000,0.00067234,0.22310417,0.99819768,0.18662340,0.00038839,0.74212828
-5.06353177,1.22918334,0.00408302,0.00000000,0.00082079,0.22718275,0.99544184,0.17672291,0.00044981,0.73745729
-5.05752876,1.22737074,0.00431694,0.00000000,0.00099841,0.23178410,0.99398236,0.16869361,0.00051747,0.73450135
-5.05152576,1.23029696,0.00457959,0.00000000,0.00120953,0.23692222,0.99397308,0.16253279,0.00059131,0.73346322
-5.04552276,1.23810381,0.00487134,0.00000000,0.00145891,0.24259774,0.99550917,0.15822183,0.00067117,0.73449749
-5.03951976,1.25084801,0.00519204,0.00000000,0.00175167,0.24879810,0.99862801,0.15572651,0.00075675,0.73770983
-5.03351676,1.26850335,0.00554095,0.00000000,0.00209330,0.25549808,1.00331224,0.15499749,0.00084763,0.74315799
-5.02751376,1.29096531,0.00591681,0.00000000,0.00248953,0.26266094,1.00949500,0.15597110,0.00094324,0.75085456
-5.02151076,1.31805816,0.00631781,0.00000000,0.00294621,0.27023990,1.01706669,0.15857045,0.00104291,0.76077093
-5.01550775,1.34954400,0.00674170,0.00000000,0.00346922,0.27818003,1.02588319,0.16270684,0.00114587,0.77284246
-5.00950475,1.38513324,0.00718580,0.00000000,0.00406430,0.28642039,1.03577484,0.16828144,0.00125125,0.78697423
-5.00350175,1.42449609,0.00764711,0.00000000,0.00473681,0.29489640,1.04655598,0.17518723,0.00135814,0.80304732
-4.99749875,1.46727445,0.00812241,0.00000000,0.00549156,0.30354229,1.05803435,0.18331106,0.00146560,0.82092494
-4.99149575,1.51309354,0.00860832,0.00000000,0.00633253,0.31229351,1.07002015,0.19253584,0.00157271,0.84045837
-4.98549275,1.56157275,0.00910143,0.00000000,0.00726262,0.32108905,1.08233419,0.20274259,0.00167861,0.86149226
-4.97948974,1.61233525,0.00959840,0.00000000,0.00828340,0.32987350,1.09481495,0.21381248,0.00178253,0.88386905
-4.97348674,1.66501567,0.01009602,0.00000000,0.00939480,0.33859876,1.10732402,0.22562852,0.00188384,0.90743232
-4.96748374,1.71926580,0.01059133,0.00000000,0.01059488,0.34722533,1.11974997,0.23807696,0.00198207,0.93202905
-4.96148074,1.77475772,0.01108164,0.00000000,0.01187958,0.35572308,1.13201030,0.25104832,0.00207693,0.95751052
-4.95547774,1.83118456,0.01156459,0.00000000,0.01324256,0.36407140,1.14405143,0.26443799,0.00216836,0.98373209
-4.94947474,1.88825873,0.01203817,0.00000000,0.01467502,0.37225881,1.15584687,0.27814629,0.00225652,1.01055185
-4.94347174,1.94570789,0.01250071,0.00000000,0.01616569,0.38028196,1.16739354,0.29207830,0.00234178,1.03782820
-4.93746873,2.00326904,0.01295085,0.00000000,0.01770078,0.38814404,1.17870644,0.30614314,0.00242471,1.06541681
-4.93146573,2.06068118,0.01338749,0.00000000,0.01926415,0.39585273,1.18981209,0.32025315,0.00250608,1.09316707
-4.92546273,2.11767706,0.01380973,0.00000000,0.02083746,0.40341775,1.20074096,0.33432282,0.00258677,1.12091828
-4.91945973,2.17397490,0.01421676,0.00000000,0.02240049,0.41084811,1.21151924,0.34826775,0.00266776,1.14849617
-4.91345673,2.22927053,0.01460782,0.00000000,0.02393153,0.41814932,1.22216065,0.36200374,0.00275008,1.17570969
-4.90745373,2.28323091,0.01498209,0.00000000,0.02540786,0.42532061,1.23265847,0.37544615,0.00283472,1.20234879
-4.90145073,2.33548947,0.01533856,0.00000000,0.02680634,0.43235233,1.24297844,0.38850962,0.00292258,1.22818309
-4.89544772,2.38564399,0.01567605,0.00000000,0.02810395,0.43922384,1.25305294,0.40110836,0.00301440,1.25296195
-4.88944472,2.43325734,0.01599305,0.00000000,0.02927850,0.44590180,1.26277674,0.41315692,0.00311072,1.27641583
-4.88344172,2.47786140,0.01628776,0.00000000,0.03030926,0.45233927,1.27200479,0.42457166,0.00321181,1.29825928
-4.87743872,2.51896418,0.01655804,0.00000000,0.03117764,0.45847539,1.28055213,0.43527268,0.00331762,1.31819522
-4.87143572,2.55606004,0.01680145,0.00000000,0.03186772,0.46423603,1.28819607,0.44518640,0.00342779,1.33592079
-4.86543272,2.58864264,0.01701526,0.00000000,0.03236685,0.46953509,1.29468074,0.45424844,0.00354159,1.35113420
-4.85942971,2.61622011,0.01719656,0.00000000,0.03266606,0.47427672,1.29972369,0.46240685,0.00365796,1.36354263
-4.85342671,2.63833182,0.01734233,0.00000000,0.03276039,0.47835814,1.30302445,0.46962532,0.00377552,1.37287070
-4.84742371,2.65456587,0.01744954,0.00000000,0.03264911,0.48167306,1.30427469,0.47588637,0.00389260,1.37886923
-4.84142071,2.66457641,0.01751531,0.00000000,0.03233575,0.48411554,1.30316948,0.48119408,0.00400731,1.38132384
-4.83541771,2.66810009,0.01753702,0.00000000,0.03182806,0.48558407,1.29941920,0.48557637,0.00411759,1.38006312
-4.82941471,2.66497044,0.01751247,0.00000000,0.03113782,0.48598573,1.29276156,0.48908643,0.00422130,1.37496585
-4.82341171,2.65512964,0.01743997,0.00000000,0.03028046,0.48524017,1.28297318,0.49180321,0.00431630,1.36596709
-4.81740870,2.63863686,0.01731849,0.00000000,0.02927466,0.48328327,1.26988014,0.49383091,0.00440053,1.35306270
-4.81140570,2.61567268,0.01714776,0.00000000,0.02814183,0.48007024,1.25336708,0.49529719,0.00447209,1.33631216
-4.80540270,2.58653918,0.01692833,0.00000000,0.02690547,0.47557811,1.23338431,0.49635032,0.00452936,1.31583952
-4.79939970,2.55165558,0.01666160,0.00000000,0.02559056,0.46980737,1.20995272,0.49715509,0.00457100,1.29183235
-4.79339670,2.51154961,0.01634989,0.00000000,0.02422289,0.46278279,1.18316610,0.49788767,0.00459609,1.26453878
-4.78739370,2.46684462,0.01599635,0.00000000,0.02282840,0.45455329,1.15319084,0.49872961,0.00460410,1.23426258
-4.78139070,2.41824317,0.01560496,0.00000000,0.02143255,0.44519101,1.12026303,0.49986116,0.00459495,1.20135662
-4.77538769,2.36650766,0.01518045,0.00000000,0.02005972,0.43478943,1.08468293,0.50145411,0.00456902,1.16621482
-4.76938469,2.31243868,0.01472816,0.00000000,0.01873270,0.42346087,1.04680730,0.50366459,0.00452713,1.12926284
-4.76338169,2.25685219,0.01425393,0.00000000,0.01747219,0.41133333,1.00703962,0.50662604,0.00447049,1.09094802
-4.75737869,2.20055621,0.01376395,0.00000000,0.01629646,0.39854687,0.96581888,0.51044272,0.00440070,1.05172874
-4.75137569,2.14432829,0.01326459,0.00000000,0.01522102,0.38524977,0.92360727,0.51518407,0.00431964,1.01206369
-4.74537269,2.08889436,0.01276225,0.00000000,0.01425842,0.37159447,0.88087737,0.52088021,0.00422944,0.97240142
-4.73936968,2.03491003,0.01226319,0.00000000,0.01341808,0.35773374,0.83809927,0.52751890,0.00413235,0.93317041
-4.73336668,1.98294489,0.01177334,0.00000000,0.01270625,0.34381694,0.79572823,0.53504398,0.00403073,0.89477019
-4.72736368,1.93347052,0.01129823,0.00000000,0.01212601,0.32998669,0.75419329,0.54335562,0.00392690,0.85756351
-4.72136068,1.88685238,0.01084279,0.00000000,0.01167735,0.31637607,0.71388725,0.55231227,0.00382309,0.82187005
-4.71535768,1.84334592,0.01041130,0.00000000,0.01135727,0.30310626,0.67515833,0.56173436,0.00372139,0.78796159
-4.70935468,1.80309678,0.01000728,0.00000000,0.01116002,0.29028490,0.63830375,0.57140958,0.00362363,0.75605885
-4.70335168,1.76614496,0.00963346,0.00000000,0.01107727,0.27800499,0.60356535,0.58109956,0.00353140,0.72632995
-4.69734867,1.73243247,0.00929176,0.00000000,0.01109845,0.26634435,0.57112734,0.59054765,0.00344596,0.69889051
-4.69134567,1.70181402,0.00898326,0.00000000,0.01121099,0.25536569,0.54111601,0.59948759,0.00336824,0.67380514
-4.68534267,1.67407004,0.00870829,0.00000000,0.01140074,0.24511711,0.51360135,0.60765250,0.00329885,0.65109028
-4.67933967,1.64892136,0.00846640,0.00000000,0.01165228,0.23563290,0.48860027,0.61478399,0.00323803,0.63071819
-4.67333667,1.62604486,0.00825650,0.00000000,0.01194935,0.22693476,0.46608128,0.62064090,0.00318575,0.61262172
-4.66733367,1.60508914,0.00807690,0.00000000,0.01227524,0.21903301,0.44597015,0.62500735,0.00314167,0.59669972
-4.66133067,1.58568977,0.00792544,0.00000000,0.01261321,0.21192804,0.42815629,0.62769967,0.00310524,0.58282289
-4.65532766,1.56748332,0.00779952,0.00000000,0.01294687,0.20561160,0.41249960,0.62857211,0.00307568,0.57083963
-4.64932466,1.55011969,0.00769629,0.00000000,0.01326061,0.20006803,0.39883732,0.62752092,0.00305210,0.56058186
-4.64332166,1.53327238,0.00761267,0.00000000,0.01353994,0.19527536,0.38699067,0.62448677,0.00303351,0.55187050
