energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,V_p_up,V_p_down,V_d_up,V_d_down
-5.85592796,4.73635156,-4.79509361,0.06552125,-0.06694589,0.66235777,-0.64511939,4.41466833,-3.23254877,0.69535670,-0.52597131,2.25520745,-2.42485174,0.00000000,-0.00000000,1.16575919,-0.91419472,0.30627985,-0.46529440
-5.84992496,4.76588511,-4.85275281,0.06718303,-0.06975572,0.67672982,-0.65424435,4.44865129,-3.23960680,0.71958534,-0.53860665,2.25279424,-2.45387310,0.00000000,-0.00000000,1.16405562,-0.93207791,0.30206100,-0.47121833
-5.84392196,4.79054328,-4.91569832,0.06896519,-0.07257244,0.69013008,-0.66596523,4.46616891,-3.26154051,0.74508569,-0.55239960,2.24789892,-2.48281468,0.00000000,-0.00000000,1.15913250,-0.95067044,0.29810842,-0.47662039
-5.83791896,4.80974996,-4.98281259,0.07084365,-0.07535452,0.70231260,-0.68007024,4.46707993,-3.29829516,0.77148291,-0.56709085,2.24055118,-2.51124164,0.00000000,-0.00000000,1.15115343,-0.96973218,0.29440290,-0.48138839
-5.83191596,4.82313717,-5.05278434,0.07279228,-0.07805793,0.71308211,-0.69628009,4.45168539,-3.34949586,0.79841437,-0.58237551,2.23085419,-2.53868532,0.00000000,-0.00000000,1.14035425,-0.98899321,0.29092220,-0.48541455
-5.82591296,4.83054843,-5.12414422,0.07478326,-0.08063722,0.72229791,-0.71425511,4.42071551,-3.41445257,0.82553738,-0.59791139,2.21897988,-2.56465584,0.00000000,-0.00000000,1.12703619,-1.00816002,0.28764111,-0.48859879
-5.81990995,4.83203078,-5.19530432,0.07678753,-0.08304670,0.72987514,-0.73360390,4.37529901,-3.49217020,0.85253545,-0.61332885,2.20516015,-2.58865504,0.00000000,-0.00000000,1.11155627,-1.02692228,0.28453125,-0.49085201
-5.81390695,4.82781622,-5.26460025,0.07877517,-0.08524174,0.73578354,-0.75389307,4.31691611,-3.58136344,0.87912267,-0.62824159,2.18967442,-2.61018937,0.00000000,-0.00000000,1.09431532,-1.04495981,0.28156061,-0.49209895
-5.80790395,4.81829369,-5.33033444,0.08071583,-0.08718013,0.74004385,-0.77465792,4.24733742,-3.68047619,0.90504627,-0.64225827,2.17283439,-2.62878248,0.00000000,-0.00000000,1.07574418,-1.06194972,0.27869316,-0.49228068
-5.80190095,4.80397366,-5.39081941,0.08257919,-0.08882341,0.74272199,-0.79541366,4.16855145,-3.78770557,0.93008725,-0.65499434,2.15496696,-2.64398694,0.00000000,-0.00000000,1.05628856,-1.07757338,0.27588846,-0.49135665
-5.79589795,4.78544716,-5.44441969,0.08433536,-0.09013818,0.74392135,-0.81566690,4.08268414,-3.90103035,0.95405913,-0.66608383,2.13639620,-2.65539502,0.00000000,-0.00000000,1.03639331,-1.09152317,0.27310149,-0.48930617
-5.78989495,4.76334168,-5.48959152,0.08595526,-0.09109728,0.74377367,-0.83492709,3.99191404,-4.01824417,0.97680502,-0.67519040,2.11742546,-2.66264820,0.00000000,-0.00000000,1.01648667,-1.10350880,0.27028277,-0.48612930
-5.78389195,4.73827622,-5.52491902,0.08741105,-0.09168081,0.74242894,-0.85271764,3.89838698,-4.13699320,0.99819314,-0.68201755,2.09832054,-2.66544514,0.00000000,-0.00000000,0.99696522,-1.11326308,0.26737882,-0.48184710
-5.77788894,4.71081794,-5.54914643,0.08867647,-0.09187692,0.74004484,-0.86858658,3.80413407,-4.25481857,1.01811133,-0.68631736,2.07929479,-2.66354807,0.00000000,-0.00000000,0.97818003,-1.12054707,0.26433308,-0.47650128
-5.77188594,4.68144249,-5.56120533,0.08972723,-0.09168231,0.73677624,-0.88211638,3.71099665,-4.36920316,1.03646065,-0.68789759,2.06049684,-2.65678746,0.00000000,-0.00000000,0.96042464,-1.12515461,0.26108715,-0.47015316
-5.76588294,4.65050005,-5.56023675,0.09054127,-0.09110245,0.73276535,-0.89293293,3.62056123,-4.47762236,1.05314878,-0.68662686,2.04200149,-2.64506486,0.00000000,-0.00000000,0.94392535,-1.12691601,0.25758245,-0.46288204
-5.75987994,4.61818865,-5.54560753,0.09109905,-0.09015147,0.72813299,-0.90071336,3.53410725,-4.57759825,1.06808358,-0.68243780,2.02380420,-2.62835397,0.00000000,-0.00000000,0.92883402,-1.12570117,0.25376203,-0.45478294
-5.75387694,4.58453602,-5.51692100,0.09138388,-0.08885173,0.72297140,-0.90519273,3.45256959,-4.66675612,1.08116724,-0.67532798,2.00581921,-2.60669996,0.00000000,-0.00000000,0.91522385,-1.12142192,0.24957275,-0.44596388
-5.74787394,4.54939088,-5.47402180,0.09138204,-0.08723302,0.71733897,-0.90616938,3.37651702,-4.74288200,1.09229161,-0.66535884,1.98788154,-2.58021710,0.00000000,-0.00000000,0.90308812,-1.11403363,0.24496729,-0.43654270
-5.74187094,4.51242390,-5.41699513,0.09108306,-0.08533152,0.71125716,-0.90350892,3.30614730,-4.80397969,1.10133493,-0.65265257,1.96975243,-2.54908485,0.00000000,-0.00000000,0.89234194,-1.10353625,0.23990622,-0.42664346
-5.73586793,4.47313835,-5.34616053,0.09047985,-0.08318853,0.70470970,-0.89714673,3.24129837,-4.84832545,1.10816044,-0.63738721,1.95112816,-2.51354250,0.00000000,-0.00000000,0.88282695,-1.08997456,0.23435986,-0.41639274
-5.72986493,4.43088991,-5.26206073,0.08956882,-0.08084899,0.69764415,-0.88708906,3.18147498,-4.87451812,1.11261691,-0.61979027,1.93165167,-2.47388267,0.00000000,-0.00000000,0.87431873,-1.07343792,0.22830975,-0.40591575
-5.72386193,4.38491467,-5.16544584,0.08835001,-0.07835989,0.68997563,-0.87341256,3.12588879,-4.88152291,1.11454131,-0.60013113,1.91092661,-2.43044382,0.00000000,-0.00000000,0.86653664,-1.05405920,0.22174977,-0.39533254
-5.71785893,4.33436413,-5.05725364,0.08682713,-0.07576863,0.68159257,-0.85626235,3.07350990,-4.86870643,1.11376339,-0.57871255,1.88853320,-2.38360196,0.00000000,-0.00000000,0.85915566,-1.03201321,0.21468681,-0.38475435
-5.71185593,4.27834552,-4.93858643,0.08500761,-0.07312149,0.67236407,-0.83584863,3.02312712,-4.83586132,1.11011218,-0.55586177,1.86404529,-2.33376194,0.00000000,-0.00000000,0.85181989,-1.00751430,0.20714087,-0.37428037
-5.70585293,4.21596573,-4.81068519,0.08290254,-0.07046212,0.66214853,-0.81244187,2.97341397,-4.78321884,1.10342392,-0.53192147,1.83704802,-2.28134847,0.00000000,-0.00000000,0.84415695,-0.98081335,0.19914475,-0.36399486
-5.69984992,4.14637686,-4.67490170,0.08052660,-0.06783029,0.65080296,-0.78636669,2.92299742,-4.71144814,1.09355108,-0.50724094,1.80715551,-2.22679726,0.00000000,-0.00000000,0.83579306,-0.95219400,0.19074322,-0.35396500
-5.69384692,4.06882141,-4.53266944,0.07789795,-0.06526082,0.63819257,-0.75799455,2.87052616,-4.62164169,1.08037198,-0.48216785,1.77402787,-2.17054638,0.00000000,-0.00000000,0.82636799,-0.92196813,0.18199182,-0.34423935
-5.68784392,3.98267517,-4.38547391,0.07503800,-0.06278286,0.62420003,-0.72773538,2.81473558,-4.51528680,1.06380042,-0.45704077,1.73738713,-2.11302826,0.00000000,-0.00000000,0.81554943,-0.89047070,0.17295531,-0.33484702
-5.68184092,3.88748607,-4.23482320,0.07197115,-0.06041940,0.60873396,-0.69602840,2.75450682,-4.39422375,1.04379479,-0.43218278,1.69703150,-2.05466240,0.00000000,-0.00000000,0.80304628,-0.85805388,0.16370593,-0.32579780
-5.67583792,3.78300727,-4.08221941,0.06872442,-0.05818718,0.59173619,-0.66333232,2.68891760,-4.26059178,1.02036616,-0.40789617,1.65284753,-1.99584906,0.00000000,-0.00000000,0.78862042,-0.82508059,0.15432157,-0.31708295
-5.66983492,3.66922333,-3.92913179,0.06532709,-0.05609684,0.57318750,-0.63011518,2.61728320,-4.11676482,0.99358480,-0.38445844,1.60481987,-1.93696404,0.00000000,-0.00000000,0.77209644,-0.79191765,0.14488388,-0.30867678
-5.66383192,3.54636850,-3.77697193,0.06181019,-0.05415338,0.55311147,-0.59684408,2.53918636,-3.96527916,0.96358486,-0.36211956,1.55303835,-1.87835464,0.00000000,-0.00000000,0.75336928,-0.75892856,0.13547648,-0.30053902
-5.65782891,3.41493652,-3.62707184,0.05820596,-0.05235691,0.53157642,-0.56397516,2.45449565,-3.80875594,0.93056689,-0.34110045,1.49770224,-1.82033689,0.00000000,-0.00000000,0.73240935,-0.72646623,0.12618345,-0.29261764
-5.65182591,3.27568188,-3.48066513,0.05454733,-0.05070353,0.50869533,-0.53194408,2.36337215,-3.64982141,0.89479796,-0.32159267,1.43912160,-1.76319397,0.00000000,-0.00000000,0.70926518,-0.69486582,0.11708792,-0.28485220
-5.64582291,3.12961275,-3.33887178,0.05086727,-0.04918643,0.48462381,-0.50115727,2.26626521,-3.49102810,0.85660965,-0.30375905,1.37771588,-1.70717581,0.00000000,-0.00000000,0.68406358,-0.66443788,0.10827112,-0.27717744
-5.63981991,2.97797632,-3.20268666,0.04719824,-0.04779694,0.45955643,-0.47198420,2.16389808,-3.33478013,0.81639366,-0.28773527,1.31400984,-1.65249986,0.00000000,-0.00000000,0.65700744,-0.63546215,0.09981168,-0.26952701
-5.63381691,2.82223728,-3.07297190,0.04357154,-0.04652574,0.43372147,-0.44475096,2.05724508,-3.18326540,0.77459565,-0.27363212,1.24862699,-1.59935267,0.00000000,-0.00000000,0.62837138,-0.60818219,0.09178532,-0.26183712
-5.62781391,2.66405087,-2.95045311,0.04001681,-0.04536392,0.40737460,-0.41973526,1.94750181,-3.03839752,0.73170731,-0.26153822,1.18228104,-1.54789234,0.00000000,-0.00000000,0.59849555,-0.58280104,0.08426483,-0.25404993
-5.62181091,2.50523169,-2.83571933,0.03656150,-0.04430397,0.38079169,-0.39716297,1.83605032,-2.90176938,0.68825727,-0.25152308,1.11576553,-1.49825157,0.00000000,-0.00000000,0.56777788,-0.55947810,0.07732039,-0.24611652
-5.61580790,2.34771964,-2.72922636,0.03323042,-0.04334058,0.35426135,-0.37720634,1.72442107,-2.77462018,0.64480114,-0.24364026,1.04994211,-1.45054107,0.00000000,-0.00000000,0.53666517,-0.53832746,0.07102014,-0.23799940
-5.60980490,2.19354446,-2.63130317,0.03004541,-0.04247126,0.32807723,-0.35998377,1.61425348,-2.65781667,0.60191118,-0.23793042,0.98572786,-1.40485323,0.00000000,-0.00000000,0.50564348,-0.51941756,0.06543087,-0.22967426
-5.60380190,2.04478987,-2.54216096,0.02702507,-0.04169677,0.30253080,-0.34556114,1.50725663,-2.55184918,0.56016593,-0.23442411,0.92408184,-1.36126579,0.00000000,-0.00000000,0.47522794,-0.50277243,0.06061885,-0.22113112
-5.59779890,1.90355850,-2.46190422,0.02418459,-0.04102125,0.27790452,-0.33395460,1.40517137,-2.45684191,0.52014020,-0.23314420,0.86599138,-1.31984543,0.00000000,-0.00000000,0.44595256,-0.48837426,0.05665067,-0.21237470
-5.59179590,1.77193817,-2.39054331,0.02153570,-0.04045214,0.25446593,-0.32513451,1.30973481,-2.37257660,0.48239558,-0.23410772,0.81245795,-1.28065097,0.00000000,-0.00000000,0.41836009,-0.47616728,0.05359391,-0.20342406
-5.58579290,1.65197006,-2.32800787,0.01908670,-0.03999990,0.23246255,-0.31903038,1.22264781,-2.29852808,0.44747173,-0.23732705,0.76448308,-1.24373624,0.00000000,-0.00000000,0.39299218,-0.46606274,0.05151770,-0.19431161
-5.57978989,1.54561871,-2.27416041,0.01684257,-0.03967743,0.21211781,-0.31553657,1.14554556,-2.23390965,0.41587855,-0.24281047,0.72305392,-1.20915240,0.00000000,-0.00000000,0.37037992,-0.45794477,0.05049295,-0.18508151
-5.57378689,1.45474380,-2.22880952,0.01480516,-0.03949947,0.19362802,-0.31451834,1.07997124,-2.17772596,0.38808906,-0.25056192,0.68912869,-1.17694959,0.00000000,-0.00000000,0.35103483,-0.45167680,0.05059214,-0.17578760
-5.56778389,1.38107325,-2.19172203,0.01297350,-0.03948170,0.17716011,-0.31581811,1.02735227,-2.12883080,0.36453310,-0.26057999,0.66362159,-1.14717791,0.00000000,-0.00000000,0.33544020,-0.44710821,0.05188875,-0.16649101
-5.56178089,1.32617702,-2.16263357,0.01134403,-0.03963987,0.16285039,-0.31926156,0.98897859,-2.08598690,0.34559160,-0.27285629,0.64738704,-1.11988764,0.00000000,-0.00000000,0.32404268,-0.44408096,0.05445608,-0.15725755
-5.55577789,1.29144103,-2.14125718,0.00991098,-0.03998879,0.15080377,-0.32466325,0.96598220,-2.04792527,0.33159120,-0.28737308,0.64120318,-1.09512866,0.00000000,-0.00000000,0.31724410,-0.44243580,0.05836555,-0.14815503
-5.54977489,1.27804055,-2.12728949,0.00866673,-0.04054146,0.14109367,-0.33183177,0.95931735,-2.01340128,0.32279921,-0.30410048,0.64575422,-1.07294900,0.00000000,-0.00000000,0.31539326,-0.44201781,0.06368442,-0.13925070
-5.54377189,1.28691277,-2.12041438,0.00760211,-0.04130808,0.13376210,-0.34057401,0.96974074,-1.98124522,0.31941858,-0.32299325,0.66161182,-1.05339268,0.00000000,-0.00000000,0.31877778,-0.44268092,0.07047295,-0.13060880
-5.53776888,1.31872822,-2.12030402,0.00670678,-0.04229532,0.12882012,-0.35069857,0.99779140,-1.95040545,0.32158293,-0.34398733,0.68921555,-1.03649665,0.00000000,-0.00000000,0.32761581,-0.44429141,0.07878107,-0.12228848
-5.53176588,1.37386140,-2.12661726,0.00596951,-0.04350559,0.12624821,-0.36201821,1.04377023,-1.91998251,0.32935143,-0.36699643,0.72885266,-1.02228717,0.00000000,-0.00000000,0.34204779,-0.44672998,0.08864474,-0.11434205
-5.52576288,1.45236114,-2.13899586,0.00537845,-0.04493656,0.12599680,-0.37435142,1.10771939,-1.88925335,0.34270388,-0.39190876,0.78063770,-1.01077549,0.00000000,-0.00000000,0.36212826,-0.44989258,0.10008190,-0.10681361
-5.51975988,1.55392187,-2.15705881,0.00492139,-0.04658083,0.12798667,-0.38752309,1.18940243,-1.85768510,0.36153590,-0.41858420,0.84449282,-1.00195327,0.00000000,-0.00000000,0.38781810,-0.45368996,0.11308853,-0.09973822
-5.51375688,1.67785720,-2.18039533,0.00458592,-0.04842577,0.13210943,-0.40136439,1.28828602,-1.82493856,0.38565465,-0.44685202,0.92012959,-0.99578778,0.00000000,-0.00000000,0.41897748,-0.45804594,0.12763473,-0.09314142
-5.50775388,1.82307774,-2.20855736,0.00435962,-0.05045361,0.13822800,-0.41571213,1.40352481,-1.79086198,0.41477546,-0.47650950,1.00703356,-0.99221719,0.00000000,-0.00000000,0.45536001,-0.46289482,0.14366123,-0.08703918
-5.50175088,1.98807542,-2.24105213,0.00423019,-0.05264167,0.14617735,-0.43040765,1.53395114,-1.75547636,0.44851966,-0.50732144,1.10445281,-0.99114638,0.00000000,-0.00000000,0.49660850,-0.46817797,0.16107651,-0.08143832
-5.49574787,2.17091647,-2.27733584,0.00418552,-0.05496283,0.15576539,-0.44529550,1.67807119,-1.71895362,0.48641433,-0.53902079,1.21139187,-0.99244349,0.00000000,-0.00000000,0.54225307,-0.47384015,0.17975479,-0.07633716
-5.48974487,2.36924547,-2.31680912,0.00421377,-0.05738605,0.16677451,-0.46022208,1.83406953,-1.68158947,0.52789418,-0.57131049,1.32661224,-0.99593763,0.00000000,-0.00000000,0.59171199,-0.47982561,0.19953520,-0.07172652
-5.48374187,2.58030259,-2.35881518,0.00430345,-0.05987711,0.17896351,-0.47503446,1.99982371,-1.64377312,0.57230622,-0.60386654,1.44864083,-1.00141814,0.00000000,-0.00000000,0.64429585,-0.48607466,0.22022217,-0.06759090
-5.47773887,2.80095551,-2.40264117,0.00444343,-0.06239941,0.19207040,-0.48957950,2.17293009,-1.60595567,0.61891745,-0.63634219,1.57578699,-1.00863561,0.00000000,-0.00000000,0.69921549,-0.49252072,0.24158744,-0.06390983
-5.47173587,3.02774735,-2.44752343,0.00462304,-0.06491481,0.20581596,-0.50370345,2.35074182,-1.56861925,0.66692581,-0.66837336,1.70616908,-1.01730501,0.00000000,-0.00000000,0.75559387,-0.49908846,0.26337352,-0.06065932
-5.46573287,3.25696073,-2.49265684,0.00483208,-0.06738447,0.21990811,-0.51725206,2.53041934,-1.53224888,0.71547455,-0.69958500,1.83775031,-1.02711104,0.00000000,-0.00000000,0.81248209,-0.50569304,0.28529892,-0.05781334
-5.45972986,3.48469747,-2.53720839,0.00506089,-0.06976973,0.23404729,-0.53007127,2.70899266,-1.49730839,0.76366973,-0.72959829,1.96838390,-1.03771578,0.00000000,-0.00000000,0.86887935,-0.51224066,0.30706477,-0.05534528
-5.45372686,3.70697244,-2.58033485,0.00530042,-0.07203292,0.24793246,-0.54200860,2.88343444,-1.46422175,0.81060078,-0.75803850,2.09586627,-1.04876858,0.00000000,-0.00000000,0.92375652,-0.51863064,0.32836293,-0.05322942
-5.44772386,3.91981900,-2.62120411,0.00554232,-0.07413806,0.26126789,-0.55291500,3.05074183,-1.43336059,0.85536329,-0.78454317,2.21799720,-1.05991790,0.00000000,-0.00000000,0.97608277,-0.52475884,0.34888523,-0.05144227
-5.44172086,4.11940269,-2.65901961,0.00577899,-0.07605152,0.27377033,-0.56264727,3.20802422,-1.40503821,0.89708362,-0.80877049,2.33264467,-1.07082487,0.00000000,-0.00000000,1.02485432,-0.53052229,0.36833353,-0.04996385
-5.43571786,4.30213888,-2.69304682,0.00600370,-0.07774254,0.28517642,-0.57107092,3.35259379,-1.37951003,0.93494421,-0.83040753,2.43781218,-1.08117806,0.00000000,-0.00000000,1.06912449,-0.53582499,0.38643010,-0.04877880
-5.42971486,4.46480983,-2.72264103,0.00621067,-0.07918369,0.29524999,-0.57806327,3.48205490,-1.35697998,0.96820873,-0.84917806,2.53170572,-1.09070879,0.00000000,-0.00000000,1.10803370,-0.54058438,0.40292812,-0.04787743
-5.42371186,4.60467578,-2.74727489,0.00639512,-0.08035117,0.30378896,-0.58351675,3.59438837,-1.33761184,0.99624595,-0.86484984,2.61279759,-1.09920643,0.00000000,-0.00000000,1.14083830,-0.54473821,0.41762148,-0.04725654
-5.41770885,4.71957515,-2.76656478,0.00655338,-0.08122505,0.31063150,-0.58734216,3.68802653,-1.32154439,1.01855128,-0.87724092,2.67988389,-1.10653286,0.00000000,-0.00000000,1.16693688,-0.54825135,0.43035364,-0.04692014
-5.41170585,4.80800877,-2.78029443,0.00668291,-0.08178941,0.31566116,-0.58947191,3.76191525,-1.30890886,1.03476495,-0.88622507,2.73213317,-1.11263535,0.00000000,-0.00000000,1.18589296,-0.55112215,0.44102498,-0.04687998
-5.40570285,4.86920383,-2.78843464,0.00678232,-0.08203245,0.31881061,-0.58986282,3.81555940,-1.29984713,1.04468591,-0.89173588,2.76912338,-1.11755711,0.00000000,-0.00000000,1.19745279,-0.55338781,0.44959820,-0.04715584
-5.39969985,4.90315404,-2.79115792,0.00685140,-0.08194643,0.32006390,-0.58849859,3.84904923,-1.29452907,1.04828083,-0.89376962,2.79086541,-1.12144481,0.00000000,-0.00000000,1.20155759,-0.55512848,0.45610151,-0.04777573
-5.39369685,4.91063337,-2.78884698,0.00689105,-0.08152776,0.31945694,-0.58539170,3.86306562,-1.29316734,1.04568752,-0.89238654,2.79781157,-1.12455248,0.00000000,-0.00000000,1.19834935,-0.55646953,0.46062932,-0.04877573
-5.38769385,4.89318231,-2.78209615,0.00690321,-0.08077685,0.31707624,-0.58058462,3.85886341,-1.29602844,1.03721279,-0.88771078,2.79084833,-1.12724124,0.00000000,-0.00000000,1.18817000,-0.55758194,0.46334034,-0.05019973
-5.38169085,4.85306650,-2.77170533,0.00689078,-0.07969811,0.31305586,-0.57415019,3.83823312,-1.30343875,1.02332448,-0.87992868,2.77127329,-1.12997464,0.00000000,-0.00000000,1.17155390,-0.55868038,0.46445305,-0.05209880
-5.37568784,4.79320920,-2.75866591,0.00685747,-0.07829982,0.30757270,-0.56619129,3.80344226,-1.31578468,1.00463830,-0.86928551,2.74075724,-1.13330940,0.00000000,-0.00000000,1.14921374,-0.56001900,0.46423885,-0.05453035
-5.36968484,4.71710026,-2.74413890,0.00680765,-0.07659403,0.30084028,-0.55683944,3.75715868,-1.33350656,0.98189970,-0.85608074,2.70129264,-1.13788160,0.00000000,-0.00000000,1.12202069,-0.56188500,0.46301285,-0.05755698
-5.36368184,4.62868533,-2.72942543,0.00674616,-0.07459646,0.29310133,-0.54625265,3.70235909,-1.35708623,0.95596183,-0.84066182,2.65513079,-1.14438867,0.00000000,-0.00000000,1.09097935,-0.56458995,0.46112305,-0.06124509
-5.35767884,4.53223993,-2.71593041,0.00667812,-0.07232627,0.28461952,-0.53461224,3.64222688,-1.38702853,0.92776043,-0.82341660,2.60471012,-1.15356757,0.00000000,-0.00000000,1.05719876,-0.56845931,0.45893806,-0.06566312
-5.35167584,4.43223362,-2.70512027,0.00660872,-0.06980590,0.27567058,-0.52211893,3.58004359,-1.42383766,0.89828663,-0.80476461,2.55257883,-1.16616984,0.00000000,-0.00000000,1.02186053,-0.57382040,0.45683410,-0.07087962
-5.34567284,4.33319004,-2.69847623,0.00654304,-0.06706079,0.26653335,-0.50898810,3.51907876,-1.46798938,0.86855896,-0.78514726,2.50131480,-1.18293450,0.00000000,-0.00000000,0.98618536,-0.58098930,0.45518166,-0.07696099
