energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.81390695,3.35694810,0.02400571,0.20572698,0.97533431,0.33453479,0.73266598,0.30164900,0.05313191,1.82747623
-5.80790395,3.42800883,0.02454812,0.20262145,0.99553629,0.34682891,0.72975037,0.30351735,0.05793144,1.88368513
-5.80190095,3.51490620,0.02541450,0.20000062,1.01615748,0.36265824,0.73064848,0.30620198,0.06341757,1.94893261
-5.79589795,3.61687785,0.02661276,0.19790138,1.03688378,0.38195129,0.73520008,0.30968492,0.06957643,2.02262358
-5.78989495,3.73284755,0.02814681,0.19634937,1.05738399,0.40457622,0.74316825,0.31392766,0.07638116,2.10398184
-5.78389195,3.86142410,0.03001641,0.19535746,1.07730992,0.43034095,0.75424123,0.31887035,0.08379165,2.19205232
-5.77788894,4.00090880,0.03221704,0.19492456,1.09629740,0.45899448,0.76803637,0.32443175,0.09175457,2.28570837
-5.77188594,4.14931247,0.03473976,0.19503490,1.11396873,0.49022954,0.78410639,0.33050987,0.10020370,2.38366454
-5.76588294,4.30438245,0.03757113,0.19565777,1.12993680,0.52368651,0.80194787,0.33698352,0.10906066,2.48449502
-5.75987994,4.46363940,0.04069312,0.19674783,1.14381083,0.55895856,0.82101190,0.34371463,0.11823594,2.58665772
-5.75387694,4.62442328,0.04408305,0.19824586,1.15520406,0.59559794,0.84071647,0.35055125,0.12763024,2.68852331
-5.74787394,4.78394717,0.04771360,0.20008010,1.16374276,0.63312325,0.86046043,0.35733131,0.13713617,2.78840861
-5.74187094,4.93935718,0.05155277,0.20216794,1.16907654,0.67102745,0.87963834,0.36388671,0.14664018,2.88461301
-5.73586793,5.08779624,0.05556409,0.20441810,1.17088925,0.70878661,0.89765569,0.37004786,0.15602462,2.97545678
-5.72986493,5.22646946,0.05970666,0.20673296,1.16890989,0.74586882,0.91394409,0.37564822,0.16517006,3.05931968
-5.72386193,5.35270830,0.06393550,0.20901121,1.16292304,0.78174347,0.92797550,0.38052882,0.17395759,3.13467834
-5.71785893,5.46403124,0.06820187,0.21115049,1.15277793,0.81589025,0.93927525,0.38454245,0.18227114,3.20014095
-5.71185593,5.55819857,0.07245376,0.21305009,1.13839572,0.84780803,0.94743317,0.38755739,0.18999971,3.25447799
-5.70585293,5.63325946,0.07663647,0.21461349,1.11977444,0.87702322,0.95211249,0.38946056,0.19703949,3.29664778
-5.69984992,5.68758963,0.08069335,0.21575070,1.09699126,0.90309754,0.95305627,0.39015986,0.20329577,3.32581603
-5.69384692,5.71991897,0.08456667,0.21638039,1.07020179,0.92563510,0.95009103,0.38958585,0.20868461,3.34136908
-5.68784392,5.72934840,0.08819857,0.21643159,1.03963659,0.94428864,0.94312785,0.38769257,0.21313420,3.34292043
-5.68184092,5.71535635,0.09153219,0.21584517,1.00559480,0.95876498,0.93216073,0.38445758,0.21658603,3.33031091
-5.67583792,5.67779532,0.09451279,0.21457484,0.96843549,0.96882947,0.91726267,0.37988132,0.21899567,3.30360297
-5.66983492,5.61687965,0.09708903,0.21258781,0.92856690,0.97430956,0.89857965,0.37398591,0.22033329,3.26306973
-5.66383192,5.53316577,0.09921420,0.20986514,0.88643443,0.97509733,0.87632296,0.36681343,0.22058388,3.20917977
-5.65782891,5.42752633,0.10084743,0.20640168,0.84250769,0.97115112,0.85076026,0.35842384,0.21974725,3.14257859
-5.65182591,5.30111996,0.10195486,0.20220575,0.79726751,0.96249603,0.82220595,0.34889279,0.21783773,3.06406779
-5.64582291,5.15535782,0.10251069,0.19729856,0.75119332,0.94922341,0.79101102,0.33830921,0.21488368,2.97458295
-5.63981991,4.99186862,0.10249803,0.19171335,0.70475159,0.93148930,0.75755310,0.32677306,0.21092677,2.87517103
-5.63381691,4.81246301,0.10190955,0.18549445,0.65838562,0.90951170,0.72222685,0.31439308,0.20602108,2.76696804
-5.62781391,4.61909830,0.10074790,0.17869602,0.61250721,0.88356683,0.68543499,0.30128483,0.20023206,2.65117755
-5.62181091,4.41384429,0.09902586,0.17138082,0.56749019,0.85398430,0.64758031,0.28756883,0.19363527,2.52905046
-5.61580790,4.19885060,0.09676612,0.16361880,0.52366612,0.82114116,0.60905868,0.27336901,0.18631505,2.40186631
-5.60980490,3.97631575,0.09400087,0.15548567,0.48132196,0.78545521,0.57025327,0.25881136,0.17836300,2.27091615
-5.60380190,3.74845836,0.09077102,0.14706141,0.44069972,0.74737733,0.53152986,0.24402281,0.16987638,2.13748723
-5.59779890,3.51749047,0.08712518,0.13842874,0.40199779,0.70738334,0.49323344,0.22913027,0.16095645,2.00284936
-5.59179590,3.28559311,0.08311843,0.12967173,0.36537369,0.66596539,0.45568579,0.21425991,0.15170667,1.86824299
-5.58579290,3.05489446,0.07881085,0.12087430,0.33094810,0.62362320,0.41918431,0.19953652,0.14223096,1.73486901
-5.57978989,2.82745057,0.07426600,0.11211893,0.29880965,0.58085548,0.38400166,0.18508305,0.13263189,1.60388035
-5.57378689,2.60522920,0.06954928,0.10348542,0.26902038,0.53815175,0.35038645,0.17102031,0.12300898,1.47637532
-5.56778389,2.39009686,0.06472629,0.09504983,0.24162148,0.49598484,0.31856467,0.15746674,0.11345703,1.35339294
-5.56178089,2.18380953,0.05986128,0.08688356,0.21663914,0.45480438,0.28874195,0.14453841,0.10406465,1.23591028
-5.55577789,1.98800732,0.05501573,0.07905266,0.19409033,0.41503147,0.26110640,0.13234915,0.09491291,1.12484183
-5.54977489,1.80421320,0.05024703,0.07161735,0.17398826,0.37705470,0.23583204,0.12101078,0.08607425,1.02104109
-5.54377189,1.63383579,0.04560741,0.06463178,0.15634745,0.34122757,0.21308270,0.11063361,0.07761164,0.92530422
-5.53776888,1.47817621,0.04114318,0.05814405,0.14118836,0.30786751,0.19301618,0.10132700,0.06957795,0.83837553
-5.53176588,1.33843831,0.03689405,0.05219636,0.12854127,0.27725617,0.17578869,0.09320007,0.06201568,0.76095467
-5.52576288,1.21574167,0.03289290,0.04682552,0.11844958,0.24964111,0.16155909,0.08636247,0.05495694,0.69370495
-5.51975988,1.11113645,0.02916562,0.04206353,0.11097225,0.22523854,0.15049306,0.08092508,0.04842368,0.63726217
-5.51375688,1.02561869,0.02573133,0.03793834,0.10618528,0.20423683,0.14276669,0.07700069,0.04242818,0.59224327
-5.50775388,0.96014477,0.02260267,0.03447469,0.10418229,0.18680056,0.13856930,0.07470436,0.03697379,0.55925389
-5.50175088,0.91564327,0.01978633,0.03169498,0.10507390,0.17307461,0.13810529,0.07415348,0.03205580,0.53889395
-5.49574787,0.89302274,0.01728368,0.02962013,0.10898585,0.16318804,0.14159462,0.07546734,0.02766247,0.53176021
-5.48974487,0.89317375,0.01509143,0.02827035,0.11605595,0.15725735,0.14927166,0.07876612,0.02377612,0.53844498
-5.48374187,0.91696369,0.01320244,0.02766569,0.12642942,0.15538870,0.16138232,0.08416915,0.02037429,0.55953010
-5.47773887,0.96522334,0.01160639,0.02782647,0.14025311,0.15767893,0.17817903,0.09179237,0.01743083,0.59557568
-5.47173587,1.03872443,0.01029053,0.02877340,0.15766808,0.16421502,0.19991371,0.10174504,0.01491702,0.64710306
-5.46573287,1.13814786,0.00924033,0.03052735,0.17880114,0.17507194,0.22682856,0.11412553,0.01280257,0.71457220
-5.45972986,1.26404302,0.00844000,0.03310891,0.20375523,0.19030884,0.25914485,0.12901644,0.01105645,0.79835352
-5.45372686,1.41677922,0.00787304,0.03653745,0.23259897,0.20996360,0.29704993,0.14647902,0.00964766,0.89869520
-5.44772386,1.59649073,0.00752253,0.04083003,0.26535589,0.23404594,0.34068276,0.16654713,0.00854586,1.01568688
-5.44172086,1.80301789,0.00737148,0.04599982,0.30199355,0.26252940,0.39011865,0.18922106,0.00772179,1.14922135
-5.43571786,2.03584700,0.00740296,0.05205440,0.34241329,0.29534264,0.44535357,0.21446135,0.00714758,1.29895613
-5.42971486,2.29405245,0.00760022,0.05899384,0.38644108,0.33236040,0.50628905,0.24218306,0.00679695,1.46427713
-5.42371186,2.57624469,0.00794673,0.06680858,0.43381998,0.37339481,0.57271832,0.27225083,0.00664527,1.64426667
-5.41770885,2.88052794,0.00842617,0.07547746,0.48420501,0.41818766,0.64431460,0.30447511,0.00666950,1.83767843
-5.41170585,3.20447137,0.00902240,0.08496572,0.53716077,0.46640415,0.72062248,0.33860987,0.00684810,2.04292152
-5.40570285,3.54509722,0.00971941,0.09522328,0.59216239,0.51762881,0.80105318,0.37435221,0.00716085,2.25805595
-5.39969985,3.89888886,0.01050128,0.10618339,0.64860014,0.57136410,0.88488439,0.41134408,0.00758871,2.48080128
-5.39369685,4.26182093,0.01135219,0.11776171,0.70578786,0.62703213,0.97126535,0.44917622,0.00811357,2.70855956
-5.38769385,4.62941288,0.01225641,0.12985594,0.76297522,0.68397988,1.05922747,0.48739459,0.00871809,2.93845336
-5.38169085,4.99680583,0.01319843,0.14234616,0.81936370,0.74148799,1.14770062,0.52550909,0.00938561,3.16737859
-5.37568784,5.35886188,0.01416303,0.15509588,0.87412576,0.79878325,1.23553503,0.56300445,0.01009996,3.39207138
-5.36968484,5.71028325,0.01513548,0.16795381,0.92642679,0.85505437,1.32152816,0.59935306,0.01084551,3.60918708
-5.36368184,6.04574778,0.01610173,0.18075643,0.97544884,0.90947091,1.40445603,0.63402927,0.01160714,3.81538898
-5.35767884,6.36005596,0.01704867,0.19333127,1.02041537,0.96120446,1.48310770,0.66652469,0.01237033,4.00744354
-5.35167584,6.64828389,0.01796440,0.20550076,1.06061596,1.00945162,1.55632189,0.69636382,0.01312130,4.18231834
-5.34567284,6.90593579,0.01883850,0.21708673,1.09542980,1.05345762,1.62302409,0.72311950,0.01384718,4.33727862
-5.33966983,7.12908947,0.01966226,0.22791516,1.12434699,1.09253972,1.68226258,0.74642728,0.01453625,4.46997809
-5.33366683,7.31452803,0.02042895,0.23782113,1.14698658,1.12610935,1.73324187,0.76599829,0.01517814,4.57853994
-5.32766383,7.45985162,0.02113396,0.24665381,1.16311044,1.15369188,1.77535177,0.78162975,0.01576408,4.66162384
-5.32166083,7.56356358,0.02177496,0.25428115,1.17263234,1.17494311,1.80819083,0.79321278,0.01628715,4.71847583
-5.31565783,7.62512663,0.02235188,0.26059417,1.17562171,1.18966167,1.83158274,0.80073695,0.01674240,4.74895828
-5.30965483,7.64498578,0.02286692,0.26551054,1.17230182,1.19779657,1.84558487,0.80429142,0.01712703,4.75355827
-5.30365183,7.62455659,0.02332436,0.26897736,1.16304247,1.19944952,1.85048837,0.80406241,0.01744045,4.73337348
-5.29764882,7.56617855,0.02373038,0.27097299,1.14834760,1.19487174,1.84680945,0.80032709,0.01768428,4.69007615
-5.29164582,7.47303537,0.02409270,0.27150776,1.12883809,1.18445541,1.83527234,0.79344428,0.01786225,4.62585625
-5.28564282,7.34904547,0.02442022,0.27062358,1.10523094,1.16871999,1.81678429,0.78384196,0.01798003,4.54334629
-5.27963982,7.19872725,0.02472257,0.26839243,1.07831539,1.14829399,1.79240368,0.77200252,0.01804497,4.44553103
-5.27363682,7.02704502,0.02500958,0.26491387,1.04892732,1.12389302,1.76330268,0.75844606,0.01806581,4.33564592
-5.26763382,6.83924222,0.02529086,0.26031152,1.01792289,1.09629503,1.73072589,0.74371259,0.01805225,4.21706860
-5.26163082,6.64066919,0.02557523,0.25472886,0.98615269,1.06631391,1.69594675,0.72834386,0.01801456,4.09320823
-5.25562781,6.43661283,0.02587029,0.24832446,0.95443733,1.03477257,1.66022369,0.71286555,0.01796311,3.96739712
-5.24962481,6.23213512,0.02618200,0.24126694,0.92354548,1.00247667,1.62475777,0.69777067,0.01790792,3.84278922
-5.24362181,6.03192725,0.02651437,0.23372979,0.89417520,0.97019025,1.59065362,0.68350462,0.01785822,3.72226947
-5.23761881,5.84018486,0.02686925,0.22588640,0.86693919,0.93861412,1.55888535,0.67045279,0.01782211,3.60837734
-5.23161581,5.66050905,0.02724616,0.21790559,0.84235424,0.90836806,1.53026864,0.65893090,0.01780617,3.50324741
-5.22561281,5.49583637,0.02764236,0.20994760,0.82083534,0.87997738,1.50544023,0.64917862,0.01781531,3.40856866
-5.21960980,5.34839960,0.02805292,0.20216097,0.80269417,0.85386427,1.48484540,0.64135654,0.01785255,3.32556364
-5.21360680,5.21971972,0.02847100,0.19468028,0.78814208,0.83034429,1.46873385,0.63554660,0.01791905,3.25498731
-5.20760380,5.11062803,0.02888819,0.18762478,0.77729690,0.80962767,1.45716381,0.63175578,0.01801415,3.19714508
-5.20160080,5.02131596,0.02929495,0.18109805,0.77019323,0.79182542,1.45001417,0.62992292,0.01813554,3.15192812
-5.19559780,4.95140905,0.02968110,0.17518839,0.76679555,0.77695943,1.44700358,0.62992811,0.01827957,3.11886381
-5.18959480,4.90006039,0.03003640,0.16997010,0.76701334,0.76497600,1.44771572,0.63160432,0.01844156,3.09717839
-5.18359180,4.86605827,0.03035106,0.16550526,0.77071734,0.75576194,1.45162917,0.63475052,0.01861622,3.08586834
-5.17758879,4.84794206,0.03061635,0.16184594,0.77775629,0.74916209,1.45815060,0.63914572,0.01879807,3.08377699
-5.17158579,4.84412036,0.03082502,0.15903657,0.78797308,0.74499746,1.46664938,0.64456315,0.01898192,3.08967250
-5.16558279,4.85298519,0.03097177,0.15711625,0.80121962,0.74308268,1.47649220,0.65078396,0.01916326,3.10232352
-5.15957979,4.87301677,0.03105359,0.15612087,0.81736961,0.74324217,1.48707585,0.65760969,0.01933867,3.12056893
-5.15357679,4.90287363,0.03106991,0.15608465,0.83632856,0.74532372,1.49785679,0.66487299,0.01950609,3.14337865
-5.14757379,4.94146396,0.03102273,0.15704119,0.85804053,0.74920923,1.50837611,0.67244590,0.01966509,3.16990263
-5.14157079,4.98799510,0.03091655,0.15902373,0.88249120,0.75482179,1.51827884,0.68024553,0.01981694,3.19950633
-5.13556778,5.04199911,0.03075821,0.16206464,0.90970703,0.76212889,1.52732677,0.68823675,0.01996466,3.23179108
-5.12956478,5.10333418,0.03055653,0.16619415,0.93975062,0.77114189,1.53540458,0.69643175,0.02011286,3.26659910
-5.12356178,5.17216237,0.03032196,0.17143841,0.97271237,0.78191162,1.54251896,0.70488678,0.02026758,3.30400335
-5.11755878,5.24890617,0.03006604,0.17781693,1.00869893,0.79452081,1.54879125,0.71369613,0.02043595,3.34428351
-5.11155578,5.33418698,0.02980086,0.18533965,1.04781914,0.80907383,1.55444429,0.72298382,0.02062582,3.38788991
-5.10555278,5.42875025,0.02953845,0.19400383,1.09016811,0.82568448,1.55978426,0.73289370,0.02084530,3.43539806
-5.09954977,5.53338228,0.02929025,0.20379100,1.13581066,0.84446279,1.56517912,0.74357840,0.02110232,3.48745685
-5.09354677,5.64882448,0.02906651,0.21466429,1.18476494,0.86550175,1.57103472,0.75518807,0.02140415,3.54473375
-5.08754377,5.77569098,0.02887584,0.22656627,1.23698752,0.88886487,1.57777036,0.76785959,0.02175695,3.60786077
-5.08154077,5.91439503,0.02872483,0.23941764,1.29236091,0.91457543,1.58579517,0.78170696,0.02216544,3.67738430
-5.07553777,6.06508939,0.02861778,0.25311694,1.35068446,0.94260826,1.59548684,0.79681360,0.02263252,3.75372229
-5.06953477,6.22762451,0.02855658,0.26754135,1.41166955,0.97288445,1.60717376,0.81322709,0.02315916,3.83713111
-5.06353177,6.40152755,0.02854066,0.28254874,1.47493947,1.00526953,1.62112174,0.83095658,0.02374419,3.92768412
-5.05752876,6.58600344,0.02856723,0.29798087,1.54003434,1.03957503,1.63752570,0.84997339,0.02438443,4.02526297
-5.05152576,6.77995809,0.02863144,0.31366777,1.60642100,1.07556351,1.65650680,0.87021433,0.02507473,4.12956193
-5.04552276,6.98204180,0.02872689,0.32943299,1.67350744,1.11295655,1.67811471,0.89158798,0.02580824,4.24010425
-5.03951976,7.19071009,0.02884600,0.34509968,1.74066116,1.15144515,1.70233468,0.91398309,0.02657674,4.35626932
-5.03351676,7.40429743,0.02898063,0.36049705,1.80723042,1.19070185,1.72909841,0.93727879,0.02737099,4.47732800
-5.02751376,7.62109886,0.02912263,0.37546702,1.87256718,1.23039373,1.75829791,0.96135569,0.02818121,4.60248340
-5.02151076,7.83945358,0.02926440,0.38987063,1.93605045,1.27019539,1.78980080,0.98610719,0.02899749,4.73091391
-5.01550775,8.05782486,0.02939945,0.40359391,1.99710861,1.30980103,1.82346600,1.01145003,0.02981025,4.86181503
-5.00950475,8.27487044,0.02952286,0.41655291,2.05523941,1.34893492,1.85915825,1.03733330,0.03061066,4.99443696
-5.00350175,8.48949881,0.02963165,0.42869754,2.11002631,1.38735954,1.89676039,1.06374524,0.03139099,5.12811503
-4.99749875,8.70090730,0.02972504,0.44001404,2.16115038,1.42488110,1.93618240,1.09071715,0.03214489,5.26229092
-4.99149575,8.90859948,0.02980458,0.45052592,2.20839679,1.46135206,1.97736632,1.11832399,0.03286755,5.39652308
-4.98549275,9.11238087,0.02987411,0.46029323,2.25165575,1.49667075,2.02028672,1.14668157,0.03355586,5.53048583
-4.97948974,9.31233320,0.02993965,0.46941022,2.29091773,1.53077838,2.06494661,1.17594019,0.03420833,5.66395735
-4.97348674,9.50876929,0.03000906,0.47800146,2.32626336,1.56365378,2.11136903,1.20627511,0.03482505,5.79679782
-4.96748374,9.70217163,0.03009169,0.48621647,2.35784868,1.59530646,2.15958476,1.23787420,0.03540744,5.92891934
-4.96148074,9.89311894,0.03019783,0.49422323,2.38588670,1.62576884,2.20961714,1.27092345,0.03595804,6.06025041
-4.95547774,10.08220573,0.03033817,0.50220072,2.41062637,1.65508818,2.26146497,1.30559113,0.03648014,6.19069747
-4.94947474,10.26996018,0.03052318,0.51033087,2.43233040,1.68331918,2.31508451,1.34201141,0.03697745,6.32010688
-4.94347174,10.45676590,0.03076248,0.51879020,2.45125306,1.71051761,2.37037208,1.38026844,0.03745370,6.44823016
-4.93746873,10.64279237,0.03106423,0.52774155,2.46761951,1.73673582,2.42714820,1.42038176,0.03791227,6.57469527
-4.93146573,10.82793886,0.03143459,0.53732624,2.48160767,1.76202027,2.48514457,1.46229385,0.03835584,6.69898628
-4.92546273,11.01179498,0.03187721,0.54765694,2.49333375,1.78641124,2.54399478,1.50586075,0.03878607,6.82043323
-4.91945973,11.19362066,0.03239284,0.55881163,2.50284210,1.80994496,2.60322950,1.55084609,0.03920333,6.93821306
-4.91345673,11.37234662,0.03297907,0.57082879,2.51010003,1.83265756,2.66227674,1.59691925,0.03960657,7.05136216
-4.90745373,11.54659543,0.03363014,0.58370418,2.51499769,1.85459079,2.72046747,1.64365774,0.03999314,7.15879986
-4.90145073,11.71472224,0.03433693,0.59738921,2.51735303,1.87579881,2.77704646,1.69055384,0.04035884,7.25936209
-4.89544772,11.87487278,0.03508707,0.61179112,2.51692139,1.89635546,2.83118828,1.73702545,0.04069796,7.35184321
-4.88944472,12.02505581,0.03586521,0.62677489,2.51340937,1.91636143,2.88201787,1.78243069,0.04100343,7.43504401
-4.88344172,12.16322619,0.03665332,0.64216691,2.50649188,1.93595051,2.92863486,1.82608580,0.04126708,7.50782337
-4.87743872,12.28737434,0.03743123,0.65776017,2.49583178,1.95529447,2.97014096,1.86728554,0.04147995,7.56915074
-4.87143572,12.39561753,0.03817716,0.67332098,2.48110086,1.97460589,3.00566912,1.90532539,0.04163261,7.61815684
-4.86543272,12.48628858,0.03886841,0.68859674,2.46200120,1.99413855,3.03441340,1.93952456,0.04171563,7.65417976
-4.85942971,12.55801727,0.03948200,0.70332453,2.43828577,2.01418510,3.05565831,1.96924886,0.04171997,7.67680409
-4.85342671,12.60980066,0.03999545,0.71724030,2.40977739,2.03507180,3.06880631,1.99393250,0.04163743,7.68589096
-4.84742371,12.64105842,0.04038752,0.73008794,2.37638487,2.05715038,3.07340224,2.01309772,0.04146106,7.68159713
-4.84142071,12.65167047,0.04063885,0.74162818,2.33811584,2.08078715,3.06915366,2.02637164,0.04118553,7.66438218
-4.83541771,12.64199455,0.04073269,0.75164665,2.29508541,2.10634958,3.05594596,2.03349929,0.04080750,7.63500276
-4.82941471,12.61286253,0.04065544,0.75996081,2.24752030,2.13419091,3.03385145,2.03435240,0.04032580,7.59449407
-4.82341171,12.56555513,0.04039714,0.76642554,2.19575820,2.16463317,3.00313197,2.02893352,0.03974162,7.54413891
-4.81740870,12.50175555,0.03995184,0.77093683,2.14024242,2.19794933,2.96423463,2.01737509,0.03905859,7.48542514
-4.81140570,12.42348377,0.03931785,0.77343382,2.08151177,2.23434522,2.91778065,1.99993377,0.03828272,7.41999342
-4.80540270,12.33301401,0.03849780,0.77389869,2.02018644,2.27394197,2.86454772,1.97698002,0.03742223,7.34957688
-4.79939970,12.23277878,0.03749862,0.77235477,1.95695016,2.31675968,2.80544636,1.94898348,0.03648738,7.27593534
-4.79339670,12.12526369,0.03633131,0.76886288,1.89252961,2.36270326,2.74149132,1.91649485,0.03549003,7.20078669
-4.78739370,12.01289779,0.03501064,0.76351608,1.82767182,2.41155084,2.67376909,1.88012513,0.03444337,7.12573827
-4.78139070,11.89794442,0.03355468,0.75643331,1.76312067,2.46294570,2.60340292,1.84052306,0.03336135,7.05222140
-4.77538769,11.78239787,0.03198425,0.74775228,1.69959348,2.51639219,2.53151682,1.79835191,0.03225829,6.98143178
-4.76938469,11.66789084,0.03032229,0.73762191,1.63775864,2.57125606,2.45920014,1.75426666,0.03114833,6.91427850
-4.76338169,11.55561728,0.02859317,0.72619499,1.57821530,2.62676957,2.38747416,1.70889255,0.03004502,6.85134421
-4.75737869,11.44627476,0.02682195,0.71362127,1.52147599,2.68204155,2.31726224,1.66280604,0.02896083,6.79285817
-4.75137569,11.34002914,0.02503370,0.70004157,1.46795278,2.73607234,2.24936458,1.61651881,0.02790686,6.73868373
-4.74537269,11.23650393,0.02325283,0.68558303,1.41794763,2.78777349,2.18443877,1.57046557,0.02689248,6.68832098
-4.73936968,11.13479482,0.02150243,0.67035578,1.37164713,2.83599165,2.12298658,1.52499599,0.02592516,6.64092455
-4.73336668,11.03350903,0.01980372,0.65445126,1.32912176,2.87953626,2.06534758,1.48037095,0.02501037,6.59533607
-4.72736368,10.93082784,0.01817564,0.63794196,1.29032961,2.91721000,2.01169928,1.43676297,0.02415152,6.55012995
-4.72136068,10.82458933,0.01663444,0.62088266,1.25512413,2.94784139,1.96206375,1.39426074,0.02335007,6.50367058
-4.71535768,10.71238739,0.01519346,0.60331298,1.22326548,2.97031805,1.91631985,1.35287700,0.02260565,6.45417842
-4.70935468,10.59168243,0.01386300,0.58526078,1.19443480,2.98361992,1.87422031,1.31255931,0.02191629,6.39980233
-4.70335168,10.45991832,0.01265029,0.56674634,1.16825058,2.98685081,1.83541245,1.27320297,0.02127865,6.33869474
-4.69734867,10.31464017,0.01155954,0.54778679,1.14428646,2.97926745,1.79946145,1.23466516,0.02068834,6.26908658
-4.69134567,10.15360739,0.01059214,0.52840052,1.12208944,2.96030463,1.76587488,1.19677952,0.02014019,6.18935878
-4.68534267,9.97489678,0.00974682,0.50861125,1.10119773,2.92959557,1.73412721,1.15937046,0.01962859,6.09810712
-4.67933967,9.77699118,0.00902000,0.48845144,1.08115761,2.88698670,1.70368327,1.12226631,0.01914772,5.99419796
-4.67333667,9.55884976,0.00840608,0.46796490,1.06153849,2.83254600,1.67401963,1.08531092,0.01869184,5.87681259
-4.66733367,9.31995730,0.00789777,0.44720835,1.04194583,2.76656475,1.64464325,1.04837300,0.01825547,5.74547847
-4.66133067,9.06035083,0.00748647,0.42625204,1.02203131,2.68955237,1.61510666,1.01135318,0.01783355,5.60008651
-4.65532766,8.78062302,0.00716261,0.40517930,1.00150041,2.60222466,1.58501964,0.97418844,0.01742158,5.44089403
-4.64932466,8.48190327,0.00691595,0.38408512,0.98011698,2.50548563,1.55405710,0.93685403,0.01701564,5.26851375
-4.64332166,8.16581808,0.00673592,0.36307410,0.95770513,2.40040389,1.52196352,0.89936303,0.01661244,5.08388977
